Orthogroup	DMIR.longest_only	DGUA.longest_only
OG0000037	LOC117190111|XP_033251090.1|DMIR, LOC117194816|XP_033255190.1|DMIR, LOC117194767|XP_033255155.1|DMIR, LOC117194745|XP_033255132.1|DMIR, LOC117194463|XP_033254917.1|DMIR, LOC117190114|XP_033251091.1|DMIR, LOC117194862|XP_033255219.1|DMIR, LOC117194858|XP_033255216.1|DMIR, LOC117194857|XP_033255215.1|DMIR, LOC117194328|XP_033254789.1|DMIR, LOC108156982|XP_017144263.2|DMIR, LOC117194327|XP_033254788.1|DMIR, LOC117194594|XP_033255020.1|DMIR, LOC117194845|XP_033255209.1|DMIR	LOC117589652|XP_034137676.1|DGUA
OG0000038	LOC108165231|XP_017156759.1|DMIR	LOC117579886|XP_034121913.1|DGUA
OG0000038	LOC108151159|XP_017135077.1|DMIR	LOC117579879|XP_034121893.1|DGUA
OG0000039	LOC108153891|XP_033244233.1|DMIR	LOC117586049|XP_034131784.1|DGUA
OG0000039	LOC108165184|XP_017156747.1|DMIR	LOC117590455|XP_034138980.1|DGUA
OG0000039	LOC108165291|XP_017156818.1|DMIR	LOC117590456|XP_034138981.1|DGUA
OG0000039	LOC108151414|XP_017135496.1|DMIR	LOC117590454|XP_034138979.1|DGUA
OG0000039	LOC108160708|XP_017150372.1|DMIR	LOC117588357|XP_034135459.1|DGUA
OG0000040	LOC108154697|XP_017140535.2|DMIR	LOC117586415|XP_034132343.1|DGUA
OG0000040	LOC108153853|XP_033245406.1|DMIR	LOC117585619|XP_034131071.1|DGUA
OG0000040	LOC117187250|XP_033245404.1|DMIR, LOC108154215|XP_017139929.1|DMIR, LOC108154213|XP_017139927.1|DMIR	LOC117585126|XP_034130340.1|DGUA
OG0000040	LOC108154216|XP_017139931.1|DMIR	LOC117585623|XP_034131079.1|DGUA
OG0000040	LOC108154686|XP_033245491.1|DMIR, LOC108154692|XP_017140530.1|DMIR	LOC117585926|XP_034131583.1|DGUA
OG0000040	LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR	LOC117586490|XP_034132479.1|DGUA
OG0000040	LOC108154965|XP_017140968.1|DMIR	LOC117585962|XP_034131662.1|DGUA
OG0000040	LOC108156483|XP_017143450.1|DMIR	LOC117583720|XP_034128120.1|DGUA
OG0000041	LOC108156909|XP_017144147.1|DMIR	LOC117585912|XP_034131566.1|DGUA
OG0000041	LOC108157457|XP_017145018.1|DMIR	LOC117585916|XP_034131573.1|DGUA
OG0000041	LOC108154314|XP_017140061.1|DMIR	LOC117585914|XP_034131569.1|DGUA
OG0000041	LOC108153890|XP_033244257.1|DMIR	LOC117591714|XP_034140925.1|DGUA
OG0000042	LOC108163349|XP_017154082.1|DMIR	LOC117588578|XP_034135864.1|DGUA
OG0000042	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR	LOC117592397|XP_034142005.1|DGUA
OG0000042	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR	LOC117592396|XP_034142004.1|DGUA
OG0000042	LOC108158643|XP_017146616.1|DMIR, LOC117193044|XP_033253671.1|DMIR, LOC117193043|XP_033253670.1|DMIR, LOC108158641|XP_017146613.1|DMIR, LOC117193042|XP_033253669.1|DMIR	LOC117592398|XP_034142007.1|DGUA
OG0000042	LOC108161650|XP_017151442.1|DMIR	LOC117582376|XP_034125933.1|DGUA
OG0000042	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR	LOC117592399|XP_034142008.1|DGUA
OG0000043	LOC108157690|XP_017145347.1|DMIR	LOC117585018|XP_034130150.1|DGUA
OG0000043	LOC108157417|XP_017144957.1|DMIR	LOC117585017|XP_034130149.1|DGUA
OG0000043	LOC108155936|XP_017142583.1|DMIR	LOC117585016|XP_034130147.1|DGUA
OG0000043	LOC108157677|XP_017145331.1|DMIR	LOC117585502|XP_034130891.1|DGUA
OG0000043	LOC108155937|XP_017142584.1|DMIR	LOC117584981|XP_034130079.1|DGUA
OG0000043	LOC108155939|XP_017142587.1|DMIR	LOC117585441|XP_034130807.1|DGUA
OG0000044	LOC108157774|XP_017145449.1|DMIR	LOC117585917|XP_034131574.1|DGUA
OG0000044	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR	LOC117591713|XP_034140924.1|DGUA, LOC117586413|XP_034132340.1|DGUA, LOC117586479|XP_034132465.1|DGUA
OG0000044	LOC108154289|XP_017140029.1|DMIR	LOC117586414|XP_034132341.1|DGUA, LOC117591704|XP_034140916.1|DGUA, LOC117586325|XP_034132207.1|DGUA
OG0000044	LOC108155225|XP_017141401.1|DMIR	LOC117590011|XP_034138189.1|DGUA
OG0000045	LOC108152824|XP_017137906.1|DMIR	LOC117586936|XP_034133192.1|DGUA
OG0000045	LOC108165537|XP_017157100.1|DMIR	LOC117587010|XP_034133310.1|DGUA
OG0000045	LOC108150882|XP_017134679.1|DMIR	LOC117579473|XP_034121255.1|DGUA
OG0000045	LOC108163376|XP_033250045.1|DMIR, LOC108150857|XP_017134649.1|DMIR	LOC117579463|XP_034121242.1|DGUA
OG0000046	LOC108157664|XP_017145312.1|DMIR	LOC117589785|XP_034137874.1|DGUA
OG0000046	LOC108165135|XP_017156690.1|DMIR	LOC117591350|XP_034140469.1|DGUA
OG0000046	LOC108158204|XP_017145916.1|DMIR, LOC117191605|XP_033252314.1|DMIR	LOC117592033|XP_034141382.1|DGUA
OG0000046	LOC108157665|XP_017145313.1|DMIR, LOC108157666|XP_017145314.1|DMIR	LOC117583276|XP_034127392.1|DGUA
OG0000047	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR	LOC117591384|XP_034140523.1|DGUA
OG0000047	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR	LOC117592295|XP_034141855.1|DGUA
OG0000047	LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR	LOC117582832|XP_034126782.1|DGUA
OG0000047	LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR	LOC117579417|XP_034121187.1|DGUA, LOC117580177|XP_034122427.1|DGUA
OG0000047	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR	LOC117591732|XP_034140939.1|DGUA
OG0000047	LOC108151196|XP_017135155.1|DMIR	LOC117580178|XP_034122428.1|DGUA
OG0000048	LOC108151303|XP_017135328.1|DMIR	LOC117588952|XP_034136425.1|DGUA
OG0000048	LOC108151300|XP_017135324.1|DMIR	LOC117588948|XP_034136419.1|DGUA
OG0000048	LOC108151306|XP_017135331.1|DMIR	LOC117588941|XP_034136410.1|DGUA
OG0000048	LOC108151294|XP_017135319.1|DMIR	LOC117589276|XP_034136957.1|DGUA
OG0000048	LOC108151307|XP_017135332.1|DMIR	LOC117588957|XP_034136435.1|DGUA
OG0000049	LOC108157281|XP_033246050.1|DMIR	LOC117583262|XP_034127380.1|DGUA
OG0000049	LOC108157283|XP_017144770.1|DMIR	LOC117583088|XP_034127157.1|DGUA
OG0000049	LOC108157278|XP_017144765.2|DMIR	LOC117583087|XP_034127156.1|DGUA
OG0000049	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR	LOC117583320|XP_034127470.1|DGUA
OG0000049	LOC108154871|XP_017140799.1|DMIR	LOC117583322|XP_034127471.1|DGUA
OG0000049	LOC108154874|XP_017140802.1|DMIR	LOC117583323|XP_034127472.1|DGUA
OG0000049	LOC108157280|XP_017144766.2|DMIR	LOC117583085|XP_034127153.1|DGUA
OG0000050	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR	LOC117592164|XP_034141627.1|DGUA
OG0000050	LOC108165363|XP_017156887.2|DMIR	LOC117580439|XP_034122886.1|DGUA
OG0000050	LOC108165358|XP_017156881.1|DMIR	LOC117580435|XP_034122881.1|DGUA
OG0000050	LOC108150986|XP_017134821.1|DMIR	LOC117580059|XP_034122189.1|DGUA
OG0000050	LOC108165361|XP_017156885.1|DMIR	LOC117580437|XP_034122884.1|DGUA
OG0000050	LOC108165362|XP_033243537.1|DMIR	LOC117580438|XP_034122885.1|DGUA
OG0000050	LOC108165357|XP_017156880.1|DMIR	LOC117580434|XP_034122880.1|DGUA
OG0000050	LOC108165360|XP_017156884.1|DMIR	LOC117580436|XP_034122883.1|DGUA
OG0000051	LOC108157823|XP_017145512.1|DMIR	LOC117584976|XP_034130071.1|DGUA
OG0000051	LOC117187129|XP_033245028.1|DMIR	LOC117589573|XP_034137517.1|DGUA
OG0000051	LOC108153998|XP_033246139.1|DMIR	LOC117589575|XP_034137522.1|DGUA
OG0000051	LOC108154345|XP_017140100.1|DMIR	LOC117586424|XP_034132352.1|DGUA
OG0000051	LOC108157724|XP_017145383.1|DMIR	LOC117586281|XP_034132126.1|DGUA
OG0000052	LOC108154354|XP_017140110.1|DMIR	LOC117585521|XP_034130918.1|DGUA
OG0000052	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR	LOC117579366|XP_034121106.1|DGUA
OG0000052	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR	LOC117579361|XP_034121090.1|DGUA
OG0000053	LOC108160590|XP_017150174.1|DMIR	LOC117591851|XP_034141110.1|DGUA
OG0000053	LOC108160459|XP_017149964.1|DMIR	LOC117591850|XP_034141108.1|DGUA
OG0000053	LOC108160458|XP_017149963.1|DMIR	LOC117591849|XP_034141106.1|DGUA
OG0000053	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR	LOC117589695|XP_034137786.1|DGUA
OG0000054	LOC108156883|XP_033244898.1|DMIR	LOC117591710|XP_034140920.1|DGUA
OG0000054	LOC108156882|XP_017144105.2|DMIR	LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA
OG0000054	LOC108156958|XP_017144225.2|DMIR	LOC117585613|XP_034131060.1|DGUA
OG0000054	LOC108156959|XP_017144226.2|DMIR	LOC117585615|XP_034131067.1|DGUA
OG0000055	LOC108154414|XP_017140175.1|DMIR, LOC108154281|XP_017140020.1|DMIR, LOC108154282|XP_017140021.1|DMIR	LOC117586370|XP_034132288.1|DGUA, LOC117586371|XP_034132289.1|DGUA, LOC117591731|XP_034140936.1|DGUA, LOC117585073|XP_034130229.1|DGUA, LOC117586372|XP_034132290.1|DGUA, LOC117591775|XP_034140976.1|DGUA, LOC117586558|XP_034132612.1|DGUA
OG0000055	LOC108155899|XP_017142529.1|DMIR, LOC108155898|XP_017142528.1|DMIR	LOC117583475|XP_034127675.1|DGUA
OG0000056	LOC108156815|XP_017143999.1|DMIR	LOC117582718|XP_034126532.1|DGUA
OG0000056	LOC108156818|XP_017144002.1|DMIR	LOC117582720|XP_034126536.1|DGUA
OG0000056	LOC108156816|XP_017144001.1|DMIR	LOC117582719|XP_034126535.1|DGUA
OG0000056	LOC108157011|XP_017144303.2|DMIR	LOC117589786|XP_034137875.1|DGUA
OG0000056	LOC108157010|XP_017144301.2|DMIR	LOC117589687|XP_034137734.1|DGUA
OG0000058	LOC108162138|XP_017152209.1|DMIR	LOC117588076|XP_034135032.1|DGUA, LOC117588074|XP_034135030.1|DGUA
OG0000058	LOC108158257|XP_017145983.1|DMIR	LOC117581983|XP_034125368.1|DGUA
OG0000058	LOC108162139|XP_017152210.1|DMIR	LOC117588075|XP_034135031.1|DGUA
OG0000058	LOC108165551|XP_017157117.1|DMIR	LOC117580786|XP_034123373.1|DGUA
OG0000059	LOC108153965|XP_017139551.1|DMIR	LOC117582883|XP_034126847.1|DGUA
OG0000059	LOC108154574|XP_017140363.2|DMIR	LOC117583116|XP_034127192.1|DGUA
OG0000059	LOC108153966|XP_033244050.1|DMIR	LOC117583225|XP_034127335.1|DGUA
OG0000059	LOC108154550|XP_017140342.2|DMIR	LOC117582882|XP_034126846.1|DGUA
OG0000059	LOC108154412|XP_017140173.2|DMIR	LOC117582940|XP_034126935.1|DGUA
OG0000060	LOC108152548|XP_017137449.1|DMIR	LOC117591001|XP_034139974.1|DGUA
OG0000060	LOC108164133|XP_033249747.1|DMIR	LOC117582364|XP_034125913.1|DGUA
OG0000060	LOC108157853|XP_033245987.1|DMIR	LOC117586071|XP_034131812.1|DGUA
OG0000060	LOC108156375|XP_017143272.1|DMIR	LOC117583542|XP_034127790.1|DGUA
OG0000060	LOC108165566|XP_017157129.1|DMIR	LOC117580826|XP_034123438.1|DGUA
OG0000061	LOC108161397|XP_017151135.2|DMIR	LOC117584177|XP_034128835.1|DGUA
OG0000061	LOC108161521|XP_017151288.2|DMIR	LOC117583930|XP_034128502.1|DGUA
OG0000061	LOC108161432|XP_017151184.1|DMIR	LOC117584180|XP_034128838.1|DGUA
OG0000062	LOC108158918|XP_017147210.1|DMIR	LOC117590396|XP_034138880.1|DGUA
OG0000062	LOC108162998|XP_017153505.1|DMIR	LOC117587653|XP_034134434.1|DGUA
OG0000063	LOC108156463|XP_017143415.1|DMIR	LOC117586757|XP_034132957.1|DGUA
OG0000063	LOC108156462|XP_017143414.1|DMIR	LOC117586756|XP_034132956.1|DGUA
OG0000063	LOC108165314|XP_017156837.1|DMIR	LOC117580520|XP_034123004.1|DGUA
OG0000063	LOC108152681|XP_017137669.1|DMIR	LOC117579292|XP_034120988.1|DGUA
OG0000063	LOC108152680|XP_017137666.1|DMIR	LOC117579291|XP_034120986.1|DGUA
OG0000064	LOC108154838|XP_017140743.1|DMIR	LOC117585466|XP_034130848.1|DGUA
OG0000064	LOC108161739|XP_017151552.1|DMIR	LOC117582043|XP_034125476.1|DGUA
OG0000065	LOC108154825|XP_017140715.1|DMIR	LOC117583018|XP_034127060.1|DGUA
OG0000065	LOC108156436|XP_017143382.1|DMIR	LOC117582935|XP_034126927.1|DGUA
OG0000065	LOC108156439|XP_017143386.1|DMIR	LOC117582936|XP_034126928.1|DGUA
OG0000065	LOC108156437|XP_017143383.1|DMIR	LOC117582933|XP_034126925.1|DGUA
OG0000065	LOC108154318|XP_017140066.1|DMIR	LOC117582934|XP_034126926.1|DGUA
OG0000066	LOC108164297|XP_017155437.1|DMIR	LOC117581501|XP_034124644.1|DGUA
OG0000066	LOC108157301|XP_017144791.1|DMIR	LOC117586042|XP_034131778.1|DGUA
OG0000066	LOC108154343|XP_017140094.1|DMIR	LOC117582974|XP_034126986.1|DGUA
OG0000066	LOC108161205|XP_017150915.1|DMIR	LOC117591066|XP_034140058.1|DGUA
OG0000066	LOC108156584|XP_017143610.1|DMIR	LOC117585048|XP_034130198.1|DGUA
OG0000066	LOC117189025|XP_033249790.1|DMIR	LOC117587600|XP_034134341.1|DGUA
OG0000067	LOC108156681|XP_017143806.1|DMIR	LOC117589502|XP_034137375.1|DGUA
OG0000067	LOC108150910|XP_017134723.1|DMIR	LOC117579493|XP_034121284.1|DGUA
OG0000067	LOC108160959|XP_017150741.1|DMIR	LOC117591024|XP_034140007.1|DGUA
OG0000067	LOC108150909|XP_017134722.1|DMIR	LOC117579492|XP_034121282.1|DGUA
OG0000067	LOC108153593|XP_017139164.1|DMIR	LOC117589212|XP_034136847.1|DGUA
OG0000068	LOC108152679|XP_033242710.1|DMIR	LOC117580519|XP_034123003.1|DGUA
OG0000068	LOC108157726|XP_033245682.1|DMIR, LOC108157807|XP_017145490.2|DMIR, LOC108161223|XP_033249489.1|DMIR	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	LOC108163289|XP_017153992.1|DMIR	LOC117581342|XP_034124357.1|DGUA
OG0000069	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR	LOC117592210|XP_034141713.1|DGUA
OG0000070	LOC108161360|XP_017151091.1|DMIR	LOC117587796|XP_034134632.1|DGUA
OG0000070	LOC108164841|XP_017156256.1|DMIR	LOC117581211|XP_034124075.1|DGUA
OG0000070	LOC108161362|XP_017151093.1|DMIR	LOC117587545|XP_034134242.1|DGUA
OG0000070	LOC108161363|XP_017151095.1|DMIR	LOC117587797|XP_034134633.1|DGUA
OG0000071	LOC117186448|XP_033243164.1|DMIR	LOC117580534|XP_034123019.1|DGUA
OG0000071	LOC108165608|XP_017157174.1|DMIR	LOC117579680|XP_034121559.1|DGUA
OG0000071	LOC108150751|XP_017134533.1|DMIR	LOC117579679|XP_034121558.1|DGUA
OG0000071	LOC108153450|XP_017138959.1|DMIR	LOC117579678|XP_034121557.1|DGUA
OG0000072	LOC108160257|XP_017149612.1|DMIR	LOC117592297|XP_034141858.1|DGUA
OG0000072	LOC108159396|XP_017148120.1|DMIR	LOC117592384|XP_034141985.1|DGUA
OG0000072	LOC108160256|XP_017149611.1|DMIR	LOC117592296|XP_034141857.1|DGUA
OG0000073	LOC117189979|XP_033250952.1|DMIR, LOC108159670|XP_017148639.1|DMIR	LOC117578569|XP_034120037.1|DGUA
OG0000073	LOC108150973|XP_017134799.1|DMIR	LOC117588625|XP_034135936.1|DGUA
OG0000073	LOC108154478|XP_017140245.1|DMIR	LOC117589637|XP_034137623.1|DGUA
OG0000074	LOC108152480|XP_017137342.1|DMIR	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000074	LOC108153512|XP_017139057.1|DMIR	LOC117586962|XP_034133225.1|DGUA
OG0000075	LOC108153054|XP_017138314.1|DMIR	LOC117579262|XP_034120946.1|DGUA
OG0000075	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR	LOC117579268|XP_034120955.1|DGUA
OG0000075	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR	LOC117579272|XP_034120958.1|DGUA
OG0000075	LOC108153055|XP_017138316.1|DMIR	LOC117579269|XP_034120956.1|DGUA
OG0000076	LOC108153442|XP_033243040.1|DMIR	LOC117579058|XP_034120653.1|DGUA
OG0000076	LOC108157401|XP_017144934.1|DMIR	LOC117586443|XP_034132372.1|DGUA
OG0000076	LOC108157400|XP_033245750.1|DMIR	LOC117586418|XP_034132346.1|DGUA
OG0000076	LOC108164834|XP_017156246.1|DMIR	LOC117590327|XP_034138711.1|DGUA
OG0000076	LOC108164833|XP_017156244.1|DMIR	LOC117590326|XP_034138710.1|DGUA
OG0000077	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR	LOC117583765|XP_034128208.1|DGUA
OG0000077	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR	LOC117578654|XP_034120163.1|DGUA
OG0000077	LOC108154903|XP_017140844.1|DMIR	LOC117583686|XP_034128052.1|DGUA
OG0000078	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR	LOC117581097|XP_034123881.1|DGUA
OG0000078	LOC108164311|XP_017155449.1|DMIR, LOC108154102|XP_017139713.1|DMIR, LOC108153359|XP_017138814.1|DMIR	LOC117588902|XP_034136350.1|DGUA
OG0000078	LOC108157815|XP_017145503.1|DMIR	LOC117586436|XP_034132364.1|DGUA
OG0000078	LOC108164827|XP_033245184.1|DMIR	LOC117588496|XP_034135697.1|DGUA
OG0000078	LOC108165160|XP_017156716.1|DMIR	LOC117581264|XP_034124165.1|DGUA
OG0000079	LOC108163880|XP_017154882.1|DMIR	LOC117582617|XP_034126382.1|DGUA
OG0000079	LOC108163881|XP_017154883.1|DMIR	LOC117582071|XP_034125519.1|DGUA
OG0000079	LOC108163877|XP_017154880.1|DMIR	LOC117582616|XP_034126381.1|DGUA
OG0000079	LOC108163879|XP_017154881.1|DMIR	LOC117582615|XP_034126380.1|DGUA
OG0000080	LOC108158041|XP_033248348.1|DMIR, LOC108159968|XP_017149140.2|DMIR	LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	LOC108160659|XP_017150285.1|DMIR	LOC117586467|XP_034132445.1|DGUA
OG0000081	LOC108153681|XP_017139286.1|DMIR	LOC117586955|XP_034133218.1|DGUA
OG0000082	LOC108160171|XP_017149484.1|DMIR	LOC117582225|XP_034125728.1|DGUA
OG0000082	LOC108156489|XP_017143463.1|DMIR	LOC117584905|XP_034129938.1|DGUA
OG0000082	LOC108154939|XP_017140918.1|DMIR	LOC117589906|XP_034138069.1|DGUA
OG0000083	LOC108164109|XP_033249545.1|DMIR	LOC117584370|XP_034129100.1|DGUA
OG0000083	LOC108164041|XP_017155108.2|DMIR	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LOC108162999|XP_017153506.2|DMIR	LOC117584140|XP_034128787.1|DGUA
OG0000084	LOC108159903|XP_017149014.2|DMIR, LOC117188199|XP_033247571.1|DMIR	LOC117584511|XP_034129342.1|DGUA
OG0000084	LOC108158575|XP_017146505.1|DMIR, LOC117194181|XP_033254729.1|DMIR	LOC117587100|XP_034133482.1|DGUA
OG0000085	LOC108158120|XP_033247942.1|DMIR	LOC117584787|XP_034129794.1|DGUA
OG0000085	LOC108158660|XP_017146646.1|DMIR, LOC117191065|XP_033251922.1|DMIR	LOC117592638|XP_034142472.1|DGUA
OG0000085	LOC108158119|XP_017145785.1|DMIR, LOC117185844|XP_033253177.1|DMIR	LOC117584775|XP_034129774.1|DGUA
OG0000086	LOC117194899|XP_033255253.1|DMIR, LOC117187923|XP_033246769.1|DMIR, LOC117187905|XP_033246736.1|DMIR, LOC117187907|XP_033246740.1|DMIR, LOC117187906|XP_033246738.1|DMIR	LOC117591981|XP_034141311.1|DGUA
OG0000087	LOC108161399|XP_017151137.1|DMIR	LOC117587854|XP_034134711.1|DGUA
OG0000087	LOC108162440|XP_017152666.1|DMIR	LOC117590892|XP_034139815.1|DGUA
OG0000087	LOC108161407|XP_017151147.1|DMIR	LOC117587527|XP_034134219.1|DGUA
OG0000088	LOC108159653|XP_017148610.1|DMIR, LOC117187979|XP_033246931.1|DMIR	LOC117591442|XP_034140602.1|DGUA
OG0000088	LOC108162539|XP_017152811.1|DMIR	LOC117591452|XP_034140612.1|DGUA
OG0000088	LOC108154400|XP_017140155.1|DMIR	LOC117579316|XP_034121020.1|DGUA
OG0000088	LOC117191303|XP_033252100.1|DMIR, LOC117191299|XP_033252095.1|DMIR, LOC108159193|XP_033246299.1|DMIR, LOC108159192|XP_017147736.2|DMIR, LOC117191300|XP_033252096.1|DMIR, LOC117191301|XP_033252097.1|DMIR	LOC117578545|XP_034120007.1|DGUA
OG0000088	LOC108154436|XP_017140196.1|DMIR, LOC117191019|XP_033251887.1|DMIR	LOC117579295|XP_034120991.1|DGUA
OG0000089	LOC108155180|XP_017141339.1|DMIR	LOC117586065|XP_034131804.1|DGUA
OG0000089	LOC108152982|XP_017138197.1|DMIR	LOC117580023|XP_034122138.1|DGUA
OG0000090	LOC108158810|XP_017146987.1|DMIR	LOC117592026|XP_034141376.1|DGUA
OG0000090	LOC117193654|XP_033254284.1|DMIR, LOC108158808|XP_017146985.1|DMIR	LOC117592024|XP_034141370.1|DGUA
OG0000090	LOC108153204|XP_017138513.1|DMIR	LOC117579331|XP_034121048.1|DGUA
OG0000090	LOC108165393|XP_017156920.1|DMIR	LOC117587279|XP_034133756.1|DGUA
OG0000091	LOC108154728|XP_033244852.1|DMIR	LOC117582702|XP_034126503.1|DGUA
OG0000091	LOC108162520|XP_017152790.1|DMIR	LOC117584351|XP_034129075.1|DGUA
OG0000091	LOC108156561|XP_017143573.1|DMIR	LOC117589947|XP_034138129.1|DGUA
OG0000091	LOC108154383|XP_017140136.2|DMIR, LOC108155576|XP_017141967.1|DMIR	LOC117589742|XP_034137813.1|DGUA
OG0000092	LOC108154687|XP_017140524.1|DMIR	LOC117585928|XP_034131585.1|DGUA
OG0000092	LOC108157456|XP_017145017.1|DMIR	LOC117585910|XP_034131563.1|DGUA
OG0000092	LOC108157599|XP_017145216.1|DMIR	LOC117585924|XP_034131582.1|DGUA
OG0000093	LOC108162786|XP_017153175.1|DMIR	LOC117581781|XP_034125096.1|DGUA
OG0000093	LOC117192257|XP_033252810.1|DMIR, LOC117187821|XP_033246573.1|DMIR, LOC108159687|XP_017148682.2|DMIR	LOC117591822|XP_034141050.1|DGUA
OG0000093	LOC108158545|XP_017146446.1|DMIR	LOC117590334|XP_034138719.1|DGUA
OG0000094	LOC108152816|XP_017137892.1|DMIR	LOC117579446|XP_034121226.1|DGUA
OG0000094	LOC108153924|XP_017139508.1|DMIR	LOC117583138|XP_034127220.1|DGUA
OG0000096	LOC108156075|XP_017142850.1|DMIR	LOC117583520|XP_034127757.1|DGUA
OG0000096	LOC108156077|XP_017142852.1|DMIR	LOC117583521|XP_034127758.1|DGUA
OG0000096	LOC108156414|XP_017143351.1|DMIR	LOC117589840|XP_034137983.1|DGUA
OG0000096	LOC108163796|XP_017154775.1|DMIR	LOC117587944|XP_034134834.1|DGUA
OG0000097	LOC117187370|XP_033245785.1|DMIR, LOC108157612|XP_017145230.2|DMIR	LOC117580541|XP_034123026.1|DGUA
OG0000097	LOC108153690|XP_017139303.1|DMIR	LOC117579468|XP_034121248.1|DGUA
OG0000097	LOC108153654|XP_017139249.1|DMIR	LOC117579460|XP_034121239.1|DGUA
OG0000097	LOC108155504|XP_017141831.1|DMIR, LOC108156599|XP_017143631.2|DMIR, LOC117187057|XP_033244685.1|DMIR, LOC108153381|XP_017138843.1|DMIR, LOC108152597|XP_017137541.1|DMIR, LOC108153645|XP_017139238.1|DMIR, LOC108151586|XP_017135755.1|DMIR	LOC117579537|XP_034121348.1|DGUA
OG0000098	LOC108154822|XP_017140713.1|DMIR	LOC117583017|XP_034127059.1|DGUA
OG0000099	LOC108155152|XP_017141305.1|DMIR	LOC117581162|XP_034123995.1|DGUA
OG0000099	LOC108155138|XP_017141293.2|DMIR	LOC117580852|XP_034123490.1|DGUA
OG0000099	LOC108164818|XP_017156227.1|DMIR	LOC117580660|XP_034123163.1|DGUA
OG0000100	LOC117188288|XP_033247762.1|DMIR, LOC117185793|XP_033254319.1|DMIR	LOC117584649|XP_034129959.1|DGUA
OG0000100	LOC108155805|XP_017142375.1|DMIR	LOC117585068|XP_034130221.1|DGUA
OG0000100	LOC108155492|XP_017141806.1|DMIR	LOC117589869|XP_034138028.1|DGUA
OG0000100	LOC108154388|XP_017140140.1|DMIR	LOC117589620|XP_034137598.1|DGUA
OG0000101	LOC108152633|XP_017137601.1|DMIR	LOC117580403|XP_034122841.1|DGUA
OG0000102	LOC108160538|XP_017150092.1|DMIR	LOC117586238|XP_034132070.1|DGUA
