Orthogroup	DMIR.longest_only	DBUS.longest_only
OG0000047	LOC117194873|XP_033255228.1|DMIR, LOC117190172|XP_033251125.1|DMIR, LOC117192459|XP_033253049.1|DMIR, LOC117193977|XP_033254515.1|DMIR, LOC117193990|XP_033254522.1|DMIR, LOC117191230|XP_033252040.1|DMIR, LOC108158150|XP_017145859.2|DMIR, LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR	LOC108595112|XP_017835761.1|DBUS
OG0000047	LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR	LOC108601150|XP_033149649.1|DBUS
OG0000047	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR	LOC108597760|XP_017839960.1|DBUS
OG0000048	LOC108151303|XP_017135328.1|DMIR, LOC108151300|XP_017135324.1|DMIR	LOC108599705|XP_017842191.2|DBUS, LOC108599704|XP_017842190.2|DBUS
OG0000048	LOC108151294|XP_017135319.1|DMIR	LOC108599702|XP_017842187.2|DBUS
OG0000048	LOC108151307|XP_017135332.1|DMIR	LOC108599709|XP_017842195.1|DBUS
OG0000049	LOC108154036|XP_017139618.1|DMIR, LOC108157281|XP_033246050.1|DMIR	LOC108601427|XP_017844814.1|DBUS
OG0000049	LOC108157283|XP_017144770.1|DMIR	LOC108604094|XP_017848864.1|DBUS
OG0000049	LOC108157278|XP_017144765.2|DMIR	LOC108604092|XP_017848863.1|DBUS
OG0000049	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR	LOC108602189|XP_017845724.1|DBUS
OG0000049	LOC108154874|XP_017140802.1|DMIR	LOC108602386|XP_017845985.1|DBUS
OG0000049	LOC108157280|XP_017144766.2|DMIR	LOC108601428|XP_017844815.1|DBUS
OG0000050	LOC108165364|XP_017156888.1|DMIR	LOC108598028|XP_017840131.1|DBUS
OG0000050	LOC108165359|XP_017156882.1|DMIR, LOC108150986|XP_017134821.1|DMIR	LOC108598030|XP_017840133.2|DBUS
OG0000050	LOC108165357|XP_017156880.1|DMIR	LOC108598031|XP_017840135.1|DBUS
OG0000051	LOC108157823|XP_017145512.1|DMIR	LOC108602122|XP_017845638.1|DBUS
OG0000051	LOC117187129|XP_033245028.1|DMIR, LOC108153998|XP_033246139.1|DMIR	LOC108603519|XP_017847901.1|DBUS
OG0000051	LOC108154345|XP_017140100.1|DMIR, LOC108157724|XP_017145383.1|DMIR	LOC108601326|XP_017844713.1|DBUS
OG0000052	LOC108154307|XP_017140052.1|DMIR, LOC108154354|XP_017140110.1|DMIR	LOC108602705|XP_017846348.1|DBUS, LOC108602704|XP_017846347.1|DBUS
OG0000052	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR	LOC108595895|XP_017836674.1|DBUS, LOC108594866|XP_017835493.1|DBUS, LOC108595449|XP_017836175.2|DBUS, LOC108595766|XP_017836545.1|DBUS, LOC108596993|XP_017838752.1|DBUS
OG0000052	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR	LOC108595795|XP_017836575.1|DBUS, LOC108595759|XP_017836537.1|DBUS
OG0000053	LOC108160591|XP_017150175.2|DMIR	LOC108596657|XP_017838132.1|DBUS
OG0000053	LOC108160590|XP_017150174.1|DMIR	LOC108596656|XP_017838131.1|DBUS
OG0000053	LOC108160459|XP_017149964.1|DMIR	LOC108596363|XP_017837514.1|DBUS
OG0000053	LOC108160458|XP_017149963.1|DMIR	LOC108596359|XP_017837509.1|DBUS
OG0000053	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR	LOC108596165|XP_017837161.1|DBUS
OG0000054	LOC108156883|XP_033244898.1|DMIR	LOC117134982|XP_033150557.1|DBUS
OG0000054	LOC108156958|XP_017144225.2|DMIR	LOC108601496|XP_033150556.1|DBUS, LOC117134871|XP_033150125.1|DBUS
OG0000055	LOC108155899|XP_017142529.1|DMIR, LOC108155898|XP_017142528.1|DMIR	LOC108602318|XP_017845891.1|DBUS
OG0000056	LOC108156815|XP_017143999.1|DMIR	LOC108603613|XP_017848051.1|DBUS, LOC108603612|XP_017848050.1|DBUS
OG0000056	LOC108156816|XP_017144001.1|DMIR	LOC108602080|XP_017845593.1|DBUS
OG0000056	LOC108157011|XP_017144303.2|DMIR, LOC108157010|XP_017144301.2|DMIR	LOC108598485|XP_017840632.1|DBUS
OG0000058	LOC108162138|XP_017152209.1|DMIR, LOC108158257|XP_017145983.1|DMIR	LOC108602861|XP_017846639.2|DBUS, LOC108603814|XP_017848423.2|DBUS
OG0000058	LOC108162139|XP_017152210.1|DMIR	LOC117135039|XP_033150759.1|DBUS
OG0000058	LOC108165551|XP_017157117.1|DMIR	LOC108606881|XP_017852895.1|DBUS
OG0000059	LOC108154574|XP_017140363.2|DMIR, LOC108153966|XP_033244050.1|DMIR	LOC108601365|XP_017844754.1|DBUS, LOC108601366|XP_017844755.1|DBUS
OG0000059	LOC108154550|XP_017140342.2|DMIR	LOC108602589|XP_017846217.1|DBUS
OG0000059	LOC108154412|XP_017140173.2|DMIR	LOC108602779|XP_017846474.2|DBUS, LOC108601372|XP_017844761.1|DBUS, LOC108602778|XP_017846473.2|DBUS
OG0000060	LOC108152548|XP_017137449.1|DMIR	LOC108605501|XP_017850738.1|DBUS
OG0000060	LOC108164133|XP_033249747.1|DMIR	LOC108596314|XP_017837413.1|DBUS
OG0000060	LOC108157853|XP_033245987.1|DMIR	LOC108602170|XP_017845695.1|DBUS
OG0000060	LOC108156375|XP_017143272.1|DMIR	LOC108604124|XP_017848902.1|DBUS
OG0000060	LOC108165566|XP_017157129.1|DMIR	LOC108605927|XP_017851236.1|DBUS
OG0000061	LOC108161397|XP_017151135.2|DMIR	LOC108602145|XP_017845670.1|DBUS
OG0000061	LOC108161521|XP_017151288.2|DMIR	LOC108594753|XP_017835384.1|DBUS
OG0000061	LOC108164261|XP_017155390.2|DMIR	LOC108603702|XP_017848228.1|DBUS, LOC108599637|XP_017842101.2|DBUS
OG0000062	LOC108158918|XP_017147210.1|DMIR	LOC108606274|XP_017851741.1|DBUS
OG0000062	LOC108162998|XP_017153505.1|DMIR	LOC108607908|XP_017854511.1|DBUS
OG0000063	LOC108165314|XP_017156837.1|DMIR	LOC108598139|XP_033149614.1|DBUS
OG0000063	LOC108152681|XP_017137669.1|DMIR	LOC108598875|XP_017841124.1|DBUS
OG0000063	LOC108152680|XP_017137666.1|DMIR	LOC108598617|XP_017840805.2|DBUS, LOC108598825|XP_017841064.2|DBUS
OG0000064	LOC108163302|XP_017154003.1|DMIR	LOC117134905|XP_033150234.1|DBUS
OG0000065	LOC108154825|XP_017140715.1|DMIR	LOC108602948|XP_017846787.1|DBUS
OG0000065	LOC108154824|XP_017140714.1|DMIR, LOC108159764|XP_017148812.1|DMIR, LOC108156436|XP_017143382.1|DMIR, LOC108156439|XP_017143386.1|DMIR, LOC108156437|XP_017143383.1|DMIR, LOC108154318|XP_017140066.1|DMIR	LOC108604232|XP_017849089.1|DBUS, LOC108597099|XP_017838955.1|DBUS
OG0000066	LOC108157301|XP_017144791.1|DMIR, LOC108154343|XP_017140094.1|DMIR	LOC108605823|XP_017851118.1|DBUS
OG0000066	LOC108161205|XP_017150915.1|DMIR	LOC108596039|XP_017836905.1|DBUS
OG0000066	LOC108156584|XP_017143610.1|DMIR	LOC108602400|XP_017846000.1|DBUS
OG0000066	LOC108164548|XP_017155850.1|DMIR	LOC108606855|XP_017852841.1|DBUS
OG0000066	LOC117189025|XP_033249790.1|DMIR	LOC108606023|XP_017851338.1|DBUS
OG0000067	LOC108156681|XP_017143806.1|DMIR	LOC108603517|XP_017847897.1|DBUS
OG0000067	LOC108150910|XP_017134723.1|DMIR	LOC108598960|XP_017841219.2|DBUS
OG0000067	LOC108160959|XP_017150741.1|DMIR	LOC108596347|XP_017837491.1|DBUS
OG0000067	LOC108150909|XP_017134722.1|DMIR	LOC108600356|XP_017843371.2|DBUS
OG0000067	LOC108153593|XP_017139164.1|DMIR	LOC108598075|XP_017840177.1|DBUS
OG0000068	LOC108157726|XP_033245682.1|DMIR, LOC108157807|XP_017145490.2|DMIR, LOC108161223|XP_033249489.1|DMIR	LOC108596576|XP_017837985.1|DBUS
OG0000068	LOC108163289|XP_017153992.1|DMIR	LOC108604996|XP_017850051.2|DBUS
OG0000069	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR	LOC108597146|XP_017839029.1|DBUS
OG0000070	LOC108161360|XP_017151091.1|DMIR	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS
OG0000070	LOC108164841|XP_017156256.1|DMIR	LOC108606170|XP_017851511.2|DBUS
OG0000070	LOC108161362|XP_017151093.1|DMIR	LOC108600264|XP_017843206.1|DBUS
OG0000070	LOC108161363|XP_017151095.1|DMIR	LOC108601682|XP_017845084.1|DBUS
OG0000071	LOC117186448|XP_033243164.1|DMIR	LOC108600865|XP_017844159.2|DBUS
OG0000071	LOC108165608|XP_017157174.1|DMIR	LOC108599237|XP_017841523.1|DBUS
OG0000071	LOC108150751|XP_017134533.1|DMIR	LOC108599153|XP_017841429.1|DBUS
OG0000071	LOC108153450|XP_017138959.1|DMIR	LOC108599099|XP_017841377.1|DBUS
OG0000072	LOC108160257|XP_017149612.1|DMIR	LOC108595719|XP_017836490.1|DBUS
OG0000072	LOC108159396|XP_017148120.1|DMIR	LOC108594812|XP_017835440.1|DBUS
OG0000072	LOC108160256|XP_017149611.1|DMIR	LOC108595671|XP_017836439.1|DBUS
OG0000073	LOC108159670|XP_017148639.1|DMIR	LOC108596382|XP_017837542.1|DBUS
OG0000073	LOC108150973|XP_017134799.1|DMIR	LOC108606257|XP_017851695.1|DBUS
OG0000073	LOC108154478|XP_017140245.1|DMIR	LOC108602957|XP_017846798.1|DBUS
OG0000074	LOC108152480|XP_017137342.1|DMIR	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS
OG0000075	LOC108153054|XP_017138314.1|DMIR	LOC108598567|XP_017840740.2|DBUS
OG0000075	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR	LOC108598547|XP_017840720.1|DBUS
OG0000075	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR	LOC108598795|XP_017841028.2|DBUS
OG0000075	LOC108153055|XP_017138316.1|DMIR	LOC108598386|XP_017840493.1|DBUS
OG0000076	LOC108153442|XP_033243040.1|DMIR	LOC108600032|XP_017842842.1|DBUS
OG0000076	LOC108157401|XP_017144934.1|DMIR, LOC108157400|XP_033245750.1|DMIR	LOC108602295|XP_017845864.1|DBUS
OG0000076	LOC108164834|XP_017156246.1|DMIR	LOC108607277|XP_017853461.1|DBUS
OG0000076	LOC108164833|XP_017156244.1|DMIR	LOC108606263|XP_017851709.1|DBUS
OG0000077	LOC117192706|XP_033253334.1|DMIR	LOC108596705|XP_017838216.1|DBUS
OG0000077	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR	LOC108603705|XP_017848234.1|DBUS
OG0000077	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR	LOC108597238|XP_017839176.1|DBUS
OG0000077	LOC108154903|XP_017140844.1|DMIR	LOC108603566|XP_017847972.1|DBUS
OG0000078	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS
OG0000078	LOC108164311|XP_017155449.1|DMIR, LOC108154102|XP_017139713.1|DMIR, LOC108153359|XP_017138814.1|DMIR	LOC108598842|XP_017841085.1|DBUS
OG0000078	LOC108157815|XP_017145503.1|DMIR	LOC108602138|XP_017845655.1|DBUS
OG0000078	LOC108164827|XP_033245184.1|DMIR	LOC108607118|XP_017853240.1|DBUS
OG0000078	LOC108165160|XP_017156716.1|DMIR	LOC108607224|XP_017853386.1|DBUS
OG0000079	LOC108163880|XP_017154882.1|DMIR, LOC108163881|XP_017154883.1|DMIR, LOC108163877|XP_017154880.1|DMIR	LOC108605780|XP_033150835.1|DBUS
OG0000079	LOC108163879|XP_017154881.1|DMIR	LOC108604682|XP_017849730.1|DBUS
OG0000080	LOC108158041|XP_033248348.1|DMIR, LOC108159968|XP_017149140.2|DMIR	LOC108597403|XP_017839438.1|DBUS
OG0000080	LOC108160659|XP_017150285.1|DMIR	LOC108596751|XP_017838316.1|DBUS
OG0000081	LOC108153681|XP_017139286.1|DMIR	LOC108598616|XP_017840803.1|DBUS
OG0000082	LOC108160171|XP_017149484.1|DMIR	LOC108594984|XP_017835606.1|DBUS
OG0000082	LOC108156489|XP_017143463.1|DMIR	LOC108601638|XP_017845027.1|DBUS
OG0000082	LOC108154939|XP_017140918.1|DMIR	LOC108602837|XP_017846578.1|DBUS
OG0000083	LOC108164109|XP_033249545.1|DMIR, LOC108164041|XP_017155108.2|DMIR, LOC108161224|XP_017150937.2|DMIR, LOC108164025|XP_017155088.2|DMIR, LOC108164026|XP_017155091.1|DMIR	LOC108598442|XP_017840564.2|DBUS
OG0000083	LOC108162999|XP_017153506.2|DMIR	LOC108608236|XP_017855013.1|DBUS
OG0000084	LOC108159903|XP_017149014.2|DMIR, LOC117188199|XP_033247571.1|DMIR	LOC108596367|XP_017837520.1|DBUS
OG0000084	LOC108158575|XP_017146505.1|DMIR, LOC117194181|XP_033254729.1|DMIR	LOC108596833|XP_017838444.1|DBUS
OG0000085	LOC108158119|XP_017145785.1|DMIR, LOC117185844|XP_033253177.1|DMIR	LOC108597194|XP_017839111.1|DBUS
OG0000086	LOC117194899|XP_033255253.1|DMIR, LOC117187923|XP_033246769.1|DMIR, LOC117187905|XP_033246736.1|DMIR, LOC117187907|XP_033246740.1|DMIR, LOC117187906|XP_033246738.1|DMIR	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS
OG0000087	LOC108161399|XP_017151137.1|DMIR	LOC108602830|XP_017846606.2|DBUS
OG0000087	LOC108162440|XP_017152666.1|DMIR	LOC108594397|XP_017835055.2|DBUS
OG0000087	LOC108161407|XP_017151147.1|DMIR	LOC108594213|XP_017834809.1|DBUS
OG0000088	LOC108159653|XP_017148610.1|DMIR, LOC117187979|XP_033246931.1|DMIR	LOC108596419|XP_017837625.1|DBUS
OG0000088	LOC108162539|XP_017152811.1|DMIR	LOC108600586|XP_017843752.1|DBUS
OG0000088	LOC108154400|XP_017140155.1|DMIR	LOC108598974|XP_017841236.1|DBUS
OG0000088	LOC117191303|XP_033252100.1|DMIR, LOC117191299|XP_033252095.1|DMIR, LOC108159193|XP_033246299.1|DMIR, LOC108159192|XP_017147736.2|DMIR, LOC117191300|XP_033252096.1|DMIR, LOC117191301|XP_033252097.1|DMIR	LOC108600741|XP_017843975.1|DBUS
OG0000088	LOC108154436|XP_017140196.1|DMIR, LOC117191019|XP_033251887.1|DMIR	LOC108599008|XP_017841274.1|DBUS
OG0000089	LOC108155180|XP_017141339.1|DMIR	LOC108603673|XP_017848160.1|DBUS
OG0000089	LOC108152982|XP_017138197.1|DMIR	LOC108599916|XP_017842604.1|DBUS
OG0000090	LOC108158810|XP_017146987.1|DMIR	LOC108596533|XP_017837911.1|DBUS
OG0000090	LOC117193654|XP_033254284.1|DMIR, LOC108158808|XP_017146985.1|DMIR	LOC108595000|XP_017835621.1|DBUS
OG0000090	LOC108153204|XP_017138513.1|DMIR	LOC108598990|XP_017841255.1|DBUS
OG0000090	LOC108165393|XP_017156920.1|DMIR	LOC108598575|XP_017840751.1|DBUS
OG0000091	LOC108154728|XP_033244852.1|DMIR	LOC108603501|XP_017847855.1|DBUS
OG0000091	LOC108162520|XP_017152790.1|DMIR	LOC108594365|XP_017835015.1|DBUS
OG0000091	LOC108156561|XP_017143573.1|DMIR	LOC108603403|XP_017847679.1|DBUS
OG0000091	LOC108154383|XP_017140136.2|DMIR, LOC108155576|XP_017141967.1|DMIR	LOC108603402|XP_017847678.1|DBUS
OG0000092	LOC108154687|XP_017140524.1|DMIR	LOC108603711|XP_017848239.1|DBUS
OG0000092	LOC108157456|XP_017145017.1|DMIR	LOC108603710|XP_017848238.1|DBUS
OG0000092	LOC108157764|XP_017145435.1|DMIR, LOC108157599|XP_017145216.1|DMIR	LOC108603712|XP_017848241.1|DBUS
OG0000093	LOC108162786|XP_017153175.1|DMIR	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS
OG0000093	LOC108158545|XP_017146446.1|DMIR	LOC108606302|XP_017851781.1|DBUS
OG0000094	LOC108153924|XP_017139508.1|DMIR	LOC108601416|XP_017844804.1|DBUS
OG0000096	LOC108156075|XP_017142850.1|DMIR	LOC108604818|XP_017849916.1|DBUS
OG0000096	LOC108156414|XP_017143351.1|DMIR	LOC108604817|XP_017849915.2|DBUS
OG0000096	LOC108163796|XP_017154775.1|DMIR	LOC108598852|XP_017841102.2|DBUS
OG0000098	LOC108154822|XP_017140713.1|DMIR	LOC108602947|XP_017846786.1|DBUS
OG0000099	LOC108155152|XP_017141305.1|DMIR	LOC108594985|XP_017835607.1|DBUS
OG0000099	LOC108155138|XP_017141293.2|DMIR	LOC108606769|XP_017852670.1|DBUS
OG0000099	LOC108164818|XP_017156227.1|DMIR	LOC108606666|XP_017852484.1|DBUS
OG0000100	LOC117188288|XP_033247762.1|DMIR, LOC117185793|XP_033254319.1|DMIR	LOC108595699|XP_017836470.2|DBUS
OG0000100	LOC108155492|XP_017141806.1|DMIR	LOC108602051|XP_017845552.1|DBUS
OG0000100	LOC108155491|XP_017141804.1|DMIR	LOC108602577|XP_017846204.1|DBUS
OG0000100	LOC108154388|XP_017140140.1|DMIR	LOC108602500|XP_017846117.1|DBUS
OG0000101	LOC108152627|XP_017137590.1|DMIR	LOC117134769|XP_033149322.1|DBUS
OG0000101	LOC108152630|XP_017137599.1|DMIR, LOC108152633|XP_017137601.1|DMIR	LOC108597899|XP_017840007.1|DBUS
OG0000102	LOC108160538|XP_017150092.1|DMIR	LOC108596624|XP_017838058.1|DBUS
OG0000102	LOC108160481|XP_017149990.1|DMIR	LOC108594981|XP_017835603.1|DBUS
OG0000103	LOC108151915|XP_017136317.1|DMIR, LOC108152405|XP_017137197.1|DMIR	LOC108598786|XP_017841018.2|DBUS
OG0000103	LOC108152404|XP_017137196.1|DMIR	LOC108598520|XP_017840689.2|DBUS
OG0000103	LOC117193096|XP_033253709.1|DMIR, LOC108159675|XP_017148654.1|DMIR	LOC108596814|XP_017838418.1|DBUS
OG0000104	LOC108153245|XP_017138576.1|DMIR	LOC108600928|XP_017844252.1|DBUS
OG0000104	LOC108163569|XP_017154425.1|DMIR	LOC108600531|XP_017843673.2|DBUS
OG0000104	LOC108153719|XP_017139336.1|DMIR	LOC108599046|XP_017841315.1|DBUS
OG0000105	LOC108154606|XP_017140412.2|DMIR	LOC117134791|XP_033149540.1|DBUS
OG0000105	LOC108153878|XP_033245780.1|DMIR	LOC108601437|XP_017844824.1|DBUS
OG0000107	LOC108157967|XP_017145602.1|DMIR, LOC108161182|XP_017150891.2|DMIR, LOC108157966|XP_017145601.1|DMIR	LOC108594739|XP_017835366.1|DBUS
OG0000109	LOC117188856|XP_033249259.1|DMIR, LOC117188857|XP_033249260.1|DMIR, LOC108164128|XP_017155216.2|DMIR, LOC108154865|XP_017140783.1|DMIR	LOC108594532|XP_017835224.1|DBUS
OG0000109	LOC108164043|XP_017155110.2|DMIR	LOC108598653|XP_033149257.1|DBUS
OG0000110	LOC108165577|XP_017157139.1|DMIR	LOC108597992|XP_017840097.1|DBUS
OG0000110	LOC108165536|XP_017157099.1|DMIR	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS
OG0000110	LOC108153747|XP_017139366.1|DMIR	LOC108597995|XP_033149356.1|DBUS
OG0000110	LOC108153676|XP_017139281.1|DMIR	LOC108598479|XP_017840618.1|DBUS
OG0000111	LOC117193485|XP_033254126.1|DMIR, LOC108158177|XP_017145883.1|DMIR	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS
OG0000112	LOC108164775|XP_017156184.1|DMIR	LOC108605061|XP_017850117.1|DBUS
OG0000112	LOC108165219|XP_017156755.1|DMIR	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS
OG0000114	LOC108162506|XP_017152771.1|DMIR	LOC108607383|XP_017853614.2|DBUS
OG0000114	LOC108162507|XP_017152772.1|DMIR	LOC117134785|XP_033149477.1|DBUS
OG0000114	LOC108162508|XP_017152773.1|DMIR	LOC108607386|XP_017853628.1|DBUS
OG0000116	LOC108156910|XP_017144148.1|DMIR	LOC108602168|XP_017845690.1|DBUS
OG0000116	LOC108157786|XP_017145465.1|DMIR	LOC108602362|XP_017845952.1|DBUS
OG0000117	LOC108162627|XP_017152939.2|DMIR	LOC108602137|XP_017845657.1|DBUS
OG0000117	LOC108162628|XP_017152940.2|DMIR	LOC108603069|XP_017847020.1|DBUS
OG0000117	LOC108161119|XP_033248742.1|DMIR	LOC108603273|XP_033150795.1|DBUS
OG0000118	LOC108162472|XP_017152711.1|DMIR	LOC108606418|XP_017852007.1|DBUS
OG0000118	LOC108165023|XP_017156548.1|DMIR	LOC108606874|XP_017852886.1|DBUS
OG0000119	LOC108156728|XP_017143872.1|DMIR	LOC108604291|XP_017849192.1|DBUS
OG0000119	LOC108154494|XP_017140284.1|DMIR	LOC108602574|XP_017846201.1|DBUS
OG0000119	LOC108154395|XP_017140149.1|DMIR	LOC108602566|XP_017846189.1|DBUS
OG0000120	LOC108164784|XP_017156196.1|DMIR	LOC108605238|XP_017850340.1|DBUS
OG0000120	LOC117185973|XP_033251039.1|DMIR, LOC108160032|XP_017149260.1|DMIR	LOC108596912|XP_017838608.1|DBUS
OG0000120	LOC108157979|XP_017145617.1|DMIR	LOC108596127|XP_017837092.2|DBUS
OG0000120	LOC108151726|XP_017135992.1|DMIR	LOC108601049|XP_017844430.1|DBUS
OG0000121	LOC108153203|XP_017138517.1|DMIR	LOC108606058|XP_017851394.1|DBUS
OG0000121	LOC108156154|XP_017142967.1|DMIR	LOC108602647|XP_017846282.1|DBUS
OG0000122	LOC108161700|XP_017151502.1|DMIR	LOC108595833|XP_017836616.1|DBUS
OG0000122	LOC108164727|XP_017156108.1|DMIR	LOC108605338|XP_033150253.1|DBUS
OG0000122	LOC108158443|XP_017146214.1|DMIR	LOC108594762|XP_017835390.1|DBUS
OG0000122	LOC108163637|XP_017154537.1|DMIR	LOC108605067|XP_017850560.1|DBUS
OG0000123	LOC108159114|XP_017147585.2|DMIR, LOC117188072|XP_033247262.1|DMIR	LOC108595656|XP_017836420.1|DBUS
OG0000123	LOC108157056|XP_033245914.1|DMIR	LOC108602509|XP_017846128.1|DBUS
OG0000124	LOC108160897|XP_017150658.1|DMIR	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS
OG0000124	LOC108158221|XP_017145941.1|DMIR, LOC117194038|XP_033254570.1|DMIR	LOC108595661|XP_017836427.1|DBUS, LOC108595486|XP_017836226.1|DBUS
OG0000125	LOC108157049|XP_017144355.1|DMIR	LOC108602946|XP_017846784.1|DBUS
OG0000125	LOC108156792|XP_017143958.1|DMIR	LOC108604285|XP_017849183.1|DBUS
OG0000125	LOC108160259|XP_017149617.2|DMIR	LOC108596689|XP_017838198.1|DBUS
OG0000125	LOC108160261|XP_017149618.1|DMIR	LOC108596690|XP_017838199.1|DBUS
OG0000126	LOC108163331|XP_017154055.1|DMIR	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS
OG0000127	LOC108157811|XP_017145497.1|DMIR, LOC108154327|XP_017140076.1|DMIR	LOC108602433|XP_017846041.1|DBUS
OG0000127	LOC108157782|XP_017145460.1|DMIR	LOC108602111|XP_017845625.1|DBUS
OG0000127	LOC108157767|XP_017145439.1|DMIR	LOC108602067|XP_017845575.1|DBUS
OG0000128	LOC117191333|XP_033252127.1|DMIR, LOC108158481|XP_017146277.1|DMIR, LOC108158482|XP_017146278.1|DMIR	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS
OG0000129	LOC108154788|XP_017140666.1|DMIR	LOC108606979|XP_017853037.1|DBUS
OG0000129	LOC108153744|XP_017139362.1|DMIR	LOC108598557|XP_017840732.2|DBUS
OG0000129	LOC108162038|XP_017152050.2|DMIR	LOC108600868|XP_017844168.1|DBUS
