Orthogroup	DMIR.longest_only	DSEC.longest_only
OG0000039	LOC108165291|XP_017156818.1|DMIR	LOC6619552|XP_002043767.1|DSEC
OG0000039	LOC108160708|XP_017150372.1|DMIR	LOC6617545|XP_032581966.1|DSEC
OG0000040	LOC108154697|XP_017140535.2|DMIR	LOC6616682|XP_002041037.1|DSEC
OG0000040	LOC108153853|XP_033245406.1|DMIR, LOC117187250|XP_033245404.1|DMIR, LOC108154215|XP_017139929.1|DMIR, LOC108154213|XP_017139927.1|DMIR	LOC6606863|XP_002031657.1|DSEC
OG0000040	LOC108154216|XP_017139931.1|DMIR	LOC6606864|XP_002031658.1|DSEC
OG0000040	LOC108154686|XP_033245491.1|DMIR, LOC108154692|XP_017140530.1|DMIR	LOC6616681|XP_002041036.1|DSEC
OG0000040	LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR	LOC6616680|XP_002041035.2|DSEC
OG0000040	LOC108154965|XP_017140968.1|DMIR	LOC6616678|XP_002041033.1|DSEC
OG0000040	LOC108156483|XP_017143450.1|DMIR	LOC6619507|XP_002043722.1|DSEC
OG0000041	LOC108156909|XP_017144147.1|DMIR, LOC108157457|XP_017145018.1|DMIR	LOC6619701|XP_002043916.1|DSEC, LOC6619702|XP_002043917.1|DSEC, LOC6619703|XP_032579544.1|DSEC
OG0000041	LOC108154314|XP_017140061.1|DMIR	LOC6619709|XP_002043924.1|DSEC
OG0000041	LOC108153890|XP_033244257.1|DMIR	LOC6619708|XP_032579543.1|DSEC, LOC116801819|XP_032579546.1|DSEC, LOC116801818|XP_032579545.1|DSEC
OG0000042	LOC108163349|XP_017154082.1|DMIR	LOC6617460|XP_002041777.2|DSEC
OG0000042	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR	LOC6609765|XP_002034419.1|DSEC
OG0000042	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR	LOC6609768|XP_002034422.2|DSEC
OG0000042	LOC108158643|XP_017146616.1|DMIR, LOC117193044|XP_033253671.1|DMIR, LOC117193043|XP_033253670.1|DMIR, LOC108158641|XP_017146613.1|DMIR, LOC117193042|XP_033253669.1|DMIR, LOC108161650|XP_017151442.1|DMIR	LOC6609766|XP_032571746.1|DSEC, LOC6609767|XP_032571748.1|DSEC, LOC116800694|XP_032572982.1|DSEC
OG0000042	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR	LOC6609769|XP_002034423.2|DSEC
OG0000043	LOC108157690|XP_017145347.1|DMIR	LOC6606882|XP_002031676.2|DSEC
OG0000043	LOC108157417|XP_017144957.1|DMIR, LOC108155936|XP_017142583.1|DMIR	LOC6606880|XP_002031674.2|DSEC
OG0000043	LOC108157770|XP_017145444.1|DMIR	LOC6606881|XP_032578763.1|DSEC
OG0000043	LOC108157677|XP_017145331.1|DMIR	LOC6606886|XP_002031680.1|DSEC
OG0000043	LOC108155937|XP_017142584.1|DMIR	LOC6606877|XP_032576948.1|DSEC, LOC6606875|XP_002031669.2|DSEC, LOC6612980|XP_002037471.1|DSEC
OG0000043	LOC108155939|XP_017142587.1|DMIR	LOC6606874|XP_002031668.1|DSEC
OG0000044	LOC108157774|XP_017145449.1|DMIR	LOC6619712|XP_032578272.1|DSEC
OG0000044	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR	LOC6619716|XP_002043931.1|DSEC, LOC6619717|XP_002043932.1|DSEC
OG0000044	LOC108154298|XP_017140040.1|DMIR, LOC108154289|XP_017140029.1|DMIR	LOC6619713|XP_032578123.1|DSEC, LOC6619715|XP_002043930.1|DSEC, LOC6619714|XP_002043929.1|DSEC
OG0000045	LOC108152824|XP_017137906.1|DMIR	LOC6605191|XP_002030030.1|DSEC
OG0000045	LOC108165537|XP_017157100.1|DMIR	LOC6605189|XP_002030028.1|DSEC, LOC6605190|XP_002030029.1|DSEC
OG0000045	LOC108150882|XP_017134679.1|DMIR	LOC6611095|XP_002035652.1|DSEC
OG0000045	LOC108163376|XP_033250045.1|DMIR, LOC108150857|XP_017134649.1|DMIR	LOC6611094|XP_002035651.1|DSEC
OG0000046	LOC108157664|XP_017145312.1|DMIR	LOC6620032|XP_032578694.1|DSEC
OG0000046	LOC108165135|XP_017156690.1|DMIR, LOC108165164|XP_017156723.1|DMIR	LOC6615012|XP_002039429.1|DSEC, LOC6615013|XP_002039430.2|DSEC
OG0000046	LOC108158204|XP_017145916.1|DMIR, LOC117191605|XP_033252314.1|DMIR	LOC6615011|XP_032581038.1|DSEC
OG0000046	LOC108157665|XP_017145313.1|DMIR, LOC108157666|XP_017145314.1|DMIR	LOC6607592|XP_032578892.1|DSEC, LOC6618806|XP_002043055.1|DSEC, LOC6607590|XP_002032359.1|DSEC, LOC6608938|XP_002033652.1|DSEC
OG0000047	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR	LOC6609458|XP_002034143.1|DSEC
OG0000047	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR	LOC6609455|XP_002034140.1|DSEC
OG0000047	LOC108158150|XP_017145859.2|DMIR, LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR	LOC6609036|XP_032573031.1|DSEC
OG0000047	LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR	LOC6605158|XP_002029997.1|DSEC
OG0000047	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR	LOC6609046|XP_032572064.1|DSEC
OG0000047	LOC108151196|XP_017135155.1|DMIR	LOC6605159|XP_002029998.2|DSEC
OG0000048	LOC108151303|XP_017135328.1|DMIR, LOC108151300|XP_017135324.1|DMIR	LOC6605929|XP_002030742.1|DSEC, LOC6605928|XP_002030741.1|DSEC
OG0000048	LOC108151294|XP_017135319.1|DMIR	LOC6605923|XP_002030736.1|DSEC
OG0000048	LOC108151307|XP_017135332.1|DMIR	LOC6605926|XP_002030739.1|DSEC
OG0000049	LOC108157283|XP_017144770.1|DMIR	LOC6616787|XP_002041124.1|DSEC
OG0000049	LOC108157278|XP_017144765.2|DMIR	LOC6616784|XP_002041121.1|DSEC
OG0000049	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR	LOC6616788|XP_002041125.1|DSEC
OG0000049	LOC108154871|XP_017140799.1|DMIR	LOC6616790|XP_032578183.1|DSEC
OG0000049	LOC108154874|XP_017140802.1|DMIR	LOC6616789|XP_002041126.1|DSEC
OG0000049	LOC108157280|XP_017144766.2|DMIR	LOC6616783|XP_002041120.1|DSEC
OG0000050	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR	LOC6608707|XP_002033431.1|DSEC
OG0000050	LOC108165363|XP_017156887.2|DMIR	LOC6616568|XP_002040927.1|DSEC
OG0000050	LOC108165358|XP_017156881.1|DMIR	LOC6616571|XP_032575631.1|DSEC
OG0000050	LOC108165359|XP_017156882.1|DMIR, LOC108150986|XP_017134821.1|DMIR	LOC6616570|XP_002040929.1|DSEC
OG0000050	LOC108165361|XP_017156885.1|DMIR, LOC108165362|XP_033243537.1|DMIR	LOC116800887|XP_032573137.1|DSEC
OG0000050	LOC108165357|XP_017156880.1|DMIR	LOC6616572|XP_002040931.1|DSEC
OG0000050	LOC108165360|XP_017156884.1|DMIR	LOC6616569|XP_032573136.1|DSEC
OG0000051	LOC108157823|XP_017145512.1|DMIR	LOC6607242|XP_032578378.1|DSEC
OG0000051	LOC117187129|XP_033245028.1|DMIR, LOC108153998|XP_033246139.1|DMIR	LOC6606627|XP_002031428.1|DSEC
OG0000051	LOC108154345|XP_017140100.1|DMIR, LOC108157724|XP_017145383.1|DMIR	LOC6606391|XP_002031196.1|DSEC, LOC6606710|XP_002031509.1|DSEC, LOC6606709|XP_002031508.1|DSEC
OG0000052	LOC108154307|XP_017140052.1|DMIR	LOC6607024|XP_002031813.1|DSEC, LOC6607642|XP_002032407.1|DSEC
OG0000052	LOC108154354|XP_017140110.1|DMIR	LOC6607025|XP_002031814.1|DSEC, LOC6607026|XP_002031815.1|DSEC, LOC6607022|XP_002031811.2|DSEC, LOC6607023|XP_002031812.1|DSEC
OG0000052	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR	LOC6609846|XP_002034498.1|DSEC
OG0000052	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR	LOC6609845|XP_002034497.1|DSEC
OG0000053	LOC108160591|XP_017150175.2|DMIR	LOC6608189|XP_002032934.2|DSEC
OG0000053	LOC108160590|XP_017150174.1|DMIR	LOC6608187|XP_002032932.1|DSEC
OG0000053	LOC108160459|XP_017149964.1|DMIR	LOC6608186|XP_002032931.2|DSEC
OG0000053	LOC108160458|XP_017149963.1|DMIR	LOC6608184|XP_002032929.1|DSEC
OG0000053	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR	LOC6608180|XP_002032925.1|DSEC
OG0000054	LOC108156883|XP_033244898.1|DMIR, LOC108156882|XP_017144105.2|DMIR	LOC6606233|XP_002031041.1|DSEC
OG0000054	LOC108156958|XP_017144225.2|DMIR	LOC6606232|XP_002031040.1|DSEC
OG0000054	LOC108156959|XP_017144226.2|DMIR	LOC6606230|XP_002031038.1|DSEC
OG0000054	LOC108160859|XP_017150611.1|DMIR, LOC108153844|XP_033245117.1|DMIR	LOC6606231|XP_032576779.1|DSEC
OG0000055	LOC108154414|XP_017140175.1|DMIR, LOC108154281|XP_017140020.1|DMIR, LOC108154282|XP_017140021.1|DMIR	LOC6612847|XP_002037341.1|DSEC
OG0000055	LOC108155899|XP_017142529.1|DMIR, LOC108155898|XP_017142528.1|DMIR	LOC6612845|XP_002037339.1|DSEC
OG0000056	LOC108156815|XP_017143999.1|DMIR	LOC6607531|XP_002032300.1|DSEC
OG0000056	LOC108156818|XP_017144002.1|DMIR	LOC6607532|XP_002032301.1|DSEC
OG0000056	LOC108156816|XP_017144001.1|DMIR	LOC6607533|XP_002032302.1|DSEC, LOC6607534|XP_002032303.1|DSEC
OG0000056	LOC108157011|XP_017144303.2|DMIR	LOC6606941|XP_002031735.1|DSEC
OG0000056	LOC108157010|XP_017144301.2|DMIR	LOC6606940|XP_002031734.1|DSEC
OG0000058	LOC108158257|XP_017145983.1|DMIR	LOC6614763|XP_002039182.2|DSEC
OG0000058	LOC108162139|XP_017152210.1|DMIR	LOC6613603|XP_002038073.1|DSEC
OG0000058	LOC108165551|XP_017157117.1|DMIR	LOC6612350|XP_002036859.1|DSEC
OG0000059	LOC108153965|XP_017139551.1|DMIR	LOC6617066|XP_002041394.1|DSEC
OG0000059	LOC108154574|XP_017140363.2|DMIR	LOC6617064|XP_002041392.1|DSEC
OG0000059	LOC108153966|XP_033244050.1|DMIR	LOC6617063|XP_002041391.1|DSEC
OG0000059	LOC108154550|XP_017140342.2|DMIR	LOC6617065|XP_002041393.1|DSEC
OG0000059	LOC108154412|XP_017140173.2|DMIR	LOC6617058|XP_002041386.1|DSEC
OG0000060	LOC108152548|XP_017137449.1|DMIR	LOC6618583|XP_002042842.1|DSEC
OG0000060	LOC108164133|XP_033249747.1|DMIR	LOC6614500|XP_002038933.1|DSEC
OG0000060	LOC108157853|XP_033245987.1|DMIR	LOC6613944|XP_032578849.1|DSEC
OG0000060	LOC108156375|XP_017143272.1|DMIR	LOC6612941|XP_032579191.1|DSEC
OG0000060	LOC108165566|XP_017157129.1|DMIR	LOC6618552|XP_002042809.1|DSEC
OG0000061	LOC108161397|XP_017151135.2|DMIR	LOC6611375|XP_002035920.1|DSEC
OG0000061	LOC108161521|XP_017151288.2|DMIR	LOC6611382|XP_002035927.1|DSEC
OG0000061	LOC108161432|XP_017151184.1|DMIR	LOC6611377|XP_032583318.1|DSEC
OG0000061	LOC108164261|XP_017155390.2|DMIR	LOC6611378|XP_002035923.2|DSEC
OG0000062	LOC108158918|XP_017147210.1|DMIR	LOC6619830|XP_032581369.1|DSEC
OG0000062	LOC108162998|XP_017153505.1|DMIR	LOC6614677|XP_002039104.1|DSEC
OG0000062	LOC108163117|XP_017153708.1|DMIR	LOC116803533|XP_032583118.1|DSEC
OG0000062	LOC108164256|XP_017155384.1|DMIR	LOC116801522|XP_032577635.1|DSEC
OG0000063	LOC108156463|XP_017143415.1|DMIR	LOC6616903|XP_002041237.1|DSEC, LOC6616904|XP_032577925.1|DSEC
OG0000063	LOC108156462|XP_017143414.1|DMIR	LOC6616902|XP_002041236.1|DSEC
OG0000063	LOC108165314|XP_017156837.1|DMIR	LOC116800923|XP_032573468.1|DSEC
OG0000063	LOC108152681|XP_017137669.1|DMIR	LOC6605135|XP_002029976.1|DSEC
OG0000063	LOC108152680|XP_017137666.1|DMIR	LOC6605136|XP_002029977.1|DSEC, LOC6605137|XP_032573466.1|DSEC
OG0000065	LOC108154825|XP_017140715.1|DMIR	LOC6620871|XP_032577187.1|DSEC
OG0000065	LOC108154824|XP_017140714.1|DMIR, LOC108159764|XP_017148812.1|DMIR	LOC6611715|XP_032583141.1|DSEC, LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC
OG0000065	LOC108156436|XP_017143382.1|DMIR	LOC6616851|XP_002041187.2|DSEC
OG0000065	LOC108156439|XP_017143386.1|DMIR	LOC6616853|XP_002041189.1|DSEC
OG0000065	LOC108156437|XP_017143383.1|DMIR	LOC6616852|XP_002041188.1|DSEC
OG0000066	LOC108164297|XP_017155437.1|DMIR	LOC6618629|XP_002042888.1|DSEC
OG0000066	LOC108157301|XP_017144791.1|DMIR	LOC6614127|XP_002038580.2|DSEC
OG0000066	LOC108154343|XP_017140094.1|DMIR	LOC6618754|XP_002043012.2|DSEC
OG0000066	LOC108161205|XP_017150915.1|DMIR	LOC6619319|XP_002043536.1|DSEC
OG0000066	LOC108156584|XP_017143610.1|DMIR	LOC6606217|XP_002031025.1|DSEC
OG0000066	LOC108164548|XP_017155850.1|DMIR	LOC6617577|XP_002041890.1|DSEC
OG0000066	LOC117189025|XP_033249790.1|DMIR	LOC6615669|XP_002040040.1|DSEC
OG0000067	LOC108156681|XP_017143806.1|DMIR	LOC6620079|XP_002044291.1|DSEC
OG0000067	LOC108150910|XP_017134723.1|DMIR	LOC6610892|XP_002035455.1|DSEC
OG0000067	LOC108160959|XP_017150741.1|DMIR	LOC6608367|XP_002033103.1|DSEC
OG0000067	LOC108150909|XP_017134722.1|DMIR	LOC6610891|XP_002035454.1|DSEC
OG0000067	LOC108153593|XP_017139164.1|DMIR	LOC6616446|XP_002040807.1|DSEC
OG0000068	LOC108152679|XP_033242710.1|DMIR	LOC6606120|XP_032575928.1|DSEC
OG0000068	LOC108157726|XP_033245682.1|DMIR, LOC108157807|XP_017145490.2|DMIR, LOC108161223|XP_033249489.1|DMIR	LOC6620399|XP_032576530.1|DSEC, LOC6606128|XP_032573930.1|DSEC, LOC6610046|XP_002034662.2|DSEC
OG0000068	LOC108163289|XP_017153992.1|DMIR	LOC6615215|XP_032581888.1|DSEC
OG0000069	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR	LOC6618939|XP_002043184.2|DSEC
OG0000070	LOC108161360|XP_017151091.1|DMIR	LOC6613612|XP_002038082.1|DSEC
OG0000070	LOC108164841|XP_017156256.1|DMIR	LOC6615903|XP_002040271.1|DSEC
OG0000070	LOC108161362|XP_017151093.1|DMIR	LOC6613611|XP_002038081.1|DSEC
OG0000070	LOC108161363|XP_017151095.1|DMIR	LOC6614825|XP_002039244.1|DSEC
OG0000071	LOC117186448|XP_033243164.1|DMIR	LOC6605331|XP_002030168.2|DSEC
OG0000071	LOC108165608|XP_017157174.1|DMIR	LOC6605584|XP_032575054.1|DSEC
OG0000071	LOC108150751|XP_017134533.1|DMIR	LOC6605583|XP_002030402.2|DSEC
OG0000071	LOC108153450|XP_017138959.1|DMIR	LOC6605585|XP_002030404.1|DSEC
OG0000072	LOC108160257|XP_017149612.1|DMIR	LOC6609446|XP_002034131.1|DSEC
OG0000072	LOC108159396|XP_017148120.1|DMIR	LOC6609453|XP_002034138.1|DSEC
OG0000072	LOC108160256|XP_017149611.1|DMIR	LOC6609448|XP_032571731.1|DSEC
OG0000073	LOC108159670|XP_017148639.1|DMIR	LOC6609744|XP_002034398.2|DSEC
OG0000073	LOC108150973|XP_017134799.1|DMIR	LOC6616009|XP_032581764.1|DSEC
OG0000073	LOC108154478|XP_017140245.1|DMIR	LOC6614351|XP_032576696.1|DSEC
OG0000074	LOC108152480|XP_017137342.1|DMIR	LOC6610960|XP_002035517.1|DSEC
OG0000074	LOC108153512|XP_017139057.1|DMIR	LOC6606103|XP_002030912.1|DSEC
OG0000075	LOC108153054|XP_017138314.1|DMIR	LOC6605016|XP_002029859.2|DSEC
OG0000075	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR	LOC6605018|XP_002029861.1|DSEC
OG0000075	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR	LOC6605017|XP_002029860.1|DSEC
OG0000075	LOC108153055|XP_017138316.1|DMIR	LOC6605015|XP_002029858.1|DSEC
OG0000076	LOC108153442|XP_033243040.1|DMIR	LOC6610804|XP_032574471.1|DSEC
OG0000076	LOC108157401|XP_017144934.1|DMIR, LOC108157400|XP_033245750.1|DMIR	LOC6606736|XP_032578748.1|DSEC, LOC6606734|XP_032578866.1|DSEC
OG0000076	LOC108164834|XP_017156246.1|DMIR	LOC6614957|XP_002039374.1|DSEC
OG0000076	LOC108164833|XP_017156244.1|DMIR	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC
OG0000077	LOC108160223|XP_017149562.1|DMIR, LOC117192706|XP_033253334.1|DMIR	LOC6609946|XP_002034592.1|DSEC
OG0000077	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR	LOC6607116|XP_002031904.1|DSEC
OG0000077	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR	LOC6618789|XP_002043039.2|DSEC
OG0000077	LOC108154903|XP_017140844.1|DMIR	LOC6618743|XP_032576637.1|DSEC
OG0000078	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR	LOC6609985|XP_032572329.1|DSEC
OG0000078	LOC108164311|XP_017155449.1|DMIR, LOC108154102|XP_017139713.1|DMIR, LOC108153359|XP_017138814.1|DMIR	LOC6616471|XP_032574945.1|DSEC
OG0000078	LOC108157815|XP_017145503.1|DMIR	LOC6614250|XP_032578587.1|DSEC
OG0000078	LOC108164827|XP_033245184.1|DMIR	LOC6615175|XP_002039591.1|DSEC
OG0000078	LOC108165160|XP_017156716.1|DMIR	LOC6618086|XP_002042384.1|DSEC
OG0000079	LOC108163877|XP_017154880.1|DMIR	LOC6613270|XP_032579159.1|DSEC
OG0000079	LOC108163879|XP_017154881.1|DMIR	LOC6613271|XP_002037748.1|DSEC
OG0000080	LOC108158041|XP_033248348.1|DMIR, LOC108159968|XP_017149140.2|DMIR	LOC6609553|XP_032570859.1|DSEC
OG0000080	LOC108160659|XP_017150285.1|DMIR	LOC6609476|XP_002034161.1|DSEC
OG0000081	LOC108153681|XP_017139286.1|DMIR	LOC6610291|XP_002034886.1|DSEC
OG0000082	LOC108160171|XP_017149484.1|DMIR	LOC6615566|XP_002039940.2|DSEC
OG0000082	LOC108154939|XP_017140918.1|DMIR	LOC6606452|XP_002031255.1|DSEC
OG0000083	LOC108164109|XP_033249545.1|DMIR	LOC116800215|XP_032569927.1|DSEC
OG0000083	LOC108164041|XP_017155108.2|DMIR, LOC108161224|XP_017150937.2|DMIR	LOC6611746|XP_002036269.1|DSEC, LOC6611745|XP_032583492.1|DSEC
OG0000083	LOC108164025|XP_017155088.2|DMIR	LOC6611743|XP_032583597.1|DSEC
OG0000083	LOC108164026|XP_017155091.1|DMIR	LOC6611744|XP_032583168.1|DSEC
OG0000083	LOC108162999|XP_017153506.2|DMIR	LOC6612009|XP_032569925.1|DSEC
OG0000084	LOC108159903|XP_017149014.2|DMIR, LOC117188199|XP_033247571.1|DMIR	LOC6609841|XP_002034493.1|DSEC
OG0000084	LOC108158575|XP_017146505.1|DMIR, LOC117194181|XP_033254729.1|DMIR	LOC6609358|XP_002034047.1|DSEC
OG0000085	LOC108158120|XP_033247942.1|DMIR	LOC6608030|XP_032572867.1|DSEC
OG0000085	LOC108158660|XP_017146646.1|DMIR, LOC117191065|XP_033251922.1|DMIR	LOC6608034|XP_002032782.1|DSEC
OG0000085	LOC108158119|XP_017145785.1|DMIR, LOC117185844|XP_033253177.1|DMIR	LOC6608029|XP_032572862.1|DSEC
OG0000086	LOC117194899|XP_033255253.1|DMIR, LOC117187923|XP_033246769.1|DMIR, LOC117187905|XP_033246736.1|DMIR, LOC117187907|XP_033246740.1|DMIR, LOC117187906|XP_033246738.1|DMIR	LOC6609922|XP_002034572.1|DSEC
OG0000087	LOC108161399|XP_017151137.1|DMIR	LOC6611885|XP_002036403.2|DSEC
OG0000087	LOC108162440|XP_017152666.1|DMIR	LOC6611274|XP_002035829.1|DSEC
OG0000087	LOC108161407|XP_017151147.1|DMIR	LOC6611909|XP_002036426.1|DSEC
OG0000088	LOC108159653|XP_017148610.1|DMIR, LOC117187979|XP_033246931.1|DMIR	LOC6607857|XP_032572237.1|DSEC
OG0000088	LOC108162539|XP_017152811.1|DMIR	LOC6612055|XP_002036572.1|DSEC
OG0000088	LOC108154400|XP_017140155.1|DMIR	LOC6605272|XP_002030110.1|DSEC
OG0000088	LOC117191303|XP_033252100.1|DMIR, LOC117191299|XP_033252095.1|DMIR, LOC108159193|XP_033246299.1|DMIR, LOC108159192|XP_017147736.2|DMIR, LOC117191300|XP_033252096.1|DMIR, LOC117191301|XP_033252097.1|DMIR	LOC6609520|XP_002034204.1|DSEC
OG0000088	LOC108154436|XP_017140196.1|DMIR, LOC117191019|XP_033251887.1|DMIR	LOC6605273|XP_002030111.1|DSEC
OG0000089	LOC108155180|XP_017141339.1|DMIR	LOC6614195|XP_002038642.1|DSEC
OG0000089	LOC108152982|XP_017138197.1|DMIR	LOC6605081|XP_002029922.1|DSEC
OG0000090	LOC108158810|XP_017146987.1|DMIR	LOC6608382|XP_002033118.1|DSEC
OG0000090	LOC117193654|XP_033254284.1|DMIR, LOC108158808|XP_017146985.1|DMIR	LOC6608386|XP_032571023.1|DSEC
OG0000090	LOC108153204|XP_017138513.1|DMIR	LOC6610773|XP_002035339.1|DSEC
OG0000090	LOC108165393|XP_017156920.1|DMIR	LOC6610282|XP_032573795.1|DSEC
OG0000091	LOC108154728|XP_033244852.1|DMIR	LOC6612658|XP_032576233.1|DSEC
OG0000091	LOC108162520|XP_017152790.1|DMIR	LOC6612181|XP_032580799.1|DSEC
OG0000091	LOC108156561|XP_017143573.1|DMIR	LOC6613760|XP_032578418.1|DSEC
OG0000091	LOC108154383|XP_017140136.2|DMIR, LOC108155576|XP_017141967.1|DMIR	LOC116801651|XP_032578417.1|DSEC
OG0000092	LOC108154687|XP_017140524.1|DMIR	LOC6619698|XP_032579430.1|DSEC
OG0000092	LOC108157456|XP_017145017.1|DMIR	LOC6619700|XP_002043915.1|DSEC
OG0000092	LOC108157764|XP_017145435.1|DMIR	LOC6616968|XP_002041296.1|DSEC
OG0000092	LOC108157599|XP_017145216.1|DMIR	LOC6619699|XP_002043914.1|DSEC
OG0000093	LOC108162786|XP_017153175.1|DMIR	LOC6611634|XP_002036170.1|DSEC
OG0000093	LOC117192257|XP_033252810.1|DMIR, LOC117187821|XP_033246573.1|DMIR, LOC108159687|XP_017148682.2|DMIR	LOC116802189|XP_032581620.1|DSEC, LOC116800366|XP_032570747.1|DSEC, LOC116800368|XP_032570749.1|DSEC
OG0000093	LOC108164116|XP_017155201.1|DMIR	LOC6613360|XP_032569736.1|DSEC
OG0000093	LOC108158545|XP_017146446.1|DMIR	LOC6619757|XP_002043971.1|DSEC
OG0000094	LOC108152816|XP_017137892.1|DMIR	LOC6605148|XP_002029989.1|DSEC
OG0000094	LOC108153924|XP_017139508.1|DMIR	LOC6614059|XP_002038513.1|DSEC
OG0000096	LOC108156075|XP_017142850.1|DMIR	LOC6614658|XP_002039085.1|DSEC
OG0000096	LOC108156077|XP_017142852.1|DMIR	LOC6611394|XP_002035938.1|DSEC
OG0000096	LOC108156414|XP_017143351.1|DMIR	LOC6606981|XP_032576845.1|DSEC
OG0000096	LOC108163796|XP_017154775.1|DMIR	LOC6614724|XP_032569761.1|DSEC
OG0000098	LOC108154822|XP_017140713.1|DMIR	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC
OG0000099	LOC108155152|XP_017141305.1|DMIR	LOC6616102|XP_002040467.1|DSEC
