Orthogroup	DMIR.longest_only	DMAU.longest_only
OG0000037	LOC117195094|XP_033255640.1|DMIR, LOC117191092|XP_033251946.1|DMIR, LOC117194615|XP_033255034.1|DMIR, LOC117194588|XP_033255015.1|DMIR, LOC117194655|XP_033255061.1|DMIR, LOC117190599|XP_033251536.1|DMIR, LOC117194833|XP_033255201.1|DMIR, LOC117191511|XP_033252248.1|DMIR, LOC117191510|XP_033252247.1|DMIR, LOC117194839|XP_033255205.1|DMIR, LOC117191523|XP_033252256.1|DMIR, LOC117190815|XP_033251747.1|DMIR, LOC117194824|XP_033255196.1|DMIR, LOC117194825|XP_033255197.1|DMIR, LOC117195091|XP_033255638.1|DMIR, LOC117194549|XP_033254988.1|DMIR, LOC117194837|XP_033255204.1|DMIR, LOC117194807|XP_033255181.1|DMIR, LOC117194573|XP_033255006.1|DMIR, LOC117194587|XP_033255014.1|DMIR, LOC117194750|XP_033255142.1|DMIR, LOC117194591|XP_033255018.1|DMIR, LOC117194574|XP_033255007.1|DMIR, LOC117195092|XP_033255639.1|DMIR, LOC117194597|XP_033255024.1|DMIR, LOC117195100|XP_033255645.1|DMIR, LOC117194819|XP_033255192.1|DMIR, LOC117194975|XP_033255339.1|DMIR, LOC108153987|XP_033244827.1|DMIR, LOC117194660|XP_033255064.1|DMIR, LOC117194818|XP_033255191.1|DMIR, LOC117194604|XP_033255027.1|DMIR, LOC117194596|XP_033255023.1|DMIR, LOC117194601|XP_033255025.1|DMIR, LOC117195095|XP_033255641.1|DMIR, LOC117194843|XP_033255207.1|DMIR, LOC117191506|XP_033252242.1|DMIR, LOC117194661|XP_033255065.1|DMIR, LOC117194657|XP_033255062.1|DMIR, LOC117190601|XP_033251538.1|DMIR, LOC117194841|XP_033255206.1|DMIR, LOC117191508|XP_033252244.1|DMIR, LOC117194658|XP_033255063.1|DMIR, LOC117194702|XP_033255103.1|DMIR, LOC117194796|XP_033255174.1|DMIR, LOC117190600|XP_033251537.1|DMIR, LOC117194589|XP_033255016.1|DMIR, LOC117194409|XP_033254874.1|DMIR, LOC117194829|XP_033255199.1|DMIR, LOC117194605|XP_033255028.1|DMIR, LOC117194822|XP_033255195.1|DMIR, LOC117194333|XP_033254795.1|DMIR, LOC117194609|XP_033255031.1|DMIR, LOC117194407|XP_033254872.1|DMIR, LOC117195096|XP_033255642.1|DMIR, LOC117194649|XP_033255056.1|DMIR, LOC117190597|XP_033251535.1|DMIR, LOC117194650|XP_033255057.1|DMIR, LOC117190125|XP_033251100.1|DMIR, LOC108156646|XP_017143737.2|DMIR, LOC117190111|XP_033251090.1|DMIR, LOC117194816|XP_033255190.1|DMIR, LOC117194767|XP_033255155.1|DMIR, LOC117194745|XP_033255132.1|DMIR, LOC117194463|XP_033254917.1|DMIR, LOC117190114|XP_033251091.1|DMIR, LOC117194862|XP_033255219.1|DMIR, LOC117194858|XP_033255216.1|DMIR, LOC117194857|XP_033255215.1|DMIR, LOC117194328|XP_033254789.1|DMIR, LOC108156982|XP_017144263.2|DMIR, LOC117194327|XP_033254788.1|DMIR, LOC117194594|XP_033255020.1|DMIR, LOC117194845|XP_033255209.1|DMIR	LOC117145239|XP_033166706.1|DMAU, LOC117143582|XP_033164221.1|DMAU
OG0000038	LOC108165231|XP_017156759.1|DMIR	LOC117139364|XP_033157507.1|DMAU
OG0000038	LOC108151159|XP_017135077.1|DMIR	LOC117141232|XP_033160483.1|DMAU
OG0000039	LOC108153891|XP_033244233.1|DMIR	LOC117144249|XP_033165219.1|DMAU
OG0000039	LOC108165184|XP_017156747.1|DMIR	LOC117148457|XP_033171719.1|DMAU
OG0000039	LOC108165291|XP_017156818.1|DMIR	LOC117147454|XP_033170230.1|DMAU
OG0000039	LOC108160708|XP_017150372.1|DMIR	LOC117146886|XP_033169374.1|DMAU
OG0000040	LOC108154697|XP_017140535.2|DMIR	LOC117145128|XP_033166540.1|DMAU
OG0000040	LOC108153853|XP_033245406.1|DMIR, LOC117187250|XP_033245404.1|DMIR, LOC108154215|XP_017139929.1|DMIR, LOC108154213|XP_017139927.1|DMIR	LOC117143448|XP_033164046.1|DMAU
OG0000040	LOC108154216|XP_017139931.1|DMIR	LOC117143449|XP_033164048.1|DMAU
OG0000040	LOC108154686|XP_033245491.1|DMIR, LOC108154692|XP_017140530.1|DMIR	LOC117144294|XP_033165289.1|DMAU
OG0000040	LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR	LOC117144293|XP_033165288.1|DMAU
OG0000040	LOC108154965|XP_017140968.1|DMIR	LOC117143965|XP_033164790.1|DMAU
OG0000040	LOC108156483|XP_017143450.1|DMIR	LOC117143756|XP_033164463.1|DMAU
OG0000041	LOC108156909|XP_017144147.1|DMIR, LOC108157457|XP_017145018.1|DMIR	LOC117143749|XP_033164453.1|DMAU, LOC117144930|XP_033166274.1|DMAU, LOC117143589|XP_033164228.1|DMAU
OG0000041	LOC108154314|XP_017140061.1|DMIR	LOC117145103|XP_033166514.1|DMAU
OG0000041	LOC108153890|XP_033244257.1|DMIR	LOC117144174|XP_033165110.1|DMAU, LOC117145105|XP_033166515.1|DMAU
OG0000042	LOC108163349|XP_017154082.1|DMIR	LOC117146870|XP_033169351.1|DMAU
OG0000042	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR	LOC117138472|XP_033156493.1|DMAU
OG0000042	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR	LOC117138473|XP_033156494.1|DMAU
OG0000042	LOC108158643|XP_017146616.1|DMIR, LOC117193044|XP_033253671.1|DMIR, LOC117193043|XP_033253670.1|DMIR, LOC108158641|XP_017146613.1|DMIR, LOC117193042|XP_033253669.1|DMIR, LOC108161650|XP_017151442.1|DMIR	LOC117138470|XP_033156490.1|DMAU
OG0000042	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR	LOC117138471|XP_033156492.1|DMAU
OG0000043	LOC108157690|XP_017145347.1|DMIR	LOC117143574|XP_033164210.1|DMAU
OG0000043	LOC108157417|XP_017144957.1|DMIR, LOC108155936|XP_017142583.1|DMIR	LOC117143570|XP_033164205.1|DMAU
OG0000043	LOC108157770|XP_017145444.1|DMIR	LOC117143572|XP_033164208.1|DMAU
OG0000043	LOC108157677|XP_017145331.1|DMIR	LOC117145149|XP_033166580.1|DMAU
OG0000043	LOC108155937|XP_017142584.1|DMIR	LOC117143571|XP_033164207.1|DMAU, LOC117143573|XP_033164209.1|DMAU, LOC117145745|XP_033167398.1|DMAU
OG0000043	LOC108155939|XP_017142587.1|DMIR	LOC117143372|XP_033163938.1|DMAU
OG0000044	LOC108157774|XP_017145449.1|DMIR	LOC117143901|XP_033164698.1|DMAU
OG0000044	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR	LOC117143451|XP_033164051.1|DMAU, LOC117145465|XP_033167027.1|DMAU
OG0000044	LOC108154298|XP_017140040.1|DMIR, LOC108154289|XP_017140029.1|DMIR	LOC117145163|XP_033166599.1|DMAU, LOC117143590|XP_033164229.1|DMAU, LOC117143652|XP_033164322.1|DMAU
OG0000044	LOC108155225|XP_017141401.1|DMIR	LOC117143435|XP_033164032.1|DMAU
OG0000045	LOC108152824|XP_017137906.1|DMIR	LOC117139739|XP_033158187.1|DMAU
OG0000045	LOC108165537|XP_017157100.1|DMIR	LOC117139893|XP_033158462.1|DMAU, LOC117140400|XP_033159161.1|DMAU, LOC117139892|XP_033158461.1|DMAU
OG0000045	LOC108150882|XP_017134679.1|DMIR	LOC117139487|XP_033157699.1|DMAU
OG0000045	LOC108163376|XP_033250045.1|DMIR, LOC108150857|XP_017134649.1|DMIR	LOC117139486|XP_033157698.1|DMAU
OG0000046	LOC108157664|XP_017145312.1|DMIR	LOC117145662|XP_033167285.1|DMAU
OG0000046	LOC108165135|XP_017156690.1|DMIR, LOC108165164|XP_017156723.1|DMIR	LOC117147192|XP_033169884.1|DMAU, LOC117148363|XP_033171610.1|DMAU
OG0000046	LOC108158204|XP_017145916.1|DMIR, LOC117191605|XP_033252314.1|DMIR	LOC117147217|XP_033169922.1|DMAU
OG0000046	LOC108157665|XP_017145313.1|DMIR, LOC108157666|XP_017145314.1|DMIR	LOC117144703|XP_033165923.1|DMAU, LOC117144838|XP_033166122.1|DMAU, LOC117143845|XP_033164592.1|DMAU, LOC117143549|XP_033164180.1|DMAU, LOC117138631|XP_033156736.1|DMAU, LOC117143844|XP_033164591.1|DMAU, LOC117136443|XP_033153251.1|DMAU
OG0000047	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR	LOC117137846|XP_033155439.1|DMAU
OG0000047	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR	LOC117137896|XP_033155525.1|DMAU
OG0000047	LOC108158150|XP_017145859.2|DMIR, LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR	LOC117136744|XP_033153666.1|DMAU
OG0000047	LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR	LOC117141645|XP_033161109.1|DMAU
OG0000047	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR	LOC117137194|XP_033154412.1|DMAU
OG0000047	LOC108151196|XP_017135155.1|DMIR	LOC117141646|XP_033161110.1|DMAU
OG0000048	LOC108151303|XP_017135328.1|DMIR, LOC108151300|XP_017135324.1|DMIR	LOC117140937|XP_033160024.1|DMAU, LOC117140309|XP_033159045.1|DMAU
OG0000048	LOC108151294|XP_017135319.1|DMIR	LOC117140935|XP_033160022.1|DMAU
OG0000048	LOC108151307|XP_017135332.1|DMIR	LOC117140941|XP_033160028.1|DMAU
OG0000049	LOC108157283|XP_017144770.1|DMIR	LOC117144267|XP_033165261.1|DMAU
OG0000049	LOC108157278|XP_017144765.2|DMIR	LOC117143819|XP_033164555.1|DMAU
OG0000049	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR	LOC117145062|XP_033166468.1|DMAU
OG0000049	LOC108154871|XP_017140799.1|DMIR	LOC117145059|XP_033166464.1|DMAU
OG0000049	LOC108154874|XP_017140802.1|DMIR	LOC117145061|XP_033166467.1|DMAU
OG0000049	LOC108157280|XP_017144766.2|DMIR	LOC117144466|XP_033165523.1|DMAU
OG0000050	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR	LOC117136135|XP_033152731.1|DMAU
OG0000050	LOC108165363|XP_017156887.2|DMIR	LOC117142030|XP_033161785.1|DMAU
OG0000050	LOC108165358|XP_017156881.1|DMIR	LOC117142027|XP_033161782.1|DMAU
OG0000050	LOC108165359|XP_017156882.1|DMIR, LOC108150986|XP_017134821.1|DMIR	LOC117142031|XP_033161786.1|DMAU
OG0000050	LOC108165361|XP_017156885.1|DMIR, LOC108165362|XP_033243537.1|DMIR	LOC117142029|XP_033161784.1|DMAU
OG0000050	LOC108165357|XP_017156880.1|DMIR	LOC117142024|XP_033161778.1|DMAU
OG0000050	LOC108165360|XP_017156884.1|DMIR	LOC117142028|XP_033161783.1|DMAU
OG0000051	LOC108157823|XP_017145512.1|DMIR	LOC117143815|XP_033164552.1|DMAU
OG0000051	LOC117187129|XP_033245028.1|DMIR, LOC108153998|XP_033246139.1|DMIR	LOC117143638|XP_033164307.1|DMAU
OG0000051	LOC108154345|XP_017140100.1|DMIR, LOC108157724|XP_017145383.1|DMIR	LOC117142373|XP_033162194.1|DMAU, LOC117145370|XP_033166885.1|DMAU, LOC117145371|XP_033166886.1|DMAU
OG0000052	LOC108154307|XP_017140052.1|DMIR	LOC117145316|XP_033166802.1|DMAU, LOC117143900|XP_033164697.1|DMAU
OG0000052	LOC108154354|XP_017140110.1|DMIR	LOC117143487|XP_033164091.1|DMAU, LOC117143488|XP_033164092.1|DMAU, LOC117143804|XP_033164539.1|DMAU, LOC117145315|XP_033166801.1|DMAU
OG0000052	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR	LOC117136886|XP_033153888.1|DMAU
OG0000052	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR	LOC117136885|XP_033153886.1|DMAU
OG0000053	LOC108160591|XP_017150175.2|DMIR	LOC117137106|XP_033154284.1|DMAU
OG0000053	LOC108160590|XP_017150174.1|DMIR	LOC117137105|XP_033154282.1|DMAU
OG0000053	LOC108160459|XP_017149964.1|DMIR	LOC117137096|XP_033154272.1|DMAU
OG0000053	LOC108160458|XP_017149963.1|DMIR	LOC117137094|XP_033154271.1|DMAU
OG0000053	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR	LOC117137107|XP_033154285.1|DMAU
OG0000054	LOC108156883|XP_033244898.1|DMIR, LOC108156882|XP_017144105.2|DMIR	LOC117144491|XP_033165568.1|DMAU
OG0000054	LOC108156958|XP_017144225.2|DMIR	LOC117145202|XP_033166655.1|DMAU
OG0000054	LOC108156959|XP_017144226.2|DMIR	LOC117145522|XP_033167105.1|DMAU
OG0000054	LOC108160859|XP_017150611.1|DMIR, LOC108153844|XP_033245117.1|DMIR	LOC117144100|XP_033165007.1|DMAU
OG0000055	LOC108154414|XP_017140175.1|DMIR, LOC108154281|XP_017140020.1|DMIR, LOC108154282|XP_017140021.1|DMIR	LOC117143514|XP_033164128.1|DMAU
OG0000055	LOC108155899|XP_017142529.1|DMIR, LOC108155898|XP_017142528.1|DMIR	LOC117143478|XP_033164083.1|DMAU
OG0000056	LOC108156815|XP_017143999.1|DMIR	LOC117145913|XP_033167658.1|DMAU
OG0000056	LOC108156818|XP_017144002.1|DMIR	LOC117145909|XP_033167655.1|DMAU
OG0000056	LOC108156816|XP_017144001.1|DMIR	LOC117145912|XP_033167657.1|DMAU, LOC117144981|XP_033166341.1|DMAU, LOC117145911|XP_033167656.1|DMAU
OG0000056	LOC108157010|XP_017144301.2|DMIR	LOC117144813|XP_033166080.1|DMAU
OG0000058	LOC108158257|XP_017145983.1|DMIR	LOC117146035|XP_033167861.1|DMAU
OG0000058	LOC108162139|XP_017152210.1|DMIR	LOC117141672|XP_033161161.1|DMAU
OG0000058	LOC108165551|XP_017157117.1|DMIR	LOC117147163|XP_033169841.1|DMAU
OG0000059	LOC108153965|XP_017139551.1|DMIR	LOC117144061|XP_033164961.1|DMAU
OG0000059	LOC108154574|XP_017140363.2|DMIR	LOC117144560|XP_033165696.1|DMAU
OG0000059	LOC108153966|XP_033244050.1|DMIR	LOC117144394|XP_033165420.1|DMAU
OG0000059	LOC108154550|XP_017140342.2|DMIR	LOC117143436|XP_033164033.1|DMAU
OG0000059	LOC108154540|XP_017140331.1|DMIR, LOC108154512|XP_017140301.2|DMIR	LOC117145280|XP_033166759.1|DMAU, LOC117145279|XP_033166758.1|DMAU
OG0000059	LOC108154412|XP_017140173.2|DMIR	LOC117143722|XP_033164415.1|DMAU
OG0000060	LOC108152548|XP_017137449.1|DMIR	LOC117148535|XP_033171846.1|DMAU
OG0000060	LOC108164133|XP_033249747.1|DMIR	LOC117141177|XP_033160409.1|DMAU
OG0000060	LOC108157853|XP_033245987.1|DMIR	LOC117144989|XP_033166351.1|DMAU
OG0000060	LOC108156375|XP_017143272.1|DMIR	LOC117142997|XP_033163243.1|DMAU
OG0000060	LOC108165566|XP_017157129.1|DMIR	LOC117147337|XP_033170084.1|DMAU
OG0000061	LOC108161397|XP_017151135.2|DMIR	LOC117144713|XP_033165946.1|DMAU
OG0000061	LOC108161521|XP_017151288.2|DMIR	LOC117147510|XP_033170317.1|DMAU
OG0000061	LOC108161432|XP_017151184.1|DMIR	LOC117146062|XP_033167897.1|DMAU
OG0000061	LOC108164261|XP_017155390.2|DMIR	LOC117148009|XP_033171063.1|DMAU
OG0000062	LOC108158918|XP_017147210.1|DMIR	LOC117147633|XP_033170492.1|DMAU
OG0000062	LOC108162998|XP_017153505.1|DMIR	LOC117135280|XP_033151340.1|DMAU
OG0000062	LOC108164256|XP_017155384.1|DMIR	LOC117142762|XP_033162838.1|DMAU
OG0000063	LOC108156463|XP_017143415.1|DMIR	LOC117142412|XP_033162254.1|DMAU, LOC117142413|XP_033162256.1|DMAU
OG0000063	LOC108156462|XP_017143414.1|DMIR	LOC117142411|XP_033162253.1|DMAU
OG0000063	LOC108165314|XP_017156837.1|DMIR	LOC117141841|XP_033161392.1|DMAU
OG0000063	LOC108152681|XP_017137669.1|DMIR	LOC117141839|XP_033161390.1|DMAU
OG0000063	LOC108152680|XP_017137666.1|DMIR	LOC117141837|XP_033161388.1|DMAU, LOC117141838|XP_033161389.1|DMAU
OG0000065	LOC108154825|XP_017140715.1|DMIR	LOC117142873|XP_033163031.1|DMAU
OG0000065	LOC108154824|XP_017140714.1|DMIR, LOC108159764|XP_017148812.1|DMIR	LOC117150964|XP_033174035.1|DMAU, LOC117142874|XP_033163032.1|DMAU
OG0000065	LOC108156436|XP_017143382.1|DMIR	LOC117145328|XP_033166821.1|DMAU
OG0000065	LOC108156439|XP_017143386.1|DMIR	LOC117142495|XP_033162416.1|DMAU
OG0000066	LOC108164297|XP_017155437.1|DMIR	LOC117146647|XP_033168872.1|DMAU
OG0000066	LOC108157301|XP_017144791.1|DMIR	LOC117144480|XP_033165551.1|DMAU
OG0000066	LOC108154343|XP_017140094.1|DMIR	LOC117143752|XP_033164456.1|DMAU
OG0000066	LOC108161205|XP_017150915.1|DMIR	LOC117143335|XP_033163890.1|DMAU
OG0000066	LOC108156584|XP_017143610.1|DMIR	LOC117143919|XP_033164725.1|DMAU
OG0000066	LOC108164548|XP_017155850.1|DMIR	LOC117146587|XP_033168799.1|DMAU
OG0000066	LOC117189025|XP_033249790.1|DMIR	LOC117135864|XP_033152284.1|DMAU
OG0000067	LOC108156681|XP_017143806.1|DMIR	LOC117143290|XP_033163776.1|DMAU
OG0000067	LOC108150910|XP_017134723.1|DMIR	LOC117141618|XP_033161029.1|DMAU
OG0000067	LOC108160959|XP_017150741.1|DMIR	LOC117137893|XP_033155518.1|DMAU
OG0000067	LOC108150909|XP_017134722.1|DMIR	LOC117139071|XP_033157072.1|DMAU
OG0000067	LOC108153593|XP_017139164.1|DMIR	LOC117140079|XP_033158722.1|DMAU
OG0000068	LOC108152679|XP_033242710.1|DMIR	LOC117140267|XP_033158984.1|DMAU
OG0000068	LOC108157726|XP_033245682.1|DMIR, LOC108157807|XP_017145490.2|DMIR, LOC108161223|XP_033249489.1|DMIR	LOC117142608|XP_033162579.1|DMAU, LOC117139306|XP_033157439.1|DMAU, LOC117135414|XP_033151458.1|DMAU
OG0000068	LOC108163289|XP_017153992.1|DMIR	LOC117147929|XP_033170959.1|DMAU
OG0000069	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR	LOC117138693|XP_033156843.1|DMAU
OG0000070	LOC108161360|XP_017151091.1|DMIR	LOC117140982|XP_033160124.1|DMAU
OG0000070	LOC108164841|XP_017156256.1|DMIR	LOC117148893|XP_033172490.1|DMAU
OG0000070	LOC108161362|XP_017151093.1|DMIR	LOC117137413|XP_033154736.1|DMAU
OG0000070	LOC108161363|XP_017151095.1|DMIR	LOC117146922|XP_033169442.1|DMAU
OG0000071	LOC117186448|XP_033243164.1|DMIR	LOC117139106|XP_033157130.1|DMAU
OG0000071	LOC108165608|XP_017157174.1|DMIR	LOC117139290|XP_033157411.1|DMAU
OG0000071	LOC108150751|XP_017134533.1|DMIR	LOC117139289|XP_033157410.1|DMAU
OG0000071	LOC108153450|XP_017138959.1|DMIR	LOC117139278|XP_033157396.1|DMAU
OG0000072	LOC108160257|XP_017149612.1|DMIR	LOC117136935|XP_033153969.1|DMAU
OG0000072	LOC108159396|XP_017148120.1|DMIR	LOC117136352|XP_033153109.1|DMAU
OG0000072	LOC108160256|XP_017149611.1|DMIR	LOC117136936|XP_033153970.1|DMAU
OG0000073	LOC108159670|XP_017148639.1|DMIR	LOC117138354|XP_033156291.1|DMAU
OG0000073	LOC108150973|XP_017134799.1|DMIR	LOC117147893|XP_033170883.1|DMAU
OG0000073	LOC108154478|XP_017140245.1|DMIR	LOC117142466|XP_033162348.1|DMAU
OG0000074	LOC108152480|XP_017137342.1|DMIR	LOC117142069|XP_033161840.1|DMAU
OG0000074	LOC108153512|XP_017139057.1|DMIR	LOC117139233|XP_033157330.1|DMAU
OG0000075	LOC108153054|XP_017138314.1|DMIR	LOC117141890|XP_033161477.1|DMAU
OG0000075	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR	LOC117139015|XP_033157000.1|DMAU
OG0000075	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR	LOC117139016|XP_033157001.1|DMAU
OG0000075	LOC108153055|XP_017138316.1|DMIR	LOC117141893|XP_033161485.1|DMAU
OG0000076	LOC108153442|XP_033243040.1|DMIR	LOC117141100|XP_033160313.1|DMAU
OG0000076	LOC108157401|XP_017144934.1|DMIR, LOC108157400|XP_033245750.1|DMIR	LOC117145344|XP_033166850.1|DMAU, LOC117143595|XP_033164232.1|DMAU
OG0000076	LOC108164834|XP_017156246.1|DMIR	LOC117147320|XP_033170062.1|DMAU
OG0000076	LOC108164833|XP_017156244.1|DMIR	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU
OG0000077	LOC117192706|XP_033253334.1|DMIR	LOC117138525|XP_033156554.1|DMAU
OG0000077	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR	LOC117142441|XP_033162295.1|DMAU
OG0000077	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR	LOC117138466|XP_033156483.1|DMAU
OG0000077	LOC108154903|XP_017140844.1|DMIR	LOC117144652|XP_033165842.1|DMAU
OG0000078	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR	LOC117138008|XP_033155701.1|DMAU
OG0000078	LOC108164311|XP_017155449.1|DMIR, LOC108154102|XP_017139713.1|DMIR, LOC108153359|XP_017138814.1|DMIR	LOC117140111|XP_033158764.1|DMAU
OG0000078	LOC108157815|XP_017145503.1|DMIR	LOC117145393|XP_033166920.1|DMAU
OG0000078	LOC108164827|XP_033245184.1|DMIR	LOC117146596|XP_033168812.1|DMAU
OG0000078	LOC108165160|XP_017156716.1|DMIR	LOC117147316|XP_033170056.1|DMAU
OG0000079	LOC108163877|XP_017154880.1|DMIR	LOC117151008|XP_033174106.1|DMAU
OG0000079	LOC108163879|XP_017154881.1|DMIR	LOC117151007|XP_033174105.1|DMAU
OG0000080	LOC108158041|XP_033248348.1|DMIR, LOC108159968|XP_017149140.2|DMIR	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU
OG0000080	LOC108160659|XP_017150285.1|DMIR	LOC117136966|XP_033154021.1|DMAU
OG0000081	LOC108153681|XP_017139286.1|DMIR	LOC117140435|XP_033159244.1|DMAU
OG0000082	LOC108160171|XP_017149484.1|DMIR	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU
OG0000082	LOC108156489|XP_017143463.1|DMIR	LOC117142679|XP_033162708.1|DMAU
OG0000082	LOC108154939|XP_017140918.1|DMIR	LOC117143259|XP_033163721.1|DMAU
OG0000083	LOC108164109|XP_033249545.1|DMIR	LOC117145762|XP_033167461.1|DMAU
OG0000083	LOC108164041|XP_017155108.2|DMIR, LOC108161224|XP_017150937.2|DMIR	LOC117140536|XP_033159420.1|DMAU, LOC117146342|XP_033168371.1|DMAU
OG0000083	LOC108164025|XP_017155088.2|DMIR	LOC117144457|XP_033165508.1|DMAU
OG0000083	LOC108164026|XP_017155091.1|DMIR	LOC117144620|XP_033165809.1|DMAU
OG0000083	LOC108162999|XP_017153506.2|DMIR	LOC117145464|XP_033167065.1|DMAU
OG0000084	LOC108159903|XP_017149014.2|DMIR, LOC117188199|XP_033247571.1|DMIR	LOC117136635|XP_033153517.1|DMAU
OG0000084	LOC108158575|XP_017146505.1|DMIR, LOC117194181|XP_033254729.1|DMIR	LOC117137735|XP_033155207.1|DMAU
OG0000085	LOC108158120|XP_033247942.1|DMIR	LOC117136082|XP_033152643.1|DMAU
OG0000085	LOC108158660|XP_017146646.1|DMIR, LOC117191065|XP_033251922.1|DMIR	LOC117137083|XP_033154202.1|DMAU
OG0000085	LOC108158119|XP_017145785.1|DMIR, LOC117185844|XP_033253177.1|DMIR	LOC117136080|XP_033152640.1|DMAU
OG0000086	LOC117194899|XP_033255253.1|DMIR, LOC117187923|XP_033246769.1|DMIR, LOC117187905|XP_033246736.1|DMIR, LOC117187907|XP_033246740.1|DMIR, LOC117187906|XP_033246738.1|DMIR	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU
