Orthogroup	DMIR.longest_only	DMEL.longest_only
OG0000040	LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR	CG17802|NP_650659.2|DMEL
OG0000040	LOC108154965|XP_017140968.1|DMIR	Odj|NP_650661.1|DMEL
OG0000040	LOC108156483|XP_017143450.1|DMIR	CG1792|NP_651878.1|DMEL
OG0000041	LOC108156909|XP_017144147.1|DMIR, LOC108157457|XP_017145018.1|DMIR	CG31300|NP_651373.2|DMEL, CG31104|NP_733090.1|DMEL, CG11893|NP_651375.1|DMEL, CG13658|NP_651374.2|DMEL
OG0000041	LOC108154314|XP_017140061.1|DMIR	CG31436|NP_733096.1|DMEL
OG0000041	LOC108153890|XP_033244257.1|DMIR	CG13659|NP_651378.1|DMEL, CG31370|NP_733095.2|DMEL
OG0000042	LOC108163349|XP_017154082.1|DMIR	CG34028|NP_001033838.1|DMEL
OG0000042	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR	CG14502|NP_611311.1|DMEL
OG0000042	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR	CG18539|NP_611315.3|DMEL
OG0000042	LOC108158643|XP_017146616.1|DMIR, LOC117193044|XP_033253671.1|DMIR, LOC117193043|XP_033253670.1|DMIR, LOC108158641|XP_017146613.1|DMIR, LOC117193042|XP_033253669.1|DMIR, LOC108161650|XP_017151442.1|DMIR	CG18536|NP_611312.1|DMEL, CG18538|NP_611314.2|DMEL, CG18537|NP_611313.1|DMEL
OG0000042	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR	CG18540|NP_611316.2|DMEL
OG0000043	LOC108157690|XP_017145347.1|DMIR	Ugt302K1|NP_652620.1|DMEL
OG0000043	LOC108157417|XP_017144957.1|DMIR, LOC108155936|XP_017142583.1|DMIR	Ugt302C1|NP_652626.1|DMEL
OG0000043	LOC108157770|XP_017145444.1|DMIR	Ugt302E1|NP_652625.2|DMEL
OG0000043	LOC108155937|XP_017142584.1|DMIR	Ugt35E1|NP_652622.3|DMEL, Ugt35E2|NP_652623.2|DMEL, Ugt35D1|NP_651866.1|DMEL
OG0000043	LOC108155939|XP_017142587.1|DMIR	Ugt35B1|NP_524313.2|DMEL
OG0000044	LOC108157774|XP_017145449.1|DMIR	CG31087|NP_733100.1|DMEL
OG0000044	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR	CG10562|NP_651385.3|DMEL, CHKov1|NP_001097918.1|DMEL
OG0000044	LOC108154298|XP_017140040.1|DMIR, LOC108154289|XP_017140029.1|DMIR	CG10559|NP_651382.2|DMEL, CG10560|NP_651384.2|DMEL, CG10553|NP_651383.1|DMEL
OG0000044	LOC108155225|XP_017141401.1|DMIR	CG6908|NP_650105.1|DMEL
OG0000045	LOC108152824|XP_017137906.1|DMIR	Cpr67Fb|NP_648420.1|DMEL
OG0000045	LOC108165537|XP_017157100.1|DMIR	Cpr67Fa1|NP_648418.1|DMEL, Cpr67Fa2|NP_648419.1|DMEL
OG0000045	LOC108150882|XP_017134679.1|DMIR	Cpr65Ec|NP_648077.1|DMEL
OG0000045	LOC108163376|XP_033250045.1|DMIR, LOC108150857|XP_017134649.1|DMIR	Cpr65Eb|NP_648076.3|DMEL
OG0000046	LOC108157664|XP_017145312.1|DMIR	CG5892|NP_650959.2|DMEL
OG0000046	LOC108165135|XP_017156690.1|DMIR, LOC108165164|XP_017156723.1|DMIR	CG14219|NP_608322.1|DMEL, CG14205|NP_608323.1|DMEL
OG0000046	LOC108158204|XP_017145916.1|DMIR, LOC117191605|XP_033252314.1|DMIR	CG14204|NP_608321.1|DMEL
OG0000046	LOC108157665|XP_017145313.1|DMIR, LOC108157666|XP_017145314.1|DMIR	CG16723|NP_651159.3|DMEL, CG10183|NP_651160.3|DMEL, CG33337|NP_996269.2|DMEL, CG10182|NP_651158.1|DMEL, CG13325|NP_610836.1|DMEL
OG0000047	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR	loopin-1|NP_001097338.1|DMEL
OG0000047	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR	S-Lap8|NP_611132.1|DMEL
OG0000047	LOC108158150|XP_017145859.2|DMIR, LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR	S-Lap5|NP_610892.1|DMEL
OG0000047	LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR	S-Lap3|NP_648394.1|DMEL
OG0000047	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR	S-Lap7|NP_610900.1|DMEL
OG0000047	LOC108151196|XP_017135155.1|DMIR	S-Lap4|NP_729613.1|DMEL
OG0000048	LOC108151303|XP_017135328.1|DMIR, LOC108151300|XP_017135324.1|DMIR	CG13060|NP_648873.1|DMEL, CG13041|NP_648872.1|DMEL
OG0000048	LOC108151294|XP_017135319.1|DMIR	CG13044|NP_648867.1|DMEL
OG0000048	LOC108151307|XP_017135332.1|DMIR	CG13042|NP_648870.1|DMEL
OG0000049	LOC108157283|XP_017144770.1|DMIR	CG4053|NP_650601.2|DMEL
OG0000049	LOC108157278|XP_017144765.2|DMIR	CG5246|NP_650603.1|DMEL
OG0000049	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR	CG17475|NP_650600.2|DMEL
OG0000049	LOC108154871|XP_017140799.1|DMIR	CG31269|NP_001097818.1|DMEL
OG0000049	LOC108154874|XP_017140802.1|DMIR	CG31265|NP_650599.1|DMEL
OG0000049	LOC108157280|XP_017144766.2|DMIR	CG5255|NP_650604.1|DMEL
OG0000050	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR	CG13193|NP_610699.1|DMEL
OG0000050	LOC108165363|XP_017156887.2|DMIR	CG33766|NP_001027140.1|DMEL
OG0000050	LOC108165358|XP_017156881.1|DMIR	CG33770|NP_001027144.2|DMEL
OG0000050	LOC108165359|XP_017156882.1|DMIR, LOC108150986|XP_017134821.1|DMIR	CG33769|NP_001027143.1|DMEL
OG0000050	LOC108165361|XP_017156885.1|DMIR, LOC108165362|XP_033243537.1|DMIR	CG33767|NP_001027141.1|DMEL
OG0000050	LOC108165357|XP_017156880.1|DMIR	CG33771|NP_001027145.3|DMEL
OG0000050	LOC108165360|XP_017156884.1|DMIR	CG33768|NP_001027142.2|DMEL
OG0000051	LOC108157823|XP_017145512.1|DMIR	Cyp313b1|NP_649807.1|DMEL
OG0000051	LOC117187129|XP_033245028.1|DMIR, LOC108153998|XP_033246139.1|DMIR	Cyp313a4|NP_650224.3|DMEL
OG0000051	LOC108154345|XP_017140100.1|DMIR, LOC108157724|XP_017145383.1|DMIR	Cyp313a5|NP_650168.1|DMEL, Cyp313a1|NP_650368.1|DMEL, Cyp313a2|NP_650169.3|DMEL, Cyp313a3|NP_650170.2|DMEL
OG0000052	LOC108154307|XP_017140052.1|DMIR	CG16904|NP_649957.1|DMEL, CG31141|NP_732912.2|DMEL
OG0000052	LOC108154354|XP_017140110.1|DMIR	eloF|NP_649956.1|DMEL, CG8534|NP_649955.1|DMEL, CG9458|NP_731419.1|DMEL, CG9459|NP_649958.2|DMEL
OG0000052	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR	CG17821|NP_725820.2|DMEL
OG0000052	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR	CG18609|NP_611365.2|DMEL
OG0000053	LOC108160591|XP_017150175.2|DMIR	Mal-A8|NP_610384.1|DMEL
OG0000053	LOC108160590|XP_017150174.1|DMIR	Mal-A7|NP_610383.1|DMEL
OG0000053	LOC108160459|XP_017149964.1|DMIR	Mal-A6|NP_995779.2|DMEL
OG0000053	LOC108160458|XP_017149963.1|DMIR	Mal-A5|NP_610382.2|DMEL
OG0000053	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR	Mal-A1|NP_476627.3|DMEL
OG0000054	LOC108156883|XP_033244898.1|DMIR, LOC108156882|XP_017144105.2|DMIR	AOX1|NP_650475.1|DMEL
OG0000054	LOC108156958|XP_017144225.2|DMIR	AOX2|NP_732047.2|DMEL
OG0000054	LOC108156959|XP_017144226.2|DMIR	AOX4|NP_650478.1|DMEL
OG0000054	LOC108160859|XP_017150611.1|DMIR, LOC108153844|XP_033245117.1|DMIR	AOX3|NP_650477.1|DMEL
OG0000055	LOC108154414|XP_017140175.1|DMIR, LOC108154281|XP_017140020.1|DMIR, LOC108154282|XP_017140021.1|DMIR	CecC|NP_524591.1|DMEL
OG0000055	LOC108155899|XP_017142529.1|DMIR, LOC108155898|XP_017142528.1|DMIR	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL
OG0000056	LOC108156815|XP_017143999.1|DMIR	CG6726|NP_651120.1|DMEL
OG0000056	LOC108156818|XP_017144002.1|DMIR	CG17110|NP_651121.1|DMEL
OG0000056	LOC108156816|XP_017144001.1|DMIR	CG17109|NP_651122.2|DMEL, CG6738|NP_651124.1|DMEL, CG6733|NP_651123.1|DMEL
OG0000056	LOC108157010|XP_017144301.2|DMIR	CG6465|NP_650004.1|DMEL
OG0000058	LOC108158257|XP_017145983.1|DMIR	AANATL3|NP_610018.1|DMEL
OG0000058	LOC108162139|XP_017152210.1|DMIR	AANATL2|NP_609005.1|DMEL
OG0000058	LOC108165551|XP_017157117.1|DMIR	AgmNAT|NP_572268.1|DMEL
OG0000059	LOC108153965|XP_017139551.1|DMIR	TwdlH|NP_651490.1|DMEL
OG0000059	LOC108154574|XP_017140363.2|DMIR	TwdlJ|NP_651489.2|DMEL
OG0000059	LOC108153966|XP_033244050.1|DMIR	TwdlK|NP_651488.1|DMEL
OG0000059	LOC108154550|XP_017140342.2|DMIR	TwdlN|NP_733160.1|DMEL
OG0000059	LOC108154540|XP_017140331.1|DMIR, LOC108154512|XP_017140301.2|DMIR	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL
OG0000059	LOC108154412|XP_017140173.2|DMIR	TwdlM|NP_651484.1|DMEL
OG0000060	LOC108152548|XP_017137449.1|DMIR	CkIalpha|NP_511140.1|DMEL
OG0000060	LOC108164133|XP_033249747.1|DMIR	CG7094|NP_609851.2|DMEL
OG0000060	LOC108157853|XP_033245987.1|DMIR	CG12147|NP_649536.1|DMEL
OG0000060	LOC108156375|XP_017143272.1|DMIR	dco|NP_001356928.1|DMEL
OG0000060	LOC108165566|XP_017157129.1|DMIR	CG2577|NP_572794.1|DMEL
OG0000061	LOC108161397|XP_017151135.2|DMIR	CG15255|NP_609755.1|DMEL
OG0000061	LOC108161521|XP_017151288.2|DMIR	CG7631|NP_609760.1|DMEL
OG0000061	LOC108161432|XP_017151184.1|DMIR	CG15254|NP_609757.1|DMEL
OG0000061	LOC108164261|XP_017155390.2|DMIR	CG15253|NP_609758.1|DMEL
OG0000062	LOC108158918|XP_017147210.1|DMIR	CG12111|NP_572491.1|DMEL
OG0000062	LOC108162998|XP_017153505.1|DMIR	Lectin-galC1|NP_477200.1|DMEL
OG0000062	LOC108163117|XP_017153708.1|DMIR	Sfp24F|NP_001162870.1|DMEL
OG0000062	LOC108164256|XP_017155384.1|DMIR	CG43055|NP_001245867.1|DMEL
OG0000063	LOC108156463|XP_017143415.1|DMIR	CG17929|NP_650532.2|DMEL, CG6901|NP_650531.1|DMEL
OG0000063	LOC108156462|XP_017143414.1|DMIR	CG17930|NP_650533.1|DMEL
OG0000063	LOC108165314|XP_017156837.1|DMIR	CG42826|NP_001189079.1|DMEL
OG0000063	LOC108152681|XP_017137669.1|DMIR	CG32053|NP_729587.1|DMEL
OG0000063	LOC108152680|XP_017137666.1|DMIR	CG32054|NP_729588.1|DMEL, CG42825|NP_729590.1|DMEL
OG0000065	LOC108154825|XP_017140715.1|DMIR	CG10096|NP_001027183.1|DMEL
OG0000065	LOC108154824|XP_017140714.1|DMIR, LOC108159764|XP_017148812.1|DMIR	Sgp|NP_609241.1|DMEL, CG10097|NP_731699.2|DMEL
OG0000065	LOC108156436|XP_017143382.1|DMIR	CG14893|NP_650568.2|DMEL
OG0000065	LOC108156439|XP_017143386.1|DMIR	CG17562|NP_650566.1|DMEL
OG0000065	LOC108156437|XP_017143383.1|DMIR	CG17560|NP_650567.1|DMEL
OG0000066	LOC108164297|XP_017155437.1|DMIR	CG15717|NP_572856.1|DMEL
OG0000066	LOC108157301|XP_017144791.1|DMIR	CG2336|NP_731094.3|DMEL
OG0000066	LOC108154343|XP_017140094.1|DMIR	CG12516|NP_651615.2|DMEL
OG0000066	LOC108161205|XP_017150915.1|DMIR	CG11634|NP_610128.2|DMEL
OG0000066	LOC108156584|XP_017143610.1|DMIR	CG5623|NP_650485.1|DMEL
OG0000066	LOC108164548|XP_017155850.1|DMIR	CG12637|NP_572645.1|DMEL
OG0000066	LOC117189025|XP_033249790.1|DMIR	CG13539|NP_611768.1|DMEL
OG0000067	LOC108156681|XP_017143806.1|DMIR	Alp5|NP_650931.1|DMEL
OG0000067	LOC108150910|XP_017134723.1|DMIR	Alp9|NP_647977.1|DMEL
OG0000067	LOC108160959|XP_017150741.1|DMIR	Alp6|NP_610496.1|DMEL
OG0000067	LOC108150909|XP_017134722.1|DMIR	Alp10|NP_647976.1|DMEL
OG0000067	LOC108153593|XP_017139164.1|DMIR	Alp1|NP_001262159.1|DMEL
OG0000068	LOC108152679|XP_033242710.1|DMIR	CG6052|NP_649002.3|DMEL
OG0000068	LOC108157726|XP_033245682.1|DMIR, LOC108157807|XP_017145490.2|DMIR, LOC108161223|XP_033249489.1|DMIR	CG31213|NP_001262752.1|DMEL, CG42816|NP_730301.3|DMEL, CG8908|NP_611464.3|DMEL
OG0000068	LOC108163289|XP_017153992.1|DMIR	ABCA|NP_608445.2|DMEL
OG0000069	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR	CG30428|NP_726513.1|DMEL
OG0000070	LOC108161360|XP_017151091.1|DMIR	CG9498|NP_609015.2|DMEL
OG0000070	LOC108164841|XP_017156256.1|DMIR	CG13360|NP_569859.1|DMEL
OG0000070	LOC108161362|XP_017151093.1|DMIR	CG9497|NP_609014.3|DMEL
OG0000070	LOC108161363|XP_017151095.1|DMIR	CG7135|NP_573269.1|DMEL
OG0000071	LOC117186448|XP_033243164.1|DMIR	Muc68D|NP_648504.2|DMEL
OG0000071	LOC108165608|XP_017157174.1|DMIR	CG10725|NP_648647.1|DMEL
OG0000071	LOC108150751|XP_017134533.1|DMIR	CG10154|NP_001189089.1|DMEL
OG0000071	LOC108153450|XP_017138959.1|DMIR	CG10140|NP_648648.2|DMEL
OG0000072	LOC108160257|XP_017149612.1|DMIR	jtb|NP_611126.1|DMEL
OG0000072	LOC108159396|XP_017148120.1|DMIR	CG15712|NP_611131.2|DMEL
OG0000072	LOC108160256|XP_017149611.1|DMIR	CG4409|NP_001097337.1|DMEL
OG0000073	LOC108159670|XP_017148639.1|DMIR	lolal|NP_524778.1|DMEL
OG0000073	LOC108150973|XP_017134799.1|DMIR	br|NP_001162638.2|DMEL
OG0000073	LOC108154478|XP_017140245.1|DMIR	pre-mod_mdg4_-E|NP_001287451.1|DMEL
OG0000074	LOC108152480|XP_017137342.1|DMIR	CG10472|NP_648017.1|DMEL
OG0000074	LOC108153512|XP_017139057.1|DMIR	CG7542|NP_648995.3|DMEL
OG0000075	LOC108153054|XP_017138314.1|DMIR	Hsp67Ba|NP_523998.1|DMEL
OG0000075	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR	Hsp27|NP_524000.1|DMEL
OG0000075	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR	Hsp23|NP_523999.1|DMEL
OG0000075	LOC108153055|XP_017138316.1|DMIR	Hsp26|NP_523997.1|DMEL
OG0000076	LOC108153442|XP_033243040.1|DMIR	CG42540|NP_001246627.1|DMEL
OG0000076	LOC108157401|XP_017144934.1|DMIR, LOC108157400|XP_033245750.1|DMIR	CG31358|NP_650147.1|DMEL, CG14736|NP_731666.2|DMEL
OG0000076	LOC108164834|XP_017156246.1|DMIR	CG33253|NP_001259699.1|DMEL
OG0000076	LOC108164833|XP_017156244.1|DMIR	Mec2|NP_573357.1|DMEL
OG0000077	LOC117192706|XP_033253334.1|DMIR	betaTub56D|NP_725896.1|DMEL
OG0000077	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR	betaTub85D|NP_524290.2|DMEL
OG0000077	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR	betaTub60D|NP_523842.2|DMEL
OG0000077	LOC108154903|XP_017140844.1|DMIR	betaTub97EF|NP_651606.2|DMEL
OG0000078	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR	CG15128|NP_611441.1|DMEL
OG0000078	LOC108164311|XP_017155449.1|DMIR, LOC108154102|XP_017139713.1|DMIR, LOC108153359|XP_017138814.1|DMIR	CG7634|NP_649332.1|DMEL
OG0000078	LOC108157815|XP_017145503.1|DMIR	wa-cup|NP_649721.2|DMEL
OG0000078	LOC108164827|XP_033245184.1|DMIR	r-cup|NP_608419.1|DMEL
OG0000078	LOC108165160|XP_017156716.1|DMIR	p-cup|NP_573216.1|DMEL
OG0000079	LOC108163877|XP_017154880.1|DMIR	CG16713|NP_608799.1|DMEL
OG0000079	LOC108163879|XP_017154881.1|DMIR	IM33|NP_608800.1|DMEL
OG0000080	LOC108158041|XP_033248348.1|DMIR, LOC108159968|XP_017149140.2|DMIR	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL
OG0000080	LOC108160659|XP_017150285.1|DMIR	Amyrel|NP_477262.1|DMEL
OG0000081	LOC108153681|XP_017139286.1|DMIR	tfc|NP_612091.1|DMEL
OG0000082	LOC108160171|XP_017149484.1|DMIR	Cyp6d2|NP_611698.1|DMEL
OG0000082	LOC108156489|XP_017143463.1|DMIR	Cyp6d4|NP_651082.1|DMEL
OG0000082	LOC108154939|XP_017140918.1|DMIR	Cyp6d5|NP_650327.1|DMEL
OG0000083	LOC108164109|XP_033249545.1|DMIR	LManI|NP_609407.1|DMEL
OG0000083	LOC108164041|XP_017155108.2|DMIR, LOC108161224|XP_017150937.2|DMIR	LManVI|NP_609253.1|DMEL, LManV|NP_609252.1|DMEL
OG0000083	LOC108164025|XP_017155088.2|DMIR	LManIII|NP_609250.2|DMEL
OG0000083	LOC108164026|XP_017155091.1|DMIR	LManIV|NP_609251.2|DMEL
OG0000083	LOC108162999|XP_017153506.2|DMIR	LManII|NP_609408.1|DMEL
OG0000084	LOC108159903|XP_017149014.2|DMIR, LOC117188199|XP_033247571.1|DMIR	CG15073|NP_611362.2|DMEL
OG0000084	LOC108158575|XP_017146505.1|DMIR, LOC117194181|XP_033254729.1|DMIR	CG8388|NP_611075.1|DMEL
OG0000085	LOC108158120|XP_033247942.1|DMIR	CG30495|NP_001260785.1|DMEL
OG0000085	LOC108158660|XP_017146646.1|DMIR, LOC117191065|XP_033251922.1|DMIR	CG2064|NP_610310.2|DMEL
OG0000085	LOC108158119|XP_017145785.1|DMIR, LOC117185844|XP_033253177.1|DMIR	CG30491|NP_610306.1|DMEL
OG0000086	LOC117194899|XP_033255253.1|DMIR, LOC117187923|XP_033246769.1|DMIR, LOC117187905|XP_033246736.1|DMIR, LOC117187907|XP_033246740.1|DMIR, LOC117187906|XP_033246738.1|DMIR	fest|NP_611412.1|DMEL
OG0000087	LOC108161399|XP_017151137.1|DMIR	Cpr30F|NP_723504.1|DMEL
OG0000087	LOC108162440|XP_017152666.1|DMIR	Cpr35B|NP_609713.1|DMEL
OG0000087	LOC108161407|XP_017151147.1|DMIR	Cpr31A|NP_995678.1|DMEL
OG0000088	LOC108159653|XP_017148610.1|DMIR, LOC117187979|XP_033246931.1|DMIR	Vha16-1|NP_476801.1|DMEL
OG0000088	LOC108162539|XP_017152811.1|DMIR	Vha16-5|NP_609447.1|DMEL
OG0000088	LOC108154400|XP_017140155.1|DMIR	Vha16-3|NP_729706.1|DMEL
OG0000088	LOC117191303|XP_033252100.1|DMIR, LOC117191299|XP_033252095.1|DMIR, LOC108159193|XP_033246299.1|DMIR, LOC108159192|XP_017147736.2|DMIR, LOC117191300|XP_033252096.1|DMIR, LOC117191301|XP_033252097.1|DMIR	Vha16-4|NP_611169.1|DMEL
OG0000088	LOC108154436|XP_017140196.1|DMIR, LOC117191019|XP_033251887.1|DMIR	Vha16-2|NP_729707.1|DMEL
OG0000089	LOC108155180|XP_017141339.1|DMIR	alphaTub84B|NP_476772.1|DMEL
OG0000089	LOC108152982|XP_017138197.1|DMIR	alphaTub67C|NP_524009.2|DMEL
OG0000090	LOC108158810|XP_017146987.1|DMIR	CG30339|NP_724813.1|DMEL
OG0000090	LOC117193654|XP_033254284.1|DMIR, LOC108158808|XP_017146985.1|DMIR	CG12926|NP_610510.2|DMEL
OG0000090	LOC108153204|XP_017138513.1|DMIR	CG33514|NP_001014558.1|DMEL
OG0000090	LOC108165393|XP_017156920.1|DMIR	CG33966|NP_001033984.1|DMEL
OG0000091	LOC108154728|XP_033244852.1|DMIR	Vha100-1|NP_651672.1|DMEL
OG0000091	LOC108162520|XP_017152790.1|DMIR	Vha100-5|NP_609515.1|DMEL
OG0000091	LOC108156561|XP_017143573.1|DMIR	Vha100-2|NP_650722.1|DMEL
OG0000091	LOC108154383|XP_017140136.2|DMIR, LOC108155576|XP_017141967.1|DMIR	Vha100-4|NP_650720.1|DMEL
OG0000092	LOC108154687|XP_017140524.1|DMIR	CG10513|NP_651370.2|DMEL
OG0000092	LOC108157456|XP_017145017.1|DMIR	CG11892|NP_651372.1|DMEL
OG0000092	LOC108157764|XP_017145435.1|DMIR	CG31380|NP_733121.1|DMEL
OG0000092	LOC108157599|XP_017145216.1|DMIR	CG10514|NP_651371.1|DMEL
OG0000093	LOC108162786|XP_017153175.1|DMIR	Su_var_205|NP_476755.1|DMEL
OG0000093	LOC117192257|XP_033252810.1|DMIR, LOC117187821|XP_033246573.1|DMIR, LOC108159687|XP_017148682.2|DMIR	rhi|NP_536794.1|DMEL, Oxp|NP_611240.1|DMEL
OG0000093	LOC108164116|XP_017155201.1|DMIR	HP6|NP_608842.1|DMEL
OG0000093	LOC108158545|XP_017146446.1|DMIR	HP1b|NP_572521.2|DMEL
OG0000094	LOC108152816|XP_017137892.1|DMIR	Or67d|NP_648390.2|DMEL
OG0000094	LOC108153924|XP_017139508.1|DMIR	Or83c|NP_524244.2|DMEL
OG0000096	LOC108156075|XP_017142850.1|DMIR	CG17568|NP_609951.2|DMEL
OG0000096	LOC108156077|XP_017142852.1|DMIR	wek|NP_524930.1|DMEL
OG0000096	LOC108156414|XP_017143351.1|DMIR	CG6254|NP_649983.2|DMEL
OG0000096	LOC108163796|XP_017154775.1|DMIR	CG10366|NP_609995.1|DMEL
OG0000098	LOC108154822|XP_017140713.1|DMIR	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL
OG0000099	LOC108155152|XP_017141305.1|DMIR	Cyp4d14|NP_001259179.1|DMEL
OG0000099	LOC108155138|XP_017141293.2|DMIR	Cyp4d2|NP_525043.1|DMEL
OG0000099	LOC108164818|XP_017156227.1|DMIR	Cyp4d1|NP_476907.2|DMEL
OG0000100	LOC117188288|XP_033247762.1|DMIR, LOC117185793|XP_033254319.1|DMIR	CG34459|NP_001097348.1|DMEL
OG0000100	LOC108155805|XP_017142375.1|DMIR, LOC108155492|XP_017141806.1|DMIR	CG14839|NP_650351.2|DMEL
OG0000100	LOC108155491|XP_017141804.1|DMIR	CG14841|NP_650350.1|DMEL
OG0000101	LOC108152627|XP_017137590.1|DMIR	pip|NP_788536.1|DMEL
OG0000102	LOC108160538|XP_017150092.1|DMIR	PPO1|NP_476812.1|DMEL
OG0000102	LOC108160481|XP_017149990.1|DMIR	PPO2|NP_610443.1|DMEL
OG0000103	LOC108151915|XP_017136317.1|DMIR	CG5653|NP_648269.1|DMEL
OG0000103	LOC108152405|XP_017137197.1|DMIR	CG6034|NP_649005.1|DMEL
OG0000103	LOC108152404|XP_017137196.1|DMIR	CG7460|NP_649004.1|DMEL
OG0000103	LOC117193096|XP_033253709.1|DMIR, LOC108159675|XP_017148654.1|DMIR	CG7737|NP_001286308.1|DMEL
OG0000104	LOC108153245|XP_017138576.1|DMIR	Pdh|NP_524105.2|DMEL
OG0000104	LOC108163569|XP_017154425.1|DMIR	Fbp2|NP_523522.1|DMEL
OG0000104	LOC108153719|XP_017139336.1|DMIR	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL
OG0000105	LOC108154606|XP_017140412.2|DMIR	Or67a|NP_524005.2|DMEL
