Orthogroup	DYAK.longest_only	DSER.longest_only
OG0000046	LOC6537903|XP_002098444.1|DYAK, LOC6537902|XP_002098443.2|DYAK	LOC110184743|XP_020809034.1|DSER
OG0000046	LOC6537901|XP_002098442.1|DYAK, LOC6530015|XP_002090961.3|DYAK	LOC110184620|XP_020808877.1|DSER, LOC110184815|XP_020809118.1|DSER
OG0000047	LOC6531393|XP_002092196.1|DYAK	LOC110180463|XP_020803800.1|DSER
OG0000047	LOC6531396|XP_002092199.1|DYAK	LOC110176287|XP_020798269.1|DSER
OG0000047	LOC6529920|XP_002090877.1|DYAK	LOC110189583|XP_020815375.1|DSER
OG0000047	LOC6533594|XP_002094302.1|DYAK	LOC110184762|XP_020809052.1|DSER
OG0000047	LOC6529913|XP_002090870.1|DYAK	LOC110189698|XP_020815532.1|DSER
OG0000047	LOC6533595|XP_002094303.1|DYAK	LOC110184679|XP_020808950.1|DSER
OG0000048	LOC6539501|XP_002086390.1|DYAK, LOC26534611|XP_015045057.1|DYAK	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER
OG0000048	LOC6539643|XP_002086528.1|DYAK	LOC110190459|XP_020816619.1|DSER
OG0000048	LOC6539644|XP_002086526.2|DYAK	LOC110190447|XP_020816607.1|DSER
OG0000048	LOC6539640|XP_002086529.1|DYAK	LOC110190454|XP_020816613.1|DSER
OG0000049	LOC6536652|XP_002097224.1|DYAK	LOC110188535|XP_020813941.1|DSER
OG0000049	LOC6537437|XP_002097993.1|DYAK	LOC110188465|XP_020813853.1|DSER
OG0000049	LOC6536653|XP_002097225.1|DYAK	LOC110188330|XP_020813697.1|DSER
OG0000049	LOC6536655|XP_002097227.1|DYAK	LOC110188568|XP_020813987.1|DSER
OG0000049	LOC6536654|XP_002097226.1|DYAK	LOC110188331|XP_020813698.1|DSER
OG0000049	LOC6537438|XP_002097994.1|DYAK	LOC110188656|XP_020814093.1|DSER
OG0000050	LOC6530239|XP_002091176.2|DYAK	LOC110180270|XP_020803585.1|DSER
OG0000050	LOC6535160|XP_039230152.1|DYAK	LOC110190383|XP_020816472.1|DSER
OG0000050	LOC6535164|XP_002095826.2|DYAK	LOC110190030|XP_020815992.1|DSER
OG0000050	LOC6535163|XP_002095825.2|DYAK	LOC110190392|XP_020816504.1|DSER
OG0000050	LOC120320448|XP_039230150.1|DYAK	LOC110190033|XP_020815994.1|DSER
OG0000050	LOC6535165|XP_002095827.2|DYAK	LOC110190029|XP_020815991.1|DSER
OG0000050	LOC6535162|XP_002095824.2|DYAK	LOC110190031|XP_020815993.1|DSER
OG0000051	LOC6536236|XP_002096825.1|DYAK	LOC110187927|XP_020813097.1|DSER
OG0000051	LOC6536859|XP_002097428.1|DYAK	LOC110186721|XP_020811651.1|DSER
OG0000051	LOC6537302|XP_002097860.1|DYAK, LOC6536778|XP_002097349.1|DYAK, LOC6536779|XP_002097350.1|DYAK	LOC110176579|XP_020798652.1|DSER
OG0000052	LOC6536447|XP_002097028.1|DYAK, LOC6537955|XP_002098492.1|DYAK	LOC110191159|XP_020817576.1|DSER
OG0000052	LOC6536445|XP_002097026.2|DYAK	LOC110188482|XP_020813871.1|DSER
OG0000052	LOC6536449|XP_002097030.1|DYAK	LOC110188395|XP_020813776.1|DSER
OG0000052	LOC6531034|XP_002091870.1|DYAK	LOC110178467|XP_020801266.1|DSER
OG0000052	LOC6531035|XP_002091871.1|DYAK	LOC110178444|XP_020801237.1|DSER
OG0000053	LOC6528601|XP_002089644.1|DYAK	LOC110176132|XP_020798030.1|DSER
OG0000053	LOC6528600|XP_002089643.1|DYAK	LOC110176120|XP_020798020.1|DSER
OG0000053	LOC6528599|XP_002089642.1|DYAK	LOC110176110|XP_020798009.1|DSER
OG0000053	LOC6528598|XP_002089641.2|DYAK	LOC110176101|XP_020798000.1|DSER
OG0000053	LOC6528594|XP_002089637.3|DYAK	LOC110176153|XP_020798053.1|DSER
OG0000054	LOC6537158|XP_002097719.1|DYAK	LOC110191806|XP_020818417.1|DSER
OG0000054	LOC6537157|XP_002097718.1|DYAK	LOC110191860|XP_020818499.1|DSER
OG0000054	LOC6537155|XP_002097716.1|DYAK	LOC110191877|XP_020818520.1|DSER
OG0000054	LOC6537156|XP_002097717.1|DYAK	LOC110191876|XP_020818519.1|DSER
OG0000055	LOC6538866|XP_002099372.1|DYAK	LOC110186692|XP_020811619.1|DSER
OG0000056	LOC6537842|XP_002098383.1|DYAK	LOC110191245|XP_020817684.1|DSER
OG0000056	LOC6537843|XP_002098384.1|DYAK	LOC110191242|XP_020817680.1|DSER
OG0000056	LOC6537844|XP_002098385.1|DYAK	LOC110191246|XP_020817685.1|DSER
OG0000056	LOC6537846|XP_002098387.1|DYAK	LOC110191243|XP_020817681.1|DSER
OG0000056	LOC6537845|XP_002098386.1|DYAK	LOC110191244|XP_020817682.1|DSER
OG0000056	LOC6536528|XP_002097104.1|DYAK	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER
OG0000056	LOC6536529|XP_002097105.1|DYAK	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER
OG0000058	LOC6529786|XP_002090770.1|DYAK	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER
OG0000058	LOC6527116|XP_002088209.1|DYAK	LOC110185668|XP_020810289.1|DSER
OG0000058	LOC6524094|XP_002099958.2|DYAK	LOC110182841|XP_020806632.1|DSER
OG0000059	LOC6538372|XP_002098896.1|DYAK	LOC110186834|XP_020811783.1|DSER
OG0000059	LOC6538374|XP_002098898.1|DYAK	LOC110186820|XP_020811767.1|DSER
OG0000059	LOC6538375|XP_002098899.1|DYAK	LOC110186812|XP_020811757.1|DSER
OG0000059	LOC6538373|XP_002098897.1|DYAK	LOC110186800|XP_020811738.1|DSER
OG0000059	LOC6538380|XP_002098904.1|DYAK	LOC110186808|XP_020811749.1|DSER
OG0000060	LOC6524523|XP_002100380.1|DYAK	LOC110178856|XP_020801778.1|DSER
OG0000060	LOC6529446|XP_002090448.1|DYAK	LOC110187211|XP_020812270.1|DSER
OG0000060	LOC6535405|XP_015047137.2|DYAK	LOC110177198|XP_020799453.1|DSER
OG0000060	LOC6538963|XP_002099466.1|DYAK	LOC110186504|XP_020811358.1|DSER
OG0000060	LOC6524492|XP_002100349.2|DYAK	LOC110180206|XP_020803522.1|DSER
OG0000060	LOC6526594|XP_002087702.1|DYAK	LOC110184888|XP_020809193.1|DSER
OG0000061	LOC6528992|XP_002090024.1|DYAK	LOC110182375|XP_020806074.1|DSER
OG0000061	LOC6528987|XP_002090019.1|DYAK	LOC110182380|XP_020806081.1|DSER
OG0000061	LOC6528990|XP_002090022.1|DYAK	LOC110182379|XP_020806080.1|DSER
OG0000061	LOC6528989|XP_002090021.1|DYAK	LOC110182385|XP_020806085.1|DSER
OG0000062	LOC6525291|XP_002101127.1|DYAK	LOC110184172|XP_020808240.1|DSER
OG0000062	LOC6529702|XP_002090695.1|DYAK	LOC110181372|XP_020804760.1|DSER
OG0000063	LOC6537057|XP_002097622.1|DYAK	LOC110188078|XP_020813291.1|DSER
OG0000063	LOC6537058|XP_015048091.1|DYAK	LOC110188046|XP_020813258.1|DSER
OG0000063	LOC6537056|XP_002097621.1|DYAK	LOC110188039|XP_020813246.1|DSER
OG0000063	LOC26535015|XP_015050152.1|DYAK	LOC110184769|XP_020809063.1|DSER
OG0000063	LOC6533568|XP_039229911.1|DYAK	LOC110184767|XP_020809060.1|DSER
OG0000063	LOC6533569|XP_002094279.1|DYAK	LOC110184763|XP_020809053.1|DSER
OG0000063	LOC6533570|XP_002094280.2|DYAK	LOC110184765|XP_020809054.1|DSER
OG0000065	LOC6536808|XP_002097378.1|DYAK	LOC110191274|XP_020817728.1|DSER
OG0000065	LOC6536708|XP_002097280.1|DYAK	LOC110191418|XP_020817935.1|DSER
OG0000065	LOC6536710|XP_015047907.1|DYAK	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER
OG0000065	LOC6536709|XP_002097281.1|DYAK	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER
OG0000066	LOC6537626|XP_002098171.1|DYAK	LOC110191821|XP_020818445.1|DSER
OG0000066	LOC6538183|XP_002098711.2|DYAK	LOC110176494|XP_020798526.1|DSER
OG0000066	LOC6529191|XP_002090198.1|DYAK	LOC110185088|XP_020809431.1|DSER
OG0000066	LOC6537142|XP_002097703.1|DYAK	LOC110191827|XP_020818451.1|DSER
OG0000066	LOC6526033|XP_002101850.1|DYAK	LOC110183659|XP_020807646.1|DSER
OG0000066	LOC6531786|XP_002092573.1|DYAK	LOC110182686|XP_020806438.1|DSER
OG0000067	LOC6535876|XP_002096492.1|DYAK	LOC110177234|XP_020799524.1|DSER
OG0000067	LOC6533078|XP_002093810.1|DYAK	LOC110176240|XP_020798198.1|DSER
OG0000067	LOC6528771|XP_039227562.1|DYAK	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER
OG0000067	LOC6533077|XP_002093809.1|DYAK	LOC110176239|XP_020798196.1|DSER
OG0000067	LOC6539372|XP_002086266.2|DYAK	LOC110191355|XP_020817861.1|DSER
OG0000068	LOC6534297|XP_039230811.1|DYAK	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER
OG0000068	LOC6530829|XP_002091712.2|DYAK	LOC110182060|XP_020805682.1|DSER
OG0000068	LOC6526162|XP_039231832.1|DYAK	LOC110175923|XP_020797759.1|DSER
OG0000069	LOC6532175|XP_002092948.2|DYAK	LOC110180234|XP_020803548.1|DSER
OG0000070	LOC6527107|XP_002088200.1|DYAK	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER
OG0000070	LOC6523840|XP_002099713.1|DYAK	LOC110182504|XP_020806211.1|DSER
OG0000070	LOC6527108|XP_002088201.1|DYAK	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER
OG0000070	LOC6525751|XP_002101573.1|DYAK	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER
OG0000071	LOC6533773|XP_002094477.1|DYAK	LOC110179007|XP_020802002.1|DSER
OG0000071	LOC6534017|XP_002094704.2|DYAK	LOC110179838|XP_020803105.1|DSER
OG0000071	LOC6534016|XP_002094703.3|DYAK	LOC110179839|XP_020803106.1|DSER
OG0000071	LOC6534018|XP_002094705.1|DYAK	LOC110179837|XP_020803104.1|DSER
OG0000072	LOC6531405|XP_002092208.1|DYAK	LOC110181580|XP_020805035.1|DSER
OG0000072	LOC6531398|XP_002092201.1|DYAK	LOC110181287|XP_020804670.1|DSER
OG0000072	LOC6531403|XP_002092206.1|DYAK	LOC110181570|XP_020805024.1|DSER
OG0000073	LOC6531137|XP_002091971.1|DYAK	LOC110176360|XP_020798348.1|DSER
OG0000073	LOC6523936|XP_039227706.1|DYAK	LOC110182195|XP_020805867.1|DSER
OG0000073	LOC6535942|XP_039231524.1|DYAK	LOC110188202|XP_020813458.1|DSER
OG0000074	LOC6533148|XP_002093874.3|DYAK	LOC110184734|XP_020809020.1|DSER
OG0000074	LOC6534311|XP_002094991.1|DYAK	LOC110185176|XP_020809553.1|DSER
OG0000075	LOC6532580|XP_002093324.1|DYAK	LOC110190480|XP_020816651.1|DSER
OG0000075	LOC6532578|XP_002093322.1|DYAK	LOC110190499|XP_020816674.1|DSER
OG0000075	LOC6532579|XP_002093323.1|DYAK	LOC110190537|XP_020816745.1|DSER
OG0000075	LOC6532581|XP_002093325.1|DYAK	LOC110190595|XP_020816847.1|DSER
OG0000076	LOC6532992|XP_002093727.1|DYAK	LOC110190420|XP_020816550.1|DSER
OG0000076	LOC6536752|XP_002097324.1|DYAK, LOC6536754|XP_002097326.3|DYAK	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER
OG0000076	LOC6525884|XP_002101704.3|DYAK	LOC110181877|XP_020805462.1|DSER
OG0000076	LOC6525885|XP_002101705.1|DYAK	LOC110182088|XP_020805728.1|DSER
OG0000077	LOC6530939|XP_002091781.1|DYAK	LOC110182629|XP_020806354.1|DSER
OG0000077	LOC6536356|XP_002096938.1|DYAK	LOC110189410|XP_020815129.1|DSER
OG0000077	LOC6532023|XP_002092801.1|DYAK	LOC110177149|XP_020799390.1|DSER
OG0000077	LOC6538194|XP_002098722.2|DYAK	LOC110176398|XP_020798389.1|DSER
OG0000078	LOC6530900|XP_002091752.1|DYAK	LOC110180108|XP_020803404.1|DSER
OG0000078	LOC6539800|XP_002086683.2|DYAK	LOC110190038|XP_020816001.1|DSER
OG0000078	LOC6536046|XP_015047532.1|DYAK	LOC110188466|XP_020813854.1|DSER
OG0000078	LOC6526129|XP_002101946.1|DYAK	LOC110175994|XP_020797848.1|DSER
OG0000078	LOC6525682|XP_002101504.1|DYAK	LOC110184416|XP_020808610.1|DSER
OG0000079	LOC6526756|XP_002087859.1|DYAK	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER
OG0000079	LOC6526757|XP_002087860.1|DYAK	LOC110187582|XP_020812628.1|DSER
OG0000080	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER
OG0000080	LOC6531377|XP_002092180.1|DYAK	LOC110186649|XP_020811608.1|DSER
OG0000081	LOC6532337|XP_002093097.1|DYAK	LOC110187188|XP_020812250.1|DSER
OG0000082	LOC6531302|XP_002092106.3|DYAK	LOC110191132|XP_020817548.1|DSER
OG0000082	LOC6537790|XP_002098331.1|DYAK	LOC110177382|XP_020799743.1|DSER
OG0000082	LOC6537368|XP_002097924.1|DYAK	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER
OG0000083	LOC6527136|XP_002088230.2|DYAK	LOC110183381|XP_020807303.1|DSER
OG0000083	LOC6527784|XP_002088857.1|DYAK	LOC110183898|XP_020807898.1|DSER
OG0000083	LOC6527782|XP_002088855.1|DYAK	LOC110183901|XP_020807903.1|DSER
OG0000083	LOC6527783|XP_002088856.1|DYAK	LOC110183902|XP_020807904.1|DSER
OG0000083	LOC26535515|XP_015054631.2|DYAK	LOC110183364|XP_020807285.1|DSER
OG0000084	LOC6531040|XP_002091876.1|DYAK	LOC110178501|XP_020801310.1|DSER
OG0000084	LOC6531494|XP_002092293.1|DYAK	LOC110178514|XP_020801324.1|DSER
OG0000085	LOC6528458|XP_002089504.1|DYAK	LOC110178645|XP_020801499.1|DSER
OG0000085	LOC6528456|XP_015053956.1|DYAK	LOC110178385|XP_020801184.1|DSER
OG0000085	LOC6528459|XP_002089505.1|DYAK	LOC110189531|XP_020815353.1|DSER
OG0000085	LOC6528460|XP_002089506.3|DYAK	LOC110189458|XP_020815234.1|DSER
OG0000085	LOC6528455|XP_039227178.1|DYAK	LOC110182637|XP_020806367.1|DSER
OG0000086	LOC6530960|XP_002091798.1|DYAK	LOC110182850|XP_020806645.1|DSER
OG0000087	LOC6527930|XP_002088998.1|DYAK	LOC110183207|XP_020807079.1|DSER
OG0000087	LOC6528232|XP_002089294.1|DYAK	LOC110185908|XP_020810581.1|DSER
OG0000087	LOC6527955|XP_002089022.1|DYAK	LOC110187344|XP_020812391.1|DSER
OG0000088	LOC6528290|XP_002089343.1|DYAK	LOC110189420|XP_020815137.1|DSER
OG0000088	LOC6527178|XP_002088272.1|DYAK	LOC110185864|XP_020810532.1|DSER
OG0000088	LOC6533709|XP_002094414.1|DYAK	LOC110181272|XP_020804642.1|DSER
OG0000088	LOC6531716|XP_002092506.1|DYAK	LOC110179240|XP_020802358.1|DSER
OG0000088	LOC6533710|XP_002094415.1|DYAK	LOC110181275|XP_020804649.1|DSER
OG0000089	LOC6536099|XP_002096707.1|DYAK	LOC110177136|XP_020799368.1|DSER
OG0000089	LOC6536414|XP_002096996.1|DYAK	LOC110188209|XP_020813497.1|DSER
OG0000089	LOC6532521|XP_002093267.1|DYAK	LOC110190534|XP_020816740.1|DSER
OG0000090	LOC6528787|XP_002089821.1|DYAK	LOC110191832|XP_020818460.1|DSER
OG0000090	LOC6528791|XP_002089825.1|DYAK	LOC110190013|XP_020816009.1|DSER
OG0000090	LOC6532959|XP_002093694.1|DYAK	LOC110189985|XP_020815933.1|DSER
OG0000090	LOC6532328|XP_002093088.2|DYAK	LOC110178630|XP_020801475.1|DSER
OG0000091	LOC6538091|XP_015048654.1|DYAK	LOC110186300|XP_020811077.1|DSER
OG0000091	LOC6527294|XP_002088388.1|DYAK	LOC110183974|XP_020807988.1|DSER
OG0000091	LOC6535563|XP_015047216.1|DYAK	LOC110187866|XP_020813010.1|DSER
OG0000091	LOC6535562|XP_002096191.1|DYAK	LOC110187865|XP_020813009.1|DSER
OG0000092	LOC6538546|XP_002099068.1|DYAK	LOC110186678|XP_020811604.1|DSER
OG0000092	LOC26535729|XP_015048909.1|DYAK	LOC110186502|XP_020811356.1|DSER
OG0000092	LOC6538467|XP_002098991.1|DYAK	LOC110186298|XP_020811072.1|DSER
OG0000092	LOC6538545|XP_002099067.1|DYAK	LOC110186577|XP_020811450.1|DSER
OG0000093	LOC6527671|XP_002088757.1|DYAK	LOC110177009|XP_020799178.1|DSER
OG0000093	LOC6525289|XP_002101125.1|DYAK	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER
OG0000093	LOC6526841|XP_002087941.2|DYAK	LOC110178984|XP_020801957.1|DSER
OG0000093	LOC6525246|XP_002101083.1|DYAK	LOC110184366|XP_020808519.1|DSER
OG0000094	LOC6533581|XP_002094291.1|DYAK	LOC110184690|XP_020808961.1|DSER
OG0000094	LOC6537561|XP_002098107.2|DYAK	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER
OG0000096	LOC6529683|XP_002090676.1|DYAK	LOC110181381|XP_020804769.1|DSER
OG0000096	LOC6528976|XP_002090008.1|DYAK	LOC110185590|XP_020810184.1|DSER
OG0000096	LOC6536489|XP_002097067.1|DYAK	LOC110186183|XP_020810901.1|DSER
OG0000096	LOC6529746|XP_002090736.1|DYAK	LOC110181328|XP_020804706.1|DSER
OG0000098	LOC6536810|XP_002097380.1|DYAK	LOC110191273|XP_020817727.1|DSER
OG0000099	LOC6524441|XP_002100299.2|DYAK	LOC110180153|XP_020803462.1|DSER
OG0000099	LOC6524440|XP_002100298.3|DYAK	LOC110180154|XP_020803466.1|DSER
OG0000099	LOC6524444|XP_002100302.2|DYAK	LOC110180130|XP_020803432.1|DSER
OG0000100	LOC26534750|XP_015051264.1|DYAK	LOC110181340|XP_020804722.1|DSER
OG0000100	LOC6538462|XP_002098986.1|DYAK	LOC110186797|XP_020811736.1|DSER
OG0000100	LOC6537329|XP_002097886.1|DYAK	LOC110180531|XP_020803864.1|DSER
OG0000100	LOC6537330|XP_002097887.2|DYAK	LOC110179609|XP_020802865.1|DSER, LOC110180532|XP_020803865.1|DSER
OG0000101	LOC6534957|XP_015050955.2|DYAK	LOC110190010|XP_020815968.1|DSER
OG0000101	LOC6539439|XP_002086331.3|DYAK	LOC110190012|XP_020815970.1|DSER
OG0000101	LOC6534953|XP_039230714.1|DYAK	LOC110190008|XP_020815965.1|DSER
OG0000101	LOC6539441|XP_039230706.1|DYAK	LOC110190179|XP_020816186.1|DSER
OG0000102	LOC6531176|XP_002092005.1|DYAK	LOC110177925|XP_020800564.1|DSER
OG0000102	LOC6528685|XP_002089727.1|DYAK	LOC110188958|XP_020814556.1|DSER
OG0000103	LOC6532637|XP_002093381.1|DYAK	LOC110190577|XP_020816824.1|DSER
OG0000103	LOC6534296|XP_002094977.1|DYAK	LOC110185270|XP_020809675.1|DSER
OG0000103	LOC26534987|XP_015050551.1|DYAK	LOC110185268|XP_020809674.1|DSER
OG0000103	LOC6529323|XP_015052185.1|DYAK	LOC110191485|XP_020818009.1|DSER
OG0000104	LOC6539474|XP_002086359.2|DYAK	LOC110188717|XP_020814187.1|DSER
OG0000104	LOC6527852|XP_002088924.1|DYAK	LOC110183736|XP_020807742.1|DSER
OG0000104	LOC6539476|XP_002086365.3|DYAK, LOC6539477|XP_002086366.2|DYAK	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER
OG0000105	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK	LOC110185918|XP_020810590.1|DSER
OG0000105	LOC6536226|XP_002096817.1|DYAK	LOC110177255|XP_020799565.1|DSER
OG0000105	LOC6536221|XP_002096812.1|DYAK	LOC110177186|XP_020799440.1|DSER
OG0000105	LOC6536220|XP_002096811.1|DYAK	LOC110177224|XP_020799504.1|DSER
OG0000106	LOC6530611|XP_002091524.1|DYAK	LOC110189324|XP_020815025.1|DSER
OG0000106	LOC120321944|XP_039232226.1|DYAK, LOC26535927|XP_039227266.1|DYAK, LOC6528268|XP_002089321.1|DYAK	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER
OG0000106	LOC6531532|XP_002092331.2|DYAK	LOC110178389|XP_020801185.1|DSER
OG0000106	LOC6531540|XP_002092339.2|DYAK, LOC6531537|XP_002092336.1|DYAK	LOC110178253|XP_020800963.1|DSER
OG0000107	LOC6531775|XP_002092562.1|DYAK	LOC110185500|XP_020810053.1|DSER
OG0000107	LOC6529480|XP_002090482.1|DYAK	LOC110184878|XP_020809183.1|DSER, LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER
OG0000107	LOC6529479|XP_002090481.3|DYAK	LOC110184933|XP_020809237.1|DSER
OG0000107	LOC6531776|XP_002092563.1|DYAK	LOC110185499|XP_020810052.1|DSER
OG0000109	LOC6527159|XP_002088253.3|DYAK	LOC110183425|XP_020807363.1|DSER
OG0000109	LOC120320421|XP_015053624.1|DYAK, LOC6527158|XP_002088252.2|DYAK	LOC110183475|XP_020807414.1|DSER
OG0000109	LOC6527148|XP_002088242.1|DYAK	LOC110183319|XP_020807224.1|DSER
OG0000110	LOC6533315|XP_002094041.3|DYAK	LOC110176728|XP_020798829.1|DSER
OG0000110	LOC6533316|XP_002094042.1|DYAK	LOC110176727|XP_020798828.1|DSER
OG0000110	LOC6533317|XP_002094043.1|DYAK	LOC110176715|XP_020798814.1|DSER
OG0000110	LOC6533318|XP_002094044.1|DYAK	LOC110176729|XP_020798830.1|DSER
OG0000111	LOC6530898|XP_002091750.1|DYAK	LOC110180114|XP_020803416.1|DSER
OG0000111	LOC6530895|XP_002091747.2|DYAK	LOC110176534|XP_020798578.1|DSER
OG0000112	LOC6526126|XP_002101943.1|DYAK, LOC6526125|XP_002101942.1|DYAK	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER
OG0000113	LOC6537541|XP_039232498.1|DYAK	LOC110188760|XP_020814262.1|DSER
OG0000114	LOC120320673|XP_039226970.1|DYAK, LOC6527306|XP_002088399.1|DYAK	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER
OG0000114	LOC6527308|XP_002088401.1|DYAK	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER
OG0000114	LOC26535341|XP_039226967.1|DYAK	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER
OG0000116	LOC6538538|XP_002099060.2|DYAK	LOC110186561|XP_020811425.1|DSER
OG0000116	LOC6538532|XP_002099054.1|DYAK	LOC110186560|XP_020811424.1|DSER
OG0000116	LOC6538537|XP_002099059.1|DYAK	LOC110186304|XP_020811084.1|DSER
OG0000116	LOC6538536|XP_002099058.1|DYAK	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER
OG0000117	LOC6527566|XP_002088656.1|DYAK	LOC110186010|XP_020810704.1|DSER
OG0000117	LOC6527565|XP_002088655.1|DYAK	LOC110186011|XP_020810706.1|DSER
OG0000117	LOC6527564|XP_002088654.1|DYAK	LOC110186013|XP_020810708.1|DSER
OG0000117	LOC6527563|XP_002088653.1|DYAK	LOC110186015|XP_020810710.1|DSER
OG0000118	LOC6528194|XP_002089257.1|DYAK	LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER
OG0000119	LOC6536469|XP_002097050.2|DYAK	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER
OG0000119	LOC6536471|XP_002097052.3|DYAK	LOC110188489|XP_020813877.1|DSER
OG0000119	LOC6536470|XP_002097051.3|DYAK	LOC110188600|XP_020814022.1|DSER
OG0000120	LOC6523825|XP_002099700.1|DYAK	LOC110178156|XP_020800849.1|DSER
OG0000120	LOC6530249|XP_002091186.1|DYAK	LOC110180259|XP_020803574.1|DSER
OG0000120	LOC6532230|XP_002093003.1|DYAK, LOC6525583|XP_002101418.1|DYAK	LOC110181527|XP_020804963.1|DSER
OG0000121	LOC6537295|XP_002097853.1|DYAK	LOC110176499|XP_020798532.1|DSER
OG0000121	LOC6537293|XP_002097851.3|DYAK	LOC110176466|XP_020798484.1|DSER
OG0000122	LOC6526500|XP_039226456.1|DYAK	LOC110182279|XP_020805957.1|DSER
OG0000122	LOC6525028|XP_039226839.1|DYAK	LOC110176072|XP_020797952.1|DSER
OG0000122	LOC6528770|XP_002089804.1|DYAK	LOC110180765|XP_020804107.1|DSER
OG0000122	LOC6526797|XP_002087899.1|DYAK	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER
OG0000123	LOC6532082|XP_002092859.1|DYAK	LOC110176794|XP_020798893.1|DSER
OG0000123	LOC6536879|XP_002097448.1|DYAK	LOC110187886|XP_020813030.1|DSER
OG0000123	LOC6537633|XP_002098178.1|DYAK	LOC110191836|XP_020818461.1|DSER
OG0000123	LOC6537634|XP_002098179.1|DYAK	LOC110191837|XP_020818462.1|DSER
OG0000124	LOC6531362|XP_002092165.1|DYAK, LOC6528632|XP_002089674.1|DYAK	LOC110182095|XP_020805741.1|DSER
OG0000124	LOC6528633|XP_002089675.2|DYAK	LOC110189631|XP_020815432.1|DSER
OG0000124	LOC6528635|XP_002089677.2|DYAK	LOC110189563|XP_020815351.1|DSER, LOC110189632|XP_020815434.1|DSER
OG0000125	LOC6538299|XP_015048763.1|DYAK	LOC110186550|XP_020811413.1|DSER
OG0000125	LOC6536869|XP_015047972.1|DYAK	LOC110187741|XP_020812858.1|DSER
OG0000125	LOC6531407|XP_002092210.1|DYAK	LOC110181483|XP_020804899.1|DSER
OG0000125	LOC6531408|XP_002092211.1|DYAK	LOC110181496|XP_020804927.1|DSER
OG0000126	LOC6528273|XP_002089326.1|DYAK	LOC110176345|XP_020798336.1|DSER, LOC110178520|XP_020801338.1|DSER
OG0000127	LOC6536014|XP_002096629.2|DYAK	LOC110188545|XP_020813961.1|DSER
OG0000127	LOC6536013|XP_002096628.1|DYAK	LOC110188623|XP_020814048.1|DSER
OG0000127	LOC6536015|XP_002096630.1|DYAK	LOC110188540|XP_020813949.1|DSER
OG0000127	LOC6536016|XP_002096631.1|DYAK	LOC110188560|XP_020813977.1|DSER
OG0000128	LOC6530664|XP_002091562.1|DYAK	LOC110179318|XP_020802466.1|DSER, LOC110181136|XP_020804467.1|DSER, LOC110180382|XP_020803708.1|DSER, LOC110181119|XP_020804449.1|DSER
