Orthogroup	DYAK.longest_only	DNOV.longest_only
OG0000058	LOC6527116|XP_002088209.1|DYAK	LOC115758936|XP_030555597.1|DNOV, LOC115758933|XP_030555594.1|DNOV, LOC115758935|XP_030555596.1|DNOV
OG0000058	LOC6524094|XP_002099958.2|DYAK	LOC115766835|XP_030566732.1|DNOV
OG0000059	LOC6538372|XP_002098896.1|DYAK	LOC115764095|XP_030562808.1|DNOV
OG0000059	LOC6538374|XP_002098898.1|DYAK, LOC6538375|XP_002098899.1|DYAK	LOC115764107|XP_030562822.1|DNOV
OG0000059	LOC6538373|XP_002098897.1|DYAK	LOC115764042|XP_030562742.1|DNOV
OG0000059	LOC6538380|XP_002098904.1|DYAK	LOC115764028|XP_030562719.1|DNOV, LOC115764210|XP_030562960.1|DNOV, LOC115764024|XP_030562715.1|DNOV
OG0000060	LOC6524523|XP_002100380.1|DYAK	LOC115768521|XP_030568971.1|DNOV
OG0000060	LOC6529446|XP_002090448.1|DYAK	LOC115760275|XP_030557406.1|DNOV
OG0000060	LOC6535405|XP_015047137.2|DYAK	LOC115767943|XP_030568181.1|DNOV
OG0000060	LOC6538963|XP_002099466.1|DYAK	LOC115765029|XP_030564252.1|DNOV
OG0000060	LOC6524492|XP_002100349.2|DYAK	LOC115767352|XP_030567464.1|DNOV
OG0000060	LOC6526594|XP_002087702.1|DYAK	LOC115759170|XP_030555902.1|DNOV
OG0000061	LOC6528992|XP_002090024.1|DYAK	LOC115763134|XP_030561437.1|DNOV
OG0000061	LOC6528987|XP_002090019.1|DYAK	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV
OG0000061	LOC6528990|XP_002090022.1|DYAK	LOC115763160|XP_030561472.1|DNOV
OG0000061	LOC6528989|XP_002090021.1|DYAK	LOC115763156|XP_030561467.1|DNOV
OG0000062	LOC6525291|XP_002101127.1|DYAK	LOC115766456|XP_030566248.1|DNOV
OG0000062	LOC6529702|XP_002090695.1|DYAK, LOC6529703|XP_002090696.1|DYAK	LOC115763354|XP_030561739.1|DNOV
OG0000063	LOC6537057|XP_002097622.1|DYAK, LOC6537058|XP_015048091.1|DYAK, LOC6537056|XP_002097621.1|DYAK	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV
OG0000063	LOC26535015|XP_015050152.1|DYAK	LOC115770341|XP_030571439.1|DNOV
OG0000063	LOC6533568|XP_039229911.1|DYAK	LOC115770262|XP_030571339.1|DNOV
OG0000063	LOC6533569|XP_002094279.1|DYAK, LOC6533570|XP_002094280.2|DYAK	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV
OG0000065	LOC6536808|XP_002097378.1|DYAK	LOC115771835|XP_030573576.1|DNOV
OG0000065	LOC6527757|XP_002088837.1|DYAK, LOC6536809|XP_002097379.1|DYAK, LOC6536708|XP_002097280.1|DYAK, LOC6536710|XP_015047907.1|DYAK, LOC6536709|XP_002097281.1|DYAK	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV
OG0000066	LOC6537626|XP_002098171.1|DYAK, LOC6538183|XP_002098711.2|DYAK	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV
OG0000066	LOC6529191|XP_002090198.1|DYAK	LOC115759113|XP_030555815.1|DNOV
OG0000066	LOC6537142|XP_002097703.1|DYAK	LOC115766084|XP_030565752.1|DNOV
OG0000066	LOC6526033|XP_002101850.1|DYAK	LOC115765364|XP_030564745.1|DNOV
OG0000066	LOC6531786|XP_002092573.1|DYAK	LOC115768347|XP_030568771.1|DNOV
OG0000067	LOC6535876|XP_002096492.1|DYAK	LOC115761742|XP_030559494.1|DNOV
OG0000067	LOC6533078|XP_002093810.1|DYAK	LOC115769783|XP_030570610.1|DNOV
OG0000067	LOC6528771|XP_039227562.1|DYAK	LOC115762160|XP_030560137.1|DNOV
OG0000067	LOC6533077|XP_002093809.1|DYAK	LOC115769836|XP_030570670.1|DNOV
OG0000067	LOC6539372|XP_002086266.2|DYAK	LOC115770913|XP_030572222.1|DNOV
OG0000068	LOC6530829|XP_002091712.2|DYAK	LOC115766532|XP_030566358.1|DNOV
OG0000068	LOC6526162|XP_039231832.1|DYAK	LOC115765365|XP_030564748.1|DNOV
OG0000069	LOC6532175|XP_002092948.2|DYAK	LOC115764506|XP_030563456.1|DNOV
OG0000070	LOC6527107|XP_002088200.1|DYAK	LOC115758973|XP_030555636.1|DNOV
OG0000070	LOC6523840|XP_002099713.1|DYAK	LOC115765204|XP_030564504.1|DNOV
OG0000070	LOC6527108|XP_002088201.1|DYAK	LOC115759073|XP_030555762.1|DNOV
OG0000070	LOC6525751|XP_002101573.1|DYAK	LOC115758728|XP_030555341.1|DNOV
OG0000071	LOC6533773|XP_002094477.1|DYAK	LOC115767110|XP_030567126.1|DNOV
OG0000071	LOC6534017|XP_002094704.2|DYAK	LOC115771374|XP_030572918.1|DNOV
OG0000071	LOC6534016|XP_002094703.3|DYAK	LOC115771373|XP_030572916.1|DNOV
OG0000071	LOC6534018|XP_002094705.1|DYAK	LOC115771375|XP_030572919.1|DNOV
OG0000072	LOC6531405|XP_002092208.1|DYAK	LOC115762189|XP_030560172.1|DNOV
OG0000072	LOC6531398|XP_002092201.1|DYAK	LOC115760700|XP_030558025.1|DNOV
OG0000072	LOC6531403|XP_002092206.1|DYAK	LOC115760737|XP_030558073.1|DNOV
OG0000073	LOC6531137|XP_002091971.1|DYAK	LOC115757880|XP_030554180.1|DNOV
OG0000073	LOC6535942|XP_039231524.1|DYAK	LOC115764211|XP_030562961.1|DNOV
OG0000074	LOC6533148|XP_002093874.3|DYAK	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV
OG0000074	LOC6534311|XP_002094991.1|DYAK	LOC115771062|XP_030572474.1|DNOV
OG0000075	LOC6532580|XP_002093324.1|DYAK	LOC115770432|XP_030571562.1|DNOV
OG0000075	LOC6532578|XP_002093322.1|DYAK	LOC115770426|XP_030571554.1|DNOV
OG0000075	LOC6532579|XP_002093323.1|DYAK	LOC115770110|XP_030571087.1|DNOV
OG0000075	LOC6532581|XP_002093325.1|DYAK	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV
OG0000076	LOC6532992|XP_002093727.1|DYAK	LOC115766967|XP_030566920.1|DNOV
OG0000076	LOC6536752|XP_002097324.1|DYAK, LOC6536754|XP_002097326.3|DYAK	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV
OG0000076	LOC6525884|XP_002101704.3|DYAK	LOC115766325|XP_030566076.1|DNOV
OG0000076	LOC6525885|XP_002101705.1|DYAK	LOC115765287|XP_030564637.1|DNOV
OG0000077	LOC6530939|XP_002091781.1|DYAK	LOC115765531|XP_030565013.1|DNOV
OG0000077	LOC6536356|XP_002096938.1|DYAK	LOC115761940|XP_030559834.1|DNOV
OG0000077	LOC6532023|XP_002092801.1|DYAK	LOC115757826|XP_030554110.1|DNOV
OG0000077	LOC6538194|XP_002098722.2|DYAK	LOC115759443|XP_030556224.1|DNOV
OG0000078	LOC6530900|XP_002091752.1|DYAK	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV
OG0000078	LOC6539800|XP_002086683.2|DYAK	LOC115770100|XP_030571073.1|DNOV
OG0000078	LOC6536046|XP_015047532.1|DYAK	LOC115761731|XP_030559475.1|DNOV
OG0000078	LOC6526129|XP_002101946.1|DYAK	LOC115764426|XP_030563287.1|DNOV
OG0000078	LOC6525682|XP_002101504.1|DYAK	LOC115767246|XP_030567310.1|DNOV
OG0000079	LOC26535989|XP_015054680.1|DYAK, LOC26535629|XP_015054648.1|DYAK, LOC26536219|XP_015054707.1|DYAK, LOC26534965|XP_015054567.1|DYAK	LOC115760320|XP_030557468.1|DNOV, LOC115760319|XP_030557467.1|DNOV, LOC115760318|XP_030557466.1|DNOV
OG0000079	LOC6526756|XP_002087859.1|DYAK, LOC6526757|XP_002087860.1|DYAK	LOC115759928|XP_030556925.1|DNOV
OG0000079	LOC6526758|XP_002087861.1|DYAK	LOC115760195|XP_030557285.1|DNOV
OG0000080	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK	LOC115762483|XP_030560581.1|DNOV
OG0000080	LOC6531377|XP_002092180.1|DYAK	LOC115766550|XP_030566385.1|DNOV
OG0000081	LOC6532337|XP_002093097.1|DYAK	LOC115769469|XP_030570143.1|DNOV
OG0000082	LOC6531302|XP_002092106.3|DYAK	LOC115760531|XP_030557814.1|DNOV
OG0000082	LOC6537790|XP_002098331.1|DYAK	LOC115771876|XP_030573620.1|DNOV
OG0000082	LOC6537368|XP_002097924.1|DYAK	LOC115764022|XP_030562714.1|DNOV
OG0000083	LOC6527136|XP_002088230.2|DYAK, LOC6527785|XP_002088858.1|DYAK, LOC6527784|XP_002088857.1|DYAK, LOC6527782|XP_002088855.1|DYAK, LOC6527783|XP_002088856.1|DYAK	LOC115771570|XP_030573183.1|DNOV
OG0000083	LOC26535515|XP_015054631.2|DYAK	LOC115763288|XP_030561633.1|DNOV
OG0000084	LOC6531040|XP_002091876.1|DYAK	LOC115759698|XP_030556562.1|DNOV
OG0000084	LOC6531494|XP_002092293.1|DYAK	LOC115760890|XP_030558315.1|DNOV
OG0000085	LOC6528455|XP_039227178.1|DYAK	LOC115764646|XP_030563684.1|DNOV
OG0000086	LOC6530960|XP_002091798.1|DYAK	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV
OG0000087	LOC6527930|XP_002088998.1|DYAK	LOC115759965|XP_030556974.1|DNOV
OG0000087	LOC6528232|XP_002089294.1|DYAK	LOC115763574|XP_030562052.1|DNOV
OG0000087	LOC6527955|XP_002089022.1|DYAK	LOC115763556|XP_030562035.1|DNOV
OG0000088	LOC6528290|XP_002089343.1|DYAK	LOC115758292|XP_030554718.1|DNOV
OG0000088	LOC6527178|XP_002088272.1|DYAK	LOC115758633|XP_030555227.1|DNOV
OG0000088	LOC6533709|XP_002094414.1|DYAK	LOC115766362|XP_030566125.1|DNOV
OG0000088	LOC6531716|XP_002092506.1|DYAK	LOC115769943|XP_030570850.1|DNOV
OG0000088	LOC6533710|XP_002094415.1|DYAK	LOC115766373|XP_030566137.1|DNOV
OG0000089	LOC6536099|XP_002096707.1|DYAK, LOC6536028|XP_002096643.1|DYAK	LOC115759581|XP_030556409.1|DNOV
OG0000089	LOC6536414|XP_002096996.1|DYAK	LOC115760358|XP_030557507.1|DNOV
OG0000089	LOC6532521|XP_002093267.1|DYAK	LOC115769774|XP_030570599.1|DNOV
OG0000090	LOC6528787|XP_002089821.1|DYAK	LOC115758299|XP_030554725.1|DNOV
OG0000090	LOC6528791|XP_002089825.1|DYAK	LOC115758298|XP_030554724.1|DNOV
OG0000090	LOC6532959|XP_002093694.1|DYAK	LOC115765820|XP_030565404.1|DNOV
OG0000090	LOC6532328|XP_002093088.2|DYAK	LOC115769503|XP_030570188.1|DNOV
OG0000091	LOC6538091|XP_015048654.1|DYAK	LOC115757670|XP_030553848.1|DNOV
OG0000091	LOC6527294|XP_002088388.1|DYAK	LOC115759049|XP_030555733.1|DNOV
OG0000091	LOC6535563|XP_015047216.1|DYAK	LOC115761273|XP_030558848.1|DNOV
OG0000091	LOC6535562|XP_002096191.1|DYAK	LOC115761272|XP_030558847.1|DNOV
OG0000092	LOC6538546|XP_002099068.1|DYAK	LOC115766069|XP_030565732.1|DNOV
OG0000092	LOC26535729|XP_015048909.1|DYAK	LOC115766167|XP_030565870.1|DNOV
OG0000092	LOC6538467|XP_002098991.1|DYAK, LOC6538545|XP_002099067.1|DYAK	LOC115766082|XP_030565748.1|DNOV
OG0000093	LOC6527671|XP_002088757.1|DYAK	LOC115758323|XP_030554750.1|DNOV
OG0000093	LOC6525246|XP_002101083.1|DYAK	LOC115767804|XP_030567996.1|DNOV
OG0000094	LOC6533581|XP_002094291.1|DYAK	LOC115770336|XP_030571434.1|DNOV
OG0000094	LOC6537561|XP_002098107.2|DYAK	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV
OG0000096	LOC6529683|XP_002090676.1|DYAK	LOC115761336|XP_030558933.1|DNOV
OG0000096	LOC6528976|XP_002090008.1|DYAK	LOC115761351|XP_030558956.1|DNOV
OG0000096	LOC6536489|XP_002097067.1|DYAK	LOC115761323|XP_030558916.1|DNOV
OG0000096	LOC6529746|XP_002090736.1|DYAK	LOC115759222|XP_030555977.1|DNOV
OG0000098	LOC6536810|XP_002097380.1|DYAK	LOC115763976|XP_030562641.1|DNOV
OG0000099	LOC6524441|XP_002100299.2|DYAK	LOC115758025|XP_030554389.1|DNOV
OG0000099	LOC6524444|XP_002100302.2|DYAK	LOC115768874|XP_030569441.1|DNOV
OG0000100	LOC26534750|XP_015051264.1|DYAK	LOC115758695|XP_030555303.1|DNOV
OG0000100	LOC6538462|XP_002098986.1|DYAK	LOC115763747|XP_030562311.1|DNOV
OG0000100	LOC6537329|XP_002097886.1|DYAK	LOC115759484|XP_030556280.1|DNOV, LOC115764748|XP_030563827.1|DNOV
OG0000100	LOC6537330|XP_002097887.2|DYAK	LOC115764746|XP_030563824.1|DNOV
OG0000101	LOC6539439|XP_002086331.3|DYAK	LOC115769419|XP_030570087.1|DNOV
OG0000101	LOC6534953|XP_039230714.1|DYAK	LOC115769861|XP_030570719.1|DNOV
OG0000101	LOC26534783|XP_015050956.2|DYAK, LOC26535813|XP_015050952.1|DYAK	LOC115769416|XP_030570083.1|DNOV
OG0000101	LOC6539441|XP_039230706.1|DYAK	LOC115769860|XP_030570709.1|DNOV
OG0000102	LOC6531176|XP_002092005.1|DYAK	LOC115764983|XP_030564174.1|DNOV
OG0000102	LOC6528685|XP_002089727.1|DYAK	LOC115760629|XP_030557940.1|DNOV
OG0000103	LOC6532637|XP_002093381.1|DYAK, LOC6534296|XP_002094977.1|DYAK	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV
OG0000103	LOC26534987|XP_015050551.1|DYAK	LOC115771232|XP_030572693.1|DNOV
OG0000103	LOC6529323|XP_015052185.1|DYAK	LOC115762233|XP_030560233.1|DNOV
OG0000104	LOC6539474|XP_002086359.2|DYAK	LOC115762610|XP_030560765.1|DNOV
OG0000104	LOC6527852|XP_002088924.1|DYAK	LOC115763001|XP_030561251.1|DNOV
OG0000104	LOC6539476|XP_002086365.3|DYAK, LOC6539477|XP_002086366.2|DYAK	LOC115762611|XP_030560767.1|DNOV
OG0000105	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK	LOC115763410|XP_030561820.1|DNOV
OG0000105	LOC6536226|XP_002096817.1|DYAK	LOC115766038|XP_030565668.1|DNOV
OG0000105	LOC6536221|XP_002096812.1|DYAK, LOC6536220|XP_002096811.1|DYAK	LOC115766116|XP_030565797.1|DNOV
OG0000107	LOC6531775|XP_002092562.1|DYAK, LOC6529480|XP_002090482.1|DYAK, LOC6529479|XP_002090481.3|DYAK, LOC6531776|XP_002092563.1|DYAK	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV
OG0000109	LOC6527159|XP_002088253.3|DYAK, LOC120320421|XP_015053624.1|DYAK, LOC6527158|XP_002088252.2|DYAK	LOC115758411|XP_030554919.1|DNOV
OG0000109	LOC6527148|XP_002088242.1|DYAK	LOC115759000|XP_030555661.1|DNOV
OG0000110	LOC6533315|XP_002094041.3|DYAK	LOC115771207|XP_030572667.1|DNOV
OG0000110	LOC6533316|XP_002094042.1|DYAK	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV
OG0000110	LOC6533317|XP_002094043.1|DYAK	LOC115771102|XP_030572522.1|DNOV
OG0000110	LOC6533318|XP_002094044.1|DYAK	LOC115771159|XP_030572591.1|DNOV
OG0000111	LOC6530898|XP_002091750.1|DYAK	LOC115767450|XP_030567608.1|DNOV
OG0000111	LOC6530894|XP_002091746.1|DYAK, LOC6530895|XP_002091747.2|DYAK	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV
OG0000112	LOC6526156|XP_002101970.1|DYAK, LOC6525567|XP_002101402.1|DYAK	LOC115766378|XP_030566142.1|DNOV
OG0000112	LOC6526126|XP_002101943.1|DYAK, LOC6526125|XP_002101942.1|DYAK	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV
OG0000113	LOC26535914|XP_015052937.1|DYAK	LOC115768193|XP_030568568.1|DNOV
OG0000113	LOC6537541|XP_039232498.1|DYAK	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV
OG0000114	LOC120320673|XP_039226970.1|DYAK, LOC6527306|XP_002088399.1|DYAK	LOC115759690|XP_030556543.1|DNOV
OG0000114	LOC6527308|XP_002088401.1|DYAK	LOC115759688|XP_030556541.1|DNOV
OG0000114	LOC26535341|XP_039226967.1|DYAK	LOC115759689|XP_030556542.1|DNOV
OG0000116	LOC6538538|XP_002099060.2|DYAK	LOC115770882|XP_030572176.1|DNOV
OG0000116	LOC6538532|XP_002099054.1|DYAK	LOC115770658|XP_030571884.1|DNOV
OG0000117	LOC6527566|XP_002088656.1|DYAK	LOC115769301|XP_030569889.1|DNOV
OG0000117	LOC6527565|XP_002088655.1|DYAK	LOC115769303|XP_030569891.1|DNOV
OG0000117	LOC6527564|XP_002088654.1|DYAK	LOC115769305|XP_030569893.1|DNOV
OG0000117	LOC6527563|XP_002088653.1|DYAK	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV
OG0000118	LOC6528194|XP_002089257.1|DYAK	LOC115758561|XP_030555129.1|DNOV
OG0000119	LOC6536469|XP_002097050.2|DYAK	LOC115761228|XP_030558777.1|DNOV
OG0000119	LOC6536471|XP_002097052.3|DYAK	LOC115761623|XP_030559312.1|DNOV
OG0000119	LOC6536470|XP_002097051.3|DYAK	LOC115761429|XP_030559055.1|DNOV
OG0000120	LOC6523825|XP_002099700.1|DYAK	LOC115768766|XP_030569316.1|DNOV
OG0000120	LOC6530249|XP_002091186.1|DYAK	LOC115765330|XP_030564696.1|DNOV
OG0000120	LOC6532230|XP_002093003.1|DYAK	LOC115762695|XP_030560877.1|DNOV
OG0000121	LOC6537295|XP_002097853.1|DYAK	LOC115771803|XP_030573534.1|DNOV
OG0000121	LOC6537293|XP_002097851.3|DYAK, LOC6537294|XP_002097852.1|DYAK	LOC115771900|XP_030573645.1|DNOV
OG0000122	LOC6526500|XP_039226456.1|DYAK	LOC115763181|XP_030561499.1|DNOV
OG0000122	LOC6525028|XP_039226839.1|DYAK	LOC115767044|XP_030567034.1|DNOV
OG0000122	LOC6528770|XP_002089804.1|DYAK	LOC115762161|XP_030560138.1|DNOV
OG0000122	LOC6526797|XP_002087899.1|DYAK	LOC115759056|XP_030555741.1|DNOV
OG0000123	LOC6532082|XP_002092859.1|DYAK	LOC115759448|XP_030556240.1|DNOV
OG0000123	LOC6537634|XP_002098179.1|DYAK	LOC115763740|XP_030562303.1|DNOV
OG0000124	LOC6531362|XP_002092165.1|DYAK, LOC6528632|XP_002089674.1|DYAK	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV
OG0000124	LOC6528633|XP_002089675.2|DYAK, LOC6528635|XP_002089677.2|DYAK	LOC115764579|XP_030563591.1|DNOV
OG0000125	LOC6538299|XP_015048763.1|DYAK	LOC115771741|XP_030573428.1|DNOV
OG0000125	LOC6536869|XP_015047972.1|DYAK	LOC115761248|XP_030558810.1|DNOV
OG0000125	LOC6531407|XP_002092210.1|DYAK	LOC115761028|XP_030558500.1|DNOV
OG0000126	LOC6528273|XP_002089326.1|DYAK	LOC115763320|XP_030561680.1|DNOV, LOC115759005|XP_030555672.1|DNOV, LOC115759108|XP_030555807.1|DNOV
OG0000127	LOC6536014|XP_002096629.2|DYAK, LOC6536013|XP_002096628.1|DYAK	LOC115761512|XP_030559141.1|DNOV
OG0000127	LOC6536015|XP_002096630.1|DYAK	LOC115761427|XP_030559046.1|DNOV
OG0000127	LOC6536016|XP_002096631.1|DYAK	LOC115761374|XP_030558985.1|DNOV
OG0000128	LOC6530664|XP_002091562.1|DYAK	LOC115763691|XP_030562236.1|DNOV
OG0000128	LOC6530668|XP_002091566.2|DYAK, LOC6530666|XP_002091564.3|DYAK, LOC6530665|XP_002091563.2|DYAK	LOC115764129|XP_030562860.1|DNOV
OG0000128	LOC6535945|XP_002096561.2|DYAK	LOC115771969|XP_030573747.1|DNOV, LOC115763858|XP_030562496.1|DNOV
OG0000129	LOC6524054|XP_002099923.3|DYAK	LOC115768023|XP_030568300.1|DNOV
OG0000129	LOC6533708|XP_002094413.1|DYAK	LOC115769838|XP_030570672.1|DNOV
OG0000129	LOC26535465|XP_015054626.1|DYAK	LOC115769679|XP_030570455.1|DNOV
OG0000129	LOC6524055|XP_002099924.1|DYAK	LOC115768022|XP_030568299.1|DNOV
OG0000130	LOC6533183|XP_002093909.1|DYAK	LOC115769661|XP_030570434.1|DNOV
OG0000130	LOC6533179|XP_002093905.1|DYAK	LOC115769320|XP_030569913.1|DNOV
OG0000130	LOC6533180|XP_002093906.1|DYAK, LOC6533182|XP_002093908.1|DYAK	LOC115769660|XP_030570433.1|DNOV
OG0000131	LOC6536904|XP_039232407.1|DYAK	LOC115761671|XP_030559382.1|DNOV
OG0000132	LOC6527358|XP_002088450.1|DYAK	LOC115760166|XP_030557246.1|DNOV
OG0000132	LOC6535540|XP_002096169.1|DYAK	LOC115759623|XP_030556467.1|DNOV
OG0000134	LOC6537276|XP_002097834.1|DYAK	LOC115757657|XP_030553830.1|DNOV
OG0000134	LOC6524495|XP_002100352.1|DYAK	LOC115767392|XP_030567515.1|DNOV
OG0000134	LOC6527184|XP_002088278.1|DYAK	LOC115759801|XP_030556744.1|DNOV
OG0000137	LOC6537555|XP_002098101.1|DYAK	LOC115764130|XP_030562861.1|DNOV
OG0000137	LOC6533242|XP_002093968.1|DYAK	LOC115771032|XP_030572427.1|DNOV
OG0000138	LOC6536260|XP_002096846.2|DYAK	LOC115759568|XP_030556393.1|DNOV
OG0000138	LOC6536261|XP_002096847.1|DYAK	LOC115759565|XP_030556391.1|DNOV
OG0000138	LOC6536263|XP_002096849.1|DYAK	LOC115759562|XP_030556388.1|DNOV
OG0000138	LOC6536262|XP_002096848.1|DYAK	LOC115759563|XP_030556389.1|DNOV, LOC115759564|XP_030556390.1|DNOV
OG0000140	LOC6538298|XP_002098825.1|DYAK	LOC115771802|XP_030573533.1|DNOV
OG0000141	LOC6532702|XP_002093444.2|DYAK	LOC115769898|XP_030570779.1|DNOV
OG0000141	LOC6532703|XP_002093445.1|DYAK	LOC115769899|XP_030570780.1|DNOV
OG0000141	LOC6532704|XP_002093446.1|DYAK	LOC115769900|XP_030570781.1|DNOV
OG0000142	LOC6538713|XP_002099228.3|DYAK	LOC115770626|XP_030571829.1|DNOV
OG0000142	LOC6540503|XP_039229515.1|DYAK	LOC115760416|XP_030557579.1|DNOV
OG0000142	LOC6525320|XP_002101156.1|DYAK	LOC115767833|XP_030568035.1|DNOV
OG0000143	LOC6534200|XP_002094883.1|DYAK	LOC115769511|XP_030570205.1|DNOV
OG0000143	LOC6534201|XP_002094884.2|DYAK	LOC115769830|XP_030570664.1|DNOV
OG0000144	LOC6537248|XP_039232329.1|DYAK	LOC115764707|XP_030563766.1|DNOV
OG0000144	LOC6524725|XP_039231928.1|DYAK	LOC115765151|XP_030564416.1|DNOV
OG0000144	LOC26536134|XP_039226772.1|DYAK	LOC115759963|XP_030556972.1|DNOV
OG0000145	LOC6525961|XP_002101781.1|DYAK	LOC115765270|XP_030564620.1|DNOV
OG0000145	LOC6529417|XP_002090421.1|DYAK	LOC115760146|XP_030557215.1|DNOV
OG0000145	LOC6529415|XP_002090419.1|DYAK	LOC115760147|XP_030557216.1|DNOV
OG0000145	LOC6529416|XP_002090420.1|DYAK	LOC115760148|XP_030557217.1|DNOV
OG0000147	LOC6527414|XP_002088506.2|DYAK	LOC115765501|XP_030564973.1|DNOV
OG0000147	LOC6537601|XP_002098147.1|DYAK	LOC115763989|XP_030562661.1|DNOV
OG0000147	LOC6537600|XP_002098146.1|DYAK	LOC115763990|XP_030562666.1|DNOV
OG0000148	LOC6526734|XP_002087837.1|DYAK	LOC115759976|XP_030556989.1|DNOV
OG0000148	LOC6527822|XP_002088895.2|DYAK	LOC115763251|XP_030561588.1|DNOV
OG0000149	LOC6526936|XP_002088034.1|DYAK	LOC115758472|XP_030555008.1|DNOV
OG0000149	LOC6526086|XP_002101903.1|DYAK	LOC115768180|XP_030568547.1|DNOV
OG0000150	LOC6526459|XP_002087578.1|DYAK, LOC6526452|XP_002087571.1|DYAK, LOC6526457|XP_002087576.1|DYAK, LOC6526458|XP_002087577.1|DYAK, LOC6526456|XP_002087575.1|DYAK, LOC6526455|XP_002087574.1|DYAK	LOC115759941|XP_030556940.1|DNOV
OG0000151	LOC6534838|XP_002095510.1|DYAK	LOC115770071|XP_030571032.1|DNOV
OG0000151	LOC26535091|XP_015044736.2|DYAK	LOC115770072|XP_030571033.1|DNOV
OG0000151	LOC6534835|XP_002095507.2|DYAK	LOC115758875|XP_030555530.1|DNOV
OG0000151	LOC6533814|XP_002094515.2|DYAK	LOC115766062|XP_030565723.1|DNOV
OG0000152	LOC6538105|XP_002098639.1|DYAK	LOC115764961|XP_030564145.1|DNOV
OG0000152	LOC6538104|XP_002098638.1|DYAK, LOC6538103|XP_039232422.1|DYAK	LOC115764965|XP_030564150.1|DNOV
OG0000152	LOC6538102|XP_002098636.1|DYAK	LOC115765069|XP_030564304.1|DNOV
OG0000153	LOC6537338|XP_002097895.1|DYAK	LOC115764667|XP_030563715.1|DNOV
OG0000153	LOC6537341|XP_002097898.2|DYAK	LOC115764744|XP_030563820.1|DNOV
OG0000153	LOC6537340|XP_002097897.1|DYAK	LOC115764661|XP_030563707.1|DNOV
OG0000154	LOC6537824|XP_039231320.1|DYAK	LOC115768636|XP_030569165.1|DNOV
OG0000154	LOC26535678|XP_039230328.1|DYAK	LOC115770295|XP_030571391.1|DNOV
OG0000155	LOC6533334|XP_002094060.2|DYAK	LOC115770985|XP_030572334.1|DNOV
OG0000155	LOC6533328|XP_002094054.1|DYAK	LOC115771041|XP_030572440.1|DNOV
OG0000155	LOC6533329|XP_002094055.1|DYAK	LOC115771139|XP_030572570.1|DNOV
OG0000157	LOC6528634|XP_039226701.1|DYAK, LOC6528636|XP_002089678.1|DYAK	LOC115760246|XP_030557364.1|DNOV
OG0000157	LOC6528637|XP_002089679.1|DYAK	LOC115758115|XP_030554513.1|DNOV
OG0000158	LOC6530839|XP_002091722.1|DYAK	LOC115766606|XP_030566453.1|DNOV
OG0000158	LOC6533281|XP_002094007.1|DYAK	LOC115770345|XP_030571443.1|DNOV
OG0000158	LOC6533282|XP_002094008.1|DYAK	LOC115770346|XP_030571444.1|DNOV
OG0000159	LOC6535202|XP_002095861.1|DYAK	LOC115771513|XP_030573108.1|DNOV
