Orthogroup	DYAK.longest_only	DBUS.longest_only
OG0000061	LOC6528992|XP_002090024.1|DYAK	LOC108602145|XP_017845670.1|DBUS
OG0000061	LOC6528987|XP_002090019.1|DYAK	LOC108594753|XP_017835384.1|DBUS
OG0000061	LOC6528989|XP_002090021.1|DYAK	LOC108603702|XP_017848228.1|DBUS, LOC108599637|XP_017842101.2|DBUS
OG0000062	LOC6525291|XP_002101127.1|DYAK	LOC108606274|XP_017851741.1|DBUS
OG0000062	LOC6529702|XP_002090695.1|DYAK, LOC6529703|XP_002090696.1|DYAK	LOC108607908|XP_017854511.1|DBUS
OG0000063	LOC26535015|XP_015050152.1|DYAK	LOC108598139|XP_033149614.1|DBUS
OG0000063	LOC6533568|XP_039229911.1|DYAK	LOC108598875|XP_017841124.1|DBUS
OG0000063	LOC6533569|XP_002094279.1|DYAK, LOC6533570|XP_002094280.2|DYAK	LOC108598617|XP_017840805.2|DBUS, LOC108598825|XP_017841064.2|DBUS
OG0000065	LOC6536808|XP_002097378.1|DYAK	LOC108602948|XP_017846787.1|DBUS
OG0000065	LOC6527757|XP_002088837.1|DYAK, LOC6536809|XP_002097379.1|DYAK, LOC6536708|XP_002097280.1|DYAK, LOC6536710|XP_015047907.1|DYAK, LOC6536709|XP_002097281.1|DYAK	LOC108604232|XP_017849089.1|DBUS, LOC108597099|XP_017838955.1|DBUS
OG0000066	LOC6537626|XP_002098171.1|DYAK, LOC6538183|XP_002098711.2|DYAK	LOC108605823|XP_017851118.1|DBUS
OG0000066	LOC6529191|XP_002090198.1|DYAK	LOC108596039|XP_017836905.1|DBUS
OG0000066	LOC6537142|XP_002097703.1|DYAK	LOC108602400|XP_017846000.1|DBUS
OG0000066	LOC6526033|XP_002101850.1|DYAK	LOC108606855|XP_017852841.1|DBUS
OG0000066	LOC6531786|XP_002092573.1|DYAK	LOC108606023|XP_017851338.1|DBUS
OG0000067	LOC6535876|XP_002096492.1|DYAK	LOC108603517|XP_017847897.1|DBUS
OG0000067	LOC6533078|XP_002093810.1|DYAK	LOC108598960|XP_017841219.2|DBUS
OG0000067	LOC6528771|XP_039227562.1|DYAK	LOC108596347|XP_017837491.1|DBUS
OG0000067	LOC6533077|XP_002093809.1|DYAK	LOC108600356|XP_017843371.2|DBUS
OG0000067	LOC6539372|XP_002086266.2|DYAK	LOC108598075|XP_017840177.1|DBUS
OG0000068	LOC6530829|XP_002091712.2|DYAK	LOC108596576|XP_017837985.1|DBUS
OG0000068	LOC6526162|XP_039231832.1|DYAK	LOC108604996|XP_017850051.2|DBUS
OG0000069	LOC6532175|XP_002092948.2|DYAK	LOC108597146|XP_017839029.1|DBUS
OG0000070	LOC6527107|XP_002088200.1|DYAK	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS
OG0000070	LOC6523840|XP_002099713.1|DYAK	LOC108606170|XP_017851511.2|DBUS
OG0000070	LOC6527108|XP_002088201.1|DYAK	LOC108600264|XP_017843206.1|DBUS
OG0000070	LOC6525751|XP_002101573.1|DYAK	LOC108601682|XP_017845084.1|DBUS
OG0000071	LOC6533773|XP_002094477.1|DYAK	LOC108600865|XP_017844159.2|DBUS
OG0000071	LOC6534017|XP_002094704.2|DYAK	LOC108599237|XP_017841523.1|DBUS
OG0000071	LOC6534016|XP_002094703.3|DYAK	LOC108599153|XP_017841429.1|DBUS
OG0000071	LOC6534018|XP_002094705.1|DYAK	LOC108599099|XP_017841377.1|DBUS
OG0000072	LOC6531405|XP_002092208.1|DYAK	LOC108595719|XP_017836490.1|DBUS
OG0000072	LOC6531398|XP_002092201.1|DYAK	LOC108594812|XP_017835440.1|DBUS
OG0000072	LOC6531403|XP_002092206.1|DYAK	LOC108595671|XP_017836439.1|DBUS
OG0000073	LOC6531137|XP_002091971.1|DYAK	LOC108596382|XP_017837542.1|DBUS
OG0000073	LOC6523936|XP_039227706.1|DYAK	LOC108606257|XP_017851695.1|DBUS
OG0000073	LOC6535942|XP_039231524.1|DYAK	LOC108602957|XP_017846798.1|DBUS
OG0000074	LOC6533148|XP_002093874.3|DYAK	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS
OG0000075	LOC6532580|XP_002093324.1|DYAK	LOC108598567|XP_017840740.2|DBUS
OG0000075	LOC6532578|XP_002093322.1|DYAK	LOC108598547|XP_017840720.1|DBUS
OG0000075	LOC6532579|XP_002093323.1|DYAK	LOC108598795|XP_017841028.2|DBUS
OG0000075	LOC6532581|XP_002093325.1|DYAK	LOC108598386|XP_017840493.1|DBUS
OG0000076	LOC6532992|XP_002093727.1|DYAK	LOC108600032|XP_017842842.1|DBUS
OG0000076	LOC6536752|XP_002097324.1|DYAK, LOC6536754|XP_002097326.3|DYAK	LOC108602295|XP_017845864.1|DBUS
OG0000076	LOC6525884|XP_002101704.3|DYAK	LOC108607277|XP_017853461.1|DBUS
OG0000076	LOC6525885|XP_002101705.1|DYAK	LOC108606263|XP_017851709.1|DBUS
OG0000077	LOC6530939|XP_002091781.1|DYAK	LOC108596705|XP_017838216.1|DBUS
OG0000077	LOC6536356|XP_002096938.1|DYAK	LOC108603705|XP_017848234.1|DBUS
OG0000077	LOC6532023|XP_002092801.1|DYAK	LOC108597238|XP_017839176.1|DBUS
OG0000077	LOC6538194|XP_002098722.2|DYAK	LOC108603566|XP_017847972.1|DBUS
OG0000078	LOC6530900|XP_002091752.1|DYAK	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS
OG0000078	LOC6539800|XP_002086683.2|DYAK	LOC108598842|XP_017841085.1|DBUS
OG0000078	LOC6536046|XP_015047532.1|DYAK	LOC108602138|XP_017845655.1|DBUS
OG0000078	LOC6526129|XP_002101946.1|DYAK	LOC108607118|XP_017853240.1|DBUS
OG0000078	LOC6525682|XP_002101504.1|DYAK	LOC108607224|XP_017853386.1|DBUS
OG0000079	LOC26535989|XP_015054680.1|DYAK, LOC26535629|XP_015054648.1|DYAK, LOC26536219|XP_015054707.1|DYAK, LOC26534965|XP_015054567.1|DYAK, LOC6526756|XP_002087859.1|DYAK, LOC6526757|XP_002087860.1|DYAK	LOC108605780|XP_033150835.1|DBUS
OG0000079	LOC6526758|XP_002087861.1|DYAK	LOC108604682|XP_017849730.1|DBUS
OG0000080	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK	LOC108597403|XP_017839438.1|DBUS
OG0000080	LOC6531377|XP_002092180.1|DYAK	LOC108596751|XP_017838316.1|DBUS
OG0000081	LOC6532337|XP_002093097.1|DYAK	LOC108598616|XP_017840803.1|DBUS
OG0000082	LOC6531302|XP_002092106.3|DYAK	LOC108594984|XP_017835606.1|DBUS
OG0000082	LOC6537790|XP_002098331.1|DYAK	LOC108601638|XP_017845027.1|DBUS
OG0000082	LOC6537368|XP_002097924.1|DYAK	LOC108602837|XP_017846578.1|DBUS
OG0000083	LOC6527136|XP_002088230.2|DYAK, LOC6527785|XP_002088858.1|DYAK, LOC6527784|XP_002088857.1|DYAK, LOC6527782|XP_002088855.1|DYAK, LOC6527783|XP_002088856.1|DYAK	LOC108598442|XP_017840564.2|DBUS
OG0000083	LOC26535515|XP_015054631.2|DYAK	LOC108608236|XP_017855013.1|DBUS
OG0000084	LOC6531040|XP_002091876.1|DYAK	LOC108596367|XP_017837520.1|DBUS
OG0000084	LOC6531494|XP_002092293.1|DYAK	LOC108596833|XP_017838444.1|DBUS
OG0000085	LOC6528455|XP_039227178.1|DYAK	LOC108597194|XP_017839111.1|DBUS
OG0000086	LOC6530960|XP_002091798.1|DYAK	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS
OG0000087	LOC6527930|XP_002088998.1|DYAK	LOC108602830|XP_017846606.2|DBUS
OG0000087	LOC6528232|XP_002089294.1|DYAK	LOC108594397|XP_017835055.2|DBUS
OG0000087	LOC6527955|XP_002089022.1|DYAK	LOC108594213|XP_017834809.1|DBUS
OG0000088	LOC6528290|XP_002089343.1|DYAK	LOC108596419|XP_017837625.1|DBUS
OG0000088	LOC6527178|XP_002088272.1|DYAK	LOC108600586|XP_017843752.1|DBUS
OG0000088	LOC6533709|XP_002094414.1|DYAK	LOC108598974|XP_017841236.1|DBUS
OG0000088	LOC6531716|XP_002092506.1|DYAK	LOC108600741|XP_017843975.1|DBUS
OG0000088	LOC6533710|XP_002094415.1|DYAK	LOC108599008|XP_017841274.1|DBUS
OG0000089	LOC6536099|XP_002096707.1|DYAK	LOC108603673|XP_017848160.1|DBUS
OG0000089	LOC6536414|XP_002096996.1|DYAK	LOC108602744|XP_033149214.1|DBUS
OG0000089	LOC6532521|XP_002093267.1|DYAK	LOC108599916|XP_017842604.1|DBUS
OG0000090	LOC6528787|XP_002089821.1|DYAK	LOC108596533|XP_017837911.1|DBUS
OG0000090	LOC6528791|XP_002089825.1|DYAK	LOC108595000|XP_017835621.1|DBUS
OG0000090	LOC6532959|XP_002093694.1|DYAK	LOC108598990|XP_017841255.1|DBUS
OG0000090	LOC6532328|XP_002093088.2|DYAK	LOC108598575|XP_017840751.1|DBUS
OG0000091	LOC6538091|XP_015048654.1|DYAK	LOC108603501|XP_017847855.1|DBUS
OG0000091	LOC6527294|XP_002088388.1|DYAK	LOC108594365|XP_017835015.1|DBUS
OG0000091	LOC6535563|XP_015047216.1|DYAK	LOC108603403|XP_017847679.1|DBUS
OG0000091	LOC6535562|XP_002096191.1|DYAK	LOC108603402|XP_017847678.1|DBUS
OG0000092	LOC6538546|XP_002099068.1|DYAK	LOC108603711|XP_017848239.1|DBUS
OG0000092	LOC26535729|XP_015048909.1|DYAK	LOC108603710|XP_017848238.1|DBUS
OG0000092	LOC6538467|XP_002098991.1|DYAK, LOC6538545|XP_002099067.1|DYAK	LOC108603712|XP_017848241.1|DBUS
OG0000093	LOC6527671|XP_002088757.1|DYAK	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS
OG0000093	LOC6525246|XP_002101083.1|DYAK	LOC108606302|XP_017851781.1|DBUS
OG0000094	LOC6537561|XP_002098107.2|DYAK	LOC108601416|XP_017844804.1|DBUS
OG0000096	LOC6529683|XP_002090676.1|DYAK	LOC108604818|XP_017849916.1|DBUS
OG0000096	LOC6536489|XP_002097067.1|DYAK	LOC108604817|XP_017849915.2|DBUS
OG0000096	LOC6529746|XP_002090736.1|DYAK	LOC108598852|XP_017841102.2|DBUS
OG0000098	LOC6536810|XP_002097380.1|DYAK	LOC108602947|XP_017846786.1|DBUS
OG0000099	LOC6524441|XP_002100299.2|DYAK	LOC108594985|XP_017835607.1|DBUS
OG0000099	LOC6524440|XP_002100298.3|DYAK	LOC108606769|XP_017852670.1|DBUS
OG0000099	LOC6524444|XP_002100302.2|DYAK	LOC108606666|XP_017852484.1|DBUS
OG0000100	LOC26534750|XP_015051264.1|DYAK	LOC108595699|XP_017836470.2|DBUS
OG0000100	LOC6538462|XP_002098986.1|DYAK	LOC108601485|XP_017844872.2|DBUS
OG0000100	LOC6537329|XP_002097886.1|DYAK	LOC108602051|XP_017845552.1|DBUS
OG0000100	LOC6537330|XP_002097887.2|DYAK	LOC108602577|XP_017846204.1|DBUS
OG0000101	LOC6539439|XP_002086331.3|DYAK	LOC108600820|XP_017844099.2|DBUS
OG0000101	LOC6534953|XP_039230714.1|DYAK	LOC117134769|XP_033149322.1|DBUS
OG0000101	LOC26534783|XP_015050956.2|DYAK, LOC26535813|XP_015050952.1|DYAK	LOC108597899|XP_017840007.1|DBUS
OG0000101	LOC6539441|XP_039230706.1|DYAK	LOC117134798|XP_033149601.1|DBUS
OG0000102	LOC6531176|XP_002092005.1|DYAK	LOC108596624|XP_017838058.1|DBUS
OG0000102	LOC6528685|XP_002089727.1|DYAK	LOC108594981|XP_017835603.1|DBUS
OG0000103	LOC6532637|XP_002093381.1|DYAK, LOC6534296|XP_002094977.1|DYAK	LOC108598786|XP_017841018.2|DBUS
OG0000103	LOC26534987|XP_015050551.1|DYAK	LOC108598520|XP_017840689.2|DBUS
OG0000103	LOC6529323|XP_015052185.1|DYAK	LOC108596814|XP_017838418.1|DBUS
OG0000104	LOC6539474|XP_002086359.2|DYAK	LOC108600928|XP_017844252.1|DBUS
OG0000104	LOC6527852|XP_002088924.1|DYAK	LOC108600531|XP_017843673.2|DBUS
OG0000104	LOC6539476|XP_002086365.3|DYAK, LOC6539477|XP_002086366.2|DYAK	LOC108599046|XP_017841315.1|DBUS
OG0000105	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK	LOC117134791|XP_033149540.1|DBUS
OG0000105	LOC6536226|XP_002096817.1|DYAK	LOC108601437|XP_017844824.1|DBUS
OG0000107	LOC6531775|XP_002092562.1|DYAK, LOC6529480|XP_002090482.1|DYAK, LOC6529479|XP_002090481.3|DYAK, LOC6531776|XP_002092563.1|DYAK	LOC108594739|XP_017835366.1|DBUS
OG0000108	LOC120321803|XP_039231670.1|DYAK	LOC117134977|XP_033150551.1|DBUS, LOC108598607|XP_017840795.2|DBUS, LOC108598038|XP_017840145.2|DBUS
OG0000108	LOC120321221|XP_039229244.1|DYAK	LOC117134678|XP_033149022.1|DBUS
OG0000109	LOC6527159|XP_002088253.3|DYAK, LOC120320421|XP_015053624.1|DYAK, LOC6527158|XP_002088252.2|DYAK	LOC108594532|XP_017835224.1|DBUS
OG0000109	LOC6527148|XP_002088242.1|DYAK	LOC108598653|XP_033149257.1|DBUS
OG0000110	LOC6533315|XP_002094041.3|DYAK	LOC108597992|XP_017840097.1|DBUS
OG0000110	LOC6533316|XP_002094042.1|DYAK	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS
OG0000110	LOC6533317|XP_002094043.1|DYAK	LOC108597995|XP_033149356.1|DBUS
OG0000110	LOC6533318|XP_002094044.1|DYAK	LOC108598479|XP_017840618.1|DBUS
OG0000111	LOC6530894|XP_002091746.1|DYAK, LOC6530895|XP_002091747.2|DYAK	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS
OG0000112	LOC6526156|XP_002101970.1|DYAK, LOC6525567|XP_002101402.1|DYAK	LOC108605061|XP_017850117.1|DBUS
OG0000112	LOC6526126|XP_002101943.1|DYAK, LOC6526125|XP_002101942.1|DYAK	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS
OG0000113	LOC26535914|XP_015052937.1|DYAK	LOC108600652|XP_017843838.2|DBUS
OG0000114	LOC120320673|XP_039226970.1|DYAK, LOC6527306|XP_002088399.1|DYAK	LOC108607383|XP_017853614.2|DBUS
OG0000114	LOC6527308|XP_002088401.1|DYAK	LOC117134785|XP_033149477.1|DBUS
OG0000114	LOC26535341|XP_039226967.1|DYAK	LOC108607386|XP_017853628.1|DBUS
OG0000116	LOC6538538|XP_002099060.2|DYAK	LOC108602168|XP_017845690.1|DBUS
OG0000116	LOC6538536|XP_002099058.1|DYAK	LOC108602362|XP_017845952.1|DBUS
OG0000117	LOC6527566|XP_002088656.1|DYAK	LOC108602137|XP_017845657.1|DBUS
OG0000117	LOC6527565|XP_002088655.1|DYAK	LOC108603069|XP_017847020.1|DBUS
OG0000117	LOC6527564|XP_002088654.1|DYAK	LOC108603222|XP_017845754.1|DBUS
OG0000117	LOC6527563|XP_002088653.1|DYAK	LOC108603273|XP_033150795.1|DBUS
OG0000118	LOC6528177|XP_039227738.1|DYAK, LOC6527573|XP_002088663.1|DYAK	LOC108606418|XP_017852007.1|DBUS
OG0000118	LOC6528194|XP_002089257.1|DYAK	LOC108606874|XP_017852886.1|DBUS
OG0000119	LOC6536469|XP_002097050.2|DYAK	LOC108604291|XP_017849192.1|DBUS
OG0000119	LOC6536471|XP_002097052.3|DYAK	LOC108602574|XP_017846201.1|DBUS
OG0000119	LOC6536470|XP_002097051.3|DYAK	LOC108602566|XP_017846189.1|DBUS
OG0000120	LOC6523825|XP_002099700.1|DYAK	LOC108605238|XP_017850340.1|DBUS
OG0000120	LOC6530249|XP_002091186.1|DYAK	LOC108596912|XP_017838608.1|DBUS
OG0000120	LOC6532230|XP_002093003.1|DYAK, LOC6525583|XP_002101418.1|DYAK	LOC108601049|XP_017844430.1|DBUS
OG0000121	LOC6537293|XP_002097851.3|DYAK, LOC6537294|XP_002097852.1|DYAK	LOC108602647|XP_017846282.1|DBUS
OG0000122	LOC6526500|XP_039226456.1|DYAK	LOC108595833|XP_017836616.1|DBUS
OG0000122	LOC6525028|XP_039226839.1|DYAK	LOC108605338|XP_033150253.1|DBUS
OG0000122	LOC6528770|XP_002089804.1|DYAK	LOC108594762|XP_017835390.1|DBUS
OG0000122	LOC6526797|XP_002087899.1|DYAK	LOC108605067|XP_017850560.1|DBUS
OG0000123	LOC6532082|XP_002092859.1|DYAK	LOC108595656|XP_017836420.1|DBUS
OG0000123	LOC6537634|XP_002098179.1|DYAK	LOC108602509|XP_017846128.1|DBUS
OG0000124	LOC6531362|XP_002092165.1|DYAK, LOC6528632|XP_002089674.1|DYAK	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS
OG0000125	LOC6538299|XP_015048763.1|DYAK	LOC108602946|XP_017846784.1|DBUS
OG0000125	LOC6536869|XP_015047972.1|DYAK	LOC108604285|XP_017849183.1|DBUS
OG0000125	LOC6531407|XP_002092210.1|DYAK	LOC108596689|XP_017838198.1|DBUS
OG0000125	LOC6531408|XP_002092211.1|DYAK	LOC108596690|XP_017838199.1|DBUS
OG0000126	LOC6528273|XP_002089326.1|DYAK	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS
OG0000127	LOC6536014|XP_002096629.2|DYAK, LOC6536013|XP_002096628.1|DYAK	LOC108602433|XP_017846041.1|DBUS
OG0000127	LOC6536015|XP_002096630.1|DYAK	LOC108602111|XP_017845625.1|DBUS
OG0000127	LOC6536016|XP_002096631.1|DYAK	LOC108602067|XP_017845575.1|DBUS
OG0000128	LOC6530664|XP_002091562.1|DYAK, LOC6530668|XP_002091566.2|DYAK, LOC6530666|XP_002091564.3|DYAK, LOC6530665|XP_002091563.2|DYAK, LOC6535945|XP_002096561.2|DYAK	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS
OG0000129	LOC6524054|XP_002099923.3|DYAK	LOC108606979|XP_017853037.1|DBUS
OG0000129	LOC6533708|XP_002094413.1|DYAK	LOC108598557|XP_017840732.2|DBUS
OG0000129	LOC26535465|XP_015054626.1|DYAK	LOC108600868|XP_017844168.1|DBUS
OG0000129	LOC6524055|XP_002099924.1|DYAK	LOC108606980|XP_017853040.1|DBUS
OG0000130	LOC6533183|XP_002093909.1|DYAK	LOC108598755|XP_017840979.2|DBUS
OG0000130	LOC6533179|XP_002093905.1|DYAK	LOC108598612|XP_017840799.1|DBUS
OG0000130	LOC6533180|XP_002093906.1|DYAK, LOC6533182|XP_002093908.1|DYAK	LOC117134652|XP_033149629.1|DBUS
OG0000131	LOC6536904|XP_039232407.1|DYAK	LOC108601558|XP_017844945.1|DBUS
OG0000132	LOC6527359|XP_002088451.1|DYAK, LOC6527358|XP_002088450.1|DYAK	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS
OG0000132	LOC6535540|XP_002096169.1|DYAK	LOC108602868|XP_017846646.1|DBUS
OG0000134	LOC6537276|XP_002097834.1|DYAK	LOC108603028|XP_017846927.1|DBUS
OG0000134	LOC6524495|XP_002100352.1|DYAK	LOC108606038|XP_017851357.1|DBUS
OG0000134	LOC6527184|XP_002088278.1|DYAK	LOC108597009|XP_017838780.1|DBUS
OG0000137	LOC6537555|XP_002098101.1|DYAK	LOC108603879|XP_017848540.1|DBUS
OG0000137	LOC6533242|XP_002093968.1|DYAK	LOC108599893|XP_017842571.1|DBUS
OG0000138	LOC6536260|XP_002096846.2|DYAK	LOC108603086|XP_017847065.1|DBUS
OG0000138	LOC6536261|XP_002096847.1|DYAK	LOC108603084|XP_017847063.1|DBUS
OG0000138	LOC6536263|XP_002096849.1|DYAK	LOC108603561|XP_017847968.1|DBUS
OG0000138	LOC6536262|XP_002096848.1|DYAK	LOC108603085|XP_017847064.1|DBUS
OG0000139	LOC6532874|XP_002093610.1|DYAK, LOC6534094|XP_002094780.1|DYAK, LOC6526848|XP_002087948.2|DYAK	LOC108605895|XP_017851200.1|DBUS
OG0000140	LOC6538298|XP_002098825.1|DYAK	LOC108601804|XP_017845230.1|DBUS
OG0000141	LOC6532702|XP_002093444.2|DYAK	LOC108601014|XP_017844377.1|DBUS
OG0000141	LOC6532703|XP_002093445.1|DYAK	LOC108601015|XP_017844378.1|DBUS
OG0000141	LOC6532704|XP_002093446.1|DYAK	LOC108598911|XP_017841162.1|DBUS
OG0000142	LOC6538713|XP_002099228.3|DYAK	LOC108602123|XP_017845639.1|DBUS
OG0000142	LOC6540503|XP_039229515.1|DYAK	LOC108603285|XP_017847441.1|DBUS
OG0000142	LOC6525320|XP_002101156.1|DYAK	LOC108605452|XP_017850626.2|DBUS
OG0000143	LOC6534200|XP_002094883.1|DYAK	LOC108599728|XP_017842219.1|DBUS
OG0000143	LOC6534201|XP_002094884.2|DYAK	LOC108599729|XP_017842220.1|DBUS
OG0000144	LOC6537248|XP_039232329.1|DYAK	LOC108604352|XP_017849272.1|DBUS
OG0000144	LOC6524725|XP_039231928.1|DYAK	LOC108607001|XP_017853067.1|DBUS
OG0000144	LOC26536134|XP_039226772.1|DYAK	LOC108594255|XP_033150587.1|DBUS
OG0000145	LOC6525961|XP_002101781.1|DYAK	LOC108607135|XP_017853261.1|DBUS
OG0000147	LOC6527414|XP_002088506.2|DYAK	LOC108608365|XP_017855203.2|DBUS
OG0000147	LOC6537601|XP_002098147.1|DYAK	LOC108602069|XP_017845578.1|DBUS
OG0000147	LOC6537600|XP_002098146.1|DYAK	LOC108602063|XP_017845572.1|DBUS
OG0000148	LOC6526734|XP_002087837.1|DYAK	LOC108596445|XP_017837681.1|DBUS
OG0000148	LOC6527822|XP_002088895.2|DYAK	LOC108608076|XP_017854761.1|DBUS
OG0000149	LOC6526936|XP_002088034.1|DYAK	LOC108607653|XP_017854084.1|DBUS
OG0000149	LOC6526086|XP_002101903.1|DYAK	LOC108606918|XP_017852948.1|DBUS
OG0000150	LOC6526459|XP_002087578.1|DYAK, LOC6526452|XP_002087571.1|DYAK, LOC6526457|XP_002087576.1|DYAK, LOC6526458|XP_002087577.1|DYAK, LOC6526456|XP_002087575.1|DYAK, LOC6526455|XP_002087574.1|DYAK	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS
OG0000151	LOC6534838|XP_002095510.1|DYAK	LOC108599278|XP_017841563.2|DBUS
OG0000151	LOC26535091|XP_015044736.2|DYAK	LOC108599144|XP_017841420.2|DBUS
OG0000151	LOC6534835|XP_002095507.2|DYAK	LOC108607641|XP_017854058.1|DBUS
OG0000151	LOC6533814|XP_002094515.2|DYAK	LOC108598778|XP_017841008.1|DBUS
OG0000152	LOC6538105|XP_002098639.1|DYAK	LOC108601725|XP_017845133.1|DBUS
OG0000152	LOC6538104|XP_002098638.1|DYAK, LOC6538103|XP_039232422.1|DYAK	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS
OG0000152	LOC6538102|XP_002098636.1|DYAK	LOC108604171|XP_017848992.1|DBUS
OG0000153	LOC6537338|XP_002097895.1|DYAK	LOC108602243|XP_017845781.1|DBUS
OG0000153	LOC6537341|XP_002097898.2|DYAK	LOC108601757|XP_017845170.1|DBUS
OG0000153	LOC6537340|XP_002097897.1|DYAK	LOC108602141|XP_017845661.1|DBUS
OG0000154	LOC6537823|XP_002098364.1|DYAK, LOC6537824|XP_039231320.1|DYAK	LOC108601228|XP_017844616.2|DBUS
OG0000155	LOC6533328|XP_002094054.1|DYAK	LOC108600838|XP_017844123.1|DBUS
OG0000155	LOC6533329|XP_002094055.1|DYAK	LOC108597991|XP_017840096.1|DBUS
OG0000156	LOC26534738|XP_015052836.1|DYAK	LOC108606057|XP_017851393.2|DBUS
OG0000157	LOC6528634|XP_039226701.1|DYAK, LOC6528636|XP_002089678.1|DYAK	LOC108595635|XP_017836395.1|DBUS
OG0000157	LOC6528637|XP_002089679.1|DYAK	LOC108595528|XP_017836272.1|DBUS
OG0000158	LOC6530839|XP_002091722.1|DYAK	LOC108595174|XP_017835840.1|DBUS
OG0000158	LOC6533281|XP_002094007.1|DYAK	LOC108598137|XP_017840243.2|DBUS
OG0000158	LOC6533282|XP_002094008.1|DYAK	LOC108599375|XP_017841670.2|DBUS
OG0000159	LOC6535202|XP_002095861.1|DYAK	LOC108601113|XP_017844521.2|DBUS
OG0000159	LOC6534272|XP_002094953.2|DYAK	LOC108600352|XP_017843365.1|DBUS
OG0000159	LOC6534470|XP_002095147.1|DYAK	LOC108600784|XP_017844045.2|DBUS
OG0000160	LOC6537638|XP_002098183.1|DYAK	LOC117134623|XP_033150023.1|DBUS
OG0000160	LOC6537639|XP_002098184.1|DYAK	LOC108604426|XP_017849383.1|DBUS
OG0000161	LOC6532257|XP_002093029.1|DYAK	LOC108599217|XP_017841500.1|DBUS
OG0000161	LOC6524528|XP_015045744.1|DYAK	LOC108605223|XP_017850321.1|DBUS
OG0000162	LOC6533954|XP_002094654.2|DYAK, LOC6533515|XP_002094226.1|DYAK, LOC26534882|XP_039228674.1|DYAK	LOC108607969|XP_017854592.1|DBUS, LOC108597784|XP_017839987.1|DBUS
OG0000162	LOC6527627|XP_002088715.1|DYAK	LOC108607792|XP_033150876.1|DBUS
OG0000163	LOC6532182|XP_002092950.3|DYAK	LOC108599070|XP_017841346.2|DBUS
OG0000163	LOC6526367|XP_002087488.1|DYAK	LOC108603638|XP_017848088.1|DBUS
OG0000164	LOC6529886|XP_002090843.1|DYAK	LOC108596055|XP_017836938.1|DBUS
OG0000165	LOC6526197|XP_015046681.1|DYAK	LOC108607067|XP_017853172.1|DBUS
OG0000166	LOC6530706|XP_002091597.1|DYAK	LOC108596342|XP_017837485.1|DBUS
OG0000166	LOC120321040|XP_039228226.1|DYAK, LOC6530704|XP_002091595.3|DYAK	LOC117134998|XP_033150624.1|DBUS
OG0000167	LOC6532653|XP_002093397.1|DYAK	LOC108598263|XP_017840368.2|DBUS
OG0000167	LOC6532650|XP_002093394.1|DYAK	LOC117134799|XP_033149608.1|DBUS
OG0000168	LOC6528874|XP_002089906.2|DYAK	LOC108595397|XP_017836111.1|DBUS
OG0000169	LOC6538787|XP_002099300.1|DYAK	LOC108604060|XP_017848812.1|DBUS
OG0000169	LOC6532584|XP_002093328.2|DYAK	LOC108598522|XP_017840691.1|DBUS
OG0000169	LOC6536867|XP_002097436.1|DYAK	LOC108603800|XP_017848387.1|DBUS
OG0000170	LOC6529559|XP_002090556.3|DYAK, LOC6529560|XP_002090557.1|DYAK	LOC108594386|XP_017835039.1|DBUS
OG0000170	LOC6529558|XP_002090555.1|DYAK	LOC108594385|XP_017835037.1|DBUS
OG0000171	LOC6528206|XP_002089268.1|DYAK	LOC108606868|XP_017852882.2|DBUS
OG0000171	LOC6527905|XP_039226885.1|DYAK	LOC108597130|XP_033150794.1|DBUS
OG0000171	LOC6525200|XP_039226094.1|DYAK	LOC117134931|XP_033150352.1|DBUS
