Orthogroup	DYAK.longest_only	DEUG.longest_only
OG0000042	LOC6531110|XP_002091944.2|DYAK	LOC108112379|XP_017077705.1|DEUG, LOC108112382|XP_017077709.1|DEUG, LOC108112377|XP_017077699.1|DEUG, LOC108112386|XP_017077716.1|DEUG
OG0000042	LOC6531107|XP_002091941.2|DYAK	LOC108112384|XP_017077714.1|DEUG
OG0000043	LOC6536590|XP_002097166.1|DYAK	LOC108116482|XP_017083904.1|DEUG
OG0000043	LOC6536589|XP_002097165.1|DYAK	LOC108116483|XP_017083905.1|DEUG
OG0000043	LOC6536584|XP_002097160.1|DYAK	LOC108116504|XP_017083929.1|DEUG
OG0000043	LOC6536592|XP_002097168.1|DYAK	LOC108116497|XP_017083918.1|DEUG
OG0000043	LOC6539005|XP_002099507.1|DYAK	LOC108105204|XP_017067144.1|DEUG
OG0000043	LOC6536594|XP_002097170.1|DYAK	LOC108116498|XP_017083919.1|DEUG
OG0000044	LOC6538530|XP_002099052.1|DYAK	LOC108113702|XP_017079868.1|DEUG
OG0000044	LOC6538526|XP_002099048.1|DYAK	LOC108113679|XP_017079844.1|DEUG
OG0000044	LOC6538525|XP_002099047.1|DYAK	LOC108113668|XP_017079833.1|DEUG
OG0000044	LOC6538529|XP_002099051.1|DYAK	LOC108113686|XP_017079852.1|DEUG
OG0000044	LOC6538527|XP_002099049.1|DYAK	LOC108113695|XP_017079861.1|DEUG
OG0000044	LOC6538528|XP_002099050.1|DYAK	LOC108113682|XP_017079848.1|DEUG
OG0000044	LOC6537407|XP_002097963.3|DYAK	LOC108116281|XP_017083557.1|DEUG
OG0000045	LOC6533631|XP_002094338.1|DYAK	LOC108114047|XP_017080284.1|DEUG
OG0000045	LOC6533629|XP_002094336.1|DYAK, LOC6533630|XP_002094337.1|DYAK	LOC108114051|XP_017080293.1|DEUG, LOC108113998|XP_017080232.1|DEUG
OG0000045	LOC6533265|XP_002093991.2|DYAK	LOC108107675|XP_017070752.1|DEUG
OG0000045	LOC6533264|XP_002093990.1|DYAK	LOC108107619|XP_017070678.1|DEUG
OG0000046	LOC6535912|XP_002096528.1|DYAK	LOC108110175|XP_017074588.1|DEUG
OG0000046	LOC6525175|XP_002101013.1|DYAK	LOC108104996|XP_017066862.1|DEUG
OG0000046	LOC6525174|XP_002101012.1|DYAK	LOC108104997|XP_017066863.1|DEUG
OG0000046	LOC6525176|XP_002101014.2|DYAK	LOC108105004|XP_017066870.1|DEUG
OG0000046	LOC6537904|XP_002098445.2|DYAK	LOC108116573|XP_017084003.1|DEUG
OG0000046	LOC6537905|XP_039232534.1|DYAK	LOC108116575|XP_017084005.1|DEUG
OG0000046	LOC6537903|XP_002098444.1|DYAK, LOC6537902|XP_002098443.2|DYAK	LOC108116563|XP_017083991.1|DEUG
OG0000046	LOC6537901|XP_002098442.1|DYAK	LOC108116555|XP_017083982.1|DEUG
OG0000046	LOC6530015|XP_002090961.3|DYAK	LOC108112347|XP_017077663.1|DEUG
OG0000047	LOC6531393|XP_002092196.1|DYAK	LOC108112199|XP_017077502.1|DEUG
OG0000047	LOC6531396|XP_002092199.1|DYAK	LOC108113383|XP_017079444.1|DEUG
OG0000047	LOC6529920|XP_002090877.1|DYAK	LOC108106728|XP_017069453.1|DEUG
OG0000047	LOC6533594|XP_002094302.1|DYAK	LOC108114731|XP_017081330.1|DEUG
OG0000047	LOC6529913|XP_002090870.1|DYAK	LOC108106783|XP_017069514.1|DEUG
OG0000047	LOC6533595|XP_002094303.1|DYAK	LOC108113976|XP_017080206.1|DEUG
OG0000048	LOC6539501|XP_002086390.1|DYAK, LOC26534611|XP_015045057.1|DYAK	LOC108114271|XP_017080657.1|DEUG
OG0000048	LOC6539643|XP_002086528.1|DYAK	LOC108114269|XP_017080655.1|DEUG
OG0000048	LOC6539644|XP_002086526.2|DYAK	LOC108113900|XP_017080095.1|DEUG
OG0000048	LOC6539640|XP_002086529.1|DYAK	LOC108114275|XP_017080660.1|DEUG
OG0000049	LOC6536652|XP_002097224.1|DYAK	LOC108117079|XP_017084741.1|DEUG
OG0000049	LOC6537437|XP_002097993.1|DYAK	LOC108117054|XP_017084715.1|DEUG
OG0000049	LOC6536653|XP_002097225.1|DYAK	LOC108117035|XP_017084693.1|DEUG
OG0000049	LOC6536655|XP_002097227.1|DYAK	LOC108117069|XP_017084731.1|DEUG
OG0000049	LOC6536654|XP_002097226.1|DYAK	LOC108117036|XP_017084694.1|DEUG
OG0000049	LOC6537438|XP_002097994.1|DYAK	LOC108117318|XP_017085175.1|DEUG
OG0000050	LOC6530239|XP_002091176.2|DYAK	LOC108106209|XP_017068623.1|DEUG
OG0000050	LOC6535160|XP_039230152.1|DYAK	LOC108116755|XP_017084263.1|DEUG
OG0000050	LOC6535164|XP_002095826.2|DYAK	LOC108116756|XP_017084264.1|DEUG
OG0000050	LOC6535163|XP_002095825.2|DYAK	LOC108116757|XP_017084265.1|DEUG
OG0000050	LOC120320448|XP_039230150.1|DYAK	LOC108116725|XP_017084231.1|DEUG
OG0000050	LOC6535165|XP_002095827.2|DYAK	LOC108116727|XP_017084233.1|DEUG
OG0000050	LOC6535162|XP_002095824.2|DYAK	LOC108116726|XP_017084232.1|DEUG
OG0000051	LOC6536236|XP_002096825.1|DYAK	LOC108109429|XP_017073417.1|DEUG
OG0000051	LOC6536859|XP_002097428.1|DYAK	LOC108117064|XP_017084724.1|DEUG
OG0000051	LOC6536777|XP_002097348.1|DYAK	LOC108111705|XP_017076743.1|DEUG
OG0000051	LOC6537302|XP_002097860.1|DYAK	LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG
OG0000051	LOC6536778|XP_002097349.1|DYAK	LOC108111706|XP_017076744.1|DEUG
OG0000051	LOC6536779|XP_002097350.1|DYAK	LOC108111732|XP_017076775.1|DEUG
OG0000052	LOC6536447|XP_002097028.1|DYAK	LOC108109404|XP_017073394.1|DEUG
OG0000052	LOC6537955|XP_002098492.1|DYAK	LOC108116631|XP_017084099.1|DEUG
OG0000052	LOC6536445|XP_002097026.2|DYAK	LOC108110610|XP_017075201.1|DEUG
OG0000052	LOC6536449|XP_002097030.1|DYAK	LOC108110028|XP_017074367.1|DEUG
OG0000052	LOC6536448|XP_002097029.1|DYAK	LOC108110036|XP_017074380.1|DEUG
OG0000052	LOC6531034|XP_002091870.1|DYAK	LOC108111978|XP_017077180.1|DEUG
OG0000052	LOC6531035|XP_002091871.1|DYAK	LOC108111977|XP_017077179.1|DEUG
OG0000053	LOC6528601|XP_002089644.1|DYAK	LOC108104547|XP_017066177.1|DEUG
OG0000053	LOC6528600|XP_002089643.1|DYAK	LOC108104546|XP_017066176.1|DEUG
OG0000053	LOC6528599|XP_002089642.1|DYAK	LOC108104610|XP_017066273.1|DEUG
OG0000053	LOC6528598|XP_002089641.2|DYAK	LOC108104585|XP_017066235.1|DEUG
OG0000053	LOC6528594|XP_002089637.3|DYAK	LOC108113522|XP_017079606.1|DEUG
OG0000054	LOC6537158|XP_002097719.1|DYAK	LOC108116465|XP_017083884.1|DEUG
OG0000054	LOC6537157|XP_002097718.1|DYAK	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG
OG0000054	LOC6537155|XP_002097716.1|DYAK	LOC108116517|XP_017083943.1|DEUG
OG0000054	LOC6537156|XP_002097717.1|DYAK	LOC108116481|XP_017083903.1|DEUG
OG0000055	LOC6538864|XP_002099370.1|DYAK, LOC6538865|XP_002099371.1|DYAK	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG
OG0000055	LOC6538866|XP_002099372.1|DYAK	LOC108111363|XP_017076285.1|DEUG
OG0000056	LOC6537842|XP_002098383.1|DYAK	LOC108115632|XP_017082673.1|DEUG
OG0000056	LOC6537843|XP_002098384.1|DYAK	LOC108115630|XP_017082671.1|DEUG
OG0000056	LOC6537844|XP_002098385.1|DYAK	LOC108115634|XP_017082675.1|DEUG
OG0000056	LOC6537845|XP_002098386.1|DYAK	LOC108115633|XP_017082674.1|DEUG
OG0000056	LOC6536528|XP_002097104.1|DYAK	LOC108116242|XP_017083521.1|DEUG
OG0000056	LOC6536529|XP_002097105.1|DYAK	LOC108116270|XP_017083548.1|DEUG
OG0000058	LOC6530969|XP_002091807.2|DYAK	LOC108111899|XP_017077025.1|DEUG
OG0000058	LOC6530971|XP_002091809.1|DYAK	LOC108111925|XP_017077056.1|DEUG
OG0000058	LOC6527116|XP_002088209.1|DYAK	LOC108113468|XP_017079539.1|DEUG
OG0000058	LOC6524094|XP_002099958.2|DYAK	LOC108103231|XP_017064121.1|DEUG
OG0000059	LOC6538372|XP_002098896.1|DYAK	LOC108113647|XP_017079807.1|DEUG
OG0000059	LOC6538374|XP_002098898.1|DYAK	LOC108113544|XP_017079627.1|DEUG
OG0000059	LOC6538375|XP_002098899.1|DYAK	LOC108113548|XP_017079631.1|DEUG
OG0000059	LOC6538373|XP_002098897.1|DYAK	LOC108113646|XP_017079806.1|DEUG
OG0000059	LOC6538380|XP_002098904.1|DYAK	LOC108113524|XP_017079604.1|DEUG
OG0000060	LOC6524523|XP_002100380.1|DYAK	LOC108103845|XP_017065030.1|DEUG
OG0000060	LOC6529446|XP_002090448.1|DYAK	LOC108103085|XP_017063927.1|DEUG
OG0000060	LOC6535405|XP_015047137.2|DYAK	LOC108115377|XP_017082302.1|DEUG
OG0000060	LOC6538963|XP_002099466.1|DYAK	LOC108104222|XP_017065654.1|DEUG
OG0000060	LOC6524492|XP_002100349.2|DYAK	LOC108103803|XP_017064973.1|DEUG
OG0000060	LOC6526594|XP_002087702.1|DYAK	LOC108110620|XP_017075208.1|DEUG
OG0000061	LOC6528992|XP_002090024.1|DYAK	LOC108105141|XP_017067063.1|DEUG
OG0000061	LOC6528987|XP_002090019.1|DYAK	LOC108105148|XP_017067072.1|DEUG
OG0000061	LOC6528990|XP_002090022.1|DYAK	LOC108105132|XP_017067054.1|DEUG
OG0000061	LOC6528989|XP_002090021.1|DYAK	LOC108105140|XP_017067062.1|DEUG
OG0000062	LOC6525291|XP_002101127.1|DYAK	LOC108118092|XP_017086134.1|DEUG
OG0000062	LOC6529702|XP_002090695.1|DYAK	LOC108106953|XP_017069718.1|DEUG
OG0000063	LOC6537057|XP_002097622.1|DYAK	LOC108111516|XP_017076523.1|DEUG
OG0000063	LOC6537058|XP_015048091.1|DYAK	LOC108111518|XP_017076525.1|DEUG
OG0000063	LOC6537056|XP_002097621.1|DYAK	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG
OG0000063	LOC26535015|XP_015050152.1|DYAK	LOC108114063|XP_017080306.1|DEUG
OG0000063	LOC6533568|XP_039229911.1|DYAK	LOC108113978|XP_017080208.1|DEUG
OG0000063	LOC6533569|XP_002094279.1|DYAK	LOC108113990|XP_017080222.1|DEUG
OG0000063	LOC6533570|XP_002094280.2|DYAK	LOC108113962|XP_017080165.1|DEUG
OG0000065	LOC6536808|XP_002097378.1|DYAK	LOC108111755|XP_017076801.1|DEUG
OG0000065	LOC6527757|XP_002088837.1|DYAK	LOC108111216|XP_017076106.1|DEUG
OG0000065	LOC6536809|XP_002097379.1|DYAK	LOC108111756|XP_017076802.1|DEUG
OG0000065	LOC6536708|XP_002097280.1|DYAK	LOC108111472|XP_017076433.1|DEUG
OG0000065	LOC6536710|XP_015047907.1|DYAK	LOC108111537|XP_017076550.1|DEUG
OG0000065	LOC6536709|XP_002097281.1|DYAK	LOC108111531|XP_017076543.1|DEUG
OG0000066	LOC6524569|XP_002100426.1|DYAK	LOC108103887|XP_017065107.1|DEUG
OG0000066	LOC6537626|XP_002098171.1|DYAK	LOC108116142|XP_017083360.1|DEUG
OG0000066	LOC6538183|XP_002098711.2|DYAK	LOC108115952|XP_017083078.1|DEUG
OG0000066	LOC6529191|XP_002090198.1|DYAK	LOC108114786|XP_017081387.1|DEUG
OG0000066	LOC6537142|XP_002097703.1|DYAK	LOC108116291|XP_017083569.1|DEUG
OG0000066	LOC6526033|XP_002101850.1|DYAK	LOC108110127|XP_017074522.1|DEUG
OG0000066	LOC6531786|XP_002092573.1|DYAK	LOC108112986|XP_017078881.1|DEUG
OG0000067	LOC6535876|XP_002096492.1|DYAK	LOC108110201|XP_017074664.1|DEUG
OG0000067	LOC6533078|XP_002093810.1|DYAK	LOC108108193|XP_017071634.1|DEUG
OG0000067	LOC6528771|XP_039227562.1|DYAK	LOC108104759|XP_017066483.1|DEUG
OG0000067	LOC6533077|XP_002093809.1|DYAK	LOC108107601|XP_017070655.1|DEUG
OG0000067	LOC6539372|XP_002086266.2|DYAK	LOC108113955|XP_017080157.1|DEUG
OG0000068	LOC6534297|XP_039230811.1|DYAK	LOC108108396|XP_017071938.1|DEUG
OG0000068	LOC6535752|XP_002096375.3|DYAK	LOC108117125|XP_017084845.1|DEUG
OG0000068	LOC6534288|XP_002094969.2|DYAK	LOC108108595|XP_017072182.1|DEUG
OG0000068	LOC6530829|XP_002091712.2|DYAK	LOC108109162|XP_017073074.1|DEUG
OG0000068	LOC6526162|XP_039231832.1|DYAK	LOC108117707|XP_017085744.1|DEUG
OG0000069	LOC6532175|XP_002092948.2|DYAK	LOC108107209|XP_017070114.1|DEUG
OG0000070	LOC6527107|XP_002088200.1|DYAK	LOC108113477|XP_017079549.1|DEUG
OG0000070	LOC6523840|XP_002099713.1|DYAK	LOC108105517|XP_017067632.1|DEUG
OG0000070	LOC6527108|XP_002088201.1|DYAK	LOC108113476|XP_017079548.1|DEUG
OG0000070	LOC6525751|XP_002101573.1|DYAK	LOC108117153|XP_017084908.1|DEUG
OG0000071	LOC6533773|XP_002094477.1|DYAK	LOC108113923|XP_017080119.1|DEUG
OG0000071	LOC6534017|XP_002094704.2|DYAK	LOC108113853|XP_017080051.1|DEUG
OG0000071	LOC6534016|XP_002094703.3|DYAK	LOC108113829|XP_017080027.1|DEUG
OG0000071	LOC6534018|XP_002094705.1|DYAK	LOC108113830|XP_017080028.1|DEUG
OG0000072	LOC6531398|XP_002092201.1|DYAK	LOC108112416|XP_017077748.1|DEUG
OG0000072	LOC6531403|XP_002092206.1|DYAK	LOC108112101|XP_017077339.1|DEUG
OG0000073	LOC6531137|XP_002091971.1|DYAK	LOC108112923|XP_017078801.1|DEUG
OG0000073	LOC6523936|XP_039227706.1|DYAK	LOC108102436|XP_017062902.1|DEUG
OG0000073	LOC6535942|XP_039231524.1|DYAK	LOC108115124|XP_017081864.1|DEUG
OG0000074	LOC6533148|XP_002093874.3|DYAK	LOC108107571|XP_017070620.1|DEUG
OG0000074	LOC6534311|XP_002094991.1|DYAK	LOC108108501|XP_017072057.1|DEUG
OG0000075	LOC6532580|XP_002093324.1|DYAK	LOC108117400|XP_017085296.1|DEUG
OG0000075	LOC6532578|XP_002093322.1|DYAK	LOC108117379|XP_017085261.1|DEUG
OG0000075	LOC6532579|XP_002093323.1|DYAK	LOC108117401|XP_017085297.1|DEUG
OG0000075	LOC6532581|XP_002093325.1|DYAK	LOC108117381|XP_017085265.1|DEUG
OG0000076	LOC6532992|XP_002093727.1|DYAK	LOC108107737|XP_017070877.1|DEUG
OG0000076	LOC6536752|XP_002097324.1|DYAK	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG
OG0000076	LOC6536754|XP_002097326.3|DYAK	LOC108111731|XP_017076774.1|DEUG
OG0000076	LOC6525884|XP_002101704.3|DYAK	LOC108103550|XP_017064568.1|DEUG
OG0000076	LOC6525885|XP_002101705.1|DYAK	LOC108103567|XP_017064581.1|DEUG
OG0000077	LOC6530939|XP_002091781.1|DYAK	LOC108109158|XP_017073068.1|DEUG
OG0000077	LOC6536356|XP_002096938.1|DYAK	LOC108109792|XP_017073986.1|DEUG
OG0000077	LOC6532023|XP_002092801.1|DYAK	LOC108107356|XP_017070344.1|DEUG
OG0000077	LOC6538194|XP_002098722.2|DYAK	LOC108116009|XP_017083176.1|DEUG
OG0000078	LOC6530900|XP_002091752.1|DYAK	LOC108108942|XP_017072686.1|DEUG
OG0000078	LOC6539800|XP_002086683.2|DYAK	LOC108108692|XP_017072286.1|DEUG
OG0000078	LOC6536046|XP_015047532.1|DYAK	LOC108115080|XP_017081817.1|DEUG
OG0000078	LOC6526129|XP_002101946.1|DYAK	LOC108115236|XP_017082120.1|DEUG
OG0000078	LOC6525682|XP_002101504.1|DYAK	LOC108105339|XP_017067321.1|DEUG
OG0000079	LOC6526756|XP_002087859.1|DYAK	LOC108110990|XP_017075788.1|DEUG
OG0000079	LOC6526757|XP_002087860.1|DYAK	LOC108110575|XP_017075161.1|DEUG
OG0000079	LOC6526758|XP_002087861.1|DYAK	LOC108110510|XP_017075079.1|DEUG
OG0000080	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG
OG0000080	LOC6531377|XP_002092180.1|DYAK	LOC108112904|XP_017078751.1|DEUG
OG0000081	LOC6532337|XP_002093097.1|DYAK	LOC108102865|XP_017063558.1|DEUG
OG0000082	LOC6531302|XP_002092106.3|DYAK	LOC108112180|XP_017077478.1|DEUG
OG0000082	LOC6537790|XP_002098331.1|DYAK	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG
OG0000082	LOC6537368|XP_002097924.1|DYAK	LOC108116863|XP_017084418.1|DEUG
OG0000083	LOC6527136|XP_002088230.2|DYAK	LOC108111226|XP_017076117.1|DEUG
OG0000083	LOC6527785|XP_002088858.1|DYAK	LOC108111194|XP_017076078.1|DEUG
OG0000083	LOC6527784|XP_002088857.1|DYAK	LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG
OG0000083	LOC6527782|XP_002088855.1|DYAK	LOC108110531|XP_017075102.1|DEUG
OG0000083	LOC6527783|XP_002088856.1|DYAK	LOC108110509|XP_017075078.1|DEUG
OG0000083	LOC26535515|XP_015054631.2|DYAK	LOC108111080|XP_017075904.1|DEUG
OG0000084	LOC6531040|XP_002091876.1|DYAK	LOC108112025|XP_017077258.1|DEUG
OG0000084	LOC6531494|XP_002092293.1|DYAK	LOC108112786|XP_017078554.1|DEUG
OG0000085	LOC6528458|XP_002089504.1|DYAK	LOC108112272|XP_017077584.1|DEUG
OG0000085	LOC6528456|XP_015053956.1|DYAK	LOC108112566|XP_017078016.1|DEUG
OG0000085	LOC6528459|XP_002089505.1|DYAK	LOC108112224|XP_017077532.1|DEUG
OG0000085	LOC6528460|XP_002089506.3|DYAK	LOC108113263|XP_017079301.1|DEUG
OG0000085	LOC6528455|XP_039227178.1|DYAK	LOC108112567|XP_017078019.1|DEUG
OG0000086	LOC6530960|XP_002091798.1|DYAK	LOC108112934|XP_017078816.1|DEUG
OG0000087	LOC6527930|XP_002088998.1|DYAK	LOC108110461|XP_017075018.1|DEUG
OG0000087	LOC6528232|XP_002089294.1|DYAK	LOC108105764|XP_017067973.1|DEUG
OG0000087	LOC6527955|XP_002089022.1|DYAK	LOC108110497|XP_017075066.1|DEUG
OG0000088	LOC6528290|XP_002089343.1|DYAK	LOC108114909|XP_017081575.1|DEUG
OG0000088	LOC6527178|XP_002088272.1|DYAK	LOC108105118|XP_017067040.1|DEUG
OG0000088	LOC6533709|XP_002094414.1|DYAK	LOC108113980|XP_017080211.1|DEUG
OG0000088	LOC6531716|XP_002092506.1|DYAK	LOC108112340|XP_017077658.1|DEUG
OG0000088	LOC6533710|XP_002094415.1|DYAK	LOC108114015|XP_017080251.1|DEUG
OG0000089	LOC6536099|XP_002096707.1|DYAK	LOC108116217|XP_017083494.1|DEUG
OG0000089	LOC6536028|XP_002096643.1|DYAK	LOC108115116|XP_017081857.1|DEUG
OG0000089	LOC6536414|XP_002096996.1|DYAK	LOC108110281|XP_017074767.1|DEUG
OG0000089	LOC6532521|XP_002093267.1|DYAK	LOC108114313|XP_017080713.1|DEUG
OG0000090	LOC6528787|XP_002089821.1|DYAK	LOC108104816|XP_017066589.1|DEUG
OG0000090	LOC6528791|XP_002089825.1|DYAK	LOC108104868|XP_017066681.1|DEUG
OG0000090	LOC6532959|XP_002093694.1|DYAK	LOC108107791|XP_017070990.1|DEUG
OG0000090	LOC6532328|XP_002093088.2|DYAK	LOC108102781|XP_017063431.1|DEUG
OG0000091	LOC6538091|XP_015048654.1|DYAK	LOC108116035|XP_017083214.1|DEUG
OG0000091	LOC6527294|XP_002088388.1|DYAK	LOC108104140|XP_017065530.1|DEUG
OG0000091	LOC6535563|XP_015047216.1|DYAK	LOC108116874|XP_017084454.1|DEUG
OG0000091	LOC6535562|XP_002096191.1|DYAK	LOC108117005|XP_017084662.1|DEUG
OG0000092	LOC6538546|XP_002099068.1|DYAK	LOC108113681|XP_017079847.1|DEUG
OG0000092	LOC26535729|XP_015048909.1|DYAK	LOC108113814|XP_017080011.1|DEUG
OG0000092	LOC6538467|XP_002098991.1|DYAK	LOC108113547|XP_017079630.1|DEUG
OG0000092	LOC6538545|XP_002099067.1|DYAK	LOC108113683|XP_017079849.1|DEUG
OG0000093	LOC6527671|XP_002088757.1|DYAK	LOC108106152|XP_017068542.1|DEUG
OG0000093	LOC6525289|XP_002101125.1|DYAK	LOC108118091|XP_017086133.1|DEUG
OG0000093	LOC26534678|XP_015051176.1|DYAK	LOC108112753|XP_017078493.1|DEUG
OG0000093	LOC6525246|XP_002101083.1|DYAK	LOC108117628|XP_017085645.1|DEUG
OG0000094	LOC6533581|XP_002094291.1|DYAK	LOC108113907|XP_017080103.1|DEUG
OG0000094	LOC6537561|XP_002098107.2|DYAK	LOC108115240|XP_017082086.1|DEUG
OG0000096	LOC6529683|XP_002090676.1|DYAK	LOC108107140|XP_017070033.1|DEUG
OG0000096	LOC6528976|XP_002090008.1|DYAK	LOC108105161|XP_017067089.1|DEUG
OG0000096	LOC6536489|XP_002097067.1|DYAK	LOC108105237|XP_017067197.1|DEUG
OG0000096	LOC6529746|XP_002090736.1|DYAK	LOC108114809|XP_017081419.1|DEUG
OG0000097	LOC6534252|XP_002094934.2|DYAK	LOC108108416|XP_017071958.1|DEUG
OG0000097	LOC6534251|XP_015050528.1|DYAK	LOC108108441|XP_017071983.1|DEUG
OG0000098	LOC6536810|XP_002097380.1|DYAK	LOC108111754|XP_017076799.1|DEUG
OG0000099	LOC6524441|XP_002100299.2|DYAK	LOC108103640|XP_017064680.1|DEUG
OG0000099	LOC6524440|XP_002100298.3|DYAK	LOC108103641|XP_017064681.1|DEUG
OG0000099	LOC6524444|XP_002100302.2|DYAK	LOC108103645|XP_017064690.1|DEUG
OG0000100	LOC26534750|XP_015051264.1|DYAK	LOC108112739|XP_017078466.1|DEUG
OG0000100	LOC6538462|XP_002098986.1|DYAK	LOC108113550|XP_017079633.1|DEUG
OG0000100	LOC6537329|XP_002097886.1|DYAK	LOC108111672|XP_017076695.1|DEUG
OG0000100	LOC6537330|XP_002097887.2|DYAK	LOC108111637|XP_017076657.1|DEUG
OG0000100	LOC6537331|XP_002097888.1|DYAK	LOC108111638|XP_017076658.1|DEUG
OG0000100	LOC6536198|XP_002096789.1|DYAK	LOC108109450|XP_017073438.1|DEUG
OG0000101	LOC6539439|XP_002086331.3|DYAK	LOC108108399|XP_017071941.1|DEUG
OG0000101	LOC6534953|XP_039230714.1|DYAK	LOC108108525|XP_017072086.1|DEUG
OG0000101	LOC26534783|XP_015050956.2|DYAK	LOC108108529|XP_017072089.1|DEUG
OG0000101	LOC6539441|XP_039230706.1|DYAK	LOC108108526|XP_017072087.1|DEUG
OG0000102	LOC6531176|XP_002092005.1|DYAK	LOC108112823|XP_017078615.1|DEUG
OG0000102	LOC6528685|XP_002089727.1|DYAK	LOC108104532|XP_017066151.1|DEUG
OG0000102	LOC6538432|XP_002098956.1|DYAK	LOC108113630|XP_017079787.1|DEUG
OG0000102	LOC6531759|XP_002092549.1|DYAK	LOC108112196|XP_017077498.1|DEUG, LOC108112194|XP_017077494.1|DEUG
OG0000103	LOC6532637|XP_002093381.1|DYAK	LOC108108264|XP_017071711.1|DEUG
OG0000103	LOC6534296|XP_002094977.1|DYAK	LOC108108575|XP_017072156.1|DEUG
OG0000103	LOC26534987|XP_015050551.1|DYAK	LOC108108573|XP_017072153.1|DEUG
OG0000103	LOC6529323|XP_015052185.1|DYAK	LOC108106655|XP_017069366.1|DEUG
OG0000104	LOC6539474|XP_002086359.2|DYAK	LOC108114702|XP_017081288.1|DEUG
OG0000104	LOC6527852|XP_002088924.1|DYAK	LOC108108275|XP_017071764.1|DEUG
OG0000104	LOC6539477|XP_002086366.2|DYAK	LOC108114429|XP_017080906.1|DEUG
OG0000105	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK	LOC108113904|XP_017080100.1|DEUG
OG0000105	LOC6536226|XP_002096817.1|DYAK	LOC108109406|XP_017073392.1|DEUG
OG0000105	LOC6536221|XP_002096812.1|DYAK	LOC108109430|XP_017073419.1|DEUG
OG0000105	LOC6536220|XP_002096811.1|DYAK	LOC108109438|XP_017073428.1|DEUG
OG0000106	LOC6530611|XP_002091524.1|DYAK	LOC108109051|XP_017072857.1|DEUG
OG0000106	LOC6537154|XP_002097715.2|DYAK	LOC108116307|XP_017083585.1|DEUG
OG0000106	LOC26535927|XP_039227266.1|DYAK	LOC108105731|XP_017067935.1|DEUG
OG0000106	LOC6528268|XP_002089321.1|DYAK	LOC108105758|XP_017067966.1|DEUG
OG0000106	LOC6531532|XP_002092331.2|DYAK	LOC108112085|XP_017077323.1|DEUG
OG0000106	LOC6531533|XP_002092332.2|DYAK	LOC108112271|XP_017077583.1|DEUG
OG0000106	LOC6531540|XP_002092339.2|DYAK	LOC108113119|XP_017079108.1|DEUG
OG0000106	LOC6531537|XP_002092336.1|DYAK	LOC108112181|XP_017077479.1|DEUG
OG0000107	LOC6531775|XP_002092562.1|DYAK	LOC108112143|XP_017077380.1|DEUG
OG0000107	LOC6529480|XP_002090482.1|DYAK	LOC108118400|XP_017086565.1|DEUG, LOC108118402|XP_017086567.1|DEUG, LOC108118430|XP_017086601.1|DEUG
OG0000107	LOC6529479|XP_002090481.3|DYAK	LOC108118401|XP_017086566.1|DEUG
OG0000107	LOC6531776|XP_002092563.1|DYAK	LOC108112145|XP_017077381.1|DEUG
OG0000109	LOC6527159|XP_002088253.3|DYAK	LOC108110457|XP_017075013.1|DEUG
OG0000109	LOC120320421|XP_015053624.1|DYAK, LOC6527158|XP_002088252.2|DYAK	LOC108110593|XP_017075180.1|DEUG
OG0000109	LOC6527148|XP_002088242.1|DYAK	LOC108111190|XP_017076066.1|DEUG
OG0000110	LOC6533315|XP_002094041.3|DYAK	LOC108102707|XP_017063338.1|DEUG
OG0000110	LOC6533316|XP_002094042.1|DYAK	LOC108102709|XP_017063339.1|DEUG
OG0000110	LOC6533317|XP_002094043.1|DYAK	LOC108102713|XP_017063342.1|DEUG
OG0000110	LOC6533318|XP_002094044.1|DYAK	LOC108102757|XP_017063405.1|DEUG
OG0000111	LOC6530898|XP_002091750.1|DYAK	LOC108108929|XP_017072669.1|DEUG
OG0000111	LOC6530894|XP_002091746.1|DYAK	LOC108108945|XP_017072689.1|DEUG, LOC108108912|XP_017072651.1|DEUG
OG0000111	LOC6530895|XP_002091747.2|DYAK	LOC108108887|XP_017072593.1|DEUG
OG0000112	LOC6526156|XP_002101970.1|DYAK	LOC108117698|XP_017085724.1|DEUG
OG0000112	LOC6525567|XP_002101402.1|DYAK	LOC108103986|XP_017065262.1|DEUG
OG0000112	LOC6526126|XP_002101943.1|DYAK	LOC108109712|XP_017073832.1|DEUG
OG0000112	LOC6526125|XP_002101942.1|DYAK	LOC108109713|XP_017073833.1|DEUG
