Orthogroup	DYAK.longest_only	DELE.longest_only
OG0000049	LOC6537438|XP_002097994.1|DYAK	LOC108140395|XP_017118592.1|DELE
OG0000050	LOC6530239|XP_002091176.2|DYAK	LOC108144105|XP_017124238.1|DELE
OG0000050	LOC6535160|XP_039230152.1|DYAK	LOC108143123|XP_017122853.1|DELE
OG0000050	LOC6535164|XP_002095826.2|DYAK	LOC108143198|XP_017122940.1|DELE
OG0000050	LOC6535163|XP_002095825.2|DYAK	LOC108143121|XP_017122851.1|DELE
OG0000050	LOC120320448|XP_039230150.1|DYAK	LOC108143197|XP_017122939.1|DELE
OG0000050	LOC6535165|XP_002095827.2|DYAK	LOC108143120|XP_017122849.1|DELE
OG0000050	LOC6535162|XP_002095824.2|DYAK	LOC108143122|XP_017122852.1|DELE
OG0000051	LOC6536236|XP_002096825.1|DYAK	LOC108143756|XP_017123775.1|DELE
OG0000051	LOC6536859|XP_002097428.1|DYAK	LOC108143275|XP_017123079.1|DELE
OG0000051	LOC6536779|XP_002097350.1|DYAK	LOC108141560|XP_017120493.1|DELE
OG0000052	LOC6536447|XP_002097028.1|DYAK	LOC108135036|XP_017111063.1|DELE
OG0000052	LOC6537955|XP_002098492.1|DYAK	LOC108136729|XP_017113543.1|DELE
OG0000052	LOC6536445|XP_002097026.2|DYAK	LOC108135034|XP_017111060.1|DELE
OG0000052	LOC6536449|XP_002097030.1|DYAK	LOC108135047|XP_017111075.1|DELE
OG0000052	LOC6536448|XP_002097029.1|DYAK	LOC108135173|XP_017111287.1|DELE
OG0000052	LOC6531034|XP_002091870.1|DYAK	LOC108145160|XP_017125875.1|DELE
OG0000052	LOC6531035|XP_002091871.1|DYAK	LOC108145159|XP_017125874.1|DELE
OG0000053	LOC6528601|XP_002089644.1|DYAK	LOC108145359|XP_017126241.1|DELE
OG0000053	LOC6528600|XP_002089643.1|DYAK	LOC108145358|XP_017126240.1|DELE
OG0000053	LOC6528599|XP_002089642.1|DYAK	LOC108145357|XP_017126239.1|DELE
OG0000053	LOC6528598|XP_002089641.2|DYAK	LOC108145356|XP_017126238.1|DELE
OG0000053	LOC6528594|XP_002089637.3|DYAK	LOC108145362|XP_017126243.1|DELE
OG0000054	LOC6537158|XP_002097719.1|DYAK	LOC108140678|XP_017119113.1|DELE
OG0000054	LOC6537157|XP_002097718.1|DYAK	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE
OG0000054	LOC6537155|XP_002097716.1|DYAK	LOC108140635|XP_017119043.1|DELE
OG0000054	LOC6537156|XP_002097717.1|DYAK	LOC108140634|XP_017119042.1|DELE
OG0000055	LOC6538864|XP_002099370.1|DYAK, LOC6538865|XP_002099371.1|DYAK	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE
OG0000055	LOC6538866|XP_002099372.1|DYAK	LOC108148509|XP_017131036.1|DELE
OG0000056	LOC6537842|XP_002098383.1|DYAK	LOC108148700|XP_017131340.1|DELE
OG0000056	LOC6537843|XP_002098384.1|DYAK	LOC108148703|XP_017131343.1|DELE
OG0000056	LOC6537844|XP_002098385.1|DYAK	LOC108148704|XP_017131344.1|DELE
OG0000056	LOC6537846|XP_002098387.1|DYAK	LOC108148702|XP_017131342.1|DELE
OG0000056	LOC6537845|XP_002098386.1|DYAK	LOC108148701|XP_017131341.1|DELE
OG0000056	LOC6536528|XP_002097104.1|DYAK	LOC108135876|XP_017112266.1|DELE
OG0000056	LOC6536529|XP_002097105.1|DYAK	LOC108135877|XP_017112269.1|DELE
OG0000058	LOC6530969|XP_002091807.2|DYAK	LOC108143671|XP_017123671.1|DELE
OG0000058	LOC6529786|XP_002090770.1|DYAK	LOC108139014|XP_017117106.1|DELE
OG0000058	LOC6530971|XP_002091809.1|DYAK	LOC108143672|XP_017123672.1|DELE
OG0000058	LOC6527116|XP_002088209.1|DYAK	LOC108150544|XP_017134265.1|DELE
OG0000058	LOC6524094|XP_002099958.2|DYAK	LOC108149860|XP_017133229.1|DELE
OG0000059	LOC6538372|XP_002098896.1|DYAK	LOC108148904|XP_017131709.1|DELE
OG0000059	LOC6538374|XP_002098898.1|DYAK	LOC108148902|XP_017131707.1|DELE
OG0000059	LOC6538375|XP_002098899.1|DYAK	LOC108148903|XP_017131708.1|DELE
OG0000059	LOC6538373|XP_002098897.1|DYAK	LOC108148901|XP_017131706.1|DELE
OG0000059	LOC6538380|XP_002098904.1|DYAK	LOC108148470|XP_017130991.1|DELE
OG0000060	LOC6524523|XP_002100380.1|DYAK	LOC108137714|XP_017115086.1|DELE
OG0000060	LOC6529446|XP_002090448.1|DYAK	LOC108138657|XP_017116487.1|DELE
OG0000060	LOC6535405|XP_015047137.2|DYAK	LOC108137459|XP_017114652.1|DELE
OG0000060	LOC6538963|XP_002099466.1|DYAK	LOC108143025|XP_017122707.1|DELE
OG0000060	LOC6524492|XP_002100349.2|DYAK	LOC108149967|XP_017133376.1|DELE
OG0000060	LOC6526594|XP_002087702.1|DYAK	LOC108148059|XP_017130401.1|DELE
OG0000061	LOC6528992|XP_002090024.1|DYAK	LOC108138018|XP_017115477.1|DELE
OG0000061	LOC6528987|XP_002090019.1|DYAK	LOC108138006|XP_017115465.1|DELE
OG0000061	LOC6528990|XP_002090022.1|DYAK	LOC108138025|XP_017115485.1|DELE
OG0000061	LOC6528989|XP_002090021.1|DYAK	LOC108138035|XP_017115497.1|DELE
OG0000062	LOC6525291|XP_002101127.1|DYAK	LOC108136516|XP_017113265.1|DELE
OG0000062	LOC6529702|XP_002090695.1|DYAK	LOC108138778|XP_017116734.1|DELE
OG0000062	LOC26536280|XP_015054717.1|DYAK	LOC108134586|XP_017110432.1|DELE
OG0000063	LOC6537057|XP_002097622.1|DYAK	LOC108135091|XP_017111151.1|DELE
OG0000063	LOC6537058|XP_015048091.1|DYAK	LOC108135089|XP_017111149.1|DELE
OG0000063	LOC6537056|XP_002097621.1|DYAK	LOC108135090|XP_017111150.1|DELE
OG0000063	LOC26535015|XP_015050152.1|DYAK	LOC108150132|XP_017133588.1|DELE
OG0000063	LOC6533568|XP_039229911.1|DYAK	LOC108150112|XP_017133565.1|DELE
OG0000063	LOC6533569|XP_002094279.1|DYAK	LOC108150366|XP_017133993.1|DELE
OG0000063	LOC6533570|XP_002094280.2|DYAK	LOC108150356|XP_017133979.1|DELE
OG0000065	LOC6536808|XP_002097378.1|DYAK	LOC108134781|XP_017110718.1|DELE
OG0000065	LOC6527757|XP_002088837.1|DYAK	LOC108141665|XP_017120628.1|DELE
OG0000065	LOC6536809|XP_002097379.1|DYAK	LOC108134782|XP_017110720.1|DELE
OG0000065	LOC6536708|XP_002097280.1|DYAK	LOC108135129|XP_017111226.1|DELE
OG0000065	LOC6536710|XP_015047907.1|DYAK	LOC108135083|XP_017111141.1|DELE
OG0000065	LOC6536709|XP_002097281.1|DYAK	LOC108135130|XP_017111227.1|DELE
OG0000066	LOC6524569|XP_002100426.1|DYAK	LOC108138418|XP_017116103.1|DELE
OG0000066	LOC6537626|XP_002098171.1|DYAK	LOC108148300|XP_017130771.1|DELE
OG0000066	LOC6538183|XP_002098711.2|DYAK	LOC108148542|XP_017131073.1|DELE
OG0000066	LOC6529191|XP_002090198.1|DYAK	LOC108135204|XP_017111317.1|DELE
OG0000066	LOC6537142|XP_002097703.1|DYAK	LOC108140441|XP_017118660.1|DELE
OG0000066	LOC6526033|XP_002101850.1|DYAK	LOC108140875|XP_017119394.1|DELE
OG0000066	LOC6531786|XP_002092573.1|DYAK	LOC108135378|XP_017111558.1|DELE
OG0000067	LOC6535876|XP_002096492.1|DYAK	LOC108140552|XP_017118898.1|DELE
OG0000067	LOC6533078|XP_002093810.1|DYAK	LOC108147479|XP_017129518.1|DELE
OG0000067	LOC6528771|XP_039227562.1|DYAK	LOC108141513|XP_017120431.1|DELE
OG0000067	LOC6533077|XP_002093809.1|DYAK	LOC108147383|XP_017129307.1|DELE
OG0000067	LOC6539372|XP_002086266.2|DYAK	LOC108142223|XP_017121430.1|DELE
OG0000068	LOC6534297|XP_039230811.1|DYAK	LOC108135597|XP_017111897.1|DELE
OG0000068	LOC6535752|XP_002096375.3|DYAK	LOC108136670|XP_017113481.1|DELE
OG0000068	LOC6530829|XP_002091712.2|DYAK	LOC108143529|XP_017123510.1|DELE
OG0000068	LOC6526162|XP_039231832.1|DYAK	LOC108144464|XP_017124859.1|DELE
OG0000069	LOC6532175|XP_002092948.2|DYAK	LOC108147571|XP_017129645.1|DELE
OG0000070	LOC6523840|XP_002099713.1|DYAK	LOC108136307|XP_017112891.1|DELE
OG0000070	LOC6527108|XP_002088201.1|DYAK	LOC108138084|XP_017115563.1|DELE
OG0000070	LOC6525751|XP_002101573.1|DYAK	LOC108141686|XP_017120657.1|DELE
OG0000071	LOC6533773|XP_002094477.1|DYAK	LOC108135492|XP_017111724.1|DELE
OG0000071	LOC6534017|XP_002094704.2|DYAK	LOC108146757|XP_017128380.1|DELE
OG0000071	LOC6534016|XP_002094703.3|DYAK	LOC108146589|XP_017128100.1|DELE
OG0000072	LOC6531405|XP_002092208.1|DYAK	LOC108137979|XP_017115440.1|DELE
OG0000072	LOC6531398|XP_002092201.1|DYAK	LOC108137893|XP_017115321.1|DELE
OG0000072	LOC6531403|XP_002092206.1|DYAK	LOC108137978|XP_017115439.1|DELE
OG0000073	LOC6531137|XP_002091971.1|DYAK	LOC108144661|XP_017125196.1|DELE
OG0000073	LOC6523936|XP_039227706.1|DYAK	LOC108150393|XP_017134024.1|DELE
OG0000073	LOC6535942|XP_039231524.1|DYAK	LOC108141036|XP_017119625.1|DELE
OG0000074	LOC6533148|XP_002093874.3|DYAK	LOC108142390|XP_017121714.1|DELE
OG0000074	LOC6534311|XP_002094991.1|DYAK	LOC108135696|XP_017112027.1|DELE
OG0000075	LOC6532580|XP_002093324.1|DYAK	LOC108142537|XP_017121952.1|DELE
OG0000075	LOC6532578|XP_002093322.1|DYAK	LOC108142566|XP_017122005.1|DELE
OG0000075	LOC6532579|XP_002093323.1|DYAK	LOC108142541|XP_017121955.1|DELE
OG0000075	LOC6532581|XP_002093325.1|DYAK	LOC108142539|XP_017121953.1|DELE
OG0000076	LOC6532992|XP_002093727.1|DYAK	LOC108145993|XP_017127221.1|DELE
OG0000076	LOC6536752|XP_002097324.1|DYAK	LOC108135055|XP_017111088.1|DELE
OG0000076	LOC6536754|XP_002097326.3|DYAK	LOC108135054|XP_017111087.1|DELE
OG0000076	LOC6525884|XP_002101704.3|DYAK	LOC108134879|XP_017110865.1|DELE
OG0000076	LOC6525885|XP_002101705.1|DYAK	LOC108134878|XP_017110863.1|DELE
OG0000077	LOC6530939|XP_002091781.1|DYAK	LOC108143509|XP_017123469.1|DELE
OG0000077	LOC6536356|XP_002096938.1|DYAK	LOC108143053|XP_017122754.1|DELE
OG0000077	LOC6532023|XP_002092801.1|DYAK	LOC108144573|XP_017125051.1|DELE
OG0000077	LOC6538194|XP_002098722.2|DYAK	LOC108148773|XP_017131468.1|DELE
OG0000078	LOC6530900|XP_002091752.1|DYAK	LOC108143331|XP_017123140.1|DELE
OG0000078	LOC6539800|XP_002086683.2|DYAK	LOC108146642|XP_017128176.1|DELE
OG0000078	LOC6536046|XP_015047532.1|DYAK	LOC108141001|XP_017119564.1|DELE
OG0000078	LOC6526129|XP_002101946.1|DYAK	LOC108144954|XP_017125592.1|DELE
OG0000078	LOC6525682|XP_002101504.1|DYAK	LOC108136186|XP_017112673.1|DELE
OG0000079	LOC6526756|XP_002087859.1|DYAK, LOC6526757|XP_002087860.1|DYAK	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE
OG0000079	LOC6526758|XP_002087861.1|DYAK	LOC108134696|XP_017110582.1|DELE
OG0000080	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE
OG0000080	LOC6531377|XP_002092180.1|DYAK	LOC108144561|XP_017125028.1|DELE
OG0000081	LOC6532337|XP_002093097.1|DYAK	LOC108146394|XP_017127879.1|DELE
OG0000082	LOC6531302|XP_002092106.3|DYAK	LOC108137556|XP_017114771.1|DELE
OG0000082	LOC6537790|XP_002098331.1|DYAK	LOC108137394|XP_017114542.1|DELE
OG0000082	LOC6537368|XP_002097924.1|DYAK	LOC108139183|XP_017117297.1|DELE
OG0000083	LOC6527136|XP_002088230.2|DYAK	LOC108141924|XP_017121037.1|DELE
OG0000083	LOC6527785|XP_002088858.1|DYAK	LOC108142089|XP_017121272.1|DELE
OG0000083	LOC6527784|XP_002088857.1|DYAK	LOC108141663|XP_017120626.1|DELE
OG0000083	LOC6527783|XP_002088856.1|DYAK	LOC108141752|XP_017120736.1|DELE
OG0000083	LOC26535515|XP_015054631.2|DYAK	LOC108141923|XP_017121035.1|DELE
OG0000084	LOC6531040|XP_002091876.1|DYAK	LOC108145181|XP_017125909.1|DELE
OG0000084	LOC6531494|XP_002092293.1|DYAK	LOC108141471|XP_017120366.1|DELE
OG0000085	LOC6528458|XP_002089504.1|DYAK	LOC108149585|XP_017132709.1|DELE
OG0000085	LOC6528456|XP_015053956.1|DYAK	LOC108149597|XP_017132778.1|DELE
OG0000085	LOC6528460|XP_002089506.3|DYAK	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE
OG0000085	LOC6528455|XP_039227178.1|DYAK	LOC108149598|XP_017132782.1|DELE
OG0000086	LOC6530960|XP_002091798.1|DYAK	LOC108145443|XP_017126361.1|DELE
OG0000087	LOC6527930|XP_002088998.1|DYAK	LOC108141653|XP_017120612.1|DELE
OG0000087	LOC6528232|XP_002089294.1|DYAK	LOC108138695|XP_017116529.1|DELE
OG0000087	LOC6527955|XP_002089022.1|DYAK	LOC108141784|XP_017120782.1|DELE
OG0000088	LOC6528290|XP_002089343.1|DYAK	LOC108145086|XP_017125761.1|DELE
OG0000088	LOC6527178|XP_002088272.1|DYAK	LOC108138348|XP_017116006.1|DELE
OG0000088	LOC6533709|XP_002094414.1|DYAK	LOC108150137|XP_017133592.1|DELE
OG0000088	LOC6531716|XP_002092506.1|DYAK	LOC108144703|XP_017125283.1|DELE
OG0000088	LOC6533710|XP_002094415.1|DYAK	LOC108150155|XP_017133613.1|DELE
OG0000089	LOC6536099|XP_002096707.1|DYAK	LOC108141125|XP_017119833.1|DELE
OG0000089	LOC6536028|XP_002096643.1|DYAK	LOC108140991|XP_017119555.1|DELE
OG0000089	LOC6536414|XP_002096996.1|DYAK	LOC108139313|XP_017117508.1|DELE
OG0000089	LOC6532521|XP_002093267.1|DYAK	LOC108150208|XP_017133709.1|DELE
OG0000090	LOC6528787|XP_002089821.1|DYAK	LOC108141353|XP_017120159.1|DELE
OG0000090	LOC6528791|XP_002089825.1|DYAK	LOC108141325|XP_017120093.1|DELE
OG0000090	LOC6532959|XP_002093694.1|DYAK	LOC108146219|XP_017127627.1|DELE
OG0000090	LOC6532328|XP_002093088.2|DYAK	LOC108145938|XP_017127135.1|DELE
OG0000091	LOC6538091|XP_015048654.1|DYAK	LOC108148708|XP_017131350.1|DELE
OG0000091	LOC6527294|XP_002088388.1|DYAK	LOC108138282|XP_017115927.1|DELE
OG0000091	LOC6535563|XP_015047216.1|DYAK	LOC108136749|XP_017113584.1|DELE
OG0000091	LOC6535562|XP_002096191.1|DYAK	LOC108136955|XP_017113929.1|DELE
OG0000092	LOC6538546|XP_002099068.1|DYAK	LOC108144026|XP_017124146.1|DELE
OG0000092	LOC26535729|XP_015048909.1|DYAK	LOC108144083|XP_017124223.1|DELE
OG0000092	LOC6538467|XP_002098991.1|DYAK	LOC108147082|XP_017128860.1|DELE
OG0000092	LOC6538545|XP_002099067.1|DYAK	LOC108144092|XP_017124235.1|DELE
OG0000093	LOC6527671|XP_002088757.1|DYAK	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE
OG0000093	LOC26534678|XP_015051176.1|DYAK	LOC108144381|XP_017124644.1|DELE
OG0000093	LOC6531242|XP_002092054.1|DYAK	LOC108144383|XP_017124647.1|DELE
OG0000093	LOC6525246|XP_002101083.1|DYAK	LOC108136649|XP_017113461.1|DELE
OG0000094	LOC6533581|XP_002094291.1|DYAK	LOC108150099|XP_017133552.1|DELE
OG0000094	LOC6537561|XP_002098107.2|DYAK	LOC108148190|XP_017130585.1|DELE
OG0000096	LOC6529683|XP_002090676.1|DYAK	LOC108138746|XP_017116635.1|DELE
OG0000096	LOC6528976|XP_002090008.1|DYAK	LOC108138284|XP_017115929.1|DELE
OG0000096	LOC6536489|XP_002097067.1|DYAK	LOC108140674|XP_017119108.1|DELE
OG0000096	LOC6529746|XP_002090736.1|DYAK	LOC108138624|XP_017116401.1|DELE
OG0000097	LOC6534252|XP_002094934.2|DYAK, LOC6534251|XP_015050528.1|DYAK	LOC108135518|XP_017111752.1|DELE
OG0000098	LOC6536810|XP_002097380.1|DYAK	LOC108134780|XP_017110717.1|DELE
OG0000099	LOC6524441|XP_002100299.2|DYAK	LOC108136221|XP_017112731.1|DELE
OG0000099	LOC6524440|XP_002100298.3|DYAK	LOC108136166|XP_017112652.1|DELE
OG0000099	LOC6524444|XP_002100302.2|DYAK	LOC108136339|XP_017112932.1|DELE
OG0000100	LOC26534750|XP_015051264.1|DYAK	LOC108144339|XP_017124551.1|DELE
OG0000100	LOC6537329|XP_002097886.1|DYAK	LOC108139231|XP_017117387.1|DELE
OG0000100	LOC6537331|XP_002097888.1|DYAK	LOC108139156|XP_017117263.1|DELE
OG0000100	LOC6536198|XP_002096789.1|DYAK	LOC108143798|XP_017123810.1|DELE
OG0000101	LOC6534953|XP_039230714.1|DYAK	LOC108146008|XP_017127262.1|DELE
OG0000101	LOC26534783|XP_015050956.2|DYAK	LOC108146010|XP_017127274.1|DELE
OG0000102	LOC6531176|XP_002092005.1|DYAK	LOC108144533|XP_017124982.1|DELE
OG0000102	LOC6528685|XP_002089727.1|DYAK	LOC108145434|XP_017126345.1|DELE
OG0000102	LOC6538432|XP_002098956.1|DYAK, LOC6531759|XP_002092549.1|DYAK	LOC108147095|XP_017128871.1|DELE
OG0000103	LOC6532637|XP_002093381.1|DYAK	LOC108150149|XP_017133604.1|DELE
OG0000103	LOC6534296|XP_002094977.1|DYAK	LOC108135601|XP_017111902.1|DELE
OG0000103	LOC26534987|XP_015050551.1|DYAK	LOC108135599|XP_017111899.1|DELE
OG0000103	LOC6529323|XP_015052185.1|DYAK	LOC108144606|XP_017125116.1|DELE
OG0000104	LOC6539474|XP_002086359.2|DYAK	LOC108146472|XP_017127979.1|DELE
OG0000104	LOC6527852|XP_002088924.1|DYAK	LOC108141735|XP_017120717.1|DELE
OG0000104	LOC6539477|XP_002086366.2|DYAK	LOC108145705|XP_017126755.1|DELE
OG0000105	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK	LOC108150095|XP_017133547.1|DELE
OG0000105	LOC6536226|XP_002096817.1|DYAK	LOC108143740|XP_017123762.1|DELE
OG0000105	LOC6536221|XP_002096812.1|DYAK	LOC108143955|XP_017124042.1|DELE
OG0000105	LOC6536220|XP_002096811.1|DYAK	LOC108143741|XP_017123763.1|DELE
OG0000106	LOC6530611|XP_002091524.1|DYAK	LOC108143391|XP_017123253.1|DELE
OG0000106	LOC6537154|XP_002097715.2|DYAK	LOC108140794|XP_017119281.1|DELE
OG0000106	LOC26535927|XP_039227266.1|DYAK, LOC6528268|XP_002089321.1|DYAK	LOC108138666|XP_017116496.1|DELE
OG0000106	LOC6531532|XP_002092331.2|DYAK	LOC108141456|XP_017120348.1|DELE
OG0000106	LOC6531533|XP_002092332.2|DYAK	LOC108141457|XP_017120350.1|DELE
OG0000106	LOC6531540|XP_002092339.2|DYAK	LOC108141448|XP_017120336.1|DELE
OG0000106	LOC6531537|XP_002092336.1|DYAK	LOC108141459|XP_017120353.1|DELE
OG0000107	LOC6531775|XP_002092562.1|DYAK	LOC108135376|XP_017111556.1|DELE
OG0000107	LOC6529479|XP_002090481.3|DYAK	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE
OG0000107	LOC6531776|XP_002092563.1|DYAK	LOC108140848|XP_017119321.1|DELE
OG0000108	LOC120321221|XP_039229244.1|DYAK	LOC108136149|XP_017112632.1|DELE
OG0000109	LOC6527159|XP_002088253.3|DYAK	LOC108135305|XP_017111479.1|DELE
OG0000109	LOC120320421|XP_015053624.1|DYAK, LOC6527158|XP_002088252.2|DYAK	LOC108135351|XP_017111532.1|DELE
OG0000109	LOC6527148|XP_002088242.1|DYAK	LOC108142059|XP_017121232.1|DELE
OG0000110	LOC6533315|XP_002094041.3|DYAK	LOC108142251|XP_017121459.1|DELE
OG0000110	LOC6533316|XP_002094042.1|DYAK	LOC108142847|XP_017122405.1|DELE
OG0000110	LOC6533317|XP_002094043.1|DYAK	LOC108142851|XP_017122408.1|DELE
OG0000110	LOC6533318|XP_002094044.1|DYAK	LOC108142800|XP_017122344.1|DELE
OG0000111	LOC6530898|XP_002091750.1|DYAK	LOC108143602|XP_017123614.1|DELE
OG0000111	LOC6530894|XP_002091746.1|DYAK	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE
OG0000111	LOC6530895|XP_002091747.2|DYAK	LOC108143305|XP_017123108.1|DELE
OG0000112	LOC6525567|XP_002101402.1|DYAK	LOC108147660|XP_017129832.1|DELE
OG0000112	LOC6526126|XP_002101943.1|DYAK	LOC108145153|XP_017125862.1|DELE
OG0000112	LOC6526125|XP_002101942.1|DYAK	LOC108143829|XP_017123866.1|DELE
OG0000113	LOC6527037|XP_002088131.1|DYAK	LOC108149996|XP_017133417.1|DELE
OG0000113	LOC6537541|XP_039232498.1|DYAK	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE
OG0000113	LOC6529429|XP_015052342.1|DYAK	LOC108142622|XP_017122099.1|DELE
OG0000114	LOC120320673|XP_039226970.1|DYAK, LOC6527306|XP_002088399.1|DYAK	LOC108138086|XP_017115561.1|DELE
OG0000114	LOC6527308|XP_002088401.1|DYAK	LOC108138081|XP_017115558.1|DELE
OG0000114	LOC26535341|XP_039226967.1|DYAK	LOC108138085|XP_017115560.1|DELE
OG0000114	LOC120320422|XP_039226968.1|DYAK	LOC108138082|XP_017115559.1|DELE
OG0000116	LOC6538538|XP_002099060.2|DYAK	LOC108143885|XP_017123948.1|DELE
OG0000116	LOC6538532|XP_002099054.1|DYAK	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE
OG0000116	LOC6538537|XP_002099059.1|DYAK	LOC108143884|XP_017123947.1|DELE
OG0000116	LOC6538536|XP_002099058.1|DYAK	LOC108143882|XP_017123943.1|DELE
OG0000117	LOC6527566|XP_002088656.1|DYAK	LOC108149302|XP_017132242.1|DELE
OG0000117	LOC6527565|XP_002088655.1|DYAK	LOC108149304|XP_017132243.1|DELE
OG0000117	LOC6527564|XP_002088654.1|DYAK	LOC108149305|XP_017132244.1|DELE
OG0000117	LOC6527563|XP_002088653.1|DYAK	LOC108149307|XP_017132247.1|DELE
OG0000118	LOC6528177|XP_039227738.1|DYAK	LOC108148033|XP_017130362.1|DELE
OG0000118	LOC6528194|XP_002089257.1|DYAK	LOC108149318|XP_017132266.1|DELE
OG0000119	LOC6536469|XP_002097050.2|DYAK	LOC108135133|XP_017111230.1|DELE
OG0000119	LOC6536471|XP_002097052.3|DYAK	LOC108135026|XP_017111046.1|DELE
OG0000119	LOC6536470|XP_002097051.3|DYAK	LOC108135059|XP_017111091.1|DELE
OG0000120	LOC6523825|XP_002099700.1|DYAK	LOC108137071|XP_017114066.1|DELE
OG0000120	LOC6530249|XP_002091186.1|DYAK	LOC108144394|XP_017124663.1|DELE
OG0000120	LOC6532230|XP_002093003.1|DYAK	LOC108146325|XP_017127777.1|DELE
OG0000121	LOC6537295|XP_002097853.1|DYAK	LOC108139344|XP_017117557.1|DELE
OG0000121	LOC6537293|XP_002097851.3|DYAK	LOC108139343|XP_017117556.1|DELE
OG0000121	LOC6537294|XP_002097852.1|DYAK	LOC108139345|XP_017117558.1|DELE
OG0000122	LOC6526500|XP_039226456.1|DYAK	LOC108147769|XP_017129988.1|DELE
OG0000122	LOC6525028|XP_039226839.1|DYAK	LOC108142313|XP_017121554.1|DELE
OG0000122	LOC6528770|XP_002089804.1|DYAK	LOC108141307|XP_017120063.1|DELE
OG0000122	LOC6526797|XP_002087899.1|DYAK	LOC108149198|XP_017132117.1|DELE
OG0000123	LOC6532082|XP_002092859.1|DYAK	LOC108144268|XP_017124442.1|DELE
OG0000123	LOC6536879|XP_002097448.1|DYAK	LOC108136864|XP_017113794.1|DELE
OG0000123	LOC6537633|XP_002098178.1|DYAK	LOC108148237|XP_017130642.1|DELE
OG0000123	LOC6537632|XP_002098177.2|DYAK	LOC108148236|XP_017130640.1|DELE
OG0000123	LOC6537634|XP_002098179.1|DYAK	LOC108148239|XP_017130644.1|DELE
OG0000124	LOC6531362|XP_002092165.1|DYAK	LOC108144356|XP_017124607.1|DELE
OG0000124	LOC6528633|XP_002089675.2|DYAK	LOC108145410|XP_017126299.1|DELE
OG0000124	LOC6528635|XP_002089677.2|DYAK	LOC108145353|XP_017126231.1|DELE
OG0000125	LOC6538299|XP_015048763.1|DYAK	LOC108148774|XP_017131471.1|DELE
OG0000125	LOC6536869|XP_015047972.1|DYAK	LOC108136899|XP_017113845.1|DELE
OG0000125	LOC6531407|XP_002092210.1|DYAK	LOC108137933|XP_017115374.1|DELE
OG0000125	LOC6531408|XP_002092211.1|DYAK	LOC108137934|XP_017115375.1|DELE
OG0000126	LOC6537992|XP_002098527.3|DYAK	LOC108148524|XP_017131051.1|DELE
OG0000127	LOC6536014|XP_002096629.2|DYAK	LOC108141207|XP_017119944.1|DELE
OG0000127	LOC6536013|XP_002096628.1|DYAK	LOC108140979|XP_017119537.1|DELE
OG0000127	LOC6536015|XP_002096630.1|DYAK	LOC108141206|XP_017119942.1|DELE
OG0000127	LOC6536016|XP_002096631.1|DYAK	LOC108141242|XP_017119988.1|DELE
OG0000128	LOC6530664|XP_002091562.1|DYAK	LOC108145252|XP_017126018.1|DELE
OG0000128	LOC6530668|XP_002091566.2|DYAK, LOC6530666|XP_002091564.3|DYAK, LOC6530665|XP_002091563.2|DYAK	LOC108145226|XP_017125977.1|DELE
OG0000129	LOC6524054|XP_002099923.3|DYAK	LOC108138513|XP_017116247.1|DELE
OG0000129	LOC6533708|XP_002094413.1|DYAK	LOC108150127|XP_017133582.1|DELE
OG0000129	LOC26535465|XP_015054626.1|DYAK	LOC108141963|XP_017121097.1|DELE
OG0000129	LOC6524055|XP_002099924.1|DYAK	LOC108138512|XP_017116246.1|DELE
OG0000130	LOC6533183|XP_002093909.1|DYAK	LOC108142383|XP_017121706.1|DELE
OG0000130	LOC6533179|XP_002093905.1|DYAK	LOC108142691|XP_017122189.1|DELE
OG0000130	LOC6533180|XP_002093906.1|DYAK	LOC108142382|XP_017121705.1|DELE
OG0000130	LOC6533182|XP_002093908.1|DYAK	LOC108142380|XP_017121704.1|DELE
OG0000131	LOC6536904|XP_039232407.1|DYAK	LOC108149907|XP_017133301.1|DELE
OG0000132	LOC6527359|XP_002088451.1|DYAK	LOC108138336|XP_017115989.1|DELE
OG0000132	LOC6527358|XP_002088450.1|DYAK	LOC108138353|XP_017116013.1|DELE
OG0000132	LOC6535540|XP_002096169.1|DYAK	LOC108136780|XP_017113631.1|DELE
OG0000134	LOC6537276|XP_002097834.1|DYAK	LOC108135231|XP_017111382.1|DELE
OG0000134	LOC6524495|XP_002100352.1|DYAK	LOC108149954|XP_017133359.1|DELE
