Orthogroup	DYAK.longest_only	DMIR.longest_only
OG0000037	LOC6535647|XP_002096275.2|DYAK, LOC6535648|XP_002096276.2|DYAK	LOC117195094|XP_033255640.1|DMIR, LOC117191092|XP_033251946.1|DMIR, LOC117194615|XP_033255034.1|DMIR, LOC117194588|XP_033255015.1|DMIR, LOC117194655|XP_033255061.1|DMIR, LOC117190599|XP_033251536.1|DMIR, LOC117194833|XP_033255201.1|DMIR, LOC117191511|XP_033252248.1|DMIR, LOC117191510|XP_033252247.1|DMIR, LOC117194839|XP_033255205.1|DMIR, LOC117191523|XP_033252256.1|DMIR, LOC117190815|XP_033251747.1|DMIR, LOC117194824|XP_033255196.1|DMIR, LOC117194825|XP_033255197.1|DMIR, LOC117195091|XP_033255638.1|DMIR, LOC117194549|XP_033254988.1|DMIR, LOC117194837|XP_033255204.1|DMIR, LOC117194807|XP_033255181.1|DMIR, LOC117194573|XP_033255006.1|DMIR, LOC117194587|XP_033255014.1|DMIR, LOC117194750|XP_033255142.1|DMIR, LOC117194591|XP_033255018.1|DMIR, LOC117194574|XP_033255007.1|DMIR, LOC117195092|XP_033255639.1|DMIR, LOC117194597|XP_033255024.1|DMIR, LOC117195100|XP_033255645.1|DMIR, LOC117194819|XP_033255192.1|DMIR, LOC117194975|XP_033255339.1|DMIR, LOC108153987|XP_033244827.1|DMIR, LOC117194660|XP_033255064.1|DMIR, LOC117194818|XP_033255191.1|DMIR, LOC117194604|XP_033255027.1|DMIR, LOC117194596|XP_033255023.1|DMIR, LOC117194601|XP_033255025.1|DMIR, LOC117195095|XP_033255641.1|DMIR, LOC117194843|XP_033255207.1|DMIR, LOC117191506|XP_033252242.1|DMIR, LOC117194661|XP_033255065.1|DMIR, LOC117194657|XP_033255062.1|DMIR, LOC117190601|XP_033251538.1|DMIR, LOC117194841|XP_033255206.1|DMIR, LOC117191508|XP_033252244.1|DMIR, LOC117194658|XP_033255063.1|DMIR, LOC117194702|XP_033255103.1|DMIR, LOC117194796|XP_033255174.1|DMIR, LOC117190600|XP_033251537.1|DMIR, LOC117194589|XP_033255016.1|DMIR, LOC117194409|XP_033254874.1|DMIR, LOC117194829|XP_033255199.1|DMIR, LOC117194605|XP_033255028.1|DMIR, LOC117194822|XP_033255195.1|DMIR, LOC117194333|XP_033254795.1|DMIR, LOC117194609|XP_033255031.1|DMIR, LOC117194407|XP_033254872.1|DMIR, LOC117195096|XP_033255642.1|DMIR, LOC117194649|XP_033255056.1|DMIR, LOC117190597|XP_033251535.1|DMIR, LOC117194650|XP_033255057.1|DMIR, LOC117190125|XP_033251100.1|DMIR, LOC108156646|XP_017143737.2|DMIR, LOC117190111|XP_033251090.1|DMIR, LOC117194816|XP_033255190.1|DMIR, LOC117194767|XP_033255155.1|DMIR, LOC117194745|XP_033255132.1|DMIR, LOC117194463|XP_033254917.1|DMIR, LOC117190114|XP_033251091.1|DMIR, LOC117194862|XP_033255219.1|DMIR, LOC117194858|XP_033255216.1|DMIR, LOC117194857|XP_033255215.1|DMIR, LOC117194328|XP_033254789.1|DMIR, LOC108156982|XP_017144263.2|DMIR, LOC117194327|XP_033254788.1|DMIR, LOC117194594|XP_033255020.1|DMIR, LOC117194845|XP_033255209.1|DMIR
OG0000038	LOC6539691|XP_002086577.2|DYAK	LOC108165231|XP_017156759.1|DMIR
OG0000038	LOC6534938|XP_039229728.1|DYAK	LOC108151159|XP_017135077.1|DMIR
OG0000039	LOC6537610|XP_002098156.2|DYAK	LOC108153891|XP_033244233.1|DMIR
OG0000039	LOC6524746|XP_002100590.1|DYAK	LOC108165184|XP_017156747.1|DMIR
OG0000039	LOC6524745|XP_002100589.2|DYAK	LOC108165291|XP_017156818.1|DMIR
OG0000039	LOC6526007|XP_002101825.1|DYAK	LOC108160708|XP_017150372.1|DMIR
OG0000040	LOC6535485|XP_002096116.3|DYAK	LOC108154697|XP_017140535.2|DMIR
OG0000040	LOC6536605|XP_002097181.1|DYAK	LOC108153853|XP_033245406.1|DMIR, LOC117187250|XP_033245404.1|DMIR, LOC108154215|XP_017139929.1|DMIR, LOC108154213|XP_017139927.1|DMIR
OG0000040	LOC6536604|XP_002097180.1|DYAK	LOC108154216|XP_017139931.1|DMIR
OG0000040	LOC6535486|XP_002096117.1|DYAK	LOC108154686|XP_033245491.1|DMIR, LOC108154692|XP_017140530.1|DMIR
OG0000040	LOC6535487|XP_002096118.3|DYAK	LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR
OG0000040	LOC6535489|XP_002096120.1|DYAK	LOC108154965|XP_017140968.1|DMIR
OG0000040	LOC6539025|XP_002099527.1|DYAK	LOC108156483|XP_017143450.1|DMIR
OG0000041	LOC6538543|XP_002099065.1|DYAK, LOC6538542|XP_002099064.1|DYAK, LOC6538540|XP_002099062.1|DYAK, LOC6538541|XP_002099063.1|DYAK	LOC108156909|XP_017144147.1|DMIR, LOC108157457|XP_017145018.1|DMIR
OG0000041	LOC6538533|XP_002099055.1|DYAK	LOC108154314|XP_017140061.1|DMIR
OG0000041	LOC6538535|XP_039230997.1|DYAK, LOC6538534|XP_002099056.1|DYAK	LOC108153890|XP_033244257.1|DMIR
OG0000042	LOC6525924|XP_002101744.1|DYAK	LOC108163349|XP_017154082.1|DMIR
OG0000042	LOC6531112|XP_002091946.1|DYAK	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR
OG0000042	LOC6531108|XP_002091942.2|DYAK	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR
OG0000042	LOC6531111|XP_002091945.1|DYAK, LOC6531109|XP_039228701.1|DYAK, LOC6531110|XP_002091944.2|DYAK	LOC108158643|XP_017146616.1|DMIR, LOC117193044|XP_033253671.1|DMIR, LOC117193043|XP_033253670.1|DMIR, LOC108158641|XP_017146613.1|DMIR, LOC117193042|XP_033253669.1|DMIR, LOC108161650|XP_017151442.1|DMIR
OG0000042	LOC6531107|XP_002091941.2|DYAK	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR
OG0000043	LOC6536588|XP_002097164.1|DYAK	LOC108157690|XP_017145347.1|DMIR
OG0000043	LOC6536590|XP_002097166.1|DYAK	LOC108157417|XP_017144957.1|DMIR, LOC108155936|XP_017142583.1|DMIR
OG0000043	LOC6536589|XP_002097165.1|DYAK	LOC108157770|XP_017145444.1|DMIR
OG0000043	LOC6536584|XP_002097160.1|DYAK	LOC108157677|XP_017145331.1|DMIR
OG0000043	LOC6536592|XP_002097168.1|DYAK, LOC6536593|XP_039231638.1|DYAK, LOC6539005|XP_002099507.1|DYAK	LOC108155937|XP_017142584.1|DMIR
OG0000043	LOC6536594|XP_002097170.1|DYAK	LOC108155939|XP_017142587.1|DMIR
OG0000044	LOC6538530|XP_002099052.1|DYAK	LOC108157774|XP_017145449.1|DMIR
OG0000044	LOC6538526|XP_002099048.1|DYAK, LOC6538525|XP_002099047.1|DYAK	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR
OG0000044	LOC6538529|XP_002099051.1|DYAK, LOC6538527|XP_002099049.1|DYAK, LOC6538528|XP_002099050.1|DYAK	LOC108154298|XP_017140040.1|DMIR, LOC108154289|XP_017140029.1|DMIR
OG0000044	LOC6537407|XP_002097963.3|DYAK	LOC108155225|XP_017141401.1|DMIR
OG0000045	LOC6533631|XP_002094338.1|DYAK	LOC108152824|XP_017137906.1|DMIR
OG0000045	LOC6533629|XP_002094336.1|DYAK, LOC6533630|XP_002094337.1|DYAK	LOC108165537|XP_017157100.1|DMIR
OG0000045	LOC6533265|XP_002093991.2|DYAK	LOC108150882|XP_017134679.1|DMIR
OG0000045	LOC6533264|XP_002093990.1|DYAK	LOC108163376|XP_033250045.1|DMIR, LOC108150857|XP_017134649.1|DMIR
OG0000046	LOC6535912|XP_002096528.1|DYAK	LOC108157664|XP_017145312.1|DMIR
OG0000046	LOC6525175|XP_002101013.1|DYAK, LOC6525174|XP_002101012.1|DYAK	LOC108165135|XP_017156690.1|DMIR, LOC108165164|XP_017156723.1|DMIR
OG0000046	LOC6525176|XP_002101014.2|DYAK	LOC108158204|XP_017145916.1|DMIR, LOC117191605|XP_033252314.1|DMIR
OG0000046	LOC6537904|XP_002098445.2|DYAK, LOC6537905|XP_039232534.1|DYAK, LOC6537903|XP_002098444.1|DYAK, LOC6537902|XP_002098443.2|DYAK, LOC6537901|XP_002098442.1|DYAK, LOC6530015|XP_002090961.3|DYAK	LOC108157665|XP_017145313.1|DMIR, LOC108157666|XP_017145314.1|DMIR
OG0000047	LOC6531393|XP_002092196.1|DYAK	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR
OG0000047	LOC6531396|XP_002092199.1|DYAK	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR
OG0000047	LOC6529920|XP_002090877.1|DYAK	LOC108158150|XP_017145859.2|DMIR, LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR
OG0000047	LOC6533594|XP_002094302.1|DYAK	LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR
OG0000047	LOC6529913|XP_002090870.1|DYAK	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR
OG0000047	LOC6533595|XP_002094303.1|DYAK	LOC108151196|XP_017135155.1|DMIR
OG0000048	LOC6539501|XP_002086390.1|DYAK, LOC26534611|XP_015045057.1|DYAK	LOC108151303|XP_017135328.1|DMIR, LOC108151300|XP_017135324.1|DMIR
OG0000048	LOC6539644|XP_002086526.2|DYAK	LOC108151294|XP_017135319.1|DMIR
OG0000048	LOC6539640|XP_002086529.1|DYAK	LOC108151307|XP_017135332.1|DMIR
OG0000049	LOC6536652|XP_002097224.1|DYAK	LOC108157283|XP_017144770.1|DMIR
OG0000049	LOC6537437|XP_002097993.1|DYAK	LOC108157278|XP_017144765.2|DMIR
OG0000049	LOC6536653|XP_002097225.1|DYAK	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR
OG0000049	LOC6536655|XP_002097227.1|DYAK	LOC108154871|XP_017140799.1|DMIR
OG0000049	LOC6536654|XP_002097226.1|DYAK	LOC108154874|XP_017140802.1|DMIR
OG0000049	LOC6537438|XP_002097994.1|DYAK	LOC108157280|XP_017144766.2|DMIR
OG0000050	LOC6530239|XP_002091176.2|DYAK	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR
OG0000050	LOC6535160|XP_039230152.1|DYAK	LOC108165363|XP_017156887.2|DMIR
OG0000050	LOC6535164|XP_002095826.2|DYAK	LOC108165358|XP_017156881.1|DMIR
OG0000050	LOC6535163|XP_002095825.2|DYAK	LOC108165359|XP_017156882.1|DMIR, LOC108150986|XP_017134821.1|DMIR
OG0000050	LOC120320448|XP_039230150.1|DYAK	LOC108165361|XP_017156885.1|DMIR, LOC108165362|XP_033243537.1|DMIR
OG0000050	LOC6535165|XP_002095827.2|DYAK	LOC108165357|XP_017156880.1|DMIR
OG0000050	LOC6535162|XP_002095824.2|DYAK	LOC108165360|XP_017156884.1|DMIR
OG0000051	LOC6536236|XP_002096825.1|DYAK	LOC108157823|XP_017145512.1|DMIR
OG0000051	LOC6536859|XP_002097428.1|DYAK	LOC117187129|XP_033245028.1|DMIR, LOC108153998|XP_033246139.1|DMIR
OG0000051	LOC6536777|XP_002097348.1|DYAK, LOC6537302|XP_002097860.1|DYAK, LOC6536778|XP_002097349.1|DYAK, LOC6536779|XP_002097350.1|DYAK	LOC108154345|XP_017140100.1|DMIR, LOC108157724|XP_017145383.1|DMIR
OG0000052	LOC6536447|XP_002097028.1|DYAK, LOC6537955|XP_002098492.1|DYAK	LOC108154307|XP_017140052.1|DMIR
OG0000052	LOC6536445|XP_002097026.2|DYAK, LOC6536449|XP_002097030.1|DYAK, LOC6536448|XP_002097029.1|DYAK	LOC108154354|XP_017140110.1|DMIR
OG0000052	LOC6531034|XP_002091870.1|DYAK	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR
OG0000052	LOC6531035|XP_002091871.1|DYAK	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR
OG0000053	LOC6528601|XP_002089644.1|DYAK	LOC108160591|XP_017150175.2|DMIR
OG0000053	LOC6528600|XP_002089643.1|DYAK	LOC108160590|XP_017150174.1|DMIR
OG0000053	LOC6528599|XP_002089642.1|DYAK	LOC108160459|XP_017149964.1|DMIR
OG0000053	LOC6528598|XP_002089641.2|DYAK	LOC108160458|XP_017149963.1|DMIR
OG0000053	LOC6528594|XP_002089637.3|DYAK	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR
OG0000054	LOC6537158|XP_002097719.1|DYAK	LOC108156883|XP_033244898.1|DMIR, LOC108156882|XP_017144105.2|DMIR
OG0000054	LOC6537157|XP_002097718.1|DYAK	LOC108156958|XP_017144225.2|DMIR
OG0000054	LOC6537155|XP_002097716.1|DYAK	LOC108156959|XP_017144226.2|DMIR
OG0000054	LOC6537156|XP_002097717.1|DYAK	LOC108160859|XP_017150611.1|DMIR, LOC108153844|XP_033245117.1|DMIR
OG0000055	LOC6538864|XP_002099370.1|DYAK, LOC6538865|XP_002099371.1|DYAK	LOC108155899|XP_017142529.1|DMIR, LOC108155898|XP_017142528.1|DMIR
OG0000056	LOC6537842|XP_002098383.1|DYAK	LOC108156815|XP_017143999.1|DMIR
OG0000056	LOC6537843|XP_002098384.1|DYAK	LOC108156818|XP_017144002.1|DMIR
OG0000056	LOC6537844|XP_002098385.1|DYAK, LOC6537846|XP_002098387.1|DYAK, LOC6537845|XP_002098386.1|DYAK	LOC108156816|XP_017144001.1|DMIR
OG0000056	LOC6536528|XP_002097104.1|DYAK	LOC108157011|XP_017144303.2|DMIR
OG0000056	LOC6536529|XP_002097105.1|DYAK	LOC108157010|XP_017144301.2|DMIR
OG0000058	LOC6529786|XP_002090770.1|DYAK	LOC108158257|XP_017145983.1|DMIR
OG0000058	LOC6527116|XP_002088209.1|DYAK	LOC108162139|XP_017152210.1|DMIR
OG0000058	LOC6524094|XP_002099958.2|DYAK	LOC108165551|XP_017157117.1|DMIR
OG0000059	LOC6538372|XP_002098896.1|DYAK	LOC108153965|XP_017139551.1|DMIR
OG0000059	LOC6538374|XP_002098898.1|DYAK	LOC108154574|XP_017140363.2|DMIR
OG0000059	LOC6538375|XP_002098899.1|DYAK	LOC108153966|XP_033244050.1|DMIR
OG0000059	LOC6538373|XP_002098897.1|DYAK	LOC108154550|XP_017140342.2|DMIR
OG0000059	LOC6538380|XP_002098904.1|DYAK	LOC108154412|XP_017140173.2|DMIR
OG0000060	LOC6524523|XP_002100380.1|DYAK	LOC108152548|XP_017137449.1|DMIR
OG0000060	LOC6529446|XP_002090448.1|DYAK	LOC108164133|XP_033249747.1|DMIR
OG0000060	LOC6535405|XP_015047137.2|DYAK	LOC108157853|XP_033245987.1|DMIR
OG0000060	LOC6538963|XP_002099466.1|DYAK	LOC108156375|XP_017143272.1|DMIR
OG0000060	LOC6524492|XP_002100349.2|DYAK	LOC108165566|XP_017157129.1|DMIR
OG0000061	LOC6528992|XP_002090024.1|DYAK	LOC108161397|XP_017151135.2|DMIR
OG0000061	LOC6528987|XP_002090019.1|DYAK	LOC108161521|XP_017151288.2|DMIR
OG0000061	LOC6528990|XP_002090022.1|DYAK	LOC108161432|XP_017151184.1|DMIR
OG0000061	LOC6528989|XP_002090021.1|DYAK	LOC108164261|XP_017155390.2|DMIR
OG0000062	LOC6525291|XP_002101127.1|DYAK	LOC108158918|XP_017147210.1|DMIR
OG0000062	LOC6529702|XP_002090695.1|DYAK	LOC108162998|XP_017153505.1|DMIR
OG0000062	LOC26534489|XP_015054512.1|DYAK	LOC108163117|XP_017153708.1|DMIR
OG0000062	LOC26536280|XP_015054717.1|DYAK	LOC108164256|XP_017155384.1|DMIR
OG0000063	LOC6537057|XP_002097622.1|DYAK, LOC6537058|XP_015048091.1|DYAK	LOC108156463|XP_017143415.1|DMIR
OG0000063	LOC6537056|XP_002097621.1|DYAK	LOC108156462|XP_017143414.1|DMIR
OG0000063	LOC26535015|XP_015050152.1|DYAK	LOC108165314|XP_017156837.1|DMIR
OG0000063	LOC6533568|XP_039229911.1|DYAK	LOC108152681|XP_017137669.1|DMIR
OG0000063	LOC6533569|XP_002094279.1|DYAK, LOC6533570|XP_002094280.2|DYAK	LOC108152680|XP_017137666.1|DMIR
OG0000065	LOC6536808|XP_002097378.1|DYAK	LOC108154825|XP_017140715.1|DMIR
OG0000065	LOC6527757|XP_002088837.1|DYAK, LOC6536809|XP_002097379.1|DYAK	LOC108154824|XP_017140714.1|DMIR, LOC108159764|XP_017148812.1|DMIR
OG0000065	LOC6536708|XP_002097280.1|DYAK	LOC108156436|XP_017143382.1|DMIR
OG0000065	LOC6536710|XP_015047907.1|DYAK	LOC108156439|XP_017143386.1|DMIR
OG0000065	LOC6536709|XP_002097281.1|DYAK	LOC108156437|XP_017143383.1|DMIR
OG0000066	LOC6524569|XP_002100426.1|DYAK	LOC108164297|XP_017155437.1|DMIR
OG0000066	LOC6537626|XP_002098171.1|DYAK	LOC108157301|XP_017144791.1|DMIR
OG0000066	LOC6538183|XP_002098711.2|DYAK	LOC108154343|XP_017140094.1|DMIR
OG0000066	LOC6529191|XP_002090198.1|DYAK	LOC108161205|XP_017150915.1|DMIR
OG0000066	LOC6537142|XP_002097703.1|DYAK	LOC108156584|XP_017143610.1|DMIR
OG0000066	LOC6526033|XP_002101850.1|DYAK	LOC108164548|XP_017155850.1|DMIR
OG0000066	LOC6531786|XP_002092573.1|DYAK	LOC117189025|XP_033249790.1|DMIR
OG0000067	LOC6535876|XP_002096492.1|DYAK	LOC108156681|XP_017143806.1|DMIR
OG0000067	LOC6533078|XP_002093810.1|DYAK	LOC108150910|XP_017134723.1|DMIR
OG0000067	LOC6528771|XP_039227562.1|DYAK	LOC108160959|XP_017150741.1|DMIR
OG0000067	LOC6533077|XP_002093809.1|DYAK	LOC108150909|XP_017134722.1|DMIR
OG0000067	LOC6539372|XP_002086266.2|DYAK	LOC108153593|XP_017139164.1|DMIR
OG0000068	LOC6534297|XP_039230811.1|DYAK	LOC108152679|XP_033242710.1|DMIR
OG0000068	LOC6535752|XP_002096375.3|DYAK, LOC6534288|XP_002094969.2|DYAK, LOC6530829|XP_002091712.2|DYAK	LOC108157726|XP_033245682.1|DMIR, LOC108157807|XP_017145490.2|DMIR, LOC108161223|XP_033249489.1|DMIR
OG0000068	LOC6526162|XP_039231832.1|DYAK	LOC108163289|XP_017153992.1|DMIR
OG0000069	LOC6532175|XP_002092948.2|DYAK	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR
OG0000070	LOC6527107|XP_002088200.1|DYAK	LOC108161360|XP_017151091.1|DMIR
OG0000070	LOC6523840|XP_002099713.1|DYAK	LOC108164841|XP_017156256.1|DMIR
OG0000070	LOC6527108|XP_002088201.1|DYAK	LOC108161362|XP_017151093.1|DMIR
OG0000070	LOC6525751|XP_002101573.1|DYAK	LOC108161363|XP_017151095.1|DMIR
OG0000071	LOC6533773|XP_002094477.1|DYAK	LOC117186448|XP_033243164.1|DMIR
OG0000071	LOC6534017|XP_002094704.2|DYAK	LOC108165608|XP_017157174.1|DMIR
OG0000071	LOC6534016|XP_002094703.3|DYAK	LOC108150751|XP_017134533.1|DMIR
OG0000071	LOC6534018|XP_002094705.1|DYAK	LOC108153450|XP_017138959.1|DMIR
OG0000072	LOC6531405|XP_002092208.1|DYAK	LOC108160257|XP_017149612.1|DMIR
OG0000072	LOC6531398|XP_002092201.1|DYAK	LOC108159396|XP_017148120.1|DMIR
OG0000072	LOC6531403|XP_002092206.1|DYAK	LOC108160256|XP_017149611.1|DMIR
OG0000073	LOC6531137|XP_002091971.1|DYAK	LOC108159670|XP_017148639.1|DMIR
OG0000073	LOC6523936|XP_039227706.1|DYAK	LOC108150973|XP_017134799.1|DMIR
OG0000073	LOC6535942|XP_039231524.1|DYAK	LOC108154478|XP_017140245.1|DMIR
OG0000074	LOC6533148|XP_002093874.3|DYAK	LOC108152480|XP_017137342.1|DMIR
OG0000074	LOC6534311|XP_002094991.1|DYAK	LOC108153512|XP_017139057.1|DMIR
OG0000075	LOC6532580|XP_002093324.1|DYAK	LOC108153054|XP_017138314.1|DMIR
OG0000075	LOC6532578|XP_002093322.1|DYAK	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR
OG0000075	LOC6532579|XP_002093323.1|DYAK	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR
OG0000075	LOC6532581|XP_002093325.1|DYAK	LOC108153055|XP_017138316.1|DMIR
OG0000076	LOC6532992|XP_002093727.1|DYAK	LOC108153442|XP_033243040.1|DMIR
OG0000076	LOC6536752|XP_002097324.1|DYAK, LOC6536754|XP_002097326.3|DYAK	LOC108157401|XP_017144934.1|DMIR, LOC108157400|XP_033245750.1|DMIR
OG0000076	LOC6525884|XP_002101704.3|DYAK	LOC108164834|XP_017156246.1|DMIR
OG0000076	LOC6525885|XP_002101705.1|DYAK	LOC108164833|XP_017156244.1|DMIR
OG0000077	LOC6530939|XP_002091781.1|DYAK	LOC117192706|XP_033253334.1|DMIR
OG0000077	LOC6536356|XP_002096938.1|DYAK	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR
OG0000077	LOC6532023|XP_002092801.1|DYAK	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR
OG0000077	LOC6538194|XP_002098722.2|DYAK	LOC108154903|XP_017140844.1|DMIR
OG0000078	LOC6530900|XP_002091752.1|DYAK	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR
OG0000078	LOC6539800|XP_002086683.2|DYAK	LOC108164311|XP_017155449.1|DMIR, LOC108154102|XP_017139713.1|DMIR, LOC108153359|XP_017138814.1|DMIR
OG0000078	LOC6536046|XP_015047532.1|DYAK	LOC108157815|XP_017145503.1|DMIR
OG0000078	LOC6526129|XP_002101946.1|DYAK	LOC108164827|XP_033245184.1|DMIR
OG0000078	LOC6525682|XP_002101504.1|DYAK	LOC108165160|XP_017156716.1|DMIR
OG0000079	LOC6526756|XP_002087859.1|DYAK, LOC6526757|XP_002087860.1|DYAK	LOC108163877|XP_017154880.1|DMIR
OG0000079	LOC6526758|XP_002087861.1|DYAK	LOC108163879|XP_017154881.1|DMIR
OG0000080	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK	LOC108158041|XP_033248348.1|DMIR, LOC108159968|XP_017149140.2|DMIR
OG0000080	LOC6531377|XP_002092180.1|DYAK	LOC108160659|XP_017150285.1|DMIR
OG0000081	LOC6532337|XP_002093097.1|DYAK	LOC108153681|XP_017139286.1|DMIR
OG0000082	LOC6531302|XP_002092106.3|DYAK	LOC108160171|XP_017149484.1|DMIR
OG0000082	LOC6537790|XP_002098331.1|DYAK	LOC108156489|XP_017143463.1|DMIR
OG0000082	LOC6537368|XP_002097924.1|DYAK	LOC108154939|XP_017140918.1|DMIR
OG0000083	LOC6527136|XP_002088230.2|DYAK	LOC108164109|XP_033249545.1|DMIR
OG0000083	LOC6527785|XP_002088858.1|DYAK, LOC6527784|XP_002088857.1|DYAK	LOC108164041|XP_017155108.2|DMIR, LOC108161224|XP_017150937.2|DMIR
OG0000083	LOC6527782|XP_002088855.1|DYAK	LOC108164025|XP_017155088.2|DMIR
OG0000083	LOC6527783|XP_002088856.1|DYAK	LOC108164026|XP_017155091.1|DMIR
OG0000083	LOC26535515|XP_015054631.2|DYAK	LOC108162999|XP_017153506.2|DMIR
OG0000084	LOC6531040|XP_002091876.1|DYAK	LOC108159903|XP_017149014.2|DMIR, LOC117188199|XP_033247571.1|DMIR
OG0000084	LOC6531494|XP_002092293.1|DYAK	LOC108158575|XP_017146505.1|DMIR, LOC117194181|XP_033254729.1|DMIR
OG0000085	LOC6528456|XP_015053956.1|DYAK	LOC108158120|XP_033247942.1|DMIR
OG0000085	LOC6528460|XP_002089506.3|DYAK	LOC108158660|XP_017146646.1|DMIR, LOC117191065|XP_033251922.1|DMIR
OG0000085	LOC6528455|XP_039227178.1|DYAK	LOC108158119|XP_017145785.1|DMIR, LOC117185844|XP_033253177.1|DMIR
OG0000086	LOC6530960|XP_002091798.1|DYAK	LOC117194899|XP_033255253.1|DMIR, LOC117187923|XP_033246769.1|DMIR, LOC117187905|XP_033246736.1|DMIR, LOC117187907|XP_033246740.1|DMIR, LOC117187906|XP_033246738.1|DMIR
OG0000087	LOC6527930|XP_002088998.1|DYAK	LOC108161399|XP_017151137.1|DMIR
