Orthogroup	DYAK.longest_only	DMAU.longest_only
OG0000040	LOC6536604|XP_002097180.1|DYAK	LOC117143449|XP_033164048.1|DMAU
OG0000040	LOC6535486|XP_002096117.1|DYAK	LOC117144294|XP_033165289.1|DMAU
OG0000040	LOC6535487|XP_002096118.3|DYAK	LOC117144293|XP_033165288.1|DMAU
OG0000040	LOC6535489|XP_002096120.1|DYAK	LOC117143965|XP_033164790.1|DMAU
OG0000040	LOC6539025|XP_002099527.1|DYAK	LOC117143756|XP_033164463.1|DMAU
OG0000041	LOC6538543|XP_002099065.1|DYAK	LOC117143749|XP_033164453.1|DMAU
OG0000041	LOC6538540|XP_002099062.1|DYAK	LOC117144930|XP_033166274.1|DMAU
OG0000041	LOC6538541|XP_002099063.1|DYAK	LOC117143589|XP_033164228.1|DMAU
OG0000041	LOC6538533|XP_002099055.1|DYAK	LOC117145103|XP_033166514.1|DMAU
OG0000041	LOC6538535|XP_039230997.1|DYAK	LOC117144174|XP_033165110.1|DMAU
OG0000041	LOC6538534|XP_002099056.1|DYAK	LOC117145105|XP_033166515.1|DMAU
OG0000042	LOC6525924|XP_002101744.1|DYAK	LOC117146870|XP_033169351.1|DMAU
OG0000042	LOC6531112|XP_002091946.1|DYAK	LOC117138472|XP_033156493.1|DMAU
OG0000042	LOC6531108|XP_002091942.2|DYAK	LOC117138473|XP_033156494.1|DMAU
OG0000042	LOC6531111|XP_002091945.1|DYAK	LOC117138470|XP_033156490.1|DMAU
OG0000042	LOC6531107|XP_002091941.2|DYAK	LOC117138471|XP_033156492.1|DMAU
OG0000043	LOC6536588|XP_002097164.1|DYAK	LOC117143574|XP_033164210.1|DMAU
OG0000043	LOC6536590|XP_002097166.1|DYAK	LOC117143570|XP_033164205.1|DMAU
OG0000043	LOC6536589|XP_002097165.1|DYAK	LOC117143572|XP_033164208.1|DMAU
OG0000043	LOC6536584|XP_002097160.1|DYAK	LOC117145149|XP_033166580.1|DMAU
OG0000043	LOC6536592|XP_002097168.1|DYAK	LOC117143571|XP_033164207.1|DMAU
OG0000043	LOC6536593|XP_039231638.1|DYAK	LOC117143573|XP_033164209.1|DMAU
OG0000043	LOC6539005|XP_002099507.1|DYAK	LOC117145745|XP_033167398.1|DMAU
OG0000043	LOC6536594|XP_002097170.1|DYAK	LOC117143372|XP_033163938.1|DMAU
OG0000044	LOC6538530|XP_002099052.1|DYAK	LOC117143901|XP_033164698.1|DMAU
OG0000044	LOC6538526|XP_002099048.1|DYAK	LOC117143451|XP_033164051.1|DMAU
OG0000044	LOC6538525|XP_002099047.1|DYAK	LOC117145465|XP_033167027.1|DMAU
OG0000044	LOC6538529|XP_002099051.1|DYAK	LOC117145163|XP_033166599.1|DMAU
OG0000044	LOC6538527|XP_002099049.1|DYAK	LOC117143590|XP_033164229.1|DMAU
OG0000044	LOC6538528|XP_002099050.1|DYAK	LOC117143652|XP_033164322.1|DMAU
OG0000044	LOC6537407|XP_002097963.3|DYAK	LOC117143435|XP_033164032.1|DMAU
OG0000045	LOC6533631|XP_002094338.1|DYAK	LOC117139739|XP_033158187.1|DMAU
OG0000045	LOC6533629|XP_002094336.1|DYAK, LOC6533630|XP_002094337.1|DYAK	LOC117140400|XP_033159161.1|DMAU, LOC117139892|XP_033158461.1|DMAU
OG0000045	LOC6533265|XP_002093991.2|DYAK	LOC117139487|XP_033157699.1|DMAU
OG0000045	LOC6533264|XP_002093990.1|DYAK	LOC117139486|XP_033157698.1|DMAU
OG0000046	LOC6535912|XP_002096528.1|DYAK	LOC117145662|XP_033167285.1|DMAU
OG0000046	LOC6525175|XP_002101013.1|DYAK	LOC117147192|XP_033169884.1|DMAU
OG0000046	LOC6525174|XP_002101012.1|DYAK	LOC117148363|XP_033171610.1|DMAU
OG0000046	LOC6525176|XP_002101014.2|DYAK	LOC117147217|XP_033169922.1|DMAU
OG0000046	LOC6537904|XP_002098445.2|DYAK	LOC117144703|XP_033165923.1|DMAU
OG0000046	LOC6537905|XP_039232534.1|DYAK	LOC117144838|XP_033166122.1|DMAU
OG0000046	LOC6537903|XP_002098444.1|DYAK, LOC6537902|XP_002098443.2|DYAK	LOC117143845|XP_033164592.1|DMAU, LOC117143549|XP_033164180.1|DMAU
OG0000046	LOC6537901|XP_002098442.1|DYAK	LOC117143844|XP_033164591.1|DMAU
OG0000046	LOC6530015|XP_002090961.3|DYAK	LOC117136443|XP_033153251.1|DMAU
OG0000047	LOC6531393|XP_002092196.1|DYAK	LOC117137846|XP_033155439.1|DMAU
OG0000047	LOC6531396|XP_002092199.1|DYAK	LOC117137896|XP_033155525.1|DMAU
OG0000047	LOC6529920|XP_002090877.1|DYAK	LOC117136744|XP_033153666.1|DMAU
OG0000047	LOC6533594|XP_002094302.1|DYAK	LOC117141645|XP_033161109.1|DMAU
OG0000047	LOC6529913|XP_002090870.1|DYAK	LOC117137194|XP_033154412.1|DMAU
OG0000047	LOC6533595|XP_002094303.1|DYAK	LOC117141646|XP_033161110.1|DMAU
OG0000048	LOC6539643|XP_002086528.1|DYAK	LOC117140939|XP_033160026.1|DMAU
OG0000048	LOC6539644|XP_002086526.2|DYAK	LOC117140935|XP_033160022.1|DMAU
OG0000048	LOC6539640|XP_002086529.1|DYAK	LOC117140941|XP_033160028.1|DMAU
OG0000049	LOC6536652|XP_002097224.1|DYAK	LOC117144267|XP_033165261.1|DMAU
OG0000049	LOC6537437|XP_002097993.1|DYAK	LOC117143819|XP_033164555.1|DMAU
OG0000049	LOC6536653|XP_002097225.1|DYAK	LOC117145062|XP_033166468.1|DMAU
OG0000049	LOC6536655|XP_002097227.1|DYAK	LOC117145059|XP_033166464.1|DMAU
OG0000049	LOC6536654|XP_002097226.1|DYAK	LOC117145061|XP_033166467.1|DMAU
OG0000049	LOC6537438|XP_002097994.1|DYAK	LOC117144466|XP_033165523.1|DMAU
OG0000050	LOC6530239|XP_002091176.2|DYAK	LOC117136135|XP_033152731.1|DMAU
OG0000050	LOC6535160|XP_039230152.1|DYAK	LOC117142030|XP_033161785.1|DMAU
OG0000050	LOC6535164|XP_002095826.2|DYAK	LOC117142027|XP_033161782.1|DMAU
OG0000050	LOC6535163|XP_002095825.2|DYAK	LOC117142031|XP_033161786.1|DMAU
OG0000050	LOC120320448|XP_039230150.1|DYAK	LOC117142029|XP_033161784.1|DMAU
OG0000050	LOC6535165|XP_002095827.2|DYAK	LOC117142024|XP_033161778.1|DMAU
OG0000050	LOC6535162|XP_002095824.2|DYAK	LOC117142028|XP_033161783.1|DMAU
OG0000051	LOC6536236|XP_002096825.1|DYAK	LOC117143815|XP_033164552.1|DMAU
OG0000051	LOC6536859|XP_002097428.1|DYAK	LOC117143638|XP_033164307.1|DMAU
OG0000051	LOC6537302|XP_002097860.1|DYAK	LOC117142373|XP_033162194.1|DMAU
OG0000051	LOC6536778|XP_002097349.1|DYAK	LOC117145370|XP_033166885.1|DMAU
OG0000051	LOC6536779|XP_002097350.1|DYAK	LOC117145371|XP_033166886.1|DMAU
OG0000052	LOC6536447|XP_002097028.1|DYAK	LOC117145316|XP_033166802.1|DMAU
OG0000052	LOC6537955|XP_002098492.1|DYAK	LOC117143900|XP_033164697.1|DMAU
OG0000052	LOC6536445|XP_002097026.2|DYAK	LOC117143488|XP_033164092.1|DMAU
OG0000052	LOC6536449|XP_002097030.1|DYAK	LOC117143804|XP_033164539.1|DMAU
OG0000052	LOC6536448|XP_002097029.1|DYAK	LOC117145315|XP_033166801.1|DMAU
OG0000052	LOC6531034|XP_002091870.1|DYAK	LOC117136886|XP_033153888.1|DMAU
OG0000052	LOC6531035|XP_002091871.1|DYAK	LOC117136885|XP_033153886.1|DMAU
OG0000053	LOC6528601|XP_002089644.1|DYAK	LOC117137106|XP_033154284.1|DMAU
OG0000053	LOC6528600|XP_002089643.1|DYAK	LOC117137105|XP_033154282.1|DMAU
OG0000053	LOC6528599|XP_002089642.1|DYAK	LOC117137096|XP_033154272.1|DMAU
OG0000053	LOC6528598|XP_002089641.2|DYAK	LOC117137094|XP_033154271.1|DMAU
OG0000053	LOC6528594|XP_002089637.3|DYAK	LOC117137107|XP_033154285.1|DMAU
OG0000054	LOC6537158|XP_002097719.1|DYAK	LOC117144491|XP_033165568.1|DMAU
OG0000054	LOC6537157|XP_002097718.1|DYAK	LOC117145202|XP_033166655.1|DMAU
OG0000054	LOC6537155|XP_002097716.1|DYAK	LOC117145522|XP_033167105.1|DMAU
OG0000054	LOC6537156|XP_002097717.1|DYAK	LOC117144100|XP_033165007.1|DMAU
OG0000055	LOC6538864|XP_002099370.1|DYAK, LOC6538865|XP_002099371.1|DYAK	LOC117143478|XP_033164083.1|DMAU
OG0000055	LOC6538866|XP_002099372.1|DYAK	LOC117143727|XP_033164422.1|DMAU
OG0000056	LOC6537842|XP_002098383.1|DYAK	LOC117145913|XP_033167658.1|DMAU
OG0000056	LOC6537843|XP_002098384.1|DYAK	LOC117145909|XP_033167655.1|DMAU
OG0000056	LOC6537844|XP_002098385.1|DYAK	LOC117145912|XP_033167657.1|DMAU
OG0000056	LOC6537846|XP_002098387.1|DYAK	LOC117144981|XP_033166341.1|DMAU
OG0000056	LOC6537845|XP_002098386.1|DYAK	LOC117145911|XP_033167656.1|DMAU
OG0000056	LOC6536529|XP_002097105.1|DYAK	LOC117144813|XP_033166080.1|DMAU
OG0000058	LOC6530969|XP_002091807.2|DYAK	LOC117135854|XP_033152264.1|DMAU
OG0000058	LOC6529786|XP_002090770.1|DYAK	LOC117146035|XP_033167861.1|DMAU
OG0000058	LOC6530971|XP_002091809.1|DYAK	LOC117138585|XP_033156655.1|DMAU
OG0000058	LOC6527116|XP_002088209.1|DYAK	LOC117141672|XP_033161161.1|DMAU
OG0000058	LOC6524094|XP_002099958.2|DYAK	LOC117147163|XP_033169841.1|DMAU
OG0000059	LOC6538372|XP_002098896.1|DYAK	LOC117144061|XP_033164961.1|DMAU
OG0000059	LOC6538374|XP_002098898.1|DYAK	LOC117144560|XP_033165696.1|DMAU
OG0000059	LOC6538375|XP_002098899.1|DYAK	LOC117144394|XP_033165420.1|DMAU
OG0000059	LOC6538373|XP_002098897.1|DYAK	LOC117143436|XP_033164033.1|DMAU
OG0000059	LOC6538380|XP_002098904.1|DYAK	LOC117143722|XP_033164415.1|DMAU
OG0000060	LOC6524523|XP_002100380.1|DYAK	LOC117148535|XP_033171846.1|DMAU
OG0000060	LOC6529446|XP_002090448.1|DYAK	LOC117141177|XP_033160409.1|DMAU
OG0000060	LOC6535405|XP_015047137.2|DYAK	LOC117144989|XP_033166351.1|DMAU
OG0000060	LOC6538963|XP_002099466.1|DYAK	LOC117142997|XP_033163243.1|DMAU
OG0000060	LOC6524492|XP_002100349.2|DYAK	LOC117147337|XP_033170084.1|DMAU
OG0000060	LOC6526594|XP_002087702.1|DYAK	LOC117150499|XP_033173294.1|DMAU
OG0000061	LOC6528992|XP_002090024.1|DYAK	LOC117144713|XP_033165946.1|DMAU
OG0000061	LOC6528987|XP_002090019.1|DYAK	LOC117147510|XP_033170317.1|DMAU
OG0000061	LOC6528990|XP_002090022.1|DYAK	LOC117146062|XP_033167897.1|DMAU
OG0000061	LOC6528989|XP_002090021.1|DYAK	LOC117148009|XP_033171063.1|DMAU
OG0000062	LOC6525291|XP_002101127.1|DYAK	LOC117147633|XP_033170492.1|DMAU
OG0000062	LOC6529702|XP_002090695.1|DYAK	LOC117135280|XP_033151340.1|DMAU
OG0000062	LOC6529703|XP_002090696.1|DYAK	LOC117135279|XP_033151338.1|DMAU
OG0000062	LOC26536280|XP_015054717.1|DYAK	LOC117142762|XP_033162838.1|DMAU
OG0000063	LOC6537057|XP_002097622.1|DYAK	LOC117142412|XP_033162254.1|DMAU
OG0000063	LOC6537058|XP_015048091.1|DYAK	LOC117142413|XP_033162256.1|DMAU
OG0000063	LOC6537056|XP_002097621.1|DYAK	LOC117142411|XP_033162253.1|DMAU
OG0000063	LOC26535015|XP_015050152.1|DYAK	LOC117141841|XP_033161392.1|DMAU
OG0000063	LOC6533568|XP_039229911.1|DYAK	LOC117141839|XP_033161390.1|DMAU
OG0000063	LOC6533569|XP_002094279.1|DYAK	LOC117141837|XP_033161388.1|DMAU
OG0000063	LOC6533570|XP_002094280.2|DYAK	LOC117141838|XP_033161389.1|DMAU
OG0000065	LOC6536808|XP_002097378.1|DYAK	LOC117142873|XP_033163031.1|DMAU
OG0000065	LOC6527757|XP_002088837.1|DYAK	LOC117150964|XP_033174035.1|DMAU
OG0000065	LOC6536809|XP_002097379.1|DYAK	LOC117142874|XP_033163032.1|DMAU
OG0000065	LOC6536708|XP_002097280.1|DYAK	LOC117145328|XP_033166821.1|DMAU
OG0000065	LOC6536710|XP_015047907.1|DYAK	LOC117142495|XP_033162416.1|DMAU
OG0000066	LOC6524569|XP_002100426.1|DYAK	LOC117146647|XP_033168872.1|DMAU
OG0000066	LOC6537626|XP_002098171.1|DYAK	LOC117144480|XP_033165551.1|DMAU
OG0000066	LOC6538183|XP_002098711.2|DYAK	LOC117143752|XP_033164456.1|DMAU
OG0000066	LOC6529191|XP_002090198.1|DYAK	LOC117143335|XP_033163890.1|DMAU
OG0000066	LOC6537142|XP_002097703.1|DYAK	LOC117143919|XP_033164725.1|DMAU
OG0000066	LOC6526033|XP_002101850.1|DYAK	LOC117146587|XP_033168799.1|DMAU
OG0000066	LOC6531786|XP_002092573.1|DYAK	LOC117135864|XP_033152284.1|DMAU
OG0000067	LOC6535876|XP_002096492.1|DYAK	LOC117143290|XP_033163776.1|DMAU
OG0000067	LOC6533078|XP_002093810.1|DYAK	LOC117141618|XP_033161029.1|DMAU
OG0000067	LOC6528771|XP_039227562.1|DYAK	LOC117137893|XP_033155518.1|DMAU
OG0000067	LOC6533077|XP_002093809.1|DYAK	LOC117139071|XP_033157072.1|DMAU
OG0000067	LOC6539372|XP_002086266.2|DYAK	LOC117140079|XP_033158722.1|DMAU
OG0000068	LOC6534297|XP_039230811.1|DYAK	LOC117140267|XP_033158984.1|DMAU
OG0000068	LOC6535752|XP_002096375.3|DYAK	LOC117142608|XP_033162579.1|DMAU
OG0000068	LOC6534288|XP_002094969.2|DYAK	LOC117139306|XP_033157439.1|DMAU
OG0000068	LOC6530829|XP_002091712.2|DYAK	LOC117135414|XP_033151458.1|DMAU
OG0000068	LOC6526162|XP_039231832.1|DYAK	LOC117147929|XP_033170959.1|DMAU
OG0000069	LOC6532175|XP_002092948.2|DYAK	LOC117138693|XP_033156843.1|DMAU
OG0000070	LOC6527107|XP_002088200.1|DYAK	LOC117140982|XP_033160124.1|DMAU
OG0000070	LOC6523840|XP_002099713.1|DYAK	LOC117148893|XP_033172490.1|DMAU
OG0000070	LOC6527108|XP_002088201.1|DYAK	LOC117137413|XP_033154736.1|DMAU
OG0000070	LOC6525751|XP_002101573.1|DYAK	LOC117146922|XP_033169442.1|DMAU
OG0000071	LOC6533773|XP_002094477.1|DYAK	LOC117139106|XP_033157130.1|DMAU
OG0000071	LOC6534017|XP_002094704.2|DYAK	LOC117139290|XP_033157411.1|DMAU
OG0000071	LOC6534016|XP_002094703.3|DYAK	LOC117139289|XP_033157410.1|DMAU
OG0000071	LOC6534018|XP_002094705.1|DYAK	LOC117139278|XP_033157396.1|DMAU
OG0000072	LOC6531405|XP_002092208.1|DYAK	LOC117136935|XP_033153969.1|DMAU
OG0000072	LOC6531398|XP_002092201.1|DYAK	LOC117136352|XP_033153109.1|DMAU
OG0000072	LOC6531403|XP_002092206.1|DYAK	LOC117136936|XP_033153970.1|DMAU
OG0000073	LOC6531137|XP_002091971.1|DYAK	LOC117138354|XP_033156291.1|DMAU
OG0000073	LOC6523936|XP_039227706.1|DYAK	LOC117147893|XP_033170883.1|DMAU
OG0000073	LOC6535942|XP_039231524.1|DYAK	LOC117142466|XP_033162348.1|DMAU
OG0000074	LOC6533148|XP_002093874.3|DYAK	LOC117142069|XP_033161840.1|DMAU
OG0000074	LOC6534311|XP_002094991.1|DYAK	LOC117139233|XP_033157330.1|DMAU
OG0000075	LOC6532580|XP_002093324.1|DYAK	LOC117141890|XP_033161477.1|DMAU
OG0000075	LOC6532578|XP_002093322.1|DYAK	LOC117139015|XP_033157000.1|DMAU
OG0000075	LOC6532579|XP_002093323.1|DYAK	LOC117139016|XP_033157001.1|DMAU
OG0000075	LOC6532581|XP_002093325.1|DYAK	LOC117141893|XP_033161485.1|DMAU
OG0000076	LOC6532992|XP_002093727.1|DYAK	LOC117141100|XP_033160313.1|DMAU
OG0000076	LOC6536752|XP_002097324.1|DYAK	LOC117145344|XP_033166850.1|DMAU
OG0000076	LOC6536754|XP_002097326.3|DYAK	LOC117143595|XP_033164232.1|DMAU
OG0000076	LOC6525884|XP_002101704.3|DYAK	LOC117147320|XP_033170062.1|DMAU
OG0000076	LOC6525885|XP_002101705.1|DYAK	LOC117148840|XP_033172385.1|DMAU
OG0000077	LOC6530939|XP_002091781.1|DYAK	LOC117138525|XP_033156554.1|DMAU
OG0000077	LOC6536356|XP_002096938.1|DYAK	LOC117142441|XP_033162295.1|DMAU
OG0000077	LOC6532023|XP_002092801.1|DYAK	LOC117138466|XP_033156483.1|DMAU
OG0000077	LOC6538194|XP_002098722.2|DYAK	LOC117144652|XP_033165842.1|DMAU
OG0000078	LOC6530900|XP_002091752.1|DYAK	LOC117138008|XP_033155701.1|DMAU
OG0000078	LOC6539800|XP_002086683.2|DYAK	LOC117140111|XP_033158764.1|DMAU
OG0000078	LOC6536046|XP_015047532.1|DYAK	LOC117145393|XP_033166920.1|DMAU
OG0000078	LOC6526129|XP_002101946.1|DYAK	LOC117146596|XP_033168812.1|DMAU
OG0000078	LOC6525682|XP_002101504.1|DYAK	LOC117147316|XP_033170056.1|DMAU
OG0000079	LOC26535989|XP_015054680.1|DYAK, LOC26535629|XP_015054648.1|DYAK, LOC26536219|XP_015054707.1|DYAK, LOC26534965|XP_015054567.1|DYAK	LOC117151011|XP_033174109.1|DMAU, LOC117151012|XP_033174110.1|DMAU
OG0000079	LOC6526757|XP_002087860.1|DYAK	LOC117151008|XP_033174106.1|DMAU
OG0000079	LOC6526758|XP_002087861.1|DYAK	LOC117151007|XP_033174105.1|DMAU
OG0000080	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU
OG0000080	LOC6531377|XP_002092180.1|DYAK	LOC117136966|XP_033154021.1|DMAU
OG0000081	LOC6532337|XP_002093097.1|DYAK	LOC117140435|XP_033159244.1|DMAU
OG0000082	LOC6531302|XP_002092106.3|DYAK	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU
OG0000082	LOC6537790|XP_002098331.1|DYAK	LOC117142679|XP_033162708.1|DMAU
OG0000082	LOC6537368|XP_002097924.1|DYAK	LOC117143259|XP_033163721.1|DMAU
OG0000083	LOC6527136|XP_002088230.2|DYAK	LOC117145762|XP_033167461.1|DMAU
OG0000083	LOC6527785|XP_002088858.1|DYAK	LOC117140536|XP_033159420.1|DMAU
OG0000083	LOC6527784|XP_002088857.1|DYAK	LOC117146342|XP_033168371.1|DMAU
OG0000083	LOC6527782|XP_002088855.1|DYAK	LOC117144457|XP_033165508.1|DMAU
OG0000083	LOC6527783|XP_002088856.1|DYAK	LOC117144620|XP_033165809.1|DMAU
OG0000083	LOC26535515|XP_015054631.2|DYAK	LOC117145464|XP_033167065.1|DMAU
OG0000084	LOC6531040|XP_002091876.1|DYAK	LOC117136635|XP_033153517.1|DMAU
OG0000084	LOC6531494|XP_002092293.1|DYAK	LOC117137735|XP_033155207.1|DMAU
OG0000085	LOC6528458|XP_002089504.1|DYAK	LOC117136756|XP_033153683.1|DMAU
OG0000085	LOC6528456|XP_015053956.1|DYAK	LOC117136082|XP_033152643.1|DMAU
OG0000085	LOC6528459|XP_002089505.1|DYAK	LOC117136296|XP_033153031.1|DMAU
OG0000085	LOC6528460|XP_002089506.3|DYAK	LOC117137083|XP_033154202.1|DMAU
OG0000085	LOC6528455|XP_039227178.1|DYAK	LOC117136080|XP_033152640.1|DMAU
OG0000086	LOC6530960|XP_002091798.1|DYAK	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU
OG0000087	LOC6527930|XP_002088998.1|DYAK	LOC117147902|XP_033170903.1|DMAU
OG0000087	LOC6528232|XP_002089294.1|DYAK	LOC117147219|XP_033169927.1|DMAU
OG0000087	LOC6527955|XP_002089022.1|DYAK	LOC117140352|XP_033159099.1|DMAU
OG0000088	LOC6528290|XP_002089343.1|DYAK	LOC117137209|XP_033154454.1|DMAU
OG0000088	LOC6527178|XP_002088272.1|DYAK	LOC117144166|XP_033165097.1|DMAU
OG0000088	LOC6533709|XP_002094414.1|DYAK	LOC117140390|XP_033159148.1|DMAU
OG0000088	LOC6531716|XP_002092506.1|DYAK	LOC117135926|XP_033152385.1|DMAU
OG0000088	LOC6533710|XP_002094415.1|DYAK	LOC117140408|XP_033159171.1|DMAU
OG0000089	LOC6536099|XP_002096707.1|DYAK	LOC117142383|XP_033162216.1|DMAU
OG0000089	LOC6536028|XP_002096643.1|DYAK	LOC117144287|XP_033165282.1|DMAU
OG0000089	LOC6536414|XP_002096996.1|DYAK	LOC117143491|XP_033164095.1|DMAU
OG0000089	LOC6532521|XP_002093267.1|DYAK	LOC117141024|XP_033160189.1|DMAU
OG0000090	LOC6528787|XP_002089821.1|DYAK	LOC117137570|XP_033154966.1|DMAU
OG0000090	LOC6528791|XP_002089825.1|DYAK	LOC117137567|XP_033154963.1|DMAU
OG0000090	LOC6532959|XP_002093694.1|DYAK	LOC117140816|XP_033159812.1|DMAU
OG0000090	LOC6532328|XP_002093088.2|DYAK	LOC117140429|XP_033159236.1|DMAU
OG0000091	LOC6538091|XP_015048654.1|DYAK	LOC117145728|XP_033167368.1|DMAU
OG0000091	LOC6527294|XP_002088388.1|DYAK	LOC117150761|XP_033173689.1|DMAU
OG0000091	LOC6535563|XP_015047216.1|DYAK	LOC117146070|XP_033167902.1|DMAU
OG0000091	LOC6535562|XP_002096191.1|DYAK	LOC117145462|XP_033167023.1|DMAU
OG0000092	LOC6538546|XP_002099068.1|DYAK	LOC117143463|XP_033164065.1|DMAU
OG0000092	LOC26535729|XP_015048909.1|DYAK	LOC117145611|XP_033167217.1|DMAU
OG0000092	LOC6538467|XP_002098991.1|DYAK	LOC117143680|XP_033164356.1|DMAU
OG0000092	LOC6538545|XP_002099067.1|DYAK	LOC117145639|XP_033167250.1|DMAU
OG0000093	LOC6527671|XP_002088757.1|DYAK	LOC117150555|XP_033173394.1|DMAU
OG0000093	LOC6525289|XP_002101125.1|DYAK	LOC117147887|XP_033170862.1|DMAU
OG0000093	LOC26534678|XP_015051176.1|DYAK	LOC117135736|XP_033152071.1|DMAU
OG0000093	LOC6531242|XP_002092054.1|DYAK	LOC117135738|XP_033152074.1|DMAU
OG0000093	LOC6526841|XP_002087941.2|DYAK	LOC117150273|XP_033172974.1|DMAU
OG0000093	LOC6525246|XP_002101083.1|DYAK	LOC117146845|XP_033169297.1|DMAU
OG0000094	LOC6533581|XP_002094291.1|DYAK	LOC117141136|XP_033160352.1|DMAU
OG0000094	LOC6537561|XP_002098107.2|DYAK	LOC117145630|XP_033167240.1|DMAU
OG0000096	LOC6529683|XP_002090676.1|DYAK	LOC117135195|XP_033151161.1|DMAU
OG0000096	LOC6528976|XP_002090008.1|DYAK	LOC117138374|XP_033156337.1|DMAU
OG0000096	LOC6536489|XP_002097067.1|DYAK	LOC117143020|XP_033163289.1|DMAU
OG0000096	LOC6529746|XP_002090736.1|DYAK	LOC117140669|XP_033159611.1|DMAU
OG0000097	LOC6534250|XP_015050525.1|DYAK	LOC117139946|XP_033158525.1|DMAU
OG0000097	LOC6534252|XP_002094934.2|DYAK	LOC117139906|XP_033158479.1|DMAU
OG0000097	LOC6534251|XP_015050528.1|DYAK	LOC117141243|XP_033160496.1|DMAU
OG0000098	LOC6536810|XP_002097380.1|DYAK	LOC117142871|XP_033163030.1|DMAU
OG0000099	LOC6524441|XP_002100299.2|DYAK	LOC117148294|XP_033171506.1|DMAU
OG0000099	LOC6524440|XP_002100298.3|DYAK	LOC117148295|XP_033171507.1|DMAU
OG0000099	LOC6524444|XP_002100302.2|DYAK	LOC117148254|XP_033171448.1|DMAU
OG0000100	LOC26534750|XP_015051264.1|DYAK	LOC117136517|XP_033153352.1|DMAU
OG0000100	LOC6538462|XP_002098986.1|DYAK	LOC117144118|XP_033165029.1|DMAU
OG0000100	LOC6537329|XP_002097886.1|DYAK	LOC117143502|XP_033164114.1|DMAU
OG0000100	LOC6537330|XP_002097887.2|DYAK	LOC117143503|XP_033164115.1|DMAU
OG0000100	LOC6537331|XP_002097888.1|DYAK	LOC117143996|XP_033164834.1|DMAU
OG0000100	LOC6536198|XP_002096789.1|DYAK	LOC117143664|XP_033164335.1|DMAU
OG0000101	LOC6534957|XP_015050955.2|DYAK	LOC117139584|XP_033157886.1|DMAU
OG0000101	LOC6539439|XP_002086331.3|DYAK	LOC117139153|XP_033157202.1|DMAU
OG0000101	LOC6534953|XP_039230714.1|DYAK	LOC117139587|XP_033157892.1|DMAU
OG0000101	LOC26534783|XP_015050956.2|DYAK	LOC117139591|XP_033157897.1|DMAU
OG0000102	LOC6531176|XP_002092005.1|DYAK	LOC117136562|XP_033153409.1|DMAU
OG0000102	LOC6528685|XP_002089727.1|DYAK	LOC117136840|XP_033153811.1|DMAU
OG0000102	LOC6531759|XP_002092549.1|DYAK	LOC117135879|XP_033152313.1|DMAU
OG0000103	LOC6532637|XP_002093381.1|DYAK	LOC117139741|XP_033158189.1|DMAU
OG0000103	LOC6534296|XP_002094977.1|DYAK	LOC117140271|XP_033158987.1|DMAU
OG0000103	LOC26534987|XP_015050551.1|DYAK	LOC117140269|XP_033158986.1|DMAU
OG0000103	LOC6529323|XP_015052185.1|DYAK	LOC117136710|XP_033153622.1|DMAU
OG0000104	LOC6539474|XP_002086359.2|DYAK	LOC117139673|XP_033158041.1|DMAU
OG0000104	LOC6527852|XP_002088924.1|DYAK	LOC117140901|XP_033159956.1|DMAU
OG0000104	LOC6539476|XP_002086365.3|DYAK	LOC117139491|XP_033157704.1|DMAU
OG0000104	LOC6539477|XP_002086366.2|DYAK	LOC117139490|XP_033157702.1|DMAU
OG0000105	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK	LOC117140646|XP_033159577.1|DMAU
OG0000105	LOC6536226|XP_002096817.1|DYAK	LOC117143467|XP_033164071.1|DMAU
OG0000106	LOC6530611|XP_002091524.1|DYAK	LOC117136545|XP_033153388.1|DMAU
OG0000106	LOC6537154|XP_002097715.2|DYAK	LOC117145360|XP_033166874.1|DMAU
OG0000106	LOC120321944|XP_039232226.1|DYAK	LOC117145689|XP_033167321.1|DMAU, LOC117144404|XP_033165430.1|DMAU
OG0000106	LOC26535927|XP_039227266.1|DYAK	LOC117137432|XP_033154758.1|DMAU
OG0000106	LOC6528268|XP_002089321.1|DYAK	LOC117147056|XP_033169704.1|DMAU
OG0000106	LOC6531532|XP_002092331.2|DYAK	LOC117135634|XP_033151900.1|DMAU
OG0000106	LOC6531540|XP_002092339.2|DYAK	LOC117135638|XP_033151904.1|DMAU
OG0000106	LOC6531537|XP_002092336.1|DYAK	LOC117135635|XP_033151901.1|DMAU
OG0000107	LOC6531775|XP_002092562.1|DYAK	LOC117138009|XP_033155703.1|DMAU
OG0000107	LOC6529480|XP_002090482.1|DYAK	LOC117150529|XP_033173344.1|DMAU
OG0000107	LOC6529479|XP_002090481.3|DYAK	LOC117150916|XP_033173959.1|DMAU
OG0000107	LOC6531776|XP_002092563.1|DYAK	LOC117136822|XP_033153785.1|DMAU
