Orthogroup	DYAK.longest_only	DBIA.longest_only
OG0000042	LOC6531108|XP_002091942.2|DYAK	LOC108029981|XP_016957978.1|DBIA
OG0000042	LOC6531111|XP_002091945.1|DYAK	LOC108029869|XP_016957848.1|DBIA
OG0000042	LOC6531110|XP_002091944.2|DYAK	LOC108029870|XP_016957849.1|DBIA, LOC108029978|XP_016957975.1|DBIA, LOC108029980|XP_016957977.1|DBIA
OG0000042	LOC6531107|XP_002091941.2|DYAK	LOC108029982|XP_016957980.1|DBIA
OG0000043	LOC6536590|XP_002097166.1|DYAK	LOC108024814|XP_016950428.1|DBIA
OG0000043	LOC6536589|XP_002097165.1|DYAK	LOC108024406|XP_016949807.1|DBIA
OG0000043	LOC6536584|XP_002097160.1|DYAK	LOC108024792|XP_016950400.1|DBIA, LOC108026909|XP_016953607.1|DBIA
OG0000043	LOC6536592|XP_002097168.1|DYAK	LOC108024319|XP_016949710.1|DBIA
OG0000043	LOC6536593|XP_039231638.1|DYAK	LOC108024782|XP_016950387.1|DBIA
OG0000043	LOC6539005|XP_002099507.1|DYAK	LOC108025302|XP_016951186.1|DBIA
OG0000043	LOC6536594|XP_002097170.1|DYAK	LOC108024783|XP_016950388.1|DBIA
OG0000044	LOC6538530|XP_002099052.1|DYAK	LOC108026455|XP_016952884.1|DBIA
OG0000044	LOC6538526|XP_002099048.1|DYAK	LOC108026365|XP_016952771.1|DBIA
OG0000044	LOC6538525|XP_002099047.1|DYAK	LOC108026364|XP_016952769.1|DBIA
OG0000044	LOC6538529|XP_002099051.1|DYAK	LOC108026002|XP_016952181.1|DBIA
OG0000044	LOC6538527|XP_002099049.1|DYAK	LOC108025998|XP_016952177.1|DBIA
OG0000044	LOC6538528|XP_002099050.1|DYAK	LOC108026469|XP_016952901.1|DBIA
OG0000044	LOC6537407|XP_002097963.3|DYAK	LOC108025049|XP_016950795.1|DBIA
OG0000045	LOC6533631|XP_002094338.1|DYAK	LOC108028610|XP_016956020.1|DBIA
OG0000045	LOC6533629|XP_002094336.1|DYAK, LOC6533630|XP_002094337.1|DYAK	LOC108034658|XP_016965085.1|DBIA, LOC108034642|XP_016965069.1|DBIA
OG0000045	LOC6533265|XP_002093991.2|DYAK	LOC108028181|XP_016955331.1|DBIA
OG0000045	LOC6533264|XP_002093990.1|DYAK	LOC108028143|XP_016955289.1|DBIA
OG0000046	LOC6535912|XP_002096528.1|DYAK	LOC108027349|XP_016954257.1|DBIA
OG0000046	LOC6525175|XP_002101013.1|DYAK	LOC108024100|XP_016949365.1|DBIA
OG0000046	LOC6525174|XP_002101012.1|DYAK	LOC108024103|XP_016949370.1|DBIA
OG0000046	LOC6525176|XP_002101014.2|DYAK	LOC108024088|XP_016949352.1|DBIA
OG0000046	LOC6537904|XP_002098445.2|DYAK	LOC108024336|XP_016949726.1|DBIA
OG0000046	LOC6537905|XP_039232534.1|DYAK	LOC108024337|XP_016949728.1|DBIA
OG0000046	LOC6537903|XP_002098444.1|DYAK, LOC6537902|XP_002098443.2|DYAK	LOC108024872|XP_016950506.1|DBIA
OG0000046	LOC6537901|XP_002098442.1|DYAK	LOC108024879|XP_016950512.1|DBIA
OG0000046	LOC6530015|XP_002090961.3|DYAK	LOC108029852|XP_016957830.1|DBIA
OG0000047	LOC6531393|XP_002092196.1|DYAK	LOC108036240|XP_016967738.1|DBIA
OG0000047	LOC6531396|XP_002092199.1|DYAK	LOC108036255|XP_016967753.1|DBIA
OG0000047	LOC6529920|XP_002090877.1|DYAK	LOC108029392|XP_016957110.1|DBIA
OG0000047	LOC6533594|XP_002094302.1|DYAK	LOC108035707|XP_016966919.1|DBIA
OG0000047	LOC6529913|XP_002090870.1|DYAK	LOC108029377|XP_016957093.1|DBIA
OG0000047	LOC6533595|XP_002094303.1|DYAK	LOC108034788|XP_016965261.1|DBIA
OG0000048	LOC6539501|XP_002086390.1|DYAK, LOC26534611|XP_015045057.1|DYAK	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA
OG0000048	LOC6539643|XP_002086528.1|DYAK	LOC108035032|XP_016965866.1|DBIA
OG0000048	LOC6539644|XP_002086526.2|DYAK	LOC108035016|XP_016965849.1|DBIA
OG0000048	LOC6539640|XP_002086529.1|DYAK	LOC108035019|XP_016965851.1|DBIA
OG0000049	LOC6536652|XP_002097224.1|DYAK	LOC108024404|XP_016949805.1|DBIA
OG0000049	LOC6537437|XP_002097993.1|DYAK	LOC108024363|XP_016949755.1|DBIA
OG0000049	LOC6536653|XP_002097225.1|DYAK	LOC108024349|XP_016949740.1|DBIA
OG0000049	LOC6536655|XP_002097227.1|DYAK	LOC108024839|XP_016950464.1|DBIA
OG0000049	LOC6536654|XP_002097226.1|DYAK	LOC108024840|XP_016950465.1|DBIA
OG0000049	LOC6537438|XP_002097994.1|DYAK	LOC108024876|XP_016950510.1|DBIA
OG0000050	LOC6530239|XP_002091176.2|DYAK	LOC108029844|XP_016957821.1|DBIA
OG0000050	LOC6535160|XP_039230152.1|DYAK	LOC108030726|XP_016959257.1|DBIA
OG0000050	LOC6535164|XP_002095826.2|DYAK	LOC108030785|XP_016959326.1|DBIA
OG0000050	LOC6535163|XP_002095825.2|DYAK	LOC108030724|XP_016959254.1|DBIA
OG0000050	LOC120320448|XP_039230150.1|DYAK	LOC108030784|XP_016959325.1|DBIA
OG0000050	LOC6535165|XP_002095827.2|DYAK	LOC108030723|XP_016959253.1|DBIA
OG0000050	LOC6535162|XP_002095824.2|DYAK	LOC108030725|XP_016959255.1|DBIA
OG0000051	LOC6536236|XP_002096825.1|DYAK	LOC108031259|XP_016959986.1|DBIA
OG0000051	LOC6536859|XP_002097428.1|DYAK	LOC108031167|XP_016959876.1|DBIA
OG0000051	LOC6536777|XP_002097348.1|DYAK	LOC108031055|XP_016959745.1|DBIA
OG0000051	LOC6536779|XP_002097350.1|DYAK	LOC108031066|XP_016959760.1|DBIA
OG0000052	LOC6536447|XP_002097028.1|DYAK	LOC108031139|XP_016959843.1|DBIA
OG0000052	LOC6537955|XP_002098492.1|DYAK	LOC108024786|XP_016950390.1|DBIA
OG0000052	LOC6536445|XP_002097026.2|DYAK	LOC108031304|XP_016960037.1|DBIA
OG0000052	LOC6536449|XP_002097030.1|DYAK	LOC108031177|XP_016959886.1|DBIA
OG0000052	LOC6536448|XP_002097029.1|DYAK	LOC108031170|XP_016959879.1|DBIA
OG0000052	LOC6531034|XP_002091870.1|DYAK	LOC108029994|XP_016957997.1|DBIA
OG0000052	LOC6531035|XP_002091871.1|DYAK	LOC108029937|XP_016957921.1|DBIA
OG0000053	LOC6528601|XP_002089644.1|DYAK	LOC108029369|XP_016957086.1|DBIA
OG0000053	LOC6528600|XP_002089643.1|DYAK	LOC108029362|XP_016957079.1|DBIA
OG0000053	LOC6528599|XP_002089642.1|DYAK	LOC108029361|XP_016957078.1|DBIA
OG0000053	LOC6528598|XP_002089641.2|DYAK	LOC108029360|XP_016957077.1|DBIA
OG0000053	LOC6528594|XP_002089637.3|DYAK	LOC108029370|XP_016957087.1|DBIA
OG0000054	LOC6537158|XP_002097719.1|DYAK	LOC108026311|XP_016952687.1|DBIA
OG0000054	LOC6537157|XP_002097718.1|DYAK	LOC108026092|XP_016952281.1|DBIA
OG0000054	LOC6537155|XP_002097716.1|DYAK	LOC108026028|XP_016952208.1|DBIA
OG0000054	LOC6537156|XP_002097717.1|DYAK	LOC108026363|XP_016952768.1|DBIA
OG0000055	LOC6538864|XP_002099370.1|DYAK, LOC6538865|XP_002099371.1|DYAK	LOC108025121|XP_016950876.1|DBIA
OG0000055	LOC6538866|XP_002099372.1|DYAK	LOC108025100|XP_016950852.1|DBIA
OG0000056	LOC6537842|XP_002098383.1|DYAK	LOC108031456|XP_016960380.1|DBIA
OG0000056	LOC6537843|XP_002098384.1|DYAK	LOC108031453|XP_016960377.1|DBIA
OG0000056	LOC6537844|XP_002098385.1|DYAK	LOC108031455|XP_016960379.1|DBIA
OG0000056	LOC6537846|XP_002098387.1|DYAK	LOC108031454|XP_016960378.1|DBIA
OG0000056	LOC6537845|XP_002098386.1|DYAK	LOC108031452|XP_016960376.1|DBIA
OG0000056	LOC6536528|XP_002097104.1|DYAK	LOC108031088|XP_016959782.1|DBIA
OG0000056	LOC6536529|XP_002097105.1|DYAK	LOC108031982|XP_016961266.1|DBIA
OG0000058	LOC6530969|XP_002091807.2|DYAK	LOC108036205|XP_016967686.1|DBIA
OG0000058	LOC6529786|XP_002090770.1|DYAK	LOC108032495|XP_016961804.1|DBIA
OG0000058	LOC6530971|XP_002091809.1|DYAK	LOC108036206|XP_016967687.1|DBIA
OG0000058	LOC6527116|XP_002088209.1|DYAK	LOC108033435|XP_016963248.1|DBIA
OG0000058	LOC6524094|XP_002099958.2|DYAK	LOC108029081|XP_016956700.1|DBIA
OG0000059	LOC6538372|XP_002098896.1|DYAK	LOC108025520|XP_016951530.1|DBIA
OG0000059	LOC6538374|XP_002098898.1|DYAK	LOC108025316|XP_016951215.1|DBIA
OG0000059	LOC6538375|XP_002098899.1|DYAK	LOC108025317|XP_016951216.1|DBIA
OG0000059	LOC6538373|XP_002098897.1|DYAK	LOC108025519|XP_016951529.1|DBIA
OG0000059	LOC6538380|XP_002098904.1|DYAK	LOC108025314|XP_016951213.1|DBIA
OG0000060	LOC6524523|XP_002100380.1|DYAK	LOC108031902|XP_016961196.1|DBIA
OG0000060	LOC6529446|XP_002090448.1|DYAK	LOC108033390|XP_016963198.1|DBIA
OG0000060	LOC6535405|XP_015047137.2|DYAK	LOC108023813|XP_016948948.1|DBIA
OG0000060	LOC6538963|XP_002099466.1|DYAK	LOC108025323|XP_016951236.1|DBIA
OG0000060	LOC6524492|XP_002100349.2|DYAK	LOC108024403|XP_016949804.1|DBIA
OG0000060	LOC6526594|XP_002087702.1|DYAK	LOC108027722|XP_016954764.1|DBIA
OG0000061	LOC6528992|XP_002090024.1|DYAK	LOC108032412|XP_016961721.1|DBIA
OG0000061	LOC6528987|XP_002090019.1|DYAK	LOC108032443|XP_016961757.1|DBIA
OG0000061	LOC6528990|XP_002090022.1|DYAK	LOC108032400|XP_016961710.1|DBIA
OG0000061	LOC6528989|XP_002090021.1|DYAK	LOC108032401|XP_016961711.1|DBIA
OG0000062	LOC6525291|XP_002101127.1|DYAK	LOC108024224|XP_016949584.1|DBIA
OG0000062	LOC6529702|XP_002090695.1|DYAK	LOC108033678|XP_016963623.1|DBIA
OG0000062	LOC26536280|XP_015054717.1|DYAK	LOC108027642|XP_016954648.1|DBIA
OG0000063	LOC6537057|XP_002097622.1|DYAK	LOC108024640|XP_016950181.1|DBIA
OG0000063	LOC6537058|XP_015048091.1|DYAK	LOC108024653|XP_016950205.1|DBIA
OG0000063	LOC6537056|XP_002097621.1|DYAK	LOC108024632|XP_016950168.1|DBIA
OG0000063	LOC26535015|XP_015050152.1|DYAK	LOC108034681|XP_016965111.1|DBIA
OG0000063	LOC6533568|XP_039229911.1|DYAK	LOC108035615|XP_016966791.1|DBIA
OG0000063	LOC6533569|XP_002094279.1|DYAK	LOC108035614|XP_016966789.1|DBIA
OG0000063	LOC6533570|XP_002094280.2|DYAK	LOC108034510|XP_016964923.1|DBIA
OG0000065	LOC6536808|XP_002097378.1|DYAK	LOC108027234|XP_016954057.1|DBIA
OG0000065	LOC6536809|XP_002097379.1|DYAK	LOC108027236|XP_016954058.1|DBIA
OG0000065	LOC6536708|XP_002097280.1|DYAK	LOC108023319|XP_016948114.1|DBIA
OG0000065	LOC6536710|XP_015047907.1|DYAK	LOC108023329|XP_016948142.1|DBIA
OG0000065	LOC6536709|XP_002097281.1|DYAK	LOC108023328|XP_016948127.1|DBIA
OG0000066	LOC6524569|XP_002100426.1|DYAK	LOC108024355|XP_016949747.1|DBIA
OG0000066	LOC6537626|XP_002098171.1|DYAK	LOC108027312|XP_016954195.1|DBIA
OG0000066	LOC6538183|XP_002098711.2|DYAK	LOC108024442|XP_016949849.1|DBIA
OG0000066	LOC6529191|XP_002090198.1|DYAK	LOC108033498|XP_016963327.1|DBIA
OG0000066	LOC6537142|XP_002097703.1|DYAK	LOC108026077|XP_016952264.1|DBIA
OG0000066	LOC6526033|XP_002101850.1|DYAK	LOC108025758|XP_016951842.1|DBIA
OG0000066	LOC6531786|XP_002092573.1|DYAK	LOC108022830|XP_016947464.1|DBIA
OG0000067	LOC6535876|XP_002096492.1|DYAK	LOC108027215|XP_016954031.1|DBIA
OG0000067	LOC6533078|XP_002093810.1|DYAK	LOC108028025|XP_016955150.1|DBIA
OG0000067	LOC6528771|XP_039227562.1|DYAK	LOC108036631|XP_016968394.1|DBIA
OG0000067	LOC6533077|XP_002093809.1|DYAK	LOC108028052|XP_016955180.1|DBIA
OG0000067	LOC6539372|XP_002086266.2|DYAK	LOC108028075|XP_016955204.1|DBIA
OG0000068	LOC6534297|XP_039230811.1|DYAK	LOC108027959|XP_016955073.1|DBIA
OG0000068	LOC6535752|XP_002096375.3|DYAK	LOC108031521|XP_016960528.1|DBIA
OG0000068	LOC6534288|XP_002094969.2|DYAK	LOC108034448|XP_016964821.1|DBIA
OG0000068	LOC6530829|XP_002091712.2|DYAK	LOC108029590|XP_016957445.1|DBIA
OG0000068	LOC6526162|XP_039231832.1|DYAK	LOC108027565|XP_016954535.1|DBIA
OG0000069	LOC6532175|XP_002092948.2|DYAK	LOC108022204|XP_016946546.1|DBIA
OG0000070	LOC6527107|XP_002088200.1|DYAK	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA
OG0000070	LOC6523840|XP_002099713.1|DYAK	LOC108028712|XP_016956151.1|DBIA
OG0000070	LOC6527108|XP_002088201.1|DYAK	LOC108033786|XP_016963881.1|DBIA
OG0000070	LOC6525751|XP_002101573.1|DYAK	LOC108023296|XP_016948086.1|DBIA
OG0000071	LOC6534017|XP_002094704.2|DYAK	LOC108034500|XP_016964894.1|DBIA
OG0000071	LOC6534016|XP_002094703.3|DYAK	LOC108034394|XP_016964765.1|DBIA
OG0000072	LOC6531405|XP_002092208.1|DYAK	LOC108036662|XP_016968433.1|DBIA
OG0000072	LOC6531398|XP_002092201.1|DYAK	LOC108036290|XP_016967791.1|DBIA
OG0000072	LOC6531403|XP_002092206.1|DYAK	LOC108036249|XP_016967747.1|DBIA
OG0000073	LOC6531137|XP_002091971.1|DYAK	LOC108022685|XP_016947244.1|DBIA
OG0000073	LOC6523936|XP_039227706.1|DYAK	LOC108023361|XP_016948233.1|DBIA
OG0000073	LOC6535942|XP_039231524.1|DYAK	LOC108027157|XP_016953875.1|DBIA
OG0000074	LOC6533148|XP_002093874.3|DYAK	LOC108028307|XP_016955519.1|DBIA
OG0000074	LOC6534311|XP_002094991.1|DYAK	LOC108028433|XP_016955751.1|DBIA
OG0000075	LOC6532580|XP_002093324.1|DYAK	LOC108030338|XP_016958695.1|DBIA
OG0000075	LOC6532578|XP_002093322.1|DYAK	LOC108031173|XP_016959885.1|DBIA
OG0000075	LOC6532579|XP_002093323.1|DYAK	LOC108031227|XP_016959955.1|DBIA
OG0000075	LOC6532581|XP_002093325.1|DYAK	LOC108030349|XP_016958707.1|DBIA
OG0000076	LOC6532992|XP_002093727.1|DYAK	LOC108035061|XP_016965936.1|DBIA
OG0000076	LOC6536752|XP_002097324.1|DYAK	LOC108031057|XP_016959747.1|DBIA
OG0000076	LOC6536754|XP_002097326.3|DYAK	LOC108031198|XP_016959909.1|DBIA
OG0000076	LOC6525884|XP_002101704.3|DYAK	LOC108027529|XP_016954462.1|DBIA
OG0000076	LOC6525885|XP_002101705.1|DYAK	LOC108027531|XP_016954464.1|DBIA
OG0000077	LOC6530939|XP_002091781.1|DYAK	LOC108026696|XP_016953273.1|DBIA
OG0000077	LOC6536356|XP_002096938.1|DYAK	LOC108032098|XP_016961415.1|DBIA
OG0000077	LOC6532023|XP_002092801.1|DYAK	LOC108026817|XP_016953471.1|DBIA
OG0000077	LOC6538194|XP_002098722.2|DYAK	LOC108024645|XP_016950184.1|DBIA
OG0000078	LOC6530900|XP_002091752.1|DYAK	LOC108026559|XP_016952999.1|DBIA
OG0000078	LOC6539800|XP_002086683.2|DYAK	LOC108030890|XP_016959551.1|DBIA
OG0000078	LOC6536046|XP_015047532.1|DYAK	LOC108027078|XP_016953782.1|DBIA
OG0000078	LOC6526129|XP_002101946.1|DYAK	LOC108027590|XP_016954597.1|DBIA
OG0000078	LOC6525682|XP_002101504.1|DYAK	LOC108023624|XP_016948723.1|DBIA
OG0000079	LOC26535989|XP_015054680.1|DYAK, LOC26535629|XP_015054648.1|DYAK, LOC26536219|XP_015054707.1|DYAK, LOC26534965|XP_015054567.1|DYAK	LOC108029252|XP_016956936.1|DBIA, LOC108029253|XP_016956937.1|DBIA
OG0000079	LOC6526756|XP_002087859.1|DYAK	LOC108028935|XP_016956443.1|DBIA
OG0000079	LOC6526757|XP_002087860.1|DYAK	LOC108029251|XP_016956935.1|DBIA
OG0000079	LOC6526758|XP_002087861.1|DYAK	LOC108029014|XP_016956549.1|DBIA
OG0000080	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA
OG0000080	LOC6531377|XP_002092180.1|DYAK	LOC108036474|XP_016968140.1|DBIA
OG0000082	LOC6531302|XP_002092106.3|DYAK	LOC108026719|XP_016953316.1|DBIA
OG0000082	LOC6537790|XP_002098331.1|DYAK	LOC108032144|XP_016961473.1|DBIA
OG0000082	LOC6537368|XP_002097924.1|DYAK	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA
OG0000083	LOC6527136|XP_002088230.2|DYAK	LOC108034224|XP_016964555.1|DBIA
OG0000083	LOC6527785|XP_002088858.1|DYAK	LOC108036802|XP_016968638.1|DBIA
OG0000083	LOC6527782|XP_002088855.1|DYAK	LOC108036697|XP_016968476.1|DBIA
OG0000083	LOC6527783|XP_002088856.1|DYAK	LOC108036696|XP_016968475.1|DBIA
OG0000083	LOC26535515|XP_015054631.2|DYAK	LOC108034049|XP_016964289.1|DBIA
OG0000084	LOC6531040|XP_002091876.1|DYAK	LOC108029487|XP_016957244.1|DBIA
OG0000084	LOC6531494|XP_002092293.1|DYAK	LOC108030446|XP_016958828.1|DBIA
OG0000085	LOC6528458|XP_002089504.1|DYAK	LOC108029919|XP_016957901.1|DBIA
OG0000085	LOC6528456|XP_015053956.1|DYAK	LOC108029899|XP_016957878.1|DBIA
OG0000085	LOC6528459|XP_002089505.1|DYAK	LOC108029891|XP_016957870.1|DBIA
OG0000085	LOC6528460|XP_002089506.3|DYAK	LOC108030346|XP_016958700.1|DBIA
OG0000085	LOC6528455|XP_039227178.1|DYAK	LOC108030036|XP_016958096.1|DBIA
OG0000086	LOC6530960|XP_002091798.1|DYAK	LOC108026716|XP_016953312.1|DBIA
OG0000087	LOC6527930|XP_002088998.1|DYAK	LOC108033838|XP_016963957.1|DBIA
OG0000087	LOC6528232|XP_002089294.1|DYAK	LOC108032464|XP_016961778.1|DBIA
OG0000087	LOC6527955|XP_002089022.1|DYAK	LOC108033704|XP_016963704.1|DBIA
OG0000088	LOC6528290|XP_002089343.1|DYAK	LOC108030164|XP_016958382.1|DBIA
OG0000088	LOC6527178|XP_002088272.1|DYAK	LOC108029008|XP_016956541.1|DBIA
OG0000088	LOC6533709|XP_002094414.1|DYAK	LOC108028140|XP_016955285.1|DBIA
OG0000088	LOC6531716|XP_002092506.1|DYAK	LOC108036273|XP_016967772.1|DBIA
OG0000088	LOC6533710|XP_002094415.1|DYAK	LOC108028134|XP_016955279.1|DBIA
OG0000089	LOC6536099|XP_002096707.1|DYAK	LOC108027303|XP_016954184.1|DBIA
OG0000089	LOC6536028|XP_002096643.1|DYAK	LOC108027149|XP_016953860.1|DBIA
OG0000089	LOC6536414|XP_002096996.1|DYAK	LOC108031913|XP_016961170.1|DBIA
OG0000089	LOC6532521|XP_002093267.1|DYAK	LOC108034931|XP_016965678.1|DBIA
OG0000090	LOC6528787|XP_002089821.1|DYAK	LOC108036323|XP_016967826.1|DBIA
OG0000090	LOC6528791|XP_002089825.1|DYAK	LOC108036321|XP_016967823.1|DBIA
OG0000090	LOC6532959|XP_002093694.1|DYAK	LOC108035651|XP_016966846.1|DBIA
OG0000090	LOC6532328|XP_002093088.2|DYAK	LOC108029154|XP_016956781.1|DBIA
OG0000091	LOC6538091|XP_015048654.1|DYAK	LOC108026296|XP_016952657.1|DBIA
OG0000091	LOC6527294|XP_002088388.1|DYAK	LOC108034140|XP_016964423.1|DBIA
OG0000091	LOC6535563|XP_015047216.1|DYAK	LOC108024396|XP_016949800.1|DBIA
OG0000091	LOC6535562|XP_002096191.1|DYAK	LOC108025529|XP_016951546.1|DBIA
OG0000092	LOC6538546|XP_002099068.1|DYAK	LOC108026462|XP_016952892.1|DBIA
OG0000092	LOC26535729|XP_015048909.1|DYAK	LOC108026448|XP_016952876.1|DBIA
OG0000092	LOC6538467|XP_002098991.1|DYAK	LOC108026029|XP_016952209.1|DBIA
OG0000092	LOC6538545|XP_002099067.1|DYAK	LOC108026468|XP_016952900.1|DBIA
OG0000093	LOC6527671|XP_002088757.1|DYAK	LOC108036087|XP_016967526.1|DBIA
OG0000093	LOC6525289|XP_002101125.1|DYAK	LOC108024087|XP_016949351.1|DBIA
OG0000093	LOC26534678|XP_015051176.1|DYAK	LOC108022062|XP_016946396.1|DBIA
OG0000093	LOC6525246|XP_002101083.1|DYAK	LOC108023730|XP_016948856.1|DBIA
OG0000094	LOC6533581|XP_002094291.1|DYAK	LOC108034459|XP_016964832.1|DBIA
OG0000094	LOC6537561|XP_002098107.2|DYAK	LOC108027023|XP_016953706.1|DBIA
OG0000096	LOC6529683|XP_002090676.1|DYAK	LOC108034354|XP_016964729.1|DBIA
OG0000096	LOC6528976|XP_002090008.1|DYAK	LOC108032607|XP_016962024.1|DBIA
OG0000096	LOC6536489|XP_002097067.1|DYAK	LOC108024684|XP_016950250.1|DBIA
OG0000096	LOC6529746|XP_002090736.1|DYAK	LOC108032371|XP_016961681.1|DBIA
OG0000097	LOC6534250|XP_015050525.1|DYAK	LOC108028124|XP_016955263.1|DBIA
OG0000097	LOC6534251|XP_015050528.1|DYAK	LOC108028121|XP_016955258.1|DBIA
OG0000098	LOC6536810|XP_002097380.1|DYAK	LOC108027233|XP_016954056.1|DBIA
OG0000099	LOC6524441|XP_002100299.2|DYAK	LOC108023646|XP_016948752.1|DBIA
OG0000099	LOC6524440|XP_002100298.3|DYAK	LOC108023446|XP_016948427.1|DBIA
OG0000099	LOC6524444|XP_002100302.2|DYAK	LOC108023711|XP_016948830.1|DBIA
OG0000100	LOC26534750|XP_015051264.1|DYAK	LOC108036385|XP_016967979.1|DBIA
OG0000100	LOC6538462|XP_002098986.1|DYAK	LOC108026088|XP_016952275.1|DBIA
OG0000100	LOC6537329|XP_002097886.1|DYAK	LOC108031432|XP_016960333.1|DBIA
OG0000100	LOC6537330|XP_002097887.2|DYAK	LOC108031433|XP_016960334.1|DBIA
OG0000100	LOC6537331|XP_002097888.1|DYAK	LOC108031252|XP_016959980.1|DBIA
OG0000100	LOC6536198|XP_002096789.1|DYAK	LOC108032000|XP_016961285.1|DBIA
OG0000101	LOC6534953|XP_039230714.1|DYAK	LOC108035923|XP_016967190.1|DBIA
OG0000101	LOC6539441|XP_039230706.1|DYAK	LOC108035925|XP_016967202.1|DBIA
OG0000102	LOC6531176|XP_002092005.1|DYAK	LOC108022873|XP_016947552.1|DBIA
OG0000102	LOC6528685|XP_002089727.1|DYAK	LOC108036452|XP_016968100.1|DBIA
OG0000102	LOC6538432|XP_002098956.1|DYAK, LOC6531759|XP_002092549.1|DYAK	LOC108026512|XP_016952947.1|DBIA
OG0000103	LOC6532637|XP_002093381.1|DYAK	LOC108028249|XP_016955425.1|DBIA
OG0000103	LOC6534296|XP_002094977.1|DYAK	LOC108028438|XP_016955757.1|DBIA
OG0000103	LOC26534987|XP_015050551.1|DYAK	LOC108028436|XP_016955755.1|DBIA
OG0000103	LOC6529323|XP_015052185.1|DYAK	LOC108022796|XP_016947418.1|DBIA
OG0000104	LOC6539474|XP_002086359.2|DYAK	LOC108035283|XP_016966339.1|DBIA
OG0000104	LOC6527852|XP_002088924.1|DYAK	LOC108032687|XP_016962152.1|DBIA
OG0000104	LOC6539476|XP_002086365.3|DYAK	LOC108034535|XP_016964949.1|DBIA
OG0000104	LOC6539477|XP_002086366.2|DYAK	LOC108034533|XP_016964948.1|DBIA
OG0000105	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK	LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA
OG0000105	LOC6536226|XP_002096817.1|DYAK	LOC108031026|XP_016959715.1|DBIA
OG0000105	LOC6536221|XP_002096812.1|DYAK	LOC108031245|XP_016959970.1|DBIA
OG0000105	LOC6536220|XP_002096811.1|DYAK	LOC108031263|XP_016959991.1|DBIA
OG0000106	LOC6530611|XP_002091524.1|DYAK	LOC108026644|XP_016953156.1|DBIA
OG0000106	LOC6537154|XP_002097715.2|DYAK	LOC108025976|XP_016952157.1|DBIA
OG0000106	LOC6528268|XP_002089321.1|DYAK	LOC108028928|XP_016956436.1|DBIA
OG0000106	LOC6531532|XP_002092331.2|DYAK	LOC108029887|XP_016957867.1|DBIA
OG0000106	LOC6531533|XP_002092332.2|DYAK	LOC108029888|XP_016957868.1|DBIA
OG0000106	LOC6531537|XP_002092336.1|DYAK	LOC108030383|XP_016958745.1|DBIA
OG0000107	LOC6531775|XP_002092562.1|DYAK	LOC108022138|XP_016946469.1|DBIA
OG0000107	LOC6529480|XP_002090482.1|DYAK	LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA, LOC108033603|XP_016963445.1|DBIA
OG0000107	LOC6529479|XP_002090481.3|DYAK	LOC108033277|XP_016963032.1|DBIA
OG0000107	LOC6531776|XP_002092563.1|DYAK	LOC108022432|XP_016946806.1|DBIA
OG0000108	LOC120321221|XP_039229244.1|DYAK	LOC108035758|XP_016966946.1|DBIA, LOC108035831|XP_016967067.1|DBIA
OG0000109	LOC6527159|XP_002088253.3|DYAK	LOC108033292|XP_016963047.1|DBIA
OG0000109	LOC120320421|XP_015053624.1|DYAK, LOC6527158|XP_002088252.2|DYAK	LOC108034197|XP_016964514.1|DBIA
OG0000109	LOC6527148|XP_002088242.1|DYAK	LOC108034262|XP_016964608.1|DBIA
OG0000110	LOC6533315|XP_002094041.3|DYAK	LOC108028113|XP_016955251.1|DBIA
OG0000110	LOC6533316|XP_002094042.1|DYAK	LOC108028807|XP_016956281.1|DBIA
OG0000110	LOC6533317|XP_002094043.1|DYAK	LOC108028040|XP_016955167.1|DBIA
OG0000110	LOC6533318|XP_002094044.1|DYAK	LOC108028752|XP_016956212.1|DBIA
OG0000111	LOC6530898|XP_002091750.1|DYAK	LOC108026543|XP_016952982.1|DBIA
OG0000111	LOC6530895|XP_002091747.2|DYAK	LOC108026931|XP_016953634.1|DBIA
OG0000112	LOC6526156|XP_002101970.1|DYAK	LOC108027552|XP_016954506.1|DBIA
OG0000112	LOC6525567|XP_002101402.1|DYAK	LOC108023986|XP_016949205.1|DBIA
OG0000112	LOC6526126|XP_002101943.1|DYAK	LOC108027490|XP_016954423.1|DBIA
OG0000112	LOC6526125|XP_002101942.1|DYAK	LOC108027493|XP_016954426.1|DBIA
OG0000113	LOC6527037|XP_002088131.1|DYAK	LOC108033114|XP_016962807.1|DBIA, LOC108023899|XP_016949074.1|DBIA, LOC108034036|XP_016964270.1|DBIA
