Orthogroup	DYAK.longest_only	DSAN.longest_only
OG0000033	LOC6534298|XP_002094979.1|DYAK	LOC120447695|XP_039485159.1|DSAN
OG0000033	LOC6535950|XP_002096566.1|DYAK	LOC120452485|XP_039492667.1|DSAN
OG0000033	LOC6531400|XP_002092203.1|DYAK	LOC120446152|XP_039482915.1|DSAN
OG0000033	LOC6531401|XP_002092204.1|DYAK	LOC120446144|XP_039482905.1|DSAN
OG0000034	LOC6531351|XP_002092155.1|DYAK	LOC120445348|XP_039481622.1|DSAN
OG0000034	LOC6529512|XP_002090514.1|DYAK	LOC120447094|XP_039484434.1|DSAN
OG0000034	LOC6529511|XP_002090513.2|DYAK	LOC120447093|XP_039484433.1|DSAN
OG0000034	LOC6529510|XP_002090512.1|DYAK	LOC120447092|XP_039484432.1|DSAN
OG0000034	LOC6536871|XP_002097440.2|DYAK	LOC120453778|XP_039494559.1|DSAN
OG0000034	LOC6529821|XP_002090802.3|DYAK	LOC120445471|XP_039481849.1|DSAN
OG0000034	LOC6536872|XP_002097441.1|DYAK	LOC120452815|XP_039493155.1|DSAN
OG0000034	LOC6527117|XP_002088210.1|DYAK	LOC120458883|XP_039502653.1|DSAN
OG0000035	LOC120321194|XP_039229093.1|DYAK	LOC120456938|XP_039500011.1|DSAN, LOC120445462|XP_039481840.1|DSAN
OG0000035	LOC120321943|XP_039232216.1|DYAK	LOC120446640|XP_039483642.1|DSAN
OG0000035	LOC120321792|XP_039231639.1|DYAK	LOC120457505|XP_039500991.1|DSAN
OG0000035	LOC120321774|XP_039231579.1|DYAK	LOC120453629|XP_039494355.1|DSAN, LOC120451089|XP_039490413.1|DSAN, LOC120452368|XP_039492492.1|DSAN, LOC120456274|XP_039498941.1|DSAN, LOC120450885|XP_039490059.1|DSAN
OG0000035	LOC120322270|XP_039233255.1|DYAK	LOC120457553|XP_039501025.1|DSAN
OG0000035	LOC120321976|XP_039232324.1|DYAK, LOC120321184|XP_039228961.1|DYAK, LOC120320507|XP_039226197.1|DYAK	LOC120457524|XP_039501002.1|DSAN, LOC120450091|XP_039488817.1|DSAN, LOC120457508|XP_039500995.1|DSAN, LOC120457638|XP_039501067.1|DSAN, LOC120457639|XP_039501068.1|DSAN
OG0000035	LOC120320682|XP_039226991.1|DYAK, LOC120320643|XP_039226848.1|DYAK	LOC120451416|XP_039491025.1|DSAN, LOC120457081|XP_039500195.1|DSAN
OG0000036	LOC6536018|XP_002096633.1|DYAK	LOC120453442|XP_039494083.1|DSAN
OG0000036	LOC6537201|XP_002097759.1|DYAK	LOC120450981|XP_039490212.1|DSAN
OG0000036	LOC6535269|XP_002095925.1|DYAK	LOC120452669|XP_039492941.1|DSAN
OG0000036	LOC6537913|XP_002098453.1|DYAK	LOC120454541|XP_039495854.1|DSAN
OG0000036	LOC6537914|XP_039232806.1|DYAK	LOC120454540|XP_039495853.1|DSAN
OG0000037	LOC6531032|XP_002091868.2|DYAK	LOC120445359|XP_039481651.1|DSAN
OG0000037	LOC6535647|XP_002096275.2|DYAK	LOC120451056|XP_039490346.1|DSAN
OG0000037	LOC6535648|XP_002096276.2|DYAK	LOC120451055|XP_039490345.1|DSAN
OG0000038	LOC6539691|XP_002086577.2|DYAK	LOC120447582|XP_039484984.1|DSAN
OG0000038	LOC6534938|XP_039229728.1|DYAK	LOC120448623|XP_039486674.1|DSAN
OG0000039	LOC6537610|XP_002098156.2|DYAK	LOC120453556|XP_039494243.1|DSAN
OG0000039	LOC6524746|XP_002100590.1|DYAK	LOC120456815|XP_039499797.1|DSAN
OG0000039	LOC6524745|XP_002100589.2|DYAK	LOC120456766|XP_039499698.1|DSAN
OG0000039	LOC6526007|XP_002101825.1|DYAK	LOC120455951|XP_039498428.1|DSAN
OG0000040	LOC6535485|XP_002096116.3|DYAK	LOC120453842|XP_039494671.1|DSAN
OG0000040	LOC6536605|XP_002097181.1|DYAK	LOC120453227|XP_039493756.1|DSAN
OG0000040	LOC6536604|XP_002097180.1|DYAK	LOC120453230|XP_039493764.1|DSAN
OG0000040	LOC6535486|XP_002096117.1|DYAK	LOC120453844|XP_039494674.1|DSAN
OG0000040	LOC6535487|XP_002096118.3|DYAK	LOC120453843|XP_039494672.1|DSAN
OG0000040	LOC6535489|XP_002096120.1|DYAK	LOC120453846|XP_039494677.1|DSAN
OG0000040	LOC6539025|XP_002099527.1|DYAK	LOC120454621|XP_039496023.1|DSAN
OG0000041	LOC6538543|XP_002099065.1|DYAK	LOC120452967|XP_039493393.1|DSAN
OG0000041	LOC6538542|XP_002099064.1|DYAK	LOC120452968|XP_039493395.1|DSAN
OG0000041	LOC6538540|XP_002099062.1|DYAK	LOC120451583|XP_039491328.1|DSAN
OG0000041	LOC6538541|XP_002099063.1|DYAK	LOC120453870|XP_039494709.1|DSAN
OG0000041	LOC6538533|XP_002099055.1|DYAK	LOC120453724|XP_039494486.1|DSAN
OG0000041	LOC6538534|XP_002099056.1|DYAK	LOC120453723|XP_039494485.1|DSAN
OG0000042	LOC6525924|XP_002101744.1|DYAK	LOC120456654|XP_039499520.1|DSAN
OG0000042	LOC6531112|XP_002091946.1|DYAK	LOC120446237|XP_039483042.1|DSAN
OG0000042	LOC6531108|XP_002091942.2|DYAK	LOC120446238|XP_039483043.1|DSAN
OG0000042	LOC6531111|XP_002091945.1|DYAK	LOC120446233|XP_039483037.1|DSAN
OG0000042	LOC6531109|XP_039228701.1|DYAK	LOC120446235|XP_039483039.1|DSAN
OG0000042	LOC6531110|XP_002091944.2|DYAK	LOC120446236|XP_039483040.1|DSAN
OG0000042	LOC6531107|XP_002091941.2|DYAK	LOC120446234|XP_039483038.1|DSAN
OG0000043	LOC6536588|XP_002097164.1|DYAK	LOC120453988|XP_039494877.1|DSAN
OG0000043	LOC6536590|XP_002097166.1|DYAK	LOC120453019|XP_039493471.1|DSAN
OG0000043	LOC6536589|XP_002097165.1|DYAK	LOC120453349|XP_039493953.1|DSAN
OG0000043	LOC6536584|XP_002097160.1|DYAK	LOC120453637|XP_039494364.1|DSAN
OG0000043	LOC6536592|XP_002097168.1|DYAK	LOC120452792|XP_039493119.1|DSAN
OG0000043	LOC6536593|XP_039231638.1|DYAK	LOC120454041|XP_039494968.1|DSAN
OG0000043	LOC6539005|XP_002099507.1|DYAK	LOC120452693|XP_039492981.1|DSAN
OG0000043	LOC6536594|XP_002097170.1|DYAK	LOC120453380|XP_039493988.1|DSAN
OG0000044	LOC6538530|XP_002099052.1|DYAK	LOC120452826|XP_039493165.1|DSAN
OG0000044	LOC6538526|XP_002099048.1|DYAK	LOC120453510|XP_039494189.1|DSAN
OG0000044	LOC6538525|XP_002099047.1|DYAK	LOC120450906|XP_039490090.1|DSAN
OG0000044	LOC6538529|XP_002099051.1|DYAK	LOC120451723|XP_039491559.1|DSAN
OG0000044	LOC6538527|XP_002099049.1|DYAK	LOC120453660|XP_039494388.1|DSAN
OG0000044	LOC6538528|XP_002099050.1|DYAK	LOC120453780|XP_039494561.1|DSAN
OG0000044	LOC6537407|XP_002097963.3|DYAK	LOC120453569|XP_039494260.1|DSAN
OG0000045	LOC6533631|XP_002094338.1|DYAK	LOC120448397|XP_039486321.1|DSAN
OG0000045	LOC6533629|XP_002094336.1|DYAK, LOC6533630|XP_002094337.1|DYAK	LOC120449198|XP_039487495.1|DSAN, LOC120449034|XP_039487251.1|DSAN
OG0000045	LOC6533265|XP_002093991.2|DYAK	LOC120448761|XP_039486880.1|DSAN
OG0000045	LOC6533264|XP_002093990.1|DYAK	LOC120448760|XP_039486879.1|DSAN
OG0000046	LOC6535912|XP_002096528.1|DYAK	LOC120451867|XP_039491805.1|DSAN
OG0000046	LOC6525175|XP_002101013.1|DYAK	LOC120455081|XP_039496878.1|DSAN
OG0000046	LOC6525174|XP_002101012.1|DYAK	LOC120455080|XP_039496876.1|DSAN
OG0000046	LOC6537904|XP_002098445.2|DYAK	LOC120453874|XP_039494712.1|DSAN
OG0000046	LOC6537905|XP_039232534.1|DYAK	LOC120454242|XP_039495288.1|DSAN
OG0000046	LOC6537903|XP_002098444.1|DYAK	LOC120453872|XP_039494711.1|DSAN
OG0000046	LOC6537902|XP_002098443.2|DYAK	LOC120453971|XP_039494857.1|DSAN
OG0000046	LOC6537901|XP_002098442.1|DYAK	LOC120451794|XP_039491681.1|DSAN
OG0000046	LOC6530015|XP_002090961.3|DYAK	LOC120446793|XP_039483883.1|DSAN
OG0000047	LOC6531393|XP_002092196.1|DYAK	LOC120446362|XP_039483228.1|DSAN
OG0000047	LOC6531396|XP_002092199.1|DYAK	LOC120446445|XP_039483359.1|DSAN
OG0000047	LOC6529920|XP_002090877.1|DYAK	LOC120447165|XP_039484555.1|DSAN
OG0000047	LOC6533594|XP_002094302.1|DYAK	LOC120449448|XP_039487853.1|DSAN
OG0000047	LOC6529913|XP_002090870.1|DYAK	LOC120446374|XP_039483239.1|DSAN
OG0000047	LOC6533595|XP_002094303.1|DYAK	LOC120450023|XP_039488699.1|DSAN
OG0000048	LOC6539501|XP_002086390.1|DYAK	LOC120448637|XP_039486695.1|DSAN
OG0000048	LOC26534611|XP_015045057.1|DYAK	LOC120448833|XP_039486966.1|DSAN
OG0000048	LOC6539643|XP_002086528.1|DYAK	LOC120447862|XP_039485404.1|DSAN
OG0000048	LOC6539644|XP_002086526.2|DYAK	LOC120447858|XP_039485399.1|DSAN
OG0000048	LOC6539640|XP_002086529.1|DYAK	LOC120447864|XP_039485406.1|DSAN
OG0000049	LOC6536652|XP_002097224.1|DYAK	LOC120451912|XP_039491855.1|DSAN
OG0000049	LOC6537437|XP_002097993.1|DYAK	LOC120454479|XP_039495747.1|DSAN
OG0000049	LOC6536653|XP_002097225.1|DYAK	LOC120451908|XP_039491850.1|DSAN
OG0000049	LOC6536655|XP_002097227.1|DYAK	LOC120451909|XP_039491851.1|DSAN
OG0000049	LOC6536654|XP_002097226.1|DYAK	LOC120451911|XP_039491854.1|DSAN
OG0000049	LOC6537438|XP_002097994.1|DYAK	LOC120454478|XP_039495745.1|DSAN
OG0000050	LOC6530239|XP_002091176.2|DYAK	LOC120444560|XP_039480251.1|DSAN
OG0000050	LOC6535160|XP_039230152.1|DYAK	LOC120450200|XP_039489002.1|DSAN
OG0000050	LOC6535164|XP_002095826.2|DYAK	LOC120450145|XP_039488909.1|DSAN
OG0000050	LOC6535163|XP_002095825.2|DYAK	LOC120450199|XP_039489001.1|DSAN
OG0000050	LOC120320448|XP_039230150.1|DYAK	LOC120449121|XP_039487366.1|DSAN
OG0000050	LOC6535165|XP_002095827.2|DYAK	LOC120450198|XP_039489000.1|DSAN
OG0000050	LOC6535162|XP_002095824.2|DYAK	LOC120449122|XP_039487368.1|DSAN
OG0000051	LOC6536236|XP_002096825.1|DYAK	LOC120454079|XP_039495023.1|DSAN
OG0000051	LOC6536859|XP_002097428.1|DYAK	LOC120450805|XP_039489908.1|DSAN
OG0000051	LOC6536777|XP_002097348.1|DYAK	LOC120453085|XP_039493545.1|DSAN
OG0000051	LOC6537302|XP_002097860.1|DYAK	LOC120452423|XP_039492584.1|DSAN
OG0000051	LOC6536778|XP_002097349.1|DYAK	LOC120454116|XP_039495080.1|DSAN
OG0000052	LOC6536447|XP_002097028.1|DYAK	LOC120451899|XP_039491841.1|DSAN
OG0000052	LOC6537955|XP_002098492.1|DYAK	LOC120452530|XP_039492728.1|DSAN
OG0000052	LOC6536445|XP_002097026.2|DYAK	LOC120451901|XP_039491844.1|DSAN
OG0000052	LOC6536449|XP_002097030.1|DYAK	LOC120451898|XP_039491840.1|DSAN
OG0000052	LOC6536448|XP_002097029.1|DYAK	LOC120451896|XP_039491839.1|DSAN
OG0000052	LOC6531034|XP_002091870.1|DYAK	LOC120446961|XP_039484150.1|DSAN
OG0000052	LOC6531035|XP_002091871.1|DYAK	LOC120446960|XP_039484149.1|DSAN
OG0000053	LOC6528601|XP_002089644.1|DYAK	LOC120458373|XP_039501926.1|DSAN
OG0000053	LOC6528600|XP_002089643.1|DYAK	LOC120458372|XP_039501925.1|DSAN
OG0000053	LOC6528599|XP_002089642.1|DYAK	LOC120458371|XP_039501924.1|DSAN
OG0000053	LOC6528598|XP_002089641.2|DYAK	LOC120458368|XP_039501922.1|DSAN
OG0000053	LOC6528594|XP_002089637.3|DYAK	LOC120458380|XP_039501934.1|DSAN
OG0000054	LOC6537158|XP_002097719.1|DYAK	LOC120451731|XP_039491574.1|DSAN
OG0000054	LOC6537157|XP_002097718.1|DYAK	LOC120451217|XP_039490630.1|DSAN
OG0000054	LOC6537155|XP_002097716.1|DYAK	LOC120451218|XP_039490631.1|DSAN
OG0000054	LOC6537156|XP_002097717.1|DYAK	LOC120451219|XP_039490632.1|DSAN
OG0000055	LOC6538864|XP_002099370.1|DYAK	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN
OG0000055	LOC6538866|XP_002099372.1|DYAK	LOC120452018|XP_039491995.1|DSAN
OG0000055	LOC6538867|XP_039231804.1|DYAK	LOC120454320|XP_039495456.1|DSAN
OG0000056	LOC6537842|XP_002098383.1|DYAK	LOC120454503|XP_039495790.1|DSAN
OG0000056	LOC6537843|XP_002098384.1|DYAK	LOC120454502|XP_039495789.1|DSAN
OG0000056	LOC6537844|XP_002098385.1|DYAK	LOC120454505|XP_039495792.1|DSAN
OG0000056	LOC6537846|XP_002098387.1|DYAK	LOC120454507|XP_039495793.1|DSAN
OG0000056	LOC6537845|XP_002098386.1|DYAK	LOC120454504|XP_039495791.1|DSAN
OG0000056	LOC6536529|XP_002097105.1|DYAK	LOC120450990|XP_039490227.1|DSAN
OG0000058	LOC6530969|XP_002091807.2|DYAK	LOC120446054|XP_039482765.1|DSAN
OG0000058	LOC6529786|XP_002090770.1|DYAK	LOC120446683|XP_039483696.1|DSAN
OG0000058	LOC6530971|XP_002091809.1|DYAK	LOC120446675|XP_039483682.1|DSAN
OG0000058	LOC6527116|XP_002088209.1|DYAK	LOC120456673|XP_039499561.1|DSAN
OG0000058	LOC6524094|XP_002099958.2|DYAK	LOC120456892|XP_039499925.1|DSAN
OG0000059	LOC6538372|XP_002098896.1|DYAK	LOC120452711|XP_039493009.1|DSAN
OG0000059	LOC6538374|XP_002098898.1|DYAK	LOC120452562|XP_039492776.1|DSAN
OG0000059	LOC6538375|XP_002098899.1|DYAK	LOC120451718|XP_039491555.1|DSAN
OG0000059	LOC6538373|XP_002098897.1|DYAK	LOC120452007|XP_039491978.1|DSAN
OG0000059	LOC6538380|XP_002098904.1|DYAK	LOC120451854|XP_039491780.1|DSAN
OG0000060	LOC6524523|XP_002100380.1|DYAK	LOC120457148|XP_039500354.1|DSAN
OG0000060	LOC6529446|XP_002090448.1|DYAK	LOC120446738|XP_039483795.1|DSAN
OG0000060	LOC6535405|XP_015047137.2|DYAK	LOC120452766|XP_039493085.1|DSAN
OG0000060	LOC6538963|XP_002099466.1|DYAK	LOC120453827|XP_039494650.1|DSAN
OG0000060	LOC6524492|XP_002100349.2|DYAK	LOC120456505|XP_039499307.1|DSAN
OG0000060	LOC6526594|XP_002087702.1|DYAK	LOC120458923|XP_039502708.1|DSAN
OG0000061	LOC6528992|XP_002090024.1|DYAK	LOC120458680|XP_039502351.1|DSAN
OG0000061	LOC6528987|XP_002090019.1|DYAK	LOC120449973|XP_039488618.1|DSAN
OG0000061	LOC6528990|XP_002090022.1|DYAK	LOC120456052|XP_039498568.1|DSAN
OG0000061	LOC6528989|XP_002090021.1|DYAK	LOC120458126|XP_039501597.1|DSAN
OG0000062	LOC6525291|XP_002101127.1|DYAK	LOC120455285|XP_039497254.1|DSAN
OG0000062	LOC6529702|XP_002090695.1|DYAK	LOC120446988|XP_039484222.1|DSAN
OG0000062	LOC6529703|XP_002090696.1|DYAK	LOC120446986|XP_039484220.1|DSAN
OG0000062	LOC26534489|XP_015054512.1|DYAK	LOC120450287|XP_039489141.1|DSAN
OG0000062	LOC26536280|XP_015054717.1|DYAK	LOC120450290|XP_039489156.1|DSAN
OG0000063	LOC6537057|XP_002097622.1|DYAK	LOC120450857|XP_039490003.1|DSAN
OG0000063	LOC6537058|XP_015048091.1|DYAK	LOC120450858|XP_039490005.1|DSAN
OG0000063	LOC6537056|XP_002097621.1|DYAK	LOC120450856|XP_039490002.1|DSAN
OG0000063	LOC26535015|XP_015050152.1|DYAK	LOC120450067|XP_039488773.1|DSAN
OG0000063	LOC6533568|XP_039229911.1|DYAK	LOC120449163|XP_039487439.1|DSAN
OG0000063	LOC6533569|XP_002094279.1|DYAK	LOC120449162|XP_039487438.1|DSAN
OG0000063	LOC6533570|XP_002094280.2|DYAK	LOC120449422|XP_039487815.1|DSAN
OG0000065	LOC6536808|XP_002097378.1|DYAK	LOC120451401|XP_039491003.1|DSAN
OG0000065	LOC6527757|XP_002088837.1|DYAK	LOC120458451|XP_039502031.1|DSAN
OG0000065	LOC6536809|XP_002097379.1|DYAK	LOC120451402|XP_039491004.1|DSAN
OG0000065	LOC6536708|XP_002097280.1|DYAK	LOC120452063|XP_039492060.1|DSAN
OG0000065	LOC6536710|XP_015047907.1|DYAK	LOC120452751|XP_039493060.1|DSAN
OG0000065	LOC6536709|XP_002097281.1|DYAK	LOC120453642|XP_039494370.1|DSAN
OG0000066	LOC6524569|XP_002100426.1|DYAK	LOC120455809|XP_039498204.1|DSAN
OG0000066	LOC6537626|XP_002098171.1|DYAK	LOC120451709|XP_039491544.1|DSAN
OG0000066	LOC6538183|XP_002098711.2|DYAK	LOC120454150|XP_039495143.1|DSAN
OG0000066	LOC6529191|XP_002090198.1|DYAK	LOC120445314|XP_039481559.1|DSAN
OG0000066	LOC6537142|XP_002097703.1|DYAK	LOC120451920|XP_039491867.1|DSAN
OG0000066	LOC6526033|XP_002101850.1|DYAK	LOC120455475|XP_039497642.1|DSAN
OG0000066	LOC6531786|XP_002092573.1|DYAK	LOC120445397|XP_039481742.1|DSAN
OG0000067	LOC6535876|XP_002096492.1|DYAK	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN
OG0000067	LOC6533078|XP_002093810.1|DYAK	LOC120450458|XP_039489412.1|DSAN
OG0000067	LOC6528771|XP_039227562.1|DYAK	LOC120458360|XP_039501908.1|DSAN
OG0000067	LOC6533077|XP_002093809.1|DYAK	LOC120450457|XP_039489411.1|DSAN
OG0000067	LOC6539372|XP_002086266.2|DYAK	LOC120448549|XP_039486536.1|DSAN
OG0000068	LOC6534297|XP_039230811.1|DYAK	LOC120447690|XP_039485154.1|DSAN
OG0000068	LOC6535752|XP_002096375.3|DYAK	LOC120450869|XP_039490026.1|DSAN
OG0000068	LOC6534288|XP_002094969.2|DYAK	LOC120448372|XP_039486275.1|DSAN
OG0000068	LOC6530829|XP_002091712.2|DYAK	LOC120447208|XP_039484652.1|DSAN
OG0000068	LOC6526162|XP_039231832.1|DYAK	LOC120454977|XP_039496696.1|DSAN
OG0000069	LOC6532175|XP_002092948.2|DYAK	LOC120446588|XP_039483542.1|DSAN
OG0000070	LOC6527107|XP_002088200.1|DYAK	LOC120458437|XP_039502014.1|DSAN
OG0000070	LOC6523840|XP_002099713.1|DYAK	LOC120456297|XP_039498979.1|DSAN
OG0000070	LOC6527108|XP_002088201.1|DYAK	LOC120449441|XP_039488053.1|DSAN
OG0000070	LOC6525751|XP_002101573.1|DYAK	LOC120456697|XP_039499596.1|DSAN
OG0000071	LOC6533773|XP_002094477.1|DYAK	LOC120448314|XP_039486195.1|DSAN
OG0000071	LOC6534017|XP_002094704.2|DYAK	LOC120449503|XP_039487937.1|DSAN
OG0000071	LOC6534016|XP_002094703.3|DYAK	LOC120449500|XP_039487934.1|DSAN
OG0000071	LOC6534018|XP_002094705.1|DYAK	LOC120449502|XP_039487935.1|DSAN
OG0000072	LOC6531405|XP_002092208.1|DYAK	LOC120446358|XP_039483223.1|DSAN
OG0000072	LOC6531398|XP_002092201.1|DYAK	LOC120446143|XP_039482904.1|DSAN
OG0000072	LOC6531403|XP_002092206.1|DYAK	LOC120445202|XP_039481371.1|DSAN
OG0000073	LOC6531137|XP_002091971.1|DYAK	LOC120444353|XP_039479869.1|DSAN
OG0000073	LOC6523936|XP_039227706.1|DYAK	LOC120456580|XP_039499414.1|DSAN
OG0000073	LOC6535942|XP_039231524.1|DYAK	LOC120454001|XP_039494904.1|DSAN
OG0000074	LOC6533148|XP_002093874.3|DYAK	LOC120449385|XP_039487757.1|DSAN
OG0000074	LOC6534311|XP_002094991.1|DYAK	LOC120450528|XP_039489549.1|DSAN
OG0000075	LOC6532580|XP_002093324.1|DYAK	LOC120447488|XP_039484819.1|DSAN
OG0000075	LOC6532578|XP_002093322.1|DYAK	LOC120449479|XP_039487889.1|DSAN
OG0000075	LOC6532579|XP_002093323.1|DYAK	LOC120447493|XP_039484823.1|DSAN
OG0000075	LOC6532581|XP_002093325.1|DYAK	LOC120447489|XP_039484820.1|DSAN
OG0000076	LOC6532992|XP_002093727.1|DYAK	LOC120447668|XP_039485120.1|DSAN
OG0000076	LOC6536752|XP_002097324.1|DYAK	LOC120453726|XP_039494487.1|DSAN
OG0000076	LOC6536754|XP_002097326.3|DYAK	LOC120454050|XP_039494988.1|DSAN
OG0000076	LOC6525884|XP_002101704.3|DYAK	LOC120455415|XP_039497494.1|DSAN
OG0000076	LOC6525885|XP_002101705.1|DYAK	LOC120455300|XP_039497274.1|DSAN
OG0000077	LOC6530939|XP_002091781.1|DYAK	LOC120444282|XP_039479731.1|DSAN
OG0000077	LOC6536356|XP_002096938.1|DYAK	LOC120452789|XP_039493115.1|DSAN
OG0000077	LOC6532023|XP_002092801.1|DYAK	LOC120445437|XP_039481803.1|DSAN
OG0000077	LOC6538194|XP_002098722.2|DYAK	LOC120451310|XP_039490813.1|DSAN
OG0000078	LOC6530900|XP_002091752.1|DYAK	LOC120446615|XP_039483594.1|DSAN
OG0000078	LOC6539800|XP_002086683.2|DYAK	LOC120449498|XP_039487932.1|DSAN
OG0000078	LOC6536046|XP_015047532.1|DYAK	LOC120454154|XP_039495149.1|DSAN
OG0000078	LOC6526129|XP_002101946.1|DYAK	LOC120455667|XP_039497996.1|DSAN
OG0000078	LOC6525682|XP_002101504.1|DYAK	LOC120457056|XP_039500165.1|DSAN
OG0000079	LOC26535989|XP_015054680.1|DYAK, LOC26535629|XP_015054648.1|DYAK, LOC26536219|XP_015054707.1|DYAK, LOC26534965|XP_015054567.1|DYAK	LOC120458928|XP_039502714.1|DSAN
OG0000079	LOC6526756|XP_002087859.1|DYAK	LOC120458927|XP_039502713.1|DSAN
OG0000079	LOC6526757|XP_002087860.1|DYAK	LOC120456240|XP_039498869.1|DSAN
OG0000079	LOC6526758|XP_002087861.1|DYAK	LOC120453707|XP_039494467.1|DSAN
OG0000080	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN
OG0000080	LOC6531377|XP_002092180.1|DYAK	LOC120445200|XP_039481358.1|DSAN
OG0000081	LOC6532337|XP_002093097.1|DYAK	LOC120449798|XP_039488374.1|DSAN
OG0000082	LOC6531302|XP_002092106.3|DYAK	LOC120444539|XP_039480221.1|DSAN
OG0000082	LOC6537790|XP_002098331.1|DYAK	LOC120453176|XP_039493670.1|DSAN
OG0000082	LOC6537368|XP_002097924.1|DYAK	LOC120454374|XP_039495543.1|DSAN
OG0000083	LOC6527136|XP_002088230.2|DYAK	LOC120458313|XP_039501854.1|DSAN
OG0000083	LOC6527785|XP_002088858.1|DYAK	LOC120455686|XP_039498031.1|DSAN
OG0000083	LOC6527784|XP_002088857.1|DYAK	LOC120456937|XP_039500014.1|DSAN
OG0000083	LOC6527782|XP_002088855.1|DYAK	LOC120455860|XP_039498269.1|DSAN
OG0000083	LOC6527783|XP_002088856.1|DYAK	LOC120455849|XP_039498257.1|DSAN
OG0000083	LOC26535515|XP_015054631.2|DYAK	LOC120450759|XP_039489843.1|DSAN
OG0000084	LOC6531040|XP_002091876.1|DYAK	LOC120446957|XP_039484147.1|DSAN
OG0000084	LOC6531494|XP_002092293.1|DYAK	LOC120444572|XP_039480266.1|DSAN
OG0000085	LOC6528458|XP_002089504.1|DYAK	LOC120458439|XP_039502016.1|DSAN
OG0000085	LOC6528456|XP_015053956.1|DYAK	LOC120448638|XP_039486700.1|DSAN
OG0000085	LOC6528459|XP_002089505.1|DYAK	LOC120458440|XP_039502018.1|DSAN
OG0000085	LOC6528460|XP_002089506.3|DYAK	LOC120456431|XP_039499200.1|DSAN
OG0000085	LOC6528455|XP_039227178.1|DYAK	LOC120448625|XP_039486680.1|DSAN
OG0000086	LOC6530960|XP_002091798.1|DYAK	LOC120444981|XP_039480942.1|DSAN
OG0000087	LOC6527930|XP_002088998.1|DYAK	LOC120458014|XP_039501448.1|DSAN
OG0000087	LOC6528232|XP_002089294.1|DYAK	LOC120452956|XP_039493382.1|DSAN
OG0000087	LOC6527955|XP_002089022.1|DYAK	LOC120451745|XP_039491597.1|DSAN
OG0000088	LOC6528290|XP_002089343.1|DYAK	LOC120445629|XP_039482091.1|DSAN
OG0000088	LOC6527178|XP_002088272.1|DYAK	LOC120451916|XP_039491866.1|DSAN
OG0000088	LOC6533709|XP_002094414.1|DYAK	LOC120448571|XP_039486565.1|DSAN
OG0000088	LOC6531716|XP_002092506.1|DYAK	LOC120444823|XP_039480713.1|DSAN
OG0000088	LOC6533710|XP_002094415.1|DYAK	LOC120448663|XP_039486732.1|DSAN
OG0000089	LOC6536099|XP_002096707.1|DYAK	LOC120454625|XP_039496027.1|DSAN
OG0000089	LOC6536028|XP_002096643.1|DYAK	LOC120454392|XP_039495577.1|DSAN
OG0000089	LOC6536414|XP_002096996.1|DYAK	LOC120454433|XP_039495663.1|DSAN
OG0000089	LOC6532521|XP_002093267.1|DYAK	LOC120447506|XP_039484850.1|DSAN
OG0000090	LOC6528787|XP_002089821.1|DYAK	LOC120448309|XP_039486192.1|DSAN
OG0000090	LOC6528791|XP_002089825.1|DYAK	LOC120448284|XP_039486150.1|DSAN
OG0000090	LOC6532959|XP_002093694.1|DYAK	LOC120447536|XP_039484914.1|DSAN
OG0000090	LOC6532328|XP_002093088.2|DYAK	LOC120449735|XP_039488300.1|DSAN
OG0000091	LOC6538091|XP_015048654.1|DYAK	LOC120454553|XP_039495874.1|DSAN
OG0000091	LOC6527294|XP_002088388.1|DYAK	LOC120458039|XP_039501482.1|DSAN
OG0000091	LOC6535563|XP_015047216.1|DYAK	LOC120454568|XP_039495897.1|DSAN
OG0000091	LOC6535562|XP_002096191.1|DYAK	LOC120452896|XP_039493288.1|DSAN
OG0000092	LOC6538546|XP_002099068.1|DYAK	LOC120452494|XP_039492677.1|DSAN
OG0000092	LOC26535729|XP_015048909.1|DYAK	LOC120453296|XP_039493860.1|DSAN
OG0000092	LOC6538467|XP_002098991.1|DYAK	LOC120454055|XP_039494995.1|DSAN
OG0000092	LOC6538545|XP_002099067.1|DYAK	LOC120453475|XP_039494142.1|DSAN
OG0000093	LOC6527671|XP_002088757.1|DYAK	LOC120445748|XP_039482264.1|DSAN
OG0000093	LOC6525289|XP_002101125.1|DYAK	LOC120456501|XP_039499302.1|DSAN
OG0000093	LOC26534678|XP_015051176.1|DYAK	LOC120444750|XP_039480614.1|DSAN
OG0000093	LOC6531242|XP_002092054.1|DYAK	LOC120444752|XP_039480616.1|DSAN
OG0000093	LOC6526841|XP_002087941.2|DYAK	LOC120451538|XP_039491256.1|DSAN
OG0000093	LOC6525246|XP_002101083.1|DYAK	LOC120455113|XP_039496936.1|DSAN
OG0000094	LOC6533581|XP_002094291.1|DYAK	LOC120447699|XP_039485161.1|DSAN
OG0000094	LOC6537561|XP_002098107.2|DYAK	LOC120452712|XP_039493010.1|DSAN
