Orthogroup	DYAK.longest_only	DSUZ.longest_only
OG0000034	LOC6527117|XP_002088210.1|DYAK	LOC108011927|XP_016932664.1|DSUZ
OG0000035	LOC120321795|XP_039231657.1|DYAK, LOC120321194|XP_039229093.1|DYAK, LOC120321943|XP_039232216.1|DYAK, LOC120321792|XP_039231639.1|DYAK	LOC118879693|XP_036678485.1|DSUZ, LOC118879346|XP_036678092.1|DSUZ, LOC118878427|XP_036677296.1|DSUZ, LOC118877441|XP_036672165.1|DSUZ, LOC118878613|XP_036677553.1|DSUZ, LOC118878581|XP_036677500.1|DSUZ, LOC118878510|XP_036677407.1|DSUZ
OG0000035	LOC120321774|XP_039231579.1|DYAK	LOC118879420|XP_036678186.1|DSUZ
OG0000035	LOC120322270|XP_039233255.1|DYAK, LOC120321976|XP_039232324.1|DYAK, LOC120321184|XP_039228961.1|DYAK, LOC120320507|XP_039226197.1|DYAK	LOC118879445|XP_036678213.1|DSUZ, LOC118878838|XP_036677758.1|DSUZ, LOC118878805|XP_036677715.1|DSUZ, LOC118878803|XP_036677713.1|DSUZ, LOC118878804|XP_036677714.1|DSUZ, LOC118879341|XP_036678090.1|DSUZ
OG0000036	LOC6536018|XP_002096633.1|DYAK	LOC108019328|XP_036675087.1|DSUZ
OG0000036	LOC6537201|XP_002097759.1|DYAK	LOC108006404|XP_016925415.2|DSUZ
OG0000036	LOC6535269|XP_002095925.1|DYAK	LOC108011658|XP_016932343.2|DSUZ
OG0000036	LOC6537913|XP_002098453.1|DYAK, LOC6537914|XP_039232806.1|DYAK	LOC108007854|XP_036674140.1|DSUZ
OG0000037	LOC6531032|XP_002091868.2|DYAK	LOC108018132|XP_016941074.1|DSUZ
OG0000037	LOC6535647|XP_002096275.2|DYAK	LOC108017560|XP_036672906.1|DSUZ
OG0000037	LOC6535648|XP_002096276.2|DYAK	LOC108013828|XP_016935296.2|DSUZ, LOC108013829|XP_016935299.2|DSUZ
OG0000038	LOC6539691|XP_002086577.2|DYAK	LOC108020759|XP_016944626.2|DSUZ
OG0000038	LOC6534938|XP_039229728.1|DYAK	LOC108010653|XP_036670653.1|DSUZ
OG0000039	LOC6537610|XP_002098156.2|DYAK	LOC108016023|XP_016938107.2|DSUZ
OG0000039	LOC6524746|XP_002100590.1|DYAK	LOC108006280|XP_016925226.1|DSUZ
OG0000039	LOC6524745|XP_002100589.2|DYAK	LOC108006287|XP_016925235.1|DSUZ
OG0000039	LOC6526007|XP_002101825.1|DYAK	LOC108019017|XP_016942120.1|DSUZ
OG0000040	LOC6535485|XP_002096116.3|DYAK	LOC108016198|XP_036675321.1|DSUZ
OG0000040	LOC6536605|XP_002097181.1|DYAK	LOC108006036|XP_036674433.1|DSUZ
OG0000040	LOC6536604|XP_002097180.1|DYAK	LOC108006007|XP_036674432.1|DSUZ
OG0000040	LOC6535486|XP_002096117.1|DYAK	LOC108011397|XP_016932008.2|DSUZ
OG0000040	LOC6535487|XP_002096118.3|DYAK	LOC108007390|XP_036675323.1|DSUZ, LOC108007385|XP_016926531.2|DSUZ
OG0000040	LOC6535489|XP_002096120.1|DYAK	LOC108007382|XP_016926528.2|DSUZ
OG0000040	LOC6539025|XP_002099527.1|DYAK	LOC108010783|XP_016931200.1|DSUZ
OG0000041	LOC6538543|XP_002099065.1|DYAK	LOC108012086|XP_016932852.2|DSUZ
OG0000041	LOC6538542|XP_002099064.1|DYAK	LOC108007903|XP_036674596.1|DSUZ
OG0000041	LOC6538540|XP_002099062.1|DYAK	LOC108007889|XP_036674680.1|DSUZ
OG0000041	LOC6538541|XP_002099063.1|DYAK	LOC108007905|XP_016927163.2|DSUZ
OG0000041	LOC6538533|XP_002099055.1|DYAK	LOC108007918|XP_016927178.2|DSUZ
OG0000042	LOC6525924|XP_002101744.1|DYAK	LOC108011952|XP_016932694.2|DSUZ
OG0000042	LOC6531112|XP_002091946.1|DYAK	LOC108017900|XP_016940559.1|DSUZ
OG0000042	LOC6531108|XP_002091942.2|DYAK	LOC108017907|XP_016940566.1|DSUZ
OG0000042	LOC6531111|XP_002091945.1|DYAK	LOC108017901|XP_016940560.1|DSUZ
OG0000042	LOC6531109|XP_039228701.1|DYAK	LOC108017904|XP_036669901.1|DSUZ
OG0000042	LOC6531110|XP_002091944.2|DYAK	LOC108017721|XP_016940320.2|DSUZ, LOC108017910|XP_016940568.2|DSUZ, LOC108017722|XP_016940321.2|DSUZ
OG0000042	LOC6531107|XP_002091941.2|DYAK	LOC108017720|XP_016940319.1|DSUZ
OG0000043	LOC6536588|XP_002097164.1|DYAK	LOC108006018|XP_016924950.2|DSUZ
OG0000043	LOC6536590|XP_002097166.1|DYAK	LOC108006051|XP_036674427.1|DSUZ
OG0000043	LOC6536589|XP_002097165.1|DYAK	LOC108006016|XP_036674672.1|DSUZ
OG0000043	LOC6536584|XP_002097160.1|DYAK	LOC108006062|XP_016924995.2|DSUZ
OG0000043	LOC6539005|XP_002099507.1|DYAK	LOC108010802|XP_016931225.2|DSUZ
OG0000043	LOC6536594|XP_002097170.1|DYAK	LOC108006056|XP_016924989.2|DSUZ
OG0000044	LOC6538530|XP_002099052.1|DYAK	LOC108012094|XP_016932860.2|DSUZ
OG0000044	LOC6538526|XP_002099048.1|DYAK	LOC108007932|XP_036674251.1|DSUZ
OG0000044	LOC6538525|XP_002099047.1|DYAK	LOC108007930|XP_036674252.1|DSUZ
OG0000044	LOC6538529|XP_002099051.1|DYAK	LOC108007915|XP_016927173.2|DSUZ
OG0000044	LOC6538527|XP_002099049.1|DYAK	LOC108007906|XP_016927164.2|DSUZ
OG0000044	LOC6538528|XP_002099050.1|DYAK	LOC108007917|XP_036674250.1|DSUZ
OG0000044	LOC6537407|XP_002097963.3|DYAK	LOC108011721|XP_016932432.2|DSUZ
OG0000045	LOC6533631|XP_002094338.1|DYAK	LOC108004812|XP_036670921.1|DSUZ
OG0000045	LOC6533629|XP_002094336.1|DYAK, LOC6533630|XP_002094337.1|DYAK	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ
OG0000045	LOC6533265|XP_002093991.2|DYAK	LOC108005813|XP_016924631.1|DSUZ
OG0000045	LOC6533264|XP_002093990.1|DYAK	LOC108005814|XP_016924632.1|DSUZ
OG0000046	LOC6535912|XP_002096528.1|DYAK	LOC108014425|XP_016936027.2|DSUZ
OG0000046	LOC6525175|XP_002101013.1|DYAK	LOC108014937|XP_016936647.1|DSUZ
OG0000046	LOC6525174|XP_002101012.1|DYAK	LOC108014936|XP_016936646.1|DSUZ
OG0000046	LOC6525176|XP_002101014.2|DYAK	LOC108015074|XP_016936802.1|DSUZ
OG0000046	LOC6537904|XP_002098445.2|DYAK	LOC108011093|XP_036674691.1|DSUZ
OG0000046	LOC6537903|XP_002098444.1|DYAK, LOC6537902|XP_002098443.2|DYAK	LOC108011090|XP_016931644.1|DSUZ
OG0000046	LOC6537901|XP_002098442.1|DYAK	LOC108011098|XP_036674670.1|DSUZ
OG0000047	LOC6531393|XP_002092196.1|DYAK	LOC108008533|XP_016927892.1|DSUZ
OG0000047	LOC6531396|XP_002092199.1|DYAK	LOC108008555|XP_016927914.1|DSUZ
OG0000047	LOC6529920|XP_002090877.1|DYAK	LOC108019650|XP_016943022.1|DSUZ
OG0000047	LOC6533594|XP_002094302.1|DYAK	LOC108013633|XP_016935067.1|DSUZ
OG0000047	LOC6529913|XP_002090870.1|DYAK	LOC108019638|XP_016943010.1|DSUZ
OG0000047	LOC6533595|XP_002094303.1|DYAK	LOC108012941|XP_016933968.1|DSUZ
OG0000048	LOC6539501|XP_002086390.1|DYAK, LOC26534611|XP_015045057.1|DYAK	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ
OG0000048	LOC6539643|XP_002086528.1|DYAK	LOC108007323|XP_016926460.1|DSUZ
OG0000048	LOC6539644|XP_002086526.2|DYAK	LOC108007321|XP_016926458.2|DSUZ
OG0000048	LOC6539640|XP_002086529.1|DYAK	LOC108019378|XP_016942690.1|DSUZ
OG0000049	LOC6536652|XP_002097224.1|DYAK	LOC108020793|XP_016944660.2|DSUZ
OG0000049	LOC6537437|XP_002097993.1|DYAK	LOC108020795|XP_016944662.2|DSUZ
OG0000049	LOC6536653|XP_002097225.1|DYAK	LOC108019317|XP_016942627.2|DSUZ
OG0000049	LOC6536655|XP_002097227.1|DYAK	LOC118877929|XP_036674430.1|DSUZ
OG0000049	LOC6536654|XP_002097226.1|DYAK	LOC108019319|XP_016942628.2|DSUZ
OG0000049	LOC6537438|XP_002097994.1|DYAK	LOC108020803|XP_016944672.2|DSUZ
OG0000050	LOC6530239|XP_002091176.2|DYAK	LOC108009777|XP_016929902.1|DSUZ
OG0000050	LOC6535160|XP_039230152.1|DYAK	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ
OG0000050	LOC6535164|XP_002095826.2|DYAK	LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ
OG0000050	LOC6535163|XP_002095825.2|DYAK	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ
OG0000050	LOC120320448|XP_039230150.1|DYAK	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ
OG0000050	LOC6535165|XP_002095827.2|DYAK	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ
OG0000050	LOC6535162|XP_002095824.2|DYAK	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ
OG0000051	LOC6536236|XP_002096825.1|DYAK	LOC108007968|XP_016927228.1|DSUZ
OG0000051	LOC6536859|XP_002097428.1|DYAK	LOC108008061|XP_016927332.1|DSUZ
OG0000051	LOC6536777|XP_002097348.1|DYAK	LOC108019243|XP_016942528.2|DSUZ
OG0000051	LOC6537302|XP_002097860.1|DYAK	LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ
OG0000051	LOC6536778|XP_002097349.1|DYAK	LOC108017397|XP_036673834.1|DSUZ
OG0000051	LOC6536779|XP_002097350.1|DYAK	LOC108019259|XP_016942548.2|DSUZ
OG0000052	LOC6536447|XP_002097028.1|DYAK	LOC108016209|XP_016938326.2|DSUZ
OG0000052	LOC6537955|XP_002098492.1|DYAK	LOC108017445|XP_036674526.1|DSUZ
OG0000052	LOC6536445|XP_002097026.2|DYAK	LOC108016205|XP_016938321.2|DSUZ
OG0000052	LOC6536449|XP_002097030.1|DYAK	LOC108016212|XP_016938330.1|DSUZ
OG0000052	LOC6536448|XP_002097029.1|DYAK	LOC108016207|XP_016938323.1|DSUZ
OG0000052	LOC6531034|XP_002091870.1|DYAK	LOC108018024|XP_016940878.1|DSUZ
OG0000052	LOC6531035|XP_002091871.1|DYAK	LOC108018025|XP_016940880.1|DSUZ
OG0000053	LOC6528601|XP_002089644.1|DYAK	LOC108019583|XP_016942913.1|DSUZ
OG0000053	LOC6528600|XP_002089643.1|DYAK	LOC108019582|XP_016942912.1|DSUZ
OG0000053	LOC6528599|XP_002089642.1|DYAK	LOC108019581|XP_016942910.1|DSUZ
OG0000053	LOC6528598|XP_002089641.2|DYAK	LOC108019580|XP_016942908.1|DSUZ
OG0000053	LOC6528594|XP_002089637.3|DYAK	LOC108019595|XP_016942926.1|DSUZ
OG0000054	LOC6537158|XP_002097719.1|DYAK	LOC108007018|XP_016926113.2|DSUZ
OG0000054	LOC6537157|XP_002097718.1|DYAK	LOC108007012|XP_016926106.2|DSUZ
OG0000054	LOC6537155|XP_002097716.1|DYAK	LOC108007023|XP_016926117.2|DSUZ
OG0000054	LOC6537156|XP_002097717.1|DYAK	LOC108007019|XP_016926114.2|DSUZ
OG0000055	LOC6538866|XP_002099372.1|DYAK	LOC108016454|XP_016938596.1|DSUZ
OG0000056	LOC6537842|XP_002098383.1|DYAK	LOC108011021|XP_036674004.1|DSUZ
OG0000056	LOC6537843|XP_002098384.1|DYAK	LOC108011020|XP_036674003.1|DSUZ
OG0000056	LOC6537844|XP_002098385.1|DYAK	LOC108011024|XP_016931542.2|DSUZ
OG0000056	LOC6537846|XP_002098387.1|DYAK	LOC108011023|XP_016931541.2|DSUZ
OG0000056	LOC6537845|XP_002098386.1|DYAK	LOC108011022|XP_016931540.2|DSUZ
OG0000056	LOC6536528|XP_002097104.1|DYAK	LOC108018752|XP_016941818.1|DSUZ
OG0000056	LOC6536529|XP_002097105.1|DYAK	LOC108018751|XP_016941817.2|DSUZ
OG0000058	LOC6530969|XP_002091807.2|DYAK	LOC108008838|XP_016928233.1|DSUZ
OG0000058	LOC6530971|XP_002091809.1|DYAK	LOC108008875|XP_016928269.1|DSUZ
OG0000058	LOC6527116|XP_002088209.1|DYAK	LOC108010497|XP_016930860.1|DSUZ
OG0000058	LOC6524094|XP_002099958.2|DYAK	LOC108011123|XP_016931684.1|DSUZ
OG0000059	LOC6538372|XP_002098896.1|DYAK	LOC108010906|XP_016931395.2|DSUZ
OG0000059	LOC6538374|XP_002098898.1|DYAK	LOC108004991|XP_016923598.2|DSUZ
OG0000059	LOC6538375|XP_002098899.1|DYAK	LOC108004995|XP_036675477.1|DSUZ
OG0000059	LOC6538373|XP_002098897.1|DYAK	LOC108010901|XP_016931379.2|DSUZ
OG0000059	LOC6538380|XP_002098904.1|DYAK	LOC108010889|XP_016931367.2|DSUZ
OG0000060	LOC6524523|XP_002100380.1|DYAK	LOC108005298|XP_016923997.1|DSUZ
OG0000060	LOC6529446|XP_002090448.1|DYAK	LOC108009039|XP_016928528.1|DSUZ
OG0000060	LOC6535405|XP_015047137.2|DYAK	LOC108011241|XP_016931834.2|DSUZ
OG0000060	LOC6538963|XP_002099466.1|DYAK	LOC108012147|XP_016932927.2|DSUZ
OG0000060	LOC6524492|XP_002100349.2|DYAK	LOC108005224|XP_016923903.1|DSUZ
OG0000060	LOC6526594|XP_002087702.1|DYAK	LOC108011810|XP_016932540.1|DSUZ
OG0000061	LOC6528992|XP_002090024.1|DYAK	LOC108008066|XP_016927350.1|DSUZ
OG0000061	LOC6528987|XP_002090019.1|DYAK	LOC108011189|XP_016931772.1|DSUZ
OG0000061	LOC6528990|XP_002090022.1|DYAK	LOC108009548|XP_016929484.1|DSUZ
OG0000061	LOC6528989|XP_002090021.1|DYAK	LOC108010573|XP_036676705.1|DSUZ
OG0000062	LOC6525291|XP_002101127.1|DYAK	LOC108015083|XP_016936812.1|DSUZ
OG0000062	LOC6529702|XP_002090695.1|DYAK	LOC108016949|XP_016939375.1|DSUZ
OG0000062	LOC6529703|XP_002090696.1|DYAK	LOC108016941|XP_016939363.1|DSUZ
OG0000063	LOC6537057|XP_002097622.1|DYAK	LOC108007361|XP_036673723.1|DSUZ
OG0000063	LOC6537058|XP_015048091.1|DYAK	LOC108007341|XP_036673724.1|DSUZ
OG0000063	LOC6537056|XP_002097621.1|DYAK	LOC108007360|XP_016926501.1|DSUZ
OG0000063	LOC26535015|XP_015050152.1|DYAK	LOC108012795|XP_016933718.1|DSUZ
OG0000063	LOC6533568|XP_039229911.1|DYAK	LOC108012616|XP_016933525.2|DSUZ
OG0000063	LOC6533569|XP_002094279.1|DYAK	LOC108012576|XP_016933479.1|DSUZ
OG0000063	LOC6533570|XP_002094280.2|DYAK	LOC108012502|XP_016933399.1|DSUZ
OG0000065	LOC6536808|XP_002097378.1|DYAK	LOC108018380|XP_036672586.1|DSUZ
OG0000065	LOC6527757|XP_002088837.1|DYAK	LOC108019746|XP_016943174.1|DSUZ
OG0000065	LOC6536809|XP_002097379.1|DYAK	LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ
OG0000065	LOC6536708|XP_002097280.1|DYAK	LOC108015662|XP_016937647.2|DSUZ
OG0000065	LOC6536710|XP_015047907.1|DYAK	LOC108015669|XP_036673839.1|DSUZ
OG0000065	LOC6536709|XP_002097281.1|DYAK	LOC108015657|XP_036673844.1|DSUZ
OG0000066	LOC6524569|XP_002100426.1|DYAK	LOC108005211|XP_016923889.1|DSUZ
OG0000066	LOC6537626|XP_002098171.1|DYAK	LOC108016054|XP_016938136.1|DSUZ
OG0000066	LOC6538183|XP_002098711.2|DYAK	LOC108014819|XP_016936505.2|DSUZ
OG0000066	LOC6529191|XP_002090198.1|DYAK	LOC108009663|XP_016929682.1|DSUZ
OG0000066	LOC6537142|XP_002097703.1|DYAK	LOC108007006|XP_016926101.2|DSUZ
OG0000066	LOC6526033|XP_002101850.1|DYAK	LOC108019078|XP_016942229.1|DSUZ
OG0000066	LOC6531786|XP_002092573.1|DYAK	LOC108009981|XP_016930245.1|DSUZ
OG0000067	LOC6535876|XP_002096492.1|DYAK	LOC108018360|XP_036672819.1|DSUZ
OG0000067	LOC6533078|XP_002093810.1|DYAK	LOC108011429|XP_016932047.1|DSUZ
OG0000067	LOC6528771|XP_039227562.1|DYAK	LOC108008496|XP_016927850.1|DSUZ
OG0000067	LOC6533077|XP_002093809.1|DYAK	LOC108011430|XP_036670601.1|DSUZ
OG0000067	LOC6539372|XP_002086266.2|DYAK	LOC108012571|XP_016933475.1|DSUZ
OG0000068	LOC6534297|XP_039230811.1|DYAK	LOC108015543|XP_036672326.1|DSUZ
OG0000068	LOC6535752|XP_002096375.3|DYAK	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ
OG0000068	LOC6534288|XP_002094969.2|DYAK	LOC108012701|XP_036672080.1|DSUZ
OG0000068	LOC6530829|XP_002091712.2|DYAK	LOC108018226|XP_016941234.1|DSUZ
OG0000068	LOC6526162|XP_039231832.1|DYAK	LOC108015246|XP_016937086.1|DSUZ
OG0000069	LOC6532175|XP_002092948.2|DYAK	LOC108008583|XP_016927949.1|DSUZ
OG0000070	LOC6527107|XP_002088200.1|DYAK	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ
OG0000070	LOC6523840|XP_002099713.1|DYAK	LOC108014746|XP_036671592.1|DSUZ
OG0000070	LOC6527108|XP_002088201.1|DYAK	LOC108008382|XP_016927718.1|DSUZ
OG0000070	LOC6525751|XP_002101573.1|DYAK	LOC108016673|XP_016938880.1|DSUZ
OG0000071	LOC6533773|XP_002094477.1|DYAK	LOC108010694|XP_036670542.1|DSUZ
OG0000071	LOC6534017|XP_002094704.2|DYAK	LOC118877301|XP_036671340.1|DSUZ
OG0000071	LOC6534016|XP_002094703.3|DYAK	LOC108013781|XP_016935236.2|DSUZ
OG0000072	LOC6531398|XP_002092201.1|DYAK	LOC108008238|XP_016927518.1|DSUZ
OG0000072	LOC6531403|XP_002092206.1|DYAK	LOC108010178|XP_016930510.2|DSUZ
OG0000073	LOC6531137|XP_002091971.1|DYAK	LOC108006185|XP_016925109.1|DSUZ
OG0000073	LOC6523936|XP_039227706.1|DYAK	LOC108016759|XP_036676337.1|DSUZ
OG0000073	LOC6535942|XP_039231524.1|DYAK	LOC108013859|XP_036672571.1|DSUZ, LOC108017156|XP_036675209.1|DSUZ
OG0000074	LOC6533148|XP_002093874.3|DYAK	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ
OG0000074	LOC6534311|XP_002094991.1|DYAK	LOC108004794|XP_016923335.2|DSUZ
OG0000075	LOC6532580|XP_002093324.1|DYAK	LOC108013328|XP_016934616.1|DSUZ
OG0000075	LOC6532578|XP_002093322.1|DYAK	LOC108013578|XP_016934994.1|DSUZ
OG0000075	LOC6532579|XP_002093323.1|DYAK	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ
OG0000075	LOC6532581|XP_002093325.1|DYAK	LOC108013329|XP_016934617.1|DSUZ
OG0000076	LOC6532992|XP_002093727.1|DYAK	LOC108005825|XP_036670890.1|DSUZ
OG0000076	LOC6536752|XP_002097324.1|DYAK	LOC108014332|XP_036673815.1|DSUZ
OG0000076	LOC6536754|XP_002097326.3|DYAK	LOC108019254|XP_036673770.1|DSUZ
OG0000076	LOC6525884|XP_002101704.3|DYAK	LOC108015039|XP_016936760.1|DSUZ
OG0000076	LOC6525885|XP_002101705.1|DYAK	LOC108015414|XP_016937334.1|DSUZ
OG0000077	LOC6530939|XP_002091781.1|DYAK	LOC108009747|XP_016929834.1|DSUZ
OG0000077	LOC6536356|XP_002096938.1|DYAK	LOC108015852|XP_016937909.1|DSUZ
OG0000077	LOC6532023|XP_002092801.1|DYAK	LOC108010141|XP_016930463.1|DSUZ
OG0000077	LOC6538194|XP_002098722.2|DYAK	LOC108014833|XP_016936524.2|DSUZ
OG0000078	LOC6530900|XP_002091752.1|DYAK	LOC108008657|XP_016928031.1|DSUZ
OG0000078	LOC6539800|XP_002086683.2|DYAK	LOC108006897|XP_016925974.2|DSUZ
OG0000078	LOC6536046|XP_015047532.1|DYAK	LOC108011262|XP_036675195.1|DSUZ
OG0000078	LOC6526129|XP_002101946.1|DYAK	LOC108015391|XP_016937300.1|DSUZ
OG0000078	LOC6525682|XP_002101504.1|DYAK	LOC108016956|XP_016939380.1|DSUZ
OG0000079	LOC6526756|XP_002087859.1|DYAK	LOC108008363|XP_016927693.1|DSUZ
OG0000079	LOC6526757|XP_002087860.1|DYAK	LOC108008373|XP_016927706.1|DSUZ
OG0000079	LOC6526758|XP_002087861.1|DYAK	LOC108010440|XP_016930790.1|DSUZ
OG0000080	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ
OG0000080	LOC6531377|XP_002092180.1|DYAK	LOC108009443|XP_016929282.1|DSUZ
OG0000081	LOC6532337|XP_002093097.1|DYAK	LOC108012473|XP_016933353.1|DSUZ
OG0000082	LOC6537790|XP_002098331.1|DYAK	LOC108005981|XP_016924910.2|DSUZ
OG0000082	LOC6537368|XP_002097924.1|DYAK	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ
OG0000083	LOC6527136|XP_002088230.2|DYAK	LOC108021699|XP_016946017.1|DSUZ
OG0000083	LOC6527785|XP_002088858.1|DYAK	LOC108019227|XP_016942512.1|DSUZ
OG0000083	LOC6527784|XP_002088857.1|DYAK	LOC108018957|XP_016942050.1|DSUZ
OG0000083	LOC6527783|XP_002088856.1|DYAK	LOC108019013|XP_016942116.1|DSUZ
OG0000083	LOC26535515|XP_015054631.2|DYAK	LOC108021302|XP_016945444.1|DSUZ
OG0000084	LOC6531040|XP_002091876.1|DYAK	LOC108019885|XP_016943446.1|DSUZ
OG0000084	LOC6531494|XP_002092293.1|DYAK	LOC108017776|XP_016940388.1|DSUZ
OG0000085	LOC6528458|XP_002089504.1|DYAK	LOC108017846|XP_016940490.1|DSUZ
OG0000085	LOC6528456|XP_015053956.1|DYAK	LOC108017929|XP_036669795.1|DSUZ
OG0000085	LOC6528459|XP_002089505.1|DYAK	LOC108017827|XP_016940468.1|DSUZ
OG0000085	LOC6528460|XP_002089506.3|DYAK	LOC108018199|XP_016941204.1|DSUZ
OG0000085	LOC6528455|XP_039227178.1|DYAK	LOC108017928|XP_036669794.1|DSUZ
OG0000086	LOC6530960|XP_002091798.1|DYAK	LOC108009612|XP_016929587.1|DSUZ
OG0000087	LOC6527930|XP_002088998.1|DYAK	LOC108006715|XP_016925785.1|DSUZ
OG0000087	LOC6528232|XP_002089294.1|DYAK	LOC108013454|XP_016934823.1|DSUZ
OG0000087	LOC6527955|XP_002089022.1|DYAK	LOC108010645|XP_016931036.1|DSUZ
OG0000088	LOC6528290|XP_002089343.1|DYAK	LOC108018081|XP_016940973.1|DSUZ
OG0000088	LOC6527178|XP_002088272.1|DYAK	LOC108010533|XP_016930904.1|DSUZ
OG0000088	LOC6533709|XP_002094414.1|DYAK	LOC108017064|XP_016939511.1|DSUZ
OG0000088	LOC6531716|XP_002092506.1|DYAK	LOC108009734|XP_016929807.1|DSUZ
OG0000088	LOC6533710|XP_002094415.1|DYAK	LOC108017056|XP_016939503.2|DSUZ
OG0000089	LOC6536099|XP_002096707.1|DYAK	LOC108017134|XP_016939601.1|DSUZ
OG0000089	LOC6536028|XP_002096643.1|DYAK	LOC108013957|XP_016935459.1|DSUZ
OG0000089	LOC6536414|XP_002096996.1|DYAK	LOC108010600|XP_016930978.1|DSUZ
OG0000089	LOC6532521|XP_002093267.1|DYAK	LOC108012396|XP_016933244.1|DSUZ
OG0000090	LOC6528787|XP_002089821.1|DYAK	LOC108009148|XP_016928740.1|DSUZ
OG0000090	LOC6528791|XP_002089825.1|DYAK	LOC108008436|XP_016927775.1|DSUZ
OG0000090	LOC6532959|XP_002093694.1|DYAK	LOC108020200|XP_016943797.1|DSUZ
OG0000090	LOC6532328|XP_002093088.2|DYAK	LOC108013274|XP_016934533.1|DSUZ
OG0000091	LOC6538091|XP_015048654.1|DYAK	LOC108007205|XP_036674733.1|DSUZ
OG0000091	LOC6527294|XP_002088388.1|DYAK	LOC108021626|XP_016945921.1|DSUZ
OG0000091	LOC6535563|XP_015047216.1|DYAK	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ
OG0000091	LOC6535562|XP_002096191.1|DYAK	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ
OG0000092	LOC6538546|XP_002099068.1|DYAK	LOC108007922|XP_016927181.2|DSUZ
OG0000092	LOC26535729|XP_015048909.1|DYAK	LOC108007901|XP_016927158.2|DSUZ
OG0000092	LOC6538467|XP_002098991.1|DYAK	LOC108007563|XP_016926745.2|DSUZ
OG0000092	LOC6538545|XP_002099067.1|DYAK	LOC108007927|XP_016927187.2|DSUZ
OG0000093	LOC6527671|XP_002088757.1|DYAK	LOC108017965|XP_016940733.1|DSUZ
OG0000093	LOC6525289|XP_002101125.1|DYAK	LOC108015401|XP_016937310.2|DSUZ
OG0000093	LOC26534678|XP_015051176.1|DYAK	LOC108008101|XP_016927380.2|DSUZ
OG0000093	LOC6526841|XP_002087941.2|DYAK	LOC108004853|XP_016923427.1|DSUZ
OG0000093	LOC6525246|XP_002101083.1|DYAK	LOC108015362|XP_016937266.1|DSUZ
OG0000094	LOC6533581|XP_002094291.1|DYAK	LOC108012257|XP_016933045.2|DSUZ
OG0000094	LOC6537561|XP_002098107.2|DYAK	LOC108014341|XP_016935913.1|DSUZ
OG0000096	LOC6529683|XP_002090676.1|DYAK	LOC108005944|XP_016924862.1|DSUZ
OG0000096	LOC6528976|XP_002090008.1|DYAK	LOC108021485|XP_016945715.1|DSUZ
OG0000096	LOC6536489|XP_002097067.1|DYAK	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ
OG0000096	LOC6529746|XP_002090736.1|DYAK	LOC108005977|XP_016924907.1|DSUZ
OG0000097	LOC6534251|XP_015050528.1|DYAK	LOC108015617|XP_036671854.1|DSUZ
OG0000098	LOC6536810|XP_002097380.1|DYAK	LOC108018693|XP_036672581.1|DSUZ
OG0000099	LOC6524441|XP_002100299.2|DYAK	LOC108016827|XP_016939133.1|DSUZ
OG0000099	LOC6524444|XP_002100302.2|DYAK	LOC108016981|XP_016939415.1|DSUZ
OG0000100	LOC26534750|XP_015051264.1|DYAK	LOC108008543|XP_016927903.1|DSUZ
OG0000100	LOC6538462|XP_002098986.1|DYAK	LOC108007575|XP_016926757.2|DSUZ
OG0000100	LOC6537329|XP_002097886.1|DYAK	LOC108016414|XP_016938552.1|DSUZ
OG0000100	LOC6537330|XP_002097887.2|DYAK	LOC108016415|XP_016938553.2|DSUZ
OG0000100	LOC6537331|XP_002097888.1|DYAK	LOC108016400|XP_016938537.2|DSUZ
