Orthogroup	DYAK.longest_only	DSIM.longest_only
OG0000036	LOC6535269|XP_002095925.1|DYAK	LOC6726665|XP_039151600.1|DSIM
OG0000036	LOC6537913|XP_002098453.1|DYAK	LOC6729259|XP_016035909.1|DSIM
OG0000036	LOC6537914|XP_039232806.1|DYAK	LOC6729260|XP_002104580.2|DSIM
OG0000037	LOC6531032|XP_002091868.2|DYAK	LOC6735171|XP_016028454.1|DSIM
OG0000037	LOC6535647|XP_002096275.2|DYAK	LOC6727491|XP_002102871.2|DSIM
OG0000037	LOC6535648|XP_002096276.2|DYAK	LOC6727490|XP_002102870.2|DSIM
OG0000038	LOC6539691|XP_002086577.2|DYAK	LOC6738693|XP_002085495.1|DSIM
OG0000038	LOC6534938|XP_039229728.1|DYAK	LOC6738696|XP_016032514.1|DSIM
OG0000039	LOC6537610|XP_002098156.2|DYAK	LOC6726964|XP_002102366.2|DSIM
OG0000039	LOC6524746|XP_002100590.1|DYAK	LOC27207643|XP_016039311.1|DSIM
OG0000039	LOC6524745|XP_002100589.2|DYAK	LOC6740324|XP_002077196.2|DSIM
OG0000039	LOC6526007|XP_002101825.1|DYAK	LOC6725586|XP_039153235.1|DSIM
OG0000040	LOC6535485|XP_002096116.3|DYAK	LOC6727642|XP_002103019.1|DSIM
OG0000040	LOC6536605|XP_002097181.1|DYAK	LOC6728556|XP_002103897.1|DSIM
OG0000040	LOC6536604|XP_002097180.1|DYAK	LOC6728557|XP_002103898.1|DSIM
OG0000040	LOC6535486|XP_002096117.1|DYAK	LOC6727641|XP_002103018.1|DSIM
OG0000040	LOC6535487|XP_002096118.3|DYAK	LOC6727640|XP_016034235.1|DSIM
OG0000040	LOC6535489|XP_002096120.1|DYAK	LOC6727638|XP_002103015.1|DSIM
OG0000040	LOC6539025|XP_002099527.1|DYAK	LOC6730355|XP_002105637.2|DSIM
OG0000041	LOC6538543|XP_002099065.1|DYAK	LOC6729586|XP_002104894.1|DSIM
OG0000041	LOC6538542|XP_002099064.1|DYAK	LOC6740781|XP_016036235.1|DSIM, LOC6729587|XP_002104895.1|DSIM
OG0000041	LOC6538540|XP_002099062.1|DYAK	LOC6729591|XP_002104899.1|DSIM
OG0000041	LOC6538541|XP_002099063.1|DYAK	LOC6729588|XP_016036234.1|DSIM, LOC6729589|XP_002104897.1|DSIM
OG0000041	LOC6538533|XP_002099055.1|DYAK	LOC6729598|XP_002104906.1|DSIM
OG0000041	LOC6538535|XP_039230997.1|DYAK	LOC6729596|XP_002104904.1|DSIM
OG0000041	LOC6538534|XP_002099056.1|DYAK	LOC6729597|XP_016036238.1|DSIM
OG0000042	LOC6525924|XP_002101744.1|DYAK	LOC27209427|XP_016038683.1|DSIM
OG0000042	LOC6531112|XP_002091946.1|DYAK	LOC6735085|XP_039148041.1|DSIM
OG0000042	LOC6531108|XP_002091942.2|DYAK	LOC6735089|XP_039148042.1|DSIM
OG0000042	LOC6531111|XP_002091945.1|DYAK	LOC6735086|XP_002082063.1|DSIM, LOC120284425|XP_039148040.1|DSIM
OG0000042	LOC6531109|XP_039228701.1|DYAK	LOC6735088|XP_039148043.1|DSIM
OG0000042	LOC6531110|XP_002091944.2|DYAK	LOC120284426|XP_039148044.1|DSIM, LOC6735087|XP_002082064.1|DSIM
OG0000042	LOC6531107|XP_002091941.2|DYAK	LOC6735090|XP_016028363.1|DSIM
OG0000043	LOC6536588|XP_002097164.1|DYAK	LOC27207593|XP_016035207.2|DSIM
OG0000043	LOC6536590|XP_002097166.1|DYAK	LOC6728570|XP_016035206.2|DSIM
OG0000043	LOC6536589|XP_002097165.1|DYAK	LOC6728571|XP_002103912.1|DSIM
OG0000043	LOC6536584|XP_002097160.1|DYAK	LOC6728574|XP_002103915.1|DSIM
OG0000043	LOC6536592|XP_002097168.1|DYAK	LOC6728568|XP_002103909.1|DSIM
OG0000043	LOC6536593|XP_039231638.1|DYAK	LOC6728566|XP_002103907.3|DSIM
OG0000043	LOC6539005|XP_002099507.1|DYAK	LOC6730335|XP_016037102.1|DSIM
OG0000044	LOC6538530|XP_002099052.1|DYAK	LOC6729601|XP_016036243.1|DSIM
OG0000044	LOC6538526|XP_002099048.1|DYAK	LOC6729605|XP_002104913.1|DSIM
OG0000044	LOC6538525|XP_002099047.1|DYAK	LOC6729606|XP_002104914.1|DSIM
OG0000044	LOC6538529|XP_002099051.1|DYAK	LOC6729602|XP_016036244.1|DSIM
OG0000044	LOC6538527|XP_002099049.1|DYAK	LOC6729604|XP_002104912.1|DSIM
OG0000044	LOC6538528|XP_002099050.1|DYAK	LOC6729603|XP_016036245.1|DSIM
OG0000044	LOC6537407|XP_002097963.3|DYAK	LOC6728484|XP_016035123.1|DSIM
OG0000045	LOC6533631|XP_002094338.1|DYAK	LOC27207701|XP_016031376.1|DSIM
OG0000045	LOC6533629|XP_002094336.1|DYAK, LOC6533630|XP_002094337.1|DYAK	LOC120284704|XP_039149018.1|DSIM, LOC120284202|XP_002084415.1|DSIM
OG0000045	LOC6533265|XP_002093991.2|DYAK	LOC6737082|XP_002083929.1|DSIM
OG0000045	LOC6533264|XP_002093990.1|DYAK	LOC6737081|XP_002083928.1|DSIM
OG0000046	LOC6535912|XP_002096528.1|DYAK	LOC6727218|XP_002102610.2|DSIM
OG0000046	LOC6525175|XP_002101013.1|DYAK	LOC27208258|XP_039152751.1|DSIM
OG0000046	LOC6525174|XP_002101012.1|DYAK	LOC6726461|XP_002107418.1|DSIM
OG0000046	LOC6525176|XP_002101014.2|DYAK	LOC6726459|XP_016040040.1|DSIM
OG0000046	LOC6537904|XP_002098445.2|DYAK	LOC6729249|XP_002104570.1|DSIM
OG0000046	LOC6537905|XP_039232534.1|DYAK	LOC6729250|XP_016035903.2|DSIM
OG0000046	LOC6537903|XP_002098444.1|DYAK, LOC6537902|XP_002098443.2|DYAK	LOC6729248|XP_016035902.2|DSIM, LOC6729247|XP_039150891.1|DSIM
OG0000046	LOC6537901|XP_002098442.1|DYAK	LOC6729246|XP_002104567.2|DSIM
OG0000046	LOC6530015|XP_002090961.3|DYAK	LOC6734258|XP_016027304.1|DSIM
OG0000047	LOC6531393|XP_002092196.1|DYAK	LOC6734785|XP_039147648.1|DSIM
OG0000047	LOC6531396|XP_002092199.1|DYAK	LOC6734782|XP_002081785.2|DSIM
OG0000047	LOC6529920|XP_002090877.1|DYAK	LOC6734347|XP_002081368.2|DSIM
OG0000047	LOC6533594|XP_002094302.1|DYAK	LOC27206290|XP_016031336.1|DSIM
OG0000047	LOC6529913|XP_002090870.1|DYAK	LOC6734356|XP_002081377.1|DSIM
OG0000047	LOC6533595|XP_002094303.1|DYAK	LOC6737553|XP_016031338.1|DSIM
OG0000048	LOC26534611|XP_015045057.1|DYAK	LOC6738295|XP_002085106.1|DSIM
OG0000048	LOC6539643|XP_002086528.1|DYAK	LOC6738290|XP_002085101.1|DSIM
OG0000048	LOC6539644|XP_002086526.2|DYAK	LOC6738287|XP_039149226.1|DSIM
OG0000048	LOC6539640|XP_002086529.1|DYAK	LOC6738291|XP_002085102.1|DSIM
OG0000049	LOC6536652|XP_002097224.1|DYAK	LOC6727737|XP_002103099.1|DSIM
OG0000049	LOC6537437|XP_002097993.1|DYAK	LOC6727734|XP_002103096.1|DSIM
OG0000049	LOC6536653|XP_002097225.1|DYAK	LOC6727738|XP_002103100.1|DSIM
OG0000049	LOC6536655|XP_002097227.1|DYAK	LOC6727740|XP_002103102.1|DSIM
OG0000049	LOC6536654|XP_002097226.1|DYAK	LOC6727739|XP_002103101.1|DSIM
OG0000049	LOC6537438|XP_002097994.1|DYAK	LOC6727733|XP_002103095.1|DSIM
OG0000050	LOC6530239|XP_002091176.2|DYAK	LOC6734037|XP_002081073.1|DSIM
OG0000050	LOC6535160|XP_039230152.1|DYAK	LOC6739122|XP_002085915.1|DSIM
OG0000050	LOC6535164|XP_002095826.2|DYAK	LOC6739125|XP_002085918.1|DSIM
OG0000050	LOC6535163|XP_002095825.2|DYAK	LOC6739124|XP_002085917.1|DSIM
OG0000050	LOC120320448|XP_039230150.1|DYAK	LOC27208454|XP_016032970.1|DSIM
OG0000050	LOC6535165|XP_002095827.2|DYAK	LOC6739126|XP_002085919.1|DSIM
OG0000050	LOC6535162|XP_002095824.2|DYAK	LOC6739123|XP_016032971.1|DSIM
OG0000051	LOC6536236|XP_002096825.1|DYAK	LOC6728912|XP_016035601.1|DSIM
OG0000051	LOC6536859|XP_002097428.1|DYAK	LOC6728321|XP_002103670.1|DSIM
OG0000051	LOC6537302|XP_002097860.1|DYAK	LOC6728085|XP_002103437.1|DSIM
OG0000051	LOC6536778|XP_002097349.1|DYAK	LOC6728404|XP_039151489.1|DSIM
OG0000052	LOC6536447|XP_002097028.1|DYAK	LOC6728714|XP_002104050.1|DSIM
OG0000052	LOC6537955|XP_002098492.1|DYAK	LOC6729302|XP_002104619.1|DSIM
OG0000052	LOC6536445|XP_002097026.2|DYAK	LOC6728716|XP_002104052.1|DSIM
OG0000052	LOC6536449|XP_002097030.1|DYAK	LOC6728712|XP_002104048.2|DSIM
OG0000052	LOC6536448|XP_002097029.1|DYAK	LOC6728713|XP_002104049.1|DSIM
OG0000052	LOC6531034|XP_002091870.1|DYAK	LOC6735169|XP_016028453.1|DSIM
OG0000052	LOC6531035|XP_002091871.1|DYAK	LOC6735168|XP_002082143.1|DSIM
OG0000053	LOC6528601|XP_002089644.1|DYAK	LOC6733546|XP_002080601.2|DSIM
OG0000053	LOC6528600|XP_002089643.1|DYAK	LOC6733544|XP_016026500.1|DSIM
OG0000053	LOC6528599|XP_002089642.1|DYAK	LOC6733543|XP_002080598.2|DSIM
OG0000053	LOC6528598|XP_002089641.2|DYAK	LOC6733541|XP_002080596.2|DSIM
OG0000053	LOC6528594|XP_002089637.3|DYAK	LOC6733535|XP_002080590.2|DSIM
OG0000054	LOC6537158|XP_002097719.1|DYAK	LOC6727939|XP_039151973.1|DSIM
OG0000054	LOC6537157|XP_002097718.1|DYAK	LOC6727938|XP_016034544.1|DSIM
OG0000054	LOC6537155|XP_002097716.1|DYAK	LOC6727936|XP_002103291.1|DSIM
OG0000054	LOC6537156|XP_002097717.1|DYAK	LOC6727937|XP_016034543.1|DSIM
OG0000055	LOC6538864|XP_002099370.1|DYAK, LOC6538865|XP_002099371.1|DYAK	LOC6730202|XP_002105487.1|DSIM
OG0000055	LOC6538866|XP_002099372.1|DYAK	LOC6730203|XP_002105488.1|DSIM
OG0000056	LOC6537842|XP_002098383.1|DYAK	LOC6729191|XP_016035843.1|DSIM
OG0000056	LOC6537843|XP_002098384.1|DYAK	LOC6729192|XP_016035844.1|DSIM
OG0000056	LOC6537844|XP_002098385.1|DYAK	LOC6729193|XP_002104514.1|DSIM
OG0000056	LOC6537846|XP_002098387.1|DYAK	LOC6729195|XP_002104516.1|DSIM
OG0000056	LOC6537845|XP_002098386.1|DYAK	LOC6729194|XP_002104515.1|DSIM
OG0000056	LOC6536528|XP_002097104.1|DYAK	LOC6728632|XP_002103973.1|DSIM
OG0000056	LOC6536529|XP_002097105.1|DYAK	LOC6728631|XP_016035267.1|DSIM
OG0000058	LOC6530969|XP_002091807.2|DYAK	LOC6735235|XP_016028557.1|DSIM
OG0000058	LOC6529786|XP_002090770.1|DYAK	LOC6732889|XP_002079994.1|DSIM
OG0000058	LOC6530971|XP_002091809.1|DYAK	LOC6735234|XP_002082207.1|DSIM, LOC6735232|XP_002082205.1|DSIM
OG0000058	LOC6527116|XP_002088209.1|DYAK	LOC6731187|XP_002078346.1|DSIM
OG0000058	LOC6524094|XP_002099958.2|DYAK	LOC6725215|XP_002106238.1|DSIM
OG0000059	LOC6538372|XP_002098896.1|DYAK	LOC6729758|XP_002105064.1|DSIM
OG0000059	LOC6538374|XP_002098898.1|DYAK	LOC6729756|XP_002105062.1|DSIM
OG0000059	LOC6538375|XP_002098899.1|DYAK	LOC6729755|XP_002105061.1|DSIM
OG0000059	LOC6538373|XP_002098897.1|DYAK	LOC6729757|XP_002105063.1|DSIM
OG0000059	LOC6538380|XP_002098904.1|DYAK	LOC6729751|XP_002105057.1|DSIM
OG0000060	LOC6524523|XP_002100380.1|DYAK	LOC6740094|XP_016039113.1|DSIM
OG0000060	LOC6529446|XP_002090448.1|DYAK	LOC6732627|XP_002079746.2|DSIM
OG0000060	LOC6535405|XP_015047137.2|DYAK	LOC27207681|XP_016033309.1|DSIM
OG0000060	LOC6538963|XP_002099466.1|DYAK	LOC27206381|XP_016037061.1|DSIM
OG0000060	LOC6524492|XP_002100349.2|DYAK	LOC6725775|XP_002106774.1|DSIM
OG0000060	LOC6526594|XP_002087702.1|DYAK	LOC6730742|XP_002077910.1|DSIM
OG0000061	LOC6528992|XP_002090024.1|DYAK	LOC6732437|XP_002079558.1|DSIM
OG0000061	LOC6528987|XP_002090019.1|DYAK	LOC6732443|XP_002079564.1|DSIM
OG0000061	LOC6528990|XP_002090022.1|DYAK	LOC6732439|XP_002079560.1|DSIM
OG0000061	LOC6528989|XP_002090021.1|DYAK	LOC6732440|XP_002079561.1|DSIM
OG0000062	LOC6525291|XP_002101127.1|DYAK	LOC6740030|XP_002076916.1|DSIM
OG0000062	LOC6529702|XP_002090695.1|DYAK	LOC6732805|XP_002079918.1|DSIM
OG0000062	LOC6529703|XP_002090696.1|DYAK	LOC6732806|XP_002079919.1|DSIM
OG0000062	LOC26534489|XP_015054512.1|DYAK	LOC27208526|XP_016023428.1|DSIM
OG0000062	LOC26536280|XP_015054717.1|DYAK	LOC27209077|XP_016023423.1|DSIM
OG0000063	LOC6537057|XP_002097622.1|DYAK	LOC6727842|XP_002103201.1|DSIM
OG0000063	LOC6537058|XP_015048091.1|DYAK	LOC6727843|XP_002103202.1|DSIM
OG0000063	LOC6537056|XP_002097621.1|DYAK	LOC6727841|XP_002103200.1|DSIM
OG0000063	LOC26535015|XP_015050152.1|DYAK	LOC27208797|XP_016031320.1|DSIM
OG0000063	LOC6533568|XP_039229911.1|DYAK	LOC6737522|XP_002084358.1|DSIM
OG0000063	LOC6533569|XP_002094279.1|DYAK	LOC6737523|XP_002084359.2|DSIM
OG0000063	LOC6533570|XP_002094280.2|DYAK	LOC6737524|XP_016031319.1|DSIM
OG0000065	LOC6536808|XP_002097378.1|DYAK	LOC6728371|XP_002103719.1|DSIM
OG0000065	LOC6527757|XP_002088837.1|DYAK	LOC6731536|XP_002078683.1|DSIM
OG0000065	LOC6536809|XP_002097379.1|DYAK	LOC6728370|XP_002103718.1|DSIM
OG0000065	LOC6536708|XP_002097280.1|DYAK	LOC6727792|XP_002103153.2|DSIM
OG0000065	LOC6536710|XP_015047907.1|DYAK	LOC6727793|XP_016034382.1|DSIM
OG0000066	LOC6524569|XP_002100426.1|DYAK	LOC6725823|XP_002106819.2|DSIM
OG0000066	LOC6537626|XP_002098171.1|DYAK	LOC6726978|XP_002102379.1|DSIM
OG0000066	LOC6538183|XP_002098711.2|DYAK	LOC6729920|XP_002105222.1|DSIM
OG0000066	LOC6529191|XP_002090198.1|DYAK	LOC6733106|XP_002080183.1|DSIM
OG0000066	LOC6537142|XP_002097703.1|DYAK	LOC6727922|XP_002103277.1|DSIM
OG0000066	LOC6526033|XP_002101850.1|DYAK	LOC6725614|XP_002106621.2|DSIM
OG0000066	LOC6531786|XP_002092573.1|DYAK	LOC6735832|XP_002082742.1|DSIM
OG0000067	LOC6535876|XP_002096492.1|DYAK	LOC6727258|XP_016033773.1|DSIM
OG0000067	LOC6533078|XP_002093810.1|DYAK	LOC6736894|XP_016030541.1|DSIM
OG0000067	LOC6528771|XP_039227562.1|DYAK	LOC6733725|XP_016026693.1|DSIM
OG0000067	LOC6533077|XP_002093809.1|DYAK	LOC6736893|XP_002083746.1|DSIM
OG0000067	LOC6539372|XP_002086266.2|DYAK	LOC6738999|XP_016032827.1|DSIM
OG0000068	LOC6534297|XP_039230811.1|DYAK	LOC6738497|XP_016032344.1|DSIM
OG0000068	LOC6535752|XP_002096375.3|DYAK	LOC6727391|XP_016033933.1|DSIM
OG0000068	LOC6534288|XP_002094969.2|DYAK	LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM
OG0000068	LOC6530829|XP_002091712.2|DYAK	LOC6735356|XP_016028689.1|DSIM
OG0000068	LOC6526162|XP_039231832.1|DYAK	LOC6726193|XP_016040252.1|DSIM
OG0000070	LOC6527107|XP_002088200.1|DYAK	LOC6731198|XP_002078357.1|DSIM
OG0000070	LOC6523840|XP_002099713.1|DYAK	LOC6724811|XP_016037593.1|DSIM
OG0000070	LOC6527108|XP_002088201.1|DYAK	LOC6731197|XP_016023746.1|DSIM
OG0000070	LOC6525751|XP_002101573.1|DYAK	LOC6739846|XP_002076739.1|DSIM
OG0000071	LOC6533773|XP_002094477.1|DYAK	LOC6737710|XP_039150099.1|DSIM
OG0000071	LOC6534017|XP_002094704.2|DYAK	LOC6737960|XP_016031706.1|DSIM
OG0000071	LOC6534016|XP_002094703.3|DYAK	LOC6737959|XP_039149304.1|DSIM
OG0000071	LOC6534018|XP_002094705.1|DYAK	LOC6737961|XP_002084777.1|DSIM
OG0000072	LOC6531405|XP_002092208.1|DYAK	LOC6734771|XP_002081774.1|DSIM
OG0000072	LOC6531398|XP_002092201.1|DYAK	LOC6734779|XP_002081782.1|DSIM
OG0000072	LOC6531403|XP_002092206.1|DYAK	LOC6734773|XP_016027978.1|DSIM
OG0000073	LOC6531137|XP_002091971.1|DYAK	LOC6735060|XP_016028345.1|DSIM
OG0000073	LOC6523936|XP_039227706.1|DYAK	LOC27206379|XP_039153085.1|DSIM
OG0000073	LOC6535942|XP_039231524.1|DYAK	LOC6739755|XP_039150533.1|DSIM
OG0000074	LOC6533148|XP_002093874.3|DYAK	LOC6736960|XP_002083807.1|DSIM
OG0000074	LOC6534311|XP_002094991.1|DYAK	LOC27206301|XP_016032324.1|DSIM
OG0000075	LOC6532580|XP_002093324.1|DYAK	LOC6737411|XP_016031172.1|DSIM
OG0000075	LOC6532578|XP_002093322.1|DYAK	LOC6737413|XP_002084251.2|DSIM
OG0000075	LOC6532579|XP_002093323.1|DYAK	LOC6737412|XP_016031174.1|DSIM
OG0000075	LOC6532581|XP_002093325.1|DYAK	LOC6737410|XP_002084248.1|DSIM
OG0000076	LOC6532992|XP_002093727.1|DYAK	LOC6736800|XP_016030455.1|DSIM
OG0000076	LOC6536752|XP_002097324.1|DYAK	LOC6728433|XP_016035035.1|DSIM
OG0000076	LOC6536754|XP_002097326.3|DYAK	LOC6728430|XP_016035033.1|DSIM
OG0000076	LOC6525884|XP_002101704.3|DYAK	LOC6726415|XP_002107372.3|DSIM
OG0000076	LOC6525885|XP_002101705.1|DYAK	LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM
OG0000077	LOC6530939|XP_002091781.1|DYAK	LOC6735263|XP_002082233.1|DSIM
OG0000077	LOC6536356|XP_002096938.1|DYAK	LOC6728793|XP_002104128.1|DSIM
OG0000077	LOC6532023|XP_002092801.1|DYAK	LOC27208378|XP_016029441.1|DSIM
OG0000077	LOC6538194|XP_002098722.2|DYAK	LOC6739786|XP_016036667.1|DSIM
OG0000078	LOC6530900|XP_002091752.1|DYAK	LOC6735299|XP_002082259.1|DSIM
OG0000078	LOC6539800|XP_002086683.2|DYAK	LOC6739023|XP_002085818.1|DSIM
OG0000078	LOC6536046|XP_015047532.1|DYAK	LOC6727087|XP_002102484.1|DSIM
OG0000078	LOC6526129|XP_002101946.1|DYAK	LOC6727351|XP_016040222.1|DSIM
OG0000078	LOC6525682|XP_002101504.1|DYAK	LOC6726287|XP_002107248.2|DSIM
OG0000079	LOC26535989|XP_015054680.1|DYAK, LOC26535629|XP_015054648.1|DYAK, LOC26536219|XP_015054707.1|DYAK, LOC26534965|XP_015054567.1|DYAK	LOC6730899|XP_016023328.1|DSIM
OG0000079	LOC6526757|XP_002087860.1|DYAK	LOC6730900|XP_002078064.2|DSIM
OG0000079	LOC6526758|XP_002087861.1|DYAK	LOC6730901|XP_002078065.1|DSIM
OG0000080	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM
OG0000080	LOC6531377|XP_002092180.1|DYAK	LOC6734800|XP_002081803.1|DSIM
OG0000081	LOC6532337|XP_002093097.1|DYAK	LOC6736307|XP_002083191.1|DSIM
OG0000082	LOC6531302|XP_002092106.3|DYAK	LOC6735734|XP_016029105.1|DSIM
OG0000082	LOC6537790|XP_002098331.1|DYAK	LOC6729147|XP_002104468.1|DSIM
OG0000082	LOC6537368|XP_002097924.1|DYAK	LOC6728152|XP_002103502.1|DSIM
OG0000083	LOC6527136|XP_002088230.2|DYAK	LOC6731833|XP_002078968.2|DSIM
OG0000083	LOC6527785|XP_002088858.1|DYAK	LOC6731564|XP_002078705.1|DSIM
OG0000083	LOC6527784|XP_002088857.1|DYAK	LOC6731563|XP_016024230.1|DSIM
OG0000083	LOC6527782|XP_002088855.1|DYAK	LOC6731560|XP_002078701.1|DSIM
OG0000083	LOC6527783|XP_002088856.1|DYAK	LOC6731562|XP_016024229.1|DSIM
OG0000083	LOC26535515|XP_015054631.2|DYAK	LOC6731834|XP_002078969.1|DSIM
OG0000084	LOC6531040|XP_002091876.1|DYAK	LOC6735164|XP_016028449.1|DSIM
OG0000084	LOC6531494|XP_002092293.1|DYAK	LOC6734690|XP_002081697.1|DSIM
OG0000085	LOC6528458|XP_002089504.1|DYAK	LOC6733409|XP_002080466.2|DSIM
OG0000085	LOC6528456|XP_015053956.1|DYAK	LOC6733407|XP_039148683.1|DSIM
OG0000085	LOC6528459|XP_002089505.1|DYAK	LOC6733410|XP_002080467.1|DSIM
OG0000085	LOC6528460|XP_002089506.3|DYAK	LOC6733411|XP_016026348.1|DSIM
OG0000085	LOC6528455|XP_039227178.1|DYAK	LOC6733406|XP_039148680.1|DSIM
OG0000086	LOC6530960|XP_002091798.1|DYAK	LOC6735244|XP_002082217.1|DSIM
OG0000087	LOC6527930|XP_002088998.1|DYAK	LOC6731703|XP_002078839.2|DSIM
OG0000087	LOC6528232|XP_002089294.1|DYAK	LOC6732326|XP_002079454.1|DSIM
OG0000087	LOC6527955|XP_002089022.1|DYAK	LOC6731729|XP_002078864.1|DSIM
OG0000088	LOC6528290|XP_002089343.1|DYAK	LOC6733235|XP_016026114.1|DSIM
OG0000088	LOC6527178|XP_002088272.1|DYAK	LOC6731877|XP_039147209.1|DSIM
OG0000088	LOC6533709|XP_002094414.1|DYAK	LOC6737664|XP_016031426.1|DSIM
OG0000088	LOC6531716|XP_002092506.1|DYAK	LOC6734839|XP_002081841.1|DSIM
OG0000088	LOC6533710|XP_002094415.1|DYAK	LOC27206292|XP_016031427.1|DSIM
OG0000089	LOC6536099|XP_002096707.1|DYAK	LOC6727037|XP_002102435.1|DSIM
OG0000089	LOC6536028|XP_002096643.1|DYAK	LOC6727103|XP_002102496.1|DSIM
OG0000089	LOC6536414|XP_002096996.1|DYAK	LOC6728738|XP_002104073.1|DSIM
OG0000089	LOC6532521|XP_002093267.1|DYAK	LOC6737468|XP_002084304.1|DSIM
OG0000090	LOC6528787|XP_002089821.1|DYAK	LOC6733740|XP_002080786.2|DSIM
OG0000090	LOC6528791|XP_002089825.1|DYAK	LOC6733746|XP_016026706.1|DSIM
OG0000090	LOC6532959|XP_002093694.1|DYAK	LOC6736772|XP_002083628.1|DSIM
OG0000090	LOC6532328|XP_002093088.2|DYAK	LOC6736298|XP_016029779.1|DSIM
OG0000091	LOC6538091|XP_015048654.1|DYAK	LOC6730014|XP_016036778.1|DSIM
OG0000091	LOC6527294|XP_002088388.1|DYAK	LOC6732003|XP_016024679.1|DSIM
OG0000091	LOC6535563|XP_015047216.1|DYAK	LOC6727564|XP_016034162.1|DSIM
OG0000091	LOC6535562|XP_002096191.1|DYAK	LOC6727565|XP_016034164.1|DSIM
OG0000092	LOC6538546|XP_002099068.1|DYAK	LOC6729582|XP_002104890.2|DSIM
OG0000092	LOC26535729|XP_015048909.1|DYAK	LOC6729585|XP_002104893.2|DSIM
OG0000092	LOC6538467|XP_002098991.1|DYAK	LOC6729663|XP_002104969.1|DSIM
OG0000092	LOC6538545|XP_002099067.1|DYAK	LOC6729583|XP_002104891.1|DSIM
OG0000093	LOC6527671|XP_002088757.1|DYAK	LOC6731455|XP_016024109.1|DSIM
OG0000093	LOC6525289|XP_002101125.1|DYAK	LOC6725462|XP_002106478.1|DSIM
OG0000093	LOC26534678|XP_015051176.1|DYAK	LOC27206936|XP_016028260.1|DSIM
OG0000093	LOC6531242|XP_002092054.1|DYAK	LOC6734956|XP_002081950.1|DSIM
OG0000093	LOC6526841|XP_002087941.2|DYAK	LOC27206522|XP_039148883.1|DSIM
OG0000093	LOC6525246|XP_002101083.1|DYAK	LOC6725499|XP_002106513.1|DSIM
OG0000094	LOC6533581|XP_002094291.1|DYAK	LOC6737538|XP_002084373.2|DSIM
OG0000094	LOC6537561|XP_002098107.2|DYAK	LOC6726915|XP_002102317.1|DSIM
OG0000096	LOC6529683|XP_002090676.1|DYAK	LOC6732786|XP_016025498.1|DSIM
OG0000096	LOC6528976|XP_002090008.1|DYAK	LOC6732455|XP_002079575.1|DSIM
OG0000096	LOC6536489|XP_002097067.1|DYAK	LOC6728671|XP_016035335.1|DSIM
OG0000096	LOC6529746|XP_002090736.1|DYAK	LOC6732853|XP_002079963.2|DSIM
OG0000097	LOC6534250|XP_015050525.1|DYAK	LOC27207237|XP_016032392.1|DSIM
OG0000097	LOC6534252|XP_002094934.2|DYAK	LOC27208790|XP_016032388.1|DSIM
OG0000097	LOC6534251|XP_015050528.1|DYAK	LOC27207702|XP_016032389.1|DSIM
OG0000098	LOC6536810|XP_002097380.1|DYAK	LOC6728369|XP_002103717.1|DSIM
OG0000099	LOC6524441|XP_002100299.2|DYAK	LOC6724926|XP_002105963.2|DSIM
OG0000099	LOC6524440|XP_002100298.3|DYAK	LOC6724927|XP_002105964.2|DSIM
OG0000099	LOC6524444|XP_002100302.2|DYAK	LOC6724923|XP_016037782.1|DSIM
OG0000100	LOC26534750|XP_015051264.1|DYAK	LOC27209016|XP_016028054.1|DSIM
OG0000100	LOC6538462|XP_002098986.1|DYAK	LOC6729668|XP_002104974.2|DSIM
OG0000100	LOC6537329|XP_002097886.1|DYAK	LOC6728116|XP_002103467.2|DSIM
OG0000100	LOC6537330|XP_002097887.2|DYAK	LOC6728117|XP_002103468.1|DSIM
OG0000100	LOC6537331|XP_002097888.1|DYAK	LOC6728118|XP_002103469.1|DSIM
OG0000100	LOC6536198|XP_002096789.1|DYAK	LOC27207461|XP_039150801.1|DSIM
OG0000101	LOC6534957|XP_015050955.2|DYAK	LOC27207534|XP_016032499.1|DSIM
OG0000101	LOC6539439|XP_002086331.3|DYAK	LOC27207047|XP_016032497.2|DSIM
OG0000101	LOC6534953|XP_039230714.1|DYAK	LOC6738674|XP_016032493.2|DSIM
OG0000101	LOC26534783|XP_015050956.2|DYAK	LOC120284835|XP_039150176.1|DSIM
OG0000102	LOC6531176|XP_002092005.1|DYAK	LOC6735023|XP_002082004.1|DSIM
OG0000102	LOC6528685|XP_002089727.1|DYAK	LOC6733641|XP_016026602.1|DSIM
OG0000102	LOC6531759|XP_002092549.1|DYAK	LOC6735806|XP_002082719.1|DSIM
OG0000103	LOC6532637|XP_002093381.1|DYAK	LOC6737362|XP_002084200.1|DSIM
OG0000103	LOC6534296|XP_002094977.1|DYAK	LOC6738500|XP_002085306.1|DSIM
OG0000103	LOC26534987|XP_015050551.1|DYAK	LOC27207409|XP_016032345.1|DSIM
OG0000103	LOC6529323|XP_015052185.1|DYAK	LOC6733940|XP_016026992.1|DSIM
