Orthogroup	DYAK.longest_only	DPSE.longest_only
OG0000044	LOC6538526|XP_002099048.1|DYAK, LOC6538525|XP_002099047.1|DYAK	LOC6897570|XP_033232296.1|DPSE, LOC6899656|XP_033239795.1|DPSE
OG0000044	LOC6538529|XP_002099051.1|DYAK, LOC6538527|XP_002099049.1|DYAK, LOC6538528|XP_002099050.1|DYAK	LOC6897571|XP_033232533.1|DPSE, LOC4802345|XP_001359279.2|DPSE
OG0000044	LOC6537407|XP_002097963.3|DYAK	LOC4802849|XP_001359684.3|DPSE
OG0000045	LOC6533631|XP_002094338.1|DYAK	LOC4812813|XP_033238456.1|DPSE
OG0000045	LOC6533629|XP_002094336.1|DYAK, LOC6533630|XP_002094337.1|DYAK	LOC4813084|XP_001353641.2|DPSE
OG0000045	LOC6533265|XP_002093991.2|DYAK	LOC6900434|XP_002134825.3|DPSE
OG0000045	LOC6533264|XP_002093990.1|DYAK	LOC4816274|XP_001355928.3|DPSE, LOC6900435|XP_002134826.1|DPSE
OG0000046	LOC6535912|XP_002096528.1|DYAK	LOC4800854|XP_001358055.2|DPSE
OG0000046	LOC6525175|XP_002101013.1|DYAK, LOC6525174|XP_002101012.1|DYAK	LOC6902130|XP_002133661.3|DPSE, LOC6902128|XP_002133659.2|DPSE
OG0000046	LOC6525176|XP_002101014.2|DYAK	LOC6898136|XP_002138215.2|DPSE
OG0000046	LOC6537904|XP_002098445.2|DYAK, LOC6537905|XP_039232534.1|DYAK, LOC6537903|XP_002098444.1|DYAK, LOC6537902|XP_002098443.2|DYAK, LOC6537901|XP_002098442.1|DYAK, LOC6530015|XP_002090961.3|DYAK	LOC6896807|XP_002137011.2|DPSE, LOC6896809|XP_002137013.2|DPSE, LOC6896808|XP_002137012.2|DPSE
OG0000047	LOC6531393|XP_002092196.1|DYAK	LOC4803784|XP_001360446.3|DPSE
OG0000047	LOC6531396|XP_002092199.1|DYAK	LOC4803787|XP_001360449.3|DPSE
OG0000047	LOC6529920|XP_002090877.1|DYAK	LOC6898081|XP_002138166.2|DPSE, LOC4805168|XP_001361615.3|DPSE
OG0000047	LOC6533594|XP_002094302.1|DYAK	LOC6903509|XP_002132386.2|DPSE, LOC6902682|XP_002133198.2|DPSE
OG0000047	LOC6529913|XP_002090870.1|DYAK	LOC4805161|XP_001361611.2|DPSE
OG0000047	LOC6533595|XP_002094303.1|DYAK	LOC4813116|XP_001353776.3|DPSE
OG0000048	LOC6539501|XP_002086390.1|DYAK, LOC26534611|XP_015045057.1|DYAK	LOC6900020|XP_002135385.1|DPSE, LOC6900019|XP_002135384.1|DPSE
OG0000048	LOC6539644|XP_002086526.2|DYAK	LOC4812161|XP_001352552.3|DPSE
OG0000048	LOC6539640|XP_002086529.1|DYAK	LOC4812224|XP_033238777.1|DPSE
OG0000049	LOC6536652|XP_002097224.1|DYAK	LOC4800760|XP_001357975.3|DPSE
OG0000049	LOC6537437|XP_002097993.1|DYAK	LOC4800765|XP_001357980.2|DPSE
OG0000049	LOC6536653|XP_002097225.1|DYAK	LOC4800759|XP_001357974.3|DPSE
OG0000049	LOC6536655|XP_002097227.1|DYAK	LOC4800761|XP_001357976.3|DPSE
OG0000049	LOC6536654|XP_002097226.1|DYAK	LOC4800766|XP_001357981.4|DPSE
OG0000049	LOC6537438|XP_002097994.1|DYAK	LOC4800764|XP_001357979.3|DPSE
OG0000050	LOC6530239|XP_002091176.2|DYAK	LOC4805406|XP_001361811.3|DPSE
OG0000050	LOC6535160|XP_039230152.1|DYAK	LOC6899906|XP_002135274.3|DPSE
OG0000050	LOC6535164|XP_002095826.2|DYAK	LOC6899912|XP_033237397.1|DPSE
OG0000050	LOC6535163|XP_002095825.2|DYAK	LOC6899911|XP_002135279.1|DPSE
OG0000050	LOC120320448|XP_039230150.1|DYAK	LOC6899908|XP_033237399.1|DPSE, LOC6899907|XP_033237400.1|DPSE
OG0000050	LOC6535165|XP_002095827.2|DYAK	LOC6899913|XP_002135281.2|DPSE
OG0000050	LOC6535162|XP_002095824.2|DYAK	LOC6899909|XP_033237398.1|DPSE
OG0000051	LOC6536236|XP_002096825.1|DYAK	LOC4802029|XP_001359029.3|DPSE
OG0000051	LOC6536859|XP_002097428.1|DYAK	LOC6896948|XP_002137133.2|DPSE, LOC4800870|XP_001358067.3|DPSE
OG0000051	LOC6536777|XP_002097348.1|DYAK, LOC6537302|XP_002097860.1|DYAK, LOC6536778|XP_002097349.1|DYAK, LOC6536779|XP_002097350.1|DYAK	LOC6897665|XP_002137803.2|DPSE, LOC6897664|XP_033232373.1|DPSE
OG0000052	LOC6536447|XP_002097028.1|DYAK, LOC6537955|XP_002098492.1|DYAK	LOC4801488|XP_001358571.4|DPSE
OG0000052	LOC6536445|XP_002097026.2|DYAK, LOC6536449|XP_002097030.1|DYAK, LOC6536448|XP_002097029.1|DYAK	LOC4801489|XP_001358572.4|DPSE
OG0000052	LOC6531034|XP_002091870.1|DYAK	LOC4803747|XP_001360412.1|DPSE
OG0000052	LOC6531035|XP_002091871.1|DYAK	LOC4803748|XP_001360413.3|DPSE
OG0000053	LOC6528601|XP_002089644.1|DYAK	LOC4803611|XP_001360303.3|DPSE
OG0000053	LOC6528600|XP_002089643.1|DYAK	LOC6898153|XP_002138231.3|DPSE
OG0000053	LOC6528599|XP_002089642.1|DYAK	LOC4803609|XP_001360302.2|DPSE
OG0000053	LOC6528598|XP_002089641.2|DYAK	LOC6898152|XP_002138230.3|DPSE
OG0000053	LOC6528594|XP_002089637.3|DYAK	LOC6898150|XP_002138228.2|DPSE
OG0000054	LOC6537158|XP_002097719.1|DYAK	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE, LOC4803309|XP_001360071.1|DPSE
OG0000054	LOC6537157|XP_002097718.1|DYAK	LOC4803310|XP_001360074.4|DPSE
OG0000054	LOC6537155|XP_002097716.1|DYAK	LOC5384075|XP_033232371.1|DPSE
OG0000054	LOC6537156|XP_002097717.1|DYAK	LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE
OG0000055	LOC6538864|XP_002099370.1|DYAK, LOC6538865|XP_002099371.1|DYAK	LOC6896734|XP_002136946.1|DPSE
OG0000056	LOC6537842|XP_002098383.1|DYAK	LOC4800581|XP_015038723.2|DPSE
OG0000056	LOC6537843|XP_002098384.1|DYAK	LOC6896822|XP_002137025.2|DPSE
OG0000056	LOC6537844|XP_002098385.1|DYAK, LOC6537846|XP_002098387.1|DYAK, LOC6537845|XP_002098386.1|DYAK	LOC4800580|XP_001357831.3|DPSE
OG0000056	LOC6536528|XP_002097104.1|DYAK	LOC6897000|XP_002137186.2|DPSE
OG0000056	LOC6536529|XP_002097105.1|DYAK	LOC6896999|XP_002137185.2|DPSE
OG0000058	LOC6529786|XP_002090770.1|DYAK	LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE
OG0000058	LOC6527116|XP_002088209.1|DYAK	LOC4816156|XP_001355873.3|DPSE
OG0000058	LOC6524094|XP_002099958.2|DYAK	LOC4816089|XP_001355320.2|DPSE
OG0000059	LOC6538372|XP_002098896.1|DYAK	LOC6897147|XP_002137327.1|DPSE
OG0000059	LOC6538375|XP_002098899.1|DYAK	LOC6897146|XP_033232929.1|DPSE
OG0000059	LOC6538373|XP_002098897.1|DYAK	LOC4801319|XP_001358434.2|DPSE
OG0000060	LOC6524523|XP_002100380.1|DYAK	LOC4816062|XP_001355381.1|DPSE
OG0000060	LOC6529446|XP_002090448.1|DYAK	LOC4817672|XP_001357060.2|DPSE
OG0000060	LOC6535405|XP_015047137.2|DYAK	LOC6897604|XP_002137749.3|DPSE
OG0000060	LOC6538963|XP_002099466.1|DYAK	LOC4800333|XP_033234022.1|DPSE
OG0000060	LOC6524492|XP_002100349.2|DYAK	LOC4815703|XP_001355362.3|DPSE
OG0000061	LOC6528992|XP_002090024.1|DYAK	LOC4816506|XP_001356011.2|DPSE
OG0000061	LOC6528987|XP_002090019.1|DYAK	LOC4816666|XP_001356006.2|DPSE
OG0000061	LOC6528990|XP_002090022.1|DYAK	LOC4816280|XP_001356010.3|DPSE
OG0000061	LOC6528989|XP_002090021.1|DYAK	LOC4816542|XP_001356009.2|DPSE
OG0000062	LOC6525291|XP_002101127.1|DYAK	LOC4814796|XP_001355129.2|DPSE
OG0000062	LOC6529702|XP_002090695.1|DYAK	LOC4816599|XP_001356269.1|DPSE
OG0000062	LOC26534489|XP_015054512.1|DYAK	LOC26533356|XP_015035231.2|DPSE
OG0000062	LOC26536280|XP_015054717.1|DYAK	LOC117183207|XP_033237045.1|DPSE
OG0000063	LOC6537057|XP_002097622.1|DYAK, LOC6537058|XP_015048091.1|DYAK	LOC6897651|XP_002137792.2|DPSE
OG0000063	LOC6537056|XP_002097621.1|DYAK	LOC4802566|XP_001359461.3|DPSE
OG0000063	LOC26535015|XP_015050152.1|DYAK	LOC6900640|XP_002135013.2|DPSE
OG0000063	LOC6533568|XP_039229911.1|DYAK	LOC4813121|XP_001353706.2|DPSE
OG0000063	LOC6533569|XP_002094279.1|DYAK, LOC6533570|XP_002094280.2|DYAK	LOC6900641|XP_002135014.2|DPSE
OG0000065	LOC6536808|XP_002097378.1|DYAK	LOC6896923|XP_002137108.2|DPSE
OG0000065	LOC6527757|XP_002088837.1|DYAK, LOC6536809|XP_002097379.1|DYAK	LOC26533777|XP_015038968.2|DPSE, LOC6898828|XP_033234521.1|DPSE
OG0000065	LOC6536708|XP_002097280.1|DYAK	LOC4800791|XP_001358004.3|DPSE
OG0000065	LOC6536710|XP_015047907.1|DYAK	LOC4800793|XP_001358005.3|DPSE
OG0000065	LOC6536709|XP_002097281.1|DYAK	LOC6896918|XP_002137102.2|DPSE
OG0000066	LOC6524569|XP_002100426.1|DYAK	LOC4814734|XP_001354838.2|DPSE
OG0000066	LOC6537626|XP_002098171.1|DYAK	LOC6897545|XP_002137691.2|DPSE
OG0000066	LOC6538183|XP_002098711.2|DYAK	LOC4801086|XP_001358244.4|DPSE
OG0000066	LOC6529191|XP_002090198.1|DYAK	LOC6903735|XP_002136740.2|DPSE
OG0000066	LOC6537142|XP_002097703.1|DYAK	LOC4803318|XP_001360081.2|DPSE
OG0000066	LOC6526033|XP_002101850.1|DYAK	LOC26533930|XP_015041746.1|DPSE
OG0000066	LOC6531786|XP_002092573.1|DYAK	LOC6902765|XP_033236203.1|DPSE
OG0000067	LOC6535876|XP_002096492.1|DYAK	LOC4801537|XP_001358611.3|DPSE
OG0000067	LOC6533078|XP_002093810.1|DYAK	LOC4813294|XP_001353742.3|DPSE
OG0000067	LOC6528771|XP_039227562.1|DYAK	LOC4805303|XP_001361725.2|DPSE
OG0000067	LOC6533077|XP_002093809.1|DYAK	LOC4813729|XP_001353743.2|DPSE
OG0000067	LOC6539372|XP_002086266.2|DYAK	LOC6901001|XP_033238396.1|DPSE
OG0000068	LOC6534297|XP_039230811.1|DYAK	LOC6900642|XP_002135015.3|DPSE
OG0000068	LOC6535752|XP_002096375.3|DYAK, LOC6534288|XP_002094969.2|DYAK, LOC6530829|XP_002091712.2|DYAK	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE
OG0000068	LOC6526162|XP_039231832.1|DYAK	LOC4815620|XP_015041394.2|DPSE
OG0000069	LOC6532175|XP_002092948.2|DYAK	LOC4804621|XP_033234564.1|DPSE
OG0000070	LOC6527107|XP_002088200.1|DYAK	LOC4816245|XP_001355864.2|DPSE
OG0000070	LOC6523840|XP_002099713.1|DYAK	LOC4815848|XP_001355583.2|DPSE
OG0000070	LOC6527108|XP_002088201.1|DYAK	LOC4816246|XP_001355865.2|DPSE
OG0000070	LOC6525751|XP_002101573.1|DYAK	LOC6902417|XP_002133351.2|DPSE
OG0000071	LOC6533773|XP_002094477.1|DYAK	LOC6900130|XP_033241129.1|DPSE
OG0000071	LOC6534017|XP_002094704.2|DYAK	LOC4811953|XP_001352897.3|DPSE
OG0000071	LOC6534016|XP_002094703.3|DYAK	LOC6900213|XP_033239373.1|DPSE
OG0000071	LOC6534018|XP_002094705.1|DYAK	LOC6900212|XP_002135544.1|DPSE
OG0000072	LOC6531405|XP_002092208.1|DYAK	LOC4803792|XP_001360452.3|DPSE
OG0000072	LOC6531398|XP_002092201.1|DYAK	LOC4803788|XP_001360450.3|DPSE
OG0000072	LOC6531403|XP_002092206.1|DYAK	LOC6898245|XP_002138311.1|DPSE
OG0000073	LOC6531137|XP_002091971.1|DYAK	LOC4804155|XP_001360761.3|DPSE
OG0000073	LOC6523936|XP_039227706.1|DYAK	LOC6902077|XP_033240712.1|DPSE
OG0000073	LOC6535942|XP_039231524.1|DYAK	LOC13036455|XP_003736334.2|DPSE
OG0000074	LOC6533148|XP_002093874.3|DYAK	LOC4813467|XP_001353839.3|DPSE
OG0000074	LOC6534311|XP_002094991.1|DYAK	LOC4813167|XP_001353329.2|DPSE
OG0000075	LOC6532580|XP_002093324.1|DYAK	LOC4814181|XP_001354308.4|DPSE
OG0000075	LOC6532578|XP_002093322.1|DYAK	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE
OG0000075	LOC6532579|XP_002093323.1|DYAK	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE
OG0000075	LOC6532581|XP_002093325.1|DYAK	LOC4814183|XP_001354309.1|DPSE
OG0000076	LOC6532992|XP_002093727.1|DYAK	LOC6900056|XP_033238646.1|DPSE
OG0000076	LOC6536752|XP_002097324.1|DYAK, LOC6536754|XP_002097326.3|DYAK	LOC6897658|XP_002137797.2|DPSE, LOC6897657|XP_015037929.2|DPSE
OG0000076	LOC6525884|XP_002101704.3|DYAK	LOC6901614|XP_002134284.3|DPSE
OG0000076	LOC6525885|XP_002101705.1|DYAK	LOC4815315|XP_001355000.2|DPSE
OG0000077	LOC6530939|XP_002091781.1|DYAK	LOC6903891|XP_002136626.1|DPSE
OG0000077	LOC6536356|XP_002096938.1|DYAK	LOC4800596|XP_001357842.1|DPSE
OG0000077	LOC6532023|XP_002092801.1|DYAK	LOC4805619|XP_001361993.1|DPSE
OG0000077	LOC6538194|XP_002098722.2|DYAK	LOC6897044|XP_003736391.1|DPSE
OG0000078	LOC6530900|XP_002091752.1|DYAK	LOC4804955|XP_001361435.3|DPSE
OG0000078	LOC6539800|XP_002086683.2|DYAK	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE
OG0000078	LOC6536046|XP_015047532.1|DYAK	LOC4802953|XP_001359766.2|DPSE
OG0000078	LOC6526129|XP_002101946.1|DYAK	LOC4814621|XP_001355050.3|DPSE
OG0000078	LOC6525682|XP_002101504.1|DYAK	LOC4815368|XP_001354621.3|DPSE
OG0000079	LOC26535989|XP_015054680.1|DYAK, LOC26535629|XP_015054648.1|DYAK, LOC26536219|XP_015054707.1|DYAK, LOC26534965|XP_015054567.1|DYAK	LOC117183178|XP_033235181.1|DPSE
OG0000079	LOC6526756|XP_002087859.1|DYAK, LOC6526757|XP_002087860.1|DYAK	LOC6902965|XP_002132691.2|DPSE
OG0000079	LOC6526758|XP_002087861.1|DYAK	LOC4817314|XP_001356685.1|DPSE
OG0000080	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE
OG0000080	LOC6531377|XP_002092180.1|DYAK	LOC4805687|XP_001362046.3|DPSE
OG0000081	LOC6532337|XP_002093097.1|DYAK	LOC4811957|XP_001352460.4|DPSE
OG0000082	LOC6531302|XP_002092106.3|DYAK	LOC4803829|XP_001360483.2|DPSE
OG0000082	LOC6537790|XP_002098331.1|DYAK	LOC4800945|XP_001358129.3|DPSE
OG0000082	LOC6537368|XP_002097924.1|DYAK	LOC4801644|XP_001358698.2|DPSE
OG0000083	LOC6527136|XP_002088230.2|DYAK	LOC6899312|XP_033235907.1|DPSE
OG0000083	LOC6527785|XP_002088858.1|DYAK, LOC6527784|XP_002088857.1|DYAK	LOC117183164|XP_015036952.2|DPSE, LOC6902369|XP_002133315.2|DPSE
OG0000083	LOC6527782|XP_002088855.1|DYAK	LOC6902371|XP_002133317.3|DPSE
OG0000083	LOC6527783|XP_002088856.1|DYAK	LOC6902370|XP_002133316.2|DPSE
OG0000083	LOC26535515|XP_015054631.2|DYAK	LOC26532411|XP_033235904.1|DPSE
OG0000084	LOC6531040|XP_002091876.1|DYAK	LOC4803751|XP_001360416.2|DPSE
OG0000084	LOC6531494|XP_002092293.1|DYAK	LOC4805472|XP_001361867.2|DPSE
OG0000085	LOC6528456|XP_015053956.1|DYAK	LOC4804897|XP_015040262.2|DPSE
OG0000085	LOC6528460|XP_002089506.3|DYAK	LOC4804123|XP_001360733.2|DPSE
OG0000085	LOC6528455|XP_039227178.1|DYAK	LOC4804898|XP_001361384.3|DPSE
OG0000086	LOC6530960|XP_002091798.1|DYAK	LOC4804253|XP_001360840.1|DPSE
OG0000087	LOC6527930|XP_002088998.1|DYAK	LOC4816786|XP_001356332.1|DPSE
OG0000087	LOC6528232|XP_002089294.1|DYAK	LOC4817851|XP_001357379.2|DPSE
OG0000087	LOC6527955|XP_002089022.1|DYAK	LOC6902768|XP_002132512.2|DPSE
OG0000088	LOC6528290|XP_002089343.1|DYAK	LOC4805581|XP_001361962.1|DPSE
OG0000088	LOC6527178|XP_002088272.1|DYAK	LOC6903460|XP_002132339.1|DPSE
OG0000088	LOC6533709|XP_002094414.1|DYAK	LOC6897738|XP_015038003.2|DPSE
OG0000088	LOC6531716|XP_002092506.1|DYAK	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE
OG0000088	LOC6533710|XP_002094415.1|DYAK	LOC6897737|XP_002137843.1|DPSE
OG0000089	LOC6536099|XP_002096707.1|DYAK, LOC6536028|XP_002096643.1|DYAK	LOC4802911|XP_001359737.1|DPSE
OG0000089	LOC6532521|XP_002093267.1|DYAK	LOC4812687|XP_001353070.2|DPSE
OG0000090	LOC6528787|XP_002089821.1|DYAK	LOC4805122|XP_001361578.1|DPSE
OG0000090	LOC6528791|XP_002089825.1|DYAK	LOC4805121|XP_015040451.2|DPSE
OG0000090	LOC6532959|XP_002093694.1|DYAK	LOC6900041|XP_002135405.1|DPSE
OG0000090	LOC6532328|XP_002093088.2|DYAK	LOC6899944|XP_002135312.2|DPSE
OG0000091	LOC6538091|XP_015048654.1|DYAK	LOC4801161|XP_015037056.1|DPSE
OG0000091	LOC6527294|XP_002088388.1|DYAK	LOC4816825|XP_001356505.3|DPSE
OG0000091	LOC6535563|XP_015047216.1|DYAK	LOC4801449|XP_033232375.1|DPSE
OG0000091	LOC6535562|XP_002096191.1|DYAK	LOC4801443|XP_001358537.1|DPSE
OG0000092	LOC6538546|XP_002099068.1|DYAK	LOC4802360|XP_001359289.2|DPSE
OG0000092	LOC26535729|XP_015048909.1|DYAK	LOC4802357|XP_001359285.1|DPSE
OG0000092	LOC6538467|XP_002098991.1|DYAK	LOC4802658|XP_001359535.3|DPSE
OG0000092	LOC6538545|XP_002099067.1|DYAK	LOC4802361|XP_001359290.2|DPSE
OG0000093	LOC6527671|XP_002088757.1|DYAK	LOC4817063|XP_015036040.1|DPSE
OG0000093	LOC6525289|XP_002101125.1|DYAK, LOC26534678|XP_015051176.1|DYAK, LOC6531242|XP_002092054.1|DYAK	LOC4804675|XP_001361198.4|DPSE
OG0000093	LOC6526841|XP_002087941.2|DYAK	LOC6899211|XP_002136312.2|DPSE
OG0000093	LOC6525246|XP_002101083.1|DYAK	LOC4814997|XP_001354996.4|DPSE
OG0000094	LOC6533581|XP_002094291.1|DYAK	LOC4813472|XP_015043125.2|DPSE
OG0000094	LOC6537561|XP_002098107.2|DYAK	LOC4801917|XP_001358935.4|DPSE
OG0000096	LOC6529683|XP_002090676.1|DYAK	LOC6897403|XP_002137555.3|DPSE
OG0000096	LOC6528976|XP_002090008.1|DYAK	LOC6897404|XP_015037507.2|DPSE
OG0000096	LOC6536489|XP_002097067.1|DYAK	LOC6897015|XP_002137200.2|DPSE
OG0000096	LOC6529746|XP_002090736.1|DYAK	LOC4816202|XP_001355846.3|DPSE
OG0000097	LOC6534250|XP_015050525.1|DYAK, LOC6534252|XP_002094934.2|DYAK, LOC6534251|XP_015050528.1|DYAK	LOC26533006|XP_033237387.1|DPSE
OG0000098	LOC6536810|XP_002097380.1|DYAK	LOC4800823|XP_001358028.1|DPSE
OG0000099	LOC6524441|XP_002100299.2|DYAK	LOC4815949|XP_001355223.2|DPSE
OG0000099	LOC6524440|XP_002100298.3|DYAK	LOC6901833|XP_002133371.2|DPSE
OG0000099	LOC6524444|XP_002100302.2|DYAK	LOC6901374|XP_015041636.2|DPSE
OG0000100	LOC26534750|XP_015051264.1|DYAK	LOC26533905|XP_015035090.2|DPSE
OG0000100	LOC6537329|XP_002097886.1|DYAK	LOC4801809|XP_001358843.4|DPSE, LOC4801613|XP_001358676.4|DPSE
OG0000101	LOC6534953|XP_039230714.1|DYAK	LOC6900247|XP_015044019.2|DPSE
OG0000101	LOC26534783|XP_015050956.2|DYAK	LOC6900249|XP_033237559.1|DPSE
OG0000102	LOC6531176|XP_002092005.1|DYAK	LOC4804100|XP_001360716.3|DPSE
OG0000102	LOC6528685|XP_002089727.1|DYAK	LOC4804567|XP_001361108.2|DPSE
OG0000103	LOC6532637|XP_002093381.1|DYAK	LOC4812871|XP_001353722.3|DPSE
OG0000103	LOC6534296|XP_002094977.1|DYAK	LOC4813106|XP_001353445.4|DPSE
OG0000103	LOC26534987|XP_015050551.1|DYAK	LOC4813251|XP_033237392.1|DPSE
OG0000103	LOC6529323|XP_015052185.1|DYAK	LOC4805641|XP_001362010.2|DPSE
OG0000104	LOC6539474|XP_002086359.2|DYAK	LOC4811865|XP_001352567.2|DPSE
OG0000104	LOC6527852|XP_002088924.1|DYAK	LOC4817994|XP_001357248.2|DPSE
OG0000104	LOC6539476|XP_002086365.3|DYAK, LOC6539477|XP_002086366.2|DYAK	LOC4812453|XP_001352571.2|DPSE
OG0000105	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK	LOC6897188|XP_033241709.1|DPSE
OG0000105	LOC6536226|XP_002096817.1|DYAK	LOC4802641|XP_001359524.3|DPSE
OG0000105	LOC6536221|XP_002096812.1|DYAK	LOC117185148|XP_033241100.1|DPSE
OG0000105	LOC6536220|XP_002096811.1|DYAK	LOC4802639|XP_033241098.1|DPSE
OG0000106	LOC6530611|XP_002091524.1|DYAK	LOC6898861|XP_002138833.3|DPSE
OG0000106	LOC6537154|XP_002097715.2|DYAK, LOC120321944|XP_039232226.1|DYAK, LOC26535927|XP_039227266.1|DYAK, LOC6528268|XP_002089321.1|DYAK, LOC6531532|XP_002092331.2|DYAK, LOC6531533|XP_002092332.2|DYAK, LOC6531540|XP_002092339.2|DYAK, LOC6531537|XP_002092336.1|DYAK	LOC4805729|XP_001362082.3|DPSE
OG0000107	LOC6531775|XP_002092562.1|DYAK	LOC4803727|XP_001360399.3|DPSE
OG0000107	LOC6529480|XP_002090482.1|DYAK, LOC6529479|XP_002090481.3|DYAK	LOC4816269|XP_001355878.2|DPSE
OG0000107	LOC6531776|XP_002092563.1|DYAK	LOC4803728|XP_001360400.3|DPSE
OG0000109	LOC6527159|XP_002088253.3|DYAK, LOC120320421|XP_015053624.1|DYAK, LOC6527158|XP_002088252.2|DYAK	LOC26534034|XP_015035900.1|DPSE, LOC6902874|XP_002132608.3|DPSE
OG0000109	LOC6527148|XP_002088242.1|DYAK	LOC4816673|XP_001356046.3|DPSE
OG0000110	LOC6533315|XP_002094041.3|DYAK	LOC4813509|XP_001353237.3|DPSE
OG0000110	LOC6533316|XP_002094042.1|DYAK	LOC4813564|XP_001353238.4|DPSE
OG0000110	LOC6533317|XP_002094043.1|DYAK	LOC4813596|XP_001353239.2|DPSE
OG0000110	LOC6533318|XP_002094044.1|DYAK	LOC4813344|XP_001353235.2|DPSE
OG0000111	LOC6530898|XP_002091750.1|DYAK	LOC4804957|XP_001361436.2|DPSE
OG0000111	LOC6530894|XP_002091746.1|DYAK	LOC4804962|XP_001361439.2|DPSE
OG0000111	LOC6530895|XP_002091747.2|DYAK	LOC4804960|XP_001361438.4|DPSE
OG0000112	LOC6526156|XP_002101970.1|DYAK, LOC6525567|XP_002101402.1|DYAK	LOC4816070|XP_001355599.3|DPSE
OG0000112	LOC6526126|XP_002101943.1|DYAK, LOC6526125|XP_002101942.1|DYAK	LOC4814555|XP_001355049.4|DPSE
OG0000113	LOC6537541|XP_039232498.1|DYAK	LOC4801479|XP_001358564.4|DPSE
OG0000114	LOC120320673|XP_039226970.1|DYAK, LOC6527306|XP_002088399.1|DYAK	LOC4817555|XP_001356962.1|DPSE
OG0000114	LOC6527308|XP_002088401.1|DYAK	LOC4817556|XP_001356963.1|DPSE
OG0000114	LOC26535341|XP_039226967.1|DYAK	LOC4817557|XP_001356964.1|DPSE
OG0000116	LOC6538538|XP_002099060.2|DYAK	LOC4802359|XP_001359288.2|DPSE
OG0000116	LOC6538532|XP_002099054.1|DYAK	LOC6897573|XP_033241883.1|DPSE
OG0000116	LOC6538537|XP_002099059.1|DYAK	LOC4802358|XP_001359287.3|DPSE
OG0000116	LOC6538536|XP_002099058.1|DYAK	LOC4802356|XP_001359286.3|DPSE
OG0000117	LOC6527566|XP_002088656.1|DYAK	LOC4816702|XP_001356233.1|DPSE
OG0000117	LOC6527565|XP_002088655.1|DYAK	LOC4816357|XP_001356234.2|DPSE
OG0000117	LOC6527564|XP_002088654.1|DYAK	LOC4816358|XP_001356235.2|DPSE
OG0000117	LOC6527563|XP_002088653.1|DYAK	LOC6902710|XP_002133224.1|DPSE
OG0000118	LOC6528177|XP_039227738.1|DYAK, LOC6527573|XP_002088663.1|DYAK	LOC4816812|XP_001356809.3|DPSE
OG0000118	LOC6528194|XP_002089257.1|DYAK	LOC6901699|XP_002134369.2|DPSE
OG0000119	LOC6536469|XP_002097050.2|DYAK	LOC4800772|XP_001357987.3|DPSE
OG0000119	LOC6536471|XP_002097052.3|DYAK	LOC4800771|XP_001357986.2|DPSE
OG0000119	LOC6536470|XP_002097051.3|DYAK	LOC4800773|XP_001357988.3|DPSE
OG0000120	LOC6523825|XP_002099700.1|DYAK	LOC6901854|XP_002133392.2|DPSE
OG0000120	LOC6530249|XP_002091186.1|DYAK	LOC4803913|XP_001360557.1|DPSE
OG0000120	LOC6532230|XP_002093003.1|DYAK, LOC6525583|XP_002101418.1|DYAK	LOC4814059|XP_001354232.2|DPSE
OG0000121	LOC6537295|XP_002097853.1|DYAK	LOC6897326|XP_002137478.2|DPSE
OG0000121	LOC6537293|XP_002097851.3|DYAK	LOC4801728|XP_001358772.2|DPSE
OG0000122	LOC6526500|XP_039226456.1|DYAK	LOC4817541|XP_001356952.2|DPSE
OG0000122	LOC6525028|XP_039226839.1|DYAK	LOC6901494|XP_002134180.2|DPSE
OG0000122	LOC6528770|XP_002089804.1|DYAK	LOC4805302|XP_001361724.1|DPSE
OG0000122	LOC6526797|XP_002087899.1|DYAK	LOC4817383|XP_001356484.3|DPSE
OG0000123	LOC6532082|XP_002092859.1|DYAK	LOC4805442|XP_001361843.2|DPSE
OG0000123	LOC6537633|XP_002098178.1|DYAK, LOC6537632|XP_002098177.2|DYAK	LOC4802279|XP_001359231.2|DPSE
OG0000123	LOC6537634|XP_002098179.1|DYAK	LOC4802278|XP_001359230.2|DPSE
OG0000124	LOC6531362|XP_002092165.1|DYAK, LOC6528632|XP_002089674.1|DYAK	LOC4805062|XP_001361526.2|DPSE
