Orthogroup	DFIC.longest_only	DNOV.longest_only
OG0000055	LOC108099261|XP_017058124.1|DFIC, LOC108099262|XP_017058125.1|DFIC, LOC108099276|XP_017058153.1|DFIC, LOC108099287|XP_017058168.1|DFIC, LOC108099258|XP_017058122.1|DFIC	LOC115761443|XP_030559069.1|DNOV, LOC115761430|XP_030559056.1|DNOV, LOC115761433|XP_030559059.1|DNOV, LOC115761408|XP_030559028.1|DNOV
OG0000056	LOC108091640|XP_017046431.1|DFIC	LOC115764820|XP_030563929.1|DNOV
OG0000056	LOC108091643|XP_017046434.1|DFIC, LOC108091642|XP_017046433.1|DFIC	LOC115764821|XP_030563930.1|DNOV
OG0000058	LOC108099713|XP_017058824.1|DFIC, LOC108098458|XP_017056851.1|DFIC, LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC	LOC115758934|XP_030555595.1|DNOV
OG0000058	LOC108093385|XP_017048892.1|DFIC	LOC115758936|XP_030555597.1|DNOV, LOC115758933|XP_030555594.1|DNOV, LOC115758935|XP_030555596.1|DNOV
OG0000058	LOC108092885|XP_017048216.1|DFIC	LOC115766835|XP_030566732.1|DNOV
OG0000059	LOC108095725|XP_017052388.1|DFIC	LOC115764095|XP_030562808.1|DNOV
OG0000059	LOC108095914|XP_017052731.1|DFIC, LOC108095915|XP_017052732.1|DFIC	LOC115764107|XP_030562822.1|DNOV
OG0000059	LOC108095912|XP_017052729.1|DFIC	LOC115764042|XP_030562742.1|DNOV
OG0000059	LOC108096013|XP_017052851.1|DFIC	LOC115764028|XP_030562719.1|DNOV, LOC115764210|XP_030562960.1|DNOV, LOC115764024|XP_030562715.1|DNOV
OG0000060	LOC108091169|XP_017045705.1|DFIC	LOC115768521|XP_030568971.1|DNOV
OG0000060	LOC108090629|XP_017044896.1|DFIC	LOC115760275|XP_030557406.1|DNOV
OG0000060	LOC108090119|XP_017044139.1|DFIC	LOC115767943|XP_030568181.1|DNOV
OG0000060	LOC108086822|XP_017039354.1|DFIC	LOC115765029|XP_030564252.1|DNOV
OG0000060	LOC108101966|XP_017062037.1|DFIC	LOC115767352|XP_030567464.1|DNOV
OG0000060	LOC108092553|XP_017047676.1|DFIC	LOC115759170|XP_030555902.1|DNOV
OG0000061	LOC108094528|XP_017050618.1|DFIC	LOC115763134|XP_030561437.1|DNOV
OG0000061	LOC108094524|XP_017050615.1|DFIC	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV
OG0000061	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC	LOC115763160|XP_030561472.1|DNOV
OG0000061	LOC108094527|XP_017050617.1|DFIC	LOC115763156|XP_030561467.1|DNOV
OG0000062	LOC108094292|XP_017050285.1|DFIC	LOC115766456|XP_030566248.1|DNOV
OG0000062	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC	LOC115763354|XP_030561739.1|DNOV
OG0000063	LOC108102253|XP_017062492.1|DFIC, LOC108102254|XP_017062493.1|DFIC, LOC108102252|XP_017062491.1|DFIC	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV
OG0000063	LOC108089709|XP_017043545.1|DFIC	LOC115770341|XP_030571439.1|DNOV
OG0000063	LOC108089764|XP_017043644.1|DFIC	LOC115770262|XP_030571339.1|DNOV
OG0000063	LOC108089767|XP_017043647.1|DFIC, LOC108089761|XP_017043640.1|DFIC	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV
OG0000065	LOC108087975|XP_017041064.1|DFIC	LOC115771835|XP_030573576.1|DNOV
OG0000065	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC, LOC108087976|XP_017041066.1|DFIC, LOC108087006|XP_017039644.1|DFIC, LOC108087009|XP_017039646.1|DFIC, LOC108087007|XP_017039645.1|DFIC	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV
OG0000066	LOC108091801|XP_017046658.1|DFIC, LOC108102277|XP_017062516.1|DFIC	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV
OG0000066	LOC108094357|XP_017050387.1|DFIC	LOC115759113|XP_030555815.1|DNOV
OG0000066	LOC108096246|XP_017053178.1|DFIC	LOC115766084|XP_030565752.1|DNOV
OG0000066	LOC108091186|XP_017045747.1|DFIC	LOC115765364|XP_030564745.1|DNOV
OG0000066	LOC108096709|XP_017054033.1|DFIC	LOC115768347|XP_030568771.1|DNOV
OG0000067	LOC108098544|XP_017057031.1|DFIC	LOC115761742|XP_030559494.1|DNOV
OG0000067	LOC108089737|XP_017043607.1|DFIC	LOC115769783|XP_030570610.1|DNOV
OG0000067	LOC108090972|XP_017045416.1|DFIC	LOC115762160|XP_030560137.1|DNOV
OG0000067	LOC108089736|XP_017043606.1|DFIC	LOC115769836|XP_030570670.1|DNOV
OG0000067	LOC108093275|XP_017048744.1|DFIC	LOC115770913|XP_030572222.1|DNOV
OG0000068	LOC108094867|XP_017051178.1|DFIC	LOC115766532|XP_030566358.1|DNOV
OG0000068	LOC108098038|XP_017056186.1|DFIC	LOC115765365|XP_030564748.1|DNOV
OG0000069	LOC108095205|XP_017051701.1|DFIC	LOC115764506|XP_030563456.1|DNOV
OG0000070	LOC108093013|XP_017048405.1|DFIC	LOC115758973|XP_030555636.1|DNOV
OG0000070	LOC108097315|XP_017055021.1|DFIC	LOC115765204|XP_030564504.1|DNOV
OG0000070	LOC108093017|XP_017048410.1|DFIC	LOC115759073|XP_030555762.1|DNOV
OG0000070	LOC108093018|XP_017048411.1|DFIC	LOC115758728|XP_030555341.1|DNOV
OG0000071	LOC108100141|XP_017059383.1|DFIC	LOC115767110|XP_030567126.1|DNOV
OG0000071	LOC108095396|XP_017051968.1|DFIC	LOC115771374|XP_030572918.1|DNOV
OG0000071	LOC108095397|XP_017051969.1|DFIC	LOC115771373|XP_030572916.1|DNOV
OG0000071	LOC108095466|XP_017052069.1|DFIC	LOC115771375|XP_030572919.1|DNOV
OG0000072	LOC108090389|XP_017044527.1|DFIC	LOC115762189|XP_030560172.1|DNOV
OG0000072	LOC108090306|XP_017044405.1|DFIC	LOC115760700|XP_030558025.1|DNOV
OG0000072	LOC108090388|XP_017044526.1|DFIC	LOC115760737|XP_030558073.1|DNOV
OG0000073	LOC108093786|XP_017049554.1|DFIC	LOC115757880|XP_030554180.1|DNOV
OG0000073	LOC108098509|XP_017056925.1|DFIC	LOC115764211|XP_030562961.1|DNOV
OG0000074	LOC108093150|XP_017048585.1|DFIC	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV
OG0000074	LOC108099854|XP_017058989.1|DFIC	LOC115771062|XP_030572474.1|DNOV
OG0000075	LOC108096303|XP_017053279.1|DFIC	LOC115770432|XP_030571562.1|DNOV
OG0000075	LOC108096448|XP_017053541.1|DFIC	LOC115770426|XP_030571554.1|DNOV
OG0000075	LOC108096307|XP_017053282.1|DFIC	LOC115770110|XP_030571087.1|DNOV
OG0000075	LOC108096304|XP_017053280.1|DFIC	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV
OG0000076	LOC108096321|XP_017053338.1|DFIC	LOC115766967|XP_030566920.1|DNOV
OG0000076	LOC108087907|XP_017040976.1|DFIC, LOC108088087|XP_017041231.1|DFIC	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV
OG0000076	LOC108094504|XP_017050597.1|DFIC	LOC115766325|XP_030566076.1|DNOV
OG0000076	LOC108094514|XP_017050608.1|DFIC	LOC115765287|XP_030564637.1|DNOV
OG0000077	LOC108094895|XP_017051224.1|DFIC	LOC115765531|XP_030565013.1|DNOV
OG0000077	LOC108099491|XP_017058540.1|DFIC	LOC115761940|XP_030559834.1|DNOV
OG0000077	LOC108101896|XP_017061947.1|DFIC	LOC115757826|XP_030554110.1|DNOV
OG0000077	LOC108088470|XP_017041744.1|DFIC	LOC115759443|XP_030556224.1|DNOV
OG0000078	LOC108094965|XP_017051317.1|DFIC	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV
OG0000078	LOC108088926|XP_017042437.1|DFIC	LOC115770100|XP_030571073.1|DNOV
OG0000078	LOC108093529|XP_017049111.1|DFIC	LOC115761731|XP_030559475.1|DNOV
OG0000078	LOC108098116|XP_017056325.1|DFIC	LOC115764426|XP_030563287.1|DNOV
OG0000078	LOC108098159|XP_017056384.1|DFIC	LOC115767246|XP_030567310.1|DNOV
OG0000079	LOC108092477|XP_017047558.1|DFIC	LOC115759928|XP_030556925.1|DNOV
OG0000079	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC	LOC115760195|XP_030557285.1|DNOV
OG0000080	LOC108094031|XP_017049951.1|DFIC, LOC108099995|XP_017059184.1|DFIC	LOC115762483|XP_030560581.1|DNOV
OG0000080	LOC108090461|XP_017044643.1|DFIC	LOC115766550|XP_030566385.1|DNOV
OG0000081	LOC108100698|XP_017060209.1|DFIC	LOC115769469|XP_030570143.1|DNOV
OG0000082	LOC108096757|XP_017054106.1|DFIC	LOC115760531|XP_030557814.1|DNOV
OG0000082	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC	LOC115771876|XP_030573620.1|DNOV
OG0000082	LOC108092010|XP_017046931.1|DFIC	LOC115764022|XP_030562714.1|DNOV
OG0000083	LOC108089266|XP_017042925.1|DFIC, LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC, LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC, LOC108098717|XP_017057324.1|DFIC, LOC108098712|XP_017057316.1|DFIC	LOC115771570|XP_030573183.1|DNOV
OG0000083	LOC108089245|XP_017042898.1|DFIC	LOC115763288|XP_030561633.1|DNOV
OG0000084	LOC108087862|XP_017040935.1|DFIC	LOC115759698|XP_030556562.1|DNOV
OG0000084	LOC108093919|XP_017049775.1|DFIC	LOC115760890|XP_030558315.1|DNOV
OG0000085	LOC108101594|XP_017061495.1|DFIC	LOC115764646|XP_030563684.1|DNOV
OG0000086	LOC108096752|XP_017054097.1|DFIC	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV
OG0000087	LOC108101150|XP_017060862.1|DFIC	LOC115759965|XP_030556974.1|DNOV
OG0000087	LOC108090029|XP_017044014.1|DFIC	LOC115763574|XP_030562052.1|DNOV
OG0000088	LOC108094304|XP_017050312.1|DFIC	LOC115758292|XP_030554718.1|DNOV
OG0000088	LOC108101734|XP_017061675.1|DFIC	LOC115758633|XP_030555227.1|DNOV
OG0000088	LOC108100188|XP_017059448.1|DFIC	LOC115766362|XP_030566125.1|DNOV
OG0000088	LOC108093949|XP_017049834.1|DFIC	LOC115769943|XP_030570850.1|DNOV
OG0000088	LOC108100212|XP_017059477.1|DFIC	LOC115766373|XP_030566137.1|DNOV
OG0000089	LOC108098591|XP_017057133.1|DFIC	LOC115759581|XP_030556409.1|DNOV
OG0000089	LOC108098939|XP_017057635.1|DFIC	LOC115760358|XP_030557507.1|DNOV
OG0000089	LOC108087422|XP_017040258.1|DFIC	LOC115769774|XP_030570599.1|DNOV
OG0000090	LOC108090757|XP_017045079.1|DFIC	LOC115758299|XP_030554725.1|DNOV
OG0000090	LOC108090961|XP_017045394.1|DFIC	LOC115758298|XP_030554724.1|DNOV
OG0000090	LOC108096450|XP_017053542.1|DFIC	LOC115765820|XP_030565404.1|DNOV
OG0000090	LOC108100299|XP_017059587.1|DFIC	LOC115769503|XP_030570188.1|DNOV
OG0000091	LOC108086553|XP_017038985.1|DFIC	LOC115757670|XP_030553848.1|DNOV
OG0000091	LOC108102111|XP_017062264.1|DFIC	LOC115759049|XP_030555733.1|DNOV
OG0000091	LOC108087170|XP_017039900.1|DFIC	LOC115761273|XP_030558848.1|DNOV
OG0000091	LOC108087365|XP_017040194.1|DFIC	LOC115761272|XP_030558847.1|DNOV
OG0000092	LOC108096020|XP_017052859.1|DFIC	LOC115766069|XP_030565732.1|DNOV
OG0000092	LOC108095984|XP_017052817.1|DFIC	LOC115766167|XP_030565870.1|DNOV
OG0000092	LOC108095732|XP_017052397.1|DFIC, LOC108096015|XP_017052854.1|DFIC	LOC115766082|XP_030565748.1|DNOV
OG0000093	LOC108092694|XP_017047894.1|DFIC	LOC115758323|XP_030554750.1|DNOV
OG0000093	LOC108088659|XP_017042076.1|DFIC	LOC115767804|XP_030567996.1|DNOV
OG0000094	LOC108089688|XP_017043524.1|DFIC	LOC115770336|XP_030571434.1|DNOV
OG0000094	LOC108091775|XP_017046611.1|DFIC	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV
OG0000096	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC	LOC115761336|XP_030558933.1|DNOV
OG0000096	LOC108094544|XP_017050641.1|DFIC	LOC115761351|XP_030558956.1|DNOV
OG0000096	LOC108087280|XP_017040078.1|DFIC	LOC115761323|XP_030558916.1|DNOV
OG0000096	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC	LOC115759222|XP_030555977.1|DNOV
OG0000098	LOC108087974|XP_017041063.1|DFIC	LOC115763976|XP_030562641.1|DNOV
OG0000099	LOC108097067|XP_017054593.1|DFIC	LOC115758025|XP_030554389.1|DNOV
OG0000099	LOC108097065|XP_017054590.1|DFIC	LOC115768874|XP_030569441.1|DNOV
OG0000100	LOC108090525|XP_017044732.1|DFIC	LOC115758695|XP_030555303.1|DNOV
OG0000100	LOC108092048|XP_017046984.1|DFIC	LOC115759484|XP_030556280.1|DNOV, LOC115764748|XP_030563827.1|DNOV
OG0000101	LOC108088258|XP_017041465.1|DFIC	LOC115769417|XP_030570084.1|DNOV
OG0000101	LOC108088292|XP_017041511.1|DFIC	LOC115769861|XP_030570719.1|DNOV
OG0000102	LOC108093909|XP_017049764.1|DFIC	LOC115764983|XP_030564174.1|DNOV
OG0000102	LOC108090478|XP_017044665.1|DFIC	LOC115760629|XP_030557940.1|DNOV
OG0000103	LOC108094023|XP_017049946.1|DFIC, LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV
OG0000103	LOC108099865|XP_017059002.1|DFIC	LOC115771232|XP_030572693.1|DNOV
OG0000103	LOC108086454|XP_017038864.1|DFIC	LOC115762233|XP_030560233.1|DNOV
OG0000104	LOC108089623|XP_017043475.1|DFIC	LOC115762610|XP_030560765.1|DNOV
OG0000104	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC	LOC115763001|XP_030561251.1|DNOV
OG0000104	LOC108089503|XP_017043297.1|DFIC	LOC115762611|XP_030560767.1|DNOV
OG0000105	LOC108091851|XP_017046719.1|DFIC	LOC115763410|XP_030561820.1|DNOV
OG0000105	LOC108099251|XP_017058111.1|DFIC	LOC115766038|XP_030565668.1|DNOV
OG0000105	LOC108099504|XP_017058556.1|DFIC, LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC	LOC115766116|XP_030565797.1|DNOV
OG0000107	LOC108096600|XP_017053787.1|DFIC, LOC108096602|XP_017053789.1|DFIC, LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC, LOC108094425|XP_017050485.1|DFIC, LOC108094343|XP_017050376.1|DFIC, LOC108095574|XP_017052217.1|DFIC, LOC108098734|XP_017057357.1|DFIC, LOC108095588|XP_017052243.1|DFIC, LOC108096607|XP_017053803.1|DFIC	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV
OG0000109	LOC108099999|XP_017059189.1|DFIC, LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC, LOC108099998|XP_017059188.1|DFIC	LOC115758411|XP_030554919.1|DNOV
OG0000109	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC	LOC115759000|XP_030555661.1|DNOV
OG0000110	LOC108088246|XP_017041452.1|DFIC	LOC115771207|XP_030572667.1|DNOV
OG0000110	LOC108088248|XP_017041454.1|DFIC	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV
OG0000110	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC	LOC115771102|XP_030572522.1|DNOV
OG0000110	LOC108088256|XP_017041463.1|DFIC	LOC115771159|XP_030572591.1|DNOV
OG0000111	LOC108094777|XP_017051039.1|DFIC	LOC115767450|XP_030567608.1|DNOV
OG0000111	LOC108094927|XP_017051274.1|DFIC, LOC108094929|XP_017051277.1|DFIC	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV
OG0000112	LOC108098021|XP_017056163.1|DFIC	LOC115766378|XP_030566142.1|DNOV
OG0000112	LOC108097867|XP_017055891.1|DFIC, LOC108098130|XP_017056341.1|DFIC	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV
OG0000113	LOC108090089|XP_017044080.1|DFIC	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV
OG0000114	LOC108102109|XP_017062262.1|DFIC, LOC108102091|XP_017062235.1|DFIC	LOC115759690|XP_030556543.1|DNOV
OG0000114	LOC108102106|XP_017062258.1|DFIC, LOC108095639|XP_017052297.1|DFIC	LOC115759688|XP_030556541.1|DNOV
OG0000114	LOC108102107|XP_017062260.1|DFIC	LOC115759689|XP_030556542.1|DNOV
OG0000116	LOC108096024|XP_017052862.1|DFIC	LOC115770882|XP_030572176.1|DNOV
OG0000116	LOC108095865|XP_017052658.1|DFIC, LOC108095951|XP_017052778.1|DFIC	LOC115770658|XP_030571884.1|DNOV
OG0000117	LOC108098321|XP_017056635.1|DFIC	LOC115769301|XP_030569889.1|DNOV
OG0000117	LOC108098322|XP_017056636.1|DFIC	LOC115769303|XP_030569891.1|DNOV
OG0000117	LOC108098323|XP_017056637.1|DFIC	LOC115769305|XP_030569893.1|DNOV
OG0000117	LOC108098326|XP_017056639.1|DFIC	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV
OG0000118	LOC108098379|XP_017056731.1|DFIC	LOC115758561|XP_030555129.1|DNOV
OG0000119	LOC108098930|XP_017057624.1|DFIC	LOC115761228|XP_030558777.1|DNOV
OG0000119	LOC108098763|XP_017057383.1|DFIC	LOC115761623|XP_030559312.1|DNOV
OG0000119	LOC108098929|XP_017057623.1|DFIC	LOC115761429|XP_030559055.1|DNOV
OG0000120	LOC108092896|XP_017048233.1|DFIC	LOC115768766|XP_030569316.1|DNOV
OG0000120	LOC108093778|XP_017049539.1|DFIC	LOC115765330|XP_030564696.1|DNOV
OG0000120	LOC108098999|XP_017057719.1|DFIC	LOC115762695|XP_030560877.1|DNOV
OG0000121	LOC108088578|XP_017041917.1|DFIC	LOC115764363|XP_030563185.1|DNOV
OG0000121	LOC108091875|XP_017046745.1|DFIC	LOC115771803|XP_030573534.1|DNOV
OG0000121	LOC108091877|XP_017046748.1|DFIC, LOC108092221|XP_017047244.1|DFIC, LOC108091878|XP_017046749.1|DFIC, LOC108092222|XP_017047245.1|DFIC	LOC115771900|XP_030573645.1|DNOV
OG0000122	LOC108094131|XP_017050042.1|DFIC	LOC115763181|XP_030561499.1|DNOV
OG0000122	LOC108091045|XP_017045485.1|DFIC	LOC115767044|XP_030567034.1|DNOV
OG0000122	LOC108090686|XP_017044961.1|DFIC	LOC115762161|XP_030560138.1|DNOV
OG0000122	LOC108091442|XP_017046125.1|DFIC	LOC115759056|XP_030555741.1|DNOV
OG0000123	LOC108101851|XP_017061859.1|DFIC	LOC115759448|XP_030556240.1|DNOV
OG0000123	LOC108091756|XP_017046588.1|DFIC	LOC115763740|XP_030562303.1|DNOV
OG0000124	LOC108090422|XP_017044578.1|DFIC, LOC108090270|XP_017044368.1|DFIC	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV
OG0000124	LOC108090304|XP_017044403.1|DFIC, LOC108090548|XP_017044775.1|DFIC	LOC115764579|XP_030563591.1|DNOV
OG0000125	LOC108086573|XP_017039017.1|DFIC	LOC115771741|XP_030573428.1|DNOV
OG0000125	LOC108087297|XP_017040098.1|DFIC	LOC115761248|XP_030558810.1|DNOV
OG0000125	LOC108090386|XP_017044523.1|DFIC	LOC115761028|XP_030558500.1|DNOV
OG0000126	LOC108100938|XP_017060576.1|DFIC	LOC115759005|XP_030555672.1|DNOV, LOC115759108|XP_030555807.1|DNOV
OG0000127	LOC108096135|XP_017053003.1|DFIC, LOC108096137|XP_017053005.1|DFIC	LOC115761512|XP_030559141.1|DNOV
OG0000127	LOC108096133|XP_017053002.1|DFIC	LOC115761427|XP_030559046.1|DNOV
OG0000127	LOC108096108|XP_017052974.1|DFIC	LOC115761374|XP_030558985.1|DNOV
OG0000128	LOC108087875|XP_017040949.1|DFIC	LOC115763691|XP_030562236.1|DNOV
OG0000128	LOC108087809|XP_017040858.1|DFIC	LOC115764129|XP_030562860.1|DNOV
OG0000128	LOC108098476|XP_017056875.1|DFIC	LOC115771969|XP_030573747.1|DNOV, LOC115763858|XP_030562496.1|DNOV
OG0000129	LOC108097083|XP_017054616.1|DFIC	LOC115768023|XP_030568300.1|DNOV
OG0000129	LOC108100730|XP_017060254.1|DFIC	LOC115769838|XP_030570672.1|DNOV
OG0000129	LOC108089225|XP_017042870.1|DFIC	LOC115769679|XP_030570455.1|DNOV
OG0000129	LOC108097085|XP_017054623.1|DFIC	LOC115768022|XP_030568299.1|DNOV
OG0000130	LOC108093214|XP_017048666.1|DFIC	LOC115769661|XP_030570434.1|DNOV
OG0000130	LOC108093192|XP_017048642.1|DFIC	LOC115769320|XP_030569913.1|DNOV
OG0000130	LOC108093226|XP_017048685.1|DFIC, LOC108093201|XP_017048652.1|DFIC	LOC115769660|XP_030570433.1|DNOV
OG0000131	LOC108087122|XP_017039802.1|DFIC	LOC115761671|XP_030559382.1|DNOV
OG0000132	LOC108093470|XP_017049044.1|DFIC, LOC108094878|XP_017051202.1|DFIC	LOC115760166|XP_030557246.1|DNOV
OG0000132	LOC108087282|XP_017040080.1|DFIC	LOC115759623|XP_030556467.1|DNOV
OG0000134	LOC108098811|XP_017057450.1|DFIC	LOC115757657|XP_030553830.1|DNOV
OG0000134	LOC108091147|XP_017045671.1|DFIC	LOC115767392|XP_030567515.1|DNOV
OG0000134	LOC108100052|XP_017059274.1|DFIC	LOC115759801|XP_030556744.1|DNOV
OG0000136	LOC108100472|XP_017059895.1|DFIC, LOC108101353|XP_017061149.1|DFIC, LOC108100508|XP_017059954.1|DFIC	LOC115757764|XP_030554048.1|DNOV
OG0000137	LOC108091792|XP_017046641.1|DFIC	LOC115764130|XP_030562861.1|DNOV
OG0000137	LOC108093076|XP_017048480.1|DFIC	LOC115771032|XP_030572427.1|DNOV
OG0000138	LOC108099295|XP_017058178.1|DFIC	LOC115759568|XP_030556393.1|DNOV
OG0000138	LOC108099646|XP_017058765.1|DFIC	LOC115759565|XP_030556391.1|DNOV
OG0000138	LOC108099660|XP_017058784.1|DFIC	LOC115759562|XP_030556388.1|DNOV
OG0000138	LOC108099647|XP_017058766.1|DFIC	LOC115759563|XP_030556389.1|DNOV, LOC115759564|XP_030556390.1|DNOV
OG0000140	LOC108086574|XP_017039020.1|DFIC	LOC115771802|XP_030573533.1|DNOV
OG0000141	LOC108089011|XP_017042580.1|DFIC	LOC115769898|XP_030570779.1|DNOV
OG0000141	LOC108089012|XP_017042582.1|DFIC	LOC115769899|XP_030570780.1|DNOV
OG0000141	LOC108089013|XP_017042583.1|DFIC, LOC108089031|XP_017042617.1|DFIC	LOC115769900|XP_030570781.1|DNOV
OG0000142	LOC108091976|XP_017046875.1|DFIC	LOC115770626|XP_030571829.1|DNOV
OG0000142	LOC108102224|XP_017062435.1|DFIC	LOC115760416|XP_030557579.1|DNOV
OG0000142	LOC108097971|XP_017056075.1|DFIC	LOC115767833|XP_030568035.1|DNOV
OG0000143	LOC108088343|XP_017041578.1|DFIC	LOC115769511|XP_030570205.1|DNOV
OG0000143	LOC108088315|XP_017041540.1|DFIC	LOC115769830|XP_030570664.1|DNOV
OG0000144	LOC108098954|XP_017057651.1|DFIC	LOC115764707|XP_030563766.1|DNOV
OG0000144	LOC108097630|XP_017055544.1|DFIC	LOC115765151|XP_030564416.1|DNOV
OG0000145	LOC108097738|XP_017055733.1|DFIC	LOC115765270|XP_030564620.1|DNOV
OG0000145	LOC108098277|XP_017056568.1|DFIC	LOC115760146|XP_030557215.1|DNOV
OG0000145	LOC108098241|XP_017056523.1|DFIC	LOC115760147|XP_030557216.1|DNOV
OG0000145	LOC108098240|XP_017056522.1|DFIC	LOC115760148|XP_030557217.1|DNOV
OG0000147	LOC108092267|XP_017047289.1|DFIC	LOC115765501|XP_030564973.1|DNOV
OG0000147	LOC108091820|XP_017046686.1|DFIC	LOC115763989|XP_030562661.1|DNOV
OG0000147	LOC108091738|XP_017046571.1|DFIC	LOC115763990|XP_030562666.1|DNOV
OG0000148	LOC108092306|XP_017047329.1|DFIC	LOC115759976|XP_030556989.1|DNOV
OG0000148	LOC108102132|XP_017062289.1|DFIC	LOC115763251|XP_030561588.1|DNOV
OG0000149	LOC108102208|XP_017062420.1|DFIC	LOC115758472|XP_030555008.1|DNOV
OG0000149	LOC108095597|XP_017052251.1|DFIC	LOC115768180|XP_030568547.1|DNOV
OG0000150	LOC108094105|XP_017050016.1|DFIC, LOC108094106|XP_017050017.1|DFIC, LOC108094101|XP_017050012.1|DFIC, LOC108094107|XP_017050018.1|DFIC, LOC108098347|XP_017056719.1|DFIC, LOC108094135|XP_017050045.1|DFIC, LOC108094132|XP_017050043.1|DFIC, LOC108094103|XP_017050014.1|DFIC, LOC108098923|XP_017057655.1|DFIC, LOC108094104|XP_017050015.1|DFIC, LOC108094110|XP_017050020.1|DFIC, LOC108094133|XP_017050044.1|DFIC, LOC108094108|XP_017050019.1|DFIC, LOC108094136|XP_017050046.1|DFIC	LOC115759941|XP_030556940.1|DNOV
OG0000151	LOC108100132|XP_017059374.1|DFIC	LOC115770071|XP_030571032.1|DNOV
OG0000151	LOC108100245|XP_017059510.1|DFIC	LOC115770072|XP_030571033.1|DNOV
OG0000151	LOC108100204|XP_017059468.1|DFIC	LOC115758875|XP_030555530.1|DNOV
OG0000151	LOC108100731|XP_017060255.1|DFIC	LOC115766062|XP_030565723.1|DNOV
OG0000152	LOC108088533|XP_017041865.1|DFIC	LOC115764961|XP_030564145.1|DNOV
OG0000152	LOC108087214|XP_017039977.1|DFIC, LOC108088371|XP_017041605.1|DFIC	LOC115764965|XP_030564150.1|DNOV
OG0000152	LOC108088376|XP_017041612.1|DFIC	LOC115765069|XP_030564304.1|DNOV
