Orthogroup	DFIC.longest_only	DBIA.longest_only
OG0000042	LOC108090331|XP_017044434.1|DFIC	LOC108029982|XP_016957980.1|DBIA
OG0000043	LOC108087351|XP_017040180.1|DFIC	LOC108024814|XP_016950428.1|DBIA
OG0000043	LOC108087056|XP_017039721.1|DFIC	LOC108024406|XP_016949807.1|DBIA
OG0000043	LOC108092195|XP_017047211.1|DFIC	LOC108024792|XP_016950400.1|DBIA, LOC108026909|XP_016953607.1|DBIA
OG0000043	LOC108087304|XP_017040112.1|DFIC	LOC108024319|XP_016949710.1|DBIA
OG0000043	LOC108087099|XP_017039770.1|DFIC	LOC108024782|XP_016950387.1|DBIA
OG0000043	LOC108086831|XP_017039366.1|DFIC	LOC108025302|XP_016951186.1|DBIA
OG0000043	LOC108087388|XP_017040219.1|DFIC	LOC108024783|XP_016950388.1|DBIA
OG0000044	LOC108095953|XP_017052779.1|DFIC	LOC108026455|XP_016952884.1|DBIA
OG0000044	LOC108095656|XP_017052310.1|DFIC, LOC108095674|XP_017052331.1|DFIC	LOC108026365|XP_016952771.1|DBIA
OG0000044	LOC108095707|XP_017052368.1|DFIC, LOC108095664|XP_017052318.1|DFIC	LOC108026364|XP_016952769.1|DBIA
OG0000044	LOC108096011|XP_017052849.1|DFIC	LOC108026002|XP_016952181.1|DBIA
OG0000044	LOC108095670|XP_017052324.1|DFIC	LOC108025998|XP_016952177.1|DBIA
OG0000044	LOC108095658|XP_017052312.1|DFIC	LOC108026469|XP_016952901.1|DBIA
OG0000044	LOC108102017|XP_017062104.1|DFIC	LOC108025049|XP_016950795.1|DBIA
OG0000045	LOC108099782|XP_017058900.1|DFIC	LOC108028610|XP_016956020.1|DBIA
OG0000045	LOC108099776|XP_017058894.1|DFIC, LOC108099783|XP_017058901.1|DFIC	LOC108034658|XP_016965085.1|DBIA, LOC108034642|XP_016965069.1|DBIA
OG0000045	LOC108089346|XP_017043016.1|DFIC	LOC108028181|XP_016955331.1|DBIA
OG0000045	LOC108089335|XP_017043004.1|DFIC	LOC108028143|XP_016955289.1|DBIA
OG0000046	LOC108098480|XP_017056880.1|DFIC	LOC108027349|XP_016954257.1|DBIA
OG0000046	LOC108097441|XP_017055199.1|DFIC	LOC108024100|XP_016949365.1|DBIA
OG0000046	LOC108097439|XP_017055197.1|DFIC	LOC108024103|XP_016949370.1|DBIA
OG0000046	LOC108097454|XP_017055215.1|DFIC	LOC108024088|XP_016949352.1|DBIA
OG0000046	LOC108091603|XP_017046371.1|DFIC, LOC108091584|XP_017046349.1|DFIC	LOC108024336|XP_016949726.1|DBIA
OG0000046	LOC108091607|XP_017046377.1|DFIC	LOC108024337|XP_016949728.1|DBIA
OG0000046	LOC108091593|XP_017046357.1|DFIC	LOC108024872|XP_016950506.1|DBIA
OG0000046	LOC108091587|XP_017046351.1|DFIC, LOC108091594|XP_017046358.1|DFIC, LOC108091585|XP_017046350.1|DFIC	LOC108024879|XP_016950512.1|DBIA
OG0000047	LOC108090569|XP_017044803.1|DFIC	LOC108036240|XP_016967738.1|DBIA
OG0000047	LOC108090570|XP_017044804.1|DFIC	LOC108036255|XP_016967753.1|DBIA
OG0000047	LOC108094901|XP_017051236.1|DFIC	LOC108029392|XP_016957110.1|DBIA
OG0000047	LOC108089762|XP_017043641.1|DFIC	LOC108035707|XP_016966919.1|DBIA
OG0000047	LOC108094950|XP_017051302.1|DFIC	LOC108029377|XP_016957093.1|DBIA
OG0000047	LOC108089719|XP_017043575.1|DFIC	LOC108034788|XP_016965261.1|DBIA
OG0000048	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA
OG0000048	LOC108089537|XP_017043362.1|DFIC	LOC108035017|XP_016965850.1|DBIA
OG0000048	LOC108089538|XP_017043363.1|DFIC	LOC108035032|XP_016965866.1|DBIA
OG0000048	LOC108089535|XP_017043361.1|DFIC	LOC108035016|XP_016965849.1|DBIA
OG0000048	LOC108089542|XP_017043368.1|DFIC	LOC108035019|XP_016965851.1|DBIA
OG0000049	LOC108091886|XP_017046759.1|DFIC	LOC108024404|XP_016949805.1|DBIA
OG0000049	LOC108091864|XP_017046732.1|DFIC	LOC108024363|XP_016949755.1|DBIA
OG0000049	LOC108091860|XP_017046729.1|DFIC	LOC108024349|XP_016949740.1|DBIA
OG0000049	LOC108091991|XP_017046904.1|DFIC	LOC108024839|XP_016950464.1|DBIA
OG0000049	LOC108091993|XP_017046906.1|DFIC	LOC108024840|XP_016950465.1|DBIA
OG0000049	LOC108092198|XP_017047214.1|DFIC	LOC108024876|XP_016950510.1|DBIA
OG0000050	LOC108093905|XP_017049757.1|DFIC	LOC108029844|XP_016957821.1|DBIA
OG0000050	LOC108088748|XP_017042185.1|DFIC	LOC108030726|XP_016959257.1|DBIA
OG0000050	LOC108088744|XP_017042181.1|DFIC	LOC108030785|XP_016959326.1|DBIA
OG0000050	LOC108088745|XP_017042182.1|DFIC	LOC108030724|XP_016959254.1|DBIA
OG0000050	LOC108088747|XP_017042184.1|DFIC	LOC108030784|XP_016959325.1|DBIA
OG0000050	LOC108088743|XP_017042180.1|DFIC	LOC108030723|XP_016959253.1|DBIA
OG0000050	LOC108088746|XP_017042183.1|DFIC	LOC108030725|XP_016959255.1|DBIA
OG0000051	LOC108099282|XP_017058161.1|DFIC	LOC108031259|XP_016959986.1|DBIA
OG0000051	LOC108087911|XP_017040982.1|DFIC	LOC108031167|XP_016959876.1|DBIA
OG0000051	LOC108087917|XP_017040992.1|DFIC	LOC108031066|XP_016959760.1|DBIA
OG0000052	LOC108087102|XP_017039773.1|DFIC	LOC108024786|XP_016950390.1|DBIA
OG0000052	LOC108098807|XP_017057437.1|DFIC	LOC108031304|XP_016960037.1|DBIA
OG0000052	LOC108098902|XP_017057587.1|DFIC	LOC108031177|XP_016959886.1|DBIA
OG0000052	LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC	LOC108031170|XP_016959879.1|DBIA
OG0000052	LOC108087760|XP_017040779.1|DFIC	LOC108029994|XP_016957997.1|DBIA
OG0000052	LOC108087818|XP_017040874.1|DFIC	LOC108029937|XP_016957921.1|DBIA
OG0000053	LOC108090322|XP_017044423.1|DFIC	LOC108029369|XP_016957086.1|DBIA
OG0000053	LOC108090310|XP_017044412.1|DFIC	LOC108029362|XP_016957079.1|DBIA
OG0000053	LOC108090321|XP_017044422.1|DFIC	LOC108029361|XP_016957078.1|DBIA
OG0000053	LOC108090309|XP_017044411.1|DFIC	LOC108029360|XP_016957077.1|DBIA
OG0000053	LOC108090323|XP_017044424.1|DFIC	LOC108029370|XP_016957087.1|DBIA
OG0000054	LOC108097528|XP_017055365.1|DFIC	LOC108026311|XP_016952687.1|DBIA
OG0000054	LOC108096334|XP_017053362.1|DFIC	LOC108026084|XP_016952272.1|DBIA, LOC108026092|XP_016952281.1|DBIA
OG0000054	LOC108096244|XP_017053162.1|DFIC	LOC108026028|XP_016952208.1|DBIA
OG0000054	LOC108097685|XP_017055644.1|DFIC	LOC108026363|XP_016952768.1|DBIA
OG0000055	LOC108099261|XP_017058124.1|DFIC, LOC108099262|XP_017058125.1|DFIC, LOC108099276|XP_017058153.1|DFIC, LOC108099287|XP_017058168.1|DFIC	LOC108025041|XP_016950786.1|DBIA
OG0000055	LOC108099258|XP_017058122.1|DFIC	LOC108025121|XP_016950876.1|DBIA
OG0000055	LOC108099260|XP_017058123.1|DFIC	LOC108025100|XP_016950852.1|DBIA
OG0000056	LOC108091640|XP_017046431.1|DFIC	LOC108031456|XP_016960380.1|DBIA
OG0000056	LOC108091639|XP_017046430.1|DFIC	LOC108031453|XP_016960377.1|DBIA
OG0000056	LOC108091643|XP_017046434.1|DFIC	LOC108031455|XP_016960379.1|DBIA
OG0000056	LOC108091642|XP_017046433.1|DFIC	LOC108031452|XP_016960376.1|DBIA
OG0000056	LOC108098775|XP_017057398.1|DFIC	LOC108031088|XP_016959782.1|DBIA
OG0000056	LOC108098940|XP_017057636.1|DFIC	LOC108031982|XP_016961266.1|DBIA
OG0000058	LOC108099713|XP_017058824.1|DFIC, LOC108098458|XP_017056851.1|DFIC	LOC108036205|XP_016967686.1|DBIA
OG0000058	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC	LOC108032411|XP_016961720.1|DBIA, LOC108032495|XP_016961804.1|DBIA
OG0000058	LOC108093385|XP_017048892.1|DFIC	LOC108033435|XP_016963248.1|DBIA
OG0000058	LOC108092885|XP_017048216.1|DFIC	LOC108029081|XP_016956700.1|DBIA
OG0000059	LOC108095725|XP_017052388.1|DFIC	LOC108025520|XP_016951530.1|DBIA
OG0000059	LOC108095914|XP_017052731.1|DFIC	LOC108025316|XP_016951215.1|DBIA
OG0000059	LOC108095915|XP_017052732.1|DFIC	LOC108025317|XP_016951216.1|DBIA
OG0000059	LOC108095912|XP_017052729.1|DFIC	LOC108025519|XP_016951529.1|DBIA
OG0000059	LOC108096013|XP_017052851.1|DFIC	LOC108025314|XP_016951213.1|DBIA
OG0000060	LOC108091169|XP_017045705.1|DFIC	LOC108031902|XP_016961196.1|DBIA
OG0000060	LOC108090629|XP_017044896.1|DFIC	LOC108033390|XP_016963198.1|DBIA
OG0000060	LOC108090119|XP_017044139.1|DFIC	LOC108023813|XP_016948948.1|DBIA
OG0000060	LOC108086822|XP_017039354.1|DFIC	LOC108025323|XP_016951236.1|DBIA
OG0000060	LOC108101966|XP_017062037.1|DFIC	LOC108024403|XP_016949804.1|DBIA
OG0000060	LOC108092553|XP_017047676.1|DFIC	LOC108027722|XP_016954764.1|DBIA
OG0000061	LOC108094528|XP_017050618.1|DFIC	LOC108032412|XP_016961721.1|DBIA
OG0000061	LOC108094524|XP_017050615.1|DFIC	LOC108032443|XP_016961757.1|DBIA
OG0000061	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC	LOC108032400|XP_016961710.1|DBIA
OG0000061	LOC108094527|XP_017050617.1|DFIC	LOC108032401|XP_016961711.1|DBIA
OG0000062	LOC108094292|XP_017050285.1|DFIC	LOC108024224|XP_016949584.1|DBIA
OG0000062	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC	LOC108033678|XP_016963623.1|DBIA
OG0000062	LOC108096166|XP_017053037.1|DFIC	LOC108022124|XP_016946453.1|DBIA, LOC108030510|XP_016958887.1|DBIA
OG0000063	LOC108102253|XP_017062492.1|DFIC	LOC108024640|XP_016950181.1|DBIA
OG0000063	LOC108102254|XP_017062493.1|DFIC	LOC108024653|XP_016950205.1|DBIA
OG0000063	LOC108102252|XP_017062491.1|DFIC	LOC108024632|XP_016950168.1|DBIA
OG0000063	LOC108089709|XP_017043545.1|DFIC	LOC108034681|XP_016965111.1|DBIA
OG0000063	LOC108089764|XP_017043644.1|DFIC	LOC108035615|XP_016966791.1|DBIA
OG0000063	LOC108089767|XP_017043647.1|DFIC	LOC108035614|XP_016966789.1|DBIA
OG0000063	LOC108089761|XP_017043640.1|DFIC	LOC108034510|XP_016964923.1|DBIA
OG0000065	LOC108087975|XP_017041064.1|DFIC	LOC108027234|XP_016954057.1|DBIA
OG0000065	LOC108087976|XP_017041066.1|DFIC	LOC108027236|XP_016954058.1|DBIA
OG0000065	LOC108087006|XP_017039644.1|DFIC	LOC108023319|XP_016948114.1|DBIA
OG0000065	LOC108087009|XP_017039646.1|DFIC	LOC108023329|XP_016948142.1|DBIA
OG0000065	LOC108087007|XP_017039645.1|DFIC	LOC108023328|XP_016948127.1|DBIA
OG0000066	LOC108095590|XP_017052241.1|DFIC	LOC108024355|XP_016949747.1|DBIA
OG0000066	LOC108091801|XP_017046658.1|DFIC	LOC108027312|XP_016954195.1|DBIA
OG0000066	LOC108102277|XP_017062516.1|DFIC	LOC108024442|XP_016949849.1|DBIA
OG0000066	LOC108094357|XP_017050387.1|DFIC	LOC108033498|XP_016963327.1|DBIA
OG0000066	LOC108096246|XP_017053178.1|DFIC	LOC108026077|XP_016952264.1|DBIA
OG0000066	LOC108091186|XP_017045747.1|DFIC	LOC108025758|XP_016951842.1|DBIA
OG0000066	LOC108096709|XP_017054033.1|DFIC	LOC108022830|XP_016947464.1|DBIA
OG0000067	LOC108098544|XP_017057031.1|DFIC	LOC108027215|XP_016954031.1|DBIA
OG0000067	LOC108089737|XP_017043607.1|DFIC	LOC108028025|XP_016955150.1|DBIA
OG0000067	LOC108090972|XP_017045416.1|DFIC	LOC108036631|XP_016968394.1|DBIA
OG0000067	LOC108089736|XP_017043606.1|DFIC	LOC108028052|XP_016955180.1|DBIA
OG0000067	LOC108093275|XP_017048744.1|DFIC	LOC108028075|XP_016955204.1|DBIA
OG0000068	LOC108099862|XP_017058999.1|DFIC	LOC108027959|XP_016955073.1|DBIA
OG0000068	LOC108101069|XP_017060747.1|DFIC	LOC108031521|XP_016960528.1|DBIA
OG0000068	LOC108086952|XP_017039554.1|DFIC	LOC108034448|XP_016964821.1|DBIA
OG0000068	LOC108094867|XP_017051178.1|DFIC	LOC108029590|XP_016957445.1|DBIA
OG0000068	LOC108090543|XP_017044766.1|DFIC	LOC108036196|XP_016967676.1|DBIA
OG0000068	LOC108098038|XP_017056186.1|DFIC	LOC108027565|XP_016954535.1|DBIA
OG0000069	LOC108095205|XP_017051701.1|DFIC	LOC108022204|XP_016946546.1|DBIA
OG0000070	LOC108093013|XP_017048405.1|DFIC	LOC108034332|XP_016964700.1|DBIA
OG0000070	LOC108097315|XP_017055021.1|DFIC	LOC108028712|XP_016956151.1|DBIA
OG0000070	LOC108093017|XP_017048410.1|DFIC	LOC108033786|XP_016963881.1|DBIA
OG0000070	LOC108093018|XP_017048411.1|DFIC	LOC108023296|XP_016948086.1|DBIA
OG0000071	LOC108095396|XP_017051968.1|DFIC	LOC108034500|XP_016964894.1|DBIA
OG0000071	LOC108095397|XP_017051969.1|DFIC	LOC108034394|XP_016964765.1|DBIA
OG0000072	LOC108090389|XP_017044527.1|DFIC	LOC108036662|XP_016968433.1|DBIA
OG0000072	LOC108090306|XP_017044405.1|DFIC	LOC108036290|XP_016967791.1|DBIA
OG0000072	LOC108090388|XP_017044526.1|DFIC	LOC108036249|XP_016967747.1|DBIA
OG0000073	LOC108093786|XP_017049554.1|DFIC	LOC108022685|XP_016947244.1|DBIA
OG0000073	LOC108097185|XP_017054817.1|DFIC	LOC108023361|XP_016948233.1|DBIA
OG0000073	LOC108098509|XP_017056925.1|DFIC	LOC108027157|XP_016953875.1|DBIA
OG0000074	LOC108093150|XP_017048585.1|DFIC	LOC108028307|XP_016955519.1|DBIA
OG0000074	LOC108099854|XP_017058989.1|DFIC	LOC108028433|XP_016955751.1|DBIA
OG0000075	LOC108096303|XP_017053279.1|DFIC	LOC108030338|XP_016958695.1|DBIA
OG0000075	LOC108096448|XP_017053541.1|DFIC	LOC108031173|XP_016959885.1|DBIA
OG0000075	LOC108096307|XP_017053282.1|DFIC	LOC108031227|XP_016959955.1|DBIA
OG0000075	LOC108096304|XP_017053280.1|DFIC	LOC108030349|XP_016958707.1|DBIA
OG0000076	LOC108096321|XP_017053338.1|DFIC	LOC108035061|XP_016965936.1|DBIA
OG0000076	LOC108087907|XP_017040976.1|DFIC	LOC108031057|XP_016959747.1|DBIA
OG0000076	LOC108088087|XP_017041231.1|DFIC	LOC108031198|XP_016959909.1|DBIA
OG0000076	LOC108094504|XP_017050597.1|DFIC	LOC108027529|XP_016954462.1|DBIA
OG0000076	LOC108094514|XP_017050608.1|DFIC	LOC108027531|XP_016954464.1|DBIA
OG0000077	LOC108094895|XP_017051224.1|DFIC	LOC108026696|XP_016953273.1|DBIA
OG0000077	LOC108099491|XP_017058540.1|DFIC	LOC108032098|XP_016961415.1|DBIA
OG0000077	LOC108101896|XP_017061947.1|DFIC	LOC108026817|XP_016953471.1|DBIA
OG0000077	LOC108088470|XP_017041744.1|DFIC	LOC108024645|XP_016950184.1|DBIA
OG0000078	LOC108094965|XP_017051317.1|DFIC	LOC108026559|XP_016952999.1|DBIA
OG0000078	LOC108088926|XP_017042437.1|DFIC	LOC108030890|XP_016959551.1|DBIA
OG0000078	LOC108093529|XP_017049111.1|DFIC	LOC108027078|XP_016953782.1|DBIA
OG0000078	LOC108098116|XP_017056325.1|DFIC	LOC108027590|XP_016954597.1|DBIA
OG0000078	LOC108098159|XP_017056384.1|DFIC	LOC108023624|XP_016948723.1|DBIA
OG0000079	LOC108092477|XP_017047558.1|DFIC	LOC108029251|XP_016956935.1|DBIA
OG0000079	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC	LOC108029014|XP_016956549.1|DBIA
OG0000080	LOC108099995|XP_017059184.1|DFIC	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA
OG0000080	LOC108090461|XP_017044643.1|DFIC	LOC108036474|XP_016968140.1|DBIA
OG0000082	LOC108096757|XP_017054106.1|DFIC	LOC108026719|XP_016953316.1|DBIA
OG0000082	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC	LOC108032144|XP_016961473.1|DBIA
OG0000082	LOC108092010|XP_017046931.1|DFIC	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA
OG0000083	LOC108089266|XP_017042925.1|DFIC	LOC108034224|XP_016964555.1|DBIA
OG0000083	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC	LOC108036802|XP_016968638.1|DBIA
OG0000083	LOC108098717|XP_017057324.1|DFIC	LOC108036697|XP_016968476.1|DBIA
OG0000083	LOC108098712|XP_017057316.1|DFIC	LOC108036696|XP_016968475.1|DBIA
OG0000083	LOC108089245|XP_017042898.1|DFIC	LOC108034049|XP_016964289.1|DBIA
OG0000084	LOC108087862|XP_017040935.1|DFIC	LOC108029487|XP_016957244.1|DBIA
OG0000084	LOC108093919|XP_017049775.1|DFIC	LOC108030446|XP_016958828.1|DBIA
OG0000085	LOC108101444|XP_017061270.1|DFIC	LOC108029919|XP_016957901.1|DBIA
OG0000085	LOC108101595|XP_017061496.1|DFIC	LOC108029899|XP_016957878.1|DBIA
OG0000085	LOC108101603|XP_017061506.1|DFIC	LOC108029891|XP_016957870.1|DBIA
OG0000085	LOC108101602|XP_017061505.1|DFIC	LOC108029874|XP_016957854.1|DBIA
OG0000085	LOC108101582|XP_017061483.1|DFIC	LOC108030346|XP_016958700.1|DBIA
OG0000085	LOC108101594|XP_017061495.1|DFIC	LOC108030036|XP_016958096.1|DBIA
OG0000086	LOC108096752|XP_017054097.1|DFIC	LOC108026716|XP_016953312.1|DBIA
OG0000087	LOC108101150|XP_017060862.1|DFIC	LOC108033838|XP_016963957.1|DBIA
OG0000087	LOC108090029|XP_017044014.1|DFIC	LOC108032464|XP_016961778.1|DBIA
OG0000088	LOC108094304|XP_017050312.1|DFIC	LOC108030164|XP_016958382.1|DBIA
OG0000088	LOC108101734|XP_017061675.1|DFIC	LOC108029008|XP_016956541.1|DBIA
OG0000088	LOC108100188|XP_017059448.1|DFIC	LOC108028140|XP_016955285.1|DBIA
OG0000088	LOC108093949|XP_017049834.1|DFIC	LOC108036273|XP_016967772.1|DBIA
OG0000088	LOC108100212|XP_017059477.1|DFIC	LOC108028134|XP_016955279.1|DBIA
OG0000089	LOC108098591|XP_017057133.1|DFIC	LOC108027303|XP_016954184.1|DBIA
OG0000089	LOC108098939|XP_017057635.1|DFIC	LOC108031913|XP_016961170.1|DBIA
OG0000089	LOC108087422|XP_017040258.1|DFIC	LOC108034931|XP_016965678.1|DBIA
OG0000090	LOC108090757|XP_017045079.1|DFIC	LOC108036323|XP_016967826.1|DBIA
OG0000090	LOC108090961|XP_017045394.1|DFIC	LOC108036321|XP_016967823.1|DBIA
OG0000090	LOC108096450|XP_017053542.1|DFIC	LOC108035651|XP_016966846.1|DBIA
OG0000090	LOC108100299|XP_017059587.1|DFIC	LOC108029154|XP_016956781.1|DBIA
OG0000091	LOC108086553|XP_017038985.1|DFIC	LOC108026296|XP_016952657.1|DBIA
OG0000091	LOC108102111|XP_017062264.1|DFIC	LOC108034140|XP_016964423.1|DBIA
OG0000091	LOC108087170|XP_017039900.1|DFIC	LOC108024396|XP_016949800.1|DBIA
OG0000091	LOC108087365|XP_017040194.1|DFIC	LOC108025529|XP_016951546.1|DBIA
OG0000092	LOC108096020|XP_017052859.1|DFIC	LOC108026462|XP_016952892.1|DBIA
OG0000092	LOC108095984|XP_017052817.1|DFIC	LOC108026448|XP_016952876.1|DBIA
OG0000092	LOC108095732|XP_017052397.1|DFIC	LOC108026029|XP_016952209.1|DBIA
OG0000092	LOC108096015|XP_017052854.1|DFIC	LOC108026468|XP_016952900.1|DBIA
OG0000093	LOC108092694|XP_017047894.1|DFIC	LOC108036087|XP_016967526.1|DBIA
OG0000093	LOC108094674|XP_017050882.1|DFIC	LOC108024087|XP_016949351.1|DBIA
OG0000093	LOC108093808|XP_017049610.1|DFIC	LOC108022062|XP_016946396.1|DBIA
OG0000093	LOC108088659|XP_017042076.1|DFIC	LOC108023730|XP_016948856.1|DBIA
OG0000094	LOC108089688|XP_017043524.1|DFIC	LOC108034459|XP_016964832.1|DBIA
OG0000094	LOC108091775|XP_017046611.1|DFIC	LOC108027023|XP_016953706.1|DBIA
OG0000096	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC	LOC108034354|XP_016964729.1|DBIA
OG0000096	LOC108094544|XP_017050641.1|DFIC	LOC108032607|XP_016962024.1|DBIA
OG0000096	LOC108087280|XP_017040078.1|DFIC	LOC108024684|XP_016950250.1|DBIA
OG0000096	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC	LOC108032371|XP_016961681.1|DBIA
OG0000097	LOC108099718|XP_017058829.1|DFIC, LOC108099719|XP_017058830.1|DFIC	LOC108028124|XP_016955263.1|DBIA, LOC108027975|XP_016955089.1|DBIA
OG0000097	LOC108099759|XP_017058878.1|DFIC	LOC108028121|XP_016955258.1|DBIA
OG0000098	LOC108087974|XP_017041063.1|DFIC	LOC108027233|XP_016954056.1|DBIA
OG0000099	LOC108097067|XP_017054593.1|DFIC	LOC108023646|XP_016948752.1|DBIA
OG0000099	LOC108097066|XP_017054592.1|DFIC	LOC108023446|XP_016948427.1|DBIA
OG0000099	LOC108097065|XP_017054590.1|DFIC	LOC108023711|XP_016948830.1|DBIA
OG0000100	LOC108090525|XP_017044732.1|DFIC	LOC108036385|XP_016967979.1|DBIA
OG0000100	LOC108092048|XP_017046984.1|DFIC	LOC108031432|XP_016960333.1|DBIA
OG0000100	LOC108092049|XP_017046985.1|DFIC	LOC108031252|XP_016959980.1|DBIA
OG0000100	LOC108097691|XP_017055649.1|DFIC	LOC108032000|XP_016961285.1|DBIA
OG0000101	LOC108088292|XP_017041511.1|DFIC	LOC108035923|XP_016967190.1|DBIA
OG0000102	LOC108093909|XP_017049764.1|DFIC	LOC108022873|XP_016947552.1|DBIA
OG0000102	LOC108090478|XP_017044665.1|DFIC	LOC108036452|XP_016968100.1|DBIA
OG0000103	LOC108094023|XP_017049946.1|DFIC	LOC108028249|XP_016955425.1|DBIA
OG0000103	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC	LOC108028438|XP_016955757.1|DBIA
OG0000103	LOC108099865|XP_017059002.1|DFIC	LOC108028436|XP_016955755.1|DBIA
OG0000103	LOC108086454|XP_017038864.1|DFIC	LOC108022796|XP_016947418.1|DBIA
OG0000104	LOC108089623|XP_017043475.1|DFIC	LOC108035283|XP_016966339.1|DBIA
OG0000104	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC	LOC108032687|XP_016962152.1|DBIA
OG0000104	LOC108089503|XP_017043297.1|DFIC	LOC108034533|XP_016964948.1|DBIA
OG0000105	LOC108091851|XP_017046719.1|DFIC	LOC108031043|XP_016959733.1|DBIA, LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA
OG0000105	LOC108099251|XP_017058111.1|DFIC	LOC108031026|XP_016959715.1|DBIA
OG0000105	LOC108099504|XP_017058556.1|DFIC	LOC108031245|XP_016959970.1|DBIA
OG0000105	LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC	LOC108031263|XP_016959991.1|DBIA
OG0000106	LOC108101407|XP_017061221.1|DFIC	LOC108026644|XP_016953156.1|DBIA
OG0000106	LOC108096338|XP_017053375.1|DFIC	LOC108025976|XP_016952157.1|DBIA
OG0000106	LOC108096187|XP_017053062.1|DFIC, LOC108096357|XP_017053398.1|DFIC	LOC108025977|XP_016952158.1|DBIA
OG0000106	LOC108100983|XP_017060633.1|DFIC	LOC108028928|XP_016956436.1|DBIA
OG0000106	LOC108087622|XP_017040553.1|DFIC	LOC108029887|XP_016957867.1|DBIA
OG0000106	LOC108087617|XP_017040548.1|DFIC	LOC108029888|XP_016957868.1|DBIA
OG0000106	LOC108087641|XP_017040594.1|DFIC	LOC108030383|XP_016958745.1|DBIA
OG0000107	LOC108096602|XP_017053789.1|DFIC	LOC108022138|XP_016946469.1|DBIA
OG0000107	LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC	LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA
OG0000107	LOC108094425|XP_017050485.1|DFIC, LOC108094343|XP_017050376.1|DFIC, LOC108095574|XP_017052217.1|DFIC, LOC108098734|XP_017057357.1|DFIC, LOC108095588|XP_017052243.1|DFIC	LOC108033599|XP_016963440.1|DBIA
OG0000107	LOC108096607|XP_017053803.1|DFIC	LOC108022432|XP_016946806.1|DBIA
OG0000108	LOC108101060|XP_017060740.1|DFIC	LOC108031983|XP_016961270.1|DBIA
OG0000109	LOC108099999|XP_017059189.1|DFIC	LOC108033292|XP_016963047.1|DBIA
OG0000109	LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC	LOC108034197|XP_016964514.1|DBIA
OG0000109	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC	LOC108034262|XP_016964608.1|DBIA
OG0000110	LOC108088246|XP_017041452.1|DFIC	LOC108028113|XP_016955251.1|DBIA
OG0000110	LOC108088248|XP_017041454.1|DFIC	LOC108028807|XP_016956281.1|DBIA
OG0000110	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC	LOC108028040|XP_016955167.1|DBIA
OG0000110	LOC108088256|XP_017041463.1|DFIC	LOC108028752|XP_016956212.1|DBIA
OG0000111	LOC108094777|XP_017051039.1|DFIC	LOC108026543|XP_016952982.1|DBIA
OG0000111	LOC108094929|XP_017051277.1|DFIC	LOC108026931|XP_016953634.1|DBIA
OG0000112	LOC108098021|XP_017056163.1|DFIC	LOC108023986|XP_016949205.1|DBIA
OG0000112	LOC108097867|XP_017055891.1|DFIC	LOC108027490|XP_016954423.1|DBIA
OG0000112	LOC108098130|XP_017056341.1|DFIC	LOC108027493|XP_016954426.1|DBIA
OG0000113	LOC108088714|XP_017042147.1|DFIC, LOC108088715|XP_017042148.1|DFIC	LOC108033114|XP_016962807.1|DBIA, LOC108023899|XP_016949074.1|DBIA, LOC108034036|XP_016964270.1|DBIA
OG0000113	LOC108090089|XP_017044080.1|DFIC	LOC108027444|XP_016954385.1|DBIA
OG0000113	LOC108100512|XP_017059956.1|DFIC	LOC108033272|XP_016963026.1|DBIA
