Orthogroup	DFIC.longest_only	DBUS.longest_only
OG0000062	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC	LOC108607908|XP_017854511.1|DBUS
OG0000063	LOC108089709|XP_017043545.1|DFIC	LOC108598139|XP_033149614.1|DBUS
OG0000063	LOC108089764|XP_017043644.1|DFIC	LOC108598875|XP_017841124.1|DBUS
OG0000063	LOC108089767|XP_017043647.1|DFIC, LOC108089761|XP_017043640.1|DFIC	LOC108598617|XP_017840805.2|DBUS, LOC108598825|XP_017841064.2|DBUS
OG0000065	LOC108087975|XP_017041064.1|DFIC	LOC108602948|XP_017846787.1|DBUS
OG0000065	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC, LOC108087976|XP_017041066.1|DFIC, LOC108087006|XP_017039644.1|DFIC, LOC108087009|XP_017039646.1|DFIC, LOC108087007|XP_017039645.1|DFIC	LOC108604232|XP_017849089.1|DBUS, LOC108597099|XP_017838955.1|DBUS
OG0000066	LOC108091801|XP_017046658.1|DFIC, LOC108102277|XP_017062516.1|DFIC	LOC108605823|XP_017851118.1|DBUS
OG0000066	LOC108094357|XP_017050387.1|DFIC	LOC108596039|XP_017836905.1|DBUS
OG0000066	LOC108096246|XP_017053178.1|DFIC	LOC108602400|XP_017846000.1|DBUS
OG0000066	LOC108091186|XP_017045747.1|DFIC	LOC108606855|XP_017852841.1|DBUS
OG0000066	LOC108096709|XP_017054033.1|DFIC	LOC108606023|XP_017851338.1|DBUS
OG0000067	LOC108098544|XP_017057031.1|DFIC	LOC108603517|XP_017847897.1|DBUS
OG0000067	LOC108089737|XP_017043607.1|DFIC	LOC108598960|XP_017841219.2|DBUS
OG0000067	LOC108090972|XP_017045416.1|DFIC	LOC108596347|XP_017837491.1|DBUS
OG0000067	LOC108089736|XP_017043606.1|DFIC	LOC108600356|XP_017843371.2|DBUS
OG0000067	LOC108093275|XP_017048744.1|DFIC	LOC108598075|XP_017840177.1|DBUS
OG0000068	LOC108094867|XP_017051178.1|DFIC	LOC108596576|XP_017837985.1|DBUS
OG0000068	LOC108098038|XP_017056186.1|DFIC	LOC108604996|XP_017850051.2|DBUS
OG0000069	LOC108095205|XP_017051701.1|DFIC	LOC108597146|XP_017839029.1|DBUS
OG0000070	LOC108093013|XP_017048405.1|DFIC	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS
OG0000070	LOC108097315|XP_017055021.1|DFIC	LOC108606170|XP_017851511.2|DBUS
OG0000070	LOC108093017|XP_017048410.1|DFIC	LOC108600264|XP_017843206.1|DBUS
OG0000070	LOC108093018|XP_017048411.1|DFIC	LOC108601682|XP_017845084.1|DBUS
OG0000071	LOC108100141|XP_017059383.1|DFIC	LOC108600865|XP_017844159.2|DBUS
OG0000071	LOC108095396|XP_017051968.1|DFIC	LOC108599237|XP_017841523.1|DBUS
OG0000071	LOC108095397|XP_017051969.1|DFIC	LOC108599153|XP_017841429.1|DBUS
OG0000071	LOC108095466|XP_017052069.1|DFIC	LOC108599099|XP_017841377.1|DBUS
OG0000072	LOC108090389|XP_017044527.1|DFIC	LOC108595719|XP_017836490.1|DBUS
OG0000072	LOC108090306|XP_017044405.1|DFIC	LOC108594812|XP_017835440.1|DBUS
OG0000072	LOC108090388|XP_017044526.1|DFIC	LOC108595671|XP_017836439.1|DBUS
OG0000073	LOC108093786|XP_017049554.1|DFIC	LOC108596382|XP_017837542.1|DBUS
OG0000073	LOC108097185|XP_017054817.1|DFIC	LOC108606257|XP_017851695.1|DBUS
OG0000073	LOC108098509|XP_017056925.1|DFIC	LOC108602957|XP_017846798.1|DBUS
OG0000074	LOC108093150|XP_017048585.1|DFIC	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS
OG0000075	LOC108096303|XP_017053279.1|DFIC	LOC108598567|XP_017840740.2|DBUS
OG0000075	LOC108096448|XP_017053541.1|DFIC	LOC108598547|XP_017840720.1|DBUS
OG0000075	LOC108096307|XP_017053282.1|DFIC	LOC108598795|XP_017841028.2|DBUS
OG0000075	LOC108096304|XP_017053280.1|DFIC	LOC108598386|XP_017840493.1|DBUS
OG0000076	LOC108096321|XP_017053338.1|DFIC	LOC108600032|XP_017842842.1|DBUS
OG0000076	LOC108087907|XP_017040976.1|DFIC, LOC108088087|XP_017041231.1|DFIC	LOC108602295|XP_017845864.1|DBUS
OG0000076	LOC108094504|XP_017050597.1|DFIC	LOC108607277|XP_017853461.1|DBUS
OG0000076	LOC108094514|XP_017050608.1|DFIC	LOC108606263|XP_017851709.1|DBUS
OG0000077	LOC108094895|XP_017051224.1|DFIC	LOC108596705|XP_017838216.1|DBUS
OG0000077	LOC108099491|XP_017058540.1|DFIC	LOC108603705|XP_017848234.1|DBUS
OG0000077	LOC108101896|XP_017061947.1|DFIC	LOC108597238|XP_017839176.1|DBUS
OG0000077	LOC108088470|XP_017041744.1|DFIC	LOC108603566|XP_017847972.1|DBUS
OG0000078	LOC108094965|XP_017051317.1|DFIC	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS
OG0000078	LOC108088926|XP_017042437.1|DFIC	LOC108598842|XP_017841085.1|DBUS
OG0000078	LOC108093529|XP_017049111.1|DFIC	LOC108602138|XP_017845655.1|DBUS
OG0000078	LOC108098116|XP_017056325.1|DFIC	LOC108607118|XP_017853240.1|DBUS
OG0000078	LOC108098159|XP_017056384.1|DFIC	LOC108607224|XP_017853386.1|DBUS
OG0000079	LOC108092477|XP_017047558.1|DFIC	LOC108605780|XP_033150835.1|DBUS
OG0000079	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC	LOC108604682|XP_017849730.1|DBUS
OG0000080	LOC108094031|XP_017049951.1|DFIC, LOC108099995|XP_017059184.1|DFIC	LOC108597403|XP_017839438.1|DBUS
OG0000080	LOC108090461|XP_017044643.1|DFIC	LOC108596751|XP_017838316.1|DBUS
OG0000081	LOC108100698|XP_017060209.1|DFIC	LOC108598616|XP_017840803.1|DBUS
OG0000082	LOC108096757|XP_017054106.1|DFIC	LOC108594984|XP_017835606.1|DBUS
OG0000082	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC	LOC108601638|XP_017845027.1|DBUS
OG0000082	LOC108092010|XP_017046931.1|DFIC	LOC108602837|XP_017846578.1|DBUS
OG0000083	LOC108089266|XP_017042925.1|DFIC, LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC, LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC, LOC108098717|XP_017057324.1|DFIC, LOC108098712|XP_017057316.1|DFIC	LOC108598442|XP_017840564.2|DBUS
OG0000083	LOC108089245|XP_017042898.1|DFIC	LOC108608236|XP_017855013.1|DBUS
OG0000084	LOC108087862|XP_017040935.1|DFIC	LOC108596367|XP_017837520.1|DBUS
OG0000084	LOC108093919|XP_017049775.1|DFIC	LOC108596833|XP_017838444.1|DBUS
OG0000085	LOC108101594|XP_017061495.1|DFIC	LOC108597194|XP_017839111.1|DBUS
OG0000086	LOC108096752|XP_017054097.1|DFIC	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS
OG0000087	LOC108101150|XP_017060862.1|DFIC	LOC108602830|XP_017846606.2|DBUS
OG0000087	LOC108090029|XP_017044014.1|DFIC	LOC108594397|XP_017835055.2|DBUS
OG0000088	LOC108094304|XP_017050312.1|DFIC	LOC108596419|XP_017837625.1|DBUS
OG0000088	LOC108101734|XP_017061675.1|DFIC	LOC108600586|XP_017843752.1|DBUS
OG0000088	LOC108100188|XP_017059448.1|DFIC	LOC108598974|XP_017841236.1|DBUS
OG0000088	LOC108093949|XP_017049834.1|DFIC	LOC108600741|XP_017843975.1|DBUS
OG0000088	LOC108100212|XP_017059477.1|DFIC	LOC108599008|XP_017841274.1|DBUS
OG0000089	LOC108098591|XP_017057133.1|DFIC	LOC108603673|XP_017848160.1|DBUS
OG0000089	LOC108098939|XP_017057635.1|DFIC	LOC108602744|XP_033149214.1|DBUS
OG0000089	LOC108087422|XP_017040258.1|DFIC	LOC108599916|XP_017842604.1|DBUS
OG0000090	LOC108090757|XP_017045079.1|DFIC	LOC108596533|XP_017837911.1|DBUS
OG0000090	LOC108090961|XP_017045394.1|DFIC	LOC108595000|XP_017835621.1|DBUS
OG0000090	LOC108096450|XP_017053542.1|DFIC	LOC108598990|XP_017841255.1|DBUS
OG0000090	LOC108100299|XP_017059587.1|DFIC	LOC108598575|XP_017840751.1|DBUS
OG0000091	LOC108086553|XP_017038985.1|DFIC	LOC108603501|XP_017847855.1|DBUS
OG0000091	LOC108102111|XP_017062264.1|DFIC	LOC108594365|XP_017835015.1|DBUS
OG0000091	LOC108087170|XP_017039900.1|DFIC	LOC108603403|XP_017847679.1|DBUS
OG0000091	LOC108087365|XP_017040194.1|DFIC	LOC108603402|XP_017847678.1|DBUS
OG0000092	LOC108096020|XP_017052859.1|DFIC	LOC108603711|XP_017848239.1|DBUS
OG0000092	LOC108095984|XP_017052817.1|DFIC	LOC108603710|XP_017848238.1|DBUS
OG0000092	LOC108095732|XP_017052397.1|DFIC, LOC108096015|XP_017052854.1|DFIC	LOC108603712|XP_017848241.1|DBUS
OG0000093	LOC108092694|XP_017047894.1|DFIC	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS
OG0000093	LOC108088659|XP_017042076.1|DFIC	LOC108606302|XP_017851781.1|DBUS
OG0000094	LOC108091775|XP_017046611.1|DFIC	LOC108601416|XP_017844804.1|DBUS
OG0000096	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC	LOC108604818|XP_017849916.1|DBUS
OG0000096	LOC108087280|XP_017040078.1|DFIC	LOC108604817|XP_017849915.2|DBUS
OG0000096	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC	LOC108598852|XP_017841102.2|DBUS
OG0000098	LOC108087974|XP_017041063.1|DFIC	LOC108602947|XP_017846786.1|DBUS
OG0000099	LOC108097067|XP_017054593.1|DFIC	LOC108594985|XP_017835607.1|DBUS
OG0000099	LOC108097066|XP_017054592.1|DFIC	LOC108606769|XP_017852670.1|DBUS
OG0000099	LOC108097065|XP_017054590.1|DFIC	LOC108606666|XP_017852484.1|DBUS
OG0000100	LOC108090525|XP_017044732.1|DFIC	LOC108595699|XP_017836470.2|DBUS
OG0000100	LOC108092048|XP_017046984.1|DFIC	LOC108602051|XP_017845552.1|DBUS
OG0000101	LOC108088258|XP_017041465.1|DFIC	LOC108597898|XP_017840006.1|DBUS
OG0000101	LOC108088292|XP_017041511.1|DFIC	LOC117134769|XP_033149322.1|DBUS
OG0000102	LOC108093909|XP_017049764.1|DFIC	LOC108596624|XP_017838058.1|DBUS
OG0000102	LOC108090478|XP_017044665.1|DFIC	LOC108594981|XP_017835603.1|DBUS
OG0000103	LOC108094023|XP_017049946.1|DFIC, LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC	LOC108598786|XP_017841018.2|DBUS
OG0000103	LOC108099865|XP_017059002.1|DFIC	LOC108598520|XP_017840689.2|DBUS
OG0000103	LOC108086454|XP_017038864.1|DFIC	LOC108596814|XP_017838418.1|DBUS
OG0000104	LOC108089623|XP_017043475.1|DFIC	LOC108600928|XP_017844252.1|DBUS
OG0000104	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC	LOC108600531|XP_017843673.2|DBUS
OG0000104	LOC108089503|XP_017043297.1|DFIC	LOC108599046|XP_017841315.1|DBUS
OG0000105	LOC108091851|XP_017046719.1|DFIC	LOC117134791|XP_033149540.1|DBUS
OG0000105	LOC108099251|XP_017058111.1|DFIC	LOC108601437|XP_017844824.1|DBUS
OG0000107	LOC108096600|XP_017053787.1|DFIC, LOC108096602|XP_017053789.1|DFIC, LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC, LOC108094425|XP_017050485.1|DFIC, LOC108094343|XP_017050376.1|DFIC, LOC108095574|XP_017052217.1|DFIC, LOC108098734|XP_017057357.1|DFIC, LOC108095588|XP_017052243.1|DFIC, LOC108096607|XP_017053803.1|DFIC	LOC108594739|XP_017835366.1|DBUS
OG0000108	LOC108094564|XP_017050665.1|DFIC, LOC108086319|XP_017038711.1|DFIC	LOC108600736|XP_017843970.1|DBUS
OG0000108	LOC108101060|XP_017060740.1|DFIC	LOC108595519|XP_017836262.1|DBUS
OG0000109	LOC108099999|XP_017059189.1|DFIC, LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC, LOC108099998|XP_017059188.1|DFIC	LOC108594532|XP_017835224.1|DBUS
OG0000109	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC	LOC108598653|XP_033149257.1|DBUS
OG0000110	LOC108088246|XP_017041452.1|DFIC	LOC108597992|XP_017840097.1|DBUS
OG0000110	LOC108088248|XP_017041454.1|DFIC	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS
OG0000110	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC	LOC108597995|XP_033149356.1|DBUS
OG0000110	LOC108088256|XP_017041463.1|DFIC	LOC108598479|XP_017840618.1|DBUS
OG0000111	LOC108094927|XP_017051274.1|DFIC, LOC108094929|XP_017051277.1|DFIC	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS
OG0000112	LOC108098021|XP_017056163.1|DFIC	LOC108605061|XP_017850117.1|DBUS
OG0000112	LOC108097867|XP_017055891.1|DFIC, LOC108098130|XP_017056341.1|DFIC	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS
OG0000114	LOC108102109|XP_017062262.1|DFIC, LOC108102091|XP_017062235.1|DFIC	LOC108607383|XP_017853614.2|DBUS
OG0000114	LOC108102106|XP_017062258.1|DFIC, LOC108095639|XP_017052297.1|DFIC	LOC117134785|XP_033149477.1|DBUS
OG0000114	LOC108102107|XP_017062260.1|DFIC	LOC108607386|XP_017853628.1|DBUS
OG0000116	LOC108096024|XP_017052862.1|DFIC	LOC108602168|XP_017845690.1|DBUS
OG0000116	LOC108096016|XP_017052855.1|DFIC	LOC108602362|XP_017845952.1|DBUS
OG0000117	LOC108098321|XP_017056635.1|DFIC	LOC108602137|XP_017845657.1|DBUS
OG0000117	LOC108098322|XP_017056636.1|DFIC	LOC108603069|XP_017847020.1|DBUS
OG0000117	LOC108098323|XP_017056637.1|DFIC	LOC108603222|XP_017845754.1|DBUS
OG0000117	LOC108098326|XP_017056639.1|DFIC	LOC108603273|XP_033150795.1|DBUS
OG0000118	LOC108089816|XP_017043707.1|DFIC, LOC108089784|XP_017043668.1|DFIC	LOC108606418|XP_017852007.1|DBUS
OG0000118	LOC108098379|XP_017056731.1|DFIC	LOC108606874|XP_017852886.1|DBUS
OG0000119	LOC108098930|XP_017057624.1|DFIC	LOC108604291|XP_017849192.1|DBUS
OG0000119	LOC108098763|XP_017057383.1|DFIC	LOC108602574|XP_017846201.1|DBUS
OG0000119	LOC108098929|XP_017057623.1|DFIC	LOC108602566|XP_017846189.1|DBUS
OG0000120	LOC108092896|XP_017048233.1|DFIC	LOC108597208|XP_017839139.1|DBUS, LOC108605238|XP_017850340.1|DBUS
OG0000120	LOC108093778|XP_017049539.1|DFIC	LOC108596912|XP_017838608.1|DBUS
OG0000120	LOC108098999|XP_017057719.1|DFIC	LOC108601049|XP_017844430.1|DBUS
OG0000121	LOC108088578|XP_017041917.1|DFIC	LOC108606058|XP_017851394.1|DBUS
OG0000121	LOC108091877|XP_017046748.1|DFIC, LOC108092221|XP_017047244.1|DFIC, LOC108091878|XP_017046749.1|DFIC, LOC108092222|XP_017047245.1|DFIC	LOC108602647|XP_017846282.1|DBUS
OG0000122	LOC108094131|XP_017050042.1|DFIC	LOC108595833|XP_017836616.1|DBUS
OG0000122	LOC108091045|XP_017045485.1|DFIC	LOC108605338|XP_033150253.1|DBUS
OG0000122	LOC108090686|XP_017044961.1|DFIC	LOC108594762|XP_017835390.1|DBUS
OG0000122	LOC108091442|XP_017046125.1|DFIC	LOC108605067|XP_017850560.1|DBUS
OG0000123	LOC108101851|XP_017061859.1|DFIC	LOC108595656|XP_017836420.1|DBUS
OG0000123	LOC108091756|XP_017046588.1|DFIC	LOC108602509|XP_017846128.1|DBUS
OG0000124	LOC108090422|XP_017044578.1|DFIC, LOC108090270|XP_017044368.1|DFIC	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS
OG0000125	LOC108086573|XP_017039017.1|DFIC	LOC108602946|XP_017846784.1|DBUS
OG0000125	LOC108087297|XP_017040098.1|DFIC	LOC108604285|XP_017849183.1|DBUS
OG0000125	LOC108090386|XP_017044523.1|DFIC	LOC108596689|XP_017838198.1|DBUS
OG0000125	LOC108090387|XP_017044524.1|DFIC	LOC108596690|XP_017838199.1|DBUS
OG0000126	LOC108100938|XP_017060576.1|DFIC	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS
OG0000127	LOC108096135|XP_017053003.1|DFIC, LOC108096137|XP_017053005.1|DFIC	LOC108602433|XP_017846041.1|DBUS
OG0000127	LOC108096133|XP_017053002.1|DFIC	LOC108602111|XP_017845625.1|DBUS
OG0000127	LOC108096108|XP_017052974.1|DFIC	LOC108602067|XP_017845575.1|DBUS
OG0000128	LOC108087875|XP_017040949.1|DFIC, LOC108087809|XP_017040858.1|DFIC, LOC108098476|XP_017056875.1|DFIC	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS
OG0000129	LOC108097083|XP_017054616.1|DFIC	LOC108606979|XP_017853037.1|DBUS
OG0000129	LOC108100730|XP_017060254.1|DFIC	LOC108598557|XP_017840732.2|DBUS
OG0000129	LOC108089225|XP_017042870.1|DFIC	LOC108600868|XP_017844168.1|DBUS
OG0000129	LOC108097085|XP_017054623.1|DFIC	LOC108606980|XP_017853040.1|DBUS
OG0000130	LOC108093214|XP_017048666.1|DFIC	LOC108598755|XP_017840979.2|DBUS
OG0000130	LOC108093192|XP_017048642.1|DFIC	LOC108598612|XP_017840799.1|DBUS
OG0000130	LOC108093226|XP_017048685.1|DFIC, LOC108093201|XP_017048652.1|DFIC	LOC117134652|XP_033149629.1|DBUS
OG0000131	LOC108087122|XP_017039802.1|DFIC	LOC108601558|XP_017844945.1|DBUS
OG0000132	LOC108095112|XP_017051542.1|DFIC, LOC108093471|XP_017049045.1|DFIC, LOC108093470|XP_017049044.1|DFIC, LOC108094878|XP_017051202.1|DFIC	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS
OG0000132	LOC108087282|XP_017040080.1|DFIC	LOC108602868|XP_017846646.1|DBUS
OG0000134	LOC108098811|XP_017057450.1|DFIC	LOC108603028|XP_017846927.1|DBUS
OG0000134	LOC108091147|XP_017045671.1|DFIC	LOC108606038|XP_017851357.1|DBUS
OG0000134	LOC108100052|XP_017059274.1|DFIC	LOC108597009|XP_017838780.1|DBUS
OG0000137	LOC108091792|XP_017046641.1|DFIC	LOC108603879|XP_017848540.1|DBUS
OG0000137	LOC108093076|XP_017048480.1|DFIC	LOC108599893|XP_017842571.1|DBUS
OG0000138	LOC108099295|XP_017058178.1|DFIC	LOC108603086|XP_017847065.1|DBUS
OG0000138	LOC108099646|XP_017058765.1|DFIC	LOC108603084|XP_017847063.1|DBUS
OG0000138	LOC108099660|XP_017058784.1|DFIC	LOC108603561|XP_017847968.1|DBUS
OG0000138	LOC108099647|XP_017058766.1|DFIC	LOC108603085|XP_017847064.1|DBUS
OG0000139	LOC108099065|XP_017057834.1|DFIC, LOC108098183|XP_017056406.1|DFIC, LOC108086906|XP_017039468.1|DFIC	LOC108605895|XP_017851200.1|DBUS
OG0000140	LOC108086574|XP_017039020.1|DFIC	LOC108601804|XP_017845230.1|DBUS
OG0000141	LOC108089011|XP_017042580.1|DFIC	LOC108601014|XP_017844377.1|DBUS
OG0000141	LOC108089012|XP_017042582.1|DFIC	LOC108601015|XP_017844378.1|DBUS
OG0000141	LOC108089013|XP_017042583.1|DFIC, LOC108089031|XP_017042617.1|DFIC	LOC108598911|XP_017841162.1|DBUS
OG0000142	LOC108091976|XP_017046875.1|DFIC	LOC108602123|XP_017845639.1|DBUS
OG0000142	LOC108102224|XP_017062435.1|DFIC	LOC108603285|XP_017847441.1|DBUS
OG0000142	LOC108097971|XP_017056075.1|DFIC	LOC108605452|XP_017850626.2|DBUS
OG0000143	LOC108088343|XP_017041578.1|DFIC	LOC108599728|XP_017842219.1|DBUS
OG0000143	LOC108088315|XP_017041540.1|DFIC	LOC108599729|XP_017842220.1|DBUS
OG0000144	LOC108098954|XP_017057651.1|DFIC	LOC108604352|XP_017849272.1|DBUS
OG0000144	LOC108097630|XP_017055544.1|DFIC	LOC108607001|XP_017853067.1|DBUS
OG0000145	LOC108097738|XP_017055733.1|DFIC	LOC108607135|XP_017853261.1|DBUS
OG0000147	LOC108092267|XP_017047289.1|DFIC	LOC108608365|XP_017855203.2|DBUS
OG0000147	LOC108091820|XP_017046686.1|DFIC	LOC108602069|XP_017845578.1|DBUS
OG0000147	LOC108091738|XP_017046571.1|DFIC	LOC108602063|XP_017845572.1|DBUS
OG0000148	LOC108092306|XP_017047329.1|DFIC	LOC108596445|XP_017837681.1|DBUS
OG0000148	LOC108102132|XP_017062289.1|DFIC	LOC108608076|XP_017854761.1|DBUS
OG0000149	LOC108102208|XP_017062420.1|DFIC	LOC108607653|XP_017854084.1|DBUS
OG0000149	LOC108095597|XP_017052251.1|DFIC	LOC108606918|XP_017852948.1|DBUS
OG0000150	LOC108094105|XP_017050016.1|DFIC, LOC108094106|XP_017050017.1|DFIC, LOC108094101|XP_017050012.1|DFIC, LOC108094107|XP_017050018.1|DFIC, LOC108098347|XP_017056719.1|DFIC, LOC108094135|XP_017050045.1|DFIC, LOC108094132|XP_017050043.1|DFIC, LOC108094103|XP_017050014.1|DFIC, LOC108098923|XP_017057655.1|DFIC, LOC108094104|XP_017050015.1|DFIC, LOC108094110|XP_017050020.1|DFIC, LOC108094133|XP_017050044.1|DFIC, LOC108094108|XP_017050019.1|DFIC, LOC108094136|XP_017050046.1|DFIC	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS
OG0000151	LOC108100132|XP_017059374.1|DFIC	LOC108599278|XP_017841563.2|DBUS
OG0000151	LOC108100245|XP_017059510.1|DFIC	LOC108599144|XP_017841420.2|DBUS
OG0000151	LOC108100204|XP_017059468.1|DFIC	LOC108607641|XP_017854058.1|DBUS
OG0000151	LOC108100731|XP_017060255.1|DFIC	LOC108598778|XP_017841008.1|DBUS
OG0000152	LOC108088533|XP_017041865.1|DFIC	LOC108601725|XP_017845133.1|DBUS
OG0000152	LOC108087214|XP_017039977.1|DFIC, LOC108088371|XP_017041605.1|DFIC	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS
OG0000152	LOC108088376|XP_017041612.1|DFIC	LOC108604171|XP_017848992.1|DBUS
OG0000153	LOC108091883|XP_017046754.1|DFIC	LOC108602243|XP_017845781.1|DBUS
OG0000153	LOC108091863|XP_017046731.1|DFIC	LOC108601757|XP_017845170.1|DBUS
OG0000153	LOC108092225|XP_017047248.1|DFIC	LOC108602141|XP_017845661.1|DBUS
OG0000154	LOC108091707|XP_017046533.1|DFIC, LOC108091705|XP_017046532.1|DFIC	LOC108601228|XP_017844616.2|DBUS
OG0000155	LOC108086971|XP_017039575.1|DFIC	LOC108600838|XP_017844123.1|DBUS
OG0000155	LOC108086972|XP_017039577.1|DFIC	LOC108597991|XP_017840096.1|DBUS
OG0000156	LOC108102221|XP_017062432.1|DFIC	LOC108606057|XP_017851393.2|DBUS
OG0000157	LOC108090549|XP_017044776.1|DFIC, LOC108090550|XP_017044777.1|DFIC	LOC108595635|XP_017836395.1|DBUS
OG0000157	LOC108090277|XP_017044377.1|DFIC	LOC108595528|XP_017836272.1|DBUS
OG0000158	LOC108094932|XP_017051280.1|DFIC	LOC108595174|XP_017835840.1|DBUS
OG0000158	LOC108089352|XP_017043021.1|DFIC	LOC108598137|XP_017840243.2|DBUS
OG0000158	LOC108089361|XP_017043028.1|DFIC	LOC108599375|XP_017841670.2|DBUS
OG0000159	LOC108088773|XP_017042214.1|DFIC	LOC108601113|XP_017844521.2|DBUS
OG0000159	LOC108099885|XP_017059028.1|DFIC	LOC108600352|XP_017843365.1|DBUS
OG0000159	LOC108096406|XP_017053467.1|DFIC	LOC108600784|XP_017844045.2|DBUS
OG0000160	LOC108099563|XP_017058642.1|DFIC	LOC117134623|XP_033150023.1|DBUS
OG0000160	LOC108099549|XP_017058620.1|DFIC	LOC108604426|XP_017849383.1|DBUS
OG0000161	LOC108099878|XP_017059021.1|DFIC	LOC108599217|XP_017841500.1|DBUS
OG0000161	LOC108095624|XP_017052280.1|DFIC	LOC108605223|XP_017850321.1|DBUS
OG0000162	LOC108089643|XP_017043500.1|DFIC, LOC108095474|XP_017052077.1|DFIC, LOC108100266|XP_017059542.1|DFIC, LOC108094389|XP_017050444.1|DFIC	LOC108607969|XP_017854592.1|DBUS, LOC108597784|XP_017839987.1|DBUS
OG0000162	LOC108089925|XP_017043897.1|DFIC	LOC108607792|XP_033150876.1|DBUS
OG0000163	LOC108098989|XP_017057701.1|DFIC	LOC108599070|XP_017841346.2|DBUS
OG0000163	LOC108091565|XP_017046327.1|DFIC	LOC108603638|XP_017848088.1|DBUS
OG0000164	LOC108096714|XP_017054038.1|DFIC	LOC108596055|XP_017836938.1|DBUS
OG0000164	LOC108096493|XP_017053592.1|DFIC, LOC108096494|XP_017053593.1|DFIC	LOC108601023|XP_017844387.1|DBUS
OG0000165	LOC108092793|XP_017048053.1|DFIC	LOC108607067|XP_017853172.1|DBUS
OG0000166	LOC108095149|XP_017051575.1|DFIC	LOC108596342|XP_017837485.1|DBUS
OG0000166	LOC108095111|XP_017051538.1|DFIC, LOC108095113|XP_017051539.1|DFIC	LOC117134998|XP_033150624.1|DBUS
OG0000167	LOC108096010|XP_017052852.1|DFIC	LOC108598263|XP_017840368.2|DBUS
OG0000167	LOC108095981|XP_017052818.1|DFIC	LOC117134799|XP_033149608.1|DBUS
OG0000168	LOC108096579|XP_017053766.1|DFIC	LOC108595397|XP_017836111.1|DBUS
OG0000169	LOC108091999|XP_017046914.1|DFIC	LOC108604060|XP_017848812.1|DBUS
OG0000169	LOC108096172|XP_017053044.1|DFIC	LOC108598522|XP_017840691.1|DBUS
OG0000169	LOC108088054|XP_017041179.1|DFIC	LOC108603800|XP_017848387.1|DBUS
OG0000170	LOC108095074|XP_017051486.1|DFIC, LOC108095126|XP_017051592.1|DFIC, LOC108095099|XP_017051526.1|DFIC, LOC108095091|XP_017051516.1|DFIC	LOC108594386|XP_017835039.1|DBUS
OG0000170	LOC108095098|XP_017051523.1|DFIC	LOC108594385|XP_017835037.1|DBUS
