Orthogroup	DFIC.longest_only	DMAU.longest_only
OG0000046	LOC108091603|XP_017046371.1|DFIC, LOC108091584|XP_017046349.1|DFIC	LOC117144703|XP_033165923.1|DMAU
OG0000046	LOC108091607|XP_017046377.1|DFIC	LOC117144838|XP_033166122.1|DMAU
OG0000046	LOC108091593|XP_017046357.1|DFIC	LOC117143845|XP_033164592.1|DMAU, LOC117143549|XP_033164180.1|DMAU
OG0000046	LOC108091587|XP_017046351.1|DFIC, LOC108091594|XP_017046358.1|DFIC, LOC108091585|XP_017046350.1|DFIC	LOC117143844|XP_033164591.1|DMAU
OG0000047	LOC108090569|XP_017044803.1|DFIC	LOC117137846|XP_033155439.1|DMAU
OG0000047	LOC108090570|XP_017044804.1|DFIC	LOC117137896|XP_033155525.1|DMAU
OG0000047	LOC108094901|XP_017051236.1|DFIC	LOC117136744|XP_033153666.1|DMAU
OG0000047	LOC108089762|XP_017043641.1|DFIC	LOC117141645|XP_033161109.1|DMAU
OG0000047	LOC108094950|XP_017051302.1|DFIC	LOC117137194|XP_033154412.1|DMAU
OG0000047	LOC108089719|XP_017043575.1|DFIC	LOC117141646|XP_033161110.1|DMAU
OG0000048	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC	LOC117140937|XP_033160024.1|DMAU, LOC117140309|XP_033159045.1|DMAU
OG0000048	LOC108089537|XP_017043362.1|DFIC	LOC117140936|XP_033160023.1|DMAU
OG0000048	LOC108089538|XP_017043363.1|DFIC	LOC117140939|XP_033160026.1|DMAU
OG0000048	LOC108089535|XP_017043361.1|DFIC	LOC117140935|XP_033160022.1|DMAU
OG0000048	LOC108089542|XP_017043368.1|DFIC	LOC117140941|XP_033160028.1|DMAU
OG0000049	LOC108091886|XP_017046759.1|DFIC	LOC117144267|XP_033165261.1|DMAU
OG0000049	LOC108091864|XP_017046732.1|DFIC	LOC117143819|XP_033164555.1|DMAU
OG0000049	LOC108091860|XP_017046729.1|DFIC	LOC117145062|XP_033166468.1|DMAU
OG0000049	LOC108091991|XP_017046904.1|DFIC	LOC117145059|XP_033166464.1|DMAU
OG0000049	LOC108091993|XP_017046906.1|DFIC	LOC117145061|XP_033166467.1|DMAU
OG0000049	LOC108092198|XP_017047214.1|DFIC	LOC117144466|XP_033165523.1|DMAU
OG0000050	LOC108093905|XP_017049757.1|DFIC	LOC117136135|XP_033152731.1|DMAU
OG0000050	LOC108088748|XP_017042185.1|DFIC	LOC117142030|XP_033161785.1|DMAU
OG0000050	LOC108088744|XP_017042181.1|DFIC	LOC117142027|XP_033161782.1|DMAU
OG0000050	LOC108088745|XP_017042182.1|DFIC	LOC117142031|XP_033161786.1|DMAU
OG0000050	LOC108088747|XP_017042184.1|DFIC	LOC117142029|XP_033161784.1|DMAU
OG0000050	LOC108088743|XP_017042180.1|DFIC	LOC117142024|XP_033161778.1|DMAU
OG0000050	LOC108088746|XP_017042183.1|DFIC	LOC117142028|XP_033161783.1|DMAU
OG0000051	LOC108099282|XP_017058161.1|DFIC	LOC117143815|XP_033164552.1|DMAU
OG0000051	LOC108087911|XP_017040982.1|DFIC	LOC117143638|XP_033164307.1|DMAU
OG0000051	LOC108092094|XP_017047073.1|DFIC	LOC117142373|XP_033162194.1|DMAU
OG0000051	LOC108087894|XP_017040960.1|DFIC	LOC117145370|XP_033166885.1|DMAU
OG0000051	LOC108087917|XP_017040992.1|DFIC	LOC117145371|XP_033166886.1|DMAU
OG0000052	LOC108087102|XP_017039773.1|DFIC	LOC117143900|XP_033164697.1|DMAU
OG0000052	LOC108098807|XP_017057437.1|DFIC	LOC117143488|XP_033164092.1|DMAU
OG0000052	LOC108098902|XP_017057587.1|DFIC	LOC117143804|XP_033164539.1|DMAU
OG0000052	LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC	LOC117145315|XP_033166801.1|DMAU
OG0000052	LOC108087760|XP_017040779.1|DFIC	LOC117136886|XP_033153888.1|DMAU
OG0000052	LOC108087818|XP_017040874.1|DFIC	LOC117136885|XP_033153886.1|DMAU
OG0000053	LOC108090322|XP_017044423.1|DFIC	LOC117137106|XP_033154284.1|DMAU
OG0000053	LOC108090310|XP_017044412.1|DFIC	LOC117137105|XP_033154282.1|DMAU
OG0000053	LOC108090321|XP_017044422.1|DFIC	LOC117137096|XP_033154272.1|DMAU
OG0000053	LOC108090309|XP_017044411.1|DFIC	LOC117137094|XP_033154271.1|DMAU
OG0000053	LOC108090323|XP_017044424.1|DFIC	LOC117137107|XP_033154285.1|DMAU
OG0000054	LOC108097528|XP_017055365.1|DFIC	LOC117144491|XP_033165568.1|DMAU
OG0000054	LOC108096334|XP_017053362.1|DFIC	LOC117145202|XP_033166655.1|DMAU
OG0000054	LOC108096244|XP_017053162.1|DFIC	LOC117145522|XP_033167105.1|DMAU
OG0000054	LOC108097685|XP_017055644.1|DFIC	LOC117144100|XP_033165007.1|DMAU
OG0000055	LOC108099277|XP_017058154.1|DFIC	LOC117143514|XP_033164128.1|DMAU
OG0000055	LOC108099258|XP_017058122.1|DFIC	LOC117143478|XP_033164083.1|DMAU
OG0000055	LOC108099260|XP_017058123.1|DFIC	LOC117143727|XP_033164422.1|DMAU
OG0000056	LOC108091640|XP_017046431.1|DFIC	LOC117145913|XP_033167658.1|DMAU
OG0000056	LOC108091639|XP_017046430.1|DFIC	LOC117145909|XP_033167655.1|DMAU
OG0000056	LOC108091643|XP_017046434.1|DFIC	LOC117145912|XP_033167657.1|DMAU
OG0000056	LOC108091642|XP_017046433.1|DFIC	LOC117145911|XP_033167656.1|DMAU
OG0000056	LOC108098940|XP_017057636.1|DFIC	LOC117144813|XP_033166080.1|DMAU
OG0000058	LOC108099713|XP_017058824.1|DFIC, LOC108098458|XP_017056851.1|DFIC	LOC117135854|XP_033152264.1|DMAU
OG0000058	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC	LOC117146035|XP_033167861.1|DMAU
OG0000058	LOC108093385|XP_017048892.1|DFIC	LOC117141672|XP_033161161.1|DMAU
OG0000058	LOC108092885|XP_017048216.1|DFIC	LOC117147163|XP_033169841.1|DMAU
OG0000059	LOC108095725|XP_017052388.1|DFIC	LOC117144061|XP_033164961.1|DMAU
OG0000059	LOC108095914|XP_017052731.1|DFIC	LOC117144560|XP_033165696.1|DMAU
OG0000059	LOC108095915|XP_017052732.1|DFIC	LOC117144394|XP_033165420.1|DMAU
OG0000059	LOC108095912|XP_017052729.1|DFIC	LOC117143436|XP_033164033.1|DMAU
OG0000059	LOC108095911|XP_017052728.1|DFIC, LOC108095913|XP_017052730.1|DFIC	LOC117145280|XP_033166759.1|DMAU, LOC117145279|XP_033166758.1|DMAU
OG0000059	LOC108096013|XP_017052851.1|DFIC	LOC117143722|XP_033164415.1|DMAU
OG0000060	LOC108091169|XP_017045705.1|DFIC	LOC117148535|XP_033171846.1|DMAU
OG0000060	LOC108090629|XP_017044896.1|DFIC	LOC117141177|XP_033160409.1|DMAU
OG0000060	LOC108090119|XP_017044139.1|DFIC	LOC117144989|XP_033166351.1|DMAU
OG0000060	LOC108086822|XP_017039354.1|DFIC	LOC117142997|XP_033163243.1|DMAU
OG0000060	LOC108101966|XP_017062037.1|DFIC	LOC117147337|XP_033170084.1|DMAU
OG0000060	LOC108092553|XP_017047676.1|DFIC	LOC117150499|XP_033173294.1|DMAU
OG0000061	LOC108094528|XP_017050618.1|DFIC	LOC117144713|XP_033165946.1|DMAU
OG0000061	LOC108094524|XP_017050615.1|DFIC	LOC117147510|XP_033170317.1|DMAU
OG0000061	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC	LOC117146062|XP_033167897.1|DMAU
OG0000061	LOC108094527|XP_017050617.1|DFIC	LOC117148009|XP_033171063.1|DMAU
OG0000062	LOC108094292|XP_017050285.1|DFIC	LOC117147633|XP_033170492.1|DMAU
OG0000062	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC	LOC117135280|XP_033151340.1|DMAU
OG0000063	LOC108102253|XP_017062492.1|DFIC	LOC117142412|XP_033162254.1|DMAU
OG0000063	LOC108102254|XP_017062493.1|DFIC	LOC117142413|XP_033162256.1|DMAU
OG0000063	LOC108102252|XP_017062491.1|DFIC	LOC117142411|XP_033162253.1|DMAU
OG0000063	LOC108089709|XP_017043545.1|DFIC	LOC117141841|XP_033161392.1|DMAU
OG0000063	LOC108089764|XP_017043644.1|DFIC	LOC117141839|XP_033161390.1|DMAU
OG0000063	LOC108089767|XP_017043647.1|DFIC	LOC117141837|XP_033161388.1|DMAU
OG0000063	LOC108089761|XP_017043640.1|DFIC	LOC117141838|XP_033161389.1|DMAU
OG0000065	LOC108087975|XP_017041064.1|DFIC	LOC117142873|XP_033163031.1|DMAU
OG0000065	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC	LOC117150964|XP_033174035.1|DMAU
OG0000065	LOC108087976|XP_017041066.1|DFIC	LOC117142874|XP_033163032.1|DMAU
OG0000065	LOC108087006|XP_017039644.1|DFIC	LOC117145328|XP_033166821.1|DMAU
OG0000065	LOC108087009|XP_017039646.1|DFIC	LOC117142495|XP_033162416.1|DMAU
OG0000066	LOC108095590|XP_017052241.1|DFIC	LOC117146647|XP_033168872.1|DMAU
OG0000066	LOC108091801|XP_017046658.1|DFIC	LOC117144480|XP_033165551.1|DMAU
OG0000066	LOC108102277|XP_017062516.1|DFIC	LOC117143752|XP_033164456.1|DMAU
OG0000066	LOC108094357|XP_017050387.1|DFIC	LOC117143335|XP_033163890.1|DMAU
OG0000066	LOC108096246|XP_017053178.1|DFIC	LOC117143919|XP_033164725.1|DMAU
OG0000066	LOC108091186|XP_017045747.1|DFIC	LOC117146587|XP_033168799.1|DMAU
OG0000066	LOC108096709|XP_017054033.1|DFIC	LOC117135864|XP_033152284.1|DMAU
OG0000067	LOC108098544|XP_017057031.1|DFIC	LOC117143290|XP_033163776.1|DMAU
OG0000067	LOC108089737|XP_017043607.1|DFIC	LOC117141618|XP_033161029.1|DMAU
OG0000067	LOC108090972|XP_017045416.1|DFIC	LOC117137893|XP_033155518.1|DMAU
OG0000067	LOC108089736|XP_017043606.1|DFIC	LOC117139071|XP_033157072.1|DMAU
OG0000067	LOC108093275|XP_017048744.1|DFIC	LOC117140079|XP_033158722.1|DMAU
OG0000068	LOC108099862|XP_017058999.1|DFIC	LOC117140267|XP_033158984.1|DMAU
OG0000068	LOC108101069|XP_017060747.1|DFIC	LOC117142608|XP_033162579.1|DMAU
OG0000068	LOC108086952|XP_017039554.1|DFIC	LOC117139306|XP_033157439.1|DMAU
OG0000068	LOC108094867|XP_017051178.1|DFIC	LOC117135414|XP_033151458.1|DMAU
OG0000068	LOC108098038|XP_017056186.1|DFIC	LOC117147929|XP_033170959.1|DMAU
OG0000069	LOC108095205|XP_017051701.1|DFIC	LOC117138693|XP_033156843.1|DMAU
OG0000070	LOC108093013|XP_017048405.1|DFIC	LOC117140982|XP_033160124.1|DMAU
OG0000070	LOC108097315|XP_017055021.1|DFIC	LOC117148893|XP_033172490.1|DMAU
OG0000070	LOC108093017|XP_017048410.1|DFIC	LOC117137413|XP_033154736.1|DMAU
OG0000070	LOC108093018|XP_017048411.1|DFIC	LOC117146922|XP_033169442.1|DMAU
OG0000071	LOC108100141|XP_017059383.1|DFIC	LOC117139106|XP_033157130.1|DMAU
OG0000071	LOC108095396|XP_017051968.1|DFIC	LOC117139290|XP_033157411.1|DMAU
OG0000071	LOC108095397|XP_017051969.1|DFIC	LOC117139289|XP_033157410.1|DMAU
OG0000071	LOC108095466|XP_017052069.1|DFIC	LOC117139278|XP_033157396.1|DMAU
OG0000072	LOC108090389|XP_017044527.1|DFIC	LOC117136935|XP_033153969.1|DMAU
OG0000072	LOC108090306|XP_017044405.1|DFIC	LOC117136352|XP_033153109.1|DMAU
OG0000072	LOC108090388|XP_017044526.1|DFIC	LOC117136936|XP_033153970.1|DMAU
OG0000073	LOC108093786|XP_017049554.1|DFIC	LOC117138354|XP_033156291.1|DMAU
OG0000073	LOC108097185|XP_017054817.1|DFIC	LOC117147893|XP_033170883.1|DMAU
OG0000073	LOC108098509|XP_017056925.1|DFIC	LOC117142466|XP_033162348.1|DMAU
OG0000074	LOC108093150|XP_017048585.1|DFIC	LOC117142069|XP_033161840.1|DMAU
OG0000074	LOC108099854|XP_017058989.1|DFIC	LOC117139233|XP_033157330.1|DMAU
OG0000075	LOC108096303|XP_017053279.1|DFIC	LOC117141890|XP_033161477.1|DMAU
OG0000075	LOC108096448|XP_017053541.1|DFIC	LOC117139015|XP_033157000.1|DMAU
OG0000075	LOC108096307|XP_017053282.1|DFIC	LOC117139016|XP_033157001.1|DMAU
OG0000075	LOC108096304|XP_017053280.1|DFIC	LOC117141893|XP_033161485.1|DMAU
OG0000076	LOC108096321|XP_017053338.1|DFIC	LOC117141100|XP_033160313.1|DMAU
OG0000076	LOC108087907|XP_017040976.1|DFIC	LOC117145344|XP_033166850.1|DMAU
OG0000076	LOC108088087|XP_017041231.1|DFIC	LOC117143595|XP_033164232.1|DMAU
OG0000076	LOC108094504|XP_017050597.1|DFIC	LOC117147320|XP_033170062.1|DMAU
OG0000076	LOC108094514|XP_017050608.1|DFIC	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU
OG0000077	LOC108094895|XP_017051224.1|DFIC	LOC117138525|XP_033156554.1|DMAU
OG0000077	LOC108099491|XP_017058540.1|DFIC	LOC117142441|XP_033162295.1|DMAU
OG0000077	LOC108101896|XP_017061947.1|DFIC	LOC117138466|XP_033156483.1|DMAU
OG0000077	LOC108088470|XP_017041744.1|DFIC	LOC117144652|XP_033165842.1|DMAU
OG0000078	LOC108094965|XP_017051317.1|DFIC	LOC117138008|XP_033155701.1|DMAU
OG0000078	LOC108088926|XP_017042437.1|DFIC	LOC117140111|XP_033158764.1|DMAU
OG0000078	LOC108093529|XP_017049111.1|DFIC	LOC117145393|XP_033166920.1|DMAU
OG0000078	LOC108098116|XP_017056325.1|DFIC	LOC117146596|XP_033168812.1|DMAU
OG0000078	LOC108098159|XP_017056384.1|DFIC	LOC117147316|XP_033170056.1|DMAU
OG0000079	LOC108092477|XP_017047558.1|DFIC	LOC117151008|XP_033174106.1|DMAU
OG0000079	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC	LOC117151007|XP_033174105.1|DMAU
OG0000080	LOC108094031|XP_017049951.1|DFIC, LOC108099995|XP_017059184.1|DFIC	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU
OG0000080	LOC108090461|XP_017044643.1|DFIC	LOC117136966|XP_033154021.1|DMAU
OG0000081	LOC108100698|XP_017060209.1|DFIC	LOC117140435|XP_033159244.1|DMAU
OG0000082	LOC108096757|XP_017054106.1|DFIC	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU
OG0000082	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC	LOC117142679|XP_033162708.1|DMAU
OG0000082	LOC108092010|XP_017046931.1|DFIC	LOC117143259|XP_033163721.1|DMAU
OG0000083	LOC108089266|XP_017042925.1|DFIC	LOC117145762|XP_033167461.1|DMAU
OG0000083	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC	LOC117140536|XP_033159420.1|DMAU
OG0000083	LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC	LOC117146342|XP_033168371.1|DMAU
OG0000083	LOC108098717|XP_017057324.1|DFIC	LOC117144457|XP_033165508.1|DMAU
OG0000083	LOC108098712|XP_017057316.1|DFIC	LOC117144620|XP_033165809.1|DMAU
OG0000083	LOC108089245|XP_017042898.1|DFIC	LOC117145464|XP_033167065.1|DMAU
OG0000084	LOC108087862|XP_017040935.1|DFIC	LOC117136635|XP_033153517.1|DMAU
OG0000084	LOC108093919|XP_017049775.1|DFIC	LOC117137735|XP_033155207.1|DMAU
OG0000085	LOC108101444|XP_017061270.1|DFIC	LOC117136756|XP_033153683.1|DMAU
OG0000085	LOC108101595|XP_017061496.1|DFIC	LOC117136082|XP_033152643.1|DMAU
OG0000085	LOC108101603|XP_017061506.1|DFIC	LOC117136296|XP_033153031.1|DMAU
OG0000085	LOC108101582|XP_017061483.1|DFIC	LOC117137083|XP_033154202.1|DMAU
OG0000085	LOC108101594|XP_017061495.1|DFIC	LOC117136080|XP_033152640.1|DMAU
OG0000086	LOC108096752|XP_017054097.1|DFIC	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU
OG0000087	LOC108101150|XP_017060862.1|DFIC	LOC117147902|XP_033170903.1|DMAU
OG0000087	LOC108090029|XP_017044014.1|DFIC	LOC117147219|XP_033169927.1|DMAU
OG0000088	LOC108094304|XP_017050312.1|DFIC	LOC117137209|XP_033154454.1|DMAU
OG0000088	LOC108101734|XP_017061675.1|DFIC	LOC117144166|XP_033165097.1|DMAU
OG0000088	LOC108100188|XP_017059448.1|DFIC	LOC117140390|XP_033159148.1|DMAU
OG0000088	LOC108093949|XP_017049834.1|DFIC	LOC117135926|XP_033152385.1|DMAU
OG0000088	LOC108100212|XP_017059477.1|DFIC	LOC117140408|XP_033159171.1|DMAU
OG0000089	LOC108098591|XP_017057133.1|DFIC	LOC117142383|XP_033162216.1|DMAU
OG0000089	LOC108098939|XP_017057635.1|DFIC	LOC117143491|XP_033164095.1|DMAU
OG0000089	LOC108087422|XP_017040258.1|DFIC	LOC117141024|XP_033160189.1|DMAU
OG0000090	LOC108090757|XP_017045079.1|DFIC	LOC117137570|XP_033154966.1|DMAU
OG0000090	LOC108090961|XP_017045394.1|DFIC	LOC117137567|XP_033154963.1|DMAU
OG0000090	LOC108096450|XP_017053542.1|DFIC	LOC117140816|XP_033159812.1|DMAU
OG0000090	LOC108100299|XP_017059587.1|DFIC	LOC117140429|XP_033159236.1|DMAU
OG0000091	LOC108086553|XP_017038985.1|DFIC	LOC117145728|XP_033167368.1|DMAU
OG0000091	LOC108102111|XP_017062264.1|DFIC	LOC117150761|XP_033173689.1|DMAU
OG0000091	LOC108087170|XP_017039900.1|DFIC	LOC117146070|XP_033167902.1|DMAU
OG0000091	LOC108087365|XP_017040194.1|DFIC	LOC117145462|XP_033167023.1|DMAU
OG0000092	LOC108096020|XP_017052859.1|DFIC	LOC117143463|XP_033164065.1|DMAU
OG0000092	LOC108095984|XP_017052817.1|DFIC	LOC117145611|XP_033167217.1|DMAU
OG0000092	LOC108095732|XP_017052397.1|DFIC	LOC117143680|XP_033164356.1|DMAU
OG0000092	LOC108096015|XP_017052854.1|DFIC	LOC117145639|XP_033167250.1|DMAU
OG0000093	LOC108092694|XP_017047894.1|DFIC	LOC117150555|XP_033173394.1|DMAU
OG0000093	LOC108094674|XP_017050882.1|DFIC	LOC117147887|XP_033170862.1|DMAU
OG0000093	LOC108093808|XP_017049610.1|DFIC	LOC117135736|XP_033152071.1|DMAU
OG0000093	LOC108088659|XP_017042076.1|DFIC	LOC117146845|XP_033169297.1|DMAU
OG0000094	LOC108089688|XP_017043524.1|DFIC	LOC117141136|XP_033160352.1|DMAU
OG0000094	LOC108091775|XP_017046611.1|DFIC	LOC117145630|XP_033167240.1|DMAU
OG0000096	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC	LOC117135195|XP_033151161.1|DMAU
OG0000096	LOC108094544|XP_017050641.1|DFIC	LOC117138374|XP_033156337.1|DMAU
OG0000096	LOC108087280|XP_017040078.1|DFIC	LOC117143020|XP_033163289.1|DMAU
OG0000096	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC	LOC117140669|XP_033159611.1|DMAU
OG0000097	LOC108099718|XP_017058829.1|DFIC, LOC108099719|XP_017058830.1|DFIC	LOC117139946|XP_033158525.1|DMAU, LOC117141244|XP_033160499.1|DMAU
OG0000097	LOC108099737|XP_017058847.1|DFIC	LOC117139906|XP_033158479.1|DMAU
OG0000097	LOC108099759|XP_017058878.1|DFIC	LOC117141243|XP_033160496.1|DMAU
OG0000098	LOC108087974|XP_017041063.1|DFIC	LOC117142871|XP_033163030.1|DMAU
OG0000099	LOC108097067|XP_017054593.1|DFIC	LOC117148294|XP_033171506.1|DMAU
OG0000099	LOC108097066|XP_017054592.1|DFIC	LOC117148295|XP_033171507.1|DMAU
OG0000099	LOC108097065|XP_017054590.1|DFIC	LOC117148254|XP_033171448.1|DMAU
OG0000100	LOC108090525|XP_017044732.1|DFIC	LOC117136517|XP_033153352.1|DMAU
OG0000100	LOC108092048|XP_017046984.1|DFIC	LOC117143502|XP_033164114.1|DMAU
OG0000100	LOC108092049|XP_017046985.1|DFIC	LOC117143996|XP_033164834.1|DMAU
OG0000100	LOC108097691|XP_017055649.1|DFIC	LOC117143664|XP_033164335.1|DMAU
OG0000101	LOC108088290|XP_017041499.1|DFIC	LOC117139584|XP_033157886.1|DMAU
OG0000101	LOC108088292|XP_017041511.1|DFIC	LOC117139587|XP_033157892.1|DMAU
OG0000102	LOC108093909|XP_017049764.1|DFIC	LOC117136562|XP_033153409.1|DMAU
OG0000102	LOC108090478|XP_017044665.1|DFIC	LOC117136840|XP_033153811.1|DMAU
OG0000103	LOC108094023|XP_017049946.1|DFIC	LOC117139741|XP_033158189.1|DMAU
OG0000103	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC	LOC117140271|XP_033158987.1|DMAU
OG0000103	LOC108099865|XP_017059002.1|DFIC	LOC117140269|XP_033158986.1|DMAU
OG0000103	LOC108086454|XP_017038864.1|DFIC	LOC117136710|XP_033153622.1|DMAU
OG0000104	LOC108089623|XP_017043475.1|DFIC	LOC117139673|XP_033158041.1|DMAU
OG0000104	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC	LOC117140901|XP_033159956.1|DMAU
OG0000104	LOC108089503|XP_017043297.1|DFIC	LOC117139490|XP_033157702.1|DMAU
OG0000105	LOC108091851|XP_017046719.1|DFIC	LOC117145209|XP_033166665.1|DMAU, LOC117140646|XP_033159577.1|DMAU
OG0000105	LOC108099251|XP_017058111.1|DFIC	LOC117143467|XP_033164071.1|DMAU
OG0000106	LOC108101407|XP_017061221.1|DFIC	LOC117136545|XP_033153388.1|DMAU
OG0000106	LOC108096338|XP_017053375.1|DFIC	LOC117145360|XP_033166874.1|DMAU
OG0000106	LOC108098423|XP_017056805.1|DFIC, LOC108098436|XP_017056816.1|DFIC	LOC117145689|XP_033167321.1|DMAU, LOC117144404|XP_033165430.1|DMAU
OG0000106	LOC108100916|XP_017060521.1|DFIC	LOC117150564|XP_033173406.1|DMAU
OG0000106	LOC108100923|XP_017060536.1|DFIC	LOC117137432|XP_033154758.1|DMAU
OG0000106	LOC108100983|XP_017060633.1|DFIC	LOC117147056|XP_033169704.1|DMAU
OG0000106	LOC108087622|XP_017040553.1|DFIC	LOC117135634|XP_033151900.1|DMAU
OG0000106	LOC108087643|XP_017040596.1|DFIC	LOC117135638|XP_033151904.1|DMAU
OG0000106	LOC108087641|XP_017040594.1|DFIC	LOC117135635|XP_033151901.1|DMAU
OG0000107	LOC108096602|XP_017053789.1|DFIC	LOC117138009|XP_033155703.1|DMAU
OG0000107	LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC	LOC117150529|XP_033173344.1|DMAU
OG0000107	LOC108094425|XP_017050485.1|DFIC, LOC108094343|XP_017050376.1|DFIC, LOC108095574|XP_017052217.1|DFIC, LOC108098734|XP_017057357.1|DFIC, LOC108095588|XP_017052243.1|DFIC	LOC117151094|XP_033174233.1|DMAU
OG0000107	LOC108096607|XP_017053803.1|DFIC	LOC117136823|XP_033153786.1|DMAU, LOC117136822|XP_033153785.1|DMAU
OG0000109	LOC108099999|XP_017059189.1|DFIC	LOC117150480|XP_033173269.1|DMAU
OG0000109	LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC	LOC117150327|XP_033173057.1|DMAU, LOC117150326|XP_033173056.1|DMAU
OG0000109	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC	LOC117150298|XP_033173011.1|DMAU
OG0000110	LOC108088246|XP_017041452.1|DFIC	LOC117141555|XP_033160952.1|DMAU
OG0000110	LOC108088248|XP_017041454.1|DFIC	LOC117141556|XP_033160954.1|DMAU
OG0000110	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC	LOC117140295|XP_033159023.1|DMAU
OG0000110	LOC108088256|XP_017041463.1|DFIC	LOC117139048|XP_033157042.1|DMAU
OG0000111	LOC108094777|XP_017051039.1|DFIC	LOC117137612|XP_033155029.1|DMAU
OG0000111	LOC108094927|XP_017051274.1|DFIC	LOC117137549|XP_033154938.1|DMAU
OG0000111	LOC108094929|XP_017051277.1|DFIC	LOC117136205|XP_033152849.1|DMAU
OG0000112	LOC108098021|XP_017056163.1|DFIC	LOC117147426|XP_033170197.1|DMAU
OG0000112	LOC108097867|XP_017055891.1|DFIC	LOC117147670|XP_033170537.1|DMAU
OG0000112	LOC108098130|XP_017056341.1|DFIC	LOC117147441|XP_033170213.1|DMAU
OG0000113	LOC108088714|XP_017042147.1|DFIC, LOC108088715|XP_017042148.1|DFIC	LOC117150311|XP_033173029.1|DMAU
OG0000113	LOC108090089|XP_017044080.1|DFIC	LOC117144993|XP_033166357.1|DMAU
OG0000113	LOC108100512|XP_017059956.1|DFIC	LOC117139674|XP_033158046.1|DMAU
OG0000114	LOC108102109|XP_017062262.1|DFIC, LOC108102091|XP_017062235.1|DFIC	LOC117150884|XP_033173909.1|DMAU, LOC117150882|XP_033173907.1|DMAU
OG0000114	LOC108102106|XP_017062258.1|DFIC, LOC108095639|XP_017052297.1|DFIC	LOC117150879|XP_033173904.1|DMAU
OG0000114	LOC108102107|XP_017062260.1|DFIC	LOC117150881|XP_033173906.1|DMAU
OG0000114	LOC108102108|XP_017062261.1|DFIC, LOC108088497|XP_017041852.1|DFIC	LOC117150880|XP_033173905.1|DMAU
OG0000116	LOC108096024|XP_017052862.1|DFIC	LOC117145509|XP_033167088.1|DMAU
OG0000116	LOC108095865|XP_017052658.1|DFIC	LOC117145322|XP_033166809.1|DMAU
OG0000116	LOC108095695|XP_017052354.1|DFIC	LOC117143957|XP_033164783.1|DMAU
OG0000116	LOC108096016|XP_017052855.1|DFIC	LOC117143546|XP_033164176.1|DMAU
OG0000117	LOC108098321|XP_017056635.1|DFIC	LOC117140280|XP_033159003.1|DMAU
OG0000117	LOC108098322|XP_017056636.1|DFIC	LOC117140287|XP_033159016.1|DMAU
OG0000117	LOC108098323|XP_017056637.1|DFIC	LOC117140343|XP_033159086.1|DMAU
OG0000117	LOC108098326|XP_017056639.1|DFIC	LOC117140312|XP_033159052.1|DMAU
OG0000118	LOC108089816|XP_017043707.1|DFIC	LOC117150387|XP_033173140.1|DMAU
OG0000118	LOC108098379|XP_017056731.1|DFIC	LOC117135603|XP_033151847.1|DMAU
OG0000119	LOC108098930|XP_017057624.1|DFIC	LOC117143976|XP_033164804.1|DMAU
OG0000119	LOC108098763|XP_017057383.1|DFIC	LOC117144044|XP_033164905.1|DMAU
OG0000119	LOC108098929|XP_017057623.1|DFIC	LOC117144043|XP_033164903.1|DMAU
OG0000120	LOC108092896|XP_017048233.1|DFIC	LOC117148598|XP_033171970.1|DMAU
OG0000120	LOC108093778|XP_017049539.1|DFIC	LOC117135556|XP_033151747.1|DMAU
