Orthogroup	DFIC.longest_only	DSER.longest_only
OG0000045	LOC108089346|XP_017043016.1|DFIC	LOC110186854|XP_020811804.1|DSER, LOC110176386|XP_020798377.1|DSER, LOC110186862|XP_020811816.1|DSER
OG0000045	LOC108089335|XP_017043004.1|DFIC	LOC110187537|XP_020812593.1|DSER
OG0000046	LOC108098480|XP_017056880.1|DFIC	LOC110188408|XP_020813792.1|DSER
OG0000046	LOC108097441|XP_017055199.1|DFIC	LOC110180077|XP_020803358.1|DSER
OG0000046	LOC108097439|XP_017055197.1|DFIC	LOC110180079|XP_020803360.1|DSER
OG0000046	LOC108097454|XP_017055215.1|DFIC	LOC110180089|XP_020803371.1|DSER, LOC110180088|XP_020803370.1|DSER
OG0000046	LOC108091603|XP_017046371.1|DFIC, LOC108091584|XP_017046349.1|DFIC	LOC110185913|XP_020810588.1|DSER
OG0000046	LOC108091607|XP_017046377.1|DFIC	LOC110185924|XP_020810599.1|DSER
OG0000046	LOC108091593|XP_017046357.1|DFIC	LOC110184743|XP_020809034.1|DSER
OG0000046	LOC108091587|XP_017046351.1|DFIC, LOC108091594|XP_017046358.1|DFIC, LOC108091585|XP_017046350.1|DFIC	LOC110184620|XP_020808877.1|DSER, LOC110184815|XP_020809118.1|DSER
OG0000047	LOC108090569|XP_017044803.1|DFIC	LOC110180463|XP_020803800.1|DSER
OG0000047	LOC108090570|XP_017044804.1|DFIC	LOC110176287|XP_020798269.1|DSER
OG0000047	LOC108094901|XP_017051236.1|DFIC	LOC110189583|XP_020815375.1|DSER
OG0000047	LOC108089762|XP_017043641.1|DFIC	LOC110184762|XP_020809052.1|DSER
OG0000047	LOC108094950|XP_017051302.1|DFIC	LOC110189698|XP_020815532.1|DSER
OG0000047	LOC108089719|XP_017043575.1|DFIC	LOC110184679|XP_020808950.1|DSER
OG0000048	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER
OG0000048	LOC108089537|XP_017043362.1|DFIC	LOC110190448|XP_020816608.1|DSER
OG0000048	LOC108089538|XP_017043363.1|DFIC	LOC110190459|XP_020816619.1|DSER
OG0000048	LOC108089535|XP_017043361.1|DFIC	LOC110190447|XP_020816607.1|DSER
OG0000048	LOC108089542|XP_017043368.1|DFIC	LOC110190454|XP_020816613.1|DSER
OG0000049	LOC108091886|XP_017046759.1|DFIC	LOC110188535|XP_020813941.1|DSER
OG0000049	LOC108091864|XP_017046732.1|DFIC	LOC110188465|XP_020813853.1|DSER
OG0000049	LOC108091860|XP_017046729.1|DFIC	LOC110188330|XP_020813697.1|DSER
OG0000049	LOC108091991|XP_017046904.1|DFIC	LOC110188568|XP_020813987.1|DSER
OG0000049	LOC108091993|XP_017046906.1|DFIC	LOC110188331|XP_020813698.1|DSER
OG0000049	LOC108092198|XP_017047214.1|DFIC	LOC110188656|XP_020814093.1|DSER
OG0000050	LOC108093905|XP_017049757.1|DFIC	LOC110180270|XP_020803585.1|DSER
OG0000050	LOC108088748|XP_017042185.1|DFIC	LOC110190383|XP_020816472.1|DSER
OG0000050	LOC108088744|XP_017042181.1|DFIC	LOC110190030|XP_020815992.1|DSER
OG0000050	LOC108088745|XP_017042182.1|DFIC	LOC110190392|XP_020816504.1|DSER
OG0000050	LOC108088747|XP_017042184.1|DFIC	LOC110190033|XP_020815994.1|DSER
OG0000050	LOC108088743|XP_017042180.1|DFIC	LOC110190029|XP_020815991.1|DSER
OG0000050	LOC108088746|XP_017042183.1|DFIC	LOC110190031|XP_020815993.1|DSER
OG0000051	LOC108099282|XP_017058161.1|DFIC	LOC110187927|XP_020813097.1|DSER
OG0000051	LOC108087911|XP_017040982.1|DFIC	LOC110186721|XP_020811651.1|DSER
OG0000051	LOC108092094|XP_017047073.1|DFIC, LOC108087894|XP_017040960.1|DFIC, LOC108087917|XP_017040992.1|DFIC	LOC110176579|XP_020798652.1|DSER
OG0000052	LOC108087102|XP_017039773.1|DFIC	LOC110191159|XP_020817576.1|DSER
OG0000052	LOC108098807|XP_017057437.1|DFIC	LOC110188482|XP_020813871.1|DSER
OG0000052	LOC108098902|XP_017057587.1|DFIC	LOC110188395|XP_020813776.1|DSER
OG0000052	LOC108087760|XP_017040779.1|DFIC	LOC110178467|XP_020801266.1|DSER
OG0000052	LOC108087818|XP_017040874.1|DFIC	LOC110178444|XP_020801237.1|DSER
OG0000053	LOC108090322|XP_017044423.1|DFIC	LOC110176132|XP_020798030.1|DSER
OG0000053	LOC108090310|XP_017044412.1|DFIC	LOC110176120|XP_020798020.1|DSER
OG0000053	LOC108090321|XP_017044422.1|DFIC	LOC110176110|XP_020798009.1|DSER
OG0000053	LOC108090309|XP_017044411.1|DFIC	LOC110176101|XP_020798000.1|DSER
OG0000053	LOC108090323|XP_017044424.1|DFIC	LOC110176153|XP_020798053.1|DSER
OG0000054	LOC108097528|XP_017055365.1|DFIC	LOC110191806|XP_020818417.1|DSER
OG0000054	LOC108096334|XP_017053362.1|DFIC	LOC110191860|XP_020818499.1|DSER
OG0000054	LOC108096244|XP_017053162.1|DFIC	LOC110191877|XP_020818520.1|DSER
OG0000054	LOC108097685|XP_017055644.1|DFIC	LOC110191876|XP_020818519.1|DSER
OG0000055	LOC108099261|XP_017058124.1|DFIC, LOC108099262|XP_017058125.1|DFIC, LOC108099276|XP_017058153.1|DFIC, LOC108099287|XP_017058168.1|DFIC	LOC110186635|XP_020811553.1|DSER
OG0000055	LOC108099260|XP_017058123.1|DFIC	LOC110186692|XP_020811619.1|DSER
OG0000056	LOC108091640|XP_017046431.1|DFIC	LOC110191245|XP_020817684.1|DSER
OG0000056	LOC108091639|XP_017046430.1|DFIC	LOC110191242|XP_020817680.1|DSER
OG0000056	LOC108091643|XP_017046434.1|DFIC	LOC110191246|XP_020817685.1|DSER
OG0000056	LOC108091642|XP_017046433.1|DFIC	LOC110191244|XP_020817682.1|DSER
OG0000056	LOC108098775|XP_017057398.1|DFIC	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER
OG0000056	LOC108098940|XP_017057636.1|DFIC	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER
OG0000058	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER
OG0000058	LOC108093385|XP_017048892.1|DFIC	LOC110185668|XP_020810289.1|DSER
OG0000058	LOC108092885|XP_017048216.1|DFIC	LOC110182841|XP_020806632.1|DSER
OG0000059	LOC108095725|XP_017052388.1|DFIC	LOC110186834|XP_020811783.1|DSER
OG0000059	LOC108095914|XP_017052731.1|DFIC	LOC110186820|XP_020811767.1|DSER
OG0000059	LOC108095915|XP_017052732.1|DFIC	LOC110186812|XP_020811757.1|DSER
OG0000059	LOC108095912|XP_017052729.1|DFIC	LOC110186800|XP_020811738.1|DSER
OG0000059	LOC108095911|XP_017052728.1|DFIC, LOC108095913|XP_017052730.1|DFIC	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER
OG0000059	LOC108096013|XP_017052851.1|DFIC	LOC110186808|XP_020811749.1|DSER
OG0000060	LOC108091169|XP_017045705.1|DFIC	LOC110178856|XP_020801778.1|DSER
OG0000060	LOC108090629|XP_017044896.1|DFIC	LOC110187211|XP_020812270.1|DSER
OG0000060	LOC108090119|XP_017044139.1|DFIC	LOC110177198|XP_020799453.1|DSER
OG0000060	LOC108086822|XP_017039354.1|DFIC	LOC110186504|XP_020811358.1|DSER
OG0000060	LOC108101966|XP_017062037.1|DFIC	LOC110180206|XP_020803522.1|DSER
OG0000060	LOC108092553|XP_017047676.1|DFIC	LOC110184888|XP_020809193.1|DSER
OG0000061	LOC108094528|XP_017050618.1|DFIC	LOC110182375|XP_020806074.1|DSER
OG0000061	LOC108094524|XP_017050615.1|DFIC	LOC110182380|XP_020806081.1|DSER
OG0000061	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC	LOC110182379|XP_020806080.1|DSER
OG0000061	LOC108094527|XP_017050617.1|DFIC	LOC110182385|XP_020806085.1|DSER
OG0000062	LOC108094292|XP_017050285.1|DFIC	LOC110184172|XP_020808240.1|DSER
OG0000062	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC	LOC110181372|XP_020804760.1|DSER
OG0000062	LOC108096166|XP_017053037.1|DFIC	LOC110179293|XP_020802437.1|DSER, LOC110183805|XP_020807816.1|DSER
OG0000063	LOC108102253|XP_017062492.1|DFIC	LOC110188078|XP_020813291.1|DSER
OG0000063	LOC108102254|XP_017062493.1|DFIC	LOC110188046|XP_020813258.1|DSER
OG0000063	LOC108102252|XP_017062491.1|DFIC	LOC110188039|XP_020813246.1|DSER
OG0000063	LOC108089709|XP_017043545.1|DFIC	LOC110184769|XP_020809063.1|DSER
OG0000063	LOC108089764|XP_017043644.1|DFIC	LOC110184767|XP_020809060.1|DSER
OG0000063	LOC108089767|XP_017043647.1|DFIC	LOC110184763|XP_020809053.1|DSER
OG0000063	LOC108089761|XP_017043640.1|DFIC	LOC110184765|XP_020809054.1|DSER
OG0000065	LOC108087975|XP_017041064.1|DFIC	LOC110191274|XP_020817728.1|DSER
OG0000065	LOC108087006|XP_017039644.1|DFIC	LOC110191418|XP_020817935.1|DSER
OG0000065	LOC108087009|XP_017039646.1|DFIC	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER
OG0000065	LOC108087007|XP_017039645.1|DFIC	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER
OG0000066	LOC108091801|XP_017046658.1|DFIC	LOC110191821|XP_020818445.1|DSER
OG0000066	LOC108102277|XP_017062516.1|DFIC	LOC110176494|XP_020798526.1|DSER
OG0000066	LOC108094357|XP_017050387.1|DFIC	LOC110185088|XP_020809431.1|DSER
OG0000066	LOC108096246|XP_017053178.1|DFIC	LOC110191827|XP_020818451.1|DSER
OG0000066	LOC108091186|XP_017045747.1|DFIC	LOC110183659|XP_020807646.1|DSER
OG0000066	LOC108096709|XP_017054033.1|DFIC	LOC110182686|XP_020806438.1|DSER
OG0000067	LOC108098544|XP_017057031.1|DFIC	LOC110177234|XP_020799524.1|DSER
OG0000067	LOC108089737|XP_017043607.1|DFIC	LOC110176240|XP_020798198.1|DSER
OG0000067	LOC108090972|XP_017045416.1|DFIC	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER
OG0000067	LOC108089736|XP_017043606.1|DFIC	LOC110176239|XP_020798196.1|DSER
OG0000067	LOC108093275|XP_017048744.1|DFIC	LOC110191355|XP_020817861.1|DSER
OG0000068	LOC108099862|XP_017058999.1|DFIC	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER
OG0000068	LOC108094867|XP_017051178.1|DFIC	LOC110182060|XP_020805682.1|DSER
OG0000068	LOC108098038|XP_017056186.1|DFIC	LOC110175923|XP_020797759.1|DSER
OG0000069	LOC108095205|XP_017051701.1|DFIC	LOC110180234|XP_020803548.1|DSER
OG0000070	LOC108093013|XP_017048405.1|DFIC	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER
OG0000070	LOC108097315|XP_017055021.1|DFIC	LOC110182504|XP_020806211.1|DSER
OG0000070	LOC108093017|XP_017048410.1|DFIC	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER
OG0000070	LOC108093018|XP_017048411.1|DFIC	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER
OG0000071	LOC108100141|XP_017059383.1|DFIC	LOC110179007|XP_020802002.1|DSER
OG0000071	LOC108095396|XP_017051968.1|DFIC	LOC110179838|XP_020803105.1|DSER
OG0000071	LOC108095397|XP_017051969.1|DFIC	LOC110179839|XP_020803106.1|DSER
OG0000071	LOC108095466|XP_017052069.1|DFIC	LOC110179837|XP_020803104.1|DSER
OG0000072	LOC108090389|XP_017044527.1|DFIC	LOC110181580|XP_020805035.1|DSER
OG0000072	LOC108090306|XP_017044405.1|DFIC	LOC110181287|XP_020804670.1|DSER
OG0000072	LOC108090388|XP_017044526.1|DFIC	LOC110181570|XP_020805024.1|DSER
OG0000073	LOC108093786|XP_017049554.1|DFIC	LOC110176360|XP_020798348.1|DSER
OG0000073	LOC108097185|XP_017054817.1|DFIC	LOC110182195|XP_020805867.1|DSER
OG0000073	LOC108098509|XP_017056925.1|DFIC	LOC110188202|XP_020813458.1|DSER
OG0000074	LOC108093150|XP_017048585.1|DFIC	LOC110184734|XP_020809020.1|DSER
OG0000074	LOC108099854|XP_017058989.1|DFIC	LOC110185176|XP_020809553.1|DSER
OG0000075	LOC108096303|XP_017053279.1|DFIC	LOC110190480|XP_020816651.1|DSER
OG0000075	LOC108096448|XP_017053541.1|DFIC	LOC110190499|XP_020816674.1|DSER
OG0000075	LOC108096307|XP_017053282.1|DFIC	LOC110190537|XP_020816745.1|DSER
OG0000075	LOC108096304|XP_017053280.1|DFIC	LOC110190595|XP_020816847.1|DSER
OG0000076	LOC108096321|XP_017053338.1|DFIC	LOC110190420|XP_020816550.1|DSER
OG0000076	LOC108087907|XP_017040976.1|DFIC, LOC108088087|XP_017041231.1|DFIC	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER
OG0000076	LOC108094504|XP_017050597.1|DFIC	LOC110181877|XP_020805462.1|DSER
OG0000076	LOC108094514|XP_017050608.1|DFIC	LOC110182088|XP_020805728.1|DSER
OG0000077	LOC108094895|XP_017051224.1|DFIC	LOC110182629|XP_020806354.1|DSER
OG0000077	LOC108099491|XP_017058540.1|DFIC	LOC110189410|XP_020815129.1|DSER
OG0000077	LOC108101896|XP_017061947.1|DFIC	LOC110177149|XP_020799390.1|DSER
OG0000077	LOC108088470|XP_017041744.1|DFIC	LOC110176398|XP_020798389.1|DSER
OG0000078	LOC108094965|XP_017051317.1|DFIC	LOC110180108|XP_020803404.1|DSER
OG0000078	LOC108088926|XP_017042437.1|DFIC	LOC110190038|XP_020816001.1|DSER
OG0000078	LOC108093529|XP_017049111.1|DFIC	LOC110188466|XP_020813854.1|DSER
OG0000078	LOC108098116|XP_017056325.1|DFIC	LOC110175994|XP_020797848.1|DSER
OG0000078	LOC108098159|XP_017056384.1|DFIC	LOC110184416|XP_020808610.1|DSER
OG0000079	LOC108092477|XP_017047558.1|DFIC	LOC110187582|XP_020812628.1|DSER
OG0000080	LOC108094031|XP_017049951.1|DFIC	LOC110179883|XP_020803143.1|DSER
OG0000080	LOC108099995|XP_017059184.1|DFIC	LOC110189756|XP_020815629.1|DSER
OG0000080	LOC108090461|XP_017044643.1|DFIC	LOC110186649|XP_020811608.1|DSER
OG0000081	LOC108100698|XP_017060209.1|DFIC	LOC110187188|XP_020812250.1|DSER
OG0000082	LOC108096757|XP_017054106.1|DFIC	LOC110191132|XP_020817548.1|DSER
OG0000082	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC	LOC110177382|XP_020799743.1|DSER
OG0000082	LOC108092010|XP_017046931.1|DFIC	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER
OG0000083	LOC108089266|XP_017042925.1|DFIC	LOC110183381|XP_020807303.1|DSER
OG0000083	LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC	LOC110183898|XP_020807898.1|DSER
OG0000083	LOC108098717|XP_017057324.1|DFIC	LOC110183901|XP_020807903.1|DSER
OG0000083	LOC108098712|XP_017057316.1|DFIC	LOC110183902|XP_020807904.1|DSER
OG0000083	LOC108089245|XP_017042898.1|DFIC	LOC110183364|XP_020807285.1|DSER
OG0000084	LOC108087862|XP_017040935.1|DFIC	LOC110178501|XP_020801310.1|DSER
OG0000084	LOC108093919|XP_017049775.1|DFIC	LOC110178514|XP_020801324.1|DSER
OG0000085	LOC108101444|XP_017061270.1|DFIC	LOC110178645|XP_020801499.1|DSER
OG0000085	LOC108101595|XP_017061496.1|DFIC	LOC110178385|XP_020801184.1|DSER
OG0000085	LOC108101603|XP_017061506.1|DFIC	LOC110189531|XP_020815353.1|DSER
OG0000085	LOC108101582|XP_017061483.1|DFIC	LOC110189458|XP_020815234.1|DSER
OG0000085	LOC108101594|XP_017061495.1|DFIC	LOC110182637|XP_020806367.1|DSER
OG0000086	LOC108096752|XP_017054097.1|DFIC	LOC110182850|XP_020806645.1|DSER
OG0000087	LOC108101150|XP_017060862.1|DFIC	LOC110183207|XP_020807079.1|DSER
OG0000087	LOC108090029|XP_017044014.1|DFIC	LOC110185908|XP_020810581.1|DSER
OG0000088	LOC108094304|XP_017050312.1|DFIC	LOC110189420|XP_020815137.1|DSER
OG0000088	LOC108101734|XP_017061675.1|DFIC	LOC110185864|XP_020810532.1|DSER
OG0000088	LOC108100188|XP_017059448.1|DFIC	LOC110181272|XP_020804642.1|DSER
OG0000088	LOC108093949|XP_017049834.1|DFIC	LOC110179240|XP_020802358.1|DSER
OG0000088	LOC108100212|XP_017059477.1|DFIC	LOC110181275|XP_020804649.1|DSER
OG0000089	LOC108098591|XP_017057133.1|DFIC	LOC110177136|XP_020799368.1|DSER
OG0000089	LOC108098939|XP_017057635.1|DFIC	LOC110188209|XP_020813497.1|DSER
OG0000089	LOC108087422|XP_017040258.1|DFIC	LOC110190534|XP_020816740.1|DSER
OG0000090	LOC108090757|XP_017045079.1|DFIC	LOC110191832|XP_020818460.1|DSER
OG0000090	LOC108090961|XP_017045394.1|DFIC	LOC110190013|XP_020816009.1|DSER
OG0000090	LOC108096450|XP_017053542.1|DFIC	LOC110189985|XP_020815933.1|DSER
OG0000090	LOC108100299|XP_017059587.1|DFIC	LOC110178630|XP_020801475.1|DSER
OG0000091	LOC108086553|XP_017038985.1|DFIC	LOC110186300|XP_020811077.1|DSER
OG0000091	LOC108102111|XP_017062264.1|DFIC	LOC110183974|XP_020807988.1|DSER
OG0000091	LOC108087170|XP_017039900.1|DFIC	LOC110187866|XP_020813010.1|DSER
OG0000091	LOC108087365|XP_017040194.1|DFIC	LOC110187865|XP_020813009.1|DSER
OG0000092	LOC108096020|XP_017052859.1|DFIC	LOC110186678|XP_020811604.1|DSER
OG0000092	LOC108095984|XP_017052817.1|DFIC	LOC110186502|XP_020811356.1|DSER
OG0000092	LOC108095732|XP_017052397.1|DFIC	LOC110186298|XP_020811072.1|DSER
OG0000092	LOC108096015|XP_017052854.1|DFIC	LOC110186577|XP_020811450.1|DSER
OG0000093	LOC108092694|XP_017047894.1|DFIC	LOC110177009|XP_020799178.1|DSER
OG0000093	LOC108094674|XP_017050882.1|DFIC	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER
OG0000093	LOC108088659|XP_017042076.1|DFIC	LOC110184366|XP_020808519.1|DSER
OG0000094	LOC108089688|XP_017043524.1|DFIC	LOC110184690|XP_020808961.1|DSER
OG0000094	LOC108091775|XP_017046611.1|DFIC	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER
OG0000096	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC	LOC110181381|XP_020804769.1|DSER
OG0000096	LOC108094544|XP_017050641.1|DFIC	LOC110185590|XP_020810184.1|DSER
OG0000096	LOC108087280|XP_017040078.1|DFIC	LOC110186183|XP_020810901.1|DSER
OG0000096	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC	LOC110181328|XP_020804706.1|DSER
OG0000097	LOC108090546|XP_017044770.1|DFIC, LOC108090547|XP_017044774.1|DFIC	LOC110178973|XP_020801941.1|DSER, LOC110178875|XP_020801807.1|DSER
OG0000098	LOC108087974|XP_017041063.1|DFIC	LOC110191273|XP_020817727.1|DSER
OG0000099	LOC108097067|XP_017054593.1|DFIC	LOC110180153|XP_020803462.1|DSER
OG0000099	LOC108097066|XP_017054592.1|DFIC	LOC110180154|XP_020803466.1|DSER
OG0000099	LOC108097065|XP_017054590.1|DFIC	LOC110180130|XP_020803432.1|DSER
OG0000100	LOC108090525|XP_017044732.1|DFIC	LOC110181340|XP_020804722.1|DSER
OG0000100	LOC108092048|XP_017046984.1|DFIC	LOC110180531|XP_020803864.1|DSER
OG0000101	LOC108088290|XP_017041499.1|DFIC	LOC110190010|XP_020815968.1|DSER
OG0000101	LOC108088258|XP_017041465.1|DFIC	LOC110190011|XP_020815969.1|DSER
OG0000101	LOC108088292|XP_017041511.1|DFIC	LOC110190008|XP_020815965.1|DSER
OG0000102	LOC108093909|XP_017049764.1|DFIC	LOC110177925|XP_020800564.1|DSER
OG0000102	LOC108090478|XP_017044665.1|DFIC	LOC110188958|XP_020814556.1|DSER
OG0000103	LOC108094023|XP_017049946.1|DFIC	LOC110190577|XP_020816824.1|DSER
OG0000103	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC	LOC110185270|XP_020809675.1|DSER
OG0000103	LOC108099865|XP_017059002.1|DFIC	LOC110185268|XP_020809674.1|DSER
OG0000103	LOC108086454|XP_017038864.1|DFIC	LOC110191485|XP_020818009.1|DSER
OG0000104	LOC108089623|XP_017043475.1|DFIC	LOC110188717|XP_020814187.1|DSER
OG0000104	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC	LOC110183736|XP_020807742.1|DSER
OG0000104	LOC108089503|XP_017043297.1|DFIC	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER
OG0000105	LOC108091851|XP_017046719.1|DFIC	LOC110185918|XP_020810590.1|DSER
OG0000105	LOC108099251|XP_017058111.1|DFIC	LOC110177255|XP_020799565.1|DSER
OG0000105	LOC108099504|XP_017058556.1|DFIC	LOC110177186|XP_020799440.1|DSER
OG0000105	LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC	LOC110177224|XP_020799504.1|DSER
OG0000106	LOC108101407|XP_017061221.1|DFIC	LOC110189324|XP_020815025.1|DSER
OG0000106	LOC108096187|XP_017053062.1|DFIC, LOC108096357|XP_017053398.1|DFIC, LOC108098423|XP_017056805.1|DFIC, LOC108098436|XP_017056816.1|DFIC, LOC108100916|XP_017060521.1|DFIC, LOC108100923|XP_017060536.1|DFIC, LOC108100983|XP_017060633.1|DFIC	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER
OG0000106	LOC108087622|XP_017040553.1|DFIC	LOC110178389|XP_020801185.1|DSER
OG0000106	LOC108087643|XP_017040596.1|DFIC, LOC108087641|XP_017040594.1|DFIC	LOC110178253|XP_020800963.1|DSER
OG0000107	LOC108096602|XP_017053789.1|DFIC	LOC110185500|XP_020810053.1|DSER
OG0000107	LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC	LOC110184878|XP_020809183.1|DSER
OG0000107	LOC108096607|XP_017053803.1|DFIC	LOC110185499|XP_020810052.1|DSER
OG0000108	LOC108101060|XP_017060740.1|DFIC	LOC110177410|XP_020799826.1|DSER, LOC110180483|XP_020803827.1|DSER
OG0000109	LOC108099999|XP_017059189.1|DFIC	LOC110183425|XP_020807363.1|DSER
OG0000109	LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC	LOC110183475|XP_020807414.1|DSER
OG0000109	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC	LOC110183319|XP_020807224.1|DSER
OG0000110	LOC108088246|XP_017041452.1|DFIC	LOC110176728|XP_020798829.1|DSER
OG0000110	LOC108088248|XP_017041454.1|DFIC	LOC110176727|XP_020798828.1|DSER
OG0000110	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC	LOC110176715|XP_020798814.1|DSER
OG0000110	LOC108088256|XP_017041463.1|DFIC	LOC110176729|XP_020798830.1|DSER
OG0000111	LOC108094777|XP_017051039.1|DFIC	LOC110180114|XP_020803416.1|DSER
OG0000111	LOC108094929|XP_017051277.1|DFIC	LOC110176534|XP_020798578.1|DSER
OG0000112	LOC108097867|XP_017055891.1|DFIC, LOC108098130|XP_017056341.1|DFIC	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER
OG0000113	LOC108090089|XP_017044080.1|DFIC	LOC110188760|XP_020814262.1|DSER
OG0000114	LOC108102109|XP_017062262.1|DFIC, LOC108102091|XP_017062235.1|DFIC	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER
OG0000114	LOC108102106|XP_017062258.1|DFIC, LOC108095639|XP_017052297.1|DFIC	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER
OG0000114	LOC108102107|XP_017062260.1|DFIC	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER
OG0000116	LOC108096024|XP_017052862.1|DFIC	LOC110186561|XP_020811425.1|DSER
OG0000116	LOC108095865|XP_017052658.1|DFIC	LOC110186560|XP_020811424.1|DSER
OG0000116	LOC108095951|XP_017052778.1|DFIC	LOC110186672|XP_020811597.1|DSER
OG0000116	LOC108095695|XP_017052354.1|DFIC	LOC110186304|XP_020811084.1|DSER
OG0000116	LOC108095681|XP_017052339.1|DFIC	LOC110186689|XP_020811615.1|DSER
OG0000116	LOC108096016|XP_017052855.1|DFIC	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER
OG0000117	LOC108098321|XP_017056635.1|DFIC	LOC110186010|XP_020810704.1|DSER
OG0000117	LOC108098322|XP_017056636.1|DFIC	LOC110186011|XP_020810706.1|DSER
OG0000117	LOC108098323|XP_017056637.1|DFIC	LOC110186013|XP_020810708.1|DSER
OG0000117	LOC108098326|XP_017056639.1|DFIC	LOC110186015|XP_020810710.1|DSER
OG0000118	LOC108089784|XP_017043668.1|DFIC	LOC110187376|XP_020812425.1|DSER
OG0000118	LOC108098379|XP_017056731.1|DFIC	LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER
OG0000119	LOC108098930|XP_017057624.1|DFIC	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER
OG0000119	LOC108098763|XP_017057383.1|DFIC	LOC110188489|XP_020813877.1|DSER
OG0000119	LOC108098929|XP_017057623.1|DFIC	LOC110188600|XP_020814022.1|DSER
OG0000120	LOC108092896|XP_017048233.1|DFIC	LOC110178156|XP_020800849.1|DSER
OG0000120	LOC108093778|XP_017049539.1|DFIC	LOC110180259|XP_020803574.1|DSER
OG0000120	LOC108098999|XP_017057719.1|DFIC	LOC110181527|XP_020804963.1|DSER
OG0000121	LOC108091875|XP_017046745.1|DFIC	LOC110176499|XP_020798532.1|DSER
OG0000121	LOC108091877|XP_017046748.1|DFIC	LOC110176466|XP_020798484.1|DSER
OG0000122	LOC108094131|XP_017050042.1|DFIC	LOC110182279|XP_020805957.1|DSER
OG0000122	LOC108091045|XP_017045485.1|DFIC	LOC110176072|XP_020797952.1|DSER
OG0000122	LOC108090686|XP_017044961.1|DFIC	LOC110180765|XP_020804107.1|DSER
OG0000122	LOC108091442|XP_017046125.1|DFIC	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER
