Orthogroup	DFIC.longest_only	DKIK.longest_only
OG0000043	LOC108087388|XP_017040219.1|DFIC	LOC108081480|XP_017032168.1|DKIK
OG0000044	LOC108095953|XP_017052779.1|DFIC	LOC108071988|XP_017018451.1|DKIK
OG0000044	LOC108095656|XP_017052310.1|DFIC, LOC108095674|XP_017052331.1|DFIC	LOC108072003|XP_017018467.1|DKIK, LOC108072022|XP_017018491.1|DKIK, LOC108072004|XP_017018470.1|DKIK
OG0000044	LOC108095707|XP_017052368.1|DFIC, LOC108095664|XP_017052318.1|DFIC	LOC108072010|XP_017018477.1|DKIK
OG0000044	LOC108096011|XP_017052849.1|DFIC	LOC108072006|XP_017018472.1|DKIK
OG0000044	LOC108095670|XP_017052324.1|DFIC	LOC108072020|XP_017018489.1|DKIK
OG0000044	LOC108095658|XP_017052312.1|DFIC	LOC108072017|XP_017018486.1|DKIK
OG0000044	LOC108102017|XP_017062104.1|DFIC	LOC108082753|XP_017033762.1|DKIK
OG0000045	LOC108099782|XP_017058900.1|DFIC	LOC108073518|XP_017020682.1|DKIK
OG0000045	LOC108099776|XP_017058894.1|DFIC, LOC108099783|XP_017058901.1|DFIC	LOC108073353|XP_017020405.1|DKIK, LOC108073350|XP_017020403.1|DKIK
OG0000045	LOC108089346|XP_017043016.1|DFIC	LOC108073894|XP_017021172.1|DKIK
OG0000045	LOC108089335|XP_017043004.1|DFIC	LOC108073882|XP_017021156.1|DKIK
OG0000046	LOC108098480|XP_017056880.1|DFIC	LOC108075359|XP_017023259.1|DKIK
OG0000046	LOC108097441|XP_017055199.1|DFIC	LOC108083339|XP_017034572.1|DKIK
OG0000046	LOC108097439|XP_017055197.1|DFIC	LOC108083340|XP_017034573.1|DKIK
OG0000046	LOC108097454|XP_017055215.1|DFIC	LOC108083611|XP_017034972.1|DKIK, LOC108083337|XP_017034570.1|DKIK
OG0000046	LOC108091603|XP_017046371.1|DFIC, LOC108091584|XP_017046349.1|DFIC	LOC108080985|XP_017031400.1|DKIK
OG0000046	LOC108091607|XP_017046377.1|DFIC	LOC108080891|XP_017031283.1|DKIK
OG0000046	LOC108091593|XP_017046357.1|DFIC	LOC108080893|XP_017031285.1|DKIK, LOC108080892|XP_017031284.1|DKIK
OG0000046	LOC108091587|XP_017046351.1|DFIC, LOC108091594|XP_017046358.1|DFIC, LOC108091585|XP_017046350.1|DFIC	LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK, LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK
OG0000047	LOC108090569|XP_017044803.1|DFIC	LOC108076173|XP_017024393.1|DKIK
OG0000047	LOC108090570|XP_017044804.1|DFIC	LOC108076538|XP_017024940.1|DKIK
OG0000047	LOC108094901|XP_017051236.1|DFIC	LOC108080858|XP_017031251.1|DKIK
OG0000047	LOC108094950|XP_017051302.1|DFIC	LOC108078780|XP_017028320.1|DKIK
OG0000047	LOC108089719|XP_017043575.1|DFIC	LOC108071908|XP_017018345.1|DKIK
OG0000048	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK
OG0000048	LOC108089537|XP_017043362.1|DFIC	LOC108084438|XP_017036136.1|DKIK
OG0000048	LOC108089538|XP_017043363.1|DFIC	LOC108084434|XP_017036131.1|DKIK
OG0000048	LOC108089535|XP_017043361.1|DFIC	LOC108084433|XP_017036130.1|DKIK
OG0000048	LOC108089542|XP_017043368.1|DFIC	LOC108084436|XP_017036133.1|DKIK
OG0000049	LOC108091886|XP_017046759.1|DFIC	LOC108084080|XP_017035590.1|DKIK
OG0000049	LOC108091864|XP_017046732.1|DFIC	LOC108084068|XP_017035576.1|DKIK
OG0000049	LOC108091860|XP_017046729.1|DFIC	LOC108084077|XP_017035587.1|DKIK
OG0000049	LOC108091991|XP_017046904.1|DFIC	LOC108084022|XP_017035524.1|DKIK
OG0000049	LOC108091993|XP_017046906.1|DFIC	LOC108084023|XP_017035525.1|DKIK
OG0000049	LOC108092198|XP_017047214.1|DFIC	LOC108084019|XP_017035520.1|DKIK
OG0000050	LOC108093905|XP_017049757.1|DFIC	LOC108073068|XP_017020022.1|DKIK
OG0000050	LOC108088748|XP_017042185.1|DFIC	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK
OG0000050	LOC108088744|XP_017042181.1|DFIC	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK
OG0000050	LOC108088745|XP_017042182.1|DFIC	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK
OG0000050	LOC108088747|XP_017042184.1|DFIC	LOC108072596|XP_017019300.1|DKIK
OG0000050	LOC108088743|XP_017042180.1|DFIC	LOC108072619|XP_017019339.1|DKIK
OG0000050	LOC108088746|XP_017042183.1|DFIC	LOC108072601|XP_017019314.1|DKIK
OG0000051	LOC108099282|XP_017058161.1|DFIC	LOC108083217|XP_017034415.1|DKIK
OG0000051	LOC108087911|XP_017040982.1|DFIC	LOC108085672|XP_017037854.1|DKIK
OG0000051	LOC108092094|XP_017047073.1|DFIC, LOC108087894|XP_017040960.1|DFIC, LOC108087917|XP_017040992.1|DFIC	LOC108080428|XP_017030650.1|DKIK
OG0000052	LOC108087102|XP_017039773.1|DFIC	LOC108084580|XP_017036343.1|DKIK
OG0000052	LOC108098807|XP_017057437.1|DFIC	LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK
OG0000052	LOC108098902|XP_017057587.1|DFIC	LOC108084092|XP_017035606.1|DKIK
OG0000052	LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC	LOC108084066|XP_017035574.1|DKIK
OG0000052	LOC108087760|XP_017040779.1|DFIC	LOC108082278|XP_017033098.1|DKIK
OG0000052	LOC108087818|XP_017040874.1|DFIC	LOC108082558|XP_017033497.1|DKIK
OG0000053	LOC108090322|XP_017044423.1|DFIC	LOC108070784|XP_017016873.1|DKIK
OG0000053	LOC108090310|XP_017044412.1|DFIC	LOC108070783|XP_017016872.1|DKIK
OG0000053	LOC108090321|XP_017044422.1|DFIC	LOC108070782|XP_017016871.1|DKIK
OG0000053	LOC108090309|XP_017044411.1|DFIC	LOC108070781|XP_017016869.1|DKIK
OG0000053	LOC108090323|XP_017044424.1|DFIC	LOC108070786|XP_017016875.1|DKIK
OG0000054	LOC108097528|XP_017055365.1|DFIC	LOC108081173|XP_017031718.1|DKIK
OG0000054	LOC108096334|XP_017053362.1|DFIC	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK
OG0000054	LOC108096244|XP_017053162.1|DFIC	LOC108081160|XP_017031693.1|DKIK
OG0000054	LOC108097685|XP_017055644.1|DFIC	LOC108081159|XP_017031690.1|DKIK
OG0000055	LOC108099258|XP_017058122.1|DFIC	LOC108085846|XP_017038093.1|DKIK
OG0000056	LOC108091640|XP_017046431.1|DFIC	LOC108071295|XP_017017484.1|DKIK
OG0000056	LOC108091639|XP_017046430.1|DFIC	LOC108071297|XP_017017486.1|DKIK
OG0000056	LOC108091643|XP_017046434.1|DFIC	LOC108071299|XP_017017488.1|DKIK
OG0000056	LOC108091642|XP_017046433.1|DFIC	LOC108071296|XP_017017485.1|DKIK
OG0000056	LOC108098775|XP_017057398.1|DFIC	LOC108077622|XP_017026519.1|DKIK
OG0000056	LOC108098940|XP_017057636.1|DFIC	LOC108077830|XP_017026845.1|DKIK
OG0000058	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC	LOC108082757|XP_017033763.1|DKIK
OG0000058	LOC108093385|XP_017048892.1|DFIC	LOC108082758|XP_017033764.1|DKIK
OG0000058	LOC108092885|XP_017048216.1|DFIC	LOC108070811|XP_017016903.1|DKIK
OG0000059	LOC108095725|XP_017052388.1|DFIC	LOC108085570|XP_017037699.1|DKIK
OG0000059	LOC108095914|XP_017052731.1|DFIC	LOC108085569|XP_017037698.1|DKIK
OG0000059	LOC108095915|XP_017052732.1|DFIC	LOC108085567|XP_017037695.1|DKIK
OG0000059	LOC108095912|XP_017052729.1|DFIC	LOC108085562|XP_017037690.1|DKIK
OG0000059	LOC108095911|XP_017052728.1|DFIC, LOC108095913|XP_017052730.1|DFIC	LOC108085556|XP_017037683.1|DKIK, LOC108085561|XP_017037689.1|DKIK
OG0000059	LOC108096013|XP_017052851.1|DFIC	LOC108085559|XP_017037687.1|DKIK
OG0000060	LOC108091169|XP_017045705.1|DFIC	LOC108080522|XP_017030803.1|DKIK
OG0000060	LOC108090629|XP_017044896.1|DFIC	LOC108085335|XP_017037380.1|DKIK
OG0000060	LOC108090119|XP_017044139.1|DFIC	LOC108075427|XP_017023341.1|DKIK
OG0000060	LOC108086822|XP_017039354.1|DFIC	LOC108085322|XP_017037367.1|DKIK
OG0000060	LOC108101966|XP_017062037.1|DFIC	LOC108076086|XP_017024289.1|DKIK
OG0000060	LOC108092553|XP_017047676.1|DFIC	LOC108077343|XP_017026120.1|DKIK
OG0000061	LOC108094528|XP_017050618.1|DFIC	LOC108086185|XP_017038537.1|DKIK
OG0000061	LOC108094524|XP_017050615.1|DFIC	LOC108086197|XP_017038548.1|DKIK
OG0000061	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC	LOC108086191|XP_017038544.1|DKIK
OG0000061	LOC108094527|XP_017050617.1|DFIC	LOC108086182|XP_017038533.1|DKIK
OG0000062	LOC108094292|XP_017050285.1|DFIC	LOC108071778|XP_017018123.1|DKIK
OG0000062	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC	LOC108082791|XP_017033825.1|DKIK
OG0000062	LOC108096166|XP_017053037.1|DFIC	LOC108082253|XP_017033087.1|DKIK, LOC108082254|XP_017033088.1|DKIK
OG0000063	LOC108102253|XP_017062492.1|DFIC	LOC108071305|XP_017017501.1|DKIK
OG0000063	LOC108102254|XP_017062493.1|DFIC	LOC108071251|XP_017017426.1|DKIK
OG0000063	LOC108102252|XP_017062491.1|DFIC	LOC108071304|XP_017017500.1|DKIK
OG0000063	LOC108089709|XP_017043545.1|DFIC	LOC108071602|XP_017017872.1|DKIK
OG0000063	LOC108089764|XP_017043644.1|DFIC	LOC108071633|XP_017017906.1|DKIK
OG0000063	LOC108089767|XP_017043647.1|DFIC	LOC108071565|XP_017017835.1|DKIK
OG0000063	LOC108089761|XP_017043640.1|DFIC	LOC108071655|XP_017017940.1|DKIK
OG0000065	LOC108087975|XP_017041064.1|DFIC	LOC108077717|XP_017026657.1|DKIK
OG0000065	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC, LOC108087976|XP_017041066.1|DFIC	LOC108077718|XP_017026658.1|DKIK
OG0000065	LOC108087006|XP_017039644.1|DFIC	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK
OG0000065	LOC108087009|XP_017039646.1|DFIC	LOC108077800|XP_017026803.1|DKIK
OG0000065	LOC108087007|XP_017039645.1|DFIC	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK
OG0000066	LOC108095590|XP_017052241.1|DFIC	LOC108083599|XP_017034957.1|DKIK
OG0000066	LOC108091801|XP_017046658.1|DFIC	LOC108080484|XP_017030727.1|DKIK
OG0000066	LOC108102277|XP_017062516.1|DFIC	LOC108077666|XP_017026575.1|DKIK
OG0000066	LOC108094357|XP_017050387.1|DFIC	LOC108081852|XP_017032582.1|DKIK
OG0000066	LOC108096246|XP_017053178.1|DFIC	LOC108080961|XP_017031364.1|DKIK
OG0000066	LOC108091186|XP_017045747.1|DFIC	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK
OG0000066	LOC108096709|XP_017054033.1|DFIC	LOC108072837|XP_017019618.1|DKIK
OG0000067	LOC108098544|XP_017057031.1|DFIC	LOC108084848|XP_017036716.1|DKIK
OG0000067	LOC108089737|XP_017043607.1|DFIC	LOC108085996|XP_017038286.1|DKIK
OG0000067	LOC108090972|XP_017045416.1|DFIC	LOC108077943|XP_017026970.1|DKIK
OG0000067	LOC108089736|XP_017043606.1|DFIC	LOC108085995|XP_017038285.1|DKIK
OG0000067	LOC108093275|XP_017048744.1|DFIC	LOC108071874|XP_017018291.1|DKIK
OG0000068	LOC108099862|XP_017058999.1|DFIC	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK
OG0000068	LOC108094867|XP_017051178.1|DFIC	LOC108084117|XP_017035637.1|DKIK
OG0000068	LOC108098038|XP_017056186.1|DFIC	LOC108074164|XP_017021563.1|DKIK
OG0000069	LOC108095205|XP_017051701.1|DFIC	LOC108072243|XP_017018793.1|DKIK
OG0000069	LOC108101356|XP_017061154.1|DFIC, LOC108093246|XP_017048713.1|DFIC, LOC108101912|XP_017061979.1|DFIC, LOC108101254|XP_017060998.1|DFIC, LOC108100462|XP_017059884.1|DFIC	LOC108085291|XP_017037341.1|DKIK
OG0000070	LOC108093013|XP_017048405.1|DFIC	LOC108082879|XP_017033949.1|DKIK
OG0000070	LOC108097315|XP_017055021.1|DFIC	LOC108076002|XP_017024145.1|DKIK
OG0000070	LOC108093017|XP_017048410.1|DFIC	LOC108082683|XP_017033673.1|DKIK
OG0000070	LOC108093018|XP_017048411.1|DFIC	LOC108082714|XP_017033711.1|DKIK
OG0000071	LOC108100141|XP_017059383.1|DFIC	LOC108073779|XP_017021035.1|DKIK
OG0000071	LOC108095396|XP_017051968.1|DFIC	LOC108070385|XP_017016325.1|DKIK
OG0000071	LOC108095397|XP_017051969.1|DFIC	LOC108070384|XP_017016324.1|DKIK
OG0000071	LOC108095466|XP_017052069.1|DFIC	LOC108070386|XP_017016326.1|DKIK
OG0000072	LOC108090306|XP_017044405.1|DFIC	LOC108076540|XP_017024942.1|DKIK
OG0000072	LOC108090388|XP_017044526.1|DFIC	LOC108076135|XP_017024352.1|DKIK
OG0000073	LOC108093786|XP_017049554.1|DFIC	LOC108082462|XP_017033327.1|DKIK
OG0000073	LOC108097185|XP_017054817.1|DFIC	LOC108079402|XP_017029216.1|DKIK
OG0000073	LOC108098509|XP_017056925.1|DFIC	LOC108075433|XP_017023346.1|DKIK
OG0000074	LOC108093150|XP_017048585.1|DFIC	LOC108071625|XP_017017896.1|DKIK
OG0000074	LOC108099854|XP_017058989.1|DFIC	LOC108071877|XP_017018294.1|DKIK
OG0000075	LOC108096303|XP_017053279.1|DFIC	LOC108078729|XP_017028220.1|DKIK
OG0000075	LOC108096448|XP_017053541.1|DFIC	LOC108078805|XP_017028362.1|DKIK
OG0000075	LOC108096307|XP_017053282.1|DFIC	LOC108078731|XP_017028222.1|DKIK
OG0000076	LOC108096321|XP_017053338.1|DFIC	LOC108078964|XP_017028614.1|DKIK
OG0000076	LOC108087907|XP_017040976.1|DFIC, LOC108088087|XP_017041231.1|DFIC	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK
OG0000076	LOC108094504|XP_017050597.1|DFIC	LOC108085219|XP_017037239.1|DKIK
OG0000076	LOC108094514|XP_017050608.1|DFIC	LOC108085227|XP_017037254.1|DKIK
OG0000077	LOC108094895|XP_017051224.1|DFIC	LOC108076740|XP_017025218.1|DKIK
OG0000077	LOC108099491|XP_017058540.1|DFIC	LOC108073492|XP_017020640.1|DKIK
OG0000077	LOC108101896|XP_017061947.1|DFIC	LOC108070868|XP_017016990.1|DKIK
OG0000077	LOC108088470|XP_017041744.1|DFIC	LOC108077758|XP_017026727.1|DKIK
OG0000078	LOC108094965|XP_017051317.1|DFIC	LOC108082104|XP_017032889.1|DKIK
OG0000078	LOC108088926|XP_017042437.1|DFIC	LOC108083237|XP_017034431.1|DKIK
OG0000078	LOC108093529|XP_017049111.1|DFIC	LOC108084091|XP_017035604.1|DKIK
OG0000078	LOC108098116|XP_017056325.1|DFIC	LOC108080166|XP_017030300.1|DKIK
OG0000078	LOC108098159|XP_017056384.1|DFIC	LOC108083371|XP_017034605.1|DKIK
OG0000079	LOC108092477|XP_017047558.1|DFIC	LOC108086084|XP_017038391.1|DKIK
OG0000079	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC	LOC108086076|XP_017038383.1|DKIK
OG0000080	LOC108094031|XP_017049951.1|DFIC	LOC108082848|XP_017033908.1|DKIK
OG0000080	LOC108099995|XP_017059184.1|DFIC	LOC108070937|XP_017017080.1|DKIK
OG0000080	LOC108090461|XP_017044643.1|DFIC	LOC108076175|XP_017024395.1|DKIK
OG0000081	LOC108100698|XP_017060209.1|DFIC	LOC108073934|XP_017021227.1|DKIK
OG0000082	LOC108096757|XP_017054106.1|DFIC	LOC108076521|XP_017024919.1|DKIK
OG0000082	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK
OG0000082	LOC108092010|XP_017046931.1|DFIC	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK
OG0000083	LOC108089266|XP_017042925.1|DFIC	LOC108077314|XP_017026091.1|DKIK
OG0000083	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC	LOC108075851|XP_017023931.1|DKIK
OG0000083	LOC108098717|XP_017057324.1|DFIC	LOC108075726|XP_017023759.1|DKIK
OG0000083	LOC108089245|XP_017042898.1|DFIC	LOC108077101|XP_017025775.1|DKIK
OG0000084	LOC108087862|XP_017040935.1|DFIC	LOC108082570|XP_017033516.1|DKIK
OG0000084	LOC108093919|XP_017049775.1|DFIC	LOC108073008|XP_017019953.1|DKIK
OG0000085	LOC108101444|XP_017061270.1|DFIC	LOC108078024|XP_017027074.1|DKIK
OG0000085	LOC108101595|XP_017061496.1|DFIC	LOC108078117|XP_017027221.1|DKIK
OG0000085	LOC108101603|XP_017061506.1|DFIC	LOC108077949|XP_017026977.1|DKIK
OG0000085	LOC108101602|XP_017061505.1|DFIC	LOC108077981|XP_017027013.1|DKIK, LOC108078014|XP_017027060.1|DKIK
OG0000085	LOC108101582|XP_017061483.1|DFIC	LOC108078385|XP_017027713.1|DKIK
OG0000085	LOC108101594|XP_017061495.1|DFIC	LOC108078118|XP_017027223.1|DKIK
OG0000086	LOC108096752|XP_017054097.1|DFIC	LOC108076785|XP_017025280.1|DKIK
OG0000087	LOC108101150|XP_017060862.1|DFIC	LOC108081995|XP_017032728.1|DKIK
OG0000087	LOC108090029|XP_017044014.1|DFIC	LOC108077379|XP_017026162.1|DKIK
OG0000088	LOC108094304|XP_017050312.1|DFIC	LOC108076386|XP_017024698.1|DKIK
OG0000088	LOC108101734|XP_017061675.1|DFIC	LOC108085237|XP_017037265.1|DKIK
OG0000088	LOC108100188|XP_017059448.1|DFIC	LOC108073869|XP_017021143.1|DKIK
OG0000088	LOC108093949|XP_017049834.1|DFIC	LOC108076406|XP_017024734.1|DKIK
OG0000088	LOC108100212|XP_017059477.1|DFIC	LOC108073878|XP_017021152.1|DKIK
OG0000089	LOC108098591|XP_017057133.1|DFIC	LOC108081135|XP_017031645.1|DKIK
OG0000089	LOC108098939|XP_017057635.1|DFIC	LOC108075612|XP_017023634.1|DKIK
OG0000089	LOC108087422|XP_017040258.1|DFIC	LOC108078680|XP_017028115.1|DKIK
OG0000090	LOC108090757|XP_017045079.1|DFIC	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK
OG0000090	LOC108090961|XP_017045394.1|DFIC	LOC108077947|XP_017026974.1|DKIK
OG0000090	LOC108096450|XP_017053542.1|DFIC	LOC108078973|XP_017028631.1|DKIK
OG0000090	LOC108100299|XP_017059587.1|DFIC	LOC108071532|XP_017017793.1|DKIK
OG0000091	LOC108086553|XP_017038985.1|DFIC	LOC108075739|XP_017023776.1|DKIK
OG0000091	LOC108102111|XP_017062264.1|DFIC	LOC108082079|XP_017032861.1|DKIK
OG0000091	LOC108087170|XP_017039900.1|DFIC	LOC108081166|XP_017031709.1|DKIK
OG0000091	LOC108087365|XP_017040194.1|DFIC	LOC108081243|XP_017031811.1|DKIK
OG0000092	LOC108096020|XP_017052859.1|DFIC	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK
OG0000092	LOC108095984|XP_017052817.1|DFIC	LOC108071264|XP_017017444.1|DKIK
OG0000092	LOC108095732|XP_017052397.1|DFIC	LOC108077658|XP_017026562.1|DKIK
OG0000092	LOC108096015|XP_017052854.1|DFIC	LOC108071261|XP_017017438.1|DKIK
OG0000093	LOC108092694|XP_017047894.1|DFIC	LOC108079645|XP_017029525.1|DKIK
OG0000093	LOC108094674|XP_017050882.1|DFIC	LOC108072972|XP_017019896.1|DKIK, LOC108075766|XP_017023815.1|DKIK
OG0000093	LOC108088659|XP_017042076.1|DFIC	LOC108074155|XP_017021548.1|DKIK
OG0000094	LOC108089688|XP_017043524.1|DFIC	LOC108071561|XP_017017831.1|DKIK
OG0000094	LOC108091775|XP_017046611.1|DFIC	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK
OG0000096	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC	LOC108082873|XP_017033940.1|DKIK
OG0000096	LOC108094544|XP_017050641.1|DFIC	LOC108075861|XP_017023944.1|DKIK
OG0000096	LOC108087280|XP_017040078.1|DFIC	LOC108085902|XP_017038160.1|DKIK
OG0000096	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC	LOC108082876|XP_017033946.1|DKIK
OG0000097	LOC108090546|XP_017044770.1|DFIC, LOC108090547|XP_017044774.1|DFIC	LOC108080591|XP_017030888.1|DKIK, LOC108080635|XP_017030947.1|DKIK, LOC108080612|XP_017030925.1|DKIK, LOC108080593|XP_017030890.1|DKIK, LOC108080568|XP_017030862.1|DKIK, LOC108080565|XP_017030860.1|DKIK, LOC108080566|XP_017030861.1|DKIK, LOC108080632|XP_017030945.1|DKIK
OG0000098	LOC108087974|XP_017041063.1|DFIC	LOC108077716|XP_017026656.1|DKIK
OG0000099	LOC108097067|XP_017054593.1|DFIC	LOC108083427|XP_017034672.1|DKIK
OG0000099	LOC108097066|XP_017054592.1|DFIC	LOC108083341|XP_017034574.1|DKIK
OG0000099	LOC108097065|XP_017054590.1|DFIC	LOC108083422|XP_017034666.1|DKIK
OG0000100	LOC108090525|XP_017044732.1|DFIC	LOC108076209|XP_017024435.1|DKIK
OG0000100	LOC108092048|XP_017046984.1|DFIC	LOC108075976|XP_017024117.1|DKIK
OG0000101	LOC108088258|XP_017041465.1|DFIC	LOC108083701|XP_017035085.1|DKIK
OG0000101	LOC108088292|XP_017041511.1|DFIC	LOC108083696|XP_017035073.1|DKIK
OG0000102	LOC108093909|XP_017049764.1|DFIC	LOC108073007|XP_017019952.1|DKIK
OG0000102	LOC108090478|XP_017044665.1|DFIC	LOC108078325|XP_017027613.1|DKIK
OG0000103	LOC108094023|XP_017049946.1|DFIC	LOC108078639|XP_017028056.1|DKIK
OG0000103	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC	LOC108071952|XP_017018408.1|DKIK
OG0000103	LOC108099865|XP_017059002.1|DFIC	LOC108071951|XP_017018407.1|DKIK
OG0000103	LOC108086454|XP_017038864.1|DFIC	LOC108072142|XP_017018672.1|DKIK
OG0000104	LOC108089623|XP_017043475.1|DFIC	LOC108071553|XP_017017820.1|DKIK
OG0000104	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC	LOC108082132|XP_017032923.1|DKIK
OG0000104	LOC108089503|XP_017043297.1|DFIC	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK
OG0000105	LOC108091851|XP_017046719.1|DFIC	LOC108084017|XP_017035519.1|DKIK
OG0000105	LOC108099251|XP_017058111.1|DFIC	LOC108080884|XP_017031275.1|DKIK
OG0000105	LOC108099504|XP_017058556.1|DFIC	LOC108080981|XP_017031395.1|DKIK
OG0000105	LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC	LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK
OG0000106	LOC108101407|XP_017061221.1|DFIC	LOC108074711|XP_017022340.1|DKIK
OG0000106	LOC108096187|XP_017053062.1|DFIC, LOC108096357|XP_017053398.1|DFIC, LOC108098423|XP_017056805.1|DFIC, LOC108098436|XP_017056816.1|DFIC, LOC108100916|XP_017060521.1|DFIC, LOC108100923|XP_017060536.1|DFIC, LOC108100983|XP_017060633.1|DFIC	LOC108082295|XP_017033115.1|DKIK, LOC108082296|XP_017033116.1|DKIK, LOC108082298|XP_017033118.1|DKIK, LOC108082294|XP_017033114.1|DKIK, LOC108082297|XP_017033117.1|DKIK, LOC108074039|XP_017021396.1|DKIK, LOC108082537|XP_017033462.1|DKIK, LOC108082292|XP_017033112.1|DKIK
OG0000106	LOC108087622|XP_017040553.1|DFIC	LOC108082393|XP_017033227.1|DKIK
OG0000106	LOC108087617|XP_017040548.1|DFIC	LOC108082290|XP_017033110.1|DKIK
OG0000106	LOC108087643|XP_017040596.1|DFIC, LOC108087641|XP_017040594.1|DFIC	LOC108082293|XP_017033113.1|DKIK
OG0000107	LOC108096602|XP_017053789.1|DFIC	LOC108072231|XP_017018782.1|DKIK
OG0000107	LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC	LOC108076846|XP_017025364.1|DKIK
OG0000107	LOC108094425|XP_017050485.1|DFIC, LOC108094343|XP_017050376.1|DFIC, LOC108095574|XP_017052217.1|DFIC, LOC108098734|XP_017057357.1|DFIC, LOC108095588|XP_017052243.1|DFIC	LOC108076845|XP_017025363.1|DKIK
OG0000107	LOC108096607|XP_017053803.1|DFIC	LOC108072303|XP_017018860.1|DKIK
OG0000108	LOC108101060|XP_017060740.1|DFIC	LOC108083650|XP_017035011.1|DKIK, LOC108080914|XP_017031311.1|DKIK, LOC108072095|XP_017018601.1|DKIK, LOC108076717|XP_017025172.1|DKIK
OG0000109	LOC108099999|XP_017059189.1|DFIC	LOC108077299|XP_017026069.1|DKIK
OG0000109	LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC	LOC108076928|XP_017025463.1|DKIK
OG0000109	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC	LOC108077298|XP_017026067.1|DKIK
OG0000110	LOC108088246|XP_017041452.1|DFIC	LOC108078140|XP_017027262.1|DKIK
OG0000110	LOC108088248|XP_017041454.1|DFIC	LOC108078152|XP_017027292.1|DKIK
OG0000110	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC	LOC108078144|XP_017027276.1|DKIK
OG0000110	LOC108088256|XP_017041463.1|DFIC	LOC108078161|XP_017027305.1|DKIK
OG0000111	LOC108094777|XP_017051039.1|DFIC	LOC108082105|XP_017032890.1|DKIK
OG0000111	LOC108094929|XP_017051277.1|DFIC	LOC108082108|XP_017032897.1|DKIK
OG0000112	LOC108098021|XP_017056163.1|DFIC	LOC108085943|XP_017038219.1|DKIK
