Orthogroup	DFIC.longest_only	DSUZ.longest_only
OG0000034	LOC108098179|XP_017056401.1|DFIC	LOC108021476|XP_016945707.1|DSUZ
OG0000034	LOC108098285|XP_017056581.1|DFIC	LOC108021724|XP_016946052.1|DSUZ
OG0000034	LOC108098386|XP_017056743.1|DFIC	LOC108009317|XP_016929074.1|DSUZ
OG0000034	LOC108087083|XP_017039752.1|DFIC	LOC108007509|XP_016926684.2|DSUZ
OG0000034	LOC108087380|XP_017040209.1|DFIC	LOC108005688|XP_016924502.2|DSUZ
OG0000034	LOC108093450|XP_017049013.1|DFIC	LOC108011927|XP_016932664.1|DSUZ
OG0000035	LOC108102183|XP_017062377.1|DFIC	LOC118879693|XP_036678485.1|DSUZ, LOC118879346|XP_036678092.1|DSUZ, LOC118878427|XP_036677296.1|DSUZ, LOC118877441|XP_036672165.1|DSUZ, LOC118878613|XP_036677553.1|DSUZ, LOC118878581|XP_036677500.1|DSUZ, LOC118878510|XP_036677407.1|DSUZ
OG0000035	LOC108094809|XP_017051072.1|DFIC	LOC118878806|XP_036677717.1|DSUZ
OG0000035	LOC108093569|XP_017049153.1|DFIC	LOC118879530|XP_036678281.1|DSUZ, LOC118878566|XP_036677481.1|DSUZ, LOC118878554|XP_036677462.1|DSUZ, LOC118878468|XP_036677357.1|DSUZ, LOC118879228|XP_036678015.1|DSUZ, LOC118878511|XP_036677408.1|DSUZ, LOC118878925|XP_036677802.1|DSUZ, LOC118878926|XP_036677803.1|DSUZ, LOC118878467|XP_036677356.1|DSUZ, LOC118879227|XP_036678014.1|DSUZ, LOC108014230|XP_016935755.2|DSUZ, LOC118879420|XP_036678186.1|DSUZ, LOC118879445|XP_036678213.1|DSUZ, LOC118878838|XP_036677758.1|DSUZ, LOC118878805|XP_036677715.1|DSUZ, LOC118878803|XP_036677713.1|DSUZ, LOC118878804|XP_036677714.1|DSUZ, LOC118879341|XP_036678090.1|DSUZ
OG0000035	LOC108090828|XP_017045178.1|DFIC, LOC108096830|XP_017054224.1|DFIC, LOC108087561|XP_017040477.1|DFIC, LOC108100301|XP_017059592.1|DFIC, LOC108089887|XP_017043878.1|DFIC	LOC118877839|XP_036673931.1|DSUZ
OG0000036	LOC108096138|XP_017053007.1|DFIC	LOC108019328|XP_036675087.1|DSUZ
OG0000036	LOC108097979|XP_017056090.1|DFIC	LOC108006404|XP_016925415.2|DSUZ
OG0000036	LOC108098533|XP_017057003.1|DFIC	LOC108011658|XP_016932343.2|DSUZ
OG0000036	LOC108087237|XP_017040017.1|DFIC	LOC108007854|XP_036674140.1|DSUZ
OG0000037	LOC108087844|XP_017040913.1|DFIC	LOC108018132|XP_016941074.1|DSUZ
OG0000037	LOC108088042|XP_017041165.1|DFIC	LOC108017560|XP_036672906.1|DSUZ
OG0000037	LOC108088040|XP_017041164.1|DFIC	LOC108013828|XP_016935296.2|DSUZ, LOC108013829|XP_016935299.2|DSUZ
OG0000038	LOC108088854|XP_017042318.1|DFIC	LOC108020759|XP_016944626.2|DSUZ
OG0000038	LOC108088914|XP_017042416.1|DFIC	LOC108010653|XP_036670653.1|DSUZ
OG0000039	LOC108091791|XP_017046639.1|DFIC	LOC108016023|XP_016938107.2|DSUZ
OG0000039	LOC108097516|XP_017055329.1|DFIC	LOC108006280|XP_016925226.1|DSUZ
OG0000039	LOC108097515|XP_017055328.1|DFIC	LOC108006287|XP_016925235.1|DSUZ
OG0000039	LOC108095512|XP_017052111.1|DFIC	LOC108019017|XP_016942120.1|DSUZ
OG0000040	LOC108092229|XP_017047255.1|DFIC	LOC108016198|XP_036675321.1|DSUZ
OG0000040	LOC108087305|XP_017040113.1|DFIC	LOC108006036|XP_036674433.1|DSUZ
OG0000040	LOC108087307|XP_017040114.1|DFIC	LOC108006007|XP_036674432.1|DSUZ
OG0000040	LOC108092211|XP_017047228.1|DFIC	LOC108011397|XP_016932008.2|DSUZ
OG0000040	LOC108092212|XP_017047230.1|DFIC	LOC108007390|XP_036675323.1|DSUZ, LOC108007385|XP_016926531.2|DSUZ
OG0000040	LOC108092206|XP_017047224.1|DFIC	LOC108007382|XP_016926528.2|DSUZ
OG0000040	LOC108100764|XP_017060292.1|DFIC	LOC108010783|XP_016931200.1|DSUZ
OG0000041	LOC108095996|XP_017052831.1|DFIC	LOC108012086|XP_016932852.2|DSUZ
OG0000041	LOC108095939|XP_017052765.1|DFIC	LOC108007889|XP_036674680.1|DSUZ
OG0000041	LOC108095866|XP_017052659.1|DFIC	LOC108007918|XP_016927178.2|DSUZ
OG0000042	LOC108097744|XP_017055741.1|DFIC	LOC108011952|XP_016932694.2|DSUZ
OG0000042	LOC108090330|XP_017044433.1|DFIC	LOC108017900|XP_016940559.1|DSUZ
OG0000042	LOC108090327|XP_017044430.1|DFIC	LOC108017907|XP_016940566.1|DSUZ
OG0000042	LOC108090329|XP_017044432.1|DFIC	LOC108017901|XP_016940560.1|DSUZ
OG0000042	LOC108090333|XP_017044437.1|DFIC, LOC108090332|XP_017044435.1|DFIC, LOC108090338|XP_017044443.1|DFIC, LOC108090337|XP_017044441.1|DFIC, LOC108090335|XP_017044439.1|DFIC, LOC108090336|XP_017044440.1|DFIC, LOC108090328|XP_017044431.1|DFIC	LOC108017721|XP_016940320.2|DSUZ, LOC108017910|XP_016940568.2|DSUZ, LOC108017722|XP_016940321.2|DSUZ
OG0000042	LOC108090331|XP_017044434.1|DFIC	LOC108017720|XP_016940319.1|DSUZ
OG0000043	LOC108087389|XP_017040220.1|DFIC	LOC108006018|XP_016924950.2|DSUZ
OG0000043	LOC108087351|XP_017040180.1|DFIC	LOC108006051|XP_036674427.1|DSUZ
OG0000043	LOC108087056|XP_017039721.1|DFIC	LOC108006016|XP_036674672.1|DSUZ
OG0000043	LOC108092195|XP_017047211.1|DFIC	LOC108006062|XP_016924995.2|DSUZ
OG0000043	LOC108086831|XP_017039366.1|DFIC	LOC108010802|XP_016931225.2|DSUZ
OG0000043	LOC108087388|XP_017040219.1|DFIC	LOC108006056|XP_016924989.2|DSUZ
OG0000044	LOC108095953|XP_017052779.1|DFIC	LOC108012094|XP_016932860.2|DSUZ
OG0000044	LOC108095656|XP_017052310.1|DFIC, LOC108095674|XP_017052331.1|DFIC	LOC108007932|XP_036674251.1|DSUZ
OG0000044	LOC108095707|XP_017052368.1|DFIC, LOC108095664|XP_017052318.1|DFIC	LOC108007930|XP_036674252.1|DSUZ
OG0000044	LOC108096011|XP_017052849.1|DFIC	LOC108007915|XP_016927173.2|DSUZ
OG0000044	LOC108095670|XP_017052324.1|DFIC	LOC108007906|XP_016927164.2|DSUZ
OG0000044	LOC108095658|XP_017052312.1|DFIC	LOC108007917|XP_036674250.1|DSUZ
OG0000044	LOC108102017|XP_017062104.1|DFIC	LOC108011721|XP_016932432.2|DSUZ
OG0000045	LOC108099782|XP_017058900.1|DFIC	LOC108004812|XP_036670921.1|DSUZ
OG0000045	LOC108099776|XP_017058894.1|DFIC, LOC108099783|XP_017058901.1|DFIC	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ
OG0000045	LOC108089346|XP_017043016.1|DFIC	LOC108005813|XP_016924631.1|DSUZ
OG0000045	LOC108089335|XP_017043004.1|DFIC	LOC108005814|XP_016924632.1|DSUZ
OG0000046	LOC108098480|XP_017056880.1|DFIC	LOC108014425|XP_016936027.2|DSUZ
OG0000046	LOC108097441|XP_017055199.1|DFIC	LOC108014937|XP_016936647.1|DSUZ
OG0000046	LOC108097439|XP_017055197.1|DFIC	LOC108014936|XP_016936646.1|DSUZ
OG0000046	LOC108097454|XP_017055215.1|DFIC	LOC108015074|XP_016936802.1|DSUZ
OG0000046	LOC108091603|XP_017046371.1|DFIC, LOC108091584|XP_017046349.1|DFIC	LOC108011093|XP_036674691.1|DSUZ
OG0000046	LOC108091593|XP_017046357.1|DFIC	LOC108011090|XP_016931644.1|DSUZ
OG0000046	LOC108091587|XP_017046351.1|DFIC, LOC108091594|XP_017046358.1|DFIC, LOC108091585|XP_017046350.1|DFIC	LOC108011098|XP_036674670.1|DSUZ
OG0000047	LOC108090569|XP_017044803.1|DFIC	LOC108008533|XP_016927892.1|DSUZ
OG0000047	LOC108090570|XP_017044804.1|DFIC	LOC108008555|XP_016927914.1|DSUZ
OG0000047	LOC108094901|XP_017051236.1|DFIC	LOC108019650|XP_016943022.1|DSUZ
OG0000047	LOC108089762|XP_017043641.1|DFIC	LOC108013633|XP_016935067.1|DSUZ
OG0000047	LOC108094950|XP_017051302.1|DFIC	LOC108019638|XP_016943010.1|DSUZ
OG0000047	LOC108089719|XP_017043575.1|DFIC	LOC108012941|XP_016933968.1|DSUZ
OG0000048	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ
OG0000048	LOC108089538|XP_017043363.1|DFIC	LOC108007323|XP_016926460.1|DSUZ
OG0000048	LOC108089535|XP_017043361.1|DFIC	LOC108007321|XP_016926458.2|DSUZ
OG0000048	LOC108089542|XP_017043368.1|DFIC	LOC108019378|XP_016942690.1|DSUZ
OG0000049	LOC108091886|XP_017046759.1|DFIC	LOC108020793|XP_016944660.2|DSUZ
OG0000049	LOC108091864|XP_017046732.1|DFIC	LOC108020795|XP_016944662.2|DSUZ
OG0000049	LOC108091860|XP_017046729.1|DFIC	LOC108019317|XP_016942627.2|DSUZ
OG0000049	LOC108091991|XP_017046904.1|DFIC	LOC118877929|XP_036674430.1|DSUZ
OG0000049	LOC108091993|XP_017046906.1|DFIC	LOC108019319|XP_016942628.2|DSUZ
OG0000049	LOC108092198|XP_017047214.1|DFIC	LOC108020803|XP_016944672.2|DSUZ
OG0000050	LOC108093905|XP_017049757.1|DFIC	LOC108009777|XP_016929902.1|DSUZ
OG0000050	LOC108088748|XP_017042185.1|DFIC	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ
OG0000050	LOC108088744|XP_017042181.1|DFIC	LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ
OG0000050	LOC108088745|XP_017042182.1|DFIC	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ
OG0000050	LOC108088747|XP_017042184.1|DFIC	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ
OG0000050	LOC108088743|XP_017042180.1|DFIC	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ
OG0000050	LOC108088746|XP_017042183.1|DFIC	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ
OG0000051	LOC108099282|XP_017058161.1|DFIC	LOC108007968|XP_016927228.1|DSUZ
OG0000051	LOC108087911|XP_017040982.1|DFIC	LOC108008061|XP_016927332.1|DSUZ
OG0000051	LOC108092094|XP_017047073.1|DFIC	LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ
OG0000051	LOC108087894|XP_017040960.1|DFIC	LOC108017397|XP_036673834.1|DSUZ
OG0000051	LOC108087917|XP_017040992.1|DFIC	LOC108019259|XP_016942548.2|DSUZ
OG0000052	LOC108087102|XP_017039773.1|DFIC	LOC108017445|XP_036674526.1|DSUZ
OG0000052	LOC108098807|XP_017057437.1|DFIC	LOC108016205|XP_016938321.2|DSUZ
OG0000052	LOC108098902|XP_017057587.1|DFIC	LOC108016212|XP_016938330.1|DSUZ
OG0000052	LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC	LOC108016207|XP_016938323.1|DSUZ
OG0000052	LOC108087760|XP_017040779.1|DFIC	LOC108018024|XP_016940878.1|DSUZ
OG0000052	LOC108087818|XP_017040874.1|DFIC	LOC108018025|XP_016940880.1|DSUZ
OG0000053	LOC108090322|XP_017044423.1|DFIC	LOC108019583|XP_016942913.1|DSUZ
OG0000053	LOC108090310|XP_017044412.1|DFIC	LOC108019582|XP_016942912.1|DSUZ
OG0000053	LOC108090321|XP_017044422.1|DFIC	LOC108019581|XP_016942910.1|DSUZ
OG0000053	LOC108090309|XP_017044411.1|DFIC	LOC108019580|XP_016942908.1|DSUZ
OG0000053	LOC108090323|XP_017044424.1|DFIC	LOC108019595|XP_016942926.1|DSUZ
OG0000054	LOC108097528|XP_017055365.1|DFIC	LOC108007018|XP_016926113.2|DSUZ
OG0000054	LOC108096334|XP_017053362.1|DFIC	LOC108007014|XP_016926109.2|DSUZ, LOC108007012|XP_016926106.2|DSUZ
OG0000054	LOC108096244|XP_017053162.1|DFIC	LOC108007023|XP_016926117.2|DSUZ
OG0000054	LOC108097685|XP_017055644.1|DFIC	LOC108007019|XP_016926114.2|DSUZ
OG0000055	LOC108099260|XP_017058123.1|DFIC	LOC108016454|XP_016938596.1|DSUZ
OG0000056	LOC108091640|XP_017046431.1|DFIC	LOC108011021|XP_036674004.1|DSUZ
OG0000056	LOC108091639|XP_017046430.1|DFIC	LOC108011020|XP_036674003.1|DSUZ
OG0000056	LOC108091643|XP_017046434.1|DFIC	LOC108011024|XP_016931542.2|DSUZ
OG0000056	LOC108091642|XP_017046433.1|DFIC	LOC108011022|XP_016931540.2|DSUZ
OG0000056	LOC108098775|XP_017057398.1|DFIC	LOC108018752|XP_016941818.1|DSUZ
OG0000056	LOC108098940|XP_017057636.1|DFIC	LOC108018751|XP_016941817.2|DSUZ
OG0000058	LOC108099713|XP_017058824.1|DFIC, LOC108098458|XP_017056851.1|DFIC	LOC108008838|XP_016928233.1|DSUZ
OG0000058	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC	LOC108008882|XP_016928279.1|DSUZ, LOC108004630|XP_016923063.1|DSUZ
OG0000058	LOC108093385|XP_017048892.1|DFIC	LOC108010497|XP_016930860.1|DSUZ
OG0000058	LOC108092885|XP_017048216.1|DFIC	LOC108011123|XP_016931684.1|DSUZ
OG0000059	LOC108095725|XP_017052388.1|DFIC	LOC108010906|XP_016931395.2|DSUZ
OG0000059	LOC108095914|XP_017052731.1|DFIC	LOC108004991|XP_016923598.2|DSUZ
OG0000059	LOC108095915|XP_017052732.1|DFIC	LOC108004995|XP_036675477.1|DSUZ
OG0000059	LOC108095912|XP_017052729.1|DFIC	LOC108010901|XP_016931379.2|DSUZ
OG0000059	LOC108095911|XP_017052728.1|DFIC, LOC108095913|XP_017052730.1|DFIC	LOC108010897|XP_016931376.2|DSUZ, LOC108010892|XP_036675426.1|DSUZ
OG0000059	LOC108096013|XP_017052851.1|DFIC	LOC108010889|XP_016931367.2|DSUZ
OG0000060	LOC108091169|XP_017045705.1|DFIC	LOC108005298|XP_016923997.1|DSUZ
OG0000060	LOC108090629|XP_017044896.1|DFIC	LOC108009039|XP_016928528.1|DSUZ
OG0000060	LOC108090119|XP_017044139.1|DFIC	LOC108011241|XP_016931834.2|DSUZ
OG0000060	LOC108086822|XP_017039354.1|DFIC	LOC108012147|XP_016932927.2|DSUZ
OG0000060	LOC108101966|XP_017062037.1|DFIC	LOC108005224|XP_016923903.1|DSUZ
OG0000060	LOC108092553|XP_017047676.1|DFIC	LOC108011810|XP_016932540.1|DSUZ
OG0000061	LOC108094528|XP_017050618.1|DFIC	LOC108008066|XP_016927350.1|DSUZ
OG0000061	LOC108094524|XP_017050615.1|DFIC	LOC108011189|XP_016931772.1|DSUZ
OG0000061	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC	LOC108009548|XP_016929484.1|DSUZ
OG0000061	LOC108094527|XP_017050617.1|DFIC	LOC108010573|XP_036676705.1|DSUZ
OG0000062	LOC108094292|XP_017050285.1|DFIC	LOC108015083|XP_016936812.1|DSUZ
OG0000062	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC	LOC108016949|XP_016939375.1|DSUZ
OG0000062	LOC108096166|XP_017053037.1|DFIC	LOC108008804|XP_016928198.1|DSUZ
OG0000063	LOC108102253|XP_017062492.1|DFIC	LOC108007361|XP_036673723.1|DSUZ
OG0000063	LOC108102254|XP_017062493.1|DFIC	LOC108007341|XP_036673724.1|DSUZ
OG0000063	LOC108102252|XP_017062491.1|DFIC	LOC108007360|XP_016926501.1|DSUZ
OG0000063	LOC108089709|XP_017043545.1|DFIC	LOC108012795|XP_016933718.1|DSUZ
OG0000063	LOC108089764|XP_017043644.1|DFIC	LOC108012616|XP_016933525.2|DSUZ
OG0000063	LOC108089767|XP_017043647.1|DFIC	LOC108012576|XP_016933479.1|DSUZ
OG0000063	LOC108089761|XP_017043640.1|DFIC	LOC108012502|XP_016933399.1|DSUZ
OG0000065	LOC108087975|XP_017041064.1|DFIC	LOC108018380|XP_036672586.1|DSUZ
OG0000065	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC	LOC108019746|XP_016943174.1|DSUZ
OG0000065	LOC108087976|XP_017041066.1|DFIC	LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ
OG0000065	LOC108087006|XP_017039644.1|DFIC	LOC108015662|XP_016937647.2|DSUZ
OG0000065	LOC108087009|XP_017039646.1|DFIC	LOC108015669|XP_036673839.1|DSUZ
OG0000065	LOC108087007|XP_017039645.1|DFIC	LOC108015657|XP_036673844.1|DSUZ
OG0000066	LOC108095590|XP_017052241.1|DFIC	LOC108005211|XP_016923889.1|DSUZ
OG0000066	LOC108091801|XP_017046658.1|DFIC	LOC108016054|XP_016938136.1|DSUZ
OG0000066	LOC108102277|XP_017062516.1|DFIC	LOC108014819|XP_016936505.2|DSUZ
OG0000066	LOC108094357|XP_017050387.1|DFIC	LOC108009663|XP_016929682.1|DSUZ
OG0000066	LOC108096246|XP_017053178.1|DFIC	LOC108007006|XP_016926101.2|DSUZ
OG0000066	LOC108091186|XP_017045747.1|DFIC	LOC108019078|XP_016942229.1|DSUZ
OG0000066	LOC108096709|XP_017054033.1|DFIC	LOC108009981|XP_016930245.1|DSUZ
OG0000067	LOC108098544|XP_017057031.1|DFIC	LOC108018360|XP_036672819.1|DSUZ
OG0000067	LOC108089737|XP_017043607.1|DFIC	LOC108011429|XP_016932047.1|DSUZ
OG0000067	LOC108090972|XP_017045416.1|DFIC	LOC108008496|XP_016927850.1|DSUZ
OG0000067	LOC108089736|XP_017043606.1|DFIC	LOC108011430|XP_036670601.1|DSUZ
OG0000067	LOC108093275|XP_017048744.1|DFIC	LOC108012571|XP_016933475.1|DSUZ
OG0000068	LOC108099862|XP_017058999.1|DFIC	LOC108015543|XP_036672326.1|DSUZ
OG0000068	LOC108101069|XP_017060747.1|DFIC	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ
OG0000068	LOC108086952|XP_017039554.1|DFIC	LOC108012701|XP_036672080.1|DSUZ
OG0000068	LOC108094867|XP_017051178.1|DFIC	LOC108018226|XP_016941234.1|DSUZ
OG0000068	LOC108090543|XP_017044766.1|DFIC	LOC108008698|XP_016928082.1|DSUZ
OG0000068	LOC108098038|XP_017056186.1|DFIC	LOC108015246|XP_016937086.1|DSUZ
OG0000069	LOC108095205|XP_017051701.1|DFIC	LOC108008583|XP_016927949.1|DSUZ
OG0000070	LOC108093013|XP_017048405.1|DFIC	LOC108008584|XP_016927954.1|DSUZ
OG0000070	LOC108097315|XP_017055021.1|DFIC	LOC108014746|XP_036671592.1|DSUZ
OG0000070	LOC108093017|XP_017048410.1|DFIC	LOC108008382|XP_016927718.1|DSUZ
OG0000070	LOC108093018|XP_017048411.1|DFIC	LOC108016673|XP_016938880.1|DSUZ
OG0000071	LOC108100141|XP_017059383.1|DFIC	LOC108010694|XP_036670542.1|DSUZ
OG0000071	LOC108095396|XP_017051968.1|DFIC	LOC118877301|XP_036671340.1|DSUZ
OG0000071	LOC108095397|XP_017051969.1|DFIC	LOC108013781|XP_016935236.2|DSUZ
OG0000072	LOC108090306|XP_017044405.1|DFIC	LOC108008238|XP_016927518.1|DSUZ
OG0000072	LOC108090388|XP_017044526.1|DFIC	LOC108010178|XP_016930510.2|DSUZ
OG0000073	LOC108093786|XP_017049554.1|DFIC	LOC108006185|XP_016925109.1|DSUZ
OG0000073	LOC108097185|XP_017054817.1|DFIC	LOC108016759|XP_036676337.1|DSUZ
OG0000073	LOC108098509|XP_017056925.1|DFIC	LOC108017156|XP_036675209.1|DSUZ
OG0000074	LOC108093150|XP_017048585.1|DFIC	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ
OG0000074	LOC108099854|XP_017058989.1|DFIC	LOC108004794|XP_016923335.2|DSUZ
OG0000075	LOC108096303|XP_017053279.1|DFIC	LOC108013328|XP_016934616.1|DSUZ
OG0000075	LOC108096448|XP_017053541.1|DFIC	LOC108013578|XP_016934994.1|DSUZ
OG0000075	LOC108096307|XP_017053282.1|DFIC	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ
OG0000075	LOC108096304|XP_017053280.1|DFIC	LOC108013329|XP_016934617.1|DSUZ
OG0000076	LOC108096321|XP_017053338.1|DFIC	LOC108005825|XP_036670890.1|DSUZ
OG0000076	LOC108087907|XP_017040976.1|DFIC	LOC108014332|XP_036673815.1|DSUZ
OG0000076	LOC108088087|XP_017041231.1|DFIC	LOC108019254|XP_036673770.1|DSUZ
OG0000076	LOC108094504|XP_017050597.1|DFIC	LOC108015039|XP_016936760.1|DSUZ
OG0000076	LOC108094514|XP_017050608.1|DFIC	LOC108015414|XP_016937334.1|DSUZ
OG0000077	LOC108094895|XP_017051224.1|DFIC	LOC108009747|XP_016929834.1|DSUZ
OG0000077	LOC108099491|XP_017058540.1|DFIC	LOC108015852|XP_016937909.1|DSUZ
OG0000077	LOC108101896|XP_017061947.1|DFIC	LOC108010141|XP_016930463.1|DSUZ
OG0000077	LOC108088470|XP_017041744.1|DFIC	LOC108014833|XP_016936524.2|DSUZ
OG0000078	LOC108094965|XP_017051317.1|DFIC	LOC108008657|XP_016928031.1|DSUZ
OG0000078	LOC108088926|XP_017042437.1|DFIC	LOC108006897|XP_016925974.2|DSUZ
OG0000078	LOC108093529|XP_017049111.1|DFIC	LOC108011262|XP_036675195.1|DSUZ
OG0000078	LOC108098116|XP_017056325.1|DFIC	LOC108015391|XP_016937300.1|DSUZ
OG0000078	LOC108098159|XP_017056384.1|DFIC	LOC108016956|XP_016939380.1|DSUZ
OG0000079	LOC108092477|XP_017047558.1|DFIC	LOC108008373|XP_016927706.1|DSUZ
OG0000079	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC	LOC108010440|XP_016930790.1|DSUZ
OG0000080	LOC108099995|XP_017059184.1|DFIC	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ
OG0000080	LOC108090461|XP_017044643.1|DFIC	LOC108009443|XP_016929282.1|DSUZ
OG0000081	LOC108100698|XP_017060209.1|DFIC	LOC108012473|XP_016933353.1|DSUZ
OG0000082	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC	LOC108005981|XP_016924910.2|DSUZ
OG0000082	LOC108092010|XP_017046931.1|DFIC	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ
OG0000083	LOC108089266|XP_017042925.1|DFIC	LOC108021699|XP_016946017.1|DSUZ
OG0000083	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC	LOC108019227|XP_016942512.1|DSUZ
OG0000083	LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC	LOC108018957|XP_016942050.1|DSUZ
OG0000083	LOC108098712|XP_017057316.1|DFIC	LOC108019013|XP_016942116.1|DSUZ
OG0000083	LOC108089245|XP_017042898.1|DFIC	LOC108021302|XP_016945444.1|DSUZ
OG0000084	LOC108087862|XP_017040935.1|DFIC	LOC108019885|XP_016943446.1|DSUZ
OG0000084	LOC108093919|XP_017049775.1|DFIC	LOC108017776|XP_016940388.1|DSUZ
OG0000085	LOC108101444|XP_017061270.1|DFIC	LOC108017846|XP_016940490.1|DSUZ
OG0000085	LOC108101595|XP_017061496.1|DFIC	LOC108017929|XP_036669795.1|DSUZ
OG0000085	LOC108101603|XP_017061506.1|DFIC	LOC108017827|XP_016940468.1|DSUZ
OG0000085	LOC108101582|XP_017061483.1|DFIC	LOC108018199|XP_016941204.1|DSUZ
OG0000085	LOC108101594|XP_017061495.1|DFIC	LOC108017928|XP_036669794.1|DSUZ
OG0000086	LOC108096752|XP_017054097.1|DFIC	LOC108009612|XP_016929587.1|DSUZ
OG0000087	LOC108101150|XP_017060862.1|DFIC	LOC108006715|XP_016925785.1|DSUZ
OG0000087	LOC108090029|XP_017044014.1|DFIC	LOC108013454|XP_016934823.1|DSUZ
OG0000088	LOC108094304|XP_017050312.1|DFIC	LOC108018081|XP_016940973.1|DSUZ
OG0000088	LOC108101734|XP_017061675.1|DFIC	LOC108010533|XP_016930904.1|DSUZ
OG0000088	LOC108100188|XP_017059448.1|DFIC	LOC108017064|XP_016939511.1|DSUZ
OG0000088	LOC108093949|XP_017049834.1|DFIC	LOC108009734|XP_016929807.1|DSUZ
OG0000088	LOC108100212|XP_017059477.1|DFIC	LOC108017056|XP_016939503.2|DSUZ
OG0000089	LOC108098591|XP_017057133.1|DFIC	LOC108017134|XP_016939601.1|DSUZ
OG0000089	LOC108098939|XP_017057635.1|DFIC	LOC108010600|XP_016930978.1|DSUZ
OG0000089	LOC108087422|XP_017040258.1|DFIC	LOC108012396|XP_016933244.1|DSUZ
OG0000090	LOC108090757|XP_017045079.1|DFIC	LOC108009148|XP_016928740.1|DSUZ
OG0000090	LOC108090961|XP_017045394.1|DFIC	LOC108008436|XP_016927775.1|DSUZ
OG0000090	LOC108096450|XP_017053542.1|DFIC	LOC108020200|XP_016943797.1|DSUZ
OG0000090	LOC108100299|XP_017059587.1|DFIC	LOC108013274|XP_016934533.1|DSUZ
OG0000091	LOC108086553|XP_017038985.1|DFIC	LOC108007205|XP_036674733.1|DSUZ
OG0000091	LOC108102111|XP_017062264.1|DFIC	LOC108021626|XP_016945921.1|DSUZ
OG0000091	LOC108087170|XP_017039900.1|DFIC	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ
OG0000091	LOC108087365|XP_017040194.1|DFIC	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ
OG0000092	LOC108096020|XP_017052859.1|DFIC	LOC108007922|XP_016927181.2|DSUZ
OG0000092	LOC108095984|XP_017052817.1|DFIC	LOC108007901|XP_016927158.2|DSUZ
OG0000092	LOC108095732|XP_017052397.1|DFIC	LOC108007563|XP_016926745.2|DSUZ
OG0000092	LOC108096015|XP_017052854.1|DFIC	LOC108007927|XP_016927187.2|DSUZ
OG0000093	LOC108092694|XP_017047894.1|DFIC	LOC108017965|XP_016940733.1|DSUZ
OG0000093	LOC108094674|XP_017050882.1|DFIC	LOC108015401|XP_016937310.2|DSUZ
OG0000093	LOC108093808|XP_017049610.1|DFIC	LOC108008101|XP_016927380.2|DSUZ
OG0000093	LOC108088659|XP_017042076.1|DFIC	LOC108015362|XP_016937266.1|DSUZ
OG0000094	LOC108089688|XP_017043524.1|DFIC	LOC108012257|XP_016933045.2|DSUZ
OG0000094	LOC108091775|XP_017046611.1|DFIC	LOC108014341|XP_016935913.1|DSUZ
