Orthogroup	DFIC.longest_only	DYAK.longest_only
OG0000043	LOC108087099|XP_017039770.1|DFIC	LOC6536593|XP_039231638.1|DYAK
OG0000043	LOC108086831|XP_017039366.1|DFIC	LOC6539005|XP_002099507.1|DYAK
OG0000043	LOC108087388|XP_017040219.1|DFIC	LOC6536594|XP_002097170.1|DYAK
OG0000044	LOC108095953|XP_017052779.1|DFIC	LOC6538530|XP_002099052.1|DYAK
OG0000044	LOC108095656|XP_017052310.1|DFIC, LOC108095674|XP_017052331.1|DFIC	LOC6538526|XP_002099048.1|DYAK
OG0000044	LOC108095707|XP_017052368.1|DFIC, LOC108095664|XP_017052318.1|DFIC	LOC6538525|XP_002099047.1|DYAK
OG0000044	LOC108096011|XP_017052849.1|DFIC	LOC6538529|XP_002099051.1|DYAK
OG0000044	LOC108095670|XP_017052324.1|DFIC	LOC6538527|XP_002099049.1|DYAK
OG0000044	LOC108095658|XP_017052312.1|DFIC	LOC6538528|XP_002099050.1|DYAK
OG0000044	LOC108102017|XP_017062104.1|DFIC	LOC6537407|XP_002097963.3|DYAK
OG0000045	LOC108099782|XP_017058900.1|DFIC	LOC6533631|XP_002094338.1|DYAK
OG0000045	LOC108099776|XP_017058894.1|DFIC, LOC108099783|XP_017058901.1|DFIC	LOC6533629|XP_002094336.1|DYAK, LOC6533630|XP_002094337.1|DYAK
OG0000045	LOC108089346|XP_017043016.1|DFIC	LOC6533265|XP_002093991.2|DYAK
OG0000045	LOC108089335|XP_017043004.1|DFIC	LOC6533264|XP_002093990.1|DYAK
OG0000046	LOC108098480|XP_017056880.1|DFIC	LOC6535912|XP_002096528.1|DYAK
OG0000046	LOC108097441|XP_017055199.1|DFIC	LOC6525175|XP_002101013.1|DYAK
OG0000046	LOC108097439|XP_017055197.1|DFIC	LOC6525174|XP_002101012.1|DYAK
OG0000046	LOC108097454|XP_017055215.1|DFIC	LOC6525176|XP_002101014.2|DYAK
OG0000046	LOC108091603|XP_017046371.1|DFIC, LOC108091584|XP_017046349.1|DFIC	LOC6537904|XP_002098445.2|DYAK
OG0000046	LOC108091607|XP_017046377.1|DFIC	LOC6537905|XP_039232534.1|DYAK
OG0000046	LOC108091593|XP_017046357.1|DFIC	LOC6537903|XP_002098444.1|DYAK, LOC6537902|XP_002098443.2|DYAK
OG0000046	LOC108091587|XP_017046351.1|DFIC, LOC108091594|XP_017046358.1|DFIC, LOC108091585|XP_017046350.1|DFIC	LOC6537901|XP_002098442.1|DYAK
OG0000047	LOC108090569|XP_017044803.1|DFIC	LOC6531393|XP_002092196.1|DYAK
OG0000047	LOC108090570|XP_017044804.1|DFIC	LOC6531396|XP_002092199.1|DYAK
OG0000047	LOC108094901|XP_017051236.1|DFIC	LOC6529920|XP_002090877.1|DYAK
OG0000047	LOC108089762|XP_017043641.1|DFIC	LOC6533594|XP_002094302.1|DYAK
OG0000047	LOC108094950|XP_017051302.1|DFIC	LOC6529913|XP_002090870.1|DYAK
OG0000047	LOC108089719|XP_017043575.1|DFIC	LOC6533595|XP_002094303.1|DYAK
OG0000048	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC	LOC6539501|XP_002086390.1|DYAK, LOC26534611|XP_015045057.1|DYAK
OG0000048	LOC108089538|XP_017043363.1|DFIC	LOC6539643|XP_002086528.1|DYAK
OG0000048	LOC108089535|XP_017043361.1|DFIC	LOC6539644|XP_002086526.2|DYAK
OG0000048	LOC108089542|XP_017043368.1|DFIC	LOC6539640|XP_002086529.1|DYAK
OG0000049	LOC108091886|XP_017046759.1|DFIC	LOC6536652|XP_002097224.1|DYAK
OG0000049	LOC108091864|XP_017046732.1|DFIC	LOC6537437|XP_002097993.1|DYAK
OG0000049	LOC108091860|XP_017046729.1|DFIC	LOC6536653|XP_002097225.1|DYAK
OG0000049	LOC108091991|XP_017046904.1|DFIC	LOC6536655|XP_002097227.1|DYAK
OG0000049	LOC108091993|XP_017046906.1|DFIC	LOC6536654|XP_002097226.1|DYAK
OG0000049	LOC108092198|XP_017047214.1|DFIC	LOC6537438|XP_002097994.1|DYAK
OG0000050	LOC108093905|XP_017049757.1|DFIC	LOC6530239|XP_002091176.2|DYAK
OG0000050	LOC108088748|XP_017042185.1|DFIC	LOC6535160|XP_039230152.1|DYAK
OG0000050	LOC108088744|XP_017042181.1|DFIC	LOC6535164|XP_002095826.2|DYAK
OG0000050	LOC108088745|XP_017042182.1|DFIC	LOC6535163|XP_002095825.2|DYAK
OG0000050	LOC108088747|XP_017042184.1|DFIC	LOC120320448|XP_039230150.1|DYAK
OG0000050	LOC108088743|XP_017042180.1|DFIC	LOC6535165|XP_002095827.2|DYAK
OG0000050	LOC108088746|XP_017042183.1|DFIC	LOC6535162|XP_002095824.2|DYAK
OG0000051	LOC108099282|XP_017058161.1|DFIC	LOC6536236|XP_002096825.1|DYAK
OG0000051	LOC108087911|XP_017040982.1|DFIC	LOC6536859|XP_002097428.1|DYAK
OG0000051	LOC108092094|XP_017047073.1|DFIC	LOC6537302|XP_002097860.1|DYAK
OG0000051	LOC108087894|XP_017040960.1|DFIC	LOC6536778|XP_002097349.1|DYAK
OG0000051	LOC108087917|XP_017040992.1|DFIC	LOC6536779|XP_002097350.1|DYAK
OG0000052	LOC108087102|XP_017039773.1|DFIC	LOC6537955|XP_002098492.1|DYAK
OG0000052	LOC108098807|XP_017057437.1|DFIC	LOC6536445|XP_002097026.2|DYAK
OG0000052	LOC108098902|XP_017057587.1|DFIC	LOC6536449|XP_002097030.1|DYAK
OG0000052	LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC	LOC6536448|XP_002097029.1|DYAK
OG0000052	LOC108087760|XP_017040779.1|DFIC	LOC6531034|XP_002091870.1|DYAK
OG0000052	LOC108087818|XP_017040874.1|DFIC	LOC6531035|XP_002091871.1|DYAK
OG0000053	LOC108090322|XP_017044423.1|DFIC	LOC6528601|XP_002089644.1|DYAK
OG0000053	LOC108090310|XP_017044412.1|DFIC	LOC6528600|XP_002089643.1|DYAK
OG0000053	LOC108090321|XP_017044422.1|DFIC	LOC6528599|XP_002089642.1|DYAK
OG0000053	LOC108090309|XP_017044411.1|DFIC	LOC6528598|XP_002089641.2|DYAK
OG0000053	LOC108090323|XP_017044424.1|DFIC	LOC6528594|XP_002089637.3|DYAK
OG0000054	LOC108097528|XP_017055365.1|DFIC	LOC6537158|XP_002097719.1|DYAK
OG0000054	LOC108096334|XP_017053362.1|DFIC	LOC6537157|XP_002097718.1|DYAK
OG0000054	LOC108096244|XP_017053162.1|DFIC	LOC6537155|XP_002097716.1|DYAK
OG0000054	LOC108097685|XP_017055644.1|DFIC	LOC6537156|XP_002097717.1|DYAK
OG0000055	LOC108099258|XP_017058122.1|DFIC	LOC6538864|XP_002099370.1|DYAK, LOC6538865|XP_002099371.1|DYAK
OG0000055	LOC108099260|XP_017058123.1|DFIC	LOC6538866|XP_002099372.1|DYAK
OG0000056	LOC108091640|XP_017046431.1|DFIC	LOC6537842|XP_002098383.1|DYAK
OG0000056	LOC108091639|XP_017046430.1|DFIC	LOC6537843|XP_002098384.1|DYAK
OG0000056	LOC108091643|XP_017046434.1|DFIC	LOC6537844|XP_002098385.1|DYAK
OG0000056	LOC108091642|XP_017046433.1|DFIC	LOC6537845|XP_002098386.1|DYAK
OG0000056	LOC108098775|XP_017057398.1|DFIC	LOC6536528|XP_002097104.1|DYAK
OG0000056	LOC108098940|XP_017057636.1|DFIC	LOC6536529|XP_002097105.1|DYAK
OG0000058	LOC108099713|XP_017058824.1|DFIC, LOC108098458|XP_017056851.1|DFIC	LOC6530969|XP_002091807.2|DYAK
OG0000058	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC	LOC6529786|XP_002090770.1|DYAK
OG0000058	LOC108093385|XP_017048892.1|DFIC	LOC6527116|XP_002088209.1|DYAK
OG0000058	LOC108092885|XP_017048216.1|DFIC	LOC6524094|XP_002099958.2|DYAK
OG0000059	LOC108095725|XP_017052388.1|DFIC	LOC6538372|XP_002098896.1|DYAK
OG0000059	LOC108095914|XP_017052731.1|DFIC	LOC6538374|XP_002098898.1|DYAK
OG0000059	LOC108095915|XP_017052732.1|DFIC	LOC6538375|XP_002098899.1|DYAK
OG0000059	LOC108095912|XP_017052729.1|DFIC	LOC6538373|XP_002098897.1|DYAK
OG0000059	LOC108096013|XP_017052851.1|DFIC	LOC6538380|XP_002098904.1|DYAK
OG0000060	LOC108091169|XP_017045705.1|DFIC	LOC6524523|XP_002100380.1|DYAK
OG0000060	LOC108090629|XP_017044896.1|DFIC	LOC6529446|XP_002090448.1|DYAK
OG0000060	LOC108090119|XP_017044139.1|DFIC	LOC6535405|XP_015047137.2|DYAK
OG0000060	LOC108086822|XP_017039354.1|DFIC	LOC6538963|XP_002099466.1|DYAK
OG0000060	LOC108101966|XP_017062037.1|DFIC	LOC6524492|XP_002100349.2|DYAK
OG0000060	LOC108092553|XP_017047676.1|DFIC	LOC6526594|XP_002087702.1|DYAK
OG0000061	LOC108094528|XP_017050618.1|DFIC	LOC6528992|XP_002090024.1|DYAK
OG0000061	LOC108094524|XP_017050615.1|DFIC	LOC6528987|XP_002090019.1|DYAK
OG0000061	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC	LOC6528990|XP_002090022.1|DYAK
OG0000061	LOC108094527|XP_017050617.1|DFIC	LOC6528989|XP_002090021.1|DYAK
OG0000062	LOC108094292|XP_017050285.1|DFIC	LOC6525291|XP_002101127.1|DYAK
OG0000062	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC	LOC6529702|XP_002090695.1|DYAK
OG0000063	LOC108102253|XP_017062492.1|DFIC	LOC6537057|XP_002097622.1|DYAK
OG0000063	LOC108102254|XP_017062493.1|DFIC	LOC6537058|XP_015048091.1|DYAK
OG0000063	LOC108102252|XP_017062491.1|DFIC	LOC6537056|XP_002097621.1|DYAK
OG0000063	LOC108089709|XP_017043545.1|DFIC	LOC26535015|XP_015050152.1|DYAK
OG0000063	LOC108089764|XP_017043644.1|DFIC	LOC6533568|XP_039229911.1|DYAK
OG0000063	LOC108089767|XP_017043647.1|DFIC	LOC6533569|XP_002094279.1|DYAK
OG0000063	LOC108089761|XP_017043640.1|DFIC	LOC6533570|XP_002094280.2|DYAK
OG0000065	LOC108087975|XP_017041064.1|DFIC	LOC6536808|XP_002097378.1|DYAK
OG0000065	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC	LOC6527757|XP_002088837.1|DYAK
OG0000065	LOC108087976|XP_017041066.1|DFIC	LOC6536809|XP_002097379.1|DYAK
OG0000065	LOC108087006|XP_017039644.1|DFIC	LOC6536708|XP_002097280.1|DYAK
OG0000065	LOC108087009|XP_017039646.1|DFIC	LOC6536710|XP_015047907.1|DYAK
OG0000065	LOC108087007|XP_017039645.1|DFIC	LOC6536709|XP_002097281.1|DYAK
OG0000066	LOC108095590|XP_017052241.1|DFIC	LOC6524569|XP_002100426.1|DYAK
OG0000066	LOC108091801|XP_017046658.1|DFIC	LOC6537626|XP_002098171.1|DYAK
OG0000066	LOC108102277|XP_017062516.1|DFIC	LOC6538183|XP_002098711.2|DYAK
OG0000066	LOC108094357|XP_017050387.1|DFIC	LOC6529191|XP_002090198.1|DYAK
OG0000066	LOC108096246|XP_017053178.1|DFIC	LOC6537142|XP_002097703.1|DYAK
OG0000066	LOC108091186|XP_017045747.1|DFIC	LOC6526033|XP_002101850.1|DYAK
OG0000066	LOC108096709|XP_017054033.1|DFIC	LOC6531786|XP_002092573.1|DYAK
OG0000067	LOC108098544|XP_017057031.1|DFIC	LOC6535876|XP_002096492.1|DYAK
OG0000067	LOC108089737|XP_017043607.1|DFIC	LOC6533078|XP_002093810.1|DYAK
OG0000067	LOC108090972|XP_017045416.1|DFIC	LOC6528771|XP_039227562.1|DYAK
OG0000067	LOC108089736|XP_017043606.1|DFIC	LOC6533077|XP_002093809.1|DYAK
OG0000067	LOC108093275|XP_017048744.1|DFIC	LOC6539372|XP_002086266.2|DYAK
OG0000068	LOC108099862|XP_017058999.1|DFIC	LOC6534297|XP_039230811.1|DYAK
OG0000068	LOC108101069|XP_017060747.1|DFIC	LOC6535752|XP_002096375.3|DYAK
OG0000068	LOC108086952|XP_017039554.1|DFIC	LOC6534288|XP_002094969.2|DYAK
OG0000068	LOC108094867|XP_017051178.1|DFIC	LOC6530829|XP_002091712.2|DYAK
OG0000068	LOC108098038|XP_017056186.1|DFIC	LOC6526162|XP_039231832.1|DYAK
OG0000069	LOC108095205|XP_017051701.1|DFIC	LOC6532175|XP_002092948.2|DYAK
OG0000070	LOC108093013|XP_017048405.1|DFIC	LOC6527107|XP_002088200.1|DYAK
OG0000070	LOC108097315|XP_017055021.1|DFIC	LOC6523840|XP_002099713.1|DYAK
OG0000070	LOC108093017|XP_017048410.1|DFIC	LOC6527108|XP_002088201.1|DYAK
OG0000070	LOC108093018|XP_017048411.1|DFIC	LOC6525751|XP_002101573.1|DYAK
OG0000071	LOC108100141|XP_017059383.1|DFIC	LOC6533773|XP_002094477.1|DYAK
OG0000071	LOC108095396|XP_017051968.1|DFIC	LOC6534017|XP_002094704.2|DYAK
OG0000071	LOC108095397|XP_017051969.1|DFIC	LOC6534016|XP_002094703.3|DYAK
OG0000071	LOC108095466|XP_017052069.1|DFIC	LOC6534018|XP_002094705.1|DYAK
OG0000072	LOC108090389|XP_017044527.1|DFIC	LOC6531405|XP_002092208.1|DYAK
OG0000072	LOC108090306|XP_017044405.1|DFIC	LOC6531398|XP_002092201.1|DYAK
OG0000072	LOC108090388|XP_017044526.1|DFIC	LOC6531403|XP_002092206.1|DYAK
OG0000073	LOC108093786|XP_017049554.1|DFIC	LOC6531137|XP_002091971.1|DYAK
OG0000073	LOC108097185|XP_017054817.1|DFIC	LOC6523936|XP_039227706.1|DYAK
OG0000073	LOC108098509|XP_017056925.1|DFIC	LOC6535942|XP_039231524.1|DYAK
OG0000074	LOC108093150|XP_017048585.1|DFIC	LOC6533148|XP_002093874.3|DYAK
OG0000074	LOC108099854|XP_017058989.1|DFIC	LOC6534311|XP_002094991.1|DYAK
OG0000075	LOC108096303|XP_017053279.1|DFIC	LOC6532580|XP_002093324.1|DYAK
OG0000075	LOC108096448|XP_017053541.1|DFIC	LOC6532578|XP_002093322.1|DYAK
OG0000075	LOC108096307|XP_017053282.1|DFIC	LOC6532579|XP_002093323.1|DYAK
OG0000075	LOC108096304|XP_017053280.1|DFIC	LOC6532581|XP_002093325.1|DYAK
OG0000076	LOC108096321|XP_017053338.1|DFIC	LOC6532992|XP_002093727.1|DYAK
OG0000076	LOC108087907|XP_017040976.1|DFIC	LOC6536752|XP_002097324.1|DYAK
OG0000076	LOC108088087|XP_017041231.1|DFIC	LOC6536754|XP_002097326.3|DYAK
OG0000076	LOC108094504|XP_017050597.1|DFIC	LOC6525884|XP_002101704.3|DYAK
OG0000076	LOC108094514|XP_017050608.1|DFIC	LOC6525885|XP_002101705.1|DYAK
OG0000077	LOC108094895|XP_017051224.1|DFIC	LOC6530939|XP_002091781.1|DYAK
OG0000077	LOC108099491|XP_017058540.1|DFIC	LOC6536356|XP_002096938.1|DYAK
OG0000077	LOC108101896|XP_017061947.1|DFIC	LOC6532023|XP_002092801.1|DYAK
OG0000077	LOC108088470|XP_017041744.1|DFIC	LOC6538194|XP_002098722.2|DYAK
OG0000078	LOC108094965|XP_017051317.1|DFIC	LOC6530900|XP_002091752.1|DYAK
OG0000078	LOC108088926|XP_017042437.1|DFIC	LOC6539800|XP_002086683.2|DYAK
OG0000078	LOC108093529|XP_017049111.1|DFIC	LOC6536046|XP_015047532.1|DYAK
OG0000078	LOC108098116|XP_017056325.1|DFIC	LOC6526129|XP_002101946.1|DYAK
OG0000078	LOC108098159|XP_017056384.1|DFIC	LOC6525682|XP_002101504.1|DYAK
OG0000079	LOC108092477|XP_017047558.1|DFIC	LOC6526757|XP_002087860.1|DYAK
OG0000079	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC	LOC6526758|XP_002087861.1|DYAK
OG0000080	LOC108094031|XP_017049951.1|DFIC, LOC108099995|XP_017059184.1|DFIC	LOC6531683|XP_039228129.1|DYAK, LOC6531681|XP_002092472.1|DYAK
OG0000080	LOC108090461|XP_017044643.1|DFIC	LOC6531377|XP_002092180.1|DYAK
OG0000081	LOC108100698|XP_017060209.1|DFIC	LOC6532337|XP_002093097.1|DYAK
OG0000082	LOC108096757|XP_017054106.1|DFIC	LOC6531302|XP_002092106.3|DYAK
OG0000082	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC	LOC6537790|XP_002098331.1|DYAK
OG0000082	LOC108092010|XP_017046931.1|DFIC	LOC6537368|XP_002097924.1|DYAK
OG0000083	LOC108089266|XP_017042925.1|DFIC	LOC6527136|XP_002088230.2|DYAK
OG0000083	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC	LOC6527785|XP_002088858.1|DYAK
OG0000083	LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC	LOC6527784|XP_002088857.1|DYAK
OG0000083	LOC108098717|XP_017057324.1|DFIC	LOC6527782|XP_002088855.1|DYAK
OG0000083	LOC108098712|XP_017057316.1|DFIC	LOC6527783|XP_002088856.1|DYAK
OG0000083	LOC108089245|XP_017042898.1|DFIC	LOC26535515|XP_015054631.2|DYAK
OG0000084	LOC108087862|XP_017040935.1|DFIC	LOC6531040|XP_002091876.1|DYAK
OG0000084	LOC108093919|XP_017049775.1|DFIC	LOC6531494|XP_002092293.1|DYAK
OG0000085	LOC108101444|XP_017061270.1|DFIC	LOC6528458|XP_002089504.1|DYAK
OG0000085	LOC108101595|XP_017061496.1|DFIC	LOC6528456|XP_015053956.1|DYAK
OG0000085	LOC108101603|XP_017061506.1|DFIC	LOC6528459|XP_002089505.1|DYAK
OG0000085	LOC108101582|XP_017061483.1|DFIC	LOC6528460|XP_002089506.3|DYAK
OG0000085	LOC108101594|XP_017061495.1|DFIC	LOC6528455|XP_039227178.1|DYAK
OG0000086	LOC108096752|XP_017054097.1|DFIC	LOC6530960|XP_002091798.1|DYAK
OG0000087	LOC108101150|XP_017060862.1|DFIC	LOC6527930|XP_002088998.1|DYAK
OG0000087	LOC108090029|XP_017044014.1|DFIC	LOC6528232|XP_002089294.1|DYAK
OG0000088	LOC108094304|XP_017050312.1|DFIC	LOC6528290|XP_002089343.1|DYAK
OG0000088	LOC108101734|XP_017061675.1|DFIC	LOC6527178|XP_002088272.1|DYAK
OG0000088	LOC108100188|XP_017059448.1|DFIC	LOC6533709|XP_002094414.1|DYAK
OG0000088	LOC108093949|XP_017049834.1|DFIC	LOC6531716|XP_002092506.1|DYAK
OG0000088	LOC108100212|XP_017059477.1|DFIC	LOC6533710|XP_002094415.1|DYAK
OG0000089	LOC108098591|XP_017057133.1|DFIC	LOC6536099|XP_002096707.1|DYAK
OG0000089	LOC108098939|XP_017057635.1|DFIC	LOC6536414|XP_002096996.1|DYAK
OG0000089	LOC108087422|XP_017040258.1|DFIC	LOC6532521|XP_002093267.1|DYAK
OG0000090	LOC108090757|XP_017045079.1|DFIC	LOC6528787|XP_002089821.1|DYAK
OG0000090	LOC108090961|XP_017045394.1|DFIC	LOC6528791|XP_002089825.1|DYAK
OG0000090	LOC108096450|XP_017053542.1|DFIC	LOC6532959|XP_002093694.1|DYAK
OG0000090	LOC108100299|XP_017059587.1|DFIC	LOC6532328|XP_002093088.2|DYAK
OG0000091	LOC108086553|XP_017038985.1|DFIC	LOC6538091|XP_015048654.1|DYAK
OG0000091	LOC108102111|XP_017062264.1|DFIC	LOC6527294|XP_002088388.1|DYAK
OG0000091	LOC108087170|XP_017039900.1|DFIC	LOC6535563|XP_015047216.1|DYAK
OG0000091	LOC108087365|XP_017040194.1|DFIC	LOC6535562|XP_002096191.1|DYAK
OG0000092	LOC108096020|XP_017052859.1|DFIC	LOC6538546|XP_002099068.1|DYAK
OG0000092	LOC108095984|XP_017052817.1|DFIC	LOC26535729|XP_015048909.1|DYAK
OG0000092	LOC108095732|XP_017052397.1|DFIC	LOC6538467|XP_002098991.1|DYAK
OG0000092	LOC108096015|XP_017052854.1|DFIC	LOC6538545|XP_002099067.1|DYAK
OG0000093	LOC108092694|XP_017047894.1|DFIC	LOC6527671|XP_002088757.1|DYAK
OG0000093	LOC108094674|XP_017050882.1|DFIC	LOC6525289|XP_002101125.1|DYAK
OG0000093	LOC108093808|XP_017049610.1|DFIC	LOC26534678|XP_015051176.1|DYAK
OG0000093	LOC108088659|XP_017042076.1|DFIC	LOC6525246|XP_002101083.1|DYAK
OG0000094	LOC108089688|XP_017043524.1|DFIC	LOC6533581|XP_002094291.1|DYAK
OG0000094	LOC108091775|XP_017046611.1|DFIC	LOC6537561|XP_002098107.2|DYAK
OG0000096	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC	LOC6529683|XP_002090676.1|DYAK
OG0000096	LOC108094544|XP_017050641.1|DFIC	LOC6528976|XP_002090008.1|DYAK
OG0000096	LOC108087280|XP_017040078.1|DFIC	LOC6536489|XP_002097067.1|DYAK
OG0000096	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC	LOC6529746|XP_002090736.1|DYAK
OG0000097	LOC108099718|XP_017058829.1|DFIC, LOC108099719|XP_017058830.1|DFIC	LOC6534250|XP_015050525.1|DYAK
OG0000097	LOC108099737|XP_017058847.1|DFIC	LOC6534252|XP_002094934.2|DYAK
OG0000097	LOC108099759|XP_017058878.1|DFIC	LOC6534251|XP_015050528.1|DYAK
OG0000098	LOC108087974|XP_017041063.1|DFIC	LOC6536810|XP_002097380.1|DYAK
OG0000099	LOC108097067|XP_017054593.1|DFIC	LOC6524441|XP_002100299.2|DYAK
OG0000099	LOC108097066|XP_017054592.1|DFIC	LOC6524440|XP_002100298.3|DYAK
OG0000099	LOC108097065|XP_017054590.1|DFIC	LOC6524444|XP_002100302.2|DYAK
OG0000100	LOC108090525|XP_017044732.1|DFIC	LOC26534750|XP_015051264.1|DYAK
OG0000100	LOC108092048|XP_017046984.1|DFIC	LOC6537329|XP_002097886.1|DYAK
OG0000100	LOC108092049|XP_017046985.1|DFIC	LOC6537331|XP_002097888.1|DYAK
OG0000100	LOC108097691|XP_017055649.1|DFIC	LOC6536198|XP_002096789.1|DYAK
OG0000101	LOC108088290|XP_017041499.1|DFIC	LOC6534957|XP_015050955.2|DYAK
OG0000101	LOC108088292|XP_017041511.1|DFIC	LOC6534953|XP_039230714.1|DYAK
OG0000102	LOC108093909|XP_017049764.1|DFIC	LOC6531176|XP_002092005.1|DYAK
OG0000102	LOC108090478|XP_017044665.1|DFIC	LOC6528685|XP_002089727.1|DYAK
OG0000103	LOC108094023|XP_017049946.1|DFIC	LOC6532637|XP_002093381.1|DYAK
OG0000103	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC	LOC6534296|XP_002094977.1|DYAK
OG0000103	LOC108099865|XP_017059002.1|DFIC	LOC26534987|XP_015050551.1|DYAK
OG0000103	LOC108086454|XP_017038864.1|DFIC	LOC6529323|XP_015052185.1|DYAK
OG0000104	LOC108089623|XP_017043475.1|DFIC	LOC6539474|XP_002086359.2|DYAK
OG0000104	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC	LOC6527852|XP_002088924.1|DYAK
OG0000104	LOC108089503|XP_017043297.1|DFIC	LOC6539477|XP_002086366.2|DYAK
OG0000105	LOC108091851|XP_017046719.1|DFIC	LOC26535474|XP_015049427.1|DYAK, LOC6532540|XP_002093286.3|DYAK
OG0000105	LOC108099251|XP_017058111.1|DFIC	LOC6536226|XP_002096817.1|DYAK
OG0000105	LOC108099504|XP_017058556.1|DFIC	LOC6536221|XP_002096812.1|DYAK
OG0000105	LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC	LOC6536220|XP_002096811.1|DYAK
OG0000106	LOC108101407|XP_017061221.1|DFIC	LOC6530611|XP_002091524.1|DYAK
OG0000106	LOC108096338|XP_017053375.1|DFIC	LOC6537154|XP_002097715.2|DYAK
OG0000106	LOC108098423|XP_017056805.1|DFIC, LOC108098436|XP_017056816.1|DFIC	LOC120321944|XP_039232226.1|DYAK
OG0000106	LOC108100923|XP_017060536.1|DFIC	LOC26535927|XP_039227266.1|DYAK
OG0000106	LOC108100983|XP_017060633.1|DFIC	LOC6528268|XP_002089321.1|DYAK
OG0000106	LOC108087622|XP_017040553.1|DFIC	LOC6531532|XP_002092331.2|DYAK
OG0000106	LOC108087617|XP_017040548.1|DFIC	LOC6531533|XP_002092332.2|DYAK
OG0000106	LOC108087643|XP_017040596.1|DFIC	LOC6531540|XP_002092339.2|DYAK
OG0000106	LOC108087641|XP_017040594.1|DFIC	LOC6531537|XP_002092336.1|DYAK
OG0000107	LOC108096602|XP_017053789.1|DFIC	LOC6531775|XP_002092562.1|DYAK
OG0000107	LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC	LOC6529480|XP_002090482.1|DYAK
OG0000107	LOC108096607|XP_017053803.1|DFIC	LOC6531776|XP_002092563.1|DYAK
OG0000109	LOC108099999|XP_017059189.1|DFIC	LOC6527159|XP_002088253.3|DYAK
OG0000109	LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC	LOC120320421|XP_015053624.1|DYAK, LOC6527158|XP_002088252.2|DYAK
OG0000109	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC	LOC6527148|XP_002088242.1|DYAK
OG0000110	LOC108088246|XP_017041452.1|DFIC	LOC6533315|XP_002094041.3|DYAK
OG0000110	LOC108088248|XP_017041454.1|DFIC	LOC6533316|XP_002094042.1|DYAK
OG0000110	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC	LOC6533317|XP_002094043.1|DYAK
OG0000110	LOC108088256|XP_017041463.1|DFIC	LOC6533318|XP_002094044.1|DYAK
OG0000111	LOC108094777|XP_017051039.1|DFIC	LOC6530898|XP_002091750.1|DYAK
OG0000111	LOC108094927|XP_017051274.1|DFIC	LOC6530894|XP_002091746.1|DYAK
OG0000111	LOC108094929|XP_017051277.1|DFIC	LOC6530895|XP_002091747.2|DYAK
OG0000112	LOC108098021|XP_017056163.1|DFIC	LOC6525567|XP_002101402.1|DYAK
OG0000112	LOC108097867|XP_017055891.1|DFIC	LOC6526126|XP_002101943.1|DYAK
OG0000112	LOC108098130|XP_017056341.1|DFIC	LOC6526125|XP_002101942.1|DYAK
OG0000113	LOC108088714|XP_017042147.1|DFIC, LOC108088715|XP_017042148.1|DFIC	LOC6527037|XP_002088131.1|DYAK
OG0000113	LOC108090089|XP_017044080.1|DFIC	LOC6537541|XP_039232498.1|DYAK
OG0000113	LOC108100512|XP_017059956.1|DFIC	LOC6529429|XP_015052342.1|DYAK
OG0000114	LOC108102109|XP_017062262.1|DFIC, LOC108102091|XP_017062235.1|DFIC	LOC120320673|XP_039226970.1|DYAK
OG0000114	LOC108102106|XP_017062258.1|DFIC, LOC108095639|XP_017052297.1|DFIC	LOC6527308|XP_002088401.1|DYAK
OG0000114	LOC108102107|XP_017062260.1|DFIC	LOC26535341|XP_039226967.1|DYAK
OG0000114	LOC108102108|XP_017062261.1|DFIC, LOC108088497|XP_017041852.1|DFIC	LOC120320422|XP_039226968.1|DYAK
