Orthogroup	DSER.longest_only	DPSE.longest_only
OG0000041	LOC110186535|XP_020811395.1|DSER, LOC110186667|XP_020811591.1|DSER	LOC6897572|XP_033240353.1|DPSE
OG0000042	LOC110191593|XP_020818136.1|DSER	LOC4804794|XP_001361299.3|DPSE
OG0000042	LOC110191603|XP_020818147.1|DSER, LOC110191604|XP_020818149.1|DSER	LOC5495510|XP_001361301.4|DPSE
OG0000042	LOC110191595|XP_020818140.1|DSER, LOC110191594|XP_020818138.1|DSER, LOC110191596|XP_020818141.1|DSER, LOC110191698|XP_020818273.1|DSER, LOC110191696|XP_020818271.1|DSER, LOC110191597|XP_020818142.1|DSER	LOC6898652|XP_002138657.1|DPSE, LOC4804796|XP_033234018.1|DPSE, LOC6898651|XP_033233475.1|DPSE, LOC6902899|XP_002132633.1|DPSE
OG0000042	LOC110191697|XP_020818272.1|DSER, LOC110191695|XP_020818269.1|DSER	LOC4804792|XP_001361298.2|DPSE
OG0000043	LOC110187856|XP_020813000.1|DSER	LOC4803128|XP_001359922.2|DPSE
OG0000043	LOC110188004|XP_020813185.1|DSER	LOC4803135|XP_001359927.2|DPSE, LOC6897936|XP_002138038.2|DPSE
OG0000043	LOC110187778|XP_020812905.1|DSER, LOC110187703|XP_020812796.1|DSER, LOC110187702|XP_020812795.1|DSER	LOC4803126|XP_001359920.4|DPSE
OG0000043	LOC110187858|XP_020813002.1|DSER, LOC110191369|XP_020817880.1|DSER	LOC6897937|XP_002138039.2|DPSE
OG0000043	LOC110187786|XP_020812917.1|DSER	LOC4803132|XP_001359925.3|DPSE
OG0000044	LOC110186554|XP_020811416.1|DSER, LOC110186305|XP_020811085.1|DSER	LOC4802344|XP_001359278.1|DPSE
OG0000044	LOC110186559|XP_020811423.1|DSER, LOC110186558|XP_020811422.1|DSER, LOC110186306|XP_020811086.1|DSER, LOC110186581|XP_020811453.1|DSER	LOC6897570|XP_033232296.1|DPSE, LOC6899656|XP_033239795.1|DPSE
OG0000044	LOC110186555|XP_020811417.1|DSER, LOC110186661|XP_020811584.1|DSER	LOC6897571|XP_033232533.1|DPSE, LOC4802345|XP_001359279.2|DPSE
OG0000044	LOC110186693|XP_020811620.1|DSER	LOC4802849|XP_001359684.3|DPSE
OG0000045	LOC110178672|XP_020801529.1|DSER	LOC4812813|XP_033238456.1|DPSE
OG0000045	LOC110178605|XP_020801449.1|DSER, LOC110178606|XP_020801450.1|DSER	LOC4813084|XP_001353641.2|DPSE
OG0000045	LOC110186854|XP_020811804.1|DSER, LOC110176386|XP_020798377.1|DSER, LOC110186862|XP_020811816.1|DSER	LOC6900434|XP_002134825.3|DPSE
OG0000045	LOC110187537|XP_020812593.1|DSER	LOC4816274|XP_001355928.3|DPSE, LOC6900435|XP_002134826.1|DPSE
OG0000046	LOC110188408|XP_020813792.1|DSER	LOC4800854|XP_001358055.2|DPSE
OG0000046	LOC110180077|XP_020803358.1|DSER, LOC110180079|XP_020803360.1|DSER	LOC6902130|XP_002133661.3|DPSE, LOC6902128|XP_002133659.2|DPSE
OG0000046	LOC110180089|XP_020803371.1|DSER, LOC110180088|XP_020803370.1|DSER	LOC6898136|XP_002138215.2|DPSE
OG0000046	LOC110185913|XP_020810588.1|DSER, LOC110185924|XP_020810599.1|DSER, LOC110184743|XP_020809034.1|DSER, LOC110184620|XP_020808877.1|DSER, LOC110184815|XP_020809118.1|DSER	LOC6896807|XP_002137011.2|DPSE, LOC6896809|XP_002137013.2|DPSE, LOC6896808|XP_002137012.2|DPSE
OG0000047	LOC110180463|XP_020803800.1|DSER	LOC4803784|XP_001360446.3|DPSE
OG0000047	LOC110176287|XP_020798269.1|DSER	LOC4803787|XP_001360449.3|DPSE
OG0000047	LOC110189583|XP_020815375.1|DSER	LOC6898081|XP_002138166.2|DPSE, LOC4805168|XP_001361615.3|DPSE
OG0000047	LOC110184762|XP_020809052.1|DSER	LOC6903509|XP_002132386.2|DPSE, LOC6902682|XP_002133198.2|DPSE
OG0000047	LOC110189698|XP_020815532.1|DSER	LOC4805161|XP_001361611.2|DPSE
OG0000047	LOC110184679|XP_020808950.1|DSER	LOC4813116|XP_001353776.3|DPSE
OG0000048	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER	LOC6900020|XP_002135385.1|DPSE, LOC6900019|XP_002135384.1|DPSE
OG0000048	LOC110190447|XP_020816607.1|DSER	LOC4812161|XP_001352552.3|DPSE
OG0000048	LOC110190454|XP_020816613.1|DSER	LOC4812224|XP_033238777.1|DPSE
OG0000049	LOC110188535|XP_020813941.1|DSER	LOC4800760|XP_001357975.3|DPSE
OG0000049	LOC110188465|XP_020813853.1|DSER	LOC4800765|XP_001357980.2|DPSE
OG0000049	LOC110188330|XP_020813697.1|DSER	LOC4800759|XP_001357974.3|DPSE
OG0000049	LOC110188568|XP_020813987.1|DSER	LOC4800761|XP_001357976.3|DPSE
OG0000049	LOC110188331|XP_020813698.1|DSER	LOC4800766|XP_001357981.4|DPSE
OG0000049	LOC110188656|XP_020814093.1|DSER	LOC4800764|XP_001357979.3|DPSE
OG0000050	LOC110180270|XP_020803585.1|DSER	LOC4805406|XP_001361811.3|DPSE
OG0000050	LOC110190034|XP_020815995.1|DSER	LOC6899905|XP_002135273.2|DPSE
OG0000050	LOC110190383|XP_020816472.1|DSER	LOC6899906|XP_002135274.3|DPSE
OG0000050	LOC110190030|XP_020815992.1|DSER	LOC6899912|XP_033237397.1|DPSE
OG0000050	LOC110190392|XP_020816504.1|DSER	LOC6899911|XP_002135279.1|DPSE
OG0000050	LOC110190033|XP_020815994.1|DSER	LOC6899908|XP_033237399.1|DPSE, LOC6899907|XP_033237400.1|DPSE
OG0000050	LOC110190029|XP_020815991.1|DSER	LOC6899913|XP_002135281.2|DPSE
OG0000050	LOC110190031|XP_020815993.1|DSER	LOC6899909|XP_033237398.1|DPSE
OG0000051	LOC110187927|XP_020813097.1|DSER	LOC4802029|XP_001359029.3|DPSE
OG0000051	LOC110186721|XP_020811651.1|DSER	LOC6896948|XP_002137133.2|DPSE, LOC4800870|XP_001358067.3|DPSE
OG0000051	LOC110176579|XP_020798652.1|DSER	LOC6897665|XP_002137803.2|DPSE, LOC6897664|XP_033232373.1|DPSE
OG0000052	LOC110191159|XP_020817576.1|DSER	LOC4801488|XP_001358571.4|DPSE
OG0000052	LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER, LOC110188482|XP_020813871.1|DSER, LOC110188395|XP_020813776.1|DSER	LOC4801489|XP_001358572.4|DPSE
OG0000052	LOC110178467|XP_020801266.1|DSER	LOC4803747|XP_001360412.1|DPSE
OG0000052	LOC110178444|XP_020801237.1|DSER	LOC4803748|XP_001360413.3|DPSE
OG0000053	LOC110176132|XP_020798030.1|DSER	LOC4803611|XP_001360303.3|DPSE
OG0000053	LOC110176120|XP_020798020.1|DSER	LOC6898153|XP_002138231.3|DPSE
OG0000053	LOC110176110|XP_020798009.1|DSER	LOC4803609|XP_001360302.2|DPSE
OG0000053	LOC110176101|XP_020798000.1|DSER	LOC6898152|XP_002138230.3|DPSE
OG0000053	LOC110176153|XP_020798053.1|DSER	LOC6898150|XP_002138228.2|DPSE
OG0000054	LOC110191806|XP_020818417.1|DSER	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE, LOC4803309|XP_001360071.1|DPSE
OG0000054	LOC110191860|XP_020818499.1|DSER	LOC4803310|XP_001360074.4|DPSE
OG0000054	LOC110191877|XP_020818520.1|DSER	LOC5384075|XP_033232371.1|DPSE
OG0000054	LOC110191876|XP_020818519.1|DSER	LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE
OG0000055	LOC110186635|XP_020811553.1|DSER	LOC5495517|XP_002136945.3|DPSE
OG0000056	LOC110191245|XP_020817684.1|DSER	LOC4800581|XP_015038723.2|DPSE
OG0000056	LOC110191242|XP_020817680.1|DSER	LOC6896822|XP_002137025.2|DPSE
OG0000056	LOC110191246|XP_020817685.1|DSER, LOC110191243|XP_020817681.1|DSER, LOC110191244|XP_020817682.1|DSER	LOC4800580|XP_001357831.3|DPSE
OG0000056	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER	LOC6897000|XP_002137186.2|DPSE
OG0000056	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER	LOC6896999|XP_002137185.2|DPSE
OG0000058	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER	LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE
OG0000058	LOC110185668|XP_020810289.1|DSER	LOC4816156|XP_001355873.3|DPSE
OG0000058	LOC110182841|XP_020806632.1|DSER	LOC4816089|XP_001355320.2|DPSE
OG0000059	LOC110186834|XP_020811783.1|DSER	LOC6897147|XP_002137327.1|DPSE
OG0000059	LOC110186812|XP_020811757.1|DSER	LOC6897146|XP_033232929.1|DPSE
OG0000059	LOC110186800|XP_020811738.1|DSER	LOC4801319|XP_001358434.2|DPSE
OG0000059	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER	LOC6897145|XP_002137325.3|DPSE, LOC6897144|XP_002137324.2|DPSE
OG0000060	LOC110178856|XP_020801778.1|DSER	LOC4816062|XP_001355381.1|DPSE
OG0000060	LOC110187211|XP_020812270.1|DSER	LOC4817672|XP_001357060.2|DPSE
OG0000060	LOC110177198|XP_020799453.1|DSER	LOC6897604|XP_002137749.3|DPSE
OG0000060	LOC110186504|XP_020811358.1|DSER	LOC4800333|XP_033234022.1|DPSE
OG0000060	LOC110180206|XP_020803522.1|DSER	LOC4815703|XP_001355362.3|DPSE
OG0000061	LOC110182375|XP_020806074.1|DSER	LOC4816506|XP_001356011.2|DPSE
OG0000061	LOC110182380|XP_020806081.1|DSER	LOC4816666|XP_001356006.2|DPSE
OG0000061	LOC110182395|XP_020806094.1|DSER	LOC6902543|XP_033236222.1|DPSE
OG0000061	LOC110182379|XP_020806080.1|DSER	LOC4816280|XP_001356010.3|DPSE
OG0000061	LOC110182385|XP_020806085.1|DSER	LOC4816542|XP_001356009.2|DPSE
OG0000062	LOC110184172|XP_020808240.1|DSER	LOC4814796|XP_001355129.2|DPSE
OG0000062	LOC110181372|XP_020804760.1|DSER	LOC4816599|XP_001356269.1|DPSE
OG0000062	LOC110190254|XP_020816277.1|DSER, LOC110190290|XP_020816328.1|DSER	LOC26533356|XP_015035231.2|DPSE
OG0000063	LOC110188078|XP_020813291.1|DSER, LOC110188046|XP_020813258.1|DSER	LOC6897651|XP_002137792.2|DPSE
OG0000063	LOC110188039|XP_020813246.1|DSER	LOC4802566|XP_001359461.3|DPSE
OG0000063	LOC110184769|XP_020809063.1|DSER	LOC6900640|XP_002135013.2|DPSE
OG0000063	LOC110184767|XP_020809060.1|DSER	LOC4813121|XP_001353706.2|DPSE
OG0000063	LOC110184763|XP_020809053.1|DSER, LOC110184765|XP_020809054.1|DSER	LOC6900641|XP_002135014.2|DPSE
OG0000064	LOC110187958|XP_020813135.1|DSER	LOC117183250|XP_033232398.1|DPSE, LOC6903363|XP_002132244.2|DPSE
OG0000065	LOC110191274|XP_020817728.1|DSER	LOC6896923|XP_002137108.2|DPSE
OG0000065	LOC110191418|XP_020817935.1|DSER	LOC4800791|XP_001358004.3|DPSE
OG0000065	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER	LOC4800793|XP_001358005.3|DPSE
OG0000065	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER	LOC6896918|XP_002137102.2|DPSE
OG0000066	LOC110191821|XP_020818445.1|DSER	LOC6897545|XP_002137691.2|DPSE
OG0000066	LOC110176494|XP_020798526.1|DSER	LOC4801086|XP_001358244.4|DPSE
OG0000066	LOC110185088|XP_020809431.1|DSER	LOC6903735|XP_002136740.2|DPSE
OG0000066	LOC110191827|XP_020818451.1|DSER	LOC4803318|XP_001360081.2|DPSE
OG0000066	LOC110183659|XP_020807646.1|DSER	LOC26533930|XP_015041746.1|DPSE
OG0000066	LOC110182686|XP_020806438.1|DSER	LOC6902765|XP_033236203.1|DPSE
OG0000067	LOC110177234|XP_020799524.1|DSER	LOC4801537|XP_001358611.3|DPSE
OG0000067	LOC110176240|XP_020798198.1|DSER	LOC4813294|XP_001353742.3|DPSE
OG0000067	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER	LOC4805303|XP_001361725.2|DPSE
OG0000067	LOC110176239|XP_020798196.1|DSER	LOC4813729|XP_001353743.2|DPSE
OG0000067	LOC110191355|XP_020817861.1|DSER	LOC6901001|XP_033238396.1|DPSE
OG0000068	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER	LOC6900642|XP_002135015.3|DPSE
OG0000068	LOC110182060|XP_020805682.1|DSER	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE
OG0000068	LOC110175923|XP_020797759.1|DSER	LOC4815620|XP_015041394.2|DPSE
OG0000069	LOC110180234|XP_020803548.1|DSER	LOC4804621|XP_033234564.1|DPSE
OG0000070	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER	LOC4816245|XP_001355864.2|DPSE
OG0000070	LOC110182504|XP_020806211.1|DSER	LOC4815848|XP_001355583.2|DPSE
OG0000070	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER	LOC4816246|XP_001355865.2|DPSE
OG0000070	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER	LOC6902417|XP_002133351.2|DPSE
OG0000071	LOC110179007|XP_020802002.1|DSER	LOC6900130|XP_033241129.1|DPSE
OG0000071	LOC110179838|XP_020803105.1|DSER	LOC4811953|XP_001352897.3|DPSE
OG0000071	LOC110179839|XP_020803106.1|DSER	LOC6900213|XP_033239373.1|DPSE
OG0000071	LOC110179837|XP_020803104.1|DSER	LOC6900212|XP_002135544.1|DPSE
OG0000072	LOC110181580|XP_020805035.1|DSER	LOC4803792|XP_001360452.3|DPSE
OG0000072	LOC110181287|XP_020804670.1|DSER	LOC4803788|XP_001360450.3|DPSE
OG0000072	LOC110181570|XP_020805024.1|DSER	LOC6898245|XP_002138311.1|DPSE
OG0000073	LOC110176360|XP_020798348.1|DSER	LOC4804155|XP_001360761.3|DPSE
OG0000073	LOC110182195|XP_020805867.1|DSER	LOC6902077|XP_033240712.1|DPSE
OG0000073	LOC110188202|XP_020813458.1|DSER	LOC13036455|XP_003736334.2|DPSE
OG0000074	LOC110184734|XP_020809020.1|DSER	LOC4813467|XP_001353839.3|DPSE
OG0000074	LOC110185176|XP_020809553.1|DSER	LOC4813167|XP_001353329.2|DPSE
OG0000075	LOC110190480|XP_020816651.1|DSER	LOC4814181|XP_001354308.4|DPSE
OG0000075	LOC110190499|XP_020816674.1|DSER	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE
OG0000075	LOC110190537|XP_020816745.1|DSER	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE
OG0000075	LOC110190595|XP_020816847.1|DSER	LOC4814183|XP_001354309.1|DPSE
OG0000076	LOC110190420|XP_020816550.1|DSER	LOC6900056|XP_033238646.1|DPSE
OG0000076	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER	LOC6897658|XP_002137797.2|DPSE, LOC6897657|XP_015037929.2|DPSE
OG0000076	LOC110181877|XP_020805462.1|DSER	LOC6901614|XP_002134284.3|DPSE
OG0000076	LOC110182088|XP_020805728.1|DSER	LOC4815315|XP_001355000.2|DPSE
OG0000077	LOC110182629|XP_020806354.1|DSER	LOC6903891|XP_002136626.1|DPSE
OG0000077	LOC110189410|XP_020815129.1|DSER	LOC4800596|XP_001357842.1|DPSE
OG0000077	LOC110177149|XP_020799390.1|DSER	LOC4805619|XP_001361993.1|DPSE
OG0000077	LOC110176398|XP_020798389.1|DSER	LOC6897044|XP_003736391.1|DPSE
OG0000078	LOC110180108|XP_020803404.1|DSER	LOC4804955|XP_001361435.3|DPSE
OG0000078	LOC110190038|XP_020816001.1|DSER	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE
OG0000078	LOC110188466|XP_020813854.1|DSER	LOC4802953|XP_001359766.2|DPSE
OG0000078	LOC110175994|XP_020797848.1|DSER	LOC4814621|XP_001355050.3|DPSE
OG0000078	LOC110184416|XP_020808610.1|DSER	LOC4815368|XP_001354621.3|DPSE
OG0000079	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER, LOC110187541|XP_020812594.1|DSER, LOC110187582|XP_020812628.1|DSER	LOC6902965|XP_002132691.2|DPSE
OG0000079	LOC110187586|XP_020812632.1|DSER	LOC26534171|XP_015036113.2|DPSE
OG0000080	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE
OG0000080	LOC110186649|XP_020811608.1|DSER	LOC4805687|XP_001362046.3|DPSE
OG0000081	LOC110187188|XP_020812250.1|DSER	LOC4811957|XP_001352460.4|DPSE
OG0000082	LOC110191132|XP_020817548.1|DSER	LOC4803829|XP_001360483.2|DPSE
OG0000082	LOC110177382|XP_020799743.1|DSER	LOC4800945|XP_001358129.3|DPSE
OG0000082	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER	LOC4801644|XP_001358698.2|DPSE
OG0000083	LOC110183381|XP_020807303.1|DSER	LOC6899312|XP_033235907.1|DPSE
OG0000083	LOC110183898|XP_020807898.1|DSER	LOC117183164|XP_015036952.2|DPSE, LOC6902369|XP_002133315.2|DPSE
OG0000083	LOC110183901|XP_020807903.1|DSER	LOC6902371|XP_002133317.3|DPSE
OG0000083	LOC110183902|XP_020807904.1|DSER	LOC6902370|XP_002133316.2|DPSE
OG0000083	LOC110183364|XP_020807285.1|DSER	LOC26532411|XP_033235904.1|DPSE
OG0000084	LOC110178501|XP_020801310.1|DSER	LOC4803751|XP_001360416.2|DPSE
OG0000084	LOC110178514|XP_020801324.1|DSER	LOC4805472|XP_001361867.2|DPSE
OG0000085	LOC110178385|XP_020801184.1|DSER	LOC4804897|XP_015040262.2|DPSE
OG0000085	LOC110189458|XP_020815234.1|DSER	LOC4804123|XP_001360733.2|DPSE
OG0000085	LOC110182637|XP_020806367.1|DSER	LOC4804898|XP_001361384.3|DPSE
OG0000086	LOC110182850|XP_020806645.1|DSER	LOC4804253|XP_001360840.1|DPSE
OG0000087	LOC110183207|XP_020807079.1|DSER	LOC4816786|XP_001356332.1|DPSE
OG0000087	LOC110185908|XP_020810581.1|DSER	LOC4817851|XP_001357379.2|DPSE
OG0000087	LOC110187344|XP_020812391.1|DSER	LOC6902768|XP_002132512.2|DPSE
OG0000088	LOC110189420|XP_020815137.1|DSER	LOC4805581|XP_001361962.1|DPSE
OG0000088	LOC110185864|XP_020810532.1|DSER	LOC6903460|XP_002132339.1|DPSE
OG0000088	LOC110181272|XP_020804642.1|DSER	LOC6897738|XP_015038003.2|DPSE
OG0000088	LOC110179240|XP_020802358.1|DSER	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE
OG0000088	LOC110181275|XP_020804649.1|DSER	LOC6897737|XP_002137843.1|DPSE
OG0000089	LOC110177136|XP_020799368.1|DSER	LOC4802911|XP_001359737.1|DPSE
OG0000089	LOC110190534|XP_020816740.1|DSER	LOC4812687|XP_001353070.2|DPSE
OG0000090	LOC110191832|XP_020818460.1|DSER	LOC4805122|XP_001361578.1|DPSE
OG0000090	LOC110190013|XP_020816009.1|DSER	LOC4805121|XP_015040451.2|DPSE
OG0000090	LOC110189985|XP_020815933.1|DSER	LOC6900041|XP_002135405.1|DPSE
OG0000090	LOC110178630|XP_020801475.1|DSER	LOC6899944|XP_002135312.2|DPSE
OG0000091	LOC110186300|XP_020811077.1|DSER	LOC4801161|XP_015037056.1|DPSE
OG0000091	LOC110183974|XP_020807988.1|DSER	LOC4816825|XP_001356505.3|DPSE
OG0000091	LOC110187866|XP_020813010.1|DSER	LOC4801449|XP_033232375.1|DPSE
OG0000091	LOC110187865|XP_020813009.1|DSER	LOC4801443|XP_001358537.1|DPSE
OG0000092	LOC110186678|XP_020811604.1|DSER	LOC4802360|XP_001359289.2|DPSE
OG0000092	LOC110186502|XP_020811356.1|DSER	LOC4802357|XP_001359285.1|DPSE
OG0000092	LOC110186298|XP_020811072.1|DSER	LOC4802658|XP_001359535.3|DPSE
OG0000092	LOC110186577|XP_020811450.1|DSER	LOC4802361|XP_001359290.2|DPSE
OG0000093	LOC110177009|XP_020799178.1|DSER	LOC4817063|XP_015036040.1|DPSE
OG0000093	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER	LOC4804675|XP_001361198.4|DPSE
OG0000093	LOC110178984|XP_020801957.1|DSER	LOC6899211|XP_002136312.2|DPSE
OG0000093	LOC110184366|XP_020808519.1|DSER	LOC4814997|XP_001354996.4|DPSE
OG0000094	LOC110184690|XP_020808961.1|DSER	LOC4813472|XP_015043125.2|DPSE
OG0000094	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER	LOC4801917|XP_001358935.4|DPSE
OG0000096	LOC110181381|XP_020804769.1|DSER	LOC6897403|XP_002137555.3|DPSE
OG0000096	LOC110185590|XP_020810184.1|DSER	LOC6897404|XP_015037507.2|DPSE
OG0000096	LOC110186183|XP_020810901.1|DSER	LOC6897015|XP_002137200.2|DPSE
OG0000096	LOC110181328|XP_020804706.1|DSER	LOC4816202|XP_001355846.3|DPSE
OG0000097	LOC110178923|XP_020801868.1|DSER	LOC6897587|XP_002137732.1|DPSE, LOC6900810|XP_002135169.2|DPSE
OG0000097	LOC110178973|XP_020801941.1|DSER, LOC110178875|XP_020801807.1|DSER	LOC6900802|XP_033239884.1|DPSE
OG0000097	LOC110178977|XP_020801947.1|DSER	LOC26533357|XP_015036091.2|DPSE, LOC117183379|XP_033233014.1|DPSE, LOC26533232|XP_033233009.1|DPSE, LOC26533404|XP_015037669.2|DPSE, LOC26533620|XP_015043365.2|DPSE, LOC26534072|XP_015043369.2|DPSE
OG0000098	LOC110191273|XP_020817727.1|DSER	LOC4800823|XP_001358028.1|DPSE
OG0000099	LOC110180153|XP_020803462.1|DSER	LOC4815949|XP_001355223.2|DPSE
OG0000099	LOC110180154|XP_020803466.1|DSER	LOC6901833|XP_002133371.2|DPSE
OG0000099	LOC110180130|XP_020803432.1|DSER	LOC6901374|XP_015041636.2|DPSE
OG0000100	LOC110181340|XP_020804722.1|DSER	LOC26533905|XP_015035090.2|DPSE
OG0000100	LOC110180531|XP_020803864.1|DSER	LOC4801809|XP_001358843.4|DPSE, LOC4801613|XP_001358676.4|DPSE
OG0000101	LOC110190008|XP_020815965.1|DSER	LOC6900247|XP_015044019.2|DPSE
OG0000102	LOC110177925|XP_020800564.1|DSER	LOC4804100|XP_001360716.3|DPSE
OG0000102	LOC110188958|XP_020814556.1|DSER	LOC4804567|XP_001361108.2|DPSE
OG0000103	LOC110190577|XP_020816824.1|DSER	LOC4812871|XP_001353722.3|DPSE
OG0000103	LOC110185270|XP_020809675.1|DSER	LOC4813106|XP_001353445.4|DPSE
OG0000103	LOC110185268|XP_020809674.1|DSER	LOC4813251|XP_033237392.1|DPSE
OG0000103	LOC110191485|XP_020818009.1|DSER	LOC4805641|XP_001362010.2|DPSE
OG0000104	LOC110188717|XP_020814187.1|DSER	LOC4811865|XP_001352567.2|DPSE
OG0000104	LOC110183736|XP_020807742.1|DSER	LOC4817994|XP_001357248.2|DPSE
OG0000104	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER	LOC4812453|XP_001352571.2|DPSE
OG0000105	LOC110185918|XP_020810590.1|DSER	LOC6897188|XP_033241709.1|DPSE
OG0000105	LOC110177255|XP_020799565.1|DSER	LOC4802641|XP_001359524.3|DPSE
OG0000105	LOC110177186|XP_020799440.1|DSER	LOC117185148|XP_033241100.1|DPSE
OG0000105	LOC110177224|XP_020799504.1|DSER	LOC4802639|XP_033241098.1|DPSE
OG0000106	LOC110189324|XP_020815025.1|DSER	LOC6898861|XP_002138833.3|DPSE
OG0000106	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER, LOC110178389|XP_020801185.1|DSER, LOC110178253|XP_020800963.1|DSER	LOC4805729|XP_001362082.3|DPSE
OG0000107	LOC110185500|XP_020810053.1|DSER	LOC4803727|XP_001360399.3|DPSE
OG0000107	LOC110184878|XP_020809183.1|DSER, LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER, LOC110184933|XP_020809237.1|DSER	LOC4816269|XP_001355878.2|DPSE
OG0000107	LOC110185499|XP_020810052.1|DSER, LOC110185492|XP_020810046.1|DSER	LOC4803728|XP_001360400.3|DPSE
OG0000109	LOC110183425|XP_020807363.1|DSER, LOC110183475|XP_020807414.1|DSER	LOC26534034|XP_015035900.1|DPSE, LOC6902874|XP_002132608.3|DPSE
OG0000109	LOC110183319|XP_020807224.1|DSER	LOC4816673|XP_001356046.3|DPSE
OG0000110	LOC110176728|XP_020798829.1|DSER	LOC4813509|XP_001353237.3|DPSE
OG0000110	LOC110176727|XP_020798828.1|DSER	LOC4813564|XP_001353238.4|DPSE
OG0000110	LOC110176715|XP_020798814.1|DSER	LOC4813596|XP_001353239.2|DPSE
OG0000110	LOC110176729|XP_020798830.1|DSER	LOC4813344|XP_001353235.2|DPSE
OG0000111	LOC110180114|XP_020803416.1|DSER	LOC4804957|XP_001361436.2|DPSE
OG0000111	LOC110176534|XP_020798578.1|DSER	LOC4804960|XP_001361438.4|DPSE
OG0000112	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER	LOC4814555|XP_001355049.4|DPSE
OG0000113	LOC110188760|XP_020814262.1|DSER	LOC4801479|XP_001358564.4|DPSE
OG0000114	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER	LOC4817555|XP_001356962.1|DPSE
OG0000114	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER	LOC4817556|XP_001356963.1|DPSE
OG0000114	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER	LOC4817557|XP_001356964.1|DPSE
OG0000116	LOC110186561|XP_020811425.1|DSER	LOC4802359|XP_001359288.2|DPSE
OG0000116	LOC110186560|XP_020811424.1|DSER	LOC6897573|XP_033241883.1|DPSE
OG0000116	LOC110186672|XP_020811597.1|DSER	LOC4802343|XP_001359280.3|DPSE
OG0000116	LOC110186304|XP_020811084.1|DSER	LOC4802358|XP_001359287.3|DPSE
OG0000116	LOC110186689|XP_020811615.1|DSER	LOC6897575|XP_015037766.2|DPSE
OG0000116	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER	LOC4802356|XP_001359286.3|DPSE
OG0000117	LOC110186010|XP_020810704.1|DSER	LOC4816702|XP_001356233.1|DPSE
OG0000117	LOC110186011|XP_020810706.1|DSER	LOC4816357|XP_001356234.2|DPSE
OG0000117	LOC110186013|XP_020810708.1|DSER	LOC4816358|XP_001356235.2|DPSE
OG0000117	LOC110186015|XP_020810710.1|DSER	LOC6902710|XP_002133224.1|DPSE
