Orthogroup	DSER.longest_only	DELE.longest_only
OG0000050	LOC110190030|XP_020815992.1|DSER	LOC108143198|XP_017122940.1|DELE
OG0000050	LOC110190392|XP_020816504.1|DSER	LOC108143121|XP_017122851.1|DELE
OG0000050	LOC110190033|XP_020815994.1|DSER	LOC108143197|XP_017122939.1|DELE
OG0000050	LOC110190029|XP_020815991.1|DSER	LOC108143120|XP_017122849.1|DELE
OG0000050	LOC110190031|XP_020815993.1|DSER	LOC108143122|XP_017122852.1|DELE
OG0000051	LOC110187927|XP_020813097.1|DSER	LOC108143756|XP_017123775.1|DELE
OG0000051	LOC110186721|XP_020811651.1|DSER	LOC108143275|XP_017123079.1|DELE
OG0000051	LOC110176579|XP_020798652.1|DSER	LOC108141560|XP_017120493.1|DELE
OG0000052	LOC110191159|XP_020817576.1|DSER	LOC108135036|XP_017111063.1|DELE, LOC108136729|XP_017113543.1|DELE
OG0000052	LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER	LOC108135035|XP_017111062.1|DELE
OG0000052	LOC110188482|XP_020813871.1|DSER	LOC108135034|XP_017111060.1|DELE
OG0000052	LOC110188395|XP_020813776.1|DSER	LOC108135047|XP_017111075.1|DELE
OG0000052	LOC110178467|XP_020801266.1|DSER	LOC108145160|XP_017125875.1|DELE
OG0000052	LOC110178444|XP_020801237.1|DSER	LOC108145159|XP_017125874.1|DELE
OG0000053	LOC110176132|XP_020798030.1|DSER	LOC108145359|XP_017126241.1|DELE
OG0000053	LOC110176120|XP_020798020.1|DSER	LOC108145358|XP_017126240.1|DELE
OG0000053	LOC110176110|XP_020798009.1|DSER	LOC108145357|XP_017126239.1|DELE
OG0000053	LOC110176101|XP_020798000.1|DSER	LOC108145356|XP_017126238.1|DELE
OG0000053	LOC110176153|XP_020798053.1|DSER	LOC108145362|XP_017126243.1|DELE
OG0000054	LOC110191806|XP_020818417.1|DSER	LOC108140678|XP_017119113.1|DELE
OG0000054	LOC110191860|XP_020818499.1|DSER	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE
OG0000054	LOC110191877|XP_020818520.1|DSER	LOC108140635|XP_017119043.1|DELE
OG0000054	LOC110191876|XP_020818519.1|DSER	LOC108140634|XP_017119042.1|DELE
OG0000055	LOC110186635|XP_020811553.1|DSER	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE
OG0000055	LOC110186692|XP_020811619.1|DSER	LOC108148509|XP_017131036.1|DELE
OG0000056	LOC110191245|XP_020817684.1|DSER	LOC108148700|XP_017131340.1|DELE
OG0000056	LOC110191242|XP_020817680.1|DSER	LOC108148703|XP_017131343.1|DELE
OG0000056	LOC110191246|XP_020817685.1|DSER	LOC108148704|XP_017131344.1|DELE
OG0000056	LOC110191243|XP_020817681.1|DSER	LOC108148702|XP_017131342.1|DELE
OG0000056	LOC110191244|XP_020817682.1|DSER	LOC108148701|XP_017131341.1|DELE
OG0000056	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER	LOC108135876|XP_017112266.1|DELE
OG0000056	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER	LOC108135877|XP_017112269.1|DELE
OG0000058	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER	LOC108138709|XP_017116548.1|DELE, LOC108139014|XP_017117106.1|DELE
OG0000058	LOC110185668|XP_020810289.1|DSER	LOC108150544|XP_017134265.1|DELE
OG0000058	LOC110182841|XP_020806632.1|DSER	LOC108149860|XP_017133229.1|DELE
OG0000059	LOC110186834|XP_020811783.1|DSER	LOC108148904|XP_017131709.1|DELE
OG0000059	LOC110186820|XP_020811767.1|DSER	LOC108148902|XP_017131707.1|DELE
OG0000059	LOC110186812|XP_020811757.1|DSER	LOC108148903|XP_017131708.1|DELE
OG0000059	LOC110186800|XP_020811738.1|DSER	LOC108148901|XP_017131706.1|DELE
OG0000059	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER	LOC108148971|XP_017131799.1|DELE
OG0000059	LOC110186808|XP_020811749.1|DSER	LOC108148470|XP_017130991.1|DELE
OG0000060	LOC110178856|XP_020801778.1|DSER	LOC108137714|XP_017115086.1|DELE
OG0000060	LOC110187211|XP_020812270.1|DSER	LOC108138657|XP_017116487.1|DELE
OG0000060	LOC110177198|XP_020799453.1|DSER	LOC108137459|XP_017114652.1|DELE
OG0000060	LOC110186504|XP_020811358.1|DSER	LOC108143025|XP_017122707.1|DELE
OG0000060	LOC110180206|XP_020803522.1|DSER	LOC108149967|XP_017133376.1|DELE
OG0000060	LOC110184888|XP_020809193.1|DSER	LOC108148059|XP_017130401.1|DELE
OG0000061	LOC110182375|XP_020806074.1|DSER	LOC108138018|XP_017115477.1|DELE
OG0000061	LOC110182380|XP_020806081.1|DSER	LOC108138006|XP_017115465.1|DELE
OG0000061	LOC110182379|XP_020806080.1|DSER	LOC108138025|XP_017115485.1|DELE
OG0000061	LOC110182385|XP_020806085.1|DSER	LOC108138035|XP_017115497.1|DELE
OG0000062	LOC110184172|XP_020808240.1|DSER	LOC108136516|XP_017113265.1|DELE
OG0000062	LOC110181372|XP_020804760.1|DSER	LOC108138778|XP_017116734.1|DELE
OG0000062	LOC110181371|XP_020804759.1|DSER	LOC108138779|XP_017116735.1|DELE
OG0000062	LOC110176947|XP_020799108.1|DSER	LOC108141958|XP_017121089.1|DELE
OG0000062	LOC110179293|XP_020802437.1|DSER, LOC110183805|XP_020807816.1|DSER	LOC108136038|XP_017112458.1|DELE, LOC108136028|XP_017112449.1|DELE
OG0000063	LOC110188078|XP_020813291.1|DSER	LOC108135091|XP_017111151.1|DELE
OG0000063	LOC110188046|XP_020813258.1|DSER	LOC108135089|XP_017111149.1|DELE
OG0000063	LOC110188039|XP_020813246.1|DSER	LOC108135090|XP_017111150.1|DELE
OG0000063	LOC110184769|XP_020809063.1|DSER	LOC108150132|XP_017133588.1|DELE
OG0000063	LOC110184767|XP_020809060.1|DSER	LOC108150112|XP_017133565.1|DELE
OG0000063	LOC110184763|XP_020809053.1|DSER	LOC108150366|XP_017133993.1|DELE
OG0000063	LOC110184765|XP_020809054.1|DSER	LOC108150356|XP_017133979.1|DELE
OG0000065	LOC110191274|XP_020817728.1|DSER	LOC108134781|XP_017110718.1|DELE
OG0000065	LOC110191418|XP_020817935.1|DSER	LOC108135129|XP_017111226.1|DELE
OG0000065	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER	LOC108135083|XP_017111141.1|DELE
OG0000065	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER	LOC108135130|XP_017111227.1|DELE
OG0000066	LOC110191821|XP_020818445.1|DSER	LOC108148300|XP_017130771.1|DELE
OG0000066	LOC110176494|XP_020798526.1|DSER	LOC108148542|XP_017131073.1|DELE
OG0000066	LOC110185088|XP_020809431.1|DSER	LOC108135204|XP_017111317.1|DELE
OG0000066	LOC110191827|XP_020818451.1|DSER	LOC108140441|XP_017118660.1|DELE
OG0000066	LOC110183659|XP_020807646.1|DSER	LOC108140875|XP_017119394.1|DELE
OG0000066	LOC110182686|XP_020806438.1|DSER	LOC108135378|XP_017111558.1|DELE
OG0000067	LOC110177234|XP_020799524.1|DSER	LOC108140552|XP_017118898.1|DELE
OG0000067	LOC110176240|XP_020798198.1|DSER	LOC108147479|XP_017129518.1|DELE
OG0000067	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER	LOC108141513|XP_017120431.1|DELE
OG0000067	LOC110176239|XP_020798196.1|DSER	LOC108147383|XP_017129307.1|DELE
OG0000067	LOC110191355|XP_020817861.1|DSER	LOC108142223|XP_017121430.1|DELE
OG0000068	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER	LOC108135597|XP_017111897.1|DELE
OG0000068	LOC110182060|XP_020805682.1|DSER	LOC108143529|XP_017123510.1|DELE
OG0000068	LOC110175923|XP_020797759.1|DSER	LOC108144464|XP_017124859.1|DELE
OG0000069	LOC110180234|XP_020803548.1|DSER	LOC108147571|XP_017129645.1|DELE
OG0000070	LOC110182504|XP_020806211.1|DSER	LOC108136307|XP_017112891.1|DELE
OG0000070	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER	LOC108138084|XP_017115563.1|DELE
OG0000070	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER	LOC108141686|XP_017120657.1|DELE
OG0000071	LOC110179007|XP_020802002.1|DSER	LOC108135493|XP_017111725.1|DELE, LOC108135492|XP_017111724.1|DELE
OG0000071	LOC110179838|XP_020803105.1|DSER	LOC108146757|XP_017128380.1|DELE
OG0000071	LOC110179839|XP_020803106.1|DSER	LOC108146589|XP_017128100.1|DELE
OG0000072	LOC110181580|XP_020805035.1|DSER	LOC108137979|XP_017115440.1|DELE
OG0000072	LOC110181287|XP_020804670.1|DSER	LOC108137893|XP_017115321.1|DELE
OG0000072	LOC110181570|XP_020805024.1|DSER	LOC108137978|XP_017115439.1|DELE
OG0000073	LOC110176360|XP_020798348.1|DSER	LOC108144661|XP_017125196.1|DELE
OG0000073	LOC110182195|XP_020805867.1|DSER	LOC108150393|XP_017134024.1|DELE
OG0000074	LOC110184734|XP_020809020.1|DSER	LOC108142390|XP_017121714.1|DELE
OG0000074	LOC110185176|XP_020809553.1|DSER	LOC108135696|XP_017112027.1|DELE
OG0000075	LOC110190480|XP_020816651.1|DSER	LOC108142537|XP_017121952.1|DELE
OG0000075	LOC110190499|XP_020816674.1|DSER	LOC108142566|XP_017122005.1|DELE
OG0000075	LOC110190537|XP_020816745.1|DSER	LOC108142541|XP_017121955.1|DELE
OG0000075	LOC110190595|XP_020816847.1|DSER	LOC108142539|XP_017121953.1|DELE
OG0000076	LOC110190420|XP_020816550.1|DSER	LOC108145993|XP_017127221.1|DELE
OG0000076	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER	LOC108135055|XP_017111088.1|DELE, LOC108135054|XP_017111087.1|DELE
OG0000076	LOC110181877|XP_020805462.1|DSER	LOC108134879|XP_017110865.1|DELE
OG0000076	LOC110182088|XP_020805728.1|DSER	LOC108134878|XP_017110863.1|DELE
OG0000077	LOC110182629|XP_020806354.1|DSER	LOC108143509|XP_017123469.1|DELE
OG0000077	LOC110189410|XP_020815129.1|DSER	LOC108143053|XP_017122754.1|DELE
OG0000077	LOC110177149|XP_020799390.1|DSER	LOC108144573|XP_017125051.1|DELE
OG0000077	LOC110176398|XP_020798389.1|DSER	LOC108148773|XP_017131468.1|DELE
OG0000078	LOC110180108|XP_020803404.1|DSER	LOC108143331|XP_017123140.1|DELE
OG0000078	LOC110190038|XP_020816001.1|DSER	LOC108146642|XP_017128176.1|DELE
OG0000078	LOC110188466|XP_020813854.1|DSER	LOC108141001|XP_017119564.1|DELE
OG0000078	LOC110175994|XP_020797848.1|DSER	LOC108144954|XP_017125592.1|DELE
OG0000078	LOC110184416|XP_020808610.1|DSER	LOC108136186|XP_017112673.1|DELE
OG0000079	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER, LOC110187541|XP_020812594.1|DSER, LOC110187582|XP_020812628.1|DSER	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE
OG0000080	LOC110179883|XP_020803143.1|DSER	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE
OG0000080	LOC110186649|XP_020811608.1|DSER	LOC108144561|XP_017125028.1|DELE
OG0000081	LOC110187188|XP_020812250.1|DSER	LOC108146394|XP_017127879.1|DELE
OG0000082	LOC110191132|XP_020817548.1|DSER	LOC108137556|XP_017114771.1|DELE
OG0000082	LOC110177382|XP_020799743.1|DSER	LOC108137394|XP_017114542.1|DELE
OG0000082	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER	LOC108139183|XP_017117297.1|DELE, LOC108139182|XP_017117296.1|DELE
OG0000083	LOC110183381|XP_020807303.1|DSER	LOC108141924|XP_017121037.1|DELE
OG0000083	LOC110183898|XP_020807898.1|DSER	LOC108141663|XP_017120626.1|DELE
OG0000083	LOC110183902|XP_020807904.1|DSER	LOC108141752|XP_017120736.1|DELE
OG0000083	LOC110183364|XP_020807285.1|DSER	LOC108141923|XP_017121035.1|DELE
OG0000084	LOC110178501|XP_020801310.1|DSER	LOC108145181|XP_017125909.1|DELE
OG0000084	LOC110178514|XP_020801324.1|DSER	LOC108141471|XP_017120366.1|DELE
OG0000085	LOC110178645|XP_020801499.1|DSER	LOC108149585|XP_017132709.1|DELE
OG0000085	LOC110178385|XP_020801184.1|DSER	LOC108149597|XP_017132778.1|DELE
OG0000085	LOC110189458|XP_020815234.1|DSER	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE
OG0000085	LOC110182637|XP_020806367.1|DSER	LOC108149598|XP_017132782.1|DELE
OG0000086	LOC110182850|XP_020806645.1|DSER	LOC108145443|XP_017126361.1|DELE
OG0000087	LOC110183207|XP_020807079.1|DSER	LOC108141653|XP_017120612.1|DELE
OG0000087	LOC110185908|XP_020810581.1|DSER	LOC108138695|XP_017116529.1|DELE
OG0000087	LOC110187344|XP_020812391.1|DSER	LOC108141784|XP_017120782.1|DELE
OG0000088	LOC110189420|XP_020815137.1|DSER	LOC108145086|XP_017125761.1|DELE
OG0000088	LOC110185864|XP_020810532.1|DSER	LOC108138348|XP_017116006.1|DELE
OG0000088	LOC110181272|XP_020804642.1|DSER	LOC108150137|XP_017133592.1|DELE
OG0000088	LOC110179240|XP_020802358.1|DSER	LOC108144703|XP_017125283.1|DELE
OG0000088	LOC110181275|XP_020804649.1|DSER	LOC108150155|XP_017133613.1|DELE
OG0000089	LOC110177136|XP_020799368.1|DSER	LOC108141125|XP_017119833.1|DELE
OG0000089	LOC110188209|XP_020813497.1|DSER	LOC108139313|XP_017117508.1|DELE
OG0000089	LOC110190534|XP_020816740.1|DSER	LOC108150208|XP_017133709.1|DELE
OG0000090	LOC110191832|XP_020818460.1|DSER	LOC108141353|XP_017120159.1|DELE
OG0000090	LOC110190013|XP_020816009.1|DSER	LOC108141325|XP_017120093.1|DELE
OG0000090	LOC110189985|XP_020815933.1|DSER	LOC108146219|XP_017127627.1|DELE
OG0000090	LOC110178630|XP_020801475.1|DSER	LOC108145938|XP_017127135.1|DELE
OG0000091	LOC110186300|XP_020811077.1|DSER	LOC108148708|XP_017131350.1|DELE
OG0000091	LOC110183974|XP_020807988.1|DSER	LOC108138282|XP_017115927.1|DELE
OG0000091	LOC110187866|XP_020813010.1|DSER	LOC108136749|XP_017113584.1|DELE
OG0000091	LOC110187865|XP_020813009.1|DSER	LOC108136955|XP_017113929.1|DELE
OG0000092	LOC110186678|XP_020811604.1|DSER	LOC108144026|XP_017124146.1|DELE
OG0000092	LOC110186502|XP_020811356.1|DSER	LOC108144083|XP_017124223.1|DELE
OG0000092	LOC110186298|XP_020811072.1|DSER	LOC108147082|XP_017128860.1|DELE
OG0000092	LOC110186577|XP_020811450.1|DSER	LOC108144092|XP_017124235.1|DELE
OG0000093	LOC110177009|XP_020799178.1|DSER	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE
OG0000093	LOC110184366|XP_020808519.1|DSER	LOC108136649|XP_017113461.1|DELE
OG0000094	LOC110184690|XP_020808961.1|DSER	LOC108150099|XP_017133552.1|DELE
OG0000094	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER	LOC108148190|XP_017130585.1|DELE
OG0000096	LOC110181381|XP_020804769.1|DSER	LOC108138746|XP_017116635.1|DELE
OG0000096	LOC110185590|XP_020810184.1|DSER	LOC108138284|XP_017115929.1|DELE
OG0000096	LOC110186183|XP_020810901.1|DSER	LOC108140674|XP_017119108.1|DELE
OG0000096	LOC110181328|XP_020804706.1|DSER	LOC108138624|XP_017116401.1|DELE
OG0000097	LOC110178923|XP_020801868.1|DSER	LOC108135535|XP_017111770.1|DELE
OG0000097	LOC110178871|XP_020801804.1|DSER	LOC108135537|XP_017111773.1|DELE
OG0000098	LOC110191273|XP_020817727.1|DSER	LOC108134780|XP_017110717.1|DELE
OG0000099	LOC110180153|XP_020803462.1|DSER	LOC108136221|XP_017112731.1|DELE
OG0000099	LOC110180154|XP_020803466.1|DSER	LOC108136166|XP_017112652.1|DELE
OG0000099	LOC110180130|XP_020803432.1|DSER	LOC108136339|XP_017112932.1|DELE
OG0000100	LOC110181340|XP_020804722.1|DSER	LOC108144339|XP_017124551.1|DELE
OG0000100	LOC110180531|XP_020803864.1|DSER	LOC108139231|XP_017117387.1|DELE
OG0000101	LOC110190008|XP_020815965.1|DSER	LOC108146008|XP_017127262.1|DELE
OG0000102	LOC110177925|XP_020800564.1|DSER	LOC108144533|XP_017124982.1|DELE
OG0000102	LOC110188958|XP_020814556.1|DSER	LOC108145434|XP_017126345.1|DELE
OG0000103	LOC110190577|XP_020816824.1|DSER	LOC108150149|XP_017133604.1|DELE
OG0000103	LOC110185270|XP_020809675.1|DSER	LOC108135601|XP_017111902.1|DELE
OG0000103	LOC110185268|XP_020809674.1|DSER	LOC108135599|XP_017111899.1|DELE
OG0000103	LOC110191485|XP_020818009.1|DSER	LOC108144606|XP_017125116.1|DELE
OG0000104	LOC110188717|XP_020814187.1|DSER	LOC108146472|XP_017127979.1|DELE
OG0000104	LOC110183736|XP_020807742.1|DSER	LOC108141735|XP_017120717.1|DELE
OG0000104	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER	LOC108145705|XP_017126755.1|DELE
OG0000105	LOC110185918|XP_020810590.1|DSER	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE
OG0000105	LOC110177255|XP_020799565.1|DSER	LOC108143740|XP_017123762.1|DELE
OG0000105	LOC110177186|XP_020799440.1|DSER	LOC108143955|XP_017124042.1|DELE
OG0000105	LOC110177224|XP_020799504.1|DSER	LOC108143741|XP_017123763.1|DELE
OG0000106	LOC110189324|XP_020815025.1|DSER	LOC108143391|XP_017123253.1|DELE
OG0000106	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER	LOC108140795|XP_017119282.1|DELE, LOC108138666|XP_017116496.1|DELE
OG0000106	LOC110178389|XP_020801185.1|DSER	LOC108141456|XP_017120348.1|DELE
OG0000106	LOC110178253|XP_020800963.1|DSER	LOC108141448|XP_017120336.1|DELE, LOC108141459|XP_017120353.1|DELE
OG0000107	LOC110185500|XP_020810053.1|DSER	LOC108135376|XP_017111556.1|DELE
OG0000107	LOC110184933|XP_020809237.1|DSER	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE
OG0000107	LOC110185499|XP_020810052.1|DSER	LOC108135377|XP_017111557.1|DELE, LOC108140848|XP_017119321.1|DELE
OG0000109	LOC110183425|XP_020807363.1|DSER	LOC108135305|XP_017111479.1|DELE
OG0000109	LOC110183475|XP_020807414.1|DSER	LOC108135351|XP_017111532.1|DELE
OG0000109	LOC110183319|XP_020807224.1|DSER	LOC108142059|XP_017121232.1|DELE
OG0000110	LOC110176728|XP_020798829.1|DSER	LOC108142251|XP_017121459.1|DELE
OG0000110	LOC110176727|XP_020798828.1|DSER	LOC108142847|XP_017122405.1|DELE
OG0000110	LOC110176715|XP_020798814.1|DSER	LOC108142851|XP_017122408.1|DELE
OG0000110	LOC110176729|XP_020798830.1|DSER	LOC108142800|XP_017122344.1|DELE
OG0000111	LOC110180114|XP_020803416.1|DSER	LOC108143602|XP_017123614.1|DELE
OG0000111	LOC110176534|XP_020798578.1|DSER	LOC108143305|XP_017123108.1|DELE
OG0000112	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER	LOC108145153|XP_017125862.1|DELE, LOC108143829|XP_017123866.1|DELE
OG0000113	LOC110188760|XP_020814262.1|DSER	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE
OG0000114	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER	LOC108138086|XP_017115561.1|DELE
OG0000114	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER	LOC108138081|XP_017115558.1|DELE
OG0000114	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER	LOC108138085|XP_017115560.1|DELE
OG0000116	LOC110186561|XP_020811425.1|DSER	LOC108143885|XP_017123948.1|DELE
OG0000116	LOC110186560|XP_020811424.1|DSER	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE
OG0000116	LOC110186304|XP_020811084.1|DSER	LOC108143884|XP_017123947.1|DELE
OG0000116	LOC110186689|XP_020811615.1|DSER	LOC108143891|XP_017123953.1|DELE
OG0000116	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER	LOC108143882|XP_017123943.1|DELE
OG0000117	LOC110186010|XP_020810704.1|DSER	LOC108149302|XP_017132242.1|DELE
OG0000117	LOC110186011|XP_020810706.1|DSER	LOC108149304|XP_017132243.1|DELE
OG0000117	LOC110186013|XP_020810708.1|DSER	LOC108149305|XP_017132244.1|DELE
OG0000117	LOC110186015|XP_020810710.1|DSER	LOC108149307|XP_017132247.1|DELE
OG0000118	LOC110187376|XP_020812425.1|DSER	LOC108147816|XP_017130059.1|DELE
OG0000118	LOC110176919|XP_020799074.1|DSER, LOC110177243|XP_020799549.1|DSER	LOC108144956|XP_017125590.1|DELE
OG0000118	LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER	LOC108149318|XP_017132266.1|DELE
OG0000119	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER	LOC108135133|XP_017111230.1|DELE
OG0000119	LOC110188489|XP_020813877.1|DSER	LOC108135026|XP_017111046.1|DELE
OG0000119	LOC110188600|XP_020814022.1|DSER	LOC108135059|XP_017111091.1|DELE
OG0000120	LOC110178156|XP_020800849.1|DSER	LOC108137071|XP_017114066.1|DELE
OG0000120	LOC110180259|XP_020803574.1|DSER	LOC108144394|XP_017124663.1|DELE
OG0000120	LOC110181527|XP_020804963.1|DSER	LOC108146325|XP_017127777.1|DELE
OG0000121	LOC110184196|XP_020808286.1|DSER	LOC108137437|XP_017114591.1|DELE
OG0000121	LOC110176499|XP_020798532.1|DSER	LOC108139344|XP_017117557.1|DELE
OG0000121	LOC110176466|XP_020798484.1|DSER	LOC108139343|XP_017117556.1|DELE
OG0000122	LOC110182279|XP_020805957.1|DSER	LOC108147769|XP_017129988.1|DELE
OG0000122	LOC110176072|XP_020797952.1|DSER	LOC108142313|XP_017121554.1|DELE
OG0000122	LOC110180765|XP_020804107.1|DSER	LOC108141307|XP_017120063.1|DELE
OG0000122	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER	LOC108149198|XP_017132117.1|DELE
OG0000123	LOC110176794|XP_020798893.1|DSER	LOC108144268|XP_017124442.1|DELE
OG0000123	LOC110187886|XP_020813030.1|DSER	LOC108136864|XP_017113794.1|DELE
OG0000123	LOC110191836|XP_020818461.1|DSER	LOC108148237|XP_017130642.1|DELE
OG0000123	LOC110191837|XP_020818462.1|DSER	LOC108148239|XP_017130644.1|DELE
OG0000124	LOC110182095|XP_020805741.1|DSER	LOC108144356|XP_017124607.1|DELE
OG0000124	LOC110189631|XP_020815432.1|DSER	LOC108145410|XP_017126299.1|DELE
OG0000124	LOC110189563|XP_020815351.1|DSER, LOC110189632|XP_020815434.1|DSER	LOC108145353|XP_017126231.1|DELE
OG0000125	LOC110186550|XP_020811413.1|DSER	LOC108148774|XP_017131471.1|DELE
OG0000125	LOC110187741|XP_020812858.1|DSER	LOC108136899|XP_017113845.1|DELE
OG0000125	LOC110181483|XP_020804899.1|DSER	LOC108137933|XP_017115374.1|DELE
OG0000125	LOC110181496|XP_020804927.1|DSER	LOC108137934|XP_017115375.1|DELE
OG0000127	LOC110188545|XP_020813961.1|DSER	LOC108141207|XP_017119944.1|DELE
OG0000127	LOC110188623|XP_020814048.1|DSER	LOC108140979|XP_017119537.1|DELE
OG0000127	LOC110188540|XP_020813949.1|DSER	LOC108141206|XP_017119942.1|DELE
OG0000127	LOC110188560|XP_020813977.1|DSER	LOC108141242|XP_017119988.1|DELE
OG0000128	LOC110179318|XP_020802466.1|DSER, LOC110181136|XP_020804467.1|DSER, LOC110180382|XP_020803708.1|DSER, LOC110181119|XP_020804449.1|DSER	LOC108145252|XP_017126018.1|DELE
OG0000128	LOC110181123|XP_020804454.1|DSER, LOC110181138|XP_020804468.1|DSER, LOC110181122|XP_020804453.1|DSER, LOC110181100|XP_020804430.1|DSER, LOC110181113|XP_020804443.1|DSER, LOC110181121|XP_020804452.1|DSER, LOC110181120|XP_020804450.1|DSER, LOC110181135|XP_020804466.1|DSER	LOC108141660|XP_017120618.1|DELE, LOC108145226|XP_017125977.1|DELE
OG0000129	LOC110183494|XP_020807436.1|DSER	LOC108138513|XP_017116247.1|DELE
OG0000129	LOC110179824|XP_020803088.1|DSER	LOC108150127|XP_017133582.1|DELE
OG0000129	LOC110177643|XP_020800117.1|DSER	LOC108141963|XP_017121097.1|DELE
OG0000129	LOC110180998|XP_020804332.1|DSER	LOC108140011|XP_017118203.1|DELE
OG0000129	LOC110183493|XP_020807435.1|DSER	LOC108138512|XP_017116246.1|DELE
OG0000130	LOC110184738|XP_020809025.1|DSER	LOC108142383|XP_017121706.1|DELE
OG0000130	LOC110184712|XP_020808991.1|DSER	LOC108142691|XP_017122189.1|DELE
OG0000130	LOC110184686|XP_020808958.1|DSER	LOC108142382|XP_017121705.1|DELE
OG0000130	LOC110184737|XP_020809024.1|DSER	LOC108142380|XP_017121704.1|DELE
OG0000131	LOC110187779|XP_020812906.1|DSER	LOC108149907|XP_017133301.1|DELE
OG0000132	LOC110187316|XP_020812364.1|DSER	LOC108138336|XP_017115989.1|DELE
