Orthogroup	DSER.longest_only	DMIR.longest_only
OG0000037	LOC110188328|XP_020813694.1|DSER, LOC110188288|XP_020813646.1|DSER	LOC117195094|XP_033255640.1|DMIR, LOC117191092|XP_033251946.1|DMIR, LOC117194615|XP_033255034.1|DMIR, LOC117194588|XP_033255015.1|DMIR, LOC117194655|XP_033255061.1|DMIR, LOC117190599|XP_033251536.1|DMIR, LOC117194833|XP_033255201.1|DMIR, LOC117191511|XP_033252248.1|DMIR, LOC117191510|XP_033252247.1|DMIR, LOC117194839|XP_033255205.1|DMIR, LOC117191523|XP_033252256.1|DMIR, LOC117190815|XP_033251747.1|DMIR, LOC117194824|XP_033255196.1|DMIR, LOC117194825|XP_033255197.1|DMIR, LOC117195091|XP_033255638.1|DMIR, LOC117194549|XP_033254988.1|DMIR, LOC117194837|XP_033255204.1|DMIR, LOC117194807|XP_033255181.1|DMIR, LOC117194573|XP_033255006.1|DMIR, LOC117194587|XP_033255014.1|DMIR, LOC117194750|XP_033255142.1|DMIR, LOC117194591|XP_033255018.1|DMIR, LOC117194574|XP_033255007.1|DMIR, LOC117195092|XP_033255639.1|DMIR, LOC117194597|XP_033255024.1|DMIR, LOC117195100|XP_033255645.1|DMIR, LOC117194819|XP_033255192.1|DMIR, LOC117194975|XP_033255339.1|DMIR, LOC108153987|XP_033244827.1|DMIR, LOC117194660|XP_033255064.1|DMIR, LOC117194818|XP_033255191.1|DMIR, LOC117194604|XP_033255027.1|DMIR, LOC117194596|XP_033255023.1|DMIR, LOC117194601|XP_033255025.1|DMIR, LOC117195095|XP_033255641.1|DMIR, LOC117194843|XP_033255207.1|DMIR, LOC117191506|XP_033252242.1|DMIR, LOC117194661|XP_033255065.1|DMIR, LOC117194657|XP_033255062.1|DMIR, LOC117190601|XP_033251538.1|DMIR, LOC117194841|XP_033255206.1|DMIR, LOC117191508|XP_033252244.1|DMIR, LOC117194658|XP_033255063.1|DMIR, LOC117194702|XP_033255103.1|DMIR, LOC117194796|XP_033255174.1|DMIR, LOC117190600|XP_033251537.1|DMIR, LOC117194589|XP_033255016.1|DMIR, LOC117194409|XP_033254874.1|DMIR, LOC117194829|XP_033255199.1|DMIR, LOC117194605|XP_033255028.1|DMIR, LOC117194822|XP_033255195.1|DMIR, LOC117194333|XP_033254795.1|DMIR, LOC117194609|XP_033255031.1|DMIR, LOC117194407|XP_033254872.1|DMIR, LOC117195096|XP_033255642.1|DMIR, LOC117194649|XP_033255056.1|DMIR, LOC117190597|XP_033251535.1|DMIR, LOC117194650|XP_033255057.1|DMIR, LOC117190125|XP_033251100.1|DMIR, LOC108156646|XP_017143737.2|DMIR, LOC117190111|XP_033251090.1|DMIR, LOC117194816|XP_033255190.1|DMIR, LOC117194767|XP_033255155.1|DMIR, LOC117194745|XP_033255132.1|DMIR, LOC117194463|XP_033254917.1|DMIR, LOC117190114|XP_033251091.1|DMIR, LOC117194862|XP_033255219.1|DMIR, LOC117194858|XP_033255216.1|DMIR, LOC117194857|XP_033255215.1|DMIR, LOC117194328|XP_033254789.1|DMIR, LOC108156982|XP_017144263.2|DMIR, LOC117194327|XP_033254788.1|DMIR, LOC117194594|XP_033255020.1|DMIR, LOC117194845|XP_033255209.1|DMIR
OG0000038	LOC110187819|XP_020812959.1|DSER, LOC110190399|XP_020816510.1|DSER	LOC108165231|XP_017156759.1|DMIR
OG0000038	LOC110189906|XP_020815830.1|DSER	LOC108151159|XP_017135077.1|DMIR
OG0000039	LOC110181782|XP_020805320.1|DSER	LOC108165184|XP_017156747.1|DMIR
OG0000039	LOC110181861|XP_020805441.1|DSER	LOC108165291|XP_017156818.1|DMIR
OG0000039	LOC110182039|XP_020805628.1|DSER	LOC108151414|XP_017135496.1|DMIR
OG0000039	LOC110181937|XP_020805533.1|DSER	LOC108160708|XP_017150372.1|DMIR
OG0000040	LOC110177295|XP_020799616.1|DSER	LOC108154697|XP_017140535.2|DMIR
OG0000040	LOC110190225|XP_020816248.1|DSER	LOC108153853|XP_033245406.1|DMIR, LOC117187250|XP_033245404.1|DMIR, LOC108154215|XP_017139929.1|DMIR, LOC108154213|XP_017139927.1|DMIR
OG0000040	LOC110190236|XP_020816258.1|DSER	LOC108154216|XP_017139931.1|DMIR
OG0000040	LOC110177298|XP_020799618.1|DSER, LOC110177453|XP_020799846.1|DSER	LOC108154686|XP_033245491.1|DMIR, LOC108154692|XP_017140530.1|DMIR
OG0000040	LOC110177296|XP_020799617.1|DSER	LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR
OG0000040	LOC110177417|XP_020799793.1|DSER	LOC108154965|XP_017140968.1|DMIR
OG0000040	LOC110186252|XP_020810992.1|DSER	LOC108156483|XP_017143450.1|DMIR
OG0000041	LOC110186567|XP_020811434.1|DSER, LOC110186639|XP_020811558.1|DSER, LOC110186484|XP_020811330.1|DSER	LOC108156909|XP_017144147.1|DMIR, LOC108157457|XP_017145018.1|DMIR
OG0000041	LOC110186805|XP_020811746.1|DSER, LOC110186801|XP_020811741.1|DSER, LOC110186551|XP_020811415.1|DSER	LOC108154314|XP_017140061.1|DMIR
OG0000041	LOC110186535|XP_020811395.1|DSER, LOC110186667|XP_020811591.1|DSER	LOC108153890|XP_033244257.1|DMIR
OG0000042	LOC110191593|XP_020818136.1|DSER	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR
OG0000042	LOC110191603|XP_020818147.1|DSER, LOC110191604|XP_020818149.1|DSER	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR
OG0000042	LOC110191595|XP_020818140.1|DSER, LOC110191594|XP_020818138.1|DSER, LOC110191596|XP_020818141.1|DSER, LOC110191698|XP_020818273.1|DSER, LOC110191696|XP_020818271.1|DSER, LOC110191597|XP_020818142.1|DSER	LOC108158643|XP_017146616.1|DMIR, LOC117193044|XP_033253671.1|DMIR, LOC117193043|XP_033253670.1|DMIR, LOC108158641|XP_017146613.1|DMIR, LOC117193042|XP_033253669.1|DMIR, LOC108161650|XP_017151442.1|DMIR
OG0000042	LOC110191697|XP_020818272.1|DSER, LOC110191695|XP_020818269.1|DSER	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR
OG0000043	LOC110187856|XP_020813000.1|DSER	LOC108157690|XP_017145347.1|DMIR
OG0000043	LOC110188004|XP_020813185.1|DSER	LOC108157417|XP_017144957.1|DMIR, LOC108155936|XP_017142583.1|DMIR
OG0000043	LOC110187778|XP_020812905.1|DSER, LOC110187703|XP_020812796.1|DSER, LOC110187702|XP_020812795.1|DSER	LOC108157677|XP_017145331.1|DMIR
OG0000043	LOC110187858|XP_020813002.1|DSER, LOC110191369|XP_020817880.1|DSER	LOC108155937|XP_017142584.1|DMIR
OG0000043	LOC110187786|XP_020812917.1|DSER	LOC108155939|XP_017142587.1|DMIR
OG0000044	LOC110186554|XP_020811416.1|DSER, LOC110186305|XP_020811085.1|DSER	LOC108157774|XP_017145449.1|DMIR
OG0000044	LOC110186559|XP_020811423.1|DSER, LOC110186558|XP_020811422.1|DSER, LOC110186306|XP_020811086.1|DSER, LOC110186581|XP_020811453.1|DSER	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR
OG0000044	LOC110186555|XP_020811417.1|DSER, LOC110186661|XP_020811584.1|DSER	LOC108154298|XP_017140040.1|DMIR, LOC108154289|XP_017140029.1|DMIR
OG0000044	LOC110186693|XP_020811620.1|DSER	LOC108155225|XP_017141401.1|DMIR
OG0000045	LOC110178672|XP_020801529.1|DSER	LOC108152824|XP_017137906.1|DMIR
OG0000045	LOC110178605|XP_020801449.1|DSER, LOC110178606|XP_020801450.1|DSER	LOC108165537|XP_017157100.1|DMIR
OG0000045	LOC110186854|XP_020811804.1|DSER, LOC110176386|XP_020798377.1|DSER, LOC110186862|XP_020811816.1|DSER	LOC108150882|XP_017134679.1|DMIR
OG0000045	LOC110187537|XP_020812593.1|DSER	LOC108163376|XP_033250045.1|DMIR, LOC108150857|XP_017134649.1|DMIR
OG0000046	LOC110188408|XP_020813792.1|DSER	LOC108157664|XP_017145312.1|DMIR
OG0000046	LOC110180077|XP_020803358.1|DSER, LOC110180079|XP_020803360.1|DSER	LOC108165135|XP_017156690.1|DMIR, LOC108165164|XP_017156723.1|DMIR
OG0000046	LOC110180089|XP_020803371.1|DSER, LOC110180088|XP_020803370.1|DSER	LOC108158204|XP_017145916.1|DMIR, LOC117191605|XP_033252314.1|DMIR
OG0000046	LOC110185913|XP_020810588.1|DSER, LOC110185924|XP_020810599.1|DSER, LOC110184743|XP_020809034.1|DSER, LOC110184620|XP_020808877.1|DSER, LOC110184815|XP_020809118.1|DSER	LOC108157665|XP_017145313.1|DMIR, LOC108157666|XP_017145314.1|DMIR
OG0000047	LOC110180463|XP_020803800.1|DSER	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR
OG0000047	LOC110176287|XP_020798269.1|DSER	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR
OG0000047	LOC110189583|XP_020815375.1|DSER	LOC108158150|XP_017145859.2|DMIR, LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR
OG0000047	LOC110184762|XP_020809052.1|DSER	LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR
OG0000047	LOC110189698|XP_020815532.1|DSER	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR
OG0000047	LOC110184679|XP_020808950.1|DSER	LOC108151196|XP_017135155.1|DMIR
OG0000048	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER	LOC108151303|XP_017135328.1|DMIR, LOC108151300|XP_017135324.1|DMIR
OG0000048	LOC110190447|XP_020816607.1|DSER	LOC108151294|XP_017135319.1|DMIR
OG0000048	LOC110190454|XP_020816613.1|DSER	LOC108151307|XP_017135332.1|DMIR
OG0000049	LOC110188535|XP_020813941.1|DSER	LOC108157283|XP_017144770.1|DMIR
OG0000049	LOC110188465|XP_020813853.1|DSER	LOC108157278|XP_017144765.2|DMIR
OG0000049	LOC110188330|XP_020813697.1|DSER	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR
OG0000049	LOC110188568|XP_020813987.1|DSER	LOC108154871|XP_017140799.1|DMIR
OG0000049	LOC110188331|XP_020813698.1|DSER	LOC108154874|XP_017140802.1|DMIR
OG0000049	LOC110188656|XP_020814093.1|DSER	LOC108157280|XP_017144766.2|DMIR
OG0000050	LOC110180270|XP_020803585.1|DSER	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR
OG0000050	LOC110190034|XP_020815995.1|DSER	LOC108165364|XP_017156888.1|DMIR
OG0000050	LOC110190383|XP_020816472.1|DSER	LOC108165363|XP_017156887.2|DMIR
OG0000050	LOC110190030|XP_020815992.1|DSER	LOC108165358|XP_017156881.1|DMIR
OG0000050	LOC110190392|XP_020816504.1|DSER	LOC108165359|XP_017156882.1|DMIR, LOC108150986|XP_017134821.1|DMIR
OG0000050	LOC110190033|XP_020815994.1|DSER	LOC108165361|XP_017156885.1|DMIR, LOC108165362|XP_033243537.1|DMIR
OG0000050	LOC110190029|XP_020815991.1|DSER	LOC108165357|XP_017156880.1|DMIR
OG0000050	LOC110190031|XP_020815993.1|DSER	LOC108165360|XP_017156884.1|DMIR
OG0000051	LOC110187927|XP_020813097.1|DSER	LOC108157823|XP_017145512.1|DMIR
OG0000051	LOC110186721|XP_020811651.1|DSER	LOC117187129|XP_033245028.1|DMIR, LOC108153998|XP_033246139.1|DMIR
OG0000051	LOC110176579|XP_020798652.1|DSER	LOC108154345|XP_017140100.1|DMIR, LOC108157724|XP_017145383.1|DMIR
OG0000052	LOC110191159|XP_020817576.1|DSER	LOC108154307|XP_017140052.1|DMIR
OG0000052	LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER, LOC110188482|XP_020813871.1|DSER, LOC110188395|XP_020813776.1|DSER	LOC108154354|XP_017140110.1|DMIR
OG0000052	LOC110178467|XP_020801266.1|DSER	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR
OG0000052	LOC110178444|XP_020801237.1|DSER	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR
OG0000053	LOC110176132|XP_020798030.1|DSER	LOC108160591|XP_017150175.2|DMIR
OG0000053	LOC110176120|XP_020798020.1|DSER	LOC108160590|XP_017150174.1|DMIR
OG0000053	LOC110176110|XP_020798009.1|DSER	LOC108160459|XP_017149964.1|DMIR
OG0000053	LOC110176101|XP_020798000.1|DSER	LOC108160458|XP_017149963.1|DMIR
OG0000053	LOC110176153|XP_020798053.1|DSER	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR
OG0000054	LOC110191806|XP_020818417.1|DSER	LOC108156883|XP_033244898.1|DMIR, LOC108156882|XP_017144105.2|DMIR
OG0000054	LOC110191860|XP_020818499.1|DSER	LOC108156958|XP_017144225.2|DMIR
OG0000054	LOC110191877|XP_020818520.1|DSER	LOC108156959|XP_017144226.2|DMIR
OG0000054	LOC110191876|XP_020818519.1|DSER	LOC108160859|XP_017150611.1|DMIR, LOC108153844|XP_033245117.1|DMIR
OG0000055	LOC110186635|XP_020811553.1|DSER	LOC108155900|XP_017142531.1|DMIR
OG0000056	LOC110191245|XP_020817684.1|DSER	LOC108156815|XP_017143999.1|DMIR
OG0000056	LOC110191242|XP_020817680.1|DSER	LOC108156818|XP_017144002.1|DMIR
OG0000056	LOC110191246|XP_020817685.1|DSER, LOC110191243|XP_020817681.1|DSER, LOC110191244|XP_020817682.1|DSER	LOC108156816|XP_017144001.1|DMIR
OG0000056	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER	LOC108157011|XP_017144303.2|DMIR
OG0000056	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER	LOC108157010|XP_017144301.2|DMIR
OG0000058	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER	LOC108158257|XP_017145983.1|DMIR
OG0000058	LOC110185668|XP_020810289.1|DSER	LOC108162139|XP_017152210.1|DMIR
OG0000058	LOC110182841|XP_020806632.1|DSER	LOC108165551|XP_017157117.1|DMIR
OG0000059	LOC110186834|XP_020811783.1|DSER	LOC108153965|XP_017139551.1|DMIR
OG0000059	LOC110186820|XP_020811767.1|DSER	LOC108154574|XP_017140363.2|DMIR
OG0000059	LOC110186812|XP_020811757.1|DSER	LOC108153966|XP_033244050.1|DMIR
OG0000059	LOC110186800|XP_020811738.1|DSER	LOC108154550|XP_017140342.2|DMIR
OG0000059	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER	LOC108154540|XP_017140331.1|DMIR, LOC108154512|XP_017140301.2|DMIR
OG0000059	LOC110186808|XP_020811749.1|DSER	LOC108154412|XP_017140173.2|DMIR
OG0000060	LOC110178856|XP_020801778.1|DSER	LOC108152548|XP_017137449.1|DMIR
OG0000060	LOC110187211|XP_020812270.1|DSER	LOC108164133|XP_033249747.1|DMIR
OG0000060	LOC110177198|XP_020799453.1|DSER	LOC108157853|XP_033245987.1|DMIR
OG0000060	LOC110186504|XP_020811358.1|DSER	LOC108156375|XP_017143272.1|DMIR
OG0000060	LOC110180206|XP_020803522.1|DSER	LOC108165566|XP_017157129.1|DMIR
OG0000061	LOC110182375|XP_020806074.1|DSER	LOC108161397|XP_017151135.2|DMIR
OG0000061	LOC110182380|XP_020806081.1|DSER	LOC108161521|XP_017151288.2|DMIR
OG0000061	LOC110182379|XP_020806080.1|DSER	LOC108161432|XP_017151184.1|DMIR
OG0000061	LOC110182385|XP_020806085.1|DSER	LOC108164261|XP_017155390.2|DMIR
OG0000062	LOC110184172|XP_020808240.1|DSER	LOC108158918|XP_017147210.1|DMIR
OG0000062	LOC110181372|XP_020804760.1|DSER	LOC108162998|XP_017153505.1|DMIR
OG0000062	LOC110190254|XP_020816277.1|DSER, LOC110190290|XP_020816328.1|DSER	LOC108163117|XP_017153708.1|DMIR
OG0000063	LOC110188078|XP_020813291.1|DSER, LOC110188046|XP_020813258.1|DSER	LOC108156463|XP_017143415.1|DMIR
OG0000063	LOC110188039|XP_020813246.1|DSER	LOC108156462|XP_017143414.1|DMIR
OG0000063	LOC110184769|XP_020809063.1|DSER	LOC108165314|XP_017156837.1|DMIR
OG0000063	LOC110184767|XP_020809060.1|DSER	LOC108152681|XP_017137669.1|DMIR
OG0000063	LOC110184763|XP_020809053.1|DSER, LOC110184765|XP_020809054.1|DSER	LOC108152680|XP_017137666.1|DMIR
OG0000064	LOC110187958|XP_020813135.1|DSER	LOC108154838|XP_017140743.1|DMIR, LOC108163302|XP_017154003.1|DMIR, LOC108161739|XP_017151552.1|DMIR
OG0000065	LOC110191274|XP_020817728.1|DSER	LOC108154825|XP_017140715.1|DMIR
OG0000065	LOC110191418|XP_020817935.1|DSER	LOC108156436|XP_017143382.1|DMIR
OG0000065	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER	LOC108156439|XP_017143386.1|DMIR
OG0000065	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER	LOC108156437|XP_017143383.1|DMIR
OG0000066	LOC110191821|XP_020818445.1|DSER	LOC108157301|XP_017144791.1|DMIR
OG0000066	LOC110176494|XP_020798526.1|DSER	LOC108154343|XP_017140094.1|DMIR
OG0000066	LOC110185088|XP_020809431.1|DSER	LOC108161205|XP_017150915.1|DMIR
OG0000066	LOC110191827|XP_020818451.1|DSER	LOC108156584|XP_017143610.1|DMIR
OG0000066	LOC110183659|XP_020807646.1|DSER	LOC108164548|XP_017155850.1|DMIR
OG0000066	LOC110182686|XP_020806438.1|DSER	LOC117189025|XP_033249790.1|DMIR
OG0000067	LOC110177234|XP_020799524.1|DSER	LOC108156681|XP_017143806.1|DMIR
OG0000067	LOC110176240|XP_020798198.1|DSER	LOC108150910|XP_017134723.1|DMIR
OG0000067	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER	LOC108160959|XP_017150741.1|DMIR
OG0000067	LOC110176239|XP_020798196.1|DSER	LOC108150909|XP_017134722.1|DMIR
OG0000067	LOC110191355|XP_020817861.1|DSER	LOC108153593|XP_017139164.1|DMIR
OG0000068	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER	LOC108152679|XP_033242710.1|DMIR
OG0000068	LOC110182060|XP_020805682.1|DSER	LOC108157726|XP_033245682.1|DMIR, LOC108157807|XP_017145490.2|DMIR, LOC108161223|XP_033249489.1|DMIR
OG0000068	LOC110175923|XP_020797759.1|DSER	LOC108163289|XP_017153992.1|DMIR
OG0000069	LOC110180234|XP_020803548.1|DSER	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR
OG0000070	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER	LOC108161360|XP_017151091.1|DMIR
OG0000070	LOC110182504|XP_020806211.1|DSER	LOC108164841|XP_017156256.1|DMIR
OG0000070	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER	LOC108161362|XP_017151093.1|DMIR
OG0000070	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER	LOC108161363|XP_017151095.1|DMIR
OG0000071	LOC110179007|XP_020802002.1|DSER	LOC117186448|XP_033243164.1|DMIR
OG0000071	LOC110179838|XP_020803105.1|DSER	LOC108165608|XP_017157174.1|DMIR
OG0000071	LOC110179839|XP_020803106.1|DSER	LOC108150751|XP_017134533.1|DMIR
OG0000071	LOC110179837|XP_020803104.1|DSER	LOC108153450|XP_017138959.1|DMIR
OG0000072	LOC110181580|XP_020805035.1|DSER	LOC108160257|XP_017149612.1|DMIR
OG0000072	LOC110181287|XP_020804670.1|DSER	LOC108159396|XP_017148120.1|DMIR
OG0000072	LOC110181570|XP_020805024.1|DSER	LOC108160256|XP_017149611.1|DMIR
OG0000073	LOC110176360|XP_020798348.1|DSER	LOC108159670|XP_017148639.1|DMIR
OG0000073	LOC110182195|XP_020805867.1|DSER	LOC108150973|XP_017134799.1|DMIR
OG0000073	LOC110188202|XP_020813458.1|DSER	LOC108154478|XP_017140245.1|DMIR
OG0000074	LOC110184734|XP_020809020.1|DSER	LOC108152480|XP_017137342.1|DMIR
OG0000074	LOC110185176|XP_020809553.1|DSER	LOC108153512|XP_017139057.1|DMIR
OG0000075	LOC110190480|XP_020816651.1|DSER	LOC108153054|XP_017138314.1|DMIR
OG0000075	LOC110190499|XP_020816674.1|DSER	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR
OG0000075	LOC110190537|XP_020816745.1|DSER	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR
OG0000075	LOC110190595|XP_020816847.1|DSER	LOC108153055|XP_017138316.1|DMIR
OG0000076	LOC110190420|XP_020816550.1|DSER	LOC108153442|XP_033243040.1|DMIR
OG0000076	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER	LOC108157401|XP_017144934.1|DMIR, LOC108157400|XP_033245750.1|DMIR
OG0000076	LOC110181877|XP_020805462.1|DSER	LOC108164834|XP_017156246.1|DMIR
OG0000076	LOC110182088|XP_020805728.1|DSER	LOC108164833|XP_017156244.1|DMIR
OG0000077	LOC110182629|XP_020806354.1|DSER	LOC117192706|XP_033253334.1|DMIR
OG0000077	LOC110189410|XP_020815129.1|DSER	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR
OG0000077	LOC110177149|XP_020799390.1|DSER	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR
OG0000077	LOC110176398|XP_020798389.1|DSER	LOC108154903|XP_017140844.1|DMIR
OG0000078	LOC110180108|XP_020803404.1|DSER	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR
OG0000078	LOC110190038|XP_020816001.1|DSER	LOC108164311|XP_017155449.1|DMIR, LOC108154102|XP_017139713.1|DMIR, LOC108153359|XP_017138814.1|DMIR
OG0000078	LOC110188466|XP_020813854.1|DSER	LOC108157815|XP_017145503.1|DMIR
OG0000078	LOC110175994|XP_020797848.1|DSER	LOC108164827|XP_033245184.1|DMIR
OG0000078	LOC110184416|XP_020808610.1|DSER	LOC108165160|XP_017156716.1|DMIR
OG0000079	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER, LOC110187541|XP_020812594.1|DSER, LOC110187582|XP_020812628.1|DSER	LOC108163877|XP_017154880.1|DMIR
OG0000080	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER	LOC108158041|XP_033248348.1|DMIR, LOC108159968|XP_017149140.2|DMIR
OG0000080	LOC110186649|XP_020811608.1|DSER	LOC108160659|XP_017150285.1|DMIR
OG0000081	LOC110187188|XP_020812250.1|DSER	LOC108153681|XP_017139286.1|DMIR
OG0000082	LOC110191132|XP_020817548.1|DSER	LOC108160171|XP_017149484.1|DMIR
OG0000082	LOC110177382|XP_020799743.1|DSER	LOC108156489|XP_017143463.1|DMIR
OG0000082	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER	LOC108154939|XP_017140918.1|DMIR
OG0000083	LOC110183381|XP_020807303.1|DSER	LOC108164109|XP_033249545.1|DMIR
OG0000083	LOC110183898|XP_020807898.1|DSER	LOC108164041|XP_017155108.2|DMIR, LOC108161224|XP_017150937.2|DMIR
OG0000083	LOC110183901|XP_020807903.1|DSER	LOC108164025|XP_017155088.2|DMIR
OG0000083	LOC110183902|XP_020807904.1|DSER	LOC108164026|XP_017155091.1|DMIR
OG0000083	LOC110183364|XP_020807285.1|DSER	LOC108162999|XP_017153506.2|DMIR
OG0000084	LOC110178501|XP_020801310.1|DSER	LOC108159903|XP_017149014.2|DMIR, LOC117188199|XP_033247571.1|DMIR
OG0000084	LOC110178514|XP_020801324.1|DSER	LOC108158575|XP_017146505.1|DMIR, LOC117194181|XP_033254729.1|DMIR
OG0000085	LOC110178385|XP_020801184.1|DSER	LOC108158120|XP_033247942.1|DMIR
OG0000085	LOC110189458|XP_020815234.1|DSER	LOC108158660|XP_017146646.1|DMIR, LOC117191065|XP_033251922.1|DMIR
OG0000085	LOC110182637|XP_020806367.1|DSER	LOC108158119|XP_017145785.1|DMIR, LOC117185844|XP_033253177.1|DMIR
