Orthogroup	DSER.longest_only	DKIK.longest_only
OG0000036	LOC110188341|XP_020813708.1|DSER	LOC108084034|XP_017035539.1|DKIK
OG0000036	LOC110191887|XP_020818531.1|DSER	LOC108081215|XP_017031778.1|DKIK
OG0000036	LOC110187659|XP_020812737.1|DSER	LOC108080827|XP_017031220.1|DKIK
OG0000036	LOC110186335|XP_020811144.1|DSER	LOC108081087|XP_017031565.1|DKIK
OG0000037	LOC110178458|XP_020801255.1|DSER	LOC108082568|XP_017033513.1|DKIK
OG0000037	LOC110188328|XP_020813694.1|DSER	LOC108073148|XP_017020150.1|DKIK
OG0000037	LOC110188288|XP_020813646.1|DSER	LOC108073159|XP_017020158.1|DKIK
OG0000038	LOC110187819|XP_020812959.1|DSER, LOC110190399|XP_020816510.1|DSER	LOC108083255|XP_017034451.1|DKIK
OG0000038	LOC110189906|XP_020815830.1|DSER	LOC108083246|XP_017034442.1|DKIK
OG0000039	LOC110181782|XP_020805320.1|DSER	LOC108071695|XP_017017998.1|DKIK
OG0000039	LOC110181861|XP_020805441.1|DSER	LOC108071709|XP_017018018.1|DKIK
OG0000039	LOC110182039|XP_020805628.1|DSER	LOC108071673|XP_017017967.1|DKIK
OG0000039	LOC110181937|XP_020805533.1|DSER	LOC108082955|XP_017034059.1|DKIK
OG0000040	LOC110177295|XP_020799616.1|DSER	LOC108070642|XP_017016699.1|DKIK
OG0000040	LOC110190225|XP_020816248.1|DSER	LOC108084882|XP_017036766.1|DKIK
OG0000040	LOC110190236|XP_020816258.1|DSER	LOC108084883|XP_017036767.1|DKIK
OG0000040	LOC110177298|XP_020799618.1|DSER	LOC108070735|XP_017016822.1|DKIK
OG0000040	LOC110177453|XP_020799846.1|DSER	LOC108070736|XP_017016823.1|DKIK
OG0000040	LOC110177296|XP_020799617.1|DSER	LOC108070662|XP_017016722.1|DKIK
OG0000040	LOC110177417|XP_020799793.1|DSER	LOC108070710|XP_017016793.1|DKIK
OG0000040	LOC110186252|XP_020810992.1|DSER	LOC108084976|XP_017036887.1|DKIK
OG0000041	LOC110186567|XP_020811434.1|DSER	LOC108071265|XP_017017445.1|DKIK
OG0000041	LOC110186639|XP_020811558.1|DSER	LOC108071273|XP_017017453.1|DKIK
OG0000041	LOC110186484|XP_020811330.1|DSER	LOC108071358|XP_017017589.1|DKIK
OG0000041	LOC110186805|XP_020811746.1|DSER, LOC110186801|XP_020811741.1|DSER	LOC108072005|XP_017018471.1|DKIK
OG0000041	LOC110186551|XP_020811415.1|DSER	LOC108072016|XP_017018485.1|DKIK
OG0000041	LOC110186535|XP_020811395.1|DSER, LOC110186667|XP_020811591.1|DSER	LOC108072162|XP_017018696.1|DKIK, LOC108071355|XP_017017584.1|DKIK
OG0000042	LOC110191593|XP_020818136.1|DSER	LOC108076653|XP_017025076.1|DKIK, LOC108076654|XP_017025077.1|DKIK, LOC108076655|XP_017025078.1|DKIK, LOC108076549|XP_017024949.1|DKIK
OG0000042	LOC110191603|XP_020818147.1|DSER, LOC110191604|XP_020818149.1|DSER	LOC108076658|XP_017025082.1|DKIK
OG0000042	LOC110191595|XP_020818140.1|DSER	LOC108076656|XP_017025079.1|DKIK
OG0000042	LOC110191594|XP_020818138.1|DSER, LOC110191596|XP_020818141.1|DSER, LOC110191698|XP_020818273.1|DSER	LOC108076652|XP_017025074.1|DKIK, LOC108076661|XP_017025084.1|DKIK
OG0000042	LOC110191696|XP_020818271.1|DSER, LOC110191597|XP_020818142.1|DSER	LOC108076660|XP_017025083.1|DKIK
OG0000042	LOC110191697|XP_020818272.1|DSER, LOC110191695|XP_020818269.1|DSER	LOC108076657|XP_017025080.1|DKIK
OG0000043	LOC110187856|XP_020813000.1|DSER	LOC108081486|XP_017032174.1|DKIK
OG0000043	LOC110188004|XP_020813185.1|DSER	LOC108081508|XP_017032216.1|DKIK
OG0000043	LOC110187778|XP_020812905.1|DSER	LOC108081478|XP_017032164.1|DKIK
OG0000043	LOC110187703|XP_020812796.1|DSER, LOC110187702|XP_020812795.1|DSER	LOC108081500|XP_017032208.1|DKIK
OG0000043	LOC110187858|XP_020813002.1|DSER	LOC108081483|XP_017032171.1|DKIK
OG0000043	LOC110191369|XP_020817880.1|DSER	LOC108086038|XP_017038347.1|DKIK
OG0000043	LOC110187786|XP_020812917.1|DSER	LOC108081480|XP_017032168.1|DKIK
OG0000044	LOC110186554|XP_020811416.1|DSER, LOC110186305|XP_020811085.1|DSER	LOC108071988|XP_017018451.1|DKIK
OG0000044	LOC110186559|XP_020811423.1|DSER	LOC108072003|XP_017018467.1|DKIK
OG0000044	LOC110186558|XP_020811422.1|DSER	LOC108072022|XP_017018491.1|DKIK, LOC108072004|XP_017018470.1|DKIK
OG0000044	LOC110186306|XP_020811086.1|DSER, LOC110186581|XP_020811453.1|DSER	LOC108072010|XP_017018477.1|DKIK
OG0000044	LOC110186555|XP_020811417.1|DSER	LOC108072006|XP_017018472.1|DKIK
OG0000044	LOC110186661|XP_020811584.1|DSER	LOC108072020|XP_017018489.1|DKIK
OG0000044	LOC110186693|XP_020811620.1|DSER	LOC108082753|XP_017033762.1|DKIK
OG0000045	LOC110178672|XP_020801529.1|DSER	LOC108073518|XP_017020682.1|DKIK
OG0000045	LOC110178605|XP_020801449.1|DSER, LOC110178606|XP_020801450.1|DSER	LOC108073353|XP_017020405.1|DKIK, LOC108073350|XP_017020403.1|DKIK
OG0000045	LOC110186854|XP_020811804.1|DSER, LOC110176386|XP_020798377.1|DSER, LOC110186862|XP_020811816.1|DSER	LOC108073894|XP_017021172.1|DKIK
OG0000045	LOC110187537|XP_020812593.1|DSER	LOC108073882|XP_017021156.1|DKIK
OG0000046	LOC110188408|XP_020813792.1|DSER	LOC108075359|XP_017023259.1|DKIK
OG0000046	LOC110180077|XP_020803358.1|DSER	LOC108083339|XP_017034572.1|DKIK
OG0000046	LOC110180079|XP_020803360.1|DSER	LOC108083340|XP_017034573.1|DKIK
OG0000046	LOC110180089|XP_020803371.1|DSER	LOC108083611|XP_017034972.1|DKIK
OG0000046	LOC110180088|XP_020803370.1|DSER	LOC108083337|XP_017034570.1|DKIK
OG0000046	LOC110185913|XP_020810588.1|DSER	LOC108080985|XP_017031400.1|DKIK
OG0000046	LOC110185924|XP_020810599.1|DSER	LOC108080891|XP_017031283.1|DKIK
OG0000046	LOC110184743|XP_020809034.1|DSER	LOC108080893|XP_017031285.1|DKIK, LOC108080892|XP_017031284.1|DKIK
OG0000046	LOC110184620|XP_020808877.1|DSER	LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK
OG0000046	LOC110184815|XP_020809118.1|DSER	LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK
OG0000047	LOC110180463|XP_020803800.1|DSER	LOC108076173|XP_017024393.1|DKIK
OG0000047	LOC110176287|XP_020798269.1|DSER	LOC108076538|XP_017024940.1|DKIK
OG0000047	LOC110189583|XP_020815375.1|DSER	LOC108080858|XP_017031251.1|DKIK
OG0000047	LOC110189698|XP_020815532.1|DSER	LOC108078780|XP_017028320.1|DKIK
OG0000047	LOC110184679|XP_020808950.1|DSER	LOC108071908|XP_017018345.1|DKIK
OG0000048	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK
OG0000048	LOC110190448|XP_020816608.1|DSER	LOC108084438|XP_017036136.1|DKIK
OG0000048	LOC110190459|XP_020816619.1|DSER	LOC108084434|XP_017036131.1|DKIK
OG0000048	LOC110190447|XP_020816607.1|DSER	LOC108084433|XP_017036130.1|DKIK
OG0000048	LOC110190454|XP_020816613.1|DSER	LOC108084436|XP_017036133.1|DKIK
OG0000049	LOC110188535|XP_020813941.1|DSER	LOC108084080|XP_017035590.1|DKIK
OG0000049	LOC110188465|XP_020813853.1|DSER	LOC108084068|XP_017035576.1|DKIK
OG0000049	LOC110188330|XP_020813697.1|DSER	LOC108084077|XP_017035587.1|DKIK
OG0000049	LOC110188568|XP_020813987.1|DSER	LOC108084022|XP_017035524.1|DKIK
OG0000049	LOC110188331|XP_020813698.1|DSER	LOC108084023|XP_017035525.1|DKIK
OG0000049	LOC110188656|XP_020814093.1|DSER	LOC108084019|XP_017035520.1|DKIK
OG0000050	LOC110180270|XP_020803585.1|DSER	LOC108073068|XP_017020022.1|DKIK
OG0000050	LOC110190383|XP_020816472.1|DSER	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK
OG0000050	LOC110190030|XP_020815992.1|DSER	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK
OG0000050	LOC110190392|XP_020816504.1|DSER	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK
OG0000050	LOC110190033|XP_020815994.1|DSER	LOC108072596|XP_017019300.1|DKIK
OG0000050	LOC110190029|XP_020815991.1|DSER	LOC108072619|XP_017019339.1|DKIK
OG0000050	LOC110190031|XP_020815993.1|DSER	LOC108072601|XP_017019314.1|DKIK
OG0000051	LOC110187927|XP_020813097.1|DSER	LOC108083217|XP_017034415.1|DKIK
OG0000051	LOC110186721|XP_020811651.1|DSER	LOC108085672|XP_017037854.1|DKIK
OG0000051	LOC110176579|XP_020798652.1|DSER	LOC108080428|XP_017030650.1|DKIK
OG0000052	LOC110191159|XP_020817576.1|DSER	LOC108084580|XP_017036343.1|DKIK
OG0000052	LOC110185541|XP_020810108.1|DSER	LOC108074446|XP_017021976.1|DKIK
OG0000052	LOC110188577|XP_020814000.1|DSER	LOC108085090|XP_017037048.1|DKIK, LOC108074588|XP_017022184.1|DKIK, LOC108084010|XP_017035511.1|DKIK
OG0000052	LOC110188482|XP_020813871.1|DSER	LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK
OG0000052	LOC110188395|XP_020813776.1|DSER	LOC108084092|XP_017035606.1|DKIK
OG0000052	LOC110178467|XP_020801266.1|DSER	LOC108082278|XP_017033098.1|DKIK
OG0000052	LOC110178444|XP_020801237.1|DSER	LOC108082558|XP_017033497.1|DKIK
OG0000053	LOC110176132|XP_020798030.1|DSER	LOC108070784|XP_017016873.1|DKIK
OG0000053	LOC110176120|XP_020798020.1|DSER	LOC108070783|XP_017016872.1|DKIK
OG0000053	LOC110176110|XP_020798009.1|DSER	LOC108070782|XP_017016871.1|DKIK
OG0000053	LOC110176101|XP_020798000.1|DSER	LOC108070781|XP_017016869.1|DKIK
OG0000053	LOC110176153|XP_020798053.1|DSER	LOC108070786|XP_017016875.1|DKIK
OG0000054	LOC110191806|XP_020818417.1|DSER	LOC108081173|XP_017031718.1|DKIK
OG0000054	LOC110191860|XP_020818499.1|DSER	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK
OG0000054	LOC110191877|XP_020818520.1|DSER	LOC108081160|XP_017031693.1|DKIK
OG0000054	LOC110191876|XP_020818519.1|DSER	LOC108081159|XP_017031690.1|DKIK
OG0000055	LOC110186437|XP_020811278.1|DSER	LOC108085845|XP_017038092.1|DKIK
OG0000055	LOC110186438|XP_020811279.1|DSER	LOC108085848|XP_017038094.1|DKIK
OG0000056	LOC110191245|XP_020817684.1|DSER	LOC108071295|XP_017017484.1|DKIK
OG0000056	LOC110191242|XP_020817680.1|DSER	LOC108071297|XP_017017486.1|DKIK
OG0000056	LOC110191246|XP_020817685.1|DSER	LOC108071299|XP_017017488.1|DKIK
OG0000056	LOC110191243|XP_020817681.1|DSER	LOC108071298|XP_017017487.1|DKIK
OG0000056	LOC110191244|XP_020817682.1|DSER	LOC108071296|XP_017017485.1|DKIK
OG0000056	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER	LOC108077622|XP_017026519.1|DKIK
OG0000056	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER	LOC108077830|XP_017026845.1|DKIK
OG0000058	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER	LOC108082757|XP_017033763.1|DKIK
OG0000058	LOC110185668|XP_020810289.1|DSER	LOC108082758|XP_017033764.1|DKIK
OG0000058	LOC110182841|XP_020806632.1|DSER	LOC108070811|XP_017016903.1|DKIK
OG0000059	LOC110186834|XP_020811783.1|DSER	LOC108085570|XP_017037699.1|DKIK
OG0000059	LOC110186820|XP_020811767.1|DSER	LOC108085569|XP_017037698.1|DKIK
OG0000059	LOC110186812|XP_020811757.1|DSER	LOC108085567|XP_017037695.1|DKIK
OG0000059	LOC110186800|XP_020811738.1|DSER	LOC108085562|XP_017037690.1|DKIK
OG0000059	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER	LOC108085556|XP_017037683.1|DKIK, LOC108085561|XP_017037689.1|DKIK
OG0000059	LOC110186808|XP_020811749.1|DSER	LOC108085559|XP_017037687.1|DKIK
OG0000060	LOC110178856|XP_020801778.1|DSER	LOC108080522|XP_017030803.1|DKIK
OG0000060	LOC110187211|XP_020812270.1|DSER	LOC108085335|XP_017037380.1|DKIK
OG0000060	LOC110177198|XP_020799453.1|DSER	LOC108075427|XP_017023341.1|DKIK
OG0000060	LOC110186504|XP_020811358.1|DSER	LOC108085322|XP_017037367.1|DKIK
OG0000060	LOC110180206|XP_020803522.1|DSER	LOC108076086|XP_017024289.1|DKIK
OG0000060	LOC110184888|XP_020809193.1|DSER	LOC108077343|XP_017026120.1|DKIK
OG0000061	LOC110182375|XP_020806074.1|DSER	LOC108086185|XP_017038537.1|DKIK
OG0000061	LOC110182380|XP_020806081.1|DSER	LOC108086197|XP_017038548.1|DKIK
OG0000061	LOC110182395|XP_020806094.1|DSER	LOC108086180|XP_017038532.1|DKIK
OG0000061	LOC110182350|XP_020806049.1|DSER	LOC108086179|XP_017038531.1|DKIK, LOC108086178|XP_017038530.1|DKIK
OG0000061	LOC110182379|XP_020806080.1|DSER	LOC108086191|XP_017038544.1|DKIK
OG0000061	LOC110182385|XP_020806085.1|DSER	LOC108086182|XP_017038533.1|DKIK
OG0000062	LOC110184172|XP_020808240.1|DSER	LOC108071778|XP_017018123.1|DKIK
OG0000062	LOC110183621|XP_020807597.1|DSER	LOC108079559|XP_017029388.1|DKIK, LOC108072700|XP_017019425.1|DKIK
OG0000062	LOC110181372|XP_020804760.1|DSER	LOC108082791|XP_017033825.1|DKIK
OG0000062	LOC110181371|XP_020804759.1|DSER	LOC108082790|XP_017033824.1|DKIK
OG0000062	LOC110176947|XP_020799108.1|DSER	LOC108077206|XP_017025943.1|DKIK
OG0000062	LOC110190254|XP_020816277.1|DSER	LOC108078896|XP_017028518.1|DKIK
OG0000062	LOC110190290|XP_020816328.1|DSER	LOC108078667|XP_017028088.1|DKIK
OG0000062	LOC110179293|XP_020802437.1|DSER, LOC110183805|XP_020807816.1|DSER	LOC108082253|XP_017033087.1|DKIK, LOC108082254|XP_017033088.1|DKIK
OG0000063	LOC110188078|XP_020813291.1|DSER	LOC108071305|XP_017017501.1|DKIK
OG0000063	LOC110188046|XP_020813258.1|DSER	LOC108071251|XP_017017426.1|DKIK
OG0000063	LOC110188039|XP_020813246.1|DSER	LOC108071304|XP_017017500.1|DKIK
OG0000063	LOC110184769|XP_020809063.1|DSER	LOC108071602|XP_017017872.1|DKIK
OG0000063	LOC110184767|XP_020809060.1|DSER	LOC108071633|XP_017017906.1|DKIK
OG0000063	LOC110184763|XP_020809053.1|DSER	LOC108071565|XP_017017835.1|DKIK
OG0000063	LOC110184765|XP_020809054.1|DSER	LOC108071655|XP_017017940.1|DKIK
OG0000064	LOC110187958|XP_020813135.1|DSER	LOC108076898|XP_017025421.1|DKIK
OG0000064	LOC110187763|XP_020812885.1|DSER	LOC108080822|XP_017031214.1|DKIK
OG0000065	LOC110191274|XP_020817728.1|DSER	LOC108077717|XP_017026657.1|DKIK
OG0000065	LOC110191418|XP_020817935.1|DSER	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK
OG0000065	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER	LOC108077800|XP_017026803.1|DKIK
OG0000065	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK
OG0000065	LOC110186453|XP_020811297.1|DSER	LOC108084903|XP_017036787.1|DKIK
OG0000066	LOC110191821|XP_020818445.1|DSER	LOC108080484|XP_017030727.1|DKIK
OG0000066	LOC110176494|XP_020798526.1|DSER	LOC108077666|XP_017026575.1|DKIK
OG0000066	LOC110185088|XP_020809431.1|DSER	LOC108081852|XP_017032582.1|DKIK
OG0000066	LOC110191827|XP_020818451.1|DSER	LOC108080961|XP_017031364.1|DKIK
OG0000066	LOC110183659|XP_020807646.1|DSER	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK
OG0000066	LOC110182686|XP_020806438.1|DSER	LOC108072837|XP_017019618.1|DKIK
OG0000067	LOC110177234|XP_020799524.1|DSER	LOC108084848|XP_017036716.1|DKIK
OG0000067	LOC110176240|XP_020798198.1|DSER	LOC108085996|XP_017038286.1|DKIK
OG0000067	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER	LOC108077943|XP_017026970.1|DKIK
OG0000067	LOC110176239|XP_020798196.1|DSER	LOC108085995|XP_017038285.1|DKIK
OG0000067	LOC110191355|XP_020817861.1|DSER	LOC108071874|XP_017018291.1|DKIK
OG0000068	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK
OG0000068	LOC110182060|XP_020805682.1|DSER	LOC108084117|XP_017035637.1|DKIK
OG0000068	LOC110175923|XP_020797759.1|DSER	LOC108074164|XP_017021563.1|DKIK
OG0000069	LOC110180234|XP_020803548.1|DSER	LOC108072243|XP_017018793.1|DKIK
OG0000069	LOC110177919|XP_020800556.1|DSER	LOC108072916|XP_017019738.1|DKIK
OG0000070	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER	LOC108082879|XP_017033949.1|DKIK
OG0000070	LOC110182504|XP_020806211.1|DSER	LOC108076002|XP_017024145.1|DKIK
OG0000070	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER	LOC108082683|XP_017033673.1|DKIK
OG0000070	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER	LOC108082714|XP_017033711.1|DKIK
OG0000071	LOC110179007|XP_020802002.1|DSER	LOC108073779|XP_017021035.1|DKIK
OG0000071	LOC110179838|XP_020803105.1|DSER	LOC108070385|XP_017016325.1|DKIK
OG0000071	LOC110179839|XP_020803106.1|DSER	LOC108070384|XP_017016324.1|DKIK
OG0000071	LOC110179837|XP_020803104.1|DSER	LOC108070386|XP_017016326.1|DKIK
OG0000072	LOC110181287|XP_020804670.1|DSER	LOC108076540|XP_017024942.1|DKIK
OG0000072	LOC110181570|XP_020805024.1|DSER	LOC108076135|XP_017024352.1|DKIK
OG0000073	LOC110176360|XP_020798348.1|DSER	LOC108082462|XP_017033327.1|DKIK
OG0000073	LOC110182177|XP_020805838.1|DSER, LOC110182195|XP_020805867.1|DSER	LOC108079402|XP_017029216.1|DKIK
OG0000073	LOC110188202|XP_020813458.1|DSER	LOC108075433|XP_017023346.1|DKIK
OG0000074	LOC110184734|XP_020809020.1|DSER	LOC108071625|XP_017017896.1|DKIK
OG0000074	LOC110185176|XP_020809553.1|DSER	LOC108071877|XP_017018294.1|DKIK
OG0000075	LOC110190480|XP_020816651.1|DSER	LOC108078729|XP_017028220.1|DKIK
OG0000075	LOC110190499|XP_020816674.1|DSER	LOC108078805|XP_017028362.1|DKIK
OG0000075	LOC110190537|XP_020816745.1|DSER	LOC108078731|XP_017028222.1|DKIK
OG0000076	LOC110190420|XP_020816550.1|DSER	LOC108078964|XP_017028614.1|DKIK
OG0000076	LOC110176616|XP_020798701.1|DSER	LOC108085608|XP_017037769.1|DKIK
OG0000076	LOC110176604|XP_020798685.1|DSER	LOC108085599|XP_017037755.1|DKIK
OG0000076	LOC110181877|XP_020805462.1|DSER	LOC108085219|XP_017037239.1|DKIK
OG0000076	LOC110182088|XP_020805728.1|DSER	LOC108085227|XP_017037254.1|DKIK
OG0000077	LOC110182629|XP_020806354.1|DSER	LOC108076740|XP_017025218.1|DKIK
OG0000077	LOC110189410|XP_020815129.1|DSER	LOC108073492|XP_017020640.1|DKIK
OG0000077	LOC110177149|XP_020799390.1|DSER	LOC108070868|XP_017016990.1|DKIK
OG0000077	LOC110176398|XP_020798389.1|DSER	LOC108077758|XP_017026727.1|DKIK
OG0000078	LOC110180108|XP_020803404.1|DSER	LOC108082104|XP_017032889.1|DKIK
OG0000078	LOC110190038|XP_020816001.1|DSER	LOC108083237|XP_017034431.1|DKIK
OG0000078	LOC110188466|XP_020813854.1|DSER	LOC108084091|XP_017035604.1|DKIK
OG0000078	LOC110175994|XP_020797848.1|DSER	LOC108080166|XP_017030300.1|DKIK
OG0000078	LOC110184416|XP_020808610.1|DSER	LOC108083371|XP_017034605.1|DKIK
OG0000079	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER	LOC108086154|XP_017038504.1|DKIK
OG0000079	LOC110187541|XP_020812594.1|DSER	LOC108086155|XP_017038506.1|DKIK, LOC108086156|XP_017038507.1|DKIK
OG0000079	LOC110187582|XP_020812628.1|DSER	LOC108086084|XP_017038391.1|DKIK
OG0000080	LOC110179883|XP_020803143.1|DSER	LOC108082848|XP_017033908.1|DKIK
OG0000080	LOC110189756|XP_020815629.1|DSER	LOC108070937|XP_017017080.1|DKIK
OG0000080	LOC110186649|XP_020811608.1|DSER	LOC108076175|XP_017024395.1|DKIK
OG0000081	LOC110187188|XP_020812250.1|DSER	LOC108073934|XP_017021227.1|DKIK
OG0000082	LOC110191132|XP_020817548.1|DSER	LOC108076521|XP_017024919.1|DKIK
OG0000082	LOC110177382|XP_020799743.1|DSER	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK
OG0000082	LOC110187734|XP_020812849.1|DSER	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK
OG0000082	LOC110191363|XP_020817871.1|DSER	LOC108077694|XP_017026619.1|DKIK
OG0000083	LOC110183381|XP_020807303.1|DSER	LOC108077314|XP_017026091.1|DKIK
OG0000083	LOC110183901|XP_020807903.1|DSER	LOC108075726|XP_017023759.1|DKIK
OG0000083	LOC110183364|XP_020807285.1|DSER	LOC108077101|XP_017025775.1|DKIK
OG0000084	LOC110178501|XP_020801310.1|DSER	LOC108082570|XP_017033516.1|DKIK
OG0000084	LOC110178514|XP_020801324.1|DSER	LOC108073008|XP_017019953.1|DKIK
OG0000085	LOC110178645|XP_020801499.1|DSER	LOC108078024|XP_017027074.1|DKIK
OG0000085	LOC110178385|XP_020801184.1|DSER	LOC108078117|XP_017027221.1|DKIK
OG0000085	LOC110189531|XP_020815353.1|DSER	LOC108077949|XP_017026977.1|DKIK
OG0000085	LOC110189458|XP_020815234.1|DSER	LOC108078385|XP_017027713.1|DKIK
OG0000085	LOC110182637|XP_020806367.1|DSER	LOC108078118|XP_017027223.1|DKIK
OG0000086	LOC110182850|XP_020806645.1|DSER	LOC108076785|XP_017025280.1|DKIK
OG0000087	LOC110183207|XP_020807079.1|DSER	LOC108081995|XP_017032728.1|DKIK
OG0000087	LOC110185908|XP_020810581.1|DSER	LOC108077379|XP_017026162.1|DKIK
OG0000087	LOC110187344|XP_020812391.1|DSER	LOC108081987|XP_017032714.1|DKIK
OG0000088	LOC110189420|XP_020815137.1|DSER	LOC108076386|XP_017024698.1|DKIK
OG0000088	LOC110185864|XP_020810532.1|DSER	LOC108085237|XP_017037265.1|DKIK
OG0000088	LOC110181272|XP_020804642.1|DSER	LOC108073869|XP_017021143.1|DKIK
OG0000088	LOC110179240|XP_020802358.1|DSER	LOC108076406|XP_017024734.1|DKIK
OG0000088	LOC110181275|XP_020804649.1|DSER	LOC108073878|XP_017021152.1|DKIK
OG0000089	LOC110177136|XP_020799368.1|DSER	LOC108081135|XP_017031645.1|DKIK
OG0000089	LOC110188209|XP_020813497.1|DSER	LOC108075612|XP_017023634.1|DKIK
OG0000089	LOC110190534|XP_020816740.1|DSER	LOC108078680|XP_017028115.1|DKIK
OG0000090	LOC110191832|XP_020818460.1|DSER	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK
OG0000090	LOC110190013|XP_020816009.1|DSER	LOC108077947|XP_017026974.1|DKIK
OG0000090	LOC110189985|XP_020815933.1|DSER	LOC108078973|XP_017028631.1|DKIK
OG0000090	LOC110178630|XP_020801475.1|DSER	LOC108071532|XP_017017793.1|DKIK
OG0000091	LOC110186300|XP_020811077.1|DSER	LOC108075739|XP_017023776.1|DKIK
OG0000091	LOC110183974|XP_020807988.1|DSER	LOC108082079|XP_017032861.1|DKIK
OG0000091	LOC110187866|XP_020813010.1|DSER	LOC108081166|XP_017031709.1|DKIK
OG0000091	LOC110187865|XP_020813009.1|DSER	LOC108081243|XP_017031811.1|DKIK
OG0000092	LOC110186678|XP_020811604.1|DSER	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK
OG0000092	LOC110186502|XP_020811356.1|DSER	LOC108071264|XP_017017444.1|DKIK
OG0000092	LOC110186298|XP_020811072.1|DSER	LOC108077658|XP_017026562.1|DKIK
OG0000092	LOC110186577|XP_020811450.1|DSER	LOC108071261|XP_017017438.1|DKIK
OG0000093	LOC110177009|XP_020799178.1|DSER	LOC108079645|XP_017029525.1|DKIK
OG0000093	LOC110190876|XP_020817192.1|DSER	LOC108072972|XP_017019896.1|DKIK
OG0000093	LOC110185692|XP_020810319.1|DSER	LOC108075766|XP_017023815.1|DKIK
OG0000093	LOC110178984|XP_020801957.1|DSER	LOC108080636|XP_017030949.1|DKIK
OG0000093	LOC110184366|XP_020808519.1|DSER	LOC108074155|XP_017021548.1|DKIK
OG0000094	LOC110184690|XP_020808961.1|DSER	LOC108071561|XP_017017831.1|DKIK
OG0000094	LOC110191394|XP_020817911.1|DSER	LOC108070632|XP_017016689.1|DKIK
OG0000094	LOC110191395|XP_020817912.1|DSER	LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK
OG0000096	LOC110181381|XP_020804769.1|DSER	LOC108082873|XP_017033940.1|DKIK
OG0000096	LOC110185590|XP_020810184.1|DSER	LOC108075861|XP_017023944.1|DKIK
OG0000096	LOC110186183|XP_020810901.1|DSER	LOC108085902|XP_017038160.1|DKIK
OG0000096	LOC110181328|XP_020804706.1|DSER	LOC108082876|XP_017033946.1|DKIK
OG0000097	LOC110178923|XP_020801868.1|DSER	LOC108080564|XP_017030859.1|DKIK, LOC108080620|XP_017030934.1|DKIK, LOC108080631|XP_017030944.1|DKIK
OG0000097	LOC110178871|XP_020801804.1|DSER	LOC108080576|XP_017030870.1|DKIK, LOC108080575|XP_017030868.1|DKIK
