Orthogroup	DSER.longest_only	DPER.longest_only
OG0000044	LOC110186559|XP_020811423.1|DSER, LOC110186558|XP_020811422.1|DSER, LOC110186306|XP_020811086.1|DSER, LOC110186581|XP_020811453.1|DSER	LOC6591547|XP_002017056.1|DPER, LOC6591548|XP_026843232.1|DPER
OG0000044	LOC110186555|XP_020811417.1|DSER, LOC110186661|XP_020811584.1|DSER	LOC6591549|XP_002017058.1|DPER, LOC6591550|XP_002017059.1|DPER
OG0000044	LOC110186693|XP_020811620.1|DSER	LOC113564933|XP_026840246.1|DPER
OG0000045	LOC110178672|XP_020801529.1|DSER	LOC6603693|XP_002028666.1|DPER
OG0000045	LOC110178605|XP_020801449.1|DSER, LOC110178606|XP_020801450.1|DSER	LOC6601537|XP_002026551.1|DPER
OG0000045	LOC110186854|XP_020811804.1|DSER, LOC110176386|XP_020798377.1|DSER, LOC110186862|XP_020811816.1|DSER	LOC6595948|XP_002021076.1|DPER
OG0000045	LOC110187537|XP_020812593.1|DSER	LOC113565382|XP_026842979.1|DPER, LOC6595949|XP_026845634.1|DPER
OG0000046	LOC110188408|XP_020813792.1|DSER	LOC6598792|XP_002023903.1|DPER
OG0000046	LOC110180077|XP_020803358.1|DSER, LOC110180079|XP_020803360.1|DSER	LOC6602909|XP_002027932.2|DPER, LOC6602912|XP_026849662.1|DPER
OG0000046	LOC110180089|XP_020803371.1|DSER, LOC110180088|XP_020803370.1|DSER	LOC6591074|XP_002015712.2|DPER
OG0000046	LOC110185913|XP_020810588.1|DSER, LOC110185924|XP_020810599.1|DSER, LOC110184743|XP_020809034.1|DSER, LOC110184620|XP_020808877.1|DSER, LOC110184815|XP_020809118.1|DSER	LOC6595022|XP_026847277.1|DPER, LOC6595021|XP_026847265.1|DPER, LOC6595020|XP_026847261.1|DPER
OG0000047	LOC110176287|XP_020798269.1|DSER	LOC6589933|XP_002015961.2|DPER
OG0000047	LOC110189583|XP_020815375.1|DSER	LOC6592655|XP_026842447.1|DPER
OG0000047	LOC110189698|XP_020815532.1|DSER	LOC6592377|XP_002017999.1|DPER
OG0000048	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER
OG0000048	LOC110190447|XP_020816607.1|DSER	LOC6599882|XP_002024936.1|DPER
OG0000048	LOC110190454|XP_020816613.1|DSER	LOC6599879|XP_002024933.1|DPER
OG0000049	LOC110188535|XP_020813941.1|DSER	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER
OG0000049	LOC110188465|XP_020813853.1|DSER	LOC6598735|XP_002023804.1|DPER
OG0000049	LOC110188568|XP_020813987.1|DSER	LOC6598764|XP_002023798.1|DPER
OG0000049	LOC110188331|XP_020813698.1|DSER	LOC6598765|XP_002023799.1|DPER
OG0000049	LOC110188656|XP_020814093.1|DSER	LOC6598736|XP_026840083.1|DPER
OG0000050	LOC110180270|XP_020803585.1|DSER	LOC6600939|XP_002026041.2|DPER
OG0000050	LOC110190034|XP_020815995.1|DSER	LOC6603417|XP_002028422.1|DPER
OG0000050	LOC110190383|XP_020816472.1|DSER	LOC6603416|XP_002028421.2|DPER
OG0000050	LOC110190030|XP_020815992.1|DSER	LOC6603438|XP_026848195.1|DPER
OG0000050	LOC110190392|XP_020816504.1|DSER	LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER
OG0000050	LOC110190033|XP_020815994.1|DSER	LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER
OG0000050	LOC110190029|XP_020815991.1|DSER	LOC6603437|XP_002028415.2|DPER
OG0000050	LOC110190031|XP_020815993.1|DSER	LOC6603414|XP_002028419.2|DPER
OG0000051	LOC110187927|XP_020813097.1|DSER	LOC6588071|XP_002014115.1|DPER
OG0000051	LOC110186721|XP_020811651.1|DSER	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER
OG0000051	LOC110176579|XP_020798652.1|DSER	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER
OG0000052	LOC110191159|XP_020817576.1|DSER	LOC6588118|XP_002013763.1|DPER
OG0000052	LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER, LOC110188482|XP_020813871.1|DSER, LOC110188395|XP_020813776.1|DSER	LOC6588232|XP_026849799.1|DPER
OG0000052	LOC110178467|XP_020801266.1|DSER	LOC6590971|XP_002015907.1|DPER
OG0000052	LOC110178444|XP_020801237.1|DSER	LOC6591184|XP_002015908.1|DPER
OG0000053	LOC110176132|XP_020798030.1|DSER	LOC6589988|XP_002015740.1|DPER
OG0000053	LOC110176120|XP_020798020.1|DSER	LOC6589987|XP_002015739.1|DPER
OG0000053	LOC110176110|XP_020798009.1|DSER	LOC6589986|XP_002015738.1|DPER
OG0000053	LOC110176101|XP_020798000.1|DSER	LOC6589985|XP_002015737.2|DPER
OG0000053	LOC110176153|XP_020798053.1|DSER	LOC6590437|XP_002015733.2|DPER
OG0000054	LOC110191806|XP_020818417.1|DSER	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER
OG0000054	LOC110191860|XP_020818499.1|DSER	LOC6594491|XP_026850312.1|DPER
OG0000054	LOC110191877|XP_020818520.1|DSER	LOC6594493|XP_002019964.1|DPER
OG0000054	LOC110191876|XP_020818519.1|DSER	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER
OG0000055	LOC110186635|XP_020811553.1|DSER	LOC113567362|XP_026850717.1|DPER
OG0000056	LOC110191245|XP_020817684.1|DSER	LOC6595083|XP_002020145.1|DPER
OG0000056	LOC110191242|XP_020817680.1|DSER	LOC6595082|XP_002020144.1|DPER
OG0000056	LOC110191246|XP_020817685.1|DSER, LOC110191243|XP_020817681.1|DSER, LOC110191244|XP_020817682.1|DSER	LOC6595081|XP_002020143.1|DPER
OG0000056	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER	LOC6588033|XP_002012860.1|DPER
OG0000056	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER	LOC6588046|XP_002012859.1|DPER
OG0000058	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER
OG0000058	LOC110185668|XP_020810289.1|DSER	LOC6593807|XP_002019274.1|DPER
OG0000058	LOC110182841|XP_020806632.1|DSER	LOC6600389|XP_002025477.1|DPER
OG0000059	LOC110186834|XP_020811783.1|DSER	LOC6588560|XP_026851114.1|DPER
OG0000059	LOC110186820|XP_020811767.1|DSER	LOC6588594|XP_026851089.1|DPER
OG0000059	LOC110186812|XP_020811757.1|DSER	LOC6588660|XP_026843599.1|DPER
OG0000059	LOC110186800|XP_020811738.1|DSER	LOC6588641|XP_002013982.1|DPER
OG0000059	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER	LOC6587581|XP_002013987.1|DPER, LOC6587593|XP_002013986.1|DPER
OG0000059	LOC110186808|XP_020811749.1|DSER	LOC6587355|XP_002013989.1|DPER
OG0000060	LOC110178856|XP_020801778.1|DSER	LOC6603233|XP_026845368.1|DPER
OG0000060	LOC110187211|XP_020812270.1|DSER	LOC6595658|XP_002020780.1|DPER
OG0000060	LOC110177198|XP_020799453.1|DSER	LOC6591405|XP_002017180.1|DPER
OG0000060	LOC110186504|XP_020811358.1|DSER	LOC6595218|XP_026848071.1|DPER
OG0000060	LOC110180206|XP_020803522.1|DSER	LOC6596974|XP_002022138.1|DPER
OG0000061	LOC110182375|XP_020806074.1|DSER	LOC6596401|XP_002021586.2|DPER
OG0000061	LOC110182380|XP_020806081.1|DSER	LOC6596505|XP_002021579.1|DPER
OG0000061	LOC110182395|XP_020806094.1|DSER	LOC6596504|XP_002021578.1|DPER
OG0000061	LOC110182379|XP_020806080.1|DSER	LOC6596398|XP_002021583.1|DPER
OG0000061	LOC110182385|XP_020806085.1|DSER	LOC6596397|XP_002021582.1|DPER
OG0000062	LOC110184172|XP_020808240.1|DSER	LOC6597499|XP_002022647.1|DPER
OG0000062	LOC110181372|XP_020804760.1|DSER	LOC6597957|XP_002023160.1|DPER
OG0000062	LOC110190254|XP_020816277.1|DSER, LOC110190290|XP_020816328.1|DSER	LOC113565624|XP_026843917.1|DPER
OG0000063	LOC110188078|XP_020813291.1|DSER, LOC110188046|XP_020813258.1|DSER	LOC6591531|XP_002017317.1|DPER
OG0000063	LOC110188039|XP_020813246.1|DSER	LOC6591530|XP_002017316.1|DPER
OG0000063	LOC110184769|XP_020809063.1|DSER	LOC6600252|XP_002025417.1|DPER
OG0000063	LOC110184767|XP_020809060.1|DSER	LOC6600250|XP_002025415.1|DPER
OG0000063	LOC110184763|XP_020809053.1|DSER, LOC110184765|XP_020809054.1|DSER	LOC6600251|XP_026849074.1|DPER
OG0000064	LOC110187958|XP_020813135.1|DSER	LOC113566328|XP_026847313.1|DPER, LOC6594000|XP_002019052.1|DPER
OG0000065	LOC110191274|XP_020817728.1|DSER	LOC6598720|XP_002023867.2|DPER
OG0000065	LOC110191418|XP_020817935.1|DSER	LOC6598627|XP_002023839.1|DPER
OG0000065	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER	LOC6598629|XP_002023841.1|DPER
OG0000065	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER	LOC6598628|XP_002023840.1|DPER
OG0000066	LOC110191821|XP_020818445.1|DSER	LOC6591665|XP_002016994.1|DPER
OG0000066	LOC110176494|XP_020798526.1|DSER	LOC6588399|XP_002012948.2|DPER
OG0000066	LOC110185088|XP_020809431.1|DSER	LOC6593739|XP_002018997.1|DPER
OG0000066	LOC110191827|XP_020818451.1|DSER	LOC6594244|XP_002019977.1|DPER
OG0000066	LOC110183659|XP_020807646.1|DSER	LOC6599208|XP_002024332.1|DPER
OG0000066	LOC110182686|XP_020806438.1|DSER	LOC6597988|XP_002023084.2|DPER
OG0000067	LOC110177234|XP_020799524.1|DSER	LOC6587985|XP_002013720.1|DPER
OG0000067	LOC110176240|XP_020798198.1|DSER	LOC6600313|XP_026849051.1|DPER
OG0000067	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER	LOC6592947|XP_002017691.1|DPER
OG0000067	LOC110176239|XP_020798196.1|DSER	LOC6600311|XP_002025365.2|DPER
OG0000067	LOC110191355|XP_020817861.1|DSER	LOC6599619|XP_026849500.1|DPER
OG0000068	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER	LOC6600249|XP_026849073.1|DPER
OG0000068	LOC110182060|XP_020805682.1|DSER	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER
OG0000068	LOC110175923|XP_020797759.1|DSER	LOC6597733|XP_026846914.1|DPER
OG0000069	LOC110180234|XP_020803548.1|DSER	LOC6593153|XP_002018327.2|DPER
OG0000070	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER	LOC6593928|XP_002019257.1|DPER
OG0000070	LOC110182504|XP_020806211.1|DSER	LOC6600003|XP_026849240.1|DPER
OG0000070	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER	LOC6593930|XP_002019259.1|DPER
OG0000070	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER	LOC6593929|XP_002019258.1|DPER
OG0000071	LOC110179007|XP_020802002.1|DSER	LOC113566413|XP_026847671.1|DPER
OG0000071	LOC110179838|XP_020803105.1|DSER	LOC6602203|XP_002027211.2|DPER
OG0000071	LOC110179839|XP_020803106.1|DSER	LOC6602202|XP_002027210.1|DPER
OG0000071	LOC110179837|XP_020803104.1|DSER	LOC6602204|XP_002027212.1|DPER
OG0000072	LOC110181580|XP_020805035.1|DSER	LOC6589942|XP_002015970.1|DPER
OG0000072	LOC110181287|XP_020804670.1|DSER	LOC6589935|XP_002015963.1|DPER
OG0000072	LOC110181570|XP_020805024.1|DSER	LOC6589940|XP_026842218.1|DPER
OG0000073	LOC110176360|XP_020798348.1|DSER	LOC6590059|XP_002016391.2|DPER
OG0000073	LOC110182195|XP_020805867.1|DSER	LOC6596773|XP_026845891.1|DPER
OG0000073	LOC110188202|XP_020813458.1|DSER	LOC6598784|XP_026845038.1|DPER
OG0000074	LOC110184734|XP_020809020.1|DSER	LOC6601461|XP_002026428.1|DPER
OG0000074	LOC110185176|XP_020809553.1|DSER	LOC6595912|XP_002021058.1|DPER
OG0000075	LOC110190480|XP_020816651.1|DSER	LOC6599641|XP_026849541.1|DPER
OG0000075	LOC110190499|XP_020816674.1|DSER	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER
OG0000075	LOC110190537|XP_020816745.1|DSER	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER
OG0000075	LOC110190595|XP_020816847.1|DSER	LOC6599642|XP_002024752.1|DPER
OG0000076	LOC110190420|XP_020816550.1|DSER	LOC6599674|XP_026847351.1|DPER
OG0000076	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER
OG0000076	LOC110181877|XP_020805462.1|DSER	LOC6597369|XP_002022410.2|DPER
OG0000076	LOC110182088|XP_020805728.1|DSER	LOC6597368|XP_002022409.1|DPER
OG0000077	LOC110182629|XP_020806354.1|DSER	LOC6592709|XP_002018511.1|DPER
OG0000077	LOC110189410|XP_020815129.1|DSER	LOC6594922|XP_002020130.2|DPER
OG0000077	LOC110177149|XP_020799390.1|DSER	LOC6601317|XP_026842235.1|DPER
OG0000077	LOC110176398|XP_020798389.1|DSER	LOC6588313|XP_026850466.1|DPER
OG0000078	LOC110180108|XP_020803404.1|DSER	LOC6590621|XP_002016708.1|DPER
OG0000078	LOC110190038|XP_020816001.1|DSER	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER
OG0000078	LOC110188466|XP_020813854.1|DSER	LOC6594273|XP_026849445.1|DPER
OG0000078	LOC110175994|XP_020797848.1|DSER	LOC6599452|XP_002024516.1|DPER
OG0000078	LOC110184416|XP_020808610.1|DSER	LOC6598424|XP_002023602.1|DPER
OG0000079	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER, LOC110187541|XP_020812594.1|DSER, LOC110187582|XP_020812628.1|DSER	LOC6589089|XP_002014971.1|DPER
OG0000080	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER
OG0000080	LOC110186649|XP_020811608.1|DSER	LOC6601604|XP_026841767.1|DPER
OG0000081	LOC110187188|XP_020812250.1|DSER	LOC6601043|XP_026849686.1|DPER
OG0000082	LOC110191132|XP_020817548.1|DSER	LOC6590930|XP_002016009.1|DPER
OG0000082	LOC110177382|XP_020799743.1|DSER	LOC6587757|XP_002012761.1|DPER
OG0000082	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER	LOC6588213|XP_002013604.1|DPER
OG0000083	LOC110183381|XP_020807303.1|DSER	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER
OG0000083	LOC110183898|XP_020807898.1|DSER	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER
OG0000083	LOC110183901|XP_020807903.1|DSER	LOC113565380|XP_026842968.1|DPER
OG0000083	LOC110183902|XP_020807904.1|DSER	LOC6593875|XP_002019172.1|DPER
OG0000083	LOC110183364|XP_020807285.1|DSER	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER
OG0000084	LOC110178501|XP_020801310.1|DSER	LOC6591191|XP_002015915.1|DPER
OG0000084	LOC110178514|XP_020801324.1|DSER	LOC6600795|XP_002025966.1|DPER
OG0000085	LOC110178385|XP_020801184.1|DSER	LOC6602084|XP_026841580.1|DPER
OG0000085	LOC110189458|XP_020815234.1|DSER	LOC6590808|XP_002016354.1|DPER
OG0000085	LOC110182637|XP_020806367.1|DSER	LOC6602085|XP_002027163.1|DPER
OG0000086	LOC110182850|XP_020806645.1|DSER	LOC6589907|XP_002016516.1|DPER
OG0000087	LOC110183207|XP_020807079.1|DSER	LOC6589273|XP_026844109.1|DPER
OG0000087	LOC110185908|XP_020810581.1|DSER	LOC6593903|XP_002018780.1|DPER
OG0000087	LOC110187344|XP_020812391.1|DSER	LOC6589141|XP_002014431.1|DPER
OG0000088	LOC110189420|XP_020815137.1|DSER	LOC6601258|XP_002026327.1|DPER
OG0000088	LOC110185864|XP_020810532.1|DSER	LOC6593404|XP_002018858.2|DPER
OG0000088	LOC110181272|XP_020804642.1|DSER	LOC6591475|XP_002017466.2|DPER
OG0000088	LOC110179240|XP_020802358.1|DSER	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER
OG0000088	LOC110181275|XP_020804649.1|DSER	LOC6591474|XP_002017465.1|DPER
OG0000089	LOC110177136|XP_020799368.1|DSER	LOC113565706|XP_026844403.1|DPER
OG0000089	LOC110190534|XP_020816740.1|DSER	LOC6601937|XP_002026979.1|DPER
OG0000090	LOC110191832|XP_020818460.1|DSER	LOC6592691|XP_002017728.1|DPER
OG0000090	LOC110190013|XP_020816009.1|DSER	LOC6593093|XP_026842252.1|DPER
OG0000090	LOC110189985|XP_020815933.1|DSER	LOC113566321|XP_026847263.1|DPER
OG0000090	LOC110178630|XP_020801475.1|DSER	LOC6601034|XP_002026122.2|DPER
OG0000091	LOC110186300|XP_020811077.1|DSER	LOC6587436|XP_026850695.1|DPER
OG0000091	LOC110183974|XP_020807988.1|DSER	LOC6589208|XP_002014698.1|DPER
OG0000091	LOC110187866|XP_020813010.1|DSER	LOC6588440|XP_002013817.1|DPER
OG0000091	LOC110187865|XP_020813009.1|DSER	LOC6588470|XP_002013826.1|DPER
OG0000092	LOC110186678|XP_020811604.1|DSER	LOC6591879|XP_002017077.1|DPER
OG0000092	LOC110186502|XP_020811356.1|DSER	LOC6591877|XP_002017075.1|DPER
OG0000092	LOC110186298|XP_020811072.1|DSER	LOC6591761|XP_002017422.1|DPER
OG0000092	LOC110186577|XP_020811450.1|DSER	LOC6591878|XP_002017076.1|DPER
OG0000093	LOC110177009|XP_020799178.1|DSER	LOC6588885|XP_026844631.1|DPER
OG0000093	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER	LOC6592489|XP_002018395.2|DPER
OG0000093	LOC110178984|XP_020801957.1|DSER	LOC6595624|XP_002020698.1|DPER
OG0000093	LOC110184366|XP_020808519.1|DSER	LOC6597406|XP_002022414.1|DPER
OG0000094	LOC110184690|XP_020808961.1|DSER	LOC6600289|XP_026849039.1|DPER
OG0000094	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER	LOC6587848|XP_002013277.1|DPER
OG0000096	LOC110181381|XP_020804769.1|DSER	LOC6588640|XP_002013209.1|DPER
OG0000096	LOC110185590|XP_020810184.1|DSER	LOC6588001|XP_002013207.1|DPER
OG0000096	LOC110186183|XP_020810901.1|DSER	LOC6587692|XP_002012897.1|DPER
OG0000096	LOC110181328|XP_020804706.1|DSER	LOC6593471|XP_026843094.1|DPER
OG0000097	LOC110178923|XP_020801868.1|DSER	LOC6591566|XP_026847508.1|DPER, LOC6599020|XP_026848962.1|DPER
OG0000097	LOC110178973|XP_020801941.1|DSER, LOC110178875|XP_020801807.1|DSER	LOC113566651|XP_026849002.1|DPER
OG0000097	LOC110178977|XP_020801947.1|DSER	LOC113565644|XP_026844061.1|DPER, LOC113565149|XP_026842035.1|DPER, LOC113565150|XP_026842040.1|DPER, LOC113566079|XP_026845828.1|DPER, LOC113566647|XP_026848988.1|DPER, LOC113566641|XP_026848964.1|DPER
OG0000098	LOC110191273|XP_020817727.1|DSER	LOC6598722|XP_002023869.1|DPER
OG0000099	LOC110180153|XP_020803462.1|DSER	LOC6600180|XP_002025279.1|DPER
OG0000099	LOC110180154|XP_020803466.1|DSER	LOC6600179|XP_002025278.2|DPER
OG0000099	LOC110180130|XP_020803432.1|DSER	LOC6598378|XP_026846207.1|DPER
OG0000100	LOC110181340|XP_020804722.1|DSER	LOC113565196|XP_026842416.1|DPER
OG0000100	LOC110180531|XP_020803864.1|DSER	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER
OG0000101	LOC110190009|XP_020815966.1|DSER	LOC6602368|XP_026848566.1|DPER
OG0000101	LOC110190010|XP_020815968.1|DSER	LOC6602367|XP_026848565.1|DPER
OG0000101	LOC110190014|XP_020815971.1|DSER	LOC113566568|XP_026848547.1|DPER
OG0000101	LOC110190011|XP_020815969.1|DSER	LOC6602366|XP_026848564.1|DPER
OG0000101	LOC110190008|XP_020815965.1|DSER	LOC6602370|XP_026848567.1|DPER
OG0000101	LOC110190179|XP_020816186.1|DSER	LOC6602371|XP_026848545.1|DPER
OG0000102	LOC110177925|XP_020800564.1|DSER	LOC6589981|XP_002016329.1|DPER
OG0000102	LOC110188958|XP_020814556.1|DSER	LOC6593018|XP_002018259.1|DPER
OG0000103	LOC110190577|XP_020816824.1|DSER	LOC6600283|XP_002025396.1|DPER
OG0000103	LOC110185270|XP_020809675.1|DSER	LOC6596091|XP_026845530.1|DPER
OG0000103	LOC110185268|XP_020809674.1|DSER	LOC113566017|XP_026845529.1|DPER
OG0000103	LOC110191485|XP_020818009.1|DSER	LOC6601265|XP_002026394.1|DPER
OG0000104	LOC110188717|XP_020814187.1|DSER	LOC6599818|XP_026847290.1|DPER
OG0000104	LOC110183736|XP_020807742.1|DSER	LOC6593376|XP_002019042.1|DPER
OG0000104	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER	LOC6599813|XP_002024913.1|DPER
OG0000105	LOC110185918|XP_020810590.1|DSER	LOC113567433|XP_026851048.1|DPER
OG0000105	LOC110177255|XP_020799565.1|DSER	LOC6591576|XP_002017405.2|DPER
OG0000105	LOC110177186|XP_020799440.1|DSER, LOC110177224|XP_020799504.1|DSER	LOC6591573|XP_026849170.1|DPER
OG0000106	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER, LOC110178389|XP_020801185.1|DSER, LOC110178253|XP_020800963.1|DSER	LOC6601558|XP_002026678.2|DPER
OG0000107	LOC110185500|XP_020810053.1|DSER	LOC6590254|XP_002015884.1|DPER
OG0000107	LOC110184878|XP_020809183.1|DSER, LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER, LOC110184933|XP_020809237.1|DSER	LOC6603539|XP_002028510.1|DPER
OG0000107	LOC110185499|XP_020810052.1|DSER, LOC110185492|XP_020810046.1|DSER	LOC6590253|XP_002015883.1|DPER
OG0000109	LOC110183425|XP_020807363.1|DSER, LOC110183475|XP_020807414.1|DSER	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER
OG0000109	LOC110183319|XP_020807224.1|DSER	LOC6596622|XP_002021630.1|DPER
OG0000110	LOC110176728|XP_020798829.1|DSER	LOC6597183|XP_002022328.2|DPER
OG0000110	LOC110176727|XP_020798828.1|DSER	LOC6597184|XP_002022329.2|DPER
OG0000110	LOC110176715|XP_020798814.1|DSER	LOC6597186|XP_002022331.1|DPER
OG0000110	LOC110176729|XP_020798830.1|DSER	LOC6597187|XP_002022332.2|DPER
OG0000111	LOC110180114|XP_020803416.1|DSER	LOC6590619|XP_002016706.1|DPER
OG0000111	LOC110176534|XP_020798578.1|DSER	LOC6590616|XP_002016703.1|DPER
OG0000112	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER	LOC113566310|XP_026847204.1|DPER
OG0000113	LOC110188760|XP_020814262.1|DSER	LOC6588309|XP_002013782.2|DPER
OG0000114	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER	LOC6595493|XP_002020598.1|DPER
OG0000114	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER	LOC6604575|XP_002029459.1|DPER
OG0000114	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER	LOC6595495|XP_002020600.1|DPER
OG0000116	LOC110186561|XP_020811425.1|DSER	LOC6591523|XP_026847060.1|DPER
OG0000116	LOC110186560|XP_020811424.1|DSER	LOC6591517|XP_002017065.1|DPER
OG0000116	LOC110186672|XP_020811597.1|DSER	LOC6591555|XP_002017064.1|DPER
OG0000116	LOC110186304|XP_020811084.1|DSER	LOC6591522|XP_002017070.1|DPER
OG0000116	LOC110186689|XP_020811615.1|DSER	LOC6591520|XP_002017068.1|DPER
OG0000116	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER	LOC6591521|XP_002017069.1|DPER
OG0000117	LOC110186010|XP_020810704.1|DSER	LOC6597997|XP_002023222.1|DPER
OG0000117	LOC110186011|XP_020810706.1|DSER	LOC6598029|XP_002023221.1|DPER
OG0000117	LOC110186013|XP_020810708.1|DSER	LOC6598028|XP_002023220.1|DPER
OG0000117	LOC110186015|XP_020810710.1|DSER	LOC6598027|XP_002023219.1|DPER
OG0000118	LOC110187377|XP_020812426.1|DSER, LOC110187376|XP_020812425.1|DSER	LOC6589861|XP_002015166.1|DPER
OG0000118	LOC110176919|XP_020799074.1|DSER, LOC110177243|XP_020799549.1|DSER, LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER	LOC6599402|XP_026847098.1|DPER
OG0000119	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER	LOC6598639|XP_002023820.1|DPER
OG0000119	LOC110188489|XP_020813877.1|DSER	LOC6598637|XP_002023818.1|DPER
OG0000119	LOC110188600|XP_020814022.1|DSER	LOC6598638|XP_002023819.1|DPER
OG0000120	LOC110178156|XP_020800849.1|DSER	LOC6600097|XP_002025205.2|DPER
OG0000120	LOC110180259|XP_020803574.1|DSER	LOC6590173|XP_002016107.1|DPER
OG0000120	LOC110181780|XP_020805319.1|DSER	LOC6597670|XP_026848895.1|DPER
OG0000120	LOC110181527|XP_020804963.1|DSER	LOC6599516|XP_002024644.1|DPER
OG0000121	LOC110184196|XP_020808286.1|DSER	LOC6599963|XP_002025040.1|DPER
OG0000121	LOC110176499|XP_020798532.1|DSER	LOC6587257|XP_002013500.1|DPER
OG0000121	LOC110176466|XP_020798484.1|DSER	LOC6587434|XP_002013499.1|DPER
OG0000122	LOC110182279|XP_020805957.1|DSER	LOC6595720|XP_002020578.1|DPER
OG0000122	LOC110176072|XP_020797952.1|DSER	LOC6599189|XP_002024346.1|DPER
OG0000122	LOC110180765|XP_020804107.1|DSER	LOC6592948|XP_002017692.1|DPER
OG0000122	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER	LOC6589395|XP_002014644.1|DPER
OG0000123	LOC110176794|XP_020798893.1|DSER	LOC6600859|XP_002025996.1|DPER
OG0000123	LOC110191836|XP_020818461.1|DSER	LOC6591749|XP_002016987.1|DPER
