Orthogroup	DSER.longest_only	DSAN.longest_only
OG0000046	LOC110184620|XP_020808877.1|DSER, LOC110184815|XP_020809118.1|DSER	LOC120451794|XP_039491681.1|DSAN, LOC120446793|XP_039483883.1|DSAN
OG0000047	LOC110180463|XP_020803800.1|DSER	LOC120446362|XP_039483228.1|DSAN
OG0000047	LOC110176287|XP_020798269.1|DSER	LOC120446445|XP_039483359.1|DSAN
OG0000047	LOC110189583|XP_020815375.1|DSER	LOC120447165|XP_039484555.1|DSAN
OG0000047	LOC110184762|XP_020809052.1|DSER	LOC120449448|XP_039487853.1|DSAN
OG0000047	LOC110189698|XP_020815532.1|DSER	LOC120446374|XP_039483239.1|DSAN
OG0000047	LOC110184679|XP_020808950.1|DSER	LOC120450023|XP_039488699.1|DSAN
OG0000048	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER	LOC120448637|XP_039486695.1|DSAN, LOC120448833|XP_039486966.1|DSAN
OG0000048	LOC110190448|XP_020816608.1|DSER	LOC120447859|XP_039485400.1|DSAN
OG0000048	LOC110190459|XP_020816619.1|DSER	LOC120447862|XP_039485404.1|DSAN
OG0000048	LOC110190447|XP_020816607.1|DSER	LOC120447858|XP_039485399.1|DSAN
OG0000048	LOC110190454|XP_020816613.1|DSER	LOC120447864|XP_039485406.1|DSAN
OG0000049	LOC110188535|XP_020813941.1|DSER	LOC120451912|XP_039491855.1|DSAN
OG0000049	LOC110188465|XP_020813853.1|DSER	LOC120454479|XP_039495747.1|DSAN
OG0000049	LOC110188330|XP_020813697.1|DSER	LOC120451908|XP_039491850.1|DSAN
OG0000049	LOC110188568|XP_020813987.1|DSER	LOC120451909|XP_039491851.1|DSAN
OG0000049	LOC110188331|XP_020813698.1|DSER	LOC120451911|XP_039491854.1|DSAN
OG0000049	LOC110188656|XP_020814093.1|DSER	LOC120454478|XP_039495745.1|DSAN
OG0000050	LOC110180270|XP_020803585.1|DSER	LOC120444560|XP_039480251.1|DSAN
OG0000050	LOC110190383|XP_020816472.1|DSER	LOC120450200|XP_039489002.1|DSAN
OG0000050	LOC110190030|XP_020815992.1|DSER	LOC120450145|XP_039488909.1|DSAN
OG0000050	LOC110190392|XP_020816504.1|DSER	LOC120450199|XP_039489001.1|DSAN
OG0000050	LOC110190033|XP_020815994.1|DSER	LOC120449121|XP_039487366.1|DSAN
OG0000050	LOC110190029|XP_020815991.1|DSER	LOC120450198|XP_039489000.1|DSAN
OG0000050	LOC110190031|XP_020815993.1|DSER	LOC120449122|XP_039487368.1|DSAN
OG0000051	LOC110187927|XP_020813097.1|DSER	LOC120454079|XP_039495023.1|DSAN
OG0000051	LOC110186721|XP_020811651.1|DSER	LOC120450805|XP_039489908.1|DSAN
OG0000051	LOC110176579|XP_020798652.1|DSER	LOC120452423|XP_039492584.1|DSAN, LOC120454116|XP_039495080.1|DSAN
OG0000052	LOC110191159|XP_020817576.1|DSER	LOC120451899|XP_039491841.1|DSAN, LOC120452530|XP_039492728.1|DSAN
OG0000052	LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER	LOC120451902|XP_039491845.1|DSAN
OG0000052	LOC110188482|XP_020813871.1|DSER	LOC120451901|XP_039491844.1|DSAN
OG0000052	LOC110188395|XP_020813776.1|DSER	LOC120451898|XP_039491840.1|DSAN
OG0000052	LOC110178467|XP_020801266.1|DSER	LOC120446961|XP_039484150.1|DSAN
OG0000052	LOC110178444|XP_020801237.1|DSER	LOC120446960|XP_039484149.1|DSAN
OG0000053	LOC110176132|XP_020798030.1|DSER	LOC120458373|XP_039501926.1|DSAN
OG0000053	LOC110176120|XP_020798020.1|DSER	LOC120458372|XP_039501925.1|DSAN
OG0000053	LOC110176110|XP_020798009.1|DSER	LOC120458371|XP_039501924.1|DSAN
OG0000053	LOC110176101|XP_020798000.1|DSER	LOC120458368|XP_039501922.1|DSAN
OG0000053	LOC110176153|XP_020798053.1|DSER	LOC120458380|XP_039501934.1|DSAN
OG0000054	LOC110191806|XP_020818417.1|DSER	LOC120451731|XP_039491574.1|DSAN
OG0000054	LOC110191860|XP_020818499.1|DSER	LOC120451217|XP_039490630.1|DSAN
OG0000054	LOC110191877|XP_020818520.1|DSER	LOC120451218|XP_039490631.1|DSAN
OG0000054	LOC110191876|XP_020818519.1|DSER	LOC120451219|XP_039490632.1|DSAN
OG0000055	LOC110186692|XP_020811619.1|DSER	LOC120452018|XP_039491995.1|DSAN
OG0000056	LOC110191245|XP_020817684.1|DSER	LOC120454503|XP_039495790.1|DSAN
OG0000056	LOC110191242|XP_020817680.1|DSER	LOC120454502|XP_039495789.1|DSAN
OG0000056	LOC110191246|XP_020817685.1|DSER	LOC120454505|XP_039495792.1|DSAN
OG0000056	LOC110191243|XP_020817681.1|DSER	LOC120454507|XP_039495793.1|DSAN
OG0000056	LOC110191244|XP_020817682.1|DSER	LOC120454504|XP_039495791.1|DSAN
OG0000056	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER	LOC120450990|XP_039490227.1|DSAN
OG0000058	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER	LOC120446683|XP_039483696.1|DSAN
OG0000058	LOC110185668|XP_020810289.1|DSER	LOC120456673|XP_039499561.1|DSAN
OG0000058	LOC110182841|XP_020806632.1|DSER	LOC120456892|XP_039499925.1|DSAN
OG0000059	LOC110186834|XP_020811783.1|DSER	LOC120452711|XP_039493009.1|DSAN
OG0000059	LOC110186820|XP_020811767.1|DSER	LOC120452562|XP_039492776.1|DSAN
OG0000059	LOC110186812|XP_020811757.1|DSER	LOC120451718|XP_039491555.1|DSAN
OG0000059	LOC110186800|XP_020811738.1|DSER	LOC120452007|XP_039491978.1|DSAN
OG0000059	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER	LOC120451721|XP_039491557.1|DSAN, LOC120451717|XP_039491554.1|DSAN
OG0000059	LOC110186808|XP_020811749.1|DSER	LOC120451854|XP_039491780.1|DSAN
OG0000060	LOC110178856|XP_020801778.1|DSER	LOC120457148|XP_039500354.1|DSAN
OG0000060	LOC110187211|XP_020812270.1|DSER	LOC120446738|XP_039483795.1|DSAN
OG0000060	LOC110177198|XP_020799453.1|DSER	LOC120452766|XP_039493085.1|DSAN
OG0000060	LOC110186504|XP_020811358.1|DSER	LOC120453827|XP_039494650.1|DSAN
OG0000060	LOC110180206|XP_020803522.1|DSER	LOC120456505|XP_039499307.1|DSAN
OG0000060	LOC110184888|XP_020809193.1|DSER	LOC120458923|XP_039502708.1|DSAN
OG0000061	LOC110182375|XP_020806074.1|DSER	LOC120458680|XP_039502351.1|DSAN
OG0000061	LOC110182380|XP_020806081.1|DSER	LOC120449973|XP_039488618.1|DSAN
OG0000061	LOC110182379|XP_020806080.1|DSER	LOC120456052|XP_039498568.1|DSAN
OG0000061	LOC110182385|XP_020806085.1|DSER	LOC120458126|XP_039501597.1|DSAN
OG0000062	LOC110184172|XP_020808240.1|DSER	LOC120455285|XP_039497254.1|DSAN
OG0000062	LOC110181372|XP_020804760.1|DSER	LOC120446988|XP_039484222.1|DSAN
OG0000063	LOC110188078|XP_020813291.1|DSER	LOC120450857|XP_039490003.1|DSAN
OG0000063	LOC110188046|XP_020813258.1|DSER	LOC120450858|XP_039490005.1|DSAN
OG0000063	LOC110188039|XP_020813246.1|DSER	LOC120450856|XP_039490002.1|DSAN
OG0000063	LOC110184769|XP_020809063.1|DSER	LOC120450067|XP_039488773.1|DSAN
OG0000063	LOC110184767|XP_020809060.1|DSER	LOC120449163|XP_039487439.1|DSAN
OG0000063	LOC110184763|XP_020809053.1|DSER	LOC120449162|XP_039487438.1|DSAN
OG0000063	LOC110184765|XP_020809054.1|DSER	LOC120449422|XP_039487815.1|DSAN
OG0000065	LOC110191274|XP_020817728.1|DSER	LOC120451401|XP_039491003.1|DSAN
OG0000065	LOC110191418|XP_020817935.1|DSER	LOC120452063|XP_039492060.1|DSAN
OG0000065	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER	LOC120452751|XP_039493060.1|DSAN
OG0000065	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER	LOC120453642|XP_039494370.1|DSAN
OG0000066	LOC110191821|XP_020818445.1|DSER	LOC120451709|XP_039491544.1|DSAN
OG0000066	LOC110176494|XP_020798526.1|DSER	LOC120454150|XP_039495143.1|DSAN
OG0000066	LOC110185088|XP_020809431.1|DSER	LOC120445314|XP_039481559.1|DSAN
OG0000066	LOC110191827|XP_020818451.1|DSER	LOC120451920|XP_039491867.1|DSAN
OG0000066	LOC110183659|XP_020807646.1|DSER	LOC120455475|XP_039497642.1|DSAN
OG0000066	LOC110182686|XP_020806438.1|DSER	LOC120445397|XP_039481742.1|DSAN
OG0000067	LOC110177234|XP_020799524.1|DSER	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN
OG0000067	LOC110176240|XP_020798198.1|DSER	LOC120450458|XP_039489412.1|DSAN
OG0000067	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER	LOC120458360|XP_039501908.1|DSAN
OG0000067	LOC110176239|XP_020798196.1|DSER	LOC120450457|XP_039489411.1|DSAN
OG0000067	LOC110191355|XP_020817861.1|DSER	LOC120448549|XP_039486536.1|DSAN
OG0000068	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER	LOC120447690|XP_039485154.1|DSAN
OG0000068	LOC110182060|XP_020805682.1|DSER	LOC120447208|XP_039484652.1|DSAN
OG0000068	LOC110175923|XP_020797759.1|DSER	LOC120454977|XP_039496696.1|DSAN
OG0000069	LOC110180234|XP_020803548.1|DSER	LOC120446588|XP_039483542.1|DSAN
OG0000070	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER	LOC120458437|XP_039502014.1|DSAN
OG0000070	LOC110182504|XP_020806211.1|DSER	LOC120456297|XP_039498979.1|DSAN
OG0000070	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER	LOC120449441|XP_039488053.1|DSAN
OG0000070	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER	LOC120456697|XP_039499596.1|DSAN
OG0000071	LOC110179007|XP_020802002.1|DSER	LOC120448314|XP_039486195.1|DSAN
OG0000071	LOC110179838|XP_020803105.1|DSER	LOC120449503|XP_039487937.1|DSAN
OG0000071	LOC110179839|XP_020803106.1|DSER	LOC120449500|XP_039487934.1|DSAN
OG0000071	LOC110179837|XP_020803104.1|DSER	LOC120449502|XP_039487935.1|DSAN
OG0000072	LOC110181580|XP_020805035.1|DSER	LOC120446358|XP_039483223.1|DSAN
OG0000072	LOC110181287|XP_020804670.1|DSER	LOC120446143|XP_039482904.1|DSAN
OG0000072	LOC110181570|XP_020805024.1|DSER	LOC120445202|XP_039481371.1|DSAN
OG0000073	LOC110176360|XP_020798348.1|DSER	LOC120444353|XP_039479869.1|DSAN
OG0000073	LOC110182195|XP_020805867.1|DSER	LOC120456580|XP_039499414.1|DSAN
OG0000074	LOC110184734|XP_020809020.1|DSER	LOC120449385|XP_039487757.1|DSAN
OG0000074	LOC110185176|XP_020809553.1|DSER	LOC120450528|XP_039489549.1|DSAN
OG0000075	LOC110190480|XP_020816651.1|DSER	LOC120447488|XP_039484819.1|DSAN
OG0000075	LOC110190499|XP_020816674.1|DSER	LOC120449479|XP_039487889.1|DSAN
OG0000075	LOC110190537|XP_020816745.1|DSER	LOC120447493|XP_039484823.1|DSAN
OG0000075	LOC110190595|XP_020816847.1|DSER	LOC120447489|XP_039484820.1|DSAN
OG0000076	LOC110190420|XP_020816550.1|DSER	LOC120447668|XP_039485120.1|DSAN
OG0000076	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER	LOC120453726|XP_039494487.1|DSAN, LOC120454050|XP_039494988.1|DSAN
OG0000076	LOC110181877|XP_020805462.1|DSER	LOC120455415|XP_039497494.1|DSAN
OG0000076	LOC110182088|XP_020805728.1|DSER	LOC120455300|XP_039497274.1|DSAN
OG0000077	LOC110182629|XP_020806354.1|DSER	LOC120444282|XP_039479731.1|DSAN
OG0000077	LOC110189410|XP_020815129.1|DSER	LOC120452789|XP_039493115.1|DSAN
OG0000077	LOC110177149|XP_020799390.1|DSER	LOC120445437|XP_039481803.1|DSAN
OG0000077	LOC110176398|XP_020798389.1|DSER	LOC120451310|XP_039490813.1|DSAN
OG0000078	LOC110180108|XP_020803404.1|DSER	LOC120446615|XP_039483594.1|DSAN
OG0000078	LOC110190038|XP_020816001.1|DSER	LOC120449498|XP_039487932.1|DSAN
OG0000078	LOC110188466|XP_020813854.1|DSER	LOC120454154|XP_039495149.1|DSAN
OG0000078	LOC110175994|XP_020797848.1|DSER	LOC120455667|XP_039497996.1|DSAN
OG0000078	LOC110184416|XP_020808610.1|DSER	LOC120457056|XP_039500165.1|DSAN
OG0000079	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER	LOC120458927|XP_039502713.1|DSAN
OG0000079	LOC110187582|XP_020812628.1|DSER	LOC120456240|XP_039498869.1|DSAN
OG0000080	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN
OG0000080	LOC110186649|XP_020811608.1|DSER	LOC120445200|XP_039481358.1|DSAN
OG0000081	LOC110187188|XP_020812250.1|DSER	LOC120449798|XP_039488374.1|DSAN
OG0000082	LOC110191132|XP_020817548.1|DSER	LOC120444539|XP_039480221.1|DSAN
OG0000082	LOC110177382|XP_020799743.1|DSER	LOC120453176|XP_039493670.1|DSAN
OG0000082	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER	LOC120454374|XP_039495543.1|DSAN
OG0000083	LOC110183381|XP_020807303.1|DSER	LOC120458313|XP_039501854.1|DSAN
OG0000083	LOC110183898|XP_020807898.1|DSER	LOC120456937|XP_039500014.1|DSAN
OG0000083	LOC110183901|XP_020807903.1|DSER	LOC120455860|XP_039498269.1|DSAN
OG0000083	LOC110183902|XP_020807904.1|DSER	LOC120455849|XP_039498257.1|DSAN
OG0000083	LOC110183364|XP_020807285.1|DSER	LOC120450759|XP_039489843.1|DSAN
OG0000084	LOC110178501|XP_020801310.1|DSER	LOC120446957|XP_039484147.1|DSAN
OG0000084	LOC110178514|XP_020801324.1|DSER	LOC120444572|XP_039480266.1|DSAN
OG0000085	LOC110178645|XP_020801499.1|DSER	LOC120458439|XP_039502016.1|DSAN
OG0000085	LOC110178385|XP_020801184.1|DSER	LOC120448638|XP_039486700.1|DSAN
OG0000085	LOC110189531|XP_020815353.1|DSER	LOC120458440|XP_039502018.1|DSAN
OG0000085	LOC110189458|XP_020815234.1|DSER	LOC120456431|XP_039499200.1|DSAN
OG0000085	LOC110182637|XP_020806367.1|DSER	LOC120448625|XP_039486680.1|DSAN
OG0000086	LOC110182850|XP_020806645.1|DSER	LOC120444981|XP_039480942.1|DSAN
OG0000087	LOC110183207|XP_020807079.1|DSER	LOC120458014|XP_039501448.1|DSAN
OG0000087	LOC110185908|XP_020810581.1|DSER	LOC120452956|XP_039493382.1|DSAN
OG0000087	LOC110187344|XP_020812391.1|DSER	LOC120451745|XP_039491597.1|DSAN
OG0000088	LOC110189420|XP_020815137.1|DSER	LOC120445629|XP_039482091.1|DSAN
OG0000088	LOC110185864|XP_020810532.1|DSER	LOC120451916|XP_039491866.1|DSAN
OG0000088	LOC110181272|XP_020804642.1|DSER	LOC120448571|XP_039486565.1|DSAN
OG0000088	LOC110179240|XP_020802358.1|DSER	LOC120444823|XP_039480713.1|DSAN
OG0000088	LOC110181275|XP_020804649.1|DSER	LOC120448663|XP_039486732.1|DSAN
OG0000089	LOC110177136|XP_020799368.1|DSER	LOC120454625|XP_039496027.1|DSAN
OG0000089	LOC110188209|XP_020813497.1|DSER	LOC120454433|XP_039495663.1|DSAN
OG0000089	LOC110190534|XP_020816740.1|DSER	LOC120447506|XP_039484850.1|DSAN
OG0000090	LOC110191832|XP_020818460.1|DSER	LOC120448309|XP_039486192.1|DSAN
OG0000090	LOC110190013|XP_020816009.1|DSER	LOC120448284|XP_039486150.1|DSAN
OG0000090	LOC110189985|XP_020815933.1|DSER	LOC120447536|XP_039484914.1|DSAN
OG0000090	LOC110178630|XP_020801475.1|DSER	LOC120449735|XP_039488300.1|DSAN
OG0000091	LOC110186300|XP_020811077.1|DSER	LOC120454553|XP_039495874.1|DSAN
OG0000091	LOC110183974|XP_020807988.1|DSER	LOC120458039|XP_039501482.1|DSAN
OG0000091	LOC110187866|XP_020813010.1|DSER	LOC120454568|XP_039495897.1|DSAN
OG0000091	LOC110187865|XP_020813009.1|DSER	LOC120452896|XP_039493288.1|DSAN
OG0000092	LOC110186678|XP_020811604.1|DSER	LOC120452494|XP_039492677.1|DSAN
OG0000092	LOC110186502|XP_020811356.1|DSER	LOC120453296|XP_039493860.1|DSAN
OG0000092	LOC110186298|XP_020811072.1|DSER	LOC120454055|XP_039494995.1|DSAN
OG0000092	LOC110186577|XP_020811450.1|DSER	LOC120453475|XP_039494142.1|DSAN
OG0000093	LOC110177009|XP_020799178.1|DSER	LOC120445748|XP_039482264.1|DSAN
OG0000093	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER	LOC120456501|XP_039499302.1|DSAN
OG0000093	LOC110178984|XP_020801957.1|DSER	LOC120451538|XP_039491256.1|DSAN
OG0000093	LOC110184366|XP_020808519.1|DSER	LOC120455113|XP_039496936.1|DSAN
OG0000094	LOC110184690|XP_020808961.1|DSER	LOC120447699|XP_039485161.1|DSAN
OG0000094	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER	LOC120452712|XP_039493010.1|DSAN
OG0000096	LOC110181381|XP_020804769.1|DSER	LOC120446709|XP_039483748.1|DSAN
OG0000096	LOC110185590|XP_020810184.1|DSER	LOC120456060|XP_039498581.1|DSAN
OG0000096	LOC110186183|XP_020810901.1|DSER	LOC120451499|XP_039491185.1|DSAN
OG0000096	LOC110181328|XP_020804706.1|DSER	LOC120445403|XP_039481752.1|DSAN
OG0000098	LOC110191273|XP_020817727.1|DSER	LOC120451400|XP_039491001.1|DSAN
OG0000099	LOC110180153|XP_020803462.1|DSER	LOC120455657|XP_039497983.1|DSAN
OG0000099	LOC110180154|XP_020803466.1|DSER	LOC120455658|XP_039497984.1|DSAN
OG0000099	LOC110180130|XP_020803432.1|DSER	LOC120455656|XP_039497981.1|DSAN
OG0000100	LOC110181340|XP_020804722.1|DSER	LOC120446457|XP_039483387.1|DSAN
OG0000100	LOC110186797|XP_020811736.1|DSER	LOC120452136|XP_039492156.1|DSAN
OG0000100	LOC110180531|XP_020803864.1|DSER	LOC120453234|XP_039493769.1|DSAN
OG0000100	LOC110179609|XP_020802865.1|DSER, LOC110180532|XP_020803865.1|DSER	LOC120453235|XP_039493770.1|DSAN
OG0000101	LOC110190009|XP_020815966.1|DSER	LOC120447594|XP_039484996.1|DSAN
OG0000101	LOC110190010|XP_020815968.1|DSER	LOC120447595|XP_039484997.1|DSAN
OG0000101	LOC110190012|XP_020815970.1|DSER	LOC120447598|XP_039485002.1|DSAN
OG0000101	LOC110190008|XP_020815965.1|DSER	LOC120448473|XP_039486431.1|DSAN
OG0000101	LOC110190179|XP_020816186.1|DSER	LOC120448469|XP_039486421.1|DSAN
OG0000102	LOC110177925|XP_020800564.1|DSER	LOC120444369|XP_039479910.1|DSAN
OG0000102	LOC110188958|XP_020814556.1|DSER	LOC120444543|XP_039480230.1|DSAN
OG0000103	LOC110190577|XP_020816824.1|DSER	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN
OG0000103	LOC110185270|XP_020809675.1|DSER	LOC120447694|XP_039485157.1|DSAN
OG0000103	LOC110185268|XP_020809674.1|DSER	LOC120447692|XP_039485155.1|DSAN
OG0000103	LOC110191485|XP_020818009.1|DSER	LOC120457733|XP_039501166.1|DSAN
OG0000104	LOC110188717|XP_020814187.1|DSER	LOC120447890|XP_039485434.1|DSAN
OG0000104	LOC110183736|XP_020807742.1|DSER	LOC120457816|XP_039501251.1|DSAN
OG0000104	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER	LOC120447814|XP_039485323.1|DSAN, LOC120449889|XP_039488502.1|DSAN
OG0000105	LOC110185918|XP_020810590.1|DSER	LOC120447610|XP_039485017.1|DSAN
OG0000105	LOC110177255|XP_020799565.1|DSER	LOC120451809|XP_039491700.1|DSAN
OG0000105	LOC110177186|XP_020799440.1|DSER	LOC120451665|XP_039491473.1|DSAN
OG0000105	LOC110177224|XP_020799504.1|DSER	LOC120453920|XP_039494789.1|DSAN
OG0000106	LOC110189324|XP_020815025.1|DSER	LOC120446897|XP_039484049.1|DSAN
OG0000106	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER	LOC120454155|XP_039495152.1|DSAN, LOC120452719|XP_039493021.1|DSAN
OG0000106	LOC110178389|XP_020801185.1|DSER	LOC120445667|XP_039482149.1|DSAN
OG0000106	LOC110178253|XP_020800963.1|DSER	LOC120445282|XP_039481516.1|DSAN, LOC120446692|XP_039483723.1|DSAN
OG0000107	LOC110185500|XP_020810053.1|DSER	LOC120446363|XP_039483229.1|DSAN
OG0000107	LOC110184878|XP_020809183.1|DSER, LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER	LOC120446737|XP_039483794.1|DSAN
OG0000107	LOC110184933|XP_020809237.1|DSER	LOC120445808|XP_039482354.1|DSAN
OG0000107	LOC110185499|XP_020810052.1|DSER	LOC120444935|XP_039480870.1|DSAN
OG0000109	LOC110183425|XP_020807363.1|DSER	LOC120443888|XP_039479246.1|DSAN
OG0000109	LOC110183475|XP_020807414.1|DSER	LOC120443889|XP_039479249.1|DSAN, LOC120443892|XP_039479253.1|DSAN
OG0000109	LOC110183319|XP_020807224.1|DSER	LOC120458470|XP_039502057.1|DSAN
OG0000110	LOC110176728|XP_020798829.1|DSER	LOC120448445|XP_039486393.1|DSAN
OG0000110	LOC110176727|XP_020798828.1|DSER	LOC120449757|XP_039488327.1|DSAN
OG0000110	LOC110176715|XP_020798814.1|DSER	LOC120449997|XP_039488641.1|DSAN
OG0000110	LOC110176729|XP_020798830.1|DSER	LOC120449458|XP_039487864.1|DSAN
OG0000111	LOC110180114|XP_020803416.1|DSER	LOC120446698|XP_039483730.1|DSAN
OG0000111	LOC110176534|XP_020798578.1|DSER	LOC120446620|XP_039483600.1|DSAN
OG0000112	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER	LOC120456987|XP_039500070.1|DSAN, LOC120456973|XP_039500054.1|DSAN
OG0000113	LOC110188760|XP_020814262.1|DSER	LOC120451060|XP_039490352.1|DSAN
OG0000114	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER	LOC120447490|XP_039484824.1|DSAN, LOC120447480|XP_039484813.1|DSAN, LOC120447500|XP_039484837.1|DSAN
OG0000114	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER	LOC120447466|XP_039484788.1|DSAN
OG0000114	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER	LOC120447460|XP_039484780.1|DSAN
OG0000116	LOC110186561|XP_020811425.1|DSER	LOC120451581|XP_039491325.1|DSAN
OG0000116	LOC110186560|XP_020811424.1|DSER	LOC120452827|XP_039493166.1|DSAN
OG0000116	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER	LOC120451580|XP_039491324.1|DSAN
OG0000117	LOC110186010|XP_020810704.1|DSER	LOC120444154|XP_039479666.1|DSAN
OG0000117	LOC110186011|XP_020810706.1|DSER	LOC120444155|XP_039479668.1|DSAN
OG0000117	LOC110186013|XP_020810708.1|DSER	LOC120444156|XP_039479669.1|DSAN
OG0000117	LOC110186015|XP_020810710.1|DSER	LOC120444158|XP_039479671.1|DSAN
OG0000118	LOC110187376|XP_020812425.1|DSER	LOC120458071|XP_039501517.1|DSAN
OG0000118	LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER	LOC120458057|XP_039501500.1|DSAN
OG0000119	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER	LOC120454455|XP_039495701.1|DSAN
OG0000119	LOC110188489|XP_020813877.1|DSER	LOC120452109|XP_039492121.1|DSAN
OG0000119	LOC110188600|XP_020814022.1|DSER	LOC120451917|XP_039491863.1|DSAN
OG0000120	LOC110178156|XP_020800849.1|DSER	LOC120457201|XP_039500489.1|DSAN
OG0000120	LOC110180259|XP_020803574.1|DSER	LOC120446605|XP_039483576.1|DSAN
OG0000120	LOC110181527|XP_020804963.1|DSER	LOC120450151|XP_039488921.1|DSAN, LOC120456622|XP_039499479.1|DSAN
OG0000121	LOC110176499|XP_020798532.1|DSER	LOC120452429|XP_039492591.1|DSAN
OG0000121	LOC110176466|XP_020798484.1|DSER	LOC120452427|XP_039492589.1|DSAN
OG0000122	LOC110182279|XP_020805957.1|DSER	LOC120446930|XP_039484118.1|DSAN
OG0000122	LOC110176072|XP_020797952.1|DSER	LOC120455728|XP_039498076.1|DSAN
OG0000122	LOC110180765|XP_020804107.1|DSER	LOC120455178|XP_039497050.1|DSAN
OG0000122	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER	LOC120453978|XP_039494868.1|DSAN
OG0000123	LOC110176794|XP_020798893.1|DSER	LOC120444507|XP_039480157.1|DSAN
OG0000123	LOC110187886|XP_020813030.1|DSER	LOC120452058|XP_039492054.1|DSAN
OG0000123	LOC110191836|XP_020818461.1|DSER	LOC120452255|XP_039492317.1|DSAN
OG0000123	LOC110191837|XP_020818462.1|DSER	LOC120452662|XP_039492932.1|DSAN
OG0000124	LOC110182095|XP_020805741.1|DSER	LOC120446749|XP_039483821.1|DSAN, LOC120458592|XP_039502228.1|DSAN
OG0000124	LOC110189631|XP_020815432.1|DSER	LOC120458563|XP_039502185.1|DSAN
OG0000124	LOC110189563|XP_020815351.1|DSER, LOC110189632|XP_020815434.1|DSER	LOC120458564|XP_039502189.1|DSAN
OG0000125	LOC110186550|XP_020811413.1|DSER	LOC120451421|XP_039491027.1|DSAN
OG0000125	LOC110187741|XP_020812858.1|DSER	LOC120451369|XP_039490949.1|DSAN
OG0000125	LOC110181483|XP_020804899.1|DSER	LOC120445287|XP_039481523.1|DSAN
OG0000125	LOC110181496|XP_020804927.1|DSER	LOC120445286|XP_039481522.1|DSAN
OG0000126	LOC110176345|XP_020798336.1|DSER, LOC110178520|XP_020801338.1|DSER	LOC120458709|XP_039502389.1|DSAN
OG0000127	LOC110188545|XP_020813961.1|DSER	LOC120453359|XP_039493965.1|DSAN
OG0000127	LOC110188623|XP_020814048.1|DSER	LOC120452170|XP_039492209.1|DSAN
OG0000127	LOC110188540|XP_020813949.1|DSER	LOC120453357|XP_039493964.1|DSAN
OG0000127	LOC110188560|XP_020813977.1|DSER	LOC120451773|XP_039491637.1|DSAN
OG0000128	LOC110179318|XP_020802466.1|DSER, LOC110181136|XP_020804467.1|DSER, LOC110180382|XP_020803708.1|DSER, LOC110181119|XP_020804449.1|DSER	LOC120445036|XP_039481059.1|DSAN
