Orthogroup	DSER.longest_only	DSUB.longest_only
OG0000046	LOC110185913|XP_020810588.1|DSER, LOC110185924|XP_020810599.1|DSER, LOC110184743|XP_020809034.1|DSER, LOC110184620|XP_020808877.1|DSER, LOC110184815|XP_020809118.1|DSER	LOC117899466|XP_034665373.1|DSUB, LOC117899066|XP_034664724.1|DSUB, LOC117899065|XP_034664723.1|DSUB
OG0000047	LOC110180463|XP_020803800.1|DSER	LOC117891323|XP_034652630.1|DSUB
OG0000047	LOC110176287|XP_020798269.1|DSER	LOC117891482|XP_034652852.1|DSUB
OG0000047	LOC110189583|XP_020815375.1|DSER	LOC117892480|XP_034654625.1|DSUB
OG0000047	LOC110184762|XP_020809052.1|DSER	LOC117893757|XP_034656383.1|DSUB
OG0000047	LOC110189698|XP_020815532.1|DSER	LOC117891376|XP_034652704.1|DSUB
OG0000047	LOC110184679|XP_020808950.1|DSER	LOC117895380|XP_034658890.1|DSUB
OG0000048	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER	LOC117894528|XP_034657533.1|DSUB, LOC117894532|XP_034657540.1|DSUB
OG0000048	LOC110190447|XP_020816607.1|DSER	LOC117894523|XP_034657528.1|DSUB
OG0000048	LOC110190454|XP_020816613.1|DSER	LOC117894537|XP_034657548.1|DSUB
OG0000049	LOC110188535|XP_020813941.1|DSER	LOC117898484|XP_034663812.1|DSUB
OG0000049	LOC110188330|XP_020813697.1|DSER	LOC117898479|XP_034663805.1|DSUB
OG0000049	LOC110188331|XP_020813698.1|DSER	LOC117899170|XP_034664920.1|DSUB
OG0000049	LOC110188656|XP_020814093.1|DSER	LOC117898482|XP_034663809.1|DSUB
OG0000050	LOC110180270|XP_020803585.1|DSER	LOC117892195|XP_034654177.1|DSUB
OG0000050	LOC110190383|XP_020816472.1|DSER	LOC117893228|XP_034655655.1|DSUB
OG0000050	LOC110190030|XP_020815992.1|DSER	LOC117893221|XP_034655647.1|DSUB
OG0000050	LOC110190392|XP_020816504.1|DSER	LOC117893222|XP_034655648.1|DSUB, LOC117894675|XP_034657744.1|DSUB
OG0000050	LOC110190033|XP_020815994.1|DSER	LOC117893225|XP_034655653.1|DSUB, LOC117894628|XP_034657684.1|DSUB
OG0000050	LOC110190029|XP_020815991.1|DSER	LOC117893220|XP_034655645.1|DSUB
OG0000050	LOC110190031|XP_020815993.1|DSER	LOC117893224|XP_034655652.1|DSUB
OG0000051	LOC110187927|XP_020813097.1|DSER	LOC117896438|XP_034660657.1|DSUB
OG0000051	LOC110186721|XP_020811651.1|DSER	LOC117898110|XP_034663186.1|DSUB, LOC117898109|XP_034663185.1|DSUB
OG0000051	LOC110176579|XP_020798652.1|DSER	LOC117898770|XP_034664295.1|DSUB, LOC117898095|XP_034663165.1|DSUB
OG0000052	LOC110191159|XP_020817576.1|DSER	LOC117898169|XP_034663268.1|DSUB
OG0000052	LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER, LOC110188482|XP_020813871.1|DSER, LOC110188395|XP_020813776.1|DSER	LOC117898249|XP_034663387.1|DSUB
OG0000052	LOC110178467|XP_020801266.1|DSER	LOC117892469|XP_034654613.1|DSUB
OG0000052	LOC110178444|XP_020801237.1|DSER	LOC117892468|XP_034654612.1|DSUB
OG0000053	LOC110176120|XP_020798020.1|DSER	LOC117890537|XP_034651353.1|DSUB
OG0000053	LOC110176110|XP_020798009.1|DSER	LOC117890535|XP_034651347.1|DSUB
OG0000053	LOC110176101|XP_020798000.1|DSER	LOC117890534|XP_034651344.1|DSUB
OG0000053	LOC110176153|XP_020798053.1|DSER	LOC117890538|XP_034651354.1|DSUB
OG0000054	LOC110191806|XP_020818417.1|DSER	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB
OG0000054	LOC110191860|XP_020818499.1|DSER	LOC117898651|XP_034664113.1|DSUB
OG0000054	LOC110191877|XP_020818520.1|DSER	LOC117898655|XP_034664119.1|DSUB
OG0000054	LOC110191876|XP_020818519.1|DSER	LOC117898654|XP_034664118.1|DSUB
OG0000056	LOC110191245|XP_020817684.1|DSER	LOC117898462|XP_034663775.1|DSUB
OG0000056	LOC110191242|XP_020817680.1|DSER	LOC117898463|XP_034663777.1|DSUB
OG0000056	LOC110191246|XP_020817685.1|DSER, LOC110191243|XP_020817681.1|DSER, LOC110191244|XP_020817682.1|DSER	LOC117898461|XP_034663774.1|DSUB
OG0000056	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER	LOC117897244|XP_034661856.1|DSUB
OG0000056	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER	LOC117897243|XP_034661853.1|DSUB
OG0000058	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER	LOC117890151|XP_034650732.1|DSUB
OG0000058	LOC110185668|XP_020810289.1|DSER	LOC117902359|XP_034669562.1|DSUB
OG0000058	LOC110182841|XP_020806632.1|DSER	LOC117894861|XP_034658013.1|DSUB
OG0000059	LOC110186834|XP_020811783.1|DSER	LOC117897005|XP_034661462.1|DSUB
OG0000059	LOC110186820|XP_020811767.1|DSER	LOC117896653|XP_034660990.1|DSUB
OG0000059	LOC110186812|XP_020811757.1|DSER	LOC117899423|XP_034665309.1|DSUB
OG0000059	LOC110186800|XP_020811738.1|DSER	LOC117896652|XP_034660989.1|DSUB
OG0000059	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB
OG0000059	LOC110186808|XP_020811749.1|DSER	LOC117896696|XP_034661039.1|DSUB
OG0000060	LOC110178856|XP_020801778.1|DSER	LOC117903129|XP_034670852.1|DSUB
OG0000060	LOC110187211|XP_020812270.1|DSER	LOC117901895|XP_034668749.1|DSUB
OG0000060	LOC110177198|XP_020799453.1|DSER	LOC117896666|XP_034661004.1|DSUB
OG0000060	LOC110186504|XP_020811358.1|DSER	LOC117896503|XP_034660743.1|DSUB
OG0000060	LOC110180206|XP_020803522.1|DSER	LOC117891116|XP_034652214.1|DSUB
OG0000061	LOC110182375|XP_020806074.1|DSER	LOC117901880|XP_034668728.1|DSUB
OG0000061	LOC110182380|XP_020806081.1|DSER	LOC117901276|XP_034667861.1|DSUB
OG0000061	LOC110182395|XP_020806094.1|DSER	LOC117901275|XP_034667859.1|DSUB
OG0000061	LOC110182379|XP_020806080.1|DSER	LOC117901832|XP_034668656.1|DSUB
OG0000062	LOC110184172|XP_020808240.1|DSER	LOC117903497|XP_034671468.1|DSUB
OG0000062	LOC110181372|XP_020804760.1|DSER	LOC117901308|XP_034667909.1|DSUB
OG0000062	LOC110190254|XP_020816277.1|DSER, LOC110190290|XP_020816328.1|DSER	LOC117901870|XP_034668718.1|DSUB
OG0000063	LOC110188078|XP_020813291.1|DSER, LOC110188046|XP_020813258.1|DSER	LOC117896095|XP_034660037.1|DSUB
OG0000063	LOC110188039|XP_020813246.1|DSER	LOC117896094|XP_034660036.1|DSUB
OG0000063	LOC110184769|XP_020809063.1|DSER	LOC117893344|XP_034655825.1|DSUB
OG0000063	LOC110184767|XP_020809060.1|DSER	LOC117894179|XP_034656976.1|DSUB
OG0000063	LOC110184763|XP_020809053.1|DSER, LOC110184765|XP_020809054.1|DSER	LOC117894178|XP_034656974.1|DSUB
OG0000064	LOC110187958|XP_020813135.1|DSER	LOC117897877|XP_034662844.1|DSUB, LOC117900495|XP_034666775.1|DSUB, LOC117900564|XP_034666863.1|DSUB
OG0000064	LOC110187763|XP_020812885.1|DSER	LOC117902340|XP_034669530.1|DSUB, LOC117901890|XP_034668743.1|DSUB
OG0000065	LOC110191274|XP_020817728.1|DSER	LOC117898583|XP_034664016.1|DSUB
OG0000065	LOC110191418|XP_020817935.1|DSER	LOC117899737|XP_034665873.1|DSUB
OG0000065	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER	LOC117899738|XP_034665874.1|DSUB
OG0000065	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER	LOC117899736|XP_034665872.1|DSUB
OG0000066	LOC110191821|XP_020818445.1|DSER	LOC117896596|XP_034660913.1|DSUB
OG0000066	LOC110176494|XP_020798526.1|DSER	LOC117896671|XP_034661009.1|DSUB
OG0000066	LOC110185088|XP_020809431.1|DSER	LOC117901021|XP_034667513.1|DSUB
OG0000066	LOC110191827|XP_020818451.1|DSER	LOC117897646|XP_034662513.1|DSUB
OG0000066	LOC110183659|XP_020807646.1|DSER	LOC117893060|XP_034655357.1|DSUB
OG0000066	LOC110182686|XP_020806438.1|DSER	LOC117902112|XP_034669115.1|DSUB
OG0000067	LOC110177234|XP_020799524.1|DSER	LOC117899613|XP_034665647.1|DSUB
OG0000067	LOC110176240|XP_020798198.1|DSER	LOC117895462|XP_034659028.1|DSUB
OG0000067	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER	LOC117890918|XP_034651937.1|DSUB
OG0000067	LOC110176239|XP_020798196.1|DSER	LOC117895461|XP_034659026.1|DSUB
OG0000067	LOC110191355|XP_020817861.1|DSER	LOC117894476|XP_034657468.1|DSUB
OG0000068	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER	LOC117893343|XP_034655824.1|DSUB
OG0000068	LOC110182060|XP_020805682.1|DSER	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB
OG0000068	LOC110175923|XP_020797759.1|DSER	LOC117902385|XP_034669640.1|DSUB
OG0000069	LOC110180234|XP_020803548.1|DSER	LOC117891341|XP_034652652.1|DSUB
OG0000070	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER	LOC117900906|XP_034667357.1|DSUB
OG0000070	LOC110182504|XP_020806211.1|DSER	LOC117896707|XP_034661058.1|DSUB
OG0000070	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB
OG0000070	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER	LOC117900907|XP_034667358.1|DSUB
OG0000071	LOC110179007|XP_020802002.1|DSER	LOC117893134|XP_034655476.1|DSUB
OG0000071	LOC110179838|XP_020803105.1|DSER	LOC117895747|XP_034659509.1|DSUB
OG0000071	LOC110179839|XP_020803106.1|DSER	LOC117895750|XP_034659511.1|DSUB
OG0000071	LOC110179837|XP_020803104.1|DSER	LOC117895746|XP_034659508.1|DSUB
OG0000072	LOC110181580|XP_020805035.1|DSER	LOC117891009|XP_034652056.1|DSUB
OG0000072	LOC110181287|XP_020804670.1|DSER	LOC117889765|XP_034650103.1|DSUB
OG0000072	LOC110181570|XP_020805024.1|DSER	LOC117891008|XP_034652055.1|DSUB
OG0000073	LOC110176360|XP_020798348.1|DSER	LOC117890320|XP_034650999.1|DSUB
OG0000073	LOC110182195|XP_020805867.1|DSER	LOC117901954|XP_034668826.1|DSUB
OG0000073	LOC110188202|XP_020813458.1|DSER	LOC117897070|XP_034661568.1|DSUB
OG0000074	LOC110184734|XP_020809020.1|DSER	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB
OG0000074	LOC110185176|XP_020809553.1|DSER	LOC117894701|XP_034657775.1|DSUB
OG0000075	LOC110190480|XP_020816651.1|DSER	LOC117895498|XP_034659085.1|DSUB
OG0000075	LOC110190499|XP_020816674.1|DSER	LOC117895520|XP_034659115.1|DSUB
OG0000075	LOC110190537|XP_020816745.1|DSER	LOC117895524|XP_034659120.1|DSUB
OG0000075	LOC110190595|XP_020816847.1|DSER	LOC117895522|XP_034659118.1|DSUB
OG0000076	LOC110190420|XP_020816550.1|DSER	LOC117895853|XP_034659710.1|DSUB
OG0000076	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB
OG0000076	LOC110181877|XP_020805462.1|DSER	LOC117898747|XP_034664263.1|DSUB
OG0000076	LOC110182088|XP_020805728.1|DSER	LOC117898737|XP_034664252.1|DSUB
OG0000077	LOC110182629|XP_020806354.1|DSER	LOC117891833|XP_034653474.1|DSUB
OG0000077	LOC110189410|XP_020815129.1|DSER	LOC117897634|XP_034662499.1|DSUB
OG0000077	LOC110177149|XP_020799390.1|DSER	LOC117890642|XP_034651485.1|DSUB
OG0000077	LOC110176398|XP_020798389.1|DSER	LOC117897194|XP_034661786.1|DSUB
OG0000078	LOC110180108|XP_020803404.1|DSER	LOC117890243|XP_034650880.1|DSUB
OG0000078	LOC110190038|XP_020816001.1|DSER	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB
OG0000078	LOC110188466|XP_020813854.1|DSER	LOC117897889|XP_034662857.1|DSUB
OG0000078	LOC110175994|XP_020797848.1|DSER	LOC117892312|XP_034654358.1|DSUB
OG0000078	LOC110184416|XP_020808610.1|DSER	LOC117899598|XP_034665610.1|DSUB
OG0000079	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER, LOC110187541|XP_020812594.1|DSER, LOC110187582|XP_020812628.1|DSER	LOC117900594|XP_034666895.1|DSUB
OG0000080	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB
OG0000080	LOC110186649|XP_020811608.1|DSER	LOC117892007|XP_034653785.1|DSUB
OG0000081	LOC110187188|XP_020812250.1|DSER	LOC117895630|XP_034659277.1|DSUB
OG0000082	LOC110191132|XP_020817548.1|DSER	LOC117890838|XP_034651812.1|DSUB
OG0000082	LOC110177382|XP_020799743.1|DSER	LOC117897518|XP_034662325.1|DSUB
OG0000082	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER	LOC117898678|XP_034664152.1|DSUB
OG0000083	LOC110183381|XP_020807303.1|DSER	LOC117900198|XP_034666350.1|DSUB
OG0000083	LOC110183898|XP_020807898.1|DSER	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB
OG0000083	LOC110183364|XP_020807285.1|DSER	LOC117900197|XP_034666347.1|DSUB
OG0000084	LOC110178501|XP_020801310.1|DSER	LOC117892465|XP_034654607.1|DSUB
OG0000084	LOC110178514|XP_020801324.1|DSER	LOC117890458|XP_034651195.1|DSUB
OG0000085	LOC110178385|XP_020801184.1|DSER	LOC117892536|XP_034654735.1|DSUB
OG0000085	LOC110189458|XP_020815234.1|DSER	LOC117892091|XP_034653974.1|DSUB
OG0000085	LOC110182637|XP_020806367.1|DSER	LOC117892532|XP_034654727.1|DSUB
OG0000086	LOC110182850|XP_020806645.1|DSER	LOC117890386|XP_034651078.1|DSUB
OG0000087	LOC110183207|XP_020807079.1|DSER	LOC117900830|XP_034667229.1|DSUB
OG0000087	LOC110185908|XP_020810581.1|DSER	LOC117901046|XP_034667544.1|DSUB
OG0000087	LOC110187344|XP_020812391.1|DSER	LOC117900544|XP_034666835.1|DSUB
OG0000088	LOC110189420|XP_020815137.1|DSER	LOC117890038|XP_034650547.1|DSUB
OG0000088	LOC110185864|XP_020810532.1|DSER	LOC117900355|XP_034666594.1|DSUB
OG0000088	LOC110181272|XP_020804642.1|DSER	LOC117893265|XP_034655723.1|DSUB
OG0000088	LOC110179240|XP_020802358.1|DSER	LOC117890268|XP_034650918.1|DSUB
OG0000088	LOC110181275|XP_020804649.1|DSER	LOC117893266|XP_034655724.1|DSUB
OG0000089	LOC110177136|XP_020799368.1|DSER	LOC117897397|XP_034662107.1|DSUB
OG0000089	LOC110190534|XP_020816740.1|DSER	LOC117894210|XP_034657016.1|DSUB
OG0000090	LOC110191832|XP_020818460.1|DSER	LOC117891387|XP_034652719.1|DSUB
OG0000090	LOC110190013|XP_020816009.1|DSER	LOC117891384|XP_034652714.1|DSUB
OG0000090	LOC110189985|XP_020815933.1|DSER	LOC117894963|XP_034658187.1|DSUB
OG0000090	LOC110178630|XP_020801475.1|DSER	LOC117893528|XP_034656062.1|DSUB
OG0000091	LOC110186300|XP_020811077.1|DSER	LOC117896287|XP_034660384.1|DSUB
OG0000091	LOC110183974|XP_020807988.1|DSER	LOC117901338|XP_034667939.1|DSUB
OG0000091	LOC110187866|XP_020813010.1|DSER	LOC117897051|XP_034661532.1|DSUB
OG0000091	LOC110187865|XP_020813009.1|DSER	LOC117897050|XP_034661529.1|DSUB
OG0000092	LOC110186678|XP_020811604.1|DSER	LOC117897269|XP_034661886.1|DSUB
OG0000092	LOC110186502|XP_020811356.1|DSER	LOC117897821|XP_034662765.1|DSUB
OG0000092	LOC110186298|XP_020811072.1|DSER	LOC117898608|XP_034664049.1|DSUB
OG0000092	LOC110186577|XP_020811450.1|DSER	LOC117897864|XP_034662828.1|DSUB
OG0000093	LOC110177009|XP_020799178.1|DSER	LOC117902810|XP_034670324.1|DSUB
OG0000093	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB
OG0000093	LOC110184366|XP_020808519.1|DSER	LOC117898813|XP_034664362.1|DSUB
OG0000094	LOC110184690|XP_020808961.1|DSER	LOC117893841|XP_034656498.1|DSUB
OG0000094	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER	LOC117896040|XP_034659940.1|DSUB
OG0000096	LOC110181381|XP_020804769.1|DSER	LOC117898392|XP_034663640.1|DSUB
OG0000096	LOC110185590|XP_020810184.1|DSER	LOC117898393|XP_034663641.1|DSUB
OG0000096	LOC110186183|XP_020810901.1|DSER	LOC117898696|XP_034664202.1|DSUB
OG0000096	LOC110181328|XP_020804706.1|DSER	LOC117900262|XP_034666462.1|DSUB
OG0000097	LOC110178923|XP_020801868.1|DSER	LOC117893821|XP_034656463.1|DSUB
OG0000097	LOC110178871|XP_020801804.1|DSER	LOC117893417|XP_034655920.1|DSUB
OG0000097	LOC110178973|XP_020801941.1|DSER, LOC110178875|XP_020801807.1|DSER	LOC117893164|XP_034655531.1|DSUB
OG0000097	LOC110178977|XP_020801947.1|DSER	LOC117894149|XP_034656934.1|DSUB, LOC117894024|XP_034656752.1|DSUB, LOC117899240|XP_034665007.1|DSUB, LOC117894014|XP_034656736.1|DSUB, LOC117893411|XP_034655913.1|DSUB
OG0000098	LOC110191273|XP_020817727.1|DSER	LOC117898582|XP_034664015.1|DSUB
OG0000099	LOC110180153|XP_020803462.1|DSER	LOC117903172|XP_034670908.1|DSUB
OG0000099	LOC110180154|XP_020803466.1|DSER	LOC117896382|XP_034660577.1|DSUB
OG0000099	LOC110180130|XP_020803432.1|DSER	LOC117891933|XP_034653664.1|DSUB
OG0000100	LOC110181340|XP_020804722.1|DSER	LOC117890766|XP_034651723.1|DSUB
OG0000100	LOC110180531|XP_020803864.1|DSER	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB
OG0000101	LOC110190009|XP_020815966.1|DSER	LOC117895429|XP_034658961.1|DSUB
OG0000101	LOC110190010|XP_020815968.1|DSER	LOC117895432|XP_034658973.1|DSUB
OG0000101	LOC110190014|XP_020815971.1|DSER	LOC117895188|XP_034658556.1|DSUB
OG0000101	LOC110190011|XP_020815969.1|DSER	LOC117893149|XP_034655501.1|DSUB, LOC117893148|XP_034655500.1|DSUB
OG0000102	LOC110177925|XP_020800564.1|DSER	LOC117891856|XP_034653505.1|DSUB
OG0000102	LOC110188958|XP_020814556.1|DSER	LOC117890056|XP_034650578.1|DSUB
OG0000103	LOC110190577|XP_020816824.1|DSER	LOC117894294|XP_034657145.1|DSUB
OG0000103	LOC110185270|XP_020809675.1|DSER	LOC117893174|XP_034655541.1|DSUB
OG0000103	LOC110185268|XP_020809674.1|DSER	LOC117895790|XP_034659583.1|DSUB
OG0000103	LOC110191485|XP_020818009.1|DSER	LOC117891545|XP_034652951.1|DSUB
OG0000104	LOC110188717|XP_020814187.1|DSER	LOC117894807|XP_034657931.1|DSUB
OG0000104	LOC110183736|XP_020807742.1|DSER	LOC117901076|XP_034667579.1|DSUB
OG0000104	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER	LOC117894809|XP_034657935.1|DSUB
OG0000105	LOC110185918|XP_020810590.1|DSER	LOC117898284|XP_034663430.1|DSUB
OG0000105	LOC110177255|XP_020799565.1|DSER	LOC117898760|XP_034664276.1|DSUB
OG0000105	LOC110177186|XP_020799440.1|DSER	LOC117898251|XP_034663389.1|DSUB
OG0000105	LOC110177224|XP_020799504.1|DSER	LOC117898250|XP_034663388.1|DSUB
OG0000107	LOC110185500|XP_020810053.1|DSER	LOC117889797|XP_034650164.1|DSUB
OG0000107	LOC110184878|XP_020809183.1|DSER, LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER, LOC110184933|XP_020809237.1|DSER	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB
OG0000107	LOC110185499|XP_020810052.1|DSER, LOC110185492|XP_020810046.1|DSER	LOC117891678|XP_034653144.1|DSUB
OG0000109	LOC110183319|XP_020807224.1|DSER	LOC117901646|XP_034668372.1|DSUB
OG0000110	LOC110176728|XP_020798829.1|DSER	LOC117895604|XP_034659243.1|DSUB
OG0000110	LOC110176727|XP_020798828.1|DSER	LOC117895606|XP_034659245.1|DSUB
OG0000110	LOC110176715|XP_020798814.1|DSER	LOC117895605|XP_034659244.1|DSUB
OG0000110	LOC110176729|XP_020798830.1|DSER	LOC117895607|XP_034659246.1|DSUB
OG0000111	LOC110180114|XP_020803416.1|DSER	LOC117890933|XP_034651959.1|DSUB
OG0000111	LOC110176534|XP_020798578.1|DSER	LOC117890935|XP_034651960.1|DSUB
OG0000112	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER	LOC117902763|XP_034670250.1|DSUB
OG0000113	LOC110188760|XP_020814262.1|DSER	LOC117897174|XP_034661763.1|DSUB
OG0000114	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER	LOC117902141|XP_034669168.1|DSUB
OG0000114	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER	LOC117902139|XP_034669166.1|DSUB
OG0000114	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER	LOC117902140|XP_034669167.1|DSUB
OG0000116	LOC110186561|XP_020811425.1|DSER	LOC117898981|XP_034664612.1|DSUB
OG0000116	LOC110186672|XP_020811597.1|DSER	LOC117898992|XP_034664625.1|DSUB
OG0000116	LOC110186304|XP_020811084.1|DSER	LOC117898985|XP_034664618.1|DSUB
OG0000116	LOC110186689|XP_020811615.1|DSER	LOC117898983|XP_034664616.1|DSUB
OG0000116	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER	LOC117898982|XP_034664615.1|DSUB
OG0000117	LOC110186010|XP_020810704.1|DSER	LOC117902128|XP_034669147.1|DSUB
OG0000117	LOC110186011|XP_020810706.1|DSER	LOC117902129|XP_034669148.1|DSUB
OG0000117	LOC110186013|XP_020810708.1|DSER	LOC117902130|XP_034669149.1|DSUB
OG0000117	LOC110186015|XP_020810710.1|DSER	LOC117902132|XP_034669152.1|DSUB
OG0000118	LOC110187377|XP_020812426.1|DSER, LOC110187376|XP_020812425.1|DSER	LOC117901945|XP_034668808.1|DSUB
OG0000118	LOC110176919|XP_020799074.1|DSER, LOC110177243|XP_020799549.1|DSER, LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER	LOC117903909|XP_034672306.1|DSUB
OG0000119	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER	LOC117897103|XP_034661639.1|DSUB
OG0000119	LOC110188489|XP_020813877.1|DSER	LOC117896957|XP_034661393.1|DSUB
OG0000119	LOC110188600|XP_020814022.1|DSER	LOC117896767|XP_034661133.1|DSUB
OG0000120	LOC110178156|XP_020800849.1|DSER	LOC117889781|XP_034650140.1|DSUB
OG0000120	LOC110180259|XP_020803574.1|DSER	LOC117890793|XP_034651759.1|DSUB
OG0000120	LOC110181527|XP_020804963.1|DSER	LOC117893084|XP_034655396.1|DSUB
OG0000121	LOC110184196|XP_020808286.1|DSER	LOC117897123|XP_034661670.1|DSUB
OG0000121	LOC110176499|XP_020798532.1|DSER	LOC117897204|XP_034661798.1|DSUB
OG0000121	LOC110176466|XP_020798484.1|DSER	LOC117897203|XP_034661797.1|DSUB
OG0000122	LOC110182279|XP_020805957.1|DSER	LOC117901107|XP_034667631.1|DSUB
OG0000122	LOC110176072|XP_020797952.1|DSER	LOC117903442|XP_034671364.1|DSUB
OG0000122	LOC110180765|XP_020804107.1|DSER	LOC117890920|XP_034651941.1|DSUB
OG0000122	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER	LOC117900850|XP_034667261.1|DSUB
OG0000123	LOC110191836|XP_020818461.1|DSER	LOC117898288|XP_034663435.1|DSUB
OG0000123	LOC110191837|XP_020818462.1|DSER	LOC117898289|XP_034663436.1|DSUB
OG0000124	LOC110182095|XP_020805741.1|DSER	LOC117891609|XP_034653033.1|DSUB
OG0000124	LOC110189631|XP_020815432.1|DSER	LOC117891035|XP_034652093.1|DSUB
OG0000124	LOC110189563|XP_020815351.1|DSER, LOC110189632|XP_020815434.1|DSER	LOC117891034|XP_034652092.1|DSUB
OG0000125	LOC110178940|XP_020801897.1|DSER, LOC110186550|XP_020811413.1|DSER	LOC117896898|XP_034661322.1|DSUB
OG0000125	LOC110187741|XP_020812858.1|DSER	LOC117897758|XP_034662692.1|DSUB
OG0000125	LOC110181483|XP_020804899.1|DSER	LOC117889864|XP_034650261.1|DSUB
OG0000127	LOC110188545|XP_020813961.1|DSER	LOC117899404|XP_034665281.1|DSUB
OG0000127	LOC110188623|XP_020814048.1|DSER	LOC117899406|XP_034665283.1|DSUB
OG0000127	LOC110188540|XP_020813949.1|DSER	LOC117899403|XP_034665280.1|DSUB
OG0000127	LOC110188560|XP_020813977.1|DSER	LOC117898149|XP_034663239.1|DSUB
OG0000128	LOC110179318|XP_020802466.1|DSER, LOC110181136|XP_020804467.1|DSER, LOC110180382|XP_020803708.1|DSER, LOC110181119|XP_020804449.1|DSER	LOC117892245|XP_034654249.1|DSUB
OG0000128	LOC110181123|XP_020804454.1|DSER, LOC110181138|XP_020804468.1|DSER, LOC110181122|XP_020804453.1|DSER, LOC110181100|XP_020804430.1|DSER, LOC110181113|XP_020804443.1|DSER, LOC110181121|XP_020804452.1|DSER, LOC110181120|XP_020804450.1|DSER, LOC110181135|XP_020804466.1|DSER	LOC117892247|XP_034654250.1|DSUB
OG0000129	LOC110183494|XP_020807436.1|DSER	LOC117893897|XP_034656603.1|DSUB
OG0000129	LOC110179824|XP_020803088.1|DSER	LOC117893675|XP_034656254.1|DSUB
OG0000129	LOC110177643|XP_020800117.1|DSER	LOC117901205|XP_034667750.1|DSUB
OG0000130	LOC110184738|XP_020809025.1|DSER	LOC117895254|XP_034658662.1|DSUB
OG0000130	LOC110184712|XP_020808991.1|DSER	LOC117895250|XP_034658656.1|DSUB
OG0000130	LOC110184686|XP_020808958.1|DSER	LOC117895252|XP_034658658.1|DSUB
