Orthogroup	DSER.longest_only	DMEL.longest_only
OG0000048	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER	CG13060|NP_648873.1|DMEL, CG13041|NP_648872.1|DMEL
OG0000048	LOC110190448|XP_020816608.1|DSER	CG13043|NP_648868.2|DMEL
OG0000048	LOC110190459|XP_020816619.1|DSER	CG13063|NP_648869.1|DMEL
OG0000048	LOC110190447|XP_020816607.1|DSER	CG13044|NP_648867.1|DMEL
OG0000048	LOC110190454|XP_020816613.1|DSER	CG13042|NP_648870.1|DMEL
OG0000049	LOC110188535|XP_020813941.1|DSER	CG4053|NP_650601.2|DMEL
OG0000049	LOC110188465|XP_020813853.1|DSER	CG5246|NP_650603.1|DMEL
OG0000049	LOC110188330|XP_020813697.1|DSER	CG17475|NP_650600.2|DMEL
OG0000049	LOC110188568|XP_020813987.1|DSER	CG31269|NP_001097818.1|DMEL
OG0000049	LOC110188331|XP_020813698.1|DSER	CG31265|NP_650599.1|DMEL
OG0000049	LOC110188656|XP_020814093.1|DSER	CG5255|NP_650604.1|DMEL
OG0000050	LOC110180270|XP_020803585.1|DSER	CG13193|NP_610699.1|DMEL
OG0000050	LOC110190383|XP_020816472.1|DSER	CG33766|NP_001027140.1|DMEL
OG0000050	LOC110190030|XP_020815992.1|DSER	CG33770|NP_001027144.2|DMEL
OG0000050	LOC110190392|XP_020816504.1|DSER	CG33769|NP_001027143.1|DMEL
OG0000050	LOC110190033|XP_020815994.1|DSER	CG33767|NP_001027141.1|DMEL
OG0000050	LOC110190029|XP_020815991.1|DSER	CG33771|NP_001027145.3|DMEL
OG0000050	LOC110190031|XP_020815993.1|DSER	CG33768|NP_001027142.2|DMEL
OG0000051	LOC110187927|XP_020813097.1|DSER	Cyp313b1|NP_649807.1|DMEL
OG0000051	LOC110186721|XP_020811651.1|DSER	Cyp313a4|NP_650224.3|DMEL
OG0000051	LOC110176579|XP_020798652.1|DSER	Cyp313a1|NP_650368.1|DMEL, Cyp313a2|NP_650169.3|DMEL, Cyp313a3|NP_650170.2|DMEL
OG0000052	LOC110191159|XP_020817576.1|DSER	CG16904|NP_649957.1|DMEL, CG31141|NP_732912.2|DMEL
OG0000052	LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER	eloF|NP_649956.1|DMEL
OG0000052	LOC110188482|XP_020813871.1|DSER	CG8534|NP_649955.1|DMEL
OG0000052	LOC110188395|XP_020813776.1|DSER	CG9458|NP_731419.1|DMEL
OG0000052	LOC110178467|XP_020801266.1|DSER	CG17821|NP_725820.2|DMEL
OG0000052	LOC110178444|XP_020801237.1|DSER	CG18609|NP_611365.2|DMEL
OG0000053	LOC110176132|XP_020798030.1|DSER	Mal-A8|NP_610384.1|DMEL
OG0000053	LOC110176120|XP_020798020.1|DSER	Mal-A7|NP_610383.1|DMEL
OG0000053	LOC110176110|XP_020798009.1|DSER	Mal-A6|NP_995779.2|DMEL
OG0000053	LOC110176101|XP_020798000.1|DSER	Mal-A5|NP_610382.2|DMEL
OG0000053	LOC110176153|XP_020798053.1|DSER	Mal-A1|NP_476627.3|DMEL
OG0000054	LOC110191806|XP_020818417.1|DSER	AOX1|NP_650475.1|DMEL
OG0000054	LOC110191860|XP_020818499.1|DSER	AOX2|NP_732047.2|DMEL
OG0000054	LOC110191877|XP_020818520.1|DSER	AOX4|NP_650478.1|DMEL
OG0000054	LOC110191876|XP_020818519.1|DSER	AOX3|NP_650477.1|DMEL
OG0000055	LOC110186692|XP_020811619.1|DSER	CecB|NP_524590.1|DMEL
OG0000056	LOC110191245|XP_020817684.1|DSER	CG6726|NP_651120.1|DMEL
OG0000056	LOC110191242|XP_020817680.1|DSER	CG17110|NP_651121.1|DMEL
OG0000056	LOC110191246|XP_020817685.1|DSER	CG17109|NP_651122.2|DMEL
OG0000056	LOC110191243|XP_020817681.1|DSER	CG6738|NP_651124.1|DMEL
OG0000056	LOC110191244|XP_020817682.1|DSER	CG6733|NP_651123.1|DMEL
OG0000056	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER	CG6465|NP_650004.1|DMEL
OG0000058	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER	AANATL3|NP_610018.1|DMEL
OG0000058	LOC110185668|XP_020810289.1|DSER	AANATL2|NP_609005.1|DMEL
OG0000058	LOC110182841|XP_020806632.1|DSER	AgmNAT|NP_572268.1|DMEL
OG0000059	LOC110186834|XP_020811783.1|DSER	TwdlH|NP_651490.1|DMEL
OG0000059	LOC110186820|XP_020811767.1|DSER	TwdlJ|NP_651489.2|DMEL
OG0000059	LOC110186812|XP_020811757.1|DSER	TwdlK|NP_651488.1|DMEL
OG0000059	LOC110186800|XP_020811738.1|DSER	TwdlN|NP_733160.1|DMEL
OG0000059	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL
OG0000059	LOC110186808|XP_020811749.1|DSER	TwdlM|NP_651484.1|DMEL
OG0000060	LOC110178856|XP_020801778.1|DSER	CkIalpha|NP_511140.1|DMEL
OG0000060	LOC110187211|XP_020812270.1|DSER	CG7094|NP_609851.2|DMEL
OG0000060	LOC110177198|XP_020799453.1|DSER	CG12147|NP_649536.1|DMEL
OG0000060	LOC110186504|XP_020811358.1|DSER	dco|NP_001356928.1|DMEL
OG0000060	LOC110180206|XP_020803522.1|DSER	CG2577|NP_572794.1|DMEL
OG0000060	LOC110184888|XP_020809193.1|DSER	CG9962|NP_608697.1|DMEL
OG0000061	LOC110182375|XP_020806074.1|DSER	CG15255|NP_609755.1|DMEL
OG0000061	LOC110182380|XP_020806081.1|DSER	CG7631|NP_609760.1|DMEL
OG0000061	LOC110182379|XP_020806080.1|DSER	CG15254|NP_609757.1|DMEL
OG0000061	LOC110182385|XP_020806085.1|DSER	CG15253|NP_609758.1|DMEL
OG0000062	LOC110184172|XP_020808240.1|DSER	CG12111|NP_572491.1|DMEL
OG0000062	LOC110181372|XP_020804760.1|DSER	Lectin-galC1|NP_477200.1|DMEL
OG0000063	LOC110188078|XP_020813291.1|DSER	CG17929|NP_650532.2|DMEL
OG0000063	LOC110188046|XP_020813258.1|DSER	CG6901|NP_650531.1|DMEL
OG0000063	LOC110188039|XP_020813246.1|DSER	CG17930|NP_650533.1|DMEL
OG0000063	LOC110184769|XP_020809063.1|DSER	CG42826|NP_001189079.1|DMEL
OG0000063	LOC110184767|XP_020809060.1|DSER	CG32053|NP_729587.1|DMEL
OG0000063	LOC110184763|XP_020809053.1|DSER	CG32054|NP_729588.1|DMEL
OG0000063	LOC110184765|XP_020809054.1|DSER	CG42825|NP_729590.1|DMEL
OG0000065	LOC110191274|XP_020817728.1|DSER	CG10096|NP_001027183.1|DMEL
OG0000065	LOC110191418|XP_020817935.1|DSER	CG14893|NP_650568.2|DMEL
OG0000065	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER	CG17562|NP_650566.1|DMEL
OG0000065	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER	CG17560|NP_650567.1|DMEL
OG0000066	LOC110191821|XP_020818445.1|DSER	CG2336|NP_731094.3|DMEL
OG0000066	LOC110176494|XP_020798526.1|DSER	CG12516|NP_651615.2|DMEL
OG0000066	LOC110185088|XP_020809431.1|DSER	CG11634|NP_610128.2|DMEL
OG0000066	LOC110191827|XP_020818451.1|DSER	CG5623|NP_650485.1|DMEL
OG0000066	LOC110183659|XP_020807646.1|DSER	CG12637|NP_572645.1|DMEL
OG0000066	LOC110182686|XP_020806438.1|DSER	CG13539|NP_611768.1|DMEL
OG0000067	LOC110177234|XP_020799524.1|DSER	Alp5|NP_650931.1|DMEL
OG0000067	LOC110176240|XP_020798198.1|DSER	Alp9|NP_647977.1|DMEL
OG0000067	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER	Alp6|NP_610496.1|DMEL
OG0000067	LOC110176239|XP_020798196.1|DSER	Alp10|NP_647976.1|DMEL
OG0000067	LOC110191355|XP_020817861.1|DSER	Alp1|NP_001262159.1|DMEL
OG0000068	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER	CG6052|NP_649002.3|DMEL
OG0000068	LOC110182060|XP_020805682.1|DSER	CG8908|NP_611464.3|DMEL
OG0000068	LOC110175923|XP_020797759.1|DSER	ABCA|NP_608445.2|DMEL
OG0000069	LOC110180234|XP_020803548.1|DSER	CG30428|NP_726513.1|DMEL
OG0000070	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER	CG9498|NP_609015.2|DMEL
OG0000070	LOC110182504|XP_020806211.1|DSER	CG13360|NP_569859.1|DMEL
OG0000070	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER	CG9497|NP_609014.3|DMEL
OG0000070	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER	CG7135|NP_573269.1|DMEL
OG0000071	LOC110179007|XP_020802002.1|DSER	Muc68D|NP_648504.2|DMEL
OG0000071	LOC110179838|XP_020803105.1|DSER	CG10725|NP_648647.1|DMEL
OG0000071	LOC110179839|XP_020803106.1|DSER	CG10154|NP_001189089.1|DMEL
OG0000071	LOC110179837|XP_020803104.1|DSER	CG10140|NP_648648.2|DMEL
OG0000072	LOC110181580|XP_020805035.1|DSER	jtb|NP_611126.1|DMEL
OG0000072	LOC110181287|XP_020804670.1|DSER	CG15712|NP_611131.2|DMEL
OG0000072	LOC110181570|XP_020805024.1|DSER	CG4409|NP_001097337.1|DMEL
OG0000073	LOC110176360|XP_020798348.1|DSER	lolal|NP_524778.1|DMEL
OG0000073	LOC110182195|XP_020805867.1|DSER	br|NP_001162638.2|DMEL
OG0000073	LOC110188202|XP_020813458.1|DSER	pre-mod_mdg4_-E|NP_001287451.1|DMEL
OG0000074	LOC110184734|XP_020809020.1|DSER	CG10472|NP_648017.1|DMEL
OG0000074	LOC110185176|XP_020809553.1|DSER	CG7542|NP_648995.3|DMEL
OG0000075	LOC110190480|XP_020816651.1|DSER	Hsp67Ba|NP_523998.1|DMEL
OG0000075	LOC110190499|XP_020816674.1|DSER	Hsp27|NP_524000.1|DMEL
OG0000075	LOC110190537|XP_020816745.1|DSER	Hsp23|NP_523999.1|DMEL
OG0000075	LOC110190595|XP_020816847.1|DSER	Hsp26|NP_523997.1|DMEL
OG0000076	LOC110190420|XP_020816550.1|DSER	CG42540|NP_001246627.1|DMEL
OG0000076	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER	CG31358|NP_650147.1|DMEL, CG14736|NP_731666.2|DMEL
OG0000076	LOC110181877|XP_020805462.1|DSER	CG33253|NP_001259699.1|DMEL
OG0000076	LOC110182088|XP_020805728.1|DSER	Mec2|NP_573357.1|DMEL
OG0000077	LOC110182629|XP_020806354.1|DSER	betaTub56D|NP_725896.1|DMEL
OG0000077	LOC110189410|XP_020815129.1|DSER	betaTub85D|NP_524290.2|DMEL
OG0000077	LOC110177149|XP_020799390.1|DSER	betaTub60D|NP_523842.2|DMEL
OG0000077	LOC110176398|XP_020798389.1|DSER	betaTub97EF|NP_651606.2|DMEL
OG0000078	LOC110180108|XP_020803404.1|DSER	CG15128|NP_611441.1|DMEL
OG0000078	LOC110190038|XP_020816001.1|DSER	CG7634|NP_649332.1|DMEL
OG0000078	LOC110188466|XP_020813854.1|DSER	wa-cup|NP_649721.2|DMEL
OG0000078	LOC110175994|XP_020797848.1|DSER	r-cup|NP_608419.1|DMEL
OG0000078	LOC110184416|XP_020808610.1|DSER	p-cup|NP_573216.1|DMEL
OG0000079	LOC110187582|XP_020812628.1|DSER	CG16713|NP_608799.1|DMEL
OG0000079	LOC110187586|XP_020812632.1|DSER	CG43165|NP_001245858.1|DMEL
OG0000080	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL
OG0000080	LOC110186649|XP_020811608.1|DSER	Amyrel|NP_477262.1|DMEL
OG0000081	LOC110187188|XP_020812250.1|DSER	tfc|NP_612091.1|DMEL
OG0000082	LOC110191132|XP_020817548.1|DSER	Cyp6d2|NP_611698.1|DMEL
OG0000082	LOC110177382|XP_020799743.1|DSER	Cyp6d4|NP_651082.1|DMEL
OG0000082	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER	Cyp6d5|NP_650327.1|DMEL
OG0000083	LOC110183381|XP_020807303.1|DSER	LManI|NP_609407.1|DMEL
OG0000083	LOC110183898|XP_020807898.1|DSER	LManV|NP_609252.1|DMEL
OG0000083	LOC110183901|XP_020807903.1|DSER	LManIII|NP_609250.2|DMEL
OG0000083	LOC110183902|XP_020807904.1|DSER	LManIV|NP_609251.2|DMEL
OG0000083	LOC110183364|XP_020807285.1|DSER	LManII|NP_609408.1|DMEL
OG0000084	LOC110178501|XP_020801310.1|DSER	CG15073|NP_611362.2|DMEL
OG0000084	LOC110178514|XP_020801324.1|DSER	CG8388|NP_611075.1|DMEL
OG0000085	LOC110178645|XP_020801499.1|DSER	CG2070|NP_610308.2|DMEL
OG0000085	LOC110178385|XP_020801184.1|DSER	CG30495|NP_001260785.1|DMEL
OG0000085	LOC110189531|XP_020815353.1|DSER	CG2065|NP_610309.1|DMEL
OG0000085	LOC110189458|XP_020815234.1|DSER	CG2064|NP_610310.2|DMEL
OG0000085	LOC110182637|XP_020806367.1|DSER	CG30491|NP_610306.1|DMEL
OG0000086	LOC110182850|XP_020806645.1|DSER	fest|NP_611412.1|DMEL
OG0000087	LOC110183207|XP_020807079.1|DSER	Cpr30F|NP_723504.1|DMEL
OG0000087	LOC110185908|XP_020810581.1|DSER	Cpr35B|NP_609713.1|DMEL
OG0000087	LOC110187344|XP_020812391.1|DSER	Cpr31A|NP_995678.1|DMEL
OG0000088	LOC110189420|XP_020815137.1|DSER	Vha16-1|NP_476801.1|DMEL
OG0000088	LOC110185864|XP_020810532.1|DSER	Vha16-5|NP_609447.1|DMEL
OG0000088	LOC110181272|XP_020804642.1|DSER	Vha16-3|NP_729706.1|DMEL
OG0000088	LOC110179240|XP_020802358.1|DSER	Vha16-4|NP_611169.1|DMEL
OG0000088	LOC110181275|XP_020804649.1|DSER	Vha16-2|NP_729707.1|DMEL
OG0000089	LOC110177136|XP_020799368.1|DSER	alphaTub84B|NP_476772.1|DMEL
OG0000089	LOC110188209|XP_020813497.1|DSER	alphaTub85E|NP_524297.1|DMEL
OG0000089	LOC110190534|XP_020816740.1|DSER	alphaTub67C|NP_524009.2|DMEL
OG0000090	LOC110191832|XP_020818460.1|DSER	CG30339|NP_724813.1|DMEL
OG0000090	LOC110190013|XP_020816009.1|DSER	CG12926|NP_610510.2|DMEL
OG0000090	LOC110189985|XP_020815933.1|DSER	CG33514|NP_001014558.1|DMEL
OG0000090	LOC110178630|XP_020801475.1|DSER	CG33966|NP_001033984.1|DMEL
OG0000091	LOC110186300|XP_020811077.1|DSER	Vha100-1|NP_651672.1|DMEL
OG0000091	LOC110183974|XP_020807988.1|DSER	Vha100-5|NP_609515.1|DMEL
OG0000091	LOC110187866|XP_020813010.1|DSER	Vha100-2|NP_650722.1|DMEL
OG0000091	LOC110187865|XP_020813009.1|DSER	Vha100-4|NP_650720.1|DMEL
OG0000092	LOC110186678|XP_020811604.1|DSER	CG10513|NP_651370.2|DMEL
OG0000092	LOC110186502|XP_020811356.1|DSER	CG11892|NP_651372.1|DMEL
OG0000092	LOC110186298|XP_020811072.1|DSER	CG31380|NP_733121.1|DMEL
OG0000092	LOC110186577|XP_020811450.1|DSER	CG10514|NP_651371.1|DMEL
OG0000093	LOC110177009|XP_020799178.1|DSER	Su_var_205|NP_476755.1|DMEL
OG0000093	LOC110178984|XP_020801957.1|DSER	HP6|NP_608842.1|DMEL
OG0000093	LOC110184366|XP_020808519.1|DSER	HP1b|NP_572521.2|DMEL
OG0000094	LOC110184690|XP_020808961.1|DSER	Or67d|NP_648390.2|DMEL
OG0000094	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER	Or83c|NP_524244.2|DMEL
OG0000096	LOC110181381|XP_020804769.1|DSER	CG17568|NP_609951.2|DMEL
OG0000096	LOC110185590|XP_020810184.1|DSER	wek|NP_524930.1|DMEL
OG0000096	LOC110186183|XP_020810901.1|DSER	CG6254|NP_649983.2|DMEL
OG0000096	LOC110181328|XP_020804706.1|DSER	CG10366|NP_609995.1|DMEL
OG0000098	LOC110191273|XP_020817727.1|DSER	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL
OG0000099	LOC110180153|XP_020803462.1|DSER	Cyp4d14|NP_001259179.1|DMEL
OG0000099	LOC110180154|XP_020803466.1|DSER	Cyp4d2|NP_525043.1|DMEL
OG0000099	LOC110180130|XP_020803432.1|DSER	Cyp4d1|NP_476907.2|DMEL
OG0000100	LOC110181340|XP_020804722.1|DSER	CG34459|NP_001097348.1|DMEL
OG0000100	LOC110186797|XP_020811736.1|DSER	CG14354|NP_651433.1|DMEL
OG0000100	LOC110180531|XP_020803864.1|DSER	CG14839|NP_650351.2|DMEL
OG0000100	LOC110179609|XP_020802865.1|DSER, LOC110180532|XP_020803865.1|DSER	CG14841|NP_650350.1|DMEL
OG0000101	LOC110190008|XP_020815965.1|DSER	pip|NP_788536.1|DMEL
OG0000102	LOC110177925|XP_020800564.1|DSER	PPO1|NP_476812.1|DMEL
OG0000102	LOC110188958|XP_020814556.1|DSER	PPO2|NP_610443.1|DMEL
OG0000103	LOC110190577|XP_020816824.1|DSER	CG5653|NP_648269.1|DMEL
OG0000103	LOC110185270|XP_020809675.1|DSER	CG6034|NP_649005.1|DMEL
OG0000103	LOC110185268|XP_020809674.1|DSER	CG7460|NP_649004.1|DMEL
OG0000103	LOC110191485|XP_020818009.1|DSER	CG7737|NP_001286308.1|DMEL
OG0000104	LOC110188717|XP_020814187.1|DSER	Pdh|NP_524105.2|DMEL
OG0000104	LOC110183736|XP_020807742.1|DSER	Fbp2|NP_523522.1|DMEL
OG0000104	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL
OG0000105	LOC110185918|XP_020810590.1|DSER	Or67a|NP_524005.2|DMEL
OG0000105	LOC110177255|XP_020799565.1|DSER	Or85d|NP_524281.1|DMEL
OG0000105	LOC110177186|XP_020799440.1|DSER	Or85c|NP_524280.2|DMEL
OG0000105	LOC110177224|XP_020799504.1|DSER	Or85b|NP_524279.2|DMEL
OG0000106	LOC110189324|XP_020815025.1|DSER	CG30286|NP_726082.3|DMEL
OG0000106	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER	CG43336|NP_001247122.1|DMEL, CG18420|NP_995715.1|DMEL, CG18636|NP_995714.2|DMEL
OG0000106	LOC110178389|XP_020801185.1|DSER	CG33462|NP_995844.2|DMEL
OG0000106	LOC110178253|XP_020800963.1|DSER	CG30082|NP_001188942.1|DMEL, CG30090|NP_725487.1|DMEL
OG0000107	LOC110185500|XP_020810053.1|DSER	Gr59c|NP_726292.1|DMEL
OG0000107	LOC110184878|XP_020809183.1|DSER, LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER	Gr36b|NP_724039.1|DMEL
OG0000107	LOC110184933|XP_020809237.1|DSER	Gr36c|NP_724040.1|DMEL
OG0000107	LOC110185499|XP_020810052.1|DSER	Gr59d|NP_611758.2|DMEL
OG0000109	LOC110183425|XP_020807363.1|DSER	CG17097|NP_609429.1|DMEL
OG0000109	LOC110183475|XP_020807414.1|DSER	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL
OG0000109	LOC110183319|XP_020807224.1|DSER	Lip4|NP_001260356.1|DMEL
OG0000110	LOC110176728|XP_020798829.1|DSER	CG32379|NP_729252.2|DMEL
OG0000110	LOC110176727|XP_020798828.1|DSER	CG8562|NP_648118.1|DMEL
OG0000110	LOC110176715|XP_020798814.1|DSER	CG18417|NP_648119.1|DMEL
OG0000110	LOC110176729|XP_020798830.1|DSER	CG8560|NP_648120.3|DMEL
OG0000111	LOC110180114|XP_020803416.1|DSER	Obp56a|NP_611442.1|DMEL
OG0000111	LOC110176534|XP_020798578.1|DSER	Obp56d|NP_611444.2|DMEL
OG0000112	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER	CG1304|NP_608418.1|DMEL, Ser6|NP_523426.1|DMEL
OG0000113	LOC110188760|XP_020814262.1|DSER	dgrn|NP_649596.1|DMEL
OG0000114	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL
OG0000114	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER	CG44008|NP_001260398.1|DMEL
OG0000114	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER	CG14933|NP_652566.1|DMEL
OG0000116	LOC110186561|XP_020811425.1|DSER	CG31102|NP_001262951.1|DMEL
OG0000116	LOC110186560|XP_020811424.1|DSER	CG10550|NP_651380.2|DMEL
OG0000116	LOC110186304|XP_020811084.1|DSER	CG31097|NP_733093.2|DMEL
OG0000116	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER	CG31288|NP_733094.1|DMEL
OG0000117	LOC110186010|XP_020810704.1|DSER	CG7953|NP_609683.1|DMEL
OG0000117	LOC110186011|XP_020810706.1|DSER	CG7916|NP_609682.1|DMEL
OG0000117	LOC110186013|XP_020810708.1|DSER	CG8997|NP_609681.1|DMEL
OG0000117	LOC110186015|XP_020810710.1|DSER	CG33306|NP_995706.1|DMEL
OG0000118	LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER	Cyp28a5|NP_609694.1|DMEL
OG0000119	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER	Npc2e|NP_731439.2|DMEL
OG0000119	LOC110188489|XP_020813877.1|DSER	Npc2c|NP_649976.1|DMEL
OG0000119	LOC110188600|XP_020814022.1|DSER	Npc2d|NP_649975.1|DMEL
OG0000120	LOC110178156|XP_020800849.1|DSER	Roc1a|NP_001138143.2|DMEL
OG0000120	LOC110180259|XP_020803574.1|DSER	Roc2|NP_610691.1|DMEL
OG0000120	LOC110181527|XP_020804963.1|DSER	Roc1b|NP_652613.1|DMEL
OG0000121	LOC110184196|XP_020808286.1|DSER	CG15369|NP_572542.1|DMEL
OG0000121	LOC110176499|XP_020798532.1|DSER	CG31313|NP_731919.1|DMEL
OG0000121	LOC110176466|XP_020798484.1|DSER	Cys|NP_476856.1|DMEL
OG0000122	LOC110182279|XP_020805957.1|DSER	Or22c|NP_523454.2|DMEL
OG0000122	LOC110176072|XP_020797952.1|DSER	Or10a|NP_511122.1|DMEL
OG0000122	LOC110180765|XP_020804107.1|DSER	Or45b|NP_523667.1|DMEL
OG0000122	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER	Or24a|NP_523470.3|DMEL
OG0000123	LOC110176794|XP_020798893.1|DSER	CG3565|NP_611942.1|DMEL
OG0000123	LOC110187886|XP_020813030.1|DSER	d-cup|NP_650235.1|DMEL
OG0000123	LOC110191836|XP_020818461.1|DSER	CG15177|NP_649672.1|DMEL
OG0000123	LOC110191837|XP_020818462.1|DSER	sunz|NP_649673.1|DMEL
OG0000124	LOC110182095|XP_020805741.1|DSER	CG5348|NP_611156.3|DMEL, CG12376|NP_610405.3|DMEL
OG0000124	LOC110189631|XP_020815432.1|DSER	CG14744|NP_001097232.2|DMEL
OG0000124	LOC110189563|XP_020815351.1|DSER, LOC110189632|XP_020815434.1|DSER	CG14743|NP_610408.2|DMEL
OG0000125	LOC110186550|XP_020811413.1|DSER	Men-b|NP_001163750.1|DMEL
OG0000125	LOC110187741|XP_020812858.1|DSER	Men|NP_524880.2|DMEL
OG0000125	LOC110181483|XP_020804899.1|DSER	Menl-1|NP_001027428.1|DMEL
OG0000125	LOC110181496|XP_020804927.1|DSER	Menl-2|NP_001027424.2|DMEL
OG0000126	LOC110178520|XP_020801338.1|DSER	CG46191|NP_001303590.1|DMEL, CG46192|NP_001303591.1|DMEL, CG46193|NP_001303592.1|DMEL
OG0000127	LOC110188545|XP_020813961.1|DSER	CG18748|NP_001097703.1|DMEL
OG0000127	LOC110188623|XP_020814048.1|DSER	CG18746|NP_652649.1|DMEL
OG0000127	LOC110188540|XP_020813949.1|DSER	CG18745|NP_652648.1|DMEL
OG0000127	LOC110188560|XP_020813977.1|DSER	CG18747|NP_652650.2|DMEL
OG0000128	LOC110179318|XP_020802466.1|DSER, LOC110181136|XP_020804467.1|DSER, LOC110180382|XP_020803708.1|DSER, LOC110181119|XP_020804449.1|DSER	Ugt49C1|NP_001036565.1|DMEL
OG0000128	LOC110181123|XP_020804454.1|DSER, LOC110181138|XP_020804468.1|DSER, LOC110181122|XP_020804453.1|DSER, LOC110181100|XP_020804430.1|DSER, LOC110181113|XP_020804443.1|DSER, LOC110181121|XP_020804452.1|DSER, LOC110181120|XP_020804450.1|DSER, LOC110181135|XP_020804466.1|DSER	Ugt49B1|NP_611563.1|DMEL
OG0000128	LOC110188473|XP_020813862.1|DSER	Ugt49B2|NP_001097859.4|DMEL
OG0000129	LOC110183494|XP_020807436.1|DSER	Fum1|NP_572339.1|DMEL
OG0000129	LOC110179824|XP_020803088.1|DSER	Fum3|NP_648467.1|DMEL
OG0000129	LOC110177643|XP_020800117.1|DSER	Fum4|NP_723527.1|DMEL
OG0000129	LOC110183493|XP_020807435.1|DSER	Fum2|NP_727109.2|DMEL
OG0000130	LOC110184738|XP_020809025.1|DSER	CG7386|NP_648036.1|DMEL
OG0000130	LOC110184712|XP_020808991.1|DSER	CG10274|NP_001097525.1|DMEL
OG0000130	LOC110184686|XP_020808958.1|DSER	D19B|NP_477297.1|DMEL
OG0000130	LOC110184737|XP_020809024.1|DSER	D19A|NP_477304.1|DMEL
OG0000131	LOC110187779|XP_020812906.1|DSER	snk|NP_001097766.1|DMEL
OG0000132	LOC110187316|XP_020812364.1|DSER	Phae2|NP_609551.2|DMEL
OG0000132	LOC110187301|XP_020812347.1|DSER	Phae1|NP_609550.1|DMEL
OG0000132	LOC110188245|XP_020813568.1|DSER	CG7142|NP_650703.1|DMEL
OG0000134	LOC110187719|XP_020812822.1|DSER	eff|NP_731941.1|DMEL
OG0000134	LOC110182488|XP_020806195.1|DSER	CG2574|NP_572796.1|DMEL
OG0000134	LOC110183406|XP_020807340.1|DSER	Ubc2|NP_477137.1|DMEL
OG0000137	LOC110191367|XP_020817876.1|DSER	Rm62|NP_524243.2|DMEL
OG0000137	LOC110178723|XP_020801587.1|DSER	CG10077|NP_648062.2|DMEL
OG0000138	LOC110188322|XP_020813689.1|DSER	ouib|NP_649822.2|DMEL
OG0000138	LOC110188321|XP_020813688.1|DSER	nom|NP_649821.2|DMEL
OG0000138	LOC110188325|XP_020813692.1|DSER	CG8159|NP_649823.2|DMEL
OG0000138	LOC110188407|XP_020813791.1|DSER	M1BP|NP_649825.1|DMEL
OG0000138	LOC110188327|XP_020813693.1|DSER	ranshi|NP_649824.1|DMEL
OG0000140	LOC110186511|XP_020811367.1|DSER	grass|NP_651543.1|DMEL
OG0000141	LOC110189919|XP_020815852.1|DSER	GstO1|NP_648237.1|DMEL
