Orthogroup	DSER.longest_only	DANA.longest_only
OG0000048	LOC110190454|XP_020816613.1|DSER	LOC6493169|XP_001957191.1|DANA
OG0000049	LOC110188535|XP_020813941.1|DSER	LOC6500644|XP_001953636.2|DANA
OG0000049	LOC110188465|XP_020813853.1|DSER	LOC6499920|XP_001953633.1|DANA
OG0000049	LOC110188330|XP_020813697.1|DSER	LOC6500645|XP_001953637.1|DANA
OG0000049	LOC110188568|XP_020813987.1|DSER	LOC6499917|XP_001953639.1|DANA
OG0000049	LOC110188331|XP_020813698.1|DSER	LOC6502640|XP_001953638.1|DANA
OG0000049	LOC110188656|XP_020814093.1|DSER	LOC6499921|XP_001953632.1|DANA
OG0000050	LOC110180270|XP_020803585.1|DSER	LOC6494319|XP_001960538.2|DANA
OG0000050	LOC110190383|XP_020816472.1|DSER	LOC6502855|XP_001958555.2|DANA
OG0000050	LOC110190030|XP_020815992.1|DSER	LOC6493851|XP_001958559.1|DANA
OG0000050	LOC110190392|XP_020816504.1|DSER	LOC6493850|XP_001958558.2|DANA
OG0000050	LOC110190033|XP_020815994.1|DSER	LOC6502856|XP_032309510.1|DANA
OG0000050	LOC110190029|XP_020815991.1|DSER	LOC6493852|XP_001958560.2|DANA
OG0000050	LOC110190031|XP_020815993.1|DSER	LOC6502857|XP_001958557.2|DANA
OG0000051	LOC110187927|XP_020813097.1|DSER	LOC6499129|XP_001955245.1|DANA
OG0000051	LOC110186721|XP_020811651.1|DSER	LOC6500659|XP_001953666.2|DANA
OG0000051	LOC110176579|XP_020798652.1|DSER	LOC116654744|XP_032306925.1|DANA, LOC6500518|XP_032306907.1|DANA, LOC6500517|XP_032306874.1|DANA, LOC6500516|XP_014766594.2|DANA
OG0000052	LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER	LOC6505124|XP_001964791.1|DANA, LOC6496824|XP_001963326.1|DANA, LOC6498306|XP_001962504.1|DANA, LOC6498305|XP_001962503.1|DANA, LOC6498307|XP_001962505.3|DANA
OG0000052	LOC110188395|XP_020813776.1|DSER	LOC6499936|XP_001953600.1|DANA
OG0000052	LOC110178467|XP_020801266.1|DSER	LOC6496593|XP_001961216.2|DANA
OG0000052	LOC110178444|XP_020801237.1|DSER	LOC6496594|XP_001961217.1|DANA
OG0000053	LOC110176132|XP_020798030.1|DSER	LOC6495215|XP_001958835.1|DANA
OG0000053	LOC110176120|XP_020798020.1|DSER	LOC6495434|XP_001958836.2|DANA
OG0000053	LOC110176110|XP_020798009.1|DSER	LOC6495214|XP_001958837.1|DANA
OG0000053	LOC110176101|XP_020798000.1|DSER	LOC6495213|XP_001958838.1|DANA
OG0000053	LOC110176153|XP_020798053.1|DSER	LOC6495436|XP_001958842.1|DANA
OG0000054	LOC110191806|XP_020818417.1|DSER	LOC6499283|XP_001954953.1|DANA
OG0000054	LOC110191860|XP_020818499.1|DSER	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA
OG0000054	LOC110191877|XP_020818520.1|DSER	LOC6499278|XP_001954958.1|DANA
OG0000054	LOC110191876|XP_020818519.1|DSER	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA
OG0000055	LOC110186437|XP_020811278.1|DSER, LOC110186438|XP_020811279.1|DSER	LOC6501597|XP_001955556.1|DANA
OG0000055	LOC110186692|XP_020811619.1|DSER	LOC6498987|XP_001955555.1|DANA
OG0000056	LOC110191245|XP_020817684.1|DSER	LOC6499765|XP_001953966.1|DANA
OG0000056	LOC110191242|XP_020817680.1|DSER	LOC6499766|XP_001953965.2|DANA
OG0000056	LOC110191246|XP_020817685.1|DSER	LOC6499767|XP_001953964.1|DANA
OG0000056	LOC110191243|XP_020817681.1|DSER, LOC110191244|XP_020817682.1|DSER	LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA
OG0000056	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER	LOC6500303|XP_001952932.1|DANA
OG0000056	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER	LOC6500302|XP_001952931.2|DANA
OG0000058	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER	LOC6507265|XP_001956364.1|DANA
OG0000058	LOC110185668|XP_020810289.1|DSER	LOC6497335|XP_001962298.1|DANA
OG0000058	LOC110182841|XP_020806632.1|DSER	LOC6503754|XP_001963803.1|DANA
OG0000059	LOC110186834|XP_020811783.1|DSER	LOC6499242|XP_001955037.1|DANA
OG0000059	LOC110186820|XP_020811767.1|DSER, LOC110186812|XP_020811757.1|DSER	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA
OG0000059	LOC110186800|XP_020811738.1|DSER	LOC6499241|XP_001955038.1|DANA
OG0000059	LOC110186808|XP_020811749.1|DSER	LOC6499239|XP_001955045.1|DANA
OG0000060	LOC110178856|XP_020801778.1|DSER	LOC6504067|XP_001964111.1|DANA
OG0000060	LOC110187211|XP_020812270.1|DSER	LOC6497905|XP_001961691.1|DANA
OG0000060	LOC110177198|XP_020799453.1|DSER	LOC26514467|XP_032305726.1|DANA
OG0000060	LOC110186504|XP_020811358.1|DSER	LOC6505935|XP_001964647.1|DANA
OG0000060	LOC110180206|XP_020803522.1|DSER	LOC6502151|XP_001966118.1|DANA
OG0000060	LOC110184888|XP_020809193.1|DSER	LOC6496714|XP_014759262.1|DANA
OG0000061	LOC110182375|XP_020806074.1|DSER	LOC6496734|XP_001967353.1|DANA
OG0000061	LOC110182380|XP_020806081.1|DSER	LOC6496703|XP_001967348.1|DANA
OG0000061	LOC110182379|XP_020806080.1|DSER	LOC6496732|XP_001967351.1|DANA
OG0000062	LOC110184172|XP_020808240.1|DSER	LOC6504406|XP_001967034.1|DANA
OG0000062	LOC110181372|XP_020804760.1|DSER	LOC6497538|XP_001961881.1|DANA
OG0000062	LOC110181371|XP_020804759.1|DSER	LOC26515327|XP_014762422.1|DANA
OG0000062	LOC110190254|XP_020816277.1|DSER, LOC110190290|XP_020816328.1|DSER	LOC6504653|XP_001964881.1|DANA
OG0000062	LOC110179293|XP_020802437.1|DSER, LOC110183805|XP_020807816.1|DSER	LOC26515349|XP_014760676.1|DANA, LOC26514282|XP_014760647.1|DANA
OG0000063	LOC110188078|XP_020813291.1|DSER	LOC6501263|XP_001954874.3|DANA
OG0000063	LOC110188046|XP_020813258.1|DSER	LOC6501262|XP_001954873.1|DANA
OG0000063	LOC110188039|XP_020813246.1|DSER	LOC6501264|XP_001954875.1|DANA
OG0000063	LOC110184769|XP_020809063.1|DSER	LOC6506480|XP_001957794.2|DANA
OG0000063	LOC110184767|XP_020809060.1|DSER	LOC6506483|XP_001957791.1|DANA
OG0000063	LOC110184763|XP_020809053.1|DSER	LOC6506482|XP_001957792.1|DANA
OG0000063	LOC110184765|XP_020809054.1|DSER	LOC6506481|XP_001957793.1|DANA
OG0000064	LOC110187958|XP_020813135.1|DSER	LOC6505404|XP_001964880.1|DANA
OG0000065	LOC110191274|XP_020817728.1|DSER	LOC6499838|XP_001953807.1|DANA
OG0000065	LOC110191418|XP_020817935.1|DSER	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA
OG0000065	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER	LOC6499848|XP_001953774.1|DANA
OG0000066	LOC110191821|XP_020818445.1|DSER	LOC6501144|XP_001954630.1|DANA
OG0000066	LOC110176494|XP_020798526.1|DSER	LOC6498927|XP_001955666.2|DANA
OG0000066	LOC110185088|XP_020809431.1|DSER	LOC6504182|XP_001965172.1|DANA
OG0000066	LOC110191827|XP_020818451.1|DSER	LOC6499276|XP_001954968.1|DANA
OG0000066	LOC110183659|XP_020807646.1|DSER	LOC6504117|XP_001964219.1|DANA
OG0000066	LOC110182686|XP_020806438.1|DSER	LOC6502602|XP_001965886.1|DANA
OG0000067	LOC110177234|XP_020799524.1|DSER	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA
OG0000067	LOC110176240|XP_020798198.1|DSER	LOC6506620|XP_001957527.1|DANA
OG0000067	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER	LOC6495325|XP_001958630.1|DANA
OG0000067	LOC110176239|XP_020798196.1|DSER	LOC6493325|XP_001957528.1|DANA
OG0000067	LOC110191355|XP_020817861.1|DSER	LOC6506201|XP_001958352.1|DANA
OG0000068	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER	LOC6506532|XP_001957704.2|DANA
OG0000068	LOC110182060|XP_020805682.1|DSER	LOC6495108|XP_001959037.2|DANA
OG0000068	LOC110175923|XP_020797759.1|DSER	LOC6504517|XP_032308101.1|DANA
OG0000069	LOC110180234|XP_020803548.1|DSER	LOC6496205|XP_014763669.1|DANA
OG0000070	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER	LOC6503961|XP_001965215.1|DANA
OG0000070	LOC110182504|XP_020806211.1|DSER	LOC6503769|XP_001963776.1|DANA
OG0000070	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER	LOC6498205|XP_001962291.1|DANA
OG0000070	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER	LOC6498204|XP_001962290.1|DANA
OG0000071	LOC110179007|XP_020802002.1|DSER	LOC6507148|XP_001956586.1|DANA
OG0000071	LOC110179838|XP_020803105.1|DSER	LOC6506125|XP_001958498.2|DANA
OG0000071	LOC110179839|XP_020803106.1|DSER	LOC6493818|XP_001958499.2|DANA
OG0000071	LOC110179837|XP_020803104.1|DSER	LOC6493817|XP_001958497.2|DANA
OG0000072	LOC110181580|XP_020805035.1|DSER	LOC6496435|XP_001960911.2|DANA
OG0000072	LOC110181287|XP_020804670.1|DSER	LOC6494126|XP_001960916.1|DANA
OG0000072	LOC110181570|XP_020805024.1|DSER	LOC6496437|XP_001960913.2|DANA
OG0000073	LOC110176360|XP_020798348.1|DSER	LOC6495130|XP_032306843.1|DANA
OG0000073	LOC110182195|XP_020805867.1|DSER	LOC6504831|XP_032309092.1|DANA
OG0000073	LOC110188202|XP_020813458.1|DSER	LOC6501709|XP_014767186.1|DANA
OG0000074	LOC110184734|XP_020809020.1|DSER	LOC6506390|XP_001957961.1|DANA
OG0000074	LOC110185176|XP_020809553.1|DSER	LOC6493409|XP_001957690.2|DANA
OG0000075	LOC110190480|XP_020816651.1|DSER	LOC6506377|XP_001957995.1|DANA
OG0000075	LOC110190499|XP_020816674.1|DSER	LOC6493560|XP_001957997.1|DANA
OG0000075	LOC110190537|XP_020816745.1|DSER	LOC6493559|XP_001957996.1|DANA
OG0000075	LOC110190595|XP_020816847.1|DSER	LOC6506378|XP_001957994.1|DANA
OG0000076	LOC110190420|XP_020816550.1|DSER	LOC6507708|XP_032310567.1|DANA
OG0000076	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER	LOC6500532|XP_001953403.2|DANA, LOC6500015|XP_001953401.2|DANA
OG0000076	LOC110181877|XP_020805462.1|DSER	LOC6498742|XP_001967290.3|DANA
OG0000076	LOC110182088|XP_020805728.1|DSER	LOC6498743|XP_001967289.1|DANA
OG0000077	LOC110182629|XP_020806354.1|DSER	LOC6495454|XP_001958879.1|DANA
OG0000077	LOC110189410|XP_020815129.1|DSER	LOC6500548|XP_001953433.1|DANA
OG0000077	LOC110177149|XP_020799390.1|DSER	LOC6494255|XP_001960658.2|DANA
OG0000077	LOC110176398|XP_020798389.1|DSER	LOC6498930|XP_001955657.2|DANA
OG0000078	LOC110180108|XP_020803404.1|DSER	LOC6496013|XP_001960040.1|DANA
OG0000078	LOC110190038|XP_020816001.1|DSER	LOC6506366|XP_001958015.1|DANA
OG0000078	LOC110188466|XP_020813854.1|DSER	LOC6500459|XP_001953252.2|DANA
OG0000078	LOC110175994|XP_020797848.1|DSER	LOC6504531|XP_014759488.1|DANA
OG0000079	LOC110187541|XP_020812594.1|DSER	LOC116654890|XP_032307325.1|DANA
OG0000079	LOC110187582|XP_020812628.1|DSER	LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA
OG0000080	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA
OG0000080	LOC110186649|XP_020811608.1|DSER	LOC6492912|XP_001960641.1|DANA
OG0000081	LOC110187188|XP_020812250.1|DSER	LOC6507078|XP_001956706.2|DANA
OG0000082	LOC110191132|XP_020817548.1|DSER	LOC6496417|XP_001960874.1|DANA
OG0000082	LOC110177382|XP_020799743.1|DSER	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA
OG0000082	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA
OG0000083	LOC110183381|XP_020807303.1|DSER	LOC6496922|XP_001963135.1|DANA
OG0000083	LOC110183898|XP_020807898.1|DSER	LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA
OG0000083	LOC110183901|XP_020807903.1|DSER	LOC6497183|XP_001962603.1|DANA
OG0000083	LOC110183902|XP_020807904.1|DSER	LOC6497180|XP_001962606.1|DANA
OG0000083	LOC110183364|XP_020807285.1|DSER	LOC6498600|XP_014762200.1|DANA
OG0000084	LOC110178501|XP_020801310.1|DSER	LOC6493976|XP_001961222.1|DANA
OG0000084	LOC110178514|XP_020801324.1|DSER	LOC6496169|XP_001960366.1|DANA
OG0000085	LOC110178645|XP_020801499.1|DSER	LOC6496033|XP_001960086.1|DANA
OG0000085	LOC110178385|XP_020801184.1|DSER	LOC6496032|XP_014763616.1|DANA
OG0000085	LOC110189531|XP_020815353.1|DSER	LOC6496034|XP_001960087.2|DANA
OG0000085	LOC110189458|XP_020815234.1|DSER	LOC6496036|XP_001960089.1|DANA
OG0000085	LOC110182637|XP_020806367.1|DSER	LOC6496031|XP_001960084.1|DANA
OG0000086	LOC110182850|XP_020806645.1|DSER	LOC6495180|XP_001958901.1|DANA
OG0000087	LOC110183207|XP_020807079.1|DSER	LOC6496978|XP_001963012.1|DANA
OG0000087	LOC110185908|XP_020810581.1|DSER	LOC6497827|XP_032307448.1|DANA
OG0000087	LOC110187344|XP_020812391.1|DSER	LOC6498545|XP_001963033.1|DANA
OG0000088	LOC110189420|XP_020815137.1|DSER	LOC6496644|XP_001961321.1|DANA
OG0000088	LOC110185864|XP_020810532.1|DSER	LOC6502421|XP_001962636.2|DANA
OG0000088	LOC110181272|XP_020804642.1|DSER	LOC6507889|XP_032310261.1|DANA
OG0000088	LOC110179240|XP_020802358.1|DSER	LOC26514739|XP_014764045.1|DANA
OG0000088	LOC110181275|XP_020804649.1|DSER	LOC6507890|XP_032309932.1|DANA
OG0000089	LOC110177136|XP_020799368.1|DSER	LOC6500432|XP_001953205.1|DANA
OG0000089	LOC110188209|XP_020813497.1|DSER	LOC6494393|XP_001965927.1|DANA
OG0000089	LOC110190534|XP_020816740.1|DSER	LOC6507779|XP_001956330.2|DANA
OG0000090	LOC110191832|XP_020818460.1|DSER	LOC6495340|XP_001958614.1|DANA
OG0000090	LOC110190013|XP_020816009.1|DSER	LOC6495339|XP_032306761.1|DANA
OG0000090	LOC110189985|XP_020815933.1|DSER	LOC6507692|XP_014765406.1|DANA
OG0000090	LOC110178630|XP_020801475.1|DSER	LOC6507073|XP_032309532.1|DANA
OG0000091	LOC110186300|XP_020811077.1|DSER	LOC6505932|XP_001964640.2|DANA
OG0000091	LOC110183974|XP_020807988.1|DSER	LOC6497391|XP_001962180.1|DANA
OG0000091	LOC110187866|XP_020813010.1|DSER	LOC6500890|XP_001954116.1|DANA
OG0000091	LOC110187865|XP_020813009.1|DSER	LOC6500891|XP_001954117.1|DANA
OG0000092	LOC110186678|XP_020811604.1|DSER	LOC6500214|XP_001953014.1|DANA
OG0000092	LOC110186502|XP_020811356.1|DSER	LOC6500347|XP_001953016.1|DANA
OG0000092	LOC110186298|XP_020811072.1|DSER	LOC6501008|XP_001954370.1|DANA
OG0000092	LOC110186577|XP_020811450.1|DSER	LOC6500213|XP_001953015.1|DANA
OG0000093	LOC110177009|XP_020799178.1|DSER	LOC6498089|XP_001962057.1|DANA
OG0000093	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA
OG0000093	LOC110184366|XP_020808519.1|DSER	LOC6501951|XP_001966753.1|DANA
OG0000094	LOC110184690|XP_020808961.1|DSER	LOC6493460|XP_001957805.1|DANA
OG0000094	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER	LOC6501401|XP_001955180.1|DANA
OG0000096	LOC110181381|XP_020804769.1|DSER	LOC26515135|XP_032306053.1|DANA
OG0000096	LOC110185590|XP_020810184.1|DSER	LOC26513823|XP_032305336.1|DANA
OG0000096	LOC110186183|XP_020810901.1|DSER	LOC6500320|XP_001952965.1|DANA
OG0000096	LOC110181328|XP_020804706.1|DSER	LOC6497252|XP_001962468.1|DANA
OG0000097	LOC110178923|XP_020801868.1|DSER	LOC6506261|XP_001958246.1|DANA
OG0000097	LOC110178871|XP_020801804.1|DSER	LOC26514754|XP_032310274.1|DANA, LOC26515540|XP_032310273.1|DANA
OG0000097	LOC110178973|XP_020801941.1|DSER, LOC110178875|XP_020801807.1|DSER	LOC6507844|XP_032310260.1|DANA
OG0000097	LOC110178977|XP_020801947.1|DSER	LOC26514425|XP_014765620.1|DANA
OG0000098	LOC110191273|XP_020817727.1|DSER	LOC6499837|XP_001953808.1|DANA
OG0000099	LOC110180153|XP_020803462.1|DSER	LOC6504649|XP_001966471.1|DANA
OG0000099	LOC110180154|XP_020803466.1|DSER	LOC6504861|XP_001966472.1|DANA
OG0000099	LOC110180130|XP_020803432.1|DSER	LOC6503889|XP_001963789.1|DANA
OG0000100	LOC110181340|XP_020804722.1|DSER	LOC26515131|XP_014764095.1|DANA
OG0000100	LOC110186797|XP_020811736.1|DSER	LOC6499567|XP_001954364.1|DANA
OG0000100	LOC110180531|XP_020803864.1|DSER	LOC6505697|XP_001964437.1|DANA
OG0000101	LOC110190010|XP_020815968.1|DSER	LOC6493631|XP_032309640.1|DANA
OG0000101	LOC110190014|XP_020815971.1|DSER, LOC110190012|XP_020815970.1|DSER	LOC6493637|XP_032310766.1|DANA
OG0000101	LOC110190008|XP_020815965.1|DSER	LOC6493632|XP_001958135.2|DANA
OG0000102	LOC110177925|XP_020800564.1|DSER	LOC6496059|XP_001960131.2|DANA
OG0000102	LOC110188958|XP_020814556.1|DSER	LOC6495563|XP_001959110.1|DANA
OG0000103	LOC110190577|XP_020816824.1|DSER	LOC6493013|XP_001956853.1|DANA
OG0000103	LOC110185270|XP_020809675.1|DSER	LOC6506530|XP_001957705.2|DANA
OG0000103	LOC110185268|XP_020809674.1|DSER	LOC26514817|XP_014765666.1|DANA
OG0000103	LOC110191485|XP_020818009.1|DSER	LOC6495378|XP_001958702.1|DANA
OG0000104	LOC110188717|XP_020814187.1|DSER	LOC6507022|XP_001956806.1|DANA
OG0000104	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER	LOC6492993|XP_001956811.1|DANA
OG0000105	LOC110185918|XP_020810590.1|DSER	LOC6506095|XP_001965114.2|DANA
OG0000105	LOC110177255|XP_020799565.1|DSER	LOC6500031|XP_001953356.1|DANA
OG0000105	LOC110177186|XP_020799440.1|DSER	LOC6500504|XP_032307642.1|DANA
OG0000105	LOC110177224|XP_020799504.1|DSER	LOC6500505|XP_001953361.1|DANA
OG0000106	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER	LOC6494361|XP_001960466.1|DANA
OG0000106	LOC110178389|XP_020801185.1|DSER	LOC26513664|XP_032305624.1|DANA, LOC26514945|XP_032306014.1|DANA
OG0000107	LOC110185500|XP_020810053.1|DSER	LOC6496163|XP_001960354.1|DANA
OG0000107	LOC110184878|XP_020809183.1|DSER	LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA
OG0000107	LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER	LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA
OG0000107	LOC110185499|XP_020810052.1|DSER	LOC6496162|XP_032306051.1|DANA
OG0000107	LOC110185492|XP_020810046.1|DSER	LOC6496160|XP_032306054.1|DANA
OG0000108	LOC110177410|XP_020799826.1|DSER	LOC116654760|XP_032307058.1|DANA, LOC116654769|XP_032307129.1|DANA
OG0000109	LOC110183425|XP_020807363.1|DSER	LOC6498617|XP_032311444.1|DANA
OG0000109	LOC110183475|XP_020807414.1|DSER	LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA
OG0000109	LOC110183319|XP_020807224.1|DSER	LOC6498606|XP_001963149.2|DANA
OG0000110	LOC110176728|XP_020798829.1|DSER	LOC6493509|XP_001957895.2|DANA
OG0000110	LOC110176727|XP_020798828.1|DSER	LOC6493510|XP_001957896.1|DANA
OG0000110	LOC110176715|XP_020798814.1|DSER	LOC6493511|XP_001957897.1|DANA
OG0000110	LOC110176729|XP_020798830.1|DSER	LOC6506428|XP_001957898.1|DANA
OG0000111	LOC110180114|XP_020803416.1|DSER	LOC6494597|XP_001960038.1|DANA
OG0000111	LOC110176534|XP_020798578.1|DSER	LOC6496010|XP_001960035.1|DANA
OG0000112	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER	LOC6504534|XP_001967086.1|DANA
OG0000113	LOC110188760|XP_020814262.1|DSER	LOC6499153|XP_001955201.2|DANA
OG0000114	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER	LOC6502753|XP_001965083.1|DANA
OG0000114	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER	LOC6506027|XP_001965082.1|DANA
OG0000114	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER	LOC6504280|XP_001965081.1|DANA
OG0000116	LOC110186561|XP_020811425.1|DSER	LOC6500211|XP_001953022.2|DANA
OG0000116	LOC110186560|XP_020811424.1|DSER	LOC6500206|XP_014766419.2|DANA
OG0000116	LOC110186672|XP_020811597.1|DSER	LOC6500205|XP_001953029.1|DANA
OG0000116	LOC110186304|XP_020811084.1|DSER	LOC6500210|XP_001953023.1|DANA
OG0000116	LOC110186689|XP_020811615.1|DSER	LOC6500207|XP_001953026.1|DANA
OG0000116	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA
OG0000117	LOC110186010|XP_020810704.1|DSER	LOC6497093|XP_001962768.1|DANA
OG0000117	LOC110186011|XP_020810706.1|DSER	LOC6497092|XP_001962769.1|DANA
OG0000117	LOC110186013|XP_020810708.1|DSER	LOC116654468|XP_032311254.1|DANA
OG0000117	LOC110186015|XP_020810710.1|DSER	LOC6498420|XP_032311255.1|DANA
OG0000118	LOC110187377|XP_020812426.1|DSER	LOC6505594|XP_001964630.1|DANA
OG0000118	LOC110176919|XP_020799074.1|DSER, LOC110177243|XP_020799549.1|DSER, LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA
OG0000119	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA
OG0000119	LOC110188489|XP_020813877.1|DSER	LOC6500639|XP_001953623.1|DANA
OG0000119	LOC110188600|XP_020814022.1|DSER	LOC6499924|XP_032307469.1|DANA
OG0000120	LOC110178156|XP_020800849.1|DSER	LOC6504852|XP_014759830.1|DANA
OG0000120	LOC110180259|XP_020803574.1|DSER	LOC6502526|XP_001959929.1|DANA
OG0000120	LOC110181780|XP_020805319.1|DSER	LOC6503198|XP_001963626.1|DANA
OG0000121	LOC110184196|XP_020808286.1|DSER	LOC6498269|XP_001962431.1|DANA
OG0000121	LOC110176499|XP_020798532.1|DSER	LOC6500259|XP_001952922.1|DANA
OG0000121	LOC110176466|XP_020798484.1|DSER	LOC6500258|XP_001952923.2|DANA
OG0000122	LOC110182279|XP_020805957.1|DSER	LOC6497421|XP_001962120.1|DANA
OG0000122	LOC110176072|XP_020797952.1|DSER	LOC6505057|XP_032307888.1|DANA
OG0000122	LOC110180765|XP_020804107.1|DSER	LOC6495324|XP_001958631.1|DANA
OG0000122	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER	LOC6507209|XP_032311380.1|DANA
OG0000123	LOC110176794|XP_020798893.1|DSER	LOC6494655|XP_001959924.1|DANA
OG0000123	LOC110187886|XP_020813030.1|DSER	LOC6499709|XP_001954084.1|DANA
OG0000123	LOC110191836|XP_020818461.1|DSER	LOC6499440|XP_032312082.1|DANA
OG0000123	LOC110191837|XP_020818462.1|DSER	LOC6501146|XP_001954636.1|DANA
OG0000124	LOC110189631|XP_020815432.1|DSER	LOC6495418|XP_001958805.1|DANA
OG0000124	LOC110189563|XP_020815351.1|DSER, LOC110189632|XP_020815434.1|DSER	LOC6504313|XP_001967793.2|DANA
OG0000125	LOC110178940|XP_020801897.1|DSER, LOC110186550|XP_020811413.1|DSER	LOC6505922|XP_014760838.1|DANA
OG0000125	LOC110187741|XP_020812858.1|DSER	LOC6500877|XP_014766772.1|DANA
OG0000125	LOC110181483|XP_020804899.1|DSER	LOC6494128|XP_001960910.1|DANA
OG0000125	LOC110181496|XP_020804927.1|DSER	LOC6494129|XP_001960909.2|DANA
OG0000127	LOC110188545|XP_020813961.1|DSER	LOC6500069|XP_001953278.1|DANA
OG0000127	LOC110188623|XP_020814048.1|DSER	LOC6500068|XP_001953279.1|DANA
OG0000127	LOC110188540|XP_020813949.1|DSER	LOC6500070|XP_001953277.1|DANA
OG0000127	LOC110188560|XP_020813977.1|DSER	LOC6500071|XP_001953276.2|DANA
OG0000128	LOC110179318|XP_020802466.1|DSER, LOC110181136|XP_020804467.1|DSER, LOC110180382|XP_020803708.1|DSER, LOC110181119|XP_020804449.1|DSER	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA
OG0000128	LOC110181123|XP_020804454.1|DSER, LOC110181138|XP_020804468.1|DSER, LOC110181122|XP_020804453.1|DSER, LOC110181100|XP_020804430.1|DSER, LOC110181113|XP_020804443.1|DSER, LOC110181121|XP_020804452.1|DSER, LOC110181120|XP_020804450.1|DSER, LOC110181135|XP_020804466.1|DSER	LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA
OG0000128	LOC110188473|XP_020813862.1|DSER	LOC6499213|XP_032305663.1|DANA
