Orthogroup	DSER.longest_only	DERE.longest_only
OG0000048	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER	LOC6544966|XP_001973233.1|DERE, LOC6544967|XP_001973234.1|DERE
OG0000048	LOC110190459|XP_020816619.1|DSER	LOC6545047|XP_001973229.1|DERE
OG0000048	LOC110190447|XP_020816607.1|DSER	LOC6545045|XP_001973227.2|DERE
OG0000048	LOC110190454|XP_020816613.1|DSER	LOC6544963|XP_001973230.1|DERE
OG0000049	LOC110188535|XP_020813941.1|DSER	LOC6552334|XP_001979793.1|DERE
OG0000049	LOC110188465|XP_020813853.1|DSER	LOC6552331|XP_001979790.1|DERE
OG0000049	LOC110188330|XP_020813697.1|DSER	LOC6552229|XP_001979794.1|DERE
OG0000049	LOC110188568|XP_020813987.1|DSER	LOC6552231|XP_001979796.1|DERE
OG0000049	LOC110188331|XP_020813698.1|DSER	LOC6552230|XP_001979795.1|DERE
OG0000049	LOC110188656|XP_020814093.1|DSER	LOC6552330|XP_001979789.1|DERE
OG0000050	LOC110190030|XP_020815992.1|DSER	LOC6544231|XP_001973747.1|DERE
OG0000050	LOC110190392|XP_020816504.1|DSER	LOC6544204|XP_026833494.1|DERE
OG0000050	LOC110190033|XP_020815994.1|DSER	LOC26526578|XP_026833595.1|DERE
OG0000050	LOC110190029|XP_020815991.1|DSER	LOC6544232|XP_026833594.1|DERE
OG0000050	LOC110190031|XP_020815993.1|DSER	LOC6544203|XP_001973745.2|DERE
OG0000051	LOC110187927|XP_020813097.1|DSER	LOC6552520|XP_001980945.1|DERE
OG0000051	LOC110186721|XP_020811651.1|DSER	LOC6553748|XP_001980366.1|DERE
OG0000051	LOC110176579|XP_020798652.1|DSER	LOC6552141|XP_001979934.1|DERE, LOC6553800|XP_001980448.1|DERE, LOC6553799|XP_001980447.1|DERE
OG0000052	LOC110191159|XP_020817576.1|DSER	LOC6552258|XP_001980739.1|DERE, LOC6555308|XP_001982081.1|DERE
OG0000052	LOC110188482|XP_020813871.1|DSER	LOC6552259|XP_001980740.3|DERE
OG0000052	LOC110188395|XP_020813776.1|DSER	LOC6552256|XP_001980737.2|DERE
OG0000052	LOC110178467|XP_020801266.1|DSER	LOC6547302|XP_001974728.1|DERE
OG0000052	LOC110178444|XP_020801237.1|DSER	LOC6547301|XP_001974727.1|DERE
OG0000053	LOC110176132|XP_020798030.1|DSER	LOC6541123|XP_001970454.1|DERE
OG0000053	LOC110176120|XP_020798020.1|DSER	LOC6542707|XP_001970455.1|DERE
OG0000053	LOC110176110|XP_020798009.1|DSER	LOC6542876|XP_001970456.1|DERE
OG0000053	LOC110176101|XP_020798000.1|DSER	LOC6542254|XP_001970457.1|DERE
OG0000053	LOC110176153|XP_020798053.1|DSER	LOC6542856|XP_001970461.3|DERE
OG0000054	LOC110191806|XP_020818417.1|DSER	LOC6553130|XP_001980075.1|DERE
OG0000054	LOC110191860|XP_020818499.1|DSER	LOC6553131|XP_001980076.1|DERE
OG0000054	LOC110191877|XP_020818520.1|DSER	LOC6553059|XP_001980078.1|DERE
OG0000054	LOC110191876|XP_020818519.1|DSER	LOC6553132|XP_026836543.1|DERE
OG0000055	LOC110186692|XP_020811619.1|DSER	LOC6555461|XP_001981219.1|DERE
OG0000056	LOC110191245|XP_020817684.1|DSER	LOC6554751|XP_001982187.1|DERE
OG0000056	LOC110191242|XP_020817680.1|DSER	LOC6554750|XP_001982186.1|DERE
OG0000056	LOC110191246|XP_020817685.1|DSER	LOC6554782|XP_001982185.1|DERE
OG0000056	LOC110191244|XP_020817682.1|DSER	LOC6554781|XP_001982184.3|DERE
OG0000056	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER	LOC6551980|XP_001980665.2|DERE
OG0000058	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER	LOC6548959|XP_001974191.1|DERE, LOC6548960|XP_001974192.1|DERE
OG0000058	LOC110185668|XP_020810289.1|DSER	LOC6543269|XP_001969993.1|DERE
OG0000059	LOC110186834|XP_020811783.1|DSER	LOC6555431|XP_001981657.1|DERE
OG0000059	LOC110186820|XP_020811767.1|DSER	LOC6555433|XP_001981659.1|DERE
OG0000059	LOC110186812|XP_020811757.1|DSER	LOC6555434|XP_001981660.1|DERE
OG0000059	LOC110186800|XP_020811738.1|DSER	LOC6555432|XP_001981658.1|DERE
OG0000059	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER	LOC6555436|XP_001981662.1|DERE, LOC6555437|XP_001981663.1|DERE
OG0000059	LOC110186808|XP_020811749.1|DSER	LOC6555439|XP_001981665.1|DERE
OG0000060	LOC110178856|XP_020801778.1|DSER	LOC6551123|XP_026838344.1|DERE
OG0000060	LOC110187211|XP_020812270.1|DSER	LOC6549244|XP_001974429.1|DERE
OG0000060	LOC110177198|XP_020799453.1|DSER	LOC6552399|XP_001978925.3|DERE
OG0000060	LOC110186504|XP_020811358.1|DSER	LOC6554918|XP_026832695.1|DERE
OG0000060	LOC110180206|XP_020803522.1|DSER	LOC6551264|XP_001978379.1|DERE
OG0000060	LOC110184888|XP_020809193.1|DSER	LOC6542766|XP_001968438.1|DERE
OG0000061	LOC110182375|XP_020806074.1|DSER	LOC6541628|XP_001968975.1|DERE
OG0000061	LOC110182380|XP_020806081.1|DSER	LOC6542667|XP_001968981.1|DERE
OG0000061	LOC110182379|XP_020806080.1|DSER	LOC6541823|XP_001968977.1|DERE
OG0000061	LOC110182385|XP_020806085.1|DSER	LOC6542105|XP_001968978.2|DERE
OG0000062	LOC110184172|XP_020808240.1|DSER	LOC6549684|XP_001977426.1|DERE
OG0000062	LOC110181372|XP_020804760.1|DSER	LOC6549489|XP_001974263.1|DERE
OG0000063	LOC110188078|XP_020813291.1|DSER	LOC6553303|XP_001980169.2|DERE
OG0000063	LOC110188046|XP_020813258.1|DSER	LOC6553302|XP_001980168.1|DERE
OG0000063	LOC110188039|XP_020813246.1|DSER	LOC6553304|XP_001980170.1|DERE
OG0000063	LOC110184769|XP_020809063.1|DSER	LOC6546128|XP_001972262.1|DERE
OG0000063	LOC110184767|XP_020809060.1|DSER	LOC6546125|XP_001972259.1|DERE
OG0000063	LOC110184763|XP_020809053.1|DSER	LOC6546126|XP_026832754.1|DERE
OG0000063	LOC110184765|XP_020809054.1|DSER	LOC6546127|XP_001972261.2|DERE
OG0000065	LOC110191274|XP_020817728.1|DSER	LOC6553678|XP_001980420.1|DERE
OG0000065	LOC110191418|XP_020817935.1|DSER	LOC6552530|XP_001979844.1|DERE
OG0000065	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER	LOC6552533|XP_001979847.1|DERE
OG0000065	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER	LOC6552532|XP_001979846.1|DERE
OG0000066	LOC110191821|XP_020818445.1|DSER	LOC6553068|XP_026839624.1|DERE
OG0000066	LOC110176494|XP_020798526.1|DSER	LOC6554272|XP_001981468.2|DERE
OG0000066	LOC110185088|XP_020809431.1|DSER	LOC6548358|XP_001973961.1|DERE
OG0000066	LOC110191827|XP_020818451.1|DSER	LOC6553030|XP_001980092.1|DERE
OG0000066	LOC110183659|XP_020807646.1|DSER	LOC6551730|XP_001977216.1|DERE
OG0000066	LOC110182686|XP_020806438.1|DSER	LOC6547937|XP_026836122.1|DERE
OG0000067	LOC110177234|XP_020799524.1|DSER	LOC6553482|XP_001979359.1|DERE
OG0000067	LOC110176240|XP_020798198.1|DSER	LOC6544666|XP_001972003.3|DERE
OG0000067	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER	LOC6543302|XP_001969186.1|DERE
OG0000067	LOC110176239|XP_020798196.1|DSER	LOC6544665|XP_001972002.1|DERE
OG0000067	LOC110191355|XP_020817861.1|DSER	LOC6543541|XP_001973625.1|DERE
OG0000068	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER	LOC6546215|XP_001972910.3|DERE
OG0000068	LOC110182060|XP_020805682.1|DSER	LOC6547621|XP_001974885.1|DERE
OG0000068	LOC110175923|XP_020797759.1|DSER	LOC6549927|XP_026837643.1|DERE
OG0000069	LOC110180234|XP_020803548.1|DSER	LOC6548333|XP_026835742.1|DERE
OG0000070	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER	LOC6541526|XP_001970002.1|DERE
OG0000070	LOC110182504|XP_020806211.1|DSER	LOC6555523|XP_001982429.1|DERE
OG0000070	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER	LOC6542508|XP_001970001.1|DERE
OG0000070	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER	LOC6550273|XP_001977632.1|DERE
OG0000071	LOC110179007|XP_020802002.1|DSER	LOC6544447|XP_001972434.2|DERE
OG0000071	LOC110179838|XP_020803105.1|DSER	LOC6544819|XP_026832512.1|DERE
OG0000071	LOC110179839|XP_020803106.1|DSER	LOC6544818|XP_026832511.1|DERE
OG0000071	LOC110179837|XP_020803104.1|DSER	LOC6544820|XP_001972656.1|DERE
OG0000072	LOC110181580|XP_020805035.1|DSER	LOC6548840|XP_001975354.1|DERE
OG0000072	LOC110181287|XP_020804670.1|DSER	LOC6548921|XP_001975349.1|DERE
OG0000072	LOC110181570|XP_020805024.1|DSER	LOC6548838|XP_001975352.2|DERE
OG0000073	LOC110176360|XP_020798348.1|DSER	LOC6547037|XP_026835680.1|DERE
OG0000073	LOC110182195|XP_020805867.1|DSER	LOC6555769|XP_026837941.1|DERE
OG0000073	LOC110188202|XP_020813458.1|DSER	LOC6553627|XP_015009630.1|DERE
OG0000074	LOC110184734|XP_020809020.1|DSER	LOC6545304|XP_001972062.2|DERE
OG0000074	LOC110185176|XP_020809553.1|DSER	LOC6546439|XP_001972925.1|DERE
OG0000075	LOC110190480|XP_020816651.1|DSER	LOC6545620|XP_001972154.1|DERE
OG0000075	LOC110190499|XP_020816674.1|DSER	LOC6545622|XP_001972156.1|DERE
OG0000075	LOC110190537|XP_020816745.1|DSER	LOC6545621|XP_001972155.1|DERE
OG0000075	LOC110190595|XP_020816847.1|DSER	LOC6545619|XP_026832620.1|DERE
OG0000076	LOC110190420|XP_020816550.1|DSER	LOC6544188|XP_015013837.1|DERE
OG0000076	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER	LOC6553873|XP_001980472.1|DERE, LOC6553871|XP_001980470.2|DERE
OG0000076	LOC110181877|XP_020805462.1|DSER	LOC6550413|XP_001977744.3|DERE
OG0000076	LOC110182088|XP_020805728.1|DSER	LOC6550414|XP_001977745.1|DERE
OG0000077	LOC110182629|XP_020806354.1|DSER	LOC6547656|XP_001974813.2|DERE
OG0000077	LOC110189410|XP_020815129.1|DSER	LOC6552303|XP_001980828.1|DERE
OG0000077	LOC110177149|XP_020799390.1|DSER	LOC6548296|XP_001976581.1|DERE
OG0000077	LOC110176398|XP_020798389.1|DSER	LOC6554318|XP_001981477.2|DERE
OG0000078	LOC110180108|XP_020803404.1|DSER	LOC6547567|XP_001974844.1|DERE
OG0000078	LOC110190038|XP_020816001.1|DSER	LOC6543899|XP_001973650.1|DERE
OG0000078	LOC110188466|XP_020813854.1|DSER	LOC6553294|XP_001979187.1|DERE
OG0000078	LOC110175994|XP_020797848.1|DSER	LOC6549869|XP_001978650.1|DERE
OG0000078	LOC110184416|XP_020808610.1|DSER	LOC6550069|XP_001977566.1|DERE
OG0000079	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER	LOC6541720|XP_001968600.3|DERE
OG0000079	LOC110187582|XP_020812628.1|DSER	LOC6542307|XP_001968601.1|DERE
OG0000079	LOC110187586|XP_020812632.1|DSER	LOC113564118|XP_026835025.1|DERE
OG0000080	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE
OG0000080	LOC110186649|XP_020811608.1|DSER	LOC6548314|XP_001975327.1|DERE
OG0000081	LOC110187188|XP_020812250.1|DSER	LOC6545544|XP_001971109.1|DERE
OG0000082	LOC110191132|XP_020817548.1|DSER	LOC6549322|XP_026837009.1|DERE
OG0000082	LOC110177382|XP_020799743.1|DSER	LOC6554914|XP_001982236.1|DERE
OG0000082	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER	LOC6552838|XP_001979871.1|DERE
OG0000083	LOC110183381|XP_020807303.1|DSER	LOC6541689|XP_026834543.1|DERE
OG0000083	LOC110183898|XP_020807898.1|DSER	LOC6543013|XP_001969236.1|DERE
OG0000083	LOC110183901|XP_020807903.1|DSER	LOC6543404|XP_001969234.1|DERE
OG0000083	LOC110183902|XP_020807904.1|DSER	LOC6543089|XP_001969235.1|DERE
OG0000083	LOC110183364|XP_020807285.1|DSER	LOC6542300|XP_001969971.2|DERE
OG0000084	LOC110178501|XP_020801310.1|DSER	LOC6547297|XP_001974723.1|DERE
OG0000084	LOC110178514|XP_020801324.1|DSER	LOC6548751|XP_001975436.1|DERE
OG0000085	LOC110178645|XP_020801499.1|DSER	LOC6542162|XP_001970595.2|DERE
OG0000085	LOC110178385|XP_020801184.1|DSER	LOC6542080|XP_026834936.1|DERE
OG0000085	LOC110189458|XP_020815234.1|DSER	LOC6542172|XP_001970594.1|DERE
OG0000085	LOC110182637|XP_020806367.1|DSER	LOC6541232|XP_001970598.1|DERE
OG0000086	LOC110182850|XP_020806645.1|DSER	LOC6547336|XP_001974796.1|DERE
OG0000087	LOC110183207|XP_020807079.1|DSER	LOC6541207|XP_001969370.1|DERE
OG0000087	LOC110185908|XP_020810581.1|DSER	LOC6540621|XP_001968888.1|DERE
OG0000087	LOC110187344|XP_020812391.1|DSER	LOC6541897|XP_001969393.1|DERE
OG0000088	LOC110189420|XP_020815137.1|DSER	LOC6543073|XP_015014662.1|DERE
OG0000088	LOC110185864|XP_020810532.1|DSER	LOC6542500|XP_001969926.1|DERE
OG0000088	LOC110181272|XP_020804642.1|DSER	LOC6544587|XP_026832902.1|DERE
OG0000088	LOC110179240|XP_020802358.1|DSER	LOC6547958|XP_001975286.1|DERE
OG0000088	LOC110181275|XP_020804649.1|DSER	LOC6544588|XP_001972387.1|DERE
OG0000089	LOC110177136|XP_020799368.1|DSER	LOC6553054|XP_001979141.1|DERE
OG0000089	LOC110188209|XP_020813497.1|DSER	LOC6552316|XP_001980769.1|DERE
OG0000089	LOC110190534|XP_020816740.1|DSER	LOC6543975|XP_026832426.1|DERE
OG0000090	LOC110191832|XP_020818460.1|DSER	LOC6543160|XP_026835138.1|DERE
OG0000090	LOC110190013|XP_020816009.1|DSER	LOC6542384|XP_026835110.1|DERE
OG0000090	LOC110189985|XP_020815933.1|DSER	LOC6543999|XP_001971891.1|DERE
OG0000090	LOC110178630|XP_020801475.1|DSER	LOC6545497|XP_001971099.2|DERE
OG0000091	LOC110186300|XP_020811077.1|DSER	LOC6555007|XP_015009056.1|DERE
OG0000091	LOC110183974|XP_020807988.1|DSER	LOC6541159|XP_001969819.1|DERE
OG0000091	LOC110187866|XP_020813010.1|DSER	LOC113563760|XP_026831978.1|DERE
OG0000091	LOC110187865|XP_020813009.1|DSER	LOC6551848|XP_026831615.1|DERE
OG0000092	LOC110186678|XP_020811604.1|DSER	LOC6554984|XP_001981827.3|DERE
OG0000092	LOC110186502|XP_020811356.1|DSER	LOC6554982|XP_001981825.1|DERE
OG0000092	LOC110186298|XP_020811072.1|DSER	LOC6554283|XP_001981751.1|DERE
OG0000092	LOC110186577|XP_020811450.1|DSER	LOC6554983|XP_001981826.1|DERE
OG0000093	LOC110177009|XP_020799178.1|DSER	LOC6541764|XP_026834401.1|DERE
OG0000093	LOC110178984|XP_020801957.1|DSER	LOC6543242|XP_001968689.1|DERE
OG0000093	LOC110184366|XP_020808519.1|DSER	LOC6549902|XP_001977378.1|DERE
OG0000094	LOC110184690|XP_020808961.1|DSER	LOC6546506|XP_026832953.1|DERE
OG0000094	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER	LOC6552799|XP_001979027.1|DERE
OG0000096	LOC110181381|XP_020804769.1|DSER	LOC6549153|XP_001974282.1|DERE
OG0000096	LOC110185590|XP_020810184.1|DSER	LOC6541172|XP_026834907.1|DERE
OG0000096	LOC110186183|XP_020810901.1|DSER	LOC6552105|XP_001980699.1|DERE
OG0000096	LOC110181328|XP_020804706.1|DSER	LOC6549084|XP_001974223.1|DERE
OG0000098	LOC110191273|XP_020817727.1|DSER	LOC6553676|XP_001980418.1|DERE
OG0000099	LOC110180153|XP_020803462.1|DSER	LOC6555585|XP_001982610.1|DERE
OG0000099	LOC110180154|XP_020803466.1|DSER	LOC6555586|XP_001982611.2|DERE
OG0000099	LOC110180130|XP_020803432.1|DSER	LOC6555581|XP_015008726.1|DERE
OG0000100	LOC110181340|XP_020804722.1|DSER	LOC26526541|XP_026836248.1|DERE
OG0000100	LOC110186797|XP_020811736.1|DSER	LOC6554315|XP_001981746.1|DERE
OG0000100	LOC110180531|XP_020803864.1|DSER	LOC6552648|XP_001979908.1|DERE
OG0000100	LOC110179609|XP_020802865.1|DSER, LOC110180532|XP_020803865.1|DSER	LOC6552647|XP_001979907.2|DERE
OG0000101	LOC110190012|XP_020815970.1|DSER	LOC113563952|XP_026833685.1|DERE
OG0000101	LOC110190011|XP_020815969.1|DSER	LOC113563950|XP_026833684.1|DERE
OG0000101	LOC110190008|XP_020815965.1|DSER	LOC6545510|XP_015012990.1|DERE
OG0000102	LOC110177925|XP_020800564.1|DSER	LOC6546722|XP_001974594.1|DERE
OG0000102	LOC110188958|XP_020814556.1|DSER	LOC6540855|XP_001970375.1|DERE
OG0000103	LOC110190577|XP_020816824.1|DSER	LOC6545153|XP_001971583.1|DERE
OG0000103	LOC110185270|XP_020809675.1|DSER	LOC6546214|XP_001972909.1|DERE
OG0000103	LOC110185268|XP_020809674.1|DSER	LOC26526609|XP_015014313.1|DERE
OG0000103	LOC110191485|XP_020818009.1|DSER	LOC6547246|XP_026836375.1|DERE
OG0000104	LOC110188717|XP_020814187.1|DSER	LOC6545260|XP_001973250.2|DERE
OG0000104	LOC110183736|XP_020807742.1|DSER	LOC6541678|XP_001969298.1|DERE
OG0000104	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER	LOC6545266|XP_001973256.1|DERE
OG0000105	LOC110185918|XP_020810590.1|DSER	LOC6545983|XP_001972191.2|DERE
OG0000105	LOC110177255|XP_020799565.1|DSER	LOC6552845|XP_001980953.1|DERE
OG0000105	LOC110177186|XP_020799440.1|DSER, LOC110177224|XP_020799504.1|DSER	LOC6552850|XP_001980958.2|DERE
OG0000106	LOC110189324|XP_020815025.1|DSER	LOC6548062|XP_001975064.1|DERE
OG0000106	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER	LOC6553062|XP_001980081.1|DERE, LOC6541488|XP_001968913.1|DERE, LOC6543193|XP_001968912.2|DERE
OG0000106	LOC110178253|XP_020800963.1|DSER	LOC113564304|XP_026836538.1|DERE, LOC6547123|XP_001975477.1|DERE
OG0000107	LOC110185500|XP_020810053.1|DSER	LOC6547875|XP_001976351.1|DERE
OG0000107	LOC110184878|XP_020809183.1|DSER, LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER	LOC6549578|XP_001974463.3|DERE
OG0000107	LOC110184933|XP_020809237.1|DSER	LOC6549577|XP_001974462.2|DERE
OG0000107	LOC110185499|XP_020810052.1|DSER	LOC6547876|XP_001976352.1|DERE
OG0000109	LOC110183425|XP_020807363.1|DSER	LOC6541724|XP_026834322.1|DERE
OG0000109	LOC110183475|XP_020807414.1|DSER	LOC6541702|XP_026835082.1|DERE
OG0000109	LOC110183319|XP_020807224.1|DSER	LOC6542019|XP_001969959.1|DERE
OG0000110	LOC110176728|XP_020798829.1|DSER	LOC6544572|XP_001971451.2|DERE
OG0000110	LOC110176727|XP_020798828.1|DSER	LOC6544308|XP_001971450.1|DERE
OG0000110	LOC110176715|XP_020798814.1|DSER	LOC6544307|XP_001971449.3|DERE
OG0000110	LOC110176729|XP_020798830.1|DSER	LOC6544306|XP_001971448.1|DERE
OG0000111	LOC110180114|XP_020803416.1|DSER	LOC6547569|XP_001974846.1|DERE
OG0000111	LOC110176534|XP_020798578.1|DSER	LOC6547572|XP_026836839.1|DERE
OG0000112	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE
OG0000113	LOC110188760|XP_020814262.1|DSER	LOC6552710|XP_026831517.1|DERE
OG0000114	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER	LOC113564097|XP_026834771.1|DERE, LOC113564096|XP_026834770.1|DERE
OG0000114	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER	LOC6542271|XP_001969808.1|DERE
OG0000114	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER	LOC6542543|XP_001969807.3|DERE
OG0000116	LOC110186561|XP_020811425.1|DSER	LOC6554995|XP_001981820.2|DERE
OG0000116	LOC110186560|XP_020811424.1|DSER	LOC6554989|XP_001981814.1|DERE
OG0000116	LOC110186304|XP_020811084.1|DSER	LOC6554994|XP_001981819.1|DERE
OG0000116	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER	LOC6554993|XP_001981818.2|DERE
OG0000117	LOC110186010|XP_020810704.1|DSER	LOC6540738|XP_001969562.1|DERE
OG0000117	LOC110186011|XP_020810706.1|DSER	LOC6540920|XP_001969563.1|DERE
OG0000117	LOC110186013|XP_020810708.1|DSER	LOC6540785|XP_001969564.1|DERE
OG0000117	LOC110186015|XP_020810710.1|DSER	LOC6540760|XP_001969565.1|DERE
OG0000118	LOC110187376|XP_020812425.1|DSER	LOC6540594|XP_001968778.1|DERE
OG0000118	LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER	LOC6543468|XP_001969543.1|DERE
OG0000119	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER	LOC6552165|XP_001980717.1|DERE
OG0000119	LOC110188489|XP_020813877.1|DSER	LOC6552163|XP_001980715.1|DERE
OG0000119	LOC110188600|XP_020814022.1|DSER	LOC6552164|XP_001980716.1|DERE
OG0000120	LOC110178156|XP_020800849.1|DSER	LOC6555510|XP_015008783.1|DERE
OG0000120	LOC110180259|XP_020803574.1|DSER	LOC6546603|XP_001976042.1|DERE
OG0000120	LOC110181527|XP_020804963.1|DSER	LOC6545155|XP_001971017.1|DERE
OG0000121	LOC110184196|XP_020808286.1|DSER	LOC6549747|XP_001977350.1|DERE
OG0000121	LOC110176499|XP_020798532.1|DSER	LOC6552855|XP_001979940.1|DERE
OG0000121	LOC110176466|XP_020798484.1|DSER	LOC6552857|XP_026831855.1|DERE
OG0000122	LOC110182279|XP_020805957.1|DSER	LOC6541936|XP_001968351.2|DERE
OG0000122	LOC110176072|XP_020797952.1|DSER	LOC6551621|XP_001977124.1|DERE
OG0000122	LOC110180765|XP_020804107.1|DSER	LOC6543179|XP_001969187.2|DERE
OG0000122	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER	LOC6541798|XP_001968644.1|DERE
OG0000123	LOC110176794|XP_020798893.1|DSER	LOC6548565|XP_001976637.1|DERE
OG0000123	LOC110187886|XP_020813030.1|DSER	LOC6553667|XP_026839511.1|DERE
OG0000123	LOC110191836|XP_020818461.1|DSER	LOC6553075|XP_001979096.1|DERE
OG0000123	LOC110191837|XP_020818462.1|DSER	LOC6553076|XP_001979097.1|DERE
OG0000124	LOC110182095|XP_020805741.1|DSER	LOC6548499|XP_026835634.1|DERE, LOC113564261|XP_026836019.1|DERE, LOC6541590|XP_001970428.1|DERE
OG0000124	LOC110189631|XP_020815432.1|DSER	LOC6543273|XP_001970427.1|DERE
OG0000124	LOC110189563|XP_020815351.1|DSER, LOC110189632|XP_020815434.1|DSER	LOC6540959|XP_001970425.3|DERE
OG0000125	LOC110186550|XP_020811413.1|DSER	LOC6554806|XP_015009019.2|DERE
OG0000125	LOC110187741|XP_020812858.1|DSER	LOC6553712|XP_001980356.1|DERE
OG0000125	LOC110181483|XP_020804899.1|DSER	LOC6548842|XP_001975356.1|DERE
OG0000125	LOC110181496|XP_020804927.1|DSER	LOC6548843|XP_001975357.1|DERE
OG0000126	LOC110176345|XP_020798336.1|DSER, LOC110178520|XP_020801338.1|DSER	LOC6543059|XP_001968919.2|DERE
OG0000127	LOC110188545|XP_020813961.1|DSER	LOC6553214|XP_001979216.1|DERE
OG0000127	LOC110188623|XP_020814048.1|DSER	LOC6553215|XP_001979217.1|DERE
OG0000127	LOC110188540|XP_020813949.1|DSER	LOC6553213|XP_001979215.1|DERE
OG0000127	LOC110188560|XP_020813977.1|DSER	LOC6553212|XP_001979214.2|DERE
OG0000128	LOC110179318|XP_020802466.1|DSER, LOC110181136|XP_020804467.1|DSER, LOC110180382|XP_020803708.1|DSER, LOC110181119|XP_020804449.1|DSER	LOC6547674|XP_026836856.1|DERE
OG0000128	LOC110181123|XP_020804454.1|DSER, LOC110181138|XP_020804468.1|DSER, LOC110181122|XP_020804453.1|DSER, LOC110181100|XP_020804430.1|DSER, LOC110181113|XP_020804443.1|DSER, LOC110181121|XP_020804452.1|DSER, LOC110181120|XP_020804450.1|DSER, LOC110181135|XP_020804466.1|DSER	LOC6547673|XP_026837174.1|DERE
OG0000128	LOC110188473|XP_020813862.1|DSER	LOC6553622|XP_001979280.3|DERE
OG0000129	LOC110183494|XP_020807436.1|DSER	LOC6551485|XP_001978469.1|DERE
OG0000129	LOC110179824|XP_020803088.1|DSER	LOC6544586|XP_001972385.1|DERE
OG0000129	LOC110177643|XP_020800117.1|DSER	LOC26527022|XP_015015590.1|DERE
OG0000129	LOC110183493|XP_020807435.1|DSER	LOC6551486|XP_001978470.2|DERE
OG0000130	LOC110184738|XP_020809025.1|DSER	LOC6545208|XP_001972099.1|DERE
OG0000130	LOC110184712|XP_020808991.1|DSER	LOC6544918|XP_026833930.1|DERE
OG0000131	LOC110187779|XP_020812906.1|DSER	LOC6553736|XP_026832080.1|DERE
OG0000132	LOC110187316|XP_020812364.1|DSER	LOC6541175|XP_001969759.3|DERE
OG0000132	LOC110187301|XP_020812347.1|DSER	LOC6541657|XP_001969760.1|DERE
OG0000132	LOC110188245|XP_020813568.1|DSER	LOC6551904|XP_001979665.1|DERE
OG0000134	LOC110187719|XP_020812822.1|DSER	LOC6552776|XP_001979961.1|DERE
OG0000134	LOC110182488|XP_020806195.1|DSER	LOC6551363|XP_001978376.3|DERE
OG0000134	LOC110183406|XP_020807340.1|DSER	LOC6542600|XP_001969921.1|DERE
OG0000136	LOC110188549|XP_020813969.1|DSER	LOC6544066|XP_001973695.2|DERE
OG0000137	LOC110191367|XP_020817876.1|DSER	LOC6552702|XP_001979021.1|DERE
OG0000137	LOC110178723|XP_020801587.1|DSER	LOC6544719|XP_001971526.1|DERE
OG0000138	LOC110188322|XP_020813689.1|DSER	LOC6552595|XP_001980924.1|DERE
OG0000138	LOC110188321|XP_020813688.1|DSER	LOC6552596|XP_001980925.1|DERE
OG0000138	LOC110188325|XP_020813692.1|DSER	LOC6552594|XP_001980923.1|DERE
