Orthogroup	DSER.longest_only	DSUP.longest_only
OG0000039	LOC110181861|XP_020805441.1|DSER	LOC119556870|XP_037725271.1|DSUP
OG0000039	LOC110181937|XP_020805533.1|DSER	LOC119555839|XP_037723395.1|DSUP
OG0000040	LOC110177295|XP_020799616.1|DSER	LOC119556456|XP_037724634.1|DSUP
OG0000040	LOC110190225|XP_020816248.1|DSER	LOC119563112|XP_037732283.1|DSUP
OG0000040	LOC110190236|XP_020816258.1|DSER	LOC119563113|XP_037732284.1|DSUP
OG0000040	LOC110177298|XP_020799618.1|DSER, LOC110177453|XP_020799846.1|DSER	LOC119556472|XP_037724654.1|DSUP, LOC119556489|XP_037724679.1|DSUP
OG0000040	LOC110177296|XP_020799617.1|DSER	LOC119556482|XP_037724666.1|DSUP, LOC119555315|XP_037722571.1|DSUP
OG0000040	LOC110177417|XP_020799793.1|DSER	LOC119552243|XP_037717993.1|DSUP
OG0000040	LOC110186252|XP_020810992.1|DSER	LOC119546490|XP_037708720.1|DSUP
OG0000041	LOC110186567|XP_020811434.1|DSER	LOC119554437|XP_037721279.1|DSUP
OG0000041	LOC110186484|XP_020811330.1|DSER	LOC119562401|XP_037731528.1|DSUP
OG0000041	LOC110186805|XP_020811746.1|DSER, LOC110186801|XP_020811741.1|DSER, LOC110186551|XP_020811415.1|DSER	LOC119550675|XP_037715466.1|DSUP
OG0000041	LOC110186535|XP_020811395.1|DSER, LOC110186667|XP_020811591.1|DSER	LOC119550683|XP_037715478.1|DSUP
OG0000042	LOC110191593|XP_020818136.1|DSER	LOC119551176|XP_037716303.1|DSUP
OG0000042	LOC110191603|XP_020818147.1|DSER, LOC110191604|XP_020818149.1|DSER	LOC119551178|XP_037716307.1|DSUP
OG0000042	LOC110191595|XP_020818140.1|DSER	LOC119551177|XP_037716304.1|DSUP
OG0000042	LOC110191594|XP_020818138.1|DSER, LOC110191596|XP_020818141.1|DSER, LOC110191698|XP_020818273.1|DSER, LOC110191696|XP_020818271.1|DSER, LOC110191597|XP_020818142.1|DSER	LOC119549542|XP_037713620.1|DSUP, LOC119549541|XP_037713619.1|DSUP, LOC119549540|XP_037713618.1|DSUP, LOC119549537|XP_037713608.1|DSUP
OG0000042	LOC110191697|XP_020818272.1|DSER, LOC110191695|XP_020818269.1|DSER	LOC119551182|XP_037716311.1|DSUP
OG0000043	LOC110187856|XP_020813000.1|DSER	LOC119563116|XP_037732288.1|DSUP
OG0000043	LOC110188004|XP_020813185.1|DSER	LOC119562926|XP_037732005.1|DSUP
OG0000043	LOC110187778|XP_020812905.1|DSER, LOC110187703|XP_020812796.1|DSER, LOC110187702|XP_020812795.1|DSER	LOC119556175|XP_037724028.1|DSUP, LOC119563048|XP_037732184.1|DSUP
OG0000043	LOC110187858|XP_020813002.1|DSER	LOC119556250|XP_037724220.1|DSUP
OG0000043	LOC110191369|XP_020817880.1|DSER	LOC119554418|XP_037721239.1|DSUP
OG0000043	LOC110187786|XP_020812917.1|DSER	LOC119556264|XP_037724244.1|DSUP
OG0000044	LOC110186554|XP_020811416.1|DSER, LOC110186305|XP_020811085.1|DSER	LOC119558156|XP_037727329.1|DSUP
OG0000044	LOC110186559|XP_020811423.1|DSER, LOC110186558|XP_020811422.1|DSER	LOC119555966|XP_037723621.1|DSUP
OG0000044	LOC110186306|XP_020811086.1|DSER, LOC110186581|XP_020811453.1|DSER	LOC119555955|XP_037723600.1|DSUP
OG0000044	LOC110186555|XP_020811417.1|DSER	LOC119563136|XP_037732321.1|DSUP
OG0000044	LOC110186661|XP_020811584.1|DSER	LOC119555649|XP_037723141.1|DSUP
OG0000044	LOC110186693|XP_020811620.1|DSER	LOC119548482|XP_037711687.1|DSUP
OG0000045	LOC110178672|XP_020801529.1|DSER	LOC119553763|XP_037720298.1|DSUP
OG0000045	LOC110178605|XP_020801449.1|DSER, LOC110178606|XP_020801450.1|DSER	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP
OG0000045	LOC110186854|XP_020811804.1|DSER, LOC110176386|XP_020798377.1|DSER, LOC110186862|XP_020811816.1|DSER	LOC119554102|XP_037720779.1|DSUP
OG0000045	LOC110187537|XP_020812593.1|DSER	LOC119553760|XP_037720293.1|DSUP
OG0000046	LOC110188408|XP_020813792.1|DSER	LOC119560295|XP_037729593.1|DSUP
OG0000046	LOC110180077|XP_020803358.1|DSER	LOC119555986|XP_037723641.1|DSUP
OG0000046	LOC110180079|XP_020803360.1|DSER	LOC119555989|XP_037723648.1|DSUP
OG0000046	LOC110180089|XP_020803371.1|DSER, LOC110180088|XP_020803370.1|DSER	LOC119556096|XP_037723888.1|DSUP
OG0000046	LOC110184743|XP_020809034.1|DSER	LOC119553613|XP_037720003.1|DSUP, LOC119549774|XP_037713961.1|DSUP
OG0000046	LOC110184620|XP_020808877.1|DSER, LOC110184815|XP_020809118.1|DSER	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP
OG0000047	LOC110180463|XP_020803800.1|DSER	LOC119550226|XP_037714721.1|DSUP
OG0000047	LOC110176287|XP_020798269.1|DSER	LOC119550295|XP_037714817.1|DSUP
OG0000047	LOC110189583|XP_020815375.1|DSER	LOC119559372|XP_037728340.1|DSUP
OG0000047	LOC110184762|XP_020809052.1|DSER	LOC119553262|XP_037719480.1|DSUP
OG0000047	LOC110189698|XP_020815532.1|DSER	LOC119559393|XP_037728384.1|DSUP
OG0000047	LOC110184679|XP_020808950.1|DSER	LOC119553673|XP_037720144.1|DSUP
OG0000048	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP
OG0000048	LOC110190459|XP_020816619.1|DSER	LOC119553986|XP_037720621.1|DSUP
OG0000048	LOC110190447|XP_020816607.1|DSER	LOC119553984|XP_037720618.1|DSUP
OG0000048	LOC110190454|XP_020816613.1|DSER	LOC119555323|XP_037722579.1|DSUP
OG0000049	LOC110188535|XP_020813941.1|DSER	LOC119563293|XP_037732549.1|DSUP
OG0000049	LOC110188465|XP_020813853.1|DSER	LOC119563399|XP_037732686.1|DSUP
OG0000049	LOC110188330|XP_020813697.1|DSER	LOC119553498|XP_037719841.1|DSUP
OG0000049	LOC110188568|XP_020813987.1|DSER	LOC119555362|XP_037722631.1|DSUP
OG0000049	LOC110188331|XP_020813698.1|DSER	LOC119555370|XP_037722644.1|DSUP
OG0000049	LOC110188656|XP_020814093.1|DSER	LOC119558111|XP_037727267.1|DSUP
OG0000050	LOC110180270|XP_020803585.1|DSER	LOC119549468|XP_037713498.1|DSUP
OG0000050	LOC110190383|XP_020816472.1|DSER	LOC119555005|XP_037722074.1|DSUP
OG0000050	LOC110190030|XP_020815992.1|DSER	LOC119554439|XP_037721277.1|DSUP
OG0000050	LOC110190392|XP_020816504.1|DSER	LOC119554992|XP_037722058.1|DSUP
OG0000050	LOC110190033|XP_020815994.1|DSER	LOC119555302|XP_037722547.1|DSUP
OG0000050	LOC110190029|XP_020815991.1|DSER	LOC119554440|XP_037721278.1|DSUP
OG0000050	LOC110190031|XP_020815993.1|DSER	LOC119554997|XP_037722064.1|DSUP
OG0000051	LOC110187927|XP_020813097.1|DSER	LOC119560029|XP_037729252.1|DSUP
OG0000051	LOC110176579|XP_020798652.1|DSER	LOC119546183|XP_037708239.1|DSUP, LOC119556804|XP_037725175.1|DSUP, LOC119556794|XP_037725162.1|DSUP
OG0000052	LOC110191159|XP_020817576.1|DSER	LOC119560909|XP_037730537.1|DSUP, LOC119562894|XP_037731939.1|DSUP
OG0000052	LOC110188482|XP_020813871.1|DSER	LOC119560209|XP_037729495.1|DSUP
OG0000052	LOC110188395|XP_020813776.1|DSER	LOC119560185|XP_037729475.1|DSUP
OG0000052	LOC110178467|XP_020801266.1|DSER	LOC119549090|XP_037712749.1|DSUP
OG0000052	LOC110178444|XP_020801237.1|DSER	LOC119549091|XP_037712751.1|DSUP
OG0000053	LOC110176132|XP_020798030.1|DSER	LOC119549495|XP_037713527.1|DSUP
OG0000053	LOC110176120|XP_020798020.1|DSER	LOC119551763|XP_037717217.1|DSUP
OG0000053	LOC110176101|XP_020798000.1|DSER	LOC119551749|XP_037717203.1|DSUP
OG0000053	LOC110176153|XP_020798053.1|DSER	LOC119551753|XP_037717206.1|DSUP
OG0000054	LOC110191806|XP_020818417.1|DSER	LOC119556528|XP_037724737.1|DSUP
OG0000054	LOC110191860|XP_020818499.1|DSER	LOC119563344|XP_037732619.1|DSUP, LOC119563343|XP_037732618.1|DSUP
OG0000054	LOC110191877|XP_020818520.1|DSER	LOC119552964|XP_037718891.1|DSUP
OG0000054	LOC110191876|XP_020818519.1|DSER	LOC119555707|XP_037723302.1|DSUP
OG0000055	LOC110186437|XP_020811278.1|DSER, LOC110186438|XP_020811279.1|DSER	LOC119545654|XP_037707308.1|DSUP, LOC119545656|XP_037707310.1|DSUP, LOC119545655|XP_037707309.1|DSUP
OG0000055	LOC110186692|XP_020811619.1|DSER	LOC119545658|XP_037707312.1|DSUP
OG0000056	LOC110191245|XP_020817684.1|DSER	LOC119563020|XP_037732144.1|DSUP
OG0000056	LOC110191242|XP_020817680.1|DSER	LOC119563019|XP_037732142.1|DSUP
OG0000056	LOC110191246|XP_020817685.1|DSER	LOC119563022|XP_037732148.1|DSUP
OG0000056	LOC110191244|XP_020817682.1|DSER	LOC119563021|XP_037732147.1|DSUP
OG0000056	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER	LOC119556291|XP_037724281.1|DSUP
OG0000056	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER	LOC119553956|XP_037720582.1|DSUP
OG0000058	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER	LOC119546999|XP_037709593.1|DSUP, LOC119546998|XP_037709592.1|DSUP, LOC119548424|XP_037711591.1|DSUP
OG0000058	LOC110185668|XP_020810289.1|DSER	LOC119546720|XP_037709134.1|DSUP
OG0000058	LOC110182841|XP_020806632.1|DSER	LOC119556721|XP_037725047.1|DSUP
OG0000059	LOC110186834|XP_020811783.1|DSER	LOC119559409|XP_037728412.1|DSUP
OG0000059	LOC110186820|XP_020811767.1|DSER	LOC119560931|XP_037730598.1|DSUP
OG0000059	LOC110186812|XP_020811757.1|DSER	LOC119560508|XP_037729914.1|DSUP
OG0000059	LOC110186800|XP_020811738.1|DSER	LOC119556499|XP_037724690.1|DSUP
OG0000059	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER	LOC119556077|XP_037723838.1|DSUP, LOC119556689|XP_037725016.1|DSUP
OG0000059	LOC110186808|XP_020811749.1|DSER	LOC119556184|XP_037724057.1|DSUP
OG0000060	LOC110178856|XP_020801778.1|DSER	LOC119556360|XP_037724450.1|DSUP
OG0000060	LOC110187211|XP_020812270.1|DSER	LOC119547032|XP_037709634.1|DSUP
OG0000060	LOC110177198|XP_020799453.1|DSER	LOC119561007|XP_037730755.1|DSUP
OG0000060	LOC110186504|XP_020811358.1|DSER	LOC119550934|XP_037715889.1|DSUP
OG0000060	LOC110180206|XP_020803522.1|DSER	LOC119556787|XP_037725149.1|DSUP
OG0000060	LOC110184888|XP_020809193.1|DSER	LOC119547296|XP_037710013.1|DSUP
OG0000061	LOC110182375|XP_020806074.1|DSER	LOC119547297|XP_037710014.1|DSUP
OG0000061	LOC110182380|XP_020806081.1|DSER	LOC119547411|XP_037710188.1|DSUP
OG0000061	LOC110182379|XP_020806080.1|DSER	LOC119547153|XP_037709799.1|DSUP
OG0000061	LOC110182385|XP_020806085.1|DSER	LOC119547482|XP_037710295.1|DSUP
OG0000062	LOC110184172|XP_020808240.1|DSER	LOC119557553|XP_037726263.1|DSUP
OG0000062	LOC110181372|XP_020804760.1|DSER	LOC119548633|XP_037711950.1|DSUP
OG0000062	LOC110179293|XP_020802437.1|DSER, LOC110183805|XP_020807816.1|DSER	LOC119551049|XP_037716093.1|DSUP
OG0000063	LOC110188078|XP_020813291.1|DSER	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP
OG0000063	LOC110188046|XP_020813258.1|DSER	LOC119547960|XP_037710940.1|DSUP
OG0000063	LOC110188039|XP_020813246.1|DSER	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP
OG0000063	LOC110184769|XP_020809063.1|DSER	LOC119554636|XP_037721561.1|DSUP
OG0000063	LOC110184767|XP_020809060.1|DSER	LOC119553691|XP_037720174.1|DSUP
OG0000063	LOC110184763|XP_020809053.1|DSER	LOC119553169|XP_037719333.1|DSUP
OG0000063	LOC110184765|XP_020809054.1|DSER	LOC119553170|XP_037719334.1|DSUP
OG0000064	LOC110187763|XP_020812885.1|DSER	LOC119553545|XP_037719912.1|DSUP
OG0000065	LOC110191274|XP_020817728.1|DSER	LOC119561047|XP_037730805.1|DSUP
OG0000065	LOC110191418|XP_020817935.1|DSER	LOC119559981|XP_037729166.1|DSUP
OG0000065	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER	LOC119555273|XP_037722507.1|DSUP
OG0000065	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER	LOC119563411|XP_037732707.1|DSUP
OG0000066	LOC110191821|XP_020818445.1|DSER	LOC119560085|XP_037729330.1|DSUP
OG0000066	LOC110176494|XP_020798526.1|DSER	LOC119560534|XP_037729953.1|DSUP
OG0000066	LOC110185088|XP_020809431.1|DSER	LOC119547346|XP_037710087.1|DSUP
OG0000066	LOC110191827|XP_020818451.1|DSER	LOC119560140|XP_037729424.1|DSUP
OG0000066	LOC110183659|XP_020807646.1|DSER	LOC119558417|XP_037727894.1|DSUP
OG0000066	LOC110182686|XP_020806438.1|DSER	LOC119550852|XP_037715749.1|DSUP
OG0000067	LOC110177234|XP_020799524.1|DSER	LOC119560888|XP_037730510.1|DSUP
OG0000067	LOC110176240|XP_020798198.1|DSER	LOC119553386|XP_037719671.1|DSUP
OG0000067	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER	LOC119550078|XP_037714475.1|DSUP
OG0000067	LOC110176239|XP_020798196.1|DSER	LOC119553465|XP_037719795.1|DSUP
OG0000067	LOC110191355|XP_020817861.1|DSER	LOC119553512|XP_037719863.1|DSUP
OG0000068	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER	LOC119552687|XP_037718340.1|DSUP
OG0000068	LOC110182060|XP_020805682.1|DSER	LOC119550979|XP_037715942.1|DSUP
OG0000068	LOC110175923|XP_020797759.1|DSER	LOC119555964|XP_037723613.1|DSUP
OG0000069	LOC110180234|XP_020803548.1|DSER	LOC119550426|XP_037715021.1|DSUP
OG0000070	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP
OG0000070	LOC110182504|XP_020806211.1|DSER	LOC119553795|XP_037720335.1|DSUP
OG0000070	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER	LOC119546705|XP_037709112.1|DSUP
OG0000070	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER	LOC119556647|XP_037724907.1|DSUP
OG0000071	LOC110179007|XP_020802002.1|DSER	LOC119555204|XP_037722387.1|DSUP
OG0000071	LOC110179838|XP_020803105.1|DSER	LOC119552553|XP_037718101.1|DSUP
OG0000071	LOC110179839|XP_020803106.1|DSER	LOC119552552|XP_037718100.1|DSUP
OG0000071	LOC110179837|XP_020803104.1|DSER	LOC119554936|XP_037721974.1|DSUP
OG0000072	LOC110181580|XP_020805035.1|DSER	LOC119551080|XP_037716171.1|DSUP
OG0000072	LOC110181287|XP_020804670.1|DSER	LOC119550992|XP_037715966.1|DSUP
OG0000072	LOC110181570|XP_020805024.1|DSER	LOC119551079|XP_037716170.1|DSUP
OG0000073	LOC110176360|XP_020798348.1|DSER	LOC119549420|XP_037713422.1|DSUP
OG0000073	LOC110182195|XP_020805867.1|DSER	LOC119557222|XP_037725820.1|DSUP
OG0000074	LOC110184734|XP_020809020.1|DSER	LOC119555627|XP_037723076.1|DSUP
OG0000074	LOC110185176|XP_020809553.1|DSER	LOC119553528|XP_037719882.1|DSUP
OG0000075	LOC110190480|XP_020816651.1|DSER	LOC119552995|XP_037718942.1|DSUP
OG0000075	LOC110190499|XP_020816674.1|DSER	LOC119553014|XP_037718987.1|DSUP
OG0000075	LOC110190537|XP_020816745.1|DSER	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP
OG0000075	LOC110190595|XP_020816847.1|DSER	LOC119552996|XP_037718943.1|DSUP
OG0000076	LOC110190420|XP_020816550.1|DSER	LOC119555219|XP_037722410.1|DSUP
OG0000076	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER	LOC119558162|XP_037727356.1|DSUP, LOC119556941|XP_037725365.1|DSUP
OG0000076	LOC110181877|XP_020805462.1|DSER	LOC119556781|XP_037725143.1|DSUP
OG0000076	LOC110182088|XP_020805728.1|DSER	LOC119556782|XP_037725144.1|DSUP
OG0000077	LOC110182629|XP_020806354.1|DSER	LOC119549138|XP_037712837.1|DSUP
OG0000077	LOC110189410|XP_020815129.1|DSER	LOC119560232|XP_037729526.1|DSUP
OG0000077	LOC110177149|XP_020799390.1|DSER	LOC119549259|XP_037713095.1|DSUP
OG0000077	LOC110176398|XP_020798389.1|DSER	LOC119548360|XP_037711506.1|DSUP
OG0000078	LOC110180108|XP_020803404.1|DSER	LOC119550532|XP_037715180.1|DSUP
OG0000078	LOC110190038|XP_020816001.1|DSER	LOC119553881|XP_037720469.1|DSUP
OG0000078	LOC110188466|XP_020813854.1|DSER	LOC119560420|XP_037729785.1|DSUP
OG0000078	LOC110175994|XP_020797848.1|DSER	LOC119556490|XP_037724675.1|DSUP
OG0000078	LOC110184416|XP_020808610.1|DSER	LOC119557021|XP_037725486.1|DSUP
OG0000079	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER	LOC119547246|XP_037709953.1|DSUP
OG0000079	LOC110187582|XP_020812628.1|DSER	LOC119547249|XP_037709956.1|DSUP
OG0000080	LOC110189756|XP_020815629.1|DSER	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP
OG0000080	LOC110186649|XP_020811608.1|DSER	LOC119549434|XP_037713451.1|DSUP
OG0000081	LOC110187188|XP_020812250.1|DSER	LOC119554911|XP_037721941.1|DSUP
OG0000082	LOC110191132|XP_020817548.1|DSER	LOC119551581|XP_037716911.1|DSUP
OG0000082	LOC110177382|XP_020799743.1|DSER	LOC119556198|XP_037724083.1|DSUP
OG0000082	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER	LOC119560897|XP_037730522.1|DSUP, LOC119560898|XP_037730523.1|DSUP
OG0000083	LOC110183381|XP_020807303.1|DSER	LOC119548097|XP_037711114.1|DSUP
OG0000083	LOC110183898|XP_020807898.1|DSER	LOC119546708|XP_037709117.1|DSUP
OG0000083	LOC110183902|XP_020807904.1|DSER	LOC119547690|XP_037710586.1|DSUP
OG0000083	LOC110183364|XP_020807285.1|DSER	LOC119547461|XP_037710270.1|DSUP
OG0000084	LOC110178501|XP_020801310.1|DSER	LOC119550924|XP_037715869.1|DSUP
OG0000084	LOC110178514|XP_020801324.1|DSER	LOC119551740|XP_037717169.1|DSUP
OG0000085	LOC110178645|XP_020801499.1|DSER	LOC119551864|XP_037717383.1|DSUP
OG0000085	LOC110178385|XP_020801184.1|DSER	LOC119549285|XP_037713161.1|DSUP
OG0000085	LOC110189531|XP_020815353.1|DSER	LOC119549927|XP_037714196.1|DSUP
OG0000085	LOC110189458|XP_020815234.1|DSER	LOC119551142|XP_037716260.1|DSUP
OG0000085	LOC110182637|XP_020806367.1|DSER	LOC119549284|XP_037713160.1|DSUP
OG0000086	LOC110182850|XP_020806645.1|DSER	LOC119549877|XP_037714110.1|DSUP
OG0000087	LOC110183207|XP_020807079.1|DSER	LOC119546360|XP_037708515.1|DSUP
OG0000087	LOC110185908|XP_020810581.1|DSER	LOC119547736|XP_037710650.1|DSUP
OG0000087	LOC110187344|XP_020812391.1|DSER	LOC119547060|XP_037709670.1|DSUP
OG0000088	LOC110189420|XP_020815137.1|DSER	LOC119549208|XP_037712982.1|DSUP
OG0000088	LOC110185864|XP_020810532.1|DSER	LOC119547300|XP_037710018.1|DSUP
OG0000088	LOC110181272|XP_020804642.1|DSER	LOC119553792|XP_037720331.1|DSUP
OG0000088	LOC110179240|XP_020802358.1|DSER	LOC119549647|XP_037713759.1|DSUP
OG0000088	LOC110181275|XP_020804649.1|DSER	LOC119553816|XP_037720365.1|DSUP
OG0000089	LOC110177136|XP_020799368.1|DSER	LOC119559948|XP_037729105.1|DSUP
OG0000089	LOC110188209|XP_020813497.1|DSER	LOC119560639|XP_037730119.1|DSUP
OG0000089	LOC110190534|XP_020816740.1|DSER	LOC119554444|XP_037721284.1|DSUP
OG0000090	LOC110191832|XP_020818460.1|DSER	LOC119551577|XP_037716907.1|DSUP
OG0000090	LOC110190013|XP_020816009.1|DSER	LOC119551295|XP_037716502.1|DSUP
OG0000090	LOC110189985|XP_020815933.1|DSER	LOC119552801|XP_037718566.1|DSUP
OG0000090	LOC110178630|XP_020801475.1|DSER	LOC119555352|XP_037722617.1|DSUP
OG0000091	LOC110186300|XP_020811077.1|DSER	LOC119550132|XP_037714564.1|DSUP
OG0000091	LOC110183974|XP_020807988.1|DSER	LOC119548319|XP_037711427.1|DSUP
OG0000091	LOC110187866|XP_020813010.1|DSER	LOC119545780|XP_037707573.1|DSUP
OG0000091	LOC110187865|XP_020813009.1|DSER	LOC119563325|XP_037732595.1|DSUP
OG0000092	LOC110186678|XP_020811604.1|DSER	LOC119555984|XP_037723644.1|DSUP
OG0000092	LOC110186502|XP_020811356.1|DSER	LOC119554434|XP_037721266.1|DSUP
OG0000092	LOC110186298|XP_020811072.1|DSER	LOC119563440|XP_037732759.1|DSUP
OG0000092	LOC110186577|XP_020811450.1|DSER	LOC119563381|XP_037732661.1|DSUP
OG0000093	LOC110177009|XP_020799178.1|DSER	LOC119548851|XP_037712400.1|DSUP
OG0000093	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER	LOC119555990|XP_037723649.1|DSUP
OG0000093	LOC110178984|XP_020801957.1|DSER	LOC119546349|XP_037708504.1|DSUP
OG0000093	LOC110184366|XP_020808519.1|DSER	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP
OG0000094	LOC110184690|XP_020808961.1|DSER	LOC119553732|XP_037720249.1|DSUP
OG0000094	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER	LOC119560272|XP_037729566.1|DSUP
OG0000096	LOC110181381|XP_020804769.1|DSER	LOC119548522|XP_037711741.1|DSUP
OG0000096	LOC110185590|XP_020810184.1|DSER	LOC119547864|XP_037710825.1|DSUP
OG0000096	LOC110186183|XP_020810901.1|DSER	LOC119548857|XP_037712415.1|DSUP
OG0000096	LOC110181328|XP_020804706.1|DSER	LOC119548361|XP_037711504.1|DSUP
OG0000097	LOC110178923|XP_020801868.1|DSER	LOC119554186|XP_037720908.1|DSUP
OG0000098	LOC110191273|XP_020817727.1|DSER	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP
OG0000099	LOC110180153|XP_020803462.1|DSER	LOC119558177|XP_037727371.1|DSUP
OG0000099	LOC110180130|XP_020803432.1|DSER	LOC119558261|XP_037727536.1|DSUP
OG0000100	LOC110181340|XP_020804722.1|DSER	LOC119550809|XP_037715676.1|DSUP
OG0000100	LOC110186797|XP_020811736.1|DSER	LOC119561232|XP_037730976.1|DSUP
OG0000100	LOC110180531|XP_020803864.1|DSER	LOC119560440|XP_037729811.1|DSUP
OG0000100	LOC110179609|XP_020802865.1|DSER, LOC110180532|XP_020803865.1|DSER	LOC119560441|XP_037729812.1|DSUP
OG0000101	LOC110190010|XP_020815968.1|DSER	LOC119552818|XP_037718594.1|DSUP
OG0000101	LOC110190012|XP_020815970.1|DSER	LOC119552822|XP_037718602.1|DSUP
OG0000101	LOC110190011|XP_020815969.1|DSER	LOC119554657|XP_037721586.1|DSUP
OG0000102	LOC110177925|XP_020800564.1|DSER	LOC119549166|XP_037712887.1|DSUP
OG0000102	LOC110188958|XP_020814556.1|DSER	LOC119552089|XP_037717794.1|DSUP
OG0000103	LOC110190577|XP_020816824.1|DSER	LOC119553070|XP_037719123.1|DSUP
OG0000103	LOC110185270|XP_020809675.1|DSER	LOC119552691|XP_037718344.1|DSUP
OG0000103	LOC110185268|XP_020809674.1|DSER	LOC119552690|XP_037718343.1|DSUP
OG0000103	LOC110191485|XP_020818009.1|DSER	LOC119549539|XP_037713615.1|DSUP
OG0000104	LOC110188717|XP_020814187.1|DSER	LOC119552682|XP_037718328.1|DSUP
OG0000104	LOC110183736|XP_020807742.1|DSER	LOC119547526|XP_037710347.1|DSUP
OG0000104	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER	LOC119552753|XP_037718469.1|DSUP
OG0000105	LOC110185918|XP_020810590.1|DSER	LOC119551771|XP_037717229.1|DSUP, LOC119546005|XP_037707934.1|DSUP, LOC119559423|XP_037728445.1|DSUP
OG0000105	LOC110177255|XP_020799565.1|DSER	LOC119561103|XP_037730925.1|DSUP
OG0000105	LOC110177186|XP_020799440.1|DSER	LOC119559579|XP_037728528.1|DSUP, LOC119559963|XP_037729124.1|DSUP
OG0000105	LOC110177224|XP_020799504.1|DSER	LOC119559962|XP_037729123.1|DSUP, LOC119559578|XP_037728527.1|DSUP
OG0000106	LOC110189324|XP_020815025.1|DSER	LOC119552179|XP_037717942.1|DSUP
OG0000106	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER	LOC119556658|XP_037724932.1|DSUP, LOC119548114|XP_037711136.1|DSUP, LOC119548115|XP_037711138.1|DSUP
OG0000106	LOC110178389|XP_020801185.1|DSER	LOC119550340|XP_037714888.1|DSUP
OG0000106	LOC110178253|XP_020800963.1|DSER	LOC119550450|XP_037715054.1|DSUP
OG0000107	LOC110185500|XP_020810053.1|DSER	LOC119551428|XP_037716699.1|DSUP, LOC119551427|XP_037716698.1|DSUP
OG0000107	LOC110184878|XP_020809183.1|DSER	LOC119546334|XP_037708462.1|DSUP, LOC119546335|XP_037708463.1|DSUP
OG0000107	LOC110184933|XP_020809237.1|DSER	LOC119546337|XP_037708466.1|DSUP
OG0000107	LOC110185499|XP_020810052.1|DSER	LOC119551957|XP_037717579.1|DSUP
OG0000107	LOC110185492|XP_020810046.1|DSER	LOC119551429|XP_037716700.1|DSUP
OG0000108	LOC110180483|XP_020803827.1|DSER	LOC119562366|XP_037731458.1|DSUP, LOC119560193|XP_037729485.1|DSUP, LOC119562757|XP_037731886.1|DSUP
OG0000109	LOC110183425|XP_020807363.1|DSER	LOC119548022|XP_037711021.1|DSUP
OG0000109	LOC110183475|XP_020807414.1|DSER	LOC119548023|XP_037711024.1|DSUP
