Orthogroup	DSIM.longest_only	DELE.longest_only
OG0000048	LOC6738287|XP_039149226.1|DSIM	LOC108146206|XP_017127613.1|DELE
OG0000048	LOC6738291|XP_002085102.1|DSIM	LOC108146211|XP_017127619.1|DELE
OG0000049	LOC6727737|XP_002103099.1|DSIM	LOC108140399|XP_017118596.1|DELE
OG0000049	LOC6727734|XP_002103096.1|DSIM	LOC108140396|XP_017118593.1|DELE
OG0000049	LOC6727738|XP_002103100.1|DSIM	LOC108140391|XP_017118587.1|DELE
OG0000049	LOC6727740|XP_002103102.1|DSIM	LOC108140398|XP_017118595.1|DELE
OG0000049	LOC6727739|XP_002103101.1|DSIM	LOC108140400|XP_017118597.1|DELE
OG0000049	LOC6727733|XP_002103095.1|DSIM	LOC108140395|XP_017118592.1|DELE
OG0000050	LOC6734037|XP_002081073.1|DSIM	LOC108144105|XP_017124238.1|DELE
OG0000050	LOC6739122|XP_002085915.1|DSIM	LOC108143123|XP_017122853.1|DELE
OG0000050	LOC6739125|XP_002085918.1|DSIM	LOC108143198|XP_017122940.1|DELE
OG0000050	LOC6739124|XP_002085917.1|DSIM	LOC108143121|XP_017122851.1|DELE
OG0000050	LOC27208454|XP_016032970.1|DSIM	LOC108143197|XP_017122939.1|DELE
OG0000050	LOC6739126|XP_002085919.1|DSIM	LOC108143120|XP_017122849.1|DELE
OG0000050	LOC6739123|XP_016032971.1|DSIM	LOC108143122|XP_017122852.1|DELE
OG0000051	LOC6728912|XP_016035601.1|DSIM	LOC108143756|XP_017123775.1|DELE
OG0000051	LOC6728321|XP_002103670.1|DSIM	LOC108143275|XP_017123079.1|DELE
OG0000052	LOC6728714|XP_002104050.1|DSIM	LOC108135036|XP_017111063.1|DELE
OG0000052	LOC6729302|XP_002104619.1|DSIM	LOC108136729|XP_017113543.1|DELE
OG0000052	LOC6728715|XP_016035378.1|DSIM	LOC108135035|XP_017111062.1|DELE
OG0000052	LOC6728716|XP_002104052.1|DSIM	LOC108135034|XP_017111060.1|DELE
OG0000052	LOC6728712|XP_002104048.2|DSIM	LOC108135047|XP_017111075.1|DELE
OG0000052	LOC6728713|XP_002104049.1|DSIM	LOC108135173|XP_017111287.1|DELE
OG0000052	LOC6735169|XP_016028453.1|DSIM	LOC108145160|XP_017125875.1|DELE
OG0000052	LOC6735168|XP_002082143.1|DSIM	LOC108145159|XP_017125874.1|DELE
OG0000053	LOC6733546|XP_002080601.2|DSIM	LOC108145359|XP_017126241.1|DELE
OG0000053	LOC6733544|XP_016026500.1|DSIM	LOC108145358|XP_017126240.1|DELE
OG0000053	LOC6733543|XP_002080598.2|DSIM	LOC108145357|XP_017126239.1|DELE
OG0000053	LOC6733541|XP_002080596.2|DSIM	LOC108145356|XP_017126238.1|DELE
OG0000053	LOC6733535|XP_002080590.2|DSIM	LOC108145362|XP_017126243.1|DELE
OG0000054	LOC6727939|XP_039151973.1|DSIM	LOC108140678|XP_017119113.1|DELE
OG0000054	LOC6727938|XP_016034544.1|DSIM	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE
OG0000054	LOC6727936|XP_002103291.1|DSIM	LOC108140635|XP_017119043.1|DELE
OG0000054	LOC6727937|XP_016034543.1|DSIM	LOC108140634|XP_017119042.1|DELE
OG0000055	LOC6730204|XP_002105489.1|DSIM	LOC108148506|XP_017131032.1|DELE
OG0000055	LOC6730202|XP_002105487.1|DSIM	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE
OG0000055	LOC6730203|XP_002105488.1|DSIM	LOC108148509|XP_017131036.1|DELE
OG0000056	LOC6729191|XP_016035843.1|DSIM	LOC108148700|XP_017131340.1|DELE
OG0000056	LOC6729192|XP_016035844.1|DSIM	LOC108148703|XP_017131343.1|DELE
OG0000056	LOC6729193|XP_002104514.1|DSIM	LOC108148704|XP_017131344.1|DELE
OG0000056	LOC6729195|XP_002104516.1|DSIM	LOC108148702|XP_017131342.1|DELE
OG0000056	LOC6729194|XP_002104515.1|DSIM	LOC108148701|XP_017131341.1|DELE
OG0000056	LOC6728632|XP_002103973.1|DSIM	LOC108135876|XP_017112266.1|DELE
OG0000056	LOC6728631|XP_016035267.1|DSIM	LOC108135877|XP_017112269.1|DELE
OG0000058	LOC6735235|XP_016028557.1|DSIM	LOC108143671|XP_017123671.1|DELE
OG0000058	LOC6732889|XP_002079994.1|DSIM	LOC108139014|XP_017117106.1|DELE
OG0000058	LOC6735234|XP_002082207.1|DSIM, LOC6735232|XP_002082205.1|DSIM	LOC108143672|XP_017123672.1|DELE
OG0000058	LOC6731187|XP_002078346.1|DSIM	LOC108150544|XP_017134265.1|DELE
OG0000058	LOC6725215|XP_002106238.1|DSIM	LOC108149860|XP_017133229.1|DELE
OG0000059	LOC6729758|XP_002105064.1|DSIM	LOC108148904|XP_017131709.1|DELE
OG0000059	LOC6729756|XP_002105062.1|DSIM	LOC108148902|XP_017131707.1|DELE
OG0000059	LOC6729755|XP_002105061.1|DSIM	LOC108148903|XP_017131708.1|DELE
OG0000059	LOC6729757|XP_002105063.1|DSIM	LOC108148901|XP_017131706.1|DELE
OG0000059	LOC6729753|XP_002105059.1|DSIM, LOC27207094|XP_016036447.1|DSIM	LOC108148972|XP_017131800.1|DELE, LOC108148971|XP_017131799.1|DELE
OG0000059	LOC6729751|XP_002105057.1|DSIM	LOC108148470|XP_017130991.1|DELE
OG0000060	LOC6740094|XP_016039113.1|DSIM	LOC108137714|XP_017115086.1|DELE
OG0000060	LOC6732627|XP_002079746.2|DSIM	LOC108138657|XP_017116487.1|DELE
OG0000060	LOC27207681|XP_016033309.1|DSIM	LOC108137459|XP_017114652.1|DELE
OG0000060	LOC27206381|XP_016037061.1|DSIM	LOC108143025|XP_017122707.1|DELE
OG0000060	LOC6725775|XP_002106774.1|DSIM	LOC108149967|XP_017133376.1|DELE
OG0000060	LOC6730742|XP_002077910.1|DSIM	LOC108148059|XP_017130401.1|DELE
OG0000061	LOC6732437|XP_002079558.1|DSIM	LOC108138018|XP_017115477.1|DELE
OG0000061	LOC6732443|XP_002079564.1|DSIM	LOC108138006|XP_017115465.1|DELE
OG0000061	LOC6732439|XP_002079560.1|DSIM	LOC108138025|XP_017115485.1|DELE
OG0000061	LOC6732440|XP_002079561.1|DSIM	LOC108138035|XP_017115497.1|DELE
OG0000062	LOC6740030|XP_002076916.1|DSIM	LOC108136516|XP_017113265.1|DELE
OG0000062	LOC6732805|XP_002079918.1|DSIM	LOC108138778|XP_017116734.1|DELE
OG0000062	LOC6726783|XP_002102191.1|DSIM	LOC108138779|XP_017116735.1|DELE
OG0000062	LOC27209077|XP_016023423.1|DSIM	LOC108134586|XP_017110432.1|DELE
OG0000063	LOC6727842|XP_002103201.1|DSIM	LOC108135091|XP_017111151.1|DELE
OG0000063	LOC6727843|XP_002103202.1|DSIM	LOC108135089|XP_017111149.1|DELE
OG0000063	LOC6727841|XP_002103200.1|DSIM	LOC108135090|XP_017111150.1|DELE
OG0000063	LOC27208797|XP_016031320.1|DSIM	LOC108150132|XP_017133588.1|DELE
OG0000063	LOC6737522|XP_002084358.1|DSIM	LOC108150112|XP_017133565.1|DELE
OG0000063	LOC6737523|XP_002084359.2|DSIM	LOC108150366|XP_017133993.1|DELE
OG0000063	LOC6737524|XP_016031319.1|DSIM	LOC108150356|XP_017133979.1|DELE
OG0000065	LOC6728371|XP_002103719.1|DSIM	LOC108134781|XP_017110718.1|DELE
OG0000065	LOC6731536|XP_002078683.1|DSIM	LOC108141665|XP_017120628.1|DELE
OG0000065	LOC6728370|XP_002103718.1|DSIM	LOC108134782|XP_017110720.1|DELE
OG0000065	LOC6727792|XP_002103153.2|DSIM	LOC108135129|XP_017111226.1|DELE
OG0000065	LOC6727793|XP_016034382.1|DSIM	LOC108135083|XP_017111141.1|DELE
OG0000066	LOC6725823|XP_002106819.2|DSIM	LOC108138418|XP_017116103.1|DELE
OG0000066	LOC6726978|XP_002102379.1|DSIM	LOC108148300|XP_017130771.1|DELE
OG0000066	LOC6729920|XP_002105222.1|DSIM	LOC108148542|XP_017131073.1|DELE
OG0000066	LOC6733106|XP_002080183.1|DSIM	LOC108135204|XP_017111317.1|DELE
OG0000066	LOC6727922|XP_002103277.1|DSIM	LOC108140441|XP_017118660.1|DELE
OG0000066	LOC6725614|XP_002106621.2|DSIM	LOC108140875|XP_017119394.1|DELE
OG0000066	LOC6735832|XP_002082742.1|DSIM	LOC108135378|XP_017111558.1|DELE
OG0000067	LOC6727258|XP_016033773.1|DSIM	LOC108140552|XP_017118898.1|DELE
OG0000067	LOC6736894|XP_016030541.1|DSIM	LOC108147479|XP_017129518.1|DELE
OG0000067	LOC6733725|XP_016026693.1|DSIM	LOC108141513|XP_017120431.1|DELE
OG0000067	LOC6736893|XP_002083746.1|DSIM	LOC108147383|XP_017129307.1|DELE
OG0000067	LOC6738999|XP_016032827.1|DSIM	LOC108142223|XP_017121430.1|DELE
OG0000068	LOC6738497|XP_016032344.1|DSIM	LOC108135597|XP_017111897.1|DELE
OG0000068	LOC6727391|XP_016033933.1|DSIM	LOC108136670|XP_017113481.1|DELE
OG0000068	LOC6735356|XP_016028689.1|DSIM	LOC108143529|XP_017123510.1|DELE
OG0000068	LOC6726193|XP_016040252.1|DSIM	LOC108144464|XP_017124859.1|DELE
OG0000070	LOC6724811|XP_016037593.1|DSIM	LOC108136307|XP_017112891.1|DELE
OG0000070	LOC6731197|XP_016023746.1|DSIM	LOC108138084|XP_017115563.1|DELE
OG0000070	LOC6739846|XP_002076739.1|DSIM	LOC108141686|XP_017120657.1|DELE
OG0000071	LOC6737710|XP_039150099.1|DSIM	LOC108135492|XP_017111724.1|DELE
OG0000071	LOC6737960|XP_016031706.1|DSIM	LOC108146757|XP_017128380.1|DELE
OG0000071	LOC6737959|XP_039149304.1|DSIM	LOC108146589|XP_017128100.1|DELE
OG0000072	LOC6734771|XP_002081774.1|DSIM	LOC108137979|XP_017115440.1|DELE
OG0000072	LOC6734779|XP_002081782.1|DSIM	LOC108137893|XP_017115321.1|DELE
OG0000072	LOC6734773|XP_016027978.1|DSIM	LOC108137978|XP_017115439.1|DELE
OG0000073	LOC6735060|XP_016028345.1|DSIM	LOC108144661|XP_017125196.1|DELE
OG0000073	LOC27206379|XP_039153085.1|DSIM	LOC108150393|XP_017134024.1|DELE
OG0000073	LOC6739755|XP_039150533.1|DSIM	LOC108141036|XP_017119625.1|DELE
OG0000074	LOC6736960|XP_002083807.1|DSIM	LOC108142390|XP_017121714.1|DELE
OG0000074	LOC27206301|XP_016032324.1|DSIM	LOC108135696|XP_017112027.1|DELE
OG0000075	LOC6737411|XP_016031172.1|DSIM	LOC108142537|XP_017121952.1|DELE
OG0000075	LOC6737413|XP_002084251.2|DSIM	LOC108142566|XP_017122005.1|DELE
OG0000075	LOC6737412|XP_016031174.1|DSIM	LOC108142541|XP_017121955.1|DELE
OG0000075	LOC6737410|XP_002084248.1|DSIM	LOC108142539|XP_017121953.1|DELE
OG0000076	LOC6736800|XP_016030455.1|DSIM	LOC108145993|XP_017127221.1|DELE
OG0000076	LOC6728433|XP_016035035.1|DSIM	LOC108135055|XP_017111088.1|DELE
OG0000076	LOC6728430|XP_016035033.1|DSIM	LOC108135054|XP_017111087.1|DELE
OG0000076	LOC6726415|XP_002107372.3|DSIM	LOC108134879|XP_017110865.1|DELE
OG0000076	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM	LOC108134878|XP_017110863.1|DELE
OG0000077	LOC6735263|XP_002082233.1|DSIM	LOC108143509|XP_017123469.1|DELE
OG0000077	LOC6728793|XP_002104128.1|DSIM	LOC108143053|XP_017122754.1|DELE
OG0000077	LOC27208378|XP_016029441.1|DSIM	LOC108144573|XP_017125051.1|DELE
OG0000077	LOC6739786|XP_016036667.1|DSIM	LOC108148773|XP_017131468.1|DELE
OG0000078	LOC6735299|XP_002082259.1|DSIM	LOC108143331|XP_017123140.1|DELE
OG0000078	LOC6739023|XP_002085818.1|DSIM	LOC108146642|XP_017128176.1|DELE
OG0000078	LOC6727087|XP_002102484.1|DSIM	LOC108141001|XP_017119564.1|DELE
OG0000078	LOC6727351|XP_016040222.1|DSIM	LOC108144954|XP_017125592.1|DELE
OG0000078	LOC6726287|XP_002107248.2|DSIM	LOC108136186|XP_017112673.1|DELE
OG0000079	LOC6730900|XP_002078064.2|DSIM	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE
OG0000079	LOC6730901|XP_002078065.1|DSIM	LOC108134696|XP_017110582.1|DELE
OG0000080	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE
OG0000080	LOC6734800|XP_002081803.1|DSIM	LOC108144561|XP_017125028.1|DELE
OG0000081	LOC6736307|XP_002083191.1|DSIM	LOC108146394|XP_017127879.1|DELE
OG0000082	LOC6735734|XP_016029105.1|DSIM	LOC108137556|XP_017114771.1|DELE
OG0000082	LOC6729147|XP_002104468.1|DSIM	LOC108137394|XP_017114542.1|DELE
OG0000082	LOC6728152|XP_002103502.1|DSIM	LOC108139183|XP_017117297.1|DELE
OG0000083	LOC6731833|XP_002078968.2|DSIM	LOC108141924|XP_017121037.1|DELE
OG0000083	LOC6731564|XP_002078705.1|DSIM	LOC108142089|XP_017121272.1|DELE
OG0000083	LOC6731563|XP_016024230.1|DSIM	LOC108141663|XP_017120626.1|DELE
OG0000083	LOC6731562|XP_016024229.1|DSIM	LOC108141752|XP_017120736.1|DELE
OG0000083	LOC6731834|XP_002078969.1|DSIM	LOC108141923|XP_017121035.1|DELE
OG0000084	LOC6735164|XP_016028449.1|DSIM	LOC108145181|XP_017125909.1|DELE
OG0000084	LOC6734690|XP_002081697.1|DSIM	LOC108141471|XP_017120366.1|DELE
OG0000085	LOC6733409|XP_002080466.2|DSIM	LOC108149585|XP_017132709.1|DELE
OG0000085	LOC6733407|XP_039148683.1|DSIM	LOC108149597|XP_017132778.1|DELE
OG0000085	LOC6733411|XP_016026348.1|DSIM	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE
OG0000085	LOC6733406|XP_039148680.1|DSIM	LOC108149598|XP_017132782.1|DELE
OG0000086	LOC6735244|XP_002082217.1|DSIM	LOC108145443|XP_017126361.1|DELE
OG0000087	LOC6731703|XP_002078839.2|DSIM	LOC108141653|XP_017120612.1|DELE
OG0000087	LOC6732326|XP_002079454.1|DSIM	LOC108138695|XP_017116529.1|DELE
OG0000087	LOC6731729|XP_002078864.1|DSIM	LOC108141784|XP_017120782.1|DELE
OG0000088	LOC6733235|XP_016026114.1|DSIM	LOC108145086|XP_017125761.1|DELE
OG0000088	LOC6731877|XP_039147209.1|DSIM	LOC108138348|XP_017116006.1|DELE
OG0000088	LOC6737664|XP_016031426.1|DSIM	LOC108150137|XP_017133592.1|DELE
OG0000088	LOC6734839|XP_002081841.1|DSIM	LOC108144703|XP_017125283.1|DELE
OG0000088	LOC27206292|XP_016031427.1|DSIM	LOC108150155|XP_017133613.1|DELE
OG0000089	LOC6727037|XP_002102435.1|DSIM	LOC108141125|XP_017119833.1|DELE
OG0000089	LOC6727103|XP_002102496.1|DSIM	LOC108140991|XP_017119555.1|DELE
OG0000089	LOC6728738|XP_002104073.1|DSIM	LOC108139313|XP_017117508.1|DELE
OG0000089	LOC6737468|XP_002084304.1|DSIM	LOC108150208|XP_017133709.1|DELE
OG0000090	LOC6733740|XP_002080786.2|DSIM	LOC108141353|XP_017120159.1|DELE
OG0000090	LOC6733746|XP_016026706.1|DSIM	LOC108141325|XP_017120093.1|DELE
OG0000090	LOC6736772|XP_002083628.1|DSIM	LOC108146219|XP_017127627.1|DELE
OG0000090	LOC6736298|XP_016029779.1|DSIM	LOC108145938|XP_017127135.1|DELE
OG0000091	LOC6730014|XP_016036778.1|DSIM	LOC108148708|XP_017131350.1|DELE
OG0000091	LOC6732003|XP_016024679.1|DSIM	LOC108138282|XP_017115927.1|DELE
OG0000091	LOC6727564|XP_016034162.1|DSIM	LOC108136749|XP_017113584.1|DELE
OG0000091	LOC6727565|XP_016034164.1|DSIM	LOC108136955|XP_017113929.1|DELE
OG0000092	LOC6729582|XP_002104890.2|DSIM	LOC108144026|XP_017124146.1|DELE
OG0000092	LOC6729585|XP_002104893.2|DSIM	LOC108144083|XP_017124223.1|DELE
OG0000092	LOC6729663|XP_002104969.1|DSIM	LOC108147082|XP_017128860.1|DELE
OG0000092	LOC6729583|XP_002104891.1|DSIM	LOC108144092|XP_017124235.1|DELE
OG0000093	LOC6731455|XP_016024109.1|DSIM	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE
OG0000093	LOC27206936|XP_016028260.1|DSIM	LOC108144381|XP_017124644.1|DELE
OG0000093	LOC6734956|XP_002081950.1|DSIM	LOC108144383|XP_017124647.1|DELE
OG0000093	LOC6725499|XP_002106513.1|DSIM	LOC108136649|XP_017113461.1|DELE
OG0000094	LOC6737538|XP_002084373.2|DSIM	LOC108150099|XP_017133552.1|DELE
OG0000094	LOC6726915|XP_002102317.1|DSIM	LOC108148190|XP_017130585.1|DELE
OG0000096	LOC6732786|XP_016025498.1|DSIM	LOC108138746|XP_017116635.1|DELE
OG0000096	LOC6732455|XP_002079575.1|DSIM	LOC108138284|XP_017115929.1|DELE
OG0000096	LOC6728671|XP_016035335.1|DSIM	LOC108140674|XP_017119108.1|DELE
OG0000096	LOC6732853|XP_002079963.2|DSIM	LOC108138624|XP_017116401.1|DELE
OG0000097	LOC27208359|XP_016032391.1|DSIM	LOC108135517|XP_017111751.1|DELE
OG0000097	LOC27208790|XP_016032388.1|DSIM, LOC27207702|XP_016032389.1|DSIM	LOC108135518|XP_017111752.1|DELE
OG0000098	LOC6728369|XP_002103717.1|DSIM	LOC108134780|XP_017110717.1|DELE
OG0000099	LOC6724926|XP_002105963.2|DSIM	LOC108136221|XP_017112731.1|DELE
OG0000099	LOC6724927|XP_002105964.2|DSIM	LOC108136166|XP_017112652.1|DELE
OG0000099	LOC6724923|XP_016037782.1|DSIM	LOC108136339|XP_017112932.1|DELE
OG0000100	LOC27209016|XP_016028054.1|DSIM	LOC108144339|XP_017124551.1|DELE
OG0000100	LOC6728116|XP_002103467.2|DSIM	LOC108139231|XP_017117387.1|DELE
OG0000100	LOC6728118|XP_002103469.1|DSIM	LOC108139156|XP_017117263.1|DELE
OG0000100	LOC27207461|XP_039150801.1|DSIM	LOC108143798|XP_017123810.1|DELE
OG0000101	LOC6738674|XP_016032493.2|DSIM	LOC108146008|XP_017127262.1|DELE
OG0000101	LOC120284835|XP_039150176.1|DSIM	LOC108146010|XP_017127274.1|DELE
OG0000102	LOC6735023|XP_002082004.1|DSIM	LOC108144533|XP_017124982.1|DELE
OG0000102	LOC6733641|XP_016026602.1|DSIM	LOC108145434|XP_017126345.1|DELE
OG0000102	LOC6735806|XP_002082719.1|DSIM	LOC108147095|XP_017128871.1|DELE
OG0000103	LOC6737362|XP_002084200.1|DSIM	LOC108150149|XP_017133604.1|DELE
OG0000103	LOC6738500|XP_002085306.1|DSIM	LOC108135601|XP_017111902.1|DELE
OG0000103	LOC27207409|XP_016032345.1|DSIM	LOC108135599|XP_017111899.1|DELE
OG0000103	LOC6733940|XP_016026992.1|DSIM	LOC108144606|XP_017125116.1|DELE
OG0000104	LOC6738313|XP_002085123.2|DSIM	LOC108146472|XP_017127979.1|DELE
OG0000104	LOC6731627|XP_002078767.1|DSIM	LOC108141735|XP_017120717.1|DELE
OG0000104	LOC6738319|XP_002085129.2|DSIM	LOC108145705|XP_017126755.1|DELE
OG0000105	LOC6727357|XP_002102742.2|DSIM	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE
OG0000105	LOC6737448|XP_039150302.1|DSIM, LOC6737449|XP_002084285.3|DSIM	LOC108150095|XP_017133547.1|DELE
OG0000105	LOC6728924|XP_002104252.1|DSIM	LOC108143740|XP_017123762.1|DELE
OG0000105	LOC6728929|XP_002104257.2|DSIM	LOC108143955|XP_017124042.1|DELE
OG0000105	LOC6728930|XP_002104258.1|DSIM	LOC108143741|XP_017123763.1|DELE
OG0000106	LOC6735576|XP_016028938.2|DSIM	LOC108143391|XP_017123253.1|DELE
OG0000106	LOC6727935|XP_002103290.2|DSIM	LOC108140794|XP_017119281.1|DELE
OG0000106	LOC6732366|XP_002079487.1|DSIM, LOC6732364|XP_016025012.2|DSIM, LOC120284193|XP_016025013.1|DSIM	LOC108138666|XP_017116496.1|DELE
OG0000106	LOC6734652|XP_002081659.2|DSIM	LOC108141456|XP_017120348.1|DELE
OG0000106	LOC6734646|XP_016027818.1|DSIM	LOC108141448|XP_017120336.1|DELE
OG0000106	LOC6734648|XP_002081655.1|DSIM	LOC108141459|XP_017120353.1|DELE
OG0000107	LOC6735822|XP_002082732.2|DSIM	LOC108135376|XP_017111556.1|DELE
OG0000107	LOC6732593|XP_002079712.2|DSIM	LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE
OG0000107	LOC6732591|XP_002079710.1|DSIM	LOC108150451|XP_017134100.1|DELE
OG0000107	LOC6739496|XP_002076393.1|DSIM	LOC108140848|XP_017119321.1|DELE
OG0000109	LOC6731858|XP_002078993.1|DSIM	LOC108135305|XP_017111479.1|DELE
OG0000109	LOC6731857|XP_016024540.1|DSIM	LOC108135351|XP_017111532.1|DELE
OG0000109	LOC6731848|XP_016024531.1|DSIM	LOC108142109|XP_017121293.1|DELE
OG0000109	LOC27208206|XP_016024529.1|DSIM	LOC108142059|XP_017121232.1|DELE
OG0000110	LOC6737135|XP_002083982.1|DSIM	LOC108142251|XP_017121459.1|DELE
OG0000110	LOC6737136|XP_002083983.2|DSIM	LOC108142847|XP_017122405.1|DELE
OG0000110	LOC6737137|XP_002083984.1|DSIM	LOC108142851|XP_017122408.1|DELE
OG0000110	LOC6737138|XP_002083985.1|DSIM	LOC108142800|XP_017122344.1|DELE
OG0000111	LOC6735301|XP_002082261.1|DSIM	LOC108143602|XP_017123614.1|DELE
OG0000111	LOC6735304|XP_002082264.1|DSIM	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE
OG0000111	LOC6739475|XP_002076375.1|DSIM	LOC108143305|XP_017123108.1|DELE
OG0000112	LOC6726167|XP_002107143.1|DSIM	LOC108147660|XP_017129832.1|DELE
OG0000112	LOC6726553|XP_002107507.1|DSIM	LOC108145153|XP_017125862.1|DELE
OG0000112	LOC6726552|XP_002107506.1|DSIM	LOC108143829|XP_017123866.1|DELE
OG0000113	LOC6731264|XP_002078422.2|DSIM	LOC108149996|XP_017133417.1|DELE
OG0000113	LOC6726892|XP_002102294.1|DSIM	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE
OG0000114	LOC27208211|XP_016024714.1|DSIM, LOC27207189|XP_016024713.1|DSIM, LOC27207795|XP_016024715.1|DSIM	LOC108138086|XP_017115561.1|DELE
OG0000114	LOC27206508|XP_016024716.1|DSIM	LOC108138081|XP_017115558.1|DELE
OG0000114	LOC27206554|XP_016024717.1|DSIM	LOC108138085|XP_017115560.1|DELE
OG0000114	LOC27208601|XP_039154398.1|DSIM	LOC108138082|XP_017115559.1|DELE
OG0000116	LOC6729593|XP_002104901.1|DSIM	LOC108143885|XP_017123948.1|DELE
OG0000116	LOC6729599|XP_016036240.1|DSIM	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE
OG0000116	LOC6729594|XP_002104902.3|DSIM	LOC108143884|XP_017123947.1|DELE
OG0000116	LOC6729595|XP_002104903.1|DSIM	LOC108143882|XP_017123943.1|DELE
OG0000117	LOC6732271|XP_016024938.1|DSIM	LOC108149302|XP_017132242.1|DELE
OG0000117	LOC6732270|XP_002079399.2|DSIM	LOC108149304|XP_017132243.1|DELE
OG0000117	LOC27208966|XP_016024937.1|DSIM	LOC108149305|XP_017132244.1|DELE
OG0000117	LOC6732269|XP_002079398.1|DSIM	LOC108149307|XP_017132247.1|DELE
OG0000118	LOC6731055|XP_039150598.1|DSIM	LOC108148033|XP_017130362.1|DELE
OG0000118	LOC6732291|XP_002079420.1|DSIM	LOC108149318|XP_017132266.1|DELE
OG0000119	LOC6728692|XP_002104028.2|DSIM	LOC108135133|XP_017111230.1|DELE
OG0000119	LOC6728690|XP_016035360.2|DSIM	LOC108135026|XP_017111046.1|DELE
OG0000119	LOC6728691|XP_002104027.1|DSIM	LOC108135059|XP_017111091.1|DELE
OG0000120	LOC6734025|XP_016027044.1|DSIM	LOC108144394|XP_017124663.1|DELE
OG0000120	LOC6734420|XP_002081440.1|DSIM	LOC108146325|XP_017127777.1|DELE
OG0000121	LOC6725520|XP_002106533.1|DSIM	LOC108137437|XP_017114591.1|DELE
OG0000121	LOC6728083|XP_002103435.1|DSIM	LOC108139344|XP_017117557.1|DELE
OG0000121	LOC6728081|XP_002103433.1|DSIM	LOC108139343|XP_017117556.1|DELE
OG0000121	LOC6728082|XP_002103434.1|DSIM	LOC108139345|XP_017117558.1|DELE
OG0000122	LOC6730645|XP_016023081.1|DSIM	LOC108147769|XP_017129988.1|DELE
OG0000122	LOC6725674|XP_016038931.1|DSIM	LOC108142313|XP_017121554.1|DELE
OG0000122	LOC6733724|XP_039148554.1|DSIM	LOC108141307|XP_017120063.1|DELE
OG0000122	LOC6730941|XP_039154462.1|DSIM	LOC108149198|XP_017132117.1|DELE
OG0000123	LOC6736097|XP_002082998.1|DSIM	LOC108144268|XP_017124442.1|DELE
OG0000123	LOC6728300|XP_016034934.1|DSIM	LOC108136864|XP_017113794.1|DELE
OG0000123	LOC6726983|XP_002102384.1|DSIM	LOC108148237|XP_017130642.1|DELE
OG0000123	LOC6726982|XP_002102383.2|DSIM	LOC108148236|XP_017130640.1|DELE
OG0000123	LOC6726984|XP_002102385.2|DSIM	LOC108148239|XP_017130644.1|DELE
OG0000124	LOC6734813|XP_002081816.1|DSIM	LOC108144356|XP_017124607.1|DELE
OG0000124	LOC6733578|XP_002080632.2|DSIM	LOC108145410|XP_017126299.1|DELE
OG0000124	LOC6733588|XP_016026546.1|DSIM	LOC108145353|XP_017126231.1|DELE
OG0000125	LOC6729834|XP_016036531.1|DSIM	LOC108148774|XP_017131471.1|DELE
OG0000125	LOC6728310|XP_002103659.2|DSIM	LOC108136899|XP_017113845.1|DELE
OG0000125	LOC6734770|XP_002081773.1|DSIM	LOC108137933|XP_017115374.1|DELE
OG0000125	LOC6734769|XP_002081772.2|DSIM	LOC108137934|XP_017115375.1|DELE
OG0000126	LOC6730114|XP_002105407.1|DSIM	LOC108148524|XP_017131051.1|DELE
OG0000127	LOC6727120|XP_016033596.1|DSIM	LOC108141207|XP_017119944.1|DELE
OG0000127	LOC6727121|XP_002102514.1|DSIM	LOC108140979|XP_017119537.1|DELE
OG0000127	LOC6727119|XP_002102512.1|DSIM	LOC108141206|XP_017119942.1|DELE
OG0000127	LOC6727118|XP_016033595.1|DSIM	LOC108141242|XP_017119988.1|DELE
OG0000128	LOC6735515|XP_016028855.1|DSIM	LOC108145252|XP_017126018.1|DELE
OG0000128	LOC6735513|XP_016028854.1|DSIM	LOC108145226|XP_017125977.1|DELE
OG0000129	LOC27207923|XP_016038346.1|DSIM	LOC108138513|XP_017116247.1|DELE
OG0000129	LOC6737662|XP_016031425.1|DSIM	LOC108150127|XP_017133582.1|DELE
OG0000129	LOC27209404|XP_016024417.1|DSIM	LOC108141963|XP_017121097.1|DELE
OG0000129	LOC27208978|XP_016038348.1|DSIM	LOC108138512|XP_017116246.1|DELE
