Orthogroup	DSIM.longest_only	DSER.longest_only
OG0000046	LOC6729250|XP_016035903.2|DSIM	LOC110185924|XP_020810599.1|DSER
OG0000046	LOC6729248|XP_016035902.2|DSIM, LOC6729247|XP_039150891.1|DSIM, LOC6736058|XP_016029460.1|DSIM	LOC110184743|XP_020809034.1|DSER
OG0000046	LOC6729246|XP_002104567.2|DSIM, LOC6734258|XP_016027304.1|DSIM	LOC110184620|XP_020808877.1|DSER, LOC110184815|XP_020809118.1|DSER
OG0000047	LOC6734785|XP_039147648.1|DSIM	LOC110180463|XP_020803800.1|DSER
OG0000047	LOC6734782|XP_002081785.2|DSIM	LOC110176287|XP_020798269.1|DSER
OG0000047	LOC6734347|XP_002081368.2|DSIM	LOC110189583|XP_020815375.1|DSER
OG0000047	LOC27206290|XP_016031336.1|DSIM	LOC110184762|XP_020809052.1|DSER
OG0000047	LOC6734356|XP_002081377.1|DSIM	LOC110189698|XP_020815532.1|DSER
OG0000047	LOC6737553|XP_016031338.1|DSIM	LOC110184679|XP_020808950.1|DSER
OG0000048	LOC6738296|XP_002085107.2|DSIM, LOC6738295|XP_002085106.1|DSIM	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER
OG0000048	LOC6738290|XP_002085101.1|DSIM	LOC110190459|XP_020816619.1|DSER
OG0000048	LOC6738287|XP_039149226.1|DSIM	LOC110190447|XP_020816607.1|DSER
OG0000048	LOC6738291|XP_002085102.1|DSIM	LOC110190454|XP_020816613.1|DSER
OG0000049	LOC6727737|XP_002103099.1|DSIM	LOC110188535|XP_020813941.1|DSER
OG0000049	LOC6727734|XP_002103096.1|DSIM	LOC110188465|XP_020813853.1|DSER
OG0000049	LOC6727738|XP_002103100.1|DSIM	LOC110188330|XP_020813697.1|DSER
OG0000049	LOC6727740|XP_002103102.1|DSIM	LOC110188568|XP_020813987.1|DSER
OG0000049	LOC6727739|XP_002103101.1|DSIM	LOC110188331|XP_020813698.1|DSER
OG0000049	LOC6727733|XP_002103095.1|DSIM	LOC110188656|XP_020814093.1|DSER
OG0000050	LOC6734037|XP_002081073.1|DSIM	LOC110180270|XP_020803585.1|DSER
OG0000050	LOC6739122|XP_002085915.1|DSIM	LOC110190383|XP_020816472.1|DSER
OG0000050	LOC6739125|XP_002085918.1|DSIM	LOC110190030|XP_020815992.1|DSER
OG0000050	LOC6739124|XP_002085917.1|DSIM	LOC110190392|XP_020816504.1|DSER
OG0000050	LOC27208454|XP_016032970.1|DSIM	LOC110190033|XP_020815994.1|DSER
OG0000050	LOC6739126|XP_002085919.1|DSIM	LOC110190029|XP_020815991.1|DSER
OG0000050	LOC6739123|XP_016032971.1|DSIM	LOC110190031|XP_020815993.1|DSER
OG0000051	LOC6728912|XP_016035601.1|DSIM	LOC110187927|XP_020813097.1|DSER
OG0000051	LOC6728321|XP_002103670.1|DSIM	LOC110186721|XP_020811651.1|DSER
OG0000051	LOC6728085|XP_002103437.1|DSIM, LOC6728404|XP_039151489.1|DSIM	LOC110176579|XP_020798652.1|DSER
OG0000052	LOC6728714|XP_002104050.1|DSIM, LOC6729302|XP_002104619.1|DSIM	LOC110191159|XP_020817576.1|DSER
OG0000052	LOC6728715|XP_016035378.1|DSIM	LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER
OG0000052	LOC6728716|XP_002104052.1|DSIM	LOC110188482|XP_020813871.1|DSER
OG0000052	LOC6728712|XP_002104048.2|DSIM	LOC110188395|XP_020813776.1|DSER
OG0000052	LOC6735169|XP_016028453.1|DSIM	LOC110178467|XP_020801266.1|DSER
OG0000052	LOC6735168|XP_002082143.1|DSIM	LOC110178444|XP_020801237.1|DSER
OG0000053	LOC6733546|XP_002080601.2|DSIM	LOC110176132|XP_020798030.1|DSER
OG0000053	LOC6733544|XP_016026500.1|DSIM	LOC110176120|XP_020798020.1|DSER
OG0000053	LOC6733543|XP_002080598.2|DSIM	LOC110176110|XP_020798009.1|DSER
OG0000053	LOC6733541|XP_002080596.2|DSIM	LOC110176101|XP_020798000.1|DSER
OG0000053	LOC6733535|XP_002080590.2|DSIM	LOC110176153|XP_020798053.1|DSER
OG0000054	LOC6727939|XP_039151973.1|DSIM	LOC110191806|XP_020818417.1|DSER
OG0000054	LOC6727938|XP_016034544.1|DSIM	LOC110191860|XP_020818499.1|DSER
OG0000054	LOC6727936|XP_002103291.1|DSIM	LOC110191877|XP_020818520.1|DSER
OG0000054	LOC6727937|XP_016034543.1|DSIM	LOC110191876|XP_020818519.1|DSER
OG0000055	LOC6730203|XP_002105488.1|DSIM	LOC110186692|XP_020811619.1|DSER
OG0000056	LOC6729191|XP_016035843.1|DSIM	LOC110191245|XP_020817684.1|DSER
OG0000056	LOC6729192|XP_016035844.1|DSIM	LOC110191242|XP_020817680.1|DSER
OG0000056	LOC6729193|XP_002104514.1|DSIM	LOC110191246|XP_020817685.1|DSER
OG0000056	LOC6729195|XP_002104516.1|DSIM	LOC110191243|XP_020817681.1|DSER
OG0000056	LOC6729194|XP_002104515.1|DSIM	LOC110191244|XP_020817682.1|DSER
OG0000056	LOC6728632|XP_002103973.1|DSIM	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER
OG0000056	LOC6728631|XP_016035267.1|DSIM	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER
OG0000058	LOC6732889|XP_002079994.1|DSIM	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER
OG0000058	LOC6731187|XP_002078346.1|DSIM	LOC110185668|XP_020810289.1|DSER
OG0000058	LOC6725215|XP_002106238.1|DSIM	LOC110182841|XP_020806632.1|DSER
OG0000059	LOC6729758|XP_002105064.1|DSIM	LOC110186834|XP_020811783.1|DSER
OG0000059	LOC6729756|XP_002105062.1|DSIM	LOC110186820|XP_020811767.1|DSER
OG0000059	LOC6729755|XP_002105061.1|DSIM	LOC110186812|XP_020811757.1|DSER
OG0000059	LOC6729757|XP_002105063.1|DSIM	LOC110186800|XP_020811738.1|DSER
OG0000059	LOC6729753|XP_002105059.1|DSIM, LOC27207094|XP_016036447.1|DSIM	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER
OG0000059	LOC6729751|XP_002105057.1|DSIM	LOC110186808|XP_020811749.1|DSER
OG0000060	LOC6740094|XP_016039113.1|DSIM	LOC110178856|XP_020801778.1|DSER
OG0000060	LOC6732627|XP_002079746.2|DSIM	LOC110187211|XP_020812270.1|DSER
OG0000060	LOC27207681|XP_016033309.1|DSIM	LOC110177198|XP_020799453.1|DSER
OG0000060	LOC27206381|XP_016037061.1|DSIM	LOC110186504|XP_020811358.1|DSER
OG0000060	LOC6725775|XP_002106774.1|DSIM	LOC110180206|XP_020803522.1|DSER
OG0000060	LOC6730742|XP_002077910.1|DSIM	LOC110184888|XP_020809193.1|DSER
OG0000061	LOC6732437|XP_002079558.1|DSIM	LOC110182375|XP_020806074.1|DSER
OG0000061	LOC6732443|XP_002079564.1|DSIM	LOC110182380|XP_020806081.1|DSER
OG0000061	LOC6732439|XP_002079560.1|DSIM	LOC110182379|XP_020806080.1|DSER
OG0000061	LOC6732440|XP_002079561.1|DSIM	LOC110182385|XP_020806085.1|DSER
OG0000062	LOC6740030|XP_002076916.1|DSIM	LOC110184172|XP_020808240.1|DSER
OG0000062	LOC6732805|XP_002079918.1|DSIM	LOC110181372|XP_020804760.1|DSER
OG0000062	LOC6726783|XP_002102191.1|DSIM	LOC110181371|XP_020804759.1|DSER
OG0000063	LOC6727842|XP_002103201.1|DSIM	LOC110188078|XP_020813291.1|DSER
OG0000063	LOC6727843|XP_002103202.1|DSIM	LOC110188046|XP_020813258.1|DSER
OG0000063	LOC6727841|XP_002103200.1|DSIM	LOC110188039|XP_020813246.1|DSER
OG0000063	LOC27208797|XP_016031320.1|DSIM	LOC110184769|XP_020809063.1|DSER
OG0000063	LOC6737522|XP_002084358.1|DSIM	LOC110184767|XP_020809060.1|DSER
OG0000063	LOC6737523|XP_002084359.2|DSIM	LOC110184763|XP_020809053.1|DSER
OG0000063	LOC6737524|XP_016031319.1|DSIM	LOC110184765|XP_020809054.1|DSER
OG0000065	LOC6728371|XP_002103719.1|DSIM	LOC110191274|XP_020817728.1|DSER
OG0000065	LOC6727792|XP_002103153.2|DSIM	LOC110191418|XP_020817935.1|DSER
OG0000065	LOC6727793|XP_016034382.1|DSIM	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER
OG0000066	LOC6726978|XP_002102379.1|DSIM	LOC110191821|XP_020818445.1|DSER
OG0000066	LOC6729920|XP_002105222.1|DSIM	LOC110176494|XP_020798526.1|DSER
OG0000066	LOC6733106|XP_002080183.1|DSIM	LOC110185088|XP_020809431.1|DSER
OG0000066	LOC6727922|XP_002103277.1|DSIM	LOC110191827|XP_020818451.1|DSER
OG0000066	LOC6725614|XP_002106621.2|DSIM	LOC110183659|XP_020807646.1|DSER
OG0000066	LOC6735832|XP_002082742.1|DSIM	LOC110182686|XP_020806438.1|DSER
OG0000067	LOC6727258|XP_016033773.1|DSIM	LOC110177234|XP_020799524.1|DSER
OG0000067	LOC6736894|XP_016030541.1|DSIM	LOC110176240|XP_020798198.1|DSER
OG0000067	LOC6733725|XP_016026693.1|DSIM	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER
OG0000067	LOC6736893|XP_002083746.1|DSIM	LOC110176239|XP_020798196.1|DSER
OG0000067	LOC6738999|XP_016032827.1|DSIM	LOC110191355|XP_020817861.1|DSER
OG0000068	LOC6738497|XP_016032344.1|DSIM	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER
OG0000068	LOC6735356|XP_016028689.1|DSIM	LOC110182060|XP_020805682.1|DSER
OG0000068	LOC6726193|XP_016040252.1|DSIM	LOC110175923|XP_020797759.1|DSER
OG0000070	LOC6731198|XP_002078357.1|DSIM	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER
OG0000070	LOC6724811|XP_016037593.1|DSIM	LOC110182504|XP_020806211.1|DSER
OG0000070	LOC6731197|XP_016023746.1|DSIM	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER
OG0000070	LOC6739846|XP_002076739.1|DSIM	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER
OG0000071	LOC6737710|XP_039150099.1|DSIM	LOC110179007|XP_020802002.1|DSER
OG0000071	LOC6737960|XP_016031706.1|DSIM	LOC110179838|XP_020803105.1|DSER
OG0000071	LOC6737959|XP_039149304.1|DSIM	LOC110179839|XP_020803106.1|DSER
OG0000071	LOC6737961|XP_002084777.1|DSIM	LOC110179837|XP_020803104.1|DSER
OG0000072	LOC6734771|XP_002081774.1|DSIM	LOC110181580|XP_020805035.1|DSER
OG0000072	LOC6734779|XP_002081782.1|DSIM	LOC110181287|XP_020804670.1|DSER
OG0000072	LOC6734773|XP_016027978.1|DSIM	LOC110181570|XP_020805024.1|DSER
OG0000073	LOC6735060|XP_016028345.1|DSIM	LOC110176360|XP_020798348.1|DSER
OG0000073	LOC27206379|XP_039153085.1|DSIM	LOC110182195|XP_020805867.1|DSER
OG0000074	LOC6736960|XP_002083807.1|DSIM	LOC110184734|XP_020809020.1|DSER
OG0000074	LOC27206301|XP_016032324.1|DSIM	LOC110185176|XP_020809553.1|DSER
OG0000075	LOC6737411|XP_016031172.1|DSIM	LOC110190480|XP_020816651.1|DSER
OG0000075	LOC6737413|XP_002084251.2|DSIM	LOC110190499|XP_020816674.1|DSER
OG0000075	LOC6737412|XP_016031174.1|DSIM	LOC110190537|XP_020816745.1|DSER
OG0000075	LOC6737410|XP_002084248.1|DSIM	LOC110190595|XP_020816847.1|DSER
OG0000076	LOC6736800|XP_016030455.1|DSIM	LOC110190420|XP_020816550.1|DSER
OG0000076	LOC6728433|XP_016035035.1|DSIM, LOC6728430|XP_016035033.1|DSIM	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER
OG0000076	LOC6726415|XP_002107372.3|DSIM	LOC110181877|XP_020805462.1|DSER
OG0000076	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM	LOC110182088|XP_020805728.1|DSER
OG0000077	LOC6735263|XP_002082233.1|DSIM	LOC110182629|XP_020806354.1|DSER
OG0000077	LOC6728793|XP_002104128.1|DSIM	LOC110189410|XP_020815129.1|DSER
OG0000077	LOC27208378|XP_016029441.1|DSIM	LOC110177149|XP_020799390.1|DSER
OG0000077	LOC6739786|XP_016036667.1|DSIM	LOC110176398|XP_020798389.1|DSER
OG0000078	LOC6735299|XP_002082259.1|DSIM	LOC110180108|XP_020803404.1|DSER
OG0000078	LOC6739023|XP_002085818.1|DSIM	LOC110190038|XP_020816001.1|DSER
OG0000078	LOC6727087|XP_002102484.1|DSIM	LOC110188466|XP_020813854.1|DSER
OG0000078	LOC6727351|XP_016040222.1|DSIM	LOC110175994|XP_020797848.1|DSER
OG0000078	LOC6726287|XP_002107248.2|DSIM	LOC110184416|XP_020808610.1|DSER
OG0000079	LOC6730900|XP_002078064.2|DSIM	LOC110187582|XP_020812628.1|DSER
OG0000079	LOC27208402|XP_016023330.1|DSIM	LOC110187586|XP_020812632.1|DSER
OG0000080	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER
OG0000080	LOC6734800|XP_002081803.1|DSIM	LOC110186649|XP_020811608.1|DSER
OG0000081	LOC6736307|XP_002083191.1|DSIM	LOC110187188|XP_020812250.1|DSER
OG0000082	LOC6735734|XP_016029105.1|DSIM	LOC110191132|XP_020817548.1|DSER
OG0000082	LOC6729147|XP_002104468.1|DSIM	LOC110177382|XP_020799743.1|DSER
OG0000082	LOC6728152|XP_002103502.1|DSIM	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER
OG0000083	LOC6731833|XP_002078968.2|DSIM	LOC110183381|XP_020807303.1|DSER
OG0000083	LOC6731563|XP_016024230.1|DSIM	LOC110183898|XP_020807898.1|DSER
OG0000083	LOC6731560|XP_002078701.1|DSIM	LOC110183901|XP_020807903.1|DSER
OG0000083	LOC6731562|XP_016024229.1|DSIM	LOC110183902|XP_020807904.1|DSER
OG0000083	LOC6731834|XP_002078969.1|DSIM	LOC110183364|XP_020807285.1|DSER
OG0000084	LOC6735164|XP_016028449.1|DSIM	LOC110178501|XP_020801310.1|DSER
OG0000084	LOC6734690|XP_002081697.1|DSIM	LOC110178514|XP_020801324.1|DSER
OG0000085	LOC6733409|XP_002080466.2|DSIM	LOC110178645|XP_020801499.1|DSER
OG0000085	LOC6733407|XP_039148683.1|DSIM	LOC110178385|XP_020801184.1|DSER
OG0000085	LOC6733410|XP_002080467.1|DSIM	LOC110189531|XP_020815353.1|DSER
OG0000085	LOC6733411|XP_016026348.1|DSIM	LOC110189458|XP_020815234.1|DSER
OG0000085	LOC6733406|XP_039148680.1|DSIM	LOC110182637|XP_020806367.1|DSER
OG0000086	LOC6735244|XP_002082217.1|DSIM	LOC110182850|XP_020806645.1|DSER
OG0000087	LOC6731703|XP_002078839.2|DSIM	LOC110183207|XP_020807079.1|DSER
OG0000087	LOC6732326|XP_002079454.1|DSIM	LOC110185908|XP_020810581.1|DSER
OG0000087	LOC6731729|XP_002078864.1|DSIM	LOC110187344|XP_020812391.1|DSER
OG0000088	LOC6733235|XP_016026114.1|DSIM	LOC110189420|XP_020815137.1|DSER
OG0000088	LOC6731877|XP_039147209.1|DSIM	LOC110185864|XP_020810532.1|DSER
OG0000088	LOC6737664|XP_016031426.1|DSIM	LOC110181272|XP_020804642.1|DSER
OG0000088	LOC6734839|XP_002081841.1|DSIM	LOC110179240|XP_020802358.1|DSER
OG0000088	LOC27206292|XP_016031427.1|DSIM	LOC110181275|XP_020804649.1|DSER
OG0000089	LOC6727037|XP_002102435.1|DSIM	LOC110177136|XP_020799368.1|DSER
OG0000089	LOC6728738|XP_002104073.1|DSIM	LOC110188209|XP_020813497.1|DSER
OG0000089	LOC6737468|XP_002084304.1|DSIM	LOC110190534|XP_020816740.1|DSER
OG0000090	LOC6733740|XP_002080786.2|DSIM	LOC110191832|XP_020818460.1|DSER
OG0000090	LOC6733746|XP_016026706.1|DSIM	LOC110190013|XP_020816009.1|DSER
OG0000090	LOC6736772|XP_002083628.1|DSIM	LOC110189985|XP_020815933.1|DSER
OG0000090	LOC6736298|XP_016029779.1|DSIM	LOC110178630|XP_020801475.1|DSER
OG0000091	LOC6730014|XP_016036778.1|DSIM	LOC110186300|XP_020811077.1|DSER
OG0000091	LOC6732003|XP_016024679.1|DSIM	LOC110183974|XP_020807988.1|DSER
OG0000091	LOC6727564|XP_016034162.1|DSIM	LOC110187866|XP_020813010.1|DSER
OG0000091	LOC6727565|XP_016034164.1|DSIM	LOC110187865|XP_020813009.1|DSER
OG0000092	LOC6729582|XP_002104890.2|DSIM	LOC110186678|XP_020811604.1|DSER
OG0000092	LOC6729585|XP_002104893.2|DSIM	LOC110186502|XP_020811356.1|DSER
OG0000092	LOC6729663|XP_002104969.1|DSIM	LOC110186298|XP_020811072.1|DSER
OG0000092	LOC6729583|XP_002104891.1|DSIM	LOC110186577|XP_020811450.1|DSER
OG0000093	LOC6731455|XP_016024109.1|DSIM	LOC110177009|XP_020799178.1|DSER
OG0000093	LOC6725462|XP_002106478.1|DSIM	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER
OG0000093	LOC27206522|XP_039148883.1|DSIM	LOC110178984|XP_020801957.1|DSER
OG0000093	LOC6725499|XP_002106513.1|DSIM	LOC110184366|XP_020808519.1|DSER
OG0000094	LOC6737538|XP_002084373.2|DSIM	LOC110184690|XP_020808961.1|DSER
OG0000094	LOC6726915|XP_002102317.1|DSIM	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER
OG0000096	LOC6732786|XP_016025498.1|DSIM	LOC110181381|XP_020804769.1|DSER
OG0000096	LOC6732455|XP_002079575.1|DSIM	LOC110185590|XP_020810184.1|DSER
OG0000096	LOC6728671|XP_016035335.1|DSIM	LOC110186183|XP_020810901.1|DSER
OG0000096	LOC6732853|XP_002079963.2|DSIM	LOC110181328|XP_020804706.1|DSER
OG0000098	LOC6728369|XP_002103717.1|DSIM	LOC110191273|XP_020817727.1|DSER
OG0000099	LOC6724926|XP_002105963.2|DSIM	LOC110180153|XP_020803462.1|DSER
OG0000099	LOC6724927|XP_002105964.2|DSIM	LOC110180154|XP_020803466.1|DSER
OG0000099	LOC6724923|XP_016037782.1|DSIM	LOC110180130|XP_020803432.1|DSER
OG0000100	LOC27209016|XP_016028054.1|DSIM	LOC110181340|XP_020804722.1|DSER
OG0000100	LOC6729668|XP_002104974.2|DSIM	LOC110186797|XP_020811736.1|DSER
OG0000100	LOC6728116|XP_002103467.2|DSIM	LOC110180531|XP_020803864.1|DSER
OG0000100	LOC6728117|XP_002103468.1|DSIM	LOC110179609|XP_020802865.1|DSER, LOC110180532|XP_020803865.1|DSER
OG0000101	LOC27207534|XP_016032499.1|DSIM	LOC110190010|XP_020815968.1|DSER
OG0000101	LOC27207047|XP_016032497.2|DSIM	LOC110190012|XP_020815970.1|DSER
OG0000101	LOC6738674|XP_016032493.2|DSIM	LOC110190008|XP_020815965.1|DSER
OG0000102	LOC6735023|XP_002082004.1|DSIM	LOC110177925|XP_020800564.1|DSER
OG0000102	LOC6733641|XP_016026602.1|DSIM	LOC110188958|XP_020814556.1|DSER
OG0000103	LOC6737362|XP_002084200.1|DSIM	LOC110190577|XP_020816824.1|DSER
OG0000103	LOC6738500|XP_002085306.1|DSIM	LOC110185270|XP_020809675.1|DSER
OG0000103	LOC27207409|XP_016032345.1|DSIM	LOC110185268|XP_020809674.1|DSER
OG0000103	LOC6733940|XP_016026992.1|DSIM	LOC110191485|XP_020818009.1|DSER
OG0000104	LOC6738313|XP_002085123.2|DSIM	LOC110188717|XP_020814187.1|DSER
OG0000104	LOC6731627|XP_002078767.1|DSIM	LOC110183736|XP_020807742.1|DSER
OG0000104	LOC6738320|XP_016032165.1|DSIM, LOC6738319|XP_002085129.2|DSIM	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER
OG0000105	LOC6727357|XP_002102742.2|DSIM, LOC6737448|XP_039150302.1|DSIM, LOC6737449|XP_002084285.3|DSIM	LOC110185918|XP_020810590.1|DSER
OG0000105	LOC6728924|XP_002104252.1|DSIM	LOC110177255|XP_020799565.1|DSER
OG0000105	LOC6728929|XP_002104257.2|DSIM	LOC110177186|XP_020799440.1|DSER
OG0000105	LOC6728930|XP_002104258.1|DSIM	LOC110177224|XP_020799504.1|DSER
OG0000106	LOC6735576|XP_016028938.2|DSIM	LOC110189324|XP_020815025.1|DSER
OG0000106	LOC6732400|XP_016025056.1|DSIM, LOC6727934|XP_002103289.2|DSIM, LOC6727933|XP_002103288.2|DSIM, LOC6732366|XP_002079487.1|DSIM, LOC6732364|XP_016025012.2|DSIM, LOC120284193|XP_016025013.1|DSIM	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER
OG0000106	LOC6734652|XP_002081659.2|DSIM	LOC110178389|XP_020801185.1|DSER
OG0000106	LOC6734646|XP_016027818.1|DSIM, LOC6734648|XP_002081655.1|DSIM	LOC110178253|XP_020800963.1|DSER
OG0000107	LOC6735822|XP_002082732.2|DSIM	LOC110185500|XP_020810053.1|DSER
OG0000107	LOC6732592|XP_002079711.1|DSIM	LOC110184878|XP_020809183.1|DSER, LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER
OG0000107	LOC6732593|XP_002079712.2|DSIM	LOC110184933|XP_020809237.1|DSER
OG0000107	LOC6739496|XP_002076393.1|DSIM	LOC110185499|XP_020810052.1|DSER
OG0000109	LOC6731858|XP_002078993.1|DSIM	LOC110183425|XP_020807363.1|DSER
OG0000109	LOC6731857|XP_016024540.1|DSIM	LOC110183475|XP_020807414.1|DSER
OG0000109	LOC27208206|XP_016024529.1|DSIM	LOC110183319|XP_020807224.1|DSER
OG0000110	LOC6737135|XP_002083982.1|DSIM	LOC110176728|XP_020798829.1|DSER
OG0000110	LOC6737136|XP_002083983.2|DSIM	LOC110176727|XP_020798828.1|DSER
OG0000110	LOC6737137|XP_002083984.1|DSIM	LOC110176715|XP_020798814.1|DSER
OG0000110	LOC6737138|XP_002083985.1|DSIM	LOC110176729|XP_020798830.1|DSER
OG0000111	LOC6735301|XP_002082261.1|DSIM	LOC110180114|XP_020803416.1|DSER
OG0000111	LOC6739475|XP_002076375.1|DSIM	LOC110176534|XP_020798578.1|DSER
OG0000112	LOC6726553|XP_002107507.1|DSIM, LOC6726552|XP_002107506.1|DSIM	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER
OG0000113	LOC6726892|XP_002102294.1|DSIM	LOC110188760|XP_020814262.1|DSER
OG0000114	LOC27208211|XP_016024714.1|DSIM, LOC27207189|XP_016024713.1|DSIM, LOC27207795|XP_016024715.1|DSIM	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER
OG0000114	LOC27206508|XP_016024716.1|DSIM	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER
OG0000114	LOC27206554|XP_016024717.1|DSIM	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER
OG0000116	LOC6729593|XP_002104901.1|DSIM	LOC110186561|XP_020811425.1|DSER
OG0000116	LOC6729599|XP_016036240.1|DSIM	LOC110186560|XP_020811424.1|DSER
OG0000116	LOC6729594|XP_002104902.3|DSIM	LOC110186304|XP_020811084.1|DSER
OG0000116	LOC6729595|XP_002104903.1|DSIM	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER
OG0000117	LOC6732271|XP_016024938.1|DSIM	LOC110186010|XP_020810704.1|DSER
OG0000117	LOC6732270|XP_002079399.2|DSIM	LOC110186011|XP_020810706.1|DSER
OG0000117	LOC27208966|XP_016024937.1|DSIM	LOC110186013|XP_020810708.1|DSER
OG0000117	LOC6732269|XP_002079398.1|DSIM	LOC110186015|XP_020810710.1|DSER
OG0000118	LOC6732291|XP_002079420.1|DSIM	LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER
OG0000119	LOC6728692|XP_002104028.2|DSIM	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER
OG0000119	LOC6728690|XP_016035360.2|DSIM	LOC110188489|XP_020813877.1|DSER
OG0000119	LOC6728691|XP_002104027.1|DSIM	LOC110188600|XP_020814022.1|DSER
OG0000120	LOC6724797|XP_002105838.1|DSIM	LOC110178156|XP_020800849.1|DSER
OG0000120	LOC6734025|XP_016027044.1|DSIM	LOC110180259|XP_020803574.1|DSER
OG0000120	LOC6734420|XP_002081440.1|DSIM	LOC110181527|XP_020804963.1|DSER
OG0000121	LOC6725520|XP_002106533.1|DSIM	LOC110184196|XP_020808286.1|DSER
OG0000121	LOC6728083|XP_002103435.1|DSIM	LOC110176499|XP_020798532.1|DSER
OG0000121	LOC6728081|XP_002103433.1|DSIM	LOC110176466|XP_020798484.1|DSER
OG0000122	LOC6730645|XP_016023081.1|DSIM	LOC110182279|XP_020805957.1|DSER
OG0000122	LOC6725674|XP_016038931.1|DSIM	LOC110176072|XP_020797952.1|DSER
OG0000122	LOC6733724|XP_039148554.1|DSIM	LOC110180765|XP_020804107.1|DSER
OG0000122	LOC6730941|XP_039154462.1|DSIM	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER
OG0000123	LOC6736097|XP_002082998.1|DSIM	LOC110176794|XP_020798893.1|DSER
OG0000123	LOC6728300|XP_016034934.1|DSIM	LOC110187886|XP_020813030.1|DSER
OG0000123	LOC6726983|XP_002102384.1|DSIM	LOC110191836|XP_020818461.1|DSER
OG0000123	LOC6726984|XP_002102385.2|DSIM	LOC110191837|XP_020818462.1|DSER
OG0000124	LOC6734813|XP_002081816.1|DSIM, LOC27208977|XP_016026539.1|DSIM	LOC110182095|XP_020805741.1|DSER
OG0000124	LOC6733578|XP_002080632.2|DSIM	LOC110189631|XP_020815432.1|DSER
OG0000124	LOC6733588|XP_016026546.1|DSIM	LOC110189563|XP_020815351.1|DSER, LOC110189632|XP_020815434.1|DSER
OG0000125	LOC6729834|XP_016036531.1|DSIM	LOC110186550|XP_020811413.1|DSER
OG0000125	LOC6728310|XP_002103659.2|DSIM	LOC110187741|XP_020812858.1|DSER
OG0000125	LOC6734770|XP_002081773.1|DSIM	LOC110181483|XP_020804899.1|DSER
OG0000125	LOC6734769|XP_002081772.2|DSIM	LOC110181496|XP_020804927.1|DSER
OG0000127	LOC6727120|XP_016033596.1|DSIM	LOC110188545|XP_020813961.1|DSER
OG0000127	LOC6727121|XP_002102514.1|DSIM	LOC110188623|XP_020814048.1|DSER
OG0000127	LOC6727119|XP_002102512.1|DSIM	LOC110188540|XP_020813949.1|DSER
OG0000127	LOC6727118|XP_016033595.1|DSIM	LOC110188560|XP_020813977.1|DSER
OG0000128	LOC6735515|XP_016028855.1|DSIM	LOC110179318|XP_020802466.1|DSER, LOC110181136|XP_020804467.1|DSER, LOC110180382|XP_020803708.1|DSER, LOC110181119|XP_020804449.1|DSER
