Orthogroup	DSIM.longest_only	DVIR.longest_only
OG0000054	LOC6727936|XP_002103291.1|DSIM, LOC6727937|XP_016034543.1|DSIM	LOC6633224|XP_002056283.1|DVIR, LOC116650298|XP_032289550.1|DVIR
OG0000055	LOC6730202|XP_002105487.1|DSIM	LOC6632627|XP_002056104.1|DVIR, LOC6632628|XP_002056105.1|DVIR, LOC6632630|XP_002056107.2|DVIR, LOC6632629|XP_002056106.2|DVIR
OG0000056	LOC6729191|XP_016035843.1|DSIM	LOC6630824|XP_002054731.1|DVIR
OG0000056	LOC6729193|XP_002104514.1|DSIM, LOC6729195|XP_002104516.1|DSIM, LOC6729194|XP_002104515.1|DSIM	LOC26531774|XP_032295287.1|DVIR, LOC6630956|XP_002054733.1|DVIR
OG0000056	LOC6728632|XP_002103973.1|DSIM, LOC6728631|XP_016035267.1|DSIM	LOC6627508|XP_002052791.1|DVIR
OG0000058	LOC6735235|XP_016028557.1|DSIM, LOC6732889|XP_002079994.1|DSIM, LOC6735234|XP_002082207.1|DSIM, LOC6735232|XP_002082205.1|DSIM	LOC6628288|XP_002051345.2|DVIR, LOC6628289|XP_032293797.1|DVIR, LOC6637243|XP_002060538.2|DVIR
OG0000058	LOC6731187|XP_002078346.1|DSIM	LOC6628292|XP_002051349.1|DVIR, LOC6628291|XP_002051348.1|DVIR, LOC6628290|XP_002051347.1|DVIR
OG0000058	LOC6725215|XP_002106238.1|DSIM	LOC6633609|XP_002056917.1|DVIR
OG0000059	LOC6729758|XP_002105064.1|DSIM	LOC6635045|XP_002058688.1|DVIR
OG0000059	LOC6729756|XP_002105062.1|DSIM, LOC6729755|XP_002105061.1|DSIM	LOC6635047|XP_002058690.1|DVIR
OG0000059	LOC6729757|XP_002105063.1|DSIM	LOC6635046|XP_032295222.1|DVIR
OG0000059	LOC6729751|XP_002105057.1|DSIM	LOC6635049|XP_002058692.2|DVIR, LOC6635050|XP_002058693.1|DVIR, LOC6634861|XP_002058696.1|DVIR
OG0000060	LOC6740094|XP_016039113.1|DSIM	LOC6634791|XP_002058127.1|DVIR
OG0000060	LOC6732627|XP_002079746.2|DSIM	LOC6625933|XP_002048901.1|DVIR
OG0000060	LOC27207681|XP_016033309.1|DSIM	LOC6633049|XP_032289802.1|DVIR
OG0000060	LOC27206381|XP_016037061.1|DSIM	LOC6632878|XP_032289764.1|DVIR
OG0000060	LOC6725775|XP_002106774.1|DSIM	LOC6633466|XP_002057057.1|DVIR
OG0000060	LOC6730742|XP_002077910.1|DSIM	LOC6628994|XP_002052097.1|DVIR
OG0000061	LOC6732437|XP_002079558.1|DSIM	LOC6628610|XP_002052171.1|DVIR
OG0000061	LOC6732443|XP_002079564.1|DSIM	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR
OG0000061	LOC6732439|XP_002079560.1|DSIM	LOC6628612|XP_002052173.2|DVIR
OG0000061	LOC6732440|XP_002079561.1|DSIM	LOC6628611|XP_002052172.1|DVIR
OG0000062	LOC6740030|XP_002076916.1|DSIM	LOC6632062|XP_002055617.1|DVIR
OG0000062	LOC27208526|XP_016023428.1|DSIM	LOC6634206|XP_002057799.2|DVIR
OG0000063	LOC6727842|XP_002103201.1|DSIM, LOC6727843|XP_002103202.1|DSIM, LOC6727841|XP_002103200.1|DSIM	LOC6631225|XP_002053143.1|DVIR, LOC6631224|XP_002053142.2|DVIR
OG0000063	LOC27208797|XP_016031320.1|DSIM	LOC6623822|XP_002047823.1|DVIR
OG0000063	LOC6737522|XP_002084358.1|DSIM	LOC26531302|XP_015031723.1|DVIR
OG0000063	LOC6737523|XP_002084359.2|DSIM, LOC6737524|XP_016031319.1|DSIM	LOC6623725|XP_002047822.1|DVIR, LOC6623782|XP_015030590.1|DVIR
OG0000065	LOC6728371|XP_002103719.1|DSIM	LOC6629926|XP_002054327.2|DVIR
OG0000065	LOC6731536|XP_002078683.1|DSIM, LOC6728370|XP_002103718.1|DSIM, LOC6727792|XP_002103153.2|DSIM, LOC6727793|XP_016034382.1|DSIM	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR, LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR
OG0000066	LOC6726978|XP_002102379.1|DSIM, LOC6729920|XP_002105222.1|DSIM	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR
OG0000066	LOC6733106|XP_002080183.1|DSIM	LOC6629133|XP_002051575.1|DVIR
OG0000066	LOC6727922|XP_002103277.1|DSIM	LOC6632483|XP_002056296.1|DVIR
OG0000066	LOC6725614|XP_002106621.2|DSIM	LOC6631952|XP_002055404.1|DVIR
OG0000066	LOC6735832|XP_002082742.1|DSIM	LOC6636077|XP_002059608.1|DVIR
OG0000067	LOC6727258|XP_016033773.1|DSIM	LOC6632379|XP_002056002.1|DVIR
OG0000067	LOC6736894|XP_016030541.1|DSIM	LOC6623824|XP_002047391.1|DVIR
OG0000067	LOC6733725|XP_016026693.1|DSIM	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR
OG0000067	LOC6736893|XP_002083746.1|DSIM	LOC6623938|XP_002047390.1|DVIR
OG0000067	LOC6738999|XP_016032827.1|DSIM	LOC6623911|XP_002046867.1|DVIR
OG0000068	LOC6735356|XP_016028689.1|DSIM	LOC6626486|XP_015029513.1|DVIR
OG0000068	LOC6726193|XP_016040252.1|DSIM	LOC6631686|XP_032295536.1|DVIR
OG0000070	LOC6731198|XP_002078357.1|DSIM	LOC6628714|XP_002051332.1|DVIR
OG0000070	LOC6724811|XP_016037593.1|DSIM	LOC6631435|XP_002054957.2|DVIR
OG0000070	LOC6731197|XP_016023746.1|DSIM	LOC6628614|XP_002051334.1|DVIR
OG0000070	LOC6739846|XP_002076739.1|DSIM	LOC6628613|XP_002051333.1|DVIR
OG0000071	LOC6737710|XP_039150099.1|DSIM	LOC6623560|XP_002048623.2|DVIR
OG0000071	LOC6737960|XP_016031706.1|DSIM	LOC6622067|XP_002047717.2|DVIR
OG0000071	LOC6737959|XP_039149304.1|DSIM	LOC6622389|XP_032290781.1|DVIR
OG0000071	LOC6737961|XP_002084777.1|DSIM	LOC116650646|XP_032290782.1|DVIR
OG0000072	LOC6734771|XP_002081774.1|DSIM	LOC6635857|XP_002059479.1|DVIR
OG0000072	LOC6734779|XP_002081782.1|DSIM	LOC6627108|XP_002050848.2|DVIR
OG0000072	LOC6734773|XP_016027978.1|DSIM	LOC6627106|XP_002050846.1|DVIR
OG0000073	LOC6735060|XP_016028345.1|DSIM	LOC6625785|XP_002049583.1|DVIR
OG0000073	LOC27206379|XP_039153085.1|DSIM	LOC6634684|XP_032289237.1|DVIR
OG0000073	LOC6739755|XP_039150533.1|DSIM	LOC6635019|XP_015024910.1|DVIR
OG0000074	LOC6736960|XP_002083807.1|DSIM	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR
OG0000074	LOC27206301|XP_016032324.1|DSIM	LOC6623893|XP_002046826.2|DVIR
OG0000075	LOC6737411|XP_016031172.1|DSIM	LOC6623483|XP_002048200.1|DVIR
OG0000075	LOC6737413|XP_002084251.2|DSIM	LOC6623521|XP_002048202.1|DVIR
OG0000075	LOC6737412|XP_016031174.1|DSIM	LOC6622654|XP_002048201.1|DVIR
OG0000075	LOC6737410|XP_002084248.1|DSIM	LOC6622714|XP_002048203.1|DVIR, LOC6622627|XP_002048199.1|DVIR
OG0000076	LOC6736800|XP_016030455.1|DSIM	LOC6636598|XP_015023834.1|DVIR
OG0000076	LOC6728433|XP_016035035.1|DSIM, LOC6728430|XP_016035033.1|DSIM	LOC6633207|XP_015026204.1|DVIR, LOC6633206|XP_032289829.1|DVIR
OG0000076	LOC6726415|XP_002107372.3|DSIM	LOC6632148|XP_002055757.3|DVIR
OG0000076	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM	LOC6631560|XP_002055437.1|DVIR
OG0000077	LOC6735263|XP_002082233.1|DSIM	LOC6627101|XP_002049944.1|DVIR
OG0000077	LOC6728793|XP_002104128.1|DSIM	LOC6629945|XP_002053003.1|DVIR
OG0000077	LOC27208378|XP_016029441.1|DSIM	LOC6624992|XP_002049450.1|DVIR
OG0000077	LOC6739786|XP_016036667.1|DSIM	LOC6631157|XP_002054511.2|DVIR
OG0000078	LOC6735299|XP_002082259.1|DSIM	LOC6625190|XP_002049123.3|DVIR, LOC26531397|XP_015030323.1|DVIR, LOC6625191|XP_002049124.2|DVIR
OG0000078	LOC6739023|XP_002085818.1|DSIM	LOC6622767|XP_002048006.1|DVIR
OG0000078	LOC6727087|XP_002102484.1|DSIM	LOC6632525|XP_002056424.2|DVIR
OG0000078	LOC6727351|XP_016040222.1|DSIM	LOC6632017|XP_002055232.3|DVIR
OG0000078	LOC6726287|XP_002107248.2|DSIM	LOC6631517|XP_002055314.1|DVIR
OG0000079	LOC6730899|XP_016023328.1|DSIM	LOC116651562|XP_032294074.1|DVIR, LOC26531196|XP_015028898.1|DVIR, LOC6628024|XP_002052524.2|DVIR
OG0000079	LOC6730900|XP_002078064.2|DSIM	LOC6628022|XP_002052522.2|DVIR
OG0000079	LOC6730901|XP_002078065.1|DSIM	LOC6628021|XP_002052521.1|DVIR
OG0000080	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM	LOC6635875|XP_002059348.1|DVIR
OG0000080	LOC6734800|XP_002081803.1|DSIM	LOC6625499|XP_002049016.1|DVIR
OG0000081	LOC6736307|XP_002083191.1|DSIM	LOC6622786|XP_002047047.2|DVIR
OG0000082	LOC6735734|XP_016029105.1|DSIM	LOC6624944|XP_002050224.1|DVIR
OG0000082	LOC6729147|XP_002104468.1|DSIM	LOC6631012|XP_032295246.1|DVIR
OG0000082	LOC6728152|XP_002103502.1|DSIM	LOC6634864|XP_002058699.1|DVIR
OG0000083	LOC6731833|XP_002078968.2|DSIM, LOC6731564|XP_002078705.1|DSIM, LOC6731563|XP_016024230.1|DSIM, LOC6731560|XP_002078701.1|DSIM, LOC6731562|XP_016024229.1|DSIM	LOC6624533|XP_002047646.1|DVIR
OG0000083	LOC6731834|XP_002078969.1|DSIM	LOC6627816|XP_002051141.2|DVIR
OG0000084	LOC6735164|XP_016028449.1|DSIM	LOC6625031|XP_002050290.1|DVIR
OG0000084	LOC6734690|XP_002081697.1|DSIM	LOC6627277|XP_002050654.1|DVIR
OG0000085	LOC6733406|XP_039148680.1|DSIM	LOC6625945|XP_015029990.1|DVIR
OG0000086	LOC6735244|XP_002082217.1|DSIM	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR
OG0000087	LOC6731703|XP_002078839.2|DSIM	LOC6627342|XP_002052453.1|DVIR
OG0000087	LOC6732326|XP_002079454.1|DSIM	LOC6633896|XP_002057589.1|DVIR
OG0000087	LOC6731729|XP_002078864.1|DSIM	LOC6634233|XP_032293774.1|DVIR
OG0000088	LOC6733235|XP_016026114.1|DSIM	LOC6624854|XP_002049202.1|DVIR
OG0000088	LOC6731877|XP_039147209.1|DSIM	LOC6628498|XP_002051493.2|DVIR
OG0000088	LOC6737664|XP_016031426.1|DSIM	LOC6623155|XP_015030407.1|DVIR
OG0000088	LOC6734839|XP_002081841.1|DSIM	LOC26531309|XP_015031726.1|DVIR
OG0000088	LOC27206292|XP_016031427.1|DSIM	LOC6623099|XP_002048556.1|DVIR
OG0000089	LOC6727037|XP_002102435.1|DSIM	LOC6630704|XP_002054644.1|DVIR
OG0000089	LOC6728738|XP_002104073.1|DSIM	LOC6635266|XP_002058736.2|DVIR
OG0000089	LOC6737468|XP_002084304.1|DSIM	LOC6623346|XP_002047269.1|DVIR
OG0000090	LOC6733740|XP_002080786.2|DSIM	LOC6625113|XP_002049287.1|DVIR
OG0000090	LOC6733746|XP_016026706.1|DSIM	LOC6625413|XP_002049290.1|DVIR
OG0000090	LOC6736772|XP_002083628.1|DSIM	LOC6622878|XP_002046497.1|DVIR
OG0000090	LOC6736298|XP_016029779.1|DSIM	LOC6622829|XP_002047055.2|DVIR
OG0000091	LOC6730014|XP_016036778.1|DSIM	LOC6630750|XP_032294848.1|DVIR
OG0000091	LOC6732003|XP_016024679.1|DSIM	LOC6627714|XP_002051636.1|DVIR
OG0000091	LOC6727564|XP_016034162.1|DSIM	LOC6632846|XP_002056244.1|DVIR
OG0000091	LOC6727565|XP_016034164.1|DSIM	LOC6632847|XP_002056245.1|DVIR
OG0000092	LOC6729582|XP_002104890.2|DSIM	LOC6630632|XP_002053630.3|DVIR
OG0000092	LOC6729585|XP_002104893.2|DSIM	LOC6630635|XP_002053633.1|DVIR
OG0000092	LOC6729663|XP_002104969.1|DSIM, LOC6729583|XP_002104891.1|DSIM	LOC6630634|XP_002053632.1|DVIR
OG0000093	LOC6731455|XP_016024109.1|DSIM	LOC6627672|XP_002051948.1|DVIR
OG0000093	LOC6725499|XP_002106513.1|DSIM	LOC6631541|XP_002055065.2|DVIR
OG0000094	LOC6737538|XP_002084373.2|DSIM	LOC6623745|XP_002047834.1|DVIR
OG0000094	LOC6726915|XP_002102317.1|DSIM	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR
OG0000096	LOC6732786|XP_016025498.1|DSIM	LOC6633088|XP_002056271.1|DVIR
OG0000096	LOC6732455|XP_002079575.1|DSIM	LOC6633047|XP_002056270.1|DVIR
OG0000096	LOC6728671|XP_016035335.1|DSIM	LOC6633089|XP_002056272.1|DVIR
OG0000096	LOC6732853|XP_002079963.2|DSIM	LOC6628330|XP_002051202.1|DVIR
OG0000098	LOC6728369|XP_002103717.1|DSIM	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR
OG0000099	LOC6724926|XP_002105963.2|DSIM	LOC6626032|XP_002049608.1|DVIR
OG0000099	LOC6724927|XP_002105964.2|DSIM	LOC6633367|XP_032296645.1|DVIR
OG0000099	LOC6724923|XP_016037782.1|DSIM	LOC6633490|XP_015025434.1|DVIR
OG0000100	LOC27209016|XP_016028054.1|DSIM	LOC26530999|XP_015030268.1|DVIR
OG0000100	LOC6729668|XP_002104974.2|DSIM	LOC6632993|XP_015025819.1|DVIR
OG0000100	LOC6728116|XP_002103467.2|DSIM	LOC6629837|XP_002054537.2|DVIR, LOC6630168|XP_002054788.2|DVIR
OG0000100	LOC6728117|XP_002103468.1|DSIM	LOC6630166|XP_015026846.1|DVIR
OG0000101	LOC6738674|XP_016032493.2|DSIM	LOC6622530|XP_015030654.1|DVIR
OG0000101	LOC120284835|XP_039150176.1|DSIM	LOC26531878|XP_032290505.1|DVIR
OG0000102	LOC6735023|XP_002082004.1|DSIM	LOC6626051|XP_002050456.1|DVIR
OG0000102	LOC6733641|XP_016026602.1|DSIM	LOC6627172|XP_002048695.1|DVIR
OG0000103	LOC6737362|XP_002084200.1|DSIM, LOC6738500|XP_002085306.1|DSIM	LOC6623591|XP_002046807.1|DVIR, LOC6623698|XP_002046808.1|DVIR
OG0000103	LOC27207409|XP_016032345.1|DSIM	LOC6623703|XP_002046809.1|DVIR
OG0000103	LOC6733940|XP_016026992.1|DSIM	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR
OG0000104	LOC6738313|XP_002085123.2|DSIM	LOC6623499|XP_002046233.3|DVIR
OG0000104	LOC6731627|XP_002078767.1|DSIM	LOC6634072|XP_002057874.1|DVIR
OG0000104	LOC6738320|XP_016032165.1|DSIM, LOC6738319|XP_002085129.2|DSIM	LOC6623916|XP_002046238.1|DVIR
OG0000105	LOC6727357|XP_002102742.2|DSIM, LOC6737448|XP_039150302.1|DSIM, LOC6737449|XP_002084285.3|DSIM	LOC6634229|XP_002057740.1|DVIR
OG0000105	LOC6728924|XP_002104252.1|DSIM	LOC6631244|XP_002053645.1|DVIR
OG0000105	LOC6728929|XP_002104257.2|DSIM, LOC6728930|XP_002104258.1|DSIM	LOC6631241|XP_032293557.1|DVIR
OG0000107	LOC6735822|XP_002082732.2|DSIM, LOC6732592|XP_002079711.1|DSIM, LOC6732593|XP_002079712.2|DSIM, LOC6732591|XP_002079710.1|DSIM, LOC6739496|XP_002076393.1|DSIM	LOC6626882|XP_002049719.3|DVIR, LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR
OG0000109	LOC6731858|XP_002078993.1|DSIM, LOC6731857|XP_016024540.1|DSIM	LOC6628484|XP_002052031.2|DVIR
OG0000109	LOC27208206|XP_016024529.1|DSIM	LOC6628433|XP_032294226.1|DVIR
OG0000110	LOC6737135|XP_002083982.1|DSIM	LOC6622405|XP_002046654.1|DVIR
OG0000110	LOC6737136|XP_002083983.2|DSIM	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR
OG0000110	LOC6737137|XP_002083984.1|DSIM	LOC6622454|XP_002046656.2|DVIR
OG0000110	LOC6737138|XP_002083985.1|DSIM	LOC6622494|XP_002046657.1|DVIR
OG0000111	LOC6735301|XP_002082261.1|DSIM	LOC6625186|XP_002049119.1|DVIR
OG0000111	LOC6735304|XP_002082264.1|DSIM, LOC6739475|XP_002076375.1|DSIM	LOC6624898|XP_002049116.1|DVIR, LOC6624897|XP_002049115.1|DVIR
OG0000112	LOC6726584|XP_002107536.1|DSIM, LOC6726167|XP_002107143.1|DSIM	LOC6631730|XP_002055577.1|DVIR
OG0000112	LOC6726553|XP_002107507.1|DSIM, LOC6726552|XP_002107506.1|DSIM	LOC6631731|XP_002055578.1|DVIR, LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR
OG0000113	LOC6734348|XP_002081369.1|DSIM	LOC6622156|XP_002048476.2|DVIR
OG0000113	LOC6726892|XP_002102294.1|DSIM	LOC6631790|XP_002055369.2|DVIR, LOC6633853|XP_002057376.2|DVIR
OG0000114	LOC27208211|XP_016024714.1|DSIM, LOC27207189|XP_016024713.1|DSIM, LOC27207795|XP_016024715.1|DSIM	LOC6627890|XP_002052296.1|DVIR
OG0000114	LOC27206508|XP_016024716.1|DSIM	LOC6627889|XP_002052295.1|DVIR
OG0000114	LOC27206554|XP_016024717.1|DSIM	LOC6627888|XP_002052294.1|DVIR
OG0000116	LOC6729593|XP_002104901.1|DSIM	LOC6630742|XP_002053203.1|DVIR
OG0000116	LOC6729599|XP_016036240.1|DSIM	LOC6630740|XP_002053201.1|DVIR
OG0000116	LOC6729595|XP_002104903.1|DSIM	LOC6630741|XP_002053202.1|DVIR
OG0000117	LOC6732270|XP_002079399.2|DSIM	LOC6633971|XP_002057479.1|DVIR
OG0000117	LOC27208966|XP_016024937.1|DSIM	LOC6633970|XP_002057478.1|DVIR
OG0000117	LOC6732269|XP_002079398.1|DSIM	LOC6633968|XP_002057476.1|DVIR, LOC6633969|XP_002057477.1|DVIR
OG0000118	LOC6732291|XP_002079420.1|DSIM	LOC6627951|XP_002051424.1|DVIR
OG0000119	LOC6728690|XP_016035360.2|DSIM	LOC6632723|XP_002056046.1|DVIR
OG0000119	LOC6728691|XP_002104027.1|DSIM	LOC6632724|XP_002056047.1|DVIR
OG0000120	LOC6734025|XP_016027044.1|DSIM	LOC6625102|XP_002050121.1|DVIR
OG0000120	LOC6734420|XP_002081440.1|DSIM	LOC6622041|XP_002046464.1|DVIR
OG0000121	LOC6725520|XP_002106533.1|DSIM	LOC6632053|XP_002055250.1|DVIR
OG0000121	LOC6728083|XP_002103435.1|DSIM	LOC6630360|XP_002054040.1|DVIR
OG0000121	LOC6728081|XP_002103433.1|DSIM, LOC6728082|XP_002103434.1|DSIM	LOC6630940|XP_032295844.1|DVIR
OG0000122	LOC6730645|XP_016023081.1|DSIM	LOC6628202|XP_002052211.2|DVIR
OG0000122	LOC6725674|XP_016038931.1|DSIM	LOC6635441|XP_002058981.1|DVIR
OG0000122	LOC6733724|XP_039148554.1|DSIM	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR
OG0000122	LOC6730941|XP_039154462.1|DSIM	LOC6629169|XP_002051908.1|DVIR
OG0000123	LOC6736097|XP_002082998.1|DSIM	LOC6626378|XP_002050355.1|DVIR
OG0000123	LOC6726984|XP_002102385.2|DSIM	LOC6633191|XP_032289496.1|DVIR
OG0000124	LOC6734813|XP_002081816.1|DSIM, LOC27208977|XP_016026539.1|DSIM	LOC116649740|XP_015028914.1|DVIR, LOC26531268|XP_015028913.1|DVIR, LOC26531789|XP_015028987.1|DVIR, LOC26531912|XP_015027957.1|DVIR, LOC6630342|XP_002054591.2|DVIR
OG0000124	LOC6733578|XP_002080632.2|DSIM, LOC6733588|XP_016026546.1|DSIM	LOC6625762|XP_002049873.1|DVIR
OG0000125	LOC6729834|XP_016036531.1|DSIM	LOC6630876|XP_015026944.1|DVIR
OG0000125	LOC6728310|XP_002103659.2|DSIM	LOC6632605|XP_015026066.1|DVIR
OG0000125	LOC6734770|XP_002081773.1|DSIM	LOC6627104|XP_002050844.2|DVIR
OG0000126	LOC6732374|XP_016025028.1|DSIM	LOC6628583|XP_002051517.1|DVIR, LOC6628582|XP_032293597.1|DVIR
OG0000127	LOC6727120|XP_016033596.1|DSIM, LOC6727121|XP_002102514.1|DSIM	LOC6632494|XP_002056447.1|DVIR
OG0000127	LOC6727119|XP_002102512.1|DSIM	LOC6632493|XP_002056446.1|DVIR
OG0000127	LOC6727118|XP_016033595.1|DSIM	LOC6632492|XP_032289615.1|DVIR
OG0000128	LOC6735515|XP_016028855.1|DSIM	LOC6625639|XP_002050309.2|DVIR
OG0000128	LOC6735513|XP_016028854.1|DSIM	LOC6634932|XP_002058443.1|DVIR
OG0000128	LOC6727189|XP_039151032.1|DSIM	LOC6625638|XP_002050308.2|DVIR, LOC6625637|XP_015029249.1|DVIR
OG0000129	LOC27207923|XP_016038346.1|DSIM	LOC6633554|XP_002057251.1|DVIR
OG0000129	LOC6737662|XP_016031425.1|DSIM	LOC6623097|XP_002048662.1|DVIR
OG0000129	LOC27209404|XP_016024417.1|DSIM	LOC6623858|XP_002048663.1|DVIR
OG0000129	LOC27208978|XP_016038348.1|DSIM	LOC6633555|XP_002057252.1|DVIR
OG0000130	LOC6736999|XP_002083846.2|DSIM	LOC6623290|XP_002047305.2|DVIR
OG0000130	LOC6736995|XP_002083842.1|DSIM	LOC6623408|XP_002047299.1|DVIR
OG0000130	LOC6736996|XP_002083843.1|DSIM, LOC6736998|XP_002083845.2|DSIM	LOC6622176|XP_002047304.1|DVIR
OG0000131	LOC6728271|XP_016034905.1|DSIM	LOC6632894|XP_015026057.1|DVIR
OG0000132	LOC6732065|XP_002079197.1|DSIM	LOC6628376|XP_002052628.1|DVIR
OG0000132	LOC6727586|XP_002102965.1|DSIM	LOC6630679|XP_002054612.1|DVIR
OG0000134	LOC6728063|XP_016034682.1|DSIM	LOC6630471|XP_002054107.1|DVIR
OG0000134	LOC6725777|XP_002106776.1|DSIM	LOC6633468|XP_002057059.1|DVIR
OG0000134	LOC6731882|XP_016024555.1|DSIM	LOC6629234|XP_032294008.1|DVIR
OG0000136	LOC27207776|XP_016039307.2|DSIM	LOC6629430|XP_032295424.1|DVIR
OG0000137	LOC6739695|XP_039150368.1|DSIM	LOC6635174|XP_002058578.1|DVIR
OG0000137	LOC6737058|XP_016030680.1|DSIM	LOC6623869|XP_002046853.1|DVIR
OG0000138	LOC6728889|XP_002104222.2|DSIM	LOC6629259|XP_032295167.1|DVIR
OG0000138	LOC6728888|XP_002104221.2|DSIM	LOC6629610|XP_002054675.3|DVIR
OG0000138	LOC27207568|XP_016035580.1|DSIM	LOC6629608|XP_002054673.2|DVIR
OG0000138	LOC6728887|XP_002104220.2|DSIM	LOC6629609|XP_002054674.2|DVIR
OG0000140	LOC6739774|XP_016036532.1|DSIM	LOC6630875|XP_002054323.2|DVIR
OG0000141	LOC6737296|XP_016031007.1|DSIM	LOC6624242|XP_002046959.2|DVIR
OG0000141	LOC6737295|XP_002084135.1|DSIM	LOC6624546|XP_002046960.1|DVIR
OG0000141	LOC6737294|XP_002084134.2|DSIM	LOC6622272|XP_002046961.1|DVIR
OG0000142	LOC6729412|XP_016036060.2|DSIM	LOC6629343|XP_002053320.3|DVIR
OG0000142	LOC6740747|XP_016033059.1|DSIM	LOC6636755|XP_032296696.1|DVIR
OG0000142	LOC6725439|XP_039152649.1|DSIM	LOC6632196|XP_032295221.1|DVIR
OG0000143	LOC6738586|XP_002085390.1|DSIM	LOC116650413|XP_032289924.1|DVIR
OG0000143	LOC6738585|XP_002085389.2|DSIM	LOC6624208|XP_002048674.2|DVIR
OG0000144	LOC6728034|XP_016034649.1|DSIM	LOC6629583|XP_002054875.2|DVIR
OG0000144	LOC6725945|XP_016039294.1|DSIM	LOC26531280|XP_032294839.1|DVIR
OG0000144	LOC27206935|XP_039148698.1|DSIM, LOC120284921|XP_039150355.1|DSIM	LOC6627421|XP_015028685.2|DVIR
OG0000145	LOC27207725|XP_016038719.1|DSIM	LOC6631571|XP_002055558.2|DVIR
OG0000145	LOC6732521|XP_002079640.1|DSIM	LOC6627695|XP_002052255.1|DVIR
OG0000145	LOC6732519|XP_002079638.2|DSIM	LOC6627697|XP_002052257.1|DVIR
OG0000145	LOC6732520|XP_002079639.1|DSIM	LOC6627696|XP_002052256.1|DVIR
OG0000147	LOC6732125|XP_002079257.2|DSIM	LOC6635761|XP_002059227.2|DVIR
OG0000147	LOC6726955|XP_002102357.1|DSIM	LOC6634949|XP_002058537.1|DVIR
OG0000147	LOC6726954|XP_002102356.1|DSIM	LOC6634950|XP_002058538.1|DVIR
OG0000148	LOC6730876|XP_016023300.1|DSIM	LOC6628264|XP_002052544.1|DVIR
OG0000148	LOC27208895|XP_016024272.1|DSIM	LOC6627419|XP_002051092.1|DVIR
OG0000149	LOC6731362|XP_002078516.2|DSIM	LOC6627743|XP_002051297.1|DVIR
OG0000149	LOC6726522|XP_002107478.1|DSIM	LOC6634481|XP_002058158.1|DVIR
OG0000150	LOC6740630|XP_016023047.2|DSIM, LOC27206529|XP_039151345.1|DSIM, LOC6730607|XP_002077786.1|DSIM, LOC27207898|XP_016023046.1|DSIM, LOC6730608|XP_002077787.2|DSIM, LOC6730609|XP_002077788.1|DSIM	LOC6627333|XP_032293973.1|DVIR
OG0000151	LOC6738805|XP_002085605.1|DSIM	LOC6624491|XP_032290429.1|DVIR
OG0000151	LOC6738810|XP_002085610.1|DSIM	LOC6624600|XP_015030529.1|DVIR
OG0000151	LOC6738809|XP_002085609.1|DSIM	LOC6627838|XP_002051728.2|DVIR
OG0000151	LOC6737742|XP_002084571.1|DSIM	LOC6623559|XP_002048335.2|DVIR
OG0000152	LOC6729998|XP_002105292.1|DSIM	LOC6632780|XP_002055862.1|DVIR
OG0000152	LOC6729300|XP_002104617.1|DSIM, LOC6729999|XP_016036765.1|DSIM, LOC27206197|XP_039151544.1|DSIM	LOC6632791|XP_002055861.2|DVIR
OG0000152	LOC6730000|XP_016036767.1|DSIM	LOC6632790|XP_002055860.1|DVIR
OG0000153	LOC6728123|XP_016034743.1|DSIM	LOC6630161|XP_002054781.2|DVIR
OG0000153	LOC6728126|XP_002103477.1|DSIM	LOC6630159|XP_002054779.1|DVIR
OG0000153	LOC6728125|XP_002103476.2|DSIM	LOC6630160|XP_002054780.1|DVIR
OG0000154	LOC6729178|XP_002104499.2|DSIM	LOC6635099|XP_002058361.1|DVIR
OG0000154	LOC27206855|XP_016031941.1|DSIM	LOC26531881|XP_015031806.2|DVIR
OG0000155	LOC6737150|XP_002083997.1|DSIM	LOC6622871|XP_032290541.1|DVIR
