Orthogroup	DSIM.longest_only	DFIC.longest_only
OG0000042	LOC120284426|XP_039148044.1|DSIM, LOC6735087|XP_002082064.1|DSIM	LOC108090333|XP_017044437.1|DFIC, LOC108090332|XP_017044435.1|DFIC, LOC108090338|XP_017044443.1|DFIC, LOC108090337|XP_017044441.1|DFIC, LOC108090335|XP_017044439.1|DFIC, LOC108090336|XP_017044440.1|DFIC, LOC108090328|XP_017044431.1|DFIC
OG0000042	LOC6735090|XP_016028363.1|DSIM	LOC108090331|XP_017044434.1|DFIC
OG0000043	LOC27207593|XP_016035207.2|DSIM	LOC108087389|XP_017040220.1|DFIC
OG0000043	LOC6728570|XP_016035206.2|DSIM	LOC108087351|XP_017040180.1|DFIC
OG0000043	LOC6728571|XP_002103912.1|DSIM	LOC108087056|XP_017039721.1|DFIC
OG0000043	LOC6728574|XP_002103915.1|DSIM	LOC108092195|XP_017047211.1|DFIC
OG0000043	LOC6728568|XP_002103909.1|DSIM	LOC108087304|XP_017040112.1|DFIC
OG0000043	LOC6728566|XP_002103907.3|DSIM	LOC108087099|XP_017039770.1|DFIC
OG0000043	LOC6730335|XP_016037102.1|DSIM	LOC108086831|XP_017039366.1|DFIC
OG0000044	LOC6729601|XP_016036243.1|DSIM	LOC108095953|XP_017052779.1|DFIC
OG0000044	LOC6729605|XP_002104913.1|DSIM	LOC108095656|XP_017052310.1|DFIC, LOC108095674|XP_017052331.1|DFIC
OG0000044	LOC6729606|XP_002104914.1|DSIM	LOC108095707|XP_017052368.1|DFIC, LOC108095664|XP_017052318.1|DFIC
OG0000044	LOC6729602|XP_016036244.1|DSIM	LOC108096011|XP_017052849.1|DFIC
OG0000044	LOC6729604|XP_002104912.1|DSIM	LOC108095670|XP_017052324.1|DFIC
OG0000044	LOC6729603|XP_016036245.1|DSIM	LOC108095658|XP_017052312.1|DFIC
OG0000044	LOC6728484|XP_016035123.1|DSIM	LOC108102017|XP_017062104.1|DFIC
OG0000045	LOC27207701|XP_016031376.1|DSIM	LOC108099782|XP_017058900.1|DFIC
OG0000045	LOC120284704|XP_039149018.1|DSIM, LOC120284202|XP_002084415.1|DSIM	LOC108099776|XP_017058894.1|DFIC, LOC108099783|XP_017058901.1|DFIC
OG0000045	LOC6737082|XP_002083929.1|DSIM	LOC108089346|XP_017043016.1|DFIC
OG0000045	LOC6737081|XP_002083928.1|DSIM	LOC108089335|XP_017043004.1|DFIC
OG0000046	LOC6727218|XP_002102610.2|DSIM	LOC108098480|XP_017056880.1|DFIC
OG0000046	LOC27208258|XP_039152751.1|DSIM	LOC108097441|XP_017055199.1|DFIC
OG0000046	LOC6726461|XP_002107418.1|DSIM	LOC108097439|XP_017055197.1|DFIC
OG0000046	LOC6726459|XP_016040040.1|DSIM	LOC108097454|XP_017055215.1|DFIC
OG0000046	LOC6729249|XP_002104570.1|DSIM	LOC108091603|XP_017046371.1|DFIC, LOC108091584|XP_017046349.1|DFIC
OG0000046	LOC6729250|XP_016035903.2|DSIM	LOC108091607|XP_017046377.1|DFIC
OG0000046	LOC6729248|XP_016035902.2|DSIM, LOC6729247|XP_039150891.1|DSIM	LOC108091593|XP_017046357.1|DFIC
OG0000046	LOC6729246|XP_002104567.2|DSIM	LOC108091587|XP_017046351.1|DFIC, LOC108091594|XP_017046358.1|DFIC, LOC108091585|XP_017046350.1|DFIC
OG0000047	LOC6734785|XP_039147648.1|DSIM	LOC108090569|XP_017044803.1|DFIC
OG0000047	LOC6734782|XP_002081785.2|DSIM	LOC108090570|XP_017044804.1|DFIC
OG0000047	LOC6734347|XP_002081368.2|DSIM	LOC108094901|XP_017051236.1|DFIC
OG0000047	LOC27206290|XP_016031336.1|DSIM	LOC108089762|XP_017043641.1|DFIC
OG0000047	LOC6734356|XP_002081377.1|DSIM	LOC108094950|XP_017051302.1|DFIC
OG0000047	LOC6737553|XP_016031338.1|DSIM	LOC108089719|XP_017043575.1|DFIC
OG0000048	LOC6738296|XP_002085107.2|DSIM, LOC6738295|XP_002085106.1|DSIM	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC
OG0000048	LOC6738290|XP_002085101.1|DSIM	LOC108089538|XP_017043363.1|DFIC
OG0000048	LOC6738287|XP_039149226.1|DSIM	LOC108089535|XP_017043361.1|DFIC
OG0000048	LOC6738291|XP_002085102.1|DSIM	LOC108089542|XP_017043368.1|DFIC
OG0000049	LOC6727737|XP_002103099.1|DSIM	LOC108091886|XP_017046759.1|DFIC
OG0000049	LOC6727734|XP_002103096.1|DSIM	LOC108091864|XP_017046732.1|DFIC
OG0000049	LOC6727738|XP_002103100.1|DSIM	LOC108091860|XP_017046729.1|DFIC
OG0000049	LOC6727740|XP_002103102.1|DSIM	LOC108091991|XP_017046904.1|DFIC
OG0000049	LOC6727739|XP_002103101.1|DSIM	LOC108091993|XP_017046906.1|DFIC
OG0000049	LOC6727733|XP_002103095.1|DSIM	LOC108092198|XP_017047214.1|DFIC
OG0000050	LOC6734037|XP_002081073.1|DSIM	LOC108093905|XP_017049757.1|DFIC
OG0000050	LOC6739122|XP_002085915.1|DSIM	LOC108088748|XP_017042185.1|DFIC
OG0000050	LOC6739125|XP_002085918.1|DSIM	LOC108088744|XP_017042181.1|DFIC
OG0000050	LOC6739124|XP_002085917.1|DSIM	LOC108088745|XP_017042182.1|DFIC
OG0000050	LOC27208454|XP_016032970.1|DSIM	LOC108088747|XP_017042184.1|DFIC
OG0000050	LOC6739126|XP_002085919.1|DSIM	LOC108088743|XP_017042180.1|DFIC
OG0000050	LOC6739123|XP_016032971.1|DSIM	LOC108088746|XP_017042183.1|DFIC
OG0000051	LOC6728912|XP_016035601.1|DSIM	LOC108099282|XP_017058161.1|DFIC
OG0000051	LOC6728321|XP_002103670.1|DSIM	LOC108087911|XP_017040982.1|DFIC
OG0000051	LOC6728085|XP_002103437.1|DSIM	LOC108092094|XP_017047073.1|DFIC
OG0000051	LOC6728404|XP_039151489.1|DSIM	LOC108087894|XP_017040960.1|DFIC
OG0000052	LOC6729302|XP_002104619.1|DSIM	LOC108087102|XP_017039773.1|DFIC
OG0000052	LOC6728716|XP_002104052.1|DSIM	LOC108098807|XP_017057437.1|DFIC
OG0000052	LOC6728712|XP_002104048.2|DSIM	LOC108098902|XP_017057587.1|DFIC
OG0000052	LOC6728713|XP_002104049.1|DSIM	LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC
OG0000052	LOC6735169|XP_016028453.1|DSIM	LOC108087760|XP_017040779.1|DFIC
OG0000052	LOC6735168|XP_002082143.1|DSIM	LOC108087818|XP_017040874.1|DFIC
OG0000053	LOC6733546|XP_002080601.2|DSIM	LOC108090322|XP_017044423.1|DFIC
OG0000053	LOC6733544|XP_016026500.1|DSIM	LOC108090310|XP_017044412.1|DFIC
OG0000053	LOC6733543|XP_002080598.2|DSIM	LOC108090321|XP_017044422.1|DFIC
OG0000053	LOC6733541|XP_002080596.2|DSIM	LOC108090309|XP_017044411.1|DFIC
OG0000053	LOC6733535|XP_002080590.2|DSIM	LOC108090323|XP_017044424.1|DFIC
OG0000054	LOC6727939|XP_039151973.1|DSIM	LOC108097528|XP_017055365.1|DFIC
OG0000054	LOC6727938|XP_016034544.1|DSIM	LOC108096334|XP_017053362.1|DFIC
OG0000054	LOC6727936|XP_002103291.1|DSIM	LOC108096244|XP_017053162.1|DFIC
OG0000054	LOC6727937|XP_016034543.1|DSIM	LOC108097685|XP_017055644.1|DFIC
OG0000055	LOC6730204|XP_002105489.1|DSIM	LOC108099277|XP_017058154.1|DFIC
OG0000055	LOC6730202|XP_002105487.1|DSIM	LOC108099258|XP_017058122.1|DFIC
OG0000055	LOC6730203|XP_002105488.1|DSIM	LOC108099260|XP_017058123.1|DFIC
OG0000056	LOC6729191|XP_016035843.1|DSIM	LOC108091640|XP_017046431.1|DFIC
OG0000056	LOC6729192|XP_016035844.1|DSIM	LOC108091639|XP_017046430.1|DFIC
OG0000056	LOC6729193|XP_002104514.1|DSIM	LOC108091643|XP_017046434.1|DFIC
OG0000056	LOC6729194|XP_002104515.1|DSIM	LOC108091642|XP_017046433.1|DFIC
OG0000056	LOC6728632|XP_002103973.1|DSIM	LOC108098775|XP_017057398.1|DFIC
OG0000056	LOC6728631|XP_016035267.1|DSIM	LOC108098940|XP_017057636.1|DFIC
OG0000058	LOC6735235|XP_016028557.1|DSIM	LOC108099713|XP_017058824.1|DFIC, LOC108098458|XP_017056851.1|DFIC
OG0000058	LOC6732889|XP_002079994.1|DSIM	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC
OG0000058	LOC6731187|XP_002078346.1|DSIM	LOC108093385|XP_017048892.1|DFIC
OG0000058	LOC6725215|XP_002106238.1|DSIM	LOC108092885|XP_017048216.1|DFIC
OG0000059	LOC6729758|XP_002105064.1|DSIM	LOC108095725|XP_017052388.1|DFIC
OG0000059	LOC6729756|XP_002105062.1|DSIM	LOC108095914|XP_017052731.1|DFIC
OG0000059	LOC6729755|XP_002105061.1|DSIM	LOC108095915|XP_017052732.1|DFIC
OG0000059	LOC6729757|XP_002105063.1|DSIM	LOC108095912|XP_017052729.1|DFIC
OG0000059	LOC6729753|XP_002105059.1|DSIM, LOC27207094|XP_016036447.1|DSIM	LOC108095911|XP_017052728.1|DFIC, LOC108095913|XP_017052730.1|DFIC
OG0000059	LOC6729751|XP_002105057.1|DSIM	LOC108096013|XP_017052851.1|DFIC
OG0000060	LOC6740094|XP_016039113.1|DSIM	LOC108091169|XP_017045705.1|DFIC
OG0000060	LOC6732627|XP_002079746.2|DSIM	LOC108090629|XP_017044896.1|DFIC
OG0000060	LOC27207681|XP_016033309.1|DSIM	LOC108090119|XP_017044139.1|DFIC
OG0000060	LOC27206381|XP_016037061.1|DSIM	LOC108086822|XP_017039354.1|DFIC
OG0000060	LOC6725775|XP_002106774.1|DSIM	LOC108101966|XP_017062037.1|DFIC
OG0000060	LOC6730742|XP_002077910.1|DSIM	LOC108092553|XP_017047676.1|DFIC
OG0000061	LOC6732437|XP_002079558.1|DSIM	LOC108094528|XP_017050618.1|DFIC
OG0000061	LOC6732443|XP_002079564.1|DSIM	LOC108094524|XP_017050615.1|DFIC
OG0000061	LOC6732439|XP_002079560.1|DSIM	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC
OG0000061	LOC6732440|XP_002079561.1|DSIM	LOC108094527|XP_017050617.1|DFIC
OG0000062	LOC6740030|XP_002076916.1|DSIM	LOC108094292|XP_017050285.1|DFIC
OG0000062	LOC6732805|XP_002079918.1|DSIM	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC
OG0000063	LOC6727842|XP_002103201.1|DSIM	LOC108102253|XP_017062492.1|DFIC
OG0000063	LOC6727843|XP_002103202.1|DSIM	LOC108102254|XP_017062493.1|DFIC
OG0000063	LOC6727841|XP_002103200.1|DSIM	LOC108102252|XP_017062491.1|DFIC
OG0000063	LOC27208797|XP_016031320.1|DSIM	LOC108089709|XP_017043545.1|DFIC
OG0000063	LOC6737522|XP_002084358.1|DSIM	LOC108089764|XP_017043644.1|DFIC
OG0000063	LOC6737523|XP_002084359.2|DSIM	LOC108089767|XP_017043647.1|DFIC
OG0000063	LOC6737524|XP_016031319.1|DSIM	LOC108089761|XP_017043640.1|DFIC
OG0000065	LOC6728371|XP_002103719.1|DSIM	LOC108087975|XP_017041064.1|DFIC
OG0000065	LOC6731536|XP_002078683.1|DSIM	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC
OG0000065	LOC6728370|XP_002103718.1|DSIM	LOC108087976|XP_017041066.1|DFIC
OG0000065	LOC6727792|XP_002103153.2|DSIM	LOC108087006|XP_017039644.1|DFIC
OG0000065	LOC6727793|XP_016034382.1|DSIM	LOC108087009|XP_017039646.1|DFIC
OG0000066	LOC6725823|XP_002106819.2|DSIM	LOC108095590|XP_017052241.1|DFIC
OG0000066	LOC6726978|XP_002102379.1|DSIM	LOC108091801|XP_017046658.1|DFIC
OG0000066	LOC6729920|XP_002105222.1|DSIM	LOC108102277|XP_017062516.1|DFIC
OG0000066	LOC6733106|XP_002080183.1|DSIM	LOC108094357|XP_017050387.1|DFIC
OG0000066	LOC6727922|XP_002103277.1|DSIM	LOC108096246|XP_017053178.1|DFIC
OG0000066	LOC6725614|XP_002106621.2|DSIM	LOC108091186|XP_017045747.1|DFIC
OG0000066	LOC6735832|XP_002082742.1|DSIM	LOC108096709|XP_017054033.1|DFIC
OG0000067	LOC6727258|XP_016033773.1|DSIM	LOC108098544|XP_017057031.1|DFIC
OG0000067	LOC6736894|XP_016030541.1|DSIM	LOC108089737|XP_017043607.1|DFIC
OG0000067	LOC6733725|XP_016026693.1|DSIM	LOC108090972|XP_017045416.1|DFIC
OG0000067	LOC6736893|XP_002083746.1|DSIM	LOC108089736|XP_017043606.1|DFIC
OG0000067	LOC6738999|XP_016032827.1|DSIM	LOC108093275|XP_017048744.1|DFIC
OG0000068	LOC6738497|XP_016032344.1|DSIM	LOC108099862|XP_017058999.1|DFIC
OG0000068	LOC6727391|XP_016033933.1|DSIM	LOC108101069|XP_017060747.1|DFIC
OG0000068	LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM	LOC108086952|XP_017039554.1|DFIC
OG0000068	LOC6735356|XP_016028689.1|DSIM	LOC108094867|XP_017051178.1|DFIC
OG0000068	LOC6726193|XP_016040252.1|DSIM	LOC108098038|XP_017056186.1|DFIC
OG0000070	LOC6731198|XP_002078357.1|DSIM	LOC108093013|XP_017048405.1|DFIC
OG0000070	LOC6724811|XP_016037593.1|DSIM	LOC108097315|XP_017055021.1|DFIC
OG0000070	LOC6731197|XP_016023746.1|DSIM	LOC108093017|XP_017048410.1|DFIC
OG0000070	LOC6739846|XP_002076739.1|DSIM	LOC108093018|XP_017048411.1|DFIC
OG0000071	LOC6737710|XP_039150099.1|DSIM	LOC108100141|XP_017059383.1|DFIC
OG0000071	LOC6737960|XP_016031706.1|DSIM	LOC108095396|XP_017051968.1|DFIC
OG0000071	LOC6737959|XP_039149304.1|DSIM	LOC108095397|XP_017051969.1|DFIC
OG0000071	LOC6737961|XP_002084777.1|DSIM	LOC108095466|XP_017052069.1|DFIC
OG0000072	LOC6734771|XP_002081774.1|DSIM	LOC108090389|XP_017044527.1|DFIC
OG0000072	LOC6734779|XP_002081782.1|DSIM	LOC108090306|XP_017044405.1|DFIC
OG0000072	LOC6734773|XP_016027978.1|DSIM	LOC108090388|XP_017044526.1|DFIC
OG0000073	LOC6735060|XP_016028345.1|DSIM	LOC108093786|XP_017049554.1|DFIC
OG0000073	LOC27206379|XP_039153085.1|DSIM	LOC108097185|XP_017054817.1|DFIC
OG0000074	LOC6736960|XP_002083807.1|DSIM	LOC108093150|XP_017048585.1|DFIC
OG0000074	LOC27206301|XP_016032324.1|DSIM	LOC108099854|XP_017058989.1|DFIC
OG0000075	LOC6737411|XP_016031172.1|DSIM	LOC108096303|XP_017053279.1|DFIC
OG0000075	LOC6737413|XP_002084251.2|DSIM	LOC108096448|XP_017053541.1|DFIC
OG0000075	LOC6737412|XP_016031174.1|DSIM	LOC108096307|XP_017053282.1|DFIC
OG0000075	LOC6737410|XP_002084248.1|DSIM	LOC108096304|XP_017053280.1|DFIC
OG0000076	LOC6736800|XP_016030455.1|DSIM	LOC108096321|XP_017053338.1|DFIC
OG0000076	LOC6728433|XP_016035035.1|DSIM	LOC108087907|XP_017040976.1|DFIC
OG0000076	LOC6728430|XP_016035033.1|DSIM	LOC108088087|XP_017041231.1|DFIC
OG0000076	LOC6726415|XP_002107372.3|DSIM	LOC108094504|XP_017050597.1|DFIC
OG0000076	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM	LOC108094514|XP_017050608.1|DFIC
OG0000077	LOC6735263|XP_002082233.1|DSIM	LOC108094895|XP_017051224.1|DFIC
OG0000077	LOC6728793|XP_002104128.1|DSIM	LOC108099491|XP_017058540.1|DFIC
OG0000077	LOC27208378|XP_016029441.1|DSIM	LOC108101896|XP_017061947.1|DFIC
OG0000077	LOC6739786|XP_016036667.1|DSIM	LOC108088470|XP_017041744.1|DFIC
OG0000078	LOC6735299|XP_002082259.1|DSIM	LOC108094965|XP_017051317.1|DFIC
OG0000078	LOC6739023|XP_002085818.1|DSIM	LOC108088926|XP_017042437.1|DFIC
OG0000078	LOC6727087|XP_002102484.1|DSIM	LOC108093529|XP_017049111.1|DFIC
OG0000078	LOC6727351|XP_016040222.1|DSIM	LOC108098116|XP_017056325.1|DFIC
OG0000078	LOC6726287|XP_002107248.2|DSIM	LOC108098159|XP_017056384.1|DFIC
OG0000079	LOC6730900|XP_002078064.2|DSIM	LOC108092477|XP_017047558.1|DFIC
OG0000079	LOC6730901|XP_002078065.1|DSIM	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC
OG0000080	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM	LOC108094031|XP_017049951.1|DFIC, LOC108099995|XP_017059184.1|DFIC
OG0000080	LOC6734800|XP_002081803.1|DSIM	LOC108090461|XP_017044643.1|DFIC
OG0000081	LOC6736307|XP_002083191.1|DSIM	LOC108100698|XP_017060209.1|DFIC
OG0000082	LOC6735734|XP_016029105.1|DSIM	LOC108096757|XP_017054106.1|DFIC
OG0000082	LOC6729147|XP_002104468.1|DSIM	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC
OG0000082	LOC6728152|XP_002103502.1|DSIM	LOC108092010|XP_017046931.1|DFIC
OG0000083	LOC6731833|XP_002078968.2|DSIM	LOC108089266|XP_017042925.1|DFIC
OG0000083	LOC6731564|XP_002078705.1|DSIM	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC
OG0000083	LOC6731563|XP_016024230.1|DSIM	LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC
OG0000083	LOC6731560|XP_002078701.1|DSIM	LOC108098717|XP_017057324.1|DFIC
OG0000083	LOC6731562|XP_016024229.1|DSIM	LOC108098712|XP_017057316.1|DFIC
OG0000083	LOC6731834|XP_002078969.1|DSIM	LOC108089245|XP_017042898.1|DFIC
OG0000084	LOC6735164|XP_016028449.1|DSIM	LOC108087862|XP_017040935.1|DFIC
OG0000084	LOC6734690|XP_002081697.1|DSIM	LOC108093919|XP_017049775.1|DFIC
OG0000085	LOC6733409|XP_002080466.2|DSIM	LOC108101444|XP_017061270.1|DFIC
OG0000085	LOC6733407|XP_039148683.1|DSIM	LOC108101595|XP_017061496.1|DFIC
OG0000085	LOC6733410|XP_002080467.1|DSIM	LOC108101603|XP_017061506.1|DFIC
OG0000085	LOC6733411|XP_016026348.1|DSIM	LOC108101582|XP_017061483.1|DFIC
OG0000085	LOC6733406|XP_039148680.1|DSIM	LOC108101594|XP_017061495.1|DFIC
OG0000086	LOC6735244|XP_002082217.1|DSIM	LOC108096752|XP_017054097.1|DFIC
OG0000087	LOC6731703|XP_002078839.2|DSIM	LOC108101150|XP_017060862.1|DFIC
OG0000087	LOC6732326|XP_002079454.1|DSIM	LOC108090029|XP_017044014.1|DFIC
OG0000088	LOC6733235|XP_016026114.1|DSIM	LOC108094304|XP_017050312.1|DFIC
OG0000088	LOC6731877|XP_039147209.1|DSIM	LOC108101734|XP_017061675.1|DFIC
OG0000088	LOC6737664|XP_016031426.1|DSIM	LOC108100188|XP_017059448.1|DFIC
OG0000088	LOC6734839|XP_002081841.1|DSIM	LOC108093949|XP_017049834.1|DFIC
OG0000088	LOC27206292|XP_016031427.1|DSIM	LOC108100212|XP_017059477.1|DFIC
OG0000089	LOC6727037|XP_002102435.1|DSIM	LOC108098591|XP_017057133.1|DFIC
OG0000089	LOC6728738|XP_002104073.1|DSIM	LOC108098939|XP_017057635.1|DFIC
OG0000089	LOC6737468|XP_002084304.1|DSIM	LOC108087422|XP_017040258.1|DFIC
OG0000090	LOC6733740|XP_002080786.2|DSIM	LOC108090757|XP_017045079.1|DFIC
OG0000090	LOC6733746|XP_016026706.1|DSIM	LOC108090961|XP_017045394.1|DFIC
OG0000090	LOC6736772|XP_002083628.1|DSIM	LOC108096450|XP_017053542.1|DFIC
OG0000090	LOC6736298|XP_016029779.1|DSIM	LOC108100299|XP_017059587.1|DFIC
OG0000091	LOC6730014|XP_016036778.1|DSIM	LOC108086553|XP_017038985.1|DFIC
OG0000091	LOC6732003|XP_016024679.1|DSIM	LOC108102111|XP_017062264.1|DFIC
OG0000091	LOC6727564|XP_016034162.1|DSIM	LOC108087170|XP_017039900.1|DFIC
OG0000091	LOC6727565|XP_016034164.1|DSIM	LOC108087365|XP_017040194.1|DFIC
OG0000092	LOC6729582|XP_002104890.2|DSIM	LOC108096020|XP_017052859.1|DFIC
OG0000092	LOC6729585|XP_002104893.2|DSIM	LOC108095984|XP_017052817.1|DFIC
OG0000092	LOC6729663|XP_002104969.1|DSIM	LOC108095732|XP_017052397.1|DFIC
OG0000092	LOC6729583|XP_002104891.1|DSIM	LOC108096015|XP_017052854.1|DFIC
OG0000093	LOC6731455|XP_016024109.1|DSIM	LOC108092694|XP_017047894.1|DFIC
OG0000093	LOC6725462|XP_002106478.1|DSIM	LOC108094674|XP_017050882.1|DFIC
OG0000093	LOC27206936|XP_016028260.1|DSIM	LOC108093808|XP_017049610.1|DFIC
OG0000093	LOC6725499|XP_002106513.1|DSIM	LOC108088659|XP_017042076.1|DFIC
OG0000094	LOC6737538|XP_002084373.2|DSIM	LOC108089688|XP_017043524.1|DFIC
OG0000094	LOC6726915|XP_002102317.1|DSIM	LOC108091775|XP_017046611.1|DFIC
OG0000096	LOC6732786|XP_016025498.1|DSIM	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC
OG0000096	LOC6732455|XP_002079575.1|DSIM	LOC108094544|XP_017050641.1|DFIC
OG0000096	LOC6728671|XP_016035335.1|DSIM	LOC108087280|XP_017040078.1|DFIC
OG0000096	LOC6732853|XP_002079963.2|DSIM	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC
OG0000097	LOC27207237|XP_016032392.1|DSIM, LOC27208359|XP_016032391.1|DSIM	LOC108099718|XP_017058829.1|DFIC, LOC108099719|XP_017058830.1|DFIC
OG0000097	LOC27208790|XP_016032388.1|DSIM	LOC108099737|XP_017058847.1|DFIC
OG0000097	LOC27207702|XP_016032389.1|DSIM	LOC108099759|XP_017058878.1|DFIC
OG0000098	LOC6728369|XP_002103717.1|DSIM	LOC108087974|XP_017041063.1|DFIC
OG0000099	LOC6724926|XP_002105963.2|DSIM	LOC108097067|XP_017054593.1|DFIC
OG0000099	LOC6724927|XP_002105964.2|DSIM	LOC108097066|XP_017054592.1|DFIC
OG0000099	LOC6724923|XP_016037782.1|DSIM	LOC108097065|XP_017054590.1|DFIC
OG0000100	LOC27209016|XP_016028054.1|DSIM	LOC108090525|XP_017044732.1|DFIC
OG0000100	LOC6728116|XP_002103467.2|DSIM	LOC108092048|XP_017046984.1|DFIC
OG0000100	LOC6728118|XP_002103469.1|DSIM	LOC108092049|XP_017046985.1|DFIC
OG0000100	LOC27207461|XP_039150801.1|DSIM	LOC108097691|XP_017055649.1|DFIC
OG0000101	LOC27207534|XP_016032499.1|DSIM	LOC108088290|XP_017041499.1|DFIC
OG0000101	LOC6738674|XP_016032493.2|DSIM	LOC108088292|XP_017041511.1|DFIC
OG0000102	LOC6735023|XP_002082004.1|DSIM	LOC108093909|XP_017049764.1|DFIC
OG0000102	LOC6733641|XP_016026602.1|DSIM	LOC108090478|XP_017044665.1|DFIC
OG0000103	LOC6737362|XP_002084200.1|DSIM	LOC108094023|XP_017049946.1|DFIC
OG0000103	LOC6738500|XP_002085306.1|DSIM	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC
OG0000103	LOC27207409|XP_016032345.1|DSIM	LOC108099865|XP_017059002.1|DFIC
OG0000103	LOC6733940|XP_016026992.1|DSIM	LOC108086454|XP_017038864.1|DFIC
OG0000104	LOC6738313|XP_002085123.2|DSIM	LOC108089623|XP_017043475.1|DFIC
OG0000104	LOC6731627|XP_002078767.1|DSIM	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC
OG0000104	LOC6738319|XP_002085129.2|DSIM	LOC108089503|XP_017043297.1|DFIC
OG0000105	LOC6727357|XP_002102742.2|DSIM, LOC6737448|XP_039150302.1|DSIM, LOC6737449|XP_002084285.3|DSIM	LOC108091851|XP_017046719.1|DFIC
OG0000105	LOC6728924|XP_002104252.1|DSIM	LOC108099251|XP_017058111.1|DFIC
OG0000105	LOC6728929|XP_002104257.2|DSIM	LOC108099504|XP_017058556.1|DFIC
OG0000105	LOC6728930|XP_002104258.1|DSIM	LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC
OG0000106	LOC6735576|XP_016028938.2|DSIM	LOC108101407|XP_017061221.1|DFIC
OG0000106	LOC6727935|XP_002103290.2|DSIM	LOC108096338|XP_017053375.1|DFIC
OG0000106	LOC6727934|XP_002103289.2|DSIM, LOC6727933|XP_002103288.2|DSIM	LOC108098423|XP_017056805.1|DFIC, LOC108098436|XP_017056816.1|DFIC
OG0000106	LOC6732366|XP_002079487.1|DSIM	LOC108100916|XP_017060521.1|DFIC
OG0000106	LOC6732364|XP_016025012.2|DSIM	LOC108100923|XP_017060536.1|DFIC
OG0000106	LOC120284193|XP_016025013.1|DSIM	LOC108100983|XP_017060633.1|DFIC
OG0000106	LOC6734652|XP_002081659.2|DSIM	LOC108087622|XP_017040553.1|DFIC
OG0000106	LOC6734646|XP_016027818.1|DSIM	LOC108087643|XP_017040596.1|DFIC
OG0000106	LOC6734648|XP_002081655.1|DSIM	LOC108087641|XP_017040594.1|DFIC
OG0000107	LOC6735822|XP_002082732.2|DSIM	LOC108096602|XP_017053789.1|DFIC
OG0000107	LOC6732592|XP_002079711.1|DSIM	LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC
OG0000107	LOC6732591|XP_002079710.1|DSIM	LOC108094425|XP_017050485.1|DFIC, LOC108094343|XP_017050376.1|DFIC, LOC108095574|XP_017052217.1|DFIC, LOC108098734|XP_017057357.1|DFIC, LOC108095588|XP_017052243.1|DFIC
OG0000107	LOC6739496|XP_002076393.1|DSIM	LOC108096607|XP_017053803.1|DFIC
OG0000109	LOC6731858|XP_002078993.1|DSIM	LOC108099999|XP_017059189.1|DFIC
OG0000109	LOC6731857|XP_016024540.1|DSIM	LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC
OG0000109	LOC27208206|XP_016024529.1|DSIM	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC
OG0000110	LOC6737135|XP_002083982.1|DSIM	LOC108088246|XP_017041452.1|DFIC
OG0000110	LOC6737136|XP_002083983.2|DSIM	LOC108088248|XP_017041454.1|DFIC
OG0000110	LOC6737137|XP_002083984.1|DSIM	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC
OG0000110	LOC6737138|XP_002083985.1|DSIM	LOC108088256|XP_017041463.1|DFIC
OG0000111	LOC6735301|XP_002082261.1|DSIM	LOC108094777|XP_017051039.1|DFIC
OG0000111	LOC6735304|XP_002082264.1|DSIM	LOC108094927|XP_017051274.1|DFIC
OG0000111	LOC6739475|XP_002076375.1|DSIM	LOC108094929|XP_017051277.1|DFIC
