Orthogroup	DSIM.longest_only	DSEC.longest_only
OG0000037	LOC6735171|XP_016028454.1|DSIM	LOC6609848|XP_002034500.1|DSEC
OG0000037	LOC6727491|XP_002102871.2|DSIM	LOC6619109|XP_002043349.1|DSEC
OG0000037	LOC6727490|XP_002102870.2|DSIM	LOC6619108|XP_002043348.1|DSEC
OG0000038	LOC6738693|XP_002085495.1|DSIM	LOC6619358|XP_002043575.1|DSEC
OG0000038	LOC6738696|XP_016032514.1|DSIM	LOC6619360|XP_032575071.1|DSEC
OG0000039	LOC6726964|XP_002102366.2|DSIM	LOC6614108|XP_032577608.1|DSEC
OG0000039	LOC27207643|XP_016039311.1|DSIM	LOC6619553|XP_002043768.1|DSEC
OG0000039	LOC6740324|XP_002077196.2|DSIM	LOC6619552|XP_002043767.1|DSEC
OG0000039	LOC6725586|XP_039153235.1|DSIM	LOC6617545|XP_032581966.1|DSEC
OG0000040	LOC6727642|XP_002103019.1|DSIM	LOC6616682|XP_002041037.1|DSEC
OG0000040	LOC6728556|XP_002103897.1|DSIM	LOC6606863|XP_002031657.1|DSEC
OG0000040	LOC6728557|XP_002103898.1|DSIM	LOC6606864|XP_002031658.1|DSEC
OG0000040	LOC6727641|XP_002103018.1|DSIM	LOC6616681|XP_002041036.1|DSEC
OG0000040	LOC6727640|XP_016034235.1|DSIM	LOC6616680|XP_002041035.2|DSEC
OG0000040	LOC6727638|XP_002103015.1|DSIM	LOC6616678|XP_002041033.1|DSEC
OG0000040	LOC6730355|XP_002105637.2|DSIM	LOC6619507|XP_002043722.1|DSEC
OG0000041	LOC6729586|XP_002104894.1|DSIM	LOC6619701|XP_002043916.1|DSEC
OG0000041	LOC6729587|XP_002104895.1|DSIM	LOC6619702|XP_002043917.1|DSEC
OG0000041	LOC6729591|XP_002104899.1|DSIM	LOC6619703|XP_032579544.1|DSEC
OG0000041	LOC6729598|XP_002104906.1|DSIM	LOC6619709|XP_002043924.1|DSEC
OG0000041	LOC6729597|XP_016036238.1|DSIM	LOC6619708|XP_032579543.1|DSEC
OG0000042	LOC27209427|XP_016038683.1|DSIM	LOC6617460|XP_002041777.2|DSEC
OG0000042	LOC6735085|XP_039148041.1|DSIM	LOC6609765|XP_002034419.1|DSEC
OG0000042	LOC6735089|XP_039148042.1|DSIM	LOC6609768|XP_002034422.2|DSEC
OG0000042	LOC6735086|XP_002082063.1|DSIM, LOC120284425|XP_039148040.1|DSIM	LOC6609766|XP_032571746.1|DSEC
OG0000042	LOC6735088|XP_039148043.1|DSIM	LOC6609767|XP_032571748.1|DSEC
OG0000042	LOC120284426|XP_039148044.1|DSIM, LOC6735087|XP_002082064.1|DSIM	LOC116800694|XP_032572982.1|DSEC
OG0000042	LOC6735090|XP_016028363.1|DSIM	LOC6609769|XP_002034423.2|DSEC
OG0000043	LOC27207593|XP_016035207.2|DSIM	LOC6606882|XP_002031676.2|DSEC
OG0000043	LOC6728570|XP_016035206.2|DSIM	LOC6606880|XP_002031674.2|DSEC
OG0000043	LOC6728571|XP_002103912.1|DSIM	LOC6606881|XP_032578763.1|DSEC
OG0000043	LOC6728574|XP_002103915.1|DSIM	LOC6606886|XP_002031680.1|DSEC
OG0000043	LOC6728568|XP_002103909.1|DSIM	LOC6606877|XP_032576948.1|DSEC
OG0000043	LOC6728566|XP_002103907.3|DSIM	LOC6606875|XP_002031669.2|DSEC
OG0000043	LOC6730335|XP_016037102.1|DSIM	LOC6612980|XP_002037471.1|DSEC
OG0000044	LOC6729601|XP_016036243.1|DSIM	LOC6619712|XP_032578272.1|DSEC
OG0000044	LOC6729605|XP_002104913.1|DSIM	LOC6619716|XP_002043931.1|DSEC
OG0000044	LOC6729606|XP_002104914.1|DSIM	LOC6619717|XP_002043932.1|DSEC
OG0000044	LOC6729602|XP_016036244.1|DSIM	LOC6619713|XP_032578123.1|DSEC
OG0000044	LOC6729604|XP_002104912.1|DSIM	LOC6619715|XP_002043930.1|DSEC
OG0000044	LOC6729603|XP_016036245.1|DSIM	LOC6619714|XP_002043929.1|DSEC
OG0000045	LOC27207701|XP_016031376.1|DSIM	LOC6605191|XP_002030030.1|DSEC
OG0000045	LOC120284704|XP_039149018.1|DSIM	LOC6605189|XP_002030028.1|DSEC
OG0000045	LOC120284202|XP_002084415.1|DSIM	LOC6605190|XP_002030029.1|DSEC
OG0000045	LOC6737082|XP_002083929.1|DSIM	LOC6611095|XP_002035652.1|DSEC
OG0000045	LOC6737081|XP_002083928.1|DSIM	LOC6611094|XP_002035651.1|DSEC
OG0000046	LOC6727218|XP_002102610.2|DSIM	LOC6620032|XP_032578694.1|DSEC
OG0000046	LOC27208258|XP_039152751.1|DSIM	LOC6615012|XP_002039429.1|DSEC
OG0000046	LOC6726461|XP_002107418.1|DSIM	LOC6615013|XP_002039430.2|DSEC
OG0000046	LOC6726459|XP_016040040.1|DSIM	LOC6615011|XP_032581038.1|DSEC
OG0000046	LOC6729250|XP_016035903.2|DSIM	LOC6607592|XP_032578892.1|DSEC
OG0000046	LOC6736058|XP_016029460.1|DSIM	LOC6618806|XP_002043055.1|DSEC
OG0000046	LOC6729246|XP_002104567.2|DSIM	LOC6607590|XP_002032359.1|DSEC
OG0000046	LOC6734258|XP_016027304.1|DSIM	LOC6608938|XP_002033652.1|DSEC
OG0000047	LOC6734785|XP_039147648.1|DSIM	LOC6609458|XP_002034143.1|DSEC
OG0000047	LOC6734782|XP_002081785.2|DSIM	LOC6609455|XP_002034140.1|DSEC
OG0000047	LOC6734347|XP_002081368.2|DSIM	LOC6609036|XP_032573031.1|DSEC
OG0000047	LOC27206290|XP_016031336.1|DSIM	LOC6605158|XP_002029997.1|DSEC
OG0000047	LOC6734356|XP_002081377.1|DSIM	LOC6609046|XP_032572064.1|DSEC
OG0000047	LOC6737553|XP_016031338.1|DSIM	LOC6605159|XP_002029998.2|DSEC
OG0000048	LOC6738295|XP_002085106.1|DSIM	LOC6605928|XP_002030741.1|DSEC
OG0000048	LOC6738290|XP_002085101.1|DSIM	LOC6605925|XP_002030738.1|DSEC
OG0000048	LOC6738287|XP_039149226.1|DSIM	LOC6605923|XP_002030736.1|DSEC
OG0000048	LOC6738291|XP_002085102.1|DSIM	LOC6605926|XP_002030739.1|DSEC
OG0000049	LOC6727737|XP_002103099.1|DSIM	LOC6616787|XP_002041124.1|DSEC
OG0000049	LOC6727734|XP_002103096.1|DSIM	LOC6616784|XP_002041121.1|DSEC
OG0000049	LOC6727738|XP_002103100.1|DSIM	LOC6616788|XP_002041125.1|DSEC
OG0000049	LOC6727740|XP_002103102.1|DSIM	LOC6616790|XP_032578183.1|DSEC
OG0000049	LOC6727739|XP_002103101.1|DSIM	LOC6616789|XP_002041126.1|DSEC
OG0000049	LOC6727733|XP_002103095.1|DSIM	LOC6616783|XP_002041120.1|DSEC
OG0000050	LOC6734037|XP_002081073.1|DSIM	LOC6608707|XP_002033431.1|DSEC
OG0000050	LOC6739122|XP_002085915.1|DSIM	LOC6616568|XP_002040927.1|DSEC
OG0000050	LOC6739125|XP_002085918.1|DSIM	LOC6616571|XP_032575631.1|DSEC
OG0000050	LOC6739124|XP_002085917.1|DSIM	LOC6616570|XP_002040929.1|DSEC
OG0000050	LOC27208454|XP_016032970.1|DSIM	LOC116800887|XP_032573137.1|DSEC
OG0000050	LOC6739126|XP_002085919.1|DSIM	LOC6616572|XP_002040931.1|DSEC
OG0000050	LOC6739123|XP_016032971.1|DSIM	LOC6616569|XP_032573136.1|DSEC
OG0000051	LOC6728912|XP_016035601.1|DSIM	LOC6607242|XP_032578378.1|DSEC
OG0000051	LOC6728321|XP_002103670.1|DSIM	LOC6606627|XP_002031428.1|DSEC
OG0000051	LOC6728085|XP_002103437.1|DSIM	LOC6606391|XP_002031196.1|DSEC
OG0000051	LOC6728404|XP_039151489.1|DSIM	LOC6606710|XP_002031509.1|DSEC
OG0000052	LOC6728714|XP_002104050.1|DSIM	LOC6607024|XP_002031813.1|DSEC
OG0000052	LOC6729302|XP_002104619.1|DSIM	LOC6607642|XP_002032407.1|DSEC
OG0000052	LOC6728715|XP_016035378.1|DSIM	LOC6607025|XP_002031814.1|DSEC
OG0000052	LOC6728716|XP_002104052.1|DSIM	LOC6607026|XP_002031815.1|DSEC
OG0000052	LOC6728712|XP_002104048.2|DSIM	LOC6607022|XP_002031811.2|DSEC
OG0000052	LOC6728713|XP_002104049.1|DSIM	LOC6607023|XP_002031812.1|DSEC
OG0000052	LOC6735169|XP_016028453.1|DSIM	LOC6609846|XP_002034498.1|DSEC
OG0000052	LOC6735168|XP_002082143.1|DSIM	LOC6609845|XP_002034497.1|DSEC
OG0000053	LOC6733546|XP_002080601.2|DSIM	LOC6608189|XP_002032934.2|DSEC
OG0000053	LOC6733544|XP_016026500.1|DSIM	LOC6608187|XP_002032932.1|DSEC
OG0000053	LOC6733543|XP_002080598.2|DSIM	LOC6608186|XP_002032931.2|DSEC
OG0000053	LOC6733541|XP_002080596.2|DSIM	LOC6608184|XP_002032929.1|DSEC
OG0000053	LOC6733535|XP_002080590.2|DSIM	LOC6608180|XP_002032925.1|DSEC
OG0000054	LOC6727939|XP_039151973.1|DSIM	LOC6606233|XP_002031041.1|DSEC
OG0000054	LOC6727938|XP_016034544.1|DSIM	LOC6606232|XP_002031040.1|DSEC
OG0000054	LOC6727936|XP_002103291.1|DSIM	LOC6606230|XP_002031038.1|DSEC
OG0000054	LOC6727937|XP_016034543.1|DSIM	LOC6606231|XP_032576779.1|DSEC
OG0000055	LOC6730204|XP_002105489.1|DSIM	LOC6612847|XP_002037341.1|DSEC
OG0000055	LOC6730202|XP_002105487.1|DSIM	LOC6612845|XP_002037339.1|DSEC
OG0000055	LOC6730203|XP_002105488.1|DSIM	LOC6612846|XP_002037340.1|DSEC
OG0000056	LOC6729191|XP_016035843.1|DSIM	LOC6607531|XP_002032300.1|DSEC
OG0000056	LOC6729192|XP_016035844.1|DSIM	LOC6607532|XP_002032301.1|DSEC
OG0000056	LOC6729193|XP_002104514.1|DSIM	LOC6607533|XP_002032302.1|DSEC
OG0000056	LOC6729194|XP_002104515.1|DSIM	LOC6607534|XP_002032303.1|DSEC
OG0000056	LOC6728632|XP_002103973.1|DSIM	LOC6606941|XP_002031735.1|DSEC
OG0000056	LOC6728631|XP_016035267.1|DSIM	LOC6606940|XP_002031734.1|DSEC
OG0000058	LOC6735235|XP_016028557.1|DSIM	LOC6609913|XP_002034563.1|DSEC
OG0000058	LOC6732889|XP_002079994.1|DSIM	LOC6614763|XP_002039182.2|DSEC
OG0000058	LOC6735234|XP_002082207.1|DSIM	LOC6609912|XP_002034562.2|DSEC
OG0000058	LOC6735232|XP_002082205.1|DSIM	LOC6609909|XP_032572423.1|DSEC
OG0000058	LOC6731187|XP_002078346.1|DSIM	LOC6613603|XP_002038073.1|DSEC
OG0000058	LOC6725215|XP_002106238.1|DSIM	LOC6612350|XP_002036859.1|DSEC
OG0000059	LOC6729758|XP_002105064.1|DSIM	LOC6617066|XP_002041394.1|DSEC
OG0000059	LOC6729756|XP_002105062.1|DSIM	LOC6617064|XP_002041392.1|DSEC
OG0000059	LOC6729755|XP_002105061.1|DSIM	LOC6617063|XP_002041391.1|DSEC
OG0000059	LOC6729757|XP_002105063.1|DSIM	LOC6617065|XP_002041393.1|DSEC
OG0000059	LOC6729751|XP_002105057.1|DSIM	LOC6617058|XP_002041386.1|DSEC
OG0000060	LOC6740094|XP_016039113.1|DSIM	LOC6618583|XP_002042842.1|DSEC
OG0000060	LOC6732627|XP_002079746.2|DSIM	LOC6614500|XP_002038933.1|DSEC
OG0000060	LOC27207681|XP_016033309.1|DSIM	LOC6613944|XP_032578849.1|DSEC
OG0000060	LOC27206381|XP_016037061.1|DSIM	LOC6612941|XP_032579191.1|DSEC
OG0000060	LOC6725775|XP_002106774.1|DSIM	LOC6618552|XP_002042809.1|DSEC
OG0000060	LOC6730742|XP_002077910.1|DSIM	LOC6613126|XP_002037607.1|DSEC
OG0000061	LOC6732437|XP_002079558.1|DSIM	LOC6611375|XP_002035920.1|DSEC
OG0000061	LOC6732443|XP_002079564.1|DSIM	LOC6611382|XP_002035927.1|DSEC
OG0000061	LOC6732439|XP_002079560.1|DSIM	LOC6611377|XP_032583318.1|DSEC
OG0000061	LOC6732440|XP_002079561.1|DSIM	LOC6611378|XP_002035923.2|DSEC
OG0000062	LOC6740030|XP_002076916.1|DSIM	LOC6619830|XP_032581369.1|DSEC
OG0000062	LOC6732805|XP_002079918.1|DSIM	LOC6614677|XP_002039104.1|DSEC
OG0000062	LOC6726783|XP_002102191.1|DSIM	LOC6613921|XP_002038386.1|DSEC
OG0000062	LOC6732806|XP_002079919.1|DSIM	LOC6614678|XP_002039105.1|DSEC
OG0000062	LOC27208526|XP_016023428.1|DSIM	LOC116803533|XP_032583118.1|DSEC
OG0000062	LOC27209077|XP_016023423.1|DSIM	LOC116801522|XP_032577635.1|DSEC
OG0000063	LOC6727842|XP_002103201.1|DSIM	LOC6616903|XP_002041237.1|DSEC
OG0000063	LOC6727843|XP_002103202.1|DSIM	LOC6616904|XP_032577925.1|DSEC
OG0000063	LOC6727841|XP_002103200.1|DSIM	LOC6616902|XP_002041236.1|DSEC
OG0000063	LOC27208797|XP_016031320.1|DSIM	LOC116800923|XP_032573468.1|DSEC
OG0000063	LOC6737522|XP_002084358.1|DSIM	LOC6605135|XP_002029976.1|DSEC
OG0000063	LOC6737523|XP_002084359.2|DSIM	LOC6605136|XP_002029977.1|DSEC
OG0000063	LOC6737524|XP_016031319.1|DSIM	LOC6605137|XP_032573466.1|DSEC
OG0000065	LOC6728371|XP_002103719.1|DSIM	LOC6620871|XP_032577187.1|DSEC
OG0000065	LOC6731536|XP_002078683.1|DSIM	LOC6611715|XP_032583141.1|DSEC
OG0000065	LOC6728370|XP_002103718.1|DSIM	LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC
OG0000065	LOC6727792|XP_002103153.2|DSIM	LOC6616851|XP_002041187.2|DSEC
OG0000065	LOC6727793|XP_016034382.1|DSIM	LOC6616853|XP_002041189.1|DSEC
OG0000066	LOC6725823|XP_002106819.2|DSIM	LOC6618629|XP_002042888.1|DSEC
OG0000066	LOC6726978|XP_002102379.1|DSIM	LOC6614127|XP_002038580.2|DSEC
OG0000066	LOC6729920|XP_002105222.1|DSIM	LOC6618754|XP_002043012.2|DSEC
OG0000066	LOC6733106|XP_002080183.1|DSIM	LOC6619319|XP_002043536.1|DSEC
OG0000066	LOC6727922|XP_002103277.1|DSIM	LOC6606217|XP_002031025.1|DSEC
OG0000066	LOC6725614|XP_002106621.2|DSIM	LOC6617577|XP_002041890.1|DSEC
OG0000066	LOC6735832|XP_002082742.1|DSIM	LOC6615669|XP_002040040.1|DSEC
OG0000067	LOC6727258|XP_016033773.1|DSIM	LOC6620079|XP_002044291.1|DSEC
OG0000067	LOC6736894|XP_016030541.1|DSIM	LOC6610892|XP_002035455.1|DSEC
OG0000067	LOC6733725|XP_016026693.1|DSIM	LOC6608367|XP_002033103.1|DSEC
OG0000067	LOC6736893|XP_002083746.1|DSIM	LOC6610891|XP_002035454.1|DSEC
OG0000067	LOC6738999|XP_016032827.1|DSIM	LOC6616446|XP_002040807.1|DSEC
OG0000068	LOC6738497|XP_016032344.1|DSIM	LOC6606120|XP_032575928.1|DSEC
OG0000068	LOC6727391|XP_016033933.1|DSIM	LOC6620399|XP_032576530.1|DSEC
OG0000068	LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM	LOC6606128|XP_032573930.1|DSEC
OG0000068	LOC6735356|XP_016028689.1|DSIM	LOC6610046|XP_002034662.2|DSEC
OG0000068	LOC6726193|XP_016040252.1|DSIM	LOC6615215|XP_032581888.1|DSEC
OG0000070	LOC6731198|XP_002078357.1|DSIM	LOC6613612|XP_002038082.1|DSEC
OG0000070	LOC6724811|XP_016037593.1|DSIM	LOC6615903|XP_002040271.1|DSEC
OG0000070	LOC6731197|XP_016023746.1|DSIM	LOC6613611|XP_002038081.1|DSEC
OG0000070	LOC6739846|XP_002076739.1|DSIM	LOC6614825|XP_002039244.1|DSEC
OG0000071	LOC6737710|XP_039150099.1|DSIM	LOC6605331|XP_002030168.2|DSEC
OG0000071	LOC6737960|XP_016031706.1|DSIM	LOC6605584|XP_032575054.1|DSEC
OG0000071	LOC6737959|XP_039149304.1|DSIM	LOC6605583|XP_002030402.2|DSEC
OG0000071	LOC6737961|XP_002084777.1|DSIM	LOC6605585|XP_002030404.1|DSEC
OG0000072	LOC6734771|XP_002081774.1|DSIM	LOC6609446|XP_002034131.1|DSEC
OG0000072	LOC6734779|XP_002081782.1|DSIM	LOC6609453|XP_002034138.1|DSEC
OG0000072	LOC6734773|XP_016027978.1|DSIM	LOC6609448|XP_032571731.1|DSEC
OG0000073	LOC6735060|XP_016028345.1|DSIM	LOC6609744|XP_002034398.2|DSEC
OG0000073	LOC27206379|XP_039153085.1|DSIM	LOC6616009|XP_032581764.1|DSEC
OG0000073	LOC6739755|XP_039150533.1|DSIM	LOC6614351|XP_032576696.1|DSEC
OG0000074	LOC6736960|XP_002083807.1|DSIM	LOC6610960|XP_002035517.1|DSEC
OG0000074	LOC27206301|XP_016032324.1|DSIM	LOC6606103|XP_002030912.1|DSEC
OG0000075	LOC6737411|XP_016031172.1|DSIM	LOC6605016|XP_002029859.2|DSEC
OG0000075	LOC6737413|XP_002084251.2|DSIM	LOC6605018|XP_002029861.1|DSEC
OG0000075	LOC6737412|XP_016031174.1|DSIM	LOC6605017|XP_002029860.1|DSEC
OG0000075	LOC6737410|XP_002084248.1|DSIM	LOC6605015|XP_002029858.1|DSEC
OG0000076	LOC6736800|XP_016030455.1|DSIM	LOC6610804|XP_032574471.1|DSEC
OG0000076	LOC6728433|XP_016035035.1|DSIM	LOC6606736|XP_032578748.1|DSEC
OG0000076	LOC6728430|XP_016035033.1|DSIM	LOC6606734|XP_032578866.1|DSEC
OG0000076	LOC6726415|XP_002107372.3|DSIM	LOC6614957|XP_002039374.1|DSEC
OG0000076	LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM	LOC6614958|XP_032581514.1|DSEC
OG0000077	LOC6735263|XP_002082233.1|DSIM	LOC6609946|XP_002034592.1|DSEC
OG0000077	LOC6728793|XP_002104128.1|DSIM	LOC6607116|XP_002031904.1|DSEC
OG0000077	LOC27208378|XP_016029441.1|DSIM	LOC6618789|XP_002043039.2|DSEC
OG0000077	LOC6739786|XP_016036667.1|DSIM	LOC6618743|XP_032576637.1|DSEC
OG0000078	LOC6735299|XP_002082259.1|DSIM	LOC6609985|XP_032572329.1|DSEC
OG0000078	LOC6739023|XP_002085818.1|DSIM	LOC6616471|XP_032574945.1|DSEC
OG0000078	LOC6727087|XP_002102484.1|DSIM	LOC6614250|XP_032578587.1|DSEC
OG0000078	LOC6727351|XP_016040222.1|DSIM	LOC6615175|XP_002039591.1|DSEC
OG0000078	LOC6726287|XP_002107248.2|DSIM	LOC6618086|XP_002042384.1|DSEC
OG0000079	LOC6730899|XP_016023328.1|DSIM	LOC6613269|XP_032579200.1|DSEC
OG0000079	LOC6730900|XP_002078064.2|DSIM	LOC6613270|XP_032579159.1|DSEC
OG0000079	LOC6730901|XP_002078065.1|DSIM	LOC6613271|XP_002037748.1|DSEC
OG0000079	LOC27208402|XP_016023330.1|DSIM	LOC116801778|XP_032579140.1|DSEC
OG0000080	LOC6734869|XP_002081870.3|DSIM	LOC6609553|XP_032570859.1|DSEC
OG0000080	LOC6734800|XP_002081803.1|DSIM	LOC6609476|XP_002034161.1|DSEC
OG0000081	LOC6736307|XP_002083191.1|DSIM	LOC6610291|XP_002034886.1|DSEC
OG0000082	LOC6735734|XP_016029105.1|DSIM	LOC6615566|XP_002039940.2|DSEC
OG0000082	LOC6728152|XP_002103502.1|DSIM	LOC6606452|XP_002031255.1|DSEC
OG0000083	LOC6731833|XP_002078968.2|DSIM	LOC116800215|XP_032569927.1|DSEC
OG0000083	LOC6731564|XP_002078705.1|DSIM	LOC6611746|XP_002036269.1|DSEC
OG0000083	LOC6731563|XP_016024230.1|DSIM	LOC6611745|XP_032583492.1|DSEC
OG0000083	LOC6731560|XP_002078701.1|DSIM	LOC6611743|XP_032583597.1|DSEC
OG0000083	LOC6731562|XP_016024229.1|DSIM	LOC6611744|XP_032583168.1|DSEC
OG0000083	LOC6731834|XP_002078969.1|DSIM	LOC6612009|XP_032569925.1|DSEC
OG0000084	LOC6735164|XP_016028449.1|DSIM	LOC6609841|XP_002034493.1|DSEC
OG0000084	LOC6734690|XP_002081697.1|DSIM	LOC6609358|XP_002034047.1|DSEC
OG0000085	LOC6733409|XP_002080466.2|DSIM	LOC6608032|XP_002032780.1|DSEC
OG0000085	LOC6733407|XP_039148683.1|DSIM	LOC6608030|XP_032572867.1|DSEC
OG0000085	LOC6733410|XP_002080467.1|DSIM	LOC6608033|XP_002032781.2|DSEC
OG0000085	LOC6733411|XP_016026348.1|DSIM	LOC6608034|XP_002032782.1|DSEC
OG0000085	LOC6733406|XP_039148680.1|DSIM	LOC6608029|XP_032572862.1|DSEC
OG0000086	LOC6735244|XP_002082217.1|DSIM	LOC6609922|XP_002034572.1|DSEC
OG0000087	LOC6731703|XP_002078839.2|DSIM	LOC6611885|XP_002036403.2|DSEC
OG0000087	LOC6732326|XP_002079454.1|DSIM	LOC6611274|XP_002035829.1|DSEC
OG0000087	LOC6731729|XP_002078864.1|DSIM	LOC6611909|XP_002036426.1|DSEC
OG0000088	LOC6733235|XP_016026114.1|DSIM	LOC6607857|XP_032572237.1|DSEC
OG0000088	LOC6731877|XP_039147209.1|DSIM	LOC6612055|XP_002036572.1|DSEC
OG0000088	LOC6737664|XP_016031426.1|DSIM	LOC6605272|XP_002030110.1|DSEC
OG0000088	LOC6734839|XP_002081841.1|DSIM	LOC6609520|XP_002034204.1|DSEC
OG0000088	LOC27206292|XP_016031427.1|DSIM	LOC6605273|XP_002030111.1|DSEC
OG0000089	LOC6727037|XP_002102435.1|DSIM	LOC6614195|XP_002038642.1|DSEC
OG0000089	LOC6727103|XP_002102496.1|DSIM	LOC6614269|XP_002038709.1|DSEC
OG0000089	LOC6728738|XP_002104073.1|DSIM	LOC6607057|XP_002031845.1|DSEC
OG0000089	LOC6737468|XP_002084304.1|DSIM	LOC6605081|XP_002029922.1|DSEC
OG0000090	LOC6733740|XP_002080786.2|DSIM	LOC6608382|XP_002033118.1|DSEC
OG0000090	LOC6733746|XP_016026706.1|DSIM	LOC6608386|XP_032571023.1|DSEC
OG0000090	LOC6736772|XP_002083628.1|DSIM	LOC6610773|XP_002035339.1|DSEC
OG0000090	LOC6736298|XP_016029779.1|DSIM	LOC6610282|XP_032573795.1|DSEC
OG0000091	LOC6730014|XP_016036778.1|DSIM	LOC6612658|XP_032576233.1|DSEC
OG0000091	LOC6732003|XP_016024679.1|DSIM	LOC6612181|XP_032580799.1|DSEC
OG0000091	LOC6727564|XP_016034162.1|DSIM	LOC6613760|XP_032578418.1|DSEC
OG0000091	LOC6727565|XP_016034164.1|DSIM	LOC116801651|XP_032578417.1|DSEC
OG0000092	LOC6729582|XP_002104890.2|DSIM	LOC6619698|XP_032579430.1|DSEC
OG0000092	LOC6729585|XP_002104893.2|DSIM	LOC6619700|XP_002043915.1|DSEC
OG0000092	LOC6729663|XP_002104969.1|DSIM	LOC6616968|XP_002041296.1|DSEC
OG0000092	LOC6729583|XP_002104891.1|DSIM	LOC6619699|XP_002043914.1|DSEC
OG0000093	LOC6731455|XP_016024109.1|DSIM	LOC6611634|XP_002036170.1|DSEC
OG0000093	LOC6725462|XP_002106478.1|DSIM	LOC116802189|XP_032581620.1|DSEC
OG0000093	LOC27206936|XP_016028260.1|DSIM	LOC116800366|XP_032570747.1|DSEC
OG0000093	LOC6734956|XP_002081950.1|DSIM	LOC116800368|XP_032570749.1|DSEC
OG0000093	LOC27206522|XP_039148883.1|DSIM	LOC6613360|XP_032569736.1|DSEC
OG0000093	LOC6725499|XP_002106513.1|DSIM	LOC6619757|XP_002043971.1|DSEC
OG0000094	LOC6737538|XP_002084373.2|DSIM	LOC6605148|XP_002029989.1|DSEC
OG0000094	LOC6726915|XP_002102317.1|DSIM	LOC6614059|XP_002038513.1|DSEC
OG0000096	LOC6732786|XP_016025498.1|DSIM	LOC6614658|XP_002039085.1|DSEC
OG0000096	LOC6732455|XP_002079575.1|DSIM	LOC6611394|XP_002035938.1|DSEC
OG0000096	LOC6728671|XP_016035335.1|DSIM	LOC6606981|XP_032576845.1|DSEC
OG0000096	LOC6732853|XP_002079963.2|DSIM	LOC6614724|XP_032569761.1|DSEC
OG0000097	LOC27207237|XP_016032392.1|DSIM	LOC116801105|XP_032574645.1|DSEC
OG0000097	LOC27208359|XP_016032391.1|DSIM	LOC116801043|XP_032574304.1|DSEC
OG0000097	LOC27208790|XP_016032388.1|DSIM	LOC116801229|XP_032575338.1|DSEC
OG0000097	LOC27207702|XP_016032389.1|DSIM	LOC6618280|XP_002042554.1|DSEC
OG0000098	LOC6728369|XP_002103717.1|DSIM	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC
OG0000099	LOC6724926|XP_002105963.2|DSIM	LOC6616102|XP_002040467.1|DSEC
OG0000099	LOC6724927|XP_002105964.2|DSIM	LOC6616103|XP_002040468.1|DSEC
OG0000099	LOC6724923|XP_016037782.1|DSIM	LOC6616099|XP_032580297.1|DSEC
OG0000100	LOC27209016|XP_016028054.1|DSIM	LOC116800385|XP_032570900.1|DSEC
OG0000100	LOC6729668|XP_002104974.2|DSIM	LOC6616973|XP_002041301.1|DSEC
OG0000100	LOC6728116|XP_002103467.2|DSIM	LOC6606416|XP_002031220.1|DSEC
OG0000100	LOC6728117|XP_002103468.1|DSIM	LOC6606417|XP_002031221.2|DSEC
OG0000100	LOC6728118|XP_002103469.1|DSIM	LOC6606418|XP_002031222.1|DSEC
OG0000100	LOC27207461|XP_039150801.1|DSIM	LOC6607283|XP_002032062.1|DSEC
OG0000101	LOC27207047|XP_016032497.2|DSIM	LOC6618410|XP_002042680.2|DSEC
OG0000101	LOC6738674|XP_016032493.2|DSIM	LOC6619343|XP_032573862.1|DSEC
OG0000102	LOC6735023|XP_002082004.1|DSIM	LOC6609708|XP_032571910.1|DSEC
OG0000102	LOC6733641|XP_016026602.1|DSIM	LOC6608277|XP_002033021.1|DSEC
OG0000102	LOC6735806|XP_002082719.1|DSIM	LOC6615642|XP_032570858.1|DSEC
OG0000103	LOC6737362|XP_002084200.1|DSIM	LOC6604961|XP_002029804.1|DSEC
OG0000103	LOC6738500|XP_002085306.1|DSIM	LOC6606121|XP_002030929.1|DSEC
OG0000103	LOC27207409|XP_016032345.1|DSIM	LOC116801298|XP_032575929.1|DSEC
OG0000103	LOC6733940|XP_016026992.1|DSIM	LOC6608599|XP_002033333.1|DSEC
OG0000104	LOC6738313|XP_002085123.2|DSIM	LOC6605945|XP_002030757.2|DSEC
OG0000104	LOC6731627|XP_002078767.1|DSIM	LOC6611808|XP_002036330.1|DSEC
OG0000104	LOC6738320|XP_016032165.1|DSIM	LOC6605951|XP_002030763.2|DSEC
OG0000104	LOC6738319|XP_002085129.2|DSIM	LOC6605950|XP_002030762.1|DSEC
OG0000105	LOC6727357|XP_002102742.2|DSIM	LOC6619284|XP_032579009.1|DSEC
OG0000105	LOC6737449|XP_002084285.3|DSIM	LOC6605055|XP_002029896.2|DSEC
OG0000105	LOC6728924|XP_002104252.1|DSIM	LOC6607252|XP_002032031.1|DSEC
OG0000105	LOC6728929|XP_002104257.2|DSIM	LOC6607258|XP_002032037.1|DSEC
OG0000105	LOC6728930|XP_002104258.1|DSIM	LOC6607259|XP_002032038.1|DSEC
