Orthogroup	DSIM.longest_only	DMIR.longest_only
OG0000037	LOC6727491|XP_002102871.2|DSIM, LOC6727490|XP_002102870.2|DSIM	LOC117195094|XP_033255640.1|DMIR, LOC117191092|XP_033251946.1|DMIR, LOC117194615|XP_033255034.1|DMIR, LOC117194588|XP_033255015.1|DMIR, LOC117194655|XP_033255061.1|DMIR, LOC117190599|XP_033251536.1|DMIR, LOC117194833|XP_033255201.1|DMIR, LOC117191511|XP_033252248.1|DMIR, LOC117191510|XP_033252247.1|DMIR, LOC117194839|XP_033255205.1|DMIR, LOC117191523|XP_033252256.1|DMIR, LOC117190815|XP_033251747.1|DMIR, LOC117194824|XP_033255196.1|DMIR, LOC117194825|XP_033255197.1|DMIR, LOC117195091|XP_033255638.1|DMIR, LOC117194549|XP_033254988.1|DMIR, LOC117194837|XP_033255204.1|DMIR, LOC117194807|XP_033255181.1|DMIR, LOC117194573|XP_033255006.1|DMIR, LOC117194587|XP_033255014.1|DMIR, LOC117194750|XP_033255142.1|DMIR, LOC117194591|XP_033255018.1|DMIR, LOC117194574|XP_033255007.1|DMIR, LOC117195092|XP_033255639.1|DMIR, LOC117194597|XP_033255024.1|DMIR, LOC117195100|XP_033255645.1|DMIR, LOC117194819|XP_033255192.1|DMIR, LOC117194975|XP_033255339.1|DMIR, LOC108153987|XP_033244827.1|DMIR, LOC117194660|XP_033255064.1|DMIR, LOC117194818|XP_033255191.1|DMIR, LOC117194604|XP_033255027.1|DMIR, LOC117194596|XP_033255023.1|DMIR, LOC117194601|XP_033255025.1|DMIR, LOC117195095|XP_033255641.1|DMIR, LOC117194843|XP_033255207.1|DMIR, LOC117191506|XP_033252242.1|DMIR, LOC117194661|XP_033255065.1|DMIR, LOC117194657|XP_033255062.1|DMIR, LOC117190601|XP_033251538.1|DMIR, LOC117194841|XP_033255206.1|DMIR, LOC117191508|XP_033252244.1|DMIR, LOC117194658|XP_033255063.1|DMIR, LOC117194702|XP_033255103.1|DMIR, LOC117194796|XP_033255174.1|DMIR, LOC117190600|XP_033251537.1|DMIR, LOC117194589|XP_033255016.1|DMIR, LOC117194409|XP_033254874.1|DMIR, LOC117194829|XP_033255199.1|DMIR, LOC117194605|XP_033255028.1|DMIR, LOC117194822|XP_033255195.1|DMIR, LOC117194333|XP_033254795.1|DMIR, LOC117194609|XP_033255031.1|DMIR, LOC117194407|XP_033254872.1|DMIR, LOC117195096|XP_033255642.1|DMIR, LOC117194649|XP_033255056.1|DMIR, LOC117190597|XP_033251535.1|DMIR, LOC117194650|XP_033255057.1|DMIR, LOC117190125|XP_033251100.1|DMIR, LOC108156646|XP_017143737.2|DMIR, LOC117190111|XP_033251090.1|DMIR, LOC117194816|XP_033255190.1|DMIR, LOC117194767|XP_033255155.1|DMIR, LOC117194745|XP_033255132.1|DMIR, LOC117194463|XP_033254917.1|DMIR, LOC117190114|XP_033251091.1|DMIR, LOC117194862|XP_033255219.1|DMIR, LOC117194858|XP_033255216.1|DMIR, LOC117194857|XP_033255215.1|DMIR, LOC117194328|XP_033254789.1|DMIR, LOC108156982|XP_017144263.2|DMIR, LOC117194327|XP_033254788.1|DMIR, LOC117194594|XP_033255020.1|DMIR, LOC117194845|XP_033255209.1|DMIR
OG0000038	LOC6738693|XP_002085495.1|DSIM	LOC108165231|XP_017156759.1|DMIR
OG0000038	LOC6738696|XP_016032514.1|DSIM	LOC108151159|XP_017135077.1|DMIR
OG0000039	LOC6726964|XP_002102366.2|DSIM	LOC108153891|XP_033244233.1|DMIR
OG0000039	LOC27207643|XP_016039311.1|DSIM	LOC108165184|XP_017156747.1|DMIR
OG0000039	LOC6740324|XP_002077196.2|DSIM	LOC108165291|XP_017156818.1|DMIR
OG0000039	LOC6725586|XP_039153235.1|DSIM	LOC108160708|XP_017150372.1|DMIR
OG0000040	LOC6727642|XP_002103019.1|DSIM	LOC108154697|XP_017140535.2|DMIR
OG0000040	LOC6728556|XP_002103897.1|DSIM	LOC108153853|XP_033245406.1|DMIR, LOC117187250|XP_033245404.1|DMIR, LOC108154215|XP_017139929.1|DMIR, LOC108154213|XP_017139927.1|DMIR
OG0000040	LOC6728557|XP_002103898.1|DSIM	LOC108154216|XP_017139931.1|DMIR
OG0000040	LOC6727641|XP_002103018.1|DSIM	LOC108154686|XP_033245491.1|DMIR, LOC108154692|XP_017140530.1|DMIR
OG0000040	LOC6727640|XP_016034235.1|DSIM	LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR
OG0000040	LOC6727638|XP_002103015.1|DSIM	LOC108154965|XP_017140968.1|DMIR
OG0000040	LOC6730355|XP_002105637.2|DSIM	LOC108156483|XP_017143450.1|DMIR
OG0000041	LOC6729586|XP_002104894.1|DSIM, LOC6740781|XP_016036235.1|DSIM, LOC6729587|XP_002104895.1|DSIM, LOC6729591|XP_002104899.1|DSIM, LOC6729588|XP_016036234.1|DSIM, LOC6729589|XP_002104897.1|DSIM	LOC108156909|XP_017144147.1|DMIR, LOC108157457|XP_017145018.1|DMIR
OG0000041	LOC6729598|XP_002104906.1|DSIM	LOC108154314|XP_017140061.1|DMIR
OG0000041	LOC6729596|XP_002104904.1|DSIM, LOC6729597|XP_016036238.1|DSIM	LOC108153890|XP_033244257.1|DMIR
OG0000042	LOC27209427|XP_016038683.1|DSIM	LOC108163349|XP_017154082.1|DMIR
OG0000042	LOC6735085|XP_039148041.1|DSIM	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR
OG0000042	LOC6735089|XP_039148042.1|DSIM	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR
OG0000042	LOC6735086|XP_002082063.1|DSIM, LOC120284425|XP_039148040.1|DSIM, LOC6735088|XP_039148043.1|DSIM, LOC120284426|XP_039148044.1|DSIM, LOC6735087|XP_002082064.1|DSIM	LOC108158643|XP_017146616.1|DMIR, LOC117193044|XP_033253671.1|DMIR, LOC117193043|XP_033253670.1|DMIR, LOC108158641|XP_017146613.1|DMIR, LOC117193042|XP_033253669.1|DMIR, LOC108161650|XP_017151442.1|DMIR
OG0000042	LOC6735090|XP_016028363.1|DSIM	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR
OG0000043	LOC27207593|XP_016035207.2|DSIM	LOC108157690|XP_017145347.1|DMIR
OG0000043	LOC6728570|XP_016035206.2|DSIM	LOC108157417|XP_017144957.1|DMIR, LOC108155936|XP_017142583.1|DMIR
OG0000043	LOC6728571|XP_002103912.1|DSIM	LOC108157770|XP_017145444.1|DMIR
OG0000043	LOC6728574|XP_002103915.1|DSIM	LOC108157677|XP_017145331.1|DMIR
OG0000043	LOC6728568|XP_002103909.1|DSIM, LOC6728566|XP_002103907.3|DSIM, LOC6730335|XP_016037102.1|DSIM	LOC108155937|XP_017142584.1|DMIR
OG0000044	LOC6729601|XP_016036243.1|DSIM	LOC108157774|XP_017145449.1|DMIR
OG0000044	LOC6729605|XP_002104913.1|DSIM, LOC6729606|XP_002104914.1|DSIM	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR
OG0000044	LOC6729602|XP_016036244.1|DSIM, LOC6729604|XP_002104912.1|DSIM, LOC6729603|XP_016036245.1|DSIM	LOC108154298|XP_017140040.1|DMIR, LOC108154289|XP_017140029.1|DMIR
OG0000044	LOC6728484|XP_016035123.1|DSIM	LOC108155225|XP_017141401.1|DMIR
OG0000045	LOC27207701|XP_016031376.1|DSIM	LOC108152824|XP_017137906.1|DMIR
OG0000045	LOC6737583|XP_039149017.1|DSIM, LOC120284704|XP_039149018.1|DSIM, LOC120284202|XP_002084415.1|DSIM	LOC108165537|XP_017157100.1|DMIR
OG0000045	LOC6737082|XP_002083929.1|DSIM	LOC108150882|XP_017134679.1|DMIR
OG0000045	LOC6737081|XP_002083928.1|DSIM	LOC108163376|XP_033250045.1|DMIR, LOC108150857|XP_017134649.1|DMIR
OG0000046	LOC6727218|XP_002102610.2|DSIM	LOC108157664|XP_017145312.1|DMIR
OG0000046	LOC27208258|XP_039152751.1|DSIM, LOC6726461|XP_002107418.1|DSIM	LOC108165135|XP_017156690.1|DMIR, LOC108165164|XP_017156723.1|DMIR
OG0000046	LOC6726459|XP_016040040.1|DSIM	LOC108158204|XP_017145916.1|DMIR, LOC117191605|XP_033252314.1|DMIR
OG0000046	LOC6729249|XP_002104570.1|DSIM, LOC6729250|XP_016035903.2|DSIM, LOC6729248|XP_016035902.2|DSIM, LOC6729247|XP_039150891.1|DSIM, LOC6736058|XP_016029460.1|DSIM, LOC6729246|XP_002104567.2|DSIM, LOC6734258|XP_016027304.1|DSIM	LOC108157665|XP_017145313.1|DMIR, LOC108157666|XP_017145314.1|DMIR
OG0000047	LOC6734785|XP_039147648.1|DSIM	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR
OG0000047	LOC6734782|XP_002081785.2|DSIM	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR
OG0000047	LOC6734347|XP_002081368.2|DSIM	LOC108158150|XP_017145859.2|DMIR, LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR
OG0000047	LOC27206290|XP_016031336.1|DSIM	LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR
OG0000047	LOC6734356|XP_002081377.1|DSIM	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR
OG0000047	LOC6737553|XP_016031338.1|DSIM	LOC108151196|XP_017135155.1|DMIR
OG0000048	LOC6738296|XP_002085107.2|DSIM, LOC6738295|XP_002085106.1|DSIM	LOC108151303|XP_017135328.1|DMIR, LOC108151300|XP_017135324.1|DMIR
OG0000048	LOC6738287|XP_039149226.1|DSIM	LOC108151294|XP_017135319.1|DMIR
OG0000048	LOC6738291|XP_002085102.1|DSIM	LOC108151307|XP_017135332.1|DMIR
OG0000049	LOC6727737|XP_002103099.1|DSIM	LOC108157283|XP_017144770.1|DMIR
OG0000049	LOC6727734|XP_002103096.1|DSIM	LOC108157278|XP_017144765.2|DMIR
OG0000049	LOC6727738|XP_002103100.1|DSIM	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR
OG0000049	LOC6727740|XP_002103102.1|DSIM	LOC108154871|XP_017140799.1|DMIR
OG0000049	LOC6727739|XP_002103101.1|DSIM	LOC108154874|XP_017140802.1|DMIR
OG0000049	LOC6727733|XP_002103095.1|DSIM	LOC108157280|XP_017144766.2|DMIR
OG0000050	LOC6734037|XP_002081073.1|DSIM	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR
OG0000050	LOC6739122|XP_002085915.1|DSIM	LOC108165363|XP_017156887.2|DMIR
OG0000050	LOC6739125|XP_002085918.1|DSIM	LOC108165358|XP_017156881.1|DMIR
OG0000050	LOC6739124|XP_002085917.1|DSIM	LOC108165359|XP_017156882.1|DMIR, LOC108150986|XP_017134821.1|DMIR
OG0000050	LOC27208454|XP_016032970.1|DSIM	LOC108165361|XP_017156885.1|DMIR, LOC108165362|XP_033243537.1|DMIR
OG0000050	LOC6739126|XP_002085919.1|DSIM	LOC108165357|XP_017156880.1|DMIR
OG0000050	LOC6739123|XP_016032971.1|DSIM	LOC108165360|XP_017156884.1|DMIR
OG0000051	LOC6728912|XP_016035601.1|DSIM	LOC108157823|XP_017145512.1|DMIR
OG0000051	LOC6728321|XP_002103670.1|DSIM	LOC117187129|XP_033245028.1|DMIR, LOC108153998|XP_033246139.1|DMIR
OG0000051	LOC6728085|XP_002103437.1|DSIM, LOC6728404|XP_039151489.1|DSIM	LOC108154345|XP_017140100.1|DMIR, LOC108157724|XP_017145383.1|DMIR
OG0000052	LOC6728714|XP_002104050.1|DSIM, LOC6729302|XP_002104619.1|DSIM	LOC108154307|XP_017140052.1|DMIR
OG0000052	LOC6728715|XP_016035378.1|DSIM, LOC6728716|XP_002104052.1|DSIM, LOC6728712|XP_002104048.2|DSIM, LOC6728713|XP_002104049.1|DSIM	LOC108154354|XP_017140110.1|DMIR
OG0000052	LOC6735169|XP_016028453.1|DSIM	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR
OG0000052	LOC6735168|XP_002082143.1|DSIM	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR
OG0000053	LOC6733546|XP_002080601.2|DSIM	LOC108160591|XP_017150175.2|DMIR
OG0000053	LOC6733544|XP_016026500.1|DSIM	LOC108160590|XP_017150174.1|DMIR
OG0000053	LOC6733543|XP_002080598.2|DSIM	LOC108160459|XP_017149964.1|DMIR
OG0000053	LOC6733541|XP_002080596.2|DSIM	LOC108160458|XP_017149963.1|DMIR
OG0000053	LOC6733535|XP_002080590.2|DSIM	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR
OG0000054	LOC6727939|XP_039151973.1|DSIM	LOC108156883|XP_033244898.1|DMIR, LOC108156882|XP_017144105.2|DMIR
OG0000054	LOC6727938|XP_016034544.1|DSIM	LOC108156958|XP_017144225.2|DMIR
OG0000054	LOC6727936|XP_002103291.1|DSIM	LOC108156959|XP_017144226.2|DMIR
OG0000054	LOC6727937|XP_016034543.1|DSIM	LOC108160859|XP_017150611.1|DMIR, LOC108153844|XP_033245117.1|DMIR
OG0000055	LOC6730204|XP_002105489.1|DSIM	LOC108154414|XP_017140175.1|DMIR, LOC108154281|XP_017140020.1|DMIR, LOC108154282|XP_017140021.1|DMIR
OG0000055	LOC6730202|XP_002105487.1|DSIM	LOC108155899|XP_017142529.1|DMIR, LOC108155898|XP_017142528.1|DMIR
OG0000056	LOC6729191|XP_016035843.1|DSIM	LOC108156815|XP_017143999.1|DMIR
OG0000056	LOC6729192|XP_016035844.1|DSIM	LOC108156818|XP_017144002.1|DMIR
OG0000056	LOC6729193|XP_002104514.1|DSIM, LOC6729195|XP_002104516.1|DSIM, LOC6729194|XP_002104515.1|DSIM	LOC108156816|XP_017144001.1|DMIR
OG0000056	LOC6728632|XP_002103973.1|DSIM	LOC108157011|XP_017144303.2|DMIR
OG0000056	LOC6728631|XP_016035267.1|DSIM	LOC108157010|XP_017144301.2|DMIR
OG0000058	LOC6732889|XP_002079994.1|DSIM	LOC108158257|XP_017145983.1|DMIR
OG0000058	LOC6731187|XP_002078346.1|DSIM	LOC108162139|XP_017152210.1|DMIR
OG0000058	LOC6725215|XP_002106238.1|DSIM	LOC108165551|XP_017157117.1|DMIR
OG0000059	LOC6729758|XP_002105064.1|DSIM	LOC108153965|XP_017139551.1|DMIR
OG0000059	LOC6729756|XP_002105062.1|DSIM	LOC108154574|XP_017140363.2|DMIR
OG0000059	LOC6729755|XP_002105061.1|DSIM	LOC108153966|XP_033244050.1|DMIR
OG0000059	LOC6729757|XP_002105063.1|DSIM	LOC108154550|XP_017140342.2|DMIR
OG0000059	LOC6729753|XP_002105059.1|DSIM, LOC27207094|XP_016036447.1|DSIM	LOC108154540|XP_017140331.1|DMIR, LOC108154512|XP_017140301.2|DMIR
OG0000059	LOC6729751|XP_002105057.1|DSIM	LOC108154412|XP_017140173.2|DMIR
OG0000060	LOC6740094|XP_016039113.1|DSIM	LOC108152548|XP_017137449.1|DMIR
OG0000060	LOC6732627|XP_002079746.2|DSIM	LOC108164133|XP_033249747.1|DMIR
OG0000060	LOC27207681|XP_016033309.1|DSIM	LOC108157853|XP_033245987.1|DMIR
OG0000060	LOC27206381|XP_016037061.1|DSIM	LOC108156375|XP_017143272.1|DMIR
OG0000060	LOC6725775|XP_002106774.1|DSIM	LOC108165566|XP_017157129.1|DMIR
OG0000061	LOC6732437|XP_002079558.1|DSIM	LOC108161397|XP_017151135.2|DMIR
OG0000061	LOC6732443|XP_002079564.1|DSIM	LOC108161521|XP_017151288.2|DMIR
OG0000061	LOC6732439|XP_002079560.1|DSIM	LOC108161432|XP_017151184.1|DMIR
OG0000061	LOC6732440|XP_002079561.1|DSIM	LOC108164261|XP_017155390.2|DMIR
OG0000062	LOC6740030|XP_002076916.1|DSIM	LOC108158918|XP_017147210.1|DMIR
OG0000062	LOC6732805|XP_002079918.1|DSIM	LOC108162998|XP_017153505.1|DMIR
OG0000062	LOC27208526|XP_016023428.1|DSIM	LOC108163117|XP_017153708.1|DMIR
OG0000062	LOC27209077|XP_016023423.1|DSIM	LOC108164256|XP_017155384.1|DMIR
OG0000063	LOC6727842|XP_002103201.1|DSIM, LOC6727843|XP_002103202.1|DSIM	LOC108156463|XP_017143415.1|DMIR
OG0000063	LOC6727841|XP_002103200.1|DSIM	LOC108156462|XP_017143414.1|DMIR
OG0000063	LOC27208797|XP_016031320.1|DSIM	LOC108165314|XP_017156837.1|DMIR
OG0000063	LOC6737522|XP_002084358.1|DSIM	LOC108152681|XP_017137669.1|DMIR
OG0000063	LOC6737523|XP_002084359.2|DSIM, LOC6737524|XP_016031319.1|DSIM	LOC108152680|XP_017137666.1|DMIR
OG0000065	LOC6728371|XP_002103719.1|DSIM	LOC108154825|XP_017140715.1|DMIR
OG0000065	LOC6731536|XP_002078683.1|DSIM, LOC6728370|XP_002103718.1|DSIM	LOC108154824|XP_017140714.1|DMIR, LOC108159764|XP_017148812.1|DMIR
OG0000065	LOC6727792|XP_002103153.2|DSIM	LOC108156436|XP_017143382.1|DMIR
OG0000065	LOC6727793|XP_016034382.1|DSIM	LOC108156439|XP_017143386.1|DMIR
OG0000066	LOC6725823|XP_002106819.2|DSIM	LOC108164297|XP_017155437.1|DMIR
OG0000066	LOC6726978|XP_002102379.1|DSIM	LOC108157301|XP_017144791.1|DMIR
OG0000066	LOC6729920|XP_002105222.1|DSIM	LOC108154343|XP_017140094.1|DMIR
OG0000066	LOC6733106|XP_002080183.1|DSIM	LOC108161205|XP_017150915.1|DMIR
OG0000066	LOC6727922|XP_002103277.1|DSIM	LOC108156584|XP_017143610.1|DMIR
OG0000066	LOC6725614|XP_002106621.2|DSIM	LOC108164548|XP_017155850.1|DMIR
OG0000066	LOC6735832|XP_002082742.1|DSIM	LOC117189025|XP_033249790.1|DMIR
OG0000067	LOC6727258|XP_016033773.1|DSIM	LOC108156681|XP_017143806.1|DMIR
OG0000067	LOC6736894|XP_016030541.1|DSIM	LOC108150910|XP_017134723.1|DMIR
OG0000067	LOC6733725|XP_016026693.1|DSIM	LOC108160959|XP_017150741.1|DMIR
OG0000067	LOC6736893|XP_002083746.1|DSIM	LOC108150909|XP_017134722.1|DMIR
OG0000067	LOC6738999|XP_016032827.1|DSIM	LOC108153593|XP_017139164.1|DMIR
OG0000068	LOC6738497|XP_016032344.1|DSIM	LOC108152679|XP_033242710.1|DMIR
OG0000068	LOC6727391|XP_016033933.1|DSIM, LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM, LOC6735356|XP_016028689.1|DSIM	LOC108157726|XP_033245682.1|DMIR, LOC108157807|XP_017145490.2|DMIR, LOC108161223|XP_033249489.1|DMIR
OG0000068	LOC6726193|XP_016040252.1|DSIM	LOC108163289|XP_017153992.1|DMIR
OG0000070	LOC6731198|XP_002078357.1|DSIM	LOC108161360|XP_017151091.1|DMIR
OG0000070	LOC6724811|XP_016037593.1|DSIM	LOC108164841|XP_017156256.1|DMIR
OG0000070	LOC6731197|XP_016023746.1|DSIM	LOC108161362|XP_017151093.1|DMIR
OG0000070	LOC6739846|XP_002076739.1|DSIM	LOC108161363|XP_017151095.1|DMIR
OG0000071	LOC6737710|XP_039150099.1|DSIM	LOC117186448|XP_033243164.1|DMIR
OG0000071	LOC6737960|XP_016031706.1|DSIM	LOC108165608|XP_017157174.1|DMIR
OG0000071	LOC6737959|XP_039149304.1|DSIM	LOC108150751|XP_017134533.1|DMIR
OG0000071	LOC6737961|XP_002084777.1|DSIM	LOC108153450|XP_017138959.1|DMIR
OG0000072	LOC6734771|XP_002081774.1|DSIM	LOC108160257|XP_017149612.1|DMIR
OG0000072	LOC6734779|XP_002081782.1|DSIM	LOC108159396|XP_017148120.1|DMIR
OG0000072	LOC6734773|XP_016027978.1|DSIM	LOC108160256|XP_017149611.1|DMIR
OG0000073	LOC6735060|XP_016028345.1|DSIM	LOC108159670|XP_017148639.1|DMIR
OG0000073	LOC27206379|XP_039153085.1|DSIM	LOC108150973|XP_017134799.1|DMIR
OG0000073	LOC6739755|XP_039150533.1|DSIM	LOC108154478|XP_017140245.1|DMIR
OG0000074	LOC6736960|XP_002083807.1|DSIM	LOC108152480|XP_017137342.1|DMIR
OG0000074	LOC27206301|XP_016032324.1|DSIM	LOC108153512|XP_017139057.1|DMIR
OG0000075	LOC6737411|XP_016031172.1|DSIM	LOC108153054|XP_017138314.1|DMIR
OG0000075	LOC6737413|XP_002084251.2|DSIM	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR
OG0000075	LOC6737412|XP_016031174.1|DSIM	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR
OG0000075	LOC6737410|XP_002084248.1|DSIM	LOC108153055|XP_017138316.1|DMIR
OG0000076	LOC6736800|XP_016030455.1|DSIM	LOC108153442|XP_033243040.1|DMIR
OG0000076	LOC6728433|XP_016035035.1|DSIM, LOC6728430|XP_016035033.1|DSIM	LOC108157401|XP_017144934.1|DMIR, LOC108157400|XP_033245750.1|DMIR
OG0000076	LOC6726415|XP_002107372.3|DSIM	LOC108164834|XP_017156246.1|DMIR
OG0000076	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM	LOC108164833|XP_017156244.1|DMIR
OG0000077	LOC6735263|XP_002082233.1|DSIM	LOC108160223|XP_017149562.1|DMIR, LOC117192706|XP_033253334.1|DMIR
OG0000077	LOC6728793|XP_002104128.1|DSIM	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR
OG0000077	LOC27208378|XP_016029441.1|DSIM	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR
OG0000077	LOC6739786|XP_016036667.1|DSIM	LOC108154903|XP_017140844.1|DMIR
OG0000078	LOC6735299|XP_002082259.1|DSIM	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR
OG0000078	LOC6739023|XP_002085818.1|DSIM	LOC108164311|XP_017155449.1|DMIR, LOC108154102|XP_017139713.1|DMIR, LOC108153359|XP_017138814.1|DMIR
OG0000078	LOC6727087|XP_002102484.1|DSIM	LOC108157815|XP_017145503.1|DMIR
OG0000078	LOC6727351|XP_016040222.1|DSIM	LOC108164827|XP_033245184.1|DMIR
OG0000078	LOC6726287|XP_002107248.2|DSIM	LOC108165160|XP_017156716.1|DMIR
OG0000079	LOC6730900|XP_002078064.2|DSIM	LOC108163877|XP_017154880.1|DMIR
OG0000079	LOC6730901|XP_002078065.1|DSIM	LOC108163879|XP_017154881.1|DMIR
OG0000080	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM	LOC108158041|XP_033248348.1|DMIR, LOC108159968|XP_017149140.2|DMIR
OG0000080	LOC6734800|XP_002081803.1|DSIM	LOC108160659|XP_017150285.1|DMIR
OG0000081	LOC6736307|XP_002083191.1|DSIM	LOC108153681|XP_017139286.1|DMIR
OG0000082	LOC6735734|XP_016029105.1|DSIM	LOC108160171|XP_017149484.1|DMIR
OG0000082	LOC6729147|XP_002104468.1|DSIM	LOC108156489|XP_017143463.1|DMIR
OG0000082	LOC6728152|XP_002103502.1|DSIM	LOC108154939|XP_017140918.1|DMIR
OG0000083	LOC6731833|XP_002078968.2|DSIM	LOC108164109|XP_033249545.1|DMIR
OG0000083	LOC6731564|XP_002078705.1|DSIM, LOC6731563|XP_016024230.1|DSIM	LOC108164041|XP_017155108.2|DMIR, LOC108161224|XP_017150937.2|DMIR
OG0000083	LOC6731560|XP_002078701.1|DSIM	LOC108164025|XP_017155088.2|DMIR
OG0000083	LOC6731562|XP_016024229.1|DSIM	LOC108164026|XP_017155091.1|DMIR
OG0000083	LOC6731834|XP_002078969.1|DSIM	LOC108162999|XP_017153506.2|DMIR
OG0000084	LOC6735164|XP_016028449.1|DSIM	LOC108159903|XP_017149014.2|DMIR, LOC117188199|XP_033247571.1|DMIR
OG0000084	LOC6734690|XP_002081697.1|DSIM	LOC108158575|XP_017146505.1|DMIR, LOC117194181|XP_033254729.1|DMIR
OG0000085	LOC6733407|XP_039148683.1|DSIM	LOC108158120|XP_033247942.1|DMIR
OG0000085	LOC6733411|XP_016026348.1|DSIM	LOC108158660|XP_017146646.1|DMIR, LOC117191065|XP_033251922.1|DMIR
OG0000085	LOC6733406|XP_039148680.1|DSIM	LOC108158119|XP_017145785.1|DMIR, LOC117185844|XP_033253177.1|DMIR
OG0000086	LOC6735244|XP_002082217.1|DSIM	LOC117194899|XP_033255253.1|DMIR, LOC117187923|XP_033246769.1|DMIR, LOC117187905|XP_033246736.1|DMIR, LOC117187907|XP_033246740.1|DMIR, LOC117187906|XP_033246738.1|DMIR
OG0000087	LOC6731703|XP_002078839.2|DSIM	LOC108161399|XP_017151137.1|DMIR
OG0000087	LOC6732326|XP_002079454.1|DSIM	LOC108162440|XP_017152666.1|DMIR
OG0000087	LOC6731729|XP_002078864.1|DSIM	LOC108161407|XP_017151147.1|DMIR
OG0000088	LOC6733235|XP_016026114.1|DSIM	LOC108159653|XP_017148610.1|DMIR, LOC117187979|XP_033246931.1|DMIR
OG0000088	LOC6731877|XP_039147209.1|DSIM	LOC108162539|XP_017152811.1|DMIR
OG0000088	LOC6737664|XP_016031426.1|DSIM	LOC108154400|XP_017140155.1|DMIR
OG0000088	LOC6734839|XP_002081841.1|DSIM	LOC117191303|XP_033252100.1|DMIR, LOC117191299|XP_033252095.1|DMIR, LOC108159193|XP_033246299.1|DMIR, LOC108159192|XP_017147736.2|DMIR, LOC117191300|XP_033252096.1|DMIR, LOC117191301|XP_033252097.1|DMIR
OG0000088	LOC27206292|XP_016031427.1|DSIM	LOC108154436|XP_017140196.1|DMIR, LOC117191019|XP_033251887.1|DMIR
OG0000089	LOC6727037|XP_002102435.1|DSIM	LOC108155180|XP_017141339.1|DMIR
OG0000089	LOC6737468|XP_002084304.1|DSIM	LOC108152982|XP_017138197.1|DMIR
OG0000090	LOC6733740|XP_002080786.2|DSIM	LOC108158810|XP_017146987.1|DMIR
