Orthogroup	DSIM.longest_only	DBIA.longest_only
OG0000042	LOC6735086|XP_002082063.1|DSIM, LOC120284425|XP_039148040.1|DSIM	LOC108029869|XP_016957848.1|DBIA
OG0000042	LOC120284426|XP_039148044.1|DSIM, LOC6735087|XP_002082064.1|DSIM	LOC108029870|XP_016957849.1|DBIA, LOC108029978|XP_016957975.1|DBIA, LOC108029980|XP_016957977.1|DBIA
OG0000042	LOC6735090|XP_016028363.1|DSIM	LOC108029982|XP_016957980.1|DBIA
OG0000043	LOC6728570|XP_016035206.2|DSIM	LOC108024814|XP_016950428.1|DBIA
OG0000043	LOC6728571|XP_002103912.1|DSIM	LOC108024406|XP_016949807.1|DBIA
OG0000043	LOC6728574|XP_002103915.1|DSIM	LOC108024792|XP_016950400.1|DBIA, LOC108026909|XP_016953607.1|DBIA
OG0000043	LOC6728568|XP_002103909.1|DSIM	LOC108024319|XP_016949710.1|DBIA
OG0000043	LOC6728566|XP_002103907.3|DSIM	LOC108024782|XP_016950387.1|DBIA
OG0000043	LOC6730335|XP_016037102.1|DSIM	LOC108025302|XP_016951186.1|DBIA
OG0000044	LOC6729601|XP_016036243.1|DSIM	LOC108026455|XP_016952884.1|DBIA
OG0000044	LOC6729605|XP_002104913.1|DSIM	LOC108026365|XP_016952771.1|DBIA
OG0000044	LOC6729606|XP_002104914.1|DSIM	LOC108026364|XP_016952769.1|DBIA
OG0000044	LOC6729602|XP_016036244.1|DSIM	LOC108026002|XP_016952181.1|DBIA
OG0000044	LOC6729604|XP_002104912.1|DSIM	LOC108025998|XP_016952177.1|DBIA
OG0000044	LOC6729603|XP_016036245.1|DSIM	LOC108026469|XP_016952901.1|DBIA
OG0000044	LOC6728484|XP_016035123.1|DSIM	LOC108025049|XP_016950795.1|DBIA
OG0000045	LOC27207701|XP_016031376.1|DSIM	LOC108028610|XP_016956020.1|DBIA
OG0000045	LOC6737583|XP_039149017.1|DSIM, LOC120284704|XP_039149018.1|DSIM, LOC120284202|XP_002084415.1|DSIM	LOC108034658|XP_016965085.1|DBIA, LOC108034642|XP_016965069.1|DBIA
OG0000045	LOC6737082|XP_002083929.1|DSIM	LOC108028181|XP_016955331.1|DBIA
OG0000045	LOC6737081|XP_002083928.1|DSIM	LOC108028143|XP_016955289.1|DBIA
OG0000046	LOC6727218|XP_002102610.2|DSIM	LOC108027349|XP_016954257.1|DBIA
OG0000046	LOC27208258|XP_039152751.1|DSIM	LOC108024100|XP_016949365.1|DBIA
OG0000046	LOC6726461|XP_002107418.1|DSIM	LOC108024103|XP_016949370.1|DBIA
OG0000046	LOC6726459|XP_016040040.1|DSIM	LOC108024088|XP_016949352.1|DBIA
OG0000046	LOC6729249|XP_002104570.1|DSIM	LOC108024336|XP_016949726.1|DBIA
OG0000046	LOC6729250|XP_016035903.2|DSIM	LOC108024337|XP_016949728.1|DBIA
OG0000046	LOC6729248|XP_016035902.2|DSIM, LOC6729247|XP_039150891.1|DSIM	LOC108024872|XP_016950506.1|DBIA
OG0000046	LOC6729246|XP_002104567.2|DSIM	LOC108024879|XP_016950512.1|DBIA
OG0000046	LOC6734258|XP_016027304.1|DSIM	LOC108029852|XP_016957830.1|DBIA
OG0000047	LOC6734785|XP_039147648.1|DSIM	LOC108036240|XP_016967738.1|DBIA
OG0000047	LOC6734782|XP_002081785.2|DSIM	LOC108036255|XP_016967753.1|DBIA
OG0000047	LOC6734347|XP_002081368.2|DSIM	LOC108029392|XP_016957110.1|DBIA
OG0000047	LOC27206290|XP_016031336.1|DSIM	LOC108035707|XP_016966919.1|DBIA
OG0000047	LOC6734356|XP_002081377.1|DSIM	LOC108029377|XP_016957093.1|DBIA
OG0000047	LOC6737553|XP_016031338.1|DSIM	LOC108034788|XP_016965261.1|DBIA
OG0000048	LOC6738296|XP_002085107.2|DSIM, LOC6738295|XP_002085106.1|DSIM	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA
OG0000048	LOC6738290|XP_002085101.1|DSIM	LOC108035032|XP_016965866.1|DBIA
OG0000048	LOC6738287|XP_039149226.1|DSIM	LOC108035016|XP_016965849.1|DBIA
OG0000048	LOC6738291|XP_002085102.1|DSIM	LOC108035019|XP_016965851.1|DBIA
OG0000049	LOC6727737|XP_002103099.1|DSIM	LOC108024404|XP_016949805.1|DBIA
OG0000049	LOC6727734|XP_002103096.1|DSIM	LOC108024363|XP_016949755.1|DBIA
OG0000049	LOC6727738|XP_002103100.1|DSIM	LOC108024349|XP_016949740.1|DBIA
OG0000049	LOC6727740|XP_002103102.1|DSIM	LOC108024839|XP_016950464.1|DBIA
OG0000049	LOC6727739|XP_002103101.1|DSIM	LOC108024840|XP_016950465.1|DBIA
OG0000049	LOC6727733|XP_002103095.1|DSIM	LOC108024876|XP_016950510.1|DBIA
OG0000050	LOC6734037|XP_002081073.1|DSIM	LOC108029844|XP_016957821.1|DBIA
OG0000050	LOC6739122|XP_002085915.1|DSIM	LOC108030726|XP_016959257.1|DBIA
OG0000050	LOC6739125|XP_002085918.1|DSIM	LOC108030785|XP_016959326.1|DBIA
OG0000050	LOC6739124|XP_002085917.1|DSIM	LOC108030724|XP_016959254.1|DBIA
OG0000050	LOC27208454|XP_016032970.1|DSIM	LOC108030784|XP_016959325.1|DBIA
OG0000050	LOC6739126|XP_002085919.1|DSIM	LOC108030723|XP_016959253.1|DBIA
OG0000050	LOC6739123|XP_016032971.1|DSIM	LOC108030725|XP_016959255.1|DBIA
OG0000051	LOC6728912|XP_016035601.1|DSIM	LOC108031259|XP_016959986.1|DBIA
OG0000051	LOC6728321|XP_002103670.1|DSIM	LOC108031167|XP_016959876.1|DBIA
OG0000052	LOC6728714|XP_002104050.1|DSIM	LOC108031139|XP_016959843.1|DBIA
OG0000052	LOC6729302|XP_002104619.1|DSIM	LOC108024786|XP_016950390.1|DBIA
OG0000052	LOC6728716|XP_002104052.1|DSIM	LOC108031304|XP_016960037.1|DBIA
OG0000052	LOC6728712|XP_002104048.2|DSIM	LOC108031177|XP_016959886.1|DBIA
OG0000052	LOC6728713|XP_002104049.1|DSIM	LOC108031170|XP_016959879.1|DBIA
OG0000052	LOC6735169|XP_016028453.1|DSIM	LOC108029994|XP_016957997.1|DBIA
OG0000052	LOC6735168|XP_002082143.1|DSIM	LOC108029937|XP_016957921.1|DBIA
OG0000053	LOC6733546|XP_002080601.2|DSIM	LOC108029369|XP_016957086.1|DBIA
OG0000053	LOC6733544|XP_016026500.1|DSIM	LOC108029362|XP_016957079.1|DBIA
OG0000053	LOC6733543|XP_002080598.2|DSIM	LOC108029361|XP_016957078.1|DBIA
OG0000053	LOC6733541|XP_002080596.2|DSIM	LOC108029360|XP_016957077.1|DBIA
OG0000053	LOC6733535|XP_002080590.2|DSIM	LOC108029370|XP_016957087.1|DBIA
OG0000054	LOC6727939|XP_039151973.1|DSIM	LOC108026311|XP_016952687.1|DBIA
OG0000054	LOC6727938|XP_016034544.1|DSIM	LOC108026092|XP_016952281.1|DBIA
OG0000054	LOC6727936|XP_002103291.1|DSIM	LOC108026028|XP_016952208.1|DBIA
OG0000054	LOC6727937|XP_016034543.1|DSIM	LOC108026363|XP_016952768.1|DBIA
OG0000055	LOC6730202|XP_002105487.1|DSIM	LOC108025121|XP_016950876.1|DBIA
OG0000055	LOC6730203|XP_002105488.1|DSIM	LOC108025100|XP_016950852.1|DBIA
OG0000056	LOC6729191|XP_016035843.1|DSIM	LOC108031456|XP_016960380.1|DBIA
OG0000056	LOC6729192|XP_016035844.1|DSIM	LOC108031453|XP_016960377.1|DBIA
OG0000056	LOC6729193|XP_002104514.1|DSIM	LOC108031455|XP_016960379.1|DBIA
OG0000056	LOC6729195|XP_002104516.1|DSIM	LOC108031454|XP_016960378.1|DBIA
OG0000056	LOC6729194|XP_002104515.1|DSIM	LOC108031452|XP_016960376.1|DBIA
OG0000056	LOC6728632|XP_002103973.1|DSIM	LOC108031088|XP_016959782.1|DBIA
OG0000056	LOC6728631|XP_016035267.1|DSIM	LOC108031982|XP_016961266.1|DBIA
OG0000058	LOC6735235|XP_016028557.1|DSIM	LOC108036205|XP_016967686.1|DBIA
OG0000058	LOC6732889|XP_002079994.1|DSIM	LOC108032495|XP_016961804.1|DBIA
OG0000058	LOC6735234|XP_002082207.1|DSIM, LOC6735232|XP_002082205.1|DSIM	LOC108036206|XP_016967687.1|DBIA
OG0000058	LOC6731187|XP_002078346.1|DSIM	LOC108033435|XP_016963248.1|DBIA
OG0000058	LOC6725215|XP_002106238.1|DSIM	LOC108029081|XP_016956700.1|DBIA
OG0000059	LOC6729758|XP_002105064.1|DSIM	LOC108025520|XP_016951530.1|DBIA
OG0000059	LOC6729756|XP_002105062.1|DSIM	LOC108025316|XP_016951215.1|DBIA
OG0000059	LOC6729755|XP_002105061.1|DSIM	LOC108025317|XP_016951216.1|DBIA
OG0000059	LOC6729757|XP_002105063.1|DSIM	LOC108025519|XP_016951529.1|DBIA
OG0000059	LOC6729751|XP_002105057.1|DSIM	LOC108025314|XP_016951213.1|DBIA
OG0000060	LOC6740094|XP_016039113.1|DSIM	LOC108031902|XP_016961196.1|DBIA
OG0000060	LOC6732627|XP_002079746.2|DSIM	LOC108033390|XP_016963198.1|DBIA
OG0000060	LOC27207681|XP_016033309.1|DSIM	LOC108023813|XP_016948948.1|DBIA
OG0000060	LOC27206381|XP_016037061.1|DSIM	LOC108025323|XP_016951236.1|DBIA
OG0000060	LOC6725775|XP_002106774.1|DSIM	LOC108024403|XP_016949804.1|DBIA
OG0000060	LOC6730742|XP_002077910.1|DSIM	LOC108027722|XP_016954764.1|DBIA
OG0000061	LOC6732437|XP_002079558.1|DSIM	LOC108032412|XP_016961721.1|DBIA
OG0000061	LOC6732443|XP_002079564.1|DSIM	LOC108032443|XP_016961757.1|DBIA
OG0000061	LOC6732439|XP_002079560.1|DSIM	LOC108032400|XP_016961710.1|DBIA
OG0000061	LOC6732440|XP_002079561.1|DSIM	LOC108032401|XP_016961711.1|DBIA
OG0000062	LOC6740030|XP_002076916.1|DSIM	LOC108024224|XP_016949584.1|DBIA
OG0000062	LOC6732805|XP_002079918.1|DSIM	LOC108033678|XP_016963623.1|DBIA
OG0000062	LOC27209077|XP_016023423.1|DSIM	LOC108027642|XP_016954648.1|DBIA
OG0000063	LOC6727842|XP_002103201.1|DSIM	LOC108024640|XP_016950181.1|DBIA
OG0000063	LOC6727843|XP_002103202.1|DSIM	LOC108024653|XP_016950205.1|DBIA
OG0000063	LOC6727841|XP_002103200.1|DSIM	LOC108024632|XP_016950168.1|DBIA
OG0000063	LOC27208797|XP_016031320.1|DSIM	LOC108034681|XP_016965111.1|DBIA
OG0000063	LOC6737522|XP_002084358.1|DSIM	LOC108035615|XP_016966791.1|DBIA
OG0000063	LOC6737523|XP_002084359.2|DSIM	LOC108035614|XP_016966789.1|DBIA
OG0000063	LOC6737524|XP_016031319.1|DSIM	LOC108034510|XP_016964923.1|DBIA
OG0000065	LOC6728371|XP_002103719.1|DSIM	LOC108027234|XP_016954057.1|DBIA
OG0000065	LOC6728370|XP_002103718.1|DSIM	LOC108027236|XP_016954058.1|DBIA
OG0000065	LOC6727792|XP_002103153.2|DSIM	LOC108023319|XP_016948114.1|DBIA
OG0000065	LOC6727793|XP_016034382.1|DSIM	LOC108023329|XP_016948142.1|DBIA
OG0000066	LOC6725823|XP_002106819.2|DSIM	LOC108024355|XP_016949747.1|DBIA
OG0000066	LOC6726978|XP_002102379.1|DSIM	LOC108027312|XP_016954195.1|DBIA
OG0000066	LOC6729920|XP_002105222.1|DSIM	LOC108024442|XP_016949849.1|DBIA
OG0000066	LOC6733106|XP_002080183.1|DSIM	LOC108033498|XP_016963327.1|DBIA
OG0000066	LOC6727922|XP_002103277.1|DSIM	LOC108026077|XP_016952264.1|DBIA
OG0000066	LOC6725614|XP_002106621.2|DSIM	LOC108025758|XP_016951842.1|DBIA
OG0000066	LOC6735832|XP_002082742.1|DSIM	LOC108022830|XP_016947464.1|DBIA
OG0000067	LOC6727258|XP_016033773.1|DSIM	LOC108027215|XP_016954031.1|DBIA
OG0000067	LOC6736894|XP_016030541.1|DSIM	LOC108028025|XP_016955150.1|DBIA
OG0000067	LOC6733725|XP_016026693.1|DSIM	LOC108036631|XP_016968394.1|DBIA
OG0000067	LOC6736893|XP_002083746.1|DSIM	LOC108028052|XP_016955180.1|DBIA
OG0000067	LOC6738999|XP_016032827.1|DSIM	LOC108028075|XP_016955204.1|DBIA
OG0000068	LOC6738497|XP_016032344.1|DSIM	LOC108027959|XP_016955073.1|DBIA
OG0000068	LOC6727391|XP_016033933.1|DSIM	LOC108031521|XP_016960528.1|DBIA
OG0000068	LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM	LOC108034448|XP_016964821.1|DBIA
OG0000068	LOC6735356|XP_016028689.1|DSIM	LOC108029590|XP_016957445.1|DBIA
OG0000068	LOC6726193|XP_016040252.1|DSIM	LOC108027565|XP_016954535.1|DBIA
OG0000070	LOC6731198|XP_002078357.1|DSIM	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA
OG0000070	LOC6724811|XP_016037593.1|DSIM	LOC108028712|XP_016956151.1|DBIA
OG0000070	LOC6731197|XP_016023746.1|DSIM	LOC108033786|XP_016963881.1|DBIA
OG0000070	LOC6739846|XP_002076739.1|DSIM	LOC108023296|XP_016948086.1|DBIA
OG0000071	LOC6737960|XP_016031706.1|DSIM	LOC108034500|XP_016964894.1|DBIA
OG0000071	LOC6737959|XP_039149304.1|DSIM	LOC108034394|XP_016964765.1|DBIA
OG0000072	LOC6734771|XP_002081774.1|DSIM	LOC108036662|XP_016968433.1|DBIA
OG0000072	LOC6734779|XP_002081782.1|DSIM	LOC108036290|XP_016967791.1|DBIA
OG0000072	LOC6734773|XP_016027978.1|DSIM	LOC108036249|XP_016967747.1|DBIA
OG0000073	LOC6735060|XP_016028345.1|DSIM	LOC108022685|XP_016947244.1|DBIA
OG0000073	LOC27206379|XP_039153085.1|DSIM	LOC108023361|XP_016948233.1|DBIA
OG0000074	LOC6736960|XP_002083807.1|DSIM	LOC108028307|XP_016955519.1|DBIA
OG0000074	LOC27206301|XP_016032324.1|DSIM	LOC108028433|XP_016955751.1|DBIA
OG0000075	LOC6737411|XP_016031172.1|DSIM	LOC108030338|XP_016958695.1|DBIA
OG0000075	LOC6737413|XP_002084251.2|DSIM	LOC108031173|XP_016959885.1|DBIA
OG0000075	LOC6737412|XP_016031174.1|DSIM	LOC108031227|XP_016959955.1|DBIA
OG0000075	LOC6737410|XP_002084248.1|DSIM	LOC108030349|XP_016958707.1|DBIA
OG0000076	LOC6736800|XP_016030455.1|DSIM	LOC108035061|XP_016965936.1|DBIA
OG0000076	LOC6728433|XP_016035035.1|DSIM	LOC108031057|XP_016959747.1|DBIA
OG0000076	LOC6728430|XP_016035033.1|DSIM	LOC108031198|XP_016959909.1|DBIA
OG0000076	LOC6726415|XP_002107372.3|DSIM	LOC108027529|XP_016954462.1|DBIA
OG0000076	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM	LOC108027531|XP_016954464.1|DBIA
OG0000077	LOC6735263|XP_002082233.1|DSIM	LOC108026696|XP_016953273.1|DBIA
OG0000077	LOC6728793|XP_002104128.1|DSIM	LOC108032098|XP_016961415.1|DBIA
OG0000077	LOC27208378|XP_016029441.1|DSIM	LOC108026817|XP_016953471.1|DBIA
OG0000077	LOC6739786|XP_016036667.1|DSIM	LOC108024645|XP_016950184.1|DBIA
OG0000078	LOC6735299|XP_002082259.1|DSIM	LOC108026559|XP_016952999.1|DBIA
OG0000078	LOC6739023|XP_002085818.1|DSIM	LOC108030890|XP_016959551.1|DBIA
OG0000078	LOC6727087|XP_002102484.1|DSIM	LOC108027078|XP_016953782.1|DBIA
OG0000078	LOC6727351|XP_016040222.1|DSIM	LOC108027590|XP_016954597.1|DBIA
OG0000078	LOC6726287|XP_002107248.2|DSIM	LOC108023624|XP_016948723.1|DBIA
OG0000079	LOC6730899|XP_016023328.1|DSIM	LOC108029252|XP_016956936.1|DBIA, LOC108029253|XP_016956937.1|DBIA
OG0000079	LOC6730900|XP_002078064.2|DSIM	LOC108029251|XP_016956935.1|DBIA
OG0000079	LOC6730901|XP_002078065.1|DSIM	LOC108029014|XP_016956549.1|DBIA
OG0000080	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA
OG0000080	LOC6734800|XP_002081803.1|DSIM	LOC108036474|XP_016968140.1|DBIA
OG0000082	LOC6735734|XP_016029105.1|DSIM	LOC108026719|XP_016953316.1|DBIA
OG0000082	LOC6729147|XP_002104468.1|DSIM	LOC108032144|XP_016961473.1|DBIA
OG0000082	LOC6728152|XP_002103502.1|DSIM	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA
OG0000083	LOC6731833|XP_002078968.2|DSIM	LOC108034224|XP_016964555.1|DBIA
OG0000083	LOC6731564|XP_002078705.1|DSIM	LOC108036802|XP_016968638.1|DBIA
OG0000083	LOC6731560|XP_002078701.1|DSIM	LOC108036697|XP_016968476.1|DBIA
OG0000083	LOC6731562|XP_016024229.1|DSIM	LOC108036696|XP_016968475.1|DBIA
OG0000083	LOC6731834|XP_002078969.1|DSIM	LOC108034049|XP_016964289.1|DBIA
OG0000084	LOC6735164|XP_016028449.1|DSIM	LOC108029487|XP_016957244.1|DBIA
OG0000084	LOC6734690|XP_002081697.1|DSIM	LOC108030446|XP_016958828.1|DBIA
OG0000085	LOC6733409|XP_002080466.2|DSIM	LOC108029919|XP_016957901.1|DBIA
OG0000085	LOC6733407|XP_039148683.1|DSIM	LOC108029899|XP_016957878.1|DBIA
OG0000085	LOC6733410|XP_002080467.1|DSIM	LOC108029891|XP_016957870.1|DBIA
OG0000085	LOC6733411|XP_016026348.1|DSIM	LOC108030346|XP_016958700.1|DBIA
OG0000085	LOC6733406|XP_039148680.1|DSIM	LOC108030036|XP_016958096.1|DBIA
OG0000086	LOC6735244|XP_002082217.1|DSIM	LOC108026716|XP_016953312.1|DBIA
OG0000087	LOC6731703|XP_002078839.2|DSIM	LOC108033838|XP_016963957.1|DBIA
OG0000087	LOC6732326|XP_002079454.1|DSIM	LOC108032464|XP_016961778.1|DBIA
OG0000087	LOC6731729|XP_002078864.1|DSIM	LOC108033704|XP_016963704.1|DBIA
OG0000088	LOC6733235|XP_016026114.1|DSIM	LOC108030164|XP_016958382.1|DBIA
OG0000088	LOC6731877|XP_039147209.1|DSIM	LOC108029008|XP_016956541.1|DBIA
OG0000088	LOC6737664|XP_016031426.1|DSIM	LOC108028140|XP_016955285.1|DBIA
OG0000088	LOC6734839|XP_002081841.1|DSIM	LOC108036273|XP_016967772.1|DBIA
OG0000088	LOC27206292|XP_016031427.1|DSIM	LOC108028134|XP_016955279.1|DBIA
OG0000089	LOC6727037|XP_002102435.1|DSIM	LOC108027303|XP_016954184.1|DBIA
OG0000089	LOC6727103|XP_002102496.1|DSIM	LOC108027149|XP_016953860.1|DBIA
OG0000089	LOC6728738|XP_002104073.1|DSIM	LOC108031913|XP_016961170.1|DBIA
OG0000089	LOC6737468|XP_002084304.1|DSIM	LOC108034931|XP_016965678.1|DBIA
OG0000090	LOC6733740|XP_002080786.2|DSIM	LOC108036323|XP_016967826.1|DBIA
OG0000090	LOC6733746|XP_016026706.1|DSIM	LOC108036321|XP_016967823.1|DBIA
OG0000090	LOC6736772|XP_002083628.1|DSIM	LOC108035651|XP_016966846.1|DBIA
OG0000090	LOC6736298|XP_016029779.1|DSIM	LOC108029154|XP_016956781.1|DBIA
OG0000091	LOC6730014|XP_016036778.1|DSIM	LOC108026296|XP_016952657.1|DBIA
OG0000091	LOC6732003|XP_016024679.1|DSIM	LOC108034140|XP_016964423.1|DBIA
OG0000091	LOC6727564|XP_016034162.1|DSIM	LOC108024396|XP_016949800.1|DBIA
OG0000091	LOC6727565|XP_016034164.1|DSIM	LOC108025529|XP_016951546.1|DBIA
OG0000092	LOC6729582|XP_002104890.2|DSIM	LOC108026462|XP_016952892.1|DBIA
OG0000092	LOC6729585|XP_002104893.2|DSIM	LOC108026448|XP_016952876.1|DBIA
OG0000092	LOC6729663|XP_002104969.1|DSIM	LOC108026029|XP_016952209.1|DBIA
OG0000092	LOC6729583|XP_002104891.1|DSIM	LOC108026468|XP_016952900.1|DBIA
OG0000093	LOC6731455|XP_016024109.1|DSIM	LOC108036087|XP_016967526.1|DBIA
OG0000093	LOC6725462|XP_002106478.1|DSIM	LOC108024087|XP_016949351.1|DBIA
OG0000093	LOC27206936|XP_016028260.1|DSIM	LOC108022062|XP_016946396.1|DBIA
OG0000093	LOC6725499|XP_002106513.1|DSIM	LOC108023730|XP_016948856.1|DBIA
OG0000094	LOC6737538|XP_002084373.2|DSIM	LOC108034459|XP_016964832.1|DBIA
OG0000094	LOC6726915|XP_002102317.1|DSIM	LOC108027023|XP_016953706.1|DBIA
OG0000096	LOC6732786|XP_016025498.1|DSIM	LOC108034354|XP_016964729.1|DBIA
OG0000096	LOC6732455|XP_002079575.1|DSIM	LOC108032607|XP_016962024.1|DBIA
OG0000096	LOC6728671|XP_016035335.1|DSIM	LOC108024684|XP_016950250.1|DBIA
OG0000096	LOC6732853|XP_002079963.2|DSIM	LOC108032371|XP_016961681.1|DBIA
OG0000097	LOC27207237|XP_016032392.1|DSIM	LOC108028124|XP_016955263.1|DBIA
OG0000097	LOC27208359|XP_016032391.1|DSIM	LOC108027975|XP_016955089.1|DBIA
OG0000097	LOC27207702|XP_016032389.1|DSIM	LOC108028121|XP_016955258.1|DBIA
OG0000098	LOC6728369|XP_002103717.1|DSIM	LOC108027233|XP_016954056.1|DBIA
OG0000099	LOC6724926|XP_002105963.2|DSIM	LOC108023646|XP_016948752.1|DBIA
OG0000099	LOC6724927|XP_002105964.2|DSIM	LOC108023446|XP_016948427.1|DBIA
OG0000099	LOC6724923|XP_016037782.1|DSIM	LOC108023711|XP_016948830.1|DBIA
OG0000100	LOC27209016|XP_016028054.1|DSIM	LOC108036385|XP_016967979.1|DBIA
OG0000100	LOC6729668|XP_002104974.2|DSIM	LOC108026088|XP_016952275.1|DBIA
OG0000100	LOC6728116|XP_002103467.2|DSIM	LOC108031432|XP_016960333.1|DBIA
OG0000100	LOC6728117|XP_002103468.1|DSIM	LOC108031433|XP_016960334.1|DBIA
OG0000100	LOC6728118|XP_002103469.1|DSIM	LOC108031252|XP_016959980.1|DBIA
OG0000100	LOC27207461|XP_039150801.1|DSIM	LOC108032000|XP_016961285.1|DBIA
OG0000101	LOC6738674|XP_016032493.2|DSIM	LOC108035923|XP_016967190.1|DBIA
OG0000102	LOC6735023|XP_002082004.1|DSIM	LOC108022873|XP_016947552.1|DBIA
OG0000102	LOC6733641|XP_016026602.1|DSIM	LOC108036452|XP_016968100.1|DBIA
OG0000102	LOC6735806|XP_002082719.1|DSIM	LOC108026512|XP_016952947.1|DBIA
OG0000103	LOC6737362|XP_002084200.1|DSIM	LOC108028249|XP_016955425.1|DBIA
OG0000103	LOC6738500|XP_002085306.1|DSIM	LOC108028438|XP_016955757.1|DBIA
OG0000103	LOC27207409|XP_016032345.1|DSIM	LOC108028436|XP_016955755.1|DBIA
OG0000103	LOC6733940|XP_016026992.1|DSIM	LOC108022796|XP_016947418.1|DBIA
OG0000104	LOC6738313|XP_002085123.2|DSIM	LOC108035283|XP_016966339.1|DBIA
OG0000104	LOC6731627|XP_002078767.1|DSIM	LOC108032687|XP_016962152.1|DBIA
OG0000104	LOC6738320|XP_016032165.1|DSIM	LOC108034535|XP_016964949.1|DBIA
OG0000104	LOC6738319|XP_002085129.2|DSIM	LOC108034533|XP_016964948.1|DBIA
OG0000105	LOC6727357|XP_002102742.2|DSIM	LOC108031043|XP_016959733.1|DBIA
OG0000105	LOC6737448|XP_039150302.1|DSIM, LOC6737449|XP_002084285.3|DSIM	LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA
OG0000105	LOC6728924|XP_002104252.1|DSIM	LOC108031026|XP_016959715.1|DBIA
OG0000105	LOC6728929|XP_002104257.2|DSIM	LOC108031245|XP_016959970.1|DBIA
OG0000105	LOC6728930|XP_002104258.1|DSIM	LOC108031263|XP_016959991.1|DBIA
OG0000106	LOC6735576|XP_016028938.2|DSIM	LOC108026644|XP_016953156.1|DBIA
OG0000106	LOC6727935|XP_002103290.2|DSIM	LOC108025976|XP_016952157.1|DBIA
OG0000106	LOC120284193|XP_016025013.1|DSIM	LOC108028928|XP_016956436.1|DBIA
OG0000106	LOC6734652|XP_002081659.2|DSIM	LOC108029887|XP_016957867.1|DBIA
OG0000106	LOC6734648|XP_002081655.1|DSIM	LOC108030383|XP_016958745.1|DBIA
OG0000107	LOC6735822|XP_002082732.2|DSIM	LOC108022138|XP_016946469.1|DBIA
OG0000107	LOC6732592|XP_002079711.1|DSIM	LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA, LOC108033603|XP_016963445.1|DBIA
OG0000107	LOC6732593|XP_002079712.2|DSIM	LOC108033277|XP_016963032.1|DBIA
OG0000107	LOC6732591|XP_002079710.1|DSIM	LOC108033599|XP_016963440.1|DBIA
OG0000107	LOC6739496|XP_002076393.1|DSIM	LOC108022432|XP_016946806.1|DBIA
OG0000109	LOC6731858|XP_002078993.1|DSIM	LOC108033292|XP_016963047.1|DBIA
OG0000109	LOC6731857|XP_016024540.1|DSIM	LOC108034197|XP_016964514.1|DBIA
OG0000109	LOC6731848|XP_016024531.1|DSIM	LOC108033291|XP_016963046.1|DBIA
OG0000109	LOC27208206|XP_016024529.1|DSIM	LOC108034262|XP_016964608.1|DBIA
OG0000110	LOC6737135|XP_002083982.1|DSIM	LOC108028113|XP_016955251.1|DBIA
OG0000110	LOC6737136|XP_002083983.2|DSIM	LOC108028807|XP_016956281.1|DBIA
OG0000110	LOC6737137|XP_002083984.1|DSIM	LOC108028040|XP_016955167.1|DBIA
OG0000110	LOC6737138|XP_002083985.1|DSIM	LOC108028752|XP_016956212.1|DBIA
OG0000111	LOC6735301|XP_002082261.1|DSIM	LOC108026543|XP_016952982.1|DBIA
OG0000111	LOC6739475|XP_002076375.1|DSIM	LOC108026931|XP_016953634.1|DBIA
OG0000112	LOC6726584|XP_002107536.1|DSIM	LOC108027552|XP_016954506.1|DBIA
OG0000112	LOC6726167|XP_002107143.1|DSIM	LOC108023986|XP_016949205.1|DBIA
OG0000112	LOC6726553|XP_002107507.1|DSIM	LOC108027490|XP_016954423.1|DBIA
OG0000112	LOC6726552|XP_002107506.1|DSIM	LOC108027493|XP_016954426.1|DBIA
OG0000113	LOC6731264|XP_002078422.2|DSIM	LOC108033114|XP_016962807.1|DBIA, LOC108023899|XP_016949074.1|DBIA, LOC108034036|XP_016964270.1|DBIA
OG0000113	LOC6726892|XP_002102294.1|DSIM	LOC108027444|XP_016954385.1|DBIA
OG0000114	LOC27207795|XP_016024715.1|DSIM	LOC108033614|XP_016963466.1|DBIA
OG0000114	LOC27206508|XP_016024716.1|DSIM	LOC108033611|XP_016963463.1|DBIA
OG0000114	LOC27206554|XP_016024717.1|DSIM	LOC108033613|XP_016963465.1|DBIA
OG0000114	LOC27208601|XP_039154398.1|DSIM	LOC108033612|XP_016963464.1|DBIA
OG0000116	LOC6729593|XP_002104901.1|DSIM	LOC108026375|XP_016952785.1|DBIA
OG0000116	LOC6729599|XP_016036240.1|DSIM	LOC108026461|XP_016952890.1|DBIA
