Orthogroup	DSIM.longest_only	DKIK.longest_only
OG0000043	LOC6728574|XP_002103915.1|DSIM	LOC108081478|XP_017032164.1|DKIK, LOC108081500|XP_017032208.1|DKIK
OG0000043	LOC6728566|XP_002103907.3|DSIM	LOC108081483|XP_017032171.1|DKIK
OG0000043	LOC6730335|XP_016037102.1|DSIM	LOC108086038|XP_017038347.1|DKIK
OG0000044	LOC6729601|XP_016036243.1|DSIM	LOC108071988|XP_017018451.1|DKIK
OG0000044	LOC6729605|XP_002104913.1|DSIM	LOC108072003|XP_017018467.1|DKIK, LOC108072022|XP_017018491.1|DKIK, LOC108072004|XP_017018470.1|DKIK
OG0000044	LOC6729606|XP_002104914.1|DSIM	LOC108072010|XP_017018477.1|DKIK
OG0000044	LOC6729602|XP_016036244.1|DSIM	LOC108072006|XP_017018472.1|DKIK
OG0000044	LOC6729604|XP_002104912.1|DSIM	LOC108072020|XP_017018489.1|DKIK
OG0000044	LOC6729603|XP_016036245.1|DSIM	LOC108072017|XP_017018486.1|DKIK
OG0000044	LOC6728484|XP_016035123.1|DSIM	LOC108082753|XP_017033762.1|DKIK
OG0000045	LOC27207701|XP_016031376.1|DSIM	LOC108073518|XP_017020682.1|DKIK
OG0000045	LOC6737583|XP_039149017.1|DSIM, LOC120284704|XP_039149018.1|DSIM, LOC120284202|XP_002084415.1|DSIM	LOC108073353|XP_017020405.1|DKIK, LOC108073350|XP_017020403.1|DKIK
OG0000045	LOC6737082|XP_002083929.1|DSIM	LOC108073894|XP_017021172.1|DKIK
OG0000045	LOC6737081|XP_002083928.1|DSIM	LOC108073882|XP_017021156.1|DKIK
OG0000046	LOC6727218|XP_002102610.2|DSIM	LOC108075359|XP_017023259.1|DKIK
OG0000046	LOC27208258|XP_039152751.1|DSIM	LOC108083339|XP_017034572.1|DKIK
OG0000046	LOC6726461|XP_002107418.1|DSIM	LOC108083340|XP_017034573.1|DKIK
OG0000046	LOC6726459|XP_016040040.1|DSIM	LOC108083611|XP_017034972.1|DKIK, LOC108083337|XP_017034570.1|DKIK
OG0000046	LOC6729249|XP_002104570.1|DSIM	LOC108080985|XP_017031400.1|DKIK
OG0000046	LOC6729250|XP_016035903.2|DSIM	LOC108080891|XP_017031283.1|DKIK
OG0000046	LOC6729248|XP_016035902.2|DSIM, LOC6729247|XP_039150891.1|DSIM, LOC6736058|XP_016029460.1|DSIM	LOC108080893|XP_017031285.1|DKIK, LOC108080892|XP_017031284.1|DKIK
OG0000046	LOC6729246|XP_002104567.2|DSIM, LOC6734258|XP_016027304.1|DSIM	LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK, LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK
OG0000047	LOC6734785|XP_039147648.1|DSIM	LOC108076173|XP_017024393.1|DKIK
OG0000047	LOC6734782|XP_002081785.2|DSIM	LOC108076538|XP_017024940.1|DKIK
OG0000047	LOC6734347|XP_002081368.2|DSIM	LOC108080858|XP_017031251.1|DKIK
OG0000047	LOC6734356|XP_002081377.1|DSIM	LOC108078780|XP_017028320.1|DKIK
OG0000047	LOC6737553|XP_016031338.1|DSIM	LOC108071908|XP_017018345.1|DKIK
OG0000048	LOC6738296|XP_002085107.2|DSIM, LOC6738295|XP_002085106.1|DSIM	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK
OG0000048	LOC6738290|XP_002085101.1|DSIM	LOC108084434|XP_017036131.1|DKIK
OG0000048	LOC6738287|XP_039149226.1|DSIM	LOC108084433|XP_017036130.1|DKIK
OG0000048	LOC6738291|XP_002085102.1|DSIM	LOC108084436|XP_017036133.1|DKIK
OG0000049	LOC6727737|XP_002103099.1|DSIM	LOC108084080|XP_017035590.1|DKIK
OG0000049	LOC6727734|XP_002103096.1|DSIM	LOC108084068|XP_017035576.1|DKIK
OG0000049	LOC6727738|XP_002103100.1|DSIM	LOC108084077|XP_017035587.1|DKIK
OG0000049	LOC6727740|XP_002103102.1|DSIM	LOC108084022|XP_017035524.1|DKIK
OG0000049	LOC6727739|XP_002103101.1|DSIM	LOC108084023|XP_017035525.1|DKIK
OG0000049	LOC6727733|XP_002103095.1|DSIM	LOC108084019|XP_017035520.1|DKIK
OG0000050	LOC6734037|XP_002081073.1|DSIM	LOC108073068|XP_017020022.1|DKIK
OG0000050	LOC6739122|XP_002085915.1|DSIM	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK
OG0000050	LOC6739125|XP_002085918.1|DSIM	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK
OG0000050	LOC6739124|XP_002085917.1|DSIM	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK
OG0000050	LOC27208454|XP_016032970.1|DSIM	LOC108072596|XP_017019300.1|DKIK
OG0000050	LOC6739126|XP_002085919.1|DSIM	LOC108072619|XP_017019339.1|DKIK
OG0000050	LOC6739123|XP_016032971.1|DSIM	LOC108072601|XP_017019314.1|DKIK
OG0000051	LOC6728912|XP_016035601.1|DSIM	LOC108083217|XP_017034415.1|DKIK
OG0000051	LOC6728321|XP_002103670.1|DSIM	LOC108085672|XP_017037854.1|DKIK
OG0000051	LOC6728085|XP_002103437.1|DSIM, LOC6728404|XP_039151489.1|DSIM	LOC108080428|XP_017030650.1|DKIK
OG0000052	LOC6728714|XP_002104050.1|DSIM, LOC6729302|XP_002104619.1|DSIM	LOC108084580|XP_017036343.1|DKIK
OG0000052	LOC6728715|XP_016035378.1|DSIM	LOC108074446|XP_017021976.1|DKIK, LOC108085090|XP_017037048.1|DKIK, LOC108074588|XP_017022184.1|DKIK, LOC108084010|XP_017035511.1|DKIK
OG0000052	LOC6728716|XP_002104052.1|DSIM	LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK
OG0000052	LOC6728712|XP_002104048.2|DSIM	LOC108084092|XP_017035606.1|DKIK
OG0000052	LOC6728713|XP_002104049.1|DSIM	LOC108084066|XP_017035574.1|DKIK
OG0000052	LOC6735169|XP_016028453.1|DSIM	LOC108082278|XP_017033098.1|DKIK
OG0000052	LOC6735168|XP_002082143.1|DSIM	LOC108082558|XP_017033497.1|DKIK
OG0000053	LOC6733546|XP_002080601.2|DSIM	LOC108070784|XP_017016873.1|DKIK
OG0000053	LOC6733544|XP_016026500.1|DSIM	LOC108070783|XP_017016872.1|DKIK
OG0000053	LOC6733543|XP_002080598.2|DSIM	LOC108070782|XP_017016871.1|DKIK
OG0000053	LOC6733541|XP_002080596.2|DSIM	LOC108070781|XP_017016869.1|DKIK
OG0000053	LOC6733535|XP_002080590.2|DSIM	LOC108070786|XP_017016875.1|DKIK
OG0000054	LOC6727939|XP_039151973.1|DSIM	LOC108081173|XP_017031718.1|DKIK
OG0000054	LOC6727938|XP_016034544.1|DSIM	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK
OG0000054	LOC6727936|XP_002103291.1|DSIM	LOC108081160|XP_017031693.1|DKIK
OG0000054	LOC6727937|XP_016034543.1|DSIM	LOC108081159|XP_017031690.1|DKIK
OG0000055	LOC6730202|XP_002105487.1|DSIM	LOC108085846|XP_017038093.1|DKIK
OG0000056	LOC6729191|XP_016035843.1|DSIM	LOC108071295|XP_017017484.1|DKIK
OG0000056	LOC6729192|XP_016035844.1|DSIM	LOC108071297|XP_017017486.1|DKIK
OG0000056	LOC6729193|XP_002104514.1|DSIM	LOC108071299|XP_017017488.1|DKIK
OG0000056	LOC6729195|XP_002104516.1|DSIM	LOC108071298|XP_017017487.1|DKIK
OG0000056	LOC6729194|XP_002104515.1|DSIM	LOC108071296|XP_017017485.1|DKIK
OG0000056	LOC6728632|XP_002103973.1|DSIM	LOC108077622|XP_017026519.1|DKIK
OG0000056	LOC6728631|XP_016035267.1|DSIM	LOC108077830|XP_017026845.1|DKIK
OG0000058	LOC6732889|XP_002079994.1|DSIM	LOC108082757|XP_017033763.1|DKIK
OG0000058	LOC6731187|XP_002078346.1|DSIM	LOC108082758|XP_017033764.1|DKIK
OG0000058	LOC6725215|XP_002106238.1|DSIM	LOC108070811|XP_017016903.1|DKIK
OG0000059	LOC6729758|XP_002105064.1|DSIM	LOC108085570|XP_017037699.1|DKIK
OG0000059	LOC6729756|XP_002105062.1|DSIM	LOC108085569|XP_017037698.1|DKIK
OG0000059	LOC6729755|XP_002105061.1|DSIM	LOC108085567|XP_017037695.1|DKIK
OG0000059	LOC6729757|XP_002105063.1|DSIM	LOC108085562|XP_017037690.1|DKIK
OG0000059	LOC6729753|XP_002105059.1|DSIM, LOC27207094|XP_016036447.1|DSIM	LOC108085556|XP_017037683.1|DKIK, LOC108085561|XP_017037689.1|DKIK
OG0000059	LOC6729751|XP_002105057.1|DSIM	LOC108085559|XP_017037687.1|DKIK
OG0000060	LOC6740094|XP_016039113.1|DSIM	LOC108080522|XP_017030803.1|DKIK
OG0000060	LOC6732627|XP_002079746.2|DSIM	LOC108085335|XP_017037380.1|DKIK
OG0000060	LOC27207681|XP_016033309.1|DSIM	LOC108075427|XP_017023341.1|DKIK
OG0000060	LOC27206381|XP_016037061.1|DSIM	LOC108085322|XP_017037367.1|DKIK
OG0000060	LOC6725775|XP_002106774.1|DSIM	LOC108076086|XP_017024289.1|DKIK
OG0000060	LOC6730742|XP_002077910.1|DSIM	LOC108077343|XP_017026120.1|DKIK
OG0000061	LOC6732437|XP_002079558.1|DSIM	LOC108086185|XP_017038537.1|DKIK
OG0000061	LOC6732443|XP_002079564.1|DSIM	LOC108086197|XP_017038548.1|DKIK
OG0000061	LOC6732439|XP_002079560.1|DSIM	LOC108086191|XP_017038544.1|DKIK
OG0000061	LOC6732440|XP_002079561.1|DSIM	LOC108086182|XP_017038533.1|DKIK
OG0000062	LOC6740030|XP_002076916.1|DSIM	LOC108071778|XP_017018123.1|DKIK
OG0000062	LOC6732805|XP_002079918.1|DSIM	LOC108082791|XP_017033825.1|DKIK
OG0000062	LOC6726783|XP_002102191.1|DSIM	LOC108082790|XP_017033824.1|DKIK
OG0000062	LOC27208526|XP_016023428.1|DSIM	LOC108082143|XP_017032934.1|DKIK
OG0000063	LOC6727842|XP_002103201.1|DSIM	LOC108071305|XP_017017501.1|DKIK
OG0000063	LOC6727843|XP_002103202.1|DSIM	LOC108071251|XP_017017426.1|DKIK
OG0000063	LOC6727841|XP_002103200.1|DSIM	LOC108071304|XP_017017500.1|DKIK
OG0000063	LOC27208797|XP_016031320.1|DSIM	LOC108071602|XP_017017872.1|DKIK
OG0000063	LOC6737522|XP_002084358.1|DSIM	LOC108071633|XP_017017906.1|DKIK
OG0000063	LOC6737523|XP_002084359.2|DSIM	LOC108071565|XP_017017835.1|DKIK
OG0000063	LOC6737524|XP_016031319.1|DSIM	LOC108071655|XP_017017940.1|DKIK
OG0000065	LOC6728371|XP_002103719.1|DSIM	LOC108077717|XP_017026657.1|DKIK
OG0000065	LOC6731536|XP_002078683.1|DSIM, LOC6728370|XP_002103718.1|DSIM	LOC108077718|XP_017026658.1|DKIK
OG0000065	LOC6727792|XP_002103153.2|DSIM	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK
OG0000065	LOC6727793|XP_016034382.1|DSIM	LOC108077800|XP_017026803.1|DKIK
OG0000066	LOC6725823|XP_002106819.2|DSIM	LOC108083599|XP_017034957.1|DKIK
OG0000066	LOC6726978|XP_002102379.1|DSIM	LOC108080484|XP_017030727.1|DKIK
OG0000066	LOC6729920|XP_002105222.1|DSIM	LOC108077666|XP_017026575.1|DKIK
OG0000066	LOC6733106|XP_002080183.1|DSIM	LOC108081852|XP_017032582.1|DKIK
OG0000066	LOC6727922|XP_002103277.1|DSIM	LOC108080961|XP_017031364.1|DKIK
OG0000066	LOC6725614|XP_002106621.2|DSIM	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK
OG0000066	LOC6735832|XP_002082742.1|DSIM	LOC108072837|XP_017019618.1|DKIK
OG0000067	LOC6727258|XP_016033773.1|DSIM	LOC108084848|XP_017036716.1|DKIK
OG0000067	LOC6736894|XP_016030541.1|DSIM	LOC108085996|XP_017038286.1|DKIK
OG0000067	LOC6733725|XP_016026693.1|DSIM	LOC108077943|XP_017026970.1|DKIK
OG0000067	LOC6736893|XP_002083746.1|DSIM	LOC108085995|XP_017038285.1|DKIK
OG0000067	LOC6738999|XP_016032827.1|DSIM	LOC108071874|XP_017018291.1|DKIK
OG0000068	LOC6738497|XP_016032344.1|DSIM	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK
OG0000068	LOC6735356|XP_016028689.1|DSIM	LOC108084117|XP_017035637.1|DKIK
OG0000068	LOC6726193|XP_016040252.1|DSIM	LOC108074164|XP_017021563.1|DKIK
OG0000070	LOC6731198|XP_002078357.1|DSIM	LOC108082879|XP_017033949.1|DKIK
OG0000070	LOC6724811|XP_016037593.1|DSIM	LOC108076002|XP_017024145.1|DKIK
OG0000070	LOC6731197|XP_016023746.1|DSIM	LOC108082683|XP_017033673.1|DKIK
OG0000070	LOC6739846|XP_002076739.1|DSIM	LOC108082714|XP_017033711.1|DKIK
OG0000071	LOC6737710|XP_039150099.1|DSIM	LOC108073779|XP_017021035.1|DKIK
OG0000071	LOC6737960|XP_016031706.1|DSIM	LOC108070385|XP_017016325.1|DKIK
OG0000071	LOC6737959|XP_039149304.1|DSIM	LOC108070384|XP_017016324.1|DKIK
OG0000071	LOC6737961|XP_002084777.1|DSIM	LOC108070386|XP_017016326.1|DKIK
OG0000072	LOC6734779|XP_002081782.1|DSIM	LOC108076540|XP_017024942.1|DKIK
OG0000072	LOC6734773|XP_016027978.1|DSIM	LOC108076135|XP_017024352.1|DKIK
OG0000073	LOC6735060|XP_016028345.1|DSIM	LOC108082462|XP_017033327.1|DKIK
OG0000073	LOC27206379|XP_039153085.1|DSIM	LOC108079402|XP_017029216.1|DKIK
OG0000074	LOC6736960|XP_002083807.1|DSIM	LOC108071625|XP_017017896.1|DKIK
OG0000074	LOC27206301|XP_016032324.1|DSIM	LOC108071877|XP_017018294.1|DKIK
OG0000075	LOC6737411|XP_016031172.1|DSIM	LOC108078729|XP_017028220.1|DKIK
OG0000075	LOC6737413|XP_002084251.2|DSIM	LOC108078805|XP_017028362.1|DKIK
OG0000075	LOC6737412|XP_016031174.1|DSIM	LOC108078731|XP_017028222.1|DKIK
OG0000076	LOC6736800|XP_016030455.1|DSIM	LOC108078964|XP_017028614.1|DKIK
OG0000076	LOC6728433|XP_016035035.1|DSIM, LOC6728430|XP_016035033.1|DSIM	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK
OG0000076	LOC6726415|XP_002107372.3|DSIM	LOC108085219|XP_017037239.1|DKIK
OG0000076	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM	LOC108085227|XP_017037254.1|DKIK
OG0000077	LOC6735263|XP_002082233.1|DSIM	LOC108076740|XP_017025218.1|DKIK
OG0000077	LOC6728793|XP_002104128.1|DSIM	LOC108073492|XP_017020640.1|DKIK
OG0000077	LOC27208378|XP_016029441.1|DSIM	LOC108070868|XP_017016990.1|DKIK
OG0000077	LOC6739786|XP_016036667.1|DSIM	LOC108077758|XP_017026727.1|DKIK
OG0000078	LOC6735299|XP_002082259.1|DSIM	LOC108082104|XP_017032889.1|DKIK
OG0000078	LOC6739023|XP_002085818.1|DSIM	LOC108083237|XP_017034431.1|DKIK
OG0000078	LOC6727087|XP_002102484.1|DSIM	LOC108084091|XP_017035604.1|DKIK
OG0000078	LOC6727351|XP_016040222.1|DSIM	LOC108080166|XP_017030300.1|DKIK
OG0000078	LOC6726287|XP_002107248.2|DSIM	LOC108083371|XP_017034605.1|DKIK
OG0000079	LOC6730900|XP_002078064.2|DSIM	LOC108086084|XP_017038391.1|DKIK
OG0000079	LOC6730901|XP_002078065.1|DSIM	LOC108086076|XP_017038383.1|DKIK
OG0000080	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM	LOC108082848|XP_017033908.1|DKIK, LOC108070937|XP_017017080.1|DKIK
OG0000080	LOC6734800|XP_002081803.1|DSIM	LOC108076175|XP_017024395.1|DKIK
OG0000081	LOC6736307|XP_002083191.1|DSIM	LOC108073934|XP_017021227.1|DKIK
OG0000082	LOC6735734|XP_016029105.1|DSIM	LOC108076521|XP_017024919.1|DKIK
OG0000082	LOC6729147|XP_002104468.1|DSIM	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK
OG0000082	LOC6728152|XP_002103502.1|DSIM	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK
OG0000083	LOC6731833|XP_002078968.2|DSIM	LOC108077314|XP_017026091.1|DKIK
OG0000083	LOC6731564|XP_002078705.1|DSIM	LOC108075851|XP_017023931.1|DKIK
OG0000083	LOC6731560|XP_002078701.1|DSIM	LOC108075726|XP_017023759.1|DKIK
OG0000083	LOC6731834|XP_002078969.1|DSIM	LOC108077101|XP_017025775.1|DKIK
OG0000084	LOC6735164|XP_016028449.1|DSIM	LOC108082570|XP_017033516.1|DKIK
OG0000084	LOC6734690|XP_002081697.1|DSIM	LOC108073008|XP_017019953.1|DKIK
OG0000085	LOC6733409|XP_002080466.2|DSIM	LOC108078024|XP_017027074.1|DKIK
OG0000085	LOC6733407|XP_039148683.1|DSIM	LOC108078117|XP_017027221.1|DKIK
OG0000085	LOC6733410|XP_002080467.1|DSIM	LOC108077949|XP_017026977.1|DKIK
OG0000085	LOC6733411|XP_016026348.1|DSIM	LOC108078385|XP_017027713.1|DKIK
OG0000085	LOC6733406|XP_039148680.1|DSIM	LOC108078118|XP_017027223.1|DKIK
OG0000086	LOC6735244|XP_002082217.1|DSIM	LOC108076785|XP_017025280.1|DKIK
OG0000087	LOC6731703|XP_002078839.2|DSIM	LOC108081995|XP_017032728.1|DKIK
OG0000087	LOC6732326|XP_002079454.1|DSIM	LOC108077379|XP_017026162.1|DKIK
OG0000087	LOC6731729|XP_002078864.1|DSIM	LOC108081987|XP_017032714.1|DKIK
OG0000088	LOC6733235|XP_016026114.1|DSIM	LOC108076386|XP_017024698.1|DKIK
OG0000088	LOC6731877|XP_039147209.1|DSIM	LOC108085237|XP_017037265.1|DKIK
OG0000088	LOC6737664|XP_016031426.1|DSIM	LOC108073869|XP_017021143.1|DKIK
OG0000088	LOC6734839|XP_002081841.1|DSIM	LOC108076406|XP_017024734.1|DKIK
OG0000088	LOC27206292|XP_016031427.1|DSIM	LOC108073878|XP_017021152.1|DKIK
OG0000089	LOC6727037|XP_002102435.1|DSIM	LOC108081135|XP_017031645.1|DKIK
OG0000089	LOC6728738|XP_002104073.1|DSIM	LOC108075612|XP_017023634.1|DKIK
OG0000089	LOC6737468|XP_002084304.1|DSIM	LOC108078680|XP_017028115.1|DKIK
OG0000090	LOC6733740|XP_002080786.2|DSIM	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK
OG0000090	LOC6733746|XP_016026706.1|DSIM	LOC108077947|XP_017026974.1|DKIK
OG0000090	LOC6736772|XP_002083628.1|DSIM	LOC108078973|XP_017028631.1|DKIK
OG0000090	LOC6736298|XP_016029779.1|DSIM	LOC108071532|XP_017017793.1|DKIK
OG0000091	LOC6730014|XP_016036778.1|DSIM	LOC108075739|XP_017023776.1|DKIK
OG0000091	LOC6732003|XP_016024679.1|DSIM	LOC108082079|XP_017032861.1|DKIK
OG0000091	LOC6727564|XP_016034162.1|DSIM	LOC108081166|XP_017031709.1|DKIK
OG0000091	LOC6727565|XP_016034164.1|DSIM	LOC108081243|XP_017031811.1|DKIK
OG0000092	LOC6729582|XP_002104890.2|DSIM	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK
OG0000092	LOC6729585|XP_002104893.2|DSIM	LOC108071264|XP_017017444.1|DKIK
OG0000092	LOC6729663|XP_002104969.1|DSIM	LOC108077658|XP_017026562.1|DKIK
OG0000092	LOC6729583|XP_002104891.1|DSIM	LOC108071261|XP_017017438.1|DKIK
OG0000093	LOC6731455|XP_016024109.1|DSIM	LOC108079645|XP_017029525.1|DKIK
OG0000093	LOC6725462|XP_002106478.1|DSIM	LOC108072972|XP_017019896.1|DKIK, LOC108075766|XP_017023815.1|DKIK
OG0000093	LOC27206522|XP_039148883.1|DSIM	LOC108080636|XP_017030949.1|DKIK
OG0000093	LOC6725499|XP_002106513.1|DSIM	LOC108074155|XP_017021548.1|DKIK
OG0000094	LOC6737538|XP_002084373.2|DSIM	LOC108071561|XP_017017831.1|DKIK
OG0000094	LOC6726915|XP_002102317.1|DSIM	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK
OG0000096	LOC6732786|XP_016025498.1|DSIM	LOC108082873|XP_017033940.1|DKIK
OG0000096	LOC6732455|XP_002079575.1|DSIM	LOC108075861|XP_017023944.1|DKIK
OG0000096	LOC6728671|XP_016035335.1|DSIM	LOC108085902|XP_017038160.1|DKIK
OG0000096	LOC6732853|XP_002079963.2|DSIM	LOC108082876|XP_017033946.1|DKIK
OG0000098	LOC6728369|XP_002103717.1|DSIM	LOC108077716|XP_017026656.1|DKIK
OG0000099	LOC6724926|XP_002105963.2|DSIM	LOC108083427|XP_017034672.1|DKIK
OG0000099	LOC6724927|XP_002105964.2|DSIM	LOC108083341|XP_017034574.1|DKIK
OG0000099	LOC6724923|XP_016037782.1|DSIM	LOC108083422|XP_017034666.1|DKIK
OG0000100	LOC27209016|XP_016028054.1|DSIM	LOC108076209|XP_017024435.1|DKIK
OG0000100	LOC6729668|XP_002104974.2|DSIM	LOC108077662|XP_017026570.1|DKIK
OG0000100	LOC6728116|XP_002103467.2|DSIM	LOC108075976|XP_017024117.1|DKIK
OG0000100	LOC6728117|XP_002103468.1|DSIM	LOC108079993|XP_017030051.1|DKIK, LOC108076030|XP_017024178.1|DKIK
OG0000101	LOC6738674|XP_016032493.2|DSIM	LOC108083696|XP_017035073.1|DKIK
OG0000102	LOC6735023|XP_002082004.1|DSIM	LOC108073007|XP_017019952.1|DKIK
OG0000102	LOC6733641|XP_016026602.1|DSIM	LOC108078325|XP_017027613.1|DKIK
OG0000103	LOC6737362|XP_002084200.1|DSIM	LOC108078639|XP_017028056.1|DKIK
OG0000103	LOC6738500|XP_002085306.1|DSIM	LOC108071952|XP_017018408.1|DKIK
OG0000103	LOC27207409|XP_016032345.1|DSIM	LOC108071951|XP_017018407.1|DKIK
OG0000103	LOC6733940|XP_016026992.1|DSIM	LOC108072142|XP_017018672.1|DKIK
OG0000104	LOC6738313|XP_002085123.2|DSIM	LOC108071553|XP_017017820.1|DKIK
OG0000104	LOC6731627|XP_002078767.1|DSIM	LOC108082132|XP_017032923.1|DKIK
OG0000104	LOC6738320|XP_016032165.1|DSIM, LOC6738319|XP_002085129.2|DSIM	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK
OG0000105	LOC6727357|XP_002102742.2|DSIM, LOC6737448|XP_039150302.1|DSIM, LOC6737449|XP_002084285.3|DSIM	LOC108084017|XP_017035519.1|DKIK
OG0000105	LOC6728924|XP_002104252.1|DSIM	LOC108080884|XP_017031275.1|DKIK
OG0000105	LOC6728929|XP_002104257.2|DSIM	LOC108080981|XP_017031395.1|DKIK
OG0000105	LOC6728930|XP_002104258.1|DSIM	LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK
OG0000106	LOC6735576|XP_016028938.2|DSIM	LOC108074711|XP_017022340.1|DKIK
OG0000106	LOC6732400|XP_016025056.1|DSIM, LOC6727934|XP_002103289.2|DSIM, LOC6727933|XP_002103288.2|DSIM, LOC6732366|XP_002079487.1|DSIM, LOC6732364|XP_016025012.2|DSIM, LOC120284193|XP_016025013.1|DSIM	LOC108082295|XP_017033115.1|DKIK, LOC108082296|XP_017033116.1|DKIK, LOC108082298|XP_017033118.1|DKIK, LOC108082294|XP_017033114.1|DKIK, LOC108082297|XP_017033117.1|DKIK, LOC108074039|XP_017021396.1|DKIK, LOC108082537|XP_017033462.1|DKIK, LOC108082292|XP_017033112.1|DKIK
OG0000106	LOC6734652|XP_002081659.2|DSIM	LOC108082393|XP_017033227.1|DKIK
OG0000106	LOC6734646|XP_016027818.1|DSIM, LOC6734648|XP_002081655.1|DSIM	LOC108082293|XP_017033113.1|DKIK
OG0000107	LOC6735822|XP_002082732.2|DSIM	LOC108072231|XP_017018782.1|DKIK
OG0000107	LOC6732592|XP_002079711.1|DSIM	LOC108076846|XP_017025364.1|DKIK
OG0000107	LOC6732593|XP_002079712.2|DSIM	LOC108076996|XP_017025555.1|DKIK
OG0000107	LOC6732591|XP_002079710.1|DSIM	LOC108076845|XP_017025363.1|DKIK
OG0000107	LOC6739496|XP_002076393.1|DSIM	LOC108072303|XP_017018860.1|DKIK
OG0000109	LOC6731858|XP_002078993.1|DSIM	LOC108077299|XP_017026069.1|DKIK
OG0000109	LOC6731857|XP_016024540.1|DSIM	LOC108076928|XP_017025463.1|DKIK
OG0000109	LOC27208206|XP_016024529.1|DSIM	LOC108077298|XP_017026067.1|DKIK
OG0000110	LOC6737135|XP_002083982.1|DSIM	LOC108078140|XP_017027262.1|DKIK
OG0000110	LOC6737136|XP_002083983.2|DSIM	LOC108078152|XP_017027292.1|DKIK
OG0000110	LOC6737137|XP_002083984.1|DSIM	LOC108078144|XP_017027276.1|DKIK
OG0000110	LOC6737138|XP_002083985.1|DSIM	LOC108078161|XP_017027305.1|DKIK
OG0000111	LOC6735301|XP_002082261.1|DSIM	LOC108082105|XP_017032890.1|DKIK
OG0000111	LOC6739475|XP_002076375.1|DSIM	LOC108082108|XP_017032897.1|DKIK
OG0000112	LOC6726584|XP_002107536.1|DSIM, LOC6726167|XP_002107143.1|DSIM	LOC108085943|XP_017038219.1|DKIK
OG0000112	LOC6726553|XP_002107507.1|DSIM, LOC6726552|XP_002107506.1|DSIM	LOC108080039|XP_017030105.1|DKIK, LOC108080020|XP_017030077.1|DKIK
OG0000113	LOC6726892|XP_002102294.1|DSIM	LOC108070647|XP_017016704.1|DKIK
OG0000114	LOC27208211|XP_016024714.1|DSIM, LOC27207189|XP_016024713.1|DSIM, LOC27207795|XP_016024715.1|DSIM	LOC108082011|XP_017032755.1|DKIK
OG0000114	LOC27206508|XP_016024716.1|DSIM	LOC108082009|XP_017032753.1|DKIK
OG0000114	LOC27206554|XP_016024717.1|DSIM	LOC108082010|XP_017032754.1|DKIK
OG0000116	LOC6729593|XP_002104901.1|DSIM	LOC108071262|XP_017017439.1|DKIK
OG0000116	LOC6729599|XP_016036240.1|DSIM	LOC108072007|XP_017018473.1|DKIK, LOC108076606|XP_017025010.1|DKIK
OG0000116	LOC6729594|XP_002104902.3|DSIM	LOC108071252|XP_017017427.1|DKIK
OG0000116	LOC6729595|XP_002104903.1|DSIM	LOC108071254|XP_017017430.1|DKIK, LOC108071253|XP_017017429.1|DKIK
OG0000117	LOC6732271|XP_016024938.1|DSIM	LOC108085279|XP_017037320.1|DKIK
OG0000117	LOC6732270|XP_002079399.2|DSIM	LOC108085280|XP_017037321.1|DKIK
OG0000117	LOC27208966|XP_016024937.1|DSIM	LOC108085261|XP_017037300.1|DKIK
OG0000118	LOC6732291|XP_002079420.1|DSIM	LOC108080909|XP_017031302.1|DKIK
OG0000119	LOC6728692|XP_002104028.2|DSIM	LOC108084244|XP_017035870.1|DKIK, LOC108084245|XP_017035871.1|DKIK
