Orthogroup	DSIM.longest_only	DSUP.longest_only
OG0000032	LOC6728378|XP_002103726.1|DSIM	LOC119560574|XP_037730023.1|DSUP
OG0000033	LOC6729955|XP_039150847.1|DSIM	LOC119563311|XP_037732572.1|DSUP
OG0000033	LOC6733000|XP_016025683.2|DSIM	LOC119546299|XP_037708415.1|DSUP, LOC119546423|XP_037708616.1|DSUP
OG0000033	LOC6733292|XP_016026219.1|DSIM	LOC119551206|XP_037716367.1|DSUP
OG0000033	LOC6733291|XP_002080354.2|DSIM	LOC119551207|XP_037716368.1|DSUP
OG0000033	LOC6733297|XP_016026220.1|DSIM	LOC119551205|XP_037716366.1|DSUP
OG0000033	LOC6738496|XP_002085302.1|DSIM	LOC119552692|XP_037718345.1|DSUP
OG0000033	LOC6727186|XP_002102578.1|DSIM, LOC6727187|XP_002102579.2|DSIM	LOC119560194|XP_037729486.1|DSUP
OG0000033	LOC6734776|XP_002081779.1|DSIM	LOC119549869|XP_037714095.1|DSUP, LOC119549868|XP_037714094.1|DSUP
OG0000033	LOC6734775|XP_016027979.1|DSIM	LOC119549866|XP_037714089.1|DSUP
OG0000034	LOC6732560|XP_002079679.3|DSIM	LOC119548454|XP_037711646.1|DSUP
OG0000034	LOC27209034|XP_016025242.1|DSIM	LOC119547534|XP_037710356.1|DSUP
OG0000034	LOC6732919|XP_002080023.2|DSIM	LOC119546306|XP_037708427.1|DSUP
OG0000034	LOC6728308|XP_016034943.1|DSIM	LOC119563012|XP_037732131.1|DSUP
OG0000034	LOC6728309|XP_016034944.1|DSIM	LOC119563011|XP_037732130.1|DSUP
OG0000034	LOC6731186|XP_002078345.3|DSIM	LOC119546951|XP_037709518.1|DSUP
OG0000035	LOC120285676|XP_039154249.1|DSIM, LOC120285439|XP_039154107.1|DSIM, LOC120285687|XP_039154278.1|DSIM	LOC119554014|XP_037720659.1|DSUP
OG0000035	LOC120285681|XP_039154261.1|DSIM, LOC120285680|XP_039154260.1|DSIM, LOC120284386|XP_039147746.1|DSIM	LOC119561804|XP_037731211.1|DSUP
OG0000035	LOC120284470|XP_039148696.1|DSIM, LOC120284948|XP_039150575.1|DSIM, LOC120284253|XP_039147185.1|DSIM, LOC120285443|XP_039154113.1|DSIM, LOC120284994|XP_039150936.1|DSIM	LOC119551694|XP_037717091.1|DSUP, LOC119553283|XP_037719521.1|DSUP
OG0000036	LOC6727116|XP_002102509.1|DSIM	LOC119560416|XP_037729780.1|DSUP
OG0000036	LOC6727985|XP_002103337.2|DSIM	LOC119555899|XP_037723507.1|DSUP
OG0000036	LOC6726665|XP_039151600.1|DSIM	LOC119560377|XP_037729713.1|DSUP
OG0000036	LOC6729259|XP_016035909.1|DSIM, LOC6729260|XP_002104580.2|DSIM	LOC119545810|XP_037707622.1|DSUP
OG0000037	LOC6735171|XP_016028454.1|DSIM	LOC119549907|XP_037714155.1|DSUP
OG0000037	LOC6727491|XP_002102871.2|DSIM	LOC119560063|XP_037729297.1|DSUP
OG0000037	LOC6727490|XP_002102870.2|DSIM	LOC119560052|XP_037729285.1|DSUP, LOC119559867|XP_037728904.1|DSUP
OG0000038	LOC6738693|XP_002085495.1|DSIM	LOC119555136|XP_037722291.1|DSUP
OG0000038	LOC6738696|XP_016032514.1|DSIM	LOC119555124|XP_037722276.1|DSUP
OG0000039	LOC6726964|XP_002102366.2|DSIM	LOC119560141|XP_037729421.1|DSUP
OG0000039	LOC27207643|XP_016039311.1|DSIM	LOC119556467|XP_037724643.1|DSUP
OG0000039	LOC6740324|XP_002077196.2|DSIM	LOC119556870|XP_037725271.1|DSUP
OG0000039	LOC6725586|XP_039153235.1|DSIM	LOC119555839|XP_037723395.1|DSUP
OG0000040	LOC6727642|XP_002103019.1|DSIM	LOC119556456|XP_037724634.1|DSUP
OG0000040	LOC6728556|XP_002103897.1|DSIM	LOC119563112|XP_037732283.1|DSUP
OG0000040	LOC6728557|XP_002103898.1|DSIM	LOC119563113|XP_037732284.1|DSUP
OG0000040	LOC6727641|XP_002103018.1|DSIM	LOC119556472|XP_037724654.1|DSUP
OG0000040	LOC6727640|XP_016034235.1|DSIM	LOC119556482|XP_037724666.1|DSUP, LOC119555315|XP_037722571.1|DSUP
OG0000040	LOC6727638|XP_002103015.1|DSIM	LOC119552243|XP_037717993.1|DSUP
OG0000040	LOC6730355|XP_002105637.2|DSIM	LOC119546490|XP_037708720.1|DSUP
OG0000041	LOC6729586|XP_002104894.1|DSIM	LOC119554437|XP_037721279.1|DSUP
OG0000041	LOC6740781|XP_016036235.1|DSIM, LOC6729587|XP_002104895.1|DSIM	LOC119554447|XP_037721290.1|DSUP
OG0000041	LOC6729591|XP_002104899.1|DSIM	LOC119562401|XP_037731528.1|DSUP
OG0000041	LOC6729598|XP_002104906.1|DSIM	LOC119550675|XP_037715466.1|DSUP
OG0000041	LOC6729596|XP_002104904.1|DSIM, LOC6729597|XP_016036238.1|DSIM	LOC119550683|XP_037715478.1|DSUP
OG0000042	LOC27209427|XP_016038683.1|DSIM	LOC119548723|XP_037712139.1|DSUP
OG0000042	LOC6735085|XP_039148041.1|DSIM	LOC119551176|XP_037716303.1|DSUP
OG0000042	LOC6735089|XP_039148042.1|DSIM	LOC119551178|XP_037716307.1|DSUP
OG0000042	LOC6735086|XP_002082063.1|DSIM, LOC120284425|XP_039148040.1|DSIM	LOC119551177|XP_037716304.1|DSUP
OG0000042	LOC6735088|XP_039148043.1|DSIM	LOC119549542|XP_037713620.1|DSUP
OG0000042	LOC120284426|XP_039148044.1|DSIM, LOC6735087|XP_002082064.1|DSIM	LOC119549541|XP_037713619.1|DSUP, LOC119549540|XP_037713618.1|DSUP, LOC119549537|XP_037713608.1|DSUP
OG0000042	LOC6735090|XP_016028363.1|DSIM	LOC119551182|XP_037716311.1|DSUP
OG0000043	LOC27207593|XP_016035207.2|DSIM	LOC119563116|XP_037732288.1|DSUP
OG0000043	LOC6728570|XP_016035206.2|DSIM	LOC119562926|XP_037732005.1|DSUP
OG0000043	LOC6728571|XP_002103912.1|DSIM	LOC119563115|XP_037732286.1|DSUP
OG0000043	LOC6728574|XP_002103915.1|DSIM	LOC119563048|XP_037732184.1|DSUP
OG0000043	LOC6728568|XP_002103909.1|DSIM	LOC119556257|XP_037724233.1|DSUP
OG0000043	LOC6728566|XP_002103907.3|DSIM	LOC119556250|XP_037724220.1|DSUP
OG0000043	LOC6730335|XP_016037102.1|DSIM	LOC119554418|XP_037721239.1|DSUP
OG0000044	LOC6729601|XP_016036243.1|DSIM	LOC119558156|XP_037727329.1|DSUP
OG0000044	LOC6729605|XP_002104913.1|DSIM	LOC119555966|XP_037723621.1|DSUP
OG0000044	LOC6729606|XP_002104914.1|DSIM	LOC119555955|XP_037723600.1|DSUP
OG0000044	LOC6729602|XP_016036244.1|DSIM	LOC119563136|XP_037732321.1|DSUP
OG0000044	LOC6729604|XP_002104912.1|DSIM	LOC119555649|XP_037723141.1|DSUP
OG0000044	LOC6729603|XP_016036245.1|DSIM	LOC119563137|XP_037732322.1|DSUP
OG0000044	LOC6728484|XP_016035123.1|DSIM	LOC119548482|XP_037711687.1|DSUP
OG0000045	LOC27207701|XP_016031376.1|DSIM	LOC119553763|XP_037720298.1|DSUP
OG0000045	LOC6737583|XP_039149017.1|DSIM, LOC120284704|XP_039149018.1|DSIM, LOC120284202|XP_002084415.1|DSIM	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP
OG0000045	LOC6737082|XP_002083929.1|DSIM	LOC119554102|XP_037720779.1|DSUP
OG0000045	LOC6737081|XP_002083928.1|DSIM	LOC119553760|XP_037720293.1|DSUP
OG0000046	LOC6727218|XP_002102610.2|DSIM	LOC119560295|XP_037729593.1|DSUP
OG0000046	LOC27208258|XP_039152751.1|DSIM	LOC119555986|XP_037723641.1|DSUP
OG0000046	LOC6726461|XP_002107418.1|DSIM	LOC119555989|XP_037723648.1|DSUP
OG0000046	LOC6726459|XP_016040040.1|DSIM	LOC119556096|XP_037723888.1|DSUP
OG0000046	LOC6729248|XP_016035902.2|DSIM, LOC6729247|XP_039150891.1|DSIM	LOC119553613|XP_037720003.1|DSUP
OG0000046	LOC6736058|XP_016029460.1|DSIM	LOC119549774|XP_037713961.1|DSUP
OG0000046	LOC6729246|XP_002104567.2|DSIM	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP
OG0000047	LOC6734785|XP_039147648.1|DSIM	LOC119550226|XP_037714721.1|DSUP
OG0000047	LOC6734782|XP_002081785.2|DSIM	LOC119550295|XP_037714817.1|DSUP
OG0000047	LOC6734347|XP_002081368.2|DSIM	LOC119559372|XP_037728340.1|DSUP
OG0000047	LOC27206290|XP_016031336.1|DSIM	LOC119553262|XP_037719480.1|DSUP
OG0000047	LOC6734356|XP_002081377.1|DSIM	LOC119559393|XP_037728384.1|DSUP
OG0000047	LOC6737553|XP_016031338.1|DSIM	LOC119553673|XP_037720144.1|DSUP
OG0000048	LOC6738296|XP_002085107.2|DSIM, LOC6738295|XP_002085106.1|DSIM	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP
OG0000048	LOC6738290|XP_002085101.1|DSIM	LOC119553986|XP_037720621.1|DSUP
OG0000048	LOC6738287|XP_039149226.1|DSIM	LOC119553984|XP_037720618.1|DSUP
OG0000048	LOC6738291|XP_002085102.1|DSIM	LOC119555323|XP_037722579.1|DSUP
OG0000049	LOC6727737|XP_002103099.1|DSIM	LOC119563293|XP_037732549.1|DSUP
OG0000049	LOC6727734|XP_002103096.1|DSIM	LOC119563399|XP_037732686.1|DSUP
OG0000049	LOC6727738|XP_002103100.1|DSIM	LOC119553498|XP_037719841.1|DSUP
OG0000049	LOC6727740|XP_002103102.1|DSIM	LOC119555362|XP_037722631.1|DSUP
OG0000049	LOC6727739|XP_002103101.1|DSIM	LOC119555370|XP_037722644.1|DSUP
OG0000049	LOC6727733|XP_002103095.1|DSIM	LOC119558111|XP_037727267.1|DSUP
OG0000050	LOC6734037|XP_002081073.1|DSIM	LOC119549468|XP_037713498.1|DSUP
OG0000050	LOC6739122|XP_002085915.1|DSIM	LOC119555005|XP_037722074.1|DSUP
OG0000050	LOC6739125|XP_002085918.1|DSIM	LOC119554439|XP_037721277.1|DSUP
OG0000050	LOC6739124|XP_002085917.1|DSIM	LOC119554992|XP_037722058.1|DSUP
OG0000050	LOC27208454|XP_016032970.1|DSIM	LOC119555302|XP_037722547.1|DSUP
OG0000050	LOC6739126|XP_002085919.1|DSIM	LOC119554440|XP_037721278.1|DSUP
OG0000050	LOC6739123|XP_016032971.1|DSIM	LOC119554997|XP_037722064.1|DSUP
OG0000051	LOC6728912|XP_016035601.1|DSIM	LOC119560029|XP_037729252.1|DSUP
OG0000051	LOC6728085|XP_002103437.1|DSIM	LOC119546183|XP_037708239.1|DSUP
OG0000051	LOC6728404|XP_039151489.1|DSIM	LOC119556804|XP_037725175.1|DSUP
OG0000052	LOC6728714|XP_002104050.1|DSIM	LOC119560909|XP_037730537.1|DSUP
OG0000052	LOC6729302|XP_002104619.1|DSIM	LOC119562894|XP_037731939.1|DSUP
OG0000052	LOC6728716|XP_002104052.1|DSIM	LOC119560209|XP_037729495.1|DSUP
OG0000052	LOC6728712|XP_002104048.2|DSIM	LOC119560185|XP_037729475.1|DSUP
OG0000052	LOC6728713|XP_002104049.1|DSIM	LOC119560154|XP_037729437.1|DSUP
OG0000052	LOC6735169|XP_016028453.1|DSIM	LOC119549090|XP_037712749.1|DSUP
OG0000052	LOC6735168|XP_002082143.1|DSIM	LOC119549091|XP_037712751.1|DSUP
OG0000053	LOC6733546|XP_002080601.2|DSIM	LOC119549495|XP_037713527.1|DSUP
OG0000053	LOC6733544|XP_016026500.1|DSIM	LOC119551763|XP_037717217.1|DSUP
OG0000053	LOC6733541|XP_002080596.2|DSIM	LOC119551749|XP_037717203.1|DSUP
OG0000053	LOC6733535|XP_002080590.2|DSIM	LOC119551753|XP_037717206.1|DSUP
OG0000054	LOC6727939|XP_039151973.1|DSIM	LOC119556528|XP_037724737.1|DSUP
OG0000054	LOC6727938|XP_016034544.1|DSIM	LOC119563343|XP_037732618.1|DSUP
OG0000054	LOC6727936|XP_002103291.1|DSIM	LOC119552964|XP_037718891.1|DSUP
OG0000054	LOC6727937|XP_016034543.1|DSIM	LOC119555707|XP_037723302.1|DSUP
OG0000055	LOC6730203|XP_002105488.1|DSIM	LOC119545658|XP_037707312.1|DSUP
OG0000056	LOC6729191|XP_016035843.1|DSIM	LOC119563020|XP_037732144.1|DSUP
OG0000056	LOC6729192|XP_016035844.1|DSIM	LOC119563019|XP_037732142.1|DSUP
OG0000056	LOC6729193|XP_002104514.1|DSIM	LOC119563022|XP_037732148.1|DSUP
OG0000056	LOC6729194|XP_002104515.1|DSIM	LOC119563021|XP_037732147.1|DSUP
OG0000056	LOC6728632|XP_002103973.1|DSIM	LOC119556291|XP_037724281.1|DSUP
OG0000056	LOC6728631|XP_016035267.1|DSIM	LOC119553956|XP_037720582.1|DSUP
OG0000058	LOC6735235|XP_016028557.1|DSIM	LOC119551503|XP_037716797.1|DSUP
OG0000058	LOC6735234|XP_002082207.1|DSIM, LOC6735232|XP_002082205.1|DSIM	LOC119551928|XP_037717493.1|DSUP
OG0000058	LOC6731187|XP_002078346.1|DSIM	LOC119546720|XP_037709134.1|DSUP
OG0000058	LOC6725215|XP_002106238.1|DSIM	LOC119556721|XP_037725047.1|DSUP
OG0000059	LOC6729758|XP_002105064.1|DSIM	LOC119559409|XP_037728412.1|DSUP
OG0000059	LOC6729756|XP_002105062.1|DSIM	LOC119560931|XP_037730598.1|DSUP
OG0000059	LOC6729755|XP_002105061.1|DSIM	LOC119560508|XP_037729914.1|DSUP
OG0000059	LOC6729757|XP_002105063.1|DSIM	LOC119556499|XP_037724690.1|DSUP
OG0000059	LOC6729753|XP_002105059.1|DSIM, LOC27207094|XP_016036447.1|DSIM	LOC119556077|XP_037723838.1|DSUP, LOC119556689|XP_037725016.1|DSUP
OG0000059	LOC6729751|XP_002105057.1|DSIM	LOC119556184|XP_037724057.1|DSUP
OG0000060	LOC6740094|XP_016039113.1|DSIM	LOC119556360|XP_037724450.1|DSUP
OG0000060	LOC6732627|XP_002079746.2|DSIM	LOC119547032|XP_037709634.1|DSUP
OG0000060	LOC27207681|XP_016033309.1|DSIM	LOC119561007|XP_037730755.1|DSUP
OG0000060	LOC27206381|XP_016037061.1|DSIM	LOC119550934|XP_037715889.1|DSUP
OG0000060	LOC6725775|XP_002106774.1|DSIM	LOC119556787|XP_037725149.1|DSUP
OG0000060	LOC6730742|XP_002077910.1|DSIM	LOC119547296|XP_037710013.1|DSUP
OG0000061	LOC6732437|XP_002079558.1|DSIM	LOC119547297|XP_037710014.1|DSUP
OG0000061	LOC6732443|XP_002079564.1|DSIM	LOC119547411|XP_037710188.1|DSUP
OG0000061	LOC6732439|XP_002079560.1|DSIM	LOC119547153|XP_037709799.1|DSUP
OG0000061	LOC6732440|XP_002079561.1|DSIM	LOC119547482|XP_037710295.1|DSUP
OG0000062	LOC6740030|XP_002076916.1|DSIM	LOC119557553|XP_037726263.1|DSUP
OG0000062	LOC6732805|XP_002079918.1|DSIM	LOC119548633|XP_037711950.1|DSUP
OG0000062	LOC6732806|XP_002079919.1|DSIM	LOC119548634|XP_037711951.1|DSUP
OG0000063	LOC6727842|XP_002103201.1|DSIM	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP
OG0000063	LOC6727843|XP_002103202.1|DSIM	LOC119547960|XP_037710940.1|DSUP
OG0000063	LOC6727841|XP_002103200.1|DSIM	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP
OG0000063	LOC27208797|XP_016031320.1|DSIM	LOC119554636|XP_037721561.1|DSUP
OG0000063	LOC6737522|XP_002084358.1|DSIM	LOC119553691|XP_037720174.1|DSUP
OG0000063	LOC6737523|XP_002084359.2|DSIM	LOC119553169|XP_037719333.1|DSUP
OG0000063	LOC6737524|XP_016031319.1|DSIM	LOC119553170|XP_037719334.1|DSUP
OG0000065	LOC6728371|XP_002103719.1|DSIM	LOC119561047|XP_037730805.1|DSUP
OG0000065	LOC6731536|XP_002078683.1|DSIM	LOC119551150|XP_037716270.1|DSUP
OG0000065	LOC6728370|XP_002103718.1|DSIM	LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP
OG0000065	LOC6727792|XP_002103153.2|DSIM	LOC119559981|XP_037729166.1|DSUP
OG0000065	LOC6727793|XP_016034382.1|DSIM	LOC119555273|XP_037722507.1|DSUP
OG0000066	LOC6725823|XP_002106819.2|DSIM	LOC119557286|XP_037725904.1|DSUP
OG0000066	LOC6726978|XP_002102379.1|DSIM	LOC119560085|XP_037729330.1|DSUP
OG0000066	LOC6729920|XP_002105222.1|DSIM	LOC119560534|XP_037729953.1|DSUP
OG0000066	LOC6733106|XP_002080183.1|DSIM	LOC119547346|XP_037710087.1|DSUP
OG0000066	LOC6727922|XP_002103277.1|DSIM	LOC119560140|XP_037729424.1|DSUP
OG0000066	LOC6725614|XP_002106621.2|DSIM	LOC119558417|XP_037727894.1|DSUP
OG0000066	LOC6735832|XP_002082742.1|DSIM	LOC119550852|XP_037715749.1|DSUP
OG0000067	LOC6727258|XP_016033773.1|DSIM	LOC119560888|XP_037730510.1|DSUP
OG0000067	LOC6736894|XP_016030541.1|DSIM	LOC119553386|XP_037719671.1|DSUP
OG0000067	LOC6733725|XP_016026693.1|DSIM	LOC119550078|XP_037714475.1|DSUP
OG0000067	LOC6736893|XP_002083746.1|DSIM	LOC119553465|XP_037719795.1|DSUP
OG0000067	LOC6738999|XP_016032827.1|DSIM	LOC119553512|XP_037719863.1|DSUP
OG0000068	LOC6738497|XP_016032344.1|DSIM	LOC119552687|XP_037718340.1|DSUP
OG0000068	LOC6727391|XP_016033933.1|DSIM	LOC119559817|XP_037728832.1|DSUP
OG0000068	LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM	LOC119555070|XP_037722207.1|DSUP
OG0000068	LOC6735356|XP_016028689.1|DSIM	LOC119550979|XP_037715942.1|DSUP
OG0000068	LOC6726193|XP_016040252.1|DSIM	LOC119555964|XP_037723613.1|DSUP
OG0000070	LOC6731198|XP_002078357.1|DSIM	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP
OG0000070	LOC6724811|XP_016037593.1|DSIM	LOC119553795|XP_037720335.1|DSUP
OG0000070	LOC6731197|XP_016023746.1|DSIM	LOC119546705|XP_037709112.1|DSUP
OG0000070	LOC6739846|XP_002076739.1|DSIM	LOC119556647|XP_037724907.1|DSUP
OG0000071	LOC6737710|XP_039150099.1|DSIM	LOC119555204|XP_037722387.1|DSUP
OG0000071	LOC6737960|XP_016031706.1|DSIM	LOC119552553|XP_037718101.1|DSUP
OG0000071	LOC6737959|XP_039149304.1|DSIM	LOC119552552|XP_037718100.1|DSUP
OG0000071	LOC6737961|XP_002084777.1|DSIM	LOC119554936|XP_037721974.1|DSUP
OG0000072	LOC6734771|XP_002081774.1|DSIM	LOC119551080|XP_037716171.1|DSUP
OG0000072	LOC6734779|XP_002081782.1|DSIM	LOC119550992|XP_037715966.1|DSUP
OG0000072	LOC6734773|XP_016027978.1|DSIM	LOC119551079|XP_037716170.1|DSUP
OG0000073	LOC6735060|XP_016028345.1|DSIM	LOC119549420|XP_037713422.1|DSUP
OG0000073	LOC27206379|XP_039153085.1|DSIM	LOC119557222|XP_037725820.1|DSUP
OG0000073	LOC6739755|XP_039150533.1|DSIM	LOC119559869|XP_037728906.1|DSUP
OG0000074	LOC6736960|XP_002083807.1|DSIM	LOC119555627|XP_037723076.1|DSUP
OG0000074	LOC27206301|XP_016032324.1|DSIM	LOC119553528|XP_037719882.1|DSUP
OG0000075	LOC6737411|XP_016031172.1|DSIM	LOC119552995|XP_037718942.1|DSUP
OG0000075	LOC6737413|XP_002084251.2|DSIM	LOC119553014|XP_037718987.1|DSUP
OG0000075	LOC6737412|XP_016031174.1|DSIM	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP
OG0000075	LOC6737410|XP_002084248.1|DSIM	LOC119552996|XP_037718943.1|DSUP
OG0000076	LOC6736800|XP_016030455.1|DSIM	LOC119555219|XP_037722410.1|DSUP
OG0000076	LOC6728433|XP_016035035.1|DSIM	LOC119558162|XP_037727356.1|DSUP
OG0000076	LOC6728430|XP_016035033.1|DSIM	LOC119556941|XP_037725365.1|DSUP
OG0000076	LOC6726415|XP_002107372.3|DSIM	LOC119556781|XP_037725143.1|DSUP
OG0000076	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM	LOC119556782|XP_037725144.1|DSUP
OG0000077	LOC6735263|XP_002082233.1|DSIM	LOC119549138|XP_037712837.1|DSUP
OG0000077	LOC6728793|XP_002104128.1|DSIM	LOC119560232|XP_037729526.1|DSUP
OG0000077	LOC27208378|XP_016029441.1|DSIM	LOC119549259|XP_037713095.1|DSUP
OG0000077	LOC6739786|XP_016036667.1|DSIM	LOC119548360|XP_037711506.1|DSUP
OG0000078	LOC6735299|XP_002082259.1|DSIM	LOC119550532|XP_037715180.1|DSUP
OG0000078	LOC6739023|XP_002085818.1|DSIM	LOC119553881|XP_037720469.1|DSUP
OG0000078	LOC6727087|XP_002102484.1|DSIM	LOC119560420|XP_037729785.1|DSUP
OG0000078	LOC6727351|XP_016040222.1|DSIM	LOC119556490|XP_037724675.1|DSUP
OG0000078	LOC6726287|XP_002107248.2|DSIM	LOC119557021|XP_037725486.1|DSUP
OG0000079	LOC6730900|XP_002078064.2|DSIM	LOC119547249|XP_037709956.1|DSUP
OG0000079	LOC6730901|XP_002078065.1|DSIM	LOC119547248|XP_037709955.1|DSUP
OG0000080	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP
OG0000080	LOC6734800|XP_002081803.1|DSIM	LOC119549434|XP_037713451.1|DSUP
OG0000081	LOC6736307|XP_002083191.1|DSIM	LOC119554911|XP_037721941.1|DSUP
OG0000082	LOC6735734|XP_016029105.1|DSIM	LOC119551581|XP_037716911.1|DSUP
OG0000082	LOC6729147|XP_002104468.1|DSIM	LOC119556198|XP_037724083.1|DSUP
OG0000082	LOC6728152|XP_002103502.1|DSIM	LOC119560897|XP_037730522.1|DSUP
OG0000083	LOC6731833|XP_002078968.2|DSIM	LOC119548097|XP_037711114.1|DSUP
OG0000083	LOC6731564|XP_002078705.1|DSIM	LOC119546591|XP_037708932.1|DSUP
OG0000083	LOC6731563|XP_016024230.1|DSIM	LOC119546708|XP_037709117.1|DSUP
OG0000083	LOC6731562|XP_016024229.1|DSIM	LOC119547690|XP_037710586.1|DSUP
OG0000083	LOC6731834|XP_002078969.1|DSIM	LOC119547461|XP_037710270.1|DSUP
OG0000084	LOC6735164|XP_016028449.1|DSIM	LOC119550924|XP_037715869.1|DSUP
OG0000084	LOC6734690|XP_002081697.1|DSIM	LOC119551740|XP_037717169.1|DSUP
OG0000085	LOC6733409|XP_002080466.2|DSIM	LOC119551864|XP_037717383.1|DSUP
OG0000085	LOC6733407|XP_039148683.1|DSIM	LOC119549285|XP_037713161.1|DSUP
OG0000085	LOC6733410|XP_002080467.1|DSIM	LOC119549927|XP_037714196.1|DSUP
OG0000085	LOC6733411|XP_016026348.1|DSIM	LOC119551142|XP_037716260.1|DSUP
OG0000085	LOC6733406|XP_039148680.1|DSIM	LOC119549284|XP_037713160.1|DSUP
OG0000086	LOC6735244|XP_002082217.1|DSIM	LOC119549877|XP_037714110.1|DSUP
OG0000087	LOC6731703|XP_002078839.2|DSIM	LOC119546360|XP_037708515.1|DSUP
OG0000087	LOC6732326|XP_002079454.1|DSIM	LOC119547736|XP_037710650.1|DSUP
OG0000087	LOC6731729|XP_002078864.1|DSIM	LOC119547060|XP_037709670.1|DSUP
OG0000088	LOC6733235|XP_016026114.1|DSIM	LOC119549208|XP_037712982.1|DSUP
OG0000088	LOC6731877|XP_039147209.1|DSIM	LOC119547300|XP_037710018.1|DSUP
OG0000088	LOC6737664|XP_016031426.1|DSIM	LOC119553792|XP_037720331.1|DSUP
OG0000088	LOC6734839|XP_002081841.1|DSIM	LOC119549647|XP_037713759.1|DSUP
OG0000088	LOC27206292|XP_016031427.1|DSIM	LOC119553816|XP_037720365.1|DSUP
OG0000089	LOC6727037|XP_002102435.1|DSIM	LOC119559948|XP_037729105.1|DSUP
OG0000089	LOC6727103|XP_002102496.1|DSIM	LOC119559790|XP_037728799.1|DSUP
OG0000089	LOC6728738|XP_002104073.1|DSIM	LOC119560639|XP_037730119.1|DSUP
OG0000089	LOC6737468|XP_002084304.1|DSIM	LOC119554444|XP_037721284.1|DSUP
OG0000090	LOC6733740|XP_002080786.2|DSIM	LOC119551577|XP_037716907.1|DSUP
OG0000090	LOC6733746|XP_016026706.1|DSIM	LOC119551295|XP_037716502.1|DSUP
OG0000090	LOC6736772|XP_002083628.1|DSIM	LOC119552801|XP_037718566.1|DSUP
OG0000090	LOC6736298|XP_016029779.1|DSIM	LOC119555352|XP_037722617.1|DSUP
OG0000091	LOC6730014|XP_016036778.1|DSIM	LOC119550132|XP_037714564.1|DSUP
OG0000091	LOC6732003|XP_016024679.1|DSIM	LOC119548319|XP_037711427.1|DSUP
OG0000091	LOC6727564|XP_016034162.1|DSIM	LOC119545780|XP_037707573.1|DSUP
OG0000091	LOC6727565|XP_016034164.1|DSIM	LOC119563325|XP_037732595.1|DSUP
OG0000092	LOC6729582|XP_002104890.2|DSIM	LOC119555984|XP_037723644.1|DSUP
OG0000092	LOC6729585|XP_002104893.2|DSIM	LOC119554434|XP_037721266.1|DSUP
OG0000092	LOC6729663|XP_002104969.1|DSIM	LOC119563440|XP_037732759.1|DSUP
OG0000092	LOC6729583|XP_002104891.1|DSIM	LOC119563381|XP_037732661.1|DSUP
OG0000093	LOC6731455|XP_016024109.1|DSIM	LOC119548851|XP_037712400.1|DSUP
OG0000093	LOC6725462|XP_002106478.1|DSIM	LOC119555990|XP_037723649.1|DSUP
OG0000093	LOC27206936|XP_016028260.1|DSIM	LOC119549355|XP_037713272.1|DSUP
OG0000093	LOC27206522|XP_039148883.1|DSIM	LOC119546349|XP_037708504.1|DSUP
OG0000093	LOC6725499|XP_002106513.1|DSIM	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP
OG0000094	LOC6737538|XP_002084373.2|DSIM	LOC119553732|XP_037720249.1|DSUP
OG0000094	LOC6726915|XP_002102317.1|DSIM	LOC119560272|XP_037729566.1|DSUP
OG0000096	LOC6732786|XP_016025498.1|DSIM	LOC119548522|XP_037711741.1|DSUP
OG0000096	LOC6732455|XP_002079575.1|DSIM	LOC119547864|XP_037710825.1|DSUP
OG0000096	LOC6728671|XP_016035335.1|DSIM	LOC119548857|XP_037712415.1|DSUP
OG0000096	LOC6732853|XP_002079963.2|DSIM	LOC119548361|XP_037711504.1|DSUP
OG0000097	LOC27207237|XP_016032392.1|DSIM	LOC119554179|XP_037720899.1|DSUP
OG0000097	LOC27208359|XP_016032391.1|DSIM	LOC119553943|XP_037720563.1|DSUP
OG0000097	LOC27207702|XP_016032389.1|DSIM	LOC119553415|XP_037719720.1|DSUP
OG0000098	LOC6728369|XP_002103717.1|DSIM	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP
OG0000099	LOC6724926|XP_002105963.2|DSIM	LOC119558177|XP_037727371.1|DSUP
