Orthogroup	DSIM.longest_only	DMAU.longest_only
OG0000039	LOC6740324|XP_002077196.2|DSIM	LOC117147454|XP_033170230.1|DMAU
OG0000039	LOC6725586|XP_039153235.1|DSIM	LOC117146886|XP_033169374.1|DMAU
OG0000040	LOC6727642|XP_002103019.1|DSIM	LOC117145128|XP_033166540.1|DMAU
OG0000040	LOC6728556|XP_002103897.1|DSIM	LOC117143448|XP_033164046.1|DMAU
OG0000040	LOC6728557|XP_002103898.1|DSIM	LOC117143449|XP_033164048.1|DMAU
OG0000040	LOC6727641|XP_002103018.1|DSIM	LOC117144294|XP_033165289.1|DMAU
OG0000040	LOC6727640|XP_016034235.1|DSIM	LOC117144293|XP_033165288.1|DMAU
OG0000040	LOC6727638|XP_002103015.1|DSIM	LOC117143965|XP_033164790.1|DMAU
OG0000040	LOC6730355|XP_002105637.2|DSIM	LOC117143756|XP_033164463.1|DMAU
OG0000041	LOC6729586|XP_002104894.1|DSIM	LOC117143749|XP_033164453.1|DMAU
OG0000041	LOC6729591|XP_002104899.1|DSIM	LOC117144930|XP_033166274.1|DMAU
OG0000041	LOC6729588|XP_016036234.1|DSIM, LOC6729589|XP_002104897.1|DSIM	LOC117143589|XP_033164228.1|DMAU
OG0000041	LOC6729598|XP_002104906.1|DSIM	LOC117145103|XP_033166514.1|DMAU
OG0000041	LOC6729596|XP_002104904.1|DSIM	LOC117144174|XP_033165110.1|DMAU
OG0000041	LOC6729597|XP_016036238.1|DSIM	LOC117145105|XP_033166515.1|DMAU
OG0000042	LOC27209427|XP_016038683.1|DSIM	LOC117146870|XP_033169351.1|DMAU
OG0000042	LOC6735085|XP_039148041.1|DSIM	LOC117138472|XP_033156493.1|DMAU
OG0000042	LOC6735089|XP_039148042.1|DSIM	LOC117138473|XP_033156494.1|DMAU
OG0000042	LOC6735086|XP_002082063.1|DSIM, LOC120284425|XP_039148040.1|DSIM	LOC117138470|XP_033156490.1|DMAU
OG0000042	LOC6735090|XP_016028363.1|DSIM	LOC117138471|XP_033156492.1|DMAU
OG0000043	LOC27207593|XP_016035207.2|DSIM	LOC117143574|XP_033164210.1|DMAU
OG0000043	LOC6728570|XP_016035206.2|DSIM	LOC117143570|XP_033164205.1|DMAU
OG0000043	LOC6728571|XP_002103912.1|DSIM	LOC117143572|XP_033164208.1|DMAU
OG0000043	LOC6728574|XP_002103915.1|DSIM	LOC117145149|XP_033166580.1|DMAU
OG0000043	LOC6728568|XP_002103909.1|DSIM	LOC117143571|XP_033164207.1|DMAU
OG0000043	LOC6728566|XP_002103907.3|DSIM	LOC117143573|XP_033164209.1|DMAU
OG0000043	LOC6730335|XP_016037102.1|DSIM	LOC117145745|XP_033167398.1|DMAU
OG0000044	LOC6729601|XP_016036243.1|DSIM	LOC117143901|XP_033164698.1|DMAU
OG0000044	LOC6729605|XP_002104913.1|DSIM	LOC117143451|XP_033164051.1|DMAU
OG0000044	LOC6729606|XP_002104914.1|DSIM	LOC117145465|XP_033167027.1|DMAU
OG0000044	LOC6729602|XP_016036244.1|DSIM	LOC117145163|XP_033166599.1|DMAU
OG0000044	LOC6729604|XP_002104912.1|DSIM	LOC117143590|XP_033164229.1|DMAU
OG0000044	LOC6729603|XP_016036245.1|DSIM	LOC117143652|XP_033164322.1|DMAU
OG0000044	LOC6728484|XP_016035123.1|DSIM	LOC117143435|XP_033164032.1|DMAU
OG0000045	LOC27207701|XP_016031376.1|DSIM	LOC117139739|XP_033158187.1|DMAU
OG0000045	LOC6737583|XP_039149017.1|DSIM	LOC117139893|XP_033158462.1|DMAU
OG0000045	LOC120284704|XP_039149018.1|DSIM, LOC120284202|XP_002084415.1|DSIM	LOC117140400|XP_033159161.1|DMAU, LOC117139892|XP_033158461.1|DMAU
OG0000045	LOC6737082|XP_002083929.1|DSIM	LOC117139487|XP_033157699.1|DMAU
OG0000045	LOC6737081|XP_002083928.1|DSIM	LOC117139486|XP_033157698.1|DMAU
OG0000046	LOC6727218|XP_002102610.2|DSIM	LOC117145662|XP_033167285.1|DMAU
OG0000046	LOC27208258|XP_039152751.1|DSIM	LOC117147192|XP_033169884.1|DMAU
OG0000046	LOC6726461|XP_002107418.1|DSIM	LOC117148363|XP_033171610.1|DMAU
OG0000046	LOC6726459|XP_016040040.1|DSIM	LOC117147217|XP_033169922.1|DMAU
OG0000046	LOC6729249|XP_002104570.1|DSIM	LOC117144703|XP_033165923.1|DMAU
OG0000046	LOC6729250|XP_016035903.2|DSIM	LOC117144838|XP_033166122.1|DMAU
OG0000046	LOC6729248|XP_016035902.2|DSIM	LOC117143845|XP_033164592.1|DMAU
OG0000046	LOC6729247|XP_039150891.1|DSIM	LOC117143549|XP_033164180.1|DMAU
OG0000046	LOC6736058|XP_016029460.1|DSIM	LOC117138631|XP_033156736.1|DMAU
OG0000046	LOC6729246|XP_002104567.2|DSIM	LOC117143844|XP_033164591.1|DMAU
OG0000046	LOC6734258|XP_016027304.1|DSIM	LOC117136443|XP_033153251.1|DMAU
OG0000047	LOC6734785|XP_039147648.1|DSIM	LOC117137846|XP_033155439.1|DMAU
OG0000047	LOC6734782|XP_002081785.2|DSIM	LOC117137896|XP_033155525.1|DMAU
OG0000047	LOC6734347|XP_002081368.2|DSIM	LOC117136744|XP_033153666.1|DMAU
OG0000047	LOC27206290|XP_016031336.1|DSIM	LOC117141645|XP_033161109.1|DMAU
OG0000047	LOC6734356|XP_002081377.1|DSIM	LOC117137194|XP_033154412.1|DMAU
OG0000047	LOC6737553|XP_016031338.1|DSIM	LOC117141646|XP_033161110.1|DMAU
OG0000048	LOC6738296|XP_002085107.2|DSIM	LOC117140937|XP_033160024.1|DMAU, LOC117140309|XP_033159045.1|DMAU
OG0000048	LOC6738290|XP_002085101.1|DSIM	LOC117140939|XP_033160026.1|DMAU
OG0000048	LOC6738287|XP_039149226.1|DSIM	LOC117140935|XP_033160022.1|DMAU
OG0000048	LOC6738291|XP_002085102.1|DSIM	LOC117140941|XP_033160028.1|DMAU
OG0000049	LOC6727737|XP_002103099.1|DSIM	LOC117144267|XP_033165261.1|DMAU
OG0000049	LOC6727734|XP_002103096.1|DSIM	LOC117143819|XP_033164555.1|DMAU
OG0000049	LOC6727738|XP_002103100.1|DSIM	LOC117145062|XP_033166468.1|DMAU
OG0000049	LOC6727740|XP_002103102.1|DSIM	LOC117145059|XP_033166464.1|DMAU
OG0000049	LOC6727739|XP_002103101.1|DSIM	LOC117145061|XP_033166467.1|DMAU
OG0000049	LOC6727733|XP_002103095.1|DSIM	LOC117144466|XP_033165523.1|DMAU
OG0000050	LOC6734037|XP_002081073.1|DSIM	LOC117136135|XP_033152731.1|DMAU
OG0000050	LOC6739122|XP_002085915.1|DSIM	LOC117142030|XP_033161785.1|DMAU
OG0000050	LOC6739125|XP_002085918.1|DSIM	LOC117142027|XP_033161782.1|DMAU
OG0000050	LOC6739124|XP_002085917.1|DSIM	LOC117142031|XP_033161786.1|DMAU
OG0000050	LOC27208454|XP_016032970.1|DSIM	LOC117142029|XP_033161784.1|DMAU
OG0000050	LOC6739126|XP_002085919.1|DSIM	LOC117142024|XP_033161778.1|DMAU
OG0000050	LOC6739123|XP_016032971.1|DSIM	LOC117142028|XP_033161783.1|DMAU
OG0000051	LOC6728912|XP_016035601.1|DSIM	LOC117143815|XP_033164552.1|DMAU
OG0000051	LOC6728321|XP_002103670.1|DSIM	LOC117143638|XP_033164307.1|DMAU
OG0000051	LOC6728085|XP_002103437.1|DSIM	LOC117142373|XP_033162194.1|DMAU
OG0000051	LOC6728404|XP_039151489.1|DSIM	LOC117145370|XP_033166885.1|DMAU
OG0000052	LOC6728714|XP_002104050.1|DSIM	LOC117145316|XP_033166802.1|DMAU
OG0000052	LOC6729302|XP_002104619.1|DSIM	LOC117143900|XP_033164697.1|DMAU
OG0000052	LOC6728715|XP_016035378.1|DSIM	LOC117143487|XP_033164091.1|DMAU
OG0000052	LOC6728716|XP_002104052.1|DSIM	LOC117143488|XP_033164092.1|DMAU
OG0000052	LOC6728712|XP_002104048.2|DSIM	LOC117143804|XP_033164539.1|DMAU
OG0000052	LOC6728713|XP_002104049.1|DSIM	LOC117145315|XP_033166801.1|DMAU
OG0000052	LOC6735169|XP_016028453.1|DSIM	LOC117136886|XP_033153888.1|DMAU
OG0000052	LOC6735168|XP_002082143.1|DSIM	LOC117136885|XP_033153886.1|DMAU
OG0000053	LOC6733546|XP_002080601.2|DSIM	LOC117137106|XP_033154284.1|DMAU
OG0000053	LOC6733544|XP_016026500.1|DSIM	LOC117137105|XP_033154282.1|DMAU
OG0000053	LOC6733543|XP_002080598.2|DSIM	LOC117137096|XP_033154272.1|DMAU
OG0000053	LOC6733541|XP_002080596.2|DSIM	LOC117137094|XP_033154271.1|DMAU
OG0000053	LOC6733535|XP_002080590.2|DSIM	LOC117137107|XP_033154285.1|DMAU
OG0000054	LOC6727939|XP_039151973.1|DSIM	LOC117144491|XP_033165568.1|DMAU
OG0000054	LOC6727938|XP_016034544.1|DSIM	LOC117145202|XP_033166655.1|DMAU
OG0000054	LOC6727936|XP_002103291.1|DSIM	LOC117145522|XP_033167105.1|DMAU
OG0000054	LOC6727937|XP_016034543.1|DSIM	LOC117144100|XP_033165007.1|DMAU
OG0000055	LOC6730204|XP_002105489.1|DSIM	LOC117143514|XP_033164128.1|DMAU
OG0000055	LOC6730202|XP_002105487.1|DSIM	LOC117143478|XP_033164083.1|DMAU
OG0000055	LOC6730203|XP_002105488.1|DSIM	LOC117143727|XP_033164422.1|DMAU
OG0000056	LOC6729191|XP_016035843.1|DSIM	LOC117145913|XP_033167658.1|DMAU
OG0000056	LOC6729192|XP_016035844.1|DSIM	LOC117145909|XP_033167655.1|DMAU
OG0000056	LOC6729193|XP_002104514.1|DSIM	LOC117145912|XP_033167657.1|DMAU
OG0000056	LOC6729195|XP_002104516.1|DSIM	LOC117144981|XP_033166341.1|DMAU
OG0000056	LOC6729194|XP_002104515.1|DSIM	LOC117145911|XP_033167656.1|DMAU
OG0000056	LOC6728631|XP_016035267.1|DSIM	LOC117144813|XP_033166080.1|DMAU
OG0000058	LOC6735235|XP_016028557.1|DSIM	LOC117135854|XP_033152264.1|DMAU
OG0000058	LOC6732889|XP_002079994.1|DSIM	LOC117146035|XP_033167861.1|DMAU
OG0000058	LOC6735232|XP_002082205.1|DSIM	LOC117138585|XP_033156655.1|DMAU
OG0000058	LOC6731187|XP_002078346.1|DSIM	LOC117141672|XP_033161161.1|DMAU
OG0000058	LOC6725215|XP_002106238.1|DSIM	LOC117147163|XP_033169841.1|DMAU
OG0000059	LOC6729758|XP_002105064.1|DSIM	LOC117144061|XP_033164961.1|DMAU
OG0000059	LOC6729756|XP_002105062.1|DSIM	LOC117144560|XP_033165696.1|DMAU
OG0000059	LOC6729755|XP_002105061.1|DSIM	LOC117144394|XP_033165420.1|DMAU
OG0000059	LOC6729757|XP_002105063.1|DSIM	LOC117143436|XP_033164033.1|DMAU
OG0000059	LOC6729753|XP_002105059.1|DSIM	LOC117145280|XP_033166759.1|DMAU
OG0000059	LOC27207094|XP_016036447.1|DSIM	LOC117145279|XP_033166758.1|DMAU
OG0000059	LOC6729751|XP_002105057.1|DSIM	LOC117143722|XP_033164415.1|DMAU
OG0000060	LOC6740094|XP_016039113.1|DSIM	LOC117148535|XP_033171846.1|DMAU
OG0000060	LOC6732627|XP_002079746.2|DSIM	LOC117141177|XP_033160409.1|DMAU
OG0000060	LOC27207681|XP_016033309.1|DSIM	LOC117144989|XP_033166351.1|DMAU
OG0000060	LOC27206381|XP_016037061.1|DSIM	LOC117142997|XP_033163243.1|DMAU
OG0000060	LOC6725775|XP_002106774.1|DSIM	LOC117147337|XP_033170084.1|DMAU
OG0000060	LOC6730742|XP_002077910.1|DSIM	LOC117150499|XP_033173294.1|DMAU
OG0000061	LOC6732437|XP_002079558.1|DSIM	LOC117144713|XP_033165946.1|DMAU
OG0000061	LOC6732443|XP_002079564.1|DSIM	LOC117147510|XP_033170317.1|DMAU
OG0000061	LOC6732439|XP_002079560.1|DSIM	LOC117146062|XP_033167897.1|DMAU
OG0000061	LOC6732440|XP_002079561.1|DSIM	LOC117148009|XP_033171063.1|DMAU
OG0000062	LOC6740030|XP_002076916.1|DSIM	LOC117147633|XP_033170492.1|DMAU
OG0000062	LOC6732805|XP_002079918.1|DSIM	LOC117135280|XP_033151340.1|DMAU
OG0000062	LOC6726783|XP_002102191.1|DSIM	LOC117143802|XP_033164537.1|DMAU
OG0000062	LOC6732806|XP_002079919.1|DSIM	LOC117135279|XP_033151338.1|DMAU
OG0000062	LOC27209077|XP_016023423.1|DSIM	LOC117142762|XP_033162838.1|DMAU
OG0000063	LOC6727842|XP_002103201.1|DSIM	LOC117142412|XP_033162254.1|DMAU
OG0000063	LOC6727843|XP_002103202.1|DSIM	LOC117142413|XP_033162256.1|DMAU
OG0000063	LOC6727841|XP_002103200.1|DSIM	LOC117142411|XP_033162253.1|DMAU
OG0000063	LOC27208797|XP_016031320.1|DSIM	LOC117141841|XP_033161392.1|DMAU
OG0000063	LOC6737522|XP_002084358.1|DSIM	LOC117141839|XP_033161390.1|DMAU
OG0000063	LOC6737523|XP_002084359.2|DSIM	LOC117141837|XP_033161388.1|DMAU
OG0000063	LOC6737524|XP_016031319.1|DSIM	LOC117141838|XP_033161389.1|DMAU
OG0000065	LOC6728371|XP_002103719.1|DSIM	LOC117142873|XP_033163031.1|DMAU
OG0000065	LOC6731536|XP_002078683.1|DSIM	LOC117150964|XP_033174035.1|DMAU
OG0000065	LOC6728370|XP_002103718.1|DSIM	LOC117142874|XP_033163032.1|DMAU
OG0000065	LOC6727792|XP_002103153.2|DSIM	LOC117145328|XP_033166821.1|DMAU
OG0000065	LOC6727793|XP_016034382.1|DSIM	LOC117142495|XP_033162416.1|DMAU
OG0000066	LOC6725823|XP_002106819.2|DSIM	LOC117146647|XP_033168872.1|DMAU
OG0000066	LOC6726978|XP_002102379.1|DSIM	LOC117144480|XP_033165551.1|DMAU
OG0000066	LOC6729920|XP_002105222.1|DSIM	LOC117143752|XP_033164456.1|DMAU
OG0000066	LOC6733106|XP_002080183.1|DSIM	LOC117143335|XP_033163890.1|DMAU
OG0000066	LOC6727922|XP_002103277.1|DSIM	LOC117143919|XP_033164725.1|DMAU
OG0000066	LOC6725614|XP_002106621.2|DSIM	LOC117146587|XP_033168799.1|DMAU
OG0000066	LOC6735832|XP_002082742.1|DSIM	LOC117135864|XP_033152284.1|DMAU
OG0000067	LOC6727258|XP_016033773.1|DSIM	LOC117143290|XP_033163776.1|DMAU
OG0000067	LOC6736894|XP_016030541.1|DSIM	LOC117141618|XP_033161029.1|DMAU
OG0000067	LOC6733725|XP_016026693.1|DSIM	LOC117137893|XP_033155518.1|DMAU
OG0000067	LOC6736893|XP_002083746.1|DSIM	LOC117139071|XP_033157072.1|DMAU
OG0000067	LOC6738999|XP_016032827.1|DSIM	LOC117140079|XP_033158722.1|DMAU
OG0000068	LOC6738497|XP_016032344.1|DSIM	LOC117140267|XP_033158984.1|DMAU
OG0000068	LOC6727391|XP_016033933.1|DSIM	LOC117142608|XP_033162579.1|DMAU
OG0000068	LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM	LOC117139306|XP_033157439.1|DMAU
OG0000068	LOC6735356|XP_016028689.1|DSIM	LOC117135414|XP_033151458.1|DMAU
OG0000068	LOC6726193|XP_016040252.1|DSIM	LOC117147929|XP_033170959.1|DMAU
OG0000070	LOC6731198|XP_002078357.1|DSIM	LOC117140982|XP_033160124.1|DMAU
OG0000070	LOC6724811|XP_016037593.1|DSIM	LOC117148893|XP_033172490.1|DMAU
OG0000070	LOC6731197|XP_016023746.1|DSIM	LOC117137413|XP_033154736.1|DMAU
OG0000070	LOC6739846|XP_002076739.1|DSIM	LOC117146922|XP_033169442.1|DMAU
OG0000071	LOC6737710|XP_039150099.1|DSIM	LOC117139106|XP_033157130.1|DMAU
OG0000071	LOC6737960|XP_016031706.1|DSIM	LOC117139290|XP_033157411.1|DMAU
OG0000071	LOC6737959|XP_039149304.1|DSIM	LOC117139289|XP_033157410.1|DMAU
OG0000071	LOC6737961|XP_002084777.1|DSIM	LOC117139278|XP_033157396.1|DMAU
OG0000072	LOC6734771|XP_002081774.1|DSIM	LOC117136935|XP_033153969.1|DMAU
OG0000072	LOC6734779|XP_002081782.1|DSIM	LOC117136352|XP_033153109.1|DMAU
OG0000072	LOC6734773|XP_016027978.1|DSIM	LOC117136936|XP_033153970.1|DMAU
OG0000073	LOC6735060|XP_016028345.1|DSIM	LOC117138354|XP_033156291.1|DMAU
OG0000073	LOC27206379|XP_039153085.1|DSIM	LOC117147893|XP_033170883.1|DMAU
OG0000074	LOC6736960|XP_002083807.1|DSIM	LOC117142069|XP_033161840.1|DMAU
OG0000074	LOC27206301|XP_016032324.1|DSIM	LOC117139233|XP_033157330.1|DMAU
OG0000075	LOC6737411|XP_016031172.1|DSIM	LOC117141890|XP_033161477.1|DMAU
OG0000075	LOC6737413|XP_002084251.2|DSIM	LOC117139015|XP_033157000.1|DMAU
OG0000075	LOC6737412|XP_016031174.1|DSIM	LOC117139016|XP_033157001.1|DMAU
OG0000075	LOC6737410|XP_002084248.1|DSIM	LOC117141893|XP_033161485.1|DMAU
OG0000076	LOC6736800|XP_016030455.1|DSIM	LOC117141100|XP_033160313.1|DMAU
OG0000076	LOC6728433|XP_016035035.1|DSIM	LOC117145344|XP_033166850.1|DMAU
OG0000076	LOC6728430|XP_016035033.1|DSIM	LOC117143595|XP_033164232.1|DMAU
OG0000076	LOC6726415|XP_002107372.3|DSIM	LOC117147320|XP_033170062.1|DMAU
OG0000076	LOC120285241|XP_039152396.1|DSIM	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU
OG0000076	LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM	LOC117148840|XP_033172385.1|DMAU
OG0000077	LOC6735263|XP_002082233.1|DSIM	LOC117138525|XP_033156554.1|DMAU
OG0000077	LOC6728793|XP_002104128.1|DSIM	LOC117142441|XP_033162295.1|DMAU
OG0000077	LOC27208378|XP_016029441.1|DSIM	LOC117138466|XP_033156483.1|DMAU
OG0000077	LOC6739786|XP_016036667.1|DSIM	LOC117144652|XP_033165842.1|DMAU
OG0000078	LOC6735299|XP_002082259.1|DSIM	LOC117138008|XP_033155701.1|DMAU
OG0000078	LOC6739023|XP_002085818.1|DSIM	LOC117140111|XP_033158764.1|DMAU
OG0000078	LOC6727087|XP_002102484.1|DSIM	LOC117145393|XP_033166920.1|DMAU
OG0000078	LOC6727351|XP_016040222.1|DSIM	LOC117146596|XP_033168812.1|DMAU
OG0000078	LOC6726287|XP_002107248.2|DSIM	LOC117147316|XP_033170056.1|DMAU
OG0000079	LOC6730899|XP_016023328.1|DSIM	LOC117151012|XP_033174110.1|DMAU
OG0000079	LOC6730900|XP_002078064.2|DSIM	LOC117151008|XP_033174106.1|DMAU
OG0000079	LOC6730901|XP_002078065.1|DSIM	LOC117151007|XP_033174105.1|DMAU
OG0000079	LOC27208402|XP_016023330.1|DSIM	LOC117136799|XP_033153755.1|DMAU
OG0000080	LOC6734869|XP_002081870.3|DSIM	LOC117137720|XP_033155183.1|DMAU
OG0000080	LOC6734871|XP_039147232.1|DSIM	LOC117137725|XP_033155191.1|DMAU
OG0000080	LOC6734800|XP_002081803.1|DSIM	LOC117136966|XP_033154021.1|DMAU
OG0000081	LOC6736307|XP_002083191.1|DSIM	LOC117140435|XP_033159244.1|DMAU
OG0000082	LOC6735734|XP_016029105.1|DSIM	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU
OG0000082	LOC6729147|XP_002104468.1|DSIM	LOC117142679|XP_033162708.1|DMAU
OG0000082	LOC6728152|XP_002103502.1|DSIM	LOC117143259|XP_033163721.1|DMAU
OG0000083	LOC6731833|XP_002078968.2|DSIM	LOC117145762|XP_033167461.1|DMAU
OG0000083	LOC6731564|XP_002078705.1|DSIM	LOC117140536|XP_033159420.1|DMAU
OG0000083	LOC6731563|XP_016024230.1|DSIM	LOC117146342|XP_033168371.1|DMAU
OG0000083	LOC6731560|XP_002078701.1|DSIM	LOC117144457|XP_033165508.1|DMAU
OG0000083	LOC6731562|XP_016024229.1|DSIM	LOC117144620|XP_033165809.1|DMAU
OG0000083	LOC6731834|XP_002078969.1|DSIM	LOC117145464|XP_033167065.1|DMAU
OG0000084	LOC6735164|XP_016028449.1|DSIM	LOC117136635|XP_033153517.1|DMAU
OG0000084	LOC6734690|XP_002081697.1|DSIM	LOC117137735|XP_033155207.1|DMAU
OG0000085	LOC6733409|XP_002080466.2|DSIM	LOC117136756|XP_033153683.1|DMAU
OG0000085	LOC6733407|XP_039148683.1|DSIM	LOC117136082|XP_033152643.1|DMAU
OG0000085	LOC6733410|XP_002080467.1|DSIM	LOC117136296|XP_033153031.1|DMAU
OG0000085	LOC6733411|XP_016026348.1|DSIM	LOC117137083|XP_033154202.1|DMAU
OG0000085	LOC6733406|XP_039148680.1|DSIM	LOC117136080|XP_033152640.1|DMAU
OG0000086	LOC6735244|XP_002082217.1|DSIM	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU
OG0000087	LOC6731703|XP_002078839.2|DSIM	LOC117147902|XP_033170903.1|DMAU
OG0000087	LOC6732326|XP_002079454.1|DSIM	LOC117147219|XP_033169927.1|DMAU
OG0000087	LOC6731729|XP_002078864.1|DSIM	LOC117140352|XP_033159099.1|DMAU
OG0000088	LOC6733235|XP_016026114.1|DSIM	LOC117137209|XP_033154454.1|DMAU
OG0000088	LOC6731877|XP_039147209.1|DSIM	LOC117144166|XP_033165097.1|DMAU
OG0000088	LOC6737664|XP_016031426.1|DSIM	LOC117140390|XP_033159148.1|DMAU
OG0000088	LOC6734839|XP_002081841.1|DSIM	LOC117135926|XP_033152385.1|DMAU
OG0000088	LOC27206292|XP_016031427.1|DSIM	LOC117140408|XP_033159171.1|DMAU
OG0000089	LOC6727037|XP_002102435.1|DSIM	LOC117142383|XP_033162216.1|DMAU
OG0000089	LOC6727103|XP_002102496.1|DSIM	LOC117144287|XP_033165282.1|DMAU
OG0000089	LOC6728738|XP_002104073.1|DSIM	LOC117143491|XP_033164095.1|DMAU
OG0000089	LOC6737468|XP_002084304.1|DSIM	LOC117141024|XP_033160189.1|DMAU
OG0000090	LOC6733740|XP_002080786.2|DSIM	LOC117137570|XP_033154966.1|DMAU
OG0000090	LOC6733746|XP_016026706.1|DSIM	LOC117137567|XP_033154963.1|DMAU
OG0000090	LOC6736772|XP_002083628.1|DSIM	LOC117140816|XP_033159812.1|DMAU
OG0000090	LOC6736298|XP_016029779.1|DSIM	LOC117140429|XP_033159236.1|DMAU
OG0000091	LOC6730014|XP_016036778.1|DSIM	LOC117145728|XP_033167368.1|DMAU
OG0000091	LOC6732003|XP_016024679.1|DSIM	LOC117150761|XP_033173689.1|DMAU
OG0000091	LOC6727564|XP_016034162.1|DSIM	LOC117146070|XP_033167902.1|DMAU
OG0000091	LOC6727565|XP_016034164.1|DSIM	LOC117145462|XP_033167023.1|DMAU
OG0000092	LOC6729582|XP_002104890.2|DSIM	LOC117143463|XP_033164065.1|DMAU
OG0000092	LOC6729585|XP_002104893.2|DSIM	LOC117145611|XP_033167217.1|DMAU
OG0000092	LOC6729663|XP_002104969.1|DSIM	LOC117143680|XP_033164356.1|DMAU
OG0000092	LOC6729583|XP_002104891.1|DSIM	LOC117145639|XP_033167250.1|DMAU
OG0000093	LOC6731455|XP_016024109.1|DSIM	LOC117150555|XP_033173394.1|DMAU
OG0000093	LOC6725462|XP_002106478.1|DSIM	LOC117147887|XP_033170862.1|DMAU
OG0000093	LOC27206936|XP_016028260.1|DSIM	LOC117135736|XP_033152071.1|DMAU
OG0000093	LOC6734956|XP_002081950.1|DSIM	LOC117135738|XP_033152074.1|DMAU
OG0000093	LOC27206522|XP_039148883.1|DSIM	LOC117150273|XP_033172974.1|DMAU
OG0000093	LOC6725499|XP_002106513.1|DSIM	LOC117146845|XP_033169297.1|DMAU
OG0000094	LOC6737538|XP_002084373.2|DSIM	LOC117141136|XP_033160352.1|DMAU
OG0000094	LOC6726915|XP_002102317.1|DSIM	LOC117145630|XP_033167240.1|DMAU
OG0000095	LOC120285249|XP_039152516.1|DSIM, LOC120284975|XP_039150807.1|DSIM, LOC120285823|XP_039154448.1|DSIM	LOC117151036|XP_033174141.1|DMAU, LOC117142494|XP_033162415.1|DMAU
OG0000096	LOC6732786|XP_016025498.1|DSIM	LOC117135195|XP_033151161.1|DMAU
OG0000096	LOC6732455|XP_002079575.1|DSIM	LOC117138374|XP_033156337.1|DMAU
OG0000096	LOC6728671|XP_016035335.1|DSIM	LOC117143020|XP_033163289.1|DMAU
OG0000096	LOC6732853|XP_002079963.2|DSIM	LOC117140669|XP_033159611.1|DMAU
OG0000097	LOC27207237|XP_016032392.1|DSIM	LOC117139946|XP_033158525.1|DMAU
OG0000097	LOC27208359|XP_016032391.1|DSIM	LOC117141244|XP_033160499.1|DMAU
OG0000097	LOC27208790|XP_016032388.1|DSIM	LOC117139906|XP_033158479.1|DMAU
OG0000097	LOC27207702|XP_016032389.1|DSIM	LOC117141243|XP_033160496.1|DMAU
OG0000098	LOC6728369|XP_002103717.1|DSIM	LOC117142871|XP_033163030.1|DMAU
OG0000099	LOC6724926|XP_002105963.2|DSIM	LOC117148294|XP_033171506.1|DMAU
OG0000099	LOC6724927|XP_002105964.2|DSIM	LOC117148295|XP_033171507.1|DMAU
OG0000099	LOC6724923|XP_016037782.1|DSIM	LOC117148254|XP_033171448.1|DMAU
OG0000100	LOC27209016|XP_016028054.1|DSIM	LOC117136517|XP_033153352.1|DMAU
OG0000100	LOC6729668|XP_002104974.2|DSIM	LOC117144118|XP_033165029.1|DMAU
OG0000100	LOC6728116|XP_002103467.2|DSIM	LOC117143502|XP_033164114.1|DMAU
OG0000100	LOC6728117|XP_002103468.1|DSIM	LOC117143503|XP_033164115.1|DMAU
OG0000100	LOC6728118|XP_002103469.1|DSIM	LOC117143996|XP_033164834.1|DMAU
OG0000100	LOC27207461|XP_039150801.1|DSIM	LOC117143664|XP_033164335.1|DMAU
OG0000101	LOC27207534|XP_016032499.1|DSIM	LOC117139584|XP_033157886.1|DMAU
OG0000101	LOC27207047|XP_016032497.2|DSIM	LOC117139153|XP_033157202.1|DMAU
OG0000101	LOC6738674|XP_016032493.2|DSIM	LOC117139587|XP_033157892.1|DMAU
OG0000101	LOC120284835|XP_039150176.1|DSIM	LOC117139591|XP_033157897.1|DMAU
OG0000102	LOC6735023|XP_002082004.1|DSIM	LOC117136562|XP_033153409.1|DMAU
OG0000102	LOC6733641|XP_016026602.1|DSIM	LOC117136840|XP_033153811.1|DMAU
OG0000102	LOC6735806|XP_002082719.1|DSIM	LOC117135879|XP_033152313.1|DMAU
OG0000103	LOC6737362|XP_002084200.1|DSIM	LOC117139741|XP_033158189.1|DMAU
OG0000103	LOC6738500|XP_002085306.1|DSIM	LOC117140271|XP_033158987.1|DMAU
OG0000103	LOC27207409|XP_016032345.1|DSIM	LOC117140269|XP_033158986.1|DMAU
OG0000103	LOC6733940|XP_016026992.1|DSIM	LOC117136710|XP_033153622.1|DMAU
OG0000104	LOC6738313|XP_002085123.2|DSIM	LOC117139673|XP_033158041.1|DMAU
OG0000104	LOC6731627|XP_002078767.1|DSIM	LOC117140901|XP_033159956.1|DMAU
OG0000104	LOC6738320|XP_016032165.1|DSIM	LOC117139491|XP_033157704.1|DMAU
OG0000104	LOC6738319|XP_002085129.2|DSIM	LOC117139490|XP_033157702.1|DMAU
OG0000105	LOC6727357|XP_002102742.2|DSIM	LOC117145209|XP_033166665.1|DMAU
