Orthogroup	DVIR.longest_only	DERE.longest_only
OG0000060	LOC6633049|XP_032289802.1|DVIR	LOC6552399|XP_001978925.3|DERE
OG0000060	LOC6632878|XP_032289764.1|DVIR	LOC6554918|XP_026832695.1|DERE
OG0000060	LOC6633466|XP_002057057.1|DVIR	LOC6551264|XP_001978379.1|DERE
OG0000060	LOC6628994|XP_002052097.1|DVIR	LOC6542766|XP_001968438.1|DERE
OG0000061	LOC6628610|XP_002052171.1|DVIR	LOC6541628|XP_001968975.1|DERE
OG0000061	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR	LOC6542667|XP_001968981.1|DERE
OG0000061	LOC6628612|XP_002052173.2|DVIR	LOC6541823|XP_001968977.1|DERE
OG0000061	LOC6628611|XP_002052172.1|DVIR	LOC6542105|XP_001968978.2|DERE
OG0000062	LOC6632062|XP_002055617.1|DVIR	LOC6549684|XP_001977426.1|DERE
OG0000063	LOC6631225|XP_002053143.1|DVIR, LOC6631224|XP_002053142.2|DVIR	LOC6553303|XP_001980169.2|DERE, LOC6553302|XP_001980168.1|DERE, LOC6553304|XP_001980170.1|DERE
OG0000063	LOC6623822|XP_002047823.1|DVIR	LOC6546128|XP_001972262.1|DERE
OG0000063	LOC26531302|XP_015031723.1|DVIR	LOC6546125|XP_001972259.1|DERE
OG0000063	LOC6623725|XP_002047822.1|DVIR, LOC6623782|XP_015030590.1|DVIR	LOC6546126|XP_026832754.1|DERE, LOC6546127|XP_001972261.2|DERE
OG0000065	LOC6629926|XP_002054327.2|DVIR	LOC6553678|XP_001980420.1|DERE
OG0000065	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR, LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR	LOC6542088|XP_001969217.1|DERE, LOC6553677|XP_026832116.1|DERE, LOC6552530|XP_001979844.1|DERE, LOC6552533|XP_001979847.1|DERE, LOC6552532|XP_001979846.1|DERE
OG0000066	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR	LOC6553068|XP_026839624.1|DERE, LOC6554272|XP_001981468.2|DERE
OG0000066	LOC6629133|XP_002051575.1|DVIR	LOC6548358|XP_001973961.1|DERE
OG0000066	LOC6632483|XP_002056296.1|DVIR	LOC6553030|XP_001980092.1|DERE
OG0000066	LOC6631952|XP_002055404.1|DVIR	LOC6551730|XP_001977216.1|DERE
OG0000066	LOC6636077|XP_002059608.1|DVIR	LOC6547937|XP_026836122.1|DERE
OG0000067	LOC6632379|XP_002056002.1|DVIR	LOC6553482|XP_001979359.1|DERE
OG0000067	LOC6623824|XP_002047391.1|DVIR	LOC6544666|XP_001972003.3|DERE
OG0000067	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR	LOC6543302|XP_001969186.1|DERE
OG0000067	LOC6623938|XP_002047390.1|DVIR	LOC6544665|XP_001972002.1|DERE
OG0000067	LOC6623911|XP_002046867.1|DVIR	LOC6543541|XP_001973625.1|DERE
OG0000068	LOC6626486|XP_015029513.1|DVIR	LOC6547621|XP_001974885.1|DERE
OG0000068	LOC6631686|XP_032295536.1|DVIR	LOC6549927|XP_026837643.1|DERE
OG0000069	LOC6627146|XP_002048958.2|DVIR	LOC6548333|XP_026835742.1|DERE
OG0000070	LOC6628714|XP_002051332.1|DVIR	LOC6541526|XP_001970002.1|DERE
OG0000070	LOC6631435|XP_002054957.2|DVIR	LOC6555523|XP_001982429.1|DERE
OG0000070	LOC6628614|XP_002051334.1|DVIR	LOC6542508|XP_001970001.1|DERE
OG0000070	LOC6628613|XP_002051333.1|DVIR	LOC6550273|XP_001977632.1|DERE
OG0000071	LOC6623560|XP_002048623.2|DVIR	LOC6544447|XP_001972434.2|DERE
OG0000071	LOC6622067|XP_002047717.2|DVIR	LOC6544819|XP_026832512.1|DERE
OG0000071	LOC6622389|XP_032290781.1|DVIR	LOC6544818|XP_026832511.1|DERE
OG0000071	LOC116650646|XP_032290782.1|DVIR	LOC6544820|XP_001972656.1|DERE
OG0000072	LOC6635857|XP_002059479.1|DVIR	LOC6548840|XP_001975354.1|DERE
OG0000072	LOC6627108|XP_002050848.2|DVIR	LOC6548921|XP_001975349.1|DERE
OG0000072	LOC6627106|XP_002050846.1|DVIR	LOC6548838|XP_001975352.2|DERE
OG0000073	LOC6625785|XP_002049583.1|DVIR	LOC6547037|XP_026835680.1|DERE
OG0000073	LOC6634684|XP_032289237.1|DVIR	LOC6555769|XP_026837941.1|DERE
OG0000073	LOC6635019|XP_015024910.1|DVIR	LOC6553627|XP_015009630.1|DERE
OG0000074	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR	LOC6545304|XP_001972062.2|DERE
OG0000074	LOC6623893|XP_002046826.2|DVIR	LOC6546439|XP_001972925.1|DERE
OG0000075	LOC6623483|XP_002048200.1|DVIR	LOC6545620|XP_001972154.1|DERE
OG0000075	LOC6623521|XP_002048202.1|DVIR	LOC6545622|XP_001972156.1|DERE
OG0000075	LOC6622654|XP_002048201.1|DVIR	LOC6545621|XP_001972155.1|DERE
OG0000075	LOC6622714|XP_002048203.1|DVIR, LOC6622627|XP_002048199.1|DVIR	LOC6545619|XP_026832620.1|DERE
OG0000076	LOC6636598|XP_015023834.1|DVIR	LOC6544188|XP_015013837.1|DERE
OG0000076	LOC6633207|XP_015026204.1|DVIR, LOC6633206|XP_032289829.1|DVIR	LOC6553873|XP_001980472.1|DERE, LOC6553871|XP_001980470.2|DERE
OG0000076	LOC6632148|XP_002055757.3|DVIR	LOC6550413|XP_001977744.3|DERE
OG0000076	LOC6631560|XP_002055437.1|DVIR	LOC6550414|XP_001977745.1|DERE
OG0000077	LOC6627101|XP_002049944.1|DVIR	LOC6547656|XP_001974813.2|DERE
OG0000077	LOC6629945|XP_002053003.1|DVIR	LOC6552303|XP_001980828.1|DERE
OG0000077	LOC6624992|XP_002049450.1|DVIR	LOC6548296|XP_001976581.1|DERE
OG0000077	LOC6631157|XP_002054511.2|DVIR	LOC6554318|XP_001981477.2|DERE
OG0000078	LOC6625190|XP_002049123.3|DVIR, LOC26531397|XP_015030323.1|DVIR, LOC6625191|XP_002049124.2|DVIR	LOC6547567|XP_001974844.1|DERE
OG0000078	LOC6622767|XP_002048006.1|DVIR	LOC6543899|XP_001973650.1|DERE
OG0000078	LOC6632525|XP_002056424.2|DVIR	LOC6553294|XP_001979187.1|DERE
OG0000078	LOC6632017|XP_002055232.3|DVIR	LOC6549869|XP_001978650.1|DERE
OG0000078	LOC6631517|XP_002055314.1|DVIR	LOC6550069|XP_001977566.1|DERE
OG0000079	LOC116651562|XP_032294074.1|DVIR, LOC26531196|XP_015028898.1|DVIR, LOC6628024|XP_002052524.2|DVIR	LOC6543392|XP_001968596.1|DERE, LOC6541779|XP_001968603.1|DERE, LOC26526742|XP_015015558.1|DERE, LOC6542476|XP_001968597.1|DERE
OG0000079	LOC6628022|XP_002052522.2|DVIR	LOC6541720|XP_001968600.3|DERE, LOC6542307|XP_001968601.1|DERE
OG0000079	LOC6628021|XP_002052521.1|DVIR	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE
OG0000080	LOC6635875|XP_002059348.1|DVIR	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE
OG0000080	LOC6625499|XP_002049016.1|DVIR	LOC6548314|XP_001975327.1|DERE
OG0000081	LOC6622786|XP_002047047.2|DVIR	LOC6545544|XP_001971109.1|DERE
OG0000082	LOC6624944|XP_002050224.1|DVIR	LOC6549322|XP_026837009.1|DERE
OG0000082	LOC6631012|XP_032295246.1|DVIR	LOC6554914|XP_001982236.1|DERE
OG0000082	LOC6634864|XP_002058699.1|DVIR	LOC6552838|XP_001979871.1|DERE
OG0000083	LOC6624533|XP_002047646.1|DVIR	LOC6541689|XP_026834543.1|DERE, LOC6543321|XP_001969237.1|DERE, LOC6543013|XP_001969236.1|DERE, LOC6543404|XP_001969234.1|DERE, LOC6543089|XP_001969235.1|DERE
OG0000083	LOC6627816|XP_002051141.2|DVIR	LOC6542300|XP_001969971.2|DERE
OG0000084	LOC6625031|XP_002050290.1|DVIR	LOC6547297|XP_001974723.1|DERE
OG0000084	LOC6627277|XP_002050654.1|DVIR	LOC6548751|XP_001975436.1|DERE
OG0000085	LOC6625945|XP_015029990.1|DVIR	LOC6541232|XP_001970598.1|DERE
OG0000086	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR	LOC6547336|XP_001974796.1|DERE
OG0000087	LOC6627342|XP_002052453.1|DVIR	LOC6541207|XP_001969370.1|DERE
OG0000087	LOC6633896|XP_002057589.1|DVIR	LOC6540621|XP_001968888.1|DERE
OG0000087	LOC6634233|XP_032293774.1|DVIR	LOC6541897|XP_001969393.1|DERE
OG0000088	LOC6624854|XP_002049202.1|DVIR	LOC6543073|XP_015014662.1|DERE
OG0000088	LOC6628498|XP_002051493.2|DVIR	LOC6542500|XP_001969926.1|DERE
OG0000088	LOC6623155|XP_015030407.1|DVIR	LOC6544587|XP_026832902.1|DERE
OG0000088	LOC26531309|XP_015031726.1|DVIR	LOC6547958|XP_001975286.1|DERE
OG0000088	LOC6623099|XP_002048556.1|DVIR	LOC6544588|XP_001972387.1|DERE
OG0000089	LOC6630704|XP_002054644.1|DVIR	LOC6553054|XP_001979141.1|DERE
OG0000089	LOC6635266|XP_002058736.2|DVIR	LOC6552316|XP_001980769.1|DERE
OG0000089	LOC6623346|XP_002047269.1|DVIR	LOC6543975|XP_026832426.1|DERE
OG0000090	LOC6625113|XP_002049287.1|DVIR	LOC6543160|XP_026835138.1|DERE
OG0000090	LOC6625413|XP_002049290.1|DVIR	LOC6542384|XP_026835110.1|DERE
OG0000090	LOC6622878|XP_002046497.1|DVIR	LOC6543999|XP_001971891.1|DERE
OG0000090	LOC6622829|XP_002047055.2|DVIR	LOC6545497|XP_001971099.2|DERE
OG0000091	LOC6630750|XP_032294848.1|DVIR	LOC6555007|XP_015009056.1|DERE
OG0000091	LOC6627714|XP_002051636.1|DVIR	LOC6541159|XP_001969819.1|DERE
OG0000091	LOC6632846|XP_002056244.1|DVIR	LOC113563760|XP_026831978.1|DERE
OG0000091	LOC6632847|XP_002056245.1|DVIR	LOC6551848|XP_026831615.1|DERE
OG0000092	LOC6630632|XP_002053630.3|DVIR	LOC6554984|XP_001981827.3|DERE
OG0000092	LOC6630635|XP_002053633.1|DVIR	LOC6554982|XP_001981825.1|DERE
OG0000092	LOC6630634|XP_002053632.1|DVIR	LOC6554283|XP_001981751.1|DERE, LOC6554983|XP_001981826.1|DERE
OG0000093	LOC6627672|XP_002051948.1|DVIR	LOC6541764|XP_026834401.1|DERE
OG0000093	LOC6631541|XP_002055065.2|DVIR	LOC6549902|XP_001977378.1|DERE
OG0000094	LOC6623745|XP_002047834.1|DVIR	LOC6546506|XP_026832953.1|DERE
OG0000094	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR	LOC6552799|XP_001979027.1|DERE
OG0000096	LOC6633088|XP_002056271.1|DVIR	LOC6549153|XP_001974282.1|DERE
OG0000096	LOC6633047|XP_002056270.1|DVIR	LOC6541172|XP_026834907.1|DERE
OG0000096	LOC6633089|XP_002056272.1|DVIR	LOC6552105|XP_001980699.1|DERE
OG0000096	LOC6628330|XP_002051202.1|DVIR	LOC6549084|XP_001974223.1|DERE
OG0000098	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR	LOC6553676|XP_001980418.1|DERE
OG0000099	LOC6626032|XP_002049608.1|DVIR	LOC6555585|XP_001982610.1|DERE
OG0000099	LOC6633367|XP_032296645.1|DVIR	LOC6555586|XP_001982611.2|DERE
OG0000099	LOC6633490|XP_015025434.1|DVIR	LOC6555581|XP_015008726.1|DERE
OG0000100	LOC26530999|XP_015030268.1|DVIR	LOC26526541|XP_026836248.1|DERE
OG0000100	LOC6632993|XP_015025819.1|DVIR	LOC6554315|XP_001981746.1|DERE
OG0000100	LOC6629837|XP_002054537.2|DVIR, LOC6630168|XP_002054788.2|DVIR	LOC6552648|XP_001979908.1|DERE
OG0000100	LOC6630166|XP_015026846.1|DVIR	LOC6552647|XP_001979907.2|DERE
OG0000101	LOC6622530|XP_015030654.1|DVIR	LOC6545510|XP_015012990.1|DERE
OG0000102	LOC6626051|XP_002050456.1|DVIR	LOC6546722|XP_001974594.1|DERE
OG0000102	LOC6627172|XP_002048695.1|DVIR	LOC6540855|XP_001970375.1|DERE
OG0000103	LOC6623591|XP_002046807.1|DVIR, LOC6623698|XP_002046808.1|DVIR	LOC6545153|XP_001971583.1|DERE, LOC6546214|XP_001972909.1|DERE
OG0000103	LOC6623703|XP_002046809.1|DVIR	LOC26526609|XP_015014313.1|DERE
OG0000103	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR	LOC6547246|XP_026836375.1|DERE
OG0000104	LOC6623499|XP_002046233.3|DVIR	LOC6545260|XP_001973250.2|DERE
OG0000104	LOC6634072|XP_002057874.1|DVIR	LOC6541678|XP_001969298.1|DERE
OG0000104	LOC6623916|XP_002046238.1|DVIR	LOC6545266|XP_001973256.1|DERE
OG0000105	LOC6634229|XP_002057740.1|DVIR	LOC6545983|XP_001972191.2|DERE
OG0000105	LOC6631244|XP_002053645.1|DVIR	LOC6552845|XP_001980953.1|DERE
OG0000105	LOC6631241|XP_032293557.1|DVIR	LOC6552850|XP_001980958.2|DERE
OG0000107	LOC6626882|XP_002049719.3|DVIR, LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR	LOC6547875|XP_001976351.1|DERE, LOC6549578|XP_001974463.3|DERE, LOC6549577|XP_001974462.2|DERE, LOC6547876|XP_001976352.1|DERE
OG0000109	LOC6628484|XP_002052031.2|DVIR	LOC6541724|XP_026834322.1|DERE, LOC6541702|XP_026835082.1|DERE
OG0000109	LOC6628433|XP_032294226.1|DVIR	LOC6542019|XP_001969959.1|DERE
OG0000110	LOC6622405|XP_002046654.1|DVIR	LOC6544572|XP_001971451.2|DERE
OG0000110	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR	LOC6544308|XP_001971450.1|DERE
OG0000110	LOC6622454|XP_002046656.2|DVIR	LOC6544307|XP_001971449.3|DERE
OG0000110	LOC6622494|XP_002046657.1|DVIR	LOC6544306|XP_001971448.1|DERE
OG0000111	LOC6625186|XP_002049119.1|DVIR	LOC6547569|XP_001974846.1|DERE
OG0000111	LOC6624898|XP_002049116.1|DVIR, LOC6624897|XP_002049115.1|DVIR	LOC6547573|XP_001974850.1|DERE, LOC6547572|XP_026836839.1|DERE
OG0000112	LOC6631730|XP_002055577.1|DVIR	LOC6549919|XP_001978671.1|DERE, LOC6550010|XP_001977476.1|DERE
OG0000112	LOC6631731|XP_002055578.1|DVIR, LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE
OG0000113	LOC6622156|XP_002048476.2|DVIR	LOC6549603|XP_001975736.1|DERE
OG0000113	LOC6631790|XP_002055369.2|DVIR, LOC6633853|XP_002057376.2|DVIR	LOC6552710|XP_026831517.1|DERE
OG0000114	LOC6627890|XP_002052296.1|DVIR	LOC113564097|XP_026834771.1|DERE, LOC113564096|XP_026834770.1|DERE
OG0000114	LOC6627889|XP_002052295.1|DVIR	LOC6542271|XP_001969808.1|DERE
OG0000114	LOC6627888|XP_002052294.1|DVIR	LOC6542543|XP_001969807.3|DERE
OG0000116	LOC6630742|XP_002053203.1|DVIR	LOC6554995|XP_001981820.2|DERE
OG0000116	LOC6630740|XP_002053201.1|DVIR	LOC6554989|XP_001981814.1|DERE
OG0000116	LOC6630741|XP_002053202.1|DVIR	LOC6554993|XP_001981818.2|DERE
OG0000117	LOC6633971|XP_002057479.1|DVIR	LOC6540920|XP_001969563.1|DERE
OG0000117	LOC6633970|XP_002057478.1|DVIR	LOC6540785|XP_001969564.1|DERE
OG0000117	LOC6633968|XP_002057476.1|DVIR, LOC6633969|XP_002057477.1|DVIR	LOC6540760|XP_001969565.1|DERE
OG0000118	LOC6627951|XP_002051424.1|DVIR	LOC6543468|XP_001969543.1|DERE
OG0000119	LOC6632723|XP_002056046.1|DVIR	LOC6552163|XP_001980715.1|DERE
OG0000119	LOC6632724|XP_002056047.1|DVIR	LOC6552164|XP_001980716.1|DERE
OG0000120	LOC6634529|XP_002057958.1|DVIR	LOC6555510|XP_015008783.1|DERE
OG0000120	LOC6625102|XP_002050121.1|DVIR	LOC6546603|XP_001976042.1|DERE
OG0000120	LOC6622041|XP_002046464.1|DVIR	LOC6545155|XP_001971017.1|DERE
OG0000121	LOC6632053|XP_002055250.1|DVIR	LOC6549747|XP_001977350.1|DERE
OG0000121	LOC6630360|XP_002054040.1|DVIR	LOC6552855|XP_001979940.1|DERE
OG0000121	LOC6630940|XP_032295844.1|DVIR	LOC6552857|XP_026831855.1|DERE, LOC6552856|XP_001979941.1|DERE
OG0000122	LOC6628202|XP_002052211.2|DVIR	LOC6541936|XP_001968351.2|DERE
OG0000122	LOC6635441|XP_002058981.1|DVIR	LOC6551621|XP_001977124.1|DERE
OG0000122	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR	LOC6543179|XP_001969187.2|DERE
OG0000122	LOC6629169|XP_002051908.1|DVIR	LOC6541798|XP_001968644.1|DERE
OG0000123	LOC6626378|XP_002050355.1|DVIR	LOC6548565|XP_001976637.1|DERE
OG0000123	LOC6633191|XP_032289496.1|DVIR	LOC6553076|XP_001979097.1|DERE
OG0000124	LOC116649740|XP_015028914.1|DVIR, LOC26531268|XP_015028913.1|DVIR, LOC26531789|XP_015028987.1|DVIR, LOC26531912|XP_015027957.1|DVIR, LOC6630342|XP_002054591.2|DVIR	LOC6548499|XP_026835634.1|DERE, LOC113564261|XP_026836019.1|DERE, LOC6541590|XP_001970428.1|DERE
OG0000124	LOC6625762|XP_002049873.1|DVIR	LOC6543273|XP_001970427.1|DERE, LOC6540959|XP_001970425.3|DERE
OG0000125	LOC6630876|XP_015026944.1|DVIR	LOC6554806|XP_015009019.2|DERE
OG0000125	LOC6632605|XP_015026066.1|DVIR	LOC6553712|XP_001980356.1|DERE
OG0000125	LOC6627104|XP_002050844.2|DVIR	LOC6548842|XP_001975356.1|DERE
OG0000126	LOC6634255|XP_002057641.1|DVIR, LOC6628583|XP_002051517.1|DVIR, LOC6628582|XP_032293597.1|DVIR	LOC6543059|XP_001968919.2|DERE
OG0000127	LOC6632494|XP_002056447.1|DVIR	LOC6553214|XP_001979216.1|DERE, LOC6553215|XP_001979217.1|DERE
OG0000127	LOC6632493|XP_002056446.1|DVIR	LOC6553213|XP_001979215.1|DERE
OG0000127	LOC6632492|XP_032289615.1|DVIR	LOC6553212|XP_001979214.2|DERE
OG0000128	LOC6625639|XP_002050309.2|DVIR	LOC6547674|XP_026836856.1|DERE
OG0000128	LOC6634932|XP_002058443.1|DVIR	LOC6547673|XP_026837174.1|DERE
OG0000128	LOC6625638|XP_002050308.2|DVIR, LOC6625637|XP_015029249.1|DVIR	LOC6553622|XP_001979280.3|DERE
OG0000129	LOC6633554|XP_002057251.1|DVIR	LOC6551485|XP_001978469.1|DERE
OG0000129	LOC6623097|XP_002048662.1|DVIR	LOC6544586|XP_001972385.1|DERE
OG0000129	LOC6623858|XP_002048663.1|DVIR	LOC26527022|XP_015015590.1|DERE
OG0000129	LOC6633555|XP_002057252.1|DVIR	LOC6551486|XP_001978470.2|DERE
OG0000130	LOC6623290|XP_002047305.2|DVIR	LOC6545208|XP_001972099.1|DERE
OG0000130	LOC6623408|XP_002047299.1|DVIR	LOC6544918|XP_026833930.1|DERE
OG0000131	LOC6632894|XP_015026057.1|DVIR	LOC6553736|XP_026832080.1|DERE
OG0000132	LOC6628376|XP_002052628.1|DVIR	LOC6541657|XP_001969760.1|DERE
OG0000132	LOC6630679|XP_002054612.1|DVIR	LOC6551904|XP_001979665.1|DERE
OG0000134	LOC6630471|XP_002054107.1|DVIR	LOC6552776|XP_001979961.1|DERE
OG0000134	LOC6633468|XP_002057059.1|DVIR	LOC6551363|XP_001978376.3|DERE
OG0000134	LOC6629234|XP_032294008.1|DVIR	LOC6542600|XP_001969921.1|DERE
OG0000137	LOC6635174|XP_002058578.1|DVIR	LOC6552702|XP_001979021.1|DERE
OG0000137	LOC6623869|XP_002046853.1|DVIR	LOC6544719|XP_001971526.1|DERE
OG0000138	LOC6629259|XP_032295167.1|DVIR	LOC6552595|XP_001980924.1|DERE
OG0000138	LOC6629610|XP_002054675.3|DVIR	LOC6552594|XP_001980923.1|DERE
OG0000138	LOC6629608|XP_002054673.2|DVIR	LOC6552592|XP_001980921.1|DERE
OG0000138	LOC6629609|XP_002054674.2|DVIR	LOC6552593|XP_001980922.1|DERE
OG0000140	LOC6630875|XP_002054323.2|DVIR	LOC6554805|XP_001981583.1|DERE
OG0000141	LOC6624242|XP_002046959.2|DVIR	LOC6545776|XP_001971643.2|DERE
OG0000141	LOC6624546|XP_002046960.1|DVIR	LOC6545777|XP_026833843.1|DERE
OG0000141	LOC6622272|XP_002046961.1|DVIR	LOC6545778|XP_001971645.1|DERE
OG0000142	LOC6629343|XP_002053320.3|DVIR	LOC6554784|XP_001981981.3|DERE
OG0000142	LOC6636755|XP_032296696.1|DVIR	LOC6544493|XP_001973798.3|DERE
OG0000142	LOC6632196|XP_032295221.1|DVIR	LOC6550529|XP_026837492.1|DERE
OG0000143	LOC116650413|XP_032289924.1|DVIR	LOC6546315|XP_001972823.1|DERE
OG0000143	LOC6624208|XP_002048674.2|DVIR	LOC6546316|XP_001972824.2|DERE
OG0000144	LOC6629583|XP_002054875.2|DVIR	LOC6552889|XP_001979989.2|DERE
OG0000144	LOC26531280|XP_032294839.1|DVIR	LOC6550597|XP_001978174.1|DERE
OG0000144	LOC6627421|XP_015028685.2|DVIR	LOC26525957|XP_026838622.1|DERE
OG0000145	LOC6631571|XP_002055558.2|DVIR	LOC6551708|XP_001977287.1|DERE
OG0000145	LOC6627697|XP_002052257.1|DVIR	LOC6547581|XP_001976219.1|DERE
OG0000145	LOC6627696|XP_002052256.1|DVIR	LOC6547583|XP_001976221.2|DERE
OG0000147	LOC6635761|XP_002059227.2|DVIR	LOC6542355|XP_001969708.2|DERE
OG0000147	LOC6634949|XP_002058537.1|DVIR	LOC6553244|XP_001979064.2|DERE
OG0000147	LOC6634950|XP_002058538.1|DVIR	LOC6553243|XP_001979063.1|DERE
OG0000148	LOC6628264|XP_002052544.1|DVIR	LOC6541587|XP_001968573.1|DERE
OG0000148	LOC6627419|XP_002051092.1|DVIR	LOC6541249|XP_001969268.1|DERE
OG0000149	LOC6627743|XP_002051297.1|DVIR	LOC6543066|XP_001970166.1|DERE
OG0000149	LOC6634481|XP_002058158.1|DVIR	LOC6550329|XP_001977887.1|DERE
OG0000150	LOC6627333|XP_032293973.1|DVIR	LOC6542719|XP_001968321.1|DERE, LOC6542102|XP_001968319.1|DERE, LOC6541669|XP_001968322.1|DERE, LOC6541161|XP_001968323.1|DERE, LOC6541440|XP_001968324.1|DERE
OG0000151	LOC6624491|XP_032290429.1|DVIR	LOC6545794|XP_001973444.1|DERE
OG0000151	LOC6624600|XP_015030529.1|DVIR	LOC6545750|XP_001973448.2|DERE
OG0000151	LOC6627838|XP_002051728.2|DVIR	LOC6545749|XP_001973447.1|DERE
OG0000151	LOC6623559|XP_002048335.2|DVIR	LOC6544375|XP_015013186.1|DERE
OG0000152	LOC6632780|XP_002055862.1|DVIR	LOC6555092|XP_001981403.1|DERE
OG0000152	LOC6632791|XP_002055861.2|DVIR	LOC6555310|XP_001982083.2|DERE, LOC6555091|XP_026835783.1|DERE, LOC6555090|XP_001981401.1|DERE
OG0000152	LOC6632790|XP_002055860.1|DVIR	LOC6555089|XP_001981400.1|DERE
OG0000153	LOC6630161|XP_002054781.2|DVIR	LOC6552563|XP_001979901.1|DERE
OG0000153	LOC6630159|XP_002054779.1|DVIR	LOC6552560|XP_001979898.1|DERE
OG0000153	LOC6630160|XP_002054780.1|DVIR	LOC6552561|XP_001979899.1|DERE
OG0000154	LOC6635099|XP_002058361.1|DVIR	LOC6554767|XP_001982203.1|DERE
OG0000154	LOC26531881|XP_015031806.2|DVIR	LOC26526154|XP_015014231.1|DERE
OG0000155	LOC6622871|XP_032290541.1|DVIR	LOC6544072|XP_026832725.1|DERE
OG0000155	LOC6622732|XP_002046664.1|DVIR	LOC6544096|XP_026833302.1|DERE
OG0000155	LOC6622713|XP_002046665.2|DVIR	LOC6544095|XP_001971436.1|DERE
OG0000157	LOC6626201|XP_002049879.1|DVIR	LOC6541492|XP_001970424.1|DERE, LOC6541003|XP_001970426.1|DERE
OG0000157	LOC6626202|XP_002049880.1|DVIR	LOC6541745|XP_001970423.1|DERE
OG0000158	LOC6625323|XP_002049089.1|DVIR	LOC6547270|XP_001974875.2|DERE
OG0000158	LOC6623768|XP_002047813.2|DVIR	LOC6544710|XP_001971486.1|DERE
OG0000158	LOC6623710|XP_002047812.1|DVIR	LOC6544709|XP_001971485.1|DERE
OG0000159	LOC6623061|XP_002047662.1|DVIR	LOC6544265|XP_026832803.1|DERE
OG0000159	LOC26531581|XP_032289971.1|DVIR	LOC6546356|XP_001972888.2|DERE
OG0000159	LOC6622688|XP_002048229.1|DVIR	LOC6544310|XP_026833410.1|DERE
OG0000160	LOC6630948|XP_002053938.1|DVIR	LOC6552942|XP_001981019.1|DERE
OG0000160	LOC6630855|XP_002053937.1|DVIR	LOC6552943|XP_001981020.1|DERE
OG0000161	LOC6624299|XP_002047103.1|DVIR	LOC6545063|XP_001971041.2|DERE
OG0000161	LOC6633867|XP_015025613.1|DVIR	LOC6551234|XP_001978346.3|DERE
OG0000162	LOC6628081|XP_002051165.1|DVIR, LOC26531809|XP_015028988.1|DVIR	LOC6545016|XP_001972606.2|DERE, LOC6546535|XP_001971269.1|DERE, LOC6548593|XP_001973957.3|DERE
OG0000162	LOC6635651|XP_002059197.1|DVIR	LOC6540758|XP_015015116.1|DERE, LOC113563685|XP_015015117.1|DERE
OG0000163	LOC6629062|XP_002051606.1|DVIR	LOC6546347|XP_001970966.1|DERE
OG0000163	LOC6630526|XP_002054803.1|DVIR	LOC6542489|XP_001968232.1|DERE
OG0000164	LOC6624785|XP_002049336.1|DVIR	LOC6549422|XP_001975702.1|DERE
OG0000165	LOC6631307|XP_002055050.2|DVIR	LOC6549661|XP_001978710.1|DERE
OG0000165	LOC6632451|XP_002056513.2|DVIR	LOC6544503|XP_001971991.1|DERE
OG0000166	LOC6625965|XP_002050959.2|DVIR	LOC6547742|XP_001974996.1|DERE
OG0000166	LOC6626384|XP_002050058.1|DVIR	LOC6547745|XP_001974999.3|DERE
OG0000166	LOC6626385|XP_032292428.1|DVIR	LOC6547744|XP_001974998.1|DERE
OG0000167	LOC6623487|XP_032290652.1|DVIR	LOC6544779|XP_001971599.1|DERE
OG0000167	LOC6623587|XP_002046786.2|DVIR	LOC6545521|XP_001971598.1|DERE
OG0000168	LOC6626105|XP_032292549.1|DVIR	LOC6543384|XP_001969088.2|DERE
OG0000168	LOC6630150|XP_002054181.2|DVIR	LOC6555429|XP_001981444.2|DERE
OG0000169	LOC6635007|XP_002058651.1|DVIR	LOC6554354|XP_001982052.1|DERE
