Orthogroup	DVIR.longest_only	DSUB.longest_only
OG0000056	LOC26531774|XP_032295287.1|DVIR, LOC6630956|XP_002054733.1|DVIR	LOC117898461|XP_034663774.1|DSUB
OG0000056	LOC6627508|XP_002052791.1|DVIR	LOC117897244|XP_034661856.1|DSUB, LOC117897243|XP_034661853.1|DSUB
OG0000058	LOC6628288|XP_002051345.2|DVIR, LOC6628289|XP_032293797.1|DVIR, LOC6637243|XP_002060538.2|DVIR	LOC117902360|XP_034669563.1|DSUB, LOC117902358|XP_034669561.1|DSUB, LOC117890151|XP_034650732.1|DSUB
OG0000058	LOC6628292|XP_002051349.1|DVIR, LOC6628291|XP_002051348.1|DVIR, LOC6628290|XP_002051347.1|DVIR	LOC117902359|XP_034669562.1|DSUB
OG0000058	LOC6633609|XP_002056917.1|DVIR	LOC117894861|XP_034658013.1|DSUB
OG0000059	LOC6635045|XP_002058688.1|DVIR	LOC117897005|XP_034661462.1|DSUB
OG0000059	LOC6635047|XP_002058690.1|DVIR	LOC117896653|XP_034660990.1|DSUB, LOC117899423|XP_034665309.1|DSUB
OG0000059	LOC6635046|XP_032295222.1|DVIR	LOC117896652|XP_034660989.1|DSUB
OG0000059	LOC6635049|XP_002058692.2|DVIR, LOC6635050|XP_002058693.1|DVIR, LOC6634861|XP_002058696.1|DVIR	LOC117896696|XP_034661039.1|DSUB
OG0000060	LOC6634791|XP_002058127.1|DVIR	LOC117903129|XP_034670852.1|DSUB
OG0000060	LOC6625933|XP_002048901.1|DVIR	LOC117901895|XP_034668749.1|DSUB
OG0000060	LOC6633049|XP_032289802.1|DVIR	LOC117896666|XP_034661004.1|DSUB
OG0000060	LOC6632878|XP_032289764.1|DVIR	LOC117896503|XP_034660743.1|DSUB
OG0000060	LOC6633466|XP_002057057.1|DVIR	LOC117891116|XP_034652214.1|DSUB
OG0000061	LOC6628610|XP_002052171.1|DVIR	LOC117901880|XP_034668728.1|DSUB
OG0000061	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR	LOC117901276|XP_034667861.1|DSUB, LOC117901275|XP_034667859.1|DSUB
OG0000061	LOC6628612|XP_002052173.2|DVIR	LOC117901832|XP_034668656.1|DSUB
OG0000062	LOC6632062|XP_002055617.1|DVIR	LOC117903497|XP_034671468.1|DSUB
OG0000062	LOC6634206|XP_002057799.2|DVIR	LOC117901870|XP_034668718.1|DSUB
OG0000063	LOC6631225|XP_002053143.1|DVIR, LOC6631224|XP_002053142.2|DVIR	LOC117896095|XP_034660037.1|DSUB, LOC117896094|XP_034660036.1|DSUB
OG0000063	LOC6623822|XP_002047823.1|DVIR	LOC117893344|XP_034655825.1|DSUB
OG0000063	LOC26531302|XP_015031723.1|DVIR	LOC117894179|XP_034656976.1|DSUB
OG0000063	LOC6623725|XP_002047822.1|DVIR, LOC6623782|XP_015030590.1|DVIR	LOC117894178|XP_034656974.1|DSUB
OG0000064	LOC6628665|XP_002051821.1|DVIR	LOC117900564|XP_034666863.1|DSUB
OG0000065	LOC6629926|XP_002054327.2|DVIR	LOC117898583|XP_034664016.1|DSUB
OG0000065	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR, LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR	LOC117899737|XP_034665873.1|DSUB, LOC117899738|XP_034665874.1|DSUB, LOC117899736|XP_034665872.1|DSUB, LOC117897956|XP_034662949.1|DSUB
OG0000066	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR	LOC117896596|XP_034660913.1|DSUB, LOC117896671|XP_034661009.1|DSUB
OG0000066	LOC6629133|XP_002051575.1|DVIR	LOC117901021|XP_034667513.1|DSUB
OG0000066	LOC6632483|XP_002056296.1|DVIR	LOC117897646|XP_034662513.1|DSUB
OG0000066	LOC6631952|XP_002055404.1|DVIR	LOC117893060|XP_034655357.1|DSUB
OG0000066	LOC6636077|XP_002059608.1|DVIR	LOC117902112|XP_034669115.1|DSUB
OG0000067	LOC6632379|XP_002056002.1|DVIR	LOC117899613|XP_034665647.1|DSUB
OG0000067	LOC6623824|XP_002047391.1|DVIR	LOC117895462|XP_034659028.1|DSUB
OG0000067	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR	LOC117890918|XP_034651937.1|DSUB
OG0000067	LOC6623938|XP_002047390.1|DVIR	LOC117895461|XP_034659026.1|DSUB
OG0000067	LOC6623911|XP_002046867.1|DVIR	LOC117894476|XP_034657468.1|DSUB
OG0000068	LOC6626486|XP_015029513.1|DVIR	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB
OG0000068	LOC6631686|XP_032295536.1|DVIR	LOC117902385|XP_034669640.1|DSUB
OG0000069	LOC6627146|XP_002048958.2|DVIR	LOC117891341|XP_034652652.1|DSUB
OG0000070	LOC6628714|XP_002051332.1|DVIR	LOC117900906|XP_034667357.1|DSUB
OG0000070	LOC6631435|XP_002054957.2|DVIR	LOC117896707|XP_034661058.1|DSUB
OG0000070	LOC6628614|XP_002051334.1|DVIR	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB
OG0000070	LOC6628613|XP_002051333.1|DVIR	LOC117900907|XP_034667358.1|DSUB
OG0000071	LOC6623560|XP_002048623.2|DVIR	LOC117893134|XP_034655476.1|DSUB
OG0000071	LOC6622067|XP_002047717.2|DVIR	LOC117895747|XP_034659509.1|DSUB
OG0000071	LOC6622389|XP_032290781.1|DVIR	LOC117895750|XP_034659511.1|DSUB
OG0000071	LOC116650646|XP_032290782.1|DVIR	LOC117895746|XP_034659508.1|DSUB
OG0000072	LOC6635857|XP_002059479.1|DVIR	LOC117891009|XP_034652056.1|DSUB
OG0000072	LOC6627108|XP_002050848.2|DVIR	LOC117889765|XP_034650103.1|DSUB
OG0000072	LOC6627106|XP_002050846.1|DVIR	LOC117891008|XP_034652055.1|DSUB
OG0000073	LOC6625785|XP_002049583.1|DVIR	LOC117890320|XP_034650999.1|DSUB
OG0000073	LOC6634684|XP_032289237.1|DVIR	LOC117901954|XP_034668826.1|DSUB
OG0000073	LOC6635019|XP_015024910.1|DVIR	LOC117897070|XP_034661568.1|DSUB
OG0000074	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB
OG0000074	LOC6623893|XP_002046826.2|DVIR	LOC117894701|XP_034657775.1|DSUB
OG0000075	LOC6623483|XP_002048200.1|DVIR	LOC117895498|XP_034659085.1|DSUB
OG0000075	LOC6623521|XP_002048202.1|DVIR	LOC117895520|XP_034659115.1|DSUB
OG0000075	LOC6622654|XP_002048201.1|DVIR	LOC117895524|XP_034659120.1|DSUB
OG0000075	LOC6622714|XP_002048203.1|DVIR, LOC6622627|XP_002048199.1|DVIR	LOC117895522|XP_034659118.1|DSUB
OG0000076	LOC6636598|XP_015023834.1|DVIR	LOC117895853|XP_034659710.1|DSUB
OG0000076	LOC6633207|XP_015026204.1|DVIR, LOC6633206|XP_032289829.1|DVIR	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB
OG0000076	LOC6632148|XP_002055757.3|DVIR	LOC117898747|XP_034664263.1|DSUB
OG0000076	LOC6631560|XP_002055437.1|DVIR	LOC117898737|XP_034664252.1|DSUB
OG0000077	LOC6627101|XP_002049944.1|DVIR	LOC117891833|XP_034653474.1|DSUB
OG0000077	LOC6629945|XP_002053003.1|DVIR	LOC117897634|XP_034662499.1|DSUB
OG0000077	LOC6624992|XP_002049450.1|DVIR	LOC117890642|XP_034651485.1|DSUB
OG0000077	LOC6631157|XP_002054511.2|DVIR	LOC117897194|XP_034661786.1|DSUB
OG0000078	LOC6625190|XP_002049123.3|DVIR, LOC26531397|XP_015030323.1|DVIR, LOC6625191|XP_002049124.2|DVIR	LOC117890243|XP_034650880.1|DSUB
OG0000078	LOC6622767|XP_002048006.1|DVIR	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB
OG0000078	LOC6632525|XP_002056424.2|DVIR	LOC117897889|XP_034662857.1|DSUB
OG0000078	LOC6632017|XP_002055232.3|DVIR	LOC117892312|XP_034654358.1|DSUB
OG0000078	LOC6631517|XP_002055314.1|DVIR	LOC117899598|XP_034665610.1|DSUB
OG0000079	LOC26531450|XP_015028936.1|DVIR	LOC117900595|XP_034666896.1|DSUB, LOC117901221|XP_034667782.1|DSUB
OG0000079	LOC6628022|XP_002052522.2|DVIR	LOC117900594|XP_034666895.1|DSUB
OG0000079	LOC6628021|XP_002052521.1|DVIR	LOC117900593|XP_034666894.1|DSUB
OG0000080	LOC6635875|XP_002059348.1|DVIR	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB
OG0000080	LOC6625499|XP_002049016.1|DVIR	LOC117892007|XP_034653785.1|DSUB
OG0000081	LOC6622786|XP_002047047.2|DVIR	LOC117895630|XP_034659277.1|DSUB
OG0000082	LOC6624944|XP_002050224.1|DVIR	LOC117890838|XP_034651812.1|DSUB
OG0000082	LOC6631012|XP_032295246.1|DVIR	LOC117897518|XP_034662325.1|DSUB
OG0000082	LOC6634864|XP_002058699.1|DVIR	LOC117898678|XP_034664152.1|DSUB
OG0000083	LOC6624533|XP_002047646.1|DVIR	LOC117900198|XP_034666350.1|DSUB, LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB
OG0000083	LOC6627816|XP_002051141.2|DVIR	LOC117900197|XP_034666347.1|DSUB
OG0000084	LOC6625031|XP_002050290.1|DVIR	LOC117892465|XP_034654607.1|DSUB
OG0000084	LOC6627277|XP_002050654.1|DVIR	LOC117890458|XP_034651195.1|DSUB
OG0000085	LOC6625945|XP_015029990.1|DVIR	LOC117892532|XP_034654727.1|DSUB
OG0000086	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR	LOC117890386|XP_034651078.1|DSUB
OG0000087	LOC6627342|XP_002052453.1|DVIR	LOC117900830|XP_034667229.1|DSUB
OG0000087	LOC6633896|XP_002057589.1|DVIR	LOC117901046|XP_034667544.1|DSUB
OG0000087	LOC6634233|XP_032293774.1|DVIR	LOC117900544|XP_034666835.1|DSUB
OG0000088	LOC6624854|XP_002049202.1|DVIR	LOC117890038|XP_034650547.1|DSUB
OG0000088	LOC6628498|XP_002051493.2|DVIR	LOC117900355|XP_034666594.1|DSUB
OG0000088	LOC6623155|XP_015030407.1|DVIR	LOC117893265|XP_034655723.1|DSUB
OG0000088	LOC26531309|XP_015031726.1|DVIR	LOC117890268|XP_034650918.1|DSUB
OG0000088	LOC6623099|XP_002048556.1|DVIR	LOC117893266|XP_034655724.1|DSUB
OG0000089	LOC6630704|XP_002054644.1|DVIR	LOC117897397|XP_034662107.1|DSUB
OG0000089	LOC6623346|XP_002047269.1|DVIR	LOC117894210|XP_034657016.1|DSUB
OG0000090	LOC6625113|XP_002049287.1|DVIR	LOC117891387|XP_034652719.1|DSUB
OG0000090	LOC6625413|XP_002049290.1|DVIR	LOC117891384|XP_034652714.1|DSUB
OG0000090	LOC6622878|XP_002046497.1|DVIR	LOC117894963|XP_034658187.1|DSUB
OG0000090	LOC6622829|XP_002047055.2|DVIR	LOC117893528|XP_034656062.1|DSUB
OG0000091	LOC6630750|XP_032294848.1|DVIR	LOC117896287|XP_034660384.1|DSUB
OG0000091	LOC6627714|XP_002051636.1|DVIR	LOC117901338|XP_034667939.1|DSUB
OG0000091	LOC6632846|XP_002056244.1|DVIR	LOC117897051|XP_034661532.1|DSUB
OG0000091	LOC6632847|XP_002056245.1|DVIR	LOC117897050|XP_034661529.1|DSUB
OG0000092	LOC6630632|XP_002053630.3|DVIR	LOC117897269|XP_034661886.1|DSUB
OG0000092	LOC6630635|XP_002053633.1|DVIR	LOC117897821|XP_034662765.1|DSUB
OG0000092	LOC6630634|XP_002053632.1|DVIR	LOC117898608|XP_034664049.1|DSUB, LOC117897864|XP_034662828.1|DSUB
OG0000093	LOC6627672|XP_002051948.1|DVIR	LOC117902810|XP_034670324.1|DSUB
OG0000093	LOC6631541|XP_002055065.2|DVIR	LOC117898813|XP_034664362.1|DSUB
OG0000094	LOC6623745|XP_002047834.1|DVIR	LOC117893841|XP_034656498.1|DSUB
OG0000094	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR	LOC117896040|XP_034659940.1|DSUB
OG0000096	LOC6633088|XP_002056271.1|DVIR	LOC117898392|XP_034663640.1|DSUB
OG0000096	LOC6633047|XP_002056270.1|DVIR	LOC117898393|XP_034663641.1|DSUB
OG0000096	LOC6633089|XP_002056272.1|DVIR	LOC117898696|XP_034664202.1|DSUB
OG0000096	LOC6628330|XP_002051202.1|DVIR	LOC117900262|XP_034666462.1|DSUB
OG0000098	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR	LOC117898582|XP_034664015.1|DSUB
OG0000099	LOC6626032|XP_002049608.1|DVIR	LOC117903172|XP_034670908.1|DSUB
OG0000099	LOC6633367|XP_032296645.1|DVIR	LOC117896382|XP_034660577.1|DSUB
OG0000099	LOC6633490|XP_015025434.1|DVIR	LOC117891933|XP_034653664.1|DSUB
OG0000100	LOC26530999|XP_015030268.1|DVIR	LOC117890766|XP_034651723.1|DSUB
OG0000100	LOC6629837|XP_002054537.2|DVIR	LOC117899210|XP_034664973.1|DSUB
OG0000100	LOC6630168|XP_002054788.2|DVIR	LOC117898731|XP_034664242.1|DSUB
OG0000100	LOC6630165|XP_002054785.1|DVIR	LOC117896795|XP_034661182.1|DSUB
OG0000101	LOC6622499|XP_032291169.1|DVIR	LOC117895429|XP_034658961.1|DSUB
OG0000102	LOC6626051|XP_002050456.1|DVIR	LOC117891856|XP_034653505.1|DSUB
OG0000102	LOC6627172|XP_002048695.1|DVIR	LOC117890056|XP_034650578.1|DSUB
OG0000103	LOC6623591|XP_002046807.1|DVIR, LOC6623698|XP_002046808.1|DVIR	LOC117894294|XP_034657145.1|DSUB, LOC117893174|XP_034655541.1|DSUB
OG0000103	LOC6623703|XP_002046809.1|DVIR	LOC117895790|XP_034659583.1|DSUB
OG0000103	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR	LOC117891545|XP_034652951.1|DSUB
OG0000104	LOC6623499|XP_002046233.3|DVIR	LOC117894807|XP_034657931.1|DSUB
OG0000104	LOC6634072|XP_002057874.1|DVIR	LOC117901076|XP_034667579.1|DSUB
OG0000104	LOC6623916|XP_002046238.1|DVIR	LOC117894809|XP_034657935.1|DSUB
OG0000105	LOC6634229|XP_002057740.1|DVIR	LOC117898284|XP_034663430.1|DSUB
OG0000105	LOC6631244|XP_002053645.1|DVIR	LOC117898760|XP_034664276.1|DSUB
OG0000105	LOC6631241|XP_032293557.1|DVIR	LOC117898251|XP_034663389.1|DSUB, LOC117898250|XP_034663388.1|DSUB
OG0000107	LOC6626882|XP_002049719.3|DVIR, LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR	LOC117889797|XP_034650164.1|DSUB, LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB, LOC117891678|XP_034653144.1|DSUB
OG0000109	LOC6628484|XP_002052031.2|DVIR	LOC117897295|XP_034661930.1|DSUB
OG0000109	LOC6628433|XP_032294226.1|DVIR	LOC117901646|XP_034668372.1|DSUB
OG0000110	LOC6622405|XP_002046654.1|DVIR	LOC117895604|XP_034659243.1|DSUB
OG0000110	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR	LOC117895606|XP_034659245.1|DSUB
OG0000110	LOC6622454|XP_002046656.2|DVIR	LOC117895605|XP_034659244.1|DSUB
OG0000110	LOC6622494|XP_002046657.1|DVIR	LOC117895607|XP_034659246.1|DSUB
OG0000111	LOC6625186|XP_002049119.1|DVIR	LOC117890933|XP_034651959.1|DSUB
OG0000111	LOC6624898|XP_002049116.1|DVIR, LOC6624897|XP_002049115.1|DVIR	LOC117890150|XP_034650731.1|DSUB, LOC117890935|XP_034651960.1|DSUB
OG0000112	LOC6631730|XP_002055577.1|DVIR	LOC117903430|XP_034671344.1|DSUB
OG0000112	LOC6631731|XP_002055578.1|DVIR, LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR	LOC117902763|XP_034670250.1|DSUB
OG0000113	LOC6631790|XP_002055369.2|DVIR, LOC6633853|XP_002057376.2|DVIR	LOC117897174|XP_034661763.1|DSUB, LOC117897177|XP_034661767.1|DSUB
OG0000114	LOC6627890|XP_002052296.1|DVIR	LOC117902141|XP_034669168.1|DSUB
OG0000114	LOC6627889|XP_002052295.1|DVIR	LOC117902139|XP_034669166.1|DSUB
OG0000114	LOC6627888|XP_002052294.1|DVIR	LOC117902140|XP_034669167.1|DSUB
OG0000116	LOC6630742|XP_002053203.1|DVIR	LOC117898981|XP_034664612.1|DSUB
OG0000116	LOC6630740|XP_002053201.1|DVIR	LOC117898992|XP_034664625.1|DSUB
OG0000116	LOC6630741|XP_002053202.1|DVIR	LOC117898982|XP_034664615.1|DSUB
OG0000117	LOC6633971|XP_002057479.1|DVIR	LOC117902129|XP_034669148.1|DSUB
OG0000117	LOC6633970|XP_002057478.1|DVIR	LOC117902130|XP_034669149.1|DSUB
OG0000117	LOC6633968|XP_002057476.1|DVIR, LOC6633969|XP_002057477.1|DVIR	LOC117902132|XP_034669152.1|DSUB
OG0000118	LOC6627951|XP_002051424.1|DVIR	LOC117903909|XP_034672306.1|DSUB
OG0000119	LOC6632723|XP_002056046.1|DVIR	LOC117896957|XP_034661393.1|DSUB
OG0000119	LOC6632724|XP_002056047.1|DVIR	LOC117896767|XP_034661133.1|DSUB
OG0000120	LOC6634529|XP_002057958.1|DVIR	LOC117889781|XP_034650140.1|DSUB
OG0000120	LOC6625102|XP_002050121.1|DVIR	LOC117890793|XP_034651759.1|DSUB
OG0000120	LOC6622041|XP_002046464.1|DVIR	LOC117893084|XP_034655396.1|DSUB
OG0000121	LOC6632053|XP_002055250.1|DVIR	LOC117897123|XP_034661670.1|DSUB
OG0000121	LOC6630360|XP_002054040.1|DVIR	LOC117897204|XP_034661798.1|DSUB
OG0000121	LOC6630940|XP_032295844.1|DVIR	LOC117897203|XP_034661797.1|DSUB
OG0000122	LOC6628202|XP_002052211.2|DVIR	LOC117901107|XP_034667631.1|DSUB
OG0000122	LOC6635441|XP_002058981.1|DVIR	LOC117903442|XP_034671364.1|DSUB
OG0000122	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR	LOC117890920|XP_034651941.1|DSUB
OG0000122	LOC6629169|XP_002051908.1|DVIR	LOC117900850|XP_034667261.1|DSUB
OG0000123	LOC6633191|XP_032289496.1|DVIR	LOC117898289|XP_034663436.1|DSUB
OG0000124	LOC116649740|XP_015028914.1|DVIR, LOC26531268|XP_015028913.1|DVIR, LOC26531789|XP_015028987.1|DVIR, LOC26531912|XP_015027957.1|DVIR, LOC6630342|XP_002054591.2|DVIR	LOC117891609|XP_034653033.1|DSUB
OG0000124	LOC6625762|XP_002049873.1|DVIR	LOC117891035|XP_034652093.1|DSUB, LOC117891034|XP_034652092.1|DSUB
OG0000124	LOC26530619|XP_015030228.1|DVIR, LOC6626200|XP_015029349.1|DVIR	LOC117892669|XP_034654949.1|DSUB
OG0000125	LOC6630876|XP_015026944.1|DVIR	LOC117896898|XP_034661322.1|DSUB
OG0000125	LOC6632605|XP_015026066.1|DVIR	LOC117897758|XP_034662692.1|DSUB
OG0000125	LOC6627104|XP_002050844.2|DVIR	LOC117889864|XP_034650261.1|DSUB
OG0000127	LOC6632494|XP_002056447.1|DVIR	LOC117899404|XP_034665281.1|DSUB, LOC117899406|XP_034665283.1|DSUB
OG0000127	LOC6632493|XP_002056446.1|DVIR	LOC117899403|XP_034665280.1|DSUB
OG0000127	LOC6632492|XP_032289615.1|DVIR	LOC117898149|XP_034663239.1|DSUB
OG0000128	LOC6625639|XP_002050309.2|DVIR	LOC117892245|XP_034654249.1|DSUB
OG0000128	LOC6634932|XP_002058443.1|DVIR	LOC117892247|XP_034654250.1|DSUB
OG0000129	LOC6633554|XP_002057251.1|DVIR	LOC117893897|XP_034656603.1|DSUB
OG0000129	LOC6623097|XP_002048662.1|DVIR	LOC117893675|XP_034656254.1|DSUB
OG0000129	LOC6623858|XP_002048663.1|DVIR	LOC117901205|XP_034667750.1|DSUB
OG0000130	LOC6623290|XP_002047305.2|DVIR	LOC117895254|XP_034658662.1|DSUB
OG0000130	LOC6623408|XP_002047299.1|DVIR	LOC117895250|XP_034658656.1|DSUB
OG0000130	LOC6622176|XP_002047304.1|DVIR	LOC117895252|XP_034658658.1|DSUB, LOC117895251|XP_034658657.1|DSUB
OG0000131	LOC6632894|XP_015026057.1|DVIR	LOC117898539|XP_034663904.1|DSUB
OG0000132	LOC6628376|XP_002052628.1|DVIR	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB
OG0000132	LOC6630679|XP_002054612.1|DVIR	LOC117896761|XP_034661126.1|DSUB
OG0000134	LOC6630471|XP_002054107.1|DVIR	LOC117896539|XP_034660813.1|DSUB
OG0000134	LOC6633468|XP_002057059.1|DVIR	LOC117891342|XP_034652657.1|DSUB
OG0000134	LOC6629234|XP_032294008.1|DVIR	LOC117900962|XP_034667428.1|DSUB
OG0000137	LOC6635174|XP_002058578.1|DVIR	LOC117898920|XP_034664521.1|DSUB
OG0000137	LOC6623869|XP_002046853.1|DVIR	LOC117893964|XP_034656656.1|DSUB
OG0000138	LOC6629259|XP_032295167.1|DVIR	LOC117898377|XP_034663610.1|DSUB
OG0000138	LOC6629610|XP_002054675.3|DVIR	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB
OG0000138	LOC6629608|XP_002054673.2|DVIR	LOC117898371|XP_034663600.1|DSUB
OG0000139	LOC6623530|XP_002047325.1|DVIR, LOC116650758|XP_032291326.1|DVIR, LOC6623382|XP_032290418.1|DVIR	LOC117900774|XP_034667146.1|DSUB, LOC117901330|XP_034667930.1|DSUB, LOC117902366|XP_034669572.1|DSUB
OG0000140	LOC6630875|XP_002054323.2|DVIR	LOC117898015|XP_034663034.1|DSUB
OG0000140	LOC6627002|XP_002048744.2|DVIR, LOC6627001|XP_002048743.2|DVIR	LOC117890756|XP_034651707.1|DSUB
OG0000141	LOC6624242|XP_002046959.2|DVIR	LOC117895146|XP_034658469.1|DSUB
OG0000141	LOC6624546|XP_002046960.1|DVIR	LOC117895143|XP_034658460.1|DSUB
OG0000141	LOC6622272|XP_002046961.1|DVIR	LOC117895147|XP_034658471.1|DSUB
OG0000142	LOC6629343|XP_002053320.3|DVIR	LOC117897016|XP_034661478.1|DSUB
OG0000142	LOC6636755|XP_032296696.1|DVIR	LOC117899539|XP_034665507.1|DSUB
OG0000142	LOC6632196|XP_032295221.1|DVIR	LOC117889604|XP_034649912.1|DSUB
OG0000143	LOC116650413|XP_032289924.1|DVIR	LOC117895094|XP_034658382.1|DSUB
OG0000143	LOC6624208|XP_002048674.2|DVIR	LOC117895095|XP_034658383.1|DSUB
OG0000144	LOC6629583|XP_002054875.2|DVIR	LOC117897699|XP_034662611.1|DSUB
OG0000144	LOC26531280|XP_032294839.1|DVIR	LOC117896455|XP_034660679.1|DSUB
OG0000144	LOC6627421|XP_015028685.2|DVIR	LOC117901842|XP_034668675.1|DSUB
OG0000145	LOC6631571|XP_002055558.2|DVIR	LOC117897170|XP_034661747.1|DSUB
OG0000145	LOC6627695|XP_002052255.1|DVIR	LOC117902770|XP_034670254.1|DSUB
OG0000145	LOC6627697|XP_002052257.1|DVIR	LOC117902772|XP_034670256.1|DSUB
OG0000145	LOC6627696|XP_002052256.1|DVIR	LOC117902771|XP_034670255.1|DSUB
OG0000147	LOC6635761|XP_002059227.2|DVIR	LOC117900255|XP_034666445.1|DSUB
OG0000147	LOC6634949|XP_002058537.1|DVIR	LOC117896221|XP_034660245.1|DSUB
OG0000147	LOC6634950|XP_002058538.1|DVIR	LOC117896222|XP_034660247.1|DSUB
OG0000148	LOC6628264|XP_002052544.1|DVIR	LOC117902375|XP_034669584.1|DSUB
OG0000148	LOC6627419|XP_002051092.1|DVIR	LOC117901505|XP_034668166.1|DSUB
OG0000149	LOC6627743|XP_002051297.1|DVIR	LOC117902756|XP_034670237.1|DSUB
OG0000149	LOC6634481|XP_002058158.1|DVIR	LOC117902650|XP_034670071.1|DSUB
OG0000150	LOC6627333|XP_032293973.1|DVIR	LOC117901373|XP_034667974.1|DSUB, LOC117901370|XP_034667971.1|DSUB, LOC117900981|XP_034667465.1|DSUB, LOC117901369|XP_034667970.1|DSUB
OG0000151	LOC6624491|XP_032290429.1|DVIR	LOC117894759|XP_034657867.1|DSUB
OG0000151	LOC6624600|XP_015030529.1|DVIR	LOC117894764|XP_034657872.1|DSUB
OG0000151	LOC6627838|XP_002051728.2|DVIR	LOC117894763|XP_034657871.1|DSUB
OG0000151	LOC6623559|XP_002048335.2|DVIR	LOC117894890|XP_034658063.1|DSUB
OG0000152	LOC6632780|XP_002055862.1|DVIR	LOC117896893|XP_034661316.1|DSUB
OG0000152	LOC6632791|XP_002055861.2|DVIR	LOC117896892|XP_034661315.1|DSUB
OG0000152	LOC6632790|XP_002055860.1|DVIR	LOC117896894|XP_034661318.1|DSUB
OG0000153	LOC6630161|XP_002054781.2|DVIR	LOC117898085|XP_034663155.1|DSUB
OG0000153	LOC6630159|XP_002054779.1|DVIR	LOC117897538|XP_034662350.1|DSUB
OG0000153	LOC6630160|XP_002054780.1|DVIR	LOC117897537|XP_034662349.1|DSUB
OG0000154	LOC6635099|XP_002058361.1|DVIR	LOC117895972|XP_034659823.1|DSUB
OG0000154	LOC26531881|XP_015031806.2|DVIR	LOC117893214|XP_034655639.1|DSUB
OG0000155	LOC6622871|XP_032290541.1|DVIR	LOC117894277|XP_034657124.1|DSUB
OG0000155	LOC6622732|XP_002046664.1|DVIR	LOC117893600|XP_034656166.1|DSUB
OG0000155	LOC6622713|XP_002046665.2|DVIR	LOC117893601|XP_034656167.1|DSUB
OG0000157	LOC6626201|XP_002049879.1|DVIR	LOC117891037|XP_034652096.1|DSUB, LOC117891036|XP_034652094.1|DSUB
OG0000157	LOC6626202|XP_002049880.1|DVIR	LOC117889940|XP_034650366.1|DSUB
OG0000158	LOC6625323|XP_002049089.1|DVIR	LOC117891297|XP_034652594.1|DSUB
OG0000158	LOC6623768|XP_002047813.2|DVIR	LOC117893802|XP_034656437.1|DSUB
OG0000158	LOC6623710|XP_002047812.1|DVIR	LOC117893202|XP_034655608.1|DSUB
OG0000159	LOC6623061|XP_002047662.1|DVIR	LOC117895350|XP_034658822.1|DSUB
OG0000159	LOC26531581|XP_032289971.1|DVIR	LOC117892899|XP_034655089.1|DSUB
OG0000159	LOC6622688|XP_002048229.1|DVIR	LOC117893536|XP_034656071.1|DSUB
OG0000160	LOC6630948|XP_002053938.1|DVIR	LOC117899677|XP_034665757.1|DSUB
OG0000160	LOC6630855|XP_002053937.1|DVIR	LOC117899675|XP_034665754.1|DSUB
OG0000161	LOC6624299|XP_002047103.1|DVIR	LOC117893282|XP_034655736.1|DSUB
OG0000161	LOC6623226|XP_002048575.1|DVIR	LOC117895179|XP_034658533.1|DSUB
OG0000161	LOC6633867|XP_015025613.1|DVIR	LOC117903116|XP_034670832.1|DSUB
