Orthogroup	DVIR.longest_only	DMEL.longest_only
OG0000058	LOC6633609|XP_002056917.1|DVIR	AgmNAT|NP_572268.1|DMEL
OG0000059	LOC6635045|XP_002058688.1|DVIR	TwdlH|NP_651490.1|DMEL
OG0000059	LOC6635047|XP_002058690.1|DVIR	TwdlJ|NP_651489.2|DMEL, TwdlK|NP_651488.1|DMEL
OG0000059	LOC6635046|XP_032295222.1|DVIR	TwdlN|NP_733160.1|DMEL
OG0000059	LOC6635049|XP_002058692.2|DVIR, LOC6635050|XP_002058693.1|DVIR, LOC6634861|XP_002058696.1|DVIR	TwdlM|NP_651484.1|DMEL
OG0000060	LOC6634791|XP_002058127.1|DVIR	CkIalpha|NP_511140.1|DMEL
OG0000060	LOC6625933|XP_002048901.1|DVIR	CG7094|NP_609851.2|DMEL
OG0000060	LOC6633049|XP_032289802.1|DVIR	CG12147|NP_649536.1|DMEL
OG0000060	LOC6632878|XP_032289764.1|DVIR	dco|NP_001356928.1|DMEL
OG0000060	LOC6633466|XP_002057057.1|DVIR	CG2577|NP_572794.1|DMEL
OG0000060	LOC6628994|XP_002052097.1|DVIR	CG9962|NP_608697.1|DMEL
OG0000061	LOC6628610|XP_002052171.1|DVIR	CG15255|NP_609755.1|DMEL
OG0000061	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR	CG7631|NP_609760.1|DMEL
OG0000061	LOC6628612|XP_002052173.2|DVIR	CG15254|NP_609757.1|DMEL
OG0000061	LOC6628611|XP_002052172.1|DVIR	CG15253|NP_609758.1|DMEL
OG0000062	LOC6632062|XP_002055617.1|DVIR	CG12111|NP_572491.1|DMEL
OG0000062	LOC6634206|XP_002057799.2|DVIR	Sfp24F|NP_001162870.1|DMEL
OG0000063	LOC6631225|XP_002053143.1|DVIR, LOC6631224|XP_002053142.2|DVIR	CG17929|NP_650532.2|DMEL, CG6901|NP_650531.1|DMEL, CG17930|NP_650533.1|DMEL
OG0000063	LOC6623822|XP_002047823.1|DVIR	CG42826|NP_001189079.1|DMEL
OG0000063	LOC26531302|XP_015031723.1|DVIR	CG32053|NP_729587.1|DMEL
OG0000063	LOC6623725|XP_002047822.1|DVIR, LOC6623782|XP_015030590.1|DVIR	CG32054|NP_729588.1|DMEL, CG42825|NP_729590.1|DMEL
OG0000065	LOC6629926|XP_002054327.2|DVIR	CG10096|NP_001027183.1|DMEL
OG0000065	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR, LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR	Sgp|NP_609241.1|DMEL, CG10097|NP_731699.2|DMEL, CG14893|NP_650568.2|DMEL, CG17562|NP_650566.1|DMEL, CG17560|NP_650567.1|DMEL
OG0000066	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR	CG2336|NP_731094.3|DMEL, CG12516|NP_651615.2|DMEL
OG0000066	LOC6629133|XP_002051575.1|DVIR	CG11634|NP_610128.2|DMEL
OG0000066	LOC6632483|XP_002056296.1|DVIR	CG5623|NP_650485.1|DMEL
OG0000066	LOC6631952|XP_002055404.1|DVIR	CG12637|NP_572645.1|DMEL
OG0000066	LOC6636077|XP_002059608.1|DVIR	CG13539|NP_611768.1|DMEL
OG0000067	LOC6632379|XP_002056002.1|DVIR	Alp5|NP_650931.1|DMEL
OG0000067	LOC6623824|XP_002047391.1|DVIR	Alp9|NP_647977.1|DMEL
OG0000067	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR	Alp6|NP_610496.1|DMEL
OG0000067	LOC6623938|XP_002047390.1|DVIR	Alp10|NP_647976.1|DMEL
OG0000067	LOC6623911|XP_002046867.1|DVIR	Alp1|NP_001262159.1|DMEL
OG0000068	LOC6626486|XP_015029513.1|DVIR	CG8908|NP_611464.3|DMEL
OG0000068	LOC6631686|XP_032295536.1|DVIR	ABCA|NP_608445.2|DMEL
OG0000069	LOC6627146|XP_002048958.2|DVIR	CG30428|NP_726513.1|DMEL
OG0000070	LOC6628714|XP_002051332.1|DVIR	CG9498|NP_609015.2|DMEL
OG0000070	LOC6631435|XP_002054957.2|DVIR	CG13360|NP_569859.1|DMEL
OG0000070	LOC6628614|XP_002051334.1|DVIR	CG9497|NP_609014.3|DMEL
OG0000070	LOC6628613|XP_002051333.1|DVIR	CG7135|NP_573269.1|DMEL
OG0000071	LOC6623560|XP_002048623.2|DVIR	Muc68D|NP_648504.2|DMEL
OG0000071	LOC6622067|XP_002047717.2|DVIR	CG10725|NP_648647.1|DMEL
OG0000071	LOC6622389|XP_032290781.1|DVIR	CG10154|NP_001189089.1|DMEL
OG0000071	LOC116650646|XP_032290782.1|DVIR	CG10140|NP_648648.2|DMEL
OG0000072	LOC6635857|XP_002059479.1|DVIR	jtb|NP_611126.1|DMEL
OG0000072	LOC6627108|XP_002050848.2|DVIR	CG15712|NP_611131.2|DMEL
OG0000072	LOC6627106|XP_002050846.1|DVIR	CG4409|NP_001097337.1|DMEL
OG0000073	LOC6625785|XP_002049583.1|DVIR	lolal|NP_524778.1|DMEL
OG0000073	LOC6634684|XP_032289237.1|DVIR	br|NP_001162638.2|DMEL
OG0000073	LOC6635019|XP_015024910.1|DVIR	pre-mod_mdg4_-E|NP_001287451.1|DMEL
OG0000074	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR	CG10472|NP_648017.1|DMEL
OG0000074	LOC6623893|XP_002046826.2|DVIR	CG7542|NP_648995.3|DMEL
OG0000075	LOC6623483|XP_002048200.1|DVIR	Hsp67Ba|NP_523998.1|DMEL
OG0000075	LOC6623521|XP_002048202.1|DVIR	Hsp27|NP_524000.1|DMEL
OG0000075	LOC6622654|XP_002048201.1|DVIR	Hsp23|NP_523999.1|DMEL
OG0000075	LOC6622714|XP_002048203.1|DVIR, LOC6622627|XP_002048199.1|DVIR	Hsp26|NP_523997.1|DMEL
OG0000076	LOC6636598|XP_015023834.1|DVIR	CG42540|NP_001246627.1|DMEL
OG0000076	LOC6633207|XP_015026204.1|DVIR, LOC6633206|XP_032289829.1|DVIR	CG31358|NP_650147.1|DMEL, CG14736|NP_731666.2|DMEL
OG0000076	LOC6632148|XP_002055757.3|DVIR	CG33253|NP_001259699.1|DMEL
OG0000076	LOC6631560|XP_002055437.1|DVIR	Mec2|NP_573357.1|DMEL
OG0000077	LOC6627101|XP_002049944.1|DVIR	betaTub56D|NP_725896.1|DMEL
OG0000077	LOC6629945|XP_002053003.1|DVIR	betaTub85D|NP_524290.2|DMEL
OG0000077	LOC6624992|XP_002049450.1|DVIR	betaTub60D|NP_523842.2|DMEL
OG0000077	LOC6631157|XP_002054511.2|DVIR	betaTub97EF|NP_651606.2|DMEL
OG0000078	LOC6625190|XP_002049123.3|DVIR, LOC26531397|XP_015030323.1|DVIR, LOC6625191|XP_002049124.2|DVIR	CG15128|NP_611441.1|DMEL
OG0000078	LOC6622767|XP_002048006.1|DVIR	CG7634|NP_649332.1|DMEL
OG0000078	LOC6632525|XP_002056424.2|DVIR	wa-cup|NP_649721.2|DMEL
OG0000078	LOC6632017|XP_002055232.3|DVIR	r-cup|NP_608419.1|DMEL
OG0000078	LOC6631517|XP_002055314.1|DVIR	p-cup|NP_573216.1|DMEL
OG0000079	LOC116651562|XP_032294074.1|DVIR, LOC26531196|XP_015028898.1|DVIR, LOC6628024|XP_002052524.2|DVIR	Acp24A4|NP_001036330.1|DMEL
OG0000079	LOC6628022|XP_002052522.2|DVIR	CG16713|NP_608799.1|DMEL
OG0000079	LOC6628021|XP_002052521.1|DVIR	IM33|NP_608800.1|DMEL
OG0000080	LOC6635875|XP_002059348.1|DVIR	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL
OG0000080	LOC6625499|XP_002049016.1|DVIR	Amyrel|NP_477262.1|DMEL
OG0000081	LOC6622786|XP_002047047.2|DVIR	tfc|NP_612091.1|DMEL
OG0000082	LOC6624944|XP_002050224.1|DVIR	Cyp6d2|NP_611698.1|DMEL
OG0000082	LOC6631012|XP_032295246.1|DVIR	Cyp6d4|NP_651082.1|DMEL
OG0000082	LOC6634864|XP_002058699.1|DVIR	Cyp6d5|NP_650327.1|DMEL
OG0000083	LOC6624533|XP_002047646.1|DVIR	LManI|NP_609407.1|DMEL, LManVI|NP_609253.1|DMEL, LManV|NP_609252.1|DMEL, LManIII|NP_609250.2|DMEL, LManIV|NP_609251.2|DMEL
OG0000083	LOC6627816|XP_002051141.2|DVIR	LManII|NP_609408.1|DMEL
OG0000084	LOC6625031|XP_002050290.1|DVIR	CG15073|NP_611362.2|DMEL
OG0000084	LOC6627277|XP_002050654.1|DVIR	CG8388|NP_611075.1|DMEL
OG0000085	LOC6625945|XP_015029990.1|DVIR	CG30491|NP_610306.1|DMEL
OG0000086	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR	fest|NP_611412.1|DMEL
OG0000087	LOC6627342|XP_002052453.1|DVIR	Cpr30F|NP_723504.1|DMEL
OG0000087	LOC6633896|XP_002057589.1|DVIR	Cpr35B|NP_609713.1|DMEL
OG0000087	LOC6634233|XP_032293774.1|DVIR	Cpr31A|NP_995678.1|DMEL
OG0000088	LOC6624854|XP_002049202.1|DVIR	Vha16-1|NP_476801.1|DMEL
OG0000088	LOC6628498|XP_002051493.2|DVIR	Vha16-5|NP_609447.1|DMEL
OG0000088	LOC6623155|XP_015030407.1|DVIR	Vha16-3|NP_729706.1|DMEL
OG0000088	LOC26531309|XP_015031726.1|DVIR	Vha16-4|NP_611169.1|DMEL
OG0000088	LOC6623099|XP_002048556.1|DVIR	Vha16-2|NP_729707.1|DMEL
OG0000089	LOC6630704|XP_002054644.1|DVIR	alphaTub84B|NP_476772.1|DMEL
OG0000089	LOC6635266|XP_002058736.2|DVIR	alphaTub85E|NP_524297.1|DMEL
OG0000089	LOC6623346|XP_002047269.1|DVIR	alphaTub67C|NP_524009.2|DMEL
OG0000090	LOC6625113|XP_002049287.1|DVIR	CG30339|NP_724813.1|DMEL
OG0000090	LOC6625413|XP_002049290.1|DVIR	CG12926|NP_610510.2|DMEL
OG0000090	LOC6622878|XP_002046497.1|DVIR	CG33514|NP_001014558.1|DMEL
OG0000090	LOC6622829|XP_002047055.2|DVIR	CG33966|NP_001033984.1|DMEL
OG0000091	LOC6630750|XP_032294848.1|DVIR	Vha100-1|NP_651672.1|DMEL
OG0000091	LOC6627714|XP_002051636.1|DVIR	Vha100-5|NP_609515.1|DMEL
OG0000091	LOC6632846|XP_002056244.1|DVIR	Vha100-2|NP_650722.1|DMEL
OG0000091	LOC6632847|XP_002056245.1|DVIR	Vha100-4|NP_650720.1|DMEL
OG0000092	LOC6630632|XP_002053630.3|DVIR	CG10513|NP_651370.2|DMEL
OG0000092	LOC6630635|XP_002053633.1|DVIR	CG11892|NP_651372.1|DMEL
OG0000092	LOC6630634|XP_002053632.1|DVIR	CG31380|NP_733121.1|DMEL, CG10514|NP_651371.1|DMEL
OG0000093	LOC6627672|XP_002051948.1|DVIR	Su_var_205|NP_476755.1|DMEL
OG0000093	LOC6631541|XP_002055065.2|DVIR	HP1b|NP_572521.2|DMEL
OG0000094	LOC6623745|XP_002047834.1|DVIR	Or67d|NP_648390.2|DMEL
OG0000094	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR	Or83c|NP_524244.2|DMEL
OG0000096	LOC6633088|XP_002056271.1|DVIR	CG17568|NP_609951.2|DMEL
OG0000096	LOC6633047|XP_002056270.1|DVIR	wek|NP_524930.1|DMEL
OG0000096	LOC6633089|XP_002056272.1|DVIR	CG6254|NP_649983.2|DMEL
OG0000096	LOC6628330|XP_002051202.1|DVIR	CG10366|NP_609995.1|DMEL
OG0000098	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL
OG0000099	LOC6626032|XP_002049608.1|DVIR	Cyp4d14|NP_001259179.1|DMEL
OG0000099	LOC6633367|XP_032296645.1|DVIR	Cyp4d2|NP_525043.1|DMEL
OG0000099	LOC6633490|XP_015025434.1|DVIR	Cyp4d1|NP_476907.2|DMEL
OG0000100	LOC26530999|XP_015030268.1|DVIR	CG34459|NP_001097348.1|DMEL
OG0000100	LOC6632993|XP_015025819.1|DVIR	CG14354|NP_651433.1|DMEL
OG0000100	LOC6629837|XP_002054537.2|DVIR, LOC6630168|XP_002054788.2|DVIR	CG14839|NP_650351.2|DMEL
OG0000100	LOC6630166|XP_015026846.1|DVIR	CG14841|NP_650350.1|DMEL
OG0000101	LOC6622530|XP_015030654.1|DVIR	pip|NP_788536.1|DMEL
OG0000102	LOC6626051|XP_002050456.1|DVIR	PPO1|NP_476812.1|DMEL
OG0000102	LOC6627172|XP_002048695.1|DVIR	PPO2|NP_610443.1|DMEL
OG0000103	LOC6623591|XP_002046807.1|DVIR, LOC6623698|XP_002046808.1|DVIR	CG5653|NP_648269.1|DMEL, CG6034|NP_649005.1|DMEL
OG0000103	LOC6623703|XP_002046809.1|DVIR	CG7460|NP_649004.1|DMEL
OG0000103	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR	CG7737|NP_001286308.1|DMEL
OG0000104	LOC6623499|XP_002046233.3|DVIR	Pdh|NP_524105.2|DMEL
OG0000104	LOC6634072|XP_002057874.1|DVIR	Fbp2|NP_523522.1|DMEL
OG0000104	LOC6623916|XP_002046238.1|DVIR	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL
OG0000105	LOC6634229|XP_002057740.1|DVIR	Or67a|NP_524005.2|DMEL
OG0000105	LOC6631244|XP_002053645.1|DVIR	Or85d|NP_524281.1|DMEL
OG0000105	LOC6631241|XP_032293557.1|DVIR	Or85c|NP_524280.2|DMEL, Or85b|NP_524279.2|DMEL
OG0000107	LOC6626882|XP_002049719.3|DVIR, LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR	Gr59c|NP_726292.1|DMEL, Gr36b|NP_724039.1|DMEL, Gr36c|NP_724040.1|DMEL, Gr36a|NP_724038.2|DMEL, Gr59d|NP_611758.2|DMEL
OG0000109	LOC6628484|XP_002052031.2|DVIR	CG17097|NP_609429.1|DMEL, CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL
OG0000109	LOC6628433|XP_032294226.1|DVIR	Lip4|NP_001260356.1|DMEL
OG0000110	LOC6622405|XP_002046654.1|DVIR	CG32379|NP_729252.2|DMEL
OG0000110	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR	CG8562|NP_648118.1|DMEL
OG0000110	LOC6622454|XP_002046656.2|DVIR	CG18417|NP_648119.1|DMEL
OG0000110	LOC6622494|XP_002046657.1|DVIR	CG8560|NP_648120.3|DMEL
OG0000111	LOC6625186|XP_002049119.1|DVIR	Obp56a|NP_611442.1|DMEL
OG0000111	LOC6624898|XP_002049116.1|DVIR, LOC6624897|XP_002049115.1|DVIR	Obp56e|NP_611445.1|DMEL, Obp56d|NP_611444.2|DMEL
OG0000112	LOC6631730|XP_002055577.1|DVIR	CG32523|NP_728401.1|DMEL, CG9676|NP_728008.1|DMEL
OG0000112	LOC6631731|XP_002055578.1|DVIR, LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR	CG1304|NP_608418.1|DMEL, Ser6|NP_523426.1|DMEL
OG0000113	LOC6622156|XP_002048476.2|DVIR	CG43058|NP_001246302.1|DMEL
OG0000113	LOC6631790|XP_002055369.2|DVIR, LOC6633853|XP_002057376.2|DVIR	dgrn|NP_649596.1|DMEL
OG0000114	LOC6627890|XP_002052296.1|DVIR	CG45012|NP_001285850.1|DMEL, CG45011|NP_001285848.1|DMEL, Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL
OG0000114	LOC6627889|XP_002052295.1|DVIR	CG44008|NP_001260398.1|DMEL
OG0000114	LOC6627888|XP_002052294.1|DVIR	CG14933|NP_652566.1|DMEL
OG0000116	LOC6630742|XP_002053203.1|DVIR	CG31102|NP_001262951.1|DMEL
OG0000116	LOC6630740|XP_002053201.1|DVIR	CG10550|NP_651380.2|DMEL
OG0000116	LOC6630741|XP_002053202.1|DVIR	CG31288|NP_733094.1|DMEL
OG0000117	LOC6633971|XP_002057479.1|DVIR	CG7916|NP_609682.1|DMEL
OG0000117	LOC6633970|XP_002057478.1|DVIR	CG8997|NP_609681.1|DMEL
OG0000117	LOC6633968|XP_002057476.1|DVIR, LOC6633969|XP_002057477.1|DVIR	CG33306|NP_995706.1|DMEL
OG0000118	LOC6627951|XP_002051424.1|DVIR	Cyp28a5|NP_609694.1|DMEL
OG0000119	LOC6632723|XP_002056046.1|DVIR	Npc2c|NP_649976.1|DMEL
OG0000119	LOC6632724|XP_002056047.1|DVIR	Npc2d|NP_649975.1|DMEL
OG0000120	LOC6634529|XP_002057958.1|DVIR	Roc1a|NP_001138143.2|DMEL
OG0000120	LOC6625102|XP_002050121.1|DVIR	Roc2|NP_610691.1|DMEL
OG0000120	LOC6622041|XP_002046464.1|DVIR	Roc1b|NP_652613.1|DMEL
OG0000121	LOC6632053|XP_002055250.1|DVIR	CG15369|NP_572542.1|DMEL
OG0000121	LOC6630360|XP_002054040.1|DVIR	CG31313|NP_731919.1|DMEL
OG0000121	LOC6630940|XP_032295844.1|DVIR	Cys|NP_476856.1|DMEL, CG8066|NP_650374.1|DMEL
OG0000122	LOC6628202|XP_002052211.2|DVIR	Or22c|NP_523454.2|DMEL
OG0000122	LOC6635441|XP_002058981.1|DVIR	Or10a|NP_511122.1|DMEL
OG0000122	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR	Or45b|NP_523667.1|DMEL
OG0000122	LOC6629169|XP_002051908.1|DVIR	Or24a|NP_523470.3|DMEL
OG0000123	LOC6626378|XP_002050355.1|DVIR	CG3565|NP_611942.1|DMEL
OG0000123	LOC6633191|XP_032289496.1|DVIR	sunz|NP_649673.1|DMEL
OG0000124	LOC116649740|XP_015028914.1|DVIR, LOC26531268|XP_015028913.1|DVIR, LOC26531789|XP_015028987.1|DVIR, LOC26531912|XP_015027957.1|DVIR, LOC6630342|XP_002054591.2|DVIR	CG5348|NP_611156.3|DMEL, CG12376|NP_610405.3|DMEL
OG0000124	LOC6625762|XP_002049873.1|DVIR	CG14744|NP_001097232.2|DMEL, CG14743|NP_610408.2|DMEL
OG0000125	LOC6630876|XP_015026944.1|DVIR	Men-b|NP_001163750.1|DMEL
OG0000125	LOC6632605|XP_015026066.1|DVIR	Men|NP_524880.2|DMEL
OG0000125	LOC6627104|XP_002050844.2|DVIR	Menl-1|NP_001027428.1|DMEL
OG0000126	LOC6628583|XP_002051517.1|DVIR, LOC6628582|XP_032293597.1|DVIR	ProtA|NP_477050.1|DMEL, ProtB|NP_477051.1|DMEL
OG0000127	LOC6632494|XP_002056447.1|DVIR	CG18748|NP_001097703.1|DMEL, CG18746|NP_652649.1|DMEL
OG0000127	LOC6632493|XP_002056446.1|DVIR	CG18745|NP_652648.1|DMEL
OG0000127	LOC6632492|XP_032289615.1|DVIR	CG18747|NP_652650.2|DMEL
OG0000128	LOC6625639|XP_002050309.2|DVIR	Ugt49C1|NP_001036565.1|DMEL
OG0000128	LOC6634932|XP_002058443.1|DVIR	Ugt49B1|NP_611563.1|DMEL
OG0000128	LOC6625638|XP_002050308.2|DVIR, LOC6625637|XP_015029249.1|DVIR	Ugt49B2|NP_001097859.4|DMEL
OG0000129	LOC6633554|XP_002057251.1|DVIR	Fum1|NP_572339.1|DMEL
OG0000129	LOC6623097|XP_002048662.1|DVIR	Fum3|NP_648467.1|DMEL
OG0000129	LOC6623858|XP_002048663.1|DVIR	Fum4|NP_723527.1|DMEL
OG0000129	LOC6633555|XP_002057252.1|DVIR	Fum2|NP_727109.2|DMEL
OG0000130	LOC6623290|XP_002047305.2|DVIR	CG7386|NP_648036.1|DMEL
OG0000130	LOC6623408|XP_002047299.1|DVIR	CG10274|NP_001097525.1|DMEL
OG0000130	LOC6622176|XP_002047304.1|DVIR	D19B|NP_477297.1|DMEL, D19A|NP_477304.1|DMEL
OG0000131	LOC6632894|XP_015026057.1|DVIR	snk|NP_001097766.1|DMEL
OG0000132	LOC6628376|XP_002052628.1|DVIR	Phae1|NP_609550.1|DMEL
OG0000132	LOC6630679|XP_002054612.1|DVIR	CG7142|NP_650703.1|DMEL
OG0000134	LOC6630471|XP_002054107.1|DVIR	eff|NP_731941.1|DMEL
OG0000134	LOC6633468|XP_002057059.1|DVIR	CG2574|NP_572796.1|DMEL
OG0000134	LOC6629234|XP_032294008.1|DVIR	Ubc2|NP_477137.1|DMEL
OG0000136	LOC6629430|XP_032295424.1|DVIR	CG43088|NP_001245670.1|DMEL
OG0000137	LOC6635174|XP_002058578.1|DVIR	Rm62|NP_524243.2|DMEL
OG0000137	LOC6623869|XP_002046853.1|DVIR	CG10077|NP_648062.2|DMEL
OG0000138	LOC6629259|XP_032295167.1|DVIR	ouib|NP_649822.2|DMEL
OG0000138	LOC6629610|XP_002054675.3|DVIR	CG8159|NP_649823.2|DMEL
OG0000138	LOC6629608|XP_002054673.2|DVIR	M1BP|NP_649825.1|DMEL
OG0000138	LOC6629609|XP_002054674.2|DVIR	ranshi|NP_649824.1|DMEL
OG0000140	LOC6630875|XP_002054323.2|DVIR	grass|NP_651543.1|DMEL
OG0000141	LOC6624242|XP_002046959.2|DVIR	GstO2|NP_729388.1|DMEL
OG0000141	LOC6624546|XP_002046960.1|DVIR	se|NP_648235.1|DMEL
OG0000141	LOC6622272|XP_002046961.1|DVIR	GstO3|NP_648234.1|DMEL
OG0000142	LOC6629343|XP_002053320.3|DVIR	nAChRalpha1|NP_001262916.1|DMEL
OG0000142	LOC6636755|XP_032296696.1|DVIR	nAChRalpha4|NP_001097669.2|DMEL
OG0000142	LOC6632196|XP_032295221.1|DVIR	nAChRalpha3|NP_525079.3|DMEL
OG0000143	LOC116650413|XP_032289924.1|DVIR	GNBP1|NP_524142.2|DMEL
OG0000143	LOC6624208|XP_002048674.2|DVIR	GNBP2|NP_524141.1|DMEL
OG0000144	LOC6629583|XP_002054875.2|DVIR	dpr9|NP_996215.1|DMEL
OG0000144	LOC26531280|XP_032294839.1|DVIR	dpr8|NP_727781.1|DMEL
OG0000144	LOC6627421|XP_015028685.2|DVIR	dpr21|NP_001163838.2|DMEL
OG0000145	LOC6631571|XP_002055558.2|DVIR	Idgf4|NP_511101.2|DMEL
OG0000145	LOC6627695|XP_002052255.1|DVIR	Idgf3|NP_477256.1|DMEL
OG0000145	LOC6627697|XP_002052257.1|DVIR	Idgf1|NP_477258.1|DMEL
OG0000145	LOC6627696|XP_002052256.1|DVIR	Idgf2|NP_477257.2|DMEL
OG0000147	LOC6635761|XP_002059227.2|DVIR	CG6180|NP_609588.1|DMEL
OG0000147	LOC6634949|XP_002058537.1|DVIR	CG17919|NP_649644.1|DMEL
OG0000147	LOC6634950|XP_002058538.1|DVIR	CG10298|NP_649643.1|DMEL
OG0000148	LOC6628264|XP_002052544.1|DVIR	CG31954|NP_722915.1|DMEL
OG0000148	LOC6627419|XP_002051092.1|DVIR	Try29F|NP_523518.2|DMEL
OG0000149	LOC6627743|XP_002051297.1|DVIR	Obp28a|NP_523505.1|DMEL
OG0000149	LOC6634481|XP_002058158.1|DVIR	Obp19d|NP_523421.2|DMEL
OG0000150	LOC6627333|XP_032293973.1|DVIR	Gr22a|NP_722733.1|DMEL, Gr22f|NP_722729.2|DMEL, Gr22c|NP_722732.2|DMEL, Gr22b|NP_001014456.1|DMEL, Gr22e|NP_722731.1|DMEL
OG0000151	LOC6624491|XP_032290429.1|DVIR	CG6996|NP_649189.2|DMEL
OG0000151	LOC6624600|XP_015030529.1|DVIR	CG17147|NP_001262099.1|DMEL
OG0000151	LOC6627838|XP_002051728.2|DVIR	CG17145|NP_649192.2|DMEL
OG0000151	LOC6623559|XP_002048335.2|DVIR	CG5883|NP_648526.2|DMEL
OG0000152	LOC6632780|XP_002055862.1|DVIR	CG11841|NP_651661.1|DMEL
OG0000152	LOC6632791|XP_002055861.2|DVIR	CG11842|NP_651662.1|DMEL
OG0000152	LOC6632790|XP_002055860.1|DVIR	CG11843|NP_651663.1|DMEL
OG0000153	LOC6630161|XP_002054781.2|DVIR	Sp212|NP_996209.2|DMEL
OG0000153	LOC6630159|XP_002054779.1|DVIR	CG9649|NP_650343.1|DMEL
OG0000153	LOC6630160|XP_002054780.1|DVIR	CG31326|NP_650344.2|DMEL
OG0000154	LOC6635099|XP_002058361.1|DVIR	Or94b|NP_524456.1|DMEL
OG0000154	LOC26531881|XP_015031806.2|DVIR	Or71a|NP_524078.2|DMEL
OG0000155	LOC6622871|XP_032290541.1|DVIR	CG7548|NP_648131.1|DMEL
OG0000155	LOC6622732|XP_002046664.1|DVIR	CG8543|NP_648126.1|DMEL
OG0000155	LOC6622713|XP_002046665.2|DVIR	CG8541|NP_648127.1|DMEL
OG0000157	LOC6626201|XP_002049879.1|DVIR	PGRP-SC1b|NP_610409.1|DMEL, PGRP-SC1a|NP_610407.1|DMEL
OG0000157	LOC6626202|XP_002049880.1|DVIR	PGRP-SC2|NP_610410.1|DMEL
OG0000158	LOC6625323|XP_002049089.1|DVIR	CG13869|NP_611458.2|DMEL
OG0000158	LOC6623768|XP_002047813.2|DVIR	CG14826|NP_648088.1|DMEL
OG0000158	LOC6623710|XP_002047812.1|DVIR	CG14829|NP_648089.2|DMEL
OG0000159	LOC6623061|XP_002047662.1|DVIR	slif|NP_649428.1|DMEL
OG0000159	LOC26531581|XP_032289971.1|DVIR	CG5535|NP_649019.2|DMEL
OG0000159	LOC6622688|XP_002048229.1|DVIR	CG7255|NP_001036607.1|DMEL
OG0000160	LOC6630948|XP_002053938.1|DVIR	CG31343|NP_732652.1|DMEL
OG0000160	LOC6630855|XP_002053937.1|DVIR	CG31233|NP_732653.2|DMEL
OG0000161	LOC6624299|XP_002047103.1|DVIR	CG3386|NP_612049.1|DMEL
OG0000161	LOC6633867|XP_015025613.1|DVIR	CG4004|NP_727638.2|DMEL
OG0000162	LOC6628081|XP_002051165.1|DVIR, LOC26531809|XP_015028988.1|DVIR	CG11262|NP_648617.2|DMEL, CG13801|NP_647714.1|DMEL, CG31693|NP_724369.2|DMEL
OG0000162	LOC6635651|XP_002059197.1|DVIR	hoe1|NP_608876.1|DMEL
OG0000163	LOC6629062|XP_002051606.1|DVIR	Lsp1gamma|NP_523868.1|DMEL
OG0000163	LOC6630526|XP_002054803.1|DVIR	Lsp1beta|NP_476624.1|DMEL
OG0000164	LOC6624785|XP_002049336.1|DVIR	Cp1|NP_523735.2|DMEL
OG0000165	LOC6631307|XP_002055050.2|DVIR	DIP1|NP_728449.1|DMEL
OG0000165	LOC6632451|XP_002056513.2|DVIR	blanks|NP_647966.1|DMEL, CG12493|NP_647927.3|DMEL
OG0000166	LOC6625965|XP_002050959.2|DVIR	Cht8|NP_611542.2|DMEL
OG0000166	LOC6626384|XP_002050058.1|DVIR	Cht9|NP_611543.3|DMEL
OG0000166	LOC6626385|XP_032292428.1|DVIR	Cht4|NP_524962.2|DMEL
OG0000167	LOC6623487|XP_032290652.1|DVIR	CG13312|NP_648260.1|DMEL
OG0000167	LOC6623587|XP_002046786.2|DVIR	CG32024|NP_729417.2|DMEL
OG0000168	LOC6626105|XP_032292549.1|DVIR	CG12917|NP_610558.2|DMEL
