Orthogroup	DVIR.longest_only	DFIC.longest_only
OG0000052	LOC6633117|XP_002056591.1|DVIR, LOC6633119|XP_002056593.1|DVIR, LOC6633120|XP_032289606.1|DVIR, LOC6633118|XP_002056592.2|DVIR	LOC108087102|XP_017039773.1|DFIC, LOC108098807|XP_017057437.1|DFIC, LOC108098902|XP_017057587.1|DFIC, LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC
OG0000052	LOC6626909|XP_002050284.2|DVIR, LOC6626910|XP_002050285.2|DVIR	LOC108087760|XP_017040779.1|DFIC
OG0000052	LOC6626911|XP_002050286.2|DVIR	LOC108087818|XP_017040874.1|DFIC
OG0000053	LOC6625282|XP_002049664.3|DVIR	LOC108090322|XP_017044423.1|DFIC
OG0000053	LOC6624847|XP_002049663.1|DVIR	LOC108090310|XP_017044412.1|DFIC
OG0000053	LOC6624846|XP_002049662.1|DVIR	LOC108090321|XP_017044422.1|DFIC
OG0000053	LOC6624845|XP_002049661.1|DVIR	LOC108090309|XP_017044411.1|DFIC
OG0000053	LOC6624806|XP_002049656.1|DVIR	LOC108090323|XP_017044424.1|DFIC
OG0000054	LOC6633223|XP_002056282.1|DVIR	LOC108097528|XP_017055365.1|DFIC
OG0000054	LOC6629800|XP_002053376.1|DVIR	LOC108096334|XP_017053362.1|DFIC
OG0000054	LOC6633224|XP_002056283.1|DVIR, LOC116650298|XP_032289550.1|DVIR	LOC108096244|XP_017053162.1|DFIC, LOC108097685|XP_017055644.1|DFIC
OG0000055	LOC6632627|XP_002056104.1|DVIR, LOC6632628|XP_002056105.1|DVIR, LOC6632630|XP_002056107.2|DVIR, LOC6632629|XP_002056106.2|DVIR	LOC108099261|XP_017058124.1|DFIC, LOC108099262|XP_017058125.1|DFIC, LOC108099276|XP_017058153.1|DFIC, LOC108099287|XP_017058168.1|DFIC, LOC108099258|XP_017058122.1|DFIC
OG0000056	LOC6630824|XP_002054731.1|DVIR	LOC108091640|XP_017046431.1|DFIC
OG0000056	LOC26531774|XP_032295287.1|DVIR, LOC6630956|XP_002054733.1|DVIR	LOC108091643|XP_017046434.1|DFIC, LOC108091642|XP_017046433.1|DFIC
OG0000056	LOC6627508|XP_002052791.1|DVIR	LOC108098775|XP_017057398.1|DFIC, LOC108098940|XP_017057636.1|DFIC
OG0000058	LOC6628288|XP_002051345.2|DVIR, LOC6628289|XP_032293797.1|DVIR, LOC6637243|XP_002060538.2|DVIR	LOC108099713|XP_017058824.1|DFIC, LOC108098458|XP_017056851.1|DFIC, LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC
OG0000058	LOC6628292|XP_002051349.1|DVIR, LOC6628291|XP_002051348.1|DVIR, LOC6628290|XP_002051347.1|DVIR	LOC108093385|XP_017048892.1|DFIC
OG0000058	LOC6633609|XP_002056917.1|DVIR	LOC108092885|XP_017048216.1|DFIC
OG0000059	LOC6635045|XP_002058688.1|DVIR	LOC108095725|XP_017052388.1|DFIC
OG0000059	LOC6635047|XP_002058690.1|DVIR	LOC108095914|XP_017052731.1|DFIC, LOC108095915|XP_017052732.1|DFIC
OG0000059	LOC6635046|XP_032295222.1|DVIR	LOC108095912|XP_017052729.1|DFIC
OG0000059	LOC6635049|XP_002058692.2|DVIR, LOC6635050|XP_002058693.1|DVIR, LOC6634861|XP_002058696.1|DVIR	LOC108096013|XP_017052851.1|DFIC
OG0000060	LOC6634791|XP_002058127.1|DVIR	LOC108091169|XP_017045705.1|DFIC
OG0000060	LOC6625933|XP_002048901.1|DVIR	LOC108090629|XP_017044896.1|DFIC
OG0000060	LOC6633049|XP_032289802.1|DVIR	LOC108090119|XP_017044139.1|DFIC
OG0000060	LOC6632878|XP_032289764.1|DVIR	LOC108086822|XP_017039354.1|DFIC
OG0000060	LOC6633466|XP_002057057.1|DVIR	LOC108101966|XP_017062037.1|DFIC
OG0000060	LOC6628994|XP_002052097.1|DVIR	LOC108092553|XP_017047676.1|DFIC
OG0000061	LOC6628610|XP_002052171.1|DVIR	LOC108094528|XP_017050618.1|DFIC
OG0000061	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR	LOC108094524|XP_017050615.1|DFIC
OG0000061	LOC6628612|XP_002052173.2|DVIR	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC
OG0000061	LOC6628611|XP_002052172.1|DVIR	LOC108094527|XP_017050617.1|DFIC
OG0000062	LOC6632062|XP_002055617.1|DVIR	LOC108094292|XP_017050285.1|DFIC
OG0000063	LOC6631225|XP_002053143.1|DVIR, LOC6631224|XP_002053142.2|DVIR	LOC108102253|XP_017062492.1|DFIC, LOC108102254|XP_017062493.1|DFIC, LOC108102252|XP_017062491.1|DFIC
OG0000063	LOC6623822|XP_002047823.1|DVIR	LOC108089709|XP_017043545.1|DFIC
OG0000063	LOC26531302|XP_015031723.1|DVIR	LOC108089764|XP_017043644.1|DFIC
OG0000063	LOC6623725|XP_002047822.1|DVIR, LOC6623782|XP_015030590.1|DVIR	LOC108089767|XP_017043647.1|DFIC, LOC108089761|XP_017043640.1|DFIC
OG0000065	LOC6629926|XP_002054327.2|DVIR	LOC108087975|XP_017041064.1|DFIC
OG0000065	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR, LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC, LOC108087976|XP_017041066.1|DFIC, LOC108087006|XP_017039644.1|DFIC, LOC108087009|XP_017039646.1|DFIC, LOC108087007|XP_017039645.1|DFIC
OG0000066	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR	LOC108091801|XP_017046658.1|DFIC, LOC108102277|XP_017062516.1|DFIC
OG0000066	LOC6629133|XP_002051575.1|DVIR	LOC108094357|XP_017050387.1|DFIC
OG0000066	LOC6632483|XP_002056296.1|DVIR	LOC108096246|XP_017053178.1|DFIC
OG0000066	LOC6631952|XP_002055404.1|DVIR	LOC108091186|XP_017045747.1|DFIC
OG0000066	LOC6636077|XP_002059608.1|DVIR	LOC108096709|XP_017054033.1|DFIC
OG0000067	LOC6632379|XP_002056002.1|DVIR	LOC108098544|XP_017057031.1|DFIC
OG0000067	LOC6623824|XP_002047391.1|DVIR	LOC108089737|XP_017043607.1|DFIC
OG0000067	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR	LOC108090972|XP_017045416.1|DFIC
OG0000067	LOC6623938|XP_002047390.1|DVIR	LOC108089736|XP_017043606.1|DFIC
OG0000067	LOC6623911|XP_002046867.1|DVIR	LOC108093275|XP_017048744.1|DFIC
OG0000068	LOC6626486|XP_015029513.1|DVIR	LOC108094867|XP_017051178.1|DFIC
OG0000068	LOC6631686|XP_032295536.1|DVIR	LOC108098038|XP_017056186.1|DFIC
OG0000069	LOC6627146|XP_002048958.2|DVIR	LOC108095205|XP_017051701.1|DFIC
OG0000070	LOC6628714|XP_002051332.1|DVIR	LOC108093013|XP_017048405.1|DFIC
OG0000070	LOC6631435|XP_002054957.2|DVIR	LOC108097315|XP_017055021.1|DFIC
OG0000070	LOC6628614|XP_002051334.1|DVIR	LOC108093017|XP_017048410.1|DFIC
OG0000070	LOC6628613|XP_002051333.1|DVIR	LOC108093018|XP_017048411.1|DFIC
OG0000071	LOC6623560|XP_002048623.2|DVIR	LOC108100141|XP_017059383.1|DFIC
OG0000071	LOC6622067|XP_002047717.2|DVIR	LOC108095396|XP_017051968.1|DFIC
OG0000071	LOC6622389|XP_032290781.1|DVIR	LOC108095397|XP_017051969.1|DFIC
OG0000071	LOC116650646|XP_032290782.1|DVIR	LOC108095466|XP_017052069.1|DFIC
OG0000072	LOC6635857|XP_002059479.1|DVIR	LOC108090389|XP_017044527.1|DFIC
OG0000072	LOC6627108|XP_002050848.2|DVIR	LOC108090306|XP_017044405.1|DFIC
OG0000072	LOC6627106|XP_002050846.1|DVIR	LOC108090388|XP_017044526.1|DFIC
OG0000073	LOC6625785|XP_002049583.1|DVIR	LOC108093786|XP_017049554.1|DFIC
OG0000073	LOC6634684|XP_032289237.1|DVIR	LOC108097185|XP_017054817.1|DFIC
OG0000073	LOC6635019|XP_015024910.1|DVIR	LOC108098509|XP_017056925.1|DFIC
OG0000074	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR	LOC108093150|XP_017048585.1|DFIC
OG0000074	LOC6623893|XP_002046826.2|DVIR	LOC108099854|XP_017058989.1|DFIC
OG0000075	LOC6623483|XP_002048200.1|DVIR	LOC108096303|XP_017053279.1|DFIC
OG0000075	LOC6623521|XP_002048202.1|DVIR	LOC108096448|XP_017053541.1|DFIC
OG0000075	LOC6622654|XP_002048201.1|DVIR	LOC108096307|XP_017053282.1|DFIC
OG0000075	LOC6622714|XP_002048203.1|DVIR, LOC6622627|XP_002048199.1|DVIR	LOC108096304|XP_017053280.1|DFIC
OG0000076	LOC6636598|XP_015023834.1|DVIR	LOC108096321|XP_017053338.1|DFIC
OG0000076	LOC6633207|XP_015026204.1|DVIR, LOC6633206|XP_032289829.1|DVIR	LOC108087907|XP_017040976.1|DFIC, LOC108088087|XP_017041231.1|DFIC
OG0000076	LOC6632148|XP_002055757.3|DVIR	LOC108094504|XP_017050597.1|DFIC
OG0000076	LOC6631560|XP_002055437.1|DVIR	LOC108094514|XP_017050608.1|DFIC
OG0000077	LOC6627101|XP_002049944.1|DVIR	LOC108094895|XP_017051224.1|DFIC
OG0000077	LOC6629945|XP_002053003.1|DVIR	LOC108099491|XP_017058540.1|DFIC
OG0000077	LOC6624992|XP_002049450.1|DVIR	LOC108101896|XP_017061947.1|DFIC
OG0000077	LOC6631157|XP_002054511.2|DVIR	LOC108088470|XP_017041744.1|DFIC
OG0000078	LOC6625190|XP_002049123.3|DVIR, LOC26531397|XP_015030323.1|DVIR, LOC6625191|XP_002049124.2|DVIR	LOC108094965|XP_017051317.1|DFIC
OG0000078	LOC6622767|XP_002048006.1|DVIR	LOC108088926|XP_017042437.1|DFIC
OG0000078	LOC6632525|XP_002056424.2|DVIR	LOC108093529|XP_017049111.1|DFIC
OG0000078	LOC6632017|XP_002055232.3|DVIR	LOC108098116|XP_017056325.1|DFIC
OG0000078	LOC6631517|XP_002055314.1|DVIR	LOC108098159|XP_017056384.1|DFIC
OG0000079	LOC6628022|XP_002052522.2|DVIR	LOC108092477|XP_017047558.1|DFIC
OG0000079	LOC6628021|XP_002052521.1|DVIR	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC
OG0000080	LOC6635875|XP_002059348.1|DVIR	LOC108094031|XP_017049951.1|DFIC, LOC108099995|XP_017059184.1|DFIC
OG0000080	LOC6625499|XP_002049016.1|DVIR	LOC108090461|XP_017044643.1|DFIC
OG0000081	LOC6622786|XP_002047047.2|DVIR	LOC108100698|XP_017060209.1|DFIC
OG0000082	LOC6624944|XP_002050224.1|DVIR	LOC108096757|XP_017054106.1|DFIC
OG0000082	LOC6631012|XP_032295246.1|DVIR	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC
OG0000082	LOC6634864|XP_002058699.1|DVIR	LOC108092010|XP_017046931.1|DFIC
OG0000083	LOC6624533|XP_002047646.1|DVIR	LOC108089266|XP_017042925.1|DFIC, LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC, LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC, LOC108098717|XP_017057324.1|DFIC, LOC108098712|XP_017057316.1|DFIC
OG0000083	LOC6627816|XP_002051141.2|DVIR	LOC108089245|XP_017042898.1|DFIC
OG0000084	LOC6625031|XP_002050290.1|DVIR	LOC108087862|XP_017040935.1|DFIC
OG0000084	LOC6627277|XP_002050654.1|DVIR	LOC108093919|XP_017049775.1|DFIC
OG0000085	LOC6625945|XP_015029990.1|DVIR	LOC108101594|XP_017061495.1|DFIC
OG0000086	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR	LOC108096752|XP_017054097.1|DFIC
OG0000087	LOC6627342|XP_002052453.1|DVIR	LOC108101150|XP_017060862.1|DFIC
OG0000087	LOC6633896|XP_002057589.1|DVIR	LOC108090029|XP_017044014.1|DFIC
OG0000088	LOC6624854|XP_002049202.1|DVIR	LOC108094304|XP_017050312.1|DFIC
OG0000088	LOC6628498|XP_002051493.2|DVIR	LOC108101734|XP_017061675.1|DFIC
OG0000088	LOC6623155|XP_015030407.1|DVIR	LOC108100188|XP_017059448.1|DFIC
OG0000088	LOC26531309|XP_015031726.1|DVIR	LOC108093949|XP_017049834.1|DFIC
OG0000088	LOC6623099|XP_002048556.1|DVIR	LOC108100212|XP_017059477.1|DFIC
OG0000089	LOC6630704|XP_002054644.1|DVIR	LOC108098591|XP_017057133.1|DFIC
OG0000089	LOC6635266|XP_002058736.2|DVIR	LOC108098939|XP_017057635.1|DFIC
OG0000089	LOC6623346|XP_002047269.1|DVIR	LOC108087422|XP_017040258.1|DFIC
OG0000090	LOC6625113|XP_002049287.1|DVIR	LOC108090757|XP_017045079.1|DFIC
OG0000090	LOC6625413|XP_002049290.1|DVIR	LOC108090961|XP_017045394.1|DFIC
OG0000090	LOC6622878|XP_002046497.1|DVIR	LOC108096450|XP_017053542.1|DFIC
OG0000090	LOC6622829|XP_002047055.2|DVIR	LOC108100299|XP_017059587.1|DFIC
OG0000091	LOC6630750|XP_032294848.1|DVIR	LOC108086553|XP_017038985.1|DFIC
OG0000091	LOC6627714|XP_002051636.1|DVIR	LOC108102111|XP_017062264.1|DFIC
OG0000091	LOC6632846|XP_002056244.1|DVIR	LOC108087170|XP_017039900.1|DFIC
OG0000091	LOC6632847|XP_002056245.1|DVIR	LOC108087365|XP_017040194.1|DFIC
OG0000092	LOC6630632|XP_002053630.3|DVIR	LOC108096020|XP_017052859.1|DFIC
OG0000092	LOC6630635|XP_002053633.1|DVIR	LOC108095984|XP_017052817.1|DFIC
OG0000092	LOC6630634|XP_002053632.1|DVIR	LOC108095732|XP_017052397.1|DFIC, LOC108096015|XP_017052854.1|DFIC
OG0000093	LOC6627672|XP_002051948.1|DVIR	LOC108092694|XP_017047894.1|DFIC
OG0000093	LOC6631541|XP_002055065.2|DVIR	LOC108088659|XP_017042076.1|DFIC
OG0000094	LOC6623745|XP_002047834.1|DVIR	LOC108089688|XP_017043524.1|DFIC
OG0000094	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR	LOC108091775|XP_017046611.1|DFIC
OG0000096	LOC6633088|XP_002056271.1|DVIR	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC
OG0000096	LOC6633047|XP_002056270.1|DVIR	LOC108094544|XP_017050641.1|DFIC
OG0000096	LOC6633089|XP_002056272.1|DVIR	LOC108087280|XP_017040078.1|DFIC
OG0000096	LOC6628330|XP_002051202.1|DVIR	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC
OG0000098	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR	LOC108087974|XP_017041063.1|DFIC
OG0000099	LOC6626032|XP_002049608.1|DVIR	LOC108097067|XP_017054593.1|DFIC
OG0000099	LOC6633367|XP_032296645.1|DVIR	LOC108097066|XP_017054592.1|DFIC
OG0000099	LOC6633490|XP_015025434.1|DVIR	LOC108097065|XP_017054590.1|DFIC
OG0000100	LOC26530999|XP_015030268.1|DVIR	LOC108090525|XP_017044732.1|DFIC
OG0000100	LOC6629837|XP_002054537.2|DVIR, LOC6630168|XP_002054788.2|DVIR	LOC108092048|XP_017046984.1|DFIC
OG0000101	LOC6622530|XP_015030654.1|DVIR	LOC108088292|XP_017041511.1|DFIC
OG0000102	LOC6626051|XP_002050456.1|DVIR	LOC108093909|XP_017049764.1|DFIC
OG0000102	LOC6627172|XP_002048695.1|DVIR	LOC108090478|XP_017044665.1|DFIC
OG0000103	LOC6623591|XP_002046807.1|DVIR, LOC6623698|XP_002046808.1|DVIR	LOC108094023|XP_017049946.1|DFIC, LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC
OG0000103	LOC6623703|XP_002046809.1|DVIR	LOC108099865|XP_017059002.1|DFIC
OG0000103	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR	LOC108086454|XP_017038864.1|DFIC
OG0000104	LOC6623499|XP_002046233.3|DVIR	LOC108089623|XP_017043475.1|DFIC
OG0000104	LOC6634072|XP_002057874.1|DVIR	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC
OG0000104	LOC6623916|XP_002046238.1|DVIR	LOC108089503|XP_017043297.1|DFIC
OG0000105	LOC6634229|XP_002057740.1|DVIR	LOC108091851|XP_017046719.1|DFIC
OG0000105	LOC6631244|XP_002053645.1|DVIR	LOC108099251|XP_017058111.1|DFIC
OG0000105	LOC6631241|XP_032293557.1|DVIR	LOC108099504|XP_017058556.1|DFIC, LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC
OG0000107	LOC6626882|XP_002049719.3|DVIR, LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR	LOC108096600|XP_017053787.1|DFIC, LOC108096602|XP_017053789.1|DFIC, LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC, LOC108094425|XP_017050485.1|DFIC, LOC108094343|XP_017050376.1|DFIC, LOC108095574|XP_017052217.1|DFIC, LOC108098734|XP_017057357.1|DFIC, LOC108095588|XP_017052243.1|DFIC, LOC108096607|XP_017053803.1|DFIC
OG0000109	LOC6628484|XP_002052031.2|DVIR	LOC108099999|XP_017059189.1|DFIC, LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC, LOC108099998|XP_017059188.1|DFIC
OG0000109	LOC6628433|XP_032294226.1|DVIR	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC
OG0000110	LOC6622405|XP_002046654.1|DVIR	LOC108088246|XP_017041452.1|DFIC
OG0000110	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR	LOC108088248|XP_017041454.1|DFIC
OG0000110	LOC6622454|XP_002046656.2|DVIR	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC
OG0000110	LOC6622494|XP_002046657.1|DVIR	LOC108088256|XP_017041463.1|DFIC
OG0000111	LOC6625186|XP_002049119.1|DVIR	LOC108094777|XP_017051039.1|DFIC
OG0000111	LOC6624898|XP_002049116.1|DVIR, LOC6624897|XP_002049115.1|DVIR	LOC108094927|XP_017051274.1|DFIC, LOC108094929|XP_017051277.1|DFIC
OG0000112	LOC6631730|XP_002055577.1|DVIR	LOC108098021|XP_017056163.1|DFIC
OG0000112	LOC6631731|XP_002055578.1|DVIR, LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR	LOC108097867|XP_017055891.1|DFIC, LOC108098130|XP_017056341.1|DFIC
OG0000113	LOC6631790|XP_002055369.2|DVIR, LOC6633853|XP_002057376.2|DVIR	LOC108090089|XP_017044080.1|DFIC
OG0000114	LOC6627890|XP_002052296.1|DVIR	LOC108102109|XP_017062262.1|DFIC, LOC108102091|XP_017062235.1|DFIC
OG0000114	LOC6627889|XP_002052295.1|DVIR	LOC108102106|XP_017062258.1|DFIC, LOC108095639|XP_017052297.1|DFIC
OG0000114	LOC6627888|XP_002052294.1|DVIR	LOC108102107|XP_017062260.1|DFIC
OG0000116	LOC6630742|XP_002053203.1|DVIR	LOC108096024|XP_017052862.1|DFIC
OG0000116	LOC6630740|XP_002053201.1|DVIR	LOC108095865|XP_017052658.1|DFIC, LOC108095951|XP_017052778.1|DFIC
OG0000116	LOC6630741|XP_002053202.1|DVIR	LOC108096016|XP_017052855.1|DFIC
OG0000117	LOC6633971|XP_002057479.1|DVIR	LOC108098322|XP_017056636.1|DFIC
OG0000117	LOC6633970|XP_002057478.1|DVIR	LOC108098323|XP_017056637.1|DFIC
OG0000117	LOC6633968|XP_002057476.1|DVIR, LOC6633969|XP_002057477.1|DVIR	LOC108098326|XP_017056639.1|DFIC
OG0000118	LOC6627951|XP_002051424.1|DVIR	LOC108098379|XP_017056731.1|DFIC
OG0000119	LOC6632723|XP_002056046.1|DVIR	LOC108098763|XP_017057383.1|DFIC
OG0000119	LOC6632724|XP_002056047.1|DVIR	LOC108098929|XP_017057623.1|DFIC
OG0000120	LOC6634529|XP_002057958.1|DVIR	LOC108092896|XP_017048233.1|DFIC
OG0000120	LOC6625102|XP_002050121.1|DVIR	LOC108093778|XP_017049539.1|DFIC
OG0000120	LOC6622041|XP_002046464.1|DVIR	LOC108098999|XP_017057719.1|DFIC
OG0000121	LOC6632053|XP_002055250.1|DVIR	LOC108088578|XP_017041917.1|DFIC
OG0000121	LOC6630360|XP_002054040.1|DVIR	LOC108091875|XP_017046745.1|DFIC
OG0000121	LOC6630940|XP_032295844.1|DVIR	LOC108091877|XP_017046748.1|DFIC, LOC108092221|XP_017047244.1|DFIC, LOC108091878|XP_017046749.1|DFIC, LOC108092222|XP_017047245.1|DFIC
OG0000122	LOC6628202|XP_002052211.2|DVIR	LOC108094131|XP_017050042.1|DFIC
OG0000122	LOC6635441|XP_002058981.1|DVIR	LOC108091045|XP_017045485.1|DFIC
OG0000122	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR	LOC108090686|XP_017044961.1|DFIC
OG0000122	LOC6629169|XP_002051908.1|DVIR	LOC108091442|XP_017046125.1|DFIC
OG0000123	LOC6626378|XP_002050355.1|DVIR	LOC108101851|XP_017061859.1|DFIC
OG0000123	LOC6633191|XP_032289496.1|DVIR	LOC108091756|XP_017046588.1|DFIC
OG0000124	LOC116649740|XP_015028914.1|DVIR, LOC26531268|XP_015028913.1|DVIR, LOC26531789|XP_015028987.1|DVIR, LOC26531912|XP_015027957.1|DVIR, LOC6630342|XP_002054591.2|DVIR	LOC108090422|XP_017044578.1|DFIC, LOC108090270|XP_017044368.1|DFIC
OG0000124	LOC6625762|XP_002049873.1|DVIR	LOC108090304|XP_017044403.1|DFIC, LOC108090548|XP_017044775.1|DFIC
OG0000125	LOC6630876|XP_015026944.1|DVIR	LOC108086573|XP_017039017.1|DFIC
OG0000125	LOC6632605|XP_015026066.1|DVIR	LOC108087297|XP_017040098.1|DFIC
OG0000125	LOC6627104|XP_002050844.2|DVIR	LOC108090386|XP_017044523.1|DFIC
OG0000126	LOC6628583|XP_002051517.1|DVIR, LOC6628582|XP_032293597.1|DVIR	LOC108100938|XP_017060576.1|DFIC
OG0000127	LOC6632494|XP_002056447.1|DVIR	LOC108096135|XP_017053003.1|DFIC, LOC108096137|XP_017053005.1|DFIC
OG0000127	LOC6632493|XP_002056446.1|DVIR	LOC108096133|XP_017053002.1|DFIC
OG0000127	LOC6632492|XP_032289615.1|DVIR	LOC108096108|XP_017052974.1|DFIC
OG0000128	LOC6625639|XP_002050309.2|DVIR	LOC108087875|XP_017040949.1|DFIC
OG0000128	LOC6634932|XP_002058443.1|DVIR	LOC108087809|XP_017040858.1|DFIC
OG0000128	LOC6625638|XP_002050308.2|DVIR, LOC6625637|XP_015029249.1|DVIR	LOC108098476|XP_017056875.1|DFIC
OG0000129	LOC6633554|XP_002057251.1|DVIR	LOC108097083|XP_017054616.1|DFIC
OG0000129	LOC6623097|XP_002048662.1|DVIR	LOC108100730|XP_017060254.1|DFIC
OG0000129	LOC6623858|XP_002048663.1|DVIR	LOC108089225|XP_017042870.1|DFIC
OG0000129	LOC6633555|XP_002057252.1|DVIR	LOC108097085|XP_017054623.1|DFIC
OG0000130	LOC6623290|XP_002047305.2|DVIR	LOC108093214|XP_017048666.1|DFIC
OG0000130	LOC6623408|XP_002047299.1|DVIR	LOC108093192|XP_017048642.1|DFIC
OG0000130	LOC6622176|XP_002047304.1|DVIR	LOC108093226|XP_017048685.1|DFIC, LOC108093201|XP_017048652.1|DFIC
OG0000131	LOC6632894|XP_015026057.1|DVIR	LOC108087122|XP_017039802.1|DFIC
OG0000132	LOC6628376|XP_002052628.1|DVIR	LOC108093470|XP_017049044.1|DFIC, LOC108094878|XP_017051202.1|DFIC
OG0000132	LOC6630679|XP_002054612.1|DVIR	LOC108087282|XP_017040080.1|DFIC
OG0000134	LOC6630471|XP_002054107.1|DVIR	LOC108098811|XP_017057450.1|DFIC
OG0000134	LOC6633468|XP_002057059.1|DVIR	LOC108091147|XP_017045671.1|DFIC
OG0000134	LOC6629234|XP_032294008.1|DVIR	LOC108100052|XP_017059274.1|DFIC
OG0000136	LOC6629430|XP_032295424.1|DVIR	LOC108100472|XP_017059895.1|DFIC, LOC108101353|XP_017061149.1|DFIC, LOC108100508|XP_017059954.1|DFIC
OG0000137	LOC6635174|XP_002058578.1|DVIR	LOC108091792|XP_017046641.1|DFIC
OG0000137	LOC6623869|XP_002046853.1|DVIR	LOC108093076|XP_017048480.1|DFIC
OG0000138	LOC6629259|XP_032295167.1|DVIR	LOC108099295|XP_017058178.1|DFIC
OG0000138	LOC6629610|XP_002054675.3|DVIR	LOC108099646|XP_017058765.1|DFIC
OG0000138	LOC6629608|XP_002054673.2|DVIR	LOC108099660|XP_017058784.1|DFIC
OG0000138	LOC6629609|XP_002054674.2|DVIR	LOC108099647|XP_017058766.1|DFIC
OG0000140	LOC6630875|XP_002054323.2|DVIR	LOC108086574|XP_017039020.1|DFIC
OG0000141	LOC6624242|XP_002046959.2|DVIR	LOC108089011|XP_017042580.1|DFIC
OG0000141	LOC6624546|XP_002046960.1|DVIR	LOC108089012|XP_017042582.1|DFIC
OG0000141	LOC6622272|XP_002046961.1|DVIR	LOC108089013|XP_017042583.1|DFIC, LOC108089031|XP_017042617.1|DFIC
OG0000142	LOC6629343|XP_002053320.3|DVIR	LOC108091976|XP_017046875.1|DFIC
OG0000142	LOC6636755|XP_032296696.1|DVIR	LOC108102224|XP_017062435.1|DFIC
OG0000142	LOC6632196|XP_032295221.1|DVIR	LOC108097971|XP_017056075.1|DFIC
OG0000143	LOC116650413|XP_032289924.1|DVIR	LOC108088343|XP_017041578.1|DFIC
OG0000143	LOC6624208|XP_002048674.2|DVIR	LOC108088315|XP_017041540.1|DFIC
OG0000144	LOC6629583|XP_002054875.2|DVIR	LOC108098954|XP_017057651.1|DFIC
OG0000144	LOC26531280|XP_032294839.1|DVIR	LOC108097630|XP_017055544.1|DFIC
OG0000145	LOC6631571|XP_002055558.2|DVIR	LOC108097738|XP_017055733.1|DFIC
OG0000145	LOC6627695|XP_002052255.1|DVIR	LOC108098277|XP_017056568.1|DFIC
OG0000145	LOC6627697|XP_002052257.1|DVIR	LOC108098241|XP_017056523.1|DFIC
OG0000145	LOC6627696|XP_002052256.1|DVIR	LOC108098240|XP_017056522.1|DFIC
OG0000147	LOC6635761|XP_002059227.2|DVIR	LOC108092267|XP_017047289.1|DFIC
OG0000147	LOC6634949|XP_002058537.1|DVIR	LOC108091820|XP_017046686.1|DFIC
OG0000147	LOC6634950|XP_002058538.1|DVIR	LOC108091738|XP_017046571.1|DFIC
OG0000148	LOC6628264|XP_002052544.1|DVIR	LOC108092306|XP_017047329.1|DFIC
OG0000148	LOC6627419|XP_002051092.1|DVIR	LOC108102132|XP_017062289.1|DFIC
