Orthogroup	DVIR.longest_only	DELE.longest_only
OG0000059	LOC6635049|XP_002058692.2|DVIR, LOC6635050|XP_002058693.1|DVIR, LOC6634861|XP_002058696.1|DVIR	LOC108148470|XP_017130991.1|DELE
OG0000060	LOC6634791|XP_002058127.1|DVIR	LOC108137714|XP_017115086.1|DELE
OG0000060	LOC6625933|XP_002048901.1|DVIR	LOC108138657|XP_017116487.1|DELE
OG0000060	LOC6633049|XP_032289802.1|DVIR	LOC108137459|XP_017114652.1|DELE
OG0000060	LOC6632878|XP_032289764.1|DVIR	LOC108143025|XP_017122707.1|DELE
OG0000060	LOC6633466|XP_002057057.1|DVIR	LOC108149967|XP_017133376.1|DELE
OG0000060	LOC6628994|XP_002052097.1|DVIR	LOC108148059|XP_017130401.1|DELE
OG0000061	LOC6628610|XP_002052171.1|DVIR	LOC108138018|XP_017115477.1|DELE
OG0000061	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR	LOC108138006|XP_017115465.1|DELE
OG0000061	LOC6628612|XP_002052173.2|DVIR	LOC108138025|XP_017115485.1|DELE
OG0000061	LOC6628611|XP_002052172.1|DVIR	LOC108138035|XP_017115497.1|DELE
OG0000062	LOC6632062|XP_002055617.1|DVIR	LOC108136516|XP_017113265.1|DELE
OG0000063	LOC6631225|XP_002053143.1|DVIR, LOC6631224|XP_002053142.2|DVIR	LOC108135091|XP_017111151.1|DELE, LOC108135089|XP_017111149.1|DELE, LOC108135090|XP_017111150.1|DELE
OG0000063	LOC6623822|XP_002047823.1|DVIR	LOC108150132|XP_017133588.1|DELE
OG0000063	LOC26531302|XP_015031723.1|DVIR	LOC108150112|XP_017133565.1|DELE
OG0000063	LOC6623725|XP_002047822.1|DVIR, LOC6623782|XP_015030590.1|DVIR	LOC108150366|XP_017133993.1|DELE, LOC108150356|XP_017133979.1|DELE
OG0000065	LOC6629926|XP_002054327.2|DVIR	LOC108134781|XP_017110718.1|DELE
OG0000065	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR, LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR	LOC108141665|XP_017120628.1|DELE, LOC108134782|XP_017110720.1|DELE, LOC108135129|XP_017111226.1|DELE, LOC108135083|XP_017111141.1|DELE, LOC108135130|XP_017111227.1|DELE
OG0000066	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR	LOC108148300|XP_017130771.1|DELE, LOC108148542|XP_017131073.1|DELE
OG0000066	LOC6629133|XP_002051575.1|DVIR	LOC108135204|XP_017111317.1|DELE
OG0000066	LOC6632483|XP_002056296.1|DVIR	LOC108140441|XP_017118660.1|DELE
OG0000066	LOC6631952|XP_002055404.1|DVIR	LOC108140875|XP_017119394.1|DELE
OG0000066	LOC6636077|XP_002059608.1|DVIR	LOC108135378|XP_017111558.1|DELE
OG0000067	LOC6632379|XP_002056002.1|DVIR	LOC108140552|XP_017118898.1|DELE
OG0000067	LOC6623824|XP_002047391.1|DVIR	LOC108147479|XP_017129518.1|DELE
OG0000067	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR	LOC108141513|XP_017120431.1|DELE
OG0000067	LOC6623938|XP_002047390.1|DVIR	LOC108147383|XP_017129307.1|DELE
OG0000067	LOC6623911|XP_002046867.1|DVIR	LOC108142223|XP_017121430.1|DELE
OG0000068	LOC6626486|XP_015029513.1|DVIR	LOC108143529|XP_017123510.1|DELE
OG0000068	LOC6631686|XP_032295536.1|DVIR	LOC108144464|XP_017124859.1|DELE
OG0000069	LOC6627146|XP_002048958.2|DVIR	LOC108147571|XP_017129645.1|DELE
OG0000070	LOC6631435|XP_002054957.2|DVIR	LOC108136307|XP_017112891.1|DELE
OG0000070	LOC6628614|XP_002051334.1|DVIR	LOC108138084|XP_017115563.1|DELE
OG0000070	LOC6628613|XP_002051333.1|DVIR	LOC108141686|XP_017120657.1|DELE
OG0000071	LOC6623560|XP_002048623.2|DVIR	LOC108135493|XP_017111725.1|DELE, LOC108135492|XP_017111724.1|DELE
OG0000071	LOC6622067|XP_002047717.2|DVIR	LOC108146757|XP_017128380.1|DELE
OG0000071	LOC6622389|XP_032290781.1|DVIR	LOC108146589|XP_017128100.1|DELE
OG0000072	LOC6635857|XP_002059479.1|DVIR	LOC108137979|XP_017115440.1|DELE
OG0000072	LOC6627108|XP_002050848.2|DVIR	LOC108137893|XP_017115321.1|DELE
OG0000072	LOC6627106|XP_002050846.1|DVIR	LOC108137978|XP_017115439.1|DELE
OG0000073	LOC6625785|XP_002049583.1|DVIR	LOC108144661|XP_017125196.1|DELE
OG0000073	LOC6634684|XP_032289237.1|DVIR	LOC108150393|XP_017134024.1|DELE
OG0000073	LOC6635019|XP_015024910.1|DVIR	LOC108141036|XP_017119625.1|DELE
OG0000074	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR	LOC108142390|XP_017121714.1|DELE
OG0000074	LOC6623893|XP_002046826.2|DVIR	LOC108135696|XP_017112027.1|DELE
OG0000075	LOC6623483|XP_002048200.1|DVIR	LOC108142537|XP_017121952.1|DELE
OG0000075	LOC6623521|XP_002048202.1|DVIR	LOC108142566|XP_017122005.1|DELE
OG0000075	LOC6622654|XP_002048201.1|DVIR	LOC108142541|XP_017121955.1|DELE
OG0000075	LOC6622714|XP_002048203.1|DVIR, LOC6622627|XP_002048199.1|DVIR	LOC108142539|XP_017121953.1|DELE
OG0000076	LOC6636598|XP_015023834.1|DVIR	LOC108145993|XP_017127221.1|DELE
OG0000076	LOC6633207|XP_015026204.1|DVIR, LOC6633206|XP_032289829.1|DVIR	LOC108135055|XP_017111088.1|DELE, LOC108135054|XP_017111087.1|DELE
OG0000076	LOC6632148|XP_002055757.3|DVIR	LOC108134879|XP_017110865.1|DELE
OG0000076	LOC6631560|XP_002055437.1|DVIR	LOC108134878|XP_017110863.1|DELE
OG0000077	LOC6627101|XP_002049944.1|DVIR	LOC108143509|XP_017123469.1|DELE
OG0000077	LOC6629945|XP_002053003.1|DVIR	LOC108143053|XP_017122754.1|DELE
OG0000077	LOC6624992|XP_002049450.1|DVIR	LOC108144573|XP_017125051.1|DELE
OG0000077	LOC6631157|XP_002054511.2|DVIR	LOC108148773|XP_017131468.1|DELE
OG0000078	LOC6625190|XP_002049123.3|DVIR, LOC26531397|XP_015030323.1|DVIR, LOC6625191|XP_002049124.2|DVIR	LOC108143331|XP_017123140.1|DELE
OG0000078	LOC6622767|XP_002048006.1|DVIR	LOC108146642|XP_017128176.1|DELE
OG0000078	LOC6632525|XP_002056424.2|DVIR	LOC108141001|XP_017119564.1|DELE
OG0000078	LOC6632017|XP_002055232.3|DVIR	LOC108144954|XP_017125592.1|DELE
OG0000078	LOC6631517|XP_002055314.1|DVIR	LOC108136186|XP_017112673.1|DELE
OG0000079	LOC6628022|XP_002052522.2|DVIR	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE
OG0000079	LOC6628021|XP_002052521.1|DVIR	LOC108134696|XP_017110582.1|DELE
OG0000080	LOC6635875|XP_002059348.1|DVIR	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE
OG0000080	LOC6625499|XP_002049016.1|DVIR	LOC108144561|XP_017125028.1|DELE
OG0000081	LOC6622786|XP_002047047.2|DVIR	LOC108146394|XP_017127879.1|DELE
OG0000082	LOC6624944|XP_002050224.1|DVIR	LOC108137556|XP_017114771.1|DELE
OG0000082	LOC6631012|XP_032295246.1|DVIR	LOC108137394|XP_017114542.1|DELE
OG0000082	LOC6634864|XP_002058699.1|DVIR	LOC108139183|XP_017117297.1|DELE, LOC108139182|XP_017117296.1|DELE
OG0000083	LOC6624533|XP_002047646.1|DVIR	LOC108141924|XP_017121037.1|DELE, LOC108142089|XP_017121272.1|DELE, LOC108141663|XP_017120626.1|DELE, LOC108141752|XP_017120736.1|DELE
OG0000083	LOC6627816|XP_002051141.2|DVIR	LOC108141923|XP_017121035.1|DELE
OG0000084	LOC6625031|XP_002050290.1|DVIR	LOC108145181|XP_017125909.1|DELE
OG0000084	LOC6627277|XP_002050654.1|DVIR	LOC108141471|XP_017120366.1|DELE
OG0000085	LOC6625945|XP_015029990.1|DVIR	LOC108149598|XP_017132782.1|DELE
OG0000086	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR	LOC108145443|XP_017126361.1|DELE
OG0000087	LOC6627342|XP_002052453.1|DVIR	LOC108141653|XP_017120612.1|DELE
OG0000087	LOC6633896|XP_002057589.1|DVIR	LOC108138695|XP_017116529.1|DELE
OG0000087	LOC6634233|XP_032293774.1|DVIR	LOC108141784|XP_017120782.1|DELE
OG0000088	LOC6624854|XP_002049202.1|DVIR	LOC108145086|XP_017125761.1|DELE
OG0000088	LOC6628498|XP_002051493.2|DVIR	LOC108138348|XP_017116006.1|DELE
OG0000088	LOC6623155|XP_015030407.1|DVIR	LOC108150137|XP_017133592.1|DELE
OG0000088	LOC26531309|XP_015031726.1|DVIR	LOC108144703|XP_017125283.1|DELE
OG0000088	LOC6623099|XP_002048556.1|DVIR	LOC108150155|XP_017133613.1|DELE
OG0000089	LOC6630704|XP_002054644.1|DVIR	LOC108141125|XP_017119833.1|DELE
OG0000089	LOC6635266|XP_002058736.2|DVIR	LOC108139313|XP_017117508.1|DELE
OG0000089	LOC6623346|XP_002047269.1|DVIR	LOC108150208|XP_017133709.1|DELE
OG0000090	LOC6625113|XP_002049287.1|DVIR	LOC108141353|XP_017120159.1|DELE
OG0000090	LOC6625413|XP_002049290.1|DVIR	LOC108141325|XP_017120093.1|DELE
OG0000090	LOC6622878|XP_002046497.1|DVIR	LOC108146219|XP_017127627.1|DELE
OG0000090	LOC6622829|XP_002047055.2|DVIR	LOC108145938|XP_017127135.1|DELE
OG0000091	LOC6630750|XP_032294848.1|DVIR	LOC108148708|XP_017131350.1|DELE
OG0000091	LOC6627714|XP_002051636.1|DVIR	LOC108138282|XP_017115927.1|DELE
OG0000091	LOC6632846|XP_002056244.1|DVIR	LOC108136749|XP_017113584.1|DELE
OG0000091	LOC6632847|XP_002056245.1|DVIR	LOC108136955|XP_017113929.1|DELE
OG0000092	LOC6630632|XP_002053630.3|DVIR	LOC108144026|XP_017124146.1|DELE
OG0000092	LOC6630635|XP_002053633.1|DVIR	LOC108144083|XP_017124223.1|DELE
OG0000092	LOC6630634|XP_002053632.1|DVIR	LOC108147082|XP_017128860.1|DELE, LOC108144092|XP_017124235.1|DELE
OG0000093	LOC6627672|XP_002051948.1|DVIR	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE
OG0000093	LOC6631541|XP_002055065.2|DVIR	LOC108136649|XP_017113461.1|DELE
OG0000094	LOC6623745|XP_002047834.1|DVIR	LOC108150099|XP_017133552.1|DELE
OG0000094	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR	LOC108148190|XP_017130585.1|DELE
OG0000096	LOC6633088|XP_002056271.1|DVIR	LOC108138746|XP_017116635.1|DELE
OG0000096	LOC6633047|XP_002056270.1|DVIR	LOC108138284|XP_017115929.1|DELE
OG0000096	LOC6633089|XP_002056272.1|DVIR	LOC108140674|XP_017119108.1|DELE
OG0000096	LOC6628330|XP_002051202.1|DVIR	LOC108138624|XP_017116401.1|DELE
OG0000098	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR	LOC108134780|XP_017110717.1|DELE
OG0000099	LOC6626032|XP_002049608.1|DVIR	LOC108136221|XP_017112731.1|DELE
OG0000099	LOC6633367|XP_032296645.1|DVIR	LOC108136166|XP_017112652.1|DELE
OG0000099	LOC6633490|XP_015025434.1|DVIR	LOC108136339|XP_017112932.1|DELE
OG0000100	LOC26530999|XP_015030268.1|DVIR	LOC108144339|XP_017124551.1|DELE
OG0000100	LOC6629837|XP_002054537.2|DVIR, LOC6630168|XP_002054788.2|DVIR	LOC108139231|XP_017117387.1|DELE
OG0000101	LOC6622530|XP_015030654.1|DVIR	LOC108146008|XP_017127262.1|DELE
OG0000101	LOC26531878|XP_032290505.1|DVIR	LOC108146010|XP_017127274.1|DELE
OG0000102	LOC6626051|XP_002050456.1|DVIR	LOC108144533|XP_017124982.1|DELE
OG0000102	LOC6627172|XP_002048695.1|DVIR	LOC108145434|XP_017126345.1|DELE
OG0000103	LOC6623591|XP_002046807.1|DVIR, LOC6623698|XP_002046808.1|DVIR	LOC108150149|XP_017133604.1|DELE, LOC108135601|XP_017111902.1|DELE
OG0000103	LOC6623703|XP_002046809.1|DVIR	LOC108135599|XP_017111899.1|DELE
OG0000103	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR	LOC108144606|XP_017125116.1|DELE
OG0000104	LOC6623499|XP_002046233.3|DVIR	LOC108146472|XP_017127979.1|DELE
OG0000104	LOC6634072|XP_002057874.1|DVIR	LOC108141735|XP_017120717.1|DELE
OG0000104	LOC6623916|XP_002046238.1|DVIR	LOC108145705|XP_017126755.1|DELE
OG0000105	LOC6634229|XP_002057740.1|DVIR	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE
OG0000105	LOC6631244|XP_002053645.1|DVIR	LOC108143740|XP_017123762.1|DELE
OG0000105	LOC6631241|XP_032293557.1|DVIR	LOC108143955|XP_017124042.1|DELE, LOC108143741|XP_017123763.1|DELE
OG0000107	LOC6626882|XP_002049719.3|DVIR, LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR	LOC108135376|XP_017111556.1|DELE, LOC108150406|XP_017134052.1|DELE, LOC108150407|XP_017134054.1|DELE, LOC108150451|XP_017134100.1|DELE, LOC108135377|XP_017111557.1|DELE, LOC108140848|XP_017119321.1|DELE
OG0000109	LOC6628484|XP_002052031.2|DVIR	LOC108135305|XP_017111479.1|DELE, LOC108135351|XP_017111532.1|DELE
OG0000109	LOC6628433|XP_032294226.1|DVIR	LOC108142059|XP_017121232.1|DELE
OG0000110	LOC6622405|XP_002046654.1|DVIR	LOC108142251|XP_017121459.1|DELE
OG0000110	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR	LOC108142847|XP_017122405.1|DELE
OG0000110	LOC6622454|XP_002046656.2|DVIR	LOC108142851|XP_017122408.1|DELE
OG0000110	LOC6622494|XP_002046657.1|DVIR	LOC108142800|XP_017122344.1|DELE
OG0000111	LOC6625186|XP_002049119.1|DVIR	LOC108143602|XP_017123614.1|DELE
OG0000111	LOC6624898|XP_002049116.1|DVIR, LOC6624897|XP_002049115.1|DVIR	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE, LOC108143305|XP_017123108.1|DELE
OG0000112	LOC6631730|XP_002055577.1|DVIR	LOC108147660|XP_017129832.1|DELE
OG0000112	LOC6631731|XP_002055578.1|DVIR, LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR	LOC108145153|XP_017125862.1|DELE, LOC108143829|XP_017123866.1|DELE
OG0000113	LOC6631790|XP_002055369.2|DVIR, LOC6633853|XP_002057376.2|DVIR	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE, LOC108138199|XP_017115809.1|DELE
OG0000114	LOC6627890|XP_002052296.1|DVIR	LOC108138086|XP_017115561.1|DELE
OG0000114	LOC6627889|XP_002052295.1|DVIR	LOC108138081|XP_017115558.1|DELE
OG0000114	LOC6627888|XP_002052294.1|DVIR	LOC108138085|XP_017115560.1|DELE
OG0000116	LOC6630742|XP_002053203.1|DVIR	LOC108143885|XP_017123948.1|DELE
OG0000116	LOC6630740|XP_002053201.1|DVIR	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE
OG0000116	LOC6630741|XP_002053202.1|DVIR	LOC108143882|XP_017123943.1|DELE
OG0000117	LOC6633971|XP_002057479.1|DVIR	LOC108149304|XP_017132243.1|DELE
OG0000117	LOC6633970|XP_002057478.1|DVIR	LOC108149305|XP_017132244.1|DELE
OG0000117	LOC6633968|XP_002057476.1|DVIR, LOC6633969|XP_002057477.1|DVIR	LOC108149307|XP_017132247.1|DELE
OG0000118	LOC6627951|XP_002051424.1|DVIR	LOC108144956|XP_017125590.1|DELE, LOC108149318|XP_017132266.1|DELE
OG0000119	LOC6632723|XP_002056046.1|DVIR	LOC108135026|XP_017111046.1|DELE
OG0000119	LOC6632724|XP_002056047.1|DVIR	LOC108135059|XP_017111091.1|DELE
OG0000120	LOC6634529|XP_002057958.1|DVIR	LOC108137071|XP_017114066.1|DELE
OG0000120	LOC6625102|XP_002050121.1|DVIR	LOC108144394|XP_017124663.1|DELE
OG0000120	LOC6622041|XP_002046464.1|DVIR	LOC108146325|XP_017127777.1|DELE
OG0000121	LOC6632053|XP_002055250.1|DVIR	LOC108137437|XP_017114591.1|DELE
OG0000121	LOC6630360|XP_002054040.1|DVIR	LOC108139344|XP_017117557.1|DELE
OG0000121	LOC6630940|XP_032295844.1|DVIR	LOC108139343|XP_017117556.1|DELE, LOC108139345|XP_017117558.1|DELE
OG0000122	LOC6628202|XP_002052211.2|DVIR	LOC108147769|XP_017129988.1|DELE
OG0000122	LOC6635441|XP_002058981.1|DVIR	LOC108142313|XP_017121554.1|DELE
OG0000122	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR	LOC108141307|XP_017120063.1|DELE
OG0000122	LOC6629169|XP_002051908.1|DVIR	LOC108149198|XP_017132117.1|DELE
OG0000123	LOC6626378|XP_002050355.1|DVIR	LOC108144268|XP_017124442.1|DELE
OG0000123	LOC6633191|XP_032289496.1|DVIR	LOC108148239|XP_017130644.1|DELE
OG0000124	LOC116649740|XP_015028914.1|DVIR, LOC26531268|XP_015028913.1|DVIR, LOC26531789|XP_015028987.1|DVIR, LOC26531912|XP_015027957.1|DVIR, LOC6630342|XP_002054591.2|DVIR	LOC108144356|XP_017124607.1|DELE
OG0000124	LOC6625762|XP_002049873.1|DVIR	LOC108145410|XP_017126299.1|DELE, LOC108145353|XP_017126231.1|DELE
OG0000125	LOC6630876|XP_015026944.1|DVIR	LOC108148774|XP_017131471.1|DELE
OG0000125	LOC6632605|XP_015026066.1|DVIR	LOC108136899|XP_017113845.1|DELE
OG0000125	LOC6627104|XP_002050844.2|DVIR	LOC108137933|XP_017115374.1|DELE
OG0000127	LOC6632494|XP_002056447.1|DVIR	LOC108141207|XP_017119944.1|DELE, LOC108140979|XP_017119537.1|DELE
OG0000127	LOC6632493|XP_002056446.1|DVIR	LOC108141206|XP_017119942.1|DELE
OG0000127	LOC6632492|XP_032289615.1|DVIR	LOC108141242|XP_017119988.1|DELE
OG0000128	LOC6625639|XP_002050309.2|DVIR	LOC108145252|XP_017126018.1|DELE
OG0000128	LOC6634932|XP_002058443.1|DVIR	LOC108141660|XP_017120618.1|DELE, LOC108145226|XP_017125977.1|DELE
OG0000129	LOC6633554|XP_002057251.1|DVIR	LOC108138513|XP_017116247.1|DELE
OG0000129	LOC6623097|XP_002048662.1|DVIR	LOC108150127|XP_017133582.1|DELE
OG0000129	LOC6623858|XP_002048663.1|DVIR	LOC108141963|XP_017121097.1|DELE
OG0000129	LOC6633555|XP_002057252.1|DVIR	LOC108138512|XP_017116246.1|DELE
OG0000130	LOC6623290|XP_002047305.2|DVIR	LOC108142383|XP_017121706.1|DELE
OG0000130	LOC6623408|XP_002047299.1|DVIR	LOC108142691|XP_017122189.1|DELE
OG0000130	LOC6622176|XP_002047304.1|DVIR	LOC108142382|XP_017121705.1|DELE, LOC108142380|XP_017121704.1|DELE
OG0000131	LOC6632894|XP_015026057.1|DVIR	LOC108149907|XP_017133301.1|DELE
OG0000132	LOC6628376|XP_002052628.1|DVIR	LOC108138353|XP_017116013.1|DELE
OG0000132	LOC6630679|XP_002054612.1|DVIR	LOC108136780|XP_017113631.1|DELE
OG0000134	LOC6630471|XP_002054107.1|DVIR	LOC108135231|XP_017111382.1|DELE
OG0000134	LOC6633468|XP_002057059.1|DVIR	LOC108149954|XP_017133359.1|DELE
OG0000134	LOC6629234|XP_032294008.1|DVIR	LOC108135330|XP_017111507.1|DELE
OG0000137	LOC6635174|XP_002058578.1|DVIR	LOC108148293|XP_017130752.1|DELE
OG0000137	LOC6623869|XP_002046853.1|DVIR	LOC108142433|XP_017121783.1|DELE
OG0000138	LOC6629259|XP_032295167.1|DVIR	LOC108143794|XP_017123806.1|DELE
OG0000138	LOC6629610|XP_002054675.3|DVIR	LOC108144076|XP_017124215.1|DELE
OG0000138	LOC6629608|XP_002054673.2|DVIR	LOC108144086|XP_017124228.1|DELE
OG0000138	LOC6629609|XP_002054674.2|DVIR	LOC108144077|XP_017124216.1|DELE
OG0000139	LOC6623530|XP_002047325.1|DVIR, LOC116650758|XP_032291326.1|DVIR, LOC6623382|XP_032290418.1|DVIR	LOC108134962|XP_017110976.1|DELE
OG0000140	LOC6630875|XP_002054323.2|DVIR	LOC108148775|XP_017131473.1|DELE
OG0000141	LOC6624242|XP_002046959.2|DVIR	LOC108147460|XP_017129480.1|DELE
OG0000141	LOC6624546|XP_002046960.1|DVIR	LOC108147461|XP_017129482.1|DELE
OG0000141	LOC6622272|XP_002046961.1|DVIR	LOC108147462|XP_017129483.1|DELE
OG0000142	LOC6629343|XP_002053320.3|DVIR	LOC108139146|XP_017117253.1|DELE
OG0000142	LOC6636755|XP_032296696.1|DVIR	LOC108134990|XP_017111012.1|DELE
OG0000142	LOC6632196|XP_032295221.1|DVIR	LOC108136437|XP_017113085.1|DELE
OG0000143	LOC116650413|XP_032289924.1|DVIR	LOC108135695|XP_017112026.1|DELE
OG0000143	LOC6624208|XP_002048674.2|DVIR	LOC108135691|XP_017112022.1|DELE
OG0000144	LOC6629583|XP_002054875.2|DVIR	LOC108135152|XP_017111265.1|DELE
OG0000144	LOC26531280|XP_032294839.1|DVIR	LOC108135421|XP_017111634.1|DELE
OG0000144	LOC6627421|XP_015028685.2|DVIR	LOC108137776|XP_017115173.1|DELE
OG0000145	LOC6631571|XP_002055558.2|DVIR	LOC108137321|XP_017114435.1|DELE
OG0000145	LOC6627695|XP_002052255.1|DVIR	LOC108150480|XP_017134172.1|DELE
OG0000145	LOC6627696|XP_002052256.1|DVIR	LOC108150411|XP_017134058.1|DELE
OG0000147	LOC6635761|XP_002059227.2|DVIR	LOC108138203|XP_017115811.1|DELE
OG0000147	LOC6634949|XP_002058537.1|DVIR	LOC108148352|XP_017130857.1|DELE
OG0000147	LOC6634950|XP_002058538.1|DVIR	LOC108148353|XP_017130858.1|DELE
OG0000148	LOC6628264|XP_002052544.1|DVIR	LOC108134721|XP_017110611.1|DELE
OG0000148	LOC6627419|XP_002051092.1|DVIR	LOC108141972|XP_017121112.1|DELE
OG0000149	LOC6627743|XP_002051297.1|DVIR	LOC108149372|XP_017132368.1|DELE
OG0000149	LOC6634481|XP_002058158.1|DVIR	LOC108147714|XP_017129926.1|DELE
OG0000150	LOC6627333|XP_032293973.1|DVIR	LOC108147774|XP_017129992.1|DELE, LOC108147902|XP_017130151.1|DELE, LOC108147901|XP_017130150.1|DELE
OG0000151	LOC6624491|XP_032290429.1|DVIR	LOC108142256|XP_017121465.1|DELE
OG0000151	LOC6624600|XP_015030529.1|DVIR	LOC108142289|XP_017121527.1|DELE
OG0000151	LOC6627838|XP_002051728.2|DVIR	LOC108142270|XP_017121482.1|DELE
OG0000151	LOC6623559|XP_002048335.2|DVIR	LOC108142662|XP_017122153.1|DELE
OG0000152	LOC6632791|XP_002055861.2|DVIR	LOC108136672|XP_017113484.1|DELE, LOC108136823|XP_017113716.1|DELE, LOC108147086|XP_017128863.1|DELE, LOC108147258|XP_017129144.1|DELE
OG0000153	LOC6630161|XP_002054781.2|DVIR	LOC108139370|XP_017117584.1|DELE
OG0000153	LOC6630159|XP_002054779.1|DVIR	LOC108139135|XP_017117237.1|DELE, LOC108139379|XP_017117594.1|DELE
OG0000153	LOC6630160|XP_002054780.1|DVIR	LOC108139372|XP_017117588.1|DELE
OG0000154	LOC6635099|XP_002058361.1|DVIR	LOC108148648|XP_017131266.1|DELE
OG0000154	LOC26531881|XP_015031806.2|DVIR	LOC108136063|XP_017112496.1|DELE
OG0000155	LOC6622871|XP_032290541.1|DVIR	LOC108142306|XP_017121546.1|DELE
OG0000155	LOC6622732|XP_002046664.1|DVIR	LOC108142266|XP_017121478.1|DELE
OG0000155	LOC6622713|XP_002046665.2|DVIR	LOC108142307|XP_017121547.1|DELE
OG0000157	LOC6626201|XP_002049879.1|DVIR	LOC108145388|XP_017126272.1|DELE, LOC108145390|XP_017126274.1|DELE
OG0000157	LOC6626202|XP_002049880.1|DVIR	LOC108145497|XP_017126445.1|DELE
OG0000158	LOC6625323|XP_002049089.1|DVIR	LOC108144982|XP_017125624.1|DELE
OG0000158	LOC6623768|XP_002047813.2|DVIR	LOC108146654|XP_017128188.1|DELE
OG0000158	LOC6623710|XP_002047812.1|DVIR	LOC108146671|XP_017128214.1|DELE
OG0000159	LOC6623061|XP_002047662.1|DVIR	LOC108150562|XP_017134285.1|DELE
OG0000159	LOC26531581|XP_032289971.1|DVIR	LOC108135608|XP_017111911.1|DELE
OG0000159	LOC6622688|XP_002048229.1|DVIR	LOC108136109|XP_017112576.1|DELE
OG0000160	LOC6630948|XP_002053938.1|DVIR	LOC108144015|XP_017124129.1|DELE
OG0000160	LOC6630855|XP_002053937.1|DVIR	LOC108144001|XP_017124110.1|DELE
OG0000161	LOC6624299|XP_002047103.1|DVIR	LOC108146262|XP_017127691.1|DELE
OG0000161	LOC6633867|XP_015025613.1|DVIR	LOC108137762|XP_017115153.1|DELE
OG0000162	LOC6628081|XP_002051165.1|DVIR, LOC26531809|XP_015028988.1|DVIR	LOC108146617|XP_017128152.1|DELE, LOC108145765|XP_017126822.1|DELE, LOC108135191|XP_017111301.1|DELE
OG0000162	LOC6635651|XP_002059197.1|DVIR	LOC108138876|XP_017116891.1|DELE
OG0000163	LOC6629062|XP_002051606.1|DVIR	LOC108145657|XP_017126698.1|DELE
OG0000163	LOC6630526|XP_002054803.1|DVIR	LOC108149173|XP_017132069.1|DELE
OG0000164	LOC6624785|XP_002049336.1|DVIR	LOC108147588|XP_017129716.1|DELE
OG0000165	LOC6631307|XP_002055050.2|DVIR	LOC108140933|XP_017119487.1|DELE, LOC108140926|XP_017119479.1|DELE, LOC108135739|XP_017112062.1|DELE
OG0000165	LOC6632451|XP_002056513.2|DVIR	LOC108147417|XP_017129344.1|DELE
OG0000166	LOC6625965|XP_002050959.2|DVIR	LOC108145485|XP_017126430.1|DELE
OG0000166	LOC6626385|XP_032292428.1|DVIR	LOC108145338|XP_017126216.1|DELE
OG0000167	LOC6623487|XP_032290652.1|DVIR	LOC108150180|XP_017133659.1|DELE
OG0000167	LOC6623587|XP_002046786.2|DVIR	LOC108150143|XP_017133601.1|DELE
OG0000168	LOC6626105|XP_032292549.1|DVIR	LOC108147052|XP_017128825.1|DELE
OG0000168	LOC6630150|XP_002054181.2|DVIR	LOC108138339|XP_017115994.1|DELE, LOC108148518|XP_017131045.1|DELE
OG0000169	LOC6635007|XP_002058651.1|DVIR	LOC108136695|XP_017113508.1|DELE
OG0000169	LOC6623321|XP_002048206.3|DVIR	LOC108142254|XP_017121463.1|DELE
OG0000169	LOC6635089|XP_002058419.1|DVIR	LOC108135848|XP_017112228.1|DELE
OG0000170	LOC6627500|XP_002052783.1|DVIR	LOC108149517|XP_017132634.1|DELE
