Orthogroup	DMAU.longest_only	DALB.longest_only
OG0000053	LOC117137107|XP_033154285.1|DMAU	LOC117569600|XP_034106726.1|DALB
OG0000054	LOC117144491|XP_033165568.1|DMAU	LOC117575896|XP_034116230.1|DALB
OG0000054	LOC117145522|XP_033167105.1|DMAU, LOC117144100|XP_033165007.1|DMAU	LOC117575899|XP_034116231.1|DALB
OG0000055	LOC117143514|XP_033164128.1|DMAU	LOC117575962|XP_034116331.1|DALB, LOC117575960|XP_034116330.1|DALB
OG0000055	LOC117143478|XP_033164083.1|DMAU	LOC117574528|XP_034114281.1|DALB, LOC117574682|XP_034114479.1|DALB, LOC117575963|XP_034116332.1|DALB
OG0000056	LOC117145913|XP_033167658.1|DMAU	LOC117573870|XP_034113237.1|DALB
OG0000056	LOC117145912|XP_033167657.1|DMAU, LOC117144981|XP_033166341.1|DMAU, LOC117145911|XP_033167656.1|DMAU	LOC117573868|XP_034113236.1|DALB, LOC117573871|XP_034113238.1|DALB, LOC117576772|XP_034117714.1|DALB, LOC117573872|XP_034113239.1|DALB
OG0000056	LOC117144813|XP_033166080.1|DMAU	LOC117565555|XP_034100612.1|DALB
OG0000058	LOC117135854|XP_033152264.1|DMAU, LOC117146035|XP_033167861.1|DMAU, LOC117138585|XP_033156655.1|DMAU	LOC117563763|XP_034098158.1|DALB, LOC117564238|XP_034098822.1|DALB, LOC117564239|XP_034098823.1|DALB, LOC117563762|XP_034098157.1|DALB, LOC117563768|XP_034098166.1|DALB, LOC117563764|XP_034098159.1|DALB, LOC117563767|XP_034098165.1|DALB
OG0000058	LOC117141672|XP_033161161.1|DMAU	LOC117563761|XP_034098156.1|DALB, LOC117563760|XP_034098154.1|DALB
OG0000058	LOC117147163|XP_033169841.1|DMAU	LOC117570528|XP_034108128.1|DALB
OG0000059	LOC117144061|XP_033164961.1|DMAU	LOC117573843|XP_034113202.1|DALB
OG0000059	LOC117144560|XP_033165696.1|DMAU, LOC117144394|XP_033165420.1|DMAU	LOC117573838|XP_034113195.1|DALB
OG0000059	LOC117143436|XP_033164033.1|DMAU	LOC117573842|XP_034113201.1|DALB
OG0000059	LOC117143722|XP_033164415.1|DMAU	LOC117573841|XP_034113200.1|DALB, LOC117573840|XP_034113199.1|DALB, LOC117573839|XP_034113196.1|DALB
OG0000060	LOC117148535|XP_033171846.1|DMAU	LOC117568914|XP_034105715.1|DALB
OG0000060	LOC117141177|XP_033160409.1|DMAU	LOC117565380|XP_034100344.1|DALB
OG0000060	LOC117144989|XP_033166351.1|DMAU	LOC117576937|XP_034117973.1|DALB
OG0000060	LOC117142997|XP_033163243.1|DMAU	LOC117574003|XP_034113462.1|DALB
OG0000060	LOC117147337|XP_033170084.1|DMAU	LOC117577733|XP_034118527.1|DALB
OG0000060	LOC117150499|XP_033173294.1|DMAU	LOC117565160|XP_034100035.1|DALB
OG0000061	LOC117144713|XP_033165946.1|DMAU	LOC117564862|XP_034099701.1|DALB
OG0000061	LOC117147510|XP_033170317.1|DMAU	LOC117564863|XP_034099702.1|DALB, LOC117564865|XP_034099704.1|DALB
OG0000061	LOC117146062|XP_033167897.1|DMAU	LOC117564867|XP_034099707.1|DALB
OG0000061	LOC117148009|XP_033171063.1|DMAU	LOC117564866|XP_034099705.1|DALB
OG0000062	LOC117147633|XP_033170492.1|DMAU	LOC117578033|XP_034119036.1|DALB
OG0000062	LOC117135280|XP_033151340.1|DMAU, LOC117143802|XP_033164537.1|DMAU, LOC117135279|XP_033151338.1|DMAU	LOC117578240|XP_034119548.1|DALB
OG0000062	LOC117142762|XP_033162838.1|DMAU	LOC117564777|XP_034099566.1|DALB
OG0000063	LOC117142412|XP_033162254.1|DMAU, LOC117142413|XP_033162256.1|DMAU, LOC117142411|XP_033162253.1|DMAU	LOC117576847|XP_034117829.1|DALB, LOC117576848|XP_034117831.1|DALB, LOC117576846|XP_034117828.1|DALB
OG0000063	LOC117141841|XP_033161392.1|DMAU	LOC117569666|XP_034106803.1|DALB
OG0000063	LOC117141839|XP_033161390.1|DMAU	LOC117568515|XP_034105107.1|DALB
OG0000063	LOC117141837|XP_033161388.1|DMAU, LOC117141838|XP_033161389.1|DMAU	LOC117569663|XP_034106801.1|DALB, LOC117570642|XP_034108303.1|DALB
OG0000065	LOC117142873|XP_033163031.1|DMAU	LOC117573742|XP_034113011.1|DALB, LOC117576240|XP_034116748.1|DALB
OG0000065	LOC117150964|XP_033174035.1|DMAU, LOC117142874|XP_033163032.1|DMAU, LOC117145328|XP_033166821.1|DMAU, LOC117142495|XP_033162416.1|DMAU	LOC117574829|XP_034114692.1|DALB, LOC117567609|XP_034103589.1|DALB, LOC117573376|XP_034112404.1|DALB, LOC117572676|XP_034111597.1|DALB, LOC117567608|XP_034103588.1|DALB
OG0000066	LOC117144480|XP_033165551.1|DMAU, LOC117143752|XP_033164456.1|DMAU	LOC117567134|XP_034102839.1|DALB
OG0000066	LOC117143335|XP_033163890.1|DMAU	LOC117563421|XP_034097647.1|DALB
OG0000066	LOC117143919|XP_033164725.1|DMAU	LOC117576204|XP_034116688.1|DALB
OG0000066	LOC117146587|XP_033168799.1|DMAU	LOC117567332|XP_034103141.1|DALB
OG0000066	LOC117135864|XP_033152284.1|DMAU	LOC117570386|XP_034107886.1|DALB
OG0000067	LOC117143290|XP_033163776.1|DMAU	LOC117576940|XP_034117988.1|DALB
OG0000067	LOC117141618|XP_033161029.1|DMAU	LOC117569520|XP_034106607.1|DALB
OG0000067	LOC117137893|XP_033155518.1|DMAU	LOC117570140|XP_034107497.1|DALB
OG0000067	LOC117139071|XP_033157072.1|DMAU	LOC117569519|XP_034106606.1|DALB
OG0000067	LOC117140079|XP_033158722.1|DMAU	LOC117570707|XP_034108403.1|DALB
OG0000068	LOC117140267|XP_033158984.1|DMAU	LOC117575545|XP_034115693.1|DALB
OG0000068	LOC117135414|XP_033151458.1|DMAU	LOC117566789|XP_034102222.1|DALB
OG0000068	LOC117147929|XP_033170959.1|DMAU	LOC117563644|XP_034097948.1|DALB
OG0000069	LOC117138693|XP_033156843.1|DMAU	LOC117568075|XP_034104335.1|DALB
OG0000070	LOC117140982|XP_033160124.1|DMAU	LOC117564516|XP_034099227.1|DALB, LOC117564519|XP_034099229.1|DALB
OG0000070	LOC117148893|XP_033172490.1|DMAU	LOC117575370|XP_034115434.1|DALB
OG0000070	LOC117137413|XP_033154736.1|DMAU	LOC117564518|XP_034099228.1|DALB
OG0000070	LOC117146922|XP_033169442.1|DMAU	LOC117564520|XP_034099230.1|DALB
OG0000071	LOC117139106|XP_033157130.1|DMAU	LOC117572590|XP_034111368.1|DALB
OG0000071	LOC117139290|XP_033157411.1|DMAU	LOC117570623|XP_034108276.1|DALB
OG0000071	LOC117139278|XP_033157396.1|DMAU	LOC117566528|XP_034101960.1|DALB
OG0000072	LOC117136935|XP_033153969.1|DMAU	LOC117566569|XP_034102002.1|DALB, LOC117567900|XP_034104064.1|DALB
OG0000072	LOC117136936|XP_033153970.1|DMAU	LOC117570917|XP_034108716.1|DALB
OG0000073	LOC117138354|XP_033156291.1|DMAU	LOC117572206|XP_034110763.1|DALB
OG0000073	LOC117147893|XP_033170883.1|DMAU	LOC117576610|XP_034117406.1|DALB
OG0000073	LOC117142466|XP_033162348.1|DMAU	LOC117575585|XP_034115743.1|DALB
OG0000074	LOC117142069|XP_033161840.1|DMAU	LOC117570160|XP_034107519.1|DALB, LOC117571484|XP_034109540.1|DALB, LOC117571440|XP_034109474.1|DALB
OG0000074	LOC117139233|XP_033157330.1|DMAU	LOC117570586|XP_034108221.1|DALB
OG0000075	LOC117141890|XP_033161477.1|DMAU	LOC117568212|XP_034104575.1|DALB
OG0000075	LOC117139015|XP_033157000.1|DMAU	LOC117568439|XP_034104998.1|DALB
OG0000075	LOC117139016|XP_033157001.1|DMAU	LOC117568441|XP_034105000.1|DALB
OG0000075	LOC117141893|XP_033161485.1|DMAU	LOC117568217|XP_034104582.1|DALB
OG0000076	LOC117141100|XP_033160313.1|DMAU	LOC117567636|XP_034103628.1|DALB
OG0000076	LOC117147320|XP_033170062.1|DMAU	LOC117577756|XP_034118557.1|DALB
OG0000076	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU	LOC117577826|XP_034118655.1|DALB
OG0000077	LOC117138525|XP_033156554.1|DMAU	LOC117569813|XP_034107023.1|DALB
OG0000077	LOC117142441|XP_033162295.1|DMAU	LOC117576948|XP_034117997.1|DALB
OG0000077	LOC117138466|XP_033156483.1|DMAU	LOC117567769|XP_034103852.1|DALB
OG0000077	LOC117144652|XP_033165842.1|DMAU	LOC117573885|XP_034113262.1|DALB
OG0000078	LOC117138008|XP_033155701.1|DMAU	LOC117570798|XP_034108545.1|DALB, LOC117567009|XP_034102585.1|DALB, LOC117571141|XP_034109034.1|DALB, LOC117570994|XP_034108834.1|DALB
OG0000078	LOC117140111|XP_033158764.1|DMAU	LOC117567346|XP_034103163.1|DALB
OG0000078	LOC117145393|XP_033166920.1|DMAU	LOC117575907|XP_034116242.1|DALB
OG0000078	LOC117146596|XP_033168812.1|DMAU	LOC117577833|XP_034118665.1|DALB
OG0000078	LOC117147316|XP_033170056.1|DMAU	LOC117578297|XP_034119631.1|DALB
OG0000079	LOC117151011|XP_033174109.1|DMAU, LOC117151012|XP_033174110.1|DMAU	LOC117564795|XP_034099607.1|DALB
OG0000079	LOC117151008|XP_033174106.1|DMAU	LOC117565282|XP_034100202.1|DALB
OG0000079	LOC117151007|XP_033174105.1|DMAU	LOC117564408|XP_034099031.1|DALB
OG0000080	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU	LOC117571068|XP_034108929.1|DALB
OG0000080	LOC117136966|XP_033154021.1|DMAU	LOC117568685|XP_034105383.1|DALB
OG0000081	LOC117140435|XP_033159244.1|DMAU	LOC117570943|XP_034108767.1|DALB
OG0000082	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU	LOC117570745|XP_034108457.1|DALB, LOC117570413|XP_034107930.1|DALB
OG0000082	LOC117142679|XP_033162708.1|DMAU	LOC117573753|XP_034113028.1|DALB, LOC117573752|XP_034113027.1|DALB
OG0000082	LOC117143259|XP_033163721.1|DMAU	LOC117575543|XP_034115688.1|DALB
OG0000083	LOC117145762|XP_033167461.1|DMAU, LOC117140536|XP_033159420.1|DMAU, LOC117146342|XP_033168371.1|DMAU, LOC117144457|XP_033165508.1|DMAU, LOC117144620|XP_033165809.1|DMAU	LOC117570126|XP_034107481.1|DALB
OG0000084	LOC117136635|XP_033153517.1|DMAU	LOC117569126|XP_034106037.1|DALB
OG0000084	LOC117137735|XP_033155207.1|DMAU	LOC117571981|XP_034110380.1|DALB
OG0000086	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU	LOC117571181|XP_034109101.1|DALB, LOC117571177|XP_034109095.1|DALB
OG0000087	LOC117147902|XP_033170903.1|DMAU	LOC117565926|XP_034101191.1|DALB
OG0000087	LOC117147219|XP_033169927.1|DMAU	LOC117563519|XP_034097786.1|DALB
OG0000087	LOC117140352|XP_033159099.1|DMAU	LOC117564649|XP_034099401.1|DALB
OG0000088	LOC117137209|XP_033154454.1|DMAU	LOC117568126|XP_034104421.1|DALB
OG0000088	LOC117144166|XP_033165097.1|DMAU	LOC117563949|XP_034098412.1|DALB
OG0000088	LOC117140390|XP_033159148.1|DMAU	LOC117568293|XP_034104704.1|DALB
OG0000088	LOC117135926|XP_033152385.1|DMAU	LOC117571658|XP_034109787.1|DALB, LOC117571657|XP_034109785.1|DALB
OG0000088	LOC117140408|XP_033159171.1|DMAU	LOC117568558|XP_034105177.1|DALB
OG0000089	LOC117142383|XP_033162216.1|DMAU	LOC117573667|XP_034112886.1|DALB
OG0000089	LOC117143491|XP_033164095.1|DMAU	LOC117573133|XP_034111958.1|DALB
OG0000089	LOC117141024|XP_033160189.1|DMAU	LOC117570605|XP_034108240.1|DALB
OG0000090	LOC117137570|XP_033154966.1|DMAU	LOC117570152|XP_034107510.1|DALB
OG0000090	LOC117137567|XP_033154963.1|DMAU	LOC117570045|XP_034107362.1|DALB
OG0000090	LOC117140816|XP_033159812.1|DMAU	LOC117571453|XP_034109491.1|DALB
OG0000090	LOC117140429|XP_033159236.1|DMAU	LOC117571773|XP_034110022.1|DALB
OG0000091	LOC117145728|XP_033167368.1|DMAU	LOC117575848|XP_034116149.1|DALB
OG0000091	LOC117150761|XP_033173689.1|DMAU	LOC117564850|XP_034099676.1|DALB
OG0000091	LOC117146070|XP_033167902.1|DMAU	LOC117576271|XP_034116807.1|DALB
OG0000091	LOC117145462|XP_033167023.1|DMAU	LOC117576270|XP_034116806.1|DALB
OG0000092	LOC117143463|XP_033164065.1|DMAU	LOC117573726|XP_034112987.1|DALB, LOC117573725|XP_034112986.1|DALB
OG0000092	LOC117145611|XP_033167217.1|DMAU	LOC117573342|XP_034112343.1|DALB
OG0000092	LOC117143680|XP_033164356.1|DMAU, LOC117145639|XP_033167250.1|DMAU	LOC117573728|XP_034112989.1|DALB
OG0000093	LOC117150555|XP_033173394.1|DMAU	LOC117566120|XP_034101486.1|DALB
OG0000093	LOC117147887|XP_033170862.1|DMAU, LOC117135736|XP_033152071.1|DMAU, LOC117135738|XP_033152074.1|DMAU	LOC117572473|XP_034111211.1|DALB
OG0000093	LOC117146845|XP_033169297.1|DMAU	LOC117571868|XP_034110194.1|DALB
OG0000094	LOC117141136|XP_033160352.1|DMAU	LOC117569967|XP_034107235.1|DALB
OG0000094	LOC117145630|XP_033167240.1|DMAU	LOC117573441|XP_034112552.1|DALB
OG0000096	LOC117135195|XP_033151161.1|DMAU	LOC117576098|XP_034116547.1|DALB
OG0000096	LOC117138374|XP_033156337.1|DMAU	LOC117576097|XP_034116544.1|DALB
OG0000096	LOC117143020|XP_033163289.1|DMAU	LOC117576096|XP_034116543.1|DALB
OG0000096	LOC117140669|XP_033159611.1|DMAU	LOC117564095|XP_034098634.1|DALB
OG0000097	LOC117139946|XP_033158525.1|DMAU, LOC117141244|XP_033160499.1|DMAU, LOC117139906|XP_033158479.1|DMAU, LOC117141243|XP_033160496.1|DMAU	LOC117571330|XP_034109312.1|DALB
OG0000098	LOC117142871|XP_033163030.1|DMAU	LOC117573741|XP_034113010.1|DALB, LOC117570996|XP_034108836.1|DALB, LOC117574633|XP_034114420.1|DALB, LOC117574635|XP_034114423.1|DALB
OG0000099	LOC117148294|XP_033171506.1|DMAU	LOC117570575|XP_034108208.1|DALB, LOC117570574|XP_034108207.1|DALB
OG0000099	LOC117148295|XP_033171507.1|DMAU	LOC117567580|XP_034103552.1|DALB
OG0000099	LOC117148254|XP_033171448.1|DMAU	LOC117577441|XP_034118229.1|DALB
OG0000100	LOC117136517|XP_033153352.1|DMAU	LOC117569898|XP_034107130.1|DALB
OG0000100	LOC117144118|XP_033165029.1|DMAU	LOC117574748|XP_034114579.1|DALB
OG0000100	LOC117143502|XP_033164114.1|DMAU	LOC117576656|XP_034117500.1|DALB, LOC117575927|XP_034116277.1|DALB
OG0000100	LOC117143503|XP_033164115.1|DMAU	LOC117575926|XP_034116275.1|DALB
OG0000100	LOC117143996|XP_033164834.1|DMAU	LOC117565539|XP_034100578.1|DALB
OG0000101	LOC117139587|XP_033157892.1|DMAU	LOC117569034|XP_034105922.1|DALB
OG0000102	LOC117136562|XP_033153409.1|DMAU	LOC117567444|XP_034103343.1|DALB
OG0000102	LOC117136840|XP_033153811.1|DMAU	LOC117567714|XP_034103765.1|DALB
OG0000103	LOC117139741|XP_033158189.1|DMAU, LOC117140271|XP_033158987.1|DMAU	LOC117571101|XP_034108974.1|DALB, LOC117572314|XP_034110936.1|DALB
OG0000103	LOC117140269|XP_033158986.1|DMAU	LOC117572313|XP_034110935.1|DALB
OG0000103	LOC117136710|XP_033153622.1|DMAU	LOC117567293|XP_034103057.1|DALB
OG0000104	LOC117139673|XP_033158041.1|DMAU	LOC117567936|XP_034104117.1|DALB
OG0000104	LOC117140901|XP_033159956.1|DMAU	LOC117565234|XP_034100132.1|DALB
OG0000104	LOC117139491|XP_033157704.1|DMAU, LOC117139490|XP_033157702.1|DMAU	LOC117572065|XP_034110536.1|DALB
OG0000105	LOC117145209|XP_033166665.1|DMAU, LOC117140646|XP_033159577.1|DMAU	LOC117564701|XP_034099470.1|DALB, LOC117563408|XP_034097631.1|DALB
OG0000105	LOC117143467|XP_033164071.1|DMAU	LOC117576159|XP_034116625.1|DALB
OG0000107	LOC117138009|XP_033155703.1|DMAU, LOC117150529|XP_033173344.1|DMAU, LOC117150916|XP_033173959.1|DMAU, LOC117151094|XP_033174233.1|DMAU, LOC117136823|XP_033153786.1|DMAU, LOC117136822|XP_033153785.1|DMAU	LOC117566487|XP_034101911.1|DALB, LOC117566791|XP_034102225.1|DALB, LOC117566790|XP_034102224.1|DALB
OG0000109	LOC117150480|XP_033173269.1|DMAU, LOC117150327|XP_033173057.1|DMAU, LOC117150326|XP_033173056.1|DMAU	LOC117564878|XP_034099716.1|DALB
OG0000109	LOC117150298|XP_033173011.1|DMAU	LOC117564337|XP_034098933.1|DALB
OG0000110	LOC117141555|XP_033160952.1|DMAU	LOC117571418|XP_034109449.1|DALB
OG0000110	LOC117141556|XP_033160954.1|DMAU	LOC117572446|XP_034111168.1|DALB
OG0000110	LOC117140295|XP_033159023.1|DMAU	LOC117571419|XP_034109450.1|DALB
OG0000110	LOC117139048|XP_033157042.1|DMAU	LOC117571412|XP_034109441.1|DALB
OG0000111	LOC117137612|XP_033155029.1|DMAU	LOC117568704|XP_034105408.1|DALB
OG0000111	LOC117137549|XP_033154938.1|DMAU, LOC117136205|XP_033152849.1|DMAU	LOC117570221|XP_034107611.1|DALB, LOC117568500|XP_034105083.1|DALB
OG0000112	LOC117147934|XP_033170970.1|DMAU, LOC117147426|XP_033170197.1|DMAU	LOC117565393|XP_034100371.1|DALB
OG0000112	LOC117147670|XP_033170537.1|DMAU, LOC117147441|XP_033170213.1|DMAU	LOC117571340|XP_034109338.1|DALB, LOC117571347|XP_034109350.1|DALB, LOC117567726|XP_034103783.1|DALB, LOC117567886|XP_034104052.1|DALB, LOC117564399|XP_034099017.1|DALB
OG0000113	LOC117137340|XP_033154626.1|DMAU	LOC117568015|XP_034104233.1|DALB
OG0000114	LOC117150884|XP_033173909.1|DMAU, LOC117150882|XP_033173907.1|DMAU, LOC117150883|XP_033173908.1|DMAU	LOC117563970|XP_034098449.1|DALB
OG0000114	LOC117150879|XP_033173904.1|DMAU	LOC117563969|XP_034098448.1|DALB
OG0000116	LOC117145509|XP_033167088.1|DMAU	LOC117574278|XP_034113920.1|DALB
OG0000116	LOC117145322|XP_033166809.1|DMAU	LOC117575289|XP_034115324.1|DALB, LOC117575290|XP_034115326.1|DALB
OG0000116	LOC117143546|XP_033164176.1|DMAU	LOC117574279|XP_034113921.1|DALB
OG0000117	LOC117140280|XP_033159003.1|DMAU	LOC117565743|XP_034100882.1|DALB
OG0000117	LOC117140287|XP_033159016.1|DMAU	LOC117565744|XP_034100883.1|DALB
OG0000117	LOC117140343|XP_033159086.1|DMAU	LOC117565747|XP_034100885.1|DALB
OG0000117	LOC117140312|XP_033159052.1|DMAU	LOC117565748|XP_034100886.1|DALB
OG0000118	LOC117150387|XP_033173140.1|DMAU	LOC117564579|XP_034099312.1|DALB, LOC117564581|XP_034099313.1|DALB
OG0000118	LOC117135603|XP_033151847.1|DMAU	LOC117564803|XP_034099613.1|DALB, LOC117564802|XP_034099612.1|DALB, LOC117564804|XP_034099615.1|DALB
OG0000119	LOC117143976|XP_033164804.1|DMAU	LOC117573918|XP_034113322.1|DALB
OG0000119	LOC117144044|XP_033164905.1|DMAU	LOC117575301|XP_034115342.1|DALB
OG0000119	LOC117144043|XP_033164903.1|DMAU	LOC117574706|XP_034114510.1|DALB
OG0000120	LOC117135556|XP_033151747.1|DMAU	LOC117567543|XP_034103482.1|DALB
OG0000120	LOC117140123|XP_033158778.1|DMAU	LOC117569372|XP_034106394.1|DALB
OG0000121	LOC117142505|XP_033162432.1|DMAU	LOC117573851|XP_034113211.1|DALB, LOC117573857|XP_034113221.1|DALB
OG0000121	LOC117142503|XP_033162430.1|DMAU, LOC117142506|XP_033162433.1|DMAU	LOC117576173|XP_034116649.1|DALB
OG0000122	LOC117150526|XP_033173341.1|DMAU	LOC117563285|XP_034097414.1|DALB
OG0000122	LOC117147492|XP_033170284.1|DMAU	LOC117573903|XP_034113305.1|DALB
OG0000122	LOC117136699|XP_033153608.1|DMAU	LOC117570141|XP_034107498.1|DALB
OG0000122	LOC117141442|XP_033160827.1|DMAU	LOC117565066|XP_034099905.1|DALB
OG0000123	LOC117136062|XP_033152602.1|DMAU	LOC117571190|XP_034109119.1|DALB, LOC117568483|XP_034105060.1|DALB
OG0000123	LOC117144217|XP_033165162.1|DMAU	LOC117574507|XP_034114251.1|DALB
OG0000124	LOC117136693|XP_033153599.1|DMAU, LOC117137964|XP_033155626.1|DMAU	LOC117571381|XP_034109386.1|DALB, LOC117568503|XP_034105088.1|DALB
OG0000125	LOC117143411|XP_033163996.1|DMAU	LOC117574624|XP_034114404.1|DALB
OG0000125	LOC117143914|XP_033164718.1|DMAU	LOC117573946|XP_034113364.1|DALB
OG0000125	LOC117138013|XP_033155705.1|DMAU	LOC117571229|XP_034109167.1|DALB
OG0000125	LOC117138014|XP_033155706.1|DMAU	LOC117567335|XP_034103145.1|DALB
OG0000126	LOC117143550|XP_033164184.1|DMAU	LOC117563733|XP_034098105.1|DALB
OG0000127	LOC117145521|XP_033167104.1|DMAU, LOC117144375|XP_033165393.1|DMAU	LOC117574862|XP_034114769.1|DALB
OG0000127	LOC117145520|XP_033167103.1|DMAU	LOC117575877|XP_034116206.1|DALB
OG0000127	LOC117143556|XP_033164189.1|DMAU	LOC117575878|XP_034116207.1|DALB
OG0000128	LOC117137914|XP_033155550.1|DMAU	LOC117571995|XP_034110397.1|DALB
OG0000128	LOC117145151|XP_033166582.1|DMAU	LOC117571994|XP_034110395.1|DALB
OG0000129	LOC117148507|XP_033171802.1|DMAU	LOC117577997|XP_034118986.1|DALB
OG0000129	LOC117141699|XP_033161197.1|DMAU	LOC117571227|XP_034109165.1|DALB
OG0000129	LOC117150016|XP_033172785.1|DMAU	LOC117571277|XP_034109231.1|DALB
OG0000129	LOC117148506|XP_033171801.1|DMAU	LOC117577996|XP_034118985.1|DALB
OG0000130	LOC117141215|XP_033160465.1|DMAU	LOC117569356|XP_034106380.1|DALB
OG0000130	LOC117139553|XP_033157837.1|DMAU	LOC117572760|XP_034111736.1|DALB
OG0000130	LOC117139598|XP_033157920.1|DMAU, LOC117139597|XP_033157919.1|DMAU	LOC117569352|XP_034106375.1|DALB
OG0000131	LOC117144921|XP_033166261.1|DMAU	LOC117573955|XP_034113385.1|DALB
OG0000132	LOC117150678|XP_033173575.1|DMAU	LOC117564930|XP_034099775.1|DALB
OG0000132	LOC117143533|XP_033164156.1|DMAU	LOC117576685|XP_034117572.1|DALB
OG0000134	LOC117142577|XP_033162536.1|DMAU	LOC117574228|XP_034113828.1|DALB
OG0000134	LOC117147586|XP_033170423.1|DMAU	LOC117570061|XP_034107390.1|DALB
OG0000134	LOC117136536|XP_033153379.1|DMAU	LOC117564459|XP_034099134.1|DALB
OG0000136	LOC117146552|XP_033168740.1|DMAU	LOC117577272|XP_034118147.1|DALB, LOC117577273|XP_034118148.1|DALB, LOC117577411|XP_034118211.1|DALB
OG0000137	LOC117142436|XP_033162288.1|DMAU	LOC117573629|XP_034112821.1|DALB
OG0000137	LOC117141313|XP_033160590.1|DMAU	LOC117566965|XP_034102511.1|DALB
OG0000138	LOC117144842|XP_033166129.1|DMAU	LOC117573291|XP_034112285.1|DALB
OG0000138	LOC117144893|XP_033166207.1|DMAU	LOC117574048|XP_034113540.1|DALB
OG0000138	LOC117144843|XP_033166130.1|DMAU	LOC117573290|XP_034112283.1|DALB
OG0000140	LOC117143412|XP_033163998.1|DMAU	LOC117576114|XP_034116562.1|DALB
OG0000141	LOC117142087|XP_033161860.1|DMAU	LOC117568469|XP_034105045.1|DALB
OG0000141	LOC117142084|XP_033161856.1|DMAU	LOC117568470|XP_034105047.1|DALB
OG0000141	LOC117142085|XP_033161857.1|DMAU	LOC117568472|XP_034105048.1|DALB, LOC117568504|XP_034105090.1|DALB, LOC117569109|XP_034106018.1|DALB
OG0000142	LOC117144738|XP_033165981.1|DMAU	LOC117573688|XP_034112934.1|DALB
OG0000142	LOC117141681|XP_033161169.1|DMAU	LOC117573203|XP_034112086.1|DALB
OG0000142	LOC117147848|XP_033170815.1|DMAU	LOC117577839|XP_034118671.1|DALB
OG0000143	LOC117139731|XP_033158159.1|DMAU	LOC117572619|XP_034111465.1|DALB
OG0000143	LOC117139733|XP_033158162.1|DMAU	LOC117570901|XP_034108697.1|DALB
OG0000144	LOC117144371|XP_033165386.1|DMAU	LOC117574830|XP_034114694.1|DALB
OG0000144	LOC117147010|XP_033169584.1|DMAU	LOC117575624|XP_034115793.1|DALB
OG0000144	LOC117135856|XP_033152266.1|DMAU	LOC117564386|XP_034098997.1|DALB
OG0000145	LOC117147647|XP_033170509.1|DMAU	LOC117573665|XP_034112888.1|DALB
OG0000145	LOC117150257|XP_033172947.1|DMAU	LOC117565133|XP_034099995.1|DALB
OG0000145	LOC117135678|XP_033151971.1|DMAU	LOC117564784|XP_034099582.1|DALB
OG0000145	LOC117135670|XP_033151960.1|DMAU	LOC117563990|XP_034098470.1|DALB
OG0000147	LOC117151092|XP_033174231.1|DMAU	LOC117563867|XP_034098313.1|DALB
OG0000147	LOC117143658|XP_033164330.1|DMAU	LOC117573367|XP_034112387.1|DALB
OG0000147	LOC117143659|XP_033164331.1|DMAU	LOC117573368|XP_034112388.1|DALB
OG0000148	LOC117139177|XP_033157236.1|DMAU	LOC117563553|XP_034097824.1|DALB
OG0000148	LOC117150291|XP_033173002.1|DMAU	LOC117563206|XP_034097284.1|DALB
OG0000149	LOC117135137|XP_033151085.1|DMAU	LOC117565727|XP_034100866.1|DALB
OG0000149	LOC117146834|XP_033169279.1|DMAU	LOC117569224|XP_034106193.1|DALB
OG0000150	LOC117135142|XP_033151091.1|DMAU, LOC117147924|XP_033170943.1|DMAU, LOC117135135|XP_033151080.1|DMAU, LOC117135143|XP_033151092.1|DMAU, LOC117135144|XP_033151093.1|DMAU, LOC117135118|XP_033151026.1|DMAU	LOC117564957|XP_034099803.1|DALB
OG0000151	LOC117139342|XP_033157479.1|DMAU	LOC117568976|XP_034105827.1|DALB, LOC117569351|XP_034106374.1|DALB
OG0000151	LOC117140551|XP_033159438.1|DMAU	LOC117569108|XP_034106017.1|DALB
OG0000151	LOC117139343|XP_033157480.1|DMAU	LOC117563802|XP_034098225.1|DALB
OG0000151	LOC117139127|XP_033157164.1|DMAU	LOC117569728|XP_034106892.1|DALB, LOC117571262|XP_034109214.1|DALB
OG0000152	LOC117144421|XP_033165454.1|DMAU	LOC117576816|XP_034117777.1|DALB
OG0000152	LOC117142213|XP_033161940.1|DMAU, LOC117144420|XP_033165453.1|DMAU	LOC117576823|XP_034117786.1|DALB
