Orthogroup	DMAU.longest_only	SLEB.longest_only
OG0000063	LOC117141837|XP_033161388.1|DMAU, LOC117141838|XP_033161389.1|DMAU	LOC115622382|XP_030372165.1|SLEB, LOC115622982|XP_030372994.1|SLEB, LOC115622183|XP_030371934.1|SLEB, LOC115622843|XP_030372783.1|SLEB
OG0000065	LOC117142873|XP_033163031.1|DMAU, LOC117150964|XP_033174035.1|DMAU, LOC117142874|XP_033163032.1|DMAU, LOC117145328|XP_033166821.1|DMAU, LOC117142495|XP_033162416.1|DMAU	LOC115621993|XP_030371707.1|SLEB, LOC115621994|XP_030371708.1|SLEB, LOC115621991|XP_030371705.1|SLEB, LOC115621992|XP_030371706.1|SLEB, LOC115621858|XP_030371536.1|SLEB, LOC115621859|XP_030371537.1|SLEB
OG0000066	LOC117144480|XP_033165551.1|DMAU, LOC117143752|XP_033164456.1|DMAU	LOC115628871|XP_030380987.1|SLEB, LOC115628890|XP_030381008.1|SLEB, LOC115621543|XP_030371068.1|SLEB
OG0000066	LOC117143335|XP_033163890.1|DMAU	LOC115625501|XP_030376421.1|SLEB
OG0000066	LOC117143919|XP_033164725.1|DMAU	LOC115624182|XP_030374638.1|SLEB
OG0000066	LOC117146587|XP_033168799.1|DMAU, LOC117135864|XP_033152284.1|DMAU	LOC115622362|XP_030372137.1|SLEB
OG0000067	LOC117143290|XP_033163776.1|DMAU	LOC115621860|XP_030371539.1|SLEB
OG0000067	LOC117141618|XP_033161029.1|DMAU	LOC115622383|XP_030372167.1|SLEB
OG0000067	LOC117137893|XP_033155518.1|DMAU	LOC115628126|XP_030379967.1|SLEB
OG0000067	LOC117139071|XP_033157072.1|DMAU	LOC115622466|XP_030372269.1|SLEB
OG0000067	LOC117140079|XP_033158722.1|DMAU	LOC115622364|XP_030372139.1|SLEB
OG0000068	LOC117140267|XP_033158984.1|DMAU	LOC115623202|XP_030373286.1|SLEB, LOC115631954|XP_030384717.1|SLEB, LOC115622769|XP_030372686.1|SLEB, LOC115622252|XP_030372011.1|SLEB, LOC115623907|XP_030374323.1|SLEB
OG0000068	LOC117142608|XP_033162579.1|DMAU, LOC117139306|XP_033157439.1|DMAU, LOC117135414|XP_033151458.1|DMAU	LOC115629354|XP_030381665.1|SLEB, LOC115632765|XP_030385874.1|SLEB
OG0000068	LOC117147929|XP_033170959.1|DMAU	LOC115628062|XP_030379882.1|SLEB
OG0000070	LOC117140982|XP_033160124.1|DMAU	LOC115625714|XP_030376720.1|SLEB
OG0000070	LOC117148893|XP_033172490.1|DMAU	LOC115629807|XP_030382234.1|SLEB
OG0000070	LOC117137413|XP_033154736.1|DMAU	LOC115625715|XP_030376721.1|SLEB
OG0000070	LOC117146922|XP_033169442.1|DMAU	LOC115625716|XP_030376722.1|SLEB
OG0000071	LOC117139290|XP_033157411.1|DMAU	LOC115624679|XP_030375338.1|SLEB
OG0000071	LOC117139289|XP_033157410.1|DMAU, LOC117139278|XP_033157396.1|DMAU	LOC115624678|XP_030375337.1|SLEB
OG0000072	LOC117136935|XP_033153969.1|DMAU	LOC115625138|XP_030375920.1|SLEB
OG0000072	LOC117136352|XP_033153109.1|DMAU	LOC115633654|XP_030386963.1|SLEB
OG0000072	LOC117136936|XP_033153970.1|DMAU	LOC115625130|XP_030375908.1|SLEB
OG0000073	LOC117138354|XP_033156291.1|DMAU	LOC115626625|XP_030377891.1|SLEB
OG0000073	LOC117147893|XP_033170883.1|DMAU	LOC115626672|XP_030377958.1|SLEB
OG0000073	LOC117142466|XP_033162348.1|DMAU	LOC115624374|XP_030374908.1|SLEB
OG0000074	LOC117142069|XP_033161840.1|DMAU	LOC115632425|XP_030385425.1|SLEB
OG0000075	LOC117141890|XP_033161477.1|DMAU	LOC115622150|XP_030371879.1|SLEB
OG0000075	LOC117139015|XP_033157000.1|DMAU	LOC115623283|XP_030373426.1|SLEB
OG0000075	LOC117139016|XP_033157001.1|DMAU	LOC115623262|XP_030373391.1|SLEB
OG0000075	LOC117141893|XP_033161485.1|DMAU	LOC115622151|XP_030371880.1|SLEB
OG0000076	LOC117141100|XP_033160313.1|DMAU	LOC115623022|XP_030373056.1|SLEB
OG0000076	LOC117145344|XP_033166850.1|DMAU, LOC117143595|XP_033164232.1|DMAU	LOC115624080|XP_030374530.1|SLEB, LOC115624184|XP_030374640.1|SLEB
OG0000076	LOC117147320|XP_033170062.1|DMAU	LOC115627672|XP_030379274.1|SLEB
OG0000076	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU	LOC115627823|XP_030379517.1|SLEB
OG0000077	LOC117138525|XP_033156554.1|DMAU	LOC115629260|XP_030381546.1|SLEB
OG0000077	LOC117142441|XP_033162295.1|DMAU	LOC115625518|XP_030376442.1|SLEB
OG0000077	LOC117138466|XP_033156483.1|DMAU	LOC115624410|XP_030375008.1|SLEB
OG0000077	LOC117144652|XP_033165842.1|DMAU	LOC115621758|XP_030371352.1|SLEB
OG0000078	LOC117138008|XP_033155701.1|DMAU	LOC115624829|XP_030375536.1|SLEB
OG0000078	LOC117140111|XP_033158764.1|DMAU	LOC115624752|XP_030375442.1|SLEB
OG0000078	LOC117145393|XP_033166920.1|DMAU	LOC115620798|XP_030370081.1|SLEB
OG0000078	LOC117146596|XP_033168812.1|DMAU	LOC115627604|XP_030379186.1|SLEB
OG0000078	LOC117147316|XP_033170056.1|DMAU	LOC115627905|XP_030379660.1|SLEB
OG0000079	LOC117151008|XP_033174106.1|DMAU	LOC115631581|XP_030384238.1|SLEB
OG0000079	LOC117136799|XP_033153755.1|DMAU	LOC115630959|XP_030383393.1|SLEB, LOC115630960|XP_030383395.1|SLEB, LOC115631902|XP_030384611.1|SLEB
OG0000080	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU	LOC115634241|XP_030387695.1|SLEB, LOC115634222|XP_030387673.1|SLEB
OG0000080	LOC117136966|XP_033154021.1|DMAU	LOC115620018|XP_030368982.1|SLEB
OG0000081	LOC117140435|XP_033159244.1|DMAU	LOC115624517|XP_030375092.1|SLEB
OG0000082	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU	LOC115631916|XP_030384627.1|SLEB
OG0000082	LOC117142679|XP_033162708.1|DMAU	LOC115620211|XP_030369208.1|SLEB
OG0000082	LOC117143259|XP_033163721.1|DMAU	LOC115621651|XP_030371213.1|SLEB
OG0000083	LOC117145464|XP_033167065.1|DMAU	LOC115634036|XP_030387438.1|SLEB, LOC115634513|XP_030388139.1|SLEB
OG0000084	LOC117136635|XP_033153517.1|DMAU	LOC115623536|XP_030373782.1|SLEB
OG0000084	LOC117137735|XP_033155207.1|DMAU	LOC115631336|XP_030383918.1|SLEB
OG0000085	LOC117136080|XP_033152640.1|DMAU	LOC115634632|XP_030388350.1|SLEB
OG0000086	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU	LOC115628291|XP_030380201.1|SLEB
OG0000087	LOC117147902|XP_033170903.1|DMAU	LOC115626132|XP_030377247.1|SLEB
OG0000087	LOC117147219|XP_033169927.1|DMAU	LOC115626584|XP_030377826.1|SLEB
OG0000087	LOC117140352|XP_033159099.1|DMAU	LOC115626069|XP_030377182.1|SLEB
OG0000088	LOC117137209|XP_033154454.1|DMAU	LOC115624994|XP_030375725.1|SLEB
OG0000088	LOC117144166|XP_033165097.1|DMAU	LOC115626364|XP_030377575.1|SLEB
OG0000088	LOC117140390|XP_033159148.1|DMAU	LOC115623096|XP_030373163.1|SLEB
OG0000088	LOC117135926|XP_033152385.1|DMAU	LOC115623093|XP_030373160.1|SLEB
OG0000088	LOC117140408|XP_033159171.1|DMAU	LOC115622241|XP_030371997.1|SLEB
OG0000089	LOC117142383|XP_033162216.1|DMAU	LOC115624415|XP_030375011.1|SLEB
OG0000089	LOC117143491|XP_033164095.1|DMAU	LOC115634279|XP_030387772.1|SLEB
OG0000089	LOC117141024|XP_033160189.1|DMAU	LOC115632948|XP_030386105.1|SLEB, LOC115632950|XP_030386106.1|SLEB
OG0000090	LOC117137570|XP_033154966.1|DMAU	LOC115633715|XP_030387039.1|SLEB
OG0000090	LOC117137567|XP_033154963.1|DMAU	LOC115633696|XP_030387013.1|SLEB
OG0000090	LOC117140816|XP_033159812.1|DMAU	LOC115628271|XP_030380155.1|SLEB
OG0000090	LOC117140429|XP_033159236.1|DMAU	LOC115624821|XP_030375529.1|SLEB
OG0000091	LOC117145728|XP_033167368.1|DMAU	LOC115620184|XP_030369168.1|SLEB
OG0000091	LOC117150761|XP_033173689.1|DMAU	LOC115630433|XP_030382848.1|SLEB
OG0000091	LOC117146070|XP_033167902.1|DMAU	LOC115620680|XP_030369906.1|SLEB
OG0000091	LOC117145462|XP_033167023.1|DMAU	LOC115621346|XP_030370826.1|SLEB
OG0000092	LOC117143463|XP_033164065.1|DMAU	LOC115623334|XP_030373465.1|SLEB
OG0000092	LOC117145611|XP_033167217.1|DMAU	LOC115624326|XP_030374813.1|SLEB
OG0000092	LOC117143680|XP_033164356.1|DMAU, LOC117145639|XP_033167250.1|DMAU	LOC115624330|XP_030374818.1|SLEB
OG0000093	LOC117150555|XP_033173394.1|DMAU	LOC115628531|XP_030380552.1|SLEB
OG0000093	LOC117147887|XP_033170862.1|DMAU, LOC117135736|XP_033152071.1|DMAU, LOC117135738|XP_033152074.1|DMAU	LOC115629472|XP_030381803.1|SLEB
OG0000093	LOC117146845|XP_033169297.1|DMAU	LOC115627221|XP_030378703.1|SLEB
OG0000094	LOC117141136|XP_033160352.1|DMAU	LOC115622394|XP_030372178.1|SLEB
OG0000094	LOC117145630|XP_033167240.1|DMAU	LOC115621962|XP_030371670.1|SLEB
OG0000096	LOC117135195|XP_033151161.1|DMAU	LOC115621238|XP_030370689.1|SLEB
OG0000096	LOC117143020|XP_033163289.1|DMAU	LOC115620727|XP_030369967.1|SLEB
OG0000096	LOC117140669|XP_033159611.1|DMAU	LOC115626185|XP_030377323.1|SLEB, LOC115625901|XP_030376991.1|SLEB
OG0000098	LOC117142871|XP_033163030.1|DMAU	LOC115621995|XP_030371710.1|SLEB
OG0000099	LOC117148294|XP_033171506.1|DMAU	LOC115627007|XP_030378385.1|SLEB
OG0000099	LOC117148295|XP_033171507.1|DMAU	LOC115626907|XP_030378277.1|SLEB
OG0000099	LOC117148254|XP_033171448.1|DMAU	LOC115629181|XP_030381422.1|SLEB
OG0000100	LOC117136517|XP_033153352.1|DMAU	LOC115629849|XP_030382290.1|SLEB
OG0000100	LOC117143502|XP_033164114.1|DMAU	LOC115620196|XP_030369189.1|SLEB
OG0000100	LOC117143503|XP_033164115.1|DMAU	LOC115621551|XP_030371080.1|SLEB
OG0000100	LOC117143664|XP_033164335.1|DMAU	LOC115620430|XP_030369518.1|SLEB
OG0000101	LOC117139584|XP_033157886.1|DMAU	LOC115634421|XP_030387988.1|SLEB
OG0000101	LOC117139153|XP_033157202.1|DMAU	LOC115634430|XP_030387997.1|SLEB
OG0000101	LOC117139589|XP_033157895.1|DMAU	LOC115634427|XP_030387993.1|SLEB
OG0000101	LOC117139587|XP_033157892.1|DMAU	LOC115623200|XP_030373296.1|SLEB
OG0000101	LOC117139591|XP_033157897.1|DMAU	LOC115634418|XP_030387984.1|SLEB
OG0000102	LOC117136562|XP_033153409.1|DMAU	LOC115632673|XP_030385805.1|SLEB
OG0000102	LOC117136840|XP_033153811.1|DMAU	LOC115619960|XP_030368851.1|SLEB
OG0000103	LOC117139741|XP_033158189.1|DMAU, LOC117140271|XP_033158987.1|DMAU, LOC117140269|XP_033158986.1|DMAU	LOC115632516|XP_030385569.1|SLEB
OG0000103	LOC117136710|XP_033153622.1|DMAU	LOC115633245|XP_030386506.1|SLEB
OG0000104	LOC117139673|XP_033158041.1|DMAU	LOC115632330|XP_030385293.1|SLEB
OG0000104	LOC117140901|XP_033159956.1|DMAU	LOC115632802|XP_030385913.1|SLEB
OG0000104	LOC117139491|XP_033157704.1|DMAU, LOC117139490|XP_033157702.1|DMAU	LOC115632724|XP_030385830.1|SLEB
OG0000105	LOC117145209|XP_033166665.1|DMAU, LOC117140646|XP_033159577.1|DMAU	LOC115625386|XP_030376284.1|SLEB, LOC115625389|XP_030376287.1|SLEB
OG0000105	LOC117143467|XP_033164071.1|DMAU	LOC115625391|XP_030376288.1|SLEB
OG0000107	LOC117138009|XP_033155703.1|DMAU, LOC117150529|XP_033173344.1|DMAU, LOC117150916|XP_033173959.1|DMAU, LOC117151094|XP_033174233.1|DMAU, LOC117136823|XP_033153786.1|DMAU, LOC117136822|XP_033153785.1|DMAU	LOC115634454|XP_030388036.1|SLEB
OG0000109	LOC117150480|XP_033173269.1|DMAU, LOC117150327|XP_033173057.1|DMAU, LOC117150326|XP_033173056.1|DMAU	LOC115631036|XP_030383521.1|SLEB
OG0000109	LOC117150299|XP_033173013.1|DMAU, LOC117150298|XP_033173011.1|DMAU	LOC115630792|XP_030383307.1|SLEB
OG0000110	LOC117141555|XP_033160952.1|DMAU	LOC115628356|XP_030380291.1|SLEB
OG0000110	LOC117141556|XP_033160954.1|DMAU	LOC115628263|XP_030380142.1|SLEB
OG0000110	LOC117140295|XP_033159023.1|DMAU	LOC115628416|XP_030380363.1|SLEB
OG0000110	LOC117139048|XP_033157042.1|DMAU	LOC115628221|XP_030380076.1|SLEB
OG0000111	LOC117137612|XP_033155029.1|DMAU, LOC117137549|XP_033154938.1|DMAU, LOC117136205|XP_033152849.1|DMAU	LOC115634293|XP_030387808.1|SLEB
OG0000112	LOC117147934|XP_033170970.1|DMAU, LOC117147426|XP_033170197.1|DMAU	LOC115629158|XP_030381390.1|SLEB
OG0000112	LOC117147670|XP_033170537.1|DMAU, LOC117147441|XP_033170213.1|DMAU	LOC115629161|XP_030381394.1|SLEB, LOC115627698|XP_030379301.1|SLEB
OG0000113	LOC117144993|XP_033166357.1|DMAU	LOC115628760|XP_030380835.1|SLEB, LOC115634230|XP_030387682.1|SLEB, LOC115625365|XP_030376262.1|SLEB
OG0000114	LOC117150879|XP_033173904.1|DMAU	LOC115630954|XP_030383388.1|SLEB
OG0000114	LOC117150881|XP_033173906.1|DMAU	LOC115630955|XP_030383389.1|SLEB
OG0000116	LOC117145509|XP_033167088.1|DMAU	LOC115624328|XP_030374816.1|SLEB
OG0000116	LOC117145322|XP_033166809.1|DMAU	LOC115623813|XP_030374217.1|SLEB, LOC115623954|XP_030374378.1|SLEB, LOC115623973|XP_030374402.1|SLEB
OG0000116	LOC117143957|XP_033164783.1|DMAU, LOC117143546|XP_033164176.1|DMAU	LOC115623999|XP_030374431.1|SLEB, LOC115623995|XP_030374424.1|SLEB
OG0000117	LOC117140280|XP_033159003.1|DMAU	LOC115626178|XP_030377315.1|SLEB
OG0000117	LOC117140287|XP_033159016.1|DMAU	LOC115626179|XP_030377316.1|SLEB
OG0000117	LOC117140343|XP_033159086.1|DMAU	LOC115626180|XP_030377317.1|SLEB
OG0000117	LOC117140312|XP_033159052.1|DMAU	LOC115626181|XP_030377318.1|SLEB
OG0000118	LOC117150387|XP_033173140.1|DMAU	LOC115634140|XP_030387575.1|SLEB
OG0000118	LOC117135603|XP_033151847.1|DMAU	LOC115626301|XP_030377489.1|SLEB
OG0000119	LOC117143976|XP_033164804.1|DMAU	LOC115625335|XP_030376220.1|SLEB
OG0000119	LOC117144044|XP_033164905.1|DMAU	LOC115625475|XP_030376385.1|SLEB
OG0000119	LOC117144043|XP_033164903.1|DMAU	LOC115625305|XP_030376184.1|SLEB
OG0000120	LOC117135556|XP_033151747.1|DMAU	LOC115620371|XP_030369440.1|SLEB
OG0000120	LOC117140123|XP_033158778.1|DMAU	LOC115628235|XP_030380109.1|SLEB
OG0000121	LOC117147561|XP_033170393.1|DMAU	LOC115625542|XP_030376479.1|SLEB
OG0000121	LOC117142505|XP_033162432.1|DMAU	LOC115625267|XP_030376127.1|SLEB
OG0000122	LOC117150526|XP_033173341.1|DMAU	LOC115630753|XP_030383267.1|SLEB
OG0000122	LOC117147492|XP_033170284.1|DMAU	LOC115628730|XP_030380794.1|SLEB
OG0000122	LOC117141442|XP_033160827.1|DMAU	LOC115631897|XP_030384606.1|SLEB
OG0000123	LOC117136062|XP_033152602.1|DMAU	LOC115634239|XP_030387693.1|SLEB
OG0000123	LOC117143860|XP_033164616.1|DMAU	LOC115624226|XP_030374700.1|SLEB, LOC115621552|XP_030371081.1|SLEB
OG0000123	LOC117143990|XP_033164824.1|DMAU, LOC117144271|XP_033165263.1|DMAU	LOC115624223|XP_030374697.1|SLEB
OG0000123	LOC117144217|XP_033165162.1|DMAU	LOC115624192|XP_030374649.1|SLEB
OG0000124	LOC117135459|XP_033151542.1|DMAU, LOC117137979|XP_033155643.1|DMAU	LOC115633905|XP_030387269.1|SLEB
OG0000124	LOC117136693|XP_033153599.1|DMAU, LOC117137964|XP_033155626.1|DMAU	LOC115634486|XP_030388102.1|SLEB, LOC115634480|XP_030388071.1|SLEB, LOC115634175|XP_030387621.1|SLEB
OG0000125	LOC117143411|XP_033163996.1|DMAU	LOC115620679|XP_030369903.1|SLEB
OG0000125	LOC117143914|XP_033164718.1|DMAU	LOC115622011|XP_030371726.1|SLEB
OG0000125	LOC117138013|XP_033155705.1|DMAU	LOC115630466|XP_030382900.1|SLEB
OG0000125	LOC117138014|XP_033155706.1|DMAU	LOC115630458|XP_030382887.1|SLEB
OG0000126	LOC117143550|XP_033164184.1|DMAU	LOC115626373|XP_030377588.1|SLEB, LOC115633547|XP_030386863.1|SLEB
OG0000127	LOC117145521|XP_033167104.1|DMAU, LOC117144375|XP_033165393.1|DMAU, LOC117145520|XP_033167103.1|DMAU	LOC115624275|XP_030374761.1|SLEB, LOC115624098|XP_030374548.1|SLEB
OG0000127	LOC117143556|XP_033164189.1|DMAU	LOC115624150|XP_030374607.1|SLEB
OG0000128	LOC117137914|XP_033155550.1|DMAU	LOC115627037|XP_030378429.1|SLEB
OG0000128	LOC117135481|XP_033151591.1|DMAU	LOC115634167|XP_030387611.1|SLEB
OG0000129	LOC117148507|XP_033171802.1|DMAU	LOC115633252|XP_030386513.1|SLEB
OG0000129	LOC117141699|XP_033161197.1|DMAU	LOC115632792|XP_030385903.1|SLEB, LOC115632636|XP_030385726.1|SLEB
OG0000129	LOC117150016|XP_033172785.1|DMAU	LOC115632635|XP_030385724.1|SLEB
OG0000129	LOC117148506|XP_033171801.1|DMAU	LOC115633251|XP_030386512.1|SLEB
OG0000130	LOC117141215|XP_033160465.1|DMAU	LOC115632117|XP_030384979.1|SLEB
OG0000130	LOC117139553|XP_033157837.1|DMAU	LOC115632142|XP_030385018.1|SLEB
OG0000130	LOC117139598|XP_033157920.1|DMAU, LOC117139597|XP_033157919.1|DMAU	LOC115632815|XP_030385927.1|SLEB
OG0000131	LOC117144921|XP_033166261.1|DMAU	LOC115620740|XP_030369987.1|SLEB
OG0000132	LOC117150677|XP_033173574.1|DMAU, LOC117150678|XP_033173575.1|DMAU	LOC115631441|XP_030384043.1|SLEB
OG0000132	LOC117143533|XP_033164156.1|DMAU	LOC115624363|XP_030374882.1|SLEB
OG0000134	LOC117142577|XP_033162536.1|DMAU	LOC115621108|XP_030370509.1|SLEB
OG0000134	LOC117147586|XP_033170423.1|DMAU	LOC115629363|XP_030381677.1|SLEB
OG0000134	LOC117136536|XP_033153379.1|DMAU	LOC115631566|XP_030384216.1|SLEB
OG0000137	LOC117142436|XP_033162288.1|DMAU	LOC115621775|XP_030371387.1|SLEB
OG0000137	LOC117141313|XP_033160590.1|DMAU	LOC115623263|XP_030373392.1|SLEB
OG0000137	LOC117148624|XP_033172007.1|DMAU	LOC115633318|XP_030386608.1|SLEB
OG0000138	LOC117142218|XP_033161946.1|DMAU	LOC115623943|XP_030374365.1|SLEB
OG0000138	LOC117144893|XP_033166207.1|DMAU	LOC115623756|XP_030374151.1|SLEB
OG0000140	LOC117143412|XP_033163998.1|DMAU	LOC115621072|XP_030370459.1|SLEB
OG0000141	LOC117141456|XP_033160801.1|DMAU	LOC115632509|XP_030385558.1|SLEB
OG0000141	LOC117142087|XP_033161860.1|DMAU	LOC115632354|XP_030385324.1|SLEB
OG0000141	LOC117142084|XP_033161856.1|DMAU	LOC115632744|XP_030385851.1|SLEB
OG0000141	LOC117142085|XP_033161857.1|DMAU	LOC115632365|XP_030385343.1|SLEB
OG0000142	LOC117144738|XP_033165981.1|DMAU	LOC115625086|XP_030375842.1|SLEB
OG0000142	LOC117141681|XP_033161169.1|DMAU	LOC115628082|XP_030379919.1|SLEB
OG0000142	LOC117147848|XP_033170815.1|DMAU	LOC115627258|XP_030378745.1|SLEB
OG0000143	LOC117139731|XP_033158159.1|DMAU	LOC115625380|XP_030376280.1|SLEB
OG0000143	LOC117139733|XP_033158162.1|DMAU	LOC115625390|XP_030376292.1|SLEB
OG0000144	LOC117144371|XP_033165386.1|DMAU	LOC115623941|XP_030374363.1|SLEB
OG0000144	LOC117147010|XP_033169584.1|DMAU	LOC115629778|XP_030382193.1|SLEB
OG0000144	LOC117135856|XP_033152266.1|DMAU	LOC115631998|XP_030384787.1|SLEB
OG0000145	LOC117147647|XP_033170509.1|DMAU	LOC115627757|XP_030379402.1|SLEB
OG0000145	LOC117150257|XP_033172947.1|DMAU	LOC115631049|XP_030383542.1|SLEB
OG0000145	LOC117135678|XP_033151971.1|DMAU	LOC115632005|XP_030384793.1|SLEB
OG0000145	LOC117135670|XP_033151960.1|DMAU	LOC115632004|XP_030384792.1|SLEB
OG0000147	LOC117151092|XP_033174231.1|DMAU	LOC115630980|XP_030383422.1|SLEB, LOC115630666|XP_030383169.1|SLEB
OG0000147	LOC117143658|XP_033164330.1|DMAU	LOC115621832|XP_030371499.1|SLEB
OG0000147	LOC117143659|XP_033164331.1|DMAU	LOC115621833|XP_030371501.1|SLEB
OG0000148	LOC117139177|XP_033157236.1|DMAU	LOC115630932|XP_030383359.1|SLEB
OG0000148	LOC117150291|XP_033173002.1|DMAU	LOC115626589|XP_030377831.1|SLEB
OG0000149	LOC117135137|XP_033151085.1|DMAU	LOC115626190|XP_030377330.1|SLEB
OG0000149	LOC117146834|XP_033169279.1|DMAU	LOC115629267|XP_030381551.1|SLEB
OG0000150	LOC117135142|XP_033151091.1|DMAU, LOC117147924|XP_033170943.1|DMAU, LOC117135135|XP_033151080.1|DMAU, LOC117135143|XP_033151092.1|DMAU, LOC117135144|XP_033151093.1|DMAU, LOC117135118|XP_033151026.1|DMAU	LOC115631362|XP_030383941.1|SLEB, LOC115631359|XP_030383937.1|SLEB
OG0000151	LOC117139342|XP_033157479.1|DMAU	LOC115622266|XP_030372028.1|SLEB
OG0000151	LOC117140551|XP_033159438.1|DMAU	LOC115622260|XP_030372021.1|SLEB
OG0000151	LOC117139343|XP_033157480.1|DMAU	LOC115622264|XP_030372025.1|SLEB
OG0000151	LOC117139127|XP_033157164.1|DMAU	LOC115622278|XP_030372040.1|SLEB
OG0000152	LOC117144421|XP_033165454.1|DMAU	LOC115620943|XP_030370319.1|SLEB
OG0000152	LOC117143305|XP_033163805.1|DMAU	LOC115620755|XP_030370011.1|SLEB, LOC115621748|XP_030371342.1|SLEB
OG0000153	LOC117145368|XP_033166882.1|DMAU	LOC115621745|XP_030371339.1|SLEB
OG0000153	LOC117143459|XP_033164062.1|DMAU, LOC117145283|XP_033166764.1|DMAU	LOC115620210|XP_030369207.1|SLEB
OG0000154	LOC117144747|XP_033165993.1|DMAU, LOC117144748|XP_033165994.1|DMAU	LOC115621867|XP_030371547.1|SLEB, LOC115621871|XP_030371556.1|SLEB
OG0000154	LOC117142020|XP_033161776.1|DMAU	LOC115632597|XP_030385682.1|SLEB
OG0000155	LOC117140364|XP_033159110.1|DMAU	LOC115628421|XP_030380369.1|SLEB
OG0000155	LOC117139054|XP_033157055.1|DMAU	LOC115628363|XP_030380300.1|SLEB
OG0000155	LOC117139051|XP_033157046.1|DMAU	LOC115628359|XP_030380294.1|SLEB
OG0000157	LOC117137965|XP_033155627.1|DMAU, LOC117136533|XP_033153373.1|DMAU	LOC115629819|XP_030382253.1|SLEB
OG0000157	LOC117136385|XP_033153168.1|DMAU	LOC115626330|XP_030377538.1|SLEB, LOC115633650|XP_030386952.1|SLEB
OG0000158	LOC117141776|XP_033161299.1|DMAU	LOC115633012|XP_030386197.1|SLEB, LOC115632738|XP_030385845.1|SLEB
OG0000158	LOC117142032|XP_033161788.1|DMAU	LOC115632736|XP_030385842.1|SLEB
OG0000159	LOC117140023|XP_033158644.1|DMAU	LOC115622292|XP_030372055.1|SLEB
OG0000160	LOC117144745|XP_033165989.1|DMAU	LOC115621357|XP_030370839.1|SLEB
OG0000160	LOC117145350|XP_033166857.1|DMAU	LOC115621163|XP_030370583.1|SLEB
OG0000161	LOC117139927|XP_033158502.1|DMAU	LOC115622971|XP_030372982.1|SLEB
OG0000161	LOC117146660|XP_033168893.1|DMAU	LOC115629943|XP_030382412.1|SLEB
OG0000162	LOC117141661|XP_033161142.1|DMAU, LOC117140399|XP_033159160.1|DMAU, LOC117150897|XP_033173929.1|DMAU	LOC115628734|XP_030380797.1|SLEB
OG0000162	LOC117137456|XP_033154794.1|DMAU	LOC115630435|XP_030382852.1|SLEB
OG0000163	LOC117139035|XP_033157027.1|DMAU	LOC115628458|XP_030380436.1|SLEB
OG0000163	LOC117148456|XP_033171722.1|DMAU	LOC115623156|XP_030373231.1|SLEB
OG0000164	LOC117136071|XP_033152616.1|DMAU	LOC115633795|XP_030387133.1|SLEB
OG0000165	LOC117147767|XP_033170691.1|DMAU, LOC117147766|XP_033170686.1|DMAU, LOC117146706|XP_033169010.1|DMAU, LOC117147765|XP_033170682.1|DMAU, LOC117147082|XP_033169736.1|DMAU	LOC115626650|XP_030377915.1|SLEB
OG0000165	LOC117140115|XP_033158770.1|DMAU, LOC117138953|XP_033156885.1|DMAU	LOC115633702|XP_030387021.1|SLEB
OG0000166	LOC117136305|XP_033153043.1|DMAU	LOC115634666|XP_030388385.1|SLEB
OG0000166	LOC117136685|XP_033153587.1|DMAU	LOC115619972|XP_030368868.1|SLEB
OG0000167	LOC117141888|XP_033161475.1|DMAU	LOC115622494|XP_030372300.1|SLEB
OG0000168	LOC117137876|XP_033155494.1|DMAU	LOC115634697|XP_030388435.1|SLEB
OG0000168	LOC117143809|XP_033164545.1|DMAU	LOC115621457|XP_030370973.1|SLEB
OG0000168	LOC117145400|XP_033166929.1|DMAU	LOC115630749|XP_030383264.1|SLEB
OG0000168	LOC117145704|XP_033167340.1|DMAU	LOC115621951|XP_030371657.1|SLEB
OG0000169	LOC117142349|XP_033162159.1|DMAU	LOC115621259|XP_030370717.1|SLEB
OG0000169	LOC117141898|XP_033161490.1|DMAU	LOC115622943|XP_030372933.1|SLEB
OG0000169	LOC117142983|XP_033163225.1|DMAU	LOC115621288|XP_030370751.1|SLEB
OG0000170	LOC117146709|XP_033169019.1|DMAU, LOC117146702|XP_033169006.1|DMAU	LOC115631209|XP_030383774.1|SLEB
OG0000170	LOC117146715|XP_033169033.1|DMAU	LOC115631312|XP_030383886.1|SLEB
OG0000171	LOC117147038|XP_033169654.1|DMAU	LOC115626100|XP_030377212.1|SLEB
OG0000171	LOC117145456|XP_033167034.1|DMAU	LOC115625657|XP_030376646.1|SLEB
OG0000171	LOC117147242|XP_033169948.1|DMAU	LOC115629314|XP_030381620.1|SLEB
OG0000172	LOC117139230|XP_033157322.1|DMAU	LOC115632350|XP_030385315.1|SLEB
OG0000173	LOC117136023|XP_033152531.1|DMAU	LOC115634438|XP_030388005.1|SLEB
OG0000173	LOC117136015|XP_033152523.1|DMAU	LOC115634356|XP_030387876.1|SLEB
OG0000174	LOC117136745|XP_033153667.1|DMAU	LOC115628982|XP_030381125.1|SLEB
