Orthogroup	DMAU.longest_only	DHYD.longest_only
OG0000060	LOC117147337|XP_033170084.1|DMAU	LOC111598840|XP_023170044.1|DHYD
OG0000060	LOC117150499|XP_033173294.1|DMAU	LOC111596076|XP_023165902.2|DHYD
OG0000061	LOC117144713|XP_033165946.1|DMAU	LOC111601172|XP_023173419.2|DHYD
OG0000061	LOC117147510|XP_033170317.1|DMAU	LOC111601168|XP_023173414.2|DHYD
OG0000061	LOC117146062|XP_033167897.1|DMAU	LOC111601143|XP_023173378.2|DHYD
OG0000061	LOC117148009|XP_033171063.1|DMAU	LOC111601144|XP_023173379.1|DHYD
OG0000062	LOC117147633|XP_033170492.1|DMAU	LOC111598288|XP_023169239.1|DHYD
OG0000062	LOC117135280|XP_033151340.1|DMAU, LOC117143802|XP_033164537.1|DMAU, LOC117135279|XP_033151338.1|DMAU	LOC111600181|XP_023171951.1|DHYD, LOC111596290|XP_030080523.1|DHYD
OG0000063	LOC117142412|XP_033162254.1|DMAU, LOC117142413|XP_033162256.1|DMAU, LOC117142411|XP_033162253.1|DMAU	LOC111602944|XP_023176073.2|DHYD, LOC111602943|XP_023176072.2|DHYD, LOC111602946|XP_023176074.2|DHYD
OG0000063	LOC117141841|XP_033161392.1|DMAU	LOC111597578|XP_023168144.2|DHYD
OG0000063	LOC117141839|XP_033161390.1|DMAU	LOC111597466|XP_023167982.2|DHYD
OG0000063	LOC117141837|XP_033161388.1|DMAU, LOC117141838|XP_033161389.1|DMAU	LOC111597464|XP_023167980.2|DHYD
OG0000065	LOC117142873|XP_033163031.1|DMAU	LOC111598539|XP_023169599.2|DHYD
OG0000065	LOC117150964|XP_033174035.1|DMAU, LOC117142874|XP_033163032.1|DMAU, LOC117145328|XP_033166821.1|DMAU, LOC117142495|XP_033162416.1|DMAU	LOC111599010|XP_023170294.2|DHYD, LOC111604341|XP_023178171.2|DHYD
OG0000066	LOC117144480|XP_033165551.1|DMAU, LOC117143752|XP_033164456.1|DMAU	LOC111596465|XP_023166485.1|DHYD
OG0000066	LOC117143335|XP_033163890.1|DMAU	LOC111603713|XP_023177187.1|DHYD
OG0000066	LOC117143919|XP_033164725.1|DMAU	LOC111604865|XP_023178868.2|DHYD
OG0000066	LOC117146587|XP_033168799.1|DMAU	LOC111595983|XP_023165737.1|DHYD
OG0000066	LOC117135864|XP_033152284.1|DMAU	LOC111603187|XP_023176438.2|DHYD
OG0000067	LOC117143290|XP_033163776.1|DMAU	LOC111603515|XP_023176907.2|DHYD
OG0000067	LOC117141618|XP_033161029.1|DMAU	LOC111593087|XP_023161450.1|DHYD
OG0000067	LOC117137893|XP_033155518.1|DMAU	LOC111604531|XP_023178401.2|DHYD
OG0000067	LOC117139071|XP_033157072.1|DMAU	LOC111593109|XP_023161477.2|DHYD
OG0000067	LOC117140079|XP_033158722.1|DMAU	LOC111601094|XP_023173298.2|DHYD
OG0000068	LOC117135414|XP_033151458.1|DMAU	LOC111593542|XP_023162133.2|DHYD
OG0000068	LOC117147929|XP_033170959.1|DMAU	LOC111598177|XP_023169045.2|DHYD
OG0000069	LOC117138693|XP_033156843.1|DMAU	LOC111593948|XP_023162811.1|DHYD
OG0000070	LOC117140982|XP_033160124.1|DMAU	LOC111602191|XP_023174921.2|DHYD
OG0000070	LOC117148893|XP_033172490.1|DMAU	LOC111591972|XP_023159687.1|DHYD
OG0000070	LOC117137413|XP_033154736.1|DMAU	LOC111602192|XP_023174922.2|DHYD
OG0000070	LOC117146922|XP_033169442.1|DMAU	LOC111602194|XP_023174924.2|DHYD
OG0000071	LOC117139278|XP_033157396.1|DMAU	LOC111599791|XP_030081795.1|DHYD
OG0000072	LOC117136935|XP_033153969.1|DMAU	LOC111604605|XP_023178486.1|DHYD
OG0000072	LOC117136352|XP_033153109.1|DMAU	LOC111594128|XP_023163054.2|DHYD
OG0000072	LOC117136936|XP_033153970.1|DMAU	LOC111594127|XP_023163053.2|DHYD
OG0000073	LOC117138354|XP_033156291.1|DMAU	LOC111595450|XP_023164945.1|DHYD
OG0000073	LOC117147893|XP_033170883.1|DMAU	LOC111597481|XP_023168396.1|DHYD
OG0000073	LOC117142466|XP_033162348.1|DMAU	LOC111602674|XP_023175635.2|DHYD
OG0000074	LOC117142069|XP_033161840.1|DMAU	LOC111596936|XP_023167155.1|DHYD, LOC111596937|XP_023167156.2|DHYD
OG0000074	LOC117139233|XP_033157330.1|DMAU	LOC111601089|XP_023173284.2|DHYD
OG0000075	LOC117141890|XP_033161477.1|DMAU	LOC111595080|XP_023164404.2|DHYD
OG0000075	LOC117139015|XP_033157000.1|DMAU	LOC111595078|XP_023164402.1|DHYD
OG0000075	LOC117139016|XP_033157001.1|DMAU	LOC111595081|XP_023164405.1|DHYD
OG0000075	LOC117141893|XP_033161485.1|DMAU	LOC111595077|XP_023164401.1|DHYD, LOC111595142|XP_023164483.1|DHYD
OG0000076	LOC117141100|XP_033160313.1|DMAU	LOC111599682|XP_023171158.1|DHYD
OG0000076	LOC117145344|XP_033166850.1|DMAU, LOC117143595|XP_033164232.1|DMAU	LOC111592395|XP_023160339.2|DHYD, LOC111592398|XP_023160342.2|DHYD
OG0000076	LOC117147320|XP_033170062.1|DMAU	LOC111600172|XP_023171933.1|DHYD
OG0000076	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU	LOC111594068|XP_023162969.2|DHYD
OG0000077	LOC117138525|XP_033156554.1|DMAU	LOC111599997|XP_023171665.1|DHYD
OG0000077	LOC117142441|XP_033162295.1|DMAU	LOC111595708|XP_023165321.1|DHYD
OG0000077	LOC117138466|XP_033156483.1|DMAU	LOC111599697|XP_023171187.1|DHYD
OG0000077	LOC117144652|XP_033165842.1|DMAU	LOC111592482|XP_023160465.1|DHYD
OG0000078	LOC117138008|XP_033155701.1|DMAU	LOC111593533|XP_023162105.1|DHYD, LOC111593319|XP_023161795.1|DHYD
OG0000078	LOC117140111|XP_033158764.1|DMAU	LOC111604289|XP_023178073.2|DHYD
OG0000078	LOC117145393|XP_033166920.1|DMAU	LOC111603428|XP_023176780.2|DHYD
OG0000078	LOC117146596|XP_033168812.1|DMAU	LOC111603133|XP_023176376.1|DHYD
OG0000078	LOC117147316|XP_033170056.1|DMAU	LOC111596540|XP_023166579.2|DHYD
OG0000079	LOC117151008|XP_033174106.1|DMAU	LOC111601222|XP_023173489.2|DHYD
OG0000079	LOC117151007|XP_033174105.1|DMAU	LOC111601212|XP_023173478.1|DHYD, LOC111601204|XP_023173467.1|DHYD
OG0000079	LOC117136799|XP_033153755.1|DMAU	LOC111600916|XP_023173050.2|DHYD, LOC111597758|XP_023168380.1|DHYD, LOC115483215|XP_030080368.1|DHYD, LOC111599530|XP_023170953.1|DHYD
OG0000080	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU	LOC111600911|XP_023173040.2|DHYD
OG0000080	LOC117136966|XP_033154021.1|DMAU	LOC111592557|XP_023160621.1|DHYD
OG0000081	LOC117140435|XP_033159244.1|DMAU	LOC111595375|XP_023164839.2|DHYD
OG0000082	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU	LOC111600682|XP_023172704.2|DHYD
OG0000082	LOC117142679|XP_033162708.1|DMAU	LOC111595221|XP_023164604.2|DHYD
OG0000082	LOC117143259|XP_033163721.1|DMAU	LOC111595651|XP_023165246.2|DHYD
OG0000083	LOC117145762|XP_033167461.1|DMAU, LOC117140536|XP_033159420.1|DMAU, LOC117146342|XP_033168371.1|DMAU, LOC117144457|XP_033165508.1|DMAU, LOC117144620|XP_033165809.1|DMAU	LOC111605744|XP_023180216.2|DHYD
OG0000083	LOC117145464|XP_033167065.1|DMAU	LOC111592658|XP_030079136.1|DHYD
OG0000084	LOC117136635|XP_033153517.1|DMAU	LOC111604038|XP_023177666.2|DHYD
OG0000084	LOC117137735|XP_033155207.1|DMAU	LOC111594007|XP_023162872.2|DHYD
OG0000085	LOC117136080|XP_033152640.1|DMAU	LOC111604178|XP_023177892.1|DHYD
OG0000086	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU	LOC115483460|XP_030081395.1|DHYD, LOC111602150|XP_030081396.1|DHYD
OG0000087	LOC117147902|XP_033170903.1|DMAU	LOC111598477|XP_023169504.1|DHYD
OG0000087	LOC117147219|XP_033169927.1|DMAU	LOC115482921|XP_030079086.1|DHYD, LOC115482922|XP_030079087.1|DHYD, LOC115482931|XP_030079123.1|DHYD
OG0000087	LOC117140352|XP_033159099.1|DMAU	LOC111604004|XP_023177629.2|DHYD
OG0000088	LOC117137209|XP_033154454.1|DMAU	LOC111592149|XP_023159964.1|DHYD
OG0000088	LOC117144166|XP_033165097.1|DMAU	LOC111598938|XP_023170184.1|DHYD
OG0000088	LOC117140390|XP_033159148.1|DMAU	LOC111593116|XP_023161484.1|DHYD
OG0000088	LOC117135926|XP_033152385.1|DMAU	LOC111604481|XP_023178334.1|DHYD
OG0000088	LOC117140408|XP_033159171.1|DMAU	LOC111593117|XP_023161486.2|DHYD
OG0000089	LOC117142383|XP_033162216.1|DMAU	LOC111603588|XP_023177012.1|DHYD
OG0000089	LOC117143491|XP_033164095.1|DMAU	LOC111598635|XP_023169747.1|DHYD
OG0000089	LOC117141024|XP_033160189.1|DMAU	LOC111603721|XP_023177200.1|DHYD
OG0000090	LOC117137570|XP_033154966.1|DMAU	LOC111592171|XP_023159993.2|DHYD
OG0000090	LOC117137567|XP_033154963.1|DMAU	LOC111592119|XP_023159918.2|DHYD
OG0000090	LOC117140816|XP_033159812.1|DMAU	LOC111592435|XP_023160386.1|DHYD
OG0000090	LOC117140429|XP_033159236.1|DMAU	LOC111598762|XP_023169942.2|DHYD
OG0000091	LOC117145728|XP_033167368.1|DMAU	LOC111601403|XP_023173720.2|DHYD
OG0000091	LOC117150761|XP_033173689.1|DMAU	LOC111599470|XP_023170907.2|DHYD
OG0000091	LOC117146070|XP_033167902.1|DMAU	LOC111592942|XP_023161174.1|DHYD
OG0000091	LOC117145462|XP_033167023.1|DMAU	LOC111592941|XP_023161173.1|DHYD
OG0000092	LOC117143463|XP_033164065.1|DMAU	LOC111599699|XP_023171192.2|DHYD
OG0000092	LOC117145611|XP_033167217.1|DMAU	LOC111597499|XP_023168028.2|DHYD
OG0000092	LOC117143680|XP_033164356.1|DMAU, LOC117145639|XP_033167250.1|DMAU	LOC111597484|XP_023168003.2|DHYD
OG0000093	LOC117150555|XP_033173394.1|DMAU	LOC111601939|XP_023174562.2|DHYD
OG0000093	LOC117146845|XP_033169297.1|DMAU	LOC111593071|XP_023161417.1|DHYD
OG0000094	LOC117141136|XP_033160352.1|DMAU	LOC111597580|XP_023168146.2|DHYD
OG0000094	LOC117145630|XP_033167240.1|DMAU	LOC111599491|XP_023170925.1|DHYD
OG0000096	LOC117135195|XP_033151161.1|DMAU	LOC111595909|XP_023165620.2|DHYD
OG0000096	LOC117138374|XP_033156337.1|DMAU	LOC111595917|XP_023165636.1|DHYD
OG0000096	LOC117143020|XP_033163289.1|DMAU	LOC111595908|XP_023165619.2|DHYD
OG0000096	LOC117140669|XP_033159611.1|DMAU	LOC111594349|XP_023163377.2|DHYD
OG0000098	LOC117142871|XP_033163030.1|DMAU	LOC111596482|XP_023166511.1|DHYD
OG0000099	LOC117148294|XP_033171506.1|DMAU	LOC111595394|XP_023164864.2|DHYD
OG0000099	LOC117148254|XP_033171448.1|DMAU	LOC115483034|XP_030079680.1|DHYD, LOC111605619|XP_030079681.1|DHYD, LOC111596155|XP_023166055.2|DHYD
OG0000100	LOC117136517|XP_033153352.1|DMAU	LOC111601225|XP_023173488.1|DHYD
OG0000100	LOC117143502|XP_033164114.1|DMAU	LOC111602698|XP_030078699.1|DHYD, LOC111593272|XP_023161711.2|DHYD
OG0000101	LOC117139584|XP_033157886.1|DMAU	LOC111605102|XP_023179212.1|DHYD
OG0000101	LOC117139587|XP_033157892.1|DMAU	LOC115483448|XP_030081298.1|DHYD
OG0000102	LOC117136562|XP_033153409.1|DMAU	LOC111597672|XP_023168266.1|DHYD
OG0000102	LOC117136840|XP_033153811.1|DMAU	LOC111597731|XP_023168344.2|DHYD
OG0000103	LOC117139741|XP_033158189.1|DMAU, LOC117140271|XP_033158987.1|DMAU	LOC111601118|XP_023173340.1|DHYD, LOC111601119|XP_023173341.2|DHYD
OG0000103	LOC117140269|XP_033158986.1|DMAU	LOC111601117|XP_023173339.2|DHYD
OG0000103	LOC117136710|XP_033153622.1|DMAU	LOC111605234|XP_023179437.1|DHYD
OG0000104	LOC117139673|XP_033158041.1|DMAU	LOC111604659|XP_023178583.1|DHYD
OG0000104	LOC117140901|XP_033159956.1|DMAU	LOC111600397|XP_023172245.2|DHYD, LOC115483402|XP_030081053.1|DHYD
OG0000104	LOC117139491|XP_033157704.1|DMAU, LOC117139490|XP_033157702.1|DMAU	LOC111604693|XP_023178632.2|DHYD
OG0000105	LOC117145209|XP_033166665.1|DMAU, LOC117140646|XP_033159577.1|DMAU	LOC111603935|XP_023177532.2|DHYD
OG0000105	LOC117143467|XP_033164071.1|DMAU	LOC111597551|XP_023168115.2|DHYD, LOC111598625|XP_023169726.2|DHYD
OG0000107	LOC117138009|XP_033155703.1|DMAU, LOC117150529|XP_033173344.1|DMAU, LOC117150916|XP_033173959.1|DMAU, LOC117151094|XP_033174233.1|DMAU, LOC117136823|XP_033153786.1|DMAU, LOC117136822|XP_033153785.1|DMAU	LOC111601231|XP_023173496.2|DHYD, LOC111594919|XP_023164178.2|DHYD, LOC111594909|XP_023164167.2|DHYD
OG0000109	LOC117150480|XP_033173269.1|DMAU, LOC117150327|XP_033173057.1|DMAU, LOC117150326|XP_033173056.1|DMAU	LOC111600828|XP_023172903.2|DHYD
OG0000109	LOC117150298|XP_033173011.1|DMAU	LOC111601018|XP_023173193.2|DHYD
OG0000110	LOC117141555|XP_033160952.1|DMAU	LOC111602899|XP_030081123.1|DHYD
OG0000110	LOC117141556|XP_033160954.1|DMAU	LOC111602896|XP_023176001.2|DHYD
OG0000110	LOC117140295|XP_033159023.1|DMAU	LOC111602908|XP_030081181.1|DHYD
OG0000110	LOC117139048|XP_033157042.1|DMAU	LOC111602891|XP_023175994.1|DHYD
OG0000111	LOC117137612|XP_033155029.1|DMAU	LOC111593853|XP_023162670.1|DHYD
OG0000111	LOC117137549|XP_033154938.1|DMAU, LOC117136205|XP_033152849.1|DMAU	LOC111592679|XP_023160814.1|DHYD, LOC111594826|XP_023164062.1|DHYD
OG0000112	LOC117147934|XP_033170970.1|DMAU, LOC117147426|XP_033170197.1|DMAU	LOC111605329|XP_023179566.2|DHYD
OG0000112	LOC117147670|XP_033170537.1|DMAU, LOC117147441|XP_033170213.1|DMAU	LOC111605332|XP_023179568.2|DHYD, LOC111603144|XP_023176388.1|DHYD, LOC111603201|XP_023176458.2|DHYD
OG0000113	LOC117137340|XP_033154626.1|DMAU	LOC111604401|XP_023178220.2|DHYD
OG0000113	LOC117144993|XP_033166357.1|DMAU	LOC111603366|XP_023176683.2|DHYD, LOC111604045|XP_023177669.1|DHYD
OG0000114	LOC117150884|XP_033173909.1|DMAU, LOC117150882|XP_033173907.1|DMAU, LOC117150883|XP_033173908.1|DMAU	LOC111603785|XP_023177294.1|DHYD
OG0000114	LOC117150879|XP_033173904.1|DMAU	LOC111603782|XP_023177292.2|DHYD
OG0000114	LOC117150881|XP_033173906.1|DMAU	LOC111603784|XP_023177293.1|DHYD
OG0000116	LOC117145509|XP_033167088.1|DMAU	LOC111604852|XP_023178853.1|DHYD
OG0000116	LOC117145322|XP_033166809.1|DMAU	LOC111604823|XP_023178815.2|DHYD
OG0000116	LOC117143546|XP_033164176.1|DMAU	LOC111604866|XP_030078684.1|DHYD, LOC111604867|XP_030078683.1|DHYD, LOC111604903|XP_023178910.2|DHYD
OG0000117	LOC117140280|XP_033159003.1|DMAU	LOC111600402|XP_023172250.2|DHYD
OG0000117	LOC117140287|XP_033159016.1|DMAU	LOC111600404|XP_023172253.2|DHYD
OG0000117	LOC117140343|XP_033159086.1|DMAU	LOC111600405|XP_023172254.1|DHYD
OG0000117	LOC117140312|XP_033159052.1|DMAU	LOC111600409|XP_023172258.2|DHYD
OG0000118	LOC117135603|XP_033151847.1|DMAU	LOC111602186|XP_023174913.2|DHYD, LOC111602185|XP_023174912.2|DHYD
OG0000119	LOC117143976|XP_033164804.1|DMAU	LOC111594626|XP_023163785.1|DHYD
OG0000119	LOC117144044|XP_033164905.1|DMAU	LOC111594598|XP_023163731.1|DHYD
OG0000119	LOC117144043|XP_033164903.1|DMAU	LOC111594582|XP_023163708.1|DHYD
OG0000120	LOC117135556|XP_033151747.1|DMAU	LOC111600604|XP_023172567.2|DHYD
OG0000120	LOC117140123|XP_033158778.1|DMAU	LOC111601088|XP_023173283.1|DHYD
OG0000121	LOC117147561|XP_033170393.1|DMAU	LOC111603179|XP_023176430.1|DHYD
OG0000121	LOC117142505|XP_033162432.1|DMAU	LOC111597218|XP_030080606.1|DHYD
OG0000121	LOC117142503|XP_033162430.1|DMAU, LOC117142506|XP_033162433.1|DMAU	LOC111597213|XP_023167555.2|DHYD, LOC111597090|XP_023167398.1|DHYD
OG0000122	LOC117150526|XP_033173341.1|DMAU	LOC111594761|XP_023163978.2|DHYD
OG0000122	LOC117147492|XP_033170284.1|DMAU	LOC111601844|XP_023174446.2|DHYD
OG0000122	LOC117136699|XP_033153608.1|DMAU	LOC111604606|XP_023178487.1|DHYD
OG0000122	LOC117141442|XP_033160827.1|DMAU	LOC111602177|XP_030079238.1|DHYD
OG0000123	LOC117136062|XP_033152602.1|DMAU	LOC111604152|XP_023177844.1|DHYD, LOC111604143|XP_023177833.1|DHYD
OG0000123	LOC117144217|XP_033165162.1|DMAU	LOC115482780|XP_030078625.1|DHYD, LOC111592387|XP_023160330.2|DHYD
OG0000124	LOC117135459|XP_033151542.1|DMAU, LOC117137979|XP_033155643.1|DMAU	LOC111596345|XP_023166304.2|DHYD, LOC111596341|XP_023166294.2|DHYD, LOC111596342|XP_023166295.2|DHYD
OG0000124	LOC117136693|XP_033153599.1|DMAU, LOC117137964|XP_033155626.1|DMAU	LOC111597130|XP_023167459.2|DHYD
OG0000125	LOC117143411|XP_033163996.1|DMAU	LOC111598816|XP_023170014.1|DHYD
OG0000125	LOC117143914|XP_033164718.1|DMAU	LOC111596553|XP_023166598.2|DHYD
OG0000125	LOC117138013|XP_033155705.1|DMAU	LOC111594119|XP_023163047.2|DHYD
OG0000126	LOC117143550|XP_033164184.1|DMAU	LOC111598993|XP_023170265.1|DHYD
OG0000127	LOC117145521|XP_033167104.1|DMAU, LOC117144375|XP_033165393.1|DMAU	LOC111602713|XP_023175721.1|DHYD
OG0000127	LOC117145520|XP_033167103.1|DMAU	LOC111602743|XP_023175763.2|DHYD
OG0000127	LOC117143556|XP_033164189.1|DMAU	LOC111602747|XP_023175766.2|DHYD
OG0000128	LOC117137914|XP_033155550.1|DMAU	LOC111604073|XP_030081308.1|DHYD
OG0000128	LOC117145151|XP_033166582.1|DMAU	LOC111604098|XP_023177766.2|DHYD, LOC115483459|XP_030081391.1|DHYD, LOC115483450|XP_030081307.1|DHYD
OG0000129	LOC117148507|XP_033171802.1|DMAU	LOC111597362|XP_023167785.1|DHYD
OG0000129	LOC117141699|XP_033161197.1|DMAU	LOC111600994|XP_023173154.2|DHYD
OG0000129	LOC117150016|XP_033172785.1|DMAU	LOC111600993|XP_023173153.1|DHYD
OG0000129	LOC117148506|XP_033171801.1|DMAU	LOC111597361|XP_023167784.1|DHYD
OG0000130	LOC117141215|XP_033160465.1|DMAU	LOC111595665|XP_023165255.2|DHYD
OG0000130	LOC117139553|XP_033157837.1|DMAU	LOC111595642|XP_023165234.2|DHYD
OG0000130	LOC117139598|XP_033157920.1|DMAU, LOC117139597|XP_033157919.1|DMAU	LOC111595664|XP_023165254.2|DHYD
OG0000131	LOC117144921|XP_033166261.1|DMAU	LOC111594556|XP_023163679.2|DHYD
OG0000132	LOC117150678|XP_033173575.1|DMAU	LOC111595014|XP_023164289.2|DHYD
OG0000132	LOC117143533|XP_033164156.1|DMAU	LOC111603549|XP_023176951.2|DHYD
OG0000134	LOC117142577|XP_033162536.1|DMAU	LOC111602019|XP_023174685.1|DHYD
OG0000134	LOC117147586|XP_033170423.1|DMAU	LOC111598831|XP_030078873.1|DHYD
OG0000134	LOC117136536|XP_033153379.1|DMAU	LOC111601548|XP_023173960.1|DHYD
OG0000136	LOC117146552|XP_033168740.1|DMAU	LOC111597401|XP_023167848.2|DHYD
OG0000137	LOC117142436|XP_033162288.1|DMAU	LOC111594447|XP_023163503.2|DHYD
OG0000137	LOC117141313|XP_033160590.1|DMAU	LOC111601021|XP_023173196.2|DHYD
OG0000138	LOC117142218|XP_033161946.1|DMAU	LOC111603648|XP_023177095.2|DHYD
OG0000138	LOC117144842|XP_033166129.1|DMAU	LOC111603646|XP_023177093.2|DHYD
OG0000138	LOC117144893|XP_033166207.1|DMAU	LOC111603667|XP_023177119.1|DHYD
OG0000138	LOC117144843|XP_033166130.1|DMAU	LOC111603600|XP_023177027.2|DHYD, LOC111603668|XP_023177120.2|DHYD
OG0000140	LOC117143412|XP_033163998.1|DMAU	LOC111598783|XP_023169969.2|DHYD
OG0000141	LOC117142087|XP_033161860.1|DMAU	LOC111601723|XP_023174214.2|DHYD
OG0000141	LOC117142084|XP_033161856.1|DMAU	LOC111601724|XP_023174215.1|DHYD
OG0000141	LOC117142085|XP_033161857.1|DMAU	LOC111601725|XP_023174216.2|DHYD
OG0000142	LOC117144738|XP_033165981.1|DMAU	LOC111593371|XP_023161855.1|DHYD
OG0000142	LOC117141681|XP_033161169.1|DMAU	LOC111598639|XP_030081632.1|DHYD
OG0000142	LOC117147848|XP_033170815.1|DMAU	LOC111605339|XP_030080112.1|DHYD
OG0000143	LOC117139731|XP_033158159.1|DMAU	LOC111593521|XP_023162080.2|DHYD
OG0000143	LOC117139733|XP_033158162.1|DMAU	LOC111593524|XP_023162085.1|DHYD, LOC111593522|XP_023162082.1|DHYD
OG0000144	LOC117144371|XP_033165386.1|DMAU	LOC111604227|XP_023177966.2|DHYD
OG0000144	LOC117147010|XP_033169584.1|DMAU	LOC111596455|XP_023166450.1|DHYD
OG0000144	LOC117135856|XP_033152266.1|DMAU	LOC111604000|XP_023177617.1|DHYD
OG0000145	LOC117147647|XP_033170509.1|DMAU	LOC111603372|XP_023176692.1|DHYD
OG0000145	LOC117150257|XP_033172947.1|DMAU	LOC115483294|XP_030080505.1|DHYD, LOC111594181|XP_023163131.1|DHYD
OG0000145	LOC117135678|XP_033151971.1|DMAU	LOC111594179|XP_023163129.2|DHYD, LOC115483303|XP_030080517.1|DHYD
OG0000145	LOC117135670|XP_033151960.1|DMAU	LOC115483293|XP_030080502.1|DHYD, LOC111594177|XP_023163128.2|DHYD
OG0000147	LOC117151092|XP_033174231.1|DMAU	LOC111595831|XP_023165506.1|DHYD
OG0000147	LOC117143658|XP_033164330.1|DMAU	LOC111594434|XP_030080605.1|DHYD
OG0000147	LOC117143659|XP_033164331.1|DMAU	LOC111594518|XP_023163614.1|DHYD
OG0000148	LOC117139177|XP_033157236.1|DMAU	LOC111601105|XP_023173316.2|DHYD
OG0000148	LOC117150291|XP_033173002.1|DMAU	LOC111593768|XP_023162555.2|DHYD
OG0000149	LOC117135137|XP_033151085.1|DMAU	LOC111592069|XP_023159843.2|DHYD
OG0000149	LOC117146834|XP_033169279.1|DMAU	LOC111593628|XP_023162265.1|DHYD
OG0000150	LOC117135142|XP_033151091.1|DMAU, LOC117147924|XP_033170943.1|DMAU, LOC117135135|XP_033151080.1|DMAU, LOC117135143|XP_033151092.1|DMAU, LOC117135144|XP_033151093.1|DMAU, LOC117135118|XP_033151026.1|DMAU	LOC111596269|XP_023166174.2|DHYD
OG0000151	LOC117139342|XP_033157479.1|DMAU	LOC111600942|XP_023173081.2|DHYD
OG0000151	LOC117140551|XP_033159438.1|DMAU	LOC115483388|XP_030081010.1|DHYD
OG0000151	LOC117139343|XP_033157480.1|DMAU	LOC111595796|XP_023165454.1|DHYD
OG0000151	LOC117139127|XP_033157164.1|DMAU	LOC111599240|XP_023170605.2|DHYD
OG0000152	LOC117144421|XP_033165454.1|DMAU	LOC111596245|XP_023166145.2|DHYD
OG0000152	LOC117142213|XP_033161940.1|DMAU, LOC117144420|XP_033165453.1|DMAU	LOC111596244|XP_023166144.1|DHYD
OG0000152	LOC117143305|XP_033163805.1|DMAU	LOC111596246|XP_023166146.2|DHYD
OG0000153	LOC117145368|XP_033166882.1|DMAU	LOC111593253|XP_023161680.1|DHYD
OG0000153	LOC117143459|XP_033164062.1|DMAU	LOC111593270|XP_023161709.2|DHYD
OG0000153	LOC117145283|XP_033166764.1|DMAU	LOC111593271|XP_023161710.2|DHYD
OG0000154	LOC117144747|XP_033165993.1|DMAU	LOC111603479|XP_030081666.1|DHYD
OG0000154	LOC117144748|XP_033165994.1|DMAU	LOC115483717|XP_030081665.1|DHYD
OG0000154	LOC117142020|XP_033161776.1|DMAU	LOC111604282|XP_023178065.2|DHYD
OG0000155	LOC117140364|XP_033159110.1|DMAU	LOC115483421|XP_030081184.1|DHYD, LOC115483481|XP_030081492.1|DHYD, LOC111593220|XP_023161639.2|DHYD
OG0000155	LOC117139054|XP_033157055.1|DMAU	LOC111593221|XP_023161640.2|DHYD
OG0000155	LOC117139051|XP_033157046.1|DMAU	LOC111593218|XP_023161637.2|DHYD
OG0000157	LOC117137965|XP_033155627.1|DMAU, LOC117136533|XP_033153373.1|DMAU	LOC111597018|XP_023167292.1|DHYD, LOC111597019|XP_023167293.1|DHYD
OG0000157	LOC117136385|XP_033153168.1|DMAU	LOC111597009|XP_023167281.2|DHYD
OG0000158	LOC117136683|XP_033153585.1|DMAU	LOC111594715|XP_023163921.2|DHYD
OG0000158	LOC117141776|XP_033161299.1|DMAU	LOC111597574|XP_023168141.2|DHYD
OG0000158	LOC117142032|XP_033161788.1|DMAU	LOC111597584|XP_023168151.2|DHYD
OG0000159	LOC117140892|XP_033159937.1|DMAU	LOC111592870|XP_030079690.1|DHYD
OG0000159	LOC117140023|XP_033158644.1|DMAU	LOC111601281|XP_030081817.1|DHYD
OG0000159	LOC117140741|XP_033159708.1|DMAU	LOC111595118|XP_023164454.2|DHYD
OG0000160	LOC117145350|XP_033166857.1|DMAU	LOC111605455|XP_030080648.1|DHYD, LOC111601382|XP_030080693.1|DHYD
OG0000161	LOC117139927|XP_033158502.1|DMAU	LOC111598769|XP_023169951.1|DHYD
OG0000161	LOC117146660|XP_033168893.1|DMAU	LOC111602406|XP_023175200.1|DHYD
OG0000162	LOC117141661|XP_033161142.1|DMAU, LOC117140399|XP_033159160.1|DMAU, LOC117150897|XP_033173929.1|DMAU	LOC111592657|XP_023160776.2|DHYD, LOC111592641|XP_023160755.2|DHYD
OG0000162	LOC117137456|XP_033154794.1|DMAU	LOC111591954|XP_023159656.2|DHYD
OG0000163	LOC117139035|XP_033157027.1|DMAU	LOC111599502|XP_023170939.2|DHYD
OG0000163	LOC117148456|XP_033171722.1|DMAU	LOC111602700|XP_023175704.2|DHYD
OG0000164	LOC117136071|XP_033152616.1|DMAU	LOC111592230|XP_023160082.2|DHYD
OG0000165	LOC117147767|XP_033170691.1|DMAU, LOC117147766|XP_033170686.1|DMAU, LOC117146706|XP_033169010.1|DMAU, LOC117147765|XP_033170682.1|DMAU, LOC117147082|XP_033169736.1|DMAU	LOC111603343|XP_023176647.1|DHYD
OG0000166	LOC117136305|XP_033153043.1|DMAU	LOC111597953|XP_023168683.2|DHYD
