Orthogroup	DMAU.longest_only	DBIA.longest_only
OG0000045	LOC117139893|XP_033158462.1|DMAU, LOC117140400|XP_033159161.1|DMAU, LOC117139892|XP_033158461.1|DMAU	LOC108034658|XP_016965085.1|DBIA, LOC108034642|XP_016965069.1|DBIA
OG0000045	LOC117139487|XP_033157699.1|DMAU	LOC108028181|XP_016955331.1|DBIA
OG0000045	LOC117139486|XP_033157698.1|DMAU	LOC108028143|XP_016955289.1|DBIA
OG0000046	LOC117145662|XP_033167285.1|DMAU	LOC108027349|XP_016954257.1|DBIA
OG0000046	LOC117147192|XP_033169884.1|DMAU	LOC108024100|XP_016949365.1|DBIA
OG0000046	LOC117148363|XP_033171610.1|DMAU	LOC108024103|XP_016949370.1|DBIA
OG0000046	LOC117147217|XP_033169922.1|DMAU	LOC108024088|XP_016949352.1|DBIA
OG0000046	LOC117144703|XP_033165923.1|DMAU	LOC108024336|XP_016949726.1|DBIA
OG0000046	LOC117144838|XP_033166122.1|DMAU	LOC108024337|XP_016949728.1|DBIA
OG0000046	LOC117143845|XP_033164592.1|DMAU, LOC117143549|XP_033164180.1|DMAU	LOC108024872|XP_016950506.1|DBIA
OG0000046	LOC117143844|XP_033164591.1|DMAU	LOC108024879|XP_016950512.1|DBIA
OG0000046	LOC117136443|XP_033153251.1|DMAU	LOC108029852|XP_016957830.1|DBIA
OG0000047	LOC117137846|XP_033155439.1|DMAU	LOC108036240|XP_016967738.1|DBIA
OG0000047	LOC117137896|XP_033155525.1|DMAU	LOC108036255|XP_016967753.1|DBIA
OG0000047	LOC117136744|XP_033153666.1|DMAU	LOC108029392|XP_016957110.1|DBIA
OG0000047	LOC117141645|XP_033161109.1|DMAU	LOC108035707|XP_016966919.1|DBIA
OG0000047	LOC117137194|XP_033154412.1|DMAU	LOC108029377|XP_016957093.1|DBIA
OG0000047	LOC117141646|XP_033161110.1|DMAU	LOC108034788|XP_016965261.1|DBIA
OG0000048	LOC117140937|XP_033160024.1|DMAU, LOC117140309|XP_033159045.1|DMAU	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA
OG0000048	LOC117140936|XP_033160023.1|DMAU	LOC108035017|XP_016965850.1|DBIA
OG0000048	LOC117140939|XP_033160026.1|DMAU	LOC108035032|XP_016965866.1|DBIA
OG0000048	LOC117140935|XP_033160022.1|DMAU	LOC108035016|XP_016965849.1|DBIA
OG0000048	LOC117140941|XP_033160028.1|DMAU	LOC108035019|XP_016965851.1|DBIA
OG0000049	LOC117144267|XP_033165261.1|DMAU	LOC108024404|XP_016949805.1|DBIA
OG0000049	LOC117143819|XP_033164555.1|DMAU	LOC108024363|XP_016949755.1|DBIA
OG0000049	LOC117145062|XP_033166468.1|DMAU	LOC108024349|XP_016949740.1|DBIA
OG0000049	LOC117145059|XP_033166464.1|DMAU	LOC108024839|XP_016950464.1|DBIA
OG0000049	LOC117145061|XP_033166467.1|DMAU	LOC108024840|XP_016950465.1|DBIA
OG0000049	LOC117144466|XP_033165523.1|DMAU	LOC108024876|XP_016950510.1|DBIA
OG0000050	LOC117136135|XP_033152731.1|DMAU	LOC108029844|XP_016957821.1|DBIA
OG0000050	LOC117142030|XP_033161785.1|DMAU	LOC108030726|XP_016959257.1|DBIA
OG0000050	LOC117142027|XP_033161782.1|DMAU	LOC108030785|XP_016959326.1|DBIA
OG0000050	LOC117142031|XP_033161786.1|DMAU	LOC108030724|XP_016959254.1|DBIA
OG0000050	LOC117142029|XP_033161784.1|DMAU	LOC108030784|XP_016959325.1|DBIA
OG0000050	LOC117142024|XP_033161778.1|DMAU	LOC108030723|XP_016959253.1|DBIA
OG0000050	LOC117142028|XP_033161783.1|DMAU	LOC108030725|XP_016959255.1|DBIA
OG0000051	LOC117143815|XP_033164552.1|DMAU	LOC108031259|XP_016959986.1|DBIA
OG0000051	LOC117143638|XP_033164307.1|DMAU	LOC108031167|XP_016959876.1|DBIA
OG0000051	LOC117145371|XP_033166886.1|DMAU	LOC108031066|XP_016959760.1|DBIA
OG0000052	LOC117145316|XP_033166802.1|DMAU	LOC108031139|XP_016959843.1|DBIA
OG0000052	LOC117143900|XP_033164697.1|DMAU	LOC108024786|XP_016950390.1|DBIA
OG0000052	LOC117143488|XP_033164092.1|DMAU	LOC108031304|XP_016960037.1|DBIA
OG0000052	LOC117143804|XP_033164539.1|DMAU	LOC108031177|XP_016959886.1|DBIA
OG0000052	LOC117145315|XP_033166801.1|DMAU	LOC108031170|XP_016959879.1|DBIA
OG0000052	LOC117136886|XP_033153888.1|DMAU	LOC108029994|XP_016957997.1|DBIA
OG0000052	LOC117136885|XP_033153886.1|DMAU	LOC108029937|XP_016957921.1|DBIA
OG0000053	LOC117137106|XP_033154284.1|DMAU	LOC108029369|XP_016957086.1|DBIA
OG0000053	LOC117137105|XP_033154282.1|DMAU	LOC108029362|XP_016957079.1|DBIA
OG0000053	LOC117137096|XP_033154272.1|DMAU	LOC108029361|XP_016957078.1|DBIA
OG0000053	LOC117137094|XP_033154271.1|DMAU	LOC108029360|XP_016957077.1|DBIA
OG0000053	LOC117137107|XP_033154285.1|DMAU	LOC108029370|XP_016957087.1|DBIA
OG0000054	LOC117144491|XP_033165568.1|DMAU	LOC108026311|XP_016952687.1|DBIA
OG0000054	LOC117145202|XP_033166655.1|DMAU	LOC108026092|XP_016952281.1|DBIA
OG0000054	LOC117145522|XP_033167105.1|DMAU	LOC108026028|XP_016952208.1|DBIA
OG0000054	LOC117144100|XP_033165007.1|DMAU	LOC108026363|XP_016952768.1|DBIA
OG0000055	LOC117143478|XP_033164083.1|DMAU	LOC108025121|XP_016950876.1|DBIA
OG0000055	LOC117143727|XP_033164422.1|DMAU	LOC108025100|XP_016950852.1|DBIA
OG0000056	LOC117145913|XP_033167658.1|DMAU	LOC108031456|XP_016960380.1|DBIA
OG0000056	LOC117145909|XP_033167655.1|DMAU	LOC108031453|XP_016960377.1|DBIA
OG0000056	LOC117145912|XP_033167657.1|DMAU	LOC108031455|XP_016960379.1|DBIA
OG0000056	LOC117144981|XP_033166341.1|DMAU	LOC108031454|XP_016960378.1|DBIA
OG0000056	LOC117145911|XP_033167656.1|DMAU	LOC108031452|XP_016960376.1|DBIA
OG0000056	LOC117144813|XP_033166080.1|DMAU	LOC108031982|XP_016961266.1|DBIA
OG0000058	LOC117135854|XP_033152264.1|DMAU	LOC108036205|XP_016967686.1|DBIA
OG0000058	LOC117146035|XP_033167861.1|DMAU	LOC108032495|XP_016961804.1|DBIA
OG0000058	LOC117138585|XP_033156655.1|DMAU	LOC108036206|XP_016967687.1|DBIA
OG0000058	LOC117141672|XP_033161161.1|DMAU	LOC108033435|XP_016963248.1|DBIA
OG0000058	LOC117147163|XP_033169841.1|DMAU	LOC108029081|XP_016956700.1|DBIA
OG0000059	LOC117144061|XP_033164961.1|DMAU	LOC108025520|XP_016951530.1|DBIA
OG0000059	LOC117144560|XP_033165696.1|DMAU	LOC108025316|XP_016951215.1|DBIA
OG0000059	LOC117144394|XP_033165420.1|DMAU	LOC108025317|XP_016951216.1|DBIA
OG0000059	LOC117143436|XP_033164033.1|DMAU	LOC108025519|XP_016951529.1|DBIA
OG0000059	LOC117143722|XP_033164415.1|DMAU	LOC108025314|XP_016951213.1|DBIA
OG0000060	LOC117148535|XP_033171846.1|DMAU	LOC108031902|XP_016961196.1|DBIA
OG0000060	LOC117141177|XP_033160409.1|DMAU	LOC108033390|XP_016963198.1|DBIA
OG0000060	LOC117144989|XP_033166351.1|DMAU	LOC108023813|XP_016948948.1|DBIA
OG0000060	LOC117142997|XP_033163243.1|DMAU	LOC108025323|XP_016951236.1|DBIA
OG0000060	LOC117147337|XP_033170084.1|DMAU	LOC108024403|XP_016949804.1|DBIA
OG0000060	LOC117150499|XP_033173294.1|DMAU	LOC108027722|XP_016954764.1|DBIA
OG0000061	LOC117144713|XP_033165946.1|DMAU	LOC108032412|XP_016961721.1|DBIA
OG0000061	LOC117147510|XP_033170317.1|DMAU	LOC108032443|XP_016961757.1|DBIA
OG0000061	LOC117146062|XP_033167897.1|DMAU	LOC108032400|XP_016961710.1|DBIA
OG0000061	LOC117148009|XP_033171063.1|DMAU	LOC108032401|XP_016961711.1|DBIA
OG0000062	LOC117147633|XP_033170492.1|DMAU	LOC108024224|XP_016949584.1|DBIA
OG0000062	LOC117135280|XP_033151340.1|DMAU	LOC108033678|XP_016963623.1|DBIA
OG0000062	LOC117142762|XP_033162838.1|DMAU	LOC108027642|XP_016954648.1|DBIA
OG0000063	LOC117142412|XP_033162254.1|DMAU	LOC108024640|XP_016950181.1|DBIA
OG0000063	LOC117142413|XP_033162256.1|DMAU	LOC108024653|XP_016950205.1|DBIA
OG0000063	LOC117142411|XP_033162253.1|DMAU	LOC108024632|XP_016950168.1|DBIA
OG0000063	LOC117141841|XP_033161392.1|DMAU	LOC108034681|XP_016965111.1|DBIA
OG0000063	LOC117141839|XP_033161390.1|DMAU	LOC108035615|XP_016966791.1|DBIA
OG0000063	LOC117141837|XP_033161388.1|DMAU	LOC108035614|XP_016966789.1|DBIA
OG0000063	LOC117141838|XP_033161389.1|DMAU	LOC108034510|XP_016964923.1|DBIA
OG0000065	LOC117142873|XP_033163031.1|DMAU	LOC108027234|XP_016954057.1|DBIA
OG0000065	LOC117142874|XP_033163032.1|DMAU	LOC108027236|XP_016954058.1|DBIA
OG0000065	LOC117145328|XP_033166821.1|DMAU	LOC108023319|XP_016948114.1|DBIA
OG0000065	LOC117142495|XP_033162416.1|DMAU	LOC108023329|XP_016948142.1|DBIA
OG0000066	LOC117146647|XP_033168872.1|DMAU	LOC108024355|XP_016949747.1|DBIA
OG0000066	LOC117144480|XP_033165551.1|DMAU	LOC108027312|XP_016954195.1|DBIA
OG0000066	LOC117143752|XP_033164456.1|DMAU	LOC108024442|XP_016949849.1|DBIA
OG0000066	LOC117143335|XP_033163890.1|DMAU	LOC108033498|XP_016963327.1|DBIA
OG0000066	LOC117143919|XP_033164725.1|DMAU	LOC108026077|XP_016952264.1|DBIA
OG0000066	LOC117146587|XP_033168799.1|DMAU	LOC108025758|XP_016951842.1|DBIA
OG0000066	LOC117135864|XP_033152284.1|DMAU	LOC108022830|XP_016947464.1|DBIA
OG0000067	LOC117143290|XP_033163776.1|DMAU	LOC108027215|XP_016954031.1|DBIA
OG0000067	LOC117141618|XP_033161029.1|DMAU	LOC108028025|XP_016955150.1|DBIA
OG0000067	LOC117137893|XP_033155518.1|DMAU	LOC108036631|XP_016968394.1|DBIA
OG0000067	LOC117139071|XP_033157072.1|DMAU	LOC108028052|XP_016955180.1|DBIA
OG0000067	LOC117140079|XP_033158722.1|DMAU	LOC108028075|XP_016955204.1|DBIA
OG0000068	LOC117140267|XP_033158984.1|DMAU	LOC108027959|XP_016955073.1|DBIA
OG0000068	LOC117142608|XP_033162579.1|DMAU	LOC108031521|XP_016960528.1|DBIA
OG0000068	LOC117139306|XP_033157439.1|DMAU	LOC108034448|XP_016964821.1|DBIA
OG0000068	LOC117135414|XP_033151458.1|DMAU	LOC108029590|XP_016957445.1|DBIA
OG0000068	LOC117147929|XP_033170959.1|DMAU	LOC108027565|XP_016954535.1|DBIA
OG0000069	LOC117138693|XP_033156843.1|DMAU	LOC108022204|XP_016946546.1|DBIA
OG0000070	LOC117140982|XP_033160124.1|DMAU	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA
OG0000070	LOC117148893|XP_033172490.1|DMAU	LOC108028712|XP_016956151.1|DBIA
OG0000070	LOC117137413|XP_033154736.1|DMAU	LOC108033786|XP_016963881.1|DBIA
OG0000070	LOC117146922|XP_033169442.1|DMAU	LOC108023296|XP_016948086.1|DBIA
OG0000071	LOC117139290|XP_033157411.1|DMAU	LOC108034500|XP_016964894.1|DBIA
OG0000071	LOC117139289|XP_033157410.1|DMAU	LOC108034394|XP_016964765.1|DBIA
OG0000072	LOC117136935|XP_033153969.1|DMAU	LOC108036662|XP_016968433.1|DBIA
OG0000072	LOC117136352|XP_033153109.1|DMAU	LOC108036290|XP_016967791.1|DBIA
OG0000072	LOC117136936|XP_033153970.1|DMAU	LOC108036249|XP_016967747.1|DBIA
OG0000073	LOC117138354|XP_033156291.1|DMAU	LOC108022685|XP_016947244.1|DBIA
OG0000073	LOC117147893|XP_033170883.1|DMAU	LOC108023361|XP_016948233.1|DBIA
OG0000073	LOC117142466|XP_033162348.1|DMAU	LOC108027157|XP_016953875.1|DBIA
OG0000074	LOC117142069|XP_033161840.1|DMAU	LOC108028307|XP_016955519.1|DBIA
OG0000074	LOC117139233|XP_033157330.1|DMAU	LOC108028433|XP_016955751.1|DBIA
OG0000075	LOC117141890|XP_033161477.1|DMAU	LOC108030338|XP_016958695.1|DBIA
OG0000075	LOC117139015|XP_033157000.1|DMAU	LOC108031173|XP_016959885.1|DBIA
OG0000075	LOC117139016|XP_033157001.1|DMAU	LOC108031227|XP_016959955.1|DBIA
OG0000075	LOC117141893|XP_033161485.1|DMAU	LOC108030349|XP_016958707.1|DBIA
OG0000076	LOC117141100|XP_033160313.1|DMAU	LOC108035061|XP_016965936.1|DBIA
OG0000076	LOC117145344|XP_033166850.1|DMAU	LOC108031057|XP_016959747.1|DBIA
OG0000076	LOC117143595|XP_033164232.1|DMAU	LOC108031198|XP_016959909.1|DBIA
OG0000076	LOC117147320|XP_033170062.1|DMAU	LOC108027529|XP_016954462.1|DBIA
OG0000076	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU	LOC108027531|XP_016954464.1|DBIA
OG0000077	LOC117138525|XP_033156554.1|DMAU	LOC108026696|XP_016953273.1|DBIA
OG0000077	LOC117142441|XP_033162295.1|DMAU	LOC108032098|XP_016961415.1|DBIA
OG0000077	LOC117138466|XP_033156483.1|DMAU	LOC108026817|XP_016953471.1|DBIA
OG0000077	LOC117144652|XP_033165842.1|DMAU	LOC108024645|XP_016950184.1|DBIA
OG0000078	LOC117138008|XP_033155701.1|DMAU	LOC108026559|XP_016952999.1|DBIA
OG0000078	LOC117140111|XP_033158764.1|DMAU	LOC108030890|XP_016959551.1|DBIA
OG0000078	LOC117145393|XP_033166920.1|DMAU	LOC108027078|XP_016953782.1|DBIA
OG0000078	LOC117146596|XP_033168812.1|DMAU	LOC108027590|XP_016954597.1|DBIA
OG0000078	LOC117147316|XP_033170056.1|DMAU	LOC108023624|XP_016948723.1|DBIA
OG0000079	LOC117151011|XP_033174109.1|DMAU, LOC117151012|XP_033174110.1|DMAU	LOC108029252|XP_016956936.1|DBIA, LOC108029253|XP_016956937.1|DBIA
OG0000079	LOC117151008|XP_033174106.1|DMAU	LOC108029251|XP_016956935.1|DBIA
OG0000079	LOC117151007|XP_033174105.1|DMAU	LOC108029014|XP_016956549.1|DBIA
OG0000080	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA
OG0000080	LOC117136966|XP_033154021.1|DMAU	LOC108036474|XP_016968140.1|DBIA
OG0000082	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU	LOC108026719|XP_016953316.1|DBIA
OG0000082	LOC117142679|XP_033162708.1|DMAU	LOC108032144|XP_016961473.1|DBIA
OG0000082	LOC117143259|XP_033163721.1|DMAU	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA
OG0000083	LOC117145762|XP_033167461.1|DMAU	LOC108034224|XP_016964555.1|DBIA
OG0000083	LOC117140536|XP_033159420.1|DMAU	LOC108036802|XP_016968638.1|DBIA
OG0000083	LOC117144457|XP_033165508.1|DMAU	LOC108036697|XP_016968476.1|DBIA
OG0000083	LOC117144620|XP_033165809.1|DMAU	LOC108036696|XP_016968475.1|DBIA
OG0000083	LOC117145464|XP_033167065.1|DMAU	LOC108034049|XP_016964289.1|DBIA
OG0000084	LOC117136635|XP_033153517.1|DMAU	LOC108029487|XP_016957244.1|DBIA
OG0000084	LOC117137735|XP_033155207.1|DMAU	LOC108030446|XP_016958828.1|DBIA
OG0000085	LOC117136756|XP_033153683.1|DMAU	LOC108029919|XP_016957901.1|DBIA
OG0000085	LOC117136082|XP_033152643.1|DMAU	LOC108029899|XP_016957878.1|DBIA
OG0000085	LOC117136296|XP_033153031.1|DMAU	LOC108029891|XP_016957870.1|DBIA
OG0000085	LOC117137083|XP_033154202.1|DMAU	LOC108030346|XP_016958700.1|DBIA
OG0000085	LOC117136080|XP_033152640.1|DMAU	LOC108030036|XP_016958096.1|DBIA
OG0000086	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU	LOC108026716|XP_016953312.1|DBIA
OG0000087	LOC117147902|XP_033170903.1|DMAU	LOC108033838|XP_016963957.1|DBIA
OG0000087	LOC117147219|XP_033169927.1|DMAU	LOC108032464|XP_016961778.1|DBIA
OG0000087	LOC117140352|XP_033159099.1|DMAU	LOC108033704|XP_016963704.1|DBIA
OG0000088	LOC117137209|XP_033154454.1|DMAU	LOC108030164|XP_016958382.1|DBIA
OG0000088	LOC117144166|XP_033165097.1|DMAU	LOC108029008|XP_016956541.1|DBIA
OG0000088	LOC117140390|XP_033159148.1|DMAU	LOC108028140|XP_016955285.1|DBIA
OG0000088	LOC117135926|XP_033152385.1|DMAU	LOC108036273|XP_016967772.1|DBIA
OG0000088	LOC117140408|XP_033159171.1|DMAU	LOC108028134|XP_016955279.1|DBIA
OG0000089	LOC117142383|XP_033162216.1|DMAU	LOC108027303|XP_016954184.1|DBIA
OG0000089	LOC117144287|XP_033165282.1|DMAU	LOC108027149|XP_016953860.1|DBIA
OG0000089	LOC117143491|XP_033164095.1|DMAU	LOC108031913|XP_016961170.1|DBIA
OG0000089	LOC117141024|XP_033160189.1|DMAU	LOC108034931|XP_016965678.1|DBIA
OG0000090	LOC117137570|XP_033154966.1|DMAU	LOC108036323|XP_016967826.1|DBIA
OG0000090	LOC117137567|XP_033154963.1|DMAU	LOC108036321|XP_016967823.1|DBIA
OG0000090	LOC117140816|XP_033159812.1|DMAU	LOC108035651|XP_016966846.1|DBIA
OG0000090	LOC117140429|XP_033159236.1|DMAU	LOC108029154|XP_016956781.1|DBIA
OG0000091	LOC117145728|XP_033167368.1|DMAU	LOC108026296|XP_016952657.1|DBIA
OG0000091	LOC117150761|XP_033173689.1|DMAU	LOC108034140|XP_016964423.1|DBIA
OG0000091	LOC117146070|XP_033167902.1|DMAU	LOC108024396|XP_016949800.1|DBIA
OG0000091	LOC117145462|XP_033167023.1|DMAU	LOC108025529|XP_016951546.1|DBIA
OG0000092	LOC117143463|XP_033164065.1|DMAU	LOC108026462|XP_016952892.1|DBIA
OG0000092	LOC117145611|XP_033167217.1|DMAU	LOC108026448|XP_016952876.1|DBIA
OG0000092	LOC117143680|XP_033164356.1|DMAU	LOC108026029|XP_016952209.1|DBIA
OG0000092	LOC117145639|XP_033167250.1|DMAU	LOC108026468|XP_016952900.1|DBIA
OG0000093	LOC117150555|XP_033173394.1|DMAU	LOC108036087|XP_016967526.1|DBIA
OG0000093	LOC117147887|XP_033170862.1|DMAU	LOC108024087|XP_016949351.1|DBIA
OG0000093	LOC117135736|XP_033152071.1|DMAU	LOC108022062|XP_016946396.1|DBIA
OG0000093	LOC117146845|XP_033169297.1|DMAU	LOC108023730|XP_016948856.1|DBIA
OG0000094	LOC117141136|XP_033160352.1|DMAU	LOC108034459|XP_016964832.1|DBIA
OG0000094	LOC117145630|XP_033167240.1|DMAU	LOC108027023|XP_016953706.1|DBIA
OG0000096	LOC117135195|XP_033151161.1|DMAU	LOC108034354|XP_016964729.1|DBIA
OG0000096	LOC117138374|XP_033156337.1|DMAU	LOC108032607|XP_016962024.1|DBIA
OG0000096	LOC117143020|XP_033163289.1|DMAU	LOC108024684|XP_016950250.1|DBIA
OG0000096	LOC117140669|XP_033159611.1|DMAU	LOC108032371|XP_016961681.1|DBIA
OG0000097	LOC117139946|XP_033158525.1|DMAU	LOC108028124|XP_016955263.1|DBIA
OG0000097	LOC117141244|XP_033160499.1|DMAU	LOC108027975|XP_016955089.1|DBIA
OG0000097	LOC117141243|XP_033160496.1|DMAU	LOC108028121|XP_016955258.1|DBIA
OG0000098	LOC117142871|XP_033163030.1|DMAU	LOC108027233|XP_016954056.1|DBIA
OG0000099	LOC117148294|XP_033171506.1|DMAU	LOC108023646|XP_016948752.1|DBIA
OG0000099	LOC117148295|XP_033171507.1|DMAU	LOC108023446|XP_016948427.1|DBIA
OG0000099	LOC117148254|XP_033171448.1|DMAU	LOC108023711|XP_016948830.1|DBIA
OG0000100	LOC117136517|XP_033153352.1|DMAU	LOC108036385|XP_016967979.1|DBIA
OG0000100	LOC117144118|XP_033165029.1|DMAU	LOC108026088|XP_016952275.1|DBIA
OG0000100	LOC117143502|XP_033164114.1|DMAU	LOC108031432|XP_016960333.1|DBIA
OG0000100	LOC117143503|XP_033164115.1|DMAU	LOC108031433|XP_016960334.1|DBIA
OG0000100	LOC117143996|XP_033164834.1|DMAU	LOC108031252|XP_016959980.1|DBIA
OG0000100	LOC117143664|XP_033164335.1|DMAU	LOC108032000|XP_016961285.1|DBIA
OG0000101	LOC117139587|XP_033157892.1|DMAU	LOC108035923|XP_016967190.1|DBIA
OG0000102	LOC117136562|XP_033153409.1|DMAU	LOC108022873|XP_016947552.1|DBIA
OG0000102	LOC117136840|XP_033153811.1|DMAU	LOC108036452|XP_016968100.1|DBIA
OG0000102	LOC117135879|XP_033152313.1|DMAU	LOC108026512|XP_016952947.1|DBIA
OG0000103	LOC117139741|XP_033158189.1|DMAU	LOC108028249|XP_016955425.1|DBIA
OG0000103	LOC117140271|XP_033158987.1|DMAU	LOC108028438|XP_016955757.1|DBIA
OG0000103	LOC117140269|XP_033158986.1|DMAU	LOC108028436|XP_016955755.1|DBIA
OG0000103	LOC117136710|XP_033153622.1|DMAU	LOC108022796|XP_016947418.1|DBIA
OG0000104	LOC117139673|XP_033158041.1|DMAU	LOC108035283|XP_016966339.1|DBIA
OG0000104	LOC117140901|XP_033159956.1|DMAU	LOC108032687|XP_016962152.1|DBIA
OG0000104	LOC117139491|XP_033157704.1|DMAU	LOC108034535|XP_016964949.1|DBIA
OG0000104	LOC117139490|XP_033157702.1|DMAU	LOC108034533|XP_016964948.1|DBIA
OG0000105	LOC117145209|XP_033166665.1|DMAU	LOC108031043|XP_016959733.1|DBIA
OG0000105	LOC117140646|XP_033159577.1|DMAU	LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA
OG0000105	LOC117143467|XP_033164071.1|DMAU	LOC108031026|XP_016959715.1|DBIA
OG0000106	LOC117136545|XP_033153388.1|DMAU	LOC108026644|XP_016953156.1|DBIA
OG0000106	LOC117145360|XP_033166874.1|DMAU	LOC108025976|XP_016952157.1|DBIA
OG0000106	LOC117147056|XP_033169704.1|DMAU	LOC108028928|XP_016956436.1|DBIA
OG0000106	LOC117135634|XP_033151900.1|DMAU	LOC108029887|XP_016957867.1|DBIA
OG0000106	LOC117135635|XP_033151901.1|DMAU	LOC108030383|XP_016958745.1|DBIA
OG0000107	LOC117138009|XP_033155703.1|DMAU	LOC108022138|XP_016946469.1|DBIA
OG0000107	LOC117150529|XP_033173344.1|DMAU	LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA, LOC108033603|XP_016963445.1|DBIA
OG0000107	LOC117150916|XP_033173959.1|DMAU	LOC108033277|XP_016963032.1|DBIA
OG0000107	LOC117151094|XP_033174233.1|DMAU	LOC108033599|XP_016963440.1|DBIA
OG0000107	LOC117136822|XP_033153785.1|DMAU	LOC108022432|XP_016946806.1|DBIA
OG0000109	LOC117150480|XP_033173269.1|DMAU	LOC108033292|XP_016963047.1|DBIA
OG0000109	LOC117150327|XP_033173057.1|DMAU, LOC117150326|XP_033173056.1|DMAU	LOC108034197|XP_016964514.1|DBIA
OG0000109	LOC117150299|XP_033173013.1|DMAU	LOC108033291|XP_016963046.1|DBIA
OG0000109	LOC117150298|XP_033173011.1|DMAU	LOC108034262|XP_016964608.1|DBIA
OG0000110	LOC117141555|XP_033160952.1|DMAU	LOC108028113|XP_016955251.1|DBIA
OG0000110	LOC117141556|XP_033160954.1|DMAU	LOC108028807|XP_016956281.1|DBIA
OG0000110	LOC117140295|XP_033159023.1|DMAU	LOC108028040|XP_016955167.1|DBIA
OG0000110	LOC117139048|XP_033157042.1|DMAU	LOC108028752|XP_016956212.1|DBIA
OG0000111	LOC117137612|XP_033155029.1|DMAU	LOC108026543|XP_016952982.1|DBIA
OG0000111	LOC117136205|XP_033152849.1|DMAU	LOC108026931|XP_016953634.1|DBIA
OG0000112	LOC117147934|XP_033170970.1|DMAU	LOC108027552|XP_016954506.1|DBIA
OG0000112	LOC117147426|XP_033170197.1|DMAU	LOC108023986|XP_016949205.1|DBIA
OG0000112	LOC117147670|XP_033170537.1|DMAU	LOC108027490|XP_016954423.1|DBIA
OG0000112	LOC117147441|XP_033170213.1|DMAU	LOC108027493|XP_016954426.1|DBIA
OG0000113	LOC117150311|XP_033173029.1|DMAU	LOC108033114|XP_016962807.1|DBIA, LOC108023899|XP_016949074.1|DBIA, LOC108034036|XP_016964270.1|DBIA
OG0000113	LOC117144993|XP_033166357.1|DMAU	LOC108027444|XP_016954385.1|DBIA
OG0000113	LOC117139674|XP_033158046.1|DMAU	LOC108033272|XP_016963026.1|DBIA
OG0000114	LOC117150883|XP_033173908.1|DMAU	LOC108033614|XP_016963466.1|DBIA
OG0000114	LOC117150879|XP_033173904.1|DMAU	LOC108033611|XP_016963463.1|DBIA
OG0000114	LOC117150881|XP_033173906.1|DMAU	LOC108033613|XP_016963465.1|DBIA
OG0000114	LOC117150880|XP_033173905.1|DMAU	LOC108033612|XP_016963464.1|DBIA
OG0000116	LOC117145509|XP_033167088.1|DMAU	LOC108026375|XP_016952785.1|DBIA
OG0000116	LOC117145322|XP_033166809.1|DMAU	LOC108026461|XP_016952890.1|DBIA
OG0000116	LOC117143957|XP_033164783.1|DMAU	LOC108026374|XP_016952784.1|DBIA
OG0000116	LOC117143546|XP_033164176.1|DMAU	LOC108026373|XP_016952783.1|DBIA
OG0000117	LOC117140280|XP_033159003.1|DMAU	LOC108032547|XP_016961914.1|DBIA
OG0000117	LOC117140287|XP_033159016.1|DMAU	LOC108032549|XP_016961915.1|DBIA
OG0000117	LOC117140343|XP_033159086.1|DMAU	LOC108032550|XP_016961916.1|DBIA
OG0000117	LOC117140312|XP_033159052.1|DMAU	LOC108032552|XP_016961919.1|DBIA
OG0000118	LOC117150387|XP_033173140.1|DMAU	LOC108029064|XP_016956623.1|DBIA
OG0000118	LOC117135603|XP_033151847.1|DMAU	LOC108032392|XP_016961702.1|DBIA, LOC108034188|XP_016964499.1|DBIA
OG0000119	LOC117143976|XP_033164804.1|DMAU	LOC108031872|XP_016961119.1|DBIA, LOC108026922|XP_016953622.1|DBIA
OG0000119	LOC117144044|XP_033164905.1|DMAU	LOC108031272|XP_016960002.1|DBIA
OG0000119	LOC117144043|XP_033164903.1|DMAU	LOC108031192|XP_016959902.1|DBIA
OG0000120	LOC117135556|XP_033151747.1|DMAU	LOC108030087|XP_016958214.1|DBIA
OG0000120	LOC117140123|XP_033158778.1|DMAU	LOC108028084|XP_016955219.1|DBIA
OG0000121	LOC117147561|XP_033170393.1|DMAU	LOC108023267|XP_016948040.1|DBIA, LOC108023312|XP_016948104.1|DBIA
OG0000121	LOC117142505|XP_033162432.1|DMAU	LOC108024429|XP_016949836.1|DBIA
OG0000121	LOC117142503|XP_033162430.1|DMAU	LOC108024540|XP_016949998.1|DBIA
