Orthogroup	DMAU.longest_only	DMEL.longest_only
OG0000045	LOC117139487|XP_033157699.1|DMAU	Cpr65Ec|NP_648077.1|DMEL
OG0000045	LOC117139486|XP_033157698.1|DMAU	Cpr65Eb|NP_648076.3|DMEL
OG0000046	LOC117145662|XP_033167285.1|DMAU	CG5892|NP_650959.2|DMEL
OG0000046	LOC117147192|XP_033169884.1|DMAU	CG14219|NP_608322.1|DMEL
OG0000046	LOC117148363|XP_033171610.1|DMAU	CG14205|NP_608323.1|DMEL
OG0000046	LOC117147217|XP_033169922.1|DMAU	CG14204|NP_608321.1|DMEL
OG0000046	LOC117144703|XP_033165923.1|DMAU	CG16723|NP_651159.3|DMEL
OG0000046	LOC117144838|XP_033166122.1|DMAU	CG10183|NP_651160.3|DMEL
OG0000046	LOC117143845|XP_033164592.1|DMAU, LOC117143549|XP_033164180.1|DMAU	CG33337|NP_996269.2|DMEL
OG0000046	LOC117143844|XP_033164591.1|DMAU	CG10182|NP_651158.1|DMEL
OG0000046	LOC117136443|XP_033153251.1|DMAU	CG13325|NP_610836.1|DMEL
OG0000047	LOC117137846|XP_033155439.1|DMAU	loopin-1|NP_001097338.1|DMEL
OG0000047	LOC117137896|XP_033155525.1|DMAU	S-Lap8|NP_611132.1|DMEL
OG0000047	LOC117136744|XP_033153666.1|DMAU	S-Lap5|NP_610892.1|DMEL
OG0000047	LOC117141645|XP_033161109.1|DMAU	S-Lap3|NP_648394.1|DMEL
OG0000047	LOC117137194|XP_033154412.1|DMAU	S-Lap7|NP_610900.1|DMEL
OG0000047	LOC117141646|XP_033161110.1|DMAU	S-Lap4|NP_729613.1|DMEL
OG0000048	LOC117140937|XP_033160024.1|DMAU, LOC117140309|XP_033159045.1|DMAU	CG13060|NP_648873.1|DMEL
OG0000048	LOC117140936|XP_033160023.1|DMAU	CG13043|NP_648868.2|DMEL
OG0000048	LOC117140939|XP_033160026.1|DMAU	CG13063|NP_648869.1|DMEL
OG0000048	LOC117140935|XP_033160022.1|DMAU	CG13044|NP_648867.1|DMEL
OG0000048	LOC117140941|XP_033160028.1|DMAU	CG13042|NP_648870.1|DMEL
OG0000049	LOC117144267|XP_033165261.1|DMAU	CG4053|NP_650601.2|DMEL
OG0000049	LOC117143819|XP_033164555.1|DMAU	CG5246|NP_650603.1|DMEL
OG0000049	LOC117145062|XP_033166468.1|DMAU	CG17475|NP_650600.2|DMEL
OG0000049	LOC117145059|XP_033166464.1|DMAU	CG31269|NP_001097818.1|DMEL
OG0000049	LOC117145061|XP_033166467.1|DMAU	CG31265|NP_650599.1|DMEL
OG0000049	LOC117144466|XP_033165523.1|DMAU	CG5255|NP_650604.1|DMEL
OG0000050	LOC117136135|XP_033152731.1|DMAU	CG13193|NP_610699.1|DMEL
OG0000050	LOC117142030|XP_033161785.1|DMAU	CG33766|NP_001027140.1|DMEL
OG0000050	LOC117142027|XP_033161782.1|DMAU	CG33770|NP_001027144.2|DMEL
OG0000050	LOC117142031|XP_033161786.1|DMAU	CG33769|NP_001027143.1|DMEL
OG0000050	LOC117142029|XP_033161784.1|DMAU	CG33767|NP_001027141.1|DMEL
OG0000050	LOC117142024|XP_033161778.1|DMAU	CG33771|NP_001027145.3|DMEL
OG0000050	LOC117142028|XP_033161783.1|DMAU	CG33768|NP_001027142.2|DMEL
OG0000051	LOC117143815|XP_033164552.1|DMAU	Cyp313b1|NP_649807.1|DMEL
OG0000051	LOC117143638|XP_033164307.1|DMAU	Cyp313a4|NP_650224.3|DMEL
OG0000051	LOC117142373|XP_033162194.1|DMAU	Cyp313a1|NP_650368.1|DMEL
OG0000051	LOC117145370|XP_033166885.1|DMAU	Cyp313a2|NP_650169.3|DMEL
OG0000051	LOC117145371|XP_033166886.1|DMAU	Cyp313a3|NP_650170.2|DMEL
OG0000052	LOC117145316|XP_033166802.1|DMAU	CG16904|NP_649957.1|DMEL
OG0000052	LOC117143900|XP_033164697.1|DMAU	CG31141|NP_732912.2|DMEL
OG0000052	LOC117143487|XP_033164091.1|DMAU	eloF|NP_649956.1|DMEL
OG0000052	LOC117143488|XP_033164092.1|DMAU	CG8534|NP_649955.1|DMEL
OG0000052	LOC117143804|XP_033164539.1|DMAU	CG9458|NP_731419.1|DMEL
OG0000052	LOC117145315|XP_033166801.1|DMAU	CG9459|NP_649958.2|DMEL
OG0000052	LOC117136886|XP_033153888.1|DMAU	CG17821|NP_725820.2|DMEL
OG0000052	LOC117136885|XP_033153886.1|DMAU	CG18609|NP_611365.2|DMEL
OG0000053	LOC117137106|XP_033154284.1|DMAU	Mal-A8|NP_610384.1|DMEL
OG0000053	LOC117137105|XP_033154282.1|DMAU	Mal-A7|NP_610383.1|DMEL
OG0000053	LOC117137096|XP_033154272.1|DMAU	Mal-A6|NP_995779.2|DMEL
OG0000053	LOC117137094|XP_033154271.1|DMAU	Mal-A5|NP_610382.2|DMEL
OG0000053	LOC117137107|XP_033154285.1|DMAU	Mal-A1|NP_476627.3|DMEL
OG0000054	LOC117144491|XP_033165568.1|DMAU	AOX1|NP_650475.1|DMEL
OG0000054	LOC117145202|XP_033166655.1|DMAU	AOX2|NP_732047.2|DMEL
OG0000054	LOC117145522|XP_033167105.1|DMAU	AOX4|NP_650478.1|DMEL
OG0000054	LOC117144100|XP_033165007.1|DMAU	AOX3|NP_650477.1|DMEL
OG0000055	LOC117143514|XP_033164128.1|DMAU	CecC|NP_524591.1|DMEL
OG0000055	LOC117143478|XP_033164083.1|DMAU	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL
OG0000055	LOC117143727|XP_033164422.1|DMAU	CecB|NP_524590.1|DMEL
OG0000056	LOC117145913|XP_033167658.1|DMAU	CG6726|NP_651120.1|DMEL
OG0000056	LOC117145909|XP_033167655.1|DMAU	CG17110|NP_651121.1|DMEL
OG0000056	LOC117145912|XP_033167657.1|DMAU	CG17109|NP_651122.2|DMEL
OG0000056	LOC117144981|XP_033166341.1|DMAU	CG6738|NP_651124.1|DMEL
OG0000056	LOC117145911|XP_033167656.1|DMAU	CG6733|NP_651123.1|DMEL
OG0000056	LOC117144813|XP_033166080.1|DMAU	CG6465|NP_650004.1|DMEL
OG0000058	LOC117135854|XP_033152264.1|DMAU	AANATL4|NP_611406.1|DMEL
OG0000058	LOC117146035|XP_033167861.1|DMAU	AANATL3|NP_610018.1|DMEL
OG0000058	LOC117138585|XP_033156655.1|DMAU	AANATL5|NP_611403.1|DMEL
OG0000058	LOC117141672|XP_033161161.1|DMAU	AANATL2|NP_609005.1|DMEL
OG0000058	LOC117147163|XP_033169841.1|DMAU	AgmNAT|NP_572268.1|DMEL
OG0000059	LOC117144061|XP_033164961.1|DMAU	TwdlH|NP_651490.1|DMEL
OG0000059	LOC117144560|XP_033165696.1|DMAU	TwdlJ|NP_651489.2|DMEL
OG0000059	LOC117144394|XP_033165420.1|DMAU	TwdlK|NP_651488.1|DMEL
OG0000059	LOC117143436|XP_033164033.1|DMAU	TwdlN|NP_733160.1|DMEL
OG0000059	LOC117145280|XP_033166759.1|DMAU	TwdlB|NP_651486.1|DMEL
OG0000059	LOC117145279|XP_033166758.1|DMAU	TwdlL|NP_733158.1|DMEL
OG0000059	LOC117143722|XP_033164415.1|DMAU	TwdlM|NP_651484.1|DMEL
OG0000060	LOC117148535|XP_033171846.1|DMAU	CkIalpha|NP_511140.1|DMEL
OG0000060	LOC117141177|XP_033160409.1|DMAU	CG7094|NP_609851.2|DMEL
OG0000060	LOC117144989|XP_033166351.1|DMAU	CG12147|NP_649536.1|DMEL
OG0000060	LOC117142997|XP_033163243.1|DMAU	dco|NP_001356928.1|DMEL
OG0000060	LOC117147337|XP_033170084.1|DMAU	CG2577|NP_572794.1|DMEL
OG0000060	LOC117150499|XP_033173294.1|DMAU	CG9962|NP_608697.1|DMEL
OG0000061	LOC117144713|XP_033165946.1|DMAU	CG15255|NP_609755.1|DMEL
OG0000061	LOC117147510|XP_033170317.1|DMAU	CG7631|NP_609760.1|DMEL
OG0000061	LOC117146062|XP_033167897.1|DMAU	CG15254|NP_609757.1|DMEL
OG0000061	LOC117148009|XP_033171063.1|DMAU	CG15253|NP_609758.1|DMEL
OG0000062	LOC117147633|XP_033170492.1|DMAU	CG12111|NP_572491.1|DMEL
OG0000062	LOC117135280|XP_033151340.1|DMAU	Lectin-galC1|NP_477200.1|DMEL
OG0000062	LOC117135279|XP_033151338.1|DMAU	lectin-37Da|NP_001188846.1|DMEL
OG0000062	LOC117142762|XP_033162838.1|DMAU	CG43055|NP_001245867.1|DMEL
OG0000063	LOC117142412|XP_033162254.1|DMAU	CG17929|NP_650532.2|DMEL
OG0000063	LOC117142413|XP_033162256.1|DMAU	CG6901|NP_650531.1|DMEL
OG0000063	LOC117142411|XP_033162253.1|DMAU	CG17930|NP_650533.1|DMEL
OG0000063	LOC117141841|XP_033161392.1|DMAU	CG42826|NP_001189079.1|DMEL
OG0000063	LOC117141839|XP_033161390.1|DMAU	CG32053|NP_729587.1|DMEL
OG0000063	LOC117141837|XP_033161388.1|DMAU	CG32054|NP_729588.1|DMEL
OG0000063	LOC117141838|XP_033161389.1|DMAU	CG42825|NP_729590.1|DMEL
OG0000065	LOC117142873|XP_033163031.1|DMAU	CG10096|NP_001027183.1|DMEL
OG0000065	LOC117150964|XP_033174035.1|DMAU	Sgp|NP_609241.1|DMEL
OG0000065	LOC117142874|XP_033163032.1|DMAU	CG10097|NP_731699.2|DMEL
OG0000065	LOC117145328|XP_033166821.1|DMAU	CG14893|NP_650568.2|DMEL
OG0000065	LOC117142495|XP_033162416.1|DMAU	CG17562|NP_650566.1|DMEL
OG0000066	LOC117146647|XP_033168872.1|DMAU	CG15717|NP_572856.1|DMEL
OG0000066	LOC117144480|XP_033165551.1|DMAU	CG2336|NP_731094.3|DMEL
OG0000066	LOC117143752|XP_033164456.1|DMAU	CG12516|NP_651615.2|DMEL
OG0000066	LOC117143335|XP_033163890.1|DMAU	CG11634|NP_610128.2|DMEL
OG0000066	LOC117143919|XP_033164725.1|DMAU	CG5623|NP_650485.1|DMEL
OG0000066	LOC117146587|XP_033168799.1|DMAU	CG12637|NP_572645.1|DMEL
OG0000066	LOC117135864|XP_033152284.1|DMAU	CG13539|NP_611768.1|DMEL
OG0000067	LOC117143290|XP_033163776.1|DMAU	Alp5|NP_650931.1|DMEL
OG0000067	LOC117141618|XP_033161029.1|DMAU	Alp9|NP_647977.1|DMEL
OG0000067	LOC117137893|XP_033155518.1|DMAU	Alp6|NP_610496.1|DMEL
OG0000067	LOC117139071|XP_033157072.1|DMAU	Alp10|NP_647976.1|DMEL
OG0000067	LOC117140079|XP_033158722.1|DMAU	Alp1|NP_001262159.1|DMEL
OG0000068	LOC117140267|XP_033158984.1|DMAU	CG6052|NP_649002.3|DMEL
OG0000068	LOC117142608|XP_033162579.1|DMAU	CG31213|NP_001262752.1|DMEL
OG0000068	LOC117139306|XP_033157439.1|DMAU	CG42816|NP_730301.3|DMEL
OG0000068	LOC117135414|XP_033151458.1|DMAU	CG8908|NP_611464.3|DMEL
OG0000068	LOC117147929|XP_033170959.1|DMAU	ABCA|NP_608445.2|DMEL
OG0000069	LOC117138693|XP_033156843.1|DMAU	CG30428|NP_726513.1|DMEL
OG0000070	LOC117140982|XP_033160124.1|DMAU	CG9498|NP_609015.2|DMEL
OG0000070	LOC117148893|XP_033172490.1|DMAU	CG13360|NP_569859.1|DMEL
OG0000070	LOC117137413|XP_033154736.1|DMAU	CG9497|NP_609014.3|DMEL
OG0000070	LOC117146922|XP_033169442.1|DMAU	CG7135|NP_573269.1|DMEL
OG0000071	LOC117139106|XP_033157130.1|DMAU	Muc68D|NP_648504.2|DMEL
OG0000071	LOC117139290|XP_033157411.1|DMAU	CG10725|NP_648647.1|DMEL
OG0000071	LOC117139289|XP_033157410.1|DMAU	CG10154|NP_001189089.1|DMEL
OG0000071	LOC117139278|XP_033157396.1|DMAU	CG10140|NP_648648.2|DMEL
OG0000072	LOC117136935|XP_033153969.1|DMAU	jtb|NP_611126.1|DMEL
OG0000072	LOC117136352|XP_033153109.1|DMAU	CG15712|NP_611131.2|DMEL
OG0000072	LOC117136936|XP_033153970.1|DMAU	CG4409|NP_001097337.1|DMEL
OG0000073	LOC117138354|XP_033156291.1|DMAU	lolal|NP_524778.1|DMEL
OG0000073	LOC117147893|XP_033170883.1|DMAU	br|NP_001162638.2|DMEL
OG0000073	LOC117142466|XP_033162348.1|DMAU	pre-mod_mdg4_-E|NP_001287451.1|DMEL
OG0000074	LOC117142069|XP_033161840.1|DMAU	CG10472|NP_648017.1|DMEL
OG0000074	LOC117139233|XP_033157330.1|DMAU	CG7542|NP_648995.3|DMEL
OG0000075	LOC117141890|XP_033161477.1|DMAU	Hsp67Ba|NP_523998.1|DMEL
OG0000075	LOC117139015|XP_033157000.1|DMAU	Hsp27|NP_524000.1|DMEL
OG0000075	LOC117139016|XP_033157001.1|DMAU	Hsp23|NP_523999.1|DMEL
OG0000075	LOC117141893|XP_033161485.1|DMAU	Hsp26|NP_523997.1|DMEL
OG0000076	LOC117141100|XP_033160313.1|DMAU	CG42540|NP_001246627.1|DMEL
OG0000076	LOC117145344|XP_033166850.1|DMAU	CG31358|NP_650147.1|DMEL
OG0000076	LOC117143595|XP_033164232.1|DMAU	CG14736|NP_731666.2|DMEL
OG0000076	LOC117147320|XP_033170062.1|DMAU	CG33253|NP_001259699.1|DMEL
OG0000076	LOC117148840|XP_033172385.1|DMAU	Mec2|NP_573357.1|DMEL
OG0000077	LOC117138525|XP_033156554.1|DMAU	betaTub56D|NP_725896.1|DMEL
OG0000077	LOC117142441|XP_033162295.1|DMAU	betaTub85D|NP_524290.2|DMEL
OG0000077	LOC117138466|XP_033156483.1|DMAU	betaTub60D|NP_523842.2|DMEL
OG0000077	LOC117144652|XP_033165842.1|DMAU	betaTub97EF|NP_651606.2|DMEL
OG0000078	LOC117138008|XP_033155701.1|DMAU	CG15128|NP_611441.1|DMEL
OG0000078	LOC117140111|XP_033158764.1|DMAU	CG7634|NP_649332.1|DMEL
OG0000078	LOC117145393|XP_033166920.1|DMAU	wa-cup|NP_649721.2|DMEL
OG0000078	LOC117146596|XP_033168812.1|DMAU	r-cup|NP_608419.1|DMEL
OG0000078	LOC117147316|XP_033170056.1|DMAU	p-cup|NP_573216.1|DMEL
OG0000079	LOC117151011|XP_033174109.1|DMAU, LOC117151012|XP_033174110.1|DMAU	Acp24A4|NP_001036330.1|DMEL
OG0000079	LOC117151008|XP_033174106.1|DMAU	CG16713|NP_608799.1|DMEL
OG0000079	LOC117151007|XP_033174105.1|DMAU	IM33|NP_608800.1|DMEL
OG0000079	LOC117136799|XP_033153755.1|DMAU	CG43165|NP_001245858.1|DMEL
OG0000080	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL
OG0000080	LOC117136966|XP_033154021.1|DMAU	Amyrel|NP_477262.1|DMEL
OG0000081	LOC117140435|XP_033159244.1|DMAU	tfc|NP_612091.1|DMEL
OG0000082	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU	Cyp6d2|NP_611698.1|DMEL
OG0000082	LOC117142679|XP_033162708.1|DMAU	Cyp6d4|NP_651082.1|DMEL
OG0000082	LOC117143259|XP_033163721.1|DMAU	Cyp6d5|NP_650327.1|DMEL
OG0000083	LOC117145762|XP_033167461.1|DMAU	LManI|NP_609407.1|DMEL
OG0000083	LOC117140536|XP_033159420.1|DMAU	LManVI|NP_609253.1|DMEL
OG0000083	LOC117146342|XP_033168371.1|DMAU	LManV|NP_609252.1|DMEL
OG0000083	LOC117144457|XP_033165508.1|DMAU	LManIII|NP_609250.2|DMEL
OG0000083	LOC117144620|XP_033165809.1|DMAU	LManIV|NP_609251.2|DMEL
OG0000083	LOC117145464|XP_033167065.1|DMAU	LManII|NP_609408.1|DMEL
OG0000084	LOC117136635|XP_033153517.1|DMAU	CG15073|NP_611362.2|DMEL
OG0000084	LOC117137735|XP_033155207.1|DMAU	CG8388|NP_611075.1|DMEL
OG0000085	LOC117136756|XP_033153683.1|DMAU	CG2070|NP_610308.2|DMEL
OG0000085	LOC117136082|XP_033152643.1|DMAU	CG30495|NP_001260785.1|DMEL
OG0000085	LOC117136296|XP_033153031.1|DMAU	CG2065|NP_610309.1|DMEL
OG0000085	LOC117137083|XP_033154202.1|DMAU	CG2064|NP_610310.2|DMEL
OG0000085	LOC117136080|XP_033152640.1|DMAU	CG30491|NP_610306.1|DMEL
OG0000086	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU	fest|NP_611412.1|DMEL
OG0000087	LOC117147902|XP_033170903.1|DMAU	Cpr30F|NP_723504.1|DMEL
OG0000087	LOC117147219|XP_033169927.1|DMAU	Cpr35B|NP_609713.1|DMEL
OG0000087	LOC117140352|XP_033159099.1|DMAU	Cpr31A|NP_995678.1|DMEL
OG0000088	LOC117137209|XP_033154454.1|DMAU	Vha16-1|NP_476801.1|DMEL
OG0000088	LOC117144166|XP_033165097.1|DMAU	Vha16-5|NP_609447.1|DMEL
OG0000088	LOC117140390|XP_033159148.1|DMAU	Vha16-3|NP_729706.1|DMEL
OG0000088	LOC117135926|XP_033152385.1|DMAU	Vha16-4|NP_611169.1|DMEL
OG0000088	LOC117140408|XP_033159171.1|DMAU	Vha16-2|NP_729707.1|DMEL
OG0000089	LOC117142383|XP_033162216.1|DMAU	alphaTub84B|NP_476772.1|DMEL
OG0000089	LOC117144287|XP_033165282.1|DMAU	alphaTub84D|NP_524264.1|DMEL
OG0000089	LOC117143491|XP_033164095.1|DMAU	alphaTub85E|NP_524297.1|DMEL
OG0000089	LOC117141024|XP_033160189.1|DMAU	alphaTub67C|NP_524009.2|DMEL
OG0000090	LOC117137570|XP_033154966.1|DMAU	CG30339|NP_724813.1|DMEL
OG0000090	LOC117137567|XP_033154963.1|DMAU	CG12926|NP_610510.2|DMEL
OG0000090	LOC117140816|XP_033159812.1|DMAU	CG33514|NP_001014558.1|DMEL
OG0000090	LOC117140429|XP_033159236.1|DMAU	CG33966|NP_001033984.1|DMEL
OG0000091	LOC117145728|XP_033167368.1|DMAU	Vha100-1|NP_651672.1|DMEL
OG0000091	LOC117150761|XP_033173689.1|DMAU	Vha100-5|NP_609515.1|DMEL
OG0000091	LOC117146070|XP_033167902.1|DMAU	Vha100-2|NP_650722.1|DMEL
OG0000091	LOC117145462|XP_033167023.1|DMAU	Vha100-4|NP_650720.1|DMEL
OG0000092	LOC117143463|XP_033164065.1|DMAU	CG10513|NP_651370.2|DMEL
OG0000092	LOC117145611|XP_033167217.1|DMAU	CG11892|NP_651372.1|DMEL
OG0000092	LOC117143680|XP_033164356.1|DMAU	CG31380|NP_733121.1|DMEL
OG0000092	LOC117145639|XP_033167250.1|DMAU	CG10514|NP_651371.1|DMEL
OG0000093	LOC117150555|XP_033173394.1|DMAU	Su_var_205|NP_476755.1|DMEL
OG0000093	LOC117135736|XP_033152071.1|DMAU	rhi|NP_536794.1|DMEL
OG0000093	LOC117135738|XP_033152074.1|DMAU	Oxp|NP_611240.1|DMEL
OG0000093	LOC117150273|XP_033172974.1|DMAU	HP6|NP_608842.1|DMEL
OG0000093	LOC117146845|XP_033169297.1|DMAU	HP1b|NP_572521.2|DMEL
OG0000094	LOC117141136|XP_033160352.1|DMAU	Or67d|NP_648390.2|DMEL
OG0000094	LOC117145630|XP_033167240.1|DMAU	Or83c|NP_524244.2|DMEL
OG0000096	LOC117135195|XP_033151161.1|DMAU	CG17568|NP_609951.2|DMEL
OG0000096	LOC117138374|XP_033156337.1|DMAU	wek|NP_524930.1|DMEL
OG0000096	LOC117143020|XP_033163289.1|DMAU	CG6254|NP_649983.2|DMEL
OG0000096	LOC117140669|XP_033159611.1|DMAU	CG10366|NP_609995.1|DMEL
OG0000097	LOC117141244|XP_033160499.1|DMAU	CG44004|NP_001262004.2|DMEL
OG0000097	LOC117139906|XP_033158479.1|DMAU	CG44006|NP_001262002.1|DMEL
OG0000097	LOC117141243|XP_033160496.1|DMAU	CG44005|NP_001262003.1|DMEL
OG0000098	LOC117142871|XP_033163030.1|DMAU	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL
OG0000099	LOC117148294|XP_033171506.1|DMAU	Cyp4d14|NP_001259179.1|DMEL
OG0000099	LOC117148295|XP_033171507.1|DMAU	Cyp4d2|NP_525043.1|DMEL
OG0000099	LOC117148254|XP_033171448.1|DMAU	Cyp4d1|NP_476907.2|DMEL
OG0000100	LOC117136517|XP_033153352.1|DMAU	CG34459|NP_001097348.1|DMEL
OG0000100	LOC117144118|XP_033165029.1|DMAU	CG14354|NP_651433.1|DMEL
OG0000100	LOC117143502|XP_033164114.1|DMAU	CG14839|NP_650351.2|DMEL
OG0000100	LOC117143503|XP_033164115.1|DMAU	CG14841|NP_650350.1|DMEL
OG0000100	LOC117143996|XP_033164834.1|DMAU	CG14840|NP_650349.1|DMEL
OG0000100	LOC117143664|XP_033164335.1|DMAU	CG11694|NP_649786.1|DMEL
OG0000101	LOC117139587|XP_033157892.1|DMAU	pip|NP_788536.1|DMEL
OG0000102	LOC117136562|XP_033153409.1|DMAU	PPO1|NP_476812.1|DMEL
OG0000102	LOC117136840|XP_033153811.1|DMAU	PPO2|NP_610443.1|DMEL
OG0000102	LOC117135879|XP_033152313.1|DMAU	PPO3|NP_524760.1|DMEL
OG0000103	LOC117139741|XP_033158189.1|DMAU	CG5653|NP_648269.1|DMEL
OG0000103	LOC117140271|XP_033158987.1|DMAU	CG6034|NP_649005.1|DMEL
OG0000103	LOC117140269|XP_033158986.1|DMAU	CG7460|NP_649004.1|DMEL
OG0000103	LOC117136710|XP_033153622.1|DMAU	CG7737|NP_001286308.1|DMEL
OG0000104	LOC117139673|XP_033158041.1|DMAU	Pdh|NP_524105.2|DMEL
OG0000104	LOC117140901|XP_033159956.1|DMAU	Fbp2|NP_523522.1|DMEL
OG0000104	LOC117139491|XP_033157704.1|DMAU	CG18814|NP_652673.2|DMEL
OG0000104	LOC117139490|XP_033157702.1|DMAU	CG4842|NP_648885.1|DMEL
OG0000105	LOC117140646|XP_033159577.1|DMAU	Or67a|NP_524005.2|DMEL
OG0000105	LOC117143467|XP_033164071.1|DMAU	Or85d|NP_524281.1|DMEL
OG0000106	LOC117136545|XP_033153388.1|DMAU	CG30286|NP_726082.3|DMEL
OG0000106	LOC117145360|XP_033166874.1|DMAU	CG43335|NP_001247121.1|DMEL
OG0000106	LOC117145689|XP_033167321.1|DMAU, LOC117144404|XP_033165430.1|DMAU	CG43336|NP_001247122.1|DMEL
OG0000106	LOC117150564|XP_033173406.1|DMAU	CG18420|NP_995715.1|DMEL
OG0000106	LOC117147056|XP_033169704.1|DMAU	CG18636|NP_995714.2|DMEL
OG0000106	LOC117135634|XP_033151900.1|DMAU	CG33462|NP_995844.2|DMEL
OG0000106	LOC117135638|XP_033151904.1|DMAU	CG30082|NP_001188942.1|DMEL
OG0000106	LOC117135635|XP_033151901.1|DMAU	CG30090|NP_725487.1|DMEL
OG0000107	LOC117138009|XP_033155703.1|DMAU	Gr59c|NP_726292.1|DMEL
OG0000107	LOC117150529|XP_033173344.1|DMAU	Gr36b|NP_724039.1|DMEL
OG0000107	LOC117150916|XP_033173959.1|DMAU	Gr36c|NP_724040.1|DMEL
OG0000107	LOC117151094|XP_033174233.1|DMAU	Gr36a|NP_724038.2|DMEL
OG0000107	LOC117136822|XP_033153785.1|DMAU	Gr59d|NP_611758.2|DMEL
OG0000109	LOC117150480|XP_033173269.1|DMAU	CG17097|NP_609429.1|DMEL
OG0000109	LOC117150327|XP_033173057.1|DMAU	CG18284|NP_609428.1|DMEL
OG0000109	LOC117150326|XP_033173056.1|DMAU	CG31872|NP_723603.1|DMEL
OG0000109	LOC117150299|XP_033173013.1|DMAU	CG18301|NP_609419.1|DMEL
OG0000109	LOC117150298|XP_033173011.1|DMAU	Lip4|NP_001260356.1|DMEL
OG0000110	LOC117141555|XP_033160952.1|DMAU	CG32379|NP_729252.2|DMEL
OG0000110	LOC117141556|XP_033160954.1|DMAU	CG8562|NP_648118.1|DMEL
OG0000110	LOC117140295|XP_033159023.1|DMAU	CG18417|NP_648119.1|DMEL
OG0000110	LOC117139048|XP_033157042.1|DMAU	CG8560|NP_648120.3|DMEL
OG0000111	LOC117137612|XP_033155029.1|DMAU	Obp56a|NP_611442.1|DMEL
OG0000111	LOC117137549|XP_033154938.1|DMAU	Obp56e|NP_611445.1|DMEL
OG0000111	LOC117136205|XP_033152849.1|DMAU	Obp56d|NP_611444.2|DMEL
OG0000112	LOC117147934|XP_033170970.1|DMAU	CG32523|NP_728401.1|DMEL
OG0000112	LOC117147426|XP_033170197.1|DMAU	CG9676|NP_728008.1|DMEL
OG0000112	LOC117147670|XP_033170537.1|DMAU	CG1304|NP_608418.1|DMEL
OG0000112	LOC117147441|XP_033170213.1|DMAU	Ser6|NP_523426.1|DMEL
OG0000113	LOC117150311|XP_033173029.1|DMAU	CG44271|NP_001285689.1|DMEL
OG0000113	LOC117137340|XP_033154626.1|DMAU	CG43058|NP_001246302.1|DMEL
OG0000113	LOC117144993|XP_033166357.1|DMAU	dgrn|NP_649596.1|DMEL
OG0000113	LOC117139674|XP_033158046.1|DMAU	elfless|NP_001163003.1|DMEL
OG0000114	LOC117150884|XP_033173909.1|DMAU	CG45012|NP_001285850.1|DMEL
OG0000114	LOC117150882|XP_033173907.1|DMAU	CG45011|NP_001285848.1|DMEL
OG0000114	LOC117150883|XP_033173908.1|DMAU	Sfp33A3|NP_001162959.1|DMEL
OG0000114	LOC117150879|XP_033173904.1|DMAU	CG44008|NP_001260398.1|DMEL
OG0000114	LOC117150881|XP_033173906.1|DMAU	CG14933|NP_652566.1|DMEL
OG0000114	LOC117150880|XP_033173905.1|DMAU	CG42486|NP_001162960.1|DMEL
OG0000116	LOC117145509|XP_033167088.1|DMAU	CG31102|NP_001262951.1|DMEL
OG0000116	LOC117145322|XP_033166809.1|DMAU	CG10550|NP_651380.2|DMEL
OG0000116	LOC117143957|XP_033164783.1|DMAU	CG31097|NP_733093.2|DMEL
OG0000116	LOC117143546|XP_033164176.1|DMAU	CG31288|NP_733094.1|DMEL
OG0000117	LOC117140280|XP_033159003.1|DMAU	CG7953|NP_609683.1|DMEL
OG0000117	LOC117140287|XP_033159016.1|DMAU	CG7916|NP_609682.1|DMEL
OG0000117	LOC117140343|XP_033159086.1|DMAU	CG8997|NP_609681.1|DMEL
OG0000117	LOC117140312|XP_033159052.1|DMAU	CG33306|NP_995706.1|DMEL
OG0000118	LOC117150387|XP_033173140.1|DMAU	Cyp28d1|NP_608912.1|DMEL
OG0000118	LOC117135603|XP_033151847.1|DMAU	Cyp28a5|NP_609694.1|DMEL
OG0000119	LOC117143976|XP_033164804.1|DMAU	Npc2e|NP_731439.2|DMEL
OG0000119	LOC117144044|XP_033164905.1|DMAU	Npc2c|NP_649976.1|DMEL
OG0000119	LOC117144043|XP_033164903.1|DMAU	Npc2d|NP_649975.1|DMEL
OG0000120	LOC117148598|XP_033171970.1|DMAU	Roc1a|NP_001138143.2|DMEL
OG0000120	LOC117135556|XP_033151747.1|DMAU	Roc2|NP_610691.1|DMEL
OG0000120	LOC117140123|XP_033158778.1|DMAU	Roc1b|NP_652613.1|DMEL
OG0000121	LOC117147561|XP_033170393.1|DMAU	CG15369|NP_572542.1|DMEL
OG0000121	LOC117142505|XP_033162432.1|DMAU	CG31313|NP_731919.1|DMEL
OG0000121	LOC117142503|XP_033162430.1|DMAU	Cys|NP_476856.1|DMEL
OG0000121	LOC117142506|XP_033162433.1|DMAU	CG8066|NP_650374.1|DMEL
