Orthogroup	DMAU.longest_only	DSUZ.longest_only
OG0000039	LOC117148457|XP_033171719.1|DMAU	LOC108006280|XP_016925226.1|DSUZ
OG0000039	LOC117147454|XP_033170230.1|DMAU	LOC108006287|XP_016925235.1|DSUZ
OG0000039	LOC117146886|XP_033169374.1|DMAU	LOC108019017|XP_016942120.1|DSUZ
OG0000040	LOC117145128|XP_033166540.1|DMAU	LOC108016198|XP_036675321.1|DSUZ
OG0000040	LOC117143448|XP_033164046.1|DMAU	LOC108006036|XP_036674433.1|DSUZ
OG0000040	LOC117143449|XP_033164048.1|DMAU	LOC108006007|XP_036674432.1|DSUZ
OG0000040	LOC117144294|XP_033165289.1|DMAU	LOC108011397|XP_016932008.2|DSUZ
OG0000040	LOC117144293|XP_033165288.1|DMAU	LOC108007390|XP_036675323.1|DSUZ, LOC108007385|XP_016926531.2|DSUZ
OG0000040	LOC117143965|XP_033164790.1|DMAU	LOC108007382|XP_016926528.2|DSUZ
OG0000040	LOC117143756|XP_033164463.1|DMAU	LOC108010783|XP_016931200.1|DSUZ
OG0000041	LOC117143749|XP_033164453.1|DMAU	LOC108012086|XP_016932852.2|DSUZ
OG0000041	LOC117144930|XP_033166274.1|DMAU	LOC108007889|XP_036674680.1|DSUZ
OG0000041	LOC117143589|XP_033164228.1|DMAU	LOC108007905|XP_016927163.2|DSUZ
OG0000041	LOC117145103|XP_033166514.1|DMAU	LOC108007918|XP_016927178.2|DSUZ
OG0000042	LOC117146870|XP_033169351.1|DMAU	LOC108011952|XP_016932694.2|DSUZ
OG0000042	LOC117138472|XP_033156493.1|DMAU	LOC108017900|XP_016940559.1|DSUZ
OG0000042	LOC117138473|XP_033156494.1|DMAU	LOC108017907|XP_016940566.1|DSUZ
OG0000042	LOC117138470|XP_033156490.1|DMAU	LOC108017901|XP_016940560.1|DSUZ
OG0000042	LOC117138471|XP_033156492.1|DMAU	LOC108017720|XP_016940319.1|DSUZ
OG0000043	LOC117143574|XP_033164210.1|DMAU	LOC108006018|XP_016924950.2|DSUZ
OG0000043	LOC117143570|XP_033164205.1|DMAU	LOC108006051|XP_036674427.1|DSUZ
OG0000043	LOC117143572|XP_033164208.1|DMAU	LOC108006016|XP_036674672.1|DSUZ
OG0000043	LOC117145149|XP_033166580.1|DMAU	LOC108006062|XP_016924995.2|DSUZ
OG0000043	LOC117145745|XP_033167398.1|DMAU	LOC108010802|XP_016931225.2|DSUZ
OG0000043	LOC117143372|XP_033163938.1|DMAU	LOC108006056|XP_016924989.2|DSUZ
OG0000044	LOC117143901|XP_033164698.1|DMAU	LOC108012094|XP_016932860.2|DSUZ
OG0000044	LOC117143451|XP_033164051.1|DMAU	LOC108007932|XP_036674251.1|DSUZ
OG0000044	LOC117145465|XP_033167027.1|DMAU	LOC108007930|XP_036674252.1|DSUZ
OG0000044	LOC117145163|XP_033166599.1|DMAU	LOC108007915|XP_016927173.2|DSUZ
OG0000044	LOC117143590|XP_033164229.1|DMAU	LOC108007906|XP_016927164.2|DSUZ
OG0000044	LOC117143652|XP_033164322.1|DMAU	LOC108007917|XP_036674250.1|DSUZ
OG0000044	LOC117143435|XP_033164032.1|DMAU	LOC108011721|XP_016932432.2|DSUZ
OG0000045	LOC117139739|XP_033158187.1|DMAU	LOC108004812|XP_036670921.1|DSUZ
OG0000045	LOC117139893|XP_033158462.1|DMAU, LOC117140400|XP_033159161.1|DMAU, LOC117139892|XP_033158461.1|DMAU	LOC108012264|XP_016933053.1|DSUZ, LOC108012265|XP_016933055.1|DSUZ
OG0000045	LOC117139487|XP_033157699.1|DMAU	LOC108005813|XP_016924631.1|DSUZ
OG0000045	LOC117139486|XP_033157698.1|DMAU	LOC108005814|XP_016924632.1|DSUZ
OG0000046	LOC117145662|XP_033167285.1|DMAU	LOC108014425|XP_016936027.2|DSUZ
OG0000046	LOC117147192|XP_033169884.1|DMAU	LOC108014937|XP_016936647.1|DSUZ
OG0000046	LOC117148363|XP_033171610.1|DMAU	LOC108014936|XP_016936646.1|DSUZ
OG0000046	LOC117147217|XP_033169922.1|DMAU	LOC108015074|XP_016936802.1|DSUZ
OG0000046	LOC117144703|XP_033165923.1|DMAU	LOC108011093|XP_036674691.1|DSUZ
OG0000046	LOC117143845|XP_033164592.1|DMAU, LOC117143549|XP_033164180.1|DMAU	LOC108011090|XP_016931644.1|DSUZ
OG0000046	LOC117138631|XP_033156736.1|DMAU	LOC108008133|XP_016927411.1|DSUZ
OG0000046	LOC117143844|XP_033164591.1|DMAU	LOC108011098|XP_036674670.1|DSUZ
OG0000047	LOC117137846|XP_033155439.1|DMAU	LOC108008533|XP_016927892.1|DSUZ
OG0000047	LOC117137896|XP_033155525.1|DMAU	LOC108008555|XP_016927914.1|DSUZ
OG0000047	LOC117136744|XP_033153666.1|DMAU	LOC108019650|XP_016943022.1|DSUZ
OG0000047	LOC117141645|XP_033161109.1|DMAU	LOC108013633|XP_016935067.1|DSUZ
OG0000047	LOC117137194|XP_033154412.1|DMAU	LOC108019638|XP_016943010.1|DSUZ
OG0000047	LOC117141646|XP_033161110.1|DMAU	LOC108012941|XP_016933968.1|DSUZ
OG0000048	LOC117140937|XP_033160024.1|DMAU, LOC117140309|XP_033159045.1|DMAU	LOC108011323|XP_016931922.2|DSUZ, LOC108011315|XP_016931911.1|DSUZ
OG0000048	LOC117140939|XP_033160026.1|DMAU	LOC108007323|XP_016926460.1|DSUZ
OG0000048	LOC117140935|XP_033160022.1|DMAU	LOC108007321|XP_016926458.2|DSUZ
OG0000048	LOC117140941|XP_033160028.1|DMAU	LOC108019378|XP_016942690.1|DSUZ
OG0000049	LOC117144267|XP_033165261.1|DMAU	LOC108020793|XP_016944660.2|DSUZ
OG0000049	LOC117143819|XP_033164555.1|DMAU	LOC108020795|XP_016944662.2|DSUZ
OG0000049	LOC117145062|XP_033166468.1|DMAU	LOC108019317|XP_016942627.2|DSUZ
OG0000049	LOC117145059|XP_033166464.1|DMAU	LOC118877929|XP_036674430.1|DSUZ
OG0000049	LOC117145061|XP_033166467.1|DMAU	LOC108019319|XP_016942628.2|DSUZ
OG0000049	LOC117144466|XP_033165523.1|DMAU	LOC108020803|XP_016944672.2|DSUZ
OG0000050	LOC117136135|XP_033152731.1|DMAU	LOC108009777|XP_016929902.1|DSUZ
OG0000050	LOC117142030|XP_033161785.1|DMAU	LOC118878833|XP_036677754.1|DSUZ, LOC108007679|XP_036672301.1|DSUZ
OG0000050	LOC117142027|XP_033161782.1|DMAU	LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ
OG0000050	LOC117142031|XP_033161786.1|DMAU	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ
OG0000050	LOC117142029|XP_033161784.1|DMAU	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ
OG0000050	LOC117142024|XP_033161778.1|DMAU	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ
OG0000050	LOC117142028|XP_033161783.1|DMAU	LOC108007677|XP_016926889.1|DSUZ, LOC118878831|XP_036677752.1|DSUZ
OG0000051	LOC117143815|XP_033164552.1|DMAU	LOC108007968|XP_016927228.1|DSUZ
OG0000051	LOC117143638|XP_033164307.1|DMAU	LOC108008061|XP_016927332.1|DSUZ
OG0000051	LOC117142373|XP_033162194.1|DMAU	LOC108010880|XP_036675361.1|DSUZ, LOC118877892|XP_036674208.1|DSUZ
OG0000051	LOC117145370|XP_033166885.1|DMAU	LOC108017397|XP_036673834.1|DSUZ
OG0000051	LOC117145371|XP_033166886.1|DMAU	LOC108019259|XP_016942548.2|DSUZ
OG0000052	LOC117145316|XP_033166802.1|DMAU	LOC108016209|XP_016938326.2|DSUZ
OG0000052	LOC117143900|XP_033164697.1|DMAU	LOC108017445|XP_036674526.1|DSUZ
OG0000052	LOC117143488|XP_033164092.1|DMAU	LOC108016205|XP_016938321.2|DSUZ
OG0000052	LOC117143804|XP_033164539.1|DMAU	LOC108016212|XP_016938330.1|DSUZ
OG0000052	LOC117145315|XP_033166801.1|DMAU	LOC108016207|XP_016938323.1|DSUZ
OG0000052	LOC117136886|XP_033153888.1|DMAU	LOC108018024|XP_016940878.1|DSUZ
OG0000052	LOC117136885|XP_033153886.1|DMAU	LOC108018025|XP_016940880.1|DSUZ
OG0000053	LOC117137106|XP_033154284.1|DMAU	LOC108019583|XP_016942913.1|DSUZ
OG0000053	LOC117137105|XP_033154282.1|DMAU	LOC108019582|XP_016942912.1|DSUZ
OG0000053	LOC117137096|XP_033154272.1|DMAU	LOC108019581|XP_016942910.1|DSUZ
OG0000053	LOC117137094|XP_033154271.1|DMAU	LOC108019580|XP_016942908.1|DSUZ
OG0000053	LOC117137107|XP_033154285.1|DMAU	LOC108019595|XP_016942926.1|DSUZ
OG0000054	LOC117144491|XP_033165568.1|DMAU	LOC108007018|XP_016926113.2|DSUZ
OG0000054	LOC117145202|XP_033166655.1|DMAU	LOC108007012|XP_016926106.2|DSUZ
OG0000054	LOC117145522|XP_033167105.1|DMAU	LOC108007023|XP_016926117.2|DSUZ
OG0000054	LOC117144100|XP_033165007.1|DMAU	LOC108007019|XP_016926114.2|DSUZ
OG0000055	LOC117143727|XP_033164422.1|DMAU	LOC108016454|XP_016938596.1|DSUZ
OG0000056	LOC117145913|XP_033167658.1|DMAU	LOC108011021|XP_036674004.1|DSUZ
OG0000056	LOC117145909|XP_033167655.1|DMAU	LOC108011020|XP_036674003.1|DSUZ
OG0000056	LOC117145912|XP_033167657.1|DMAU	LOC108011024|XP_016931542.2|DSUZ
OG0000056	LOC117144981|XP_033166341.1|DMAU	LOC108011023|XP_016931541.2|DSUZ
OG0000056	LOC117145911|XP_033167656.1|DMAU	LOC108011022|XP_016931540.2|DSUZ
OG0000056	LOC117144813|XP_033166080.1|DMAU	LOC108018751|XP_016941817.2|DSUZ
OG0000058	LOC117135854|XP_033152264.1|DMAU	LOC108008838|XP_016928233.1|DSUZ
OG0000058	LOC117138585|XP_033156655.1|DMAU	LOC108008875|XP_016928269.1|DSUZ
OG0000058	LOC117141672|XP_033161161.1|DMAU	LOC108010497|XP_016930860.1|DSUZ
OG0000058	LOC117147163|XP_033169841.1|DMAU	LOC108011123|XP_016931684.1|DSUZ
OG0000059	LOC117144061|XP_033164961.1|DMAU	LOC108010906|XP_016931395.2|DSUZ
OG0000059	LOC117144560|XP_033165696.1|DMAU	LOC108004991|XP_016923598.2|DSUZ
OG0000059	LOC117144394|XP_033165420.1|DMAU	LOC108004995|XP_036675477.1|DSUZ
OG0000059	LOC117143436|XP_033164033.1|DMAU	LOC108010901|XP_016931379.2|DSUZ
OG0000059	LOC117145280|XP_033166759.1|DMAU, LOC117145279|XP_033166758.1|DMAU	LOC108010897|XP_016931376.2|DSUZ, LOC108010892|XP_036675426.1|DSUZ
OG0000059	LOC117143722|XP_033164415.1|DMAU	LOC108010889|XP_016931367.2|DSUZ
OG0000060	LOC117148535|XP_033171846.1|DMAU	LOC108005298|XP_016923997.1|DSUZ
OG0000060	LOC117141177|XP_033160409.1|DMAU	LOC108009039|XP_016928528.1|DSUZ
OG0000060	LOC117144989|XP_033166351.1|DMAU	LOC108011241|XP_016931834.2|DSUZ
OG0000060	LOC117142997|XP_033163243.1|DMAU	LOC108012147|XP_016932927.2|DSUZ
OG0000060	LOC117147337|XP_033170084.1|DMAU	LOC108005224|XP_016923903.1|DSUZ
OG0000060	LOC117150499|XP_033173294.1|DMAU	LOC108011810|XP_016932540.1|DSUZ
OG0000061	LOC117144713|XP_033165946.1|DMAU	LOC108008066|XP_016927350.1|DSUZ
OG0000061	LOC117147510|XP_033170317.1|DMAU	LOC108011189|XP_016931772.1|DSUZ
OG0000061	LOC117146062|XP_033167897.1|DMAU	LOC108009548|XP_016929484.1|DSUZ
OG0000061	LOC117148009|XP_033171063.1|DMAU	LOC108010573|XP_036676705.1|DSUZ
OG0000062	LOC117147633|XP_033170492.1|DMAU	LOC108015083|XP_016936812.1|DSUZ
OG0000062	LOC117135280|XP_033151340.1|DMAU	LOC108016949|XP_016939375.1|DSUZ
OG0000062	LOC117135279|XP_033151338.1|DMAU	LOC108016941|XP_016939363.1|DSUZ
OG0000063	LOC117142412|XP_033162254.1|DMAU	LOC108007361|XP_036673723.1|DSUZ
OG0000063	LOC117142413|XP_033162256.1|DMAU	LOC108007341|XP_036673724.1|DSUZ
OG0000063	LOC117142411|XP_033162253.1|DMAU	LOC108007360|XP_016926501.1|DSUZ
OG0000063	LOC117141841|XP_033161392.1|DMAU	LOC108012795|XP_016933718.1|DSUZ
OG0000063	LOC117141839|XP_033161390.1|DMAU	LOC108012616|XP_016933525.2|DSUZ
OG0000063	LOC117141837|XP_033161388.1|DMAU	LOC108012576|XP_016933479.1|DSUZ
OG0000063	LOC117141838|XP_033161389.1|DMAU	LOC108012502|XP_016933399.1|DSUZ
OG0000065	LOC117142873|XP_033163031.1|DMAU	LOC108018380|XP_036672586.1|DSUZ
OG0000065	LOC117150964|XP_033174035.1|DMAU	LOC108019746|XP_016943174.1|DSUZ
OG0000065	LOC117142874|XP_033163032.1|DMAU	LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ
OG0000065	LOC117145328|XP_033166821.1|DMAU	LOC108015662|XP_016937647.2|DSUZ
OG0000065	LOC117142495|XP_033162416.1|DMAU	LOC108015669|XP_036673839.1|DSUZ
OG0000066	LOC117146647|XP_033168872.1|DMAU	LOC108005211|XP_016923889.1|DSUZ
OG0000066	LOC117144480|XP_033165551.1|DMAU	LOC108016054|XP_016938136.1|DSUZ
OG0000066	LOC117143752|XP_033164456.1|DMAU	LOC108014819|XP_016936505.2|DSUZ
OG0000066	LOC117143335|XP_033163890.1|DMAU	LOC108009663|XP_016929682.1|DSUZ
OG0000066	LOC117143919|XP_033164725.1|DMAU	LOC108007006|XP_016926101.2|DSUZ
OG0000066	LOC117146587|XP_033168799.1|DMAU	LOC108019078|XP_016942229.1|DSUZ
OG0000066	LOC117135864|XP_033152284.1|DMAU	LOC108009981|XP_016930245.1|DSUZ
OG0000067	LOC117143290|XP_033163776.1|DMAU	LOC108018360|XP_036672819.1|DSUZ
OG0000067	LOC117141618|XP_033161029.1|DMAU	LOC108011429|XP_016932047.1|DSUZ
OG0000067	LOC117137893|XP_033155518.1|DMAU	LOC108008496|XP_016927850.1|DSUZ
OG0000067	LOC117139071|XP_033157072.1|DMAU	LOC108011430|XP_036670601.1|DSUZ
OG0000067	LOC117140079|XP_033158722.1|DMAU	LOC108012571|XP_016933475.1|DSUZ
OG0000068	LOC117140267|XP_033158984.1|DMAU	LOC108015543|XP_036672326.1|DSUZ
OG0000068	LOC117142608|XP_033162579.1|DMAU	LOC108020078|XP_036672611.1|DSUZ, LOC108015958|XP_036673428.1|DSUZ
OG0000068	LOC117139306|XP_033157439.1|DMAU	LOC108012701|XP_036672080.1|DSUZ
OG0000068	LOC117135414|XP_033151458.1|DMAU	LOC108018226|XP_016941234.1|DSUZ
OG0000068	LOC117147929|XP_033170959.1|DMAU	LOC108015246|XP_016937086.1|DSUZ
OG0000069	LOC117138693|XP_033156843.1|DMAU	LOC108008583|XP_016927949.1|DSUZ
OG0000070	LOC117140982|XP_033160124.1|DMAU	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ
OG0000070	LOC117148893|XP_033172490.1|DMAU	LOC108014746|XP_036671592.1|DSUZ
OG0000070	LOC117137413|XP_033154736.1|DMAU	LOC108008382|XP_016927718.1|DSUZ
OG0000070	LOC117146922|XP_033169442.1|DMAU	LOC108016673|XP_016938880.1|DSUZ
OG0000071	LOC117139106|XP_033157130.1|DMAU	LOC108010694|XP_036670542.1|DSUZ
OG0000071	LOC117139290|XP_033157411.1|DMAU	LOC118877301|XP_036671340.1|DSUZ
OG0000071	LOC117139289|XP_033157410.1|DMAU	LOC108013781|XP_016935236.2|DSUZ
OG0000072	LOC117136352|XP_033153109.1|DMAU	LOC108008238|XP_016927518.1|DSUZ
OG0000072	LOC117136936|XP_033153970.1|DMAU	LOC108010178|XP_016930510.2|DSUZ
OG0000073	LOC117138354|XP_033156291.1|DMAU	LOC108006185|XP_016925109.1|DSUZ
OG0000073	LOC117147893|XP_033170883.1|DMAU	LOC108016759|XP_036676337.1|DSUZ
OG0000073	LOC117142466|XP_033162348.1|DMAU	LOC108017156|XP_036675209.1|DSUZ
OG0000074	LOC117142069|XP_033161840.1|DMAU	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ
OG0000074	LOC117139233|XP_033157330.1|DMAU	LOC108004794|XP_016923335.2|DSUZ
OG0000075	LOC117141890|XP_033161477.1|DMAU	LOC108013328|XP_016934616.1|DSUZ
OG0000075	LOC117139015|XP_033157000.1|DMAU	LOC108013578|XP_016934994.1|DSUZ
OG0000075	LOC117139016|XP_033157001.1|DMAU	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ
OG0000075	LOC117141893|XP_033161485.1|DMAU	LOC108013329|XP_016934617.1|DSUZ
OG0000076	LOC117141100|XP_033160313.1|DMAU	LOC108005825|XP_036670890.1|DSUZ
OG0000076	LOC117145344|XP_033166850.1|DMAU	LOC108014332|XP_036673815.1|DSUZ
OG0000076	LOC117143595|XP_033164232.1|DMAU	LOC108019254|XP_036673770.1|DSUZ
OG0000076	LOC117147320|XP_033170062.1|DMAU	LOC108015039|XP_016936760.1|DSUZ
OG0000076	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU	LOC108015414|XP_016937334.1|DSUZ
OG0000077	LOC117138525|XP_033156554.1|DMAU	LOC108009747|XP_016929834.1|DSUZ
OG0000077	LOC117142441|XP_033162295.1|DMAU	LOC108015852|XP_016937909.1|DSUZ
OG0000077	LOC117138466|XP_033156483.1|DMAU	LOC108010141|XP_016930463.1|DSUZ
OG0000077	LOC117144652|XP_033165842.1|DMAU	LOC108014833|XP_016936524.2|DSUZ
OG0000078	LOC117138008|XP_033155701.1|DMAU	LOC108008657|XP_016928031.1|DSUZ
OG0000078	LOC117140111|XP_033158764.1|DMAU	LOC108006897|XP_016925974.2|DSUZ
OG0000078	LOC117145393|XP_033166920.1|DMAU	LOC108011262|XP_036675195.1|DSUZ
OG0000078	LOC117146596|XP_033168812.1|DMAU	LOC108015391|XP_016937300.1|DSUZ
OG0000078	LOC117147316|XP_033170056.1|DMAU	LOC108016956|XP_016939380.1|DSUZ
OG0000079	LOC117151008|XP_033174106.1|DMAU	LOC108008373|XP_016927706.1|DSUZ
OG0000079	LOC117151007|XP_033174105.1|DMAU	LOC108010440|XP_016930790.1|DSUZ
OG0000080	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ
OG0000080	LOC117136966|XP_033154021.1|DMAU	LOC108009443|XP_016929282.1|DSUZ
OG0000081	LOC117140435|XP_033159244.1|DMAU	LOC108012473|XP_016933353.1|DSUZ
OG0000082	LOC117142679|XP_033162708.1|DMAU	LOC108005981|XP_016924910.2|DSUZ
OG0000082	LOC117143259|XP_033163721.1|DMAU	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ
OG0000083	LOC117145762|XP_033167461.1|DMAU	LOC108021699|XP_016946017.1|DSUZ
OG0000083	LOC117140536|XP_033159420.1|DMAU	LOC108019227|XP_016942512.1|DSUZ
OG0000083	LOC117146342|XP_033168371.1|DMAU	LOC108018957|XP_016942050.1|DSUZ
OG0000083	LOC117144620|XP_033165809.1|DMAU	LOC108019013|XP_016942116.1|DSUZ
OG0000083	LOC117145464|XP_033167065.1|DMAU	LOC108021302|XP_016945444.1|DSUZ
OG0000084	LOC117136635|XP_033153517.1|DMAU	LOC108019885|XP_016943446.1|DSUZ
OG0000084	LOC117137735|XP_033155207.1|DMAU	LOC108017776|XP_016940388.1|DSUZ
OG0000085	LOC117136756|XP_033153683.1|DMAU	LOC108017846|XP_016940490.1|DSUZ
OG0000085	LOC117136082|XP_033152643.1|DMAU	LOC108017929|XP_036669795.1|DSUZ
OG0000085	LOC117136296|XP_033153031.1|DMAU	LOC108017827|XP_016940468.1|DSUZ
OG0000085	LOC117137083|XP_033154202.1|DMAU	LOC108018199|XP_016941204.1|DSUZ
OG0000085	LOC117136080|XP_033152640.1|DMAU	LOC108017928|XP_036669794.1|DSUZ
OG0000086	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU	LOC108009612|XP_016929587.1|DSUZ
OG0000087	LOC117147902|XP_033170903.1|DMAU	LOC108006715|XP_016925785.1|DSUZ
OG0000087	LOC117147219|XP_033169927.1|DMAU	LOC108013454|XP_016934823.1|DSUZ
OG0000087	LOC117140352|XP_033159099.1|DMAU	LOC108010645|XP_016931036.1|DSUZ
OG0000088	LOC117137209|XP_033154454.1|DMAU	LOC108018081|XP_016940973.1|DSUZ
OG0000088	LOC117144166|XP_033165097.1|DMAU	LOC108010533|XP_016930904.1|DSUZ
OG0000088	LOC117140390|XP_033159148.1|DMAU	LOC108017064|XP_016939511.1|DSUZ
OG0000088	LOC117135926|XP_033152385.1|DMAU	LOC108009734|XP_016929807.1|DSUZ
OG0000088	LOC117140408|XP_033159171.1|DMAU	LOC108017056|XP_016939503.2|DSUZ
OG0000089	LOC117142383|XP_033162216.1|DMAU	LOC108017134|XP_016939601.1|DSUZ
OG0000089	LOC117144287|XP_033165282.1|DMAU	LOC108013957|XP_016935459.1|DSUZ
OG0000089	LOC117143491|XP_033164095.1|DMAU	LOC108010600|XP_016930978.1|DSUZ
OG0000089	LOC117141024|XP_033160189.1|DMAU	LOC108012396|XP_016933244.1|DSUZ
OG0000090	LOC117137570|XP_033154966.1|DMAU	LOC108009148|XP_016928740.1|DSUZ
OG0000090	LOC117137567|XP_033154963.1|DMAU	LOC108008436|XP_016927775.1|DSUZ
OG0000090	LOC117140816|XP_033159812.1|DMAU	LOC108020200|XP_016943797.1|DSUZ
OG0000090	LOC117140429|XP_033159236.1|DMAU	LOC108013274|XP_016934533.1|DSUZ
OG0000091	LOC117145728|XP_033167368.1|DMAU	LOC108007205|XP_036674733.1|DSUZ
OG0000091	LOC117150761|XP_033173689.1|DMAU	LOC108021626|XP_016945921.1|DSUZ
OG0000091	LOC117146070|XP_033167902.1|DMAU	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ
OG0000091	LOC117145462|XP_033167023.1|DMAU	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ
OG0000092	LOC117143463|XP_033164065.1|DMAU	LOC108007922|XP_016927181.2|DSUZ
OG0000092	LOC117145611|XP_033167217.1|DMAU	LOC108007901|XP_016927158.2|DSUZ
OG0000092	LOC117143680|XP_033164356.1|DMAU	LOC108007563|XP_016926745.2|DSUZ
OG0000092	LOC117145639|XP_033167250.1|DMAU	LOC108007927|XP_016927187.2|DSUZ
OG0000093	LOC117150555|XP_033173394.1|DMAU	LOC108017965|XP_016940733.1|DSUZ
OG0000093	LOC117147887|XP_033170862.1|DMAU	LOC108015401|XP_016937310.2|DSUZ
OG0000093	LOC117135736|XP_033152071.1|DMAU	LOC108008101|XP_016927380.2|DSUZ
OG0000093	LOC117150273|XP_033172974.1|DMAU	LOC108004853|XP_016923427.1|DSUZ
OG0000093	LOC117146845|XP_033169297.1|DMAU	LOC108015362|XP_016937266.1|DSUZ
OG0000094	LOC117141136|XP_033160352.1|DMAU	LOC108012257|XP_016933045.2|DSUZ
OG0000094	LOC117145630|XP_033167240.1|DMAU	LOC108014341|XP_016935913.1|DSUZ
OG0000095	LOC117141179|XP_033160407.1|DMAU	LOC118877850|XP_036674011.1|DSUZ, LOC118879543|XP_036678303.1|DSUZ, LOC118877056|XP_036669798.1|DSUZ
OG0000095	LOC117151036|XP_033174141.1|DMAU, LOC117142494|XP_033162415.1|DMAU	LOC118879618|XP_036678414.1|DSUZ
OG0000096	LOC117135195|XP_033151161.1|DMAU	LOC108005944|XP_016924862.1|DSUZ
OG0000096	LOC117138374|XP_033156337.1|DMAU	LOC108021485|XP_016945715.1|DSUZ
OG0000096	LOC117143020|XP_033163289.1|DMAU	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ
OG0000096	LOC117140669|XP_033159611.1|DMAU	LOC108005977|XP_016924907.1|DSUZ
OG0000097	LOC117141244|XP_033160499.1|DMAU	LOC108010507|XP_016930873.2|DSUZ
OG0000097	LOC117141243|XP_033160496.1|DMAU	LOC108015617|XP_036671854.1|DSUZ
OG0000098	LOC117142871|XP_033163030.1|DMAU	LOC108018693|XP_036672581.1|DSUZ
OG0000099	LOC117148294|XP_033171506.1|DMAU	LOC108016827|XP_016939133.1|DSUZ
OG0000099	LOC117148254|XP_033171448.1|DMAU	LOC108016981|XP_016939415.1|DSUZ
OG0000100	LOC117136517|XP_033153352.1|DMAU	LOC108008543|XP_016927903.1|DSUZ
OG0000100	LOC117144118|XP_033165029.1|DMAU	LOC108007575|XP_016926757.2|DSUZ
OG0000100	LOC117143502|XP_033164114.1|DMAU	LOC108016414|XP_016938552.1|DSUZ
OG0000100	LOC117143503|XP_033164115.1|DMAU	LOC108016415|XP_016938553.2|DSUZ
OG0000100	LOC117143996|XP_033164834.1|DMAU	LOC108016400|XP_016938537.2|DSUZ
OG0000100	LOC117143664|XP_033164335.1|DMAU	LOC108006095|XP_016925031.1|DSUZ
OG0000101	LOC117139589|XP_033157895.1|DMAU	LOC118877222|XP_036670523.1|DSUZ
OG0000101	LOC117139587|XP_033157892.1|DMAU	LOC108017021|XP_036671509.1|DSUZ, LOC108020448|XP_036672450.1|DSUZ
OG0000101	LOC117139591|XP_033157897.1|DMAU	LOC118877521|XP_036672462.1|DSUZ
OG0000102	LOC117136562|XP_033153409.1|DMAU	LOC108009336|XP_016929103.1|DSUZ
OG0000102	LOC117136840|XP_033153811.1|DMAU	LOC108009476|XP_016929345.1|DSUZ
OG0000102	LOC117135879|XP_033152313.1|DMAU	LOC108008646|XP_016928020.1|DSUZ
OG0000103	LOC117139741|XP_033158189.1|DMAU	LOC108012611|XP_016933519.1|DSUZ
OG0000103	LOC117140271|XP_033158987.1|DMAU	LOC108019406|XP_016942716.2|DSUZ
OG0000103	LOC117140269|XP_033158986.1|DMAU	LOC108010501|XP_016930863.2|DSUZ
OG0000103	LOC117136710|XP_033153622.1|DMAU	LOC108009753|XP_016929854.1|DSUZ
OG0000104	LOC117139673|XP_033158041.1|DMAU	LOC108018816|XP_036670778.1|DSUZ
OG0000104	LOC117140901|XP_033159956.1|DMAU	LOC108008643|XP_016928021.1|DSUZ
OG0000104	LOC117139490|XP_033157702.1|DMAU	LOC108018835|XP_036671763.1|DSUZ
OG0000105	LOC117145209|XP_033166665.1|DMAU	LOC108018286|XP_016941301.2|DSUZ
OG0000105	LOC117140646|XP_033159577.1|DMAU	LOC108018333|XP_016941363.2|DSUZ, LOC108019558|XP_016942884.1|DSUZ
OG0000105	LOC117143467|XP_033164071.1|DMAU	LOC108019998|XP_036673113.1|DSUZ
OG0000106	LOC117136545|XP_033153388.1|DMAU	LOC108009407|XP_016929216.1|DSUZ
OG0000106	LOC117145360|XP_033166874.1|DMAU	LOC108004827|XP_016923390.2|DSUZ
OG0000106	LOC117147056|XP_033169704.1|DMAU	LOC108008554|XP_016927917.1|DSUZ
OG0000106	LOC117135634|XP_033151900.1|DMAU	LOC108017853|XP_016940497.2|DSUZ
