Orthogroup	DMAU.longest_only	DSER.longest_only
OG0000049	LOC117145059|XP_033166464.1|DMAU	LOC110188568|XP_020813987.1|DSER
OG0000049	LOC117145061|XP_033166467.1|DMAU	LOC110188331|XP_020813698.1|DSER
OG0000049	LOC117144466|XP_033165523.1|DMAU	LOC110188656|XP_020814093.1|DSER
OG0000050	LOC117136135|XP_033152731.1|DMAU	LOC110180270|XP_020803585.1|DSER
OG0000050	LOC117142030|XP_033161785.1|DMAU	LOC110190383|XP_020816472.1|DSER
OG0000050	LOC117142027|XP_033161782.1|DMAU	LOC110190030|XP_020815992.1|DSER
OG0000050	LOC117142031|XP_033161786.1|DMAU	LOC110190392|XP_020816504.1|DSER
OG0000050	LOC117142029|XP_033161784.1|DMAU	LOC110190033|XP_020815994.1|DSER
OG0000050	LOC117142024|XP_033161778.1|DMAU	LOC110190029|XP_020815991.1|DSER
OG0000050	LOC117142028|XP_033161783.1|DMAU	LOC110190031|XP_020815993.1|DSER
OG0000051	LOC117143815|XP_033164552.1|DMAU	LOC110187927|XP_020813097.1|DSER
OG0000051	LOC117143638|XP_033164307.1|DMAU	LOC110186721|XP_020811651.1|DSER
OG0000051	LOC117142373|XP_033162194.1|DMAU, LOC117145370|XP_033166885.1|DMAU, LOC117145371|XP_033166886.1|DMAU	LOC110176579|XP_020798652.1|DSER
OG0000052	LOC117145316|XP_033166802.1|DMAU, LOC117143900|XP_033164697.1|DMAU	LOC110191159|XP_020817576.1|DSER
OG0000052	LOC117143487|XP_033164091.1|DMAU	LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER
OG0000052	LOC117143488|XP_033164092.1|DMAU	LOC110188482|XP_020813871.1|DSER
OG0000052	LOC117143804|XP_033164539.1|DMAU	LOC110188395|XP_020813776.1|DSER
OG0000052	LOC117136886|XP_033153888.1|DMAU	LOC110178467|XP_020801266.1|DSER
OG0000052	LOC117136885|XP_033153886.1|DMAU	LOC110178444|XP_020801237.1|DSER
OG0000053	LOC117137106|XP_033154284.1|DMAU	LOC110176132|XP_020798030.1|DSER
OG0000053	LOC117137105|XP_033154282.1|DMAU	LOC110176120|XP_020798020.1|DSER
OG0000053	LOC117137096|XP_033154272.1|DMAU	LOC110176110|XP_020798009.1|DSER
OG0000053	LOC117137094|XP_033154271.1|DMAU	LOC110176101|XP_020798000.1|DSER
OG0000053	LOC117137107|XP_033154285.1|DMAU	LOC110176153|XP_020798053.1|DSER
OG0000054	LOC117144491|XP_033165568.1|DMAU	LOC110191806|XP_020818417.1|DSER
OG0000054	LOC117145202|XP_033166655.1|DMAU	LOC110191860|XP_020818499.1|DSER
OG0000054	LOC117145522|XP_033167105.1|DMAU	LOC110191877|XP_020818520.1|DSER
OG0000054	LOC117144100|XP_033165007.1|DMAU	LOC110191876|XP_020818519.1|DSER
OG0000055	LOC117143727|XP_033164422.1|DMAU	LOC110186692|XP_020811619.1|DSER
OG0000056	LOC117145913|XP_033167658.1|DMAU	LOC110191245|XP_020817684.1|DSER
OG0000056	LOC117145909|XP_033167655.1|DMAU	LOC110191242|XP_020817680.1|DSER
OG0000056	LOC117145912|XP_033167657.1|DMAU	LOC110191246|XP_020817685.1|DSER
OG0000056	LOC117144981|XP_033166341.1|DMAU	LOC110191243|XP_020817681.1|DSER
OG0000056	LOC117145911|XP_033167656.1|DMAU	LOC110191244|XP_020817682.1|DSER
OG0000056	LOC117144813|XP_033166080.1|DMAU	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER
OG0000058	LOC117146035|XP_033167861.1|DMAU	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER
OG0000058	LOC117141672|XP_033161161.1|DMAU	LOC110185668|XP_020810289.1|DSER
OG0000058	LOC117147163|XP_033169841.1|DMAU	LOC110182841|XP_020806632.1|DSER
OG0000059	LOC117144061|XP_033164961.1|DMAU	LOC110186834|XP_020811783.1|DSER
OG0000059	LOC117144560|XP_033165696.1|DMAU	LOC110186820|XP_020811767.1|DSER
OG0000059	LOC117144394|XP_033165420.1|DMAU	LOC110186812|XP_020811757.1|DSER
OG0000059	LOC117143436|XP_033164033.1|DMAU	LOC110186800|XP_020811738.1|DSER
OG0000059	LOC117145280|XP_033166759.1|DMAU, LOC117145279|XP_033166758.1|DMAU	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER
OG0000059	LOC117143722|XP_033164415.1|DMAU	LOC110186808|XP_020811749.1|DSER
OG0000060	LOC117148535|XP_033171846.1|DMAU	LOC110178856|XP_020801778.1|DSER
OG0000060	LOC117141177|XP_033160409.1|DMAU	LOC110187211|XP_020812270.1|DSER
OG0000060	LOC117144989|XP_033166351.1|DMAU	LOC110177198|XP_020799453.1|DSER
OG0000060	LOC117142997|XP_033163243.1|DMAU	LOC110186504|XP_020811358.1|DSER
OG0000060	LOC117147337|XP_033170084.1|DMAU	LOC110180206|XP_020803522.1|DSER
OG0000060	LOC117150499|XP_033173294.1|DMAU	LOC110184888|XP_020809193.1|DSER
OG0000061	LOC117144713|XP_033165946.1|DMAU	LOC110182375|XP_020806074.1|DSER
OG0000061	LOC117147510|XP_033170317.1|DMAU	LOC110182380|XP_020806081.1|DSER
OG0000061	LOC117146062|XP_033167897.1|DMAU	LOC110182379|XP_020806080.1|DSER
OG0000061	LOC117148009|XP_033171063.1|DMAU	LOC110182385|XP_020806085.1|DSER
OG0000062	LOC117147633|XP_033170492.1|DMAU	LOC110184172|XP_020808240.1|DSER
OG0000062	LOC117135280|XP_033151340.1|DMAU	LOC110181372|XP_020804760.1|DSER
OG0000062	LOC117143802|XP_033164537.1|DMAU	LOC110181371|XP_020804759.1|DSER
OG0000063	LOC117142412|XP_033162254.1|DMAU	LOC110188078|XP_020813291.1|DSER
OG0000063	LOC117142413|XP_033162256.1|DMAU	LOC110188046|XP_020813258.1|DSER
OG0000063	LOC117142411|XP_033162253.1|DMAU	LOC110188039|XP_020813246.1|DSER
OG0000063	LOC117141841|XP_033161392.1|DMAU	LOC110184769|XP_020809063.1|DSER
OG0000063	LOC117141839|XP_033161390.1|DMAU	LOC110184767|XP_020809060.1|DSER
OG0000063	LOC117141837|XP_033161388.1|DMAU	LOC110184763|XP_020809053.1|DSER
OG0000063	LOC117141838|XP_033161389.1|DMAU	LOC110184765|XP_020809054.1|DSER
OG0000065	LOC117142873|XP_033163031.1|DMAU	LOC110191274|XP_020817728.1|DSER
OG0000065	LOC117145328|XP_033166821.1|DMAU	LOC110191418|XP_020817935.1|DSER
OG0000065	LOC117142495|XP_033162416.1|DMAU	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER
OG0000066	LOC117144480|XP_033165551.1|DMAU	LOC110191821|XP_020818445.1|DSER
OG0000066	LOC117143752|XP_033164456.1|DMAU	LOC110176494|XP_020798526.1|DSER
OG0000066	LOC117143335|XP_033163890.1|DMAU	LOC110185088|XP_020809431.1|DSER
OG0000066	LOC117143919|XP_033164725.1|DMAU	LOC110191827|XP_020818451.1|DSER
OG0000066	LOC117146587|XP_033168799.1|DMAU	LOC110183659|XP_020807646.1|DSER
OG0000066	LOC117135864|XP_033152284.1|DMAU	LOC110182686|XP_020806438.1|DSER
OG0000067	LOC117143290|XP_033163776.1|DMAU	LOC110177234|XP_020799524.1|DSER
OG0000067	LOC117141618|XP_033161029.1|DMAU	LOC110176240|XP_020798198.1|DSER
OG0000067	LOC117137893|XP_033155518.1|DMAU	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER
OG0000067	LOC117139071|XP_033157072.1|DMAU	LOC110176239|XP_020798196.1|DSER
OG0000067	LOC117140079|XP_033158722.1|DMAU	LOC110191355|XP_020817861.1|DSER
OG0000068	LOC117140267|XP_033158984.1|DMAU	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER
OG0000068	LOC117135414|XP_033151458.1|DMAU	LOC110182060|XP_020805682.1|DSER
OG0000068	LOC117147929|XP_033170959.1|DMAU	LOC110175923|XP_020797759.1|DSER
OG0000069	LOC117138693|XP_033156843.1|DMAU	LOC110180234|XP_020803548.1|DSER
OG0000070	LOC117140982|XP_033160124.1|DMAU	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER
OG0000070	LOC117148893|XP_033172490.1|DMAU	LOC110182504|XP_020806211.1|DSER
OG0000070	LOC117137413|XP_033154736.1|DMAU	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER
OG0000070	LOC117146922|XP_033169442.1|DMAU	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER
OG0000071	LOC117139106|XP_033157130.1|DMAU	LOC110179007|XP_020802002.1|DSER
OG0000071	LOC117139290|XP_033157411.1|DMAU	LOC110179838|XP_020803105.1|DSER
OG0000071	LOC117139289|XP_033157410.1|DMAU	LOC110179839|XP_020803106.1|DSER
OG0000071	LOC117139278|XP_033157396.1|DMAU	LOC110179837|XP_020803104.1|DSER
OG0000072	LOC117136935|XP_033153969.1|DMAU	LOC110181580|XP_020805035.1|DSER
OG0000072	LOC117136352|XP_033153109.1|DMAU	LOC110181287|XP_020804670.1|DSER
OG0000072	LOC117136936|XP_033153970.1|DMAU	LOC110181570|XP_020805024.1|DSER
OG0000073	LOC117138354|XP_033156291.1|DMAU	LOC110176360|XP_020798348.1|DSER
OG0000073	LOC117147893|XP_033170883.1|DMAU	LOC110182195|XP_020805867.1|DSER
OG0000073	LOC117142466|XP_033162348.1|DMAU	LOC110188202|XP_020813458.1|DSER
OG0000074	LOC117142069|XP_033161840.1|DMAU	LOC110184734|XP_020809020.1|DSER
OG0000074	LOC117139233|XP_033157330.1|DMAU	LOC110185176|XP_020809553.1|DSER
OG0000075	LOC117141890|XP_033161477.1|DMAU	LOC110190480|XP_020816651.1|DSER
OG0000075	LOC117139015|XP_033157000.1|DMAU	LOC110190499|XP_020816674.1|DSER
OG0000075	LOC117139016|XP_033157001.1|DMAU	LOC110190537|XP_020816745.1|DSER
OG0000075	LOC117141893|XP_033161485.1|DMAU	LOC110190595|XP_020816847.1|DSER
OG0000076	LOC117141100|XP_033160313.1|DMAU	LOC110190420|XP_020816550.1|DSER
OG0000076	LOC117145344|XP_033166850.1|DMAU, LOC117143595|XP_033164232.1|DMAU	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER
OG0000076	LOC117147320|XP_033170062.1|DMAU	LOC110181877|XP_020805462.1|DSER
OG0000076	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU	LOC110182088|XP_020805728.1|DSER
OG0000077	LOC117138525|XP_033156554.1|DMAU	LOC110182629|XP_020806354.1|DSER
OG0000077	LOC117142441|XP_033162295.1|DMAU	LOC110189410|XP_020815129.1|DSER
OG0000077	LOC117138466|XP_033156483.1|DMAU	LOC110177149|XP_020799390.1|DSER
OG0000077	LOC117144652|XP_033165842.1|DMAU	LOC110176398|XP_020798389.1|DSER
OG0000078	LOC117138008|XP_033155701.1|DMAU	LOC110180108|XP_020803404.1|DSER
OG0000078	LOC117140111|XP_033158764.1|DMAU	LOC110190038|XP_020816001.1|DSER
OG0000078	LOC117145393|XP_033166920.1|DMAU	LOC110188466|XP_020813854.1|DSER
OG0000078	LOC117146596|XP_033168812.1|DMAU	LOC110175994|XP_020797848.1|DSER
OG0000078	LOC117147316|XP_033170056.1|DMAU	LOC110184416|XP_020808610.1|DSER
OG0000079	LOC117151008|XP_033174106.1|DMAU	LOC110187582|XP_020812628.1|DSER
OG0000079	LOC117136799|XP_033153755.1|DMAU	LOC110187586|XP_020812632.1|DSER
OG0000080	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER
OG0000080	LOC117136966|XP_033154021.1|DMAU	LOC110186649|XP_020811608.1|DSER
OG0000081	LOC117140435|XP_033159244.1|DMAU	LOC110187188|XP_020812250.1|DSER
OG0000082	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU	LOC110191132|XP_020817548.1|DSER
OG0000082	LOC117142679|XP_033162708.1|DMAU	LOC110177382|XP_020799743.1|DSER
OG0000082	LOC117143259|XP_033163721.1|DMAU	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER
OG0000083	LOC117145762|XP_033167461.1|DMAU	LOC110183381|XP_020807303.1|DSER
OG0000083	LOC117146342|XP_033168371.1|DMAU	LOC110183898|XP_020807898.1|DSER
OG0000083	LOC117144457|XP_033165508.1|DMAU	LOC110183901|XP_020807903.1|DSER
OG0000083	LOC117144620|XP_033165809.1|DMAU	LOC110183902|XP_020807904.1|DSER
OG0000083	LOC117145464|XP_033167065.1|DMAU	LOC110183364|XP_020807285.1|DSER
OG0000084	LOC117136635|XP_033153517.1|DMAU	LOC110178501|XP_020801310.1|DSER
OG0000084	LOC117137735|XP_033155207.1|DMAU	LOC110178514|XP_020801324.1|DSER
OG0000085	LOC117136756|XP_033153683.1|DMAU	LOC110178645|XP_020801499.1|DSER
OG0000085	LOC117136082|XP_033152643.1|DMAU	LOC110178385|XP_020801184.1|DSER
OG0000085	LOC117136296|XP_033153031.1|DMAU	LOC110189531|XP_020815353.1|DSER
OG0000085	LOC117137083|XP_033154202.1|DMAU	LOC110189458|XP_020815234.1|DSER
OG0000085	LOC117136080|XP_033152640.1|DMAU	LOC110182637|XP_020806367.1|DSER
OG0000086	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU	LOC110182850|XP_020806645.1|DSER
OG0000087	LOC117147902|XP_033170903.1|DMAU	LOC110183207|XP_020807079.1|DSER
OG0000087	LOC117147219|XP_033169927.1|DMAU	LOC110185908|XP_020810581.1|DSER
OG0000087	LOC117140352|XP_033159099.1|DMAU	LOC110187344|XP_020812391.1|DSER
OG0000088	LOC117137209|XP_033154454.1|DMAU	LOC110189420|XP_020815137.1|DSER
OG0000088	LOC117144166|XP_033165097.1|DMAU	LOC110185864|XP_020810532.1|DSER
OG0000088	LOC117140390|XP_033159148.1|DMAU	LOC110181272|XP_020804642.1|DSER
OG0000088	LOC117135926|XP_033152385.1|DMAU	LOC110179240|XP_020802358.1|DSER
OG0000088	LOC117140408|XP_033159171.1|DMAU	LOC110181275|XP_020804649.1|DSER
OG0000089	LOC117142383|XP_033162216.1|DMAU	LOC110177136|XP_020799368.1|DSER
OG0000089	LOC117143491|XP_033164095.1|DMAU	LOC110188209|XP_020813497.1|DSER
OG0000089	LOC117141024|XP_033160189.1|DMAU	LOC110190534|XP_020816740.1|DSER
OG0000090	LOC117137570|XP_033154966.1|DMAU	LOC110191832|XP_020818460.1|DSER
OG0000090	LOC117137567|XP_033154963.1|DMAU	LOC110190013|XP_020816009.1|DSER
OG0000090	LOC117140816|XP_033159812.1|DMAU	LOC110189985|XP_020815933.1|DSER
OG0000090	LOC117140429|XP_033159236.1|DMAU	LOC110178630|XP_020801475.1|DSER
OG0000091	LOC117145728|XP_033167368.1|DMAU	LOC110186300|XP_020811077.1|DSER
OG0000091	LOC117150761|XP_033173689.1|DMAU	LOC110183974|XP_020807988.1|DSER
OG0000091	LOC117146070|XP_033167902.1|DMAU	LOC110187866|XP_020813010.1|DSER
OG0000091	LOC117145462|XP_033167023.1|DMAU	LOC110187865|XP_020813009.1|DSER
OG0000092	LOC117143463|XP_033164065.1|DMAU	LOC110186678|XP_020811604.1|DSER
OG0000092	LOC117145611|XP_033167217.1|DMAU	LOC110186502|XP_020811356.1|DSER
OG0000092	LOC117143680|XP_033164356.1|DMAU	LOC110186298|XP_020811072.1|DSER
OG0000092	LOC117145639|XP_033167250.1|DMAU	LOC110186577|XP_020811450.1|DSER
OG0000093	LOC117150555|XP_033173394.1|DMAU	LOC110177009|XP_020799178.1|DSER
OG0000093	LOC117147887|XP_033170862.1|DMAU	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER
OG0000093	LOC117150273|XP_033172974.1|DMAU	LOC110178984|XP_020801957.1|DSER
OG0000093	LOC117146845|XP_033169297.1|DMAU	LOC110184366|XP_020808519.1|DSER
OG0000094	LOC117141136|XP_033160352.1|DMAU	LOC110184690|XP_020808961.1|DSER
OG0000094	LOC117145630|XP_033167240.1|DMAU	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER
OG0000096	LOC117135195|XP_033151161.1|DMAU	LOC110181381|XP_020804769.1|DSER
OG0000096	LOC117138374|XP_033156337.1|DMAU	LOC110185590|XP_020810184.1|DSER
OG0000096	LOC117143020|XP_033163289.1|DMAU	LOC110186183|XP_020810901.1|DSER
OG0000096	LOC117140669|XP_033159611.1|DMAU	LOC110181328|XP_020804706.1|DSER
OG0000098	LOC117142871|XP_033163030.1|DMAU	LOC110191273|XP_020817727.1|DSER
OG0000099	LOC117148294|XP_033171506.1|DMAU	LOC110180153|XP_020803462.1|DSER
OG0000099	LOC117148295|XP_033171507.1|DMAU	LOC110180154|XP_020803466.1|DSER
OG0000099	LOC117148254|XP_033171448.1|DMAU	LOC110180130|XP_020803432.1|DSER
OG0000100	LOC117136517|XP_033153352.1|DMAU	LOC110181340|XP_020804722.1|DSER
OG0000100	LOC117144118|XP_033165029.1|DMAU	LOC110186797|XP_020811736.1|DSER
OG0000100	LOC117143502|XP_033164114.1|DMAU	LOC110180531|XP_020803864.1|DSER
OG0000100	LOC117143503|XP_033164115.1|DMAU	LOC110179609|XP_020802865.1|DSER, LOC110180532|XP_020803865.1|DSER
OG0000101	LOC117139588|XP_033157894.1|DMAU	LOC110190009|XP_020815966.1|DSER
OG0000101	LOC117139584|XP_033157886.1|DMAU	LOC110190010|XP_020815968.1|DSER
OG0000101	LOC117139153|XP_033157202.1|DMAU	LOC110190012|XP_020815970.1|DSER
OG0000101	LOC117139589|XP_033157895.1|DMAU	LOC110190011|XP_020815969.1|DSER
OG0000101	LOC117139587|XP_033157892.1|DMAU	LOC110190008|XP_020815965.1|DSER
OG0000102	LOC117136562|XP_033153409.1|DMAU	LOC110177925|XP_020800564.1|DSER
OG0000102	LOC117136840|XP_033153811.1|DMAU	LOC110188958|XP_020814556.1|DSER
OG0000103	LOC117139741|XP_033158189.1|DMAU	LOC110190577|XP_020816824.1|DSER
OG0000103	LOC117140271|XP_033158987.1|DMAU	LOC110185270|XP_020809675.1|DSER
OG0000103	LOC117140269|XP_033158986.1|DMAU	LOC110185268|XP_020809674.1|DSER
OG0000103	LOC117136710|XP_033153622.1|DMAU	LOC110191485|XP_020818009.1|DSER
OG0000104	LOC117139673|XP_033158041.1|DMAU	LOC110188717|XP_020814187.1|DSER
OG0000104	LOC117140901|XP_033159956.1|DMAU	LOC110183736|XP_020807742.1|DSER
OG0000104	LOC117139491|XP_033157704.1|DMAU, LOC117139490|XP_033157702.1|DMAU	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER
OG0000105	LOC117145209|XP_033166665.1|DMAU, LOC117140646|XP_033159577.1|DMAU	LOC110185918|XP_020810590.1|DSER
OG0000105	LOC117143467|XP_033164071.1|DMAU	LOC110177255|XP_020799565.1|DSER
OG0000106	LOC117136545|XP_033153388.1|DMAU	LOC110189324|XP_020815025.1|DSER
OG0000106	LOC117148719|XP_033172164.1|DMAU, LOC117145689|XP_033167321.1|DMAU, LOC117144404|XP_033165430.1|DMAU, LOC117150564|XP_033173406.1|DMAU, LOC117137432|XP_033154758.1|DMAU, LOC117147056|XP_033169704.1|DMAU	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER
OG0000106	LOC117135634|XP_033151900.1|DMAU	LOC110178389|XP_020801185.1|DSER
OG0000106	LOC117135638|XP_033151904.1|DMAU, LOC117135635|XP_033151901.1|DMAU	LOC110178253|XP_020800963.1|DSER
OG0000107	LOC117138009|XP_033155703.1|DMAU	LOC110185500|XP_020810053.1|DSER
OG0000107	LOC117150529|XP_033173344.1|DMAU	LOC110184878|XP_020809183.1|DSER, LOC110179784|XP_020803056.1|DSER, LOC110184875|XP_020809180.1|DSER
OG0000107	LOC117150916|XP_033173959.1|DMAU	LOC110184933|XP_020809237.1|DSER
OG0000107	LOC117136823|XP_033153786.1|DMAU, LOC117136822|XP_033153785.1|DMAU	LOC110185499|XP_020810052.1|DSER
OG0000109	LOC117150480|XP_033173269.1|DMAU	LOC110183425|XP_020807363.1|DSER
OG0000109	LOC117150327|XP_033173057.1|DMAU, LOC117150326|XP_033173056.1|DMAU	LOC110183475|XP_020807414.1|DSER
OG0000109	LOC117150298|XP_033173011.1|DMAU	LOC110183319|XP_020807224.1|DSER
OG0000110	LOC117141555|XP_033160952.1|DMAU	LOC110176728|XP_020798829.1|DSER
OG0000110	LOC117141556|XP_033160954.1|DMAU	LOC110176727|XP_020798828.1|DSER
OG0000110	LOC117140295|XP_033159023.1|DMAU	LOC110176715|XP_020798814.1|DSER
OG0000110	LOC117139048|XP_033157042.1|DMAU	LOC110176729|XP_020798830.1|DSER
OG0000111	LOC117137612|XP_033155029.1|DMAU	LOC110180114|XP_020803416.1|DSER
OG0000111	LOC117136205|XP_033152849.1|DMAU	LOC110176534|XP_020798578.1|DSER
OG0000112	LOC117147670|XP_033170537.1|DMAU, LOC117147441|XP_033170213.1|DMAU	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER
OG0000113	LOC117144993|XP_033166357.1|DMAU	LOC110188760|XP_020814262.1|DSER
OG0000114	LOC117150884|XP_033173909.1|DMAU, LOC117150882|XP_033173907.1|DMAU, LOC117150883|XP_033173908.1|DMAU	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER
OG0000114	LOC117150879|XP_033173904.1|DMAU	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER
OG0000114	LOC117150881|XP_033173906.1|DMAU	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER
OG0000116	LOC117145509|XP_033167088.1|DMAU	LOC110186561|XP_020811425.1|DSER
OG0000116	LOC117145322|XP_033166809.1|DMAU	LOC110186560|XP_020811424.1|DSER
OG0000116	LOC117143957|XP_033164783.1|DMAU	LOC110186304|XP_020811084.1|DSER
OG0000116	LOC117143546|XP_033164176.1|DMAU	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER
OG0000117	LOC117140280|XP_033159003.1|DMAU	LOC110186010|XP_020810704.1|DSER
OG0000117	LOC117140287|XP_033159016.1|DMAU	LOC110186011|XP_020810706.1|DSER
OG0000117	LOC117140343|XP_033159086.1|DMAU	LOC110186013|XP_020810708.1|DSER
OG0000117	LOC117140312|XP_033159052.1|DMAU	LOC110186015|XP_020810710.1|DSER
OG0000118	LOC117135603|XP_033151847.1|DMAU	LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER
OG0000119	LOC117143976|XP_033164804.1|DMAU	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER
OG0000119	LOC117144044|XP_033164905.1|DMAU	LOC110188489|XP_020813877.1|DSER
OG0000119	LOC117144043|XP_033164903.1|DMAU	LOC110188600|XP_020814022.1|DSER
OG0000120	LOC117148598|XP_033171970.1|DMAU	LOC110178156|XP_020800849.1|DSER
OG0000120	LOC117135556|XP_033151747.1|DMAU	LOC110180259|XP_020803574.1|DSER
OG0000120	LOC117140123|XP_033158778.1|DMAU	LOC110181527|XP_020804963.1|DSER
OG0000121	LOC117147561|XP_033170393.1|DMAU	LOC110184196|XP_020808286.1|DSER
OG0000121	LOC117142505|XP_033162432.1|DMAU	LOC110176499|XP_020798532.1|DSER
OG0000121	LOC117142503|XP_033162430.1|DMAU	LOC110176466|XP_020798484.1|DSER
OG0000122	LOC117150526|XP_033173341.1|DMAU	LOC110182279|XP_020805957.1|DSER
OG0000122	LOC117147492|XP_033170284.1|DMAU	LOC110176072|XP_020797952.1|DSER
OG0000122	LOC117136699|XP_033153608.1|DMAU	LOC110180765|XP_020804107.1|DSER
OG0000122	LOC117141442|XP_033160827.1|DMAU	LOC110179899|XP_020803155.1|DSER, LOC110187522|XP_020812577.1|DSER
OG0000123	LOC117136062|XP_033152602.1|DMAU	LOC110176794|XP_020798893.1|DSER
OG0000123	LOC117143860|XP_033164616.1|DMAU	LOC110187886|XP_020813030.1|DSER
OG0000123	LOC117143990|XP_033164824.1|DMAU	LOC110191836|XP_020818461.1|DSER
OG0000123	LOC117144217|XP_033165162.1|DMAU	LOC110191837|XP_020818462.1|DSER
OG0000124	LOC117135459|XP_033151542.1|DMAU, LOC117137979|XP_033155643.1|DMAU	LOC110182095|XP_020805741.1|DSER
OG0000124	LOC117136693|XP_033153599.1|DMAU	LOC110189631|XP_020815432.1|DSER
OG0000124	LOC117137964|XP_033155626.1|DMAU	LOC110189563|XP_020815351.1|DSER, LOC110189632|XP_020815434.1|DSER
OG0000125	LOC117143411|XP_033163996.1|DMAU	LOC110186550|XP_020811413.1|DSER
OG0000125	LOC117143914|XP_033164718.1|DMAU	LOC110187741|XP_020812858.1|DSER
OG0000125	LOC117138013|XP_033155705.1|DMAU	LOC110181483|XP_020804899.1|DSER
OG0000125	LOC117138014|XP_033155706.1|DMAU	LOC110181496|XP_020804927.1|DSER
OG0000127	LOC117145521|XP_033167104.1|DMAU	LOC110188545|XP_020813961.1|DSER
OG0000127	LOC117144375|XP_033165393.1|DMAU	LOC110188623|XP_020814048.1|DSER
OG0000127	LOC117145520|XP_033167103.1|DMAU	LOC110188540|XP_020813949.1|DSER
OG0000127	LOC117143556|XP_033164189.1|DMAU	LOC110188560|XP_020813977.1|DSER
OG0000128	LOC117137914|XP_033155550.1|DMAU	LOC110179318|XP_020802466.1|DSER, LOC110181136|XP_020804467.1|DSER, LOC110180382|XP_020803708.1|DSER, LOC110181119|XP_020804449.1|DSER
OG0000128	LOC117135481|XP_033151591.1|DMAU	LOC110181123|XP_020804454.1|DSER, LOC110181138|XP_020804468.1|DSER, LOC110181122|XP_020804453.1|DSER, LOC110181100|XP_020804430.1|DSER, LOC110181113|XP_020804443.1|DSER, LOC110181121|XP_020804452.1|DSER, LOC110181120|XP_020804450.1|DSER, LOC110181135|XP_020804466.1|DSER
OG0000128	LOC117145151|XP_033166582.1|DMAU	LOC110188473|XP_020813862.1|DSER
OG0000129	LOC117148507|XP_033171802.1|DMAU	LOC110183494|XP_020807436.1|DSER
OG0000129	LOC117141699|XP_033161197.1|DMAU	LOC110179824|XP_020803088.1|DSER
OG0000129	LOC117150016|XP_033172785.1|DMAU	LOC110177643|XP_020800117.1|DSER
OG0000129	LOC117148506|XP_033171801.1|DMAU	LOC110183493|XP_020807435.1|DSER
OG0000130	LOC117141215|XP_033160465.1|DMAU	LOC110184738|XP_020809025.1|DSER
OG0000130	LOC117139553|XP_033157837.1|DMAU	LOC110184712|XP_020808991.1|DSER
OG0000130	LOC117139598|XP_033157920.1|DMAU	LOC110184686|XP_020808958.1|DSER
OG0000130	LOC117139597|XP_033157919.1|DMAU	LOC110184737|XP_020809024.1|DSER
OG0000131	LOC117144921|XP_033166261.1|DMAU	LOC110187779|XP_020812906.1|DSER
