Orthogroup	DMAU.longest_only	DSUB.longest_only
OG0000051	LOC117142373|XP_033162194.1|DMAU, LOC117145370|XP_033166885.1|DMAU, LOC117145371|XP_033166886.1|DMAU	LOC117898770|XP_034664295.1|DSUB, LOC117898095|XP_034663165.1|DSUB
OG0000052	LOC117145316|XP_033166802.1|DMAU, LOC117143900|XP_033164697.1|DMAU	LOC117898169|XP_034663268.1|DSUB
OG0000052	LOC117143487|XP_033164091.1|DMAU, LOC117143488|XP_033164092.1|DMAU, LOC117143804|XP_033164539.1|DMAU, LOC117145315|XP_033166801.1|DMAU	LOC117898249|XP_034663387.1|DSUB
OG0000052	LOC117136886|XP_033153888.1|DMAU	LOC117892469|XP_034654613.1|DSUB
OG0000052	LOC117136885|XP_033153886.1|DMAU	LOC117892468|XP_034654612.1|DSUB
OG0000053	LOC117137105|XP_033154282.1|DMAU	LOC117890537|XP_034651353.1|DSUB
OG0000053	LOC117137096|XP_033154272.1|DMAU	LOC117890535|XP_034651347.1|DSUB
OG0000053	LOC117137094|XP_033154271.1|DMAU	LOC117890534|XP_034651344.1|DSUB
OG0000053	LOC117137107|XP_033154285.1|DMAU	LOC117890538|XP_034651354.1|DSUB
OG0000054	LOC117144491|XP_033165568.1|DMAU	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB
OG0000054	LOC117145202|XP_033166655.1|DMAU	LOC117898651|XP_034664113.1|DSUB
OG0000054	LOC117145522|XP_033167105.1|DMAU	LOC117898655|XP_034664119.1|DSUB
OG0000054	LOC117144100|XP_033165007.1|DMAU	LOC117898654|XP_034664118.1|DSUB
OG0000055	LOC117143514|XP_033164128.1|DMAU	LOC117898144|XP_034663233.1|DSUB, LOC117896448|XP_034660669.1|DSUB, LOC117898145|XP_034663235.1|DSUB, LOC117896449|XP_034660670.1|DSUB, LOC117898143|XP_034663231.1|DSUB, LOC117896869|XP_034661290.1|DSUB
OG0000055	LOC117143478|XP_033164083.1|DMAU	LOC117897281|XP_034661904.1|DSUB
OG0000056	LOC117145913|XP_033167658.1|DMAU	LOC117898462|XP_034663775.1|DSUB
OG0000056	LOC117145909|XP_033167655.1|DMAU	LOC117898463|XP_034663777.1|DSUB
OG0000056	LOC117145912|XP_033167657.1|DMAU, LOC117144981|XP_033166341.1|DMAU, LOC117145911|XP_033167656.1|DMAU	LOC117898461|XP_034663774.1|DSUB
OG0000056	LOC117144813|XP_033166080.1|DMAU	LOC117897243|XP_034661853.1|DSUB
OG0000058	LOC117146035|XP_033167861.1|DMAU	LOC117890151|XP_034650732.1|DSUB
OG0000058	LOC117141672|XP_033161161.1|DMAU	LOC117902359|XP_034669562.1|DSUB
OG0000058	LOC117147163|XP_033169841.1|DMAU	LOC117894861|XP_034658013.1|DSUB
OG0000059	LOC117144061|XP_033164961.1|DMAU	LOC117897005|XP_034661462.1|DSUB
OG0000059	LOC117144560|XP_033165696.1|DMAU	LOC117896653|XP_034660990.1|DSUB
OG0000059	LOC117144394|XP_033165420.1|DMAU	LOC117899423|XP_034665309.1|DSUB
OG0000059	LOC117143436|XP_033164033.1|DMAU	LOC117896652|XP_034660989.1|DSUB
OG0000059	LOC117145280|XP_033166759.1|DMAU, LOC117145279|XP_033166758.1|DMAU	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB
OG0000059	LOC117143722|XP_033164415.1|DMAU	LOC117896696|XP_034661039.1|DSUB
OG0000060	LOC117148535|XP_033171846.1|DMAU	LOC117903129|XP_034670852.1|DSUB
OG0000060	LOC117141177|XP_033160409.1|DMAU	LOC117901895|XP_034668749.1|DSUB
OG0000060	LOC117144989|XP_033166351.1|DMAU	LOC117896666|XP_034661004.1|DSUB
OG0000060	LOC117142997|XP_033163243.1|DMAU	LOC117896503|XP_034660743.1|DSUB
OG0000060	LOC117147337|XP_033170084.1|DMAU	LOC117891116|XP_034652214.1|DSUB
OG0000061	LOC117144713|XP_033165946.1|DMAU	LOC117901880|XP_034668728.1|DSUB
OG0000061	LOC117147510|XP_033170317.1|DMAU	LOC117901276|XP_034667861.1|DSUB
OG0000061	LOC117146062|XP_033167897.1|DMAU	LOC117901832|XP_034668656.1|DSUB
OG0000062	LOC117147633|XP_033170492.1|DMAU	LOC117903497|XP_034671468.1|DSUB
OG0000062	LOC117135280|XP_033151340.1|DMAU	LOC117901308|XP_034667909.1|DSUB
OG0000063	LOC117142412|XP_033162254.1|DMAU, LOC117142413|XP_033162256.1|DMAU	LOC117896095|XP_034660037.1|DSUB
OG0000063	LOC117142411|XP_033162253.1|DMAU	LOC117896094|XP_034660036.1|DSUB
OG0000063	LOC117141841|XP_033161392.1|DMAU	LOC117893344|XP_034655825.1|DSUB
OG0000063	LOC117141839|XP_033161390.1|DMAU	LOC117894179|XP_034656976.1|DSUB
OG0000063	LOC117141837|XP_033161388.1|DMAU, LOC117141838|XP_033161389.1|DMAU	LOC117894178|XP_034656974.1|DSUB
OG0000065	LOC117142873|XP_033163031.1|DMAU	LOC117898583|XP_034664016.1|DSUB
OG0000065	LOC117145328|XP_033166821.1|DMAU	LOC117899737|XP_034665873.1|DSUB
OG0000065	LOC117142495|XP_033162416.1|DMAU	LOC117899738|XP_034665874.1|DSUB
OG0000066	LOC117146647|XP_033168872.1|DMAU	LOC117903671|XP_034671892.1|DSUB
OG0000066	LOC117144480|XP_033165551.1|DMAU	LOC117896596|XP_034660913.1|DSUB
OG0000066	LOC117143752|XP_033164456.1|DMAU	LOC117896671|XP_034661009.1|DSUB
OG0000066	LOC117143335|XP_033163890.1|DMAU	LOC117901021|XP_034667513.1|DSUB
OG0000066	LOC117143919|XP_033164725.1|DMAU	LOC117897646|XP_034662513.1|DSUB
OG0000066	LOC117146587|XP_033168799.1|DMAU	LOC117893060|XP_034655357.1|DSUB
OG0000066	LOC117135864|XP_033152284.1|DMAU	LOC117902112|XP_034669115.1|DSUB
OG0000067	LOC117143290|XP_033163776.1|DMAU	LOC117899613|XP_034665647.1|DSUB
OG0000067	LOC117141618|XP_033161029.1|DMAU	LOC117895462|XP_034659028.1|DSUB
OG0000067	LOC117137893|XP_033155518.1|DMAU	LOC117890918|XP_034651937.1|DSUB
OG0000067	LOC117139071|XP_033157072.1|DMAU	LOC117895461|XP_034659026.1|DSUB
OG0000067	LOC117140079|XP_033158722.1|DMAU	LOC117894476|XP_034657468.1|DSUB
OG0000068	LOC117140267|XP_033158984.1|DMAU	LOC117893343|XP_034655824.1|DSUB
OG0000068	LOC117142608|XP_033162579.1|DMAU, LOC117139306|XP_033157439.1|DMAU, LOC117135414|XP_033151458.1|DMAU	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB
OG0000068	LOC117147929|XP_033170959.1|DMAU	LOC117902385|XP_034669640.1|DSUB
OG0000069	LOC117138693|XP_033156843.1|DMAU	LOC117891341|XP_034652652.1|DSUB
OG0000070	LOC117140982|XP_033160124.1|DMAU	LOC117900906|XP_034667357.1|DSUB
OG0000070	LOC117148893|XP_033172490.1|DMAU	LOC117896707|XP_034661058.1|DSUB
OG0000070	LOC117137413|XP_033154736.1|DMAU	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB
OG0000070	LOC117146922|XP_033169442.1|DMAU	LOC117900907|XP_034667358.1|DSUB
OG0000071	LOC117139106|XP_033157130.1|DMAU	LOC117893134|XP_034655476.1|DSUB
OG0000071	LOC117139290|XP_033157411.1|DMAU	LOC117895747|XP_034659509.1|DSUB
OG0000071	LOC117139289|XP_033157410.1|DMAU	LOC117895750|XP_034659511.1|DSUB
OG0000071	LOC117139278|XP_033157396.1|DMAU	LOC117895746|XP_034659508.1|DSUB
OG0000072	LOC117136935|XP_033153969.1|DMAU	LOC117891009|XP_034652056.1|DSUB
OG0000072	LOC117136352|XP_033153109.1|DMAU	LOC117889765|XP_034650103.1|DSUB
OG0000072	LOC117136936|XP_033153970.1|DMAU	LOC117891008|XP_034652055.1|DSUB
OG0000073	LOC117138354|XP_033156291.1|DMAU	LOC117890320|XP_034650999.1|DSUB
OG0000073	LOC117147893|XP_033170883.1|DMAU	LOC117901954|XP_034668826.1|DSUB
OG0000073	LOC117142466|XP_033162348.1|DMAU	LOC117897070|XP_034661568.1|DSUB
OG0000074	LOC117142069|XP_033161840.1|DMAU	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB
OG0000074	LOC117139233|XP_033157330.1|DMAU	LOC117894701|XP_034657775.1|DSUB
OG0000075	LOC117141890|XP_033161477.1|DMAU	LOC117895498|XP_034659085.1|DSUB
OG0000075	LOC117139015|XP_033157000.1|DMAU	LOC117895520|XP_034659115.1|DSUB
OG0000075	LOC117139016|XP_033157001.1|DMAU	LOC117895524|XP_034659120.1|DSUB
OG0000075	LOC117141893|XP_033161485.1|DMAU	LOC117895522|XP_034659118.1|DSUB
OG0000076	LOC117141100|XP_033160313.1|DMAU	LOC117895853|XP_034659710.1|DSUB
OG0000076	LOC117145344|XP_033166850.1|DMAU, LOC117143595|XP_033164232.1|DMAU	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB
OG0000076	LOC117147320|XP_033170062.1|DMAU	LOC117898747|XP_034664263.1|DSUB
OG0000076	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU	LOC117898737|XP_034664252.1|DSUB
OG0000077	LOC117138525|XP_033156554.1|DMAU	LOC117891833|XP_034653474.1|DSUB
OG0000077	LOC117142441|XP_033162295.1|DMAU	LOC117897634|XP_034662499.1|DSUB
OG0000077	LOC117138466|XP_033156483.1|DMAU	LOC117890642|XP_034651485.1|DSUB
OG0000077	LOC117144652|XP_033165842.1|DMAU	LOC117897194|XP_034661786.1|DSUB
OG0000078	LOC117138008|XP_033155701.1|DMAU	LOC117890243|XP_034650880.1|DSUB
OG0000078	LOC117140111|XP_033158764.1|DMAU	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB
OG0000078	LOC117145393|XP_033166920.1|DMAU	LOC117897889|XP_034662857.1|DSUB
OG0000078	LOC117146596|XP_033168812.1|DMAU	LOC117892312|XP_034654358.1|DSUB
OG0000078	LOC117147316|XP_033170056.1|DMAU	LOC117899598|XP_034665610.1|DSUB
OG0000079	LOC117151008|XP_033174106.1|DMAU	LOC117900594|XP_034666895.1|DSUB
OG0000079	LOC117151007|XP_033174105.1|DMAU	LOC117900593|XP_034666894.1|DSUB
OG0000080	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB
OG0000080	LOC117136966|XP_033154021.1|DMAU	LOC117892007|XP_034653785.1|DSUB
OG0000081	LOC117140435|XP_033159244.1|DMAU	LOC117895630|XP_034659277.1|DSUB
OG0000082	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU	LOC117890838|XP_034651812.1|DSUB
OG0000082	LOC117142679|XP_033162708.1|DMAU	LOC117897518|XP_034662325.1|DSUB
OG0000082	LOC117143259|XP_033163721.1|DMAU	LOC117898678|XP_034664152.1|DSUB
OG0000083	LOC117145762|XP_033167461.1|DMAU	LOC117900198|XP_034666350.1|DSUB
OG0000083	LOC117140536|XP_033159420.1|DMAU, LOC117146342|XP_033168371.1|DMAU	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB
OG0000083	LOC117145464|XP_033167065.1|DMAU	LOC117900197|XP_034666347.1|DSUB
OG0000084	LOC117136635|XP_033153517.1|DMAU	LOC117892465|XP_034654607.1|DSUB
OG0000084	LOC117137735|XP_033155207.1|DMAU	LOC117890458|XP_034651195.1|DSUB
OG0000085	LOC117136082|XP_033152643.1|DMAU	LOC117892536|XP_034654735.1|DSUB
OG0000085	LOC117137083|XP_033154202.1|DMAU	LOC117892091|XP_034653974.1|DSUB
OG0000085	LOC117136080|XP_033152640.1|DMAU	LOC117892532|XP_034654727.1|DSUB
OG0000086	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU	LOC117890386|XP_034651078.1|DSUB
OG0000087	LOC117147902|XP_033170903.1|DMAU	LOC117900830|XP_034667229.1|DSUB
OG0000087	LOC117147219|XP_033169927.1|DMAU	LOC117901046|XP_034667544.1|DSUB
OG0000087	LOC117140352|XP_033159099.1|DMAU	LOC117900544|XP_034666835.1|DSUB
OG0000088	LOC117137209|XP_033154454.1|DMAU	LOC117890038|XP_034650547.1|DSUB
OG0000088	LOC117144166|XP_033165097.1|DMAU	LOC117900355|XP_034666594.1|DSUB
OG0000088	LOC117140390|XP_033159148.1|DMAU	LOC117893265|XP_034655723.1|DSUB
OG0000088	LOC117135926|XP_033152385.1|DMAU	LOC117890268|XP_034650918.1|DSUB
OG0000088	LOC117140408|XP_033159171.1|DMAU	LOC117893266|XP_034655724.1|DSUB
OG0000089	LOC117142383|XP_033162216.1|DMAU	LOC117897397|XP_034662107.1|DSUB
OG0000089	LOC117141024|XP_033160189.1|DMAU	LOC117894210|XP_034657016.1|DSUB
OG0000090	LOC117137570|XP_033154966.1|DMAU	LOC117891387|XP_034652719.1|DSUB
OG0000090	LOC117137567|XP_033154963.1|DMAU	LOC117891384|XP_034652714.1|DSUB
OG0000090	LOC117140816|XP_033159812.1|DMAU	LOC117894963|XP_034658187.1|DSUB
OG0000090	LOC117140429|XP_033159236.1|DMAU	LOC117893528|XP_034656062.1|DSUB
OG0000091	LOC117145728|XP_033167368.1|DMAU	LOC117896287|XP_034660384.1|DSUB
OG0000091	LOC117150761|XP_033173689.1|DMAU	LOC117901338|XP_034667939.1|DSUB
OG0000091	LOC117146070|XP_033167902.1|DMAU	LOC117897051|XP_034661532.1|DSUB
OG0000091	LOC117145462|XP_033167023.1|DMAU	LOC117897050|XP_034661529.1|DSUB
OG0000092	LOC117143463|XP_033164065.1|DMAU	LOC117897269|XP_034661886.1|DSUB
OG0000092	LOC117145611|XP_033167217.1|DMAU	LOC117897821|XP_034662765.1|DSUB
OG0000092	LOC117143680|XP_033164356.1|DMAU	LOC117898608|XP_034664049.1|DSUB
OG0000092	LOC117145639|XP_033167250.1|DMAU	LOC117897864|XP_034662828.1|DSUB
OG0000093	LOC117150555|XP_033173394.1|DMAU	LOC117902810|XP_034670324.1|DSUB
OG0000093	LOC117147887|XP_033170862.1|DMAU, LOC117135736|XP_033152071.1|DMAU, LOC117135738|XP_033152074.1|DMAU	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB
OG0000093	LOC117146845|XP_033169297.1|DMAU	LOC117898813|XP_034664362.1|DSUB
OG0000094	LOC117141136|XP_033160352.1|DMAU	LOC117893841|XP_034656498.1|DSUB
OG0000094	LOC117145630|XP_033167240.1|DMAU	LOC117896040|XP_034659940.1|DSUB
OG0000096	LOC117135195|XP_033151161.1|DMAU	LOC117898392|XP_034663640.1|DSUB
OG0000096	LOC117138374|XP_033156337.1|DMAU	LOC117898393|XP_034663641.1|DSUB
OG0000096	LOC117143020|XP_033163289.1|DMAU	LOC117898696|XP_034664202.1|DSUB
OG0000096	LOC117140669|XP_033159611.1|DMAU	LOC117900262|XP_034666462.1|DSUB
OG0000097	LOC117139946|XP_033158525.1|DMAU, LOC117141244|XP_033160499.1|DMAU, LOC117139906|XP_033158479.1|DMAU, LOC117141243|XP_033160496.1|DMAU	LOC117893163|XP_034655530.1|DSUB
OG0000098	LOC117142871|XP_033163030.1|DMAU	LOC117898582|XP_034664015.1|DSUB
OG0000099	LOC117148294|XP_033171506.1|DMAU	LOC117903172|XP_034670908.1|DSUB
OG0000099	LOC117148295|XP_033171507.1|DMAU	LOC117896382|XP_034660577.1|DSUB
OG0000099	LOC117148254|XP_033171448.1|DMAU	LOC117891933|XP_034653664.1|DSUB
OG0000100	LOC117136517|XP_033153352.1|DMAU	LOC117890766|XP_034651723.1|DSUB
OG0000100	LOC117143502|XP_033164114.1|DMAU	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB
OG0000101	LOC117139588|XP_033157894.1|DMAU	LOC117895429|XP_034658961.1|DSUB
OG0000101	LOC117139584|XP_033157886.1|DMAU	LOC117895432|XP_034658973.1|DSUB
OG0000101	LOC117139589|XP_033157895.1|DMAU	LOC117893148|XP_034655500.1|DSUB
OG0000102	LOC117136562|XP_033153409.1|DMAU	LOC117891856|XP_034653505.1|DSUB
OG0000102	LOC117136840|XP_033153811.1|DMAU	LOC117890056|XP_034650578.1|DSUB
OG0000103	LOC117139741|XP_033158189.1|DMAU	LOC117894294|XP_034657145.1|DSUB
OG0000103	LOC117140271|XP_033158987.1|DMAU	LOC117893174|XP_034655541.1|DSUB
OG0000103	LOC117140269|XP_033158986.1|DMAU	LOC117895790|XP_034659583.1|DSUB
OG0000103	LOC117136710|XP_033153622.1|DMAU	LOC117891545|XP_034652951.1|DSUB
OG0000104	LOC117139673|XP_033158041.1|DMAU	LOC117894807|XP_034657931.1|DSUB
OG0000104	LOC117140901|XP_033159956.1|DMAU	LOC117901076|XP_034667579.1|DSUB
OG0000104	LOC117139491|XP_033157704.1|DMAU, LOC117139490|XP_033157702.1|DMAU	LOC117894809|XP_034657935.1|DSUB
OG0000105	LOC117145209|XP_033166665.1|DMAU, LOC117140646|XP_033159577.1|DMAU	LOC117898284|XP_034663430.1|DSUB
OG0000105	LOC117143467|XP_033164071.1|DMAU	LOC117898760|XP_034664276.1|DSUB
OG0000107	LOC117138009|XP_033155703.1|DMAU	LOC117889797|XP_034650164.1|DSUB
OG0000107	LOC117150529|XP_033173344.1|DMAU, LOC117150916|XP_033173959.1|DMAU, LOC117151094|XP_033174233.1|DMAU	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB
OG0000107	LOC117136823|XP_033153786.1|DMAU, LOC117136822|XP_033153785.1|DMAU	LOC117891678|XP_034653144.1|DSUB
OG0000109	LOC117150298|XP_033173011.1|DMAU	LOC117901646|XP_034668372.1|DSUB
OG0000110	LOC117141555|XP_033160952.1|DMAU	LOC117895604|XP_034659243.1|DSUB
OG0000110	LOC117141556|XP_033160954.1|DMAU	LOC117895606|XP_034659245.1|DSUB
OG0000110	LOC117140295|XP_033159023.1|DMAU	LOC117895605|XP_034659244.1|DSUB
OG0000110	LOC117139048|XP_033157042.1|DMAU	LOC117895607|XP_034659246.1|DSUB
OG0000111	LOC117137612|XP_033155029.1|DMAU	LOC117890933|XP_034651959.1|DSUB
OG0000111	LOC117137549|XP_033154938.1|DMAU	LOC117890150|XP_034650731.1|DSUB
OG0000111	LOC117136205|XP_033152849.1|DMAU	LOC117890935|XP_034651960.1|DSUB
OG0000112	LOC117147934|XP_033170970.1|DMAU, LOC117147426|XP_033170197.1|DMAU	LOC117903430|XP_034671344.1|DSUB
OG0000112	LOC117147670|XP_033170537.1|DMAU, LOC117147441|XP_033170213.1|DMAU	LOC117902763|XP_034670250.1|DSUB
OG0000113	LOC117144993|XP_033166357.1|DMAU	LOC117897174|XP_034661763.1|DSUB
OG0000114	LOC117150884|XP_033173909.1|DMAU, LOC117150882|XP_033173907.1|DMAU, LOC117150883|XP_033173908.1|DMAU	LOC117902141|XP_034669168.1|DSUB
OG0000114	LOC117150879|XP_033173904.1|DMAU	LOC117902139|XP_034669166.1|DSUB
OG0000114	LOC117150881|XP_033173906.1|DMAU	LOC117902140|XP_034669167.1|DSUB
OG0000116	LOC117145509|XP_033167088.1|DMAU	LOC117898981|XP_034664612.1|DSUB
OG0000116	LOC117143957|XP_033164783.1|DMAU	LOC117898985|XP_034664618.1|DSUB
OG0000116	LOC117143546|XP_033164176.1|DMAU	LOC117898982|XP_034664615.1|DSUB
OG0000117	LOC117140280|XP_033159003.1|DMAU	LOC117902128|XP_034669147.1|DSUB
OG0000117	LOC117140287|XP_033159016.1|DMAU	LOC117902129|XP_034669148.1|DSUB
OG0000117	LOC117140343|XP_033159086.1|DMAU	LOC117902130|XP_034669149.1|DSUB
OG0000117	LOC117140312|XP_033159052.1|DMAU	LOC117902132|XP_034669152.1|DSUB
OG0000118	LOC117150387|XP_033173140.1|DMAU	LOC117901945|XP_034668808.1|DSUB
OG0000118	LOC117135603|XP_033151847.1|DMAU	LOC117903909|XP_034672306.1|DSUB
OG0000119	LOC117143976|XP_033164804.1|DMAU	LOC117897103|XP_034661639.1|DSUB
OG0000119	LOC117144044|XP_033164905.1|DMAU	LOC117896957|XP_034661393.1|DSUB
OG0000119	LOC117144043|XP_033164903.1|DMAU	LOC117896767|XP_034661133.1|DSUB
OG0000120	LOC117135556|XP_033151747.1|DMAU	LOC117890793|XP_034651759.1|DSUB
OG0000120	LOC117140123|XP_033158778.1|DMAU	LOC117893084|XP_034655396.1|DSUB
OG0000121	LOC117147561|XP_033170393.1|DMAU	LOC117897123|XP_034661670.1|DSUB
OG0000121	LOC117142505|XP_033162432.1|DMAU	LOC117897204|XP_034661798.1|DSUB
OG0000121	LOC117142503|XP_033162430.1|DMAU	LOC117897203|XP_034661797.1|DSUB
OG0000122	LOC117150526|XP_033173341.1|DMAU	LOC117901107|XP_034667631.1|DSUB
OG0000122	LOC117147492|XP_033170284.1|DMAU	LOC117903442|XP_034671364.1|DSUB
OG0000122	LOC117136699|XP_033153608.1|DMAU	LOC117890920|XP_034651941.1|DSUB
OG0000122	LOC117141442|XP_033160827.1|DMAU	LOC117900850|XP_034667261.1|DSUB
OG0000123	LOC117143990|XP_033164824.1|DMAU, LOC117144271|XP_033165263.1|DMAU	LOC117898288|XP_034663435.1|DSUB
OG0000123	LOC117144217|XP_033165162.1|DMAU	LOC117898289|XP_034663436.1|DSUB
OG0000124	LOC117135459|XP_033151542.1|DMAU, LOC117137979|XP_033155643.1|DMAU	LOC117891609|XP_034653033.1|DSUB
OG0000124	LOC117136693|XP_033153599.1|DMAU	LOC117891035|XP_034652093.1|DSUB
OG0000124	LOC117137964|XP_033155626.1|DMAU	LOC117891034|XP_034652092.1|DSUB
OG0000125	LOC117143411|XP_033163996.1|DMAU	LOC117896898|XP_034661322.1|DSUB
OG0000125	LOC117143914|XP_033164718.1|DMAU	LOC117897758|XP_034662692.1|DSUB
OG0000125	LOC117138013|XP_033155705.1|DMAU	LOC117889864|XP_034650261.1|DSUB
OG0000127	LOC117145521|XP_033167104.1|DMAU	LOC117899404|XP_034665281.1|DSUB
OG0000127	LOC117144375|XP_033165393.1|DMAU	LOC117899406|XP_034665283.1|DSUB
OG0000127	LOC117145520|XP_033167103.1|DMAU	LOC117899403|XP_034665280.1|DSUB
OG0000127	LOC117143556|XP_033164189.1|DMAU	LOC117898149|XP_034663239.1|DSUB
OG0000128	LOC117137914|XP_033155550.1|DMAU	LOC117892245|XP_034654249.1|DSUB
OG0000128	LOC117135481|XP_033151591.1|DMAU	LOC117892247|XP_034654250.1|DSUB
OG0000129	LOC117148507|XP_033171802.1|DMAU	LOC117893897|XP_034656603.1|DSUB
OG0000129	LOC117141699|XP_033161197.1|DMAU	LOC117893675|XP_034656254.1|DSUB
OG0000129	LOC117150016|XP_033172785.1|DMAU	LOC117901205|XP_034667750.1|DSUB
OG0000130	LOC117141215|XP_033160465.1|DMAU	LOC117895254|XP_034658662.1|DSUB
OG0000130	LOC117139553|XP_033157837.1|DMAU	LOC117895250|XP_034658656.1|DSUB
OG0000130	LOC117139598|XP_033157920.1|DMAU	LOC117895252|XP_034658658.1|DSUB
OG0000130	LOC117139597|XP_033157919.1|DMAU	LOC117895251|XP_034658657.1|DSUB
OG0000131	LOC117144921|XP_033166261.1|DMAU	LOC117898539|XP_034663904.1|DSUB
OG0000132	LOC117150678|XP_033173575.1|DMAU	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB
OG0000132	LOC117143533|XP_033164156.1|DMAU	LOC117896761|XP_034661126.1|DSUB
OG0000134	LOC117142577|XP_033162536.1|DMAU	LOC117896539|XP_034660813.1|DSUB
OG0000134	LOC117147586|XP_033170423.1|DMAU	LOC117891342|XP_034652657.1|DSUB
OG0000134	LOC117136536|XP_033153379.1|DMAU	LOC117900962|XP_034667428.1|DSUB
OG0000137	LOC117142436|XP_033162288.1|DMAU	LOC117898920|XP_034664521.1|DSUB
OG0000137	LOC117141313|XP_033160590.1|DMAU	LOC117893964|XP_034656656.1|DSUB
OG0000138	LOC117142218|XP_033161946.1|DMAU	LOC117898377|XP_034663610.1|DSUB
OG0000138	LOC117144842|XP_033166129.1|DMAU	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB
OG0000138	LOC117144893|XP_033166207.1|DMAU	LOC117898371|XP_034663600.1|DSUB
OG0000140	LOC117143412|XP_033163998.1|DMAU	LOC117898015|XP_034663034.1|DSUB
OG0000141	LOC117141456|XP_033160801.1|DMAU	LOC117895145|XP_034658465.1|DSUB
OG0000141	LOC117142087|XP_033161860.1|DMAU	LOC117895146|XP_034658469.1|DSUB
OG0000141	LOC117142084|XP_033161856.1|DMAU	LOC117895143|XP_034658460.1|DSUB
OG0000141	LOC117142085|XP_033161857.1|DMAU	LOC117895147|XP_034658471.1|DSUB
OG0000142	LOC117144738|XP_033165981.1|DMAU	LOC117897016|XP_034661478.1|DSUB
OG0000142	LOC117141681|XP_033161169.1|DMAU	LOC117899539|XP_034665507.1|DSUB
OG0000142	LOC117147848|XP_033170815.1|DMAU	LOC117889604|XP_034649912.1|DSUB
OG0000143	LOC117139731|XP_033158159.1|DMAU	LOC117895094|XP_034658382.1|DSUB
OG0000143	LOC117139733|XP_033158162.1|DMAU	LOC117895095|XP_034658383.1|DSUB
OG0000144	LOC117144371|XP_033165386.1|DMAU	LOC117897699|XP_034662611.1|DSUB
OG0000144	LOC117147010|XP_033169584.1|DMAU	LOC117896455|XP_034660679.1|DSUB
OG0000144	LOC117135856|XP_033152266.1|DMAU	LOC117901842|XP_034668675.1|DSUB
OG0000145	LOC117147647|XP_033170509.1|DMAU	LOC117897170|XP_034661747.1|DSUB
OG0000145	LOC117150257|XP_033172947.1|DMAU	LOC117902770|XP_034670254.1|DSUB
OG0000145	LOC117135678|XP_033151971.1|DMAU	LOC117902772|XP_034670256.1|DSUB
OG0000145	LOC117135670|XP_033151960.1|DMAU	LOC117902771|XP_034670255.1|DSUB
OG0000147	LOC117151092|XP_033174231.1|DMAU	LOC117900255|XP_034666445.1|DSUB
OG0000147	LOC117143658|XP_033164330.1|DMAU	LOC117896221|XP_034660245.1|DSUB
OG0000147	LOC117143659|XP_033164331.1|DMAU	LOC117896222|XP_034660247.1|DSUB
OG0000148	LOC117139177|XP_033157236.1|DMAU	LOC117902375|XP_034669584.1|DSUB
OG0000148	LOC117150291|XP_033173002.1|DMAU	LOC117901505|XP_034668166.1|DSUB
OG0000149	LOC117135137|XP_033151085.1|DMAU	LOC117902756|XP_034670237.1|DSUB
OG0000149	LOC117146834|XP_033169279.1|DMAU	LOC117902650|XP_034670071.1|DSUB
OG0000150	LOC117135142|XP_033151091.1|DMAU	LOC117901373|XP_034667974.1|DSUB
OG0000150	LOC117147924|XP_033170943.1|DMAU, LOC117135135|XP_033151080.1|DMAU, LOC117135143|XP_033151092.1|DMAU	LOC117901370|XP_034667971.1|DSUB
OG0000150	LOC117135144|XP_033151093.1|DMAU	LOC117900981|XP_034667465.1|DSUB
OG0000150	LOC117135118|XP_033151026.1|DMAU	LOC117901369|XP_034667970.1|DSUB
OG0000151	LOC117139342|XP_033157479.1|DMAU	LOC117894759|XP_034657867.1|DSUB
OG0000151	LOC117140551|XP_033159438.1|DMAU	LOC117894764|XP_034657872.1|DSUB
OG0000151	LOC117139343|XP_033157480.1|DMAU	LOC117894763|XP_034657871.1|DSUB
