Orthogroup	SLEB.longest_only	DERE.longest_only
OG0000065	LOC115621993|XP_030371707.1|SLEB, LOC115621994|XP_030371708.1|SLEB, LOC115621991|XP_030371705.1|SLEB, LOC115621992|XP_030371706.1|SLEB, LOC115621858|XP_030371536.1|SLEB, LOC115621859|XP_030371537.1|SLEB	LOC6553678|XP_001980420.1|DERE, LOC6542088|XP_001969217.1|DERE, LOC6553677|XP_026832116.1|DERE, LOC6552530|XP_001979844.1|DERE, LOC6552533|XP_001979847.1|DERE, LOC6552532|XP_001979846.1|DERE
OG0000066	LOC115628871|XP_030380987.1|SLEB, LOC115628890|XP_030381008.1|SLEB, LOC115621543|XP_030371068.1|SLEB	LOC6553068|XP_026839624.1|DERE, LOC6554272|XP_001981468.2|DERE
OG0000066	LOC115625501|XP_030376421.1|SLEB	LOC6548358|XP_001973961.1|DERE
OG0000066	LOC115624182|XP_030374638.1|SLEB	LOC6553030|XP_001980092.1|DERE
OG0000066	LOC115622362|XP_030372137.1|SLEB	LOC6551730|XP_001977216.1|DERE, LOC6547937|XP_026836122.1|DERE
OG0000067	LOC115621860|XP_030371539.1|SLEB	LOC6553482|XP_001979359.1|DERE
OG0000067	LOC115622383|XP_030372167.1|SLEB	LOC6544666|XP_001972003.3|DERE
OG0000067	LOC115628126|XP_030379967.1|SLEB	LOC6543302|XP_001969186.1|DERE
OG0000067	LOC115622466|XP_030372269.1|SLEB	LOC6544665|XP_001972002.1|DERE
OG0000067	LOC115622364|XP_030372139.1|SLEB	LOC6543541|XP_001973625.1|DERE
OG0000068	LOC115623202|XP_030373286.1|SLEB, LOC115631954|XP_030384717.1|SLEB, LOC115622769|XP_030372686.1|SLEB, LOC115622252|XP_030372011.1|SLEB, LOC115623907|XP_030374323.1|SLEB	LOC6546215|XP_001972910.3|DERE
OG0000068	LOC115629354|XP_030381665.1|SLEB, LOC115632765|XP_030385874.1|SLEB	LOC6553949|XP_001979475.2|DERE, LOC6546278|XP_001972902.2|DERE, LOC6547621|XP_001974885.1|DERE
OG0000068	LOC115628062|XP_030379882.1|SLEB	LOC6549927|XP_026837643.1|DERE
OG0000070	LOC115625714|XP_030376720.1|SLEB	LOC6541526|XP_001970002.1|DERE
OG0000070	LOC115629807|XP_030382234.1|SLEB	LOC6555523|XP_001982429.1|DERE
OG0000070	LOC115625715|XP_030376721.1|SLEB	LOC6542508|XP_001970001.1|DERE
OG0000070	LOC115625716|XP_030376722.1|SLEB	LOC6550273|XP_001977632.1|DERE
OG0000071	LOC115624679|XP_030375338.1|SLEB	LOC6544819|XP_026832512.1|DERE
OG0000071	LOC115624678|XP_030375337.1|SLEB	LOC6544818|XP_026832511.1|DERE, LOC6544820|XP_001972656.1|DERE
OG0000072	LOC115625138|XP_030375920.1|SLEB	LOC6548840|XP_001975354.1|DERE
OG0000072	LOC115633654|XP_030386963.1|SLEB	LOC6548921|XP_001975349.1|DERE
OG0000072	LOC115625130|XP_030375908.1|SLEB	LOC6548838|XP_001975352.2|DERE
OG0000073	LOC115626625|XP_030377891.1|SLEB	LOC6547037|XP_026835680.1|DERE
OG0000073	LOC115626672|XP_030377958.1|SLEB	LOC6555769|XP_026837941.1|DERE
OG0000073	LOC115624374|XP_030374908.1|SLEB	LOC6553627|XP_015009630.1|DERE
OG0000074	LOC115632425|XP_030385425.1|SLEB	LOC6545304|XP_001972062.2|DERE
OG0000075	LOC115622150|XP_030371879.1|SLEB	LOC6545620|XP_001972154.1|DERE
OG0000075	LOC115623283|XP_030373426.1|SLEB	LOC6545622|XP_001972156.1|DERE
OG0000075	LOC115623262|XP_030373391.1|SLEB	LOC6545621|XP_001972155.1|DERE
OG0000075	LOC115622151|XP_030371880.1|SLEB	LOC6545619|XP_026832620.1|DERE
OG0000076	LOC115623022|XP_030373056.1|SLEB	LOC6544188|XP_015013837.1|DERE
OG0000076	LOC115624080|XP_030374530.1|SLEB, LOC115624184|XP_030374640.1|SLEB	LOC6553873|XP_001980472.1|DERE, LOC6553871|XP_001980470.2|DERE
OG0000076	LOC115627672|XP_030379274.1|SLEB	LOC6550413|XP_001977744.3|DERE
OG0000076	LOC115627823|XP_030379517.1|SLEB	LOC6550414|XP_001977745.1|DERE
OG0000077	LOC115629260|XP_030381546.1|SLEB	LOC6547656|XP_001974813.2|DERE
OG0000077	LOC115625518|XP_030376442.1|SLEB	LOC6552303|XP_001980828.1|DERE
OG0000077	LOC115624410|XP_030375008.1|SLEB	LOC6548296|XP_001976581.1|DERE
OG0000077	LOC115621758|XP_030371352.1|SLEB	LOC6554318|XP_001981477.2|DERE
OG0000078	LOC115624829|XP_030375536.1|SLEB	LOC6547567|XP_001974844.1|DERE
OG0000078	LOC115624752|XP_030375442.1|SLEB	LOC6543899|XP_001973650.1|DERE
OG0000078	LOC115620798|XP_030370081.1|SLEB	LOC6553294|XP_001979187.1|DERE
OG0000078	LOC115627604|XP_030379186.1|SLEB	LOC6549869|XP_001978650.1|DERE
OG0000078	LOC115627905|XP_030379660.1|SLEB	LOC6550069|XP_001977566.1|DERE
OG0000079	LOC115631581|XP_030384238.1|SLEB	LOC6541720|XP_001968600.3|DERE, LOC6542307|XP_001968601.1|DERE
OG0000079	LOC115630959|XP_030383393.1|SLEB, LOC115630960|XP_030383395.1|SLEB, LOC115631902|XP_030384611.1|SLEB	LOC113564118|XP_026835025.1|DERE
OG0000080	LOC115634241|XP_030387695.1|SLEB, LOC115634222|XP_030387673.1|SLEB	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE
OG0000080	LOC115620018|XP_030368982.1|SLEB	LOC6548314|XP_001975327.1|DERE
OG0000081	LOC115624517|XP_030375092.1|SLEB	LOC6545544|XP_001971109.1|DERE
OG0000082	LOC115631916|XP_030384627.1|SLEB	LOC6549322|XP_026837009.1|DERE
OG0000082	LOC115620211|XP_030369208.1|SLEB	LOC6554914|XP_001982236.1|DERE
OG0000082	LOC115621651|XP_030371213.1|SLEB	LOC6552838|XP_001979871.1|DERE
OG0000083	LOC115634036|XP_030387438.1|SLEB, LOC115634513|XP_030388139.1|SLEB	LOC6542300|XP_001969971.2|DERE
OG0000084	LOC115623536|XP_030373782.1|SLEB	LOC6547297|XP_001974723.1|DERE
OG0000084	LOC115631336|XP_030383918.1|SLEB	LOC6548751|XP_001975436.1|DERE
OG0000085	LOC115634632|XP_030388350.1|SLEB	LOC6541232|XP_001970598.1|DERE
OG0000086	LOC115628291|XP_030380201.1|SLEB	LOC6547336|XP_001974796.1|DERE
OG0000087	LOC115626132|XP_030377247.1|SLEB	LOC6541207|XP_001969370.1|DERE
OG0000087	LOC115626584|XP_030377826.1|SLEB	LOC6540621|XP_001968888.1|DERE
OG0000087	LOC115626069|XP_030377182.1|SLEB	LOC6541897|XP_001969393.1|DERE
OG0000088	LOC115624994|XP_030375725.1|SLEB	LOC6543073|XP_015014662.1|DERE
OG0000088	LOC115626364|XP_030377575.1|SLEB	LOC6542500|XP_001969926.1|DERE
OG0000088	LOC115623096|XP_030373163.1|SLEB	LOC6544587|XP_026832902.1|DERE
OG0000088	LOC115623093|XP_030373160.1|SLEB	LOC6547958|XP_001975286.1|DERE
OG0000088	LOC115622241|XP_030371997.1|SLEB	LOC6544588|XP_001972387.1|DERE
OG0000089	LOC115624415|XP_030375011.1|SLEB	LOC6553054|XP_001979141.1|DERE
OG0000089	LOC115634279|XP_030387772.1|SLEB	LOC6552316|XP_001980769.1|DERE
OG0000089	LOC115632948|XP_030386105.1|SLEB, LOC115632950|XP_030386106.1|SLEB	LOC6543975|XP_026832426.1|DERE
OG0000090	LOC115633715|XP_030387039.1|SLEB	LOC6543160|XP_026835138.1|DERE
OG0000090	LOC115633696|XP_030387013.1|SLEB	LOC6542384|XP_026835110.1|DERE
OG0000090	LOC115628271|XP_030380155.1|SLEB	LOC6543999|XP_001971891.1|DERE
OG0000090	LOC115624821|XP_030375529.1|SLEB	LOC6545497|XP_001971099.2|DERE
OG0000091	LOC115620184|XP_030369168.1|SLEB	LOC6555007|XP_015009056.1|DERE
OG0000091	LOC115630433|XP_030382848.1|SLEB	LOC6541159|XP_001969819.1|DERE
OG0000091	LOC115620680|XP_030369906.1|SLEB	LOC113563760|XP_026831978.1|DERE
OG0000091	LOC115621346|XP_030370826.1|SLEB	LOC6551848|XP_026831615.1|DERE
OG0000092	LOC115623334|XP_030373465.1|SLEB	LOC6554984|XP_001981827.3|DERE
OG0000092	LOC115624326|XP_030374813.1|SLEB	LOC6554982|XP_001981825.1|DERE
OG0000092	LOC115624330|XP_030374818.1|SLEB	LOC6554283|XP_001981751.1|DERE, LOC6554983|XP_001981826.1|DERE
OG0000093	LOC115628531|XP_030380552.1|SLEB	LOC6541764|XP_026834401.1|DERE
OG0000093	LOC115629472|XP_030381803.1|SLEB	LOC6549680|XP_001977422.1|DERE, LOC26527034|XP_015012902.1|DERE, LOC6546756|XP_001974546.1|DERE
OG0000093	LOC115627221|XP_030378703.1|SLEB	LOC6549902|XP_001977378.1|DERE
OG0000094	LOC115622394|XP_030372178.1|SLEB	LOC6546506|XP_026832953.1|DERE
OG0000094	LOC115621962|XP_030371670.1|SLEB	LOC6552799|XP_001979027.1|DERE
OG0000096	LOC115621238|XP_030370689.1|SLEB	LOC6549153|XP_001974282.1|DERE
OG0000096	LOC115620727|XP_030369967.1|SLEB	LOC6552105|XP_001980699.1|DERE
OG0000096	LOC115626185|XP_030377323.1|SLEB, LOC115625901|XP_030376991.1|SLEB	LOC6549084|XP_001974223.1|DERE
OG0000098	LOC115621995|XP_030371710.1|SLEB	LOC6553676|XP_001980418.1|DERE
OG0000099	LOC115627007|XP_030378385.1|SLEB	LOC6555585|XP_001982610.1|DERE
OG0000099	LOC115626907|XP_030378277.1|SLEB	LOC6555586|XP_001982611.2|DERE
OG0000099	LOC115629181|XP_030381422.1|SLEB	LOC6555581|XP_015008726.1|DERE
OG0000100	LOC115629849|XP_030382290.1|SLEB	LOC26526541|XP_026836248.1|DERE
OG0000100	LOC115620196|XP_030369189.1|SLEB	LOC6552648|XP_001979908.1|DERE
OG0000100	LOC115621551|XP_030371080.1|SLEB	LOC6552647|XP_001979907.2|DERE
OG0000100	LOC115620430|XP_030369518.1|SLEB	LOC6552900|XP_001980983.1|DERE
OG0000101	LOC115634430|XP_030387997.1|SLEB	LOC113563952|XP_026833685.1|DERE
OG0000101	LOC115634424|XP_030387991.1|SLEB	LOC113563950|XP_026833684.1|DERE
OG0000101	LOC115623200|XP_030373296.1|SLEB	LOC6545510|XP_015012990.1|DERE
OG0000102	LOC115632673|XP_030385805.1|SLEB	LOC6546722|XP_001974594.1|DERE
OG0000102	LOC115619960|XP_030368851.1|SLEB	LOC6540855|XP_001970375.1|DERE
OG0000103	LOC115632516|XP_030385569.1|SLEB	LOC6545153|XP_001971583.1|DERE, LOC6546214|XP_001972909.1|DERE, LOC26526609|XP_015014313.1|DERE
OG0000103	LOC115633245|XP_030386506.1|SLEB	LOC6547246|XP_026836375.1|DERE
OG0000104	LOC115632330|XP_030385293.1|SLEB	LOC6545260|XP_001973250.2|DERE
OG0000104	LOC115632802|XP_030385913.1|SLEB	LOC6541678|XP_001969298.1|DERE
OG0000104	LOC115632724|XP_030385830.1|SLEB	LOC6545266|XP_001973256.1|DERE
OG0000105	LOC115625386|XP_030376284.1|SLEB, LOC115625389|XP_030376287.1|SLEB	LOC6545983|XP_001972191.2|DERE
OG0000105	LOC115625391|XP_030376288.1|SLEB	LOC6552845|XP_001980953.1|DERE
OG0000105	LOC115625387|XP_030376285.1|SLEB	LOC6552850|XP_001980958.2|DERE
OG0000107	LOC115634454|XP_030388036.1|SLEB	LOC6547875|XP_001976351.1|DERE, LOC6549578|XP_001974463.3|DERE, LOC6549577|XP_001974462.2|DERE, LOC6547876|XP_001976352.1|DERE
OG0000109	LOC115631036|XP_030383521.1|SLEB	LOC6541724|XP_026834322.1|DERE, LOC6541702|XP_026835082.1|DERE
OG0000109	LOC115630792|XP_030383307.1|SLEB	LOC6542019|XP_001969959.1|DERE
OG0000110	LOC115628356|XP_030380291.1|SLEB	LOC6544572|XP_001971451.2|DERE
OG0000110	LOC115628263|XP_030380142.1|SLEB	LOC6544308|XP_001971450.1|DERE
OG0000110	LOC115628416|XP_030380363.1|SLEB	LOC6544307|XP_001971449.3|DERE
OG0000110	LOC115628221|XP_030380076.1|SLEB	LOC6544306|XP_001971448.1|DERE
OG0000111	LOC115634293|XP_030387808.1|SLEB	LOC6547569|XP_001974846.1|DERE, LOC6547573|XP_001974850.1|DERE, LOC6547572|XP_026836839.1|DERE
OG0000112	LOC115629158|XP_030381390.1|SLEB	LOC6549919|XP_001978671.1|DERE, LOC6550010|XP_001977476.1|DERE
OG0000112	LOC115629161|XP_030381394.1|SLEB, LOC115627698|XP_030379301.1|SLEB	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE
OG0000113	LOC115628760|XP_030380835.1|SLEB, LOC115634230|XP_030387682.1|SLEB, LOC115625365|XP_030376262.1|SLEB	LOC6552710|XP_026831517.1|DERE
OG0000114	LOC115630954|XP_030383388.1|SLEB	LOC6542271|XP_001969808.1|DERE
OG0000114	LOC115630955|XP_030383389.1|SLEB	LOC6542543|XP_001969807.3|DERE
OG0000116	LOC115624328|XP_030374816.1|SLEB	LOC6554995|XP_001981820.2|DERE
OG0000116	LOC115623813|XP_030374217.1|SLEB, LOC115623954|XP_030374378.1|SLEB, LOC115623973|XP_030374402.1|SLEB	LOC6554989|XP_001981814.1|DERE
OG0000116	LOC115623999|XP_030374431.1|SLEB, LOC115623995|XP_030374424.1|SLEB	LOC6554994|XP_001981819.1|DERE, LOC6554993|XP_001981818.2|DERE
OG0000117	LOC115626178|XP_030377315.1|SLEB	LOC6540738|XP_001969562.1|DERE
OG0000117	LOC115626179|XP_030377316.1|SLEB	LOC6540920|XP_001969563.1|DERE
OG0000117	LOC115626180|XP_030377317.1|SLEB	LOC6540785|XP_001969564.1|DERE
OG0000117	LOC115626181|XP_030377318.1|SLEB	LOC6540760|XP_001969565.1|DERE
OG0000118	LOC115634140|XP_030387575.1|SLEB	LOC6540609|XP_001968779.3|DERE, LOC6540594|XP_001968778.1|DERE
OG0000118	LOC115626301|XP_030377489.1|SLEB	LOC6543468|XP_001969543.1|DERE
OG0000119	LOC115625335|XP_030376220.1|SLEB	LOC6552165|XP_001980717.1|DERE
OG0000119	LOC115625475|XP_030376385.1|SLEB	LOC6552163|XP_001980715.1|DERE
OG0000119	LOC115625305|XP_030376184.1|SLEB	LOC6552164|XP_001980716.1|DERE
OG0000120	LOC115627012|XP_030378393.1|SLEB	LOC6555510|XP_015008783.1|DERE
OG0000120	LOC115620371|XP_030369440.1|SLEB	LOC6546603|XP_001976042.1|DERE
OG0000120	LOC115628235|XP_030380109.1|SLEB	LOC6545155|XP_001971017.1|DERE
OG0000121	LOC115625542|XP_030376479.1|SLEB	LOC6549747|XP_001977350.1|DERE
OG0000121	LOC115625267|XP_030376127.1|SLEB	LOC6552855|XP_001979940.1|DERE
OG0000122	LOC115630753|XP_030383267.1|SLEB	LOC6541936|XP_001968351.2|DERE
OG0000122	LOC115628730|XP_030380794.1|SLEB	LOC6551621|XP_001977124.1|DERE
OG0000122	LOC115631897|XP_030384606.1|SLEB	LOC6541798|XP_001968644.1|DERE
OG0000123	LOC115634239|XP_030387693.1|SLEB	LOC6548565|XP_001976637.1|DERE
OG0000123	LOC115624226|XP_030374700.1|SLEB, LOC115621552|XP_030371081.1|SLEB	LOC6553667|XP_026839511.1|DERE
OG0000123	LOC115624223|XP_030374697.1|SLEB	LOC6553075|XP_001979096.1|DERE, LOC6553074|XP_001979095.1|DERE
OG0000123	LOC115624192|XP_030374649.1|SLEB	LOC6553076|XP_001979097.1|DERE
OG0000124	LOC115633905|XP_030387269.1|SLEB	LOC6548499|XP_026835634.1|DERE, LOC113564261|XP_026836019.1|DERE, LOC6541590|XP_001970428.1|DERE
OG0000124	LOC115634486|XP_030388102.1|SLEB, LOC115634480|XP_030388071.1|SLEB, LOC115634175|XP_030387621.1|SLEB	LOC6543273|XP_001970427.1|DERE, LOC6540959|XP_001970425.3|DERE
OG0000125	LOC115620679|XP_030369903.1|SLEB	LOC6554806|XP_015009019.2|DERE
OG0000125	LOC115622011|XP_030371726.1|SLEB	LOC6553712|XP_001980356.1|DERE
OG0000125	LOC115630466|XP_030382900.1|SLEB	LOC6548842|XP_001975356.1|DERE
OG0000125	LOC115630458|XP_030382887.1|SLEB	LOC6548843|XP_001975357.1|DERE
OG0000126	LOC115626373|XP_030377588.1|SLEB, LOC115633547|XP_030386863.1|SLEB, LOC115621502|XP_030371030.1|SLEB	LOC6543059|XP_001968919.2|DERE
OG0000127	LOC115624275|XP_030374761.1|SLEB, LOC115624098|XP_030374548.1|SLEB	LOC6553214|XP_001979216.1|DERE, LOC6553215|XP_001979217.1|DERE, LOC6553213|XP_001979215.1|DERE
OG0000127	LOC115624150|XP_030374607.1|SLEB	LOC6553212|XP_001979214.2|DERE
OG0000128	LOC115627037|XP_030378429.1|SLEB	LOC6547674|XP_026836856.1|DERE
OG0000128	LOC115634167|XP_030387611.1|SLEB	LOC6547673|XP_026837174.1|DERE
OG0000129	LOC115633252|XP_030386513.1|SLEB	LOC6551485|XP_001978469.1|DERE
OG0000129	LOC115632792|XP_030385903.1|SLEB, LOC115632636|XP_030385726.1|SLEB	LOC6544586|XP_001972385.1|DERE
OG0000129	LOC115632635|XP_030385724.1|SLEB	LOC26527022|XP_015015590.1|DERE
OG0000129	LOC115633251|XP_030386512.1|SLEB	LOC6551486|XP_001978470.2|DERE
OG0000130	LOC115632117|XP_030384979.1|SLEB	LOC6545208|XP_001972099.1|DERE
OG0000130	LOC115632142|XP_030385018.1|SLEB	LOC6544918|XP_026833930.1|DERE
OG0000131	LOC115620740|XP_030369987.1|SLEB	LOC6553736|XP_026832080.1|DERE
OG0000132	LOC115631441|XP_030384043.1|SLEB	LOC6541175|XP_001969759.3|DERE, LOC6541657|XP_001969760.1|DERE
OG0000132	LOC115624363|XP_030374882.1|SLEB	LOC6551904|XP_001979665.1|DERE
OG0000134	LOC115621108|XP_030370509.1|SLEB	LOC6552776|XP_001979961.1|DERE
OG0000134	LOC115629363|XP_030381677.1|SLEB	LOC6551363|XP_001978376.3|DERE
OG0000134	LOC115631566|XP_030384216.1|SLEB	LOC6542600|XP_001969921.1|DERE
OG0000137	LOC115621775|XP_030371387.1|SLEB	LOC6552702|XP_001979021.1|DERE
OG0000137	LOC115623263|XP_030373392.1|SLEB	LOC6544719|XP_001971526.1|DERE
OG0000137	LOC115633318|XP_030386608.1|SLEB	LOC26527006|XP_015011494.1|DERE
OG0000138	LOC115623943|XP_030374365.1|SLEB	LOC6552595|XP_001980924.1|DERE
OG0000138	LOC115623756|XP_030374151.1|SLEB	LOC6552592|XP_001980921.1|DERE
OG0000140	LOC115621072|XP_030370459.1|SLEB	LOC6554805|XP_001981583.1|DERE
OG0000141	LOC115632509|XP_030385558.1|SLEB	LOC6545774|XP_001971641.3|DERE
OG0000141	LOC115632354|XP_030385324.1|SLEB	LOC6545776|XP_001971643.2|DERE
OG0000141	LOC115632744|XP_030385851.1|SLEB	LOC6545777|XP_026833843.1|DERE
OG0000141	LOC115632365|XP_030385343.1|SLEB	LOC6545778|XP_001971645.1|DERE
OG0000142	LOC115625086|XP_030375842.1|SLEB	LOC6554784|XP_001981981.3|DERE
OG0000142	LOC115628082|XP_030379919.1|SLEB	LOC6544493|XP_001973798.3|DERE
OG0000142	LOC115627258|XP_030378745.1|SLEB	LOC6550529|XP_026837492.1|DERE
OG0000143	LOC115625380|XP_030376280.1|SLEB	LOC6546315|XP_001972823.1|DERE
OG0000143	LOC115625390|XP_030376292.1|SLEB	LOC6546316|XP_001972824.2|DERE
OG0000144	LOC115623941|XP_030374363.1|SLEB	LOC6552889|XP_001979989.2|DERE
OG0000144	LOC115629778|XP_030382193.1|SLEB	LOC6550597|XP_001978174.1|DERE
OG0000144	LOC115631998|XP_030384787.1|SLEB	LOC26525957|XP_026838622.1|DERE
OG0000145	LOC115627757|XP_030379402.1|SLEB	LOC6551708|XP_001977287.1|DERE
OG0000145	LOC115632005|XP_030384793.1|SLEB	LOC6547581|XP_001976219.1|DERE
OG0000145	LOC115632004|XP_030384792.1|SLEB	LOC6547583|XP_001976221.2|DERE
OG0000147	LOC115630980|XP_030383422.1|SLEB, LOC115630666|XP_030383169.1|SLEB	LOC6542355|XP_001969708.2|DERE
OG0000147	LOC115621832|XP_030371499.1|SLEB	LOC6553244|XP_001979064.2|DERE
OG0000147	LOC115621833|XP_030371501.1|SLEB	LOC6553243|XP_001979063.1|DERE
OG0000148	LOC115630932|XP_030383359.1|SLEB	LOC6541587|XP_001968573.1|DERE
OG0000148	LOC115626589|XP_030377831.1|SLEB	LOC6541249|XP_001969268.1|DERE
OG0000149	LOC115626190|XP_030377330.1|SLEB	LOC6543066|XP_001970166.1|DERE
OG0000149	LOC115629267|XP_030381551.1|SLEB	LOC6550329|XP_001977887.1|DERE
OG0000150	LOC115631362|XP_030383941.1|SLEB, LOC115631359|XP_030383937.1|SLEB	LOC6542719|XP_001968321.1|DERE, LOC6542102|XP_001968319.1|DERE, LOC6541669|XP_001968322.1|DERE, LOC6541161|XP_001968323.1|DERE, LOC6541440|XP_001968324.1|DERE
OG0000151	LOC115622266|XP_030372028.1|SLEB	LOC6545794|XP_001973444.1|DERE
OG0000151	LOC115622260|XP_030372021.1|SLEB	LOC6545750|XP_001973448.2|DERE
OG0000151	LOC115622264|XP_030372025.1|SLEB	LOC6545749|XP_001973447.1|DERE
OG0000151	LOC115622278|XP_030372040.1|SLEB	LOC6544375|XP_015013186.1|DERE
OG0000152	LOC115620943|XP_030370319.1|SLEB	LOC6555092|XP_001981403.1|DERE
OG0000152	LOC115620755|XP_030370011.1|SLEB, LOC115621748|XP_030371342.1|SLEB	LOC6555089|XP_001981400.1|DERE
OG0000153	LOC115621745|XP_030371339.1|SLEB	LOC6552563|XP_001979901.1|DERE
OG0000153	LOC115620210|XP_030369207.1|SLEB	LOC6552560|XP_001979898.1|DERE, LOC6552561|XP_001979899.1|DERE
OG0000154	LOC115621867|XP_030371547.1|SLEB, LOC115621871|XP_030371556.1|SLEB	LOC6554893|XP_001982204.1|DERE, LOC6554767|XP_001982203.1|DERE
OG0000154	LOC115632597|XP_030385682.1|SLEB	LOC26526154|XP_015014231.1|DERE
OG0000155	LOC115628421|XP_030380369.1|SLEB	LOC6544072|XP_026832725.1|DERE
OG0000155	LOC115628363|XP_030380300.1|SLEB	LOC6544096|XP_026833302.1|DERE
OG0000155	LOC115628359|XP_030380294.1|SLEB	LOC6544095|XP_001971436.1|DERE
OG0000157	LOC115629819|XP_030382253.1|SLEB	LOC6541492|XP_001970424.1|DERE, LOC6541003|XP_001970426.1|DERE
OG0000157	LOC115626330|XP_030377538.1|SLEB, LOC115633650|XP_030386952.1|SLEB	LOC6541745|XP_001970423.1|DERE
OG0000158	LOC115633012|XP_030386197.1|SLEB, LOC115632738|XP_030385845.1|SLEB	LOC6544710|XP_001971486.1|DERE
OG0000158	LOC115632736|XP_030385842.1|SLEB	LOC6544709|XP_001971485.1|DERE
OG0000159	LOC115622292|XP_030372055.1|SLEB	LOC6546356|XP_001972888.2|DERE
OG0000160	LOC115621357|XP_030370839.1|SLEB	LOC6552942|XP_001981019.1|DERE
OG0000160	LOC115621163|XP_030370583.1|SLEB	LOC6552943|XP_001981020.1|DERE
OG0000161	LOC115622971|XP_030372982.1|SLEB	LOC6545063|XP_001971041.2|DERE
OG0000161	LOC115629943|XP_030382412.1|SLEB	LOC6551234|XP_001978346.3|DERE
OG0000162	LOC115628734|XP_030380797.1|SLEB	LOC6545016|XP_001972606.2|DERE, LOC6546535|XP_001971269.1|DERE, LOC6548593|XP_001973957.3|DERE
OG0000162	LOC115630435|XP_030382852.1|SLEB	LOC6540758|XP_015015116.1|DERE, LOC113563685|XP_015015117.1|DERE
OG0000163	LOC115628458|XP_030380436.1|SLEB	LOC6546347|XP_001970966.1|DERE
OG0000163	LOC115623156|XP_030373231.1|SLEB	LOC6542489|XP_001968232.1|DERE
OG0000164	LOC115633795|XP_030387133.1|SLEB	LOC6549422|XP_001975702.1|DERE
OG0000165	LOC115626650|XP_030377915.1|SLEB	LOC6549661|XP_001978710.1|DERE
OG0000165	LOC115633702|XP_030387021.1|SLEB	LOC6544503|XP_001971991.1|DERE
OG0000166	LOC115634666|XP_030388385.1|SLEB	LOC6547742|XP_001974996.1|DERE
OG0000166	LOC115619972|XP_030368868.1|SLEB	LOC6547744|XP_001974998.1|DERE
OG0000167	LOC115622494|XP_030372300.1|SLEB	LOC6544779|XP_001971599.1|DERE
OG0000168	LOC115634697|XP_030388435.1|SLEB	LOC6543384|XP_001969088.2|DERE
OG0000168	LOC115621457|XP_030370973.1|SLEB	LOC6555429|XP_001981444.2|DERE
OG0000168	LOC115630749|XP_030383264.1|SLEB	LOC6555362|XP_001981446.1|DERE
OG0000168	LOC115621951|XP_030371657.1|SLEB	LOC6555363|XP_001981447.1|DERE
OG0000169	LOC115621259|XP_030370717.1|SLEB	LOC6554354|XP_001982052.1|DERE
OG0000169	LOC115622943|XP_030372933.1|SLEB	LOC6545616|XP_001972150.2|DERE
OG0000169	LOC115621288|XP_030370751.1|SLEB	LOC6553714|XP_001980358.1|DERE
OG0000170	LOC115631209|XP_030383774.1|SLEB	LOC6549146|XP_001974399.2|DERE, LOC6549145|XP_001974398.1|DERE
OG0000170	LOC115631312|XP_030383886.1|SLEB	LOC6549429|XP_026836425.1|DERE
OG0000171	LOC115626100|XP_030377212.1|SLEB	LOC6543431|XP_026834333.1|DERE
OG0000171	LOC115625657|XP_030376646.1|SLEB	LOC6542123|XP_001969351.2|DERE
OG0000171	LOC115629314|XP_030381620.1|SLEB	LOC6550361|XP_001977767.2|DERE
OG0000172	LOC115632350|XP_030385315.1|SLEB	LOC6543644|XP_026832503.1|DERE
OG0000173	LOC115634438|XP_030388005.1|SLEB	LOC6549317|XP_001974488.1|DERE
OG0000173	LOC115634356|XP_030387876.1|SLEB	LOC6549319|XP_001974490.1|DERE
OG0000174	LOC115628982|XP_030381125.1|SLEB	LOC6543205|XP_001970653.1|DERE
OG0000174	LOC115626586|XP_030377828.1|SLEB	LOC6541195|XP_026834803.1|DERE
OG0000174	LOC115625742|XP_030376759.1|SLEB	LOC6546634|XP_001975850.1|DERE
OG0000175	LOC115623739|XP_030374110.1|SLEB	LOC6553921|XP_001980568.1|DERE
OG0000175	LOC115623421|XP_030373600.1|SLEB	LOC6554498|XP_001981732.3|DERE
OG0000176	LOC115623267|XP_030373398.1|SLEB	LOC6543950|XP_001971927.1|DERE
OG0000176	LOC115622543|XP_030372370.1|SLEB	LOC6544075|XP_001971932.1|DERE
OG0000176	LOC115622550|XP_030372377.1|SLEB	LOC6544081|XP_001971938.1|DERE
OG0000176	LOC115622547|XP_030372373.1|SLEB	LOC6544079|XP_001971936.2|DERE
OG0000177	LOC115628068|XP_030379894.1|SLEB	LOC6550560|XP_001977960.1|DERE
OG0000177	LOC115620237|XP_030369242.1|SLEB	LOC6554198|XP_001981464.2|DERE
OG0000177	LOC115624702|XP_030375381.1|SLEB	LOC6545704|XP_001972717.2|DERE
OG0000178	LOC115627295|XP_030378787.1|SLEB	LOC6555794|XP_001982464.1|DERE
OG0000179	LOC115622211|XP_030371971.1|SLEB	LOC6541913|XP_026834959.1|DERE
OG0000179	LOC115626268|XP_030377442.1|SLEB	LOC6541623|XP_026834996.1|DERE
OG0000180	LOC115629732|XP_030382129.1|SLEB	LOC6546577|XP_001974676.2|DERE
OG0000181	LOC115621176|XP_030370600.1|SLEB	LOC6552111|XP_001978807.1|DERE
