Orthogroup	SLEB.longest_only	DSUB.longest_only
OG0000063	LOC115623704|XP_030374042.1|SLEB	LOC117896095|XP_034660037.1|DSUB, LOC117896094|XP_034660036.1|DSUB
OG0000063	LOC115622384|XP_030372168.1|SLEB	LOC117893344|XP_034655825.1|DSUB
OG0000063	LOC115622972|XP_030372983.1|SLEB	LOC117894179|XP_034656976.1|DSUB
OG0000063	LOC115622382|XP_030372165.1|SLEB, LOC115622982|XP_030372994.1|SLEB, LOC115622183|XP_030371934.1|SLEB, LOC115622843|XP_030372783.1|SLEB	LOC117894178|XP_034656974.1|DSUB
OG0000064	LOC115623014|XP_030373044.1|SLEB, LOC115622802|XP_030372727.1|SLEB	LOC117900495|XP_034666775.1|DSUB
OG0000064	LOC115630780|XP_030383296.1|SLEB	LOC117900564|XP_034666863.1|DSUB
OG0000065	LOC115621993|XP_030371707.1|SLEB, LOC115621994|XP_030371708.1|SLEB, LOC115621991|XP_030371705.1|SLEB, LOC115621992|XP_030371706.1|SLEB, LOC115621858|XP_030371536.1|SLEB, LOC115621859|XP_030371537.1|SLEB	LOC117898583|XP_034664016.1|DSUB, LOC117899737|XP_034665873.1|DSUB, LOC117899738|XP_034665874.1|DSUB, LOC117899736|XP_034665872.1|DSUB, LOC117897956|XP_034662949.1|DSUB
OG0000066	LOC115628871|XP_030380987.1|SLEB, LOC115628890|XP_030381008.1|SLEB, LOC115621543|XP_030371068.1|SLEB	LOC117896596|XP_034660913.1|DSUB, LOC117896671|XP_034661009.1|DSUB
OG0000066	LOC115625501|XP_030376421.1|SLEB	LOC117901021|XP_034667513.1|DSUB
OG0000066	LOC115624182|XP_030374638.1|SLEB	LOC117897646|XP_034662513.1|DSUB
OG0000066	LOC115622362|XP_030372137.1|SLEB	LOC117893060|XP_034655357.1|DSUB, LOC117902112|XP_034669115.1|DSUB
OG0000067	LOC115621860|XP_030371539.1|SLEB	LOC117899613|XP_034665647.1|DSUB
OG0000067	LOC115622383|XP_030372167.1|SLEB	LOC117895462|XP_034659028.1|DSUB
OG0000067	LOC115628126|XP_030379967.1|SLEB	LOC117890918|XP_034651937.1|DSUB
OG0000067	LOC115622466|XP_030372269.1|SLEB	LOC117895461|XP_034659026.1|DSUB
OG0000067	LOC115622364|XP_030372139.1|SLEB	LOC117894476|XP_034657468.1|DSUB
OG0000068	LOC115623202|XP_030373286.1|SLEB, LOC115631954|XP_030384717.1|SLEB, LOC115622769|XP_030372686.1|SLEB, LOC115622252|XP_030372011.1|SLEB, LOC115623907|XP_030374323.1|SLEB	LOC117893343|XP_034655824.1|DSUB
OG0000068	LOC115629354|XP_030381665.1|SLEB, LOC115632765|XP_030385874.1|SLEB	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB
OG0000068	LOC115628062|XP_030379882.1|SLEB	LOC117902385|XP_034669640.1|DSUB
OG0000070	LOC115625714|XP_030376720.1|SLEB	LOC117900906|XP_034667357.1|DSUB
OG0000070	LOC115629807|XP_030382234.1|SLEB	LOC117896707|XP_034661058.1|DSUB
OG0000070	LOC115625715|XP_030376721.1|SLEB	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB
OG0000070	LOC115625716|XP_030376722.1|SLEB	LOC117900907|XP_034667358.1|DSUB
OG0000071	LOC115624679|XP_030375338.1|SLEB	LOC117895747|XP_034659509.1|DSUB
OG0000071	LOC115624678|XP_030375337.1|SLEB	LOC117895750|XP_034659511.1|DSUB, LOC117895746|XP_034659508.1|DSUB
OG0000072	LOC115625138|XP_030375920.1|SLEB	LOC117891009|XP_034652056.1|DSUB
OG0000072	LOC115633654|XP_030386963.1|SLEB	LOC117889765|XP_034650103.1|DSUB
OG0000072	LOC115625130|XP_030375908.1|SLEB	LOC117891008|XP_034652055.1|DSUB
OG0000073	LOC115626625|XP_030377891.1|SLEB	LOC117890320|XP_034650999.1|DSUB
OG0000073	LOC115626672|XP_030377958.1|SLEB	LOC117901954|XP_034668826.1|DSUB
OG0000073	LOC115624374|XP_030374908.1|SLEB	LOC117897070|XP_034661568.1|DSUB
OG0000074	LOC115632425|XP_030385425.1|SLEB	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB
OG0000075	LOC115622150|XP_030371879.1|SLEB	LOC117895498|XP_034659085.1|DSUB
OG0000075	LOC115623283|XP_030373426.1|SLEB	LOC117895520|XP_034659115.1|DSUB
OG0000075	LOC115623262|XP_030373391.1|SLEB	LOC117895524|XP_034659120.1|DSUB
OG0000075	LOC115622151|XP_030371880.1|SLEB	LOC117895522|XP_034659118.1|DSUB
OG0000076	LOC115623022|XP_030373056.1|SLEB	LOC117895853|XP_034659710.1|DSUB
OG0000076	LOC115624080|XP_030374530.1|SLEB, LOC115624184|XP_030374640.1|SLEB	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB
OG0000076	LOC115627672|XP_030379274.1|SLEB	LOC117898747|XP_034664263.1|DSUB
OG0000076	LOC115627823|XP_030379517.1|SLEB	LOC117898737|XP_034664252.1|DSUB
OG0000077	LOC115629260|XP_030381546.1|SLEB	LOC117891833|XP_034653474.1|DSUB
OG0000077	LOC115625518|XP_030376442.1|SLEB	LOC117897634|XP_034662499.1|DSUB
OG0000077	LOC115624410|XP_030375008.1|SLEB	LOC117890642|XP_034651485.1|DSUB
OG0000077	LOC115621758|XP_030371352.1|SLEB	LOC117897194|XP_034661786.1|DSUB
OG0000078	LOC115624829|XP_030375536.1|SLEB	LOC117890243|XP_034650880.1|DSUB
OG0000078	LOC115624752|XP_030375442.1|SLEB	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB
OG0000078	LOC115620798|XP_030370081.1|SLEB	LOC117897889|XP_034662857.1|DSUB
OG0000078	LOC115627604|XP_030379186.1|SLEB	LOC117892312|XP_034654358.1|DSUB
OG0000078	LOC115627905|XP_030379660.1|SLEB	LOC117899598|XP_034665610.1|DSUB
OG0000079	LOC115631581|XP_030384238.1|SLEB	LOC117900594|XP_034666895.1|DSUB
OG0000080	LOC115634241|XP_030387695.1|SLEB, LOC115634222|XP_030387673.1|SLEB	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB
OG0000080	LOC115620018|XP_030368982.1|SLEB	LOC117892007|XP_034653785.1|DSUB
OG0000081	LOC115624517|XP_030375092.1|SLEB	LOC117895630|XP_034659277.1|DSUB
OG0000082	LOC115631916|XP_030384627.1|SLEB	LOC117890838|XP_034651812.1|DSUB
OG0000082	LOC115620211|XP_030369208.1|SLEB	LOC117897518|XP_034662325.1|DSUB
OG0000082	LOC115621651|XP_030371213.1|SLEB	LOC117898678|XP_034664152.1|DSUB
OG0000083	LOC115634036|XP_030387438.1|SLEB, LOC115634513|XP_030388139.1|SLEB	LOC117900197|XP_034666347.1|DSUB
OG0000084	LOC115623536|XP_030373782.1|SLEB	LOC117892465|XP_034654607.1|DSUB
OG0000084	LOC115631336|XP_030383918.1|SLEB	LOC117890458|XP_034651195.1|DSUB
OG0000085	LOC115634632|XP_030388350.1|SLEB	LOC117892532|XP_034654727.1|DSUB
OG0000086	LOC115628291|XP_030380201.1|SLEB	LOC117890386|XP_034651078.1|DSUB
OG0000087	LOC115626132|XP_030377247.1|SLEB	LOC117900830|XP_034667229.1|DSUB
OG0000087	LOC115626584|XP_030377826.1|SLEB	LOC117901046|XP_034667544.1|DSUB
OG0000087	LOC115626069|XP_030377182.1|SLEB	LOC117900544|XP_034666835.1|DSUB
OG0000088	LOC115624994|XP_030375725.1|SLEB	LOC117890038|XP_034650547.1|DSUB
OG0000088	LOC115626364|XP_030377575.1|SLEB	LOC117900355|XP_034666594.1|DSUB
OG0000088	LOC115623096|XP_030373163.1|SLEB	LOC117893265|XP_034655723.1|DSUB
OG0000088	LOC115623093|XP_030373160.1|SLEB	LOC117890268|XP_034650918.1|DSUB
OG0000088	LOC115622241|XP_030371997.1|SLEB	LOC117893266|XP_034655724.1|DSUB
OG0000089	LOC115624415|XP_030375011.1|SLEB	LOC117897397|XP_034662107.1|DSUB
OG0000089	LOC115632948|XP_030386105.1|SLEB, LOC115632950|XP_030386106.1|SLEB	LOC117894210|XP_034657016.1|DSUB
OG0000090	LOC115633715|XP_030387039.1|SLEB	LOC117891387|XP_034652719.1|DSUB
OG0000090	LOC115633696|XP_030387013.1|SLEB	LOC117891384|XP_034652714.1|DSUB
OG0000090	LOC115628271|XP_030380155.1|SLEB	LOC117894963|XP_034658187.1|DSUB
OG0000090	LOC115624821|XP_030375529.1|SLEB	LOC117893528|XP_034656062.1|DSUB
OG0000091	LOC115620184|XP_030369168.1|SLEB	LOC117896287|XP_034660384.1|DSUB
OG0000091	LOC115630773|XP_030383287.1|SLEB, LOC115630433|XP_030382848.1|SLEB	LOC117901338|XP_034667939.1|DSUB
OG0000091	LOC115620680|XP_030369906.1|SLEB	LOC117897051|XP_034661532.1|DSUB
OG0000091	LOC115621346|XP_030370826.1|SLEB	LOC117897050|XP_034661529.1|DSUB
OG0000092	LOC115623334|XP_030373465.1|SLEB	LOC117897269|XP_034661886.1|DSUB
OG0000092	LOC115624326|XP_030374813.1|SLEB	LOC117897821|XP_034662765.1|DSUB
OG0000092	LOC115624330|XP_030374818.1|SLEB	LOC117898608|XP_034664049.1|DSUB, LOC117897864|XP_034662828.1|DSUB
OG0000093	LOC115628531|XP_030380552.1|SLEB	LOC117902810|XP_034670324.1|DSUB
OG0000093	LOC115629472|XP_030381803.1|SLEB	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB
OG0000093	LOC115627221|XP_030378703.1|SLEB	LOC117898813|XP_034664362.1|DSUB
OG0000094	LOC115622394|XP_030372178.1|SLEB	LOC117893841|XP_034656498.1|DSUB
OG0000094	LOC115621962|XP_030371670.1|SLEB	LOC117896040|XP_034659940.1|DSUB
OG0000096	LOC115621238|XP_030370689.1|SLEB	LOC117898392|XP_034663640.1|DSUB
OG0000096	LOC115620727|XP_030369967.1|SLEB	LOC117898696|XP_034664202.1|DSUB
OG0000096	LOC115626185|XP_030377323.1|SLEB, LOC115625901|XP_030376991.1|SLEB	LOC117900262|XP_034666462.1|DSUB
OG0000098	LOC115621995|XP_030371710.1|SLEB	LOC117898582|XP_034664015.1|DSUB
OG0000099	LOC115627007|XP_030378385.1|SLEB	LOC117903172|XP_034670908.1|DSUB
OG0000099	LOC115626907|XP_030378277.1|SLEB	LOC117896382|XP_034660577.1|DSUB
OG0000099	LOC115622299|XP_030372063.1|SLEB, LOC115629181|XP_030381422.1|SLEB	LOC117891933|XP_034653664.1|DSUB
OG0000100	LOC115629849|XP_030382290.1|SLEB	LOC117890766|XP_034651723.1|DSUB
OG0000100	LOC115620196|XP_030369189.1|SLEB	LOC117898731|XP_034664242.1|DSUB
OG0000101	LOC115634421|XP_030387988.1|SLEB	LOC117895432|XP_034658973.1|DSUB
OG0000101	LOC115634424|XP_030387991.1|SLEB	LOC117893149|XP_034655501.1|DSUB
OG0000101	LOC115634427|XP_030387993.1|SLEB	LOC117893148|XP_034655500.1|DSUB
OG0000102	LOC115632673|XP_030385805.1|SLEB	LOC117891856|XP_034653505.1|DSUB
OG0000102	LOC115619960|XP_030368851.1|SLEB	LOC117890056|XP_034650578.1|DSUB
OG0000103	LOC115632516|XP_030385569.1|SLEB	LOC117894294|XP_034657145.1|DSUB, LOC117893174|XP_034655541.1|DSUB, LOC117895790|XP_034659583.1|DSUB
OG0000103	LOC115633245|XP_030386506.1|SLEB	LOC117891545|XP_034652951.1|DSUB
OG0000104	LOC115632330|XP_030385293.1|SLEB	LOC117894807|XP_034657931.1|DSUB
OG0000104	LOC115632802|XP_030385913.1|SLEB	LOC117901076|XP_034667579.1|DSUB
OG0000104	LOC115632724|XP_030385830.1|SLEB	LOC117894809|XP_034657935.1|DSUB
OG0000105	LOC115625386|XP_030376284.1|SLEB, LOC115625389|XP_030376287.1|SLEB	LOC117898284|XP_034663430.1|DSUB
OG0000105	LOC115625391|XP_030376288.1|SLEB	LOC117898760|XP_034664276.1|DSUB
OG0000105	LOC115625387|XP_030376285.1|SLEB	LOC117898251|XP_034663389.1|DSUB, LOC117898250|XP_034663388.1|DSUB
OG0000107	LOC115634454|XP_030388036.1|SLEB	LOC117889797|XP_034650164.1|DSUB, LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB, LOC117891678|XP_034653144.1|DSUB
OG0000109	LOC115630792|XP_030383307.1|SLEB	LOC117901646|XP_034668372.1|DSUB
OG0000110	LOC115628356|XP_030380291.1|SLEB	LOC117895604|XP_034659243.1|DSUB
OG0000110	LOC115628263|XP_030380142.1|SLEB	LOC117895606|XP_034659245.1|DSUB
OG0000110	LOC115628416|XP_030380363.1|SLEB	LOC117895605|XP_034659244.1|DSUB
OG0000110	LOC115628221|XP_030380076.1|SLEB	LOC117895607|XP_034659246.1|DSUB
OG0000111	LOC115634293|XP_030387808.1|SLEB	LOC117890933|XP_034651959.1|DSUB, LOC117890150|XP_034650731.1|DSUB, LOC117890935|XP_034651960.1|DSUB
OG0000112	LOC115629158|XP_030381390.1|SLEB	LOC117903430|XP_034671344.1|DSUB
OG0000112	LOC115629161|XP_030381394.1|SLEB, LOC115627698|XP_030379301.1|SLEB	LOC117902763|XP_034670250.1|DSUB
OG0000113	LOC115628760|XP_030380835.1|SLEB, LOC115634230|XP_030387682.1|SLEB, LOC115625365|XP_030376262.1|SLEB	LOC117897174|XP_034661763.1|DSUB, LOC117897177|XP_034661767.1|DSUB
OG0000114	LOC115630954|XP_030383388.1|SLEB	LOC117902139|XP_034669166.1|DSUB
OG0000114	LOC115630955|XP_030383389.1|SLEB	LOC117902140|XP_034669167.1|DSUB
OG0000116	LOC115624328|XP_030374816.1|SLEB	LOC117898981|XP_034664612.1|DSUB
OG0000116	LOC115623813|XP_030374217.1|SLEB, LOC115623954|XP_030374378.1|SLEB, LOC115623973|XP_030374402.1|SLEB	LOC117898992|XP_034664625.1|DSUB
OG0000116	LOC115623999|XP_030374431.1|SLEB, LOC115623995|XP_030374424.1|SLEB	LOC117898985|XP_034664618.1|DSUB, LOC117898983|XP_034664616.1|DSUB, LOC117898982|XP_034664615.1|DSUB
OG0000117	LOC115626178|XP_030377315.1|SLEB	LOC117902128|XP_034669147.1|DSUB
OG0000117	LOC115626179|XP_030377316.1|SLEB	LOC117902129|XP_034669148.1|DSUB
OG0000117	LOC115626180|XP_030377317.1|SLEB	LOC117902130|XP_034669149.1|DSUB
OG0000117	LOC115626181|XP_030377318.1|SLEB	LOC117902132|XP_034669152.1|DSUB
OG0000118	LOC115634140|XP_030387575.1|SLEB	LOC117901945|XP_034668808.1|DSUB
OG0000118	LOC115626301|XP_030377489.1|SLEB	LOC117903909|XP_034672306.1|DSUB
OG0000119	LOC115625335|XP_030376220.1|SLEB	LOC117897103|XP_034661639.1|DSUB
OG0000119	LOC115625475|XP_030376385.1|SLEB	LOC117896957|XP_034661393.1|DSUB
OG0000119	LOC115625305|XP_030376184.1|SLEB	LOC117896767|XP_034661133.1|DSUB
OG0000120	LOC115627012|XP_030378393.1|SLEB	LOC117889781|XP_034650140.1|DSUB
OG0000120	LOC115620371|XP_030369440.1|SLEB	LOC117890793|XP_034651759.1|DSUB
OG0000120	LOC115628235|XP_030380109.1|SLEB	LOC117893084|XP_034655396.1|DSUB
OG0000121	LOC115625542|XP_030376479.1|SLEB	LOC117897123|XP_034661670.1|DSUB
OG0000121	LOC115625267|XP_030376127.1|SLEB	LOC117897204|XP_034661798.1|DSUB
OG0000122	LOC115630753|XP_030383267.1|SLEB	LOC117901107|XP_034667631.1|DSUB
OG0000122	LOC115628730|XP_030380794.1|SLEB	LOC117903442|XP_034671364.1|DSUB
OG0000122	LOC115631897|XP_030384606.1|SLEB	LOC117900850|XP_034667261.1|DSUB
OG0000123	LOC115624223|XP_030374697.1|SLEB	LOC117898288|XP_034663435.1|DSUB
OG0000123	LOC115624192|XP_030374649.1|SLEB	LOC117898289|XP_034663436.1|DSUB
OG0000124	LOC115633905|XP_030387269.1|SLEB	LOC117891609|XP_034653033.1|DSUB
OG0000124	LOC115634486|XP_030388102.1|SLEB, LOC115634480|XP_030388071.1|SLEB, LOC115634175|XP_030387621.1|SLEB	LOC117891035|XP_034652093.1|DSUB, LOC117891034|XP_034652092.1|DSUB, LOC117892669|XP_034654949.1|DSUB
OG0000125	LOC115620679|XP_030369903.1|SLEB	LOC117896898|XP_034661322.1|DSUB
OG0000125	LOC115622011|XP_030371726.1|SLEB	LOC117897758|XP_034662692.1|DSUB
OG0000125	LOC115630466|XP_030382900.1|SLEB	LOC117889864|XP_034650261.1|DSUB
OG0000127	LOC115624275|XP_030374761.1|SLEB, LOC115624098|XP_030374548.1|SLEB	LOC117899404|XP_034665281.1|DSUB, LOC117899406|XP_034665283.1|DSUB, LOC117899403|XP_034665280.1|DSUB
OG0000127	LOC115624150|XP_030374607.1|SLEB	LOC117898149|XP_034663239.1|DSUB
OG0000128	LOC115627037|XP_030378429.1|SLEB	LOC117892245|XP_034654249.1|DSUB
OG0000128	LOC115634167|XP_030387611.1|SLEB	LOC117892247|XP_034654250.1|DSUB
OG0000129	LOC115633252|XP_030386513.1|SLEB	LOC117893897|XP_034656603.1|DSUB
OG0000129	LOC115632792|XP_030385903.1|SLEB, LOC115632636|XP_030385726.1|SLEB	LOC117893675|XP_034656254.1|DSUB
OG0000129	LOC115632635|XP_030385724.1|SLEB	LOC117901205|XP_034667750.1|DSUB
OG0000130	LOC115632117|XP_030384979.1|SLEB	LOC117895254|XP_034658662.1|DSUB
OG0000130	LOC115632142|XP_030385018.1|SLEB	LOC117895250|XP_034658656.1|DSUB
OG0000130	LOC115632815|XP_030385927.1|SLEB	LOC117895252|XP_034658658.1|DSUB, LOC117895251|XP_034658657.1|DSUB
OG0000131	LOC115620740|XP_030369987.1|SLEB	LOC117898539|XP_034663904.1|DSUB
OG0000132	LOC115631441|XP_030384043.1|SLEB	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB
OG0000132	LOC115624363|XP_030374882.1|SLEB	LOC117896761|XP_034661126.1|DSUB
OG0000134	LOC115621108|XP_030370509.1|SLEB	LOC117896539|XP_034660813.1|DSUB
OG0000134	LOC115629363|XP_030381677.1|SLEB	LOC117891342|XP_034652657.1|DSUB
OG0000134	LOC115631566|XP_030384216.1|SLEB	LOC117900962|XP_034667428.1|DSUB
OG0000137	LOC115621775|XP_030371387.1|SLEB	LOC117898920|XP_034664521.1|DSUB
OG0000137	LOC115623263|XP_030373392.1|SLEB	LOC117893964|XP_034656656.1|DSUB
OG0000138	LOC115623943|XP_030374365.1|SLEB	LOC117898377|XP_034663610.1|DSUB
OG0000138	LOC115623756|XP_030374151.1|SLEB	LOC117898371|XP_034663600.1|DSUB
OG0000139	LOC115621555|XP_030371086.1|SLEB, LOC115624943|XP_030375653.1|SLEB, LOC115624849|XP_030375553.1|SLEB	LOC117900774|XP_034667146.1|DSUB, LOC117901330|XP_034667930.1|DSUB, LOC117902366|XP_034669572.1|DSUB
OG0000140	LOC115621072|XP_030370459.1|SLEB	LOC117898015|XP_034663034.1|DSUB
OG0000140	LOC115631745|XP_030384446.1|SLEB	LOC117890756|XP_034651707.1|DSUB
OG0000141	LOC115632509|XP_030385558.1|SLEB	LOC117895145|XP_034658465.1|DSUB
OG0000141	LOC115632354|XP_030385324.1|SLEB	LOC117895146|XP_034658469.1|DSUB
OG0000141	LOC115632744|XP_030385851.1|SLEB	LOC117895143|XP_034658460.1|DSUB
OG0000141	LOC115632365|XP_030385343.1|SLEB	LOC117895147|XP_034658471.1|DSUB
OG0000142	LOC115625086|XP_030375842.1|SLEB	LOC117897016|XP_034661478.1|DSUB
OG0000142	LOC115628082|XP_030379919.1|SLEB	LOC117899539|XP_034665507.1|DSUB
OG0000142	LOC115627258|XP_030378745.1|SLEB	LOC117889604|XP_034649912.1|DSUB
OG0000143	LOC115625380|XP_030376280.1|SLEB	LOC117895094|XP_034658382.1|DSUB
OG0000143	LOC115625390|XP_030376292.1|SLEB	LOC117895095|XP_034658383.1|DSUB
OG0000144	LOC115623941|XP_030374363.1|SLEB	LOC117897699|XP_034662611.1|DSUB
OG0000144	LOC115629778|XP_030382193.1|SLEB	LOC117896455|XP_034660679.1|DSUB
OG0000144	LOC115631998|XP_030384787.1|SLEB	LOC117901842|XP_034668675.1|DSUB
OG0000145	LOC115627757|XP_030379402.1|SLEB	LOC117897170|XP_034661747.1|DSUB
OG0000145	LOC115631049|XP_030383542.1|SLEB	LOC117902770|XP_034670254.1|DSUB
OG0000145	LOC115632005|XP_030384793.1|SLEB	LOC117902772|XP_034670256.1|DSUB
OG0000145	LOC115632004|XP_030384792.1|SLEB	LOC117902771|XP_034670255.1|DSUB
OG0000147	LOC115630980|XP_030383422.1|SLEB, LOC115630666|XP_030383169.1|SLEB	LOC117900255|XP_034666445.1|DSUB
OG0000147	LOC115621832|XP_030371499.1|SLEB	LOC117896221|XP_034660245.1|DSUB
OG0000147	LOC115621833|XP_030371501.1|SLEB	LOC117896222|XP_034660247.1|DSUB
OG0000148	LOC115630932|XP_030383359.1|SLEB	LOC117902375|XP_034669584.1|DSUB
OG0000148	LOC115626589|XP_030377831.1|SLEB	LOC117901505|XP_034668166.1|DSUB
OG0000149	LOC115626190|XP_030377330.1|SLEB	LOC117902756|XP_034670237.1|DSUB
OG0000149	LOC115629267|XP_030381551.1|SLEB	LOC117902650|XP_034670071.1|DSUB
OG0000150	LOC115631362|XP_030383941.1|SLEB, LOC115631359|XP_030383937.1|SLEB	LOC117901373|XP_034667974.1|DSUB, LOC117901370|XP_034667971.1|DSUB, LOC117900981|XP_034667465.1|DSUB, LOC117901369|XP_034667970.1|DSUB
OG0000151	LOC115622266|XP_030372028.1|SLEB	LOC117894759|XP_034657867.1|DSUB
OG0000151	LOC115622260|XP_030372021.1|SLEB	LOC117894764|XP_034657872.1|DSUB
OG0000151	LOC115622264|XP_030372025.1|SLEB	LOC117894763|XP_034657871.1|DSUB
OG0000151	LOC115622278|XP_030372040.1|SLEB	LOC117894890|XP_034658063.1|DSUB
OG0000152	LOC115620943|XP_030370319.1|SLEB	LOC117896893|XP_034661316.1|DSUB
OG0000152	LOC115620755|XP_030370011.1|SLEB, LOC115621748|XP_030371342.1|SLEB	LOC117896894|XP_034661318.1|DSUB
OG0000153	LOC115621745|XP_030371339.1|SLEB	LOC117898085|XP_034663155.1|DSUB
OG0000153	LOC115620210|XP_030369207.1|SLEB	LOC117897538|XP_034662350.1|DSUB, LOC117897537|XP_034662349.1|DSUB
OG0000154	LOC115621867|XP_030371547.1|SLEB, LOC115621871|XP_030371556.1|SLEB	LOC117895969|XP_034659819.1|DSUB, LOC117895972|XP_034659823.1|DSUB
OG0000154	LOC115632597|XP_030385682.1|SLEB	LOC117893214|XP_034655639.1|DSUB
OG0000155	LOC115628421|XP_030380369.1|SLEB	LOC117894277|XP_034657124.1|DSUB
OG0000155	LOC115628363|XP_030380300.1|SLEB	LOC117893600|XP_034656166.1|DSUB
OG0000155	LOC115628359|XP_030380294.1|SLEB	LOC117893601|XP_034656167.1|DSUB
OG0000157	LOC115629819|XP_030382253.1|SLEB	LOC117891037|XP_034652096.1|DSUB, LOC117891036|XP_034652094.1|DSUB
OG0000157	LOC115626330|XP_030377538.1|SLEB, LOC115633650|XP_030386952.1|SLEB	LOC117889940|XP_034650366.1|DSUB
OG0000158	LOC115633012|XP_030386197.1|SLEB, LOC115632738|XP_030385845.1|SLEB	LOC117893802|XP_034656437.1|DSUB
OG0000158	LOC115632736|XP_030385842.1|SLEB	LOC117893202|XP_034655608.1|DSUB
OG0000159	LOC115622292|XP_030372055.1|SLEB	LOC117892899|XP_034655089.1|DSUB
OG0000160	LOC115621357|XP_030370839.1|SLEB	LOC117899677|XP_034665757.1|DSUB
OG0000160	LOC115621163|XP_030370583.1|SLEB	LOC117899675|XP_034665754.1|DSUB
OG0000161	LOC115622971|XP_030372982.1|SLEB	LOC117893282|XP_034655736.1|DSUB
OG0000161	LOC115623092|XP_030373159.1|SLEB	LOC117895179|XP_034658533.1|DSUB
OG0000161	LOC115628318|XP_030380234.1|SLEB	LOC117901892|XP_034668744.1|DSUB
OG0000161	LOC115629943|XP_030382412.1|SLEB	LOC117903116|XP_034670832.1|DSUB
OG0000162	LOC115628734|XP_030380797.1|SLEB	LOC117900348|XP_034666584.1|DSUB
OG0000162	LOC115630435|XP_030382852.1|SLEB	LOC117902071|XP_034669047.1|DSUB
OG0000163	LOC115628458|XP_030380436.1|SLEB	LOC117902204|XP_034669314.1|DSUB
OG0000163	LOC115623156|XP_030373231.1|SLEB	LOC117896958|XP_034661394.1|DSUB
OG0000164	LOC115633795|XP_030387133.1|SLEB	LOC117890440|XP_034651161.1|DSUB
OG0000165	LOC115626650|XP_030377915.1|SLEB	LOC117891308|XP_034652606.1|DSUB, LOC117900924|XP_034667381.1|DSUB
OG0000166	LOC115634666|XP_030388385.1|SLEB	LOC117890608|XP_034651437.1|DSUB
OG0000166	LOC115619972|XP_030368868.1|SLEB	LOC117891446|XP_034652817.1|DSUB
OG0000167	LOC115622494|XP_030372300.1|SLEB	LOC117893548|XP_034656090.1|DSUB
OG0000168	LOC115634697|XP_030388435.1|SLEB	LOC117890494|XP_034651276.1|DSUB
OG0000168	LOC115621457|XP_030370973.1|SLEB	LOC117899297|XP_034665105.1|DSUB, LOC117897834|XP_034662788.1|DSUB
OG0000168	LOC115630749|XP_030383264.1|SLEB	LOC117899295|XP_034665103.1|DSUB
OG0000168	LOC115621951|XP_030371657.1|SLEB	LOC117899296|XP_034665104.1|DSUB
OG0000169	LOC115621259|XP_030370717.1|SLEB	LOC117897044|XP_034661518.1|DSUB
OG0000169	LOC115622943|XP_030372933.1|SLEB	LOC117895530|XP_034659127.1|DSUB
OG0000169	LOC115621288|XP_030370751.1|SLEB	LOC117898312|XP_034663487.1|DSUB
OG0000170	LOC115631209|XP_030383774.1|SLEB	LOC117900911|XP_034667363.1|DSUB, LOC117900913|XP_034667365.1|DSUB
OG0000170	LOC115631312|XP_030383886.1|SLEB	LOC117900912|XP_034667364.1|DSUB
OG0000171	LOC115626100|XP_030377212.1|SLEB	LOC117899975|XP_034666025.1|DSUB
OG0000171	LOC115625657|XP_030376646.1|SLEB	LOC117902180|XP_034669242.1|DSUB
OG0000171	LOC115629314|XP_030381620.1|SLEB	LOC117903283|XP_034671094.1|DSUB
OG0000172	LOC115632350|XP_030385315.1|SLEB	LOC117894880|XP_034658039.1|DSUB
OG0000173	LOC115634438|XP_030388005.1|SLEB	LOC117889927|XP_034650344.1|DSUB
OG0000173	LOC115634356|XP_030387876.1|SLEB	LOC117889920|XP_034650337.1|DSUB
OG0000174	LOC115628982|XP_030381125.1|SLEB	LOC117890439|XP_034651160.1|DSUB
OG0000174	LOC115626586|XP_030377828.1|SLEB	LOC117900977|XP_034667461.1|DSUB
OG0000174	LOC115625742|XP_030376759.1|SLEB	LOC117890637|XP_034651479.1|DSUB
OG0000175	LOC115623739|XP_030374110.1|SLEB	LOC117898350|XP_034663574.1|DSUB
OG0000175	LOC115623421|XP_030373600.1|SLEB, LOC115623422|XP_030373604.1|SLEB	LOC117897221|XP_034661827.1|DSUB
OG0000176	LOC115623267|XP_030373398.1|SLEB	LOC117895860|XP_034659719.1|DSUB
OG0000176	LOC115622543|XP_030372370.1|SLEB	LOC117895862|XP_034659721.1|DSUB
OG0000176	LOC115622550|XP_030372377.1|SLEB	LOC117893483|XP_034656004.1|DSUB
OG0000176	LOC115622547|XP_030372373.1|SLEB	LOC117893484|XP_034656005.1|DSUB
OG0000177	LOC115628068|XP_030379894.1|SLEB	LOC117897385|XP_034662088.1|DSUB
