Orthogroup	SLEB.longest_only	DMEL.longest_only
OG0000063	LOC115623704|XP_030374042.1|SLEB	CG17929|NP_650532.2|DMEL, CG6901|NP_650531.1|DMEL, CG17930|NP_650533.1|DMEL
OG0000063	LOC115622384|XP_030372168.1|SLEB	CG42826|NP_001189079.1|DMEL
OG0000063	LOC115622972|XP_030372983.1|SLEB	CG32053|NP_729587.1|DMEL
OG0000063	LOC115622382|XP_030372165.1|SLEB, LOC115622982|XP_030372994.1|SLEB, LOC115622183|XP_030371934.1|SLEB, LOC115622843|XP_030372783.1|SLEB	CG32054|NP_729588.1|DMEL, CG42825|NP_729590.1|DMEL
OG0000065	LOC115621993|XP_030371707.1|SLEB, LOC115621994|XP_030371708.1|SLEB, LOC115621991|XP_030371705.1|SLEB, LOC115621992|XP_030371706.1|SLEB, LOC115621858|XP_030371536.1|SLEB, LOC115621859|XP_030371537.1|SLEB	CG10096|NP_001027183.1|DMEL, Sgp|NP_609241.1|DMEL, CG10097|NP_731699.2|DMEL, CG14893|NP_650568.2|DMEL, CG17562|NP_650566.1|DMEL, CG17560|NP_650567.1|DMEL
OG0000066	LOC115628871|XP_030380987.1|SLEB, LOC115628890|XP_030381008.1|SLEB, LOC115621543|XP_030371068.1|SLEB	CG2336|NP_731094.3|DMEL, CG12516|NP_651615.2|DMEL
OG0000066	LOC115625501|XP_030376421.1|SLEB	CG11634|NP_610128.2|DMEL
OG0000066	LOC115624182|XP_030374638.1|SLEB	CG5623|NP_650485.1|DMEL
OG0000066	LOC115622362|XP_030372137.1|SLEB	CG12637|NP_572645.1|DMEL, CG13539|NP_611768.1|DMEL
OG0000067	LOC115621860|XP_030371539.1|SLEB	Alp5|NP_650931.1|DMEL
OG0000067	LOC115622383|XP_030372167.1|SLEB	Alp9|NP_647977.1|DMEL
OG0000067	LOC115628126|XP_030379967.1|SLEB	Alp6|NP_610496.1|DMEL
OG0000067	LOC115622466|XP_030372269.1|SLEB	Alp10|NP_647976.1|DMEL
OG0000067	LOC115622364|XP_030372139.1|SLEB	Alp1|NP_001262159.1|DMEL
OG0000068	LOC115623202|XP_030373286.1|SLEB, LOC115631954|XP_030384717.1|SLEB, LOC115622769|XP_030372686.1|SLEB, LOC115622252|XP_030372011.1|SLEB, LOC115623907|XP_030374323.1|SLEB	CG6052|NP_649002.3|DMEL
OG0000068	LOC115629354|XP_030381665.1|SLEB, LOC115632765|XP_030385874.1|SLEB	CG31213|NP_001262752.1|DMEL, CG42816|NP_730301.3|DMEL, CG8908|NP_611464.3|DMEL
OG0000068	LOC115628062|XP_030379882.1|SLEB	ABCA|NP_608445.2|DMEL
OG0000070	LOC115625714|XP_030376720.1|SLEB	CG9498|NP_609015.2|DMEL
OG0000070	LOC115629807|XP_030382234.1|SLEB	CG13360|NP_569859.1|DMEL
OG0000070	LOC115625715|XP_030376721.1|SLEB	CG9497|NP_609014.3|DMEL
OG0000070	LOC115625716|XP_030376722.1|SLEB	CG7135|NP_573269.1|DMEL
OG0000071	LOC115624679|XP_030375338.1|SLEB	CG10725|NP_648647.1|DMEL
OG0000071	LOC115624678|XP_030375337.1|SLEB	CG10154|NP_001189089.1|DMEL, CG10140|NP_648648.2|DMEL
OG0000072	LOC115625138|XP_030375920.1|SLEB	jtb|NP_611126.1|DMEL
OG0000072	LOC115633654|XP_030386963.1|SLEB	CG15712|NP_611131.2|DMEL
OG0000072	LOC115625130|XP_030375908.1|SLEB	CG4409|NP_001097337.1|DMEL
OG0000073	LOC115626625|XP_030377891.1|SLEB	lolal|NP_524778.1|DMEL
OG0000073	LOC115626672|XP_030377958.1|SLEB	br|NP_001162638.2|DMEL
OG0000073	LOC115624374|XP_030374908.1|SLEB	pre-mod_mdg4_-E|NP_001287451.1|DMEL
OG0000074	LOC115632425|XP_030385425.1|SLEB	CG10472|NP_648017.1|DMEL
OG0000075	LOC115622150|XP_030371879.1|SLEB	Hsp67Ba|NP_523998.1|DMEL
OG0000075	LOC115623283|XP_030373426.1|SLEB	Hsp27|NP_524000.1|DMEL
OG0000075	LOC115623262|XP_030373391.1|SLEB	Hsp23|NP_523999.1|DMEL
OG0000075	LOC115622151|XP_030371880.1|SLEB	Hsp26|NP_523997.1|DMEL
OG0000076	LOC115623022|XP_030373056.1|SLEB	CG42540|NP_001246627.1|DMEL
OG0000076	LOC115624080|XP_030374530.1|SLEB, LOC115624184|XP_030374640.1|SLEB	CG31358|NP_650147.1|DMEL, CG14736|NP_731666.2|DMEL
OG0000076	LOC115627672|XP_030379274.1|SLEB	CG33253|NP_001259699.1|DMEL
OG0000076	LOC115627823|XP_030379517.1|SLEB	Mec2|NP_573357.1|DMEL
OG0000077	LOC115629260|XP_030381546.1|SLEB	betaTub56D|NP_725896.1|DMEL
OG0000077	LOC115625518|XP_030376442.1|SLEB	betaTub85D|NP_524290.2|DMEL
OG0000077	LOC115624410|XP_030375008.1|SLEB	betaTub60D|NP_523842.2|DMEL
OG0000077	LOC115621758|XP_030371352.1|SLEB	betaTub97EF|NP_651606.2|DMEL
OG0000078	LOC115624829|XP_030375536.1|SLEB	CG15128|NP_611441.1|DMEL
OG0000078	LOC115624752|XP_030375442.1|SLEB	CG7634|NP_649332.1|DMEL
OG0000078	LOC115620798|XP_030370081.1|SLEB	wa-cup|NP_649721.2|DMEL
OG0000078	LOC115627604|XP_030379186.1|SLEB	r-cup|NP_608419.1|DMEL
OG0000078	LOC115627905|XP_030379660.1|SLEB	p-cup|NP_573216.1|DMEL
OG0000079	LOC115631581|XP_030384238.1|SLEB	CG16713|NP_608799.1|DMEL
OG0000079	LOC115630959|XP_030383393.1|SLEB, LOC115630960|XP_030383395.1|SLEB, LOC115631902|XP_030384611.1|SLEB	CG43165|NP_001245858.1|DMEL
OG0000080	LOC115634241|XP_030387695.1|SLEB, LOC115634222|XP_030387673.1|SLEB	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL
OG0000080	LOC115620018|XP_030368982.1|SLEB	Amyrel|NP_477262.1|DMEL
OG0000081	LOC115624517|XP_030375092.1|SLEB	tfc|NP_612091.1|DMEL
OG0000082	LOC115631916|XP_030384627.1|SLEB	Cyp6d2|NP_611698.1|DMEL
OG0000082	LOC115620211|XP_030369208.1|SLEB	Cyp6d4|NP_651082.1|DMEL
OG0000082	LOC115621651|XP_030371213.1|SLEB	Cyp6d5|NP_650327.1|DMEL
OG0000083	LOC115634036|XP_030387438.1|SLEB, LOC115634513|XP_030388139.1|SLEB	LManII|NP_609408.1|DMEL
OG0000084	LOC115623536|XP_030373782.1|SLEB	CG15073|NP_611362.2|DMEL
OG0000084	LOC115631336|XP_030383918.1|SLEB	CG8388|NP_611075.1|DMEL
OG0000085	LOC115634632|XP_030388350.1|SLEB	CG30491|NP_610306.1|DMEL
OG0000086	LOC115628291|XP_030380201.1|SLEB	fest|NP_611412.1|DMEL
OG0000087	LOC115626132|XP_030377247.1|SLEB	Cpr30F|NP_723504.1|DMEL
OG0000087	LOC115626584|XP_030377826.1|SLEB	Cpr35B|NP_609713.1|DMEL
OG0000087	LOC115626069|XP_030377182.1|SLEB	Cpr31A|NP_995678.1|DMEL
OG0000088	LOC115624994|XP_030375725.1|SLEB	Vha16-1|NP_476801.1|DMEL
OG0000088	LOC115626364|XP_030377575.1|SLEB	Vha16-5|NP_609447.1|DMEL
OG0000088	LOC115623096|XP_030373163.1|SLEB	Vha16-3|NP_729706.1|DMEL
OG0000088	LOC115623093|XP_030373160.1|SLEB	Vha16-4|NP_611169.1|DMEL
OG0000088	LOC115622241|XP_030371997.1|SLEB	Vha16-2|NP_729707.1|DMEL
OG0000089	LOC115624415|XP_030375011.1|SLEB	alphaTub84B|NP_476772.1|DMEL
OG0000089	LOC115634279|XP_030387772.1|SLEB	alphaTub85E|NP_524297.1|DMEL
OG0000089	LOC115632948|XP_030386105.1|SLEB, LOC115632950|XP_030386106.1|SLEB	alphaTub67C|NP_524009.2|DMEL
OG0000090	LOC115633715|XP_030387039.1|SLEB	CG30339|NP_724813.1|DMEL
OG0000090	LOC115633696|XP_030387013.1|SLEB	CG12926|NP_610510.2|DMEL
OG0000090	LOC115628271|XP_030380155.1|SLEB	CG33514|NP_001014558.1|DMEL
OG0000090	LOC115624821|XP_030375529.1|SLEB	CG33966|NP_001033984.1|DMEL
OG0000091	LOC115620184|XP_030369168.1|SLEB	Vha100-1|NP_651672.1|DMEL
OG0000091	LOC115630433|XP_030382848.1|SLEB	Vha100-5|NP_609515.1|DMEL
OG0000091	LOC115620680|XP_030369906.1|SLEB	Vha100-2|NP_650722.1|DMEL
OG0000091	LOC115621346|XP_030370826.1|SLEB	Vha100-4|NP_650720.1|DMEL
OG0000092	LOC115623334|XP_030373465.1|SLEB	CG10513|NP_651370.2|DMEL
OG0000092	LOC115624326|XP_030374813.1|SLEB	CG11892|NP_651372.1|DMEL
OG0000092	LOC115624330|XP_030374818.1|SLEB	CG31380|NP_733121.1|DMEL, CG10514|NP_651371.1|DMEL
OG0000093	LOC115628531|XP_030380552.1|SLEB	Su_var_205|NP_476755.1|DMEL
OG0000093	LOC115629472|XP_030381803.1|SLEB	rhi|NP_536794.1|DMEL, Oxp|NP_611240.1|DMEL
OG0000093	LOC115627221|XP_030378703.1|SLEB	HP1b|NP_572521.2|DMEL
OG0000094	LOC115622394|XP_030372178.1|SLEB	Or67d|NP_648390.2|DMEL
OG0000094	LOC115621962|XP_030371670.1|SLEB	Or83c|NP_524244.2|DMEL
OG0000096	LOC115621238|XP_030370689.1|SLEB	CG17568|NP_609951.2|DMEL
OG0000096	LOC115620727|XP_030369967.1|SLEB	CG6254|NP_649983.2|DMEL
OG0000096	LOC115626185|XP_030377323.1|SLEB, LOC115625901|XP_030376991.1|SLEB	CG10366|NP_609995.1|DMEL
OG0000098	LOC115621995|XP_030371710.1|SLEB	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL
OG0000099	LOC115627007|XP_030378385.1|SLEB	Cyp4d14|NP_001259179.1|DMEL
OG0000099	LOC115626907|XP_030378277.1|SLEB	Cyp4d2|NP_525043.1|DMEL
OG0000099	LOC115629181|XP_030381422.1|SLEB	Cyp4d1|NP_476907.2|DMEL
OG0000100	LOC115629849|XP_030382290.1|SLEB	CG34459|NP_001097348.1|DMEL
OG0000100	LOC115620196|XP_030369189.1|SLEB	CG14839|NP_650351.2|DMEL
OG0000100	LOC115621551|XP_030371080.1|SLEB	CG14841|NP_650350.1|DMEL
OG0000100	LOC115620430|XP_030369518.1|SLEB	CG11694|NP_649786.1|DMEL
OG0000101	LOC115623200|XP_030373296.1|SLEB	pip|NP_788536.1|DMEL
OG0000102	LOC115632673|XP_030385805.1|SLEB	PPO1|NP_476812.1|DMEL
OG0000102	LOC115619960|XP_030368851.1|SLEB	PPO2|NP_610443.1|DMEL
OG0000103	LOC115632516|XP_030385569.1|SLEB	CG5653|NP_648269.1|DMEL, CG6034|NP_649005.1|DMEL, CG7460|NP_649004.1|DMEL
OG0000103	LOC115633245|XP_030386506.1|SLEB	CG7737|NP_001286308.1|DMEL
OG0000104	LOC115632330|XP_030385293.1|SLEB	Pdh|NP_524105.2|DMEL
OG0000104	LOC115632802|XP_030385913.1|SLEB	Fbp2|NP_523522.1|DMEL
OG0000104	LOC115632724|XP_030385830.1|SLEB	CG18814|NP_652673.2|DMEL, CG4842|NP_648885.1|DMEL
OG0000105	LOC115625386|XP_030376284.1|SLEB, LOC115625389|XP_030376287.1|SLEB	Or67a|NP_524005.2|DMEL
OG0000105	LOC115625391|XP_030376288.1|SLEB	Or85d|NP_524281.1|DMEL
OG0000105	LOC115625387|XP_030376285.1|SLEB	Or85c|NP_524280.2|DMEL, Or85b|NP_524279.2|DMEL
OG0000107	LOC115634454|XP_030388036.1|SLEB	Gr59c|NP_726292.1|DMEL, Gr36b|NP_724039.1|DMEL, Gr36c|NP_724040.1|DMEL, Gr36a|NP_724038.2|DMEL, Gr59d|NP_611758.2|DMEL
OG0000109	LOC115631036|XP_030383521.1|SLEB	CG17097|NP_609429.1|DMEL, CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL
OG0000109	LOC115630792|XP_030383307.1|SLEB	CG18301|NP_609419.1|DMEL, Lip4|NP_001260356.1|DMEL
OG0000110	LOC115628356|XP_030380291.1|SLEB	CG32379|NP_729252.2|DMEL
OG0000110	LOC115628263|XP_030380142.1|SLEB	CG8562|NP_648118.1|DMEL
OG0000110	LOC115628416|XP_030380363.1|SLEB	CG18417|NP_648119.1|DMEL
OG0000110	LOC115628221|XP_030380076.1|SLEB	CG8560|NP_648120.3|DMEL
OG0000111	LOC115634293|XP_030387808.1|SLEB	Obp56a|NP_611442.1|DMEL, Obp56e|NP_611445.1|DMEL, Obp56d|NP_611444.2|DMEL
OG0000112	LOC115629158|XP_030381390.1|SLEB	CG32523|NP_728401.1|DMEL, CG9676|NP_728008.1|DMEL
OG0000112	LOC115629161|XP_030381394.1|SLEB, LOC115627698|XP_030379301.1|SLEB	CG1304|NP_608418.1|DMEL, Ser6|NP_523426.1|DMEL
OG0000113	LOC115628760|XP_030380835.1|SLEB, LOC115634230|XP_030387682.1|SLEB, LOC115625365|XP_030376262.1|SLEB	dgrn|NP_649596.1|DMEL
OG0000114	LOC115630954|XP_030383388.1|SLEB	CG44008|NP_001260398.1|DMEL
OG0000114	LOC115630955|XP_030383389.1|SLEB	CG14933|NP_652566.1|DMEL
OG0000116	LOC115624328|XP_030374816.1|SLEB	CG31102|NP_001262951.1|DMEL
OG0000116	LOC115623813|XP_030374217.1|SLEB, LOC115623954|XP_030374378.1|SLEB, LOC115623973|XP_030374402.1|SLEB	CG10550|NP_651380.2|DMEL
OG0000116	LOC115623999|XP_030374431.1|SLEB, LOC115623995|XP_030374424.1|SLEB	CG31097|NP_733093.2|DMEL, CG31288|NP_733094.1|DMEL
OG0000117	LOC115626178|XP_030377315.1|SLEB	CG7953|NP_609683.1|DMEL
OG0000117	LOC115626179|XP_030377316.1|SLEB	CG7916|NP_609682.1|DMEL
OG0000117	LOC115626180|XP_030377317.1|SLEB	CG8997|NP_609681.1|DMEL
OG0000117	LOC115626181|XP_030377318.1|SLEB	CG33306|NP_995706.1|DMEL
OG0000118	LOC115634140|XP_030387575.1|SLEB	Cyp28d1|NP_608912.1|DMEL, Cyp28d2|NP_608911.1|DMEL
OG0000118	LOC115626301|XP_030377489.1|SLEB	Cyp28a5|NP_609694.1|DMEL
OG0000119	LOC115625335|XP_030376220.1|SLEB	Npc2e|NP_731439.2|DMEL
OG0000119	LOC115625475|XP_030376385.1|SLEB	Npc2c|NP_649976.1|DMEL
OG0000119	LOC115625305|XP_030376184.1|SLEB	Npc2d|NP_649975.1|DMEL
OG0000120	LOC115627012|XP_030378393.1|SLEB	Roc1a|NP_001138143.2|DMEL
OG0000120	LOC115620371|XP_030369440.1|SLEB	Roc2|NP_610691.1|DMEL
OG0000120	LOC115628235|XP_030380109.1|SLEB	Roc1b|NP_652613.1|DMEL
OG0000121	LOC115625542|XP_030376479.1|SLEB	CG15369|NP_572542.1|DMEL
OG0000121	LOC115625267|XP_030376127.1|SLEB	CG31313|NP_731919.1|DMEL
OG0000122	LOC115630753|XP_030383267.1|SLEB	Or22c|NP_523454.2|DMEL
OG0000122	LOC115628730|XP_030380794.1|SLEB	Or10a|NP_511122.1|DMEL
OG0000122	LOC115631897|XP_030384606.1|SLEB	Or24a|NP_523470.3|DMEL
OG0000123	LOC115634239|XP_030387693.1|SLEB	CG3565|NP_611942.1|DMEL
OG0000123	LOC115624226|XP_030374700.1|SLEB, LOC115621552|XP_030371081.1|SLEB	d-cup|NP_650235.1|DMEL
OG0000123	LOC115624223|XP_030374697.1|SLEB	CG15177|NP_649672.1|DMEL, sowi|NP_649671.2|DMEL
OG0000123	LOC115624192|XP_030374649.1|SLEB	sunz|NP_649673.1|DMEL
OG0000124	LOC115633905|XP_030387269.1|SLEB	CG5348|NP_611156.3|DMEL, CG12376|NP_610405.3|DMEL
OG0000124	LOC115634486|XP_030388102.1|SLEB, LOC115634480|XP_030388071.1|SLEB, LOC115634175|XP_030387621.1|SLEB	CG14744|NP_001097232.2|DMEL, CG14743|NP_610408.2|DMEL
OG0000125	LOC115620679|XP_030369903.1|SLEB	Men-b|NP_001163750.1|DMEL
OG0000125	LOC115622011|XP_030371726.1|SLEB	Men|NP_524880.2|DMEL
OG0000125	LOC115630466|XP_030382900.1|SLEB	Menl-1|NP_001027428.1|DMEL
OG0000125	LOC115630458|XP_030382887.1|SLEB	Menl-2|NP_001027424.2|DMEL
OG0000126	LOC115626373|XP_030377588.1|SLEB, LOC115633547|XP_030386863.1|SLEB	ProtA|NP_477050.1|DMEL, ProtB|NP_477051.1|DMEL
OG0000127	LOC115624275|XP_030374761.1|SLEB, LOC115624098|XP_030374548.1|SLEB	CG18748|NP_001097703.1|DMEL, CG18746|NP_652649.1|DMEL, CG18745|NP_652648.1|DMEL
OG0000127	LOC115624150|XP_030374607.1|SLEB	CG18747|NP_652650.2|DMEL
OG0000128	LOC115627037|XP_030378429.1|SLEB	Ugt49C1|NP_001036565.1|DMEL
OG0000128	LOC115634167|XP_030387611.1|SLEB	Ugt49B1|NP_611563.1|DMEL
OG0000129	LOC115633252|XP_030386513.1|SLEB	Fum1|NP_572339.1|DMEL
OG0000129	LOC115632792|XP_030385903.1|SLEB, LOC115632636|XP_030385726.1|SLEB	Fum3|NP_648467.1|DMEL
OG0000129	LOC115632635|XP_030385724.1|SLEB	Fum4|NP_723527.1|DMEL
OG0000129	LOC115633251|XP_030386512.1|SLEB	Fum2|NP_727109.2|DMEL
OG0000130	LOC115632117|XP_030384979.1|SLEB	CG7386|NP_648036.1|DMEL
OG0000130	LOC115632142|XP_030385018.1|SLEB	CG10274|NP_001097525.1|DMEL
OG0000130	LOC115632815|XP_030385927.1|SLEB	D19B|NP_477297.1|DMEL, D19A|NP_477304.1|DMEL
OG0000131	LOC115620740|XP_030369987.1|SLEB	snk|NP_001097766.1|DMEL
OG0000132	LOC115631441|XP_030384043.1|SLEB	Phae2|NP_609551.2|DMEL, Phae1|NP_609550.1|DMEL
OG0000132	LOC115624363|XP_030374882.1|SLEB	CG7142|NP_650703.1|DMEL
OG0000134	LOC115621108|XP_030370509.1|SLEB	eff|NP_731941.1|DMEL
OG0000134	LOC115629363|XP_030381677.1|SLEB	CG2574|NP_572796.1|DMEL
OG0000134	LOC115631566|XP_030384216.1|SLEB	Ubc2|NP_477137.1|DMEL
OG0000137	LOC115621775|XP_030371387.1|SLEB	Rm62|NP_524243.2|DMEL
OG0000137	LOC115623263|XP_030373392.1|SLEB	CG10077|NP_648062.2|DMEL
OG0000137	LOC115633318|XP_030386608.1|SLEB	CG14443|NP_572330.2|DMEL
OG0000138	LOC115623943|XP_030374365.1|SLEB	ouib|NP_649822.2|DMEL
OG0000138	LOC115623756|XP_030374151.1|SLEB	M1BP|NP_649825.1|DMEL
OG0000140	LOC115621072|XP_030370459.1|SLEB	grass|NP_651543.1|DMEL
OG0000141	LOC115632509|XP_030385558.1|SLEB	GstO1|NP_648237.1|DMEL
OG0000141	LOC115632354|XP_030385324.1|SLEB	GstO2|NP_729388.1|DMEL
OG0000141	LOC115632744|XP_030385851.1|SLEB	se|NP_648235.1|DMEL
OG0000141	LOC115632365|XP_030385343.1|SLEB	GstO3|NP_648234.1|DMEL
OG0000142	LOC115625086|XP_030375842.1|SLEB	nAChRalpha1|NP_001262916.1|DMEL
OG0000142	LOC115628082|XP_030379919.1|SLEB	nAChRalpha4|NP_001097669.2|DMEL
OG0000142	LOC115627258|XP_030378745.1|SLEB	nAChRalpha3|NP_525079.3|DMEL
OG0000143	LOC115625380|XP_030376280.1|SLEB	GNBP1|NP_524142.2|DMEL
OG0000143	LOC115625390|XP_030376292.1|SLEB	GNBP2|NP_524141.1|DMEL
OG0000144	LOC115623941|XP_030374363.1|SLEB	dpr9|NP_996215.1|DMEL
OG0000144	LOC115629778|XP_030382193.1|SLEB	dpr8|NP_727781.1|DMEL
OG0000144	LOC115631998|XP_030384787.1|SLEB	dpr21|NP_001163838.2|DMEL
OG0000145	LOC115627757|XP_030379402.1|SLEB	Idgf4|NP_511101.2|DMEL
OG0000145	LOC115631049|XP_030383542.1|SLEB	Idgf3|NP_477256.1|DMEL
OG0000145	LOC115632005|XP_030384793.1|SLEB	Idgf1|NP_477258.1|DMEL
OG0000145	LOC115632004|XP_030384792.1|SLEB	Idgf2|NP_477257.2|DMEL
OG0000147	LOC115630980|XP_030383422.1|SLEB, LOC115630666|XP_030383169.1|SLEB	CG6180|NP_609588.1|DMEL
OG0000147	LOC115621832|XP_030371499.1|SLEB	CG17919|NP_649644.1|DMEL
OG0000147	LOC115621833|XP_030371501.1|SLEB	CG10298|NP_649643.1|DMEL
OG0000148	LOC115630932|XP_030383359.1|SLEB	CG31954|NP_722915.1|DMEL
OG0000148	LOC115626589|XP_030377831.1|SLEB	Try29F|NP_523518.2|DMEL
OG0000149	LOC115626190|XP_030377330.1|SLEB	Obp28a|NP_523505.1|DMEL
OG0000149	LOC115629267|XP_030381551.1|SLEB	Obp19d|NP_523421.2|DMEL
OG0000150	LOC115631362|XP_030383941.1|SLEB, LOC115631359|XP_030383937.1|SLEB	Gr22a|NP_722733.1|DMEL, Gr22f|NP_722729.2|DMEL, Gr22c|NP_722732.2|DMEL, Gr22b|NP_001014456.1|DMEL, Gr22e|NP_722731.1|DMEL
OG0000151	LOC115622266|XP_030372028.1|SLEB	CG6996|NP_649189.2|DMEL
OG0000151	LOC115622260|XP_030372021.1|SLEB	CG17147|NP_001262099.1|DMEL
OG0000151	LOC115622264|XP_030372025.1|SLEB	CG17145|NP_649192.2|DMEL
OG0000151	LOC115622278|XP_030372040.1|SLEB	CG5883|NP_648526.2|DMEL
OG0000152	LOC115620943|XP_030370319.1|SLEB	CG11841|NP_651661.1|DMEL
OG0000152	LOC115620755|XP_030370011.1|SLEB, LOC115621748|XP_030371342.1|SLEB	CG11843|NP_651663.1|DMEL
OG0000153	LOC115621745|XP_030371339.1|SLEB	Sp212|NP_996209.2|DMEL
OG0000153	LOC115620210|XP_030369207.1|SLEB	CG9649|NP_650343.1|DMEL, CG31326|NP_650344.2|DMEL
OG0000154	LOC115621867|XP_030371547.1|SLEB, LOC115621871|XP_030371556.1|SLEB	Or94a|NP_524455.1|DMEL, Or94b|NP_524456.1|DMEL
OG0000154	LOC115632597|XP_030385682.1|SLEB	Or71a|NP_524078.2|DMEL
OG0000155	LOC115628421|XP_030380369.1|SLEB	CG7548|NP_648131.1|DMEL
OG0000155	LOC115628363|XP_030380300.1|SLEB	CG8543|NP_648126.1|DMEL
OG0000155	LOC115628359|XP_030380294.1|SLEB	CG8541|NP_648127.1|DMEL
OG0000157	LOC115629819|XP_030382253.1|SLEB	PGRP-SC1b|NP_610409.1|DMEL, PGRP-SC1a|NP_610407.1|DMEL
OG0000157	LOC115626330|XP_030377538.1|SLEB, LOC115633650|XP_030386952.1|SLEB	PGRP-SC2|NP_610410.1|DMEL
OG0000158	LOC115633012|XP_030386197.1|SLEB, LOC115632738|XP_030385845.1|SLEB	CG14826|NP_648088.1|DMEL
OG0000158	LOC115632736|XP_030385842.1|SLEB	CG14829|NP_648089.2|DMEL
OG0000159	LOC115622292|XP_030372055.1|SLEB	CG5535|NP_649019.2|DMEL
OG0000160	LOC115621357|XP_030370839.1|SLEB	CG31343|NP_732652.1|DMEL
OG0000160	LOC115621163|XP_030370583.1|SLEB	CG31233|NP_732653.2|DMEL
OG0000161	LOC115622971|XP_030372982.1|SLEB	CG3386|NP_612049.1|DMEL
OG0000161	LOC115629943|XP_030382412.1|SLEB	CG4004|NP_727638.2|DMEL
OG0000162	LOC115628734|XP_030380797.1|SLEB	CG11262|NP_648617.2|DMEL, CG13801|NP_647714.1|DMEL, CG31693|NP_724369.2|DMEL
OG0000162	LOC115630435|XP_030382852.1|SLEB	hoe1|NP_608876.1|DMEL
OG0000163	LOC115628458|XP_030380436.1|SLEB	Lsp1gamma|NP_523868.1|DMEL
OG0000163	LOC115623156|XP_030373231.1|SLEB	Lsp1beta|NP_476624.1|DMEL
OG0000164	LOC115633795|XP_030387133.1|SLEB	Cp1|NP_523735.2|DMEL
OG0000165	LOC115626650|XP_030377915.1|SLEB	DIP1|NP_728449.1|DMEL
OG0000165	LOC115633702|XP_030387021.1|SLEB	blanks|NP_647966.1|DMEL, CG12493|NP_647927.3|DMEL
OG0000166	LOC115634666|XP_030388385.1|SLEB	Cht8|NP_611542.2|DMEL
OG0000166	LOC115619972|XP_030368868.1|SLEB	Cht4|NP_524962.2|DMEL
OG0000167	LOC115622494|XP_030372300.1|SLEB	CG13312|NP_648260.1|DMEL
OG0000168	LOC115634697|XP_030388435.1|SLEB	CG12917|NP_610558.2|DMEL
OG0000168	LOC115621457|XP_030370973.1|SLEB	CG33346|NP_996301.2|DMEL
OG0000168	LOC115630749|XP_030383264.1|SLEB	CG14062|NP_001034074.1|DMEL
OG0000169	LOC115621259|XP_030370717.1|SLEB	CG6000|NP_651210.3|DMEL
OG0000169	LOC115622943|XP_030372933.1|SLEB	CG4456|NP_001189076.1|DMEL
OG0000169	LOC115621288|XP_030370751.1|SLEB	CG12279|NP_650227.1|DMEL
OG0000170	LOC115631209|XP_030383774.1|SLEB	CG15155|NP_609868.1|DMEL, CG5783|NP_609869.1|DMEL
OG0000170	LOC115631312|XP_030383886.1|SLEB	CG17681|NP_724098.2|DMEL
OG0000171	LOC115626100|XP_030377212.1|SLEB	nAChRalpha5|NP_001356885.1|DMEL
OG0000171	LOC115625657|XP_030376646.1|SLEB	nAChRalpha6|NP_995675.1|DMEL
OG0000171	LOC115629314|XP_030381620.1|SLEB	nAChRalpha7|NP_001162795.1|DMEL
OG0000172	LOC115632350|XP_030385315.1|SLEB	promL|NP_647770.1|DMEL
OG0000173	LOC115634438|XP_030388005.1|SLEB	CG42566|NP_001097421.2|DMEL
OG0000173	LOC115634356|XP_030387876.1|SLEB	CG13510|NP_611700.2|DMEL
OG0000174	LOC115628982|XP_030381125.1|SLEB	Or43a|NP_523647.2|DMEL
OG0000174	LOC115626586|XP_030377828.1|SLEB	Or30a|NP_523520.2|DMEL
OG0000174	LOC115625742|XP_030376759.1|SLEB	Or49b|NP_523721.1|DMEL
OG0000175	LOC115623739|XP_030374110.1|SLEB	CG6723|NP_650069.2|DMEL
OG0000176	LOC115623267|XP_030373398.1|SLEB	CG13716|NP_647920.1|DMEL
OG0000176	LOC115622543|XP_030372370.1|SLEB	CG34266|NP_001097507.1|DMEL
OG0000176	LOC115622550|XP_030372377.1|SLEB	CG13711|NP_647928.1|DMEL
OG0000176	LOC115622547|XP_030372373.1|SLEB	CG13713|NP_652709.1|DMEL
OG0000177	LOC115628068|XP_030379894.1|SLEB	Cyp1|NP_523366.2|DMEL
OG0000177	LOC115620237|XP_030369242.1|SLEB	Moca-cyp|NP_733246.1|DMEL
OG0000177	LOC115624702|XP_030375381.1|SLEB	CG7768|NP_648697.1|DMEL
OG0000178	LOC115627295|XP_030378787.1|SLEB	CG42259|NP_001036256.2|DMEL
OG0000179	LOC115622211|XP_030371971.1|SLEB	CG1698|NP_610517.1|DMEL
OG0000179	LOC115626268|XP_030377442.1|SLEB	CG15279|NP_609726.1|DMEL
OG0000180	LOC115629732|XP_030382129.1|SLEB	GstE4|NP_611326.1|DMEL
OG0000181	LOC115621176|XP_030370600.1|SLEB	CG14645|NP_652325.2|DMEL
OG0000181	LOC115621119|XP_030370523.1|SLEB	CG3348|NP_652261.1|DMEL
OG0000181	LOC115621326|XP_030370806.1|SLEB, LOC115625637|XP_030376626.1|SLEB	CG14246|NP_652260.1|DMEL
OG0000182	LOC115624195|XP_030374657.1|SLEB	CG31548|NP_730974.1|DMEL
