Orthogroup	SLEB.longest_only	DALB.longest_only
OG0000053	LOC115634038|XP_030387442.1|SLEB	LOC117569609|XP_034106736.1|DALB
OG0000053	LOC115634037|XP_030387441.1|SLEB	LOC117569596|XP_034106722.1|DALB
OG0000053	LOC115634626|XP_030388341.1|SLEB	LOC117569600|XP_034106726.1|DALB
OG0000054	LOC115623474|XP_030373700.1|SLEB, LOC115624032|XP_030374469.1|SLEB	LOC117575896|XP_034116230.1|DALB
OG0000054	LOC115624033|XP_030374471.1|SLEB	LOC117575899|XP_034116231.1|DALB
OG0000056	LOC115626734|XP_030378039.1|SLEB	LOC117573873|XP_034113241.1|DALB, LOC117573870|XP_034113237.1|DALB
OG0000056	LOC115626727|XP_030378033.1|SLEB	LOC117573868|XP_034113236.1|DALB, LOC117573871|XP_034113238.1|DALB, LOC117576772|XP_034117714.1|DALB, LOC117573872|XP_034113239.1|DALB
OG0000056	LOC115628187|XP_030380038.1|SLEB, LOC115626789|XP_030378115.1|SLEB	LOC117565555|XP_034100612.1|DALB
OG0000058	LOC115626443|XP_030377676.1|SLEB, LOC115626320|XP_030377520.1|SLEB, LOC115626319|XP_030377518.1|SLEB, LOC115626321|XP_030377521.1|SLEB	LOC117563763|XP_034098158.1|DALB, LOC117564238|XP_034098822.1|DALB, LOC117564239|XP_034098823.1|DALB, LOC117563762|XP_034098157.1|DALB, LOC117563768|XP_034098166.1|DALB, LOC117563764|XP_034098159.1|DALB, LOC117563767|XP_034098165.1|DALB, LOC117563761|XP_034098156.1|DALB, LOC117563760|XP_034098154.1|DALB
OG0000058	LOC115629610|XP_030381967.1|SLEB	LOC117570528|XP_034108128.1|DALB
OG0000059	LOC115621406|XP_030370909.1|SLEB, LOC115620363|XP_030369427.1|SLEB, LOC115620758|XP_030370015.1|SLEB	LOC117573843|XP_034113202.1|DALB
OG0000059	LOC115621386|XP_030370879.1|SLEB	LOC117573842|XP_034113201.1|DALB
OG0000059	LOC115620757|XP_030370013.1|SLEB	LOC117573841|XP_034113200.1|DALB, LOC117573840|XP_034113199.1|DALB
OG0000060	LOC115629929|XP_030382393.1|SLEB	LOC117568914|XP_034105715.1|DALB
OG0000060	LOC115630565|XP_030383041.1|SLEB	LOC117565380|XP_034100344.1|DALB
OG0000060	LOC115623364|XP_030373510.1|SLEB	LOC117576937|XP_034117973.1|DALB
OG0000060	LOC115620624|XP_030369812.1|SLEB	LOC117574003|XP_034113462.1|DALB
OG0000060	LOC115629360|XP_030381672.1|SLEB	LOC117577733|XP_034118527.1|DALB
OG0000060	LOC115630767|XP_030383283.1|SLEB	LOC117565160|XP_034100035.1|DALB
OG0000061	LOC115631729|XP_030384426.1|SLEB	LOC117564862|XP_034099701.1|DALB
OG0000061	LOC115631701|XP_030384388.1|SLEB	LOC117564867|XP_034099707.1|DALB
OG0000062	LOC115632573|XP_030385654.1|SLEB, LOC115621328|XP_030370808.1|SLEB	LOC117574091|XP_034113617.1|DALB
OG0000062	LOC115627142|XP_030378579.1|SLEB	LOC117578033|XP_034119036.1|DALB
OG0000062	LOC115626214|XP_030377370.1|SLEB, LOC115626016|XP_030377124.1|SLEB, LOC115626105|XP_030377218.1|SLEB	LOC117578240|XP_034119548.1|DALB
OG0000063	LOC115623704|XP_030374042.1|SLEB	LOC117576847|XP_034117829.1|DALB, LOC117576848|XP_034117831.1|DALB, LOC117576846|XP_034117828.1|DALB
OG0000063	LOC115622384|XP_030372168.1|SLEB	LOC117569666|XP_034106803.1|DALB
OG0000063	LOC115622972|XP_030372983.1|SLEB	LOC117568515|XP_034105107.1|DALB
OG0000063	LOC115622382|XP_030372165.1|SLEB, LOC115622982|XP_030372994.1|SLEB, LOC115622183|XP_030371934.1|SLEB, LOC115622843|XP_030372783.1|SLEB	LOC117569663|XP_034106801.1|DALB, LOC117570642|XP_034108303.1|DALB
OG0000065	LOC115621993|XP_030371707.1|SLEB, LOC115621994|XP_030371708.1|SLEB, LOC115621991|XP_030371705.1|SLEB, LOC115621992|XP_030371706.1|SLEB, LOC115621858|XP_030371536.1|SLEB, LOC115621859|XP_030371537.1|SLEB	LOC117573742|XP_034113011.1|DALB, LOC117576240|XP_034116748.1|DALB, LOC117574829|XP_034114692.1|DALB, LOC117567609|XP_034103589.1|DALB, LOC117573376|XP_034112404.1|DALB, LOC117572676|XP_034111597.1|DALB, LOC117567608|XP_034103588.1|DALB
OG0000066	LOC115628871|XP_030380987.1|SLEB, LOC115628890|XP_030381008.1|SLEB, LOC115621543|XP_030371068.1|SLEB	LOC117567134|XP_034102839.1|DALB
OG0000066	LOC115625501|XP_030376421.1|SLEB	LOC117563421|XP_034097647.1|DALB
OG0000066	LOC115624182|XP_030374638.1|SLEB	LOC117576204|XP_034116688.1|DALB
OG0000066	LOC115622362|XP_030372137.1|SLEB	LOC117567332|XP_034103141.1|DALB, LOC117570386|XP_034107886.1|DALB
OG0000067	LOC115621860|XP_030371539.1|SLEB	LOC117576940|XP_034117988.1|DALB
OG0000067	LOC115622383|XP_030372167.1|SLEB	LOC117569520|XP_034106607.1|DALB
OG0000067	LOC115628126|XP_030379967.1|SLEB	LOC117570140|XP_034107497.1|DALB
OG0000067	LOC115622466|XP_030372269.1|SLEB	LOC117569519|XP_034106606.1|DALB
OG0000067	LOC115622364|XP_030372139.1|SLEB	LOC117570707|XP_034108403.1|DALB
OG0000068	LOC115623202|XP_030373286.1|SLEB, LOC115631954|XP_030384717.1|SLEB, LOC115622769|XP_030372686.1|SLEB, LOC115622252|XP_030372011.1|SLEB, LOC115623907|XP_030374323.1|SLEB	LOC117575545|XP_034115693.1|DALB
OG0000068	LOC115629354|XP_030381665.1|SLEB, LOC115632765|XP_030385874.1|SLEB	LOC117566789|XP_034102222.1|DALB
OG0000068	LOC115628062|XP_030379882.1|SLEB	LOC117563644|XP_034097948.1|DALB
OG0000070	LOC115625714|XP_030376720.1|SLEB	LOC117564516|XP_034099227.1|DALB, LOC117564519|XP_034099229.1|DALB
OG0000070	LOC115629807|XP_030382234.1|SLEB	LOC117575370|XP_034115434.1|DALB
OG0000070	LOC115625715|XP_030376721.1|SLEB	LOC117564518|XP_034099228.1|DALB
OG0000070	LOC115625716|XP_030376722.1|SLEB	LOC117564520|XP_034099230.1|DALB
OG0000071	LOC115624679|XP_030375338.1|SLEB	LOC117570623|XP_034108276.1|DALB
OG0000071	LOC115624678|XP_030375337.1|SLEB	LOC117566528|XP_034101960.1|DALB
OG0000072	LOC115625138|XP_030375920.1|SLEB	LOC117566569|XP_034102002.1|DALB, LOC117567900|XP_034104064.1|DALB
OG0000072	LOC115625130|XP_030375908.1|SLEB	LOC117570917|XP_034108716.1|DALB
OG0000073	LOC115626625|XP_030377891.1|SLEB	LOC117572206|XP_034110763.1|DALB
OG0000073	LOC115626672|XP_030377958.1|SLEB	LOC117576610|XP_034117406.1|DALB
OG0000073	LOC115624374|XP_030374908.1|SLEB	LOC117575585|XP_034115743.1|DALB
OG0000074	LOC115632425|XP_030385425.1|SLEB	LOC117570160|XP_034107519.1|DALB, LOC117571484|XP_034109540.1|DALB, LOC117571440|XP_034109474.1|DALB
OG0000075	LOC115622150|XP_030371879.1|SLEB	LOC117568212|XP_034104575.1|DALB
OG0000075	LOC115623283|XP_030373426.1|SLEB	LOC117568439|XP_034104998.1|DALB
OG0000075	LOC115623262|XP_030373391.1|SLEB	LOC117568441|XP_034105000.1|DALB
OG0000075	LOC115622151|XP_030371880.1|SLEB	LOC117568217|XP_034104582.1|DALB
OG0000076	LOC115623022|XP_030373056.1|SLEB	LOC117567636|XP_034103628.1|DALB
OG0000076	LOC115627672|XP_030379274.1|SLEB	LOC117577756|XP_034118557.1|DALB
OG0000076	LOC115627823|XP_030379517.1|SLEB	LOC117577826|XP_034118655.1|DALB
OG0000077	LOC115629260|XP_030381546.1|SLEB	LOC117569813|XP_034107023.1|DALB
OG0000077	LOC115625518|XP_030376442.1|SLEB	LOC117576948|XP_034117997.1|DALB
OG0000077	LOC115624410|XP_030375008.1|SLEB	LOC117567769|XP_034103852.1|DALB
OG0000077	LOC115621758|XP_030371352.1|SLEB	LOC117573885|XP_034113262.1|DALB
OG0000078	LOC115624829|XP_030375536.1|SLEB	LOC117570798|XP_034108545.1|DALB, LOC117567009|XP_034102585.1|DALB, LOC117571141|XP_034109034.1|DALB, LOC117570994|XP_034108834.1|DALB
OG0000078	LOC115624752|XP_030375442.1|SLEB	LOC117567346|XP_034103163.1|DALB
OG0000078	LOC115620798|XP_030370081.1|SLEB	LOC117575907|XP_034116242.1|DALB
OG0000078	LOC115627604|XP_030379186.1|SLEB	LOC117577833|XP_034118665.1|DALB
OG0000078	LOC115627905|XP_030379660.1|SLEB	LOC117578297|XP_034119631.1|DALB
OG0000079	LOC115631581|XP_030384238.1|SLEB	LOC117565282|XP_034100202.1|DALB
OG0000080	LOC115634241|XP_030387695.1|SLEB, LOC115634222|XP_030387673.1|SLEB	LOC117571068|XP_034108929.1|DALB
OG0000080	LOC115620018|XP_030368982.1|SLEB	LOC117568685|XP_034105383.1|DALB
OG0000081	LOC115624517|XP_030375092.1|SLEB	LOC117570943|XP_034108767.1|DALB
OG0000082	LOC115631916|XP_030384627.1|SLEB	LOC117570745|XP_034108457.1|DALB, LOC117570413|XP_034107930.1|DALB
OG0000082	LOC115620211|XP_030369208.1|SLEB	LOC117573753|XP_034113028.1|DALB, LOC117573752|XP_034113027.1|DALB
OG0000082	LOC115621651|XP_030371213.1|SLEB	LOC117575543|XP_034115688.1|DALB
OG0000084	LOC115623536|XP_030373782.1|SLEB	LOC117569126|XP_034106037.1|DALB
OG0000084	LOC115631336|XP_030383918.1|SLEB	LOC117571981|XP_034110380.1|DALB
OG0000086	LOC115628291|XP_030380201.1|SLEB	LOC117571181|XP_034109101.1|DALB, LOC117571177|XP_034109095.1|DALB
OG0000087	LOC115626132|XP_030377247.1|SLEB	LOC117565926|XP_034101191.1|DALB
OG0000087	LOC115626584|XP_030377826.1|SLEB	LOC117563519|XP_034097786.1|DALB
OG0000087	LOC115626069|XP_030377182.1|SLEB	LOC117564649|XP_034099401.1|DALB
OG0000088	LOC115624994|XP_030375725.1|SLEB	LOC117568126|XP_034104421.1|DALB
OG0000088	LOC115626364|XP_030377575.1|SLEB	LOC117563949|XP_034098412.1|DALB
OG0000088	LOC115623096|XP_030373163.1|SLEB	LOC117568293|XP_034104704.1|DALB
OG0000088	LOC115623093|XP_030373160.1|SLEB	LOC117571658|XP_034109787.1|DALB, LOC117571657|XP_034109785.1|DALB
OG0000088	LOC115622241|XP_030371997.1|SLEB	LOC117568558|XP_034105177.1|DALB
OG0000089	LOC115624415|XP_030375011.1|SLEB	LOC117573667|XP_034112886.1|DALB
OG0000089	LOC115634279|XP_030387772.1|SLEB	LOC117573133|XP_034111958.1|DALB
OG0000089	LOC115632948|XP_030386105.1|SLEB, LOC115632950|XP_030386106.1|SLEB	LOC117570605|XP_034108240.1|DALB
OG0000090	LOC115633715|XP_030387039.1|SLEB	LOC117570152|XP_034107510.1|DALB
OG0000090	LOC115633696|XP_030387013.1|SLEB	LOC117570045|XP_034107362.1|DALB
OG0000090	LOC115628271|XP_030380155.1|SLEB	LOC117571453|XP_034109491.1|DALB
OG0000090	LOC115623090|XP_030373157.1|SLEB	LOC117568592|XP_034105231.1|DALB
OG0000090	LOC115624821|XP_030375529.1|SLEB	LOC117571773|XP_034110022.1|DALB
OG0000091	LOC115620184|XP_030369168.1|SLEB	LOC117575848|XP_034116149.1|DALB
OG0000091	LOC115630433|XP_030382848.1|SLEB	LOC117564850|XP_034099676.1|DALB
OG0000091	LOC115620680|XP_030369906.1|SLEB	LOC117576271|XP_034116807.1|DALB
OG0000091	LOC115621346|XP_030370826.1|SLEB	LOC117576270|XP_034116806.1|DALB
OG0000092	LOC115623334|XP_030373465.1|SLEB	LOC117573726|XP_034112987.1|DALB, LOC117573725|XP_034112986.1|DALB
OG0000092	LOC115624326|XP_030374813.1|SLEB	LOC117573342|XP_034112343.1|DALB
OG0000092	LOC115624330|XP_030374818.1|SLEB	LOC117573728|XP_034112989.1|DALB
OG0000093	LOC115628531|XP_030380552.1|SLEB	LOC117566120|XP_034101486.1|DALB
OG0000093	LOC115629472|XP_030381803.1|SLEB	LOC117572473|XP_034111211.1|DALB
OG0000093	LOC115627221|XP_030378703.1|SLEB	LOC117568850|XP_034105618.1|DALB, LOC117571868|XP_034110194.1|DALB
OG0000094	LOC115622394|XP_030372178.1|SLEB	LOC117569967|XP_034107235.1|DALB
OG0000094	LOC115621962|XP_030371670.1|SLEB	LOC117566609|XP_034102040.1|DALB, LOC117574461|XP_034114190.1|DALB, LOC117574464|XP_034114191.1|DALB, LOC117573441|XP_034112552.1|DALB
OG0000096	LOC115621238|XP_030370689.1|SLEB	LOC117576098|XP_034116547.1|DALB
OG0000096	LOC115620727|XP_030369967.1|SLEB	LOC117576096|XP_034116543.1|DALB
OG0000096	LOC115626185|XP_030377323.1|SLEB, LOC115625901|XP_030376991.1|SLEB	LOC117564095|XP_034098634.1|DALB
OG0000098	LOC115621995|XP_030371710.1|SLEB	LOC117573741|XP_034113010.1|DALB, LOC117570996|XP_034108836.1|DALB, LOC117574633|XP_034114420.1|DALB, LOC117574635|XP_034114423.1|DALB
OG0000099	LOC115627007|XP_030378385.1|SLEB	LOC117570575|XP_034108208.1|DALB, LOC117570574|XP_034108207.1|DALB
OG0000099	LOC115626907|XP_030378277.1|SLEB	LOC117567580|XP_034103552.1|DALB
OG0000099	LOC115622299|XP_030372063.1|SLEB, LOC115629181|XP_030381422.1|SLEB	LOC117577441|XP_034118229.1|DALB
OG0000100	LOC115629849|XP_030382290.1|SLEB	LOC117569898|XP_034107130.1|DALB
OG0000100	LOC115620196|XP_030369189.1|SLEB	LOC117575927|XP_034116277.1|DALB
OG0000100	LOC115621551|XP_030371080.1|SLEB	LOC117575926|XP_034116275.1|DALB
OG0000101	LOC115623200|XP_030373296.1|SLEB	LOC117569034|XP_034105922.1|DALB
OG0000101	LOC115634418|XP_030387984.1|SLEB	LOC117569035|XP_034105923.1|DALB
OG0000101	LOC115634012|XP_030387400.1|SLEB	LOC117569031|XP_034105916.1|DALB
OG0000102	LOC115632673|XP_030385805.1|SLEB	LOC117567444|XP_034103343.1|DALB
OG0000102	LOC115619960|XP_030368851.1|SLEB	LOC117567714|XP_034103765.1|DALB
OG0000103	LOC115632516|XP_030385569.1|SLEB	LOC117571101|XP_034108974.1|DALB, LOC117572314|XP_034110936.1|DALB, LOC117572313|XP_034110935.1|DALB
OG0000103	LOC115633245|XP_030386506.1|SLEB	LOC117567293|XP_034103057.1|DALB
OG0000104	LOC115632330|XP_030385293.1|SLEB	LOC117567936|XP_034104117.1|DALB
OG0000104	LOC115632802|XP_030385913.1|SLEB	LOC117565234|XP_034100132.1|DALB
OG0000104	LOC115632724|XP_030385830.1|SLEB	LOC117572065|XP_034110536.1|DALB
OG0000105	LOC115625386|XP_030376284.1|SLEB, LOC115625389|XP_030376287.1|SLEB	LOC117564701|XP_034099470.1|DALB, LOC117563408|XP_034097631.1|DALB
OG0000105	LOC115625391|XP_030376288.1|SLEB	LOC117576159|XP_034116625.1|DALB
OG0000105	LOC115625387|XP_030376285.1|SLEB	LOC117576833|XP_034117801.1|DALB
OG0000107	LOC115634454|XP_030388036.1|SLEB	LOC117566487|XP_034101911.1|DALB, LOC117566791|XP_034102225.1|DALB, LOC117566790|XP_034102224.1|DALB
OG0000109	LOC115631036|XP_030383521.1|SLEB	LOC117564878|XP_034099716.1|DALB
OG0000109	LOC115630792|XP_030383307.1|SLEB	LOC117564341|XP_034098942.1|DALB, LOC117564337|XP_034098933.1|DALB
OG0000110	LOC115628356|XP_030380291.1|SLEB	LOC117571418|XP_034109449.1|DALB
OG0000110	LOC115628263|XP_030380142.1|SLEB	LOC117572446|XP_034111168.1|DALB
OG0000110	LOC115628416|XP_030380363.1|SLEB	LOC117571419|XP_034109450.1|DALB
OG0000110	LOC115628221|XP_030380076.1|SLEB	LOC117571412|XP_034109441.1|DALB
OG0000111	LOC115634293|XP_030387808.1|SLEB	LOC117568704|XP_034105408.1|DALB, LOC117570221|XP_034107611.1|DALB, LOC117568500|XP_034105083.1|DALB
OG0000112	LOC115629158|XP_030381390.1|SLEB	LOC117565393|XP_034100371.1|DALB
OG0000112	LOC115629161|XP_030381394.1|SLEB	LOC117571340|XP_034109338.1|DALB, LOC117571347|XP_034109350.1|DALB, LOC117567726|XP_034103783.1|DALB, LOC117567886|XP_034104052.1|DALB
OG0000112	LOC115627698|XP_030379301.1|SLEB	LOC117564399|XP_034099017.1|DALB
OG0000114	LOC115630954|XP_030383388.1|SLEB	LOC117563969|XP_034098448.1|DALB
OG0000116	LOC115624328|XP_030374816.1|SLEB	LOC117574278|XP_034113920.1|DALB
OG0000116	LOC115623813|XP_030374217.1|SLEB, LOC115623954|XP_030374378.1|SLEB, LOC115623973|XP_030374402.1|SLEB	LOC117575289|XP_034115324.1|DALB, LOC117575290|XP_034115326.1|DALB
OG0000116	LOC115623999|XP_030374431.1|SLEB, LOC115623995|XP_030374424.1|SLEB	LOC117576082|XP_034116520.1|DALB, LOC117574279|XP_034113921.1|DALB
OG0000117	LOC115626178|XP_030377315.1|SLEB	LOC117565743|XP_034100882.1|DALB
OG0000117	LOC115626179|XP_030377316.1|SLEB	LOC117565744|XP_034100883.1|DALB
OG0000117	LOC115626180|XP_030377317.1|SLEB	LOC117565747|XP_034100885.1|DALB
OG0000117	LOC115626181|XP_030377318.1|SLEB	LOC117565748|XP_034100886.1|DALB
OG0000118	LOC115634140|XP_030387575.1|SLEB	LOC117564579|XP_034099312.1|DALB, LOC117564581|XP_034099313.1|DALB
OG0000118	LOC115626301|XP_030377489.1|SLEB	LOC117564803|XP_034099613.1|DALB, LOC117564802|XP_034099612.1|DALB, LOC117564804|XP_034099615.1|DALB
OG0000119	LOC115625335|XP_030376220.1|SLEB	LOC117573918|XP_034113322.1|DALB
OG0000119	LOC115625475|XP_030376385.1|SLEB	LOC117575301|XP_034115342.1|DALB
OG0000119	LOC115625305|XP_030376184.1|SLEB	LOC117574706|XP_034114510.1|DALB
OG0000120	LOC115627012|XP_030378393.1|SLEB	LOC117578153|XP_034119263.1|DALB
OG0000120	LOC115620371|XP_030369440.1|SLEB	LOC117567543|XP_034103482.1|DALB
OG0000120	LOC115630403|XP_030382790.1|SLEB	LOC117565294|XP_034100219.1|DALB
OG0000120	LOC115628235|XP_030380109.1|SLEB	LOC117569372|XP_034106394.1|DALB
OG0000121	LOC115625321|XP_030376202.1|SLEB	LOC117576151|XP_034116610.1|DALB
OG0000121	LOC115625267|XP_030376127.1|SLEB	LOC117573851|XP_034113211.1|DALB, LOC117573857|XP_034113221.1|DALB
OG0000122	LOC115630753|XP_030383267.1|SLEB	LOC117563285|XP_034097414.1|DALB
OG0000122	LOC115628730|XP_030380794.1|SLEB	LOC117573903|XP_034113305.1|DALB
OG0000122	LOC115634302|XP_030387815.1|SLEB, LOC115631897|XP_030384606.1|SLEB	LOC117565066|XP_034099905.1|DALB
OG0000123	LOC115634239|XP_030387693.1|SLEB	LOC117571190|XP_034109119.1|DALB, LOC117568483|XP_034105060.1|DALB
OG0000123	LOC115624192|XP_030374649.1|SLEB	LOC117574507|XP_034114251.1|DALB
OG0000124	LOC115634165|XP_030387606.1|SLEB	LOC117571598|XP_034109705.1|DALB
OG0000124	LOC115634486|XP_030388102.1|SLEB, LOC115634480|XP_030388071.1|SLEB, LOC115634175|XP_030387621.1|SLEB	LOC117571381|XP_034109386.1|DALB, LOC117568503|XP_034105088.1|DALB, LOC117568479|XP_034105057.1|DALB
OG0000125	LOC115620679|XP_030369903.1|SLEB	LOC117574624|XP_034114404.1|DALB
OG0000125	LOC115622011|XP_030371726.1|SLEB	LOC117573946|XP_034113364.1|DALB
OG0000125	LOC115630466|XP_030382900.1|SLEB	LOC117571229|XP_034109167.1|DALB
OG0000125	LOC115630458|XP_030382887.1|SLEB	LOC117567335|XP_034103145.1|DALB
OG0000126	LOC115626373|XP_030377588.1|SLEB, LOC115633547|XP_030386863.1|SLEB	LOC117563733|XP_034098105.1|DALB
OG0000127	LOC115624275|XP_030374761.1|SLEB, LOC115624098|XP_030374548.1|SLEB	LOC117574862|XP_034114769.1|DALB, LOC117575877|XP_034116206.1|DALB
OG0000127	LOC115624150|XP_030374607.1|SLEB	LOC117575878|XP_034116207.1|DALB
OG0000128	LOC115627037|XP_030378429.1|SLEB	LOC117571995|XP_034110397.1|DALB
OG0000129	LOC115633252|XP_030386513.1|SLEB	LOC117577997|XP_034118986.1|DALB
OG0000129	LOC115632792|XP_030385903.1|SLEB, LOC115632636|XP_030385726.1|SLEB	LOC117571227|XP_034109165.1|DALB
OG0000129	LOC115632635|XP_030385724.1|SLEB	LOC117571277|XP_034109231.1|DALB
OG0000129	LOC115633251|XP_030386512.1|SLEB	LOC117577996|XP_034118985.1|DALB
OG0000130	LOC115632117|XP_030384979.1|SLEB	LOC117569356|XP_034106380.1|DALB
OG0000130	LOC115632142|XP_030385018.1|SLEB	LOC117572760|XP_034111736.1|DALB
OG0000130	LOC115632815|XP_030385927.1|SLEB	LOC117569352|XP_034106375.1|DALB
OG0000131	LOC115620740|XP_030369987.1|SLEB	LOC117573955|XP_034113385.1|DALB
OG0000132	LOC115631441|XP_030384043.1|SLEB	LOC117564930|XP_034099775.1|DALB, LOC117564210|XP_034098785.1|DALB
OG0000132	LOC115624363|XP_030374882.1|SLEB	LOC117576685|XP_034117572.1|DALB
OG0000134	LOC115621108|XP_030370509.1|SLEB	LOC117574228|XP_034113828.1|DALB
OG0000134	LOC115629363|XP_030381677.1|SLEB	LOC117570061|XP_034107390.1|DALB
OG0000134	LOC115631566|XP_030384216.1|SLEB	LOC117564459|XP_034099134.1|DALB
OG0000137	LOC115632206|XP_030385118.1|SLEB	LOC117568552|XP_034105163.1|DALB
OG0000137	LOC115621775|XP_030371387.1|SLEB	LOC117573629|XP_034112821.1|DALB
OG0000137	LOC115623263|XP_030373392.1|SLEB	LOC117566965|XP_034102511.1|DALB
OG0000138	LOC115623756|XP_030374151.1|SLEB	LOC117574048|XP_034113540.1|DALB
OG0000139	LOC115621555|XP_030371086.1|SLEB, LOC115624943|XP_030375653.1|SLEB, LOC115624849|XP_030375553.1|SLEB	LOC117571323|XP_034109301.1|DALB
OG0000140	LOC115621072|XP_030370459.1|SLEB	LOC117576114|XP_034116562.1|DALB
OG0000140	LOC115631745|XP_030384446.1|SLEB	LOC117570186|XP_034107560.1|DALB, LOC117572475|XP_034111213.1|DALB, LOC117568044|XP_034104281.1|DALB, LOC117568045|XP_034104282.1|DALB, LOC117568046|XP_034104283.1|DALB, LOC117572477|XP_034111218.1|DALB, LOC117572476|XP_034111215.1|DALB, LOC117567257|XP_034102998.1|DALB
OG0000141	LOC115632354|XP_030385324.1|SLEB	LOC117568469|XP_034105045.1|DALB
OG0000141	LOC115632744|XP_030385851.1|SLEB	LOC117568470|XP_034105047.1|DALB
OG0000141	LOC115632365|XP_030385343.1|SLEB	LOC117568472|XP_034105048.1|DALB, LOC117568504|XP_034105090.1|DALB, LOC117569109|XP_034106018.1|DALB
OG0000142	LOC115625086|XP_030375842.1|SLEB	LOC117573688|XP_034112934.1|DALB
OG0000142	LOC115628082|XP_030379919.1|SLEB	LOC117573203|XP_034112086.1|DALB
OG0000142	LOC115627258|XP_030378745.1|SLEB	LOC117577839|XP_034118671.1|DALB
OG0000143	LOC115625380|XP_030376280.1|SLEB	LOC117572619|XP_034111465.1|DALB
OG0000143	LOC115625390|XP_030376292.1|SLEB	LOC117570901|XP_034108697.1|DALB
OG0000144	LOC115623941|XP_030374363.1|SLEB	LOC117574830|XP_034114694.1|DALB
OG0000144	LOC115629778|XP_030382193.1|SLEB	LOC117575624|XP_034115793.1|DALB
OG0000144	LOC115631998|XP_030384787.1|SLEB	LOC117564386|XP_034098997.1|DALB
OG0000145	LOC115627757|XP_030379402.1|SLEB	LOC117573665|XP_034112888.1|DALB
OG0000145	LOC115631049|XP_030383542.1|SLEB	LOC117565133|XP_034099995.1|DALB
OG0000145	LOC115632005|XP_030384793.1|SLEB	LOC117564784|XP_034099582.1|DALB
OG0000145	LOC115632004|XP_030384792.1|SLEB	LOC117563990|XP_034098470.1|DALB
OG0000147	LOC115630980|XP_030383422.1|SLEB, LOC115630666|XP_030383169.1|SLEB	LOC117563867|XP_034098313.1|DALB
OG0000147	LOC115621832|XP_030371499.1|SLEB	LOC117573367|XP_034112387.1|DALB
OG0000147	LOC115621833|XP_030371501.1|SLEB	LOC117573368|XP_034112388.1|DALB
OG0000148	LOC115630932|XP_030383359.1|SLEB	LOC117563553|XP_034097824.1|DALB
OG0000148	LOC115626589|XP_030377831.1|SLEB	LOC117563206|XP_034097284.1|DALB
OG0000149	LOC115626190|XP_030377330.1|SLEB	LOC117565727|XP_034100866.1|DALB
OG0000149	LOC115629267|XP_030381551.1|SLEB	LOC117569224|XP_034106193.1|DALB
OG0000150	LOC115631362|XP_030383941.1|SLEB, LOC115631359|XP_030383937.1|SLEB	LOC117564957|XP_034099803.1|DALB
OG0000151	LOC115622266|XP_030372028.1|SLEB	LOC117568976|XP_034105827.1|DALB, LOC117569351|XP_034106374.1|DALB
OG0000151	LOC115622260|XP_030372021.1|SLEB	LOC117569108|XP_034106017.1|DALB
OG0000151	LOC115622264|XP_030372025.1|SLEB	LOC117563802|XP_034098225.1|DALB
OG0000151	LOC115622278|XP_030372040.1|SLEB	LOC117569728|XP_034106892.1|DALB, LOC117571262|XP_034109214.1|DALB
OG0000152	LOC115620943|XP_030370319.1|SLEB	LOC117576816|XP_034117777.1|DALB
OG0000152	LOC115620755|XP_030370011.1|SLEB, LOC115621748|XP_030371342.1|SLEB	LOC117576822|XP_034117785.1|DALB
OG0000153	LOC115621745|XP_030371339.1|SLEB	LOC117575070|XP_034115052.1|DALB
OG0000153	LOC115620210|XP_030369207.1|SLEB	LOC117574202|XP_034113798.1|DALB, LOC117574203|XP_034113799.1|DALB
OG0000154	LOC115621867|XP_030371547.1|SLEB, LOC115621871|XP_030371556.1|SLEB	LOC117574657|XP_034114452.1|DALB, LOC117576746|XP_034117670.1|DALB
OG0000155	LOC115628421|XP_030380369.1|SLEB	LOC117572459|XP_034111186.1|DALB
OG0000155	LOC115628363|XP_030380300.1|SLEB	LOC117571424|XP_034109454.1|DALB
OG0000155	LOC115628359|XP_030380294.1|SLEB	LOC117571421|XP_034109452.1|DALB
OG0000157	LOC115629819|XP_030382253.1|SLEB	LOC117569544|XP_034106643.1|DALB, LOC117569546|XP_034106645.1|DALB, LOC117569545|XP_034106644.1|DALB
OG0000157	LOC115626330|XP_030377538.1|SLEB, LOC115633650|XP_030386952.1|SLEB	LOC117569547|XP_034106646.1|DALB
OG0000158	LOC115633012|XP_030386197.1|SLEB, LOC115632738|XP_030385845.1|SLEB	LOC117571685|XP_034109819.1|DALB
OG0000158	LOC115632736|XP_030385842.1|SLEB	LOC117566851|XP_034102334.1|DALB
OG0000159	LOC115622292|XP_030372055.1|SLEB	LOC117568060|XP_034104305.1|DALB
OG0000160	LOC115621357|XP_030370839.1|SLEB	LOC117576732|XP_034117649.1|DALB
