Orthogroup	SLEB.longest_only	DBUS.longest_only
OG0000065	LOC115621993|XP_030371707.1|SLEB, LOC115621994|XP_030371708.1|SLEB, LOC115621991|XP_030371705.1|SLEB, LOC115621992|XP_030371706.1|SLEB, LOC115621858|XP_030371536.1|SLEB, LOC115621859|XP_030371537.1|SLEB	LOC108602948|XP_017846787.1|DBUS, LOC108604232|XP_017849089.1|DBUS, LOC108597099|XP_017838955.1|DBUS
OG0000066	LOC115628871|XP_030380987.1|SLEB, LOC115628890|XP_030381008.1|SLEB, LOC115621543|XP_030371068.1|SLEB	LOC108605823|XP_017851118.1|DBUS
OG0000066	LOC115625501|XP_030376421.1|SLEB	LOC108596039|XP_017836905.1|DBUS
OG0000066	LOC115624182|XP_030374638.1|SLEB	LOC108602400|XP_017846000.1|DBUS
OG0000066	LOC115622362|XP_030372137.1|SLEB	LOC108606855|XP_017852841.1|DBUS, LOC108606023|XP_017851338.1|DBUS
OG0000067	LOC115621860|XP_030371539.1|SLEB	LOC108603517|XP_017847897.1|DBUS
OG0000067	LOC115622383|XP_030372167.1|SLEB	LOC108598960|XP_017841219.2|DBUS
OG0000067	LOC115628126|XP_030379967.1|SLEB	LOC108596347|XP_017837491.1|DBUS
OG0000067	LOC115622466|XP_030372269.1|SLEB	LOC108600356|XP_017843371.2|DBUS
OG0000067	LOC115622364|XP_030372139.1|SLEB	LOC108598075|XP_017840177.1|DBUS
OG0000068	LOC115629354|XP_030381665.1|SLEB, LOC115632765|XP_030385874.1|SLEB	LOC108596576|XP_017837985.1|DBUS
OG0000068	LOC115628062|XP_030379882.1|SLEB	LOC108604996|XP_017850051.2|DBUS
OG0000069	LOC115625486|XP_030376395.1|SLEB	LOC108599348|XP_017841640.2|DBUS
OG0000070	LOC115625714|XP_030376720.1|SLEB	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS
OG0000070	LOC115629807|XP_030382234.1|SLEB	LOC108606170|XP_017851511.2|DBUS
OG0000070	LOC115625715|XP_030376721.1|SLEB	LOC108600264|XP_017843206.1|DBUS
OG0000070	LOC115625716|XP_030376722.1|SLEB	LOC108601682|XP_017845084.1|DBUS
OG0000071	LOC115624679|XP_030375338.1|SLEB	LOC108599237|XP_017841523.1|DBUS
OG0000071	LOC115624678|XP_030375337.1|SLEB	LOC108599153|XP_017841429.1|DBUS, LOC108599099|XP_017841377.1|DBUS
OG0000072	LOC115625138|XP_030375920.1|SLEB	LOC108595719|XP_017836490.1|DBUS
OG0000072	LOC115633654|XP_030386963.1|SLEB	LOC108594812|XP_017835440.1|DBUS
OG0000072	LOC115625130|XP_030375908.1|SLEB	LOC108595671|XP_017836439.1|DBUS
OG0000073	LOC115626625|XP_030377891.1|SLEB	LOC108596382|XP_017837542.1|DBUS
OG0000073	LOC115626672|XP_030377958.1|SLEB	LOC108606257|XP_017851695.1|DBUS
OG0000073	LOC115624374|XP_030374908.1|SLEB	LOC108602957|XP_017846798.1|DBUS
OG0000074	LOC115632425|XP_030385425.1|SLEB	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS
OG0000075	LOC115622150|XP_030371879.1|SLEB	LOC108598567|XP_017840740.2|DBUS
OG0000075	LOC115623283|XP_030373426.1|SLEB	LOC108598547|XP_017840720.1|DBUS
OG0000075	LOC115623262|XP_030373391.1|SLEB	LOC108598795|XP_017841028.2|DBUS
OG0000075	LOC115622151|XP_030371880.1|SLEB	LOC108598386|XP_017840493.1|DBUS
OG0000076	LOC115623022|XP_030373056.1|SLEB	LOC108600032|XP_017842842.1|DBUS
OG0000076	LOC115624080|XP_030374530.1|SLEB, LOC115624184|XP_030374640.1|SLEB	LOC108602295|XP_017845864.1|DBUS
OG0000076	LOC115627672|XP_030379274.1|SLEB	LOC108607277|XP_017853461.1|DBUS
OG0000076	LOC115627823|XP_030379517.1|SLEB	LOC108606263|XP_017851709.1|DBUS
OG0000077	LOC115629260|XP_030381546.1|SLEB	LOC108596705|XP_017838216.1|DBUS
OG0000077	LOC115625518|XP_030376442.1|SLEB	LOC108603705|XP_017848234.1|DBUS
OG0000077	LOC115624410|XP_030375008.1|SLEB	LOC108597238|XP_017839176.1|DBUS
OG0000077	LOC115621758|XP_030371352.1|SLEB	LOC108603566|XP_017847972.1|DBUS
OG0000078	LOC115624829|XP_030375536.1|SLEB	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS
OG0000078	LOC115624752|XP_030375442.1|SLEB	LOC108598842|XP_017841085.1|DBUS
OG0000078	LOC115620798|XP_030370081.1|SLEB	LOC108602138|XP_017845655.1|DBUS
OG0000078	LOC115627604|XP_030379186.1|SLEB	LOC108607118|XP_017853240.1|DBUS
OG0000078	LOC115627905|XP_030379660.1|SLEB	LOC108607224|XP_017853386.1|DBUS
OG0000079	LOC115631683|XP_030384359.1|SLEB, LOC115631582|XP_030384239.1|SLEB, LOC115631820|XP_030384517.1|SLEB, LOC115631935|XP_030384646.1|SLEB, LOC115631581|XP_030384238.1|SLEB	LOC108605780|XP_033150835.1|DBUS
OG0000080	LOC115634241|XP_030387695.1|SLEB, LOC115634222|XP_030387673.1|SLEB	LOC108597403|XP_017839438.1|DBUS
OG0000080	LOC115620018|XP_030368982.1|SLEB	LOC108596751|XP_017838316.1|DBUS
OG0000081	LOC115624517|XP_030375092.1|SLEB	LOC108598616|XP_017840803.1|DBUS
OG0000082	LOC115631916|XP_030384627.1|SLEB	LOC108594984|XP_017835606.1|DBUS
OG0000082	LOC115620211|XP_030369208.1|SLEB	LOC108601638|XP_017845027.1|DBUS
OG0000082	LOC115621651|XP_030371213.1|SLEB	LOC108602837|XP_017846578.1|DBUS
OG0000083	LOC115634036|XP_030387438.1|SLEB, LOC115634513|XP_030388139.1|SLEB	LOC108608236|XP_017855013.1|DBUS
OG0000084	LOC115623536|XP_030373782.1|SLEB	LOC108596367|XP_017837520.1|DBUS
OG0000084	LOC115631336|XP_030383918.1|SLEB	LOC108596833|XP_017838444.1|DBUS
OG0000085	LOC115634632|XP_030388350.1|SLEB	LOC108597194|XP_017839111.1|DBUS
OG0000086	LOC115628291|XP_030380201.1|SLEB	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS
OG0000087	LOC115626132|XP_030377247.1|SLEB	LOC108602830|XP_017846606.2|DBUS
OG0000087	LOC115626584|XP_030377826.1|SLEB	LOC108594397|XP_017835055.2|DBUS
OG0000087	LOC115626069|XP_030377182.1|SLEB	LOC108594213|XP_017834809.1|DBUS
OG0000088	LOC115624994|XP_030375725.1|SLEB	LOC108596419|XP_017837625.1|DBUS
OG0000088	LOC115626364|XP_030377575.1|SLEB	LOC108600586|XP_017843752.1|DBUS
OG0000088	LOC115623096|XP_030373163.1|SLEB	LOC108598974|XP_017841236.1|DBUS
OG0000088	LOC115623093|XP_030373160.1|SLEB	LOC108600741|XP_017843975.1|DBUS
OG0000088	LOC115622241|XP_030371997.1|SLEB	LOC108599008|XP_017841274.1|DBUS
OG0000089	LOC115624415|XP_030375011.1|SLEB	LOC108603673|XP_017848160.1|DBUS
OG0000089	LOC115634279|XP_030387772.1|SLEB	LOC108602744|XP_033149214.1|DBUS
OG0000089	LOC115632948|XP_030386105.1|SLEB, LOC115632950|XP_030386106.1|SLEB	LOC108599916|XP_017842604.1|DBUS
OG0000090	LOC115633715|XP_030387039.1|SLEB	LOC108596533|XP_017837911.1|DBUS
OG0000090	LOC115633696|XP_030387013.1|SLEB	LOC108595000|XP_017835621.1|DBUS
OG0000090	LOC115628271|XP_030380155.1|SLEB	LOC108598990|XP_017841255.1|DBUS
OG0000090	LOC115623090|XP_030373157.1|SLEB	LOC108599322|XP_017841614.1|DBUS
OG0000090	LOC115624821|XP_030375529.1|SLEB	LOC108598575|XP_017840751.1|DBUS
OG0000091	LOC115620184|XP_030369168.1|SLEB	LOC108603501|XP_017847855.1|DBUS
OG0000091	LOC115630433|XP_030382848.1|SLEB	LOC108594365|XP_017835015.1|DBUS
OG0000091	LOC115620680|XP_030369906.1|SLEB	LOC108603403|XP_017847679.1|DBUS
OG0000091	LOC115621346|XP_030370826.1|SLEB	LOC108603402|XP_017847678.1|DBUS
OG0000092	LOC115623334|XP_030373465.1|SLEB	LOC108603711|XP_017848239.1|DBUS
OG0000092	LOC115624326|XP_030374813.1|SLEB	LOC108603710|XP_017848238.1|DBUS
OG0000092	LOC115624330|XP_030374818.1|SLEB	LOC108603712|XP_017848241.1|DBUS
OG0000093	LOC115628531|XP_030380552.1|SLEB	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS
OG0000093	LOC115627221|XP_030378703.1|SLEB	LOC108606302|XP_017851781.1|DBUS
OG0000094	LOC115622397|XP_030372182.1|SLEB, LOC115622395|XP_030372179.1|SLEB	LOC108598080|XP_017840183.1|DBUS, LOC108598081|XP_017840184.1|DBUS, LOC108598079|XP_017840182.1|DBUS
OG0000094	LOC115621962|XP_030371670.1|SLEB	LOC108601416|XP_017844804.1|DBUS
OG0000096	LOC115621238|XP_030370689.1|SLEB	LOC108604818|XP_017849916.1|DBUS
OG0000096	LOC115620727|XP_030369967.1|SLEB	LOC108604817|XP_017849915.2|DBUS
OG0000096	LOC115626185|XP_030377323.1|SLEB, LOC115625901|XP_030376991.1|SLEB	LOC108598852|XP_017841102.2|DBUS
OG0000098	LOC115621995|XP_030371710.1|SLEB	LOC108602947|XP_017846786.1|DBUS
OG0000099	LOC115627007|XP_030378385.1|SLEB	LOC108594985|XP_017835607.1|DBUS
OG0000099	LOC115626907|XP_030378277.1|SLEB	LOC108606769|XP_017852670.1|DBUS
OG0000099	LOC115622299|XP_030372063.1|SLEB, LOC115629181|XP_030381422.1|SLEB	LOC108606666|XP_017852484.1|DBUS
OG0000100	LOC115629849|XP_030382290.1|SLEB	LOC108595699|XP_017836470.2|DBUS
OG0000100	LOC115620196|XP_030369189.1|SLEB	LOC108602051|XP_017845552.1|DBUS
OG0000100	LOC115621551|XP_030371080.1|SLEB	LOC108602577|XP_017846204.1|DBUS
OG0000101	LOC115634430|XP_030387997.1|SLEB	LOC108600820|XP_017844099.2|DBUS
OG0000101	LOC115634424|XP_030387991.1|SLEB	LOC108597898|XP_017840006.1|DBUS
OG0000101	LOC115634427|XP_030387993.1|SLEB	LOC108597897|XP_017840005.1|DBUS
OG0000101	LOC115623200|XP_030373296.1|SLEB	LOC117134769|XP_033149322.1|DBUS
OG0000101	LOC115634418|XP_030387984.1|SLEB	LOC108597899|XP_017840007.1|DBUS
OG0000101	LOC115634012|XP_030387400.1|SLEB	LOC117134798|XP_033149601.1|DBUS
OG0000102	LOC115632673|XP_030385805.1|SLEB	LOC108596624|XP_017838058.1|DBUS
OG0000102	LOC115619960|XP_030368851.1|SLEB	LOC108594981|XP_017835603.1|DBUS
OG0000103	LOC115632516|XP_030385569.1|SLEB	LOC108598786|XP_017841018.2|DBUS, LOC108598520|XP_017840689.2|DBUS
OG0000103	LOC115633245|XP_030386506.1|SLEB	LOC108596814|XP_017838418.1|DBUS
OG0000104	LOC115632330|XP_030385293.1|SLEB	LOC108600928|XP_017844252.1|DBUS
OG0000104	LOC115632802|XP_030385913.1|SLEB	LOC108600531|XP_017843673.2|DBUS
OG0000104	LOC115632724|XP_030385830.1|SLEB	LOC108599046|XP_017841315.1|DBUS
OG0000105	LOC115625386|XP_030376284.1|SLEB, LOC115625389|XP_030376287.1|SLEB	LOC117134791|XP_033149540.1|DBUS
OG0000105	LOC115625391|XP_030376288.1|SLEB	LOC108601437|XP_017844824.1|DBUS
OG0000107	LOC115634454|XP_030388036.1|SLEB	LOC108594739|XP_017835366.1|DBUS
OG0000108	LOC115628092|XP_030379929.1|SLEB, LOC115627244|XP_030378729.1|SLEB, LOC115631527|XP_030384161.1|SLEB	LOC117134678|XP_033149022.1|DBUS
OG0000109	LOC115631036|XP_030383521.1|SLEB	LOC108594532|XP_017835224.1|DBUS
OG0000109	LOC115630792|XP_030383307.1|SLEB	LOC108598653|XP_033149257.1|DBUS
OG0000110	LOC115628356|XP_030380291.1|SLEB	LOC108597992|XP_017840097.1|DBUS
OG0000110	LOC115628263|XP_030380142.1|SLEB	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS
OG0000110	LOC115628416|XP_030380363.1|SLEB	LOC108597995|XP_033149356.1|DBUS
OG0000110	LOC115628221|XP_030380076.1|SLEB	LOC108598479|XP_017840618.1|DBUS
OG0000111	LOC115634293|XP_030387808.1|SLEB	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS
OG0000112	LOC115629158|XP_030381390.1|SLEB	LOC108605061|XP_017850117.1|DBUS
OG0000112	LOC115629161|XP_030381394.1|SLEB	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS
OG0000112	LOC115627698|XP_030379301.1|SLEB	LOC108606748|XP_017852636.1|DBUS
OG0000114	LOC115630954|XP_030383388.1|SLEB	LOC117134785|XP_033149477.1|DBUS
OG0000114	LOC115630955|XP_030383389.1|SLEB	LOC108607386|XP_017853628.1|DBUS
OG0000116	LOC115624328|XP_030374816.1|SLEB	LOC108602168|XP_017845690.1|DBUS
OG0000116	LOC115623999|XP_030374431.1|SLEB, LOC115623995|XP_030374424.1|SLEB	LOC108602362|XP_017845952.1|DBUS
OG0000117	LOC115626178|XP_030377315.1|SLEB	LOC108602137|XP_017845657.1|DBUS
OG0000117	LOC115626179|XP_030377316.1|SLEB	LOC108603069|XP_017847020.1|DBUS
OG0000117	LOC115626180|XP_030377317.1|SLEB	LOC108603222|XP_017845754.1|DBUS
OG0000117	LOC115626181|XP_030377318.1|SLEB	LOC108603273|XP_033150795.1|DBUS
OG0000118	LOC115634140|XP_030387575.1|SLEB	LOC108606418|XP_017852007.1|DBUS
OG0000118	LOC115626301|XP_030377489.1|SLEB	LOC108606874|XP_017852886.1|DBUS
OG0000119	LOC115625335|XP_030376220.1|SLEB	LOC108604291|XP_017849192.1|DBUS
OG0000119	LOC115625475|XP_030376385.1|SLEB	LOC108602574|XP_017846201.1|DBUS
OG0000119	LOC115625305|XP_030376184.1|SLEB	LOC108602566|XP_017846189.1|DBUS
OG0000120	LOC115627012|XP_030378393.1|SLEB	LOC108605238|XP_017850340.1|DBUS
OG0000120	LOC115620371|XP_030369440.1|SLEB	LOC108596912|XP_017838608.1|DBUS
OG0000120	LOC115630403|XP_030382790.1|SLEB	LOC108596127|XP_017837092.2|DBUS
OG0000120	LOC115628235|XP_030380109.1|SLEB	LOC108601049|XP_017844430.1|DBUS
OG0000121	LOC115625321|XP_030376202.1|SLEB	LOC108601261|XP_017844649.1|DBUS, LOC108602587|XP_017846215.1|DBUS
OG0000121	LOC115625542|XP_030376479.1|SLEB	LOC108606058|XP_017851394.1|DBUS
OG0000122	LOC115630753|XP_030383267.1|SLEB	LOC108595833|XP_017836616.1|DBUS
OG0000122	LOC115628730|XP_030380794.1|SLEB	LOC108605338|XP_033150253.1|DBUS
OG0000122	LOC115634302|XP_030387815.1|SLEB, LOC115631897|XP_030384606.1|SLEB	LOC108605067|XP_017850560.1|DBUS
OG0000123	LOC115634239|XP_030387693.1|SLEB	LOC108595656|XP_017836420.1|DBUS
OG0000123	LOC115624192|XP_030374649.1|SLEB	LOC108602509|XP_017846128.1|DBUS
OG0000124	LOC115633905|XP_030387269.1|SLEB	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS
OG0000124	LOC115634486|XP_030388102.1|SLEB, LOC115634480|XP_030388071.1|SLEB, LOC115634175|XP_030387621.1|SLEB	LOC108595661|XP_017836427.1|DBUS, LOC108595486|XP_017836226.1|DBUS
OG0000125	LOC115620679|XP_030369903.1|SLEB	LOC108602946|XP_017846784.1|DBUS
OG0000125	LOC115622011|XP_030371726.1|SLEB	LOC108604285|XP_017849183.1|DBUS
OG0000125	LOC115630466|XP_030382900.1|SLEB	LOC108596689|XP_017838198.1|DBUS
OG0000125	LOC115630458|XP_030382887.1|SLEB	LOC108596690|XP_017838199.1|DBUS
OG0000126	LOC115626373|XP_030377588.1|SLEB, LOC115633547|XP_030386863.1|SLEB	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS
OG0000127	LOC115624275|XP_030374761.1|SLEB, LOC115624098|XP_030374548.1|SLEB	LOC108602433|XP_017846041.1|DBUS, LOC108602111|XP_017845625.1|DBUS
OG0000127	LOC115624150|XP_030374607.1|SLEB	LOC108602067|XP_017845575.1|DBUS
OG0000128	LOC115627037|XP_030378429.1|SLEB, LOC115634167|XP_030387611.1|SLEB	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS
OG0000129	LOC115633252|XP_030386513.1|SLEB	LOC108606979|XP_017853037.1|DBUS
OG0000129	LOC115632792|XP_030385903.1|SLEB, LOC115632636|XP_030385726.1|SLEB	LOC108598557|XP_017840732.2|DBUS
OG0000129	LOC115632635|XP_030385724.1|SLEB	LOC108600868|XP_017844168.1|DBUS
OG0000129	LOC115633251|XP_030386512.1|SLEB	LOC108606980|XP_017853040.1|DBUS
OG0000130	LOC115632117|XP_030384979.1|SLEB	LOC108598755|XP_017840979.2|DBUS
OG0000130	LOC115632142|XP_030385018.1|SLEB	LOC108598612|XP_017840799.1|DBUS
OG0000130	LOC115632815|XP_030385927.1|SLEB	LOC117134652|XP_033149629.1|DBUS
OG0000131	LOC115620740|XP_030369987.1|SLEB	LOC108601558|XP_017844945.1|DBUS
OG0000132	LOC115631441|XP_030384043.1|SLEB	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS
OG0000132	LOC115624363|XP_030374882.1|SLEB	LOC108602868|XP_017846646.1|DBUS
OG0000134	LOC115621108|XP_030370509.1|SLEB	LOC108603028|XP_017846927.1|DBUS
OG0000134	LOC115629363|XP_030381677.1|SLEB	LOC108606038|XP_017851357.1|DBUS
OG0000134	LOC115631566|XP_030384216.1|SLEB	LOC108597009|XP_017838780.1|DBUS
OG0000137	LOC115621775|XP_030371387.1|SLEB	LOC108603879|XP_017848540.1|DBUS
OG0000137	LOC115623263|XP_030373392.1|SLEB	LOC108599893|XP_017842571.1|DBUS
OG0000138	LOC115623943|XP_030374365.1|SLEB	LOC108603086|XP_017847065.1|DBUS
OG0000138	LOC115623756|XP_030374151.1|SLEB	LOC108603561|XP_017847968.1|DBUS
OG0000139	LOC115621555|XP_030371086.1|SLEB, LOC115624943|XP_030375653.1|SLEB, LOC115624849|XP_030375553.1|SLEB	LOC108599313|XP_017841605.1|DBUS, LOC108599329|XP_017841624.1|DBUS
OG0000140	LOC115621072|XP_030370459.1|SLEB	LOC108601804|XP_017845230.1|DBUS
OG0000140	LOC115631745|XP_030384446.1|SLEB	LOC108594824|XP_017835451.2|DBUS, LOC108594828|XP_033149205.1|DBUS, LOC108595108|XP_033148936.1|DBUS, LOC108597603|XP_033149082.1|DBUS, LOC108594825|XP_033149038.1|DBUS, LOC108595109|XP_017835759.1|DBUS, LOC108597602|XP_017839714.1|DBUS
OG0000141	LOC115632354|XP_030385324.1|SLEB	LOC108601014|XP_017844377.1|DBUS
OG0000141	LOC115632744|XP_030385851.1|SLEB	LOC108601015|XP_017844378.1|DBUS
OG0000141	LOC115632365|XP_030385343.1|SLEB	LOC108598911|XP_017841162.1|DBUS
OG0000142	LOC115625086|XP_030375842.1|SLEB	LOC108602123|XP_017845639.1|DBUS
OG0000142	LOC115628082|XP_030379919.1|SLEB	LOC108603285|XP_017847441.1|DBUS
OG0000142	LOC115627258|XP_030378745.1|SLEB	LOC108605452|XP_017850626.2|DBUS
OG0000143	LOC115625380|XP_030376280.1|SLEB	LOC108599728|XP_017842219.1|DBUS
OG0000143	LOC115625390|XP_030376292.1|SLEB	LOC108599729|XP_017842220.1|DBUS
OG0000144	LOC115623941|XP_030374363.1|SLEB	LOC108604352|XP_017849272.1|DBUS
OG0000144	LOC115629778|XP_030382193.1|SLEB	LOC108607001|XP_017853067.1|DBUS
OG0000144	LOC115631998|XP_030384787.1|SLEB	LOC108594255|XP_033150587.1|DBUS
OG0000145	LOC115627757|XP_030379402.1|SLEB	LOC108607135|XP_017853261.1|DBUS
OG0000145	LOC115632004|XP_030384792.1|SLEB	LOC108608037|XP_017854707.2|DBUS
OG0000147	LOC115630980|XP_030383422.1|SLEB, LOC115630666|XP_030383169.1|SLEB	LOC108608365|XP_017855203.2|DBUS
OG0000147	LOC115621832|XP_030371499.1|SLEB	LOC108602069|XP_017845578.1|DBUS
OG0000147	LOC115621833|XP_030371501.1|SLEB	LOC108602063|XP_017845572.1|DBUS
OG0000148	LOC115630932|XP_030383359.1|SLEB	LOC108596445|XP_017837681.1|DBUS
OG0000148	LOC115626589|XP_030377831.1|SLEB	LOC108608076|XP_017854761.1|DBUS
OG0000149	LOC115626190|XP_030377330.1|SLEB	LOC108607653|XP_017854084.1|DBUS
OG0000149	LOC115629267|XP_030381551.1|SLEB	LOC108606918|XP_017852948.1|DBUS
OG0000150	LOC115631362|XP_030383941.1|SLEB, LOC115631359|XP_030383937.1|SLEB	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS
OG0000151	LOC115622266|XP_030372028.1|SLEB	LOC108599278|XP_017841563.2|DBUS
OG0000151	LOC115622260|XP_030372021.1|SLEB	LOC108599144|XP_017841420.2|DBUS
OG0000151	LOC115622264|XP_030372025.1|SLEB	LOC108607641|XP_017854058.1|DBUS
OG0000151	LOC115622278|XP_030372040.1|SLEB	LOC108598778|XP_017841008.1|DBUS
OG0000152	LOC115620943|XP_030370319.1|SLEB	LOC108601725|XP_017845133.1|DBUS
OG0000152	LOC115620755|XP_030370011.1|SLEB, LOC115621748|XP_030371342.1|SLEB	LOC108604171|XP_017848992.1|DBUS
OG0000153	LOC115621745|XP_030371339.1|SLEB	LOC108602243|XP_017845781.1|DBUS
OG0000153	LOC115620210|XP_030369207.1|SLEB	LOC108601757|XP_017845170.1|DBUS, LOC108602141|XP_017845661.1|DBUS
OG0000154	LOC115621867|XP_030371547.1|SLEB, LOC115621871|XP_030371556.1|SLEB	LOC108601228|XP_017844616.2|DBUS
OG0000155	LOC115628363|XP_030380300.1|SLEB	LOC108600838|XP_017844123.1|DBUS
OG0000155	LOC115628359|XP_030380294.1|SLEB	LOC108597991|XP_017840096.1|DBUS
OG0000157	LOC115629819|XP_030382253.1|SLEB	LOC108595635|XP_017836395.1|DBUS
OG0000157	LOC115626330|XP_030377538.1|SLEB, LOC115633650|XP_030386952.1|SLEB	LOC108595528|XP_017836272.1|DBUS
OG0000158	LOC115633012|XP_030386197.1|SLEB, LOC115632738|XP_030385845.1|SLEB	LOC108598137|XP_017840243.2|DBUS
OG0000158	LOC115632736|XP_030385842.1|SLEB	LOC108599375|XP_017841670.2|DBUS
OG0000159	LOC115622292|XP_030372055.1|SLEB	LOC108600352|XP_017843365.1|DBUS
OG0000160	LOC115621357|XP_030370839.1|SLEB	LOC117134623|XP_033150023.1|DBUS
OG0000160	LOC115621163|XP_030370583.1|SLEB	LOC108604426|XP_017849383.1|DBUS
OG0000161	LOC115622971|XP_030372982.1|SLEB	LOC108599217|XP_017841500.1|DBUS
OG0000161	LOC115629943|XP_030382412.1|SLEB	LOC108605223|XP_017850321.1|DBUS
OG0000162	LOC115628734|XP_030380797.1|SLEB	LOC108607969|XP_017854592.1|DBUS, LOC108597784|XP_017839987.1|DBUS
OG0000162	LOC115630435|XP_030382852.1|SLEB	LOC108607792|XP_033150876.1|DBUS
OG0000163	LOC115628458|XP_030380436.1|SLEB	LOC108599070|XP_017841346.2|DBUS
OG0000163	LOC115623156|XP_030373231.1|SLEB	LOC108603638|XP_017848088.1|DBUS
OG0000164	LOC115633795|XP_030387133.1|SLEB	LOC108596055|XP_017836938.1|DBUS
OG0000164	LOC115622228|XP_030371985.1|SLEB, LOC115622226|XP_030371983.1|SLEB, LOC115622343|XP_030372115.1|SLEB, LOC115622225|XP_030371981.1|SLEB, LOC115622227|XP_030371984.1|SLEB	LOC108601023|XP_017844387.1|DBUS
OG0000165	LOC115626650|XP_030377915.1|SLEB	LOC108607067|XP_017853172.1|DBUS
OG0000166	LOC115634666|XP_030388385.1|SLEB	LOC108596342|XP_017837485.1|DBUS
OG0000166	LOC115619972|XP_030368868.1|SLEB	LOC117134998|XP_033150624.1|DBUS
OG0000167	LOC115622494|XP_030372300.1|SLEB	LOC108598263|XP_017840368.2|DBUS
OG0000167	LOC115622601|XP_030372460.1|SLEB, LOC115622968|XP_030372977.1|SLEB	LOC108599080|XP_017841356.1|DBUS
OG0000168	LOC115634697|XP_030388435.1|SLEB	LOC108595397|XP_017836111.1|DBUS
OG0000169	LOC115621259|XP_030370717.1|SLEB	LOC108604060|XP_017848812.1|DBUS
OG0000169	LOC115622943|XP_030372933.1|SLEB	LOC108598522|XP_017840691.1|DBUS
OG0000169	LOC115621288|XP_030370751.1|SLEB	LOC108603800|XP_017848387.1|DBUS
OG0000170	LOC115631209|XP_030383774.1|SLEB	LOC108594386|XP_017835039.1|DBUS
OG0000170	LOC115631312|XP_030383886.1|SLEB	LOC108594385|XP_017835037.1|DBUS
OG0000171	LOC115626100|XP_030377212.1|SLEB	LOC108606868|XP_017852882.2|DBUS
OG0000171	LOC115625657|XP_030376646.1|SLEB	LOC108597130|XP_033150794.1|DBUS
OG0000171	LOC115629314|XP_030381620.1|SLEB	LOC117134931|XP_033150352.1|DBUS
OG0000172	LOC115632350|XP_030385315.1|SLEB	LOC108600470|XP_017843569.2|DBUS
OG0000173	LOC115634438|XP_030388005.1|SLEB	LOC108595966|XP_017836742.1|DBUS
OG0000173	LOC115634356|XP_030387876.1|SLEB	LOC108597066|XP_017838880.1|DBUS, LOC108597068|XP_017838883.1|DBUS, LOC108597067|XP_017838882.1|DBUS
OG0000174	LOC115628982|XP_030381125.1|SLEB	LOC108594728|XP_017835356.1|DBUS
OG0000174	LOC115626586|XP_030377828.1|SLEB	LOC108605156|XP_017850227.1|DBUS
OG0000174	LOC115625742|XP_030376759.1|SLEB	LOC108595968|XP_017836744.1|DBUS
OG0000175	LOC115623739|XP_030374110.1|SLEB	LOC108604206|XP_017849055.1|DBUS
OG0000176	LOC115623267|XP_030373398.1|SLEB	LOC108597890|XP_017839998.1|DBUS
OG0000176	LOC115622543|XP_030372370.1|SLEB	LOC108597942|XP_017840047.1|DBUS
OG0000176	LOC115622550|XP_030372377.1|SLEB	LOC108597946|XP_017840051.1|DBUS
OG0000176	LOC115622547|XP_030372373.1|SLEB	LOC108597944|XP_017840049.1|DBUS
OG0000177	LOC115628068|XP_030379894.1|SLEB	LOC108606425|XP_017852017.1|DBUS
OG0000177	LOC115620237|XP_030369242.1|SLEB	LOC108604406|XP_017849360.1|DBUS
OG0000177	LOC115624702|XP_030375381.1|SLEB	LOC108598794|XP_017841027.1|DBUS, LOC108598411|XP_017840525.1|DBUS
OG0000178	LOC115627295|XP_030378787.1|SLEB	LOC108606135|XP_017851477.1|DBUS
OG0000179	LOC115622211|XP_030371971.1|SLEB	LOC108597113|XP_017838978.1|DBUS
OG0000179	LOC115626268|XP_030377442.1|SLEB	LOC108608474|XP_017855351.2|DBUS
OG0000180	LOC115633818|XP_030387164.1|SLEB	LOC108595022|XP_017835646.1|DBUS
OG0000181	LOC115621176|XP_030370600.1|SLEB	LOC108601926|XP_017845391.1|DBUS
